[['2, k, 0', [-0.121073, -0.381929, 1.0]], ['2, k, 1', [-0.113166, -0.119211, 1.0]], ['2, k, 2', [-0.104811, 0.13875, 1.0]], ['2, k, 3', [-0.0906701, 0.249739, 1.0]], ['2, k, 4', [-0.263399, 0.123484, 1.0]], ['2, k, 5', [-0.394267, -0.00530631, 1.0]], ['2, k, 6', [-0.431922, -0.0676958, 1.0]], ['2, k, 7', [-0.412763, -0.107523, 1.0]], ['2, k, 8', [0.0689633, 0.0896274, 1.0]], ['2, k, 9', [0.189608, -0.0320961, 1.0]], ['2, k, 10', [0.171101, -0.131155, 1.0]], ['2, k, 11', [0.144077, -0.161091, 1.0]], ['2, k, 12', [-0.195185, -0.369552, 1.0]], ['2, k, 13', [-0.249338, -0.730036, 1.0]], ['2, k, 14', [-0.258188, -1.04855, 1.0]], ['2, k, 15', [-0.240112, -1.10059, 1.0]], ['2, k, 16', [-0.0439943, -0.384948, 1.0]], ['2, k, 17', [-0.0118424, -0.671609, 1.0]], ['2, k, 18', [-0.0476657, -1.03069, 1.0]], ['2, k, 19', [-0.0116653, -1.08496, 1.0]], ['2, k, 20', [-0.106984, 0.074963, 1.0]], ['2, k, 21', [-0.395516, -0.135405, 1.0]], ['2, k, 22', [-0.366356, -0.105911, 1.0]], ['2, k, 23', [0.113508, -0.183534, 1.0]], ['2, k, 24', [0.190653, -0.177787, 1.0]]]
[['2, k, 0', [-0.121232, -0.381971, 1.0]], ['2, k, 1', [-0.111578, -0.111818, 1.0]], ['2, k, 2', [-0.102897, 0.16004, 1.0]], ['2, k, 3', [-0.075986, 0.282697, 1.0]], ['2, k, 4', [-0.248326, 0.139597, 1.0]], ['2, k, 5', [-0.382528, 0.0313601, 1.0]], ['2, k, 6', [-0.427025, 0.0528256, 1.0]], ['2, k, 7', [-0.373295, 0.104233, 1.0]], ['2, k, 8', [0.067355, 0.10931, 1.0]], ['2, k, 9', [0.216074, 0.0201375, 1.0]], ['2, k, 10', [0.222155, 0.0657166, 1.0]], ['2, k, 11', [0.187453, 0.0992213, 1.0]], ['2, k, 12', [-0.195311, -0.371363, 1.0]], ['2, k, 13', [-0.247881, -0.727099, 1.0]], ['2, k, 14', [-0.256421, -1.04498, 1.0]], ['2, k, 15', [-0.238484, -1.10266, 1.0]], ['2, k, 16', [-0.0443622, -0.383178, 1.0]], ['2, k, 17', [-0.0101073, -0.689802, 1.0]], ['2, k, 18', [-0.0444398, -1.02772, 1.0]], ['2, k, 19', [-0.0251821, -1.0814, 1.0]], ['2, k, 20', [-0.104941, 0.0923423, 1.0]], ['2, k, 21', [-0.358624, 0.0990777, 1.0]], ['2, k, 22', [-0.31255, 0.0886225, 1.0]], ['2, k, 23', [0.154076, 0.0928583, 1.0]], ['2, k, 24', [0.245069, 0.0919252, 1.0]]]
[['2, k, 0', [-0.120383, -0.384056, 1.0]], ['2, k, 1', [-0.114825, -0.107358, 1.0]], ['2, k, 2', [-0.116429, 0.177851, 1.0]], ['2, k, 3', [-0.0715687, 0.296877, 1.0]], ['2, k, 4', [-0.247154, 0.127713, 1.0]], ['2, k, 5', [-0.380196, 0.037848, 1.0]], ['2, k, 6', [-0.327407, 0.0554766, 1.0]], ['2, k, 7', [-0.345669, 0.11209, 1.0]], ['2, k, 8', [0.0666956, 0.109554, 1.0]], ['2, k, 9', [0.2077, 0.0417667, 1.0]], ['2, k, 10', [0.224667, 0.0635671, 1.0]], ['2, k, 11', [0.181827, 0.118819, 1.0]], ['2, k, 12', [-0.19447, -0.374211, 1.0]], ['2, k, 13', [-0.246751, -0.724304, 1.0]], ['2, k, 14', [-0.258327, -1.04209, 1.0]], ['2, k, 15', [-0.237586, -1.09925, 1.0]], ['2, k, 16', [-0.0435164, -0.384492, 1.0]], ['2, k, 17', [-0.00987763, -0.689361, 1.0]], ['2, k, 18', [-0.0441911, -1.02741, 1.0]], ['2, k, 19', [-0.0230472, -1.0821, 1.0]], ['2, k, 20', [-0.115525, 0.106498, 1.0]], ['2, k, 21', [-0.363841, 0.113767, 1.0]], ['2, k, 22', [-0.27743, 0.112412, 1.0]], ['2, k, 23', [0.145617, 0.116512, 1.0]], ['2, k, 24', [0.240065, 0.112298, 1.0]]]
[['2, k, 0', [-0.120578, -0.386756, 1.0]], ['2, k, 1', [-0.115745, -0.10663, 1.0]], ['2, k, 2', [-0.116793, 0.178716, 1.0]], ['2, k, 3', [-0.0690709, 0.299158, 1.0]], ['2, k, 4', [-0.246553, 0.125998, 1.0]], ['2, k, 5', [-0.375727, 0.0543071, 1.0]], ['2, k, 6', [-0.38283, 0.106268, 1.0]], ['2, k, 7', [-0.363401, 0.132548, 1.0]], ['2, k, 8', [0.0543115, 0.0812603, 1.0]], ['2, k, 9', [0.218553, 0.0583452, 1.0]], ['2, k, 10', [0.231739, 0.108813, 1.0]], ['2, k, 11', [0.188789, 0.137689, 1.0]], ['2, k, 12', [-0.194601, -0.375966, 1.0]], ['2, k, 13', [-0.246698, -0.724363, 1.0]], ['2, k, 14', [-0.258555, -1.04256, 1.0]], ['2, k, 15', [-0.234334, -1.09247, 1.0]], ['2, k, 16', [-0.0437128, -0.388312, 1.0]], ['2, k, 17', [-0.0101348, -0.690429, 1.0]], ['2, k, 18', [-0.0444861, -1.02725, 1.0]], ['2, k, 19', [-0.0228953, -1.08235, 1.0]], ['2, k, 20', [-0.116141, 0.107531, 1.0]], ['2, k, 21', [-0.354906, 0.129957, 1.0]], ['2, k, 22', [-0.292225, 0.126898, 1.0]], ['2, k, 23', [0.152823, 0.132784, 1.0]], ['2, k, 24', [0.245988, 0.13251, 1.0]]]
[['2, k, 0', [-0.119869, -0.388064, 1.0]], ['2, k, 1', [-0.115288, -0.10687, 1.0]], ['2, k, 2', [-0.114286, 0.176672, 1.0]], ['2, k, 3', [-0.0682915, 0.30264, 1.0]], ['2, k, 4', [-0.246064, 0.125021, 1.0]], ['2, k, 5', [-0.378416, 0.0585067, 1.0]], ['2, k, 6', [-0.382502, 0.106099, 1.0]], ['2, k, 7', [-0.361386, 0.146129, 1.0]], ['2, k, 8', [0.0579563, 0.0878244, 1.0]], ['2, k, 9', [0.205758, 0.0702278, 1.0]], ['2, k, 10', [0.229561, 0.103083, 1.0]], ['2, k, 11', [0.188578, 0.155426, 1.0]], ['2, k, 12', [-0.193883, -0.37749, 1.0]], ['2, k, 13', [-0.246171, -0.724235, 1.0]], ['2, k, 14', [-0.258955, -1.04244, 1.0]], ['2, k, 15', [-0.240058, -1.09703, 1.0]], ['2, k, 16', [-0.0430247, -0.389163, 1.0]], ['2, k, 17', [-0.00996075, -0.692496, 1.0]], ['2, k, 18', [-0.0454729, -1.02725, 1.0]], ['2, k, 19', [-0.0234931, -1.08084, 1.0]], ['2, k, 20', [-0.114653, 0.10642, 1.0]], ['2, k, 21', [-0.350863, 0.142167, 1.0]], ['2, k, 22', [-0.304006, 0.127043, 1.0]], ['2, k, 23', [0.157665, 0.150916, 1.0]], ['2, k, 24', [0.246625, 0.149698, 1.0]]]
[['2, k, 0', [-0.119315, -0.388702, 1.0]], ['2, k, 1', [-0.113339, -0.108318, 1.0]], ['2, k, 2', [-0.105365, 0.168296, 1.0]], ['2, k, 3', [-0.0685899, 0.301528, 1.0]], ['2, k, 4', [-0.244772, 0.122397, 1.0]], ['2, k, 5', [-0.377043, 0.0643341, 1.0]], ['2, k, 6', [-0.37914, 0.120196, 1.0]], ['2, k, 7', [-0.362823, 0.160159, 1.0]], ['2, k, 8', [0.0623423, 0.0914631, 1.0]], ['2, k, 9', [0.210736, 0.0735367, 1.0]], ['2, k, 10', [0.199931, 0.139978, 1.0]], ['2, k, 11', [0.186024, 0.170787, 1.0]], ['2, k, 12', [-0.193151, -0.378335, 1.0]], ['2, k, 13', [-0.246147, -0.724509, 1.0]], ['2, k, 14', [-0.258434, -1.04061, 1.0]], ['2, k, 15', [-0.237005, -1.09736, 1.0]], ['2, k, 16', [-0.0426314, -0.389489, 1.0]], ['2, k, 17', [-0.00993751, -0.693153, 1.0]], ['2, k, 18', [-0.0452626, -1.02416, 1.0]], ['2, k, 19', [-0.0227876, -1.0792, 1.0]], ['2, k, 20', [-0.108085, 0.100512, 1.0]], ['2, k, 21', [-0.343796, 0.15608, 1.0]], ['2, k, 22', [-0.290296, 0.154607, 1.0]], ['2, k, 23', [0.168075, 0.169748, 1.0]], ['2, k, 24', [0.244994, 0.165497, 1.0]]]
[['2, k, 0', [-0.11834, -0.388012, 1.0]], ['2, k, 1', [-0.110592, -0.110023, 1.0]], ['2, k, 2', [-0.0990108, 0.160822, 1.0]], ['2, k, 3', [-0.0687813, 0.297643, 1.0]], ['2, k, 4', [-0.237966, 0.118763, 1.0]], ['2, k, 5', [-0.374151, 0.0752628, 1.0]], ['2, k, 6', [-0.388333, 0.121984, 1.0]], ['2, k, 7', [-0.361388, 0.173785, 1.0]], ['2, k, 8', [0.0663134, 0.100348, 1.0]], ['2, k, 9', [0.211431, 0.0774042, 1.0]], ['2, k, 10', [0.204512, 0.1422, 1.0]], ['2, k, 11', [0.189792, 0.184188, 1.0]], ['2, k, 12', [-0.192228, -0.377918, 1.0]], ['2, k, 13', [-0.245804, -0.72459, 1.0]], ['2, k, 14', [-0.257845, -1.04166, 1.0]], ['2, k, 15', [-0.237746, -1.09892, 1.0]], ['2, k, 16', [-0.0416536, -0.388401, 1.0]], ['2, k, 17', [-0.00959542, -0.69319, 1.0]], ['2, k, 18', [-0.0451747, -1.02488, 1.0]], ['2, k, 19', [-0.0206156, -1.07875, 1.0]], ['2, k, 20', [-0.102411, 0.0944789, 1.0]], ['2, k, 21', [-0.340309, 0.171031, 1.0]], ['2, k, 22', [-0.30343, 0.151122, 1.0]], ['2, k, 23', [0.170402, 0.183826, 1.0]], ['2, k, 24', [0.24883, 0.177871, 1.0]]]
[['2, k, 0', [-0.11685, -0.385277, 1.0]], ['2, k, 1', [-0.107639, -0.109846, 1.0]], ['2, k, 2', [-0.0947109, 0.15906, 1.0]], ['2, k, 3', [-0.0673887, 0.297507, 1.0]], ['2, k, 4', [-0.230186, 0.118393, 1.0]], ['2, k, 5', [-0.369453, 0.0869032, 1.0]], ['2, k, 6', [-0.378065, 0.149945, 1.0]], ['2, k, 7', [-0.358697, 0.185513, 1.0]], ['2, k, 8', [0.0718074, 0.110423, 1.0]], ['2, k, 9', [0.213556, 0.0813514, 1.0]], ['2, k, 10', [0.204911, 0.150112, 1.0]], ['2, k, 11', [0.192362, 0.197059, 1.0]], ['2, k, 12', [-0.190316, -0.374972, 1.0]], ['2, k, 13', [-0.244482, -0.72119, 1.0]], ['2, k, 14', [-0.258654, -1.04, 1.0]], ['2, k, 15', [-0.238644, -1.09177, 1.0]], ['2, k, 16', [-0.0405407, -0.385936, 1.0]], ['2, k, 17', [-0.00951602, -0.692506, 1.0]], ['2, k, 18', [-0.047848, -1.02706, 1.0]], ['2, k, 19', [-0.0226527, -1.07943, 1.0]], ['2, k, 20', [-0.0983379, 0.093078, 1.0]], ['2, k, 21', [-0.341821, 0.184833, 1.0]], ['2, k, 22', [-0.296127, 0.173483, 1.0]], ['2, k, 23', [0.163952, 0.196577, 1.0]], ['2, k, 24', [0.249101, 0.189421, 1.0]]]
[['2, k, 0', [-0.115166, -0.381072, 1.0]], ['2, k, 1', [-0.103651, -0.107042, 1.0]], ['2, k, 2', [-0.0891871, 0.161154, 1.0]], ['2, k, 3', [-0.0655322, 0.300322, 1.0]], ['2, k, 4', [-0.226967, 0.119822, 1.0]], ['2, k, 5', [-0.368466, 0.0907778, 1.0]], ['2, k, 6', [-0.377713, 0.154893, 1.0]], ['2, k, 7', [-0.357977, 0.197492, 1.0]], ['2, k, 8', [0.0760564, 0.126782, 1.0]], ['2, k, 9', [0.214961, 0.0875603, 1.0]], ['2, k, 10', [0.20824, 0.160837, 1.0]], ['2, k, 11', [0.191847, 0.208571, 1.0]], ['2, k, 12', [-0.188031, -0.370948, 1.0]], ['2, k, 13', [-0.243151, -0.720847, 1.0]], ['2, k, 14', [-0.259462, -1.04216, 1.0]], ['2, k, 15', [-0.238521, -1.09204, 1.0]], ['2, k, 16', [-0.0394161, -0.381593, 1.0]], ['2, k, 17', [-0.00913019, -0.692113, 1.0]], ['2, k, 18', [-0.0476232, -1.02903, 1.0]], ['2, k, 19', [-0.022968, -1.07985, 1.0]], ['2, k, 20', [-0.0931598, 0.0951751, 1.0]], ['2, k, 21', [-0.346442, 0.197535, 1.0]], ['2, k, 22', [-0.300366, 0.182934, 1.0]], ['2, k, 23', [0.173727, 0.210945, 1.0]], ['2, k, 24', [0.254361, 0.201382, 1.0]]]
[['2, k, 0', [-0.113972, -0.378106, 1.0]], ['2, k, 1', [-0.100994, -0.107756, 1.0]], ['2, k, 2', [-0.0827293, 0.154466, 1.0]], ['2, k, 3', [-0.0648489, 0.294993, 1.0]], ['2, k, 4', [-0.224031, 0.123391, 1.0]], ['2, k, 5', [-0.366688, 0.0952388, 1.0]], ['2, k, 6', [-0.374498, 0.161631, 1.0]], ['2, k, 7', [-0.357885, 0.2085, 1.0]], ['2, k, 8', [0.0760558, 0.126824, 1.0]], ['2, k, 9', [0.217058, 0.0910698, 1.0]], ['2, k, 10', [0.20736, 0.16808, 1.0]], ['2, k, 11', [0.19498, 0.218549, 1.0]], ['2, k, 12', [-0.18657, -0.367807, 1.0]], ['2, k, 13', [-0.242281, -0.723215, 1.0]], ['2, k, 14', [-0.261521, -1.0446, 1.0]], ['2, k, 15', [-0.240342, -1.09596, 1.0]], ['2, k, 16', [-0.0384997, -0.37886, 1.0]], ['2, k, 17', [-0.00900629, -0.691994, 1.0]], ['2, k, 18', [-0.0468353, -1.02771, 1.0]], ['2, k, 19', [-0.0227588, -1.07853, 1.0]], ['2, k, 20', [-0.0877185, 0.0903403, 1.0]], ['2, k, 21', [-0.347349, 0.206062, 1.0]], ['2, k, 22', [-0.302023, 0.187925, 1.0]], ['2, k, 23', [0.170272, 0.219106, 1.0]], ['2, k, 24', [0.25786, 0.211913, 1.0]]]
[['2, k, 0', [-0.112066, -0.373241, 1.0]], ['2, k, 1', [-0.097982, -0.10542, 1.0]], ['2, k, 2', [-0.080442, 0.155578, 1.0]], ['2, k, 3', [-0.0636606, 0.296575, 1.0]], ['2, k, 4', [-0.223366, 0.134592, 1.0]], ['2, k, 5', [-0.37088, 0.102636, 1.0]], ['2, k, 6', [-0.374467, 0.169748, 1.0]], ['2, k, 7', [-0.357284, 0.216843, 1.0]], ['2, k, 8', [0.0771223, 0.130978, 1.0]], ['2, k, 9', [0.218029, 0.0950447, 1.0]], ['2, k, 10', [0.213576, 0.172155, 1.0]], ['2, k, 11', [0.197708, 0.228033, 1.0]], ['2, k, 12', [-0.184314, -0.363243, 1.0]], ['2, k, 13', [-0.241447, -0.720593, 1.0]], ['2, k, 14', [-0.260431, -1.0463, 1.0]], ['2, k, 15', [-0.237566, -1.09742, 1.0]], ['2, k, 16', [-0.0370005, -0.373745, 1.0]], ['2, k, 17', [-0.0090017, -0.690411, 1.0]], ['2, k, 18', [-0.0481758, -1.02615, 1.0]], ['2, k, 19', [-0.0228905, -1.07495, 1.0]], ['2, k, 20', [-0.0851983, 0.0915282, 1.0]], ['2, k, 21', [-0.345861, 0.215697, 1.0]], ['2, k, 22', [-0.299785, 0.197541, 1.0]], ['2, k, 23', [0.172151, 0.231718, 1.0]], ['2, k, 24', [0.258954, 0.222197, 1.0]]]
[['2, k, 0', [-0.111076, -0.370648, 1.0]], ['2, k, 1', [-0.0985872, -0.103579, 1.0]], ['2, k, 2', [-0.0846863, 0.158876, 1.0]], ['2, k, 3', [-0.0633287, 0.298527, 1.0]], ['2, k, 4', [-0.220791, 0.139808, 1.0]], ['2, k, 5', [-0.3706, 0.106344, 1.0]], ['2, k, 6', [-0.373594, 0.176738, 1.0]], ['2, k, 7', [-0.355968, 0.224518, 1.0]], ['2, k, 8', [0.0770848, 0.131017, 1.0]], ['2, k, 9', [0.221898, 0.0991573, 1.0]], ['2, k, 10', [0.212166, 0.185399, 1.0]], ['2, k, 11', [0.198358, 0.237771, 1.0]], ['2, k, 12', [-0.183244, -0.360897, 1.0]], ['2, k, 13', [-0.238911, -0.715529, 1.0]], ['2, k, 14', [-0.260727, -1.04725, 1.0]], ['2, k, 15', [-0.237445, -1.09734, 1.0]], ['2, k, 16', [-0.0361157, -0.37098, 1.0]], ['2, k, 17', [-0.00887912, -0.689186, 1.0]], ['2, k, 18', [-0.0483425, -1.02487, 1.0]], ['2, k, 19', [-0.0234684, -1.07362, 1.0]], ['2, k, 20', [-0.0879896, 0.0941129, 1.0]], ['2, k, 21', [-0.343088, 0.227684, 1.0]], ['2, k, 22', [-0.295076, 0.211476, 1.0]], ['2, k, 23', [0.173623, 0.243718, 1.0]], ['2, k, 24', [0.253373, 0.234271, 1.0]]]
[['2, k, 0', [-0.110622, -0.368911, 1.0]], ['2, k, 1', [-0.0993214, -0.100358, 1.0]], ['2, k, 2', [-0.0881293, 0.165237, 1.0]], ['2, k, 3', [-0.0622791, 0.304383, 1.0]], ['2, k, 4', [-0.219083, 0.143922, 1.0]], ['2, k, 5', [-0.372857, 0.111163, 1.0]], ['2, k, 6', [-0.371157, 0.182954, 1.0]], ['2, k, 7', [-0.356183, 0.232441, 1.0]], ['2, k, 8', [0.0769368, 0.130947, 1.0]], ['2, k, 9', [0.226683, 0.103837, 1.0]], ['2, k, 10', [0.211209, 0.1979, 1.0]], ['2, k, 11', [0.196847, 0.24975, 1.0]], ['2, k, 12', [-0.182406, -0.359029, 1.0]], ['2, k, 13', [-0.238436, -0.714042, 1.0]], ['2, k, 14', [-0.260856, -1.04752, 1.0]], ['2, k, 15', [-0.237513, -1.09645, 1.0]], ['2, k, 16', [-0.0359706, -0.369383, 1.0]], ['2, k, 17', [-0.0087537, -0.688439, 1.0]], ['2, k, 18', [-0.0461041, -1.03256, 1.0]], ['2, k, 19', [-0.0233076, -1.07822, 1.0]], ['2, k, 20', [-0.0906648, 0.0995162, 1.0]], ['2, k, 21', [-0.341532, 0.237041, 1.0]], ['2, k, 22', [-0.293158, 0.220109, 1.0]], ['2, k, 23', [0.173239, 0.254305, 1.0]], ['2, k, 24', [0.256368, 0.24558, 1.0]]]
[['2, k, 0', [-0.109971, -0.367177, 1.0]], ['2, k, 1', [-0.0993518, -0.100152, 1.0]], ['2, k, 2', [-0.088545, 0.164612, 1.0]], ['2, k, 3', [-0.0613697, 0.305352, 1.0]], ['2, k, 4', [-0.217884, 0.14845, 1.0]], ['2, k, 5', [-0.374011, 0.115586, 1.0]], ['2, k, 6', [-0.367315, 0.195438, 1.0]], ['2, k, 7', [-0.35151, 0.242868, 1.0]], ['2, k, 8', [0.0770175, 0.131155, 1.0]], ['2, k, 9', [0.227162, 0.105349, 1.0]], ['2, k, 10', [0.213528, 0.204657, 1.0]], ['2, k, 11', [0.199646, 0.257949, 1.0]], ['2, k, 12', [-0.181374, -0.35754, 1.0]], ['2, k, 13', [-0.236962, -0.712358, 1.0]], ['2, k, 14', [-0.260529, -1.04755, 1.0]], ['2, k, 15', [-0.237979, -1.09679, 1.0]], ['2, k, 16', [-0.0357235, -0.367411, 1.0]], ['2, k, 17', [-0.00828364, -0.686358, 1.0]], ['2, k, 18', [-0.0472964, -1.0305, 1.0]], ['2, k, 19', [-0.0260742, -1.07377, 1.0]], ['2, k, 20', [-0.0909201, 0.0992492, 1.0]], ['2, k, 21', [-0.337547, 0.246156, 1.0]], ['2, k, 22', [-0.293136, 0.227369, 1.0]], ['2, k, 23', [0.177283, 0.266314, 1.0]], ['2, k, 24', [0.260074, 0.254792, 1.0]]]
[['2, k, 0', [-0.11022, -0.366047, 1.0]], ['2, k, 1', [-0.0997843, -0.0995658, 1.0]], ['2, k, 2', [-0.0892997, 0.164656, 1.0]], ['2, k, 3', [-0.0603176, 0.306423, 1.0]], ['2, k, 4', [-0.21735, 0.150105, 1.0]], ['2, k, 5', [-0.376499, 0.119509, 1.0]], ['2, k, 6', [-0.366245, 0.202333, 1.0]], ['2, k, 7', [-0.350119, 0.251843, 1.0]], ['2, k, 8', [0.0771012, 0.1308, 1.0]], ['2, k, 9', [0.22714, 0.108287, 1.0]], ['2, k, 10', [0.216686, 0.213538, 1.0]], ['2, k, 11', [0.203591, 0.267054, 1.0]], ['2, k, 12', [-0.181411, -0.356069, 1.0]], ['2, k, 13', [-0.235294, -0.705578, 1.0]], ['2, k, 14', [-0.259908, -1.04824, 1.0]], ['2, k, 15', [-0.237152, -1.09568, 1.0]], ['2, k, 16', [-0.0362004, -0.36659, 1.0]], ['2, k, 17', [-0.00784906, -0.684821, 1.0]], ['2, k, 18', [-0.0482143, -1.02999, 1.0]], ['2, k, 19', [-0.0292512, -1.07605, 1.0]], ['2, k, 20', [-0.0916121, 0.0994249, 1.0]], ['2, k, 21', [-0.333038, 0.25642, 1.0]], ['2, k, 22', [-0.284164, 0.245011, 1.0]], ['2, k, 23', [0.180844, 0.277263, 1.0]], ['2, k, 24', [0.265525, 0.26432, 1.0]]]
[['2, k, 0', [-0.109909, -0.365063, 1.0]], ['2, k, 1', [-0.0997911, -0.0990311, 1.0]], ['2, k, 2', [-0.0893482, 0.164683, 1.0]], ['2, k, 3', [-0.0576551, 0.307491, 1.0]], ['2, k, 4', [-0.217187, 0.152364, 1.0]], ['2, k, 5', [-0.375212, 0.124812, 1.0]], ['2, k, 6', [-0.364988, 0.211492, 1.0]], ['2, k, 7', [-0.349374, 0.261616, 1.0]], ['2, k, 8', [0.0761335, 0.129058, 1.0]], ['2, k, 9', [0.227536, 0.112119, 1.0]], ['2, k, 10', [0.219071, 0.22261, 1.0]], ['2, k, 11', [0.204023, 0.277805, 1.0]], ['2, k, 12', [-0.181176, -0.35508, 1.0]], ['2, k, 13', [-0.235389, -0.704499, 1.0]], ['2, k, 14', [-0.259289, -1.04635, 1.0]], ['2, k, 15', [-0.23698, -1.09522, 1.0]], ['2, k, 16', [-0.0358284, -0.365688, 1.0]], ['2, k, 17', [-0.00747014, -0.684587, 1.0]], ['2, k, 18', [-0.0490708, -1.0255, 1.0]], ['2, k, 19', [-0.0304203, -1.07437, 1.0]], ['2, k, 20', [-0.0916772, 0.0994994, 1.0]], ['2, k, 21', [-0.332465, 0.267066, 1.0]], ['2, k, 22', [-0.285549, 0.252665, 1.0]], ['2, k, 23', [0.178059, 0.291986, 1.0]], ['2, k, 24', [0.260072, 0.276839, 1.0]]]
[['2, k, 0', [-0.109146, -0.364192, 1.0]], ['2, k, 1', [-0.0993803, -0.0983647, 1.0]], ['2, k, 2', [-0.0891676, 0.164897, 1.0]], ['2, k, 3', [-0.0556751, 0.308925, 1.0]], ['2, k, 4', [-0.217588, 0.153737, 1.0]], ['2, k, 5', [-0.374816, 0.131358, 1.0]], ['2, k, 6', [-0.364028, 0.219975, 1.0]], ['2, k, 7', [-0.348357, 0.269052, 1.0]], ['2, k, 8', [0.0758699, 0.128406, 1.0]], ['2, k, 9', [0.23241, 0.120197, 1.0]], ['2, k, 10', [0.220109, 0.239057, 1.0]], ['2, k, 11', [0.205213, 0.289832, 1.0]], ['2, k, 12', [-0.180392, -0.354348, 1.0]], ['2, k, 13', [-0.23526, -0.704171, 1.0]], ['2, k, 14', [-0.259181, -1.04652, 1.0]], ['2, k, 15', [-0.236529, -1.09564, 1.0]], ['2, k, 16', [-0.035128, -0.364722, 1.0]], ['2, k, 17', [-0.00695009, -0.683816, 1.0]], ['2, k, 18', [-0.0488219, -1.02535, 1.0]], ['2, k, 19', [-0.0136423, -1.07466, 1.0]], ['2, k, 20', [-0.0915093, 0.0997602, 1.0]], ['2, k, 21', [-0.333697, 0.276188, 1.0]], ['2, k, 22', [-0.29101, 0.252885, 1.0]], ['2, k, 23', [0.180477, 0.301552, 1.0]], ['2, k, 24', [0.260183, 0.290132, 1.0]]]
[['2, k, 0', [-0.107475, -0.362869, 1.0]], ['2, k, 1', [-0.0991701, -0.0977816, 1.0]], ['2, k, 2', [-0.0895298, 0.165085, 1.0]], ['2, k, 3', [-0.0542632, 0.309867, 1.0]], ['2, k, 4', [-0.217442, 0.154088, 1.0]], ['2, k, 5', [-0.372773, 0.133947, 1.0]], ['2, k, 6', [-0.364395, 0.226942, 1.0]], ['2, k, 7', [-0.34805, 0.277126, 1.0]], ['2, k, 8', [0.0769806, 0.130898, 1.0]], ['2, k, 9', [0.233048, 0.122659, 1.0]], ['2, k, 10', [0.223093, 0.23923, 1.0]], ['2, k, 11', [0.207537, 0.298251, 1.0]], ['2, k, 12', [-0.178465, -0.352973, 1.0]], ['2, k, 13', [-0.235059, -0.704051, 1.0]], ['2, k, 14', [-0.260097, -1.04658, 1.0]], ['2, k, 15', [-0.239982, -1.09592, 1.0]], ['2, k, 16', [-0.0337474, -0.363507, 1.0]], ['2, k, 17', [-0.00649316, -0.683427, 1.0]], ['2, k, 18', [-0.0490766, -1.02515, 1.0]], ['2, k, 19', [-0.021038, -1.07571, 1.0]], ['2, k, 20', [-0.0917036, 0.0999774, 1.0]], ['2, k, 21', [-0.332456, 0.285301, 1.0]], ['2, k, 22', [-0.288869, 0.262442, 1.0]], ['2, k, 23', [0.180544, 0.313799, 1.0]], ['2, k, 24', [0.266642, 0.298648, 1.0]]]
[['2, k, 0', [-0.107317, -0.36282, 1.0]], ['2, k, 1', [-0.0985766, -0.0973523, 1.0]], ['2, k, 2', [-0.0887066, 0.165494, 1.0]], ['2, k, 3', [-0.0531758, 0.3115, 1.0]], ['2, k, 4', [-0.217428, 0.154426, 1.0]], ['2, k, 5', [-0.371672, 0.138665, 1.0]], ['2, k, 6', [-0.362121, 0.236411, 1.0]], ['2, k, 7', [-0.346485, 0.286031, 1.0]], ['2, k, 8', [0.0764875, 0.130642, 1.0]], ['2, k, 9', [0.23622, 0.130952, 1.0]], ['2, k, 10', [0.223844, 0.242847, 1.0]], ['2, k, 11', [0.20664, 0.305888, 1.0]], ['2, k, 12', [-0.178283, -0.352859, 1.0]], ['2, k, 13', [-0.234567, -0.702191, 1.0]], ['2, k, 14', [-0.259965, -1.04632, 1.0]], ['2, k, 15', [-0.238462, -1.09367, 1.0]], ['2, k, 16', [-0.0336125, -0.363551, 1.0]], ['2, k, 17', [-0.00630101, -0.68316, 1.0]], ['2, k, 18', [-0.0489754, -1.02722, 1.0]], ['2, k, 19', [-0.0265255, -1.07631, 1.0]], ['2, k, 20', [-0.0910155, 0.100391, 1.0]], ['2, k, 21', [-0.331068, 0.294009, 1.0]], ['2, k, 22', [-0.286567, 0.275098, 1.0]], ['2, k, 23', [0.178546, 0.32264, 1.0]], ['2, k, 24', [0.268976, 0.30703, 1.0]]]
