[['2, k, 0', [0.0372114, -0.353782, 1.0]], ['2, k, 1', [0.0510859, -0.0469914, 1.0]], ['2, k, 2', [0.0644772, 0.254054, 1.0]], ['2, k, 3', [0.0739331, 0.393635, 1.0]], ['2, k, 4', [-0.0821768, 0.182601, 1.0]], ['2, k, 5', [-0.204444, 0.0893132, 1.0]], ['2, k, 6', [-0.215329, 0.0506787, 1.0]], ['2, k, 7', [-0.309126, 0.0671528, 1.0]], ['2, k, 8', [0.207059, 0.172053, 1.0]], ['2, k, 9', [0.314205, 0.076637, 1.0]], ['2, k, 10', [0.350141, 0.0460211, 1.0]], ['2, k, 11', [0.352506, 0.0258824, 1.0]], ['2, k, 12', [-0.0289476, -0.347504, 1.0]], ['2, k, 13', [-0.0707706, -0.790658, 1.0]], ['2, k, 14', [0.00986821, -0.723581, 1.0]], ['2, k, 15', [-0.0141027, -0.829653, 1.0]], ['2, k, 16', [0.102558, -0.352312, 1.0]], ['2, k, 17', [0.191169, -0.776409, 1.0]], ['2, k, 18', [0.194742, -1.08032, 1.0]], ['2, k, 19', [0.188668, -1.13496, 1.0]], ['2, k, 20', [0.0612063, 0.179598, 1.0]], ['2, k, 21', [-0.326656, 0.0514294, 1.0]], ['2, k, 22', [-0.280131, 0.0744198, 1.0]], ['2, k, 23', [0.37401, 0.000881293, 1.0]], ['2, k, 24', [0.397903, 0.0410955, 1.0]]]
[['2, k, 0', [0.0675768, -0.34428, 1.0]], ['2, k, 1', [0.0624384, -0.0425908, 1.0]], ['2, k, 2', [0.0580621, 0.253812, 1.0]], ['2, k, 3', [0.072551, 0.382815, 1.0]], ['2, k, 4', [-0.0796974, 0.179643, 1.0]], ['2, k, 5', [-0.202255, 0.245333, 1.0]], ['2, k, 6', [-0.252678, 0.337644, 1.0]], ['2, k, 7', [-0.265137, 0.411141, 1.0]], ['2, k, 8', [0.208364, 0.167762, 1.0]], ['2, k, 9', [0.328304, 0.210032, 1.0]], ['2, k, 10', [0.380391, 0.298924, 1.0]], ['2, k, 11', [0.47193, 0.393802, 1.0]], ['2, k, 12', [0.00416415, -0.33982, 1.0]], ['2, k, 13', [-0.0620572, -0.779686, 1.0]], ['2, k, 14', [-0.0743966, -1.20387, 1.0]], ['2, k, 15', [-0.024096, -1.26948, 1.0]], ['2, k, 16', [0.129518, -0.33927, 1.0]], ['2, k, 17', [0.182408, -0.66383, 1.0]], ['2, k, 18', [0.227317, -1.15641, 1.0]], ['2, k, 19', [0.205354, -1.25914, 1.0]], ['2, k, 20', [0.0588604, 0.180289, 1.0]], ['2, k, 21', [-0.282995, 0.441395, 1.0]], ['2, k, 22', [-0.19906, 0.409801, 1.0]], ['2, k, 23', [0.5325, 0.386867, 1.0]], ['2, k, 24', [0.539593, 0.379478, 1.0]]]
[['2, k, 0', [0.0673067, -0.341886, 1.0]], ['2, k, 1', [0.0612687, -0.0400293, 1.0]], ['2, k, 2', [0.0556595, 0.256424, 1.0]], ['2, k, 3', [0.0728784, 0.38325, 1.0]], ['2, k, 4', [-0.0799532, 0.182526, 1.0]], ['2, k, 5', [-0.202813, 0.251333, 1.0]], ['2, k, 6', [-0.244559, 0.36072, 1.0]], ['2, k, 7', [-0.263314, 0.432316, 1.0]], ['2, k, 8', [0.209161, 0.167425, 1.0]], ['2, k, 9', [0.328721, 0.210547, 1.0]], ['2, k, 10', [0.38026, 0.319489, 1.0]], ['2, k, 11', [0.421261, 0.409796, 1.0]], ['2, k, 12', [0.00378449, -0.338238, 1.0]], ['2, k, 13', [-0.061438, -0.778364, 1.0]], ['2, k, 14', [-0.0747629, -1.20244, 1.0]], ['2, k, 15', [-0.0231388, -1.26981, 1.0]], ['2, k, 16', [0.129405, -0.336737, 1.0]], ['2, k, 17', [0.18184, -0.661247, 1.0]], ['2, k, 18', [0.226495, -1.15867, 1.0]], ['2, k, 19', [0.201033, -1.26067, 1.0]], ['2, k, 20', [0.0568752, 0.182932, 1.0]], ['2, k, 21', [-0.266172, 0.47103, 1.0]], ['2, k, 22', [-0.1859, 0.435178, 1.0]], ['2, k, 23', [0.46981, 0.410967, 1.0]], ['2, k, 24', [0.49988, 0.403287, 1.0]]]
[['2, k, 0', [0.067633, -0.337331, 1.0]], ['2, k, 1', [0.0614709, -0.0375808, 1.0]], ['2, k, 2', [0.0556802, 0.257209, 1.0]], ['2, k, 3', [0.0730038, 0.385476, 1.0]], ['2, k, 4', [-0.0799452, 0.190715, 1.0]], ['2, k, 5', [-0.199426, 0.272613, 1.0]], ['2, k, 6', [-0.249953, 0.378755, 1.0]], ['2, k, 7', [-0.264103, 0.451449, 1.0]], ['2, k, 8', [0.210222, 0.169698, 1.0]], ['2, k, 9', [0.331931, 0.225708, 1.0]], ['2, k, 10', [0.385033, 0.341411, 1.0]], ['2, k, 11', [0.427439, 0.433643, 1.0]], ['2, k, 12', [0.00416571, -0.334457, 1.0]], ['2, k, 13', [-0.0525234, -0.698248, 1.0]], ['2, k, 14', [-0.0823017, -1.09489, 1.0]], ['2, k, 15', [-0.0926593, -1.18347, 1.0]], ['2, k, 16', [0.129618, -0.332147, 1.0]], ['2, k, 17', [0.189677, -0.673526, 1.0]], ['2, k, 18', [0.213433, -1.08406, 1.0]], ['2, k, 19', [0.221997, -1.17963, 1.0]], ['2, k, 20', [0.0569641, 0.184122, 1.0]], ['2, k, 21', [-0.270733, 0.488587, 1.0]], ['2, k, 22', [-0.201242, 0.456268, 1.0]], ['2, k, 23', [0.493893, 0.434883, 1.0]], ['2, k, 24', [0.496871, 0.428729, 1.0]]]
[['2, k, 0', [0.0679803, -0.336488, 1.0]], ['2, k, 1', [0.061971, -0.0357362, 1.0]], ['2, k, 2', [0.0561585, 0.259926, 1.0]], ['2, k, 3', [0.0730672, 0.387708, 1.0]], ['2, k, 4', [-0.080129, 0.190373, 1.0]], ['2, k, 5', [-0.200713, 0.277646, 1.0]], ['2, k, 6', [-0.25226, 0.393386, 1.0]], ['2, k, 7', [-0.262614, 0.466792, 1.0]], ['2, k, 8', [0.211149, 0.169552, 1.0]], ['2, k, 9', [0.33443, 0.251764, 1.0]], ['2, k, 10', [0.39357, 0.369433, 1.0]], ['2, k, 11', [0.392879, 0.448196, 1.0]], ['2, k, 12', [0.00439933, -0.333513, 1.0]], ['2, k, 13', [-0.0528483, -0.701081, 1.0]], ['2, k, 14', [-0.0823449, -1.09509, 1.0]], ['2, k, 15', [-0.0916296, -1.1807, 1.0]], ['2, k, 16', [0.130047, -0.33148, 1.0]], ['2, k, 17', [0.189792, -0.674223, 1.0]], ['2, k, 18', [0.212978, -1.08418, 1.0]], ['2, k, 19', [0.22083, -1.1772, 1.0]], ['2, k, 20', [0.0575067, 0.186708, 1.0]], ['2, k, 21', [-0.28682, 0.509581, 1.0]], ['2, k, 22', [-0.193532, 0.471202, 1.0]], ['2, k, 23', [0.385807, 0.480178, 1.0]], ['2, k, 24', [0.43624, 0.427929, 1.0]]]
[['2, k, 0', [0.0684967, -0.335542, 1.0]], ['2, k, 1', [0.0628835, -0.0355307, 1.0]], ['2, k, 2', [0.0576594, 0.259179, 1.0]], ['2, k, 3', [0.0729658, 0.388021, 1.0]], ['2, k, 4', [-0.0817114, 0.187657, 1.0]], ['2, k, 5', [-0.206538, 0.288379, 1.0]], ['2, k, 6', [-0.249734, 0.416599, 1.0]], ['2, k, 7', [-0.261697, 0.48768, 1.0]], ['2, k, 8', [0.211255, 0.170842, 1.0]], ['2, k, 9', [0.336141, 0.255933, 1.0]], ['2, k, 10', [0.390266, 0.400541, 1.0]], ['2, k, 11', [0.393548, 0.462709, 1.0]], ['2, k, 12', [0.00476188, -0.332831, 1.0]], ['2, k, 13', [-0.0534732, -0.679905, 1.0]], ['2, k, 14', [-0.0822167, -1.09538, 1.0]], ['2, k, 15', [-0.0916963, -1.17798, 1.0]], ['2, k, 16', [0.130714, -0.33037, 1.0]], ['2, k, 17', [0.189739, -0.673708, 1.0]], ['2, k, 18', [0.215417, -1.10023, 1.0]], ['2, k, 19', [0.222357, -1.18388, 1.0]], ['2, k, 20', [0.0588671, 0.18625, 1.0]], ['2, k, 21', [-0.260959, 0.519407, 1.0]], ['2, k, 22', [-0.189311, 0.493924, 1.0]], ['2, k, 23', [0.37919, 0.493281, 1.0]], ['2, k, 24', [0.431297, 0.44185, 1.0]]]
[['2, k, 0', [0.0686933, -0.334571, 1.0]], ['2, k, 1', [0.0634059, -0.0355563, 1.0]], ['2, k, 2', [0.059247, 0.257444, 1.0]], ['2, k, 3', [0.0729588, 0.388002, 1.0]], ['2, k, 4', [-0.0814589, 0.187695, 1.0]], ['2, k, 5', [-0.206099, 0.292456, 1.0]], ['2, k, 6', [-0.249108, 0.436211, 1.0]], ['2, k, 7', [-0.260107, 0.505785, 1.0]], ['2, k, 8', [0.213682, 0.173508, 1.0]], ['2, k, 9', [0.339307, 0.262341, 1.0]], ['2, k, 10', [0.391548, 0.410133, 1.0]], ['2, k, 11', [0.392034, 0.487416, 1.0]], ['2, k, 12', [0.00489654, -0.332307, 1.0]], ['2, k, 13', [-0.0557797, -0.694521, 1.0]], ['2, k, 14', [-0.0820443, -1.09714, 1.0]], ['2, k, 15', [-0.0894088, -1.17431, 1.0]], ['2, k, 16', [0.130967, -0.328973, 1.0]], ['2, k, 17', [0.18967, -0.674065, 1.0]], ['2, k, 18', [0.215511, -1.10096, 1.0]], ['2, k, 19', [0.222152, -1.18366, 1.0]], ['2, k, 20', [0.060141, 0.185122, 1.0]], ['2, k, 21', [-0.268365, 0.539455, 1.0]], ['2, k, 22', [-0.18759, 0.514536, 1.0]], ['2, k, 23', [0.383363, 0.515626, 1.0]], ['2, k, 24', [0.435017, 0.471108, 1.0]]]
[['2, k, 0', [0.0687442, -0.334328, 1.0]], ['2, k, 1', [0.063493, -0.0356288, 1.0]], ['2, k, 2', [0.0592461, 0.256794, 1.0]], ['2, k, 3', [0.0729691, 0.388093, 1.0]], ['2, k, 4', [-0.0812939, 0.187797, 1.0]], ['2, k, 5', [-0.206881, 0.296567, 1.0]], ['2, k, 6', [-0.250339, 0.445356, 1.0]], ['2, k, 7', [-0.261501, 0.521228, 1.0]], ['2, k, 8', [0.213466, 0.173208, 1.0]], ['2, k, 9', [0.340822, 0.2695, 1.0]], ['2, k, 10', [0.394449, 0.427384, 1.0]], ['2, k, 11', [0.404377, 0.500455, 1.0]], ['2, k, 12', [0.0049456, -0.332118, 1.0]], ['2, k, 13', [-0.0550916, -0.695072, 1.0]], ['2, k, 14', [-0.0827236, -1.09465, 1.0]], ['2, k, 15', [-0.0853911, -1.17472, 1.0]], ['2, k, 16', [0.131015, -0.328738, 1.0]], ['2, k, 17', [0.189448, -0.676206, 1.0]], ['2, k, 18', [0.215638, -1.10105, 1.0]], ['2, k, 19', [0.222784, -1.18244, 1.0]], ['2, k, 20', [0.0601952, 0.184628, 1.0]], ['2, k, 21', [-0.259681, 0.557332, 1.0]], ['2, k, 22', [-0.188271, 0.531028, 1.0]], ['2, k, 23', [0.415103, 0.533447, 1.0]], ['2, k, 24', [0.445926, 0.494316, 1.0]]]
[['2, k, 0', [0.0685277, -0.334113, 1.0]], ['2, k, 1', [0.0637703, -0.0354457, 1.0]], ['2, k, 2', [0.0601838, 0.256953, 1.0]], ['2, k, 3', [0.0733282, 0.389694, 1.0]], ['2, k, 4', [-0.0810513, 0.187506, 1.0]], ['2, k, 5', [-0.206314, 0.302446, 1.0]], ['2, k, 6', [-0.251341, 0.460562, 1.0]], ['2, k, 7', [-0.262752, 0.537813, 1.0]], ['2, k, 8', [0.2132, 0.17429, 1.0]], ['2, k, 9', [0.341243, 0.278919, 1.0]], ['2, k, 10', [0.397004, 0.445706, 1.0]], ['2, k, 11', [0.410722, 0.518239, 1.0]], ['2, k, 12', [0.00482188, -0.332027, 1.0]], ['2, k, 13', [-0.05517, -0.695225, 1.0]], ['2, k, 14', [-0.0831944, -1.09506, 1.0]], ['2, k, 15', [-0.0860197, -1.17364, 1.0]], ['2, k, 16', [0.130695, -0.328416, 1.0]], ['2, k, 17', [0.189436, -0.676017, 1.0]], ['2, k, 18', [0.21475, -1.09898, 1.0]], ['2, k, 19', [0.221936, -1.18052, 1.0]], ['2, k, 20', [0.0609821, 0.184773, 1.0]], ['2, k, 21', [-0.272876, 0.575942, 1.0]], ['2, k, 22', [-0.193012, 0.552415, 1.0]], ['2, k, 23', [0.426356, 0.551507, 1.0]], ['2, k, 24', [0.459077, 0.518386, 1.0]]]
[['2, k, 0', [0.0684865, -0.333916, 1.0]], ['2, k, 1', [0.0644518, -0.0354711, 1.0]], ['2, k, 2', [0.0620159, 0.256406, 1.0]], ['2, k, 3', [0.0733297, 0.390886, 1.0]], ['2, k, 4', [-0.0810394, 0.188697, 1.0]], ['2, k, 5', [-0.207902, 0.31831, 1.0]], ['2, k, 6', [-0.251719, 0.475046, 1.0]], ['2, k, 7', [-0.265352, 0.553888, 1.0]], ['2, k, 8', [0.213366, 0.1746, 1.0]], ['2, k, 9', [0.344016, 0.286977, 1.0]], ['2, k, 10', [0.399101, 0.463822, 1.0]], ['2, k, 11', [0.411977, 0.53711, 1.0]], ['2, k, 12', [0.00475612, -0.331705, 1.0]], ['2, k, 13', [-0.0551422, -0.695231, 1.0]], ['2, k, 14', [-0.0842719, -1.09774, 1.0]], ['2, k, 15', [-0.0808967, -1.17996, 1.0]], ['2, k, 16', [0.130675, -0.328349, 1.0]], ['2, k, 17', [0.189322, -0.672413, 1.0]], ['2, k, 18', [0.213953, -1.09747, 1.0]], ['2, k, 19', [0.213111, -1.18191, 1.0]], ['2, k, 20', [0.0625299, 0.184354, 1.0]], ['2, k, 21', [-0.269355, 0.59099, 1.0]], ['2, k, 22', [-0.194002, 0.565414, 1.0]], ['2, k, 23', [0.423609, 0.571242, 1.0]], ['2, k, 24', [0.473479, 0.55086, 1.0]]]
[['2, k, 0', [0.0685082, -0.33385, 1.0]], ['2, k, 1', [0.0645576, -0.035349, 1.0]], ['2, k, 2', [0.0620179, 0.256631, 1.0]], ['2, k, 3', [0.0725883, 0.39383, 1.0]], ['2, k, 4', [-0.0810869, 0.189629, 1.0]], ['2, k, 5', [-0.208109, 0.321961, 1.0]], ['2, k, 6', [-0.252876, 0.506874, 1.0]], ['2, k, 7', [-0.260919, 0.574052, 1.0]], ['2, k, 8', [0.213373, 0.174594, 1.0]], ['2, k, 9', [0.346384, 0.293662, 1.0]], ['2, k, 10', [0.40472, 0.478936, 1.0]], ['2, k, 11', [0.416547, 0.557941, 1.0]], ['2, k, 12', [0.00469385, -0.331625, 1.0]], ['2, k, 13', [-0.0550649, -0.695367, 1.0]], ['2, k, 14', [-0.0829244, -1.0998, 1.0]], ['2, k, 15', [-0.0850938, -1.17318, 1.0]], ['2, k, 16', [0.130813, -0.328312, 1.0]], ['2, k, 17', [0.189154, -0.67321, 1.0]], ['2, k, 18', [0.213725, -1.09725, 1.0]], ['2, k, 19', [0.213983, -1.18142, 1.0]], ['2, k, 20', [0.0625739, 0.18454, 1.0]], ['2, k, 21', [-0.254946, 0.61409, 1.0]], ['2, k, 22', [-0.183688, 0.587272, 1.0]], ['2, k, 23', [0.432904, 0.588703, 1.0]], ['2, k, 24', [0.482532, 0.574319, 1.0]]]
[['2, k, 0', [0.068295, -0.333725, 1.0]], ['2, k, 1', [0.0649089, -0.0350995, 1.0]], ['2, k, 2', [0.0633268, 0.257251, 1.0]], ['2, k, 3', [0.072894, 0.394636, 1.0]], ['2, k, 4', [-0.0811272, 0.190366, 1.0]], ['2, k, 5', [-0.210792, 0.330868, 1.0]], ['2, k, 6', [-0.248079, 0.521699, 1.0]], ['2, k, 7', [-0.258353, 0.598409, 1.0]], ['2, k, 8', [0.21332, 0.174636, 1.0]], ['2, k, 9', [0.345168, 0.301109, 1.0]], ['2, k, 10', [0.404128, 0.492595, 1.0]], ['2, k, 11', [0.397728, 0.58042, 1.0]], ['2, k, 12', [0.00434223, -0.331407, 1.0]], ['2, k, 13', [-0.0546347, -0.695003, 1.0]], ['2, k, 14', [-0.0828202, -1.09946, 1.0]], ['2, k, 15', [-0.0910799, -1.1753, 1.0]], ['2, k, 16', [0.130705, -0.328281, 1.0]], ['2, k, 17', [0.189272, -0.67307, 1.0]], ['2, k, 18', [0.213805, -1.09368, 1.0]], ['2, k, 19', [0.216325, -1.1765, 1.0]], ['2, k, 20', [0.0636206, 0.185035, 1.0]], ['2, k, 21', [-0.249144, 0.63626, 1.0]], ['2, k, 22', [-0.16141, 0.611393, 1.0]], ['2, k, 23', [0.392787, 0.617149, 1.0]], ['2, k, 24', [0.290881, 0.590077, 1.0]]]
[['2, k, 0', [0.0683304, -0.332709, 1.0]], ['2, k, 1', [0.0658815, -0.034246, 1.0]], ['2, k, 2', [0.0649719, 0.257974, 1.0]], ['2, k, 3', [0.0727455, 0.395414, 1.0]], ['2, k, 4', [-0.0809283, 0.191269, 1.0]], ['2, k, 5', [-0.215876, 0.35038, 1.0]], ['2, k, 6', [-0.259159, 0.553633, 1.0]], ['2, k, 7', [-0.269332, 0.61717, 1.0]], ['2, k, 8', [0.213349, 0.174771, 1.0]], ['2, k, 9', [0.348291, 0.3218, 1.0]], ['2, k, 10', [0.397761, 0.533291, 1.0]], ['2, k, 11', [0.400116, 0.59986, 1.0]], ['2, k, 12', [0.0040652, -0.330357, 1.0]], ['2, k, 13', [-0.0544823, -0.69505, 1.0]], ['2, k, 14', [-0.0843097, -1.09388, 1.0]], ['2, k, 15', [-0.0877375, -1.17058, 1.0]], ['2, k, 16', [0.131058, -0.327372, 1.0]], ['2, k, 17', [0.189569, -0.67262, 1.0]], ['2, k, 18', [0.214126, -1.10061, 1.0]], ['2, k, 19', [0.218201, -1.18224, 1.0]], ['2, k, 20', [0.0651233, 0.185781, 1.0]], ['2, k, 21', [-0.263055, 0.652958, 1.0]], ['2, k, 22', [-0.193503, 0.62946, 1.0]], ['2, k, 23', [0.403222, 0.636664, 1.0]], ['2, k, 24', [0.301887, 0.613648, 1.0]]]
[['2, k, 0', [0.0682249, -0.332738, 1.0]], ['2, k, 1', [0.0660551, -0.0343785, 1.0]], ['2, k, 2', [0.0653728, 0.257789, 1.0]], ['2, k, 3', [0.0728251, 0.394795, 1.0]], ['2, k, 4', [-0.0808316, 0.19156, 1.0]], ['2, k, 5', [-0.21203, 0.353424, 1.0]], ['2, k, 6', [-0.258139, 0.554202, 1.0]], ['2, k, 7', [-0.268377, 0.63403, 1.0]], ['2, k, 8', [0.213601, 0.175254, 1.0]], ['2, k, 9', [0.348461, 0.330456, 1.0]], ['2, k, 10', [0.399591, 0.542519, 1.0]], ['2, k, 11', [0.408793, 0.618447, 1.0]], ['2, k, 12', [0.00397375, -0.330373, 1.0]], ['2, k, 13', [-0.0543274, -0.696564, 1.0]], ['2, k, 14', [-0.0849931, -1.09456, 1.0]], ['2, k, 15', [-0.0825144, -1.17098, 1.0]], ['2, k, 16', [0.130952, -0.327454, 1.0]], ['2, k, 17', [0.189823, -0.672903, 1.0]], ['2, k, 18', [0.214352, -1.09623, 1.0]], ['2, k, 19', [0.217201, -1.178, 1.0]], ['2, k, 20', [0.065484, 0.185597, 1.0]], ['2, k, 21', [-0.269596, 0.66978, 1.0]], ['2, k, 22', [-0.196592, 0.647462, 1.0]], ['2, k, 23', [0.408843, 0.654482, 1.0]], ['2, k, 24', [0.323847, 0.63392, 1.0]]]
[['2, k, 0', [0.0679152, -0.332297, 1.0]], ['2, k, 1', [0.0657986, -0.0343008, 1.0]], ['2, k, 2', [0.0648811, 0.257392, 1.0]], ['2, k, 3', [0.0727254, 0.394728, 1.0]], ['2, k, 4', [-0.0814705, 0.194136, 1.0]], ['2, k, 5', [-0.212417, 0.354199, 1.0]], ['2, k, 6', [-0.258716, 0.569152, 1.0]], ['2, k, 7', [-0.269042, 0.638198, 1.0]], ['2, k, 8', [0.213498, 0.175643, 1.0]], ['2, k, 9', [0.349746, 0.336331, 1.0]], ['2, k, 10', [0.404637, 0.557176, 1.0]], ['2, k, 11', [0.4139, 0.630413, 1.0]], ['2, k, 12', [0.00373093, -0.330019, 1.0]], ['2, k, 13', [-0.054214, -0.697583, 1.0]], ['2, k, 14', [-0.0856541, -1.09567, 1.0]], ['2, k, 15', [-0.0849, -1.16924, 1.0]], ['2, k, 16', [0.130593, -0.326988, 1.0]], ['2, k, 17', [0.190201, -0.671154, 1.0]], ['2, k, 18', [0.21417, -1.09636, 1.0]], ['2, k, 19', [0.211182, -1.1793, 1.0]], ['2, k, 20', [0.0650777, 0.185328, 1.0]], ['2, k, 21', [-0.280532, 0.678376, 1.0]], ['2, k, 22', [-0.191232, 0.662233, 1.0]], ['2, k, 23', [0.418707, 0.669483, 1.0]], ['2, k, 24', [0.33584, 0.651435, 1.0]]]
[['2, k, 0', [0.0678954, -0.332186, 1.0]], ['2, k, 1', [0.0660228, -0.034413, 1.0]], ['2, k, 2', [0.0653294, 0.256809, 1.0]], ['2, k, 3', [0.0724876, 0.394488, 1.0]], ['2, k, 4', [-0.081712, 0.194794, 1.0]], ['2, k, 5', [-0.212982, 0.357732, 1.0]], ['2, k, 6', [-0.257606, 0.586618, 1.0]], ['2, k, 7', [-0.263597, 0.664309, 1.0]], ['2, k, 8', [0.213615, 0.176335, 1.0]], ['2, k, 9', [0.351724, 0.344234, 1.0]], ['2, k, 10', [0.409784, 0.572468, 1.0]], ['2, k, 11', [0.417659, 0.640958, 1.0]], ['2, k, 12', [0.00367152, -0.329945, 1.0]], ['2, k, 13', [-0.053918, -0.698031, 1.0]], ['2, k, 14', [-0.0853884, -1.09589, 1.0]], ['2, k, 15', [-0.0846954, -1.16882, 1.0]], ['2, k, 16', [0.130644, -0.326843, 1.0]], ['2, k, 17', [0.190194, -0.670714, 1.0]], ['2, k, 18', [0.214313, -1.09538, 1.0]], ['2, k, 19', [0.211631, -1.1781, 1.0]], ['2, k, 20', [0.0654807, 0.184872, 1.0]], ['2, k, 21', [-0.257074, 0.709604, 1.0]], ['2, k, 22', [-0.189459, 0.677074, 1.0]], ['2, k, 23', [0.429479, 0.686539, 1.0]], ['2, k, 24', [0.346213, 0.667314, 1.0]]]
[['2, k, 0', [0.067913, -0.331835, 1.0]], ['2, k, 1', [0.0667546, -0.0342551, 1.0]], ['2, k, 2', [0.0667682, 0.25677, 1.0]], ['2, k, 3', [0.072251, 0.394426, 1.0]], ['2, k, 4', [-0.0815796, 0.195701, 1.0]], ['2, k, 5', [-0.216457, 0.373682, 1.0]], ['2, k, 6', [-0.258709, 0.605106, 1.0]], ['2, k, 7', [-0.265906, 0.678397, 1.0]], ['2, k, 8', [0.213896, 0.177177, 1.0]], ['2, k, 9', [0.354052, 0.35258, 1.0]], ['2, k, 10', [0.409215, 0.593751, 1.0]], ['2, k, 11', [0.41485, 0.663276, 1.0]], ['2, k, 12', [0.00361121, -0.329592, 1.0]], ['2, k, 13', [-0.0535543, -0.695862, 1.0]], ['2, k, 14', [-0.0855205, -1.09536, 1.0]], ['2, k, 15', [-0.0797051, -1.17121, 1.0]], ['2, k, 16', [0.130754, -0.326548, 1.0]], ['2, k, 17', [0.190122, -0.670995, 1.0]], ['2, k, 18', [0.214342, -1.09541, 1.0]], ['2, k, 19', [0.212096, -1.17557, 1.0]], ['2, k, 20', [0.0667455, 0.184874, 1.0]], ['2, k, 21', [-0.260847, 0.729002, 1.0]], ['2, k, 22', [-0.200871, 0.694023, 1.0]], ['2, k, 23', [0.411141, 0.711581, 1.0]], ['2, k, 24', [0.340151, 0.685079, 1.0]]]
[['2, k, 0', [0.0678331, -0.331562, 1.0]], ['2, k, 1', [0.0672361, -0.0336192, 1.0]], ['2, k, 2', [0.0680288, 0.258076, 1.0]], ['2, k, 3', [0.0726166, 0.394007, 1.0]], ['2, k, 4', [-0.081923, 0.198274, 1.0]], ['2, k, 5', [-0.219015, 0.384501, 1.0]], ['2, k, 6', [-0.258447, 0.617442, 1.0]], ['2, k, 7', [-0.266693, 0.694792, 1.0]], ['2, k, 8', [0.213929, 0.178251, 1.0]], ['2, k, 9', [0.354281, 0.363101, 1.0]], ['2, k, 10', [0.407638, 0.608432, 1.0]], ['2, k, 11', [0.410164, 0.684973, 1.0]], ['2, k, 12', [0.00353207, -0.32924, 1.0]], ['2, k, 13', [-0.0534431, -0.696235, 1.0]], ['2, k, 14', [-0.0855232, -1.09562, 1.0]], ['2, k, 15', [-0.0684904, -1.17422, 1.0]], ['2, k, 16', [0.130661, -0.326353, 1.0]], ['2, k, 17', [0.190527, -0.671668, 1.0]], ['2, k, 18', [0.212455, -1.11027, 1.0]], ['2, k, 19', [0.198295, -1.19041, 1.0]], ['2, k, 20', [0.0677946, 0.185979, 1.0]], ['2, k, 21', [-0.257893, 0.744966, 1.0]], ['2, k, 22', [-0.193534, 0.712559, 1.0]], ['2, k, 23', [0.401961, 0.728055, 1.0]], ['2, k, 24', [0.322696, 0.701194, 1.0]]]
[['2, k, 0', [0.0676981, -0.331095, 1.0]], ['2, k, 1', [0.0674426, -0.0332192, 1.0]], ['2, k, 2', [0.0684418, 0.258455, 1.0]], ['2, k, 3', [0.0721308, 0.39327, 1.0]], ['2, k, 4', [-0.0814822, 0.206898, 1.0]], ['2, k, 5', [-0.220528, 0.391621, 1.0]], ['2, k, 6', [-0.257421, 0.636719, 1.0]], ['2, k, 7', [-0.265939, 0.710338, 1.0]], ['2, k, 8', [0.213623, 0.179052, 1.0]], ['2, k, 9', [0.354758, 0.367444, 1.0]], ['2, k, 10', [0.408317, 0.617373, 1.0]], ['2, k, 11', [0.411331, 0.693669, 1.0]], ['2, k, 12', [0.0033864, -0.328646, 1.0]], ['2, k, 13', [-0.0533158, -0.696351, 1.0]], ['2, k, 14', [-0.0846253, -1.0972, 1.0]], ['2, k, 15', [-0.0675694, -1.17428, 1.0]], ['2, k, 16', [0.130538, -0.326032, 1.0]], ['2, k, 17', [0.190348, -0.671188, 1.0]], ['2, k, 18', [0.2122, -1.09075, 1.0]], ['2, k, 19', [0.202365, -1.17289, 1.0]], ['2, k, 20', [0.0681658, 0.186362, 1.0]], ['2, k, 21', [-0.259745, 0.759973, 1.0]], ['2, k, 22', [-0.188089, 0.722708, 1.0]], ['2, k, 23', [0.410077, 0.743928, 1.0]], ['2, k, 24', [0.333107, 0.717917, 1.0]]]
[['2, k, 0', [0.067644, -0.330545, 1.0]], ['2, k, 1', [0.0677342, -0.0329207, 1.0]], ['2, k, 2', [0.0688804, 0.258436, 1.0]], ['2, k, 3', [0.0717959, 0.392626, 1.0]], ['2, k, 4', [-0.0815371, 0.20714, 1.0]], ['2, k, 5', [-0.220783, 0.3987, 1.0]], ['2, k, 6', [-0.256954, 0.639621, 1.0]], ['2, k, 7', [-0.267221, 0.720739, 1.0]], ['2, k, 8', [0.213556, 0.180025, 1.0]], ['2, k, 9', [0.355251, 0.374355, 1.0]], ['2, k, 10', [0.40855, 0.626611, 1.0]], ['2, k, 11', [0.411798, 0.706769, 1.0]], ['2, k, 12', [0.00302888, -0.328189, 1.0]], ['2, k, 13', [-0.0530037, -0.696716, 1.0]], ['2, k, 14', [-0.083391, -1.09939, 1.0]], ['2, k, 15', [-0.0697015, -1.17557, 1.0]], ['2, k, 16', [0.130744, -0.325408, 1.0]], ['2, k, 17', [0.190288, -0.669794, 1.0]], ['2, k, 18', [0.212948, -1.09109, 1.0]], ['2, k, 19', [0.202026, -1.17223, 1.0]], ['2, k, 20', [0.0685819, 0.186424, 1.0]], ['2, k, 21', [-0.262087, 0.770755, 1.0]], ['2, k, 22', [-0.190673, 0.738549, 1.0]], ['2, k, 23', [0.403328, 0.755547, 1.0]], ['2, k, 24', [0.331666, 0.727077, 1.0]]]
