[['2, k, 0', [-0.1777173, -0.1340688, 1.0]], ['2, k, 1', [-0.1765359, 0.1136596, 1.0]], ['2, k, 2', [-0.1749024, 0.355791, 1.0]], ['2, k, 3', [-0.1767007, 0.4864761, 1.0]], ['2, k, 4', [-0.321398, 0.2474707, 1.0]], ['2, k, 5', [-0.3863392, 0.01240235, 1.0]], ['2, k, 6', [-0.3759965, -0.1787159, 1.0]], ['2, k, 7', [-0.370891, -0.2038523, 1.0]], ['2, k, 8', [-0.02650147, 0.2508167, 1.0]], ['2, k, 9', [0.03787357, -0.01002361, 1.0]], ['2, k, 10', [0.08131265, -0.1993467, 1.0]], ['2, k, 11', [0.08946463, -0.2394611, 1.0]], ['2, k, 12', [-0.2447285, -0.1330504, 1.0]], ['2, k, 13', [-0.2668662, -0.269419, 1.0]], ['2, k, 14', [-0.2524258, -0.604427, 1.0]], ['2, k, 15', [-0.2480166, -0.6636724, 1.0]], ['2, k, 16', [-0.1068401, -0.1322345, 1.0]], ['2, k, 17', [0.01848437, -0.2663359, 1.0]], ['2, k, 18', [0.01248093, -0.6032802, 1.0]], ['2, k, 19', [0.02398022, -0.6637233, 1.0]], ['2, k, 20', [-0.175416, 0.2960209, 1.0]], ['2, k, 21', [-0.3628424, -0.2688841, 1.0]], ['2, k, 22', [-0.341314, -0.1944809, 1.0]], ['2, k, 23', [0.1010402, -0.306027, 1.0]], ['2, k, 24', [0.1151065, -0.254141, 1.0]]]
[['2, k, 0', [-0.1767471, -0.1275747, 1.0]], ['2, k, 1', [-0.1808893, 0.1197199, 1.0]], ['2, k, 2', [-0.1845888, 0.3622095, 1.0]], ['2, k, 3', [-0.1796939, 0.4868168, 1.0]], ['2, k, 4', [-0.3248626, 0.2519185, 1.0]], ['2, k, 5', [-0.3902029, 0.0389976, 1.0]], ['2, k, 6', [-0.3544825, -0.140767, 1.0]], ['2, k, 7', [-0.3305948, -0.1779498, 1.0]], ['2, k, 8', [-0.04416854, 0.2842333, 1.0]], ['2, k, 9', [0.05754504, 0.3771188, 1.0]], ['2, k, 10', [0.1080917, 0.4622872, 1.0]], ['2, k, 11', [0.1294826, 0.4945923, 1.0]], ['2, k, 12', [-0.2446096, -0.1288859, 1.0]], ['2, k, 13', [-0.2699908, -0.2642199, 1.0]], ['2, k, 14', [-0.2555016, -0.6016704, 1.0]], ['2, k, 15', [-0.2494749, -0.6638439, 1.0]], ['2, k, 16', [-0.1050301, -0.123006, 1.0]], ['2, k, 17', [0.0226843, -0.262409, 1.0]], ['2, k, 18', [0.01291249, -0.6018668, 1.0]], ['2, k, 19', [0.02203219, -0.6638437, 1.0]], ['2, k, 20', [-0.1837962, 0.3022978, 1.0]], ['2, k, 21', [-0.335458, -0.2265369, 1.0]], ['2, k, 22', [-0.2927874, -0.1796926, 1.0]], ['2, k, 23', [0.137718, 0.5171369, 1.0]], ['2, k, 24', [0.1658454, 0.4883087, 1.0]]]
[['2, k, 0', [-0.175507, -0.1258295, 1.0]], ['2, k, 1', [-0.1807824, 0.121469, 1.0]], ['2, k, 2', [-0.1856958, 0.364186, 1.0]], ['2, k, 3', [-0.1790733, 0.4868509, 1.0]], ['2, k, 4', [-0.3222683, 0.2536555, 1.0]], ['2, k, 5', [-0.3912128, 0.0424034, 1.0]], ['2, k, 6', [-0.3545234, -0.1369345, 1.0]], ['2, k, 7', [-0.3319378, -0.1759181, 1.0]], ['2, k, 8', [-0.04210225, 0.2906584, 1.0]], ['2, k, 9', [0.04519283, 0.4033769, 1.0]], ['2, k, 10', [0.1108704, 0.5035977, 1.0]], ['2, k, 11', [0.1141437, 0.544493, 1.0]], ['2, k, 12', [-0.2432711, -0.127359, 1.0]], ['2, k, 13', [-0.2705372, -0.2626848, 1.0]], ['2, k, 14', [-0.2551337, -0.6014938, 1.0]], ['2, k, 15', [-0.2494901, -0.6636311, 1.0]], ['2, k, 16', [-0.1039147, -0.1211744, 1.0]], ['2, k, 17', [0.02278061, -0.2623901, 1.0]], ['2, k, 18', [0.01379515, -0.6005111, 1.0]], ['2, k, 19', [0.02278285, -0.6641082, 1.0]], ['2, k, 20', [-0.1845602, 0.3042183, 1.0]], ['2, k, 21', [-0.3298769, -0.2282676, 1.0]], ['2, k, 22', [-0.2963063, -0.1738206, 1.0]], ['2, k, 23', [0.1165226, 0.5738395, 1.0]], ['2, k, 24', [0.1504853, 0.5400319, 1.0]]]
[['2, k, 0', [-0.17484, -0.1239676, 1.0]], ['2, k, 1', [-0.1808014, 0.1229861, 1.0]], ['2, k, 2', [-0.1861803, 0.3653085, 1.0]], ['2, k, 3', [-0.1785417, 0.4876069, 1.0]], ['2, k, 4', [-0.3211556, 0.2544079, 1.0]], ['2, k, 5', [-0.3918019, 0.04392288, 1.0]], ['2, k, 6', [-0.3572658, -0.12566, 1.0]], ['2, k, 7', [-0.3345971, -0.1672704, 1.0]], ['2, k, 8', [-0.03998804, 0.2970761, 1.0]], ['2, k, 9', [0.03947385, 0.4189535, 1.0]], ['2, k, 10', [0.09718357, 0.5366345, 1.0]], ['2, k, 11', [0.1043252, 0.5942987, 1.0]], ['2, k, 12', [-0.2425231, -0.125845, 1.0]], ['2, k, 13', [-0.2708402, -0.2616993, 1.0]], ['2, k, 14', [-0.2542982, -0.6015307, 1.0]], ['2, k, 15', [-0.2493149, -0.6639293, 1.0]], ['2, k, 16', [-0.1033673, -0.1190935, 1.0]], ['2, k, 17', [0.02343725, -0.2619669, 1.0]], ['2, k, 18', [0.01378769, -0.6005558, 1.0]], ['2, k, 19', [0.02285233, -0.6638535, 1.0]], ['2, k, 20', [-0.1849448, 0.3054336, 1.0]], ['2, k, 21', [-0.3354782, -0.2142659, 1.0]], ['2, k, 22', [-0.2965917, -0.1547233, 1.0]], ['2, k, 23', [0.1210214, 0.6226781, 1.0]], ['2, k, 24', [0.1472625, 0.5885302, 1.0]]]
[['2, k, 0', [-0.1737092, -0.1221836, 1.0]], ['2, k, 1', [-0.1799884, 0.1238197, 1.0]], ['2, k, 2', [-0.1855369, 0.365504, 1.0]], ['2, k, 3', [-0.1779611, 0.4871392, 1.0]], ['2, k, 4', [-0.3202375, 0.2552186, 1.0]], ['2, k, 5', [-0.3919847, 0.04735464, 1.0]], ['2, k, 6', [-0.3551167, -0.1266444, 1.0]], ['2, k, 7', [-0.3343132, -0.1639946, 1.0]], ['2, k, 8', [-0.03909009, 0.3003136, 1.0]], ['2, k, 9', [0.0377261, 0.4504424, 1.0]], ['2, k, 10', [0.08542518, 0.5854563, 1.0]], ['2, k, 11', [0.09313942, 0.6386006, 1.0]], ['2, k, 12', [-0.2411083, -0.1243619, 1.0]], ['2, k, 13', [-0.2709543, -0.2613399, 1.0]], ['2, k, 14', [-0.2541454, -0.6013762, 1.0]], ['2, k, 15', [-0.249447, -0.6638559, 1.0]], ['2, k, 16', [-0.1025049, -0.1170574, 1.0]], ['2, k, 17', [0.02383085, -0.2622356, 1.0]], ['2, k, 18', [0.01348786, -0.6014698, 1.0]], ['2, k, 19', [0.02461722, -0.6660636, 1.0]], ['2, k, 20', [-0.1843088, 0.3057476, 1.0]], ['2, k, 21', [-0.3306082, -0.2088851, 1.0]], ['2, k, 22', [-0.2958497, -0.1601236, 1.0]], ['2, k, 23', [0.09658286, 0.6763784, 1.0]], ['2, k, 24', [0.1293687, 0.6284944, 1.0]]]
[['2, k, 0', [-0.1740437, -0.1216653, 1.0]], ['2, k, 1', [-0.1804949, 0.1245034, 1.0]], ['2, k, 2', [-0.186291, 0.3662817, 1.0]], ['2, k, 3', [-0.1777849, 0.4872911, 1.0]], ['2, k, 4', [-0.318936, 0.2562717, 1.0]], ['2, k, 5', [-0.3918474, 0.04774958, 1.0]], ['2, k, 6', [-0.3538297, -0.1271574, 1.0]], ['2, k, 7', [-0.332852, -0.1636496, 1.0]], ['2, k, 8', [-0.0400171, 0.2970249, 1.0]], ['2, k, 9', [0.03468889, 0.4607375, 1.0]], ['2, k, 10', [0.08160813, 0.6251411, 1.0]], ['2, k, 11', [0.08011969, 0.6742908, 1.0]], ['2, k, 12', [-0.241629, -0.123397, 1.0]], ['2, k, 13', [-0.2711014, -0.2606008, 1.0]], ['2, k, 14', [-0.2541306, -0.6011053, 1.0]], ['2, k, 15', [-0.2492472, -0.6636855, 1.0]], ['2, k, 16', [-0.1026956, -0.116848, 1.0]], ['2, k, 17', [0.02412237, -0.2621376, 1.0]], ['2, k, 18', [0.01392651, -0.6007199, 1.0]], ['2, k, 19', [0.02415586, -0.6639028, 1.0]], ['2, k, 20', [-0.1849998, 0.3065239, 1.0]], ['2, k, 21', [-0.3379503, -0.2146951, 1.0]], ['2, k, 22', [-0.2962153, -0.1588678, 1.0]], ['2, k, 23', [0.07979522, 0.7157708, 1.0]], ['2, k, 24', [0.1182292, 0.6648753, 1.0]]]
[['2, k, 0', [-0.1717929, -0.1193325, 1.0]], ['2, k, 1', [-0.1791654, 0.1267308, 1.0]], ['2, k, 2', [-0.1857577, 0.3680681, 1.0]], ['2, k, 3', [-0.1769964, 0.4877473, 1.0]], ['2, k, 4', [-0.3179433, 0.2569463, 1.0]], ['2, k, 5', [-0.3923313, 0.04956365, 1.0]], ['2, k, 6', [-0.3534421, -0.1273884, 1.0]], ['2, k, 7', [-0.3295175, -0.1687394, 1.0]], ['2, k, 8', [-0.03971403, 0.3118463, 1.0]], ['2, k, 9', [0.03341422, 0.4776329, 1.0]], ['2, k, 10', [0.06871445, 0.6557711, 1.0]], ['2, k, 11', [0.07154172, 0.7092353, 1.0]], ['2, k, 12', [-0.2394388, -0.1216929, 1.0]], ['2, k, 13', [-0.2712246, -0.2601705, 1.0]], ['2, k, 14', [-0.2557358, -0.6008093, 1.0]], ['2, k, 15', [-0.249171, -0.663443, 1.0]], ['2, k, 16', [-0.1003944, -0.1139195, 1.0]], ['2, k, 17', [0.0245869, -0.2623746, 1.0]], ['2, k, 18', [0.0136222, -0.6025674, 1.0]], ['2, k, 19', [0.02458309, -0.6642908, 1.0]], ['2, k, 20', [-0.1842786, 0.3084436, 1.0]], ['2, k, 21', [-0.325792, -0.2132236, 1.0]], ['2, k, 22', [-0.2953071, -0.1619829, 1.0]], ['2, k, 23', [0.07310399, 0.7524242, 1.0]], ['2, k, 24', [0.1112555, 0.7042302, 1.0]]]
[['2, k, 0', [-0.171042, -0.1186049, 1.0]], ['2, k, 1', [-0.1791739, 0.1271839, 1.0]], ['2, k, 2', [-0.1864601, 0.3685791, 1.0]], ['2, k, 3', [-0.176532, 0.4875773, 1.0]], ['2, k, 4', [-0.3168307, 0.258338, 1.0]], ['2, k, 5', [-0.3934777, 0.05284213, 1.0]], ['2, k, 6', [-0.3530146, -0.127461, 1.0]], ['2, k, 7', [-0.329224, -0.1667931, 1.0]], ['2, k, 8', [-0.03987311, 0.3106595, 1.0]], ['2, k, 9', [0.03209038, 0.4947084, 1.0]], ['2, k, 10', [0.05999112, 0.6877353, 1.0]], ['2, k, 11', [0.06404891, 0.7379439, 1.0]], ['2, k, 12', [-0.2386122, -0.1209261, 1.0]], ['2, k, 13', [-0.2712897, -0.2597992, 1.0]], ['2, k, 14', [-0.2548687, -0.6008929, 1.0]], ['2, k, 15', [-0.2483911, -0.6634597, 1.0]], ['2, k, 16', [-0.09974594, -0.1133204, 1.0]], ['2, k, 17', [0.02481562, -0.2622767, 1.0]], ['2, k, 18', [0.014065, -0.6016738, 1.0]], ['2, k, 19', [0.02654471, -0.6640755, 1.0]], ['2, k, 20', [-0.1847366, 0.3089202, 1.0]], ['2, k, 21', [-0.3214935, -0.2114484, 1.0]], ['2, k, 22', [-0.2926416, -0.1563036, 1.0]], ['2, k, 23', [0.06953461, 0.7833988, 1.0]], ['2, k, 24', [0.1044054, 0.7243914, 1.0]]]
[['2, k, 0', [-0.1702105, -0.1185364, 1.0]], ['2, k, 1', [-0.1787479, 0.1273317, 1.0]], ['2, k, 2', [-0.1862865, 0.3686808, 1.0]], ['2, k, 3', [-0.1739162, 0.485418, 1.0]], ['2, k, 4', [-0.3160939, 0.2583799, 1.0]], ['2, k, 5', [-0.3934781, 0.05253423, 1.0]], ['2, k, 6', [-0.3520845, -0.1275861, 1.0]], ['2, k, 7', [-0.3265661, -0.1660533, 1.0]], ['2, k, 8', [-0.0408391, 0.3039857, 1.0]], ['2, k, 9', [0.02604599, 0.5105564, 1.0]], ['2, k, 10', [0.05407414, 0.7039323, 1.0]], ['2, k, 11', [0.0568146, 0.7665567, 1.0]], ['2, k, 12', [-0.2375258, -0.1207408, 1.0]], ['2, k, 13', [-0.2713006, -0.2593565, 1.0]], ['2, k, 14', [-0.2547229, -0.6011287, 1.0]], ['2, k, 15', [-0.2489138, -0.6633604, 1.0]], ['2, k, 16', [-0.09901708, -0.1133731, 1.0]], ['2, k, 17', [0.02501167, -0.2623118, 1.0]], ['2, k, 18', [0.01423012, -0.602149, 1.0]], ['2, k, 19', [0.02657628, -0.6649284, 1.0]], ['2, k, 20', [-0.1845164, 0.3090377, 1.0]], ['2, k, 21', [-0.3296961, -0.2173742, 1.0]], ['2, k, 22', [-0.2910104, -0.1609455, 1.0]], ['2, k, 23', [0.05645549, 0.8171228, 1.0]], ['2, k, 24', [0.09801903, 0.7577803, 1.0]]]
[['2, k, 0', [-0.1688222, -0.1167231, 1.0]], ['2, k, 1', [-0.177417, 0.1285388, 1.0]], ['2, k, 2', [-0.1848232, 0.3692559, 1.0]], ['2, k, 3', [-0.1717561, 0.4855164, 1.0]], ['2, k, 4', [-0.3159709, 0.2585929, 1.0]], ['2, k, 5', [-0.3934935, 0.05259784, 1.0]], ['2, k, 6', [-0.3670858, -0.1157104, 1.0]], ['2, k, 7', [-0.3376073, -0.1288924, 1.0]], ['2, k, 8', [-0.04229549, 0.3198617, 1.0]], ['2, k, 9', [0.02286098, 0.5468423, 1.0]], ['2, k, 10', [0.03723193, 0.7568909, 1.0]], ['2, k, 11', [0.04072417, 0.8133092, 1.0]], ['2, k, 12', [-0.2353178, -0.1189447, 1.0]], ['2, k, 13', [-0.2712839, -0.2592693, 1.0]], ['2, k, 14', [-0.2546726, -0.6026742, 1.0]], ['2, k, 15', [-0.2491479, -0.663828, 1.0]], ['2, k, 16', [-0.09825847, -0.1115657, 1.0]], ['2, k, 17', [0.02504776, -0.2623095, 1.0]], ['2, k, 18', [0.01438085, -0.6019243, 1.0]], ['2, k, 19', [0.02676684, -0.6648502, 1.0]], ['2, k, 20', [-0.1831218, 0.3097859, 1.0]], ['2, k, 21', [-0.3226473, -0.1749702, 1.0]], ['2, k, 22', [-0.3013252, -0.1057324, 1.0]], ['2, k, 23', [0.03990173, 0.8579805, 1.0]], ['2, k, 24', [0.08044221, 0.8088348, 1.0]]]
[['2, k, 0', [-0.1684178, -0.1165854, 1.0]], ['2, k, 1', [-0.1765785, 0.1288509, 1.0]], ['2, k, 2', [-0.1834698, 0.3696421, 1.0]], ['2, k, 3', [-0.1712154, 0.4866312, 1.0]], ['2, k, 4', [-0.3157863, 0.2588787, 1.0]], ['2, k, 5', [-0.3955026, 0.05316058, 1.0]], ['2, k, 6', [-0.3481641, -0.112951, 1.0]], ['2, k, 7', [-0.3266619, -0.153288, 1.0]], ['2, k, 8', [-0.04290686, 0.3172967, 1.0]], ['2, k, 9', [0.02138008, 0.5492806, 1.0]], ['2, k, 10', [0.03276346, 0.7639661, 1.0]], ['2, k, 11', [0.0302979, 0.8261349, 1.0]], ['2, k, 12', [-0.2349721, -0.1188952, 1.0]], ['2, k, 13', [-0.2712438, -0.2592701, 1.0]], ['2, k, 14', [-0.2543948, -0.6027577, 1.0]], ['2, k, 15', [-0.2488881, -0.6643453, 1.0]], ['2, k, 16', [-0.09787799, -0.1113883, 1.0]], ['2, k, 17', [0.02507746, -0.2624397, 1.0]], ['2, k, 18', [0.01445773, -0.6019992, 1.0]], ['2, k, 19', [0.02658675, -0.6653934, 1.0]], ['2, k, 20', [-0.1819055, 0.3101662, 1.0]], ['2, k, 21', [-0.303009, -0.1920959, 1.0]], ['2, k, 22', [-0.2885725, -0.1428349, 1.0]], ['2, k, 23', [0.02854965, 0.8748586, 1.0]], ['2, k, 24', [0.07147227, 0.8201196, 1.0]]]
[['2, k, 0', [-0.1678249, -0.1153068, 1.0]], ['2, k, 1', [-0.1759825, 0.1297117, 1.0]], ['2, k, 2', [-0.1829902, 0.3700444, 1.0]], ['2, k, 3', [-0.171005, 0.487291, 1.0]], ['2, k, 4', [-0.3153254, 0.2589986, 1.0]], ['2, k, 5', [-0.3955387, 0.05378532, 1.0]], ['2, k, 6', [-0.343982, -0.118182, 1.0]], ['2, k, 7', [-0.3276752, -0.1373205, 1.0]], ['2, k, 8', [-0.04090411, 0.3326539, 1.0]], ['2, k, 9', [0.02061105, 0.5538007, 1.0]], ['2, k, 10', [0.02423767, 0.7743219, 1.0]], ['2, k, 11', [0.01958494, 0.8364438, 1.0]], ['2, k, 12', [-0.2341408, -0.1179779, 1.0]], ['2, k, 13', [-0.2711597, -0.2592487, 1.0]], ['2, k, 14', [-0.2539303, -0.6026619, 1.0]], ['2, k, 15', [-0.2486188, -0.6640356, 1.0]], ['2, k, 16', [-0.09763403, -0.1096938, 1.0]], ['2, k, 17', [0.02507864, -0.262291, 1.0]], ['2, k, 18', [0.01387063, -0.6020839, 1.0]], ['2, k, 19', [0.02561313, -0.6660906, 1.0]], ['2, k, 20', [-0.1813936, 0.3106744, 1.0]], ['2, k, 21', [-0.2957039, -0.1769371, 1.0]], ['2, k, 22', [-0.288538, -0.1341185, 1.0]], ['2, k, 23', [0.02055618, 0.888694, 1.0]], ['2, k, 24', [0.06695171, 0.8365119, 1.0]]]
[['2, k, 0', [-0.16704, -0.112804, 1.0]], ['2, k, 1', [-0.1757311, 0.1304838, 1.0]], ['2, k, 2', [-0.1829862, 0.3700544, 1.0]], ['2, k, 3', [-0.1712875, 0.4875684, 1.0]], ['2, k, 4', [-0.315245, 0.2591038, 1.0]], ['2, k, 5', [-0.3951384, 0.05617342, 1.0]], ['2, k, 6', [-0.3449452, -0.1174955, 1.0]], ['2, k, 7', [-0.3268175, -0.1349698, 1.0]], ['2, k, 8', [-0.0414371, 0.3395268, 1.0]], ['2, k, 9', [0.01814548, 0.5585549, 1.0]], ['2, k, 10', [0.01738941, 0.7705017, 1.0]], ['2, k, 11', [0.01113723, 0.8445122, 1.0]], ['2, k, 12', [-0.2323762, -0.115532, 1.0]], ['2, k, 13', [-0.2710574, -0.259251, 1.0]], ['2, k, 14', [-0.2531028, -0.6061644, 1.0]], ['2, k, 15', [-0.2485217, -0.6643588, 1.0]], ['2, k, 16', [-0.09767267, -0.1070328, 1.0]], ['2, k, 17', [0.02505841, -0.2624188, 1.0]], ['2, k, 18', [0.01362516, -0.6032464, 1.0]], ['2, k, 19', [0.025254, -0.6661679, 1.0]], ['2, k, 20', [-0.1813645, 0.3107601, 1.0]], ['2, k, 21', [-0.301047, -0.1820306, 1.0]], ['2, k, 22', [-0.2858124, -0.1353876, 1.0]], ['2, k, 23', [0.01542263, 0.8962674, 1.0]], ['2, k, 24', [0.05427451, 0.8513418, 1.0]]]
[['2, k, 0', [-0.166819, -0.111627, 1.0]], ['2, k, 1', [-0.1743059, 0.1316954, 1.0]], ['2, k, 2', [-0.1792913, 0.3710676, 1.0]], ['2, k, 3', [-0.1710068, 0.4882107, 1.0]], ['2, k, 4', [-0.3149091, 0.2592821, 1.0]], ['2, k, 5', [-0.3955275, 0.05526108, 1.0]], ['2, k, 6', [-0.3440917, -0.1195626, 1.0]], ['2, k, 7', [-0.3330576, -0.1326389, 1.0]], ['2, k, 8', [-0.04117606, 0.3431685, 1.0]], ['2, k, 9', [0.00974705, 0.5757296, 1.0]], ['2, k, 10', [0.005976758, 0.7839601, 1.0]], ['2, k, 11', [-0.007674728, 0.8602833, 1.0]], ['2, k, 12', [-0.2318963, -0.1145964, 1.0]], ['2, k, 13', [-0.2710462, -0.2592518, 1.0]], ['2, k, 14', [-0.253038, -0.6061196, 1.0]], ['2, k, 15', [-0.2484039, -0.6643967, 1.0]], ['2, k, 16', [-0.09780704, -0.1057435, 1.0]], ['2, k, 17', [0.0251404, -0.2623786, 1.0]], ['2, k, 18', [0.01383161, -0.6025063, 1.0]], ['2, k, 19', [0.022742, -0.6641827, 1.0]], ['2, k, 20', [-0.1783619, 0.3119014, 1.0]], ['2, k, 21', [-0.3033713, -0.1757346, 1.0]], ['2, k, 22', [-0.2887996, -0.1313466, 1.0]], ['2, k, 23', [-0.007601031, 0.9140272, 1.0]], ['2, k, 24', [0.03344227, 0.8530517, 1.0]]]
[['2, k, 0', [-0.1663314, -0.1103565, 1.0]], ['2, k, 1', [-0.1717128, 0.134394, 1.0]], ['2, k, 2', [-0.1740409, 0.3749606, 1.0]], ['2, k, 3', [-0.1697061, 0.4870559, 1.0]], ['2, k, 4', [-0.3148046, 0.2593403, 1.0]], ['2, k, 5', [-0.3979175, 0.06855177, 1.0]], ['2, k, 6', [-0.3470424, -0.1088708, 1.0]], ['2, k, 7', [-0.3281433, -0.1480412, 1.0]], ['2, k, 8', [-0.04062713, 0.3450103, 1.0]], ['2, k, 9', [0.006360474, 0.5797797, 1.0]], ['2, k, 10', [0.002145266, 0.7882716, 1.0]], ['2, k, 11', [-0.01449113, 0.8656083, 1.0]], ['2, k, 12', [-0.2313536, -0.113458, 1.0]], ['2, k, 13', [-0.2708279, -0.2594444, 1.0]], ['2, k, 14', [-0.2529762, -0.6061621, 1.0]], ['2, k, 15', [-0.2484043, -0.664422, 1.0]], ['2, k, 16', [-0.09744079, -0.1044591, 1.0]], ['2, k, 17', [0.02522373, -0.262528, 1.0]], ['2, k, 18', [0.01408619, -0.6017549, 1.0]], ['2, k, 19', [0.02197031, -0.6643956, 1.0]], ['2, k, 20', [-0.1737589, 0.3155442, 1.0]], ['2, k, 21', [-0.29168, -0.1912154, 1.0]], ['2, k, 22', [-0.2858914, -0.1482893, 1.0]], ['2, k, 23', [-0.01390142, 0.9210289, 1.0]], ['2, k, 24', [0.02516875, 0.8640305, 1.0]]]
[['2, k, 0', [-0.1650888, -0.1087899, 1.0]], ['2, k, 1', [-0.1706114, 0.135879, 1.0]], ['2, k, 2', [-0.1735149, 0.3760371, 1.0]], ['2, k, 3', [-0.1697277, 0.4871822, 1.0]], ['2, k, 4', [-0.3144422, 0.2597298, 1.0]], ['2, k, 5', [-0.3965316, 0.06246102, 1.0]], ['2, k, 6', [-0.344638, -0.1159373, 1.0]], ['2, k, 7', [-0.327691, -0.1476144, 1.0]], ['2, k, 8', [-0.04036767, 0.346538, 1.0]], ['2, k, 9', [0.005520483, 0.5978993, 1.0]], ['2, k, 10', [-0.009724205, 0.7941159, 1.0]], ['2, k, 11', [-0.02402409, 0.8689249, 1.0]], ['2, k, 12', [-0.2300957, -0.112232, 1.0]], ['2, k, 13', [-0.270588, -0.2592965, 1.0]], ['2, k, 14', [-0.2528673, -0.6046799, 1.0]], ['2, k, 15', [-0.2484768, -0.664647, 1.0]], ['2, k, 16', [-0.09634408, -0.1027097, 1.0]], ['2, k, 17', [0.02512732, -0.2625861, 1.0]], ['2, k, 18', [0.01433043, -0.6011748, 1.0]], ['2, k, 19', [0.02296162, -0.6638951, 1.0]], ['2, k, 20', [-0.1730777, 0.3167235, 1.0]], ['2, k, 21', [-0.2943262, -0.1942887, 1.0]], ['2, k, 22', [-0.2843951, -0.1462794, 1.0]], ['2, k, 23', [-0.03287693, 0.927169, 1.0]], ['2, k, 24', [0.01633491, 0.8787647, 1.0]]]
[['2, k, 0', [-0.1648393, -0.1086257, 1.0]], ['2, k, 1', [-0.1702072, 0.1357671, 1.0]], ['2, k, 2', [-0.1731439, 0.3751557, 1.0]], ['2, k, 3', [-0.1597137, 0.4869058, 1.0]], ['2, k, 4', [-0.3139506, 0.2595862, 1.0]], ['2, k, 5', [-0.39648, 0.06204974, 1.0]], ['2, k, 6', [-0.344801, -0.1162886, 1.0]], ['2, k, 7', [-0.3279802, -0.1485938, 1.0]], ['2, k, 8', [-0.04038844, 0.348267, 1.0]], ['2, k, 9', [0.00540696, 0.5984706, 1.0]], ['2, k, 10', [-0.01110104, 0.7948352, 1.0]], ['2, k, 11', [-0.02743915, 0.8771667, 1.0]], ['2, k, 12', [-0.2295015, -0.1120895, 1.0]], ['2, k, 13', [-0.2703378, -0.2596826, 1.0]], ['2, k, 14', [-0.2529267, -0.6046922, 1.0]], ['2, k, 15', [-0.2485871, -0.6651949, 1.0]], ['2, k, 16', [-0.09628408, -0.1025322, 1.0]], ['2, k, 17', [0.02509752, -0.2626525, 1.0]], ['2, k, 18', [0.01414558, -0.6009986, 1.0]], ['2, k, 19', [0.02250065, -0.662988, 1.0]], ['2, k, 20', [-0.1726606, 0.3160962, 1.0]], ['2, k, 21', [-0.3139169, -0.1866458, 1.0]], ['2, k, 22', [-0.2844304, -0.1545798, 1.0]], ['2, k, 23', [-0.03219381, 0.9319652, 1.0]], ['2, k, 24', [0.01482814, 0.8815231, 1.0]]]
[['2, k, 0', [-0.1647456, -0.1084114, 1.0]], ['2, k, 1', [-0.1700164, 0.1358285, 1.0]], ['2, k, 2', [-0.1728734, 0.3749731, 1.0]], ['2, k, 3', [-0.1598333, 0.4865547, 1.0]], ['2, k, 4', [-0.3137497, 0.2598256, 1.0]], ['2, k, 5', [-0.3958894, 0.06088129, 1.0]], ['2, k, 6', [-0.3410988, -0.1262023, 1.0]], ['2, k, 7', [-0.3187568, -0.1737626, 1.0]], ['2, k, 8', [-0.04020024, 0.3493309, 1.0]], ['2, k, 9', [0.0063432, 0.5962862, 1.0]], ['2, k, 10', [-0.01131988, 0.7925205, 1.0]], ['2, k, 11', [-0.02933134, 0.8733855, 1.0]], ['2, k, 12', [-0.2292604, -0.1118753, 1.0]], ['2, k, 13', [-0.2703083, -0.2596107, 1.0]], ['2, k, 14', [-0.2530188, -0.6047718, 1.0]], ['2, k, 15', [-0.2488089, -0.6647749, 1.0]], ['2, k, 16', [-0.09630617, -0.1023144, 1.0]], ['2, k, 17', [0.02506406, -0.2625287, 1.0]], ['2, k, 18', [0.0143943, -0.6000755, 1.0]], ['2, k, 19', [0.02370627, -0.6625173, 1.0]], ['2, k, 20', [-0.1723965, 0.3159918, 1.0]], ['2, k, 21', [-0.3107547, -0.2156976, 1.0]], ['2, k, 22', [-0.2803948, -0.1703634, 1.0]], ['2, k, 23', [-0.04531415, 0.9369838, 1.0]], ['2, k, 24', [0.01209107, 0.9032512, 1.0]]]
