[['2, k, 0', [-0.225772, -0.385829, 1.0]], ['2, k, 1', [-0.236861, -0.0903687, 1.0]], ['2, k, 2', [-0.246282, 0.198376, 1.0]], ['2, k, 3', [-0.257005, 0.326329, 1.0]], ['2, k, 4', [-0.431671, 0.101559, 1.0]], ['2, k, 5', [-0.541913, -0.0689145, 1.0]], ['2, k, 6', [-0.461992, -0.248217, 1.0]], ['2, k, 7', [-0.416484, -0.294821, 1.0]], ['2, k, 8', [-0.071522, 0.100917, 1.0]], ['2, k, 9', [0.0806157, -0.0491929, 1.0]], ['2, k, 10', [0.00171044, -0.228319, 1.0]], ['2, k, 11', [-0.0443701, -0.266473, 1.0]], ['2, k, 12', [-0.304693, -0.380131, 1.0]], ['2, k, 13', [-0.36144, -0.691083, 1.0]], ['2, k, 14', [-0.378532, -1.03775, 1.0]], ['2, k, 15', [-0.400391, -1.10449, 1.0]], ['2, k, 16', [-0.140455, -0.380668, 1.0]], ['2, k, 17', [-0.085295, -0.704227, 1.0]], ['2, k, 18', [-0.057117, -1.05869, 1.0]], ['2, k, 19', [-0.0615845, -1.11426, 1.0]], ['2, k, 20', [-0.244209, 0.12715, 1.0]], ['2, k, 21', [-0.400787, -0.361607, 1.0]], ['2, k, 22', [-0.390205, -0.253878, 1.0]], ['2, k, 23', [-0.0341375, -0.350729, 1.0]], ['2, k, 24', [-0.0730238, -0.268599, 1.0]]]
[['2, k, 0', [-0.246536, -0.38706, 1.0]], ['2, k, 1', [-0.24118, -0.0909581, 1.0]], ['2, k, 2', [-0.240869, 0.198081, 1.0]], ['2, k, 3', [-0.256795, 0.326194, 1.0]], ['2, k, 4', [-0.432332, 0.104968, 1.0]], ['2, k, 5', [-0.563548, -0.0491765, 1.0]], ['2, k, 6', [-0.479169, -0.222268, 1.0]], ['2, k, 7', [-0.439323, -0.269602, 1.0]], ['2, k, 8', [-0.0726903, 0.0991002, 1.0]], ['2, k, 9', [0.0782505, -0.0605738, 1.0]], ['2, k, 10', [-0.0111848, -0.232688, 1.0]], ['2, k, 11', [-0.0601196, -0.265826, 1.0]], ['2, k, 12', [-0.324715, -0.381648, 1.0]], ['2, k, 13', [-0.376293, -0.687957, 1.0]], ['2, k, 14', [-0.37786, -1.03687, 1.0]], ['2, k, 15', [-0.402814, -1.10327, 1.0]], ['2, k, 16', [-0.161488, -0.381587, 1.0]], ['2, k, 17', [-0.0917265, -0.703689, 1.0]], ['2, k, 18', [-0.0558835, -1.06234, 1.0]], ['2, k, 19', [-0.0611955, -1.11429, 1.0]], ['2, k, 20', [-0.241134, 0.126881, 1.0]], ['2, k, 21', [-0.421148, -0.328266, 1.0]], ['2, k, 22', [-0.412627, -0.232173, 1.0]], ['2, k, 23', [-0.0578356, -0.338426, 1.0]], ['2, k, 24', [-0.0538714, -0.30973, 1.0]]]
[['2, k, 0', [-0.251293, -0.387346, 1.0]], ['2, k, 1', [-0.24354, -0.0912189, 1.0]], ['2, k, 2', [-0.240871, 0.198053, 1.0]], ['2, k, 3', [-0.257207, 0.326546, 1.0]], ['2, k, 4', [-0.434374, 0.105875, 1.0]], ['2, k, 5', [-0.566834, -0.0385438, 1.0]], ['2, k, 6', [-0.484399, -0.213247, 1.0]], ['2, k, 7', [-0.44709, -0.260677, 1.0]], ['2, k, 8', [-0.0735277, 0.0981196, 1.0]], ['2, k, 9', [0.0747639, -0.0643222, 1.0]], ['2, k, 10', [-0.0158729, -0.235733, 1.0]], ['2, k, 11', [-0.0656012, -0.267087, 1.0]], ['2, k, 12', [-0.329379, -0.38142, 1.0]], ['2, k, 13', [-0.379778, -0.689061, 1.0]], ['2, k, 14', [-0.377436, -1.03622, 1.0]], ['2, k, 15', [-0.401815, -1.10288, 1.0]], ['2, k, 16', [-0.166234, -0.382388, 1.0]], ['2, k, 17', [-0.0939735, -0.703164, 1.0]], ['2, k, 18', [-0.0557898, -1.06236, 1.0]], ['2, k, 19', [-0.0612852, -1.11429, 1.0]], ['2, k, 20', [-0.241307, 0.126808, 1.0]], ['2, k, 21', [-0.43265, -0.325165, 1.0]], ['2, k, 22', [-0.417689, -0.225014, 1.0]], ['2, k, 23', [-0.0643331, -0.33779, 1.0]], ['2, k, 24', [-0.060436, -0.311062, 1.0]]]
[['2, k, 0', [-0.256242, -0.387432, 1.0]], ['2, k, 1', [-0.246163, -0.0915356, 1.0]], ['2, k, 2', [-0.24094, 0.197885, 1.0]], ['2, k, 3', [-0.257411, 0.326663, 1.0]], ['2, k, 4', [-0.436109, 0.107332, 1.0]], ['2, k, 5', [-0.568486, -0.034839, 1.0]], ['2, k, 6', [-0.487715, -0.211308, 1.0]], ['2, k, 7', [-0.450662, -0.25276, 1.0]], ['2, k, 8', [-0.0748817, 0.0968491, 1.0]], ['2, k, 9', [0.0702441, -0.0697993, 1.0]], ['2, k, 10', [-0.0201338, -0.24136, 1.0]], ['2, k, 11', [-0.0711415, -0.274156, 1.0]], ['2, k, 12', [-0.334113, -0.3807, 1.0]], ['2, k, 13', [-0.382392, -0.691099, 1.0]], ['2, k, 14', [-0.377705, -1.03482, 1.0]], ['2, k, 15', [-0.402179, -1.1022, 1.0]], ['2, k, 16', [-0.171323, -0.383311, 1.0]], ['2, k, 17', [-0.0972, -0.706023, 1.0]], ['2, k, 18', [-0.0556692, -1.06259, 1.0]], ['2, k, 19', [-0.0610853, -1.11429, 1.0]], ['2, k, 20', [-0.24172, 0.126587, 1.0]], ['2, k, 21', [-0.439112, -0.317764, 1.0]], ['2, k, 22', [-0.420565, -0.222641, 1.0]], ['2, k, 23', [-0.0671048, -0.343323, 1.0]], ['2, k, 24', [-0.0599183, -0.323272, 1.0]]]
[['2, k, 0', [-0.261169, -0.387814, 1.0]], ['2, k, 1', [-0.249051, -0.0919789, 1.0]], ['2, k, 2', [-0.241094, 0.197707, 1.0]], ['2, k, 3', [-0.258231, 0.326491, 1.0]], ['2, k, 4', [-0.439991, 0.108567, 1.0]], ['2, k, 5', [-0.569908, -0.0330227, 1.0]], ['2, k, 6', [-0.491682, -0.211166, 1.0]], ['2, k, 7', [-0.456798, -0.254383, 1.0]], ['2, k, 8', [-0.0763031, 0.0949177, 1.0]], ['2, k, 9', [0.066871, -0.0729347, 1.0]], ['2, k, 10', [-0.036509, -0.239511, 1.0]], ['2, k, 11', [-0.0854783, -0.273537, 1.0]], ['2, k, 12', [-0.33867, -0.380471, 1.0]], ['2, k, 13', [-0.386473, -0.691964, 1.0]], ['2, k, 14', [-0.377803, -1.03552, 1.0]], ['2, k, 15', [-0.400584, -1.10281, 1.0]], ['2, k, 16', [-0.176494, -0.384328, 1.0]], ['2, k, 17', [-0.100853, -0.706479, 1.0]], ['2, k, 18', [-0.055369, -1.0625, 1.0]], ['2, k, 19', [-0.0610317, -1.1141, 1.0]], ['2, k, 20', [-0.242358, 0.126291, 1.0]], ['2, k, 21', [-0.444856, -0.317166, 1.0]], ['2, k, 22', [-0.429528, -0.225567, 1.0]], ['2, k, 23', [-0.0817682, -0.35186, 1.0]], ['2, k, 24', [-0.0742609, -0.31093, 1.0]]]
[['2, k, 0', [-0.265326, -0.388485, 1.0]], ['2, k, 1', [-0.251969, -0.0922845, 1.0]], ['2, k, 2', [-0.241484, 0.197646, 1.0]], ['2, k, 3', [-0.259012, 0.326089, 1.0]], ['2, k, 4', [-0.443302, 0.109494, 1.0]], ['2, k, 5', [-0.572063, -0.0301953, 1.0]], ['2, k, 6', [-0.495043, -0.209053, 1.0]], ['2, k, 7', [-0.461716, -0.25449, 1.0]], ['2, k, 8', [-0.0779419, 0.0934832, 1.0]], ['2, k, 9', [0.0636327, -0.0766315, 1.0]], ['2, k, 10', [-0.0405896, -0.242254, 1.0]], ['2, k, 11', [-0.0902512, -0.274642, 1.0]], ['2, k, 12', [-0.342674, -0.380773, 1.0]], ['2, k, 13', [-0.391585, -0.692945, 1.0]], ['2, k, 14', [-0.378535, -1.03725, 1.0]], ['2, k, 15', [-0.400475, -1.10264, 1.0]], ['2, k, 16', [-0.180602, -0.38534, 1.0]], ['2, k, 17', [-0.106866, -0.7057, 1.0]], ['2, k, 18', [-0.0551579, -1.06252, 1.0]], ['2, k, 19', [-0.0609835, -1.11429, 1.0]], ['2, k, 20', [-0.243404, 0.126164, 1.0]], ['2, k, 21', [-0.452606, -0.317997, 1.0]], ['2, k, 22', [-0.431553, -0.22449, 1.0]], ['2, k, 23', [-0.0873659, -0.352434, 1.0]], ['2, k, 24', [-0.0784059, -0.315322, 1.0]]]
[['2, k, 0', [-0.268713, -0.389098, 1.0]], ['2, k, 1', [-0.254587, -0.092811, 1.0]], ['2, k, 2', [-0.242224, 0.197312, 1.0]], ['2, k, 3', [-0.260002, 0.325991, 1.0]], ['2, k, 4', [-0.444949, 0.109758, 1.0]], ['2, k, 5', [-0.573458, -0.0287126, 1.0]], ['2, k, 6', [-0.500176, -0.20977, 1.0]], ['2, k, 7', [-0.467063, -0.255101, 1.0]], ['2, k, 8', [-0.0798241, 0.092405, 1.0]], ['2, k, 9', [0.0602013, -0.0798516, 1.0]], ['2, k, 10', [-0.0455129, -0.243905, 1.0]], ['2, k, 11', [-0.0951602, -0.274967, 1.0]], ['2, k, 12', [-0.346301, -0.38099, 1.0]], ['2, k, 13', [-0.394891, -0.690756, 1.0]], ['2, k, 14', [-0.378127, -1.03741, 1.0]], ['2, k, 15', [-0.400343, -1.10238, 1.0]], ['2, k, 16', [-0.18372, -0.38632, 1.0]], ['2, k, 17', [-0.110745, -0.70699, 1.0]], ['2, k, 18', [-0.0550344, -1.06232, 1.0]], ['2, k, 19', [-0.0610044, -1.11438, 1.0]], ['2, k, 20', [-0.244774, 0.125729, 1.0]], ['2, k, 21', [-0.461167, -0.318444, 1.0]], ['2, k, 22', [-0.436216, -0.229418, 1.0]], ['2, k, 23', [-0.0871077, -0.35043, 1.0]], ['2, k, 24', [-0.0784699, -0.314623, 1.0]]]
[['2, k, 0', [-0.274171, -0.389383, 1.0]], ['2, k, 1', [-0.258436, -0.0933575, 1.0]], ['2, k, 2', [-0.24374, 0.196655, 1.0]], ['2, k, 3', [-0.261274, 0.325987, 1.0]], ['2, k, 4', [-0.447355, 0.110457, 1.0]], ['2, k, 5', [-0.575846, -0.0277465, 1.0]], ['2, k, 6', [-0.507352, -0.210995, 1.0]], ['2, k, 7', [-0.475065, -0.262451, 1.0]], ['2, k, 8', [-0.0814416, 0.0907688, 1.0]], ['2, k, 9', [0.0557965, -0.0821243, 1.0]], ['2, k, 10', [-0.0479839, -0.246708, 1.0]], ['2, k, 11', [-0.0980613, -0.281697, 1.0]], ['2, k, 12', [-0.352088, -0.380516, 1.0]], ['2, k, 13', [-0.397438, -0.692003, 1.0]], ['2, k, 14', [-0.377903, -1.0383, 1.0]], ['2, k, 15', [-0.401253, -1.10089, 1.0]], ['2, k, 16', [-0.188696, -0.3873, 1.0]], ['2, k, 17', [-0.113809, -0.708057, 1.0]], ['2, k, 18', [-0.0546833, -1.06202, 1.0]], ['2, k, 19', [-0.0610089, -1.11436, 1.0]], ['2, k, 20', [-0.24704, 0.125042, 1.0]], ['2, k, 21', [-0.464198, -0.326485, 1.0]], ['2, k, 22', [-0.447014, -0.225302, 1.0]], ['2, k, 23', [-0.0949952, -0.357257, 1.0]], ['2, k, 24', [-0.0863839, -0.322443, 1.0]]]
[['2, k, 0', [-0.277511, -0.389459, 1.0]], ['2, k, 1', [-0.260829, -0.0935526, 1.0]], ['2, k, 2', [-0.244782, 0.196334, 1.0]], ['2, k, 3', [-0.263714, 0.32675, 1.0]], ['2, k, 4', [-0.453589, 0.111653, 1.0]], ['2, k, 5', [-0.578489, -0.0266387, 1.0]], ['2, k, 6', [-0.512804, -0.210878, 1.0]], ['2, k, 7', [-0.480377, -0.265076, 1.0]], ['2, k, 8', [-0.0841037, 0.0895247, 1.0]], ['2, k, 9', [0.0522795, -0.0846748, 1.0]], ['2, k, 10', [-0.0505735, -0.248897, 1.0]], ['2, k, 11', [-0.100217, -0.28205, 1.0]], ['2, k, 12', [-0.35529, -0.38052, 1.0]], ['2, k, 13', [-0.401345, -0.693603, 1.0]], ['2, k, 14', [-0.377526, -1.03923, 1.0]], ['2, k, 15', [-0.40126, -1.10104, 1.0]], ['2, k, 16', [-0.191997, -0.38745, 1.0]], ['2, k, 17', [-0.117076, -0.707715, 1.0]], ['2, k, 18', [-0.0546987, -1.06146, 1.0]], ['2, k, 19', [-0.0609862, -1.11435, 1.0]], ['2, k, 20', [-0.24853, 0.124734, 1.0]], ['2, k, 21', [-0.471471, -0.333557, 1.0]], ['2, k, 22', [-0.449986, -0.22762, 1.0]], ['2, k, 23', [-0.0954771, -0.359606, 1.0]], ['2, k, 24', [-0.0888959, -0.325365, 1.0]]]
[['2, k, 0', [-0.284953, -0.389905, 1.0]], ['2, k, 1', [-0.265152, -0.0941074, 1.0]], ['2, k, 2', [-0.246255, 0.195764, 1.0]], ['2, k, 3', [-0.265386, 0.326836, 1.0]], ['2, k, 4', [-0.455541, 0.111553, 1.0]], ['2, k, 5', [-0.579863, -0.0263389, 1.0]], ['2, k, 6', [-0.515531, -0.211029, 1.0]], ['2, k, 7', [-0.482877, -0.264657, 1.0]], ['2, k, 8', [-0.086465, 0.0873405, 1.0]], ['2, k, 9', [0.0485969, -0.0876802, 1.0]], ['2, k, 10', [-0.053266, -0.25191, 1.0]], ['2, k, 11', [-0.104821, -0.28341, 1.0]], ['2, k, 12', [-0.36384, -0.379964, 1.0]], ['2, k, 13', [-0.404132, -0.693119, 1.0]], ['2, k, 14', [-0.377425, -1.03998, 1.0]], ['2, k, 15', [-0.400492, -1.10067, 1.0]], ['2, k, 16', [-0.198282, -0.38876, 1.0]], ['2, k, 17', [-0.120089, -0.710068, 1.0]], ['2, k, 18', [-0.0547792, -1.06056, 1.0]], ['2, k, 19', [-0.060854, -1.11428, 1.0]], ['2, k, 20', [-0.250739, 0.124139, 1.0]], ['2, k, 21', [-0.477261, -0.332634, 1.0]], ['2, k, 22', [-0.453028, -0.236848, 1.0]], ['2, k, 23', [-0.102908, -0.356864, 1.0]], ['2, k, 24', [-0.095549, -0.325337, 1.0]]]
[['2, k, 0', [-0.289661, -0.390122, 1.0]], ['2, k, 1', [-0.26891, -0.0944588, 1.0]], ['2, k, 2', [-0.248433, 0.195198, 1.0]], ['2, k, 3', [-0.267263, 0.326463, 1.0]], ['2, k, 4', [-0.458124, 0.111559, 1.0]], ['2, k, 5', [-0.600169, -0.0313971, 1.0]], ['2, k, 6', [-0.515004, -0.202384, 1.0]], ['2, k, 7', [-0.481589, -0.245974, 1.0]], ['2, k, 8', [-0.0883035, 0.086026, 1.0]], ['2, k, 9', [0.0449446, -0.0899316, 1.0]], ['2, k, 10', [-0.0670496, -0.247904, 1.0]], ['2, k, 11', [-0.112925, -0.275751, 1.0]], ['2, k, 12', [-0.368272, -0.379649, 1.0]], ['2, k, 13', [-0.407611, -0.693094, 1.0]], ['2, k, 14', [-0.377166, -1.04195, 1.0]], ['2, k, 15', [-0.402171, -1.10065, 1.0]], ['2, k, 16', [-0.203053, -0.389574, 1.0]], ['2, k, 17', [-0.122168, -0.711177, 1.0]], ['2, k, 18', [-0.0548842, -1.05991, 1.0]], ['2, k, 19', [-0.0608266, -1.11431, 1.0]], ['2, k, 20', [-0.253429, 0.123631, 1.0]], ['2, k, 21', [-0.467056, -0.315287, 1.0]], ['2, k, 22', [-0.443751, -0.205451, 1.0]], ['2, k, 23', [-0.104763, -0.34714, 1.0]], ['2, k, 24', [-0.0998297, -0.328612, 1.0]]]
[['2, k, 0', [-0.293426, -0.390004, 1.0]], ['2, k, 1', [-0.271491, -0.0944773, 1.0]], ['2, k, 2', [-0.249637, 0.195009, 1.0]], ['2, k, 3', [-0.269103, 0.326378, 1.0]], ['2, k, 4', [-0.459978, 0.111683, 1.0]], ['2, k, 5', [-0.598997, -0.028929, 1.0]], ['2, k, 6', [-0.515694, -0.202212, 1.0]], ['2, k, 7', [-0.485227, -0.246582, 1.0]], ['2, k, 8', [-0.0902299, 0.0848096, 1.0]], ['2, k, 9', [0.0409835, -0.0924053, 1.0]], ['2, k, 10', [-0.0710267, -0.250434, 1.0]], ['2, k, 11', [-0.117556, -0.280305, 1.0]], ['2, k, 12', [-0.371752, -0.379412, 1.0]], ['2, k, 13', [-0.410869, -0.692439, 1.0]], ['2, k, 14', [-0.377284, -1.04215, 1.0]], ['2, k, 15', [-0.402184, -1.1008, 1.0]], ['2, k, 16', [-0.206915, -0.389613, 1.0]], ['2, k, 17', [-0.124483, -0.712204, 1.0]], ['2, k, 18', [-0.0553142, -1.05771, 1.0]], ['2, k, 19', [-0.0606828, -1.11418, 1.0]], ['2, k, 20', [-0.255028, 0.123486, 1.0]], ['2, k, 21', [-0.474713, -0.316029, 1.0]], ['2, k, 22', [-0.448488, -0.209124, 1.0]], ['2, k, 23', [-0.109771, -0.352876, 1.0]], ['2, k, 24', [-0.099899, -0.318478, 1.0]]]
[['2, k, 0', [-0.297804, -0.390649, 1.0]], ['2, k, 1', [-0.274748, -0.095075, 1.0]], ['2, k, 2', [-0.251555, 0.194388, 1.0]], ['2, k, 3', [-0.270408, 0.325737, 1.0]], ['2, k, 4', [-0.464148, 0.110627, 1.0]], ['2, k, 5', [-0.601326, -0.0298463, 1.0]], ['2, k, 6', [-0.516372, -0.200034, 1.0]], ['2, k, 7', [-0.485625, -0.245772, 1.0]], ['2, k, 8', [-0.0934417, 0.0834142, 1.0]], ['2, k, 9', [0.0382934, -0.0948122, 1.0]], ['2, k, 10', [-0.0746131, -0.252066, 1.0]], ['2, k, 11', [-0.120929, -0.28237, 1.0]], ['2, k, 12', [-0.375676, -0.379669, 1.0]], ['2, k, 13', [-0.413788, -0.696368, 1.0]], ['2, k, 14', [-0.377381, -1.04259, 1.0]], ['2, k, 15', [-0.401911, -1.10069, 1.0]], ['2, k, 16', [-0.211632, -0.390693, 1.0]], ['2, k, 17', [-0.127645, -0.715903, 1.0]], ['2, k, 18', [-0.055607, -1.05727, 1.0]], ['2, k, 19', [-0.0604577, -1.11419, 1.0]], ['2, k, 20', [-0.257338, 0.122879, 1.0]], ['2, k, 21', [-0.469346, -0.312741, 1.0]], ['2, k, 22', [-0.442623, -0.202431, 1.0]], ['2, k, 23', [-0.115628, -0.355125, 1.0]], ['2, k, 24', [-0.109393, -0.32907, 1.0]]]
[['2, k, 0', [-0.302988, -0.390895, 1.0]], ['2, k, 1', [-0.278263, -0.095266, 1.0]], ['2, k, 2', [-0.253437, 0.194152, 1.0]], ['2, k, 3', [-0.272772, 0.325222, 1.0]], ['2, k, 4', [-0.466211, 0.110253, 1.0]], ['2, k, 5', [-0.600993, -0.0302389, 1.0]], ['2, k, 6', [-0.531965, -0.210299, 1.0]], ['2, k, 7', [-0.497814, -0.25724, 1.0]], ['2, k, 8', [-0.0964493, 0.082237, 1.0]], ['2, k, 9', [0.0355381, -0.0968881, 1.0]], ['2, k, 10', [-0.0785022, -0.253506, 1.0]], ['2, k, 11', [-0.126907, -0.28266, 1.0]], ['2, k, 12', [-0.380956, -0.37949, 1.0]], ['2, k, 13', [-0.416782, -0.697564, 1.0]], ['2, k, 14', [-0.377565, -1.04304, 1.0]], ['2, k, 15', [-0.401809, -1.10057, 1.0]], ['2, k, 16', [-0.216559, -0.39135, 1.0]], ['2, k, 17', [-0.129243, -0.716501, 1.0]], ['2, k, 18', [-0.0565714, -1.05565, 1.0]], ['2, k, 19', [-0.0603901, -1.11419, 1.0]], ['2, k, 20', [-0.259648, 0.122669, 1.0]], ['2, k, 21', [-0.482077, -0.324276, 1.0]], ['2, k, 22', [-0.46572, -0.22072, 1.0]], ['2, k, 23', [-0.120751, -0.357399, 1.0]], ['2, k, 24', [-0.112045, -0.325382, 1.0]]]
[['2, k, 0', [-0.307095, -0.391388, 1.0]], ['2, k, 1', [-0.281318, -0.0957526, 1.0]], ['2, k, 2', [-0.255397, 0.193599, 1.0]], ['2, k, 3', [-0.273923, 0.324762, 1.0]], ['2, k, 4', [-0.468533, 0.110035, 1.0]], ['2, k, 5', [-0.601815, -0.0297733, 1.0]], ['2, k, 6', [-0.538412, -0.212353, 1.0]], ['2, k, 7', [-0.504974, -0.267338, 1.0]], ['2, k, 8', [-0.0986984, 0.0807827, 1.0]], ['2, k, 9', [0.0316715, -0.0999881, 1.0]], ['2, k, 10', [-0.0836729, -0.255805, 1.0]], ['2, k, 11', [-0.131053, -0.282056, 1.0]], ['2, k, 12', [-0.384938, -0.379625, 1.0]], ['2, k, 13', [-0.418583, -0.697171, 1.0]], ['2, k, 14', [-0.377823, -1.04352, 1.0]], ['2, k, 15', [-0.401939, -1.10108, 1.0]], ['2, k, 16', [-0.220674, -0.392203, 1.0]], ['2, k, 17', [-0.131759, -0.718442, 1.0]], ['2, k, 18', [-0.0566848, -1.05473, 1.0]], ['2, k, 19', [-0.0603867, -1.11416, 1.0]], ['2, k, 20', [-0.261904, 0.122147, 1.0]], ['2, k, 21', [-0.492034, -0.331117, 1.0]], ['2, k, 22', [-0.472394, -0.229393, 1.0]], ['2, k, 23', [-0.124895, -0.359098, 1.0]], ['2, k, 24', [-0.1204, -0.33191, 1.0]]]
[['2, k, 0', [-0.311178, -0.391685, 1.0]], ['2, k, 1', [-0.284242, -0.0961843, 1.0]], ['2, k, 2', [-0.257136, 0.193049, 1.0]], ['2, k, 3', [-0.2755, 0.324178, 1.0]], ['2, k, 4', [-0.469761, 0.11043, 1.0]], ['2, k, 5', [-0.604265, -0.0280832, 1.0]], ['2, k, 6', [-0.54008, -0.209957, 1.0]], ['2, k, 7', [-0.507183, -0.265701, 1.0]], ['2, k, 8', [-0.100504, 0.0797172, 1.0]], ['2, k, 9', [0.0288545, -0.101624, 1.0]], ['2, k, 10', [-0.0859154, -0.257959, 1.0]], ['2, k, 11', [-0.135103, -0.290719, 1.0]], ['2, k, 12', [-0.389238, -0.37939, 1.0]], ['2, k, 13', [-0.422907, -0.700742, 1.0]], ['2, k, 14', [-0.378839, -1.04444, 1.0]], ['2, k, 15', [-0.402224, -1.10113, 1.0]], ['2, k, 16', [-0.224467, -0.393001, 1.0]], ['2, k, 17', [-0.133667, -0.720011, 1.0]], ['2, k, 18', [-0.0566394, -1.05464, 1.0]], ['2, k, 19', [-0.0597809, -1.1145, 1.0]], ['2, k, 20', [-0.263955, 0.121628, 1.0]], ['2, k, 21', [-0.492018, -0.331925, 1.0]], ['2, k, 22', [-0.474022, -0.232248, 1.0]], ['2, k, 23', [-0.127487, -0.364894, 1.0]], ['2, k, 24', [-0.118962, -0.341004, 1.0]]]
[['2, k, 0', [-0.314355, -0.392042, 1.0]], ['2, k, 1', [-0.287195, -0.0969403, 1.0]], ['2, k, 2', [-0.259693, 0.19182, 1.0]], ['2, k, 3', [-0.27695, 0.323682, 1.0]], ['2, k, 4', [-0.47109, 0.110353, 1.0]], ['2, k, 5', [-0.609422, -0.0255198, 1.0]], ['2, k, 6', [-0.54233, -0.20687, 1.0]], ['2, k, 7', [-0.510843, -0.256963, 1.0]], ['2, k, 8', [-0.10213, 0.0789595, 1.0]], ['2, k, 9', [0.0263273, -0.103059, 1.0]], ['2, k, 10', [-0.0892194, -0.25825, 1.0]], ['2, k, 11', [-0.138199, -0.288909, 1.0]], ['2, k, 12', [-0.392395, -0.379591, 1.0]], ['2, k, 13', [-0.425555, -0.700329, 1.0]], ['2, k, 14', [-0.378979, -1.04445, 1.0]], ['2, k, 15', [-0.402833, -1.10119, 1.0]], ['2, k, 16', [-0.227537, -0.393505, 1.0]], ['2, k, 17', [-0.135955, -0.721139, 1.0]], ['2, k, 18', [-0.0571366, -1.0542, 1.0]], ['2, k, 19', [-0.059942, -1.11447, 1.0]], ['2, k, 20', [-0.266647, 0.120531, 1.0]], ['2, k, 21', [-0.499475, -0.325937, 1.0]], ['2, k, 22', [-0.47847, -0.220902, 1.0]], ['2, k, 23', [-0.133111, -0.360226, 1.0]], ['2, k, 24', [-0.162161, -0.283848, 1.0]]]
[['2, k, 0', [-0.317928, -0.392637, 1.0]], ['2, k, 1', [-0.289911, -0.0973012, 1.0]], ['2, k, 2', [-0.261522, 0.191599, 1.0]], ['2, k, 3', [-0.278333, 0.323405, 1.0]], ['2, k, 4', [-0.472683, 0.109956, 1.0]], ['2, k, 5', [-0.609393, -0.02594, 1.0]], ['2, k, 6', [-0.543733, -0.207415, 1.0]], ['2, k, 7', [-0.513862, -0.254757, 1.0]], ['2, k, 8', [-0.104374, 0.0774347, 1.0]], ['2, k, 9', [0.0241573, -0.104179, 1.0]], ['2, k, 10', [-0.0919871, -0.259042, 1.0]], ['2, k, 11', [-0.140951, -0.28933, 1.0]], ['2, k, 12', [-0.39597, -0.379943, 1.0]], ['2, k, 13', [-0.427729, -0.701336, 1.0]], ['2, k, 14', [-0.379434, -1.04512, 1.0]], ['2, k, 15', [-0.402779, -1.10105, 1.0]], ['2, k, 16', [-0.23103, -0.394344, 1.0]], ['2, k, 17', [-0.138617, -0.719915, 1.0]], ['2, k, 18', [-0.0572637, -1.05405, 1.0]], ['2, k, 19', [-0.0599555, -1.11446, 1.0]], ['2, k, 20', [-0.268709, 0.120288, 1.0]], ['2, k, 21', [-0.505358, -0.324637, 1.0]], ['2, k, 22', [-0.477507, -0.22011, 1.0]], ['2, k, 23', [-0.13577, -0.360474, 1.0]], ['2, k, 24', [-0.163964, -0.282518, 1.0]]]
[['2, k, 0', [-0.320811, -0.393078, 1.0]], ['2, k, 1', [-0.292468, -0.098003, 1.0]], ['2, k, 2', [-0.26373, 0.190571, 1.0]], ['2, k, 3', [-0.279744, 0.32253, 1.0]], ['2, k, 4', [-0.475534, 0.109033, 1.0]], ['2, k, 5', [-0.609653, -0.0261156, 1.0]], ['2, k, 6', [-0.550213, -0.209543, 1.0]], ['2, k, 7', [-0.518331, -0.26446, 1.0]], ['2, k, 8', [-0.106397, 0.0760327, 1.0]], ['2, k, 9', [0.0207845, -0.105364, 1.0]], ['2, k, 10', [-0.0951219, -0.259911, 1.0]], ['2, k, 11', [-0.144586, -0.290009, 1.0]], ['2, k, 12', [-0.398798, -0.380148, 1.0]], ['2, k, 13', [-0.430084, -0.700235, 1.0]], ['2, k, 14', [-0.379889, -1.04538, 1.0]], ['2, k, 15', [-0.403844, -1.10116, 1.0]], ['2, k, 16', [-0.233872, -0.395015, 1.0]], ['2, k, 17', [-0.140659, -0.721864, 1.0]], ['2, k, 18', [-0.0578228, -1.05354, 1.0]], ['2, k, 19', [-0.0598922, -1.11455, 1.0]], ['2, k, 20', [-0.27102, 0.119354, 1.0]], ['2, k, 21', [-0.503391, -0.329932, 1.0]], ['2, k, 22', [-0.483021, -0.231534, 1.0]], ['2, k, 23', [-0.140994, -0.362837, 1.0]], ['2, k, 24', [-0.170551, -0.302446, 1.0]]]
