[['2, k, 0', [-0.360684, -0.255174, 1.0]], ['2, k, 1', [-0.364133, 0.0531265, 1.0]], ['2, k, 2', [-0.365341, 0.353329, 1.0]], ['2, k, 3', [-0.381482, 0.502671, 1.0]], ['2, k, 4', [-0.556346, 0.239753, 1.0]], ['2, k, 5', [-0.599256, -0.047699, 1.0]], ['2, k, 6', [-0.569443, -0.296915, 1.0]], ['2, k, 7', [-0.562997, -0.314085, 1.0]], ['2, k, 8', [-0.179992, 0.26537, 1.0]], ['2, k, 9', [-0.109504, -0.0209656, 1.0]], ['2, k, 10', [-0.10379, -0.271585, 1.0]], ['2, k, 11', [-0.127529, -0.281691, 1.0]], ['2, k, 12', [-0.441299, -0.25725, 1.0]], ['2, k, 13', [-0.482581, -0.630188, 1.0]], ['2, k, 14', [-0.516019, -1.02808, 1.0]], ['2, k, 15', [-0.512695, -1.06934, 1.0]], ['2, k, 16', [-0.269665, -0.245766, 1.0]], ['2, k, 17', [-0.213508, -0.642265, 1.0]], ['2, k, 18', [-0.167986, -1.00174, 1.0]], ['2, k, 19', [-0.151245, -1.06738, 1.0]], ['2, k, 20', [-0.365426, 0.279453, 1.0]], ['2, k, 21', [-0.567922, -0.39112, 1.0]], ['2, k, 22', [-0.51141, -0.314798, 1.0]], ['2, k, 23', [-0.128837, -0.370647, 1.0]], ['2, k, 24', [-0.167622, -0.273148, 1.0]]]
[['2, k, 0', [-0.357782, -0.255761, 1.0]], ['2, k, 1', [-0.36226, 0.0523978, 1.0]], ['2, k, 2', [-0.363784, 0.352252, 1.0]], ['2, k, 3', [-0.380646, 0.502843, 1.0]], ['2, k, 4', [-0.556942, 0.239414, 1.0]], ['2, k, 5', [-0.599105, -0.0475392, 1.0]], ['2, k, 6', [-0.569219, -0.296698, 1.0]], ['2, k, 7', [-0.561354, -0.313621, 1.0]], ['2, k, 8', [-0.179089, 0.265061, 1.0]], ['2, k, 9', [-0.108675, -0.0214557, 1.0]], ['2, k, 10', [-0.101518, -0.271932, 1.0]], ['2, k, 11', [-0.125529, -0.280827, 1.0]], ['2, k, 12', [-0.438389, -0.256972, 1.0]], ['2, k, 13', [-0.482199, -0.635437, 1.0]], ['2, k, 14', [-0.515695, -1.00633, 1.0]], ['2, k, 15', [-0.506165, -1.07493, 1.0]], ['2, k, 16', [-0.266513, -0.247267, 1.0]], ['2, k, 17', [-0.210975, -0.637436, 1.0]], ['2, k, 18', [-0.167998, -1.02166, 1.0]], ['2, k, 19', [-0.147634, -1.07356, 1.0]], ['2, k, 20', [-0.363858, 0.278485, 1.0]], ['2, k, 21', [-0.564152, -0.39162, 1.0]], ['2, k, 22', [-0.509425, -0.324777, 1.0]], ['2, k, 23', [-0.127188, -0.370536, 1.0]], ['2, k, 24', [-0.165426, -0.269445, 1.0]]]
[['2, k, 0', [-0.357621, -0.255763, 1.0]], ['2, k, 1', [-0.362078, 0.0523027, 1.0]], ['2, k, 2', [-0.36353, 0.352021, 1.0]], ['2, k, 3', [-0.380628, 0.502775, 1.0]], ['2, k, 4', [-0.556903, 0.239386, 1.0]], ['2, k, 5', [-0.598971, -0.0476388, 1.0]], ['2, k, 6', [-0.569139, -0.296801, 1.0]], ['2, k, 7', [-0.559963, -0.311234, 1.0]], ['2, k, 8', [-0.17894, 0.265001, 1.0]], ['2, k, 9', [-0.108606, -0.0216019, 1.0]], ['2, k, 10', [-0.100121, -0.27202, 1.0]], ['2, k, 11', [-0.124646, -0.28209, 1.0]], ['2, k, 12', [-0.438279, -0.256855, 1.0]], ['2, k, 13', [-0.482188, -0.635428, 1.0]], ['2, k, 14', [-0.51608, -1.00419, 1.0]], ['2, k, 15', [-0.525125, -1.06453, 1.0]], ['2, k, 16', [-0.266305, -0.24744, 1.0]], ['2, k, 17', [-0.210864, -0.637119, 1.0]], ['2, k, 18', [-0.168162, -1.02178, 1.0]], ['2, k, 19', [-0.147749, -1.07319, 1.0]], ['2, k, 20', [-0.363623, 0.278296, 1.0]], ['2, k, 21', [-0.565989, -0.391828, 1.0]], ['2, k, 22', [-0.509621, -0.32581, 1.0]], ['2, k, 23', [-0.126506, -0.37151, 1.0]], ['2, k, 24', [-0.165044, -0.269074, 1.0]]]
[['2, k, 0', [-0.357755, -0.255837, 1.0]], ['2, k, 1', [-0.361868, 0.052131, 1.0]], ['2, k, 2', [-0.362432, 0.351457, 1.0]], ['2, k, 3', [-0.380485, 0.502528, 1.0]], ['2, k, 4', [-0.556838, 0.239219, 1.0]], ['2, k, 5', [-0.598914, -0.0479529, 1.0]], ['2, k, 6', [-0.568882, -0.297115, 1.0]], ['2, k, 7', [-0.560311, -0.310698, 1.0]], ['2, k, 8', [-0.178802, 0.264876, 1.0]], ['2, k, 9', [-0.108554, -0.0223872, 1.0]], ['2, k, 10', [-0.10039, -0.272819, 1.0]], ['2, k, 11', [-0.124386, -0.282035, 1.0]], ['2, k, 12', [-0.438454, -0.256714, 1.0]], ['2, k, 13', [-0.482086, -0.635333, 1.0]], ['2, k, 14', [-0.515671, -1.00211, 1.0]], ['2, k, 15', [-0.524446, -1.06368, 1.0]], ['2, k, 16', [-0.266475, -0.247876, 1.0]], ['2, k, 17', [-0.210719, -0.639208, 1.0]], ['2, k, 18', [-0.167773, -1.02237, 1.0]], ['2, k, 19', [-0.147139, -1.07332, 1.0]], ['2, k, 20', [-0.3628, 0.277842, 1.0]], ['2, k, 21', [-0.565069, -0.391303, 1.0]], ['2, k, 22', [-0.50897, -0.32132, 1.0]], ['2, k, 23', [-0.124541, -0.37121, 1.0]], ['2, k, 24', [-0.165519, -0.271063, 1.0]]]
[['2, k, 0', [-0.357131, -0.256006, 1.0]], ['2, k, 1', [-0.361659, 0.0519819, 1.0]], ['2, k, 2', [-0.362477, 0.35135, 1.0]], ['2, k, 3', [-0.38042, 0.502148, 1.0]], ['2, k, 4', [-0.556822, 0.239189, 1.0]], ['2, k, 5', [-0.598768, -0.0487581, 1.0]], ['2, k, 6', [-0.568668, -0.297949, 1.0]], ['2, k, 7', [-0.559321, -0.310734, 1.0]], ['2, k, 8', [-0.178595, 0.264702, 1.0]], ['2, k, 9', [-0.108259, -0.0225931, 1.0]], ['2, k, 10', [-0.100319, -0.273085, 1.0]], ['2, k, 11', [-0.12469, -0.282742, 1.0]], ['2, k, 12', [-0.437892, -0.256778, 1.0]], ['2, k, 13', [-0.482456, -0.637066, 1.0]], ['2, k, 14', [-0.514173, -1.00647, 1.0]], ['2, k, 15', [-0.514978, -1.07225, 1.0]], ['2, k, 16', [-0.265854, -0.248117, 1.0]], ['2, k, 17', [-0.209715, -0.640389, 1.0]], ['2, k, 18', [-0.168305, -1.02264, 1.0]], ['2, k, 19', [-0.146909, -1.07316, 1.0]], ['2, k, 20', [-0.362791, 0.27774, 1.0]], ['2, k, 21', [-0.567537, -0.38943, 1.0]], ['2, k, 22', [-0.509407, -0.323678, 1.0]], ['2, k, 23', [-0.125239, -0.370394, 1.0]], ['2, k, 24', [-0.165113, -0.270843, 1.0]]]
[['2, k, 0', [-0.357033, -0.256167, 1.0]], ['2, k, 1', [-0.361551, 0.051684, 1.0]], ['2, k, 2', [-0.362494, 0.350751, 1.0]], ['2, k, 3', [-0.380272, 0.50101, 1.0]], ['2, k, 4', [-0.556592, 0.238824, 1.0]], ['2, k, 5', [-0.598511, -0.0495578, 1.0]], ['2, k, 6', [-0.568507, -0.298784, 1.0]], ['2, k, 7', [-0.55877, -0.309977, 1.0]], ['2, k, 8', [-0.177937, 0.263992, 1.0]], ['2, k, 9', [-0.107986, -0.0226134, 1.0]], ['2, k, 10', [-0.100405, -0.27313, 1.0]], ['2, k, 11', [-0.123649, -0.28238, 1.0]], ['2, k, 12', [-0.437886, -0.256813, 1.0]], ['2, k, 13', [-0.482393, -0.637257, 1.0]], ['2, k, 14', [-0.513997, -1.00653, 1.0]], ['2, k, 15', [-0.514869, -1.07238, 1.0]], ['2, k, 16', [-0.265624, -0.248453, 1.0]], ['2, k, 17', [-0.207492, -0.638989, 1.0]], ['2, k, 18', [-0.169242, -1.01744, 1.0]], ['2, k, 19', [-0.147063, -1.07166, 1.0]], ['2, k, 20', [-0.362747, 0.277218, 1.0]], ['2, k, 21', [-0.565414, -0.389917, 1.0]], ['2, k, 22', [-0.509665, -0.322377, 1.0]], ['2, k, 23', [-0.120325, -0.369909, 1.0]], ['2, k, 24', [-0.167726, -0.295423, 1.0]]]
[['2, k, 0', [-0.355727, -0.256906, 1.0]], ['2, k, 1', [-0.36011, 0.0505141, 1.0]], ['2, k, 2', [-0.360959, 0.349037, 1.0]], ['2, k, 3', [-0.380104, 0.49967, 1.0]], ['2, k, 4', [-0.555971, 0.237838, 1.0]], ['2, k, 5', [-0.598061, -0.0515062, 1.0]], ['2, k, 6', [-0.568158, -0.30077, 1.0]], ['2, k, 7', [-0.558984, -0.310664, 1.0]], ['2, k, 8', [-0.177239, 0.262736, 1.0]], ['2, k, 9', [-0.107542, -0.0225983, 1.0]], ['2, k, 10', [-0.0999404, -0.27313, 1.0]], ['2, k, 11', [-0.12164, -0.283909, 1.0]], ['2, k, 12', [-0.4367, -0.257486, 1.0]], ['2, k, 13', [-0.483146, -0.638762, 1.0]], ['2, k, 14', [-0.511972, -1.00848, 1.0]], ['2, k, 15', [-0.513283, -1.07216, 1.0]], ['2, k, 16', [-0.264343, -0.249157, 1.0]], ['2, k, 17', [-0.205844, -0.640818, 1.0]], ['2, k, 18', [-0.169779, -1.01529, 1.0]], ['2, k, 19', [-0.147474, -1.06956, 1.0]], ['2, k, 20', [-0.361212, 0.27564, 1.0]], ['2, k, 21', [-0.564777, -0.390976, 1.0]], ['2, k, 22', [-0.508931, -0.312783, 1.0]], ['2, k, 23', [-0.123159, -0.371919, 1.0]], ['2, k, 24', [-0.162928, -0.268956, 1.0]]]
[['2, k, 0', [-0.354961, -0.257942, 1.0]], ['2, k, 1', [-0.359163, 0.049069, 1.0]], ['2, k, 2', [-0.35996, 0.347098, 1.0]], ['2, k, 3', [-0.379992, 0.498356, 1.0]], ['2, k, 4', [-0.555675, 0.236945, 1.0]], ['2, k, 5', [-0.59782, -0.053191, 1.0]], ['2, k, 6', [-0.566577, -0.302346, 1.0]], ['2, k, 7', [-0.558509, -0.314042, 1.0]], ['2, k, 8', [-0.176564, 0.261855, 1.0]], ['2, k, 9', [-0.106341, -0.0234269, 1.0]], ['2, k, 10', [-0.0996482, -0.274011, 1.0]], ['2, k, 11', [-0.119777, -0.284774, 1.0]], ['2, k, 12', [-0.436029, -0.25819, 1.0]], ['2, k, 13', [-0.482906, -0.640732, 1.0]], ['2, k, 14', [-0.513089, -1.01782, 1.0]], ['2, k, 15', [-0.509926, -1.07156, 1.0]], ['2, k, 16', [-0.263545, -0.250493, 1.0]], ['2, k, 17', [-0.205009, -0.642527, 1.0]], ['2, k, 18', [-0.170443, -1.01742, 1.0]], ['2, k, 19', [-0.147399, -1.06993, 1.0]], ['2, k, 20', [-0.360203, 0.273814, 1.0]], ['2, k, 21', [-0.567668, -0.396424, 1.0]], ['2, k, 22', [-0.509607, -0.321394, 1.0]], ['2, k, 23', [-0.122726, -0.371769, 1.0]], ['2, k, 24', [-0.164393, -0.278736, 1.0]]]
[['2, k, 0', [-0.354279, -0.258653, 1.0]], ['2, k, 1', [-0.358034, 0.0475453, 1.0]], ['2, k, 2', [-0.358179, 0.344173, 1.0]], ['2, k, 3', [-0.379366, 0.495001, 1.0]], ['2, k, 4', [-0.554906, 0.235942, 1.0]], ['2, k, 5', [-0.597051, -0.0544111, 1.0]], ['2, k, 6', [-0.566406, -0.30368, 1.0]], ['2, k, 7', [-0.558085, -0.316669, 1.0]], ['2, k, 8', [-0.175781, 0.260394, 1.0]], ['2, k, 9', [-0.105421, -0.0245717, 1.0]], ['2, k, 10', [-0.0991327, -0.275168, 1.0]], ['2, k, 11', [-0.128543, -0.339757, 1.0]], ['2, k, 12', [-0.43535, -0.258815, 1.0]], ['2, k, 13', [-0.482476, -0.641154, 1.0]], ['2, k, 14', [-0.512764, -1.01733, 1.0]], ['2, k, 15', [-0.513383, -1.07738, 1.0]], ['2, k, 16', [-0.262896, -0.251238, 1.0]], ['2, k, 17', [-0.202668, -0.641689, 1.0]], ['2, k, 18', [-0.169485, -1.01699, 1.0]], ['2, k, 19', [-0.146976, -1.06936, 1.0]], ['2, k, 20', [-0.358576, 0.271262, 1.0]], ['2, k, 21', [-0.560226, -0.397381, 1.0]], ['2, k, 22', [-0.509502, -0.322078, 1.0]], ['2, k, 23', [-0.135225, -0.38979, 1.0]], ['2, k, 24', [-0.161727, -0.309257, 1.0]]]
[['2, k, 0', [-0.353191, -0.260014, 1.0]], ['2, k, 1', [-0.356643, 0.0452764, 1.0]], ['2, k, 2', [-0.35661, 0.340907, 1.0]], ['2, k, 3', [-0.379054, 0.491646, 1.0]], ['2, k, 4', [-0.553719, 0.232711, 1.0]], ['2, k, 5', [-0.596115, -0.0560225, 1.0]], ['2, k, 6', [-0.565724, -0.305357, 1.0]], ['2, k, 7', [-0.558049, -0.319127, 1.0]], ['2, k, 8', [-0.17481, 0.257872, 1.0]], ['2, k, 9', [-0.103233, -0.0280479, 1.0]], ['2, k, 10', [-0.0980651, -0.278651, 1.0]], ['2, k, 11', [-0.124371, -0.344269, 1.0]], ['2, k, 12', [-0.434323, -0.260074, 1.0]], ['2, k, 13', [-0.482233, -0.642746, 1.0]], ['2, k, 14', [-0.512319, -1.01683, 1.0]], ['2, k, 15', [-0.511985, -1.07643, 1.0]], ['2, k, 16', [-0.261819, -0.252624, 1.0]], ['2, k, 17', [-0.201059, -0.642766, 1.0]], ['2, k, 18', [-0.169341, -1.01874, 1.0]], ['2, k, 19', [-0.146536, -1.0707, 1.0]], ['2, k, 20', [-0.35703, 0.268229, 1.0]], ['2, k, 21', [-0.559986, -0.404405, 1.0]], ['2, k, 22', [-0.506482, -0.341274, 1.0]], ['2, k, 23', [-0.136377, -0.393888, 1.0]], ['2, k, 24', [-0.15673, -0.32133, 1.0]]]
[['2, k, 0', [-0.352152, -0.262394, 1.0]], ['2, k, 1', [-0.355225, 0.0425454, 1.0]], ['2, k, 2', [-0.354986, 0.338043, 1.0]], ['2, k, 3', [-0.378392, 0.48734, 1.0]], ['2, k, 4', [-0.552446, 0.230151, 1.0]], ['2, k, 5', [-0.595284, -0.0574575, 1.0]], ['2, k, 6', [-0.566105, -0.306943, 1.0]], ['2, k, 7', [-0.55925, -0.319948, 1.0]], ['2, k, 8', [-0.172955, 0.253366, 1.0]], ['2, k, 9', [-0.10149, -0.0315067, 1.0]], ['2, k, 10', [-0.095945, -0.28202, 1.0]], ['2, k, 11', [-0.122145, -0.347188, 1.0]], ['2, k, 12', [-0.433389, -0.262084, 1.0]], ['2, k, 13', [-0.483904, -0.651593, 1.0]], ['2, k, 14', [-0.511767, -1.01988, 1.0]], ['2, k, 15', [-0.512208, -1.07691, 1.0]], ['2, k, 16', [-0.260733, -0.255299, 1.0]], ['2, k, 17', [-0.198714, -0.642476, 1.0]], ['2, k, 18', [-0.168206, -1.02044, 1.0]], ['2, k, 19', [-0.146547, -1.07048, 1.0]], ['2, k, 20', [-0.355451, 0.265374, 1.0]], ['2, k, 21', [-0.564102, -0.40505, 1.0]], ['2, k, 22', [-0.504916, -0.323794, 1.0]], ['2, k, 23', [-0.131344, -0.397942, 1.0]], ['2, k, 24', [-0.155925, -0.314979, 1.0]]]
[['2, k, 0', [-0.351658, -0.264688, 1.0]], ['2, k, 1', [-0.353947, 0.0394734, 1.0]], ['2, k, 2', [-0.35269, 0.33371, 1.0]], ['2, k, 3', [-0.377163, 0.482731, 1.0]], ['2, k, 4', [-0.551461, 0.228043, 1.0]], ['2, k, 5', [-0.594682, -0.0596215, 1.0]], ['2, k, 6', [-0.566949, -0.309467, 1.0]], ['2, k, 7', [-0.559604, -0.324213, 1.0]], ['2, k, 8', [-0.171509, 0.248476, 1.0]], ['2, k, 9', [-0.0965848, -0.0446522, 1.0]], ['2, k, 10', [-0.0948913, -0.295418, 1.0]], ['2, k, 11', [-0.123012, -0.359224, 1.0]], ['2, k, 12', [-0.432963, -0.264245, 1.0]], ['2, k, 13', [-0.484556, -0.651718, 1.0]], ['2, k, 14', [-0.512496, -1.01937, 1.0]], ['2, k, 15', [-0.510763, -1.07561, 1.0]], ['2, k, 16', [-0.260215, -0.257639, 1.0]], ['2, k, 17', [-0.197472, -0.644268, 1.0]], ['2, k, 18', [-0.170048, -1.02022, 1.0]], ['2, k, 19', [-0.146149, -1.06987, 1.0]], ['2, k, 20', [-0.35344, 0.26137, 1.0]], ['2, k, 21', [-0.560999, -0.412841, 1.0]], ['2, k, 22', [-0.505496, -0.326009, 1.0]], ['2, k, 23', [-0.134753, -0.409805, 1.0]], ['2, k, 24', [-0.154433, -0.327, 1.0]]]
[['2, k, 0', [-0.350628, -0.267774, 1.0]], ['2, k, 1', [-0.352523, 0.0356562, 1.0]], ['2, k, 2', [-0.351326, 0.329994, 1.0]], ['2, k, 3', [-0.376467, 0.47768, 1.0]], ['2, k, 4', [-0.549101, 0.223381, 1.0]], ['2, k, 5', [-0.594367, -0.0646397, 1.0]], ['2, k, 6', [-0.567198, -0.314755, 1.0]], ['2, k, 7', [-0.559144, -0.323832, 1.0]], ['2, k, 8', [-0.170535, 0.244587, 1.0]], ['2, k, 9', [-0.095172, -0.0479719, 1.0]], ['2, k, 10', [-0.0937361, -0.298942, 1.0]], ['2, k, 11', [-0.12216, -0.364385, 1.0]], ['2, k, 12', [-0.432152, -0.266999, 1.0]], ['2, k, 13', [-0.484063, -0.647577, 1.0]], ['2, k, 14', [-0.512101, -1.01962, 1.0]], ['2, k, 15', [-0.510866, -1.07723, 1.0]], ['2, k, 16', [-0.258996, -0.261008, 1.0]], ['2, k, 17', [-0.196235, -0.642612, 1.0]], ['2, k, 18', [-0.170346, -1.01981, 1.0]], ['2, k, 19', [-0.146554, -1.0693, 1.0]], ['2, k, 20', [-0.352035, 0.25758, 1.0]], ['2, k, 21', [-0.557989, -0.41435, 1.0]], ['2, k, 22', [-0.5038, -0.312063, 1.0]], ['2, k, 23', [-0.135349, -0.416016, 1.0]], ['2, k, 24', [-0.155207, -0.331712, 1.0]]]
[['2, k, 0', [-0.35009, -0.270914, 1.0]], ['2, k, 1', [-0.351226, 0.0310837, 1.0]], ['2, k, 2', [-0.34929, 0.323948, 1.0]], ['2, k, 3', [-0.37417, 0.469572, 1.0]], ['2, k, 4', [-0.547802, 0.219964, 1.0]], ['2, k, 5', [-0.594008, -0.0669895, 1.0]], ['2, k, 6', [-0.567834, -0.317346, 1.0]], ['2, k, 7', [-0.559231, -0.322098, 1.0]], ['2, k, 8', [-0.168744, 0.236602, 1.0]], ['2, k, 9', [-0.0940879, -0.0536399, 1.0]], ['2, k, 10', [-0.0921365, -0.304688, 1.0]], ['2, k, 11', [-0.121835, -0.370256, 1.0]], ['2, k, 12', [-0.431664, -0.269918, 1.0]], ['2, k, 13', [-0.484007, -0.653194, 1.0]], ['2, k, 14', [-0.512213, -1.01841, 1.0]], ['2, k, 15', [-0.509358, -1.07427, 1.0]], ['2, k, 16', [-0.25845, -0.264245, 1.0]], ['2, k, 17', [-0.196486, -0.641541, 1.0]], ['2, k, 18', [-0.170799, -1.0207, 1.0]], ['2, k, 19', [-0.146796, -1.06989, 1.0]], ['2, k, 20', [-0.350187, 0.251898, 1.0]], ['2, k, 21', [-0.558009, -0.411116, 1.0]], ['2, k, 22', [-0.505221, -0.319918, 1.0]], ['2, k, 23', [-0.140208, -0.421978, 1.0]], ['2, k, 24', [-0.154985, -0.337936, 1.0]]]
[['2, k, 0', [-0.349192, -0.274626, 1.0]], ['2, k, 1', [-0.349666, 0.0269022, 1.0]], ['2, k, 2', [-0.346898, 0.318781, 1.0]], ['2, k, 3', [-0.372646, 0.46504, 1.0]], ['2, k, 4', [-0.545956, 0.216472, 1.0]], ['2, k, 5', [-0.594064, -0.07045, 1.0]], ['2, k, 6', [-0.568299, -0.321029, 1.0]], ['2, k, 7', [-0.560196, -0.325852, 1.0]], ['2, k, 8', [-0.167933, 0.233638, 1.0]], ['2, k, 9', [-0.0927391, -0.0573259, 1.0]], ['2, k, 10', [-0.0914574, -0.308585, 1.0]], ['2, k, 11', [-0.121638, -0.373452, 1.0]], ['2, k, 12', [-0.430782, -0.273692, 1.0]], ['2, k, 13', [-0.485578, -0.66148, 1.0]], ['2, k, 14', [-0.512754, -1.01922, 1.0]], ['2, k, 15', [-0.509021, -1.07553, 1.0]], ['2, k, 16', [-0.25758, -0.267823, 1.0]], ['2, k, 17', [-0.195544, -0.649085, 1.0]], ['2, k, 18', [-0.171371, -1.02184, 1.0]], ['2, k, 19', [-0.146842, -1.07057, 1.0]], ['2, k, 20', [-0.348022, 0.247, 1.0]], ['2, k, 21', [-0.564571, -0.408916, 1.0]], ['2, k, 22', [-0.505913, -0.333669, 1.0]], ['2, k, 23', [-0.134241, -0.424173, 1.0]], ['2, k, 24', [-0.154827, -0.345633, 1.0]]]
[['2, k, 0', [-0.348779, -0.278328, 1.0]], ['2, k, 1', [-0.348387, 0.0224787, 1.0]], ['2, k, 2', [-0.344815, 0.313682, 1.0]], ['2, k, 3', [-0.370304, 0.457011, 1.0]], ['2, k, 4', [-0.543932, 0.212418, 1.0]], ['2, k, 5', [-0.593955, -0.0747506, 1.0]], ['2, k, 6', [-0.569294, -0.325603, 1.0]], ['2, k, 7', [-0.562125, -0.332508, 1.0]], ['2, k, 8', [-0.165519, 0.228213, 1.0]], ['2, k, 9', [-0.0915976, -0.0622317, 1.0]], ['2, k, 10', [-0.0917028, -0.31364, 1.0]], ['2, k, 11', [-0.121399, -0.380409, 1.0]], ['2, k, 12', [-0.430399, -0.276643, 1.0]], ['2, k, 13', [-0.485993, -0.662148, 1.0]], ['2, k, 14', [-0.512937, -1.02033, 1.0]], ['2, k, 15', [-0.511309, -1.09261, 1.0]], ['2, k, 16', [-0.257185, -0.272194, 1.0]], ['2, k, 17', [-0.194576, -0.654233, 1.0]], ['2, k, 18', [-0.171662, -1.02297, 1.0]], ['2, k, 19', [-0.143341, -1.07343, 1.0]], ['2, k, 20', [-0.346139, 0.242054, 1.0]], ['2, k, 21', [-0.566447, -0.414236, 1.0]], ['2, k, 22', [-0.509917, -0.351435, 1.0]], ['2, k, 23', [-0.140719, -0.487462, 1.0]], ['2, k, 24', [-0.157322, -0.381933, 1.0]]]
[['2, k, 0', [-0.34898, -0.2817, 1.0]], ['2, k, 1', [-0.346947, 0.0172403, 1.0]], ['2, k, 2', [-0.341139, 0.305558, 1.0]], ['2, k, 3', [-0.367516, 0.450667, 1.0]], ['2, k, 4', [-0.542049, 0.20799, 1.0]], ['2, k, 5', [-0.59348, -0.0779985, 1.0]], ['2, k, 6', [-0.57023, -0.329164, 1.0]], ['2, k, 7', [-0.561989, -0.334883, 1.0]], ['2, k, 8', [-0.163332, 0.220548, 1.0]], ['2, k, 9', [-0.0896411, -0.0720637, 1.0]], ['2, k, 10', [-0.0918635, -0.323524, 1.0]], ['2, k, 11', [-0.122485, -0.386751, 1.0]], ['2, k, 12', [-0.430622, -0.279296, 1.0]], ['2, k, 13', [-0.485495, -0.663784, 1.0]], ['2, k, 14', [-0.513097, -1.02061, 1.0]], ['2, k, 15', [-0.506695, -1.08044, 1.0]], ['2, k, 16', [-0.257379, -0.276243, 1.0]], ['2, k, 17', [-0.19415, -0.656304, 1.0]], ['2, k, 18', [-0.171445, -1.02422, 1.0]], ['2, k, 19', [-0.144819, -1.07428, 1.0]], ['2, k, 20', [-0.343093, 0.234703, 1.0]], ['2, k, 21', [-0.561163, -0.424356, 1.0]], ['2, k, 22', [-0.509438, -0.332466, 1.0]], ['2, k, 23', [-0.142127, -0.439317, 1.0]], ['2, k, 24', [-0.15533, -0.349354, 1.0]]]
[['2, k, 0', [-0.348814, -0.286238, 1.0]], ['2, k, 1', [-0.345432, 0.0115643, 1.0]], ['2, k, 2', [-0.338592, 0.299231, 1.0]], ['2, k, 3', [-0.363435, 0.440922, 1.0]], ['2, k, 4', [-0.538599, 0.202456, 1.0]], ['2, k, 5', [-0.593133, -0.0811835, 1.0]], ['2, k, 6', [-0.571118, -0.332608, 1.0]], ['2, k, 7', [-0.563312, -0.338211, 1.0]], ['2, k, 8', [-0.161789, 0.213322, 1.0]], ['2, k, 9', [-0.0887817, -0.0793489, 1.0]], ['2, k, 10', [-0.0914021, -0.330785, 1.0]], ['2, k, 11', [-0.122925, -0.395801, 1.0]], ['2, k, 12', [-0.430402, -0.283217, 1.0]], ['2, k, 13', [-0.484938, -0.665505, 1.0]], ['2, k, 14', [-0.511577, -1.02437, 1.0]], ['2, k, 15', [-0.505964, -1.08108, 1.0]], ['2, k, 16', [-0.257305, -0.281257, 1.0]], ['2, k, 17', [-0.193595, -0.657802, 1.0]], ['2, k, 18', [-0.171134, -1.02441, 1.0]], ['2, k, 19', [-0.146601, -1.07326, 1.0]], ['2, k, 20', [-0.340768, 0.228484, 1.0]], ['2, k, 21', [-0.565656, -0.422131, 1.0]], ['2, k, 22', [-0.509302, -0.345005, 1.0]], ['2, k, 23', [-0.138639, -0.506251, 1.0]], ['2, k, 24', [-0.158431, -0.404967, 1.0]]]
[['2, k, 0', [-0.349226, -0.291508, 1.0]], ['2, k, 1', [-0.343601, 0.00377339, 1.0]], ['2, k, 2', [-0.334057, 0.287974, 1.0]], ['2, k, 3', [-0.36002, 0.432537, 1.0]], ['2, k, 4', [-0.536847, 0.197026, 1.0]], ['2, k, 5', [-0.592028, -0.0861106, 1.0]], ['2, k, 6', [-0.570976, -0.337667, 1.0]], ['2, k, 7', [-0.563711, -0.339495, 1.0]], ['2, k, 8', [-0.159968, 0.201936, 1.0]], ['2, k, 9', [-0.0884835, -0.0897419, 1.0]], ['2, k, 10', [-0.089428, -0.340914, 1.0]], ['2, k, 11', [-0.119408, -0.406598, 1.0]], ['2, k, 12', [-0.430664, -0.287739, 1.0]], ['2, k, 13', [-0.484121, -0.666019, 1.0]], ['2, k, 14', [-0.511873, -1.02333, 1.0]], ['2, k, 15', [-0.505928, -1.08275, 1.0]], ['2, k, 16', [-0.257893, -0.287154, 1.0]], ['2, k, 17', [-0.193348, -0.658496, 1.0]], ['2, k, 18', [-0.169821, -1.02132, 1.0]], ['2, k, 19', [-0.146118, -1.07381, 1.0]], ['2, k, 20', [-0.336965, 0.218145, 1.0]], ['2, k, 21', [-0.569723, -0.423497, 1.0]], ['2, k, 22', [-0.51074, -0.352037, 1.0]], ['2, k, 23', [-0.140448, -0.510219, 1.0]], ['2, k, 24', [-0.153121, -0.406761, 1.0]]]
