[['2, k, 0', [-4.66914, 83.83082, 1.0]], ['2, k, 1', [-4.172043703037843, 112.66001825302499, 1.0]], ['2, k, 2', [-3.775412073251689, 134.39653010103882, 1.0]], ['2, k, 3', [-3.6562090545037997, 140.57057958948204, 1.0]], ['2, k, 4', [12.035526572661176, 129.35938568124553, 1.0]], ['2, k, 5', [31.355451723045498, 121.57708919077949, 1.0]], ['2, k, 6', [34.42757208810031, 143.00079280545071, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.253830387967717, 129.79640722950495, 1.0]], ['2, k, 9', [-40.83416467921042, 122.91333398346808, 1.0]], ['2, k, 10', [-43.01069833927828, 146.7050729838547, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.567856059776785, 83.78905394856326, 1.0]], ['2, k, 13', [0.19216450358640458, 44.172360930714476, 1.0]], ['2, k, 14', [0.12231419776071945, 9.550131745398922, 1.0]], ['2, k, 15', [-2.5515611759735983, 3.1509265886098703, 1.0]], ['2, k, 16', [-11.76968874819875, 83.84247488360211, 1.0]], ['2, k, 17', [-12.021864762700483, 45.821345510824614, 1.0]], ['2, k, 18', [-10.828393180267334, 9.916805565404474, 1.0]], ['2, k, 19', [-10.821546346433982, 7.196709877143854, 1.0]], ['2, k, 20', [-3.775412073251689, 134.39653010103882, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.471868000000001, 83.85716199999999, 1.0]], ['2, k, 1', [-3.7052729866088994, 112.7064431971786, 1.0]], ['2, k, 2', [-3.0825273764967793, 134.46067474908753, 1.0]], ['2, k, 3', [-2.8954980627117775, 140.629891093235, 1.0]], ['2, k, 4', [12.436902036662442, 129.87208094467303, 1.0]], ['2, k, 5', [31.877719593596574, 121.77423617227072, 1.0]], ['2, k, 6', [36.51203294211229, 142.60954425742145, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-20.374564284032314, 129.58245938015995, 1.0]], ['2, k, 9', [-39.920272184013164, 122.51832213718546, 1.0]], ['2, k, 10', [-42.60023641652205, 146.3010347741192, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.7276546409707567, 83.75860293637335, 1.0]], ['2, k, 13', [0.43978182253144693, 44.46176787710597, 1.0]], ['2, k, 14', [-0.15291333652463668, 8.953698575358302, 1.0]], ['2, k, 15', [-2.9536573107283983, 3.61250054859652, 1.0]], ['2, k, 16', [-11.601522470826279, 83.8918713307604, 1.0]], ['2, k, 17', [-11.980447355162704, 44.662065298875895, 1.0]], ['2, k, 18', [-11.755087293536361, 10.779826946473023, 1.0]], ['2, k, 19', [-11.556947506704168, 6.60667621499931, 1.0]], ['2, k, 20', [-3.0825273764967793, 134.46067474908753, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.39062, 83.887744, 1.0]], ['2, k, 1', [-3.585711491446769, 112.73911924655812, 1.0]], ['2, k, 2', [-2.933048532279485, 134.49688913199265, 1.0]], ['2, k, 3', [-2.7369955447956427, 140.66699046712992, 1.0]], ['2, k, 4', [12.5596430945546, 129.94156112056652, 1.0]], ['2, k, 5', [32.0632412758076, 121.86551404211015, 1.0]], ['2, k, 6', [36.74635368024521, 142.58585257478916, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-20.217867625213334, 129.62798381278233, 1.0]], ['2, k, 9', [-39.73623468757743, 122.47795462885438, 1.0]], ['2, k, 10', [-42.46050600648343, 146.23760068805302, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.805512095058412, 83.78844416494117, 1.0]], ['2, k, 13', [0.5454793392123793, 44.31177878242892, 1.0]], ['2, k, 14', [-0.16363971941833966, 9.080469962877594, 1.0]], ['2, k, 15', [-2.956606320437227, 3.8698640605317776, 1.0]], ['2, k, 16', [-11.53399315657827, 83.91936320054322, 1.0]], ['2, k, 17', [-12.057868688549679, 44.47757516886245, 1.0]], ['2, k, 18', [-11.940294424667684, 10.819361517086243, 1.0]], ['2, k, 19', [-11.748723571333732, 6.675171483407304, 1.0]], ['2, k, 20', [-2.933048532279485, 134.49688913199265, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.284544000000001, 83.914224, 1.0]], ['2, k, 1', [-3.4386686243660014, 112.76997334986791, 1.0]], ['2, k, 2', [-2.754348200810925, 134.53253835601828, 1.0]], ['2, k, 3', [-2.5489252019494115, 140.70307569784276, 1.0]], ['2, k, 4', [12.727110964930816, 130.0052664938469, 1.0]], ['2, k, 5', [32.290979163157985, 121.94947103945793, 1.0]], ['2, k, 6', [37.03890757104919, 142.58107503904526, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-20.052345068754178, 129.68428362429003, 1.0]], ['2, k, 9', [-39.52898611418934, 122.40344434260173, 1.0]], ['2, k, 10', [-42.32138614555022, 146.30625271905313, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.9096517221913727, 83.81302152384595, 1.0]], ['2, k, 13', [0.6784259255325513, 44.08867405236104, 1.0]], ['2, k, 14', [-0.1552400599372581, 9.205112436150117, 1.0]], ['2, k, 15', [-2.9525640087977267, 4.076920308283909, 1.0]], ['2, k, 16', [-11.443637629238637, 83.94416059266325, 1.0]], ['2, k, 17', [-12.166867439815503, 44.12864261783907, 1.0]], ['2, k, 18', [-12.130786785221819, 10.731964777364858, 1.0]], ['2, k, 19', [-11.99152115542214, 6.810186250652202, 1.0]], ['2, k, 20', [-2.754348200810925, 134.53253835601828, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.169938, 83.938796, 1.0]], ['2, k, 1', [-3.282982311170758, 112.79062629204114, 1.0]], ['2, k, 2', [-2.5676664565177463, 134.55101085815545, 1.0]], ['2, k, 3', [-2.3530717065970945, 140.7215804725431, 1.0]], ['2, k, 4', [12.923496271363186, 130.04412241299366, 1.0]], ['2, k, 5', [32.536212321607394, 122.01719400165675, 1.0]], ['2, k, 6', [37.54505227010246, 143.40959701081877, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.844081386843445, 129.73789854131806, 1.0]], ['2, k, 9', [-39.254803345424236, 122.33358314007614, 1.0]], ['2, k, 10', [-42.11793130245, 146.36198356733, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.0270482191110224, 83.8285167645405, 1.0]], ['2, k, 13', [0.835578591477625, 44.06470141634117, 1.0]], ['2, k, 14', [-0.12682055113169, 9.360505529897743, 1.0]], ['2, k, 15', [-2.9268103248777964, 4.2900368658771235, 1.0]], ['2, k, 16', [-11.35294722300582, 83.97367577459354, 1.0]], ['2, k, 17', [-12.291022579333251, 44.3058855035218, 1.0]], ['2, k, 18', [-12.388611959239354, 10.755269673524843, 1.0]], ['2, k, 19', [-12.281820251407378, 7.091680630102635, 1.0]], ['2, k, 20', [-2.5676664565177463, 134.55101085815545, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.029806, 83.96685399999998, 1.0]], ['2, k, 1', [-3.097051282409935, 112.82826268173996, 1.0]], ['2, k, 2', [-2.34552449359484, 134.59657223924737, 1.0]], ['2, k, 3', [-2.120221201896475, 140.7677007321918, 1.0]], ['2, k, 4', [13.135582854648801, 130.10902347649372, 1.0]], ['2, k, 5', [32.761632056143895, 122.13761200994354, 1.0]], ['2, k, 6', [38.05246269154766, 144.35964938757866, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.659396297657644, 129.79340161916224, 1.0]], ['2, k, 9', [-39.028604483540065, 122.27408798834162, 1.0]], ['2, k, 10', [-41.96657019172217, 146.4376566129302, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.1720221335179373, 83.85251842833488, 1.0]], ['2, k, 13', [1.0177650608673128, 44.1081403761162, 1.0]], ['2, k, 14', [-0.07818713536798372, 9.33791489511379, 1.0]], ['2, k, 15', [-2.8543827661105534, 4.375900515140083, 1.0]], ['2, k, 16', [-11.23016200380809, 83.9996980501786, 1.0]], ['2, k, 17', [-12.414713547982606, 44.39868684207602, 1.0]], ['2, k, 18', [-12.596587422073135, 10.942186214119559, 1.0]], ['2, k, 19', [-12.585890135436843, 7.258777024812771, 1.0]], ['2, k, 20', [-2.34552449359484, 134.59657223924737, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.8733779999999998, 84.00554400000001, 1.0]], ['2, k, 1', [-2.896845926743658, 112.87261414565268, 1.0]], ['2, k, 2', [-2.1113051029507184, 134.64746014229968, 1.0]], ['2, k, 3', [-1.8759319806969057, 140.81999300913913, 1.0]], ['2, k, 4', [13.37309581077907, 130.17177305223228, 1.0]], ['2, k, 5', [33.00923900521152, 122.26250392837251, 1.0]], ['2, k, 6', [38.58881549129206, 145.29371684364168, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.462893271849367, 129.8565410525911, 1.0]], ['2, k, 9', [-38.83661214321324, 122.19862379039412, 1.0]], ['2, k, 10', [-41.84654464930399, 146.53040084371116, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.334120858878074, 83.8866476150787, 1.0]], ['2, k, 13', [1.2154087860421687, 44.22921859694043, 1.0]], ['2, k, 14', [-0.027048568827154895, 9.197489334277165, 1.0]], ['2, k, 15', [-2.7328838612998534, 4.420145455583232, 1.0]], ['2, k, 16', [-11.086529901268605, 84.03652020268862, 1.0]], ['2, k, 17', [-12.538327692419704, 44.62614401661083, 1.0]], ['2, k, 18', [-12.865019174888621, 11.484938599575521, 1.0]], ['2, k, 19', [-13.040515981001306, 8.110206130035174, 1.0]], ['2, k, 20', [-2.1113051029507184, 134.64746014229968, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.7099640000000003, 84.04761, 1.0]], ['2, k, 1', [-2.6921322859566352, 112.90680531506788, 1.0]], ['2, k, 2', [-1.8741614744980837, 134.67472148854, 1.0]], ['2, k, 3', [-1.6288223800021642, 140.84482726064772, 1.0]], ['2, k, 4', [13.609031438064823, 130.21110653204363, 1.0]], ['2, k, 5', [33.22919424969518, 122.37065593491774, 1.0]], ['2, k, 6', [38.99685410516076, 145.76467983694874, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.210105595409757, 129.91882956677753, 1.0]], ['2, k, 9', [-38.52005312816849, 122.13750975638955, 1.0]], ['2, k, 10', [-41.589091816696396, 146.59219058990072, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.505538042719131, 83.91794673106972, 1.0]], ['2, k, 13', [1.4214208735889788, 44.45433542701972, 1.0]], ['2, k, 14', [0.019403219997882415, 9.208329897310236, 1.0]], ['2, k, 15', [-2.616991452668884, 4.607551193874912, 1.0]], ['2, k, 16', [-10.934749588411094, 84.08507954915142, 1.0]], ['2, k, 17', [-12.65413255498192, 45.150017828057706, 1.0]], ['2, k, 18', [-13.154775350122476, 12.411740960692732, 1.0]], ['2, k, 19', [-12.29452540507817, 10.053573639135019, 1.0]], ['2, k, 20', [-1.8741614744980837, 134.67472148854, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.5103, 84.128258, 1.0]], ['2, k, 1', [-2.452178008745718, 112.97871651666385, 1.0]], ['2, k, 2', [-1.6029179291997624, 134.7402821184058, 1.0]], ['2, k, 3', [-1.3478931111934598, 140.9084441038686, 1.0]], ['2, k, 4', [13.839460114951223, 130.2959827687037, 1.0]], ['2, k, 5', [33.52975551302597, 122.49046074363147, 1.0]], ['2, k, 6', [39.53275947634198, 146.48788082935752, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.976894827159466, 130.0055734791605, 1.0]], ['2, k, 9', [-38.183925858580594, 122.11417100782546, 1.0]], ['2, k, 10', [-41.2927126040194, 146.54687036826203, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.7131102227067743, 83.98062038397836, 1.0]], ['2, k, 13', [1.6677113047242442, 44.77590763287296, 1.0]], ['2, k, 14', [0.10271281504131435, 9.486108801009621, 1.0]], ['2, k, 15', [-2.6040319200547266, 4.813572965948212, 1.0]], ['2, k, 16', [-10.744689018052842, 84.18289064813327, 1.0]], ['2, k, 17', [-12.722851546290531, 46.10916259783653, 1.0]], ['2, k, 18', [-13.409919177994755, 13.822241857711411, 1.0]], ['2, k, 19', [-12.45584502626486, 11.247610306241828, 1.0]], ['2, k, 20', [-1.6029179291997624, 134.7402821184058, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.316124, 84.22971400000002, 1.0]], ['2, k, 1', [-2.219977180036397, 113.07350931391218, 1.0]], ['2, k, 2', [-1.3412465702871124, 134.83126639786923, 1.0]], ['2, k, 3', [-1.076993722611849, 140.9979105135035, 1.0]], ['2, k, 4', [14.060551857433552, 130.40204699606528, 1.0]], ['2, k, 5', [33.83224152919459, 122.62989414356633, 1.0]], ['2, k, 6', [39.79644076960457, 146.1534492766027, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.798782216407208, 130.10489424242425, 1.0]], ['2, k, 9', [-37.836461030369406, 122.13102416911727, 1.0]], ['2, k, 10', [-40.9838237725894, 146.54080618221056, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.917302142999042, 84.0569392576543, 1.0]], ['2, k, 13', [1.9040661870492164, 44.958179138666615, 1.0]], ['2, k, 14', [0.17330076759238144, 9.762195239672153, 1.0]], ['2, k, 15', [-2.5824232244426675, 5.044818164142154, 1.0]], ['2, k, 16', [-10.548975074881433, 84.31326632061317, 1.0]], ['2, k, 17', [-12.790236214144251, 47.179505178173834, 1.0]], ['2, k, 18', [-13.655878023581225, 15.732838545807176, 1.0]], ['2, k, 19', [-12.651639891162464, 12.907504013936986, 1.0]], ['2, k, 20', [-1.3412465702871124, 134.83126639786923, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.147958, 84.3451, 1.0]], ['2, k, 1', [-2.019088887428846, 113.15371692125547, 1.0]], ['2, k, 2', [-1.114506472750489, 134.8904973587349, 1.0]], ['2, k, 3', [-0.8420072776688652, 141.05196797009145, 1.0]], ['2, k, 4', [14.25423733525063, 130.47861847531667, 1.0]], ['2, k, 5', [34.139089967892616, 122.72043509904154, 1.0]], ['2, k, 6', [40.021187921548, 145.5981706556098, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.532485613824022, 130.19084195697639, 1.0]], ['2, k, 9', [-37.45620828431629, 122.15424203563542, 1.0]], ['2, k, 10', [-40.655114512689686, 146.53814339619237, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.098916392207188, 84.14286407614466, 1.0]], ['2, k, 13', [2.11874563077635, 45.23202508266564, 1.0]], ['2, k, 14', [0.21881631717207983, 10.133784381305183, 1.0]], ['2, k, 15', [-2.569241448223968, 5.373419883859626, 1.0]], ['2, k, 16', [-10.391231456197504, 84.46518525614592, 1.0]], ['2, k, 17', [-12.932252983513795, 48.47988100824621, 1.0]], ['2, k, 18', [-14.005870272323808, 17.784747668612145, 1.0]], ['2, k, 19', [-13.057155020153596, 14.794499889962294, 1.0]], ['2, k, 20', [-1.114506472750489, 134.8904973587349, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.020366, 84.487308, 1.0]], ['2, k, 1', [-1.8624881590222808, 113.24759100040485, 1.0]], ['2, k, 2', [-0.9355109709601137, 134.95835121176245, 1.0]], ['2, k, 3', [-0.6557421636083232, 141.11267858243886, 1.0]], ['2, k, 4', [14.387910610647777, 130.56720594510054, 1.0]], ['2, k, 5', [34.457494150713295, 122.7854637741232, 1.0]], ['2, k, 6', [40.22856265136056, 144.97155462723947, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.30491546171678, 130.28974533496685, 1.0]], ['2, k, 9', [-37.202702248564236, 122.15977668457272, 1.0]], ['2, k, 10', [-40.43398636386541, 146.50607752319115, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.256157740088251, 84.24539504769255, 1.0]], ['2, k, 13', [2.30900448826466, 45.57159894043224, 1.0]], ['2, k, 14', [0.22955178452301617, 10.503824755120696, 1.0]], ['2, k, 15', [-2.574866779955308, 5.710141138625329, 1.0]], ['2, k, 16', [-10.267872110604806, 84.65761884146067, 1.0]], ['2, k, 17', [-13.153256205066713, 49.60114642823808, 1.0]], ['2, k, 18', [-14.429770581759222, 19.8523480071713, 1.0]], ['2, k, 19', [-13.339838485974495, 17.21406111682849, 1.0]], ['2, k, 20', [-0.9355109709601137, 134.95835121176245, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.908756, 84.642796, 1.0]], ['2, k, 1', [-1.723755072513075, 113.35394186596872, 1.0]], ['2, k, 2', [-0.7761079111092459, 135.0376058909308, 1.0]], ['2, k, 3', [-0.489652126231445, 141.1838655269554, 1.0]], ['2, k, 4', [14.509700845931059, 130.6631276178652, 1.0]], ['2, k, 5', [34.73780365238016, 122.84339453553244, 1.0]], ['2, k, 6', [40.5021541350093, 144.70538394338828, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.128464268815176, 130.38555048999837, 1.0]], ['2, k, 9', [-37.02034512330273, 122.16534316693478, 1.0]], ['2, k, 10', [-40.289372701457644, 146.46225830124533, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.393370743462119, 84.36193836389845, 1.0]], ['2, k, 13', [2.484547577602934, 46.01049089882867, 1.0]], ['2, k, 14', [0.21174279634251603, 10.802938480581453, 1.0]], ['2, k, 15', [-2.610908675803165, 5.978520526350772, 1.0]], ['2, k, 16', [-10.158422727157216, 84.85714127701922, 1.0]], ['2, k, 17', [-13.411743079228849, 50.97773377280083, 1.0]], ['2, k, 18', [-14.937098954326132, 22.07888259211855, 1.0]], ['2, k, 19', [-12.826378339827826, 20.06027442499507, 1.0]], ['2, k, 20', [-0.7761079111092459, 135.0376058909308, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.8466340000000003, 84.775878, 1.0]], ['2, k, 1', [-1.6400630029067786, 113.42891480680473, 1.0]], ['2, k, 2', [-0.6754555249163674, 135.08061384711107, 1.0]], ['2, k, 3', [-0.38332582882591815, 141.21748625309417, 1.0]], ['2, k, 4', [14.581792055105966, 130.71916787362505, 1.0]], ['2, k, 5', [34.89483500980885, 122.89177345422027, 1.0]], ['2, k, 6', [40.578511964288936, 144.17369457952134, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.99250081792492, 130.45220117595687, 1.0]], ['2, k, 9', [-36.86828847489828, 122.15462261588112, 1.0]], ['2, k, 10', [-40.16685527067394, 146.2482857448134, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.485879259862509, 84.46629568150685, 1.0]], ['2, k, 13', [2.637773446463523, 46.7998410746926, 1.0]], ['2, k, 14', [0.13614254175862772, 10.855141353993162, 1.0]], ['2, k, 15', [-2.543309834272267, 6.250868178387965, 1.0]], ['2, k, 16', [-10.09337809011092, 85.02117640660279, 1.0]], ['2, k, 17', [-13.720530334775653, 52.328160410335514, 1.0]], ['2, k, 18', [-15.529436013613386, 24.266564159364968, 1.0]], ['2, k, 19', [-12.077463635630084, 22.92055722268133, 1.0]], ['2, k, 20', [-0.6754555249163674, 135.08061384711107, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.80356, 84.89987, 1.0]], ['2, k, 1', [-1.5767827509530468, 113.49813844288441, 1.0]], ['2, k, 2', [-0.5959521151797373, 135.11937199677442, 1.0]], ['2, k, 3', [-0.2984017957955831, 141.2474162513627, 1.0]], ['2, k, 4', [14.611908741677489, 130.77504639425177, 1.0]], ['2, k, 5', [35.010734582174756, 122.948460796338, 1.0]], ['2, k, 6', [40.65223558658889, 143.91828480864112, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.862939885768185, 130.51770589719558, 1.0]], ['2, k, 9', [-36.86570984293981, 122.08619849833013, 1.0]], ['2, k, 10', [-40.20993923471629, 146.08994476096626, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.559485864762665, 84.56908137450547, 1.0]], ['2, k, 13', [2.779493937910237, 47.5181473183622, 1.0]], ['2, k, 14', [0.022165000899240894, 10.9706305701607, 1.0]], ['2, k, 15', [-2.484659406497831, 6.596217366543891, 1.0]], ['2, k, 16', [-10.048982048288964, 85.16342935029056, 1.0]], ['2, k, 17', [-14.035716448414242, 53.61846647716048, 1.0]], ['2, k, 18', [-16.097963043029175, 26.531105352144685, 1.0]], ['2, k, 19', [-11.24354786688836, 25.778544145452962, 1.0]], ['2, k, 20', [-0.5959521151797373, 135.11937199677442, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.752554, 85.02348400000001, 1.0]], ['2, k, 1', [-1.5062524795408623, 113.57575848243934, 1.0]], ['2, k, 2', [-0.5098705858428856, 135.16910122346673, 1.0]], ['2, k, 3', [-0.20706494315316726, 141.29017942697382, 1.0]], ['2, k, 4', [14.66237426134008, 130.83210317450687, 1.0]], ['2, k, 5', [35.136023390534575, 123.01734664161884, 1.0]], ['2, k, 6', [40.73529649355808, 143.73423240411375, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.783073445496743, 130.57732056820856, 1.0]], ['2, k, 9', [-36.87436898313088, 122.03388269437734, 1.0]], ['2, k, 10', [-40.2473302736332, 145.93388436925432, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.637889381548745, 84.66633378086092, 1.0]], ['2, k, 13', [2.927292379420911, 48.235231527805354, 1.0]], ['2, k, 14', [-0.12131150521303091, 11.053761305426583, 1.0]], ['2, k, 15', [-2.4136231173142266, 6.9086174644847915, 1.0]], ['2, k, 16', [-9.984110743584477, 85.3124680753035, 1.0]], ['2, k, 17', [-14.317135821465463, 55.12064878164861, 1.0]], ['2, k, 18', [-16.64218735707874, 28.964674206362655, 1.0]], ['2, k, 19', [-11.206072556146985, 28.41608980205987, 1.0]], ['2, k, 20', [-0.5098705858428856, 135.16910122346673, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.685176, 85.11832199999999, 1.0]], ['2, k, 1', [-1.4254830043049496, 113.63131939971846, 1.0]], ['2, k, 2', [-0.41947253530717465, 135.20321648648525, 1.0]], ['2, k, 3', [-0.11340321063444903, 141.31766881836924, 1.0]], ['2, k, 4', [14.711081780565529, 130.8740946417233, 1.0]], ['2, k, 5', [35.17033104638729, 123.09122549665207, 1.0]], ['2, k, 6', [40.73888789975419, 143.61807706025542, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.75359983557323, 130.60985856070022, 1.0]], ['2, k, 9', [-36.84920460334688, 121.99756249559394, 1.0]], ['2, k, 10', [-40.24767039561598, 145.70968740521644, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.721446496862221, 84.74744804706549, 1.0]], ['2, k, 13', [3.0696577867630026, 48.91761028724731, 1.0]], ['2, k, 14', [-0.25653673073136174, 11.154813962699023, 1.0]], ['2, k, 15', [-2.322230360313403, 7.2256190375872045, 1.0]], ['2, k, 16', [-9.908851902793138, 85.42072578347835, 1.0]], ['2, k, 17', [-14.559777220451851, 56.68570101520302, 1.0]], ['2, k, 18', [-17.347479097859328, 29.651613518170024, 1.0]], ['2, k, 19', [-11.023866605582437, 29.140355303215156, 1.0]], ['2, k, 20', [-0.41947253530717465, 135.20321648648525, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
