[['2, k, 0', [0.152527, -1.10961, 1.0]], ['2, k, 1', [0.155852, -0.826159, 1.0]], ['2, k, 2', [0.15843, -0.545536, 1.0]], ['2, k, 3', [0.17382, -0.400781, 1.0]], ['2, k, 4', [-0.0207896, -0.654328, 1.0]], ['2, k, 5', [-0.13147, -0.886186, 1.0]], ['2, k, 6', [-0.205496, -1.07281, 1.0]], ['2, k, 7', [-0.205063, -1.11455, 1.0]], ['2, k, 8', [0.336904, -0.653917, 1.0]], ['2, k, 9', [0.433195, -0.899009, 1.0]], ['2, k, 10', [0.465276, -1.0935, 1.0]], ['2, k, 11', [0.460139, -1.12987, 1.0]], ['2, k, 12', [0.0691712, -1.09604, 1.0]], ['2, k, 13', [0.0663349, -1.38274, 1.0]], ['2, k, 14', [0.0635776, -1.78366, 1.0]], ['2, k, 15', [0.049238, -1.8449, 1.0]], ['2, k, 16', [0.232127, -1.09585, 1.0]], ['2, k, 17', [0.24911, -1.38182, 1.0]], ['2, k, 18', [0.275612, -1.78521, 1.0]], ['2, k, 19', [0.268063, -1.84147, 1.0]], ['2, k, 20', [0.157918, -0.615475, 1.0]], ['2, k, 21', [-0.2102, -1.1537, 1.0]], ['2, k, 22', [-0.132046, -1.12812, 1.0]], ['2, k, 23', [0.465243, -1.17091, 1.0]], ['2, k, 24', [0.496079, -1.12468, 1.0]]]
[['2, k, 0', [0.152705, -1.10996, 1.0]], ['2, k, 1', [0.156234, -0.827234, 1.0]], ['2, k, 2', [0.159127, -0.547814, 1.0]], ['2, k, 3', [0.172537, -0.404649, 1.0]], ['2, k, 4', [-0.0210383, -0.658771, 1.0]], ['2, k, 5', [-0.133334, -0.890521, 1.0]], ['2, k, 6', [-0.205763, -1.07354, 1.0]], ['2, k, 7', [-0.204001, -1.11469, 1.0]], ['2, k, 8', [0.337347, -0.656756, 1.0]], ['2, k, 9', [0.434163, -0.898527, 1.0]], ['2, k, 10', [0.464643, -1.08916, 1.0]], ['2, k, 11', [0.459079, -1.1204, 1.0]], ['2, k, 12', [0.0692918, -1.09698, 1.0]], ['2, k, 13', [0.068154, -1.37882, 1.0]], ['2, k, 14', [0.0676718, -1.78453, 1.0]], ['2, k, 15', [0.0537016, -1.84674, 1.0]], ['2, k, 16', [0.232422, -1.09555, 1.0]], ['2, k, 17', [0.24969, -1.37962, 1.0]], ['2, k, 18', [0.27683, -1.78392, 1.0]], ['2, k, 19', [0.269456, -1.84238, 1.0]], ['2, k, 20', [0.158548, -0.617445, 1.0]], ['2, k, 21', [-0.210264, -1.15268, 1.0]], ['2, k, 22', [-0.132074, -1.12736, 1.0]], ['2, k, 23', [0.462437, -1.16018, 1.0]], ['2, k, 24', [0.50255, -1.1154, 1.0]]]
[['2, k, 0', [0.152697, -1.10996, 1.0]], ['2, k, 1', [0.156147, -0.827451, 1.0]], ['2, k, 2', [0.158903, -0.548433, 1.0]], ['2, k, 3', [0.172327, -0.405192, 1.0]], ['2, k, 4', [-0.0208119, -0.659009, 1.0]], ['2, k, 5', [-0.133597, -0.890749, 1.0]], ['2, k, 6', [-0.205667, -1.07332, 1.0]], ['2, k, 7', [-0.20474, -1.1146, 1.0]], ['2, k, 8', [0.337157, -0.656776, 1.0]], ['2, k, 9', [0.4338, -0.897499, 1.0]], ['2, k, 10', [0.46456, -1.08819, 1.0]], ['2, k, 11', [0.459566, -1.12039, 1.0]], ['2, k, 12', [0.0692834, -1.09712, 1.0]], ['2, k, 13', [0.068433, -1.37811, 1.0]], ['2, k, 14', [0.0683477, -1.78485, 1.0]], ['2, k, 15', [0.0547536, -1.84692, 1.0]], ['2, k, 16', [0.23237, -1.09531, 1.0]], ['2, k, 17', [0.24977, -1.38, 1.0]], ['2, k, 18', [0.276985, -1.78356, 1.0]], ['2, k, 19', [0.26995, -1.84236, 1.0]], ['2, k, 20', [0.158359, -0.617954, 1.0]], ['2, k, 21', [-0.211464, -1.15415, 1.0]], ['2, k, 22', [-0.131777, -1.12763, 1.0]], ['2, k, 23', [0.458512, -1.15908, 1.0]], ['2, k, 24', [0.50846, -1.1246, 1.0]]]
[['2, k, 0', [0.152675, -1.11001, 1.0]], ['2, k, 1', [0.156213, -0.827695, 1.0]], ['2, k, 2', [0.159152, -0.548935, 1.0]], ['2, k, 3', [0.172203, -0.405576, 1.0]], ['2, k, 4', [-0.0209394, -0.659595, 1.0]], ['2, k, 5', [-0.133493, -0.890793, 1.0]], ['2, k, 6', [-0.20542, -1.07339, 1.0]], ['2, k, 7', [-0.204976, -1.11525, 1.0]], ['2, k, 8', [0.337013, -0.657148, 1.0]], ['2, k, 9', [0.433647, -0.896879, 1.0]], ['2, k, 10', [0.464434, -1.08732, 1.0]], ['2, k, 11', [0.459024, -1.12092, 1.0]], ['2, k, 12', [0.069215, -1.09735, 1.0]], ['2, k, 13', [0.0682887, -1.37831, 1.0]], ['2, k, 14', [0.0680975, -1.78495, 1.0]], ['2, k, 15', [0.0544156, -1.84726, 1.0]], ['2, k, 16', [0.232367, -1.09529, 1.0]], ['2, k, 17', [0.249821, -1.38, 1.0]], ['2, k, 18', [0.277102, -1.78349, 1.0]], ['2, k, 19', [0.270045, -1.84239, 1.0]], ['2, k, 20', [0.158555, -0.618392, 1.0]], ['2, k, 21', [-0.2111, -1.15366, 1.0]], ['2, k, 22', [-0.131211, -1.12747, 1.0]], ['2, k, 23', [0.461756, -1.16061, 1.0]], ['2, k, 24', [0.494929, -1.1155, 1.0]]]
[['2, k, 0', [0.152381, -1.1101, 1.0]], ['2, k, 1', [0.156048, -0.827768, 1.0]], ['2, k, 2', [0.159119, -0.54894, 1.0]], ['2, k, 3', [0.172169, -0.405683, 1.0]], ['2, k, 4', [-0.0210572, -0.660014, 1.0]], ['2, k, 5', [-0.133518, -0.890975, 1.0]], ['2, k, 6', [-0.205403, -1.07339, 1.0]], ['2, k, 7', [-0.204298, -1.11542, 1.0]], ['2, k, 8', [0.337098, -0.657651, 1.0]], ['2, k, 9', [0.433894, -0.897503, 1.0]], ['2, k, 10', [0.4645, -1.08752, 1.0]], ['2, k, 11', [0.459167, -1.1195, 1.0]], ['2, k, 12', [0.0688582, -1.09766, 1.0]], ['2, k, 13', [0.0688183, -1.37736, 1.0]], ['2, k, 14', [0.0698593, -1.78529, 1.0]], ['2, k, 15', [0.0565701, -1.84747, 1.0]], ['2, k, 16', [0.232053, -1.09522, 1.0]], ['2, k, 17', [0.24987, -1.37983, 1.0]], ['2, k, 18', [0.277652, -1.78336, 1.0]], ['2, k, 19', [0.270753, -1.8421, 1.0]], ['2, k, 20', [0.158496, -0.618409, 1.0]], ['2, k, 21', [-0.208083, -1.15374, 1.0]], ['2, k, 22', [-0.13197, -1.12777, 1.0]], ['2, k, 23', [0.463209, -1.16284, 1.0]], ['2, k, 24', [0.503354, -1.11147, 1.0]]]
[['2, k, 0', [0.152388, -1.11008, 1.0]], ['2, k, 1', [0.15609, -0.827753, 1.0]], ['2, k, 2', [0.15917, -0.548946, 1.0]], ['2, k, 3', [0.172001, -0.405995, 1.0]], ['2, k, 4', [-0.0211204, -0.660191, 1.0]], ['2, k, 5', [-0.133309, -0.89095, 1.0]], ['2, k, 6', [-0.205328, -1.07323, 1.0]], ['2, k, 7', [-0.203767, -1.115, 1.0]], ['2, k, 8', [0.337138, -0.65782, 1.0]], ['2, k, 9', [0.433634, -0.896841, 1.0]], ['2, k, 10', [0.464285, -1.08651, 1.0]], ['2, k, 11', [0.458117, -1.11841, 1.0]], ['2, k, 12', [0.0688711, -1.09769, 1.0]], ['2, k, 13', [0.0695136, -1.3754, 1.0]], ['2, k, 14', [0.0715338, -1.78539, 1.0]], ['2, k, 15', [0.0585259, -1.84729, 1.0]], ['2, k, 16', [0.232057, -1.095, 1.0]], ['2, k, 17', [0.249887, -1.37984, 1.0]], ['2, k, 18', [0.277644, -1.78306, 1.0]], ['2, k, 19', [0.270738, -1.84176, 1.0]], ['2, k, 20', [0.158545, -0.618412, 1.0]], ['2, k, 21', [-0.205661, -1.15343, 1.0]], ['2, k, 22', [-0.131953, -1.12745, 1.0]], ['2, k, 23', [0.460954, -1.15759, 1.0]], ['2, k, 24', [0.501664, -1.11119, 1.0]]]
[['2, k, 0', [0.152178, -1.11026, 1.0]], ['2, k, 1', [0.15611, -0.828603, 1.0]], ['2, k, 2', [0.159633, -0.550518, 1.0]], ['2, k, 3', [0.172015, -0.406997, 1.0]], ['2, k, 4', [-0.0210249, -0.660453, 1.0]], ['2, k, 5', [-0.133214, -0.891554, 1.0]], ['2, k, 6', [-0.205158, -1.07347, 1.0]], ['2, k, 7', [-0.204077, -1.11682, 1.0]], ['2, k, 8', [0.337321, -0.658375, 1.0]], ['2, k, 9', [0.433669, -0.896921, 1.0]], ['2, k, 10', [0.464229, -1.08623, 1.0]], ['2, k, 11', [0.459982, -1.12055, 1.0]], ['2, k, 12', [0.0685877, -1.09806, 1.0]], ['2, k, 13', [0.0699156, -1.37426, 1.0]], ['2, k, 14', [0.0729269, -1.78569, 1.0]], ['2, k, 15', [0.0601943, -1.84765, 1.0]], ['2, k, 16', [0.231904, -1.09506, 1.0]], ['2, k, 17', [0.250071, -1.38042, 1.0]], ['2, k, 18', [0.278178, -1.78287, 1.0]], ['2, k, 19', [0.271409, -1.84186, 1.0]], ['2, k, 20', [0.158881, -0.619787, 1.0]], ['2, k, 21', [-0.209024, -1.1567, 1.0]], ['2, k, 22', [-0.133286, -1.12778, 1.0]], ['2, k, 23', [0.467542, -1.16242, 1.0]], ['2, k, 24', [0.500844, -1.10987, 1.0]]]
[['2, k, 0', [0.152136, -1.11037, 1.0]], ['2, k, 1', [0.155917, -0.829075, 1.0]], ['2, k, 2', [0.159239, -0.55123, 1.0]], ['2, k, 3', [0.171926, -0.407365, 1.0]], ['2, k, 4', [-0.0210537, -0.660969, 1.0]], ['2, k, 5', [-0.133102, -0.891812, 1.0]], ['2, k, 6', [-0.205172, -1.07367, 1.0]], ['2, k, 7', [-0.204878, -1.11675, 1.0]], ['2, k, 8', [0.337406, -0.658675, 1.0]], ['2, k, 9', [0.43429, -0.89735, 1.0]], ['2, k, 10', [0.464243, -1.08609, 1.0]], ['2, k, 11', [0.460232, -1.12167, 1.0]], ['2, k, 12', [0.0685509, -1.09831, 1.0]], ['2, k, 13', [0.0707651, -1.37381, 1.0]], ['2, k, 14', [0.0750557, -1.78586, 1.0]], ['2, k, 15', [0.0626873, -1.84777, 1.0]], ['2, k, 16', [0.231866, -1.09507, 1.0]], ['2, k, 17', [0.250108, -1.38055, 1.0]], ['2, k, 18', [0.278279, -1.78267, 1.0]], ['2, k, 19', [0.271541, -1.84181, 1.0]], ['2, k, 20', [0.158537, -0.620447, 1.0]], ['2, k, 21', [-0.209359, -1.15634, 1.0]], ['2, k, 22', [-0.131823, -1.12769, 1.0]], ['2, k, 23', [0.462254, -1.1601, 1.0]], ['2, k, 24', [0.50405, -1.11865, 1.0]]]
[['2, k, 0', [0.151924, -1.11047, 1.0]], ['2, k, 1', [0.155953, -0.829397, 1.0]], ['2, k, 2', [0.159517, -0.551746, 1.0]], ['2, k, 3', [0.171821, -0.407737, 1.0]], ['2, k, 4', [-0.0209998, -0.661335, 1.0]], ['2, k, 5', [-0.13288, -0.891853, 1.0]], ['2, k, 6', [-0.204888, -1.07361, 1.0]], ['2, k, 7', [-0.205146, -1.11653, 1.0]], ['2, k, 8', [0.337695, -0.658871, 1.0]], ['2, k, 9', [0.434965, -0.898878, 1.0]], ['2, k, 10', [0.464717, -1.08701, 1.0]], ['2, k, 11', [0.460016, -1.12123, 1.0]], ['2, k, 12', [0.0682959, -1.09844, 1.0]], ['2, k, 13', [0.0709228, -1.37361, 1.0]], ['2, k, 14', [0.0758084, -1.78594, 1.0]], ['2, k, 15', [0.0637743, -1.84754, 1.0]], ['2, k, 16', [0.231697, -1.09514, 1.0]], ['2, k, 17', [0.250241, -1.3805, 1.0]], ['2, k, 18', [0.27882, -1.78249, 1.0]], ['2, k, 19', [0.272368, -1.84159, 1.0]], ['2, k, 20', [0.158745, -0.620901, 1.0]], ['2, k, 21', [-0.209909, -1.15642, 1.0]], ['2, k, 22', [-0.133306, -1.12776, 1.0]], ['2, k, 23', [0.463206, -1.15774, 1.0]], ['2, k, 24', [0.488051, -1.10898, 1.0]]]
[['2, k, 0', [0.151998, -1.11058, 1.0]], ['2, k, 1', [0.156019, -0.829641, 1.0]], ['2, k, 2', [0.159519, -0.551993, 1.0]], ['2, k, 3', [0.171784, -0.408142, 1.0]], ['2, k, 4', [-0.0209456, -0.661931, 1.0]], ['2, k, 5', [-0.133117, -0.893063, 1.0]], ['2, k, 6', [-0.204962, -1.07423, 1.0]], ['2, k, 7', [-0.203817, -1.11672, 1.0]], ['2, k, 8', [0.337929, -0.658936, 1.0]], ['2, k, 9', [0.434912, -0.899958, 1.0]], ['2, k, 10', [0.464849, -1.0875, 1.0]], ['2, k, 11', [0.459828, -1.11924, 1.0]], ['2, k, 12', [0.0684219, -1.09889, 1.0]], ['2, k, 13', [0.0708089, -1.37341, 1.0]], ['2, k, 14', [0.0753705, -1.7864, 1.0]], ['2, k, 15', [0.0632352, -1.84759, 1.0]], ['2, k, 16', [0.231749, -1.09507, 1.0]], ['2, k, 17', [0.250156, -1.38083, 1.0]], ['2, k, 18', [0.278471, -1.78225, 1.0]], ['2, k, 19', [0.271965, -1.84139, 1.0]], ['2, k, 20', [0.158764, -0.621155, 1.0]], ['2, k, 21', [-0.207423, -1.15603, 1.0]], ['2, k, 22', [-0.131343, -1.12776, 1.0]], ['2, k, 23', [0.461468, -1.15847, 1.0]], ['2, k, 24', [0.503735, -1.11774, 1.0]]]
[['2, k, 0', [0.152286, -1.11069, 1.0]], ['2, k, 1', [0.156132, -0.82987, 1.0]], ['2, k, 2', [0.159481, -0.552226, 1.0]], ['2, k, 3', [0.171858, -0.408377, 1.0]], ['2, k, 4', [-0.0208371, -0.662109, 1.0]], ['2, k, 5', [-0.133287, -0.893204, 1.0]], ['2, k, 6', [-0.204712, -1.07446, 1.0]], ['2, k, 7', [-0.205669, -1.11722, 1.0]], ['2, k, 8', [0.338427, -0.659256, 1.0]], ['2, k, 9', [0.43514, -0.900188, 1.0]], ['2, k, 10', [0.464611, -1.08741, 1.0]], ['2, k, 11', [0.460869, -1.12038, 1.0]], ['2, k, 12', [0.0687853, -1.09903, 1.0]], ['2, k, 13', [0.0710081, -1.37457, 1.0]], ['2, k, 14', [0.0753103, -1.78636, 1.0]], ['2, k, 15', [0.0633968, -1.84755, 1.0]], ['2, k, 16', [0.231976, -1.09512, 1.0]], ['2, k, 17', [0.250169, -1.38077, 1.0]], ['2, k, 18', [0.278214, -1.78228, 1.0]], ['2, k, 19', [0.271892, -1.84109, 1.0]], ['2, k, 20', [0.158757, -0.621391, 1.0]], ['2, k, 21', [-0.211801, -1.15817, 1.0]], ['2, k, 22', [-0.13288, -1.12804, 1.0]], ['2, k, 23', [0.46422, -1.15662, 1.0]], ['2, k, 24', [0.505828, -1.11759, 1.0]]]
[['2, k, 0', [0.152413, -1.11091, 1.0]], ['2, k, 1', [0.156185, -0.830194, 1.0]], ['2, k, 2', [0.159392, -0.552577, 1.0]], ['2, k, 3', [0.171945, -0.408651, 1.0]], ['2, k, 4', [-0.0205602, -0.662462, 1.0]], ['2, k, 5', [-0.133195, -0.893268, 1.0]], ['2, k, 6', [-0.204601, -1.07481, 1.0]], ['2, k, 7', [-0.203965, -1.11612, 1.0]], ['2, k, 8', [0.338598, -0.659418, 1.0]], ['2, k, 9', [0.434773, -0.900676, 1.0]], ['2, k, 10', [0.464682, -1.08761, 1.0]], ['2, k, 11', [0.459852, -1.11962, 1.0]], ['2, k, 12', [0.0688884, -1.09926, 1.0]], ['2, k, 13', [0.0699725, -1.37604, 1.0]], ['2, k, 14', [0.072625, -1.78621, 1.0]], ['2, k, 15', [0.0603219, -1.84793, 1.0]], ['2, k, 16', [0.232138, -1.09532, 1.0]], ['2, k, 17', [0.25014, -1.38064, 1.0]], ['2, k, 18', [0.277979, -1.7824, 1.0]], ['2, k, 19', [0.271682, -1.84123, 1.0]], ['2, k, 20', [0.158707, -0.621741, 1.0]], ['2, k, 21', [-0.212554, -1.15759, 1.0]], ['2, k, 22', [-0.132019, -1.12764, 1.0]], ['2, k, 23', [0.462357, -1.15601, 1.0]], ['2, k, 24', [0.501259, -1.11521, 1.0]]]
[['2, k, 0', [0.152446, -1.11112, 1.0]], ['2, k, 1', [0.156239, -0.830426, 1.0]], ['2, k, 2', [0.159439, -0.552742, 1.0]], ['2, k, 3', [0.172101, -0.408857, 1.0]], ['2, k, 4', [-0.0204002, -0.662495, 1.0]], ['2, k, 5', [-0.133275, -0.893468, 1.0]], ['2, k, 6', [-0.204625, -1.07499, 1.0]], ['2, k, 7', [-0.204929, -1.11671, 1.0]], ['2, k, 8', [0.338583, -0.65958, 1.0]], ['2, k, 9', [0.434328, -0.901083, 1.0]], ['2, k, 10', [0.464696, -1.08788, 1.0]], ['2, k, 11', [0.459437, -1.12109, 1.0]], ['2, k, 12', [0.0689142, -1.09951, 1.0]], ['2, k, 13', [0.0698177, -1.37665, 1.0]], ['2, k, 14', [0.0722072, -1.78615, 1.0]], ['2, k, 15', [0.0596584, -1.84813, 1.0]], ['2, k, 16', [0.232185, -1.09548, 1.0]], ['2, k, 17', [0.249437, -1.37632, 1.0]], ['2, k, 18', [0.276997, -1.78266, 1.0]], ['2, k, 19', [0.270314, -1.84101, 1.0]], ['2, k, 20', [0.158758, -0.621929, 1.0]], ['2, k, 21', [-0.208388, -1.15791, 1.0]], ['2, k, 22', [-0.130084, -1.12724, 1.0]], ['2, k, 23', [0.465908, -1.16027, 1.0]], ['2, k, 24', [0.500107, -1.10876, 1.0]]]
[['2, k, 0', [0.152055, -1.1115, 1.0]], ['2, k, 1', [0.156076, -0.830846, 1.0]], ['2, k, 2', [0.159451, -0.553128, 1.0]], ['2, k, 3', [0.172209, -0.409143, 1.0]], ['2, k, 4', [-0.0204052, -0.66252, 1.0]], ['2, k, 5', [-0.133329, -0.893771, 1.0]], ['2, k, 6', [-0.204656, -1.07527, 1.0]], ['2, k, 7', [-0.203057, -1.1165, 1.0]], ['2, k, 8', [0.338541, -0.659737, 1.0]], ['2, k, 9', [0.434479, -0.901692, 1.0]], ['2, k, 10', [0.464655, -1.08847, 1.0]], ['2, k, 11', [0.460028, -1.12085, 1.0]], ['2, k, 12', [0.0685551, -1.09968, 1.0]], ['2, k, 13', [0.0697649, -1.37662, 1.0]], ['2, k, 14', [0.0725853, -1.78643, 1.0]], ['2, k, 15', [0.060105, -1.84771, 1.0]], ['2, k, 16', [0.231773, -1.09606, 1.0]], ['2, k, 17', [0.249677, -1.37672, 1.0]], ['2, k, 18', [0.278155, -1.78312, 1.0]], ['2, k, 19', [0.27165, -1.84094, 1.0]], ['2, k, 20', [0.158734, -0.622328, 1.0]], ['2, k, 21', [-0.21587, -1.15103, 1.0]], ['2, k, 22', [-0.127344, -1.12906, 1.0]], ['2, k, 23', [0.461632, -1.15821, 1.0]], ['2, k, 24', [0.502706, -1.12093, 1.0]]]
[['2, k, 0', [0.152199, -1.11181, 1.0]], ['2, k, 1', [0.156345, -0.831161, 1.0]], ['2, k, 2', [0.159813, -0.5534, 1.0]], ['2, k, 3', [0.172346, -0.409385, 1.0]], ['2, k, 4', [-0.020267, -0.662823, 1.0]], ['2, k, 5', [-0.133203, -0.893858, 1.0]], ['2, k, 6', [-0.204583, -1.07567, 1.0]], ['2, k, 7', [-0.20423, -1.11628, 1.0]], ['2, k, 8', [0.338704, -0.659995, 1.0]], ['2, k, 9', [0.434459, -0.905508, 1.0]], ['2, k, 10', [0.464757, -1.09029, 1.0]], ['2, k, 11', [0.458331, -1.12145, 1.0]], ['2, k, 12', [0.0686259, -1.09985, 1.0]], ['2, k, 13', [0.0699578, -1.37683, 1.0]], ['2, k, 14', [0.0729495, -1.78637, 1.0]], ['2, k, 15', [0.0607147, -1.84778, 1.0]], ['2, k, 16', [0.232015, -1.09652, 1.0]], ['2, k, 17', [0.249777, -1.37748, 1.0]], ['2, k, 18', [0.278, -1.78343, 1.0]], ['2, k, 19', [0.271616, -1.8412, 1.0]], ['2, k, 20', [0.159075, -0.622615, 1.0]], ['2, k, 21', [-0.214157, -1.15382, 1.0]], ['2, k, 22', [-0.129244, -1.12781, 1.0]], ['2, k, 23', [0.464307, -1.15974, 1.0]], ['2, k, 24', [0.504523, -1.12585, 1.0]]]
[['2, k, 0', [0.152074, -1.11201, 1.0]], ['2, k, 1', [0.156131, -0.831374, 1.0]], ['2, k, 2', [0.159535, -0.5536, 1.0]], ['2, k, 3', [0.172777, -0.409508, 1.0]], ['2, k, 4', [-0.0202472, -0.662808, 1.0]], ['2, k, 5', [-0.133112, -0.894032, 1.0]], ['2, k, 6', [-0.204724, -1.07573, 1.0]], ['2, k, 7', [-0.20408, -1.11623, 1.0]], ['2, k, 8', [0.338607, -0.66032, 1.0]], ['2, k, 9', [0.434799, -0.905725, 1.0]], ['2, k, 10', [0.464825, -1.09139, 1.0]], ['2, k, 11', [0.460617, -1.12304, 1.0]], ['2, k, 12', [0.0685235, -1.10002, 1.0]], ['2, k, 13', [0.0693302, -1.37789, 1.0]], ['2, k, 14', [0.0715621, -1.78619, 1.0]], ['2, k, 15', [0.0590535, -1.84793, 1.0]], ['2, k, 16', [0.231875, -1.09672, 1.0]], ['2, k, 17', [0.25011, -1.3784, 1.0]], ['2, k, 18', [0.278846, -1.78345, 1.0]], ['2, k, 19', [0.272566, -1.84111, 1.0]], ['2, k, 20', [0.158811, -0.622821, 1.0]], ['2, k, 21', [-0.211548, -1.15217, 1.0]], ['2, k, 22', [-0.127368, -1.12932, 1.0]], ['2, k, 23', [0.463025, -1.16206, 1.0]], ['2, k, 24', [0.50793, -1.12406, 1.0]]]
[['2, k, 0', [0.152219, -1.11213, 1.0]], ['2, k, 1', [0.156336, -0.831398, 1.0]], ['2, k, 2', [0.159767, -0.553545, 1.0]], ['2, k, 3', [0.173119, -0.409358, 1.0]], ['2, k, 4', [-0.0202804, -0.66288, 1.0]], ['2, k, 5', [-0.133026, -0.893651, 1.0]], ['2, k, 6', [-0.204559, -1.07534, 1.0]], ['2, k, 7', [-0.204374, -1.11549, 1.0]], ['2, k, 8', [0.338607, -0.66041, 1.0]], ['2, k, 9', [0.434719, -0.905875, 1.0]], ['2, k, 10', [0.464573, -1.09159, 1.0]], ['2, k, 11', [0.459059, -1.12164, 1.0]], ['2, k, 12', [0.0687158, -1.10023, 1.0]], ['2, k, 13', [0.0695425, -1.37874, 1.0]], ['2, k, 14', [0.0717943, -1.78611, 1.0]], ['2, k, 15', [0.0593284, -1.84815, 1.0]], ['2, k, 16', [0.231974, -1.09675, 1.0]], ['2, k, 17', [0.250059, -1.37902, 1.0]], ['2, k, 18', [0.27848, -1.78336, 1.0]], ['2, k, 19', [0.272153, -1.84107, 1.0]], ['2, k, 20', [0.159037, -0.622784, 1.0]], ['2, k, 21', [-0.21079, -1.15341, 1.0]], ['2, k, 22', [-0.12815, -1.1262, 1.0]], ['2, k, 23', [0.460532, -1.15821, 1.0]], ['2, k, 24', [0.503215, -1.11941, 1.0]]]
[['2, k, 0', [0.152166, -1.11217, 1.0]], ['2, k, 1', [0.156237, -0.831345, 1.0]], ['2, k, 2', [0.159609, -0.553376, 1.0]], ['2, k, 3', [0.173321, -0.409095, 1.0]], ['2, k, 4', [-0.0202811, -0.662904, 1.0]], ['2, k, 5', [-0.132862, -0.893163, 1.0]], ['2, k, 6', [-0.204347, -1.0747, 1.0]], ['2, k, 7', [-0.204198, -1.11606, 1.0]], ['2, k, 8', [0.338648, -0.660402, 1.0]], ['2, k, 9', [0.434533, -0.906412, 1.0]], ['2, k, 10', [0.464634, -1.09179, 1.0]], ['2, k, 11', [0.4579, -1.12188, 1.0]], ['2, k, 12', [0.0686879, -1.10022, 1.0]], ['2, k, 13', [0.0691343, -1.38035, 1.0]], ['2, k, 14', [0.0708336, -1.78577, 1.0]], ['2, k, 15', [0.0582361, -1.84839, 1.0]], ['2, k, 16', [0.231893, -1.09684, 1.0]], ['2, k, 17', [0.249811, -1.37968, 1.0]], ['2, k, 18', [0.277905, -1.78345, 1.0]], ['2, k, 19', [0.271516, -1.84116, 1.0]], ['2, k, 20', [0.158895, -0.622647, 1.0]], ['2, k, 21', [-0.213005, -1.15356, 1.0]], ['2, k, 22', [-0.126648, -1.12773, 1.0]], ['2, k, 23', [0.457579, -1.15881, 1.0]], ['2, k, 24', [0.487131, -1.10778, 1.0]]]
[['2, k, 0', [0.152147, -1.11237, 1.0]], ['2, k, 1', [0.156257, -0.831368, 1.0]], ['2, k, 2', [0.159648, -0.553295, 1.0]], ['2, k, 3', [0.173863, -0.408599, 1.0]], ['2, k, 4', [-0.0203182, -0.662925, 1.0]], ['2, k, 5', [-0.133069, -0.893236, 1.0]], ['2, k, 6', [-0.204419, -1.07472, 1.0]], ['2, k, 7', [-0.204485, -1.11566, 1.0]], ['2, k, 8', [0.338921, -0.660576, 1.0]], ['2, k, 9', [0.434488, -0.906766, 1.0]], ['2, k, 10', [0.464377, -1.09211, 1.0]], ['2, k, 11', [0.458718, -1.12268, 1.0]], ['2, k, 12', [0.0686649, -1.10043, 1.0]], ['2, k, 13', [0.0691838, -1.38075, 1.0]], ['2, k, 14', [0.0709802, -1.78586, 1.0]], ['2, k, 15', [0.0585902, -1.84859, 1.0]], ['2, k, 16', [0.231882, -1.097, 1.0]], ['2, k, 17', [0.249729, -1.38028, 1.0]], ['2, k, 18', [0.277648, -1.78357, 1.0]], ['2, k, 19', [0.27139, -1.84128, 1.0]], ['2, k, 20', [0.15893, -0.622589, 1.0]], ['2, k, 21', [-0.214508, -1.15623, 1.0]], ['2, k, 22', [-0.122831, -1.12434, 1.0]], ['2, k, 23', [0.457292, -1.16094, 1.0]], ['2, k, 24', [0.504777, -1.12645, 1.0]]]
[['2, k, 0', [0.151767, -1.11228, 1.0]], ['2, k, 1', [0.156122, -0.8312, 1.0]], ['2, k, 2', [0.159685, -0.553069, 1.0]], ['2, k, 3', [0.174062, -0.408276, 1.0]], ['2, k, 4', [-0.0204731, -0.662903, 1.0]], ['2, k, 5', [-0.133051, -0.893174, 1.0]], ['2, k, 6', [-0.204551, -1.07468, 1.0]], ['2, k, 7', [-0.204054, -1.11497, 1.0]], ['2, k, 8', [0.338902, -0.660621, 1.0]], ['2, k, 9', [0.434571, -0.90709, 1.0]], ['2, k, 10', [0.464036, -1.09287, 1.0]], ['2, k, 11', [0.458845, -1.12332, 1.0]], ['2, k, 12', [0.0682379, -1.10037, 1.0]], ['2, k, 13', [0.068381, -1.38375, 1.0]], ['2, k, 14', [0.0696234, -1.78567, 1.0]], ['2, k, 15', [0.0569829, -1.84868, 1.0]], ['2, k, 16', [0.231569, -1.09689, 1.0]], ['2, k, 17', [0.249409, -1.38085, 1.0]], ['2, k, 18', [0.277195, -1.78336, 1.0]], ['2, k, 19', [0.270844, -1.84141, 1.0]], ['2, k, 20', [0.15893, -0.622378, 1.0]], ['2, k, 21', [-0.207902, -1.1512, 1.0]], ['2, k, 22', [-0.126137, -1.12489, 1.0]], ['2, k, 23', [0.46117, -1.16198, 1.0]], ['2, k, 24', [0.503021, -1.11987, 1.0]]]
