[['2, k, 0', [-0.1777464, 0.06372119, 1.0]], ['2, k, 1', [-0.1580649, 0.3714483, 1.0]], ['2, k, 2', [-0.1371442, 0.6674296, 1.0]], ['2, k, 3', [-0.1263477, 0.8140655, 1.0]], ['2, k, 4', [-0.2965542, 0.544203, 1.0]], ['2, k, 5', [-0.356953, 0.2769324, 1.0]], ['2, k, 6', [-0.3768284, 0.02353721, 1.0]], ['2, k, 7', [-0.3781689, -0.008422405, 1.0]], ['2, k, 8', [0.03282049, 0.5534511, 1.0]], ['2, k, 9', [0.089185, 0.3220803, 1.0]], ['2, k, 10', [0.1093188, 0.1039241, 1.0]], ['2, k, 11', [0.1064892, 0.06622891, 1.0]], ['2, k, 12', [-0.2494552, 0.06432743, 1.0]], ['2, k, 13', [-0.3293739, -0.2943631, 1.0]], ['2, k, 14', [-0.3619438, -0.6472698, 1.0]], ['2, k, 15', [-0.3615621, -0.7173036, 1.0]], ['2, k, 16', [-0.1000488, 0.0613158, 1.0]], ['2, k, 17', [-0.1179145, -0.2945235, 1.0]], ['2, k, 18', [-0.1577598, -0.6438003, 1.0]], ['2, k, 19', [-0.1527992, -0.7225145, 1.0]], ['2, k, 20', [-0.1425012, 0.5950873, 1.0]], ['2, k, 21', [-0.4026376, -0.0481647, 1.0]], ['2, k, 22', [-0.4082341, -0.006800335, 1.0]], ['2, k, 23', [0.1129495, 0.002698874, 1.0]], ['2, k, 24', [0.147999, 0.05397909, 1.0]]]
[['2, k, 0', [-0.1682727, 0.06935703, 1.0]], ['2, k, 1', [-0.1372578, 0.3774055, 1.0]], ['2, k, 2', [-0.1044208, 0.6736324, 1.0]], ['2, k, 3', [-0.09907899, 0.8197796, 1.0]], ['2, k, 4', [-0.2684734, 0.5479348, 1.0]], ['2, k, 5', [-0.3304521, 0.2842245, 1.0]], ['2, k, 6', [-0.3460272, 0.06529282, 1.0]], ['2, k, 7', [-0.349557, 0.02707624, 1.0]], ['2, k, 8', [0.06333909, 0.5560481, 1.0]], ['2, k, 9', [0.1092146, 0.3241302, 1.0]], ['2, k, 10', [0.1145812, 0.1045288, 1.0]], ['2, k, 11', [0.1113352, 0.06743053, 1.0]], ['2, k, 12', [-0.2399053, 0.07297382, 1.0]], ['2, k, 13', [-0.3685045, -0.281222, 1.0]], ['2, k, 14', [-0.4582787, -0.6325676, 1.0]], ['2, k, 15', [-0.4713216, -0.690046, 1.0]], ['2, k, 16', [-0.09097091, 0.06384872, 1.0]], ['2, k, 17', [-0.1196322, -0.2851043, 1.0]], ['2, k, 18', [-0.1574507, -0.6414813, 1.0]], ['2, k, 19', [-0.1471322, -0.7241234, 1.0]], ['2, k, 20', [-0.1127371, 0.6012514, 1.0]], ['2, k, 21', [-0.3592127, -0.01133643, 1.0]], ['2, k, 22', [-0.379521, 0.01403838, 1.0]], ['2, k, 23', [0.1278056, -0.002259533, 1.0]], ['2, k, 24', [0.1478013, 0.0622795, 1.0]]]
[['2, k, 0', [-0.1680938, 0.06986991, 1.0]], ['2, k, 1', [-0.1362547, 0.3778324, 1.0]], ['2, k, 2', [-0.1024788, 0.6739941, 1.0]], ['2, k, 3', [-0.09595515, 0.8204435, 1.0]], ['2, k, 4', [-0.2660593, 0.5474893, 1.0]], ['2, k, 5', [-0.3288433, 0.2836602, 1.0]], ['2, k, 6', [-0.3448405, 0.06511053, 1.0]], ['2, k, 7', [-0.3476377, 0.02630243, 1.0]], ['2, k, 8', [0.065657, 0.5565225, 1.0]], ['2, k, 9', [0.1112344, 0.3246093, 1.0]], ['2, k, 10', [0.1158074, 0.104972, 1.0]], ['2, k, 11', [0.1116617, 0.06638265, 1.0]], ['2, k, 12', [-0.239706, 0.07369778, 1.0]], ['2, k, 13', [-0.3754503, -0.2756356, 1.0]], ['2, k, 14', [-0.4661646, -0.6316673, 1.0]], ['2, k, 15', [-0.4836268, -0.6840954, 1.0]], ['2, k, 16', [-0.0908286, 0.06411412, 1.0]], ['2, k, 17', [-0.1209053, -0.2832243, 1.0]], ['2, k, 18', [-0.1584473, -0.640084, 1.0]], ['2, k, 19', [-0.1486434, -0.7230567, 1.0]], ['2, k, 20', [-0.1110334, 0.6016334, 1.0]], ['2, k, 21', [-0.3618278, -0.01150813, 1.0]], ['2, k, 22', [-0.374372, 0.01893848, 1.0]], ['2, k, 23', [0.1297468, -0.004088908, 1.0]], ['2, k, 24', [0.1461506, 0.05587133, 1.0]]]
[['2, k, 0', [-0.1681256, 0.07036062, 1.0]], ['2, k, 1', [-0.135497, 0.3781701, 1.0]], ['2, k, 2', [-0.1006166, 0.6741802, 1.0]], ['2, k, 3', [-0.09298051, 0.8205059, 1.0]], ['2, k, 4', [-0.263517, 0.5478137, 1.0]], ['2, k, 5', [-0.3269286, 0.2844846, 1.0]], ['2, k, 6', [-0.3439142, 0.06589278, 1.0]], ['2, k, 7', [-0.346717, 0.02706301, 1.0]], ['2, k, 8', [0.06767891, 0.5566685, 1.0]], ['2, k, 9', [0.1138534, 0.3261569, 1.0]], ['2, k, 10', [0.1136085, 0.106514, 1.0]], ['2, k, 11', [0.1060911, 0.06846298, 1.0]], ['2, k, 12', [-0.2396956, 0.07450727, 1.0]], ['2, k, 13', [-0.3811215, -0.2752868, 1.0]], ['2, k, 14', [-0.4761184, -0.6321804, 1.0]], ['2, k, 15', [-0.4900848, -0.6793587, 1.0]], ['2, k, 16', [-0.0909181, 0.06434704, 1.0]], ['2, k, 17', [-0.1210797, -0.2829106, 1.0]], ['2, k, 18', [-0.1588706, -0.6398989, 1.0]], ['2, k, 19', [-0.1482997, -0.7235106, 1.0]], ['2, k, 20', [-0.109468, 0.6018704, 1.0]], ['2, k, 21', [-0.3573533, -0.01113965, 1.0]], ['2, k, 22', [-0.3757918, 0.0127505, 1.0]], ['2, k, 23', [0.120717, -0.0002829668, 1.0]], ['2, k, 24', [0.138577, 0.055628, 1.0]]]
[['2, k, 0', [-0.168797, 0.07098199, 1.0]], ['2, k, 1', [-0.1350211, 0.3784593, 1.0]], ['2, k, 2', [-0.0983991, 0.6744489, 1.0]], ['2, k, 3', [-0.09075938, 0.8210222, 1.0]], ['2, k, 4', [-0.2609146, 0.5483053, 1.0]], ['2, k, 5', [-0.3240437, 0.2877451, 1.0]], ['2, k, 6', [-0.3427117, 0.06932142, 1.0]], ['2, k, 7', [-0.3440524, 0.03011885, 1.0]], ['2, k, 8', [0.06951212, 0.5561613, 1.0]], ['2, k, 9', [0.1162502, 0.326928, 1.0]], ['2, k, 10', [0.1125019, 0.1071641, 1.0]], ['2, k, 11', [0.1020914, 0.07081027, 1.0]], ['2, k, 12', [-0.240232, 0.0755354, 1.0]], ['2, k, 13', [-0.3849404, -0.2746434, 1.0]], ['2, k, 14', [-0.4847989, -0.6272291, 1.0]], ['2, k, 15', [-0.5026634, -0.6737452, 1.0]], ['2, k, 16', [-0.0918396, 0.06454283, 1.0]], ['2, k, 17', [-0.121451, -0.2825729, 1.0]], ['2, k, 18', [-0.1590372, -0.6387704, 1.0]], ['2, k, 19', [-0.1482367, -0.7237958, 1.0]], ['2, k, 20', [-0.1077813, 0.6021598, 1.0]], ['2, k, 21', [-0.357123, -0.007432721, 1.0]], ['2, k, 22', [-0.3697408, 0.01870256, 1.0]], ['2, k, 23', [0.1211412, -0.002491225, 1.0]], ['2, k, 24', [0.1207633, 0.07837033, 1.0]]]
[['2, k, 0', [-0.1694352, 0.07160731, 1.0]], ['2, k, 1', [-0.1344084, 0.3788971, 1.0]], ['2, k, 2', [-0.09596618, 0.6750049, 1.0]], ['2, k, 3', [-0.08891544, 0.8214542, 1.0]], ['2, k, 4', [-0.2593097, 0.548242, 1.0]], ['2, k, 5', [-0.3232425, 0.2878406, 1.0]], ['2, k, 6', [-0.3419482, 0.06957559, 1.0]], ['2, k, 7', [-0.3437553, 0.03010128, 1.0]], ['2, k, 8', [0.07147831, 0.5561735, 1.0]], ['2, k, 9', [0.1175915, 0.3278498, 1.0]], ['2, k, 10', [0.1156799, 0.1069583, 1.0]], ['2, k, 11', [0.1084534, 0.05891931, 1.0]], ['2, k, 12', [-0.2406414, 0.07657774, 1.0]], ['2, k, 13', [-0.3881283, -0.2738443, 1.0]], ['2, k, 14', [-0.4923959, -0.6219017, 1.0]], ['2, k, 15', [-0.512328, -0.6710724, 1.0]], ['2, k, 16', [-0.09280372, 0.06474934, 1.0]], ['2, k, 17', [-0.1220203, -0.2819656, 1.0]], ['2, k, 18', [-0.1571728, -0.639528, 1.0]], ['2, k, 19', [-0.1488941, -0.7236187, 1.0]], ['2, k, 20', [-0.10585, 0.6026956, 1.0]], ['2, k, 21', [-0.3538965, -0.007497163, 1.0]], ['2, k, 22', [-0.3696325, 0.017849, 1.0]], ['2, k, 23', [0.1249241, -0.003840985, 1.0]], ['2, k, 24', [0.1467194, 0.05218317, 1.0]]]
[['2, k, 0', [-0.1697589, 0.07211773, 1.0]], ['2, k, 1', [-0.1336208, 0.3792303, 1.0]], ['2, k, 2', [-0.09411473, 0.6751882, 1.0]], ['2, k, 3', [-0.08687673, 0.8218643, 1.0]], ['2, k, 4', [-0.258011, 0.5484339, 1.0]], ['2, k, 5', [-0.3219297, 0.2884966, 1.0]], ['2, k, 6', [-0.3405208, 0.07033888, 1.0]], ['2, k, 7', [-0.3414532, 0.0321237, 1.0]], ['2, k, 8', [0.07243034, 0.5557212, 1.0]], ['2, k, 9', [0.1182469, 0.3281956, 1.0]], ['2, k, 10', [0.119425, 0.1069769, 1.0]], ['2, k, 11', [0.1075037, 0.05521562, 1.0]], ['2, k, 12', [-0.2407779, 0.07745593, 1.0]], ['2, k, 13', [-0.3899045, -0.2728137, 1.0]], ['2, k, 14', [-0.49833, -0.6162091, 1.0]], ['2, k, 15', [-0.5182013, -0.6676246, 1.0]], ['2, k, 16', [-0.09332585, 0.06482445, 1.0]], ['2, k, 17', [-0.1225182, -0.2817156, 1.0]], ['2, k, 18', [-0.157783, -0.6396123, 1.0]], ['2, k, 19', [-0.149417, -0.7241608, 1.0]], ['2, k, 20', [-0.1042358, 0.6029199, 1.0]], ['2, k, 21', [-0.3516736, -0.006313081, 1.0]], ['2, k, 22', [-0.3638411, 0.0227276, 1.0]], ['2, k, 23', [0.1473194, -0.03025641, 1.0]], ['2, k, 24', [0.1359455, 0.05163001, 1.0]]]
[['2, k, 0', [-0.1711076, 0.07346941, 1.0]], ['2, k, 1', [-0.1333682, 0.3798263, 1.0]], ['2, k, 2', [-0.093312, 0.675496, 1.0]], ['2, k, 3', [-0.08490261, 0.8218505, 1.0]], ['2, k, 4', [-0.2565747, 0.5486926, 1.0]], ['2, k, 5', [-0.3205844, 0.2894726, 1.0]], ['2, k, 6', [-0.3396131, 0.07136435, 1.0]], ['2, k, 7', [-0.3411766, 0.03302664, 1.0]], ['2, k, 8', [0.07432736, 0.5560096, 1.0]], ['2, k, 9', [0.1194714, 0.3283339, 1.0]], ['2, k, 10', [0.1193589, 0.1070748, 1.0]], ['2, k, 11', [0.1082291, 0.05625306, 1.0]], ['2, k, 12', [-0.2416862, 0.07941478, 1.0]], ['2, k, 13', [-0.3946447, -0.274484, 1.0]], ['2, k, 14', [-0.5029586, -0.616864, 1.0]], ['2, k, 15', [-0.5207679, -0.6651279, 1.0]], ['2, k, 16', [-0.09505752, 0.06550852, 1.0]], ['2, k, 17', [-0.1230866, -0.2810276, 1.0]], ['2, k, 18', [-0.1571965, -0.6393427, 1.0]], ['2, k, 19', [-0.1497248, -0.7222897, 1.0]], ['2, k, 20', [-0.1035575, 0.6032764, 1.0]], ['2, k, 21', [-0.3568228, -0.02274706, 1.0]], ['2, k, 22', [-0.3671995, 0.0228717, 1.0]], ['2, k, 23', [0.1319308, -0.008240491, 1.0]], ['2, k, 24', [0.1347817, 0.05182456, 1.0]]]
[['2, k, 0', [-0.1708944, 0.07394118, 1.0]], ['2, k, 1', [-0.1323005, 0.3802884, 1.0]], ['2, k, 2', [-0.09172156, 0.6756728, 1.0]], ['2, k, 3', [-0.08297943, 0.8218831, 1.0]], ['2, k, 4', [-0.2546551, 0.548847, 1.0]], ['2, k, 5', [-0.319058, 0.2920395, 1.0]], ['2, k, 6', [-0.338726, 0.0739369, 1.0]], ['2, k, 7', [-0.3402292, 0.0346252, 1.0]], ['2, k, 8', [0.07511311, 0.5560395, 1.0]], ['2, k, 9', [0.1201702, 0.3285836, 1.0]], ['2, k, 10', [0.1213571, 0.1090807, 1.0]], ['2, k, 11', [0.1118634, 0.0679654, 1.0]], ['2, k, 12', [-0.2414777, 0.08003019, 1.0]], ['2, k, 13', [-0.3969387, -0.2752065, 1.0]], ['2, k, 14', [-0.5067031, -0.6131235, 1.0]], ['2, k, 15', [-0.5245313, -0.6612105, 1.0]], ['2, k, 16', [-0.09482774, 0.06577832, 1.0]], ['2, k, 17', [-0.1231208, -0.2805643, 1.0]], ['2, k, 18', [-0.1580831, -0.6381752, 1.0]], ['2, k, 19', [-0.1496592, -0.7220775, 1.0]], ['2, k, 20', [-0.102038, 0.6035262, 1.0]], ['2, k, 21', [-0.3532561, -0.01709189, 1.0]], ['2, k, 22', [-0.3637906, 0.02472932, 1.0]], ['2, k, 23', [0.1285183, -0.00622753, 1.0]], ['2, k, 24', [0.1428773, 0.05469836, 1.0]]]
[['2, k, 0', [-0.1705316, 0.0742461, 1.0]], ['2, k, 1', [-0.1313842, 0.3805575, 1.0]], ['2, k, 2', [-0.09070784, 0.6757171, 1.0]], ['2, k, 3', [-0.08193647, 0.8221228, 1.0]], ['2, k, 4', [-0.2536262, 0.5490052, 1.0]], ['2, k, 5', [-0.3184314, 0.2916686, 1.0]], ['2, k, 6', [-0.3382528, 0.0736805, 1.0]], ['2, k, 7', [-0.3396038, 0.03479521, 1.0]], ['2, k, 8', [0.07554832, 0.5560565, 1.0]], ['2, k, 9', [0.120543, 0.3283133, 1.0]], ['2, k, 10', [0.1211146, 0.1088144, 1.0]], ['2, k, 11', [0.1087235, 0.06959695, 1.0]], ['2, k, 12', [-0.2410059, 0.08048929, 1.0]], ['2, k, 13', [-0.3978853, -0.2714959, 1.0]], ['2, k, 14', [-0.5094343, -0.611239, 1.0]], ['2, k, 15', [-0.5274808, -0.6585808, 1.0]], ['2, k, 16', [-0.09454708, 0.065914, 1.0]], ['2, k, 17', [-0.1238179, -0.2802418, 1.0]], ['2, k, 18', [-0.1574273, -0.6362079, 1.0]], ['2, k, 19', [-0.1500687, -0.7229186, 1.0]], ['2, k, 20', [-0.1010014, 0.6036209, 1.0]], ['2, k, 21', [-0.3533411, -0.01989955, 1.0]], ['2, k, 22', [-0.3642309, 0.02111002, 1.0]], ['2, k, 23', [0.1240363, -0.0009438997, 1.0]], ['2, k, 24', [0.1405618, 0.05418472, 1.0]]]
[['2, k, 0', [-0.1709309, 0.07463489, 1.0]], ['2, k, 1', [-0.1308282, 0.380723, 1.0]], ['2, k, 2', [-0.0891175, 0.6756756, 1.0]], ['2, k, 3', [-0.08086853, 0.8219593, 1.0]], ['2, k, 4', [-0.2520408, 0.5488182, 1.0]], ['2, k, 5', [-0.3174661, 0.2915648, 1.0]], ['2, k, 6', [-0.337135, 0.07398936, 1.0]], ['2, k, 7', [-0.3396298, 0.03330841, 1.0]], ['2, k, 8', [0.07595444, 0.5559341, 1.0]], ['2, k, 9', [0.1210477, 0.3286723, 1.0]], ['2, k, 10', [0.1201336, 0.109158, 1.0]], ['2, k, 11', [0.1113078, 0.07432158, 1.0]], ['2, k, 12', [-0.2412449, 0.0812384, 1.0]], ['2, k, 13', [-0.3978304, -0.2690988, 1.0]], ['2, k, 14', [-0.5107184, -0.6093745, 1.0]], ['2, k, 15', [-0.5280129, -0.6577044, 1.0]], ['2, k, 16', [-0.09503576, 0.06595609, 1.0]], ['2, k, 17', [-0.123815, -0.2801379, 1.0]], ['2, k, 18', [-0.1574338, -0.6355462, 1.0]], ['2, k, 19', [-0.1501877, -0.7228733, 1.0]], ['2, k, 20', [-0.09971077, 0.6036367, 1.0]], ['2, k, 21', [-0.3557358, -0.02108104, 1.0]], ['2, k, 22', [-0.3654497, 0.02129913, 1.0]], ['2, k, 23', [0.125587, -0.002444257, 1.0]], ['2, k, 24', [0.1433292, 0.05496117, 1.0]]]
[['2, k, 0', [-0.1710953, 0.07497812, 1.0]], ['2, k, 1', [-0.1307787, 0.3808354, 1.0]], ['2, k, 2', [-0.08903813, 0.6757229, 1.0]], ['2, k, 3', [-0.07977504, 0.8219633, 1.0]], ['2, k, 4', [-0.2504251, 0.5494022, 1.0]], ['2, k, 5', [-0.3168183, 0.2915216, 1.0]], ['2, k, 6', [-0.3364762, 0.07407586, 1.0]], ['2, k, 7', [-0.3387398, 0.03425168, 1.0]], ['2, k, 8', [0.07676556, 0.5557488, 1.0]], ['2, k, 9', [0.1213542, 0.3287603, 1.0]], ['2, k, 10', [0.1038942, 0.05953556, 1.0]], ['2, k, 11', [0.1098692, 0.04891816, 1.0]], ['2, k, 12', [-0.2413077, 0.0818289, 1.0]], ['2, k, 13', [-0.3989631, -0.2710473, 1.0]], ['2, k, 14', [-0.5111121, -0.6094178, 1.0]], ['2, k, 15', [-0.5273497, -0.6579148, 1.0]], ['2, k, 16', [-0.0952807, 0.066057, 1.0]], ['2, k, 17', [-0.1240698, -0.2798806, 1.0]], ['2, k, 18', [-0.1575566, -0.6350014, 1.0]], ['2, k, 19', [-0.1504481, -0.7228146, 1.0]], ['2, k, 20', [-0.09963921, 0.6036907, 1.0]], ['2, k, 21', [-0.353754, -0.0208039, 1.0]], ['2, k, 22', [-0.3637871, 0.0226889, 1.0]], ['2, k, 23', [0.1328135, -0.008245902, 1.0]], ['2, k, 24', [0.149757, 0.05334257, 1.0]]]
[['2, k, 0', [-0.1710015, 0.07515396, 1.0]], ['2, k, 1', [-0.1305395, 0.3809124, 1.0]], ['2, k, 2', [-0.08886213, 0.6757079, 1.0]], ['2, k, 3', [-0.07859635, 0.821494, 1.0]], ['2, k, 4', [-0.2500698, 0.549408, 1.0]], ['2, k, 5', [-0.31575, 0.2909033, 1.0]], ['2, k, 6', [-0.3347632, 0.07368404, 1.0]], ['2, k, 7', [-0.3367843, 0.03362653, 1.0]], ['2, k, 8', [0.07706551, 0.5557075, 1.0]], ['2, k, 9', [0.1215255, 0.3288249, 1.0]], ['2, k, 10', [0.1197616, 0.1091659, 1.0]], ['2, k, 11', [0.1073872, 0.07694222, 1.0]], ['2, k, 12', [-0.2410864, 0.08216782, 1.0]], ['2, k, 13', [-0.3986252, -0.2714622, 1.0]], ['2, k, 14', [-0.5098838, -0.6090067, 1.0]], ['2, k, 15', [-0.5254045, -0.6580423, 1.0]], ['2, k, 16', [-0.09530467, 0.06602737, 1.0]], ['2, k, 17', [-0.124059, -0.2800039, 1.0]], ['2, k, 18', [-0.1576568, -0.6350181, 1.0]], ['2, k, 19', [-0.1507772, -0.7230394, 1.0]], ['2, k, 20', [-0.0994455, 0.6036902, 1.0]], ['2, k, 21', [-0.3490959, -0.01629806, 1.0]], ['2, k, 22', [-0.3611343, 0.02403378, 1.0]], ['2, k, 23', [0.1237737, -0.0009336108, 1.0]], ['2, k, 24', [0.1385925, 0.05476867, 1.0]]]
[['2, k, 0', [-0.1707847, 0.07523312, 1.0]], ['2, k, 1', [-0.1303533, 0.380889, 1.0]], ['2, k, 2', [-0.08881623, 0.6756357, 1.0]], ['2, k, 3', [-0.07829599, 0.821471, 1.0]], ['2, k, 4', [-0.2492543, 0.5494179, 1.0]], ['2, k, 5', [-0.314944, 0.2907923, 1.0]], ['2, k, 6', [-0.3336246, 0.07365833, 1.0]], ['2, k, 7', [-0.3357511, 0.03451583, 1.0]], ['2, k, 8', [0.07728864, 0.5555637, 1.0]], ['2, k, 9', [0.1216802, 0.3290707, 1.0]], ['2, k, 10', [0.1182584, 0.1092992, 1.0]], ['2, k, 11', [0.1018856, 0.06771001, 1.0]], ['2, k, 12', [-0.2407603, 0.08236225, 1.0]], ['2, k, 13', [-0.3967865, -0.2682277, 1.0]], ['2, k, 14', [-0.5061834, -0.6053347, 1.0]], ['2, k, 15', [-0.5221931, -0.657112, 1.0]], ['2, k, 16', [-0.09520515, 0.06592938, 1.0]], ['2, k, 17', [-0.1243126, -0.2799133, 1.0]], ['2, k, 18', [-0.1575563, -0.6349361, 1.0]], ['2, k, 19', [-0.1502929, -0.7233823, 1.0]], ['2, k, 20', [-0.09937903, 0.6036305, 1.0]], ['2, k, 21', [-0.3506436, -0.02072998, 1.0]], ['2, k, 22', [-0.3623414, 0.0219395, 1.0]], ['2, k, 23', [0.1218322, -0.0002672009, 1.0]], ['2, k, 24', [0.1247438, 0.08969187, 1.0]]]
[['2, k, 0', [-0.1705139, 0.07538092, 1.0]], ['2, k, 1', [-0.1299526, 0.3808928, 1.0]], ['2, k, 2', [-0.08855771, 0.6755067, 1.0]], ['2, k, 3', [-0.07772417, 0.8211499, 1.0]], ['2, k, 4', [-0.2483679, 0.549786, 1.0]], ['2, k, 5', [-0.3142717, 0.2909786, 1.0]], ['2, k, 6', [-0.3323311, 0.0738124, 1.0]], ['2, k, 7', [-0.3341502, 0.03337116, 1.0]], ['2, k, 8', [0.07754913, 0.5556478, 1.0]], ['2, k, 9', [0.1216464, 0.3291017, 1.0]], ['2, k, 10', [0.1185183, 0.1093469, 1.0]], ['2, k, 11', [0.1082876, 0.07243887, 1.0]], ['2, k, 12', [-0.2403427, 0.08257531, 1.0]], ['2, k, 13', [-0.3959936, -0.2685577, 1.0]], ['2, k, 14', [-0.502667, -0.6039303, 1.0]], ['2, k, 15', [-0.518392, -0.6565716, 1.0]], ['2, k, 16', [-0.0950671, 0.06597485, 1.0]], ['2, k, 17', [-0.1242378, -0.2802669, 1.0]], ['2, k, 18', [-0.1578064, -0.634563, 1.0]], ['2, k, 19', [-0.1501435, -0.7234926, 1.0]], ['2, k, 20', [-0.09907079, 0.6035202, 1.0]], ['2, k, 21', [-0.3533476, -0.01855231, 1.0]], ['2, k, 22', [-0.3601654, 0.02315317, 1.0]], ['2, k, 23', [0.1167801, 0.006410531, 1.0]], ['2, k, 24', [0.1383938, 0.05555114, 1.0]]]
[['2, k, 0', [-0.1699325, 0.07523149, 1.0]], ['2, k, 1', [-0.1295414, 0.3807781, 1.0]], ['2, k, 2', [-0.08828831, 0.6753258, 1.0]], ['2, k, 3', [-0.07735882, 0.8209516, 1.0]], ['2, k, 4', [-0.2478983, 0.5495935, 1.0]], ['2, k, 5', [-0.3138211, 0.2908804, 1.0]], ['2, k, 6', [-0.3311395, 0.07386425, 1.0]], ['2, k, 7', [-0.3325083, 0.03490986, 1.0]], ['2, k, 8', [0.07806705, 0.5557957, 1.0]], ['2, k, 9', [0.1217837, 0.3293206, 1.0]], ['2, k, 10', [0.1191974, 0.1077171, 1.0]], ['2, k, 11', [0.1063281, 0.05969675, 1.0]], ['2, k, 12', [-0.2396705, 0.08235173, 1.0]], ['2, k, 13', [-0.3945223, -0.2679125, 1.0]], ['2, k, 14', [-0.498855, -0.6023179, 1.0]], ['2, k, 15', [-0.5148348, -0.6567575, 1.0]], ['2, k, 16', [-0.09459462, 0.06586096, 1.0]], ['2, k, 17', [-0.1242143, -0.2802726, 1.0]], ['2, k, 18', [-0.1586029, -0.6355838, 1.0]], ['2, k, 19', [-0.1501063, -0.7238152, 1.0]], ['2, k, 20', [-0.09877594, 0.6033659, 1.0]], ['2, k, 21', [-0.3533737, -0.01695695, 1.0]], ['2, k, 22', [-0.358758, 0.02322488, 1.0]], ['2, k, 23', [0.1248385, -0.003834799, 1.0]], ['2, k, 24', [0.1421398, 0.05990095, 1.0]]]
[['2, k, 0', [-0.1696357, 0.07525046, 1.0]], ['2, k, 1', [-0.1292471, 0.3807172, 1.0]], ['2, k, 2', [-0.08790446, 0.6750473, 1.0]], ['2, k, 3', [-0.07712513, 0.8207057, 1.0]], ['2, k, 4', [-0.2473721, 0.5488322, 1.0]], ['2, k, 5', [-0.3137064, 0.2914286, 1.0]], ['2, k, 6', [-0.329526, 0.07442461, 1.0]], ['2, k, 7', [-0.3308182, 0.03430638, 1.0]], ['2, k, 8', [0.07835193, 0.5563261, 1.0]], ['2, k, 9', [0.1216433, 0.3293991, 1.0]], ['2, k, 10', [0.1194766, 0.1078592, 1.0]], ['2, k, 11', [0.1062689, 0.05901554, 1.0]], ['2, k, 12', [-0.2392344, 0.08234258, 1.0]], ['2, k, 13', [-0.3933675, -0.2688715, 1.0]], ['2, k, 14', [-0.4949591, -0.6028259, 1.0]], ['2, k, 15', [-0.5108141, -0.6594948, 1.0]], ['2, k, 16', [-0.09442439, 0.06588341, 1.0]], ['2, k, 17', [-0.1234088, -0.2785978, 1.0]], ['2, k, 18', [-0.1583233, -0.6338753, 1.0]], ['2, k, 19', [-0.1504176, -0.7232412, 1.0]], ['2, k, 20', [-0.09840536, 0.6031594, 1.0]], ['2, k, 21', [-0.3465885, -0.01531825, 1.0]], ['2, k, 22', [-0.3550785, 0.02344436, 1.0]], ['2, k, 23', [0.1242242, -0.003707504, 1.0]], ['2, k, 24', [0.1425151, 0.05788065, 1.0]]]
[['2, k, 0', [-0.1690384, 0.07524725, 1.0]], ['2, k, 1', [-0.1287761, 0.3806849, 1.0]], ['2, k, 2', [-0.08773573, 0.6749832, 1.0]], ['2, k, 3', [-0.07715306, 0.8206871, 1.0]], ['2, k, 4', [-0.2465062, 0.5484676, 1.0]], ['2, k, 5', [-0.3133963, 0.2918488, 1.0]], ['2, k, 6', [-0.3283339, 0.07490837, 1.0]], ['2, k, 7', [-0.3286492, 0.03351406, 1.0]], ['2, k, 8', [0.0783278, 0.5563456, 1.0]], ['2, k, 9', [0.1215954, 0.3291846, 1.0]], ['2, k, 10', [0.1114917, 0.1087679, 1.0]], ['2, k, 11', [0.1084046, 0.06088019, 1.0]], ['2, k, 12', [-0.2384199, 0.08238291, 1.0]], ['2, k, 13', [-0.3921575, -0.2692601, 1.0]], ['2, k, 14', [-0.4901036, -0.6089941, 1.0]], ['2, k, 15', [-0.5053591, -0.6619306, 1.0]], ['2, k, 16', [-0.09403431, 0.06583229, 1.0]], ['2, k, 17', [-0.1232486, -0.278678, 1.0]], ['2, k, 18', [-0.1584796, -0.6340523, 1.0]], ['2, k, 19', [-0.1506735, -0.7234809, 1.0]], ['2, k, 20', [-0.09815872, 0.6030923, 1.0]], ['2, k, 21', [-0.3431658, -0.02248762, 1.0]], ['2, k, 22', [-0.3535983, 0.01815047, 1.0]], ['2, k, 23', [0.1235521, -0.002258106, 1.0]], ['2, k, 24', [0.1373314, 0.05432986, 1.0]]]
