[['2, k, 0', [-0.1523852, -0.1471368, 1.0]], ['2, k, 1', [-0.164325, 0.1084493, 1.0]], ['2, k, 2', [-0.1744495, 0.3590415, 1.0]], ['2, k, 3', [-0.1743936, 0.5064478, 1.0]], ['2, k, 4', [-0.3426741, 0.2327876, 1.0]], ['2, k, 5', [-0.4055997, 0.01832984, 1.0]], ['2, k, 6', [-0.3067407, -0.08458287, 1.0]], ['2, k, 7', [-0.2303596, -0.1037707, 1.0]], ['2, k, 8', [0.01533488, 0.250593, 1.0]], ['2, k, 9', [0.08389735, 0.03187588, 1.0]], ['2, k, 10', [0.006605603, -0.05898674, 1.0]], ['2, k, 11', [-0.05188078, -0.07343041, 1.0]], ['2, k, 12', [-0.2294617, -0.1480656, 1.0]], ['2, k, 13', [-0.3094765, -0.2064431, 1.0]], ['2, k, 14', [-0.2300075, -0.6166401, 1.0]], ['2, k, 15', [-0.2172136, -0.6929227, 1.0]], ['2, k, 16', [-0.07167128, -0.1421425, 1.0]], ['2, k, 17', [0.08992416, -0.2048197, 1.0]], ['2, k, 18', [-0.02087551, -0.6284893, 1.0]], ['2, k, 19', [-0.02821421, -0.694921, 1.0]], ['2, k, 20', [-0.1722542, 0.2972038, 1.0]], ['2, k, 21', [-0.1668825, -0.124702, 1.0]], ['2, k, 22', [-0.2619647, -0.123929, 1.0]], ['2, k, 23', [-0.1072284, -0.1182933, 1.0]], ['2, k, 24', [0.01920876, -0.1132584, 1.0]]]
[['2, k, 0', [-0.1479095, -0.1502105, 1.0]], ['2, k, 1', [-0.1513952, 0.1071799, 1.0]], ['2, k, 2', [-0.1502444, 0.3576706, 1.0]], ['2, k, 3', [-0.1447312, 0.5035214, 1.0]], ['2, k, 4', [-0.3214748, 0.2392591, 1.0]], ['2, k, 5', [-0.4094312, 0.02682595, 1.0]], ['2, k, 6', [-0.3132487, -0.09105989, 1.0]], ['2, k, 7', [-0.2462805, -0.1272069, 1.0]], ['2, k, 8', [0.02834208, 0.2424413, 1.0]], ['2, k, 9', [0.09397893, 0.02698042, 1.0]], ['2, k, 10', [0.01290604, -0.04915049, 1.0]], ['2, k, 11', [-0.04891217, -0.08710822, 1.0]], ['2, k, 12', [-0.2265963, -0.1487351, 1.0]], ['2, k, 13', [-0.4967506, -0.2346693, 1.0]], ['2, k, 14', [-0.7470496, -0.6219352, 1.0]], ['2, k, 15', [-0.7191644, -0.6585674, 1.0]], ['2, k, 16', [-0.06553545, -0.1480721, 1.0]], ['2, k, 17', [0.1468012, -0.1868083, 1.0]], ['2, k, 18', [0.006857466, -0.6030536, 1.0]], ['2, k, 19', [0.02432868, -0.6401814, 1.0]], ['2, k, 20', [-0.1508501, 0.2959203, 1.0]], ['2, k, 21', [-0.1685608, -0.1395443, 1.0]], ['2, k, 22', [-0.2973988, -0.179161, 1.0]], ['2, k, 23', [-0.1022539, -0.1285014, 1.0]], ['2, k, 24', [0.01716176, -0.1379661, 1.0]]]
[['2, k, 0', [-0.1455471, -0.1501675, 1.0]], ['2, k, 1', [-0.1496609, 0.1074209, 1.0]], ['2, k, 2', [-0.1495354, 0.3582215, 1.0]], ['2, k, 3', [-0.1439819, 0.5042518, 1.0]], ['2, k, 4', [-0.3200853, 0.2396832, 1.0]], ['2, k, 5', [-0.4098133, 0.02752979, 1.0]], ['2, k, 6', [-0.3158179, -0.09352077, 1.0]], ['2, k, 7', [-0.2518766, -0.1302848, 1.0]], ['2, k, 8', [0.02896137, 0.2429905, 1.0]], ['2, k, 9', [0.09401388, 0.02711969, 1.0]], ['2, k, 10', [0.007474903, -0.07533305, 1.0]], ['2, k, 11', [-0.04282872, -0.08749893, 1.0]], ['2, k, 12', [-0.224585, -0.1489784, 1.0]], ['2, k, 13', [-0.4982415, -0.2358194, 1.0]], ['2, k, 14', [-0.7532223, -0.6226626, 1.0]], ['2, k, 15', [-0.7251627, -0.6593552, 1.0]], ['2, k, 16', [-0.06287723, -0.147683, 1.0]], ['2, k, 17', [0.1479003, -0.1862657, 1.0]], ['2, k, 18', [0.007219526, -0.6040522, 1.0]], ['2, k, 19', [0.02483355, -0.641185, 1.0]], ['2, k, 20', [-0.1498861, 0.2963803, 1.0]], ['2, k, 21', [-0.1781658, -0.139906, 1.0]], ['2, k, 22', [-0.3024057, -0.1830244, 1.0]], ['2, k, 23', [-0.09649137, -0.1235222, 1.0]], ['2, k, 24', [0.02111395, -0.1370465, 1.0]]]
[['2, k, 0', [-0.1456693, -0.1502272, 1.0]], ['2, k, 1', [-0.1493971, 0.107388, 1.0]], ['2, k, 2', [-0.1488984, 0.3582772, 1.0]], ['2, k, 3', [-0.1438676, 0.5037237, 1.0]], ['2, k, 4', [-0.3186458, 0.2397445, 1.0]], ['2, k, 5', [-0.4103246, 0.02765196, 1.0]], ['2, k, 6', [-0.3311915, -0.1039502, 1.0]], ['2, k, 7', [-0.2853248, -0.1174791, 1.0]], ['2, k, 8', [0.02954946, 0.2431753, 1.0]], ['2, k, 9', [0.09411495, 0.02716008, 1.0]], ['2, k, 10', [0.01159749, -0.05357162, 1.0]], ['2, k, 11', [-0.0501596, -0.08648267, 1.0]], ['2, k, 12', [-0.2247192, -0.1490142, 1.0]], ['2, k, 13', [-0.4982268, -0.2369375, 1.0]], ['2, k, 14', [-0.7514268, -0.6290705, 1.0]], ['2, k, 15', [-0.7231141, -0.6657366, 1.0]], ['2, k, 16', [-0.0629852, -0.147757, 1.0]], ['2, k, 17', [0.1487624, -0.1861363, 1.0]], ['2, k, 18', [0.007209043, -0.6039619, 1.0]], ['2, k, 19', [0.02517272, -0.641098, 1.0]], ['2, k, 20', [-0.1493149, 0.2964078, 1.0]], ['2, k, 21', [-0.2116443, -0.1401295, 1.0]], ['2, k, 22', [-0.3366984, -0.165138, 1.0]], ['2, k, 23', [-0.1004497, -0.1232573, 1.0]], ['2, k, 24', [0.01595922, -0.1366372, 1.0]]]
[['2, k, 0', [-0.1453084, -0.1503677, 1.0]], ['2, k, 1', [-0.1490326, 0.1073558, 1.0]], ['2, k, 2', [-0.148545, 0.3583668, 1.0]], ['2, k, 3', [-0.1440868, 0.5039459, 1.0]], ['2, k, 4', [-0.3183728, 0.2399805, 1.0]], ['2, k, 5', [-0.4106754, 0.02780172, 1.0]], ['2, k, 6', [-0.3278849, -0.1021316, 1.0]], ['2, k, 7', [-0.2782233, -0.1174323, 1.0]], ['2, k, 8', [0.03016087, 0.2433846, 1.0]], ['2, k, 9', [0.09422736, 0.02735998, 1.0]], ['2, k, 10', [0.01162944, -0.05265766, 1.0]], ['2, k, 11', [-0.05045978, -0.08705408, 1.0]], ['2, k, 12', [-0.2244234, -0.1492204, 1.0]], ['2, k, 13', [-0.497259, -0.239705, 1.0]], ['2, k, 14', [-0.7504021, -0.6314606, 1.0]], ['2, k, 15', [-0.7220959, -0.6681387, 1.0]], ['2, k, 16', [-0.06259169, -0.1478255, 1.0]], ['2, k, 17', [0.1494044, -0.1861247, 1.0]], ['2, k, 18', [0.007792819, -0.6028277, 1.0]], ['2, k, 19', [0.025778, -0.640002, 1.0]], ['2, k, 20', [-0.1489423, 0.2964568, 1.0]], ['2, k, 21', [-0.204763, -0.1422221, 1.0]], ['2, k, 22', [-0.3307319, -0.1676214, 1.0]], ['2, k, 23', [-0.09884842, -0.1295862, 1.0]], ['2, k, 24', [0.01648198, -0.1356052, 1.0]]]
[['2, k, 0', [-0.1450281, -0.1505946, 1.0]], ['2, k, 1', [-0.148921, 0.1073803, 1.0]], ['2, k, 2', [-0.1486748, 0.3587819, 1.0]], ['2, k, 3', [-0.1447943, 0.5049508, 1.0]], ['2, k, 4', [-0.3179438, 0.2400454, 1.0]], ['2, k, 5', [-0.4106365, 0.02795998, 1.0]], ['2, k, 6', [-0.3740641, -0.1128164, 1.0]], ['2, k, 7', [-0.3366801, -0.1183105, 1.0]], ['2, k, 8', [0.03035304, 0.2437368, 1.0]], ['2, k, 9', [0.09444264, 0.02803172, 1.0]], ['2, k, 10', [0.01186348, -0.05187586, 1.0]], ['2, k, 11', [-0.05190262, -0.08651559, 1.0]], ['2, k, 12', [-0.2239143, -0.1495537, 1.0]], ['2, k, 13', [-0.4948927, -0.2411205, 1.0]], ['2, k, 14', [-0.7481107, -0.6325852, 1.0]], ['2, k, 15', [-0.719713, -0.6692769, 1.0]], ['2, k, 16', [-0.06248805, -0.147956, 1.0]], ['2, k, 17', [0.1499783, -0.1858432, 1.0]], ['2, k, 18', [0.008240263, -0.6024045, 1.0]], ['2, k, 19', [0.02635631, -0.6395986, 1.0]], ['2, k, 20', [-0.1489461, 0.2967211, 1.0]], ['2, k, 21', [-0.3204967, -0.1573389, 1.0]], ['2, k, 22', [-0.3870678, -0.1309941, 1.0]], ['2, k, 23', [-0.1042923, -0.1313958, 1.0]], ['2, k, 24', [0.01655944, -0.1371416, 1.0]]]
[['2, k, 0', [-0.1458121, -0.1510547, 1.0]], ['2, k, 1', [-0.1488717, 0.1071073, 1.0]], ['2, k, 2', [-0.1484836, 0.3585619, 1.0]], ['2, k, 3', [-0.1452198, 0.5045035, 1.0]], ['2, k, 4', [-0.3174614, 0.2398314, 1.0]], ['2, k, 5', [-0.4110496, 0.02747002, 1.0]], ['2, k, 6', [-0.3241196, -0.1015723, 1.0]], ['2, k, 7', [-0.2618911, -0.1275807, 1.0]], ['2, k, 8', [0.03057955, 0.2436932, 1.0]], ['2, k, 9', [0.09453654, 0.02861079, 1.0]], ['2, k, 10', [0.02206051, -0.07127058, 1.0]], ['2, k, 11', [-0.04401233, -0.09076133, 1.0]], ['2, k, 12', [-0.2248394, -0.1499151, 1.0]], ['2, k, 13', [-0.4946181, -0.2416955, 1.0]], ['2, k, 14', [-0.7473941, -0.6332455, 1.0]], ['2, k, 15', [-0.7189491, -0.6699436, 1.0]], ['2, k, 16', [-0.06313557, -0.1484906, 1.0]], ['2, k, 17', [0.1506357, -0.1859716, 1.0]], ['2, k, 18', [0.008860397, -0.6015854, 1.0]], ['2, k, 19', [0.02702487, -0.6388043, 1.0]], ['2, k, 20', [-0.1487926, 0.2965138, 1.0]], ['2, k, 21', [-0.1902362, -0.1493223, 1.0]], ['2, k, 22', [-0.2813845, -0.1726749, 1.0]], ['2, k, 23', [-0.100339, -0.1318209, 1.0]], ['2, k, 24', [0.02158473, -0.1381716, 1.0]]]
[['2, k, 0', [-0.1457344, -0.1512885, 1.0]], ['2, k, 1', [-0.1487468, 0.1069113, 1.0]], ['2, k, 2', [-0.148489, 0.3584228, 1.0]], ['2, k, 3', [-0.145276, 0.5041901, 1.0]], ['2, k, 4', [-0.3167546, 0.2387893, 1.0]], ['2, k, 5', [-0.4106919, 0.02656543, 1.0]], ['2, k, 6', [-0.3227421, -0.101568, 1.0]], ['2, k, 7', [-0.2628841, -0.130211, 1.0]], ['2, k, 8', [0.03130632, 0.2439426, 1.0]], ['2, k, 9', [0.09459055, 0.02865523, 1.0]], ['2, k, 10', [0.05306404, -0.09528838, 1.0]], ['2, k, 11', [-0.005964633, -0.1116936, 1.0]], ['2, k, 12', [-0.2246858, -0.150185, 1.0]], ['2, k, 13', [-0.4936109, -0.2425504, 1.0]], ['2, k, 14', [-0.7360741, -0.6392048, 1.0]], ['2, k, 15', [-0.7075374, -0.6757976, 1.0]], ['2, k, 16', [-0.06312729, -0.1486775, 1.0]], ['2, k, 17', [0.1508333, -0.1859521, 1.0]], ['2, k, 18', [0.009244774, -0.600818, 1.0]], ['2, k, 19', [0.0276175, -0.6380492, 1.0]], ['2, k, 20', [-0.1487696, 0.2963803, 1.0]], ['2, k, 21', [-0.1946753, -0.1548124, 1.0]], ['2, k, 22', [-0.2791191, -0.1754798, 1.0]], ['2, k, 23', [-0.02888825, -0.1599467, 1.0]], ['2, k, 24', [0.04023275, -0.1134515, 1.0]]]
[['2, k, 0', [-0.1449184, -0.1520971, 1.0]], ['2, k, 1', [-0.1480306, 0.105923, 1.0]], ['2, k, 2', [-0.1483096, 0.3574446, 1.0]], ['2, k, 3', [-0.1454893, 0.5029849, 1.0]], ['2, k, 4', [-0.3230391, 0.2357479, 1.0]], ['2, k, 5', [-0.4110729, 0.02583119, 1.0]], ['2, k, 6', [-0.3226264, -0.1015603, 1.0]], ['2, k, 7', [-0.2635859, -0.1307275, 1.0]], ['2, k, 8', [0.03164399, 0.2429824, 1.0]], ['2, k, 9', [0.09582614, 0.02721234, 1.0]], ['2, k, 10', [0.03770242, -0.0827122, 1.0]], ['2, k, 11', [-0.01464569, -0.09659918, 1.0]], ['2, k, 12', [-0.2237452, -0.1512567, 1.0]], ['2, k, 13', [-0.4905731, -0.2419179, 1.0]], ['2, k, 14', [-0.719242, -0.6433682, 1.0]], ['2, k, 15', [-0.6916981, -0.6798818, 1.0]], ['2, k, 16', [-0.06244443, -0.1492585, 1.0]], ['2, k, 17', [0.151354, -0.1863143, 1.0]], ['2, k, 18', [0.009121957, -0.6009006, 1.0]], ['2, k, 19', [0.02669768, -0.6381409, 1.0]], ['2, k, 20', [-0.1484594, 0.2954275, 1.0]], ['2, k, 21', [-0.1926313, -0.1560639, 1.0]], ['2, k, 22', [-0.2892514, -0.1708634, 1.0]], ['2, k, 23', [-0.07218688, -0.1323923, 1.0]], ['2, k, 24', [0.01467564, -0.1281528, 1.0]]]
[['2, k, 0', [-0.1465009, -0.1536227, 1.0]], ['2, k, 1', [-0.1482727, 0.1044304, 1.0]], ['2, k, 2', [-0.1477966, 0.355521, 1.0]], ['2, k, 3', [-0.1456088, 0.5016382, 1.0]], ['2, k, 4', [-0.3212842, 0.2347708, 1.0]], ['2, k, 5', [-0.4109245, 0.02476182, 1.0]], ['2, k, 6', [-0.3219094, -0.1015662, 1.0]], ['2, k, 7', [-0.264595, -0.1302889, 1.0]], ['2, k, 8', [0.03208723, 0.242065, 1.0]], ['2, k, 9', [0.09573774, 0.02703067, 1.0]], ['2, k, 10', [0.04321569, -0.08889231, 1.0]], ['2, k, 11', [-0.009636796, -0.1015119, 1.0]], ['2, k, 12', [-0.2249587, -0.1522148, 1.0]], ['2, k, 13', [-0.484757, -0.2369734, 1.0]], ['2, k, 14', [-0.6569943, -0.6055042, 1.0]], ['2, k, 15', [-0.6299548, -0.6424819, 1.0]], ['2, k, 16', [-0.06444045, -0.1514378, 1.0]], ['2, k, 17', [0.1517484, -0.1856831, 1.0]], ['2, k, 18', [0.009076984, -0.6008648, 1.0]], ['2, k, 19', [0.02694941, -0.6380989, 1.0]], ['2, k, 20', [-0.1481394, 0.2936449, 1.0]], ['2, k, 21', [-0.1963652, -0.1543439, 1.0]], ['2, k, 22', [-0.2835498, -0.173579, 1.0]], ['2, k, 23', [-0.03503025, -0.1557587, 1.0]], ['2, k, 24', [0.03615615, -0.1120891, 1.0]]]
[['2, k, 0', [-0.1462928, -0.1538539, 1.0]], ['2, k, 1', [-0.1480882, 0.104084, 1.0]], ['2, k, 2', [-0.1477663, 0.3551072, 1.0]], ['2, k, 3', [-0.1456629, 0.5011917, 1.0]], ['2, k, 4', [-0.3203723, 0.2344171, 1.0]], ['2, k, 5', [-0.4110442, 0.02444618, 1.0]], ['2, k, 6', [-0.3212056, -0.1012187, 1.0]], ['2, k, 7', [-0.2626539, -0.1289801, 1.0]], ['2, k, 8', [0.03257219, 0.2416096, 1.0]], ['2, k, 9', [0.09653189, 0.02646748, 1.0]], ['2, k, 10', [0.04629948, -0.08995774, 1.0]], ['2, k, 11', [-0.009100245, -0.1013969, 1.0]], ['2, k, 12', [-0.2246958, -0.152456, 1.0]], ['2, k, 13', [-0.4773738, -0.2333388, 1.0]], ['2, k, 14', [-0.6419188, -0.612642, 1.0]], ['2, k, 15', [-0.6148126, -0.6494803, 1.0]], ['2, k, 16', [-0.06428773, -0.1516355, 1.0]], ['2, k, 17', [0.1517839, -0.1856097, 1.0]], ['2, k, 18', [0.009175858, -0.6006071, 1.0]], ['2, k, 19', [0.02729102, -0.6378319, 1.0]], ['2, k, 20', [-0.1480625, 0.2932553, 1.0]], ['2, k, 21', [-0.1918407, -0.1509714, 1.0]], ['2, k, 22', [-0.2799501, -0.1738014, 1.0]], ['2, k, 23', [-0.04309759, -0.1491862, 1.0]], ['2, k, 24', [0.03705788, -0.1099856, 1.0]]]
[['2, k, 0', [-0.1464985, -0.1537629, 1.0]], ['2, k, 1', [-0.1484967, 0.1042472, 1.0]], ['2, k, 2', [-0.1488555, 0.3555382, 1.0]], ['2, k, 3', [-0.1458223, 0.5012651, 1.0]], ['2, k, 4', [-0.3198924, 0.2347875, 1.0]], ['2, k, 5', [-0.4110864, 0.02412125, 1.0]], ['2, k, 6', [-0.3205944, -0.09953152, 1.0]], ['2, k, 7', [-0.2600305, -0.1255349, 1.0]], ['2, k, 8', [0.03211012, 0.2414264, 1.0]], ['2, k, 9', [0.09668828, 0.02659683, 1.0]], ['2, k, 10', [0.04716335, -0.09032862, 1.0]], ['2, k, 11', [-0.01125494, -0.1040903, 1.0]], ['2, k, 12', [-0.2251363, -0.1522129, 1.0]], ['2, k, 13', [-0.4532667, -0.2175431, 1.0]], ['2, k, 14', [-0.5446934, -0.6184745, 1.0]], ['2, k, 15', [-0.5770615, -0.6861763, 1.0]], ['2, k, 16', [-0.06445658, -0.1515795, 1.0]], ['2, k, 17', [0.1516424, -0.1856457, 1.0]], ['2, k, 18', [0.009162102, -0.6003138, 1.0]], ['2, k, 19', [0.02738818, -0.6375351, 1.0]], ['2, k, 20', [-0.1489234, 0.2935963, 1.0]], ['2, k, 21', [-0.1927011, -0.1506763, 1.0]], ['2, k, 22', [-0.2773252, -0.1694456, 1.0]], ['2, k, 23', [-0.04674615, -0.1495915, 1.0]], ['2, k, 24', [0.03548178, -0.1100906, 1.0]]]
[['2, k, 0', [-0.1468194, -0.1537739, 1.0]], ['2, k, 1', [-0.1487723, 0.1042911, 1.0]], ['2, k, 2', [-0.1492646, 0.3557333, 1.0]], ['2, k, 3', [-0.145905, 0.5013438, 1.0]], ['2, k, 4', [-0.3199437, 0.2349198, 1.0]], ['2, k, 5', [-0.4111027, 0.02406555, 1.0]], ['2, k, 6', [-0.3192742, -0.09759645, 1.0]], ['2, k, 7', [-0.2516518, -0.123255, 1.0]], ['2, k, 8', [0.03190099, 0.2411104, 1.0]], ['2, k, 9', [0.09676102, 0.02673279, 1.0]], ['2, k, 10', [0.01420723, -0.04856712, 1.0]], ['2, k, 11', [-0.03438329, -0.0809143, 1.0]], ['2, k, 12', [-0.2254864, -0.1522041, 1.0]], ['2, k, 13', [-0.4411234, -0.2092582, 1.0]], ['2, k, 14', [-0.490725, -0.6165011, 1.0]], ['2, k, 15', [-0.5220202, -0.6735576, 1.0]], ['2, k, 16', [-0.06473721, -0.1516062, 1.0]], ['2, k, 17', [0.1513159, -0.1857494, 1.0]], ['2, k, 18', [0.009267211, -0.6003655, 1.0]], ['2, k, 19', [0.02753732, -0.6375763, 1.0]], ['2, k, 20', [-0.1492827, 0.2937403, 1.0]], ['2, k, 21', [-0.1769234, -0.1332243, 1.0]], ['2, k, 22', [-0.2981836, -0.1702494, 1.0]], ['2, k, 23', [-0.08461868, -0.1175239, 1.0]], ['2, k, 24', [0.00260964, -0.111336, 1.0]]]
[['2, k, 0', [-0.1487649, -0.1534397, 1.0]], ['2, k, 1', [-0.1507528, 0.1045654, 1.0]], ['2, k, 2', [-0.1516495, 0.3560543, 1.0]], ['2, k, 3', [-0.1463287, 0.5011864, 1.0]], ['2, k, 4', [-0.3200788, 0.2352761, 1.0]], ['2, k, 5', [-0.4109395, 0.02382664, 1.0]], ['2, k, 6', [-0.3186974, -0.09677549, 1.0]], ['2, k, 7', [-0.2544346, -0.1091152, 1.0]], ['2, k, 8', [0.03172651, 0.2410352, 1.0]], ['2, k, 9', [0.09598669, 0.02764606, 1.0]], ['2, k, 10', [0.01457428, -0.04862641, 1.0]], ['2, k, 11', [-0.03030745, -0.08006391, 1.0]], ['2, k, 12', [-0.2272269, -0.1516307, 1.0]], ['2, k, 13', [-0.4253388, -0.200712, 1.0]], ['2, k, 14', [-0.4402101, -0.6189681, 1.0]], ['2, k, 15', [-0.4611816, -0.6831055, 1.0]], ['2, k, 16', [-0.06680685, -0.1515231, 1.0]], ['2, k, 17', [0.1506072, -0.185896, 1.0]], ['2, k, 18', [0.009065835, -0.601774, 1.0]], ['2, k, 19', [0.02743318, -0.6389566, 1.0]], ['2, k, 20', [-0.1515584, 0.2940488, 1.0]], ['2, k, 21', [-0.1769391, -0.1327084, 1.0]], ['2, k, 22', [-0.2713782, -0.1493721, 1.0]], ['2, k, 23', [-0.08381833, -0.1175534, 1.0]], ['2, k, 24', [-0.004682012, -0.1181987, 1.0]]]
[['2, k, 0', [-0.14905, -0.1532128, 1.0]], ['2, k, 1', [-0.1514338, 0.1051495, 1.0]], ['2, k, 2', [-0.1530297, 0.3572639, 1.0]], ['2, k, 3', [-0.1465028, 0.5013835, 1.0]], ['2, k, 4', [-0.3199712, 0.2353627, 1.0]], ['2, k, 5', [-0.4106933, 0.02349101, 1.0]], ['2, k, 6', [-0.3174805, -0.09467959, 1.0]], ['2, k, 7', [-0.2525017, -0.1067069, 1.0]], ['2, k, 8', [0.03080708, 0.241014, 1.0]], ['2, k, 9', [0.0956706, 0.02749565, 1.0]], ['2, k, 10', [0.02353619, -0.06354658, 1.0]], ['2, k, 11', [-0.02753551, -0.08538821, 1.0]], ['2, k, 12', [-0.2275277, -0.1513435, 1.0]], ['2, k, 13', [-0.4068768, -0.1872766, 1.0]], ['2, k, 14', [-0.3958063, -0.6045712, 1.0]], ['2, k, 15', [-0.4066834, -0.6819155, 1.0]], ['2, k, 16', [-0.06706131, -0.151349, 1.0]], ['2, k, 17', [0.1498355, -0.1863107, 1.0]], ['2, k, 18', [0.009127729, -0.6017395, 1.0]], ['2, k, 19', [0.02760719, -0.6389174, 1.0]], ['2, k, 20', [-0.1527388, 0.2950803, 1.0]], ['2, k, 21', [-0.1835314, -0.1219049, 1.0]], ['2, k, 22', [-0.2735346, -0.1426884, 1.0]], ['2, k, 23', [-0.08410913, -0.1203124, 1.0]], ['2, k, 24', [0.00573042, -0.1161284, 1.0]]]
[['2, k, 0', [-0.1492719, -0.1530727, 1.0]], ['2, k, 1', [-0.1520925, 0.1054774, 1.0]], ['2, k, 2', [-0.1543703, 0.357854, 1.0]], ['2, k, 3', [-0.1469732, 0.5022229, 1.0]], ['2, k, 4', [-0.319977, 0.2353629, 1.0]], ['2, k, 5', [-0.4108132, 0.02295444, 1.0]], ['2, k, 6', [-0.3158332, -0.09192143, 1.0]], ['2, k, 7', [-0.2519846, -0.1029659, 1.0]], ['2, k, 8', [0.03064157, 0.2407783, 1.0]], ['2, k, 9', [0.09548679, 0.02848369, 1.0]], ['2, k, 10', [0.05658778, -0.09633973, 1.0]], ['2, k, 11', [-0.008275405, -0.1125868, 1.0]], ['2, k, 12', [-0.2277191, -0.151178, 1.0]], ['2, k, 13', [-0.3904521, -0.1784079, 1.0]], ['2, k, 14', [-0.3473504, -0.608049, 1.0]], ['2, k, 15', [-0.3519977, -0.6795134, 1.0]], ['2, k, 16', [-0.067304, -0.1512316, 1.0]], ['2, k, 17', [0.1486163, -0.1866438, 1.0]], ['2, k, 18', [0.006875674, -0.6033421, 1.0]], ['2, k, 19', [0.02544624, -0.6405032, 1.0]], ['2, k, 20', [-0.1538915, 0.2956023, 1.0]], ['2, k, 21', [-0.1889663, -0.1199503, 1.0]], ['2, k, 22', [-0.2722694, -0.1354163, 1.0]], ['2, k, 23', [-0.02914512, -0.1697226, 1.0]], ['2, k, 24', [0.03862298, -0.1051565, 1.0]]]
[['2, k, 0', [-0.1552521, -0.1529296, 1.0]], ['2, k, 1', [-0.1548232, 0.1054, 1.0]], ['2, k, 2', [-0.1551074, 0.3577107, 1.0]], ['2, k, 3', [-0.1472468, 0.5023227, 1.0]], ['2, k, 4', [-0.3204128, 0.2356286, 1.0]], ['2, k, 5', [-0.4101109, 0.02201439, 1.0]], ['2, k, 6', [-0.304824, -0.08219945, 1.0]], ['2, k, 7', [-0.2419277, -0.09739836, 1.0]], ['2, k, 8', [0.03000011, 0.2406453, 1.0]], ['2, k, 9', [0.09555691, 0.02798356, 1.0]], ['2, k, 10', [0.056514, -0.09629844, 1.0]], ['2, k, 11', [-0.008012329, -0.112808, 1.0]], ['2, k, 12', [-0.2334165, -0.1501927, 1.0]], ['2, k, 13', [-0.3689109, -0.1735039, 1.0]], ['2, k, 14', [-0.3138374, -0.6017445, 1.0]], ['2, k, 15', [-0.3113666, -0.6699867, 1.0]], ['2, k, 16', [-0.07349253, -0.1519627, 1.0]], ['2, k, 17', [0.1471911, -0.1877055, 1.0]], ['2, k, 18', [0.004694765, -0.6064897, 1.0]], ['2, k, 19', [0.02323507, -0.6436199, 1.0]], ['2, k, 20', [-0.1550136, 0.2954627, 1.0]], ['2, k, 21', [-0.1691598, -0.1220814, 1.0]], ['2, k, 22', [-0.2657612, -0.1273518, 1.0]], ['2, k, 23', [-0.03869961, -0.1601347, 1.0]], ['2, k, 24', [0.04136046, -0.1071842, 1.0]]]
[['2, k, 0', [-0.1570119, -0.1530441, 1.0]], ['2, k, 1', [-0.156051, 0.1052515, 1.0]], ['2, k, 2', [-0.1556342, 0.35755, 1.0]], ['2, k, 3', [-0.1477263, 0.5024849, 1.0]], ['2, k, 4', [-0.3204357, 0.2355916, 1.0]], ['2, k, 5', [-0.4091493, 0.02138533, 1.0]], ['2, k, 6', [-0.299384, -0.08134848, 1.0]], ['2, k, 7', [-0.2332669, -0.0978767, 1.0]], ['2, k, 8', [0.02963057, 0.2408215, 1.0]], ['2, k, 9', [0.09548996, 0.02769845, 1.0]], ['2, k, 10', [0.01714935, -0.05403293, 1.0]], ['2, k, 11', [-0.0288157, -0.08623562, 1.0]], ['2, k, 12', [-0.2350902, -0.1501064, 1.0]], ['2, k, 13', [-0.3493387, -0.1771269, 1.0]], ['2, k, 14', [-0.279212, -0.6058477, 1.0]], ['2, k, 15', [-0.2544404, -0.6814529, 1.0]], ['2, k, 16', [-0.07535058, -0.1522804, 1.0]], ['2, k, 17', [0.1457894, -0.1892296, 1.0]], ['2, k, 18', [0.003383912, -0.6083671, 1.0]], ['2, k, 19', [0.02204192, -0.6454753, 1.0]], ['2, k, 20', [-0.1557147, 0.2953023, 1.0]], ['2, k, 21', [-0.1655475, -0.1236244, 1.0]], ['2, k, 22', [-0.2561775, -0.1279261, 1.0]], ['2, k, 23', [-0.07292877, -0.128717, 1.0]], ['2, k, 24', [0.007407846, -0.1192338, 1.0]]]
