[['2, k, 0', [-0.20825, -0.500367, 1.0]], ['2, k, 1', [-0.223546, -0.193227, 1.0]], ['2, k, 2', [-0.236949, 0.107191, 1.0]], ['2, k, 3', [-0.228858, 0.250382, 1.0]], ['2, k, 4', [-0.381944, -0.0134991, 1.0]], ['2, k, 5', [-0.442188, -0.277018, 1.0]], ['2, k, 6', [-0.456062, -0.508536, 1.0]], ['2, k, 7', [-0.453687, -0.492531, 1.0]], ['2, k, 8', [-0.0605284, -0.00998125, 1.0]], ['2, k, 9', [0.00932179, -0.267798, 1.0]], ['2, k, 10', [0.0669941, -0.491192, 1.0]], ['2, k, 11', [0.0718953, -0.511846, 1.0]], ['2, k, 12', [-0.278398, -0.493576, 1.0]], ['2, k, 13', [-0.307306, -0.784313, 1.0]], ['2, k, 14', [-0.337961, -1.08761, 1.0]], ['2, k, 15', [-0.330811, -1.14844, 1.0]], ['2, k, 16', [-0.131785, -0.491982, 1.0]], ['2, k, 17', [-0.100273, -0.76685, 1.0]], ['2, k, 18', [-0.0884999, -1.04493, 1.0]], ['2, k, 19', [-0.0523682, -1.10254, 1.0]], ['2, k, 20', [-0.233914, 0.0330523, 1.0]], ['2, k, 21', [-0.458836, -0.555474, 1.0]], ['2, k, 22', [-0.407227, -0.489706, 1.0]], ['2, k, 23', [0.0579046, -0.533916, 1.0]], ['2, k, 24', [0.0266708, -0.516849, 1.0]]]
[['2, k, 0', [-0.207287, -0.499449, 1.0]], ['2, k, 1', [-0.223101, -0.193324, 1.0]], ['2, k, 2', [-0.236531, 0.106208, 1.0]], ['2, k, 3', [-0.229014, 0.250026, 1.0]], ['2, k, 4', [-0.381507, -0.0138316, 1.0]], ['2, k, 5', [-0.442749, -0.276297, 1.0]], ['2, k, 6', [-0.454419, -0.508099, 1.0]], ['2, k, 7', [-0.452001, -0.494828, 1.0]], ['2, k, 8', [-0.0603699, -0.00950773, 1.0]], ['2, k, 9', [0.00928844, -0.268188, 1.0]], ['2, k, 10', [0.0654531, -0.492039, 1.0]], ['2, k, 11', [0.0677887, -0.513669, 1.0]], ['2, k, 12', [-0.277491, -0.493129, 1.0]], ['2, k, 13', [-0.305022, -0.779675, 1.0]], ['2, k, 14', [-0.337659, -1.08515, 1.0]], ['2, k, 15', [-0.32993, -1.14352, 1.0]], ['2, k, 16', [-0.130961, -0.490708, 1.0]], ['2, k, 17', [-0.10071, -0.765346, 1.0]], ['2, k, 18', [-0.0873199, -1.04383, 1.0]], ['2, k, 19', [-0.0516334, -1.10394, 1.0]], ['2, k, 20', [-0.233538, 0.0322857, 1.0]], ['2, k, 21', [-0.453431, -0.555291, 1.0]], ['2, k, 22', [-0.407351, -0.493667, 1.0]], ['2, k, 23', [0.0610698, -0.534605, 1.0]], ['2, k, 24', [0.0246621, -0.516328, 1.0]]]
[['2, k, 0', [-0.207344, -0.499472, 1.0]], ['2, k, 1', [-0.223154, -0.193356, 1.0]], ['2, k, 2', [-0.236597, 0.106162, 1.0]], ['2, k, 3', [-0.229068, 0.250024, 1.0]], ['2, k, 4', [-0.381575, -0.0139644, 1.0]], ['2, k, 5', [-0.442897, -0.276351, 1.0]], ['2, k, 6', [-0.454446, -0.508174, 1.0]], ['2, k, 7', [-0.451656, -0.493741, 1.0]], ['2, k, 8', [-0.0603629, -0.00942621, 1.0]], ['2, k, 9', [0.00929354, -0.268296, 1.0]], ['2, k, 10', [0.0653964, -0.492188, 1.0]], ['2, k, 11', [0.0666544, -0.513876, 1.0]], ['2, k, 12', [-0.277569, -0.493278, 1.0]], ['2, k, 13', [-0.304889, -0.77975, 1.0]], ['2, k, 14', [-0.336548, -1.08354, 1.0]], ['2, k, 15', [-0.329829, -1.14471, 1.0]], ['2, k, 16', [-0.131033, -0.490649, 1.0]], ['2, k, 17', [-0.100748, -0.765345, 1.0]], ['2, k, 18', [-0.0873233, -1.04386, 1.0]], ['2, k, 19', [-0.0515893, -1.10393, 1.0]], ['2, k, 20', [-0.2336, 0.032243, 1.0]], ['2, k, 21', [-0.453053, -0.555655, 1.0]], ['2, k, 22', [-0.405724, -0.514477, 1.0]], ['2, k, 23', [0.070398, -0.532352, 1.0]], ['2, k, 24', [0.0243924, -0.516638, 1.0]]]
[['2, k, 0', [-0.20729, -0.499512, 1.0]], ['2, k, 1', [-0.223167, -0.193436, 1.0]], ['2, k, 2', [-0.236718, 0.106042, 1.0]], ['2, k, 3', [-0.229198, 0.249922, 1.0]], ['2, k, 4', [-0.381611, -0.0139623, 1.0]], ['2, k, 5', [-0.442886, -0.276394, 1.0]], ['2, k, 6', [-0.454439, -0.50824, 1.0]], ['2, k, 7', [-0.452609, -0.494321, 1.0]], ['2, k, 8', [-0.0603973, -0.00940872, 1.0]], ['2, k, 9', [0.00927401, -0.268304, 1.0]], ['2, k, 10', [0.0651793, -0.492291, 1.0]], ['2, k, 11', [0.0666818, -0.513833, 1.0]], ['2, k, 12', [-0.277538, -0.493405, 1.0]], ['2, k, 13', [-0.304307, -0.778727, 1.0]], ['2, k, 14', [-0.336541, -1.08323, 1.0]], ['2, k, 15', [-0.330122, -1.14429, 1.0]], ['2, k, 16', [-0.130924, -0.490549, 1.0]], ['2, k, 17', [-0.1008, -0.765435, 1.0]], ['2, k, 18', [-0.087081, -1.04411, 1.0]], ['2, k, 19', [-0.0511814, -1.10453, 1.0]], ['2, k, 20', [-0.23369, 0.0321323, 1.0]], ['2, k, 21', [-0.451374, -0.55816, 1.0]], ['2, k, 22', [-0.405013, -0.513585, 1.0]], ['2, k, 23', [0.0834385, -0.534435, 1.0]], ['2, k, 24', [0.0256258, -0.516628, 1.0]]]
[['2, k, 0', [-0.207308, -0.499542, 1.0]], ['2, k, 1', [-0.223225, -0.193474, 1.0]], ['2, k, 2', [-0.236847, 0.105997, 1.0]], ['2, k, 3', [-0.22929, 0.249918, 1.0]], ['2, k, 4', [-0.381523, -0.014062, 1.0]], ['2, k, 5', [-0.442835, -0.276653, 1.0]], ['2, k, 6', [-0.454509, -0.508513, 1.0]], ['2, k, 7', [-0.452332, -0.495243, 1.0]], ['2, k, 8', [-0.0605101, -0.00952188, 1.0]], ['2, k, 9', [0.00927709, -0.268368, 1.0]], ['2, k, 10', [0.0651313, -0.492387, 1.0]], ['2, k, 11', [0.0680331, -0.513739, 1.0]], ['2, k, 12', [-0.277572, -0.493598, 1.0]], ['2, k, 13', [-0.304506, -0.778933, 1.0]], ['2, k, 14', [-0.335957, -1.08265, 1.0]], ['2, k, 15', [-0.329869, -1.14443, 1.0]], ['2, k, 16', [-0.130928, -0.490493, 1.0]], ['2, k, 17', [-0.10055, -0.764887, 1.0]], ['2, k, 18', [-0.0869273, -1.0441, 1.0]], ['2, k, 19', [-0.0509796, -1.10439, 1.0]], ['2, k, 20', [-0.233798, 0.0320889, 1.0]], ['2, k, 21', [-0.454328, -0.558241, 1.0]], ['2, k, 22', [-0.405737, -0.514028, 1.0]], ['2, k, 23', [0.0660174, -0.531491, 1.0]], ['2, k, 24', [0.0248509, -0.51664, 1.0]]]
[['2, k, 0', [-0.207318, -0.499568, 1.0]], ['2, k, 1', [-0.22321, -0.193537, 1.0]], ['2, k, 2', [-0.236828, 0.105896, 1.0]], ['2, k, 3', [-0.229298, 0.249912, 1.0]], ['2, k, 4', [-0.381496, -0.0141002, 1.0]], ['2, k, 5', [-0.442951, -0.276555, 1.0]], ['2, k, 6', [-0.454447, -0.508466, 1.0]], ['2, k, 7', [-0.452018, -0.4949, 1.0]], ['2, k, 8', [-0.0605019, -0.00954311, 1.0]], ['2, k, 9', [0.00918003, -0.268376, 1.0]], ['2, k, 10', [0.0651435, -0.492376, 1.0]], ['2, k, 11', [0.0663585, -0.515014, 1.0]], ['2, k, 12', [-0.277583, -0.493666, 1.0]], ['2, k, 13', [-0.304534, -0.778876, 1.0]], ['2, k, 14', [-0.335929, -1.08192, 1.0]], ['2, k, 15', [-0.329829, -1.14413, 1.0]], ['2, k, 16', [-0.130929, -0.49048, 1.0]], ['2, k, 17', [-0.100565, -0.764855, 1.0]], ['2, k, 18', [-0.0868133, -1.04403, 1.0]], ['2, k, 19', [-0.0515362, -1.10396, 1.0]], ['2, k, 20', [-0.233777, 0.0319965, 1.0]], ['2, k, 21', [-0.453633, -0.556266, 1.0]], ['2, k, 22', [-0.409814, -0.496092, 1.0]], ['2, k, 23', [0.0693361, -0.531884, 1.0]], ['2, k, 24', [0.0244745, -0.516781, 1.0]]]
[['2, k, 0', [-0.207287, -0.499567, 1.0]], ['2, k, 1', [-0.223235, -0.193627, 1.0]], ['2, k, 2', [-0.236964, 0.105669, 1.0]], ['2, k, 3', [-0.229153, 0.249851, 1.0]], ['2, k, 4', [-0.381494, -0.0141034, 1.0]], ['2, k, 5', [-0.442941, -0.276553, 1.0]], ['2, k, 6', [-0.454535, -0.508487, 1.0]], ['2, k, 7', [-0.45224, -0.495035, 1.0]], ['2, k, 8', [-0.0605488, -0.00948021, 1.0]], ['2, k, 9', [0.00913959, -0.268412, 1.0]], ['2, k, 10', [0.0652435, -0.492413, 1.0]], ['2, k, 11', [0.0667518, -0.514094, 1.0]], ['2, k, 12', [-0.277574, -0.49374, 1.0]], ['2, k, 13', [-0.304549, -0.778865, 1.0]], ['2, k, 14', [-0.335752, -1.08198, 1.0]], ['2, k, 15', [-0.329912, -1.14437, 1.0]], ['2, k, 16', [-0.130861, -0.490391, 1.0]], ['2, k, 17', [-0.100565, -0.764853, 1.0]], ['2, k, 18', [-0.0866291, -1.04419, 1.0]], ['2, k, 19', [-0.0511881, -1.10482, 1.0]], ['2, k, 20', [-0.233878, 0.0318096, 1.0]], ['2, k, 21', [-0.456047, -0.558516, 1.0]], ['2, k, 22', [-0.408839, -0.492007, 1.0]], ['2, k, 23', [0.0640418, -0.53332, 1.0]], ['2, k, 24', [0.0240252, -0.515877, 1.0]]]
[['2, k, 0', [-0.207464, -0.499554, 1.0]], ['2, k, 1', [-0.22335, -0.19364, 1.0]], ['2, k, 2', [-0.237049, 0.105637, 1.0]], ['2, k, 3', [-0.229206, 0.249759, 1.0]], ['2, k, 4', [-0.381471, -0.0141563, 1.0]], ['2, k, 5', [-0.443049, -0.276353, 1.0]], ['2, k, 6', [-0.454043, -0.508373, 1.0]], ['2, k, 7', [-0.453337, -0.494419, 1.0]], ['2, k, 8', [-0.0605658, -0.00944445, 1.0]], ['2, k, 9', [0.00907419, -0.268728, 1.0]], ['2, k, 10', [0.0653486, -0.492718, 1.0]], ['2, k, 11', [0.0674653, -0.514125, 1.0]], ['2, k, 12', [-0.27775, -0.4938, 1.0]], ['2, k, 13', [-0.304549, -0.779008, 1.0]], ['2, k, 14', [-0.335659, -1.08206, 1.0]], ['2, k, 15', [-0.330668, -1.14396, 1.0]], ['2, k, 16', [-0.131045, -0.490303, 1.0]], ['2, k, 17', [-0.100479, -0.764748, 1.0]], ['2, k, 18', [-0.0867131, -1.04402, 1.0]], ['2, k, 19', [-0.0516316, -1.10469, 1.0]], ['2, k, 20', [-0.233967, 0.0317817, 1.0]], ['2, k, 21', [-0.447946, -0.556597, 1.0]], ['2, k, 22', [-0.40832, -0.497196, 1.0]], ['2, k, 23', [0.0619699, -0.534413, 1.0]], ['2, k, 24', [0.0242728, -0.516925, 1.0]]]
[['2, k, 0', [-0.207474, -0.499558, 1.0]], ['2, k, 1', [-0.223374, -0.193664, 1.0]], ['2, k, 2', [-0.2371, 0.105591, 1.0]], ['2, k, 3', [-0.229233, 0.249751, 1.0]], ['2, k, 4', [-0.381451, -0.0142284, 1.0]], ['2, k, 5', [-0.443059, -0.276351, 1.0]], ['2, k, 6', [-0.453673, -0.508424, 1.0]], ['2, k, 7', [-0.452155, -0.496279, 1.0]], ['2, k, 8', [-0.0605633, -0.00944138, 1.0]], ['2, k, 9', [0.00909307, -0.268699, 1.0]], ['2, k, 10', [0.0651281, -0.492733, 1.0]], ['2, k, 11', [0.0669204, -0.51448, 1.0]], ['2, k, 12', [-0.277726, -0.493876, 1.0]], ['2, k, 13', [-0.304575, -0.77862, 1.0]], ['2, k, 14', [-0.335592, -1.08182, 1.0]], ['2, k, 15', [-0.330616, -1.14358, 1.0]], ['2, k, 16', [-0.131071, -0.490263, 1.0]], ['2, k, 17', [-0.10048, -0.764748, 1.0]], ['2, k, 18', [-0.0879929, -1.04328, 1.0]], ['2, k, 19', [-0.05216, -1.10403, 1.0]], ['2, k, 20', [-0.23401, 0.0317402, 1.0]], ['2, k, 21', [-0.45465, -0.557515, 1.0]], ['2, k, 22', [-0.406667, -0.498043, 1.0]], ['2, k, 23', [0.0621531, -0.53605, 1.0]], ['2, k, 24', [0.0244547, -0.516627, 1.0]]]
[['2, k, 0', [-0.207404, -0.499582, 1.0]], ['2, k, 1', [-0.223345, -0.193709, 1.0]], ['2, k, 2', [-0.237125, 0.105528, 1.0]], ['2, k, 3', [-0.229329, 0.249711, 1.0]], ['2, k, 4', [-0.381473, -0.0144954, 1.0]], ['2, k, 5', [-0.443081, -0.276312, 1.0]], ['2, k, 6', [-0.453697, -0.5084, 1.0]], ['2, k, 7', [-0.451714, -0.496065, 1.0]], ['2, k, 8', [-0.0607955, -0.00948167, 1.0]], ['2, k, 9', [0.00910188, -0.268674, 1.0]], ['2, k, 10', [0.065157, -0.492681, 1.0]], ['2, k, 11', [0.0688009, -0.514358, 1.0]], ['2, k, 12', [-0.27765, -0.494048, 1.0]], ['2, k, 13', [-0.304543, -0.778625, 1.0]], ['2, k, 14', [-0.336935, -1.08376, 1.0]], ['2, k, 15', [-0.331117, -1.14358, 1.0]], ['2, k, 16', [-0.130988, -0.49018, 1.0]], ['2, k, 17', [-0.100561, -0.764378, 1.0]], ['2, k, 18', [-0.0877962, -1.04326, 1.0]], ['2, k, 19', [-0.0524203, -1.10371, 1.0]], ['2, k, 20', [-0.234022, 0.0316812, 1.0]], ['2, k, 21', [-0.452735, -0.558502, 1.0]], ['2, k, 22', [-0.406718, -0.495893, 1.0]], ['2, k, 23', [0.0577421, -0.534346, 1.0]], ['2, k, 24', [0.02517, -0.517275, 1.0]]]
[['2, k, 0', [-0.207361, -0.499562, 1.0]], ['2, k, 1', [-0.223382, -0.1937, 1.0]], ['2, k, 2', [-0.237241, 0.105526, 1.0]], ['2, k, 3', [-0.229463, 0.249615, 1.0]], ['2, k, 4', [-0.381526, -0.014565, 1.0]], ['2, k, 5', [-0.44309, -0.276297, 1.0]], ['2, k, 6', [-0.453841, -0.508374, 1.0]], ['2, k, 7', [-0.452737, -0.496833, 1.0]], ['2, k, 8', [-0.0607935, -0.00945185, 1.0]], ['2, k, 9', [0.00903386, -0.268763, 1.0]], ['2, k, 10', [0.0651523, -0.492752, 1.0]], ['2, k, 11', [0.067353, -0.514577, 1.0]], ['2, k, 12', [-0.27761, -0.494174, 1.0]], ['2, k, 13', [-0.304698, -0.778949, 1.0]], ['2, k, 14', [-0.336675, -1.08375, 1.0]], ['2, k, 15', [-0.33163, -1.14343, 1.0]], ['2, k, 16', [-0.130929, -0.490015, 1.0]], ['2, k, 17', [-0.10052, -0.764361, 1.0]], ['2, k, 18', [-0.0877728, -1.04332, 1.0]], ['2, k, 19', [-0.0522911, -1.10376, 1.0]], ['2, k, 20', [-0.234116, 0.0316818, 1.0]], ['2, k, 21', [-0.455175, -0.558001, 1.0]], ['2, k, 22', [-0.406954, -0.497042, 1.0]], ['2, k, 23', [0.0452102, -0.53877, 1.0]], ['2, k, 24', [0.0250147, -0.516533, 1.0]]]
[['2, k, 0', [-0.207381, -0.499487, 1.0]], ['2, k, 1', [-0.223379, -0.193696, 1.0]], ['2, k, 2', [-0.237232, 0.105477, 1.0]], ['2, k, 3', [-0.229517, 0.249614, 1.0]], ['2, k, 4', [-0.381553, -0.0146597, 1.0]], ['2, k, 5', [-0.442989, -0.276224, 1.0]], ['2, k, 6', [-0.453477, -0.50834, 1.0]], ['2, k, 7', [-0.451514, -0.496617, 1.0]], ['2, k, 8', [-0.0608789, -0.00949439, 1.0]], ['2, k, 9', [0.00905447, -0.268777, 1.0]], ['2, k, 10', [0.0649941, -0.492812, 1.0]], ['2, k, 11', [0.0667348, -0.514334, 1.0]], ['2, k, 12', [-0.277625, -0.494121, 1.0]], ['2, k, 13', [-0.304686, -0.778695, 1.0]], ['2, k, 14', [-0.336405, -1.08278, 1.0]], ['2, k, 15', [-0.331335, -1.14319, 1.0]], ['2, k, 16', [-0.130945, -0.48991, 1.0]], ['2, k, 17', [-0.100532, -0.764336, 1.0]], ['2, k, 18', [-0.0876268, -1.04289, 1.0]], ['2, k, 19', [-0.0526837, -1.1033, 1.0]], ['2, k, 20', [-0.234108, 0.0316441, 1.0]], ['2, k, 21', [-0.456649, -0.559274, 1.0]], ['2, k, 22', [-0.406767, -0.49624, 1.0]], ['2, k, 23', [0.0619028, -0.533948, 1.0]], ['2, k, 24', [0.0239502, -0.517211, 1.0]]]
[['2, k, 0', [-0.207377, -0.499445, 1.0]], ['2, k, 1', [-0.223414, -0.193694, 1.0]], ['2, k, 2', [-0.237327, 0.105433, 1.0]], ['2, k, 3', [-0.229544, 0.249612, 1.0]], ['2, k, 4', [-0.381575, -0.0146724, 1.0]], ['2, k, 5', [-0.44298, -0.276244, 1.0]], ['2, k, 6', [-0.453553, -0.508363, 1.0]], ['2, k, 7', [-0.452626, -0.496601, 1.0]], ['2, k, 8', [-0.0609063, -0.00945749, 1.0]], ['2, k, 9', [0.00905018, -0.268785, 1.0]], ['2, k, 10', [0.0649344, -0.492841, 1.0]], ['2, k, 11', [0.0684607, -0.514578, 1.0]], ['2, k, 12', [-0.277625, -0.494127, 1.0]], ['2, k, 13', [-0.304692, -0.778633, 1.0]], ['2, k, 14', [-0.336763, -1.08301, 1.0]], ['2, k, 15', [-0.331409, -1.14302, 1.0]], ['2, k, 16', [-0.130921, -0.489723, 1.0]], ['2, k, 17', [-0.100723, -0.763941, 1.0]], ['2, k, 18', [-0.0874813, -1.04282, 1.0]], ['2, k, 19', [-0.0526813, -1.1033, 1.0]], ['2, k, 20', [-0.234184, 0.0316127, 1.0]], ['2, k, 21', [-0.457321, -0.559539, 1.0]], ['2, k, 22', [-0.407029, -0.497049, 1.0]], ['2, k, 23', [0.0640694, -0.533432, 1.0]], ['2, k, 24', [0.0235184, -0.519382, 1.0]]]
[['2, k, 0', [-0.207395, -0.499421, 1.0]], ['2, k, 1', [-0.223428, -0.193705, 1.0]], ['2, k, 2', [-0.237353, 0.105337, 1.0]], ['2, k, 3', [-0.229583, 0.249524, 1.0]], ['2, k, 4', [-0.381653, -0.0147064, 1.0]], ['2, k, 5', [-0.442935, -0.276261, 1.0]], ['2, k, 6', [-0.453727, -0.508383, 1.0]], ['2, k, 7', [-0.451816, -0.497085, 1.0]], ['2, k, 8', [-0.0609066, -0.00945438, 1.0]], ['2, k, 9', [0.00905921, -0.268769, 1.0]], ['2, k, 10', [0.0648317, -0.492858, 1.0]], ['2, k, 11', [0.0665045, -0.514917, 1.0]], ['2, k, 12', [-0.277659, -0.494118, 1.0]], ['2, k, 13', [-0.304907, -0.779232, 1.0]], ['2, k, 14', [-0.336625, -1.08318, 1.0]], ['2, k, 15', [-0.331568, -1.14317, 1.0]], ['2, k, 16', [-0.130939, -0.489656, 1.0]], ['2, k, 17', [-0.100739, -0.764078, 1.0]], ['2, k, 18', [-0.0871579, -1.04269, 1.0]], ['2, k, 19', [-0.052856, -1.10317, 1.0]], ['2, k, 20', [-0.234207, 0.0315439, 1.0]], ['2, k, 21', [-0.45665, -0.559862, 1.0]], ['2, k, 22', [-0.406793, -0.496392, 1.0]], ['2, k, 23', [0.06944, -0.531249, 1.0]], ['2, k, 24', [0.0242715, -0.51791, 1.0]]]
[['2, k, 0', [-0.207529, -0.499417, 1.0]], ['2, k, 1', [-0.223463, -0.193743, 1.0]], ['2, k, 2', [-0.237268, 0.105226, 1.0]], ['2, k, 3', [-0.229437, 0.249412, 1.0]], ['2, k, 4', [-0.381654, -0.0147746, 1.0]], ['2, k, 5', [-0.443023, -0.276283, 1.0]], ['2, k, 6', [-0.453727, -0.508412, 1.0]], ['2, k, 7', [-0.452382, -0.496295, 1.0]], ['2, k, 8', [-0.0609087, -0.0094481, 1.0]], ['2, k, 9', [0.00897613, -0.268636, 1.0]], ['2, k, 10', [0.0647097, -0.49277, 1.0]], ['2, k, 11', [0.066739, -0.515127, 1.0]], ['2, k, 12', [-0.27774, -0.494145, 1.0]], ['2, k, 13', [-0.30485, -0.779199, 1.0]], ['2, k, 14', [-0.336289, -1.083, 1.0]], ['2, k, 15', [-0.331338, -1.14253, 1.0]], ['2, k, 16', [-0.131123, -0.489605, 1.0]], ['2, k, 17', [-0.100738, -0.764075, 1.0]], ['2, k, 18', [-0.0870648, -1.04249, 1.0]], ['2, k, 19', [-0.0527066, -1.10319, 1.0]], ['2, k, 20', [-0.234158, 0.0314537, 1.0]], ['2, k, 21', [-0.45582, -0.558274, 1.0]], ['2, k, 22', [-0.40698, -0.497132, 1.0]], ['2, k, 23', [0.0454225, -0.541366, 1.0]], ['2, k, 24', [0.0231048, -0.515834, 1.0]]]
[['2, k, 0', [-0.20751, -0.499398, 1.0]], ['2, k, 1', [-0.223479, -0.193724, 1.0]], ['2, k, 2', [-0.237355, 0.105241, 1.0]], ['2, k, 3', [-0.229506, 0.249313, 1.0]], ['2, k, 4', [-0.381641, -0.0148756, 1.0]], ['2, k, 5', [-0.443064, -0.276189, 1.0]], ['2, k, 6', [-0.453511, -0.508338, 1.0]], ['2, k, 7', [-0.451409, -0.496315, 1.0]], ['2, k, 8', [-0.0608959, -0.00940956, 1.0]], ['2, k, 9', [0.00901595, -0.268697, 1.0]], ['2, k, 10', [0.0646628, -0.492841, 1.0]], ['2, k, 11', [0.0669584, -0.5142, 1.0]], ['2, k, 12', [-0.277726, -0.494164, 1.0]], ['2, k, 13', [-0.30483, -0.779127, 1.0]], ['2, k, 14', [-0.33601, -1.08233, 1.0]], ['2, k, 15', [-0.331114, -1.14192, 1.0]], ['2, k, 16', [-0.131095, -0.489535, 1.0]], ['2, k, 17', [-0.10074, -0.764063, 1.0]], ['2, k, 18', [-0.0869452, -1.04265, 1.0]], ['2, k, 19', [-0.0532899, -1.10333, 1.0]], ['2, k, 20', [-0.234224, 0.0314694, 1.0]], ['2, k, 21', [-0.451585, -0.556377, 1.0]], ['2, k, 22', [-0.406767, -0.494186, 1.0]], ['2, k, 23', [0.0641253, -0.533898, 1.0]], ['2, k, 24', [0.0238928, -0.517491, 1.0]]]
[['2, k, 0', [-0.207466, -0.499444, 1.0]], ['2, k, 1', [-0.223473, -0.193741, 1.0]], ['2, k, 2', [-0.23738, 0.105245, 1.0]], ['2, k, 3', [-0.229507, 0.24933, 1.0]], ['2, k, 4', [-0.381648, -0.0149046, 1.0]], ['2, k, 5', [-0.443009, -0.276362, 1.0]], ['2, k, 6', [-0.453576, -0.508503, 1.0]], ['2, k, 7', [-0.451965, -0.496527, 1.0]], ['2, k, 8', [-0.0609378, -0.00939281, 1.0]], ['2, k, 9', [0.00898581, -0.268665, 1.0]], ['2, k, 10', [0.0647007, -0.49279, 1.0]], ['2, k, 11', [0.0670151, -0.514561, 1.0]], ['2, k, 12', [-0.2777, -0.494207, 1.0]], ['2, k, 13', [-0.304888, -0.779259, 1.0]], ['2, k, 14', [-0.335989, -1.08221, 1.0]], ['2, k, 15', [-0.331029, -1.14179, 1.0]], ['2, k, 16', [-0.131025, -0.489576, 1.0]], ['2, k, 17', [-0.100848, -0.76392, 1.0]], ['2, k, 18', [-0.0869993, -1.0427, 1.0]], ['2, k, 19', [-0.053328, -1.10313, 1.0]], ['2, k, 20', [-0.234241, 0.0314683, 1.0]], ['2, k, 21', [-0.45009, -0.556269, 1.0]], ['2, k, 22', [-0.406665, -0.496916, 1.0]], ['2, k, 23', [0.0681795, -0.532146, 1.0]], ['2, k, 24', [0.0242636, -0.516975, 1.0]]]
[['2, k, 0', [-0.207492, -0.499401, 1.0]], ['2, k, 1', [-0.223515, -0.193722, 1.0]], ['2, k, 2', [-0.23745, 0.10524, 1.0]], ['2, k, 3', [-0.229472, 0.249342, 1.0]], ['2, k, 4', [-0.381699, -0.0150305, 1.0]], ['2, k, 5', [-0.44305, -0.276452, 1.0]], ['2, k, 6', [-0.453585, -0.508606, 1.0]], ['2, k, 7', [-0.4528, -0.496712, 1.0]], ['2, k, 8', [-0.0609447, -0.00938976, 1.0]], ['2, k, 9', [0.00894726, -0.268682, 1.0]], ['2, k, 10', [0.0646769, -0.492801, 1.0]], ['2, k, 11', [0.0672949, -0.514607, 1.0]], ['2, k, 12', [-0.277692, -0.494165, 1.0]], ['2, k, 13', [-0.30495, -0.779314, 1.0]], ['2, k, 14', [-0.335323, -1.08129, 1.0]], ['2, k, 15', [-0.330927, -1.14125, 1.0]], ['2, k, 16', [-0.131096, -0.489526, 1.0]], ['2, k, 17', [-0.100921, -0.763783, 1.0]], ['2, k, 18', [-0.0868997, -1.04271, 1.0]], ['2, k, 19', [-0.0531233, -1.10308, 1.0]], ['2, k, 20', [-0.234302, 0.0314692, 1.0]], ['2, k, 21', [-0.457826, -0.558071, 1.0]], ['2, k, 22', [-0.406498, -0.494158, 1.0]], ['2, k, 23', [0.0546545, -0.536428, 1.0]], ['2, k, 24', [0.0240852, -0.516887, 1.0]]]
[['2, k, 0', [-0.207453, -0.499385, 1.0]], ['2, k, 1', [-0.223537, -0.193706, 1.0]], ['2, k, 2', [-0.2376, 0.105273, 1.0]], ['2, k, 3', [-0.229383, 0.249301, 1.0]], ['2, k, 4', [-0.381685, -0.0151034, 1.0]], ['2, k, 5', [-0.443124, -0.276241, 1.0]], ['2, k, 6', [-0.453543, -0.508403, 1.0]], ['2, k, 7', [-0.452445, -0.495541, 1.0]], ['2, k, 8', [-0.060934, -0.00939583, 1.0]], ['2, k, 9', [0.00898157, -0.268665, 1.0]], ['2, k, 10', [0.0645877, -0.492792, 1.0]], ['2, k, 11', [0.0684858, -0.514412, 1.0]], ['2, k, 12', [-0.277652, -0.494187, 1.0]], ['2, k, 13', [-0.304957, -0.779077, 1.0]], ['2, k, 14', [-0.336059, -1.08155, 1.0]], ['2, k, 15', [-0.329673, -1.14331, 1.0]], ['2, k, 16', [-0.131046, -0.489457, 1.0]], ['2, k, 17', [-0.100918, -0.763777, 1.0]], ['2, k, 18', [-0.0868787, -1.04268, 1.0]], ['2, k, 19', [-0.0531403, -1.10302, 1.0]], ['2, k, 20', [-0.234408, 0.0314958, 1.0]], ['2, k, 21', [-0.451247, -0.555017, 1.0]], ['2, k, 22', [-0.406909, -0.496244, 1.0]], ['2, k, 23', [0.0678336, -0.533079, 1.0]], ['2, k, 24', [0.0230853, -0.518131, 1.0]]]
