[['2, k, 0', [-0.2383911, -0.2200684, 1.0]], ['2, k, 1', [-0.2195639, 0.05772315, 1.0]], ['2, k, 2', [-0.1985642, 0.3277593, 1.0]], ['2, k, 3', [-0.1954443, 0.4607283, 1.0]], ['2, k, 4', [-0.3350578, 0.2344279, 1.0]], ['2, k, 5', [-0.3634377, 0.0327876, 1.0]], ['2, k, 6', [-0.3021301, -0.1559303, 1.0]], ['2, k, 7', [-0.2782924, -0.2010714, 1.0]], ['2, k, 8', [-0.05490891, 0.2248367, 1.0]], ['2, k, 9', [-0.01309967, -0.002842625, 1.0]], ['2, k, 10', [0.06223683, -0.1862579, 1.0]], ['2, k, 11', [0.08356864, -0.2134409, 1.0]], ['2, k, 12', [-0.3182176, -0.2119137, 1.0]], ['2, k, 13', [-0.2964525, -0.28127, 1.0]], ['2, k, 14', [-0.3028783, -0.6406873, 1.0]], ['2, k, 15', [-0.293668, -0.6708347, 1.0]], ['2, k, 16', [-0.1516156, -0.2221614, 1.0]], ['2, k, 17', [-0.03209535, -0.2677849, 1.0]], ['2, k, 18', [-0.04697874, -0.6299557, 1.0]], ['2, k, 19', [-0.04158321, -0.6602563, 1.0]], ['2, k, 20', [-0.2035103, 0.2612547, 1.0]], ['2, k, 21', [-0.2566063, -0.257206, 1.0]], ['2, k, 22', [-0.3051058, -0.2034837, 1.0]], ['2, k, 23', [0.09987167, -0.2529208, 1.0]], ['2, k, 24', [0.07076635, -0.2301435, 1.0]]]
[['2, k, 0', [-0.2245459, -0.2145048, 1.0]], ['2, k, 1', [-0.2246294, 0.06154682, 1.0]], ['2, k, 2', [-0.2271623, 0.332663, 1.0]], ['2, k, 3', [-0.2346422, 0.4659484, 1.0]], ['2, k, 4', [-0.3584361, 0.2197033, 1.0]], ['2, k, 5', [-0.3710534, 0.02405402, 1.0]], ['2, k, 6', [-0.310969, -0.1261467, 1.0]], ['2, k, 7', [-0.2733833, -0.1669225, 1.0]], ['2, k, 8', [-0.05474157, 0.2630003, 1.0]], ['2, k, 9', [0.1542962, 0.288779, 1.0]], ['2, k, 10', [0.3935851, 0.3077082, 1.0]], ['2, k, 11', [0.4570937, 0.3260587, 1.0]], ['2, k, 12', [-0.3031507, -0.2132957, 1.0]], ['2, k, 13', [-0.2937267, -0.2829418, 1.0]], ['2, k, 14', [-0.30275, -0.6421425, 1.0]], ['2, k, 15', [-0.2881477, -0.672767, 1.0]], ['2, k, 16', [-0.1389241, -0.2083855, 1.0]], ['2, k, 17', [-0.03805728, -0.2781494, 1.0]], ['2, k, 18', [-0.05095841, -0.6401799, 1.0]], ['2, k, 19', [-0.04010964, -0.6708661, 1.0]], ['2, k, 20', [-0.2264072, 0.2660533, 1.0]], ['2, k, 21', [-0.2434431, -0.2197676, 1.0]], ['2, k, 22', [-0.3081034, -0.1825624, 1.0]], ['2, k, 23', [0.5296077, 0.335274, 1.0]], ['2, k, 24', [0.4688398, 0.3025023, 1.0]]]
[['2, k, 0', [-0.2227204, -0.2117237, 1.0]], ['2, k, 1', [-0.2245049, 0.06308115, 1.0]], ['2, k, 2', [-0.2274074, 0.3332698, 1.0]], ['2, k, 3', [-0.2357847, 0.4665086, 1.0]], ['2, k, 4', [-0.3584101, 0.2194397, 1.0]], ['2, k, 5', [-0.3714489, 0.02449668, 1.0]], ['2, k, 6', [-0.3108194, -0.1035663, 1.0]], ['2, k, 7', [-0.2839492, -0.126586, 1.0]], ['2, k, 8', [-0.05206697, 0.2748019, 1.0]], ['2, k, 9', [0.1492286, 0.3267219, 1.0]], ['2, k, 10', [0.3774768, 0.3836367, 1.0]], ['2, k, 11', [0.4408222, 0.40712, 1.0]], ['2, k, 12', [-0.3008193, -0.2117501, 1.0]], ['2, k, 13', [-0.2928038, -0.2822556, 1.0]], ['2, k, 14', [-0.3026081, -0.6414216, 1.0]], ['2, k, 15', [-0.287446, -0.672101, 1.0]], ['2, k, 16', [-0.1379549, -0.2044983, 1.0]], ['2, k, 17', [-0.03822887, -0.2790446, 1.0]], ['2, k, 18', [-0.05110735, -0.6409746, 1.0]], ['2, k, 19', [-0.03969407, -0.6716945, 1.0]], ['2, k, 20', [-0.2266214, 0.2668095, 1.0]], ['2, k, 21', [-0.2700502, -0.1480213, 1.0]], ['2, k, 22', [-0.2837618, -0.1584255, 1.0]], ['2, k, 23', [0.5041248, 0.433543, 1.0]], ['2, k, 24', [0.4472529, 0.3825127, 1.0]]]
[['2, k, 0', [-0.2190245, -0.2083056, 1.0]], ['2, k, 1', [-0.223825, 0.06467157, 1.0]], ['2, k, 2', [-0.2275883, 0.333934, 1.0]], ['2, k, 3', [-0.2365488, 0.4671725, 1.0]], ['2, k, 4', [-0.3580965, 0.2188283, 1.0]], ['2, k, 5', [-0.3697889, 0.02288112, 1.0]], ['2, k, 6', [-0.2927557, -0.1254755, 1.0]], ['2, k, 7', [-0.2612199, -0.1642113, 1.0]], ['2, k, 8', [-0.05049426, 0.2838599, 1.0]], ['2, k, 9', [0.147116, 0.3669341, 1.0]], ['2, k, 10', [0.3599876, 0.4462269, 1.0]], ['2, k, 11', [0.4127839, 0.4768861, 1.0]], ['2, k, 12', [-0.2965002, -0.2099563, 1.0]], ['2, k, 13', [-0.2918386, -0.2812848, 1.0]], ['2, k, 14', [-0.3027387, -0.6402258, 1.0]], ['2, k, 15', [-0.2869972, -0.6710378, 1.0]], ['2, k, 16', [-0.1351507, -0.1995818, 1.0]], ['2, k, 17', [-0.03833623, -0.2792521, 1.0]], ['2, k, 18', [-0.05115467, -0.6411254, 1.0]], ['2, k, 19', [-0.03915995, -0.6719517, 1.0]], ['2, k, 20', [-0.2266604, 0.2675774, 1.0]], ['2, k, 21', [-0.2292735, -0.2207631, 1.0]], ['2, k, 22', [-0.294975, -0.1735827, 1.0]], ['2, k, 23', [0.4827921, 0.5119622, 1.0]], ['2, k, 24', [0.4336661, 0.4677118, 1.0]]]
[['2, k, 0', [-0.2167623, -0.204759, 1.0]], ['2, k, 1', [-0.223557, 0.06672067, 1.0]], ['2, k, 2', [-0.228658, 0.3347479, 1.0]], ['2, k, 3', [-0.2370011, 0.4677984, 1.0]], ['2, k, 4', [-0.3577422, 0.2189237, 1.0]], ['2, k, 5', [-0.3678762, 0.02205095, 1.0]], ['2, k, 6', [-0.2822319, -0.1636601, 1.0]], ['2, k, 7', [-0.2478361, -0.1913745, 1.0]], ['2, k, 8', [-0.04925964, 0.2974634, 1.0]], ['2, k, 9', [0.1380886, 0.3885885, 1.0]], ['2, k, 10', [0.3290819, 0.5211905, 1.0]], ['2, k, 11', [0.3776091, 0.5348485, 1.0]], ['2, k, 12', [-0.2930252, -0.2073697, 1.0]], ['2, k, 13', [-0.2913484, -0.2814406, 1.0]], ['2, k, 14', [-0.3028347, -0.6402252, 1.0]], ['2, k, 15', [-0.2864358, -0.6710982, 1.0]], ['2, k, 16', [-0.1341103, -0.1953181, 1.0]], ['2, k, 17', [-0.03860553, -0.2806567, 1.0]], ['2, k, 18', [-0.05142822, -0.6423662, 1.0]], ['2, k, 19', [-0.03877142, -0.6732317, 1.0]], ['2, k, 20', [-0.2273921, 0.2686649, 1.0]], ['2, k, 21', [-0.2203888, -0.2524842, 1.0]], ['2, k, 22', [-0.2858016, -0.1923303, 1.0]], ['2, k, 23', [0.4366687, 0.5668043, 1.0]], ['2, k, 24', [0.3876779, 0.5186238, 1.0]]]
[['2, k, 0', [-0.215512, -0.2021737, 1.0]], ['2, k, 1', [-0.2234097, 0.0681759, 1.0]], ['2, k, 2', [-0.2295588, 0.3350825, 1.0]], ['2, k, 3', [-0.236627, 0.4687149, 1.0]], ['2, k, 4', [-0.3539646, 0.2162127, 1.0]], ['2, k, 5', [-0.3699191, 0.0311756, 1.0]], ['2, k, 6', [-0.2814851, -0.1675212, 1.0]], ['2, k, 7', [-0.246667, -0.1952191, 1.0]], ['2, k, 8', [-0.05074589, 0.3109356, 1.0]], ['2, k, 9', [0.08822521, 0.448246, 1.0]], ['2, k, 10', [0.2805036, 0.5899681, 1.0]], ['2, k, 11', [0.3257878, 0.6313556, 1.0]], ['2, k, 12', [-0.2903962, -0.2056397, 1.0]], ['2, k, 13', [-0.290631, -0.2815415, 1.0]], ['2, k, 14', [-0.3027341, -0.6400784, 1.0]], ['2, k, 15', [-0.2842589, -0.6710065, 1.0]], ['2, k, 16', [-0.1342158, -0.1916736, 1.0]], ['2, k, 17', [-0.03878112, -0.2827881, 1.0]], ['2, k, 18', [-0.05152415, -0.6444261, 1.0]], ['2, k, 19', [-0.03678536, -0.6753113, 1.0]], ['2, k, 20', [-0.2280088, 0.2693392, 1.0]], ['2, k, 21', [-0.2231779, -0.2552712, 1.0]], ['2, k, 22', [-0.2847182, -0.1951303, 1.0]], ['2, k, 23', [0.3848077, 0.6830109, 1.0]], ['2, k, 24', [0.3567776, 0.6367745, 1.0]]]
[['2, k, 0', [-0.2145513, -0.2004899, 1.0]], ['2, k, 1', [-0.2234806, 0.06953612, 1.0]], ['2, k, 2', [-0.2310105, 0.3357781, 1.0]], ['2, k, 3', [-0.2361717, 0.4691826, 1.0]], ['2, k, 4', [-0.3522066, 0.2151753, 1.0]], ['2, k, 5', [-0.3699449, 0.03180293, 1.0]], ['2, k, 6', [-0.2816816, -0.1679983, 1.0]], ['2, k, 7', [-0.2545913, -0.1801868, 1.0]], ['2, k, 8', [-0.05223764, 0.3134094, 1.0]], ['2, k, 9', [0.07939914, 0.4509434, 1.0]], ['2, k, 10', [0.261274, 0.6055739, 1.0]], ['2, k, 11', [0.2962406, 0.6614746, 1.0]], ['2, k, 12', [-0.2886629, -0.2045657, 1.0]], ['2, k, 13', [-0.2896428, -0.2814104, 1.0]], ['2, k, 14', [-0.3026092, -0.6400436, 1.0]], ['2, k, 15', [-0.2831236, -0.6710305, 1.0]], ['2, k, 16', [-0.1340462, -0.1895115, 1.0]], ['2, k, 17', [-0.03878841, -0.2829121, 1.0]], ['2, k, 18', [-0.052046, -0.64402, 1.0]], ['2, k, 19', [-0.03628796, -0.6749778, 1.0]], ['2, k, 20', [-0.2290951, 0.270262, 1.0]], ['2, k, 21', [-0.2231096, -0.241771, 1.0]], ['2, k, 22', [-0.2960817, -0.1834194, 1.0]], ['2, k, 23', [0.350045, 0.7087181, 1.0]], ['2, k, 24', [0.3137986, 0.6520394, 1.0]]]
[['2, k, 0', [-0.2134721, -0.1973699, 1.0]], ['2, k, 1', [-0.2235717, 0.07186355, 1.0]], ['2, k, 2', [-0.2323078, 0.3368868, 1.0]], ['2, k, 3', [-0.2354008, 0.4699499, 1.0]], ['2, k, 4', [-0.3505496, 0.2167818, 1.0]], ['2, k, 5', [-0.3700795, 0.03559386, 1.0]], ['2, k, 6', [-0.2803678, -0.1673382, 1.0]], ['2, k, 7', [-0.2569462, -0.177891, 1.0]], ['2, k, 8', [-0.05710581, 0.3242281, 1.0]], ['2, k, 9', [0.08305985, 0.4785475, 1.0]], ['2, k, 10', [0.2366473, 0.6425571, 1.0]], ['2, k, 11', [0.2684948, 0.6835233, 1.0]], ['2, k, 12', [-0.2866917, -0.2024203, 1.0]], ['2, k, 13', [-0.2887791, -0.2816079, 1.0]], ['2, k, 14', [-0.3022463, -0.6401047, 1.0]], ['2, k, 15', [-0.2818661, -0.6711717, 1.0]], ['2, k, 16', [-0.1340779, -0.1855073, 1.0]], ['2, k, 17', [-0.03887524, -0.2831026, 1.0]], ['2, k, 18', [-0.0521016, -0.6441136, 1.0]], ['2, k, 19', [-0.03544004, -0.675145, 1.0]], ['2, k, 20', [-0.23013, 0.2716943, 1.0]], ['2, k, 21', [-0.2279255, -0.2359179, 1.0]], ['2, k, 22', [-0.2953381, -0.1847122, 1.0]], ['2, k, 23', [0.32171, 0.7424348, 1.0]], ['2, k, 24', [0.2802167, 0.6579595, 1.0]]]
[['2, k, 0', [-0.2128908, -0.1955657, 1.0]], ['2, k, 1', [-0.2237424, 0.07380939, 1.0]], ['2, k, 2', [-0.2333261, 0.3383296, 1.0]], ['2, k, 3', [-0.2340148, 0.4701745, 1.0]], ['2, k, 4', [-0.3499037, 0.2175937, 1.0]], ['2, k, 5', [-0.3693193, 0.03643738, 1.0]], ['2, k, 6', [-0.2856908, -0.1391945, 1.0]], ['2, k, 7', [-0.2565646, -0.1775239, 1.0]], ['2, k, 8', [-0.05996986, 0.3263058, 1.0]], ['2, k, 9', [0.0626047, 0.4986814, 1.0]], ['2, k, 10', [0.2023515, 0.6899462, 1.0]], ['2, k, 11', [0.2299024, 0.7297746, 1.0]], ['2, k, 12', [-0.2858749, -0.2012673, 1.0]], ['2, k, 13', [-0.2884772, -0.2818835, 1.0]], ['2, k, 14', [-0.3018601, -0.6405107, 1.0]], ['2, k, 15', [-0.2812169, -0.671629, 1.0]], ['2, k, 16', [-0.1338773, -0.1833425, 1.0]], ['2, k, 17', [-0.03902488, -0.2813056, 1.0]], ['2, k, 18', [-0.05205648, -0.6422448, 1.0]], ['2, k, 19', [-0.03512647, -0.6733567, 1.0]], ['2, k, 20', [-0.2309838, 0.2732764, 1.0]], ['2, k, 21', [-0.2318123, -0.231186, 1.0]], ['2, k, 22', [-0.2976561, -0.1817148, 1.0]], ['2, k, 23', [0.2745862, 0.7904614, 1.0]], ['2, k, 24', [0.2498352, 0.7253021, 1.0]]]
[['2, k, 0', [-0.2126087, -0.1949831, 1.0]], ['2, k, 1', [-0.223963, 0.07445348, 1.0]], ['2, k, 2', [-0.2343596, 0.3388501, 1.0]], ['2, k, 3', [-0.2291922, 0.4707381, 1.0]], ['2, k, 4', [-0.3501786, 0.2187118, 1.0]], ['2, k, 5', [-0.3695798, 0.03750978, 1.0]], ['2, k, 6', [-0.2817367, -0.1601303, 1.0]], ['2, k, 7', [-0.255968, -0.1791198, 1.0]], ['2, k, 8', [-0.06020361, 0.3203337, 1.0]], ['2, k, 9', [0.05767782, 0.5088001, 1.0]], ['2, k, 10', [0.1956253, 0.6990162, 1.0]], ['2, k, 11', [0.2094898, 0.7448918, 1.0]], ['2, k, 12', [-0.2856305, -0.2006105, 1.0]], ['2, k, 13', [-0.2880036, -0.2819371, 1.0]], ['2, k, 14', [-0.3015213, -0.6404042, 1.0]], ['2, k, 15', [-0.2814749, -0.6716006, 1.0]], ['2, k, 16', [-0.1335767, -0.1829407, 1.0]], ['2, k, 17', [-0.03909908, -0.2810838, 1.0]], ['2, k, 18', [-0.05219576, -0.6419871, 1.0]], ['2, k, 19', [-0.03585308, -0.6731737, 1.0]], ['2, k, 20', [-0.2318138, 0.2738508, 1.0]], ['2, k, 21', [-0.2253562, -0.2378972, 1.0]], ['2, k, 22', [-0.2959583, -0.1831133, 1.0]], ['2, k, 23', [0.2514398, 0.806894, 1.0]], ['2, k, 24', [0.2275782, 0.7375818, 1.0]]]
[['2, k, 0', [-0.2126148, -0.1950569, 1.0]], ['2, k, 1', [-0.2249526, 0.07322121, 1.0]], ['2, k, 2', [-0.2379971, 0.3337913, 1.0]], ['2, k, 3', [-0.2274274, 0.4706485, 1.0]], ['2, k, 4', [-0.350133, 0.2191744, 1.0]], ['2, k, 5', [-0.3689247, 0.03752512, 1.0]], ['2, k, 6', [-0.280707, -0.1611519, 1.0]], ['2, k, 7', [-0.256021, -0.1777157, 1.0]], ['2, k, 8', [-0.06882639, 0.3190019, 1.0]], ['2, k, 9', [0.05133888, 0.5191099, 1.0]], ['2, k, 10', [0.1724328, 0.6984981, 1.0]], ['2, k, 11', [0.1827917, 0.7484015, 1.0]], ['2, k, 12', [-0.2854362, -0.2008537, 1.0]], ['2, k, 13', [-0.2876388, -0.2816446, 1.0]], ['2, k, 14', [-0.3014352, -0.640072, 1.0]], ['2, k, 15', [-0.282435, -0.671284, 1.0]], ['2, k, 16', [-0.1338034, -0.1830143, 1.0]], ['2, k, 17', [-0.03919627, -0.2805985, 1.0]], ['2, k, 18', [-0.05223075, -0.6414676, 1.0]], ['2, k, 19', [-0.03693273, -0.6726708, 1.0]], ['2, k, 20', [-0.2347303, 0.2699322, 1.0]], ['2, k, 21', [-0.2258131, -0.2364716, 1.0]], ['2, k, 22', [-0.292648, -0.1842979, 1.0]], ['2, k, 23', [0.2155807, 0.8005093, 1.0]], ['2, k, 24', [0.2047976, 0.7433227, 1.0]]]
[['2, k, 0', [-0.2124637, -0.1942086, 1.0]], ['2, k, 1', [-0.2245501, 0.075419, 1.0]], ['2, k, 2', [-0.2364485, 0.3383738, 1.0]], ['2, k, 3', [-0.2267994, 0.4706182, 1.0]], ['2, k, 4', [-0.3504424, 0.2196892, 1.0]], ['2, k, 5', [-0.3675576, 0.03547715, 1.0]], ['2, k, 6', [-0.2895531, -0.1286563, 1.0]], ['2, k, 7', [-0.2580057, -0.1731425, 1.0]], ['2, k, 8', [-0.0669201, 0.310376, 1.0]], ['2, k, 9', [0.03757059, 0.5296786, 1.0]], ['2, k, 10', [0.1537087, 0.7041159, 1.0]], ['2, k, 11', [0.1674448, 0.7637723, 1.0]], ['2, k, 12', [-0.2856199, -0.199782, 1.0]], ['2, k, 13', [-0.2872989, -0.2820031, 1.0]], ['2, k, 14', [-0.3013833, -0.6403753, 1.0]], ['2, k, 15', [-0.2828057, -0.6716825, 1.0]], ['2, k, 16', [-0.133357, -0.1824062, 1.0]], ['2, k, 17', [-0.03926393, -0.2806657, 1.0]], ['2, k, 18', [-0.05244875, -0.6415755, 1.0]], ['2, k, 19', [-0.03756776, -0.672873, 1.0]], ['2, k, 20', [-0.233627, 0.2737009, 1.0]], ['2, k, 21', [-0.2282801, -0.2270065, 1.0]], ['2, k, 22', [-0.2956628, -0.1777147, 1.0]], ['2, k, 23', [0.1928661, 0.8163886, 1.0]], ['2, k, 24', [0.1883931, 0.7688609, 1.0]]]
[['2, k, 0', [-0.2128021, -0.1941617, 1.0]], ['2, k, 1', [-0.2245321, 0.07544004, 1.0]], ['2, k, 2', [-0.2354237, 0.338476, 1.0]], ['2, k, 3', [-0.2254237, 0.4704282, 1.0]], ['2, k, 4', [-0.3503335, 0.2201255, 1.0]], ['2, k, 5', [-0.3681923, 0.03845401, 1.0]], ['2, k, 6', [-0.288311, -0.1265348, 1.0]], ['2, k, 7', [-0.2578709, -0.1709269, 1.0]], ['2, k, 8', [-0.07147166, 0.3087421, 1.0]], ['2, k, 9', [0.03381401, 0.527886, 1.0]], ['2, k, 10', [0.1401798, 0.7431723, 1.0]], ['2, k, 11', [0.1546531, 0.7821383, 1.0]], ['2, k, 12', [-0.2859922, -0.1997423, 1.0]], ['2, k, 13', [-0.2870228, -0.2824281, 1.0]], ['2, k, 14', [-0.3013148, -0.6407705, 1.0]], ['2, k, 15', [-0.2835999, -0.6720871, 1.0]], ['2, k, 16', [-0.1337343, -0.1824166, 1.0]], ['2, k, 17', [-0.03947225, -0.2806112, 1.0]], ['2, k, 18', [-0.05252395, -0.6415238, 1.0]], ['2, k, 19', [-0.03850299, -0.6728361, 1.0]], ['2, k, 20', [-0.2330357, 0.2737819, 1.0]], ['2, k, 21', [-0.2273196, -0.2263091, 1.0]], ['2, k, 22', [-0.2928743, -0.1816018, 1.0]], ['2, k, 23', [0.1733276, 0.8394206, 1.0]], ['2, k, 24', [0.173216, 0.7859384, 1.0]]]
[['2, k, 0', [-0.2130734, -0.1941141, 1.0]], ['2, k, 1', [-0.2245513, 0.07543164, 1.0]], ['2, k, 2', [-0.235245, 0.3382972, 1.0]], ['2, k, 3', [-0.2246829, 0.4701536, 1.0]], ['2, k, 4', [-0.3503657, 0.2204172, 1.0]], ['2, k, 5', [-0.3681865, 0.03711067, 1.0]], ['2, k, 6', [-0.2886326, -0.1256372, 1.0]], ['2, k, 7', [-0.2577606, -0.1710125, 1.0]], ['2, k, 8', [-0.07371984, 0.3078798, 1.0]], ['2, k, 9', [0.0216071, 0.5314577, 1.0]], ['2, k, 10', [0.1330046, 0.7446735, 1.0]], ['2, k, 11', [0.1356292, 0.7868887, 1.0]], ['2, k, 12', [-0.2862372, -0.1996798, 1.0]], ['2, k, 13', [-0.2866342, -0.2831751, 1.0]], ['2, k, 14', [-0.3010685, -0.6414517, 1.0]], ['2, k, 15', [-0.2838168, -0.6727611, 1.0]], ['2, k, 16', [-0.1340056, -0.1824454, 1.0]], ['2, k, 17', [-0.03984552, -0.2812414, 1.0]], ['2, k, 18', [-0.05274894, -0.6420712, 1.0]], ['2, k, 19', [-0.03918331, -0.6733773, 1.0]], ['2, k, 20', [-0.2329471, 0.2736742, 1.0]], ['2, k, 21', [-0.2258016, -0.2264442, 1.0]], ['2, k, 22', [-0.2972859, -0.173776, 1.0]], ['2, k, 23', [0.1487722, 0.8463167, 1.0]], ['2, k, 24', [0.1532851, 0.7885022, 1.0]]]
[['2, k, 0', [-0.213305, -0.1942885, 1.0]], ['2, k, 1', [-0.224576, 0.07529289, 1.0]], ['2, k, 2', [-0.2349418, 0.3379411, 1.0]], ['2, k, 3', [-0.2227501, 0.4691684, 1.0]], ['2, k, 4', [-0.3502622, 0.2206987, 1.0]], ['2, k, 5', [-0.3686972, 0.03641876, 1.0]], ['2, k, 6', [-0.2861494, -0.1188435, 1.0]], ['2, k, 7', [-0.2564483, -0.1717948, 1.0]], ['2, k, 8', [-0.07627485, 0.3059926, 1.0]], ['2, k, 9', [0.01375124, 0.5305551, 1.0]], ['2, k, 10', [0.1202411, 0.7448245, 1.0]], ['2, k, 11', [0.1159233, 0.7919002, 1.0]], ['2, k, 12', [-0.2865263, -0.1998341, 1.0]], ['2, k, 13', [-0.2866183, -0.2832071, 1.0]], ['2, k, 14', [-0.3009505, -0.6415063, 1.0]], ['2, k, 15', [-0.2842552, -0.6728256, 1.0]], ['2, k, 16', [-0.1342289, -0.1827496, 1.0]], ['2, k, 17', [-0.0398479, -0.2813309, 1.0]], ['2, k, 18', [-0.05284007, -0.6421593, 1.0]], ['2, k, 19', [-0.03982778, -0.6734747, 1.0]], ['2, k, 20', [-0.2327514, 0.273381, 1.0]], ['2, k, 21', [-0.2263798, -0.2265176, 1.0]], ['2, k, 22', [-0.2859382, -0.185058, 1.0]], ['2, k, 23', [0.1240633, 0.8489615, 1.0]], ['2, k, 24', [0.1346579, 0.8146526, 1.0]]]
[['2, k, 0', [-0.2143862, -0.1941896, 1.0]], ['2, k, 1', [-0.2246021, 0.07535696, 1.0]], ['2, k, 2', [-0.2340594, 0.3383037, 1.0]], ['2, k, 3', [-0.2207515, 0.4687276, 1.0]], ['2, k, 4', [-0.3501238, 0.2214775, 1.0]], ['2, k, 5', [-0.3687243, 0.03710087, 1.0]], ['2, k, 6', [-0.2812234, -0.1204964, 1.0]], ['2, k, 7', [-0.2566823, -0.1712923, 1.0]], ['2, k, 8', [-0.07346252, 0.3021182, 1.0]], ['2, k, 9', [0.01120258, 0.5295956, 1.0]], ['2, k, 10', [0.08979299, 0.757586, 1.0]], ['2, k, 11', [0.1051282, 0.8202299, 1.0]], ['2, k, 12', [-0.2879741, -0.1992687, 1.0]], ['2, k, 13', [-0.2865124, -0.2834478, 1.0]], ['2, k, 14', [-0.3009466, -0.6417245, 1.0]], ['2, k, 15', [-0.2843391, -0.6730052, 1.0]], ['2, k, 16', [-0.1350566, -0.1831229, 1.0]], ['2, k, 17', [-0.04012778, -0.2804224, 1.0]], ['2, k, 18', [-0.05298303, -0.6412179, 1.0]], ['2, k, 19', [-0.04005634, -0.6725106, 1.0]], ['2, k, 20', [-0.2322513, 0.2736291, 1.0]], ['2, k, 21', [-0.2275881, -0.225646, 1.0]], ['2, k, 22', [-0.2895603, -0.1812714, 1.0]], ['2, k, 23', [0.1115198, 0.8858492, 1.0]], ['2, k, 24', [0.1196719, 0.8017772, 1.0]]]
[['2, k, 0', [-0.2155578, -0.194494, 1.0]], ['2, k, 1', [-0.2246583, 0.07536346, 1.0]], ['2, k, 2', [-0.2335292, 0.3384879, 1.0]], ['2, k, 3', [-0.2155542, 0.4679677, 1.0]], ['2, k, 4', [-0.3497943, 0.2217805, 1.0]], ['2, k, 5', [-0.3689847, 0.03469913, 1.0]], ['2, k, 6', [-0.287436, -0.09770176, 1.0]], ['2, k, 7', [-0.2632399, -0.1550723, 1.0]], ['2, k, 8', [-0.07161639, 0.2990868, 1.0]], ['2, k, 9', [0.006876356, 0.5285093, 1.0]], ['2, k, 10', [0.0807965, 0.7579892, 1.0]], ['2, k, 11', [0.08830834, 0.8249533, 1.0]], ['2, k, 12', [-0.2894802, -0.1990609, 1.0]], ['2, k, 13', [-0.2864762, -0.2837158, 1.0]], ['2, k, 14', [-0.3009622, -0.6420319, 1.0]], ['2, k, 15', [-0.2842619, -0.673277, 1.0]], ['2, k, 16', [-0.1360409, -0.1841065, 1.0]], ['2, k, 17', [-0.04013995, -0.2804947, 1.0]], ['2, k, 18', [-0.0531285, -0.6412008, 1.0]], ['2, k, 19', [-0.04010747, -0.6724643, 1.0]], ['2, k, 20', [-0.2319657, 0.2737345, 1.0]], ['2, k, 21', [-0.2302659, -0.1994641, 1.0]], ['2, k, 22', [-0.3004874, -0.1562835, 1.0]], ['2, k, 23', [0.0879844, 0.8873945, 1.0]], ['2, k, 24', [0.1043542, 0.8157391, 1.0]]]
[['2, k, 0', [-0.2168231, -0.1948478, 1.0]], ['2, k, 1', [-0.2246914, 0.07538249, 1.0]], ['2, k, 2', [-0.2325543, 0.3389406, 1.0]], ['2, k, 3', [-0.2130636, 0.467163, 1.0]], ['2, k, 4', [-0.3497747, 0.2222335, 1.0]], ['2, k, 5', [-0.3682102, 0.03357914, 1.0]], ['2, k, 6', [-0.2868132, -0.09754685, 1.0]], ['2, k, 7', [-0.2640661, -0.1539991, 1.0]], ['2, k, 8', [-0.07932768, 0.2894451, 1.0]], ['2, k, 9', [-0.01462183, 0.5219119, 1.0]], ['2, k, 10', [0.06386156, 0.7500658, 1.0]], ['2, k, 11', [0.07126115, 0.8209808, 1.0]], ['2, k, 12', [-0.2913761, -0.1989291, 1.0]], ['2, k, 13', [-0.2861474, -0.2846569, 1.0]], ['2, k, 14', [-0.300937, -0.6429668, 1.0]], ['2, k, 15', [-0.2854371, -0.6742028, 1.0]], ['2, k, 16', [-0.1368554, -0.1850196, 1.0]], ['2, k, 17', [-0.0402911, -0.2807217, 1.0]], ['2, k, 18', [-0.05313676, -0.6413965, 1.0]], ['2, k, 19', [-0.04131497, -0.6726612, 1.0]], ['2, k, 20', [-0.2313834, 0.2740223, 1.0]], ['2, k, 21', [-0.2313776, -0.1994721, 1.0]], ['2, k, 22', [-0.2839907, -0.1750078, 1.0]], ['2, k, 23', [0.07084139, 0.8746814, 1.0]], ['2, k, 24', [0.09037847, 0.8139463, 1.0]]]
