[['2, k, 0', [-0.257676, -0.411766, 1.0]], ['2, k, 1', [-0.275001, -0.113457, 1.0]], ['2, k, 2', [-0.289991, 0.177732, 1.0]], ['2, k, 3', [-0.27593, 0.295363, 1.0]], ['2, k, 4', [-0.456251, 0.0989376, 1.0]], ['2, k, 5', [-0.555549, -0.0619789, 1.0]], ['2, k, 6', [-0.474139, -0.226254, 1.0]], ['2, k, 7', [-0.433148, -0.281576, 1.0]], ['2, k, 8', [-0.0982587, 0.0847489, 1.0]], ['2, k, 9', [0.0191557, -0.0442626, 1.0]], ['2, k, 10', [-0.0658711, -0.212293, 1.0]], ['2, k, 11', [-0.119366, -0.253058, 1.0]], ['2, k, 12', [-0.335411, -0.402104, 1.0]], ['2, k, 13', [-0.388114, -0.727962, 1.0]], ['2, k, 14', [-0.408297, -1.09407, 1.0]], ['2, k, 15', [-0.434326, -1.16016, 1.0]], ['2, k, 16', [-0.171975, -0.408741, 1.0]], ['2, k, 17', [-0.129286, -0.72818, 1.0]], ['2, k, 18', [-0.0978905, -1.10023, 1.0]], ['2, k, 19', [-0.0762939, -1.1543, 1.0]], ['2, k, 20', [-0.286634, 0.105974, 1.0]], ['2, k, 21', [-0.452355, -0.384363, 1.0]], ['2, k, 22', [-0.408757, -0.312796, 1.0]], ['2, k, 23', [-0.149128, -0.326018, 1.0]], ['2, k, 24', [-0.157899, -0.211198, 1.0]]]
[['2, k, 0', [-0.26263, -0.408447, 1.0]], ['2, k, 1', [-0.275465, -0.112995, 1.0]], ['2, k, 2', [-0.287537, 0.17639, 1.0]], ['2, k, 3', [-0.273487, 0.293965, 1.0]], ['2, k, 4', [-0.454742, 0.0994002, 1.0]], ['2, k, 5', [-0.54782, -0.0785572, 1.0]], ['2, k, 6', [-0.464523, -0.245112, 1.0]], ['2, k, 7', [-0.421634, -0.293254, 1.0]], ['2, k, 8', [-0.0945053, 0.0804754, 1.0]], ['2, k, 9', [0.0334859, -0.0436093, 1.0]], ['2, k, 10', [-0.0618726, -0.226984, 1.0]], ['2, k, 11', [-0.11626, -0.277055, 1.0]], ['2, k, 12', [-0.340888, -0.400869, 1.0]], ['2, k, 13', [-0.385929, -0.723757, 1.0]], ['2, k, 14', [-0.40333, -1.08311, 1.0]], ['2, k, 15', [-0.433699, -1.15738, 1.0]], ['2, k, 16', [-0.176983, -0.403721, 1.0]], ['2, k, 17', [-0.127972, -0.73157, 1.0]], ['2, k, 18', [-0.0962394, -1.10478, 1.0]], ['2, k, 19', [-0.0721689, -1.16132, 1.0]], ['2, k, 20', [-0.285178, 0.105259, 1.0]], ['2, k, 21', [-0.383009, -0.379515, 1.0]], ['2, k, 22', [-0.459371, -0.368112, 1.0]], ['2, k, 23', [-0.148517, -0.349814, 1.0]], ['2, k, 24', [-0.156725, -0.227066, 1.0]]]
[['2, k, 0', [-0.263614, -0.408377, 1.0]], ['2, k, 1', [-0.275582, -0.113006, 1.0]], ['2, k, 2', [-0.287174, 0.176241, 1.0]], ['2, k, 3', [-0.272459, 0.293527, 1.0]], ['2, k, 4', [-0.454431, 0.0996867, 1.0]], ['2, k, 5', [-0.545159, -0.0855887, 1.0]], ['2, k, 6', [-0.462038, -0.25235, 1.0]], ['2, k, 7', [-0.423093, -0.301027, 1.0]], ['2, k, 8', [-0.0940448, 0.0799027, 1.0]], ['2, k, 9', [0.0336468, -0.044926, 1.0]], ['2, k, 10', [-0.0614114, -0.227429, 1.0]], ['2, k, 11', [-0.116572, -0.276608, 1.0]], ['2, k, 12', [-0.341748, -0.401268, 1.0]], ['2, k, 13', [-0.386097, -0.724289, 1.0]], ['2, k, 14', [-0.403055, -1.08293, 1.0]], ['2, k, 15', [-0.433713, -1.15747, 1.0]], ['2, k, 16', [-0.178021, -0.403162, 1.0]], ['2, k, 17', [-0.128149, -0.732317, 1.0]], ['2, k, 18', [-0.0967002, -1.10582, 1.0]], ['2, k, 19', [-0.0733448, -1.16098, 1.0]], ['2, k, 20', [-0.284993, 0.105163, 1.0]], ['2, k, 21', [-0.383333, -0.386392, 1.0]], ['2, k, 22', [-0.461988, -0.373115, 1.0]], ['2, k, 23', [-0.14856, -0.350029, 1.0]], ['2, k, 24', [-0.156837, -0.228104, 1.0]]]
[['2, k, 0', [-0.264825, -0.408309, 1.0]], ['2, k, 1', [-0.275763, -0.113066, 1.0]], ['2, k, 2', [-0.286714, 0.175822, 1.0]], ['2, k, 3', [-0.272259, 0.293335, 1.0]], ['2, k, 4', [-0.454391, 0.0996945, 1.0]], ['2, k, 5', [-0.549693, -0.0760714, 1.0]], ['2, k, 6', [-0.466985, -0.242537, 1.0]], ['2, k, 7', [-0.441803, -0.282054, 1.0]], ['2, k, 8', [-0.0938433, 0.0795659, 1.0]], ['2, k, 9', [0.0335158, -0.0474855, 1.0]], ['2, k, 10', [-0.0611603, -0.227789, 1.0]], ['2, k, 11', [-0.116936, -0.271077, 1.0]], ['2, k, 12', [-0.342844, -0.401629, 1.0]], ['2, k, 13', [-0.386194, -0.724267, 1.0]], ['2, k, 14', [-0.402994, -1.08296, 1.0]], ['2, k, 15', [-0.43414, -1.15968, 1.0]], ['2, k, 16', [-0.179262, -0.40263, 1.0]], ['2, k, 17', [-0.128313, -0.732388, 1.0]], ['2, k, 18', [-0.0966785, -1.10585, 1.0]], ['2, k, 19', [-0.0747445, -1.16213, 1.0]], ['2, k, 20', [-0.284765, 0.104871, 1.0]], ['2, k, 21', [-0.447382, -0.371933, 1.0]], ['2, k, 22', [-0.474284, -0.332486, 1.0]], ['2, k, 23', [-0.149621, -0.344615, 1.0]], ['2, k, 24', [-0.157302, -0.224162, 1.0]]]
[['2, k, 0', [-0.265864, -0.408541, 1.0]], ['2, k, 1', [-0.275855, -0.113166, 1.0]], ['2, k, 2', [-0.285902, 0.1754, 1.0]], ['2, k, 3', [-0.271631, 0.292918, 1.0]], ['2, k, 4', [-0.454206, 0.0996968, 1.0]], ['2, k, 5', [-0.550478, -0.0740871, 1.0]], ['2, k, 6', [-0.474121, -0.244122, 1.0]], ['2, k, 7', [-0.430559, -0.296757, 1.0]], ['2, k, 8', [-0.0934731, 0.0793234, 1.0]], ['2, k, 9', [0.0327255, -0.0493888, 1.0]], ['2, k, 10', [-0.0611487, -0.227733, 1.0]], ['2, k, 11', [-0.117449, -0.270238, 1.0]], ['2, k, 12', [-0.343847, -0.402159, 1.0]], ['2, k, 13', [-0.387423, -0.727534, 1.0]], ['2, k, 14', [-0.402654, -1.083, 1.0]], ['2, k, 15', [-0.434269, -1.16058, 1.0]], ['2, k, 16', [-0.18019, -0.402572, 1.0]], ['2, k, 17', [-0.128849, -0.73288, 1.0]], ['2, k, 18', [-0.0967078, -1.10605, 1.0]], ['2, k, 19', [-0.0709951, -1.16328, 1.0]], ['2, k, 20', [-0.284276, 0.104528, 1.0]], ['2, k, 21', [-0.393351, -0.379466, 1.0]], ['2, k, 22', [-0.470149, -0.366813, 1.0]], ['2, k, 23', [-0.149657, -0.346872, 1.0]], ['2, k, 24', [-0.15673, -0.226287, 1.0]]]
[['2, k, 0', [-0.269007, -0.409028, 1.0]], ['2, k, 1', [-0.276394, -0.11342, 1.0]], ['2, k, 2', [-0.285345, 0.175048, 1.0]], ['2, k, 3', [-0.270302, 0.292198, 1.0]], ['2, k, 4', [-0.453967, 0.099855, 1.0]], ['2, k, 5', [-0.550923, -0.073099, 1.0]], ['2, k, 6', [-0.490398, -0.251242, 1.0]], ['2, k, 7', [-0.442618, -0.284129, 1.0]], ['2, k, 8', [-0.093136, 0.0786386, 1.0]], ['2, k, 9', [0.0316343, -0.0514778, 1.0]], ['2, k, 10', [-0.0612686, -0.22762, 1.0]], ['2, k, 11', [-0.11815, -0.269918, 1.0]], ['2, k, 12', [-0.346779, -0.402277, 1.0]], ['2, k, 13', [-0.388313, -0.728162, 1.0]], ['2, k, 14', [-0.401719, -1.0777, 1.0]], ['2, k, 15', [-0.434432, -1.16049, 1.0]], ['2, k, 16', [-0.183211, -0.403379, 1.0]], ['2, k, 17', [-0.129967, -0.742454, 1.0]], ['2, k, 18', [-0.0972492, -1.10584, 1.0]], ['2, k, 19', [-0.071109, -1.16347, 1.0]], ['2, k, 20', [-0.284029, 0.104252, 1.0]], ['2, k, 21', [-0.412569, -0.361373, 1.0]], ['2, k, 22', [-0.454274, -0.351554, 1.0]], ['2, k, 23', [-0.149364, -0.347178, 1.0]], ['2, k, 24', [-0.156384, -0.225899, 1.0]]]
[['2, k, 0', [-0.272737, -0.408987, 1.0]], ['2, k, 1', [-0.277024, -0.113612, 1.0]], ['2, k, 2', [-0.284427, 0.174568, 1.0]], ['2, k, 3', [-0.26957, 0.291878, 1.0]], ['2, k, 4', [-0.453192, 0.0998632, 1.0]], ['2, k, 5', [-0.551253, -0.0728702, 1.0]], ['2, k, 6', [-0.491703, -0.251531, 1.0]], ['2, k, 7', [-0.44379, -0.290609, 1.0]], ['2, k, 8', [-0.092725, 0.0781738, 1.0]], ['2, k, 9', [0.0305389, -0.0543403, 1.0]], ['2, k, 10', [-0.0615926, -0.227165, 1.0]], ['2, k, 11', [-0.117804, -0.268721, 1.0]], ['2, k, 12', [-0.350759, -0.401896, 1.0]], ['2, k, 13', [-0.389139, -0.728638, 1.0]], ['2, k, 14', [-0.401817, -1.078, 1.0]], ['2, k, 15', [-0.434733, -1.16094, 1.0]], ['2, k, 16', [-0.186489, -0.403628, 1.0]], ['2, k, 17', [-0.131325, -0.740516, 1.0]], ['2, k, 18', [-0.096758, -1.10651, 1.0]], ['2, k, 19', [-0.074036, -1.16061, 1.0]], ['2, k, 20', [-0.283618, 0.103914, 1.0]], ['2, k, 21', [-0.418155, -0.367634, 1.0]], ['2, k, 22', [-0.458264, -0.353125, 1.0]], ['2, k, 23', [-0.148421, -0.348131, 1.0]], ['2, k, 24', [-0.156477, -0.226187, 1.0]]]
[['2, k, 0', [-0.276561, -0.408683, 1.0]], ['2, k, 1', [-0.277988, -0.113722, 1.0]], ['2, k, 2', [-0.283828, 0.174283, 1.0]], ['2, k, 3', [-0.268338, 0.291678, 1.0]], ['2, k, 4', [-0.45349, 0.100444, 1.0]], ['2, k, 5', [-0.552418, -0.0722958, 1.0]], ['2, k, 6', [-0.49227, -0.250623, 1.0]], ['2, k, 7', [-0.444744, -0.32046, 1.0]], ['2, k, 8', [-0.0922461, 0.0770018, 1.0]], ['2, k, 9', [0.0291161, -0.0572597, 1.0]], ['2, k, 10', [-0.0624578, -0.227122, 1.0]], ['2, k, 11', [-0.118419, -0.268137, 1.0]], ['2, k, 12', [-0.354574, -0.401254, 1.0]], ['2, k, 13', [-0.390291, -0.729998, 1.0]], ['2, k, 14', [-0.402176, -1.08005, 1.0]], ['2, k, 15', [-0.4344, -1.16103, 1.0]], ['2, k, 16', [-0.190173, -0.403657, 1.0]], ['2, k, 17', [-0.133328, -0.745841, 1.0]], ['2, k, 18', [-0.0962063, -1.10731, 1.0]], ['2, k, 19', [-0.0742961, -1.16056, 1.0]], ['2, k, 20', [-0.283394, 0.103718, 1.0]], ['2, k, 21', [-0.416797, -0.388616, 1.0]], ['2, k, 22', [-0.477903, -0.366394, 1.0]], ['2, k, 23', [-0.144583, -0.347767, 1.0]], ['2, k, 24', [-0.156877, -0.226645, 1.0]]]
[['2, k, 0', [-0.279826, -0.409028, 1.0]], ['2, k, 1', [-0.278923, -0.114296, 1.0]], ['2, k, 2', [-0.282665, 0.173131, 1.0]], ['2, k, 3', [-0.267033, 0.290414, 1.0]], ['2, k, 4', [-0.453077, 0.100391, 1.0]], ['2, k, 5', [-0.549413, -0.0875762, 1.0]], ['2, k, 6', [-0.488284, -0.266157, 1.0]], ['2, k, 7', [-0.448903, -0.3367, 1.0]], ['2, k, 8', [-0.091482, 0.0759232, 1.0]], ['2, k, 9', [0.0277661, -0.0608221, 1.0]], ['2, k, 10', [-0.0637547, -0.226871, 1.0]], ['2, k, 11', [-0.119096, -0.263788, 1.0]], ['2, k, 12', [-0.358029, -0.40125, 1.0]], ['2, k, 13', [-0.391454, -0.731266, 1.0]], ['2, k, 14', [-0.402486, -1.08174, 1.0]], ['2, k, 15', [-0.434633, -1.16142, 1.0]], ['2, k, 16', [-0.193195, -0.404331, 1.0]], ['2, k, 17', [-0.134848, -0.745319, 1.0]], ['2, k, 18', [-0.0948446, -1.1086, 1.0]], ['2, k, 19', [-0.0750264, -1.16071, 1.0]], ['2, k, 20', [-0.282813, 0.102799, 1.0]], ['2, k, 21', [-0.419455, -0.400521, 1.0]], ['2, k, 22', [-0.489841, -0.375081, 1.0]], ['2, k, 23', [-0.148465, -0.343878, 1.0]], ['2, k, 24', [-0.157648, -0.222672, 1.0]]]
[['2, k, 0', [-0.283159, -0.409191, 1.0]], ['2, k, 1', [-0.280187, -0.114578, 1.0]], ['2, k, 2', [-0.282305, 0.172896, 1.0]], ['2, k, 3', [-0.265319, 0.289609, 1.0]], ['2, k, 4', [-0.452999, 0.100299, 1.0]], ['2, k, 5', [-0.549279, -0.0886898, 1.0]], ['2, k, 6', [-0.489877, -0.266142, 1.0]], ['2, k, 7', [-0.449962, -0.338013, 1.0]], ['2, k, 8', [-0.0916367, 0.076052, 1.0]], ['2, k, 9', [0.0270632, -0.0640732, 1.0]], ['2, k, 10', [-0.0659678, -0.228308, 1.0]], ['2, k, 11', [-0.120791, -0.263945, 1.0]], ['2, k, 12', [-0.361725, -0.400875, 1.0]], ['2, k, 13', [-0.393892, -0.730721, 1.0]], ['2, k, 14', [-0.402815, -1.08168, 1.0]], ['2, k, 15', [-0.435154, -1.16213, 1.0]], ['2, k, 16', [-0.196156, -0.404979, 1.0]], ['2, k, 17', [-0.136431, -0.745421, 1.0]], ['2, k, 18', [-0.092394, -1.11227, 1.0]], ['2, k, 19', [-0.0746867, -1.16414, 1.0]], ['2, k, 20', [-0.282702, 0.102607, 1.0]], ['2, k, 21', [-0.41396, -0.406206, 1.0]], ['2, k, 22', [-0.494861, -0.374517, 1.0]], ['2, k, 23', [-0.147861, -0.345697, 1.0]], ['2, k, 24', [-0.159214, -0.222584, 1.0]]]
[['2, k, 0', [-0.286977, -0.410361, 1.0]], ['2, k, 1', [-0.281467, -0.11537, 1.0]], ['2, k, 2', [-0.281498, 0.172221, 1.0]], ['2, k, 3', [-0.261899, 0.28783, 1.0]], ['2, k, 4', [-0.453019, 0.0995272, 1.0]], ['2, k, 5', [-0.55652, -0.0764204, 1.0]], ['2, k, 6', [-0.494715, -0.253511, 1.0]], ['2, k, 7', [-0.459423, -0.302432, 1.0]], ['2, k, 8', [-0.0906641, 0.0738224, 1.0]], ['2, k, 9', [0.0262409, -0.0679691, 1.0]], ['2, k, 10', [-0.0717459, -0.229892, 1.0]], ['2, k, 11', [-0.123142, -0.264486, 1.0]], ['2, k, 12', [-0.365225, -0.401532, 1.0]], ['2, k, 13', [-0.397189, -0.732203, 1.0]], ['2, k, 14', [-0.403128, -1.08253, 1.0]], ['2, k, 15', [-0.435058, -1.16209, 1.0]], ['2, k, 16', [-0.200125, -0.406694, 1.0]], ['2, k, 17', [-0.138716, -0.744156, 1.0]], ['2, k, 18', [-0.0924289, -1.1102, 1.0]], ['2, k, 19', [-0.0743369, -1.16316, 1.0]], ['2, k, 20', [-0.282352, 0.101988, 1.0]], ['2, k, 21', [-0.43605, -0.37385, 1.0]], ['2, k, 22', [-0.483331, -0.364635, 1.0]], ['2, k, 23', [-0.149269, -0.347322, 1.0]], ['2, k, 24', [-0.160856, -0.225613, 1.0]]]
[['2, k, 0', [-0.290259, -0.410532, 1.0]], ['2, k, 1', [-0.282389, -0.115755, 1.0]], ['2, k, 2', [-0.280393, 0.171528, 1.0]], ['2, k, 3', [-0.260325, 0.287656, 1.0]], ['2, k, 4', [-0.452917, 0.098953, 1.0]], ['2, k, 5', [-0.576099, -0.038308, 1.0]], ['2, k, 6', [-0.501027, -0.239217, 1.0]], ['2, k, 7', [-0.462179, -0.295649, 1.0]], ['2, k, 8', [-0.0909291, 0.0738836, 1.0]], ['2, k, 9', [0.0253527, -0.0711398, 1.0]], ['2, k, 10', [-0.07408, -0.232031, 1.0]], ['2, k, 11', [-0.12529, -0.269785, 1.0]], ['2, k, 12', [-0.368588, -0.40152, 1.0]], ['2, k, 13', [-0.400154, -0.730039, 1.0]], ['2, k, 14', [-0.402755, -1.0795, 1.0]], ['2, k, 15', [-0.4321, -1.15372, 1.0]], ['2, k, 16', [-0.203169, -0.407031, 1.0]], ['2, k, 17', [-0.146151, -0.736229, 1.0]], ['2, k, 18', [-0.0907752, -1.10063, 1.0]], ['2, k, 19', [-0.0997347, -1.16531, 1.0]], ['2, k, 20', [-0.281866, 0.101437, 1.0]], ['2, k, 21', [-0.436535, -0.367483, 1.0]], ['2, k, 22', [-0.489173, -0.3588, 1.0]], ['2, k, 23', [-0.151144, -0.349286, 1.0]], ['2, k, 24', [-0.164238, -0.231082, 1.0]]]
[['2, k, 0', [-0.294189, -0.41148, 1.0]], ['2, k, 1', [-0.283907, -0.11654, 1.0]], ['2, k, 2', [-0.279404, 0.170641, 1.0]], ['2, k, 3', [-0.258123, 0.286244, 1.0]], ['2, k, 4', [-0.452876, 0.0981397, 1.0]], ['2, k, 5', [-0.5694, -0.0565286, 1.0]], ['2, k, 6', [-0.501547, -0.237246, 1.0]], ['2, k, 7', [-0.465582, -0.282257, 1.0]], ['2, k, 8', [-0.0911492, 0.0736097, 1.0]], ['2, k, 9', [0.0247051, -0.0746394, 1.0]], ['2, k, 10', [-0.0771607, -0.234088, 1.0]], ['2, k, 11', [-0.126795, -0.270678, 1.0]], ['2, k, 12', [-0.372147, -0.401738, 1.0]], ['2, k, 13', [-0.403929, -0.727163, 1.0]], ['2, k, 14', [-0.402797, -1.07342, 1.0]], ['2, k, 15', [-0.43297, -1.15048, 1.0]], ['2, k, 16', [-0.207406, -0.408785, 1.0]], ['2, k, 17', [-0.147779, -0.736567, 1.0]], ['2, k, 18', [-0.0906174, -1.09973, 1.0]], ['2, k, 19', [-0.0758057, -1.15039, 1.0]], ['2, k, 20', [-0.281478, 0.100601, 1.0]], ['2, k, 21', [-0.441346, -0.356249, 1.0]], ['2, k, 22', [-0.491298, -0.351338, 1.0]], ['2, k, 23', [-0.152151, -0.349629, 1.0]], ['2, k, 24', [-0.167348, -0.235022, 1.0]]]
[['2, k, 0', [-0.298638, -0.412264, 1.0]], ['2, k, 1', [-0.285018, -0.117566, 1.0]], ['2, k, 2', [-0.27681, 0.16824, 1.0]], ['2, k, 3', [-0.255617, 0.284962, 1.0]], ['2, k, 4', [-0.452864, 0.098124, 1.0]], ['2, k, 5', [-0.573622, -0.0472482, 1.0]], ['2, k, 6', [-0.508112, -0.220059, 1.0]], ['2, k, 7', [-0.468027, -0.262476, 1.0]], ['2, k, 8', [-0.091484, 0.0730913, 1.0]], ['2, k, 9', [0.0238854, -0.0779617, 1.0]], ['2, k, 10', [-0.0792999, -0.236574, 1.0]], ['2, k, 11', [-0.127687, -0.269948, 1.0]], ['2, k, 12', [-0.376204, -0.4019, 1.0]], ['2, k, 13', [-0.405835, -0.725709, 1.0]], ['2, k, 14', [-0.402807, -1.07212, 1.0]], ['2, k, 15', [-0.433406, -1.15047, 1.0]], ['2, k, 16', [-0.212108, -0.410183, 1.0]], ['2, k, 17', [-0.149756, -0.738237, 1.0]], ['2, k, 18', [-0.09103, -1.0994, 1.0]], ['2, k, 19', [-0.0782417, -1.15261, 1.0]], ['2, k, 20', [-0.280092, 0.0985776, 1.0]], ['2, k, 21', [-0.441178, -0.334991, 1.0]], ['2, k, 22', [-0.493752, -0.337278, 1.0]], ['2, k, 23', [-0.155578, -0.349786, 1.0]], ['2, k, 24', [-0.165497, -0.232102, 1.0]]]
[['2, k, 0', [-0.30242, -0.413524, 1.0]], ['2, k, 1', [-0.286006, -0.118168, 1.0]], ['2, k, 2', [-0.275652, 0.167857, 1.0]], ['2, k, 3', [-0.253001, 0.284381, 1.0]], ['2, k, 4', [-0.45277, 0.0971645, 1.0]], ['2, k, 5', [-0.57557, -0.0425516, 1.0]], ['2, k, 6', [-0.517079, -0.218233, 1.0]], ['2, k, 7', [-0.475001, -0.261242, 1.0]], ['2, k, 8', [-0.0917318, 0.0725451, 1.0]], ['2, k, 9', [0.0215102, -0.0819569, 1.0]], ['2, k, 10', [-0.0823163, -0.24012, 1.0]], ['2, k, 11', [-0.130034, -0.273707, 1.0]], ['2, k, 12', [-0.380131, -0.402348, 1.0]], ['2, k, 13', [-0.410071, -0.723826, 1.0]], ['2, k, 14', [-0.402165, -1.06976, 1.0]], ['2, k, 15', [-0.432936, -1.15009, 1.0]], ['2, k, 16', [-0.21564, -0.412198, 1.0]], ['2, k, 17', [-0.15248, -0.745172, 1.0]], ['2, k, 18', [-0.0904772, -1.09922, 1.0]], ['2, k, 19', [-0.0738322, -1.15552, 1.0]], ['2, k, 20', [-0.279518, 0.0980814, 1.0]], ['2, k, 21', [-0.454156, -0.338504, 1.0]], ['2, k, 22', [-0.502104, -0.332354, 1.0]], ['2, k, 23', [-0.15644, -0.355163, 1.0]], ['2, k, 24', [-0.168843, -0.239669, 1.0]]]
[['2, k, 0', [-0.305223, -0.41449, 1.0]], ['2, k, 1', [-0.28693, -0.118577, 1.0]], ['2, k, 2', [-0.274813, 0.167864, 1.0]], ['2, k, 3', [-0.25126, 0.283649, 1.0]], ['2, k, 4', [-0.452336, 0.0964301, 1.0]], ['2, k, 5', [-0.57171, -0.0562544, 1.0]], ['2, k, 6', [-0.510493, -0.230803, 1.0]], ['2, k, 7', [-0.471512, -0.272492, 1.0]], ['2, k, 8', [-0.092048, 0.0720644, 1.0]], ['2, k, 9', [0.0200012, -0.0847212, 1.0]], ['2, k, 10', [-0.084166, -0.242671, 1.0]], ['2, k, 11', [-0.130798, -0.273925, 1.0]], ['2, k, 12', [-0.382896, -0.402916, 1.0]], ['2, k, 13', [-0.413445, -0.723701, 1.0]], ['2, k, 14', [-0.401858, -1.0689, 1.0]], ['2, k, 15', [-0.432827, -1.15, 1.0]], ['2, k, 16', [-0.218344, -0.413485, 1.0]], ['2, k, 17', [-0.154835, -0.745119, 1.0]], ['2, k, 18', [-0.0931968, -1.09411, 1.0]], ['2, k, 19', [-0.0740157, -1.15543, 1.0]], ['2, k, 20', [-0.279125, 0.097881, 1.0]], ['2, k, 21', [-0.447738, -0.346577, 1.0]], ['2, k, 22', [-0.497015, -0.344171, 1.0]], ['2, k, 23', [-0.157406, -0.354843, 1.0]], ['2, k, 24', [-0.169921, -0.241771, 1.0]]]
[['2, k, 0', [-0.307433, -0.415879, 1.0]], ['2, k, 1', [-0.287872, -0.119167, 1.0]], ['2, k, 2', [-0.273914, 0.167837, 1.0]], ['2, k, 3', [-0.249352, 0.282921, 1.0]], ['2, k, 4', [-0.451626, 0.0950558, 1.0]], ['2, k, 5', [-0.57097, -0.0594134, 1.0]], ['2, k, 6', [-0.510929, -0.234445, 1.0]], ['2, k, 7', [-0.473892, -0.278575, 1.0]], ['2, k, 8', [-0.0922749, 0.0713414, 1.0]], ['2, k, 9', [0.0181206, -0.0892502, 1.0]], ['2, k, 10', [-0.0877579, -0.246078, 1.0]], ['2, k, 11', [-0.133376, -0.277675, 1.0]], ['2, k, 12', [-0.384844, -0.404137, 1.0]], ['2, k, 13', [-0.416258, -0.724494, 1.0]], ['2, k, 14', [-0.401663, -1.06911, 1.0]], ['2, k, 15', [-0.432838, -1.15005, 1.0]], ['2, k, 16', [-0.220708, -0.414979, 1.0]], ['2, k, 17', [-0.15808, -0.742243, 1.0]], ['2, k, 18', [-0.090692, -1.088, 1.0]], ['2, k, 19', [-0.0823156, -1.14893, 1.0]], ['2, k, 20', [-0.278688, 0.0975203, 1.0]], ['2, k, 21', [-0.448728, -0.352757, 1.0]], ['2, k, 22', [-0.503686, -0.343682, 1.0]], ['2, k, 23', [-0.157609, -0.36048, 1.0]], ['2, k, 24', [-0.171853, -0.247041, 1.0]]]
[['2, k, 0', [-0.309987, -0.417179, 1.0]], ['2, k, 1', [-0.288807, -0.119735, 1.0]], ['2, k, 2', [-0.273006, 0.167712, 1.0]], ['2, k, 3', [-0.248279, 0.283544, 1.0]], ['2, k, 4', [-0.450779, 0.093431, 1.0]], ['2, k, 5', [-0.579776, -0.0421285, 1.0]], ['2, k, 6', [-0.521195, -0.216147, 1.0]], ['2, k, 7', [-0.478971, -0.261697, 1.0]], ['2, k, 8', [-0.0925997, 0.0708038, 1.0]], ['2, k, 9', [0.0178148, -0.0907667, 1.0]], ['2, k, 10', [-0.088612, -0.247165, 1.0]], ['2, k, 11', [-0.133129, -0.277991, 1.0]], ['2, k, 12', [-0.387578, -0.40541, 1.0]], ['2, k, 13', [-0.418155, -0.723018, 1.0]], ['2, k, 14', [-0.401067, -1.06753, 1.0]], ['2, k, 15', [-0.433461, -1.14968, 1.0]], ['2, k, 16', [-0.222956, -0.416225, 1.0]], ['2, k, 17', [-0.15936, -0.742195, 1.0]], ['2, k, 18', [-0.090728, -1.08651, 1.0]], ['2, k, 19', [-0.0822346, -1.14763, 1.0]], ['2, k, 20', [-0.278244, 0.0971253, 1.0]], ['2, k, 21', [-0.450558, -0.33166, 1.0]], ['2, k, 22', [-0.500662, -0.334712, 1.0]], ['2, k, 23', [-0.159482, -0.359643, 1.0]], ['2, k, 24', [-0.170497, -0.244425, 1.0]]]
[['2, k, 0', [-0.311985, -0.418208, 1.0]], ['2, k, 1', [-0.289628, -0.120345, 1.0]], ['2, k, 2', [-0.272481, 0.167213, 1.0]], ['2, k, 3', [-0.248005, 0.283861, 1.0]], ['2, k, 4', [-0.450157, 0.0928894, 1.0]], ['2, k, 5', [-0.575547, -0.0574322, 1.0]], ['2, k, 6', [-0.493765, -0.273026, 1.0]], ['2, k, 7', [-0.460189, -0.340328, 1.0]], ['2, k, 8', [-0.0928692, 0.0702318, 1.0]], ['2, k, 9', [0.0173508, -0.0936813, 1.0]], ['2, k, 10', [-0.0878666, -0.250555, 1.0]], ['2, k, 11', [-0.133639, -0.279709, 1.0]], ['2, k, 12', [-0.389311, -0.405935, 1.0]], ['2, k, 13', [-0.419465, -0.722888, 1.0]], ['2, k, 14', [-0.400867, -1.06715, 1.0]], ['2, k, 15', [-0.433474, -1.14956, 1.0]], ['2, k, 16', [-0.22515, -0.417753, 1.0]], ['2, k, 17', [-0.16098, -0.74177, 1.0]], ['2, k, 18', [-0.0899616, -1.08302, 1.0]], ['2, k, 19', [-0.0831712, -1.14461, 1.0]], ['2, k, 20', [-0.277993, 0.0965298, 1.0]], ['2, k, 21', [-0.408277, -0.39759, 1.0]], ['2, k, 22', [-0.5114, -0.378775, 1.0]], ['2, k, 23', [-0.163253, -0.359548, 1.0]], ['2, k, 24', [-0.16977, -0.242323, 1.0]]]
