[['2, k, 0', [-0.1401847, -0.2238491, 1.0]], ['2, k, 1', [-0.1349824, 0.0263218, 1.0]], ['2, k, 2', [-0.1285599, 0.2718373, 1.0]], ['2, k, 3', [-0.1253533, 0.40377, 1.0]], ['2, k, 4', [-0.2627106, 0.1654451, 1.0]], ['2, k, 5', [-0.2500691, -0.01961062, 1.0]], ['2, k, 6', [-0.1287857, -0.1440494, 1.0]], ['2, k, 7', [-0.08361498, -0.1740211, 1.0]], ['2, k, 8', [0.0178387, 0.1710281, 1.0]], ['2, k, 9', [0.02862818, -0.01790339, 1.0]], ['2, k, 10', [-0.02746493, -0.1216623, 1.0]], ['2, k, 11', [-0.0696507, -0.17391, 1.0]], ['2, k, 12', [-0.2018415, -0.2196136, 1.0]], ['2, k, 13', [-0.1965411, -0.329808, 1.0]], ['2, k, 14', [-0.193364, -0.6773231, 1.0]], ['2, k, 15', [-0.2595972, -0.7244982, 1.0]], ['2, k, 16', [-0.07509111, -0.22285, 1.0]], ['2, k, 17', [0.03384966, -0.3349289, 1.0]], ['2, k, 18', [0.04891938, -0.6707452, 1.0]], ['2, k, 19', [0.08146743, -0.727248, 1.0]], ['2, k, 20', [-0.1304615, 0.211073, 1.0]], ['2, k, 21', [-0.06638633, -0.2241495, 1.0]], ['2, k, 22', [-0.07216587, -0.2368535, 1.0]], ['2, k, 23', [-0.0689247, -0.2207828, 1.0]], ['2, k, 24', [-0.05131102, -0.1764567, 1.0]]]
[['2, k, 0', [-0.133046, -0.2195941, 1.0]], ['2, k, 1', [-0.1331809, 0.02969257, 1.0]], ['2, k, 2', [-0.1316551, 0.2741171, 1.0]], ['2, k, 3', [-0.1295412, 0.4054992, 1.0]], ['2, k, 4', [-0.2650152, 0.1694975, 1.0]], ['2, k, 5', [-0.2026055, -0.001189809, 1.0]], ['2, k, 6', [-0.1030743, -0.1384114, 1.0]], ['2, k, 7', [-0.07880268, -0.1670008, 1.0]], ['2, k, 8', [0.01361462, 0.1816269, 1.0]], ['2, k, 9', [-0.01777971, -0.0006052078, 1.0]], ['2, k, 10', [-0.04292354, -0.1302781, 1.0]], ['2, k, 11', [-0.07225498, -0.1722739, 1.0]], ['2, k, 12', [-0.1948886, -0.217252, 1.0]], ['2, k, 13', [-0.198806, -0.332203, 1.0]], ['2, k, 14', [-0.193425, -0.676798, 1.0]], ['2, k, 15', [-0.2550734, -0.731465, 1.0]], ['2, k, 16', [-0.06798311, -0.2167468, 1.0]], ['2, k, 17', [0.0360157, -0.3421925, 1.0]], ['2, k, 18', [0.05307521, -0.658716, 1.0]], ['2, k, 19', [0.07269327, -0.7123154, 1.0]], ['2, k, 20', [-0.1322761, 0.2136526, 1.0]], ['2, k, 21', [-0.059924, -0.1986543, 1.0]], ['2, k, 22', [-0.09301847, -0.1990066, 1.0]], ['2, k, 23', [-0.07269474, -0.206802, 1.0]], ['2, k, 24', [-0.04738992, -0.2028411, 1.0]]]
[['2, k, 0', [-0.1332275, -0.2163762, 1.0]], ['2, k, 1', [-0.1336378, 0.03139499, 1.0]], ['2, k, 2', [-0.1327642, 0.2749733, 1.0]], ['2, k, 3', [-0.1309414, 0.4059623, 1.0]], ['2, k, 4', [-0.2626254, 0.1797275, 1.0]], ['2, k, 5', [-0.2074858, 0.004591572, 1.0]], ['2, k, 6', [-0.1261082, -0.06312844, 1.0]], ['2, k, 7', [-0.07173292, -0.1163317, 1.0]], ['2, k, 8', [0.01268548, 0.1836412, 1.0]], ['2, k, 9', [-0.0160907, 0.05382116, 1.0]], ['2, k, 10', [-0.04564149, -0.07717785, 1.0]], ['2, k, 11', [-0.06869041, -0.1127557, 1.0]], ['2, k, 12', [-0.1950928, -0.2137913, 1.0]], ['2, k, 13', [-0.1986941, -0.3317195, 1.0]], ['2, k, 14', [-0.1933978, -0.6767684, 1.0]], ['2, k, 15', [-0.2549421, -0.7316499, 1.0]], ['2, k, 16', [-0.06815767, -0.2136801, 1.0]], ['2, k, 17', [0.03586301, -0.3418756, 1.0]], ['2, k, 18', [0.07222507, -0.6806085, 1.0]], ['2, k, 19', [0.06831918, -0.7034253, 1.0]], ['2, k, 20', [-0.133159, 0.2147432, 1.0]], ['2, k, 21', [-0.05623377, -0.1366643, 1.0]], ['2, k, 22', [-0.08381654, -0.1459742, 1.0]], ['2, k, 23', [-0.06656602, -0.1459207, 1.0]], ['2, k, 24', [-0.04007205, -0.1216137, 1.0]]]
[['2, k, 0', [-0.1369888, -0.209162, 1.0]], ['2, k, 1', [-0.1352175, 0.03408935, 1.0]], ['2, k, 2', [-0.1337949, 0.2757847, 1.0]], ['2, k, 3', [-0.1318381, 0.40673, 1.0]], ['2, k, 4', [-0.2619295, 0.1832928, 1.0]], ['2, k, 5', [-0.1875095, 0.03834298, 1.0]], ['2, k, 6', [-0.119003, -0.0773099, 1.0]], ['2, k, 7', [-0.07384945, -0.08755404, 1.0]], ['2, k, 8', [0.008053252, 0.1907236, 1.0]], ['2, k, 9', [-0.01104373, 0.06227774, 1.0]], ['2, k, 10', [-0.04061693, -0.05326279, 1.0]], ['2, k, 11', [-0.06537411, -0.08137983, 1.0]], ['2, k, 12', [-0.1996914, -0.2060186, 1.0]], ['2, k, 13', [-0.1986731, -0.3317208, 1.0]], ['2, k, 14', [-0.1936007, -0.6765665, 1.0]], ['2, k, 15', [-0.2556246, -0.7305846, 1.0]], ['2, k, 16', [-0.07108019, -0.2071338, 1.0]], ['2, k, 17', [0.03269517, -0.3365408, 1.0]], ['2, k, 18', [0.07248034, -0.6805124, 1.0]], ['2, k, 19', [0.06814243, -0.7030165, 1.0]], ['2, k, 20', [-0.1341933, 0.2158881, 1.0]], ['2, k, 21', [-0.05678834, -0.1115526, 1.0]], ['2, k, 22', [-0.07485168, -0.1282413, 1.0]], ['2, k, 23', [-0.06503177, -0.1103008, 1.0]], ['2, k, 24', [-0.04186313, -0.09819507, 1.0]]]
[['2, k, 0', [-0.1379784, -0.2022588, 1.0]], ['2, k, 1', [-0.1362737, 0.03794946, 1.0]], ['2, k, 2', [-0.1347873, 0.2768002, 1.0]], ['2, k, 3', [-0.1331612, 0.4075019, 1.0]], ['2, k, 4', [-0.2611968, 0.1907606, 1.0]], ['2, k, 5', [-0.2006114, 0.09368874, 1.0]], ['2, k, 6', [-0.1259214, 0.01719498, 1.0]], ['2, k, 7', [-0.07055528, -0.0004867697, 1.0]], ['2, k, 8', [0.0006057952, 0.2043055, 1.0]], ['2, k, 9', [0.002660598, 0.09392314, 1.0]], ['2, k, 10', [-0.03739892, 0.01263061, 1.0]], ['2, k, 11', [-0.06256945, 0.001444727, 1.0]], ['2, k, 12', [-0.2006233, -0.2011177, 1.0]], ['2, k, 13', [-0.1983946, -0.3304997, 1.0]], ['2, k, 14', [-0.1937339, -0.6767917, 1.0]], ['2, k, 15', [-0.2130354, -0.7324046, 1.0]], ['2, k, 16', [-0.07203641, -0.1981852, 1.0]], ['2, k, 17', [0.03231773, -0.3358056, 1.0]], ['2, k, 18', [0.04752613, -0.6738945, 1.0]], ['2, k, 19', [0.0791572, -0.7229936, 1.0]], ['2, k, 20', [-0.1351843, 0.2175888, 1.0]], ['2, k, 21', [-0.0515861, -0.01647501, 1.0]], ['2, k, 22', [-0.07159963, -0.0491169, 1.0]], ['2, k, 23', [-0.0622401, -0.01428533, 1.0]], ['2, k, 24', [-0.049105, 0.02916344, 1.0]]]
[['2, k, 0', [-0.1382964, -0.2018492, 1.0]], ['2, k, 1', [-0.1371989, 0.03912096, 1.0]], ['2, k, 2', [-0.1362384, 0.2779066, 1.0]], ['2, k, 3', [-0.1338345, 0.4078607, 1.0]], ['2, k, 4', [-0.2633154, 0.2012331, 1.0]], ['2, k, 5', [-0.2083961, 0.1046489, 1.0]], ['2, k, 6', [-0.114685, 0.05712687, 1.0]], ['2, k, 7', [-0.06908048, 0.0471452, 1.0]], ['2, k, 8', [-0.001594819, 0.2131968, 1.0]], ['2, k, 9', [0.002219019, 0.1268139, 1.0]], ['2, k, 10', [-0.03911908, 0.03878326, 1.0]], ['2, k, 11', [-0.06412257, 0.03911105, 1.0]], ['2, k, 12', [-0.2014453, -0.2005299, 1.0]], ['2, k, 13', [-0.1982599, -0.3300048, 1.0]], ['2, k, 14', [-0.1944629, -0.6768225, 1.0]], ['2, k, 15', [-0.2451871, -0.7396618, 1.0]], ['2, k, 16', [-0.07200867, -0.1979203, 1.0]], ['2, k, 17', [0.03161734, -0.3353843, 1.0]], ['2, k, 18', [0.04719394, -0.6738922, 1.0]], ['2, k, 19', [0.07923557, -0.7225044, 1.0]], ['2, k, 20', [-0.136548, 0.2188134, 1.0]], ['2, k, 21', [-0.04998836, 0.03893744, 1.0]], ['2, k, 22', [-0.06843075, 0.003022492, 1.0]], ['2, k, 23', [-0.06554849, 0.03128762, 1.0]], ['2, k, 24', [-0.04622882, 0.07722256, 1.0]]]
[['2, k, 0', [-0.1467036, -0.2203553, 1.0]], ['2, k, 1', [-0.1411203, 0.03610954, 1.0]], ['2, k, 2', [-0.1382753, 0.2798831, 1.0]], ['2, k, 3', [-0.1349138, 0.4079903, 1.0]], ['2, k, 4', [-0.2631806, 0.2021392, 1.0]], ['2, k, 5', [-0.2021174, 0.1570925, 1.0]], ['2, k, 6', [-0.1171581, 0.1365355, 1.0]], ['2, k, 7', [-0.0670018, 0.1341332, 1.0]], ['2, k, 8', [-0.0003724878, 0.2125481, 1.0]], ['2, k, 9', [0.005579276, 0.1638089, 1.0]], ['2, k, 10', [-0.03603433, 0.07979717, 1.0]], ['2, k, 11', [-0.0632124, 0.1228548, 1.0]], ['2, k, 12', [-0.2150821, -0.2164216, 1.0]], ['2, k, 13', [-0.1981851, -0.3287287, 1.0]], ['2, k, 14', [-0.1945622, -0.6766956, 1.0]], ['2, k, 15', [-0.2317483, -0.7447901, 1.0]], ['2, k, 16', [-0.07568766, -0.2198845, 1.0]], ['2, k, 17', [0.03164968, -0.3356528, 1.0]], ['2, k, 18', [0.04807183, -0.673083, 1.0]], ['2, k, 19', [0.07952233, -0.7239465, 1.0]], ['2, k, 20', [-0.1388138, 0.2198422, 1.0]], ['2, k, 21', [-0.04972409, 0.1313671, 1.0]], ['2, k, 22', [-0.07046387, 0.09068111, 1.0]], ['2, k, 23', [-0.06087339, 0.1312785, 1.0]], ['2, k, 24', [-0.03813714, 0.152838, 1.0]]]
[['2, k, 0', [-0.1407797, -0.2260262, 1.0]], ['2, k, 1', [-0.1419373, 0.03536564, 1.0]], ['2, k, 2', [-0.147943, 0.2847186, 1.0]], ['2, k, 3', [-0.1348794, 0.4076511, 1.0]], ['2, k, 4', [-0.2630571, 0.2015549, 1.0]], ['2, k, 5', [-0.1986799, 0.1609841, 1.0]], ['2, k, 6', [-0.1019538, 0.1729753, 1.0]], ['2, k, 7', [-0.07028133, 0.1770881, 1.0]], ['2, k, 8', [0.002180565, 0.1902168, 1.0]], ['2, k, 9', [0.005048153, 0.171116, 1.0]], ['2, k, 10', [-0.036654, 0.08630779, 1.0]], ['2, k, 11', [-0.06715934, 0.1571873, 1.0]], ['2, k, 12', [-0.2098964, -0.221804, 1.0]], ['2, k, 13', [-0.1981339, -0.3288075, 1.0]], ['2, k, 14', [-0.1940271, -0.6762771, 1.0]], ['2, k, 15', [-0.2442671, -0.7406167, 1.0]], ['2, k, 16', [-0.06852284, -0.2255351, 1.0]], ['2, k, 17', [0.03158342, -0.3359252, 1.0]], ['2, k, 18', [0.05110408, -0.6643202, 1.0]], ['2, k, 19', [0.07427662, -0.7204413, 1.0]], ['2, k, 20', [-0.1451499, 0.2222309, 1.0]], ['2, k, 21', [-0.05178394, 0.1764121, 1.0]], ['2, k, 22', [-0.06916106, 0.1340052, 1.0]], ['2, k, 23', [-0.06862562, 0.16947, 1.0]], ['2, k, 24', [-0.03785541, 0.1773221, 1.0]]]
[['2, k, 0', [-0.1397417, -0.2325144, 1.0]], ['2, k, 1', [-0.1473082, 0.02649273, 1.0]], ['2, k, 2', [-0.1594256, 0.2770986, 1.0]], ['2, k, 3', [-0.135714, 0.4092602, 1.0]], ['2, k, 4', [-0.2581346, 0.1736038, 1.0]], ['2, k, 5', [-0.2064134, 0.1903071, 1.0]], ['2, k, 6', [-0.1237238, 0.2130664, 1.0]], ['2, k, 7', [-0.07267629, 0.2232498, 1.0]], ['2, k, 8', [-0.001013717, 0.171709, 1.0]], ['2, k, 9', [-0.001110878, 0.1891174, 1.0]], ['2, k, 10', [-0.01857628, 0.1605631, 1.0]], ['2, k, 11', [-0.06512441, 0.2179158, 1.0]], ['2, k, 12', [-0.2085772, -0.2297128, 1.0]], ['2, k, 13', [-0.1979849, -0.3289848, 1.0]], ['2, k, 14', [-0.1930925, -0.675419, 1.0]], ['2, k, 15', [-0.248359, -0.7370077, 1.0]], ['2, k, 16', [-0.06766625, -0.2305186, 1.0]], ['2, k, 17', [0.03146076, -0.3357924, 1.0]], ['2, k, 18', [0.05053372, -0.6657583, 1.0]], ['2, k, 19', [0.0752336, -0.7226062, 1.0]], ['2, k, 20', [-0.1556771, 0.2147564, 1.0]], ['2, k, 21', [-0.05176885, 0.227923, 1.0]], ['2, k, 22', [-0.0847814, 0.2034128, 1.0]], ['2, k, 23', [-0.07124218, 0.2262437, 1.0]], ['2, k, 24', [-0.04090849, 0.2497975, 1.0]]]
[['2, k, 0', [-0.1396346, -0.2325456, 1.0]], ['2, k, 1', [-0.1448428, 0.02454726, 1.0]], ['2, k, 2', [-0.1470178, 0.2706174, 1.0]], ['2, k, 3', [-0.1396823, 0.424009, 1.0]], ['2, k, 4', [-0.2575022, 0.1642285, 1.0]], ['2, k, 5', [-0.2092829, 0.2148767, 1.0]], ['2, k, 6', [-0.1145676, 0.2397927, 1.0]], ['2, k, 7', [-0.0750659, 0.269932, 1.0]], ['2, k, 8', [-0.0009514853, 0.1713115, 1.0]], ['2, k, 9', [0.002587737, 0.2175526, 1.0]], ['2, k, 10', [-0.02221482, 0.1790609, 1.0]], ['2, k, 11', [-0.06891842, 0.2580871, 1.0]], ['2, k, 12', [-0.2085891, -0.2297235, 1.0]], ['2, k, 13', [-0.1977628, -0.3288806, 1.0]], ['2, k, 14', [-0.1934319, -0.6757097, 1.0]], ['2, k, 15', [-0.2503095, -0.7359845, 1.0]], ['2, k, 16', [-0.06715452, -0.2304653, 1.0]], ['2, k, 17', [0.03117578, -0.3356556, 1.0]], ['2, k, 18', [0.04910834, -0.6657139, 1.0]], ['2, k, 19', [0.07546014, -0.7230909, 1.0]], ['2, k, 20', [-0.1472414, 0.2100684, 1.0]], ['2, k, 21', [-0.05378982, 0.2765741, 1.0]], ['2, k, 22', [-0.06772425, 0.2295636, 1.0]], ['2, k, 23', [-0.07060823, 0.2669355, 1.0]], ['2, k, 24', [-0.03795097, 0.2768313, 1.0]]]
[['2, k, 0', [-0.138374, -0.2315204, 1.0]], ['2, k, 1', [-0.1418207, 0.02433758, 1.0]], ['2, k, 2', [-0.1406878, 0.2705174, 1.0]], ['2, k, 3', [-0.1456259, 0.4350902, 1.0]], ['2, k, 4', [-0.2564536, 0.1614238, 1.0]], ['2, k, 5', [-0.2084435, 0.2284401, 1.0]], ['2, k, 6', [-0.1188801, 0.2850254, 1.0]], ['2, k, 7', [-0.07604165, 0.3125913, 1.0]], ['2, k, 8', [-0.0008757332, 0.1715864, 1.0]], ['2, k, 9', [-0.008648265, 0.2551565, 1.0]], ['2, k, 10', [-0.05153776, 0.3016849, 1.0]], ['2, k, 11', [-0.07136028, 0.3160698, 1.0]], ['2, k, 12', [-0.2070649, -0.2289584, 1.0]], ['2, k, 13', [-0.1976108, -0.3287293, 1.0]], ['2, k, 14', [-0.1936889, -0.6760033, 1.0]], ['2, k, 15', [-0.2510002, -0.7359068, 1.0]], ['2, k, 16', [-0.06612071, -0.2291727, 1.0]], ['2, k, 17', [0.03013185, -0.3322172, 1.0]], ['2, k, 18', [0.05494362, -0.6551678, 1.0]], ['2, k, 19', [0.07100328, -0.7179545, 1.0]], ['2, k, 20', [-0.141608, 0.2098595, 1.0]], ['2, k, 21', [-0.05919519, 0.3260514, 1.0]], ['2, k, 22', [-0.08729692, 0.29109, 1.0]], ['2, k, 23', [-0.07406978, 0.3265955, 1.0]], ['2, k, 24', [-0.06545807, 0.3647344, 1.0]]]
[['2, k, 0', [-0.1398489, -0.2307857, 1.0]], ['2, k, 1', [-0.1413383, 0.02465446, 1.0]], ['2, k, 2', [-0.1376137, 0.2723729, 1.0]], ['2, k, 3', [-0.1538577, 0.435635, 1.0]], ['2, k, 4', [-0.2562582, 0.160875, 1.0]], ['2, k, 5', [-0.2194525, 0.246727, 1.0]], ['2, k, 6', [-0.1129972, 0.3391806, 1.0]], ['2, k, 7', [-0.07726472, 0.3632861, 1.0]], ['2, k, 8', [-0.0007743567, 0.1716969, 1.0]], ['2, k, 9', [-0.0132212, 0.2656309, 1.0]], ['2, k, 10', [-0.05791666, 0.3250799, 1.0]], ['2, k, 11', [-0.07334201, 0.3610263, 1.0]], ['2, k, 12', [-0.2082567, -0.2281748, 1.0]], ['2, k, 13', [-0.1974263, -0.3280592, 1.0]], ['2, k, 14', [-0.1937292, -0.6761063, 1.0]], ['2, k, 15', [-0.251931, -0.7349844, 1.0]], ['2, k, 16', [-0.0678832, -0.2283723, 1.0]], ['2, k, 17', [0.03027777, -0.3326457, 1.0]], ['2, k, 18', [0.05150722, -0.6625803, 1.0]], ['2, k, 19', [0.07414144, -0.7233049, 1.0]], ['2, k, 20', [-0.1392588, 0.2111883, 1.0]], ['2, k, 21', [-0.06108458, 0.381048, 1.0]], ['2, k, 22', [-0.08276513, 0.3294286, 1.0]], ['2, k, 23', [-0.07852361, 0.3734419, 1.0]], ['2, k, 24', [-0.03922769, 0.3735926, 1.0]]]
[['2, k, 0', [-0.1395882, -0.2280596, 1.0]], ['2, k, 1', [-0.1376391, 0.02790252, 1.0]], ['2, k, 2', [-0.1301917, 0.2771856, 1.0]], ['2, k, 3', [-0.1275826, 0.3853785, 1.0]], ['2, k, 4', [-0.2556418, 0.1608961, 1.0]], ['2, k, 5', [-0.2197156, 0.266221, 1.0]], ['2, k, 6', [-0.152008, 0.353782, 1.0]], ['2, k, 7', [-0.082182, 0.4109982, 1.0]], ['2, k, 8', [0.0001815904, 0.1755517, 1.0]], ['2, k, 9', [-0.02005387, 0.3049779, 1.0]], ['2, k, 10', [-0.04543291, 0.3759553, 1.0]], ['2, k, 11', [-0.07884677, 0.4103851, 1.0]], ['2, k, 12', [-0.2077877, -0.2254256, 1.0]], ['2, k, 13', [-0.197258, -0.3281548, 1.0]], ['2, k, 14', [-0.1928895, -0.6753362, 1.0]], ['2, k, 15', [-0.2532914, -0.7286584, 1.0]], ['2, k, 16', [-0.06787493, -0.2255281, 1.0]], ['2, k, 17', [0.03057186, -0.334317, 1.0]], ['2, k, 18', [0.05091803, -0.6642514, 1.0]], ['2, k, 19', [0.07470708, -0.7234554, 1.0]], ['2, k, 20', [-0.1324935, 0.2156982, 1.0]], ['2, k, 21', [-0.06835235, 0.4306073, 1.0]], ['2, k, 22', [-0.04972638, 0.3954044, 1.0]], ['2, k, 23', [-0.0852643, 0.4235406, 1.0]], ['2, k, 24', [-0.04479874, 0.4187233, 1.0]]]
[['2, k, 0', [-0.1363347, -0.2202881, 1.0]], ['2, k, 1', [-0.1324925, 0.0383816, 1.0]], ['2, k, 2', [-0.1256864, 0.2909779, 1.0]], ['2, k, 3', [-0.1208923, 0.3958265, 1.0]], ['2, k, 4', [-0.2544664, 0.1691904, 1.0]], ['2, k, 5', [-0.2171924, 0.2956296, 1.0]], ['2, k, 6', [-0.1362457, 0.4072588, 1.0]], ['2, k, 7', [-0.09236308, 0.4517742, 1.0]], ['2, k, 8', [0.001711535, 0.1895818, 1.0]], ['2, k, 9', [-0.02111066, 0.3178558, 1.0]], ['2, k, 10', [-0.04632167, 0.4060363, 1.0]], ['2, k, 11', [-0.08047247, 0.4551788, 1.0]], ['2, k, 12', [-0.2033792, -0.2176225, 1.0]], ['2, k, 13', [-0.1972722, -0.3284302, 1.0]], ['2, k, 14', [-0.1936151, -0.6748011, 1.0]], ['2, k, 15', [-0.2538261, -0.7284702, 1.0]], ['2, k, 16', [-0.06580709, -0.2177143, 1.0]], ['2, k, 17', [0.03065087, -0.3346892, 1.0]], ['2, k, 18', [0.05141932, -0.6608788, 1.0]], ['2, k, 19', [0.072221, -0.7186519, 1.0]], ['2, k, 20', [-0.1276233, 0.2285684, 1.0]], ['2, k, 21', [-0.07671857, 0.4743605, 1.0]], ['2, k, 22', [-0.05551971, 0.4384329, 1.0]], ['2, k, 23', [-0.08931058, 0.4770677, 1.0]], ['2, k, 24', [-0.04942366, 0.4723974, 1.0]]]
[['2, k, 0', [-0.1365491, -0.2100526, 1.0]], ['2, k, 1', [-0.1308186, 0.05798428, 1.0]], ['2, k, 2', [-0.123024, 0.3233502, 1.0]], ['2, k, 3', [-0.1158798, 0.4250227, 1.0]], ['2, k, 4', [-0.2595248, 0.1961076, 1.0]], ['2, k, 5', [-0.2161287, 0.3202487, 1.0]], ['2, k, 6', [-0.1297697, 0.4399278, 1.0]], ['2, k, 7', [-0.09744921, 0.490901, 1.0]], ['2, k, 8', [0.000771324, 0.2020107, 1.0]], ['2, k, 9', [-0.0174423, 0.3269739, 1.0]], ['2, k, 10', [-0.05607548, 0.445894, 1.0]], ['2, k, 11', [-0.08572162, 0.4903583, 1.0]], ['2, k, 12', [-0.2023924, -0.2067481, 1.0]], ['2, k, 13', [-0.19728, -0.3283101, 1.0]], ['2, k, 14', [-0.1933446, -0.6741616, 1.0]], ['2, k, 15', [-0.2126555, -0.7324328, 1.0]], ['2, k, 16', [-0.06726235, -0.2081908, 1.0]], ['2, k, 17', [0.03066375, -0.3348545, 1.0]], ['2, k, 18', [0.054236, -0.6559755, 1.0]], ['2, k, 19', [0.07127622, -0.7187226, 1.0]], ['2, k, 20', [-0.1251076, 0.2575567, 1.0]], ['2, k, 21', [-0.07987037, 0.5178647, 1.0]], ['2, k, 22', [-0.06234994, 0.4743981, 1.0]], ['2, k, 23', [-0.09772225, 0.5188429, 1.0]], ['2, k, 24', [-0.05837353, 0.5137734, 1.0]]]
[['2, k, 0', [-0.1361069, -0.19895, 1.0]], ['2, k, 1', [-0.130526, 0.06668905, 1.0]], ['2, k, 2', [-0.1233827, 0.3277631, 1.0]], ['2, k, 3', [-0.1154411, 0.4301978, 1.0]], ['2, k, 4', [-0.2579589, 0.205301, 1.0]], ['2, k, 5', [-0.2187729, 0.3405075, 1.0]], ['2, k, 6', [-0.1203335, 0.4962163, 1.0]], ['2, k, 7', [-0.09663229, 0.5298924, 1.0]], ['2, k, 8', [0.002323234, 0.2239444, 1.0]], ['2, k, 9', [-0.01451809, 0.3405297, 1.0]], ['2, k, 10', [-0.0646075, 0.4941493, 1.0]], ['2, k, 11', [-0.09154452, 0.5295476, 1.0]], ['2, k, 12', [-0.2004744, -0.1965178, 1.0]], ['2, k, 13', [-0.1972047, -0.3282662, 1.0]], ['2, k, 14', [-0.1933941, -0.6740763, 1.0]], ['2, k, 15', [-0.2594539, -0.7167914, 1.0]], ['2, k, 16', [-0.06848811, -0.196372, 1.0]], ['2, k, 17', [0.03061779, -0.3347901, 1.0]], ['2, k, 18', [0.04950486, -0.6545231, 1.0]], ['2, k, 19', [0.07516357, -0.7208214, 1.0]], ['2, k, 20', [-0.1253297, 0.2631104, 1.0]], ['2, k, 21', [-0.08143052, 0.5640131, 1.0]], ['2, k, 22', [-0.06788988, 0.5025634, 1.0]], ['2, k, 23', [-0.1041964, 0.5621453, 1.0]], ['2, k, 24', [-0.06273526, 0.5619068, 1.0]]]
[['2, k, 0', [-0.1354113, -0.1912034, 1.0]], ['2, k, 1', [-0.1303833, 0.06840264, 1.0]], ['2, k, 2', [-0.1236166, 0.3271376, 1.0]], ['2, k, 3', [-0.1167573, 0.4309812, 1.0]], ['2, k, 4', [-0.257828, 0.2122133, 1.0]], ['2, k, 5', [-0.2252173, 0.3544225, 1.0]], ['2, k, 6', [-0.1322898, 0.5215244, 1.0]], ['2, k, 7', [-0.1027487, 0.5618989, 1.0]], ['2, k, 8', [0.002781577, 0.2269177, 1.0]], ['2, k, 9', [-0.01895515, 0.3742673, 1.0]], ['2, k, 10', [-0.06541145, 0.5166954, 1.0]], ['2, k, 11', [-0.09415545, 0.5621664, 1.0]], ['2, k, 12', [-0.1990573, -0.1886328, 1.0]], ['2, k, 13', [-0.1971781, -0.3268731, 1.0]], ['2, k, 14', [-0.1938235, -0.6721522, 1.0]], ['2, k, 15', [-0.2411591, -0.7376618, 1.0]], ['2, k, 16', [-0.06850132, -0.1890763, 1.0]], ['2, k, 17', [0.03056146, -0.3344138, 1.0]], ['2, k, 18', [0.04802712, -0.6574764, 1.0]], ['2, k, 19', [0.07625861, -0.7222609, 1.0]], ['2, k, 20', [-0.1254412, 0.2630468, 1.0]], ['2, k, 21', [-0.08342212, 0.6050779, 1.0]], ['2, k, 22', [-0.07689554, 0.5322118, 1.0]], ['2, k, 23', [-0.1050508, 0.6050844, 1.0]], ['2, k, 24', [-0.07368124, 0.5807275, 1.0]]]
[['2, k, 0', [-0.1355581, -0.1841747, 1.0]], ['2, k, 1', [-0.130682, 0.0764291, 1.0]], ['2, k, 2', [-0.1244568, 0.3327687, 1.0]], ['2, k, 3', [-0.11996, 0.4380081, 1.0]], ['2, k, 4', [-0.2579605, 0.2178382, 1.0]], ['2, k, 5', [-0.2217467, 0.394472, 1.0]], ['2, k, 6', [-0.1471984, 0.5461748, 1.0]], ['2, k, 7', [-0.1080826, 0.5968428, 1.0]], ['2, k, 8', [0.002265322, 0.2302648, 1.0]], ['2, k, 9', [-0.02318672, 0.3976735, 1.0]], ['2, k, 10', [-0.07200067, 0.5622925, 1.0]], ['2, k, 11', [-0.1011315, 0.5962327, 1.0]], ['2, k, 12', [-0.1985073, -0.1815232, 1.0]], ['2, k, 13', [-0.1967209, -0.3252174, 1.0]], ['2, k, 14', [-0.1932099, -0.6695143, 1.0]], ['2, k, 15', [-0.2399516, -0.7349122, 1.0]], ['2, k, 16', [-0.06934605, -0.1822526, 1.0]], ['2, k, 17', [0.03056739, -0.3346214, 1.0]], ['2, k, 18', [0.05384378, -0.6542797, 1.0]], ['2, k, 19', [0.07208007, -0.7153947, 1.0]], ['2, k, 20', [-0.1261531, 0.2694195, 1.0]], ['2, k, 21', [-0.09302621, 0.637472, 1.0]], ['2, k, 22', [-0.07910062, 0.574177, 1.0]], ['2, k, 23', [-0.1110204, 0.635269, 1.0]], ['2, k, 24', [-0.07022169, 0.6150104, 1.0]]]
