[['2, k, 0', [-0.056588, -0.724662, 1.0]], ['2, k, 1', [-0.0742109, -0.431279, 1.0]], ['2, k, 2', [-0.0910986, -0.142318, 1.0]], ['2, k, 3', [-0.0894597, 0.0235946, 1.0]], ['2, k, 4', [-0.240717, -0.233501, 1.0]], ['2, k, 5', [-0.370669, -0.182067, 1.0]], ['2, k, 6', [-0.126442, -0.140185, 1.0]], ['2, k, 7', [-0.103125, -0.0935504, 1.0]], ['2, k, 8', [0.0821035, -0.208493, 1.0]], ['2, k, 9', [0.269754, -0.195726, 1.0]], ['2, k, 10', [0.0521975, -0.155595, 1.0]], ['2, k, 11', [-0.0199911, -0.142491, 1.0]], ['2, k, 12', [-0.129367, -0.721397, 1.0]], ['2, k, 13', [-0.257911, -1.02203, 1.0]], ['2, k, 14', [-0.310488, -1.38679, 1.0]], ['2, k, 15', [-0.26384, -1.50012, 1.0]], ['2, k, 16', [0.0175917, -0.710088, 1.0]], ['2, k, 17', [0.181933, -0.989788, 1.0]], ['2, k, 18', [0.254031, -1.48092, 1.0]], ['2, k, 19', [0.127441, -1.48633, 1.0]], ['2, k, 20', [-0.0869934, -0.214017, 1.0]], ['2, k, 21', [-0.0298424, -0.0909227, 1.0]], ['2, k, 22', [-0.10884, -0.0970071, 1.0]], ['2, k, 23', [-0.0199097, -0.14191, 1.0]], ['2, k, 24', [-0.0198034, -0.141153, 1.0]]]
[['2, k, 0', [-0.0669866, -0.699628, 1.0]], ['2, k, 1', [-0.0743762, -0.410292, 1.0]], ['2, k, 2', [-0.0825634, -0.117068, 1.0]], ['2, k, 3', [-0.078563, 0.0269288, 1.0]], ['2, k, 4', [-0.227526, -0.241396, 1.0]], ['2, k, 5', [-0.338131, -0.181997, 1.0]], ['2, k, 6', [-0.179792, -0.145929, 1.0]], ['2, k, 7', [-0.133334, -0.124044, 1.0]], ['2, k, 8', [0.0871013, -0.228163, 1.0]], ['2, k, 9', [0.243468, -0.225033, 1.0]], ['2, k, 10', [0.327158, -0.1807, 1.0]], ['2, k, 11', [0.357306, -0.114727, 1.0]], ['2, k, 12', [-0.140888, -0.693173, 1.0]], ['2, k, 13', [-0.227277, -1.01757, 1.0]], ['2, k, 14', [-0.296577, -1.39375, 1.0]], ['2, k, 15', [-0.258011, -1.4973, 1.0]], ['2, k, 16', [0.00850366, -0.689319, 1.0]], ['2, k, 17', [0.109815, -0.972456, 1.0]], ['2, k, 18', [0.150238, -1.24927, 1.0]], ['2, k, 19', [0.161271, -1.3005, 1.0]], ['2, k, 20', [-0.0811329, -0.192162, 1.0]], ['2, k, 21', [-0.072676, -0.117935, 1.0]], ['2, k, 22', [-0.163432, -0.118536, 1.0]], ['2, k, 23', [0.370965, -0.103799, 1.0]], ['2, k, 24', [0.278481, -0.106242, 1.0]]]
[['2, k, 0', [-0.0669946, -0.702569, 1.0]], ['2, k, 1', [-0.0743593, -0.411179, 1.0]], ['2, k, 2', [-0.0823048, -0.118379, 1.0]], ['2, k, 3', [-0.0753195, 0.0274796, 1.0]], ['2, k, 4', [-0.227182, -0.241298, 1.0]], ['2, k, 5', [-0.319641, -0.189058, 1.0]], ['2, k, 6', [-0.170403, -0.149937, 1.0]], ['2, k, 7', [-0.170325, -0.132572, 1.0]], ['2, k, 8', [0.0870099, -0.227983, 1.0]], ['2, k, 9', [0.238683, -0.225021, 1.0]], ['2, k, 10', [0.324427, -0.184045, 1.0]], ['2, k, 11', [0.359472, -0.127024, 1.0]], ['2, k, 12', [-0.140537, -0.695789, 1.0]], ['2, k, 13', [-0.228316, -1.01722, 1.0]], ['2, k, 14', [-0.297253, -1.3961, 1.0]], ['2, k, 15', [-0.259074, -1.49729, 1.0]], ['2, k, 16', [0.00814707, -0.692484, 1.0]], ['2, k, 17', [0.110235, -0.968443, 1.0]], ['2, k, 18', [0.150262, -1.24928, 1.0]], ['2, k, 19', [0.160939, -1.29855, 1.0]], ['2, k, 20', [-0.0809356, -0.192667, 1.0]], ['2, k, 21', [-0.112433, -0.129879, 1.0]], ['2, k, 22', [-0.21943, -0.131174, 1.0]], ['2, k, 23', [0.375053, -0.11682, 1.0]], ['2, k, 24', [0.283655, -0.119583, 1.0]]]
[['2, k, 0', [-0.0672858, -0.705749, 1.0]], ['2, k, 1', [-0.0739832, -0.412479, 1.0]], ['2, k, 2', [-0.0812375, -0.120364, 1.0]], ['2, k, 3', [-0.0703099, 0.0210866, 1.0]], ['2, k, 4', [-0.222906, -0.240111, 1.0]], ['2, k, 5', [-0.316961, -0.197249, 1.0]], ['2, k, 6', [-0.227401, -0.163116, 1.0]], ['2, k, 7', [-0.183832, -0.142055, 1.0]], ['2, k, 8', [0.0877963, -0.230556, 1.0]], ['2, k, 9', [0.243624, -0.223386, 1.0]], ['2, k, 10', [0.328307, -0.189475, 1.0]], ['2, k, 11', [0.360273, -0.134676, 1.0]], ['2, k, 12', [-0.140758, -0.698124, 1.0]], ['2, k, 13', [-0.23064, -1.0154, 1.0]], ['2, k, 14', [-0.297716, -1.39696, 1.0]], ['2, k, 15', [-0.259862, -1.49617, 1.0]], ['2, k, 16', [0.00778949, -0.696533, 1.0]], ['2, k, 17', [0.111037, -0.966069, 1.0]], ['2, k, 18', [0.150669, -1.24882, 1.0]], ['2, k, 19', [0.161065, -1.29567, 1.0]], ['2, k, 20', [-0.0801801, -0.193758, 1.0]], ['2, k, 21', [-0.139722, -0.139009, 1.0]], ['2, k, 22', [-0.156293, -0.138529, 1.0]], ['2, k, 23', [0.3728, -0.125536, 1.0]], ['2, k, 24', [0.290482, -0.13284, 1.0]]]
[['2, k, 0', [-0.0681375, -0.71001, 1.0]], ['2, k, 1', [-0.073488, -0.412683, 1.0]], ['2, k, 2', [-0.0736613, -0.119005, 1.0]], ['2, k, 3', [-0.0649303, 0.0168241, 1.0]], ['2, k, 4', [-0.210766, -0.238576, 1.0]], ['2, k, 5', [-0.319818, -0.221834, 1.0]], ['2, k, 6', [-0.360129, -0.192575, 1.0]], ['2, k, 7', [-0.378358, -0.158769, 1.0]], ['2, k, 8', [0.0927068, -0.242983, 1.0]], ['2, k, 9', [0.24363, -0.224127, 1.0]], ['2, k, 10', [0.328519, -0.197373, 1.0]], ['2, k, 11', [0.363323, -0.139855, 1.0]], ['2, k, 12', [-0.14149, -0.701139, 1.0]], ['2, k, 13', [-0.233265, -1.01146, 1.0]], ['2, k, 14', [-0.298077, -1.3955, 1.0]], ['2, k, 15', [-0.26198, -1.49352, 1.0]], ['2, k, 16', [0.00684757, -0.701858, 1.0]], ['2, k, 17', [0.112069, -0.964786, 1.0]], ['2, k, 18', [0.1505, -1.24721, 1.0]], ['2, k, 19', [0.159813, -1.29192, 1.0]], ['2, k, 20', [-0.0746406, -0.192696, 1.0]], ['2, k, 21', [-0.372655, -0.14557, 1.0]], ['2, k, 22', [-0.420581, -0.165948, 1.0]], ['2, k, 23', [0.382399, -0.130496, 1.0]], ['2, k, 24', [0.300382, -0.13955, 1.0]]]
[['2, k, 0', [-0.0685676, -0.713411, 1.0]], ['2, k, 1', [-0.0720311, -0.413584, 1.0]], ['2, k, 2', [-0.0693585, -0.119939, 1.0]], ['2, k, 3', [-0.0621816, 0.0123888, 1.0]], ['2, k, 4', [-0.202141, -0.239014, 1.0]], ['2, k, 5', [-0.331232, -0.217226, 1.0]], ['2, k, 6', [-0.341032, -0.179217, 1.0]], ['2, k, 7', [-0.367454, -0.160964, 1.0]], ['2, k, 8', [0.093781, -0.248594, 1.0]], ['2, k, 9', [0.264705, -0.21733, 1.0]], ['2, k, 10', [0.35017, -0.196945, 1.0]], ['2, k, 11', [0.366743, -0.145496, 1.0]], ['2, k, 12', [-0.141665, -0.703211, 1.0]], ['2, k, 13', [-0.23788, -1.00598, 1.0]], ['2, k, 14', [-0.296605, -1.39425, 1.0]], ['2, k, 15', [-0.298122, -1.42807, 1.0]], ['2, k, 16', [0.00611625, -0.706753, 1.0]], ['2, k, 17', [0.11502, -0.965451, 1.0]], ['2, k, 18', [0.150523, -1.24733, 1.0]], ['2, k, 19', [0.16037, -1.2917, 1.0]], ['2, k, 20', [-0.0706085, -0.193475, 1.0]], ['2, k, 21', [-0.36828, -0.1505, 1.0]], ['2, k, 22', [-0.420241, -0.167629, 1.0]], ['2, k, 23', [0.381944, -0.137122, 1.0]], ['2, k, 24', [0.305843, -0.143724, 1.0]]]
[['2, k, 0', [-0.0696721, -0.71829, 1.0]], ['2, k, 1', [-0.0714569, -0.417055, 1.0]], ['2, k, 2', [-0.0693392, -0.121492, 1.0]], ['2, k, 3', [-0.0571017, 0.00361226, 1.0]], ['2, k, 4', [-0.197332, -0.242541, 1.0]], ['2, k, 5', [-0.316201, -0.230123, 1.0]], ['2, k, 6', [-0.306511, -0.183647, 1.0]], ['2, k, 7', [-0.359465, -0.163457, 1.0]], ['2, k, 8', [0.0966086, -0.256386, 1.0]], ['2, k, 9', [0.271494, -0.223845, 1.0]], ['2, k, 10', [0.349843, -0.176813, 1.0]], ['2, k, 11', [0.366602, -0.152647, 1.0]], ['2, k, 12', [-0.142127, -0.707244, 1.0]], ['2, k, 13', [-0.242199, -1.00349, 1.0]], ['2, k, 14', [-0.29714, -1.39365, 1.0]], ['2, k, 15', [-0.298199, -1.42791, 1.0]], ['2, k, 16', [0.00446639, -0.712202, 1.0]], ['2, k, 17', [0.118312, -0.965805, 1.0]], ['2, k, 18', [0.15351, -1.25101, 1.0]], ['2, k, 19', [0.162178, -1.2917, 1.0]], ['2, k, 20', [-0.0704294, -0.194971, 1.0]], ['2, k, 21', [-0.369057, -0.156296, 1.0]], ['2, k, 22', [-0.290525, -0.159106, 1.0]], ['2, k, 23', [0.389795, -0.14542, 1.0]], ['2, k, 24', [0.300934, -0.149241, 1.0]]]
[['2, k, 0', [-0.0691181, -0.721061, 1.0]], ['2, k, 1', [-0.0679238, -0.422661, 1.0]], ['2, k, 2', [-0.0593229, -0.135955, 1.0]], ['2, k, 3', [-0.0519015, -0.00595169, 1.0]], ['2, k, 4', [-0.19127, -0.245976, 1.0]], ['2, k, 5', [-0.31506, -0.232459, 1.0]], ['2, k, 6', [-0.304704, -0.184951, 1.0]], ['2, k, 7', [-0.357898, -0.166082, 1.0]], ['2, k, 8', [0.0992399, -0.263572, 1.0]], ['2, k, 9', [0.275188, -0.236072, 1.0]], ['2, k, 10', [0.353112, -0.178887, 1.0]], ['2, k, 11', [0.371062, -0.16122, 1.0]], ['2, k, 12', [-0.141394, -0.709301, 1.0]], ['2, k, 13', [-0.245884, -0.998539, 1.0]], ['2, k, 14', [-0.297241, -1.39025, 1.0]], ['2, k, 15', [-0.297329, -1.42575, 1.0]], ['2, k, 16', [0.00481621, -0.715664, 1.0]], ['2, k, 17', [0.120347, -0.965886, 1.0]], ['2, k, 18', [0.161826, -1.25166, 1.0]], ['2, k, 19', [0.243006, -1.25838, 1.0]], ['2, k, 20', [-0.0618408, -0.207045, 1.0]], ['2, k, 21', [-0.3654, -0.16126, 1.0]], ['2, k, 22', [-0.288166, -0.163862, 1.0]], ['2, k, 23', [0.396358, -0.153189, 1.0]], ['2, k, 24', [0.300519, -0.159129, 1.0]]]
[['2, k, 0', [-0.0676936, -0.72708, 1.0]], ['2, k, 1', [-0.064831, -0.429126, 1.0]], ['2, k, 2', [-0.0573008, -0.14022, 1.0]], ['2, k, 3', [-0.0473169, -0.0185339, 1.0]], ['2, k, 4', [-0.182612, -0.253894, 1.0]], ['2, k, 5', [-0.304609, -0.238345, 1.0]], ['2, k, 6', [-0.349003, -0.219036, 1.0]], ['2, k, 7', [-0.361017, -0.172029, 1.0]], ['2, k, 8', [0.102504, -0.269945, 1.0]], ['2, k, 9', [0.277707, -0.243682, 1.0]], ['2, k, 10', [0.355759, -0.186906, 1.0]], ['2, k, 11', [0.374202, -0.170758, 1.0]], ['2, k, 12', [-0.139248, -0.714841, 1.0]], ['2, k, 13', [-0.250285, -0.996929, 1.0]], ['2, k, 14', [-0.298117, -1.38994, 1.0]], ['2, k, 15', [-0.296199, -1.42604, 1.0]], ['2, k, 16', [0.00552583, -0.722009, 1.0]], ['2, k, 17', [0.124793, -0.96713, 1.0]], ['2, k, 18', [0.167506, -1.25352, 1.0]], ['2, k, 19', [0.247976, -1.25819, 1.0]], ['2, k, 20', [-0.0593879, -0.211987, 1.0]], ['2, k, 21', [-0.358562, -0.164965, 1.0]], ['2, k, 22', [-0.301404, -0.171788, 1.0]], ['2, k, 23', [0.404905, -0.159889, 1.0]], ['2, k, 24', [0.302967, -0.165973, 1.0]]]
[['2, k, 0', [-0.0667076, -0.734722, 1.0]], ['2, k, 1', [-0.062182, -0.441039, 1.0]], ['2, k, 2', [-0.0549621, -0.154912, 1.0]], ['2, k, 3', [-0.0442117, -0.0293692, 1.0]], ['2, k, 4', [-0.181623, -0.258816, 1.0]], ['2, k, 5', [-0.307106, -0.247549, 1.0]], ['2, k, 6', [-0.348079, -0.21913, 1.0]], ['2, k, 7', [-0.353151, -0.178078, 1.0]], ['2, k, 8', [0.108111, -0.28737, 1.0]], ['2, k, 9', [0.282999, -0.259334, 1.0]], ['2, k, 10', [0.359133, -0.194575, 1.0]], ['2, k, 11', [0.379416, -0.181936, 1.0]], ['2, k, 12', [-0.138048, -0.721399, 1.0]], ['2, k, 13', [-0.258805, -0.993858, 1.0]], ['2, k, 14', [-0.299152, -1.3884, 1.0]], ['2, k, 15', [-0.296945, -1.42553, 1.0]], ['2, k, 16', [0.00625277, -0.730692, 1.0]], ['2, k, 17', [0.130923, -0.969818, 1.0]], ['2, k, 18', [0.186141, -1.25641, 1.0]], ['2, k, 19', [0.252009, -1.27415, 1.0]], ['2, k, 20', [-0.0568491, -0.225988, 1.0]], ['2, k, 21', [-0.343968, -0.168077, 1.0]], ['2, k, 22', [-0.285201, -0.178437, 1.0]], ['2, k, 23', [0.408689, -0.170458, 1.0]], ['2, k, 24', [0.308656, -0.176542, 1.0]]]
[['2, k, 0', [-0.0656892, -0.744561, 1.0]], ['2, k, 1', [-0.0597558, -0.45305, 1.0]], ['2, k, 2', [-0.0523353, -0.167014, 1.0]], ['2, k, 3', [-0.0399406, -0.0432768, 1.0]], ['2, k, 4', [-0.172361, -0.27902, 1.0]], ['2, k, 5', [-0.296698, -0.253489, 1.0]], ['2, k, 6', [-0.358885, -0.2508, 1.0]], ['2, k, 7', [-0.352354, -0.184792, 1.0]], ['2, k, 8', [0.109773, -0.303728, 1.0]], ['2, k, 9', [0.285581, -0.266225, 1.0]], ['2, k, 10', [0.373162, -0.216831, 1.0]], ['2, k, 11', [0.387884, -0.193655, 1.0]], ['2, k, 12', [-0.136796, -0.730406, 1.0]], ['2, k, 13', [-0.266127, -0.992443, 1.0]], ['2, k, 14', [-0.302077, -1.38766, 1.0]], ['2, k, 15', [-0.299051, -1.42647, 1.0]], ['2, k, 16', [0.00698457, -0.741077, 1.0]], ['2, k, 17', [0.135669, -0.973856, 1.0]], ['2, k, 18', [0.198954, -1.26053, 1.0]], ['2, k, 19', [0.210742, -1.29709, 1.0]], ['2, k, 20', [-0.0542508, -0.238052, 1.0]], ['2, k, 21', [-0.345342, -0.175125, 1.0]], ['2, k, 22', [-0.332195, -0.146542, 1.0]], ['2, k, 23', [0.416007, -0.175202, 1.0]], ['2, k, 24', [0.317357, -0.182576, 1.0]]]
[['2, k, 0', [-0.0648958, -0.753099, 1.0]], ['2, k, 1', [-0.0579946, -0.464077, 1.0]], ['2, k, 2', [-0.0501286, -0.179729, 1.0]], ['2, k, 3', [-0.0355346, -0.0555367, 1.0]], ['2, k, 4', [-0.170422, -0.288138, 1.0]], ['2, k, 5', [-0.300408, -0.260443, 1.0]], ['2, k, 6', [-0.354552, -0.241998, 1.0]], ['2, k, 7', [-0.344738, -0.193578, 1.0]], ['2, k, 8', [0.113184, -0.314631, 1.0]], ['2, k, 9', [0.288732, -0.2777, 1.0]], ['2, k, 10', [0.372834, -0.219494, 1.0]], ['2, k, 11', [0.393259, -0.204619, 1.0]], ['2, k, 12', [-0.135825, -0.738907, 1.0]], ['2, k, 13', [-0.273815, -0.993836, 1.0]], ['2, k, 14', [-0.303971, -1.38964, 1.0]], ['2, k, 15', [-0.301145, -1.42978, 1.0]], ['2, k, 16', [0.00757829, -0.749426, 1.0]], ['2, k, 17', [0.139573, -0.976505, 1.0]], ['2, k, 18', [0.209964, -1.26319, 1.0]], ['2, k, 19', [0.175909, -1.3546, 1.0]], ['2, k, 20', [-0.0521434, -0.250353, 1.0]], ['2, k, 21', [-0.337758, -0.180885, 1.0]], ['2, k, 22', [-0.370641, -0.167246, 1.0]], ['2, k, 23', [0.425979, -0.183354, 1.0]], ['2, k, 24', [0.316325, -0.194018, 1.0]]]
[['2, k, 0', [-0.0641463, -0.764728, 1.0]], ['2, k, 1', [-0.0569698, -0.478107, 1.0]], ['2, k, 2', [-0.0492904, -0.195272, 1.0]], ['2, k, 3', [-0.0295645, -0.0725735, 1.0]], ['2, k, 4', [-0.168647, -0.311374, 1.0]], ['2, k, 5', [-0.29294, -0.273365, 1.0]], ['2, k, 6', [-0.320112, -0.232363, 1.0]], ['2, k, 7', [-0.337445, -0.202432, 1.0]], ['2, k, 8', [0.115424, -0.327551, 1.0]], ['2, k, 9', [0.29316, -0.290602, 1.0]], ['2, k, 10', [0.381584, -0.231302, 1.0]], ['2, k, 11', [0.399623, -0.215735, 1.0]], ['2, k, 12', [-0.135064, -0.750585, 1.0]], ['2, k, 13', [-0.279813, -0.990862, 1.0]], ['2, k, 14', [-0.309994, -1.38565, 1.0]], ['2, k, 15', [-0.262661, -1.47665, 1.0]], ['2, k, 16', [0.0083005, -0.760789, 1.0]], ['2, k, 17', [0.144531, -0.981222, 1.0]], ['2, k, 18', [0.215534, -1.26813, 1.0]], ['2, k, 19', [0.178329, -1.35805, 1.0]], ['2, k, 20', [-0.0512422, -0.26556, 1.0]], ['2, k, 21', [-0.326647, -0.190335, 1.0]], ['2, k, 22', [-0.364683, -0.179572, 1.0]], ['2, k, 23', [0.430477, -0.192952, 1.0]], ['2, k, 24', [0.330442, -0.204295, 1.0]]]
[['2, k, 0', [-0.0629174, -0.77933, 1.0]], ['2, k, 1', [-0.0550991, -0.491028, 1.0]], ['2, k, 2', [-0.0465489, -0.210665, 1.0]], ['2, k, 3', [-0.0290138, -0.0828874, 1.0]], ['2, k, 4', [-0.165976, -0.3177, 1.0]], ['2, k, 5', [-0.28748, -0.287522, 1.0]], ['2, k, 6', [-0.25833, -0.23651, 1.0]], ['2, k, 7', [-0.319454, -0.214278, 1.0]], ['2, k, 8', [0.115554, -0.338797, 1.0]], ['2, k, 9', [0.29624, -0.303069, 1.0]], ['2, k, 10', [0.380887, -0.247706, 1.0]], ['2, k, 11', [0.406136, -0.228309, 1.0]], ['2, k, 12', [-0.131932, -0.763822, 1.0]], ['2, k, 13', [-0.286832, -0.990988, 1.0]], ['2, k, 14', [-0.310971, -1.38566, 1.0]], ['2, k, 15', [-0.263184, -1.4769, 1.0]], ['2, k, 16', [0.00741921, -0.776664, 1.0]], ['2, k, 17', [0.146432, -0.980701, 1.0]], ['2, k, 18', [0.218847, -1.26788, 1.0]], ['2, k, 19', [0.17889, -1.35502, 1.0]], ['2, k, 20', [-0.0488167, -0.279772, 1.0]], ['2, k, 21', [-0.326695, -0.203595, 1.0]], ['2, k, 22', [-0.359333, -0.191947, 1.0]], ['2, k, 23', [0.441132, -0.202911, 1.0]], ['2, k, 24', [0.336133, -0.216267, 1.0]]]
[['2, k, 0', [-0.0694013, -0.797419, 1.0]], ['2, k, 1', [-0.0564159, -0.505614, 1.0]], ['2, k, 2', [-0.0445776, -0.220266, 1.0]], ['2, k, 3', [-0.0259337, -0.102524, 1.0]], ['2, k, 4', [-0.166793, -0.335561, 1.0]], ['2, k, 5', [-0.290848, -0.304167, 1.0]], ['2, k, 6', [-0.289774, -0.245584, 1.0]], ['2, k, 7', [-0.322591, -0.231162, 1.0]], ['2, k, 8', [0.109095, -0.355958, 1.0]], ['2, k, 9', [0.295914, -0.316032, 1.0]], ['2, k, 10', [0.398593, -0.26755, 1.0]], ['2, k, 11', [0.414685, -0.24049, 1.0]], ['2, k, 12', [-0.135807, -0.781131, 1.0]], ['2, k, 13', [-0.312185, -0.933065, 1.0]], ['2, k, 14', [-0.32854, -1.33182, 1.0]], ['2, k, 15', [-0.323244, -1.37787, 1.0]], ['2, k, 16', [-0.00156639, -0.79549, 1.0]], ['2, k, 17', [0.172496, -0.944667, 1.0]], ['2, k, 18', [0.20704, -1.2899, 1.0]], ['2, k, 19', [0.21324, -1.33733, 1.0]], ['2, k, 20', [-0.0475237, -0.290594, 1.0]], ['2, k, 21', [-0.311725, -0.219877, 1.0]], ['2, k, 22', [-0.345987, -0.206318, 1.0]], ['2, k, 23', [0.444081, -0.211942, 1.0]], ['2, k, 24', [0.352555, -0.228709, 1.0]]]
[['2, k, 0', [-0.0723149, -0.812914, 1.0]], ['2, k, 1', [-0.0576402, -0.522645, 1.0]], ['2, k, 2', [-0.0433541, -0.235864, 1.0]], ['2, k, 3', [-0.0247588, -0.122604, 1.0]], ['2, k, 4', [-0.166885, -0.348743, 1.0]], ['2, k, 5', [-0.287905, -0.318764, 1.0]], ['2, k, 6', [-0.286607, -0.267331, 1.0]], ['2, k, 7', [-0.317084, -0.250787, 1.0]], ['2, k, 8', [0.109104, -0.381046, 1.0]], ['2, k, 9', [0.298302, -0.341487, 1.0]], ['2, k, 10', [0.399521, -0.272523, 1.0]], ['2, k, 11', [0.416915, -0.252288, 1.0]], ['2, k, 12', [-0.138394, -0.795081, 1.0]], ['2, k, 13', [-0.319099, -0.937334, 1.0]], ['2, k, 14', [-0.335511, -1.33956, 1.0]], ['2, k, 15', [-0.331735, -1.3859, 1.0]], ['2, k, 16', [-0.00459239, -0.811747, 1.0]], ['2, k, 17', [0.177867, -0.946357, 1.0]], ['2, k, 18', [0.206772, -1.29117, 1.0]], ['2, k, 19', [0.210623, -1.33984, 1.0]], ['2, k, 20', [-0.0469095, -0.30709, 1.0]], ['2, k, 21', [-0.30181, -0.240673, 1.0]], ['2, k, 22', [-0.352088, -0.233489, 1.0]], ['2, k, 23', [0.444691, -0.221887, 1.0]], ['2, k, 24', [0.352177, -0.24523, 1.0]]]
[['2, k, 0', [-0.075639, -0.83087, 1.0]], ['2, k, 1', [-0.0574485, -0.542085, 1.0]], ['2, k, 2', [-0.0390634, -0.257085, 1.0]], ['2, k, 3', [-0.0233147, -0.136724, 1.0]], ['2, k, 4', [-0.166863, -0.367743, 1.0]], ['2, k, 5', [-0.282184, -0.356888, 1.0]], ['2, k, 6', [-0.283645, -0.286537, 1.0]], ['2, k, 7', [-0.314786, -0.271548, 1.0]], ['2, k, 8', [0.111311, -0.394349, 1.0]], ['2, k, 9', [0.300669, -0.368551, 1.0]], ['2, k, 10', [0.402106, -0.299318, 1.0]], ['2, k, 11', [0.416708, -0.268729, 1.0]], ['2, k, 12', [-0.141884, -0.812036, 1.0]], ['2, k, 13', [-0.328111, -0.943793, 1.0]], ['2, k, 14', [-0.34572, -1.34828, 1.0]], ['2, k, 15', [-0.341943, -1.39556, 1.0]], ['2, k, 16', [-0.00763253, -0.830343, 1.0]], ['2, k, 17', [0.183348, -0.950466, 1.0]], ['2, k, 18', [0.203666, -1.30448, 1.0]], ['2, k, 19', [0.206431, -1.35489, 1.0]], ['2, k, 20', [-0.0437057, -0.327905, 1.0]], ['2, k, 21', [-0.300338, -0.265248, 1.0]], ['2, k, 22', [-0.342334, -0.248966, 1.0]], ['2, k, 23', [0.442282, -0.236216, 1.0]], ['2, k, 24', [0.348787, -0.261425, 1.0]]]
[['2, k, 0', [-0.0770267, -0.848712, 1.0]], ['2, k, 1', [-0.0580228, -0.563049, 1.0]], ['2, k, 2', [-0.0388865, -0.280163, 1.0]], ['2, k, 3', [-0.0235609, -0.156747, 1.0]], ['2, k, 4', [-0.166056, -0.392854, 1.0]], ['2, k, 5', [-0.287517, -0.369583, 1.0]], ['2, k, 6', [-0.273714, -0.319658, 1.0]], ['2, k, 7', [-0.30631, -0.29392, 1.0]], ['2, k, 8', [0.111029, -0.403868, 1.0]], ['2, k, 9', [0.30166, -0.379662, 1.0]], ['2, k, 10', [0.400253, -0.309254, 1.0]], ['2, k, 11', [0.415197, -0.285112, 1.0]], ['2, k, 12', [-0.143168, -0.832077, 1.0]], ['2, k, 13', [-0.337181, -0.950527, 1.0]], ['2, k, 14', [-0.35242, -1.35607, 1.0]], ['2, k, 15', [-0.299395, -1.44561, 1.0]], ['2, k, 16', [-0.00905955, -0.845676, 1.0]], ['2, k, 17', [0.185706, -0.955959, 1.0]], ['2, k, 18', [0.206361, -1.27534, 1.0]], ['2, k, 19', [0.211913, -1.32303, 1.0]], ['2, k, 20', [-0.0436901, -0.350563, 1.0]], ['2, k, 21', [-0.288187, -0.289943, 1.0]], ['2, k, 22', [-0.334537, -0.267672, 1.0]], ['2, k, 23', [0.441721, -0.24755, 1.0]], ['2, k, 24', [0.350832, -0.28213, 1.0]]]
[['2, k, 0', [-0.0776845, -0.8626, 1.0]], ['2, k, 1', [-0.0584303, -0.578965, 1.0]], ['2, k, 2', [-0.0391341, -0.298106, 1.0]], ['2, k, 3', [-0.0243808, -0.184749, 1.0]], ['2, k, 4', [-0.163801, -0.399762, 1.0]], ['2, k, 5', [-0.288977, -0.370409, 1.0]], ['2, k, 6', [-0.250349, -0.335067, 1.0]], ['2, k, 7', [-0.298317, -0.318383, 1.0]], ['2, k, 8', [0.108786, -0.412216, 1.0]], ['2, k, 9', [0.301374, -0.39487, 1.0]], ['2, k, 10', [0.397882, -0.328573, 1.0]], ['2, k, 11', [0.414684, -0.304825, 1.0]], ['2, k, 12', [-0.143653, -0.845023, 1.0]], ['2, k, 13', [-0.336267, -0.956817, 1.0]], ['2, k, 14', [-0.346618, -1.36211, 1.0]], ['2, k, 15', [-0.295055, -1.45288, 1.0]], ['2, k, 16', [-0.00988996, -0.860028, 1.0]], ['2, k, 17', [0.183353, -0.961876, 1.0]], ['2, k, 18', [0.207663, -1.29466, 1.0]], ['2, k, 19', [0.214113, -1.34389, 1.0]], ['2, k, 20', [-0.043966, -0.367995, 1.0]], ['2, k, 21', [-0.30915, -0.321276, 1.0]], ['2, k, 22', [-0.350957, -0.317022, 1.0]], ['2, k, 23', [0.443519, -0.254779, 1.0]], ['2, k, 24', [0.351592, -0.301127, 1.0]]]
[['2, k, 0', [-0.0764512, -0.87748, 1.0]], ['2, k, 1', [-0.0582378, -0.599075, 1.0]], ['2, k, 2', [-0.0403748, -0.323819, 1.0]], ['2, k, 3', [-0.0262127, -0.190635, 1.0]], ['2, k, 4', [-0.162933, -0.407169, 1.0]], ['2, k, 5', [-0.288576, -0.369673, 1.0]], ['2, k, 6', [-0.271605, -0.352711, 1.0]], ['2, k, 7', [-0.307639, -0.341746, 1.0]], ['2, k, 8', [0.104967, -0.432558, 1.0]], ['2, k, 9', [0.273871, -0.428248, 1.0]], ['2, k, 10', [0.379312, -0.364626, 1.0]], ['2, k, 11', [0.410205, -0.327208, 1.0]], ['2, k, 12', [-0.142814, -0.859935, 1.0]], ['2, k, 13', [-0.337358, -0.961618, 1.0]], ['2, k, 14', [-0.346298, -1.36508, 1.0]], ['2, k, 15', [-0.29286, -1.45575, 1.0]], ['2, k, 16', [-0.00830232, -0.874603, 1.0]], ['2, k, 17', [0.179716, -0.972233, 1.0]], ['2, k, 18', [0.200975, -1.3451, 1.0]], ['2, k, 19', [0.175817, -1.41854, 1.0]], ['2, k, 20', [-0.0448123, -0.392293, 1.0]], ['2, k, 21', [-0.298434, -0.344499, 1.0]], ['2, k, 22', [-0.35371, -0.338736, 1.0]], ['2, k, 23', [0.436277, -0.297058, 1.0]], ['2, k, 24', [0.350401, -0.325538, 1.0]]]
