[['2, k, 0', [0.0308255, -0.366754, 1.0]], ['2, k, 1', [0.0396847, -0.0645894, 1.0]], ['2, k, 2', [0.0482091, 0.232, 1.0]], ['2, k, 3', [0.072089, 0.377815, 1.0]], ['2, k, 4', [-0.102288, 0.146853, 1.0]], ['2, k, 5', [-0.17119, 0.0201636, 1.0]], ['2, k, 6', [-0.164017, -0.0920343, 1.0]], ['2, k, 7', [-0.168033, -0.155372, 1.0]], ['2, k, 8', [0.206683, 0.140023, 1.0]], ['2, k, 9', [0.244793, 0.00457366, 1.0]], ['2, k, 10', [0.214046, -0.102117, 1.0]], ['2, k, 11', [0.194242, -0.166738, 1.0]], ['2, k, 12', [-0.0397383, -0.361214, 1.0]], ['2, k, 13', [-0.112004, -0.830491, 1.0]], ['2, k, 14', [-0.114981, -1.17878, 1.0]], ['2, k, 15', [-0.101717, -1.25005, 1.0]], ['2, k, 16', [0.100716, -0.364307, 1.0]], ['2, k, 17', [0.178073, -0.819011, 1.0]], ['2, k, 18', [0.191465, -1.14016, 1.0]], ['2, k, 19', [0.198411, -1.20657, 1.0]], ['2, k, 20', [0.0461319, 0.158628, 1.0]], ['2, k, 21', [-0.166528, -0.203553, 1.0]], ['2, k, 22', [-0.204544, -0.166314, 1.0]], ['2, k, 23', [0.179799, -0.213947, 1.0]], ['2, k, 24', [0.222136, -0.192305, 1.0]]]
[['2, k, 0', [0.0404479, -0.355959, 1.0]], ['2, k, 1', [0.0454624, -0.0568688, 1.0]], ['2, k, 2', [0.050225, 0.23639, 1.0]], ['2, k, 3', [0.0631625, 0.379682, 1.0]], ['2, k, 4', [-0.0875776, 0.151177, 1.0]], ['2, k, 5', [-0.152414, 0.273965, 1.0]], ['2, k, 6', [-0.136312, 0.42206, 1.0]], ['2, k, 7', [-0.141355, 0.487461, 1.0]], ['2, k, 8', [0.190778, 0.142241, 1.0]], ['2, k, 9', [0.247546, 0.260878, 1.0]], ['2, k, 10', [0.229097, 0.396607, 1.0]], ['2, k, 11', [0.227646, 0.446643, 1.0]], ['2, k, 12', [-0.0263825, -0.349283, 1.0]], ['2, k, 13', [-0.106043, -0.834715, 1.0]], ['2, k, 14', [-0.120685, -1.19796, 1.0]], ['2, k, 15', [-0.105135, -1.26829, 1.0]], ['2, k, 16', [0.106583, -0.354573, 1.0]], ['2, k, 17', [0.17171, -0.843299, 1.0]], ['2, k, 18', [0.195901, -1.21664, 1.0]], ['2, k, 19', [0.186631, -1.27004, 1.0]], ['2, k, 20', [0.0490747, 0.163906, 1.0]], ['2, k, 21', [-0.120445, 0.532468, 1.0]], ['2, k, 22', [-0.171068, 0.509871, 1.0]], ['2, k, 23', [0.227411, 0.476411, 1.0]], ['2, k, 24', [0.255928, 0.461462, 1.0]]]
[['2, k, 0', [0.0398349, -0.353366, 1.0]], ['2, k, 1', [0.0459423, -0.0547612, 1.0]], ['2, k, 2', [0.0516552, 0.238141, 1.0]], ['2, k, 3', [0.0609173, 0.379688, 1.0]], ['2, k, 4', [-0.0871729, 0.156043, 1.0]], ['2, k, 5', [-0.151167, 0.288729, 1.0]], ['2, k, 6', [-0.138339, 0.46076, 1.0]], ['2, k, 7', [-0.139668, 0.537185, 1.0]], ['2, k, 8', [0.192591, 0.142838, 1.0]], ['2, k, 9', [0.246545, 0.281098, 1.0]], ['2, k, 10', [0.233287, 0.437511, 1.0]], ['2, k, 11', [0.227403, 0.501518, 1.0]], ['2, k, 12', [-0.0266434, -0.346377, 1.0]], ['2, k, 13', [-0.109386, -0.842475, 1.0]], ['2, k, 14', [-0.120408, -1.19975, 1.0]], ['2, k, 15', [-0.12832, -1.26827, 1.0]], ['2, k, 16', [0.105632, -0.352374, 1.0]], ['2, k, 17', [0.170439, -0.841101, 1.0]], ['2, k, 18', [0.196185, -1.21346, 1.0]], ['2, k, 19', [0.186676, -1.26995, 1.0]], ['2, k, 20', [0.0502751, 0.165724, 1.0]], ['2, k, 21', [-0.123232, 0.578959, 1.0]], ['2, k, 22', [-0.173164, 0.546186, 1.0]], ['2, k, 23', [0.22935, 0.52787, 1.0]], ['2, k, 24', [0.258966, 0.507991, 1.0]]]
[['2, k, 0', [0.0392004, -0.351734, 1.0]], ['2, k, 1', [0.0463838, -0.0535324, 1.0]], ['2, k, 2', [0.0533749, 0.239086, 1.0]], ['2, k, 3', [0.0597661, 0.380074, 1.0]], ['2, k, 4', [-0.0871025, 0.157901, 1.0]], ['2, k, 5', [-0.147515, 0.295477, 1.0]], ['2, k, 6', [-0.13606, 0.476704, 1.0]], ['2, k, 7', [-0.135906, 0.568868, 1.0]], ['2, k, 8', [0.192729, 0.144329, 1.0]], ['2, k, 9', [0.248164, 0.292215, 1.0]], ['2, k, 10', [0.235052, 0.463559, 1.0]], ['2, k, 11', [0.227946, 0.532327, 1.0]], ['2, k, 12', [-0.0272315, -0.344046, 1.0]], ['2, k, 13', [-0.109274, -0.841911, 1.0]], ['2, k, 14', [-0.120496, -1.19972, 1.0]], ['2, k, 15', [-0.110079, -1.27098, 1.0]], ['2, k, 16', [0.104987, -0.351368, 1.0]], ['2, k, 17', [0.170381, -0.84201, 1.0]], ['2, k, 18', [0.195965, -1.21493, 1.0]], ['2, k, 19', [0.175911, -1.26682, 1.0]], ['2, k, 20', [0.0516443, 0.166737, 1.0]], ['2, k, 21', [-0.125699, 0.618531, 1.0]], ['2, k, 22', [-0.167573, 0.581248, 1.0]], ['2, k, 23', [0.225493, 0.572576, 1.0]], ['2, k, 24', [0.263418, 0.546565, 1.0]]]
[['2, k, 0', [0.038963, -0.350308, 1.0]], ['2, k, 1', [0.0439217, -0.0521789, 1.0]], ['2, k, 2', [0.0467381, 0.239755, 1.0]], ['2, k, 3', [0.0601367, 0.380793, 1.0]], ['2, k, 4', [-0.086916, 0.162488, 1.0]], ['2, k, 5', [-0.136238, 0.346948, 1.0]], ['2, k, 6', [-0.133466, 0.541348, 1.0]], ['2, k, 7', [-0.132691, 0.606281, 1.0]], ['2, k, 8', [0.194486, 0.14513, 1.0]], ['2, k, 9', [0.24075, 0.325842, 1.0]], ['2, k, 10', [0.228354, 0.507112, 1.0]], ['2, k, 11', [0.22551, 0.568052, 1.0]], ['2, k, 12', [-0.0269995, -0.342379, 1.0]], ['2, k, 13', [-0.108631, -0.840424, 1.0]], ['2, k, 14', [-0.117269, -1.20067, 1.0]], ['2, k, 15', [-0.111862, -1.26963, 1.0]], ['2, k, 16', [0.104311, -0.350213, 1.0]], ['2, k, 17', [0.170633, -0.840114, 1.0]], ['2, k, 18', [0.198686, -1.21876, 1.0]], ['2, k, 19', [0.171756, -1.26214, 1.0]], ['2, k, 20', [0.046239, 0.167642, 1.0]], ['2, k, 21', [-0.123325, 0.647275, 1.0]], ['2, k, 22', [-0.16573, 0.617985, 1.0]], ['2, k, 23', [0.210423, 0.612892, 1.0]], ['2, k, 24', [0.258779, 0.584405, 1.0]]]
[['2, k, 0', [0.0393895, -0.349561, 1.0]], ['2, k, 1', [0.0447435, -0.05301, 1.0]], ['2, k, 2', [0.048838, 0.236365, 1.0]], ['2, k, 3', [0.0604375, 0.38077, 1.0]], ['2, k, 4', [-0.0874931, 0.164615, 1.0]], ['2, k, 5', [-0.137723, 0.355466, 1.0]], ['2, k, 6', [-0.129032, 0.569546, 1.0]], ['2, k, 7', [-0.129629, 0.63513, 1.0]], ['2, k, 8', [0.195803, 0.145113, 1.0]], ['2, k, 9', [0.241301, 0.337717, 1.0]], ['2, k, 10', [0.229847, 0.546255, 1.0]], ['2, k, 11', [0.22805, 0.609728, 1.0]], ['2, k, 12', [-0.0261348, -0.341224, 1.0]], ['2, k, 13', [-0.107543, -0.836382, 1.0]], ['2, k, 14', [-0.11423, -1.19953, 1.0]], ['2, k, 15', [-0.16272, -1.25781, 1.0]], ['2, k, 16', [0.104365, -0.349859, 1.0]], ['2, k, 17', [0.16943, -0.838997, 1.0]], ['2, k, 18', [0.198362, -1.21878, 1.0]], ['2, k, 19', [0.17187, -1.26206, 1.0]], ['2, k, 20', [0.0479161, 0.164982, 1.0]], ['2, k, 21', [-0.131331, 0.676047, 1.0]], ['2, k, 22', [-0.163834, 0.645282, 1.0]], ['2, k, 23', [0.219853, 0.65294, 1.0]], ['2, k, 24', [0.265477, 0.626778, 1.0]]]
[['2, k, 0', [0.0400583, -0.349159, 1.0]], ['2, k, 1', [0.044862, -0.0533908, 1.0]], ['2, k, 2', [0.0483935, 0.235324, 1.0]], ['2, k, 3', [0.0612788, 0.381596, 1.0]], ['2, k, 4', [-0.088948, 0.163796, 1.0]], ['2, k, 5', [-0.137137, 0.367008, 1.0]], ['2, k, 6', [-0.127647, 0.592921, 1.0]], ['2, k, 7', [-0.127114, 0.663026, 1.0]], ['2, k, 8', [0.19656, 0.146793, 1.0]], ['2, k, 9', [0.239531, 0.35707, 1.0]], ['2, k, 10', [0.234022, 0.575059, 1.0]], ['2, k, 11', [0.231581, 0.652723, 1.0]], ['2, k, 12', [-0.0252387, -0.341151, 1.0]], ['2, k, 13', [-0.107631, -0.835353, 1.0]], ['2, k, 14', [-0.116153, -1.19381, 1.0]], ['2, k, 15', [-0.0880508, -1.2579, 1.0]], ['2, k, 16', [0.104781, -0.349274, 1.0]], ['2, k, 17', [0.168879, -0.837765, 1.0]], ['2, k, 18', [0.19814, -1.21836, 1.0]], ['2, k, 19', [0.166441, -1.27225, 1.0]], ['2, k, 20', [0.0476071, 0.164062, 1.0]], ['2, k, 21', [-0.118644, 0.706245, 1.0]], ['2, k, 22', [-0.157947, 0.681095, 1.0]], ['2, k, 23', [0.215934, 0.690933, 1.0]], ['2, k, 24', [0.268437, 0.654398, 1.0]]]
[['2, k, 0', [0.0398082, -0.347179, 1.0]], ['2, k, 1', [0.0446841, -0.0531485, 1.0]], ['2, k, 2', [0.0481289, 0.235195, 1.0]], ['2, k, 3', [0.0611685, 0.381634, 1.0]], ['2, k, 4', [-0.0885259, 0.16741, 1.0]], ['2, k, 5', [-0.136321, 0.384772, 1.0]], ['2, k, 6', [-0.126019, 0.620225, 1.0]], ['2, k, 7', [-0.122537, 0.681424, 1.0]], ['2, k, 8', [0.197631, 0.149817, 1.0]], ['2, k, 9', [0.236824, 0.372884, 1.0]], ['2, k, 10', [0.235899, 0.605386, 1.0]], ['2, k, 11', [0.22908, 0.678003, 1.0]], ['2, k, 12', [-0.0247715, -0.339029, 1.0]], ['2, k, 13', [-0.107061, -0.833512, 1.0]], ['2, k, 14', [-0.118323, -1.19502, 1.0]], ['2, k, 15', [-0.0910333, -1.26162, 1.0]], ['2, k, 16', [0.103746, -0.347469, 1.0]], ['2, k, 17', [0.169717, -0.833198, 1.0]], ['2, k, 18', [0.185858, -1.20764, 1.0]], ['2, k, 19', [0.168636, -1.25701, 1.0]], ['2, k, 20', [0.0474258, 0.164042, 1.0]], ['2, k, 21', [-0.109746, 0.730414, 1.0]], ['2, k, 22', [-0.15861, 0.689473, 1.0]], ['2, k, 23', [0.21897, 0.720193, 1.0]], ['2, k, 24', [0.261642, 0.688676, 1.0]]]
[['2, k, 0', [0.0401489, -0.348072, 1.0]], ['2, k, 1', [0.0447559, -0.0537618, 1.0]], ['2, k, 2', [0.0482021, 0.234595, 1.0]], ['2, k, 3', [0.0606669, 0.382883, 1.0]], ['2, k, 4', [-0.0895916, 0.166945, 1.0]], ['2, k, 5', [-0.134392, 0.3941, 1.0]], ['2, k, 6', [-0.121861, 0.636157, 1.0]], ['2, k, 7', [-0.121493, 0.701232, 1.0]], ['2, k, 8', [0.198577, 0.151682, 1.0]], ['2, k, 9', [0.235152, 0.388957, 1.0]], ['2, k, 10', [0.235143, 0.630279, 1.0]], ['2, k, 11', [0.227692, 0.701892, 1.0]], ['2, k, 12', [-0.0249055, -0.339494, 1.0]], ['2, k, 13', [-0.106942, -0.833323, 1.0]], ['2, k, 14', [-0.120063, -1.19489, 1.0]], ['2, k, 15', [-0.0990844, -1.26179, 1.0]], ['2, k, 16', [0.105485, -0.349113, 1.0]], ['2, k, 17', [0.170004, -0.832738, 1.0]], ['2, k, 18', [0.191016, -1.2085, 1.0]], ['2, k, 19', [0.174719, -1.2586, 1.0]], ['2, k, 20', [0.0474766, 0.163502, 1.0]], ['2, k, 21', [-0.118332, 0.749187, 1.0]], ['2, k, 22', [-0.156027, 0.712617, 1.0]], ['2, k, 23', [0.217887, 0.748675, 1.0]], ['2, k, 24', [0.255262, 0.715724, 1.0]]]
[['2, k, 0', [0.0417464, -0.339726, 1.0]], ['2, k, 1', [0.0465688, -0.0511302, 1.0]], ['2, k, 2', [0.0507222, 0.234977, 1.0]], ['2, k, 3', [0.0620923, 0.382053, 1.0]], ['2, k, 4', [-0.0909896, 0.17537, 1.0]], ['2, k, 5', [-0.136177, 0.413608, 1.0]], ['2, k, 6', [-0.122397, 0.669319, 1.0]], ['2, k, 7', [-0.120959, 0.72359, 1.0]], ['2, k, 8', [0.203432, 0.218202, 1.0]], ['2, k, 9', [0.23614, 0.421137, 1.0]], ['2, k, 10', [0.223838, 0.681551, 1.0]], ['2, k, 11', [0.22614, 0.71965, 1.0]], ['2, k, 12', [-0.0238458, -0.332649, 1.0]], ['2, k, 13', [-0.107373, -0.832547, 1.0]], ['2, k, 14', [-0.117442, -1.19808, 1.0]], ['2, k, 15', [-0.0985075, -1.26413, 1.0]], ['2, k, 16', [0.107015, -0.339783, 1.0]], ['2, k, 17', [0.170254, -0.83355, 1.0]], ['2, k, 18', [0.193764, -1.20839, 1.0]], ['2, k, 19', [0.17528, -1.25807, 1.0]], ['2, k, 20', [0.0495041, 0.164219, 1.0]], ['2, k, 21', [-0.109445, 0.76963, 1.0]], ['2, k, 22', [-0.155046, 0.74048, 1.0]], ['2, k, 23', [0.216159, 0.770798, 1.0]], ['2, k, 24', [0.261774, 0.723831, 1.0]]]
[['2, k, 0', [0.0436842, -0.338613, 1.0]], ['2, k, 1', [0.0470469, -0.050967, 1.0]], ['2, k, 2', [0.0507258, 0.234434, 1.0]], ['2, k, 3', [0.0628743, 0.383183, 1.0]], ['2, k, 4', [-0.0905818, 0.1751, 1.0]], ['2, k, 5', [-0.140111, 0.427125, 1.0]], ['2, k, 6', [-0.119651, 0.683043, 1.0]], ['2, k, 7', [-0.121547, 0.73989, 1.0]], ['2, k, 8', [0.203456, 0.218499, 1.0]], ['2, k, 9', [0.236903, 0.431743, 1.0]], ['2, k, 10', [0.225543, 0.691877, 1.0]], ['2, k, 11', [0.225346, 0.747528, 1.0]], ['2, k, 12', [-0.0204538, -0.331202, 1.0]], ['2, k, 13', [-0.107133, -0.832127, 1.0]], ['2, k, 14', [-0.11731, -1.19752, 1.0]], ['2, k, 15', [-0.0896384, -1.25974, 1.0]], ['2, k, 16', [0.107904, -0.338854, 1.0]], ['2, k, 17', [0.17035, -0.832904, 1.0]], ['2, k, 18', [0.195943, -1.21363, 1.0]], ['2, k, 19', [0.17898, -1.26305, 1.0]], ['2, k, 20', [0.0496063, 0.163943, 1.0]], ['2, k, 21', [-0.116382, 0.793871, 1.0]], ['2, k, 22', [-0.155205, 0.765862, 1.0]], ['2, k, 23', [0.211146, 0.795859, 1.0]], ['2, k, 24', [0.256184, 0.755978, 1.0]]]
[['2, k, 0', [0.0442628, -0.338551, 1.0]], ['2, k, 1', [0.0473407, -0.0511157, 1.0]], ['2, k, 2', [0.0507115, 0.233548, 1.0]], ['2, k, 3', [0.0637563, 0.384031, 1.0]], ['2, k, 4', [-0.08983, 0.175543, 1.0]], ['2, k, 5', [-0.131646, 0.436268, 1.0]], ['2, k, 6', [-0.120121, 0.701961, 1.0]], ['2, k, 7', [-0.119836, 0.761836, 1.0]], ['2, k, 8', [0.203363, 0.220327, 1.0]], ['2, k, 9', [0.235211, 0.443126, 1.0]], ['2, k, 10', [0.225079, 0.709428, 1.0]], ['2, k, 11', [0.221966, 0.762502, 1.0]], ['2, k, 12', [-0.0194262, -0.331205, 1.0]], ['2, k, 13', [-0.107119, -0.832118, 1.0]], ['2, k, 14', [-0.118882, -1.19848, 1.0]], ['2, k, 15', [-0.116631, -1.26874, 1.0]], ['2, k, 16', [0.108092, -0.338745, 1.0]], ['2, k, 17', [0.171248, -0.840035, 1.0]], ['2, k, 18', [0.197473, -1.21332, 1.0]], ['2, k, 19', [0.176278, -1.25478, 1.0]], ['2, k, 20', [0.0497093, 0.163304, 1.0]], ['2, k, 21', [-0.115319, 0.812599, 1.0]], ['2, k, 22', [-0.149388, 0.783024, 1.0]], ['2, k, 23', [0.204891, 0.817391, 1.0]], ['2, k, 24', [0.256474, 0.774222, 1.0]]]
[['2, k, 0', [0.0460084, -0.337555, 1.0]], ['2, k, 1', [0.0499887, -0.0497989, 1.0]], ['2, k, 2', [0.052979, 0.232798, 1.0]], ['2, k, 3', [0.0660826, 0.384958, 1.0]], ['2, k, 4', [-0.0800916, 0.209296, 1.0]], ['2, k, 5', [-0.13341, 0.468671, 1.0]], ['2, k, 6', [-0.117739, 0.724506, 1.0]], ['2, k, 7', [-0.118797, 0.780646, 1.0]], ['2, k, 8', [0.20365, 0.228921, 1.0]], ['2, k, 9', [0.225565, 0.493237, 1.0]], ['2, k, 10', [0.221255, 0.721775, 1.0]], ['2, k, 11', [0.216332, 0.778991, 1.0]], ['2, k, 12', [-0.0176838, -0.330838, 1.0]], ['2, k, 13', [-0.106981, -0.831926, 1.0]], ['2, k, 14', [-0.119277, -1.19746, 1.0]], ['2, k, 15', [-0.114012, -1.2694, 1.0]], ['2, k, 16', [0.109591, -0.337039, 1.0]], ['2, k, 17', [0.171245, -0.837649, 1.0]], ['2, k, 18', [0.188874, -1.20922, 1.0]], ['2, k, 19', [0.17426, -1.24762, 1.0]], ['2, k, 20', [0.0522964, 0.16315, 1.0]], ['2, k, 21', [-0.111197, 0.829665, 1.0]], ['2, k, 22', [-0.153747, 0.784122, 1.0]], ['2, k, 23', [0.205606, 0.828752, 1.0]], ['2, k, 24', [0.246622, 0.787433, 1.0]]]
[['2, k, 0', [0.0463844, -0.336727, 1.0]], ['2, k, 1', [0.0501908, -0.0493968, 1.0]], ['2, k, 2', [0.0529517, 0.232291, 1.0]], ['2, k, 3', [0.0551757, 0.376064, 1.0]], ['2, k, 4', [-0.0802603, 0.212375, 1.0]], ['2, k, 5', [-0.128518, 0.475379, 1.0]], ['2, k, 6', [-0.116364, 0.730494, 1.0]], ['2, k, 7', [-0.119328, 0.792124, 1.0]], ['2, k, 8', [0.203595, 0.228888, 1.0]], ['2, k, 9', [0.229366, 0.495234, 1.0]], ['2, k, 10', [0.216225, 0.735246, 1.0]], ['2, k, 11', [0.211639, 0.789553, 1.0]], ['2, k, 12', [-0.0174199, -0.3294, 1.0]], ['2, k, 13', [-0.10676, -0.8306, 1.0]], ['2, k, 14', [-0.120381, -1.19307, 1.0]], ['2, k, 15', [-0.0949649, -1.26294, 1.0]], ['2, k, 16', [0.110102, -0.336079, 1.0]], ['2, k, 17', [0.170898, -0.835057, 1.0]], ['2, k, 18', [0.187446, -1.21065, 1.0]], ['2, k, 19', [0.208023, -1.25752, 1.0]], ['2, k, 20', [0.0523175, 0.162775, 1.0]], ['2, k, 21', [-0.115466, 0.843051, 1.0]], ['2, k, 22', [-0.15397, 0.798328, 1.0]], ['2, k, 23', [0.200141, 0.842371, 1.0]], ['2, k, 24', [0.24163, 0.791963, 1.0]]]
[['2, k, 0', [0.0528728, -0.304525, 1.0]], ['2, k, 1', [0.0528585, -0.042508, 1.0]], ['2, k, 2', [0.0541956, 0.231033, 1.0]], ['2, k, 3', [0.0703696, 0.385719, 1.0]], ['2, k, 4', [-0.0802288, 0.213585, 1.0]], ['2, k, 5', [-0.124521, 0.478289, 1.0]], ['2, k, 6', [-0.114318, 0.73678, 1.0]], ['2, k, 7', [-0.11788, 0.799556, 1.0]], ['2, k, 8', [0.203577, 0.228897, 1.0]], ['2, k, 9', [0.229094, 0.497623, 1.0]], ['2, k, 10', [0.203169, 0.770298, 1.0]], ['2, k, 11', [0.202401, 0.806972, 1.0]], ['2, k, 12', [-0.00740117, -0.296871, 1.0]], ['2, k, 13', [-0.103655, -0.822788, 1.0]], ['2, k, 14', [-0.114487, -1.20385, 1.0]], ['2, k, 15', [-0.0919648, -1.27021, 1.0]], ['2, k, 16', [0.11237, -0.305701, 1.0]], ['2, k, 17', [0.170227, -0.826768, 1.0]], ['2, k, 18', [0.186675, -1.20926, 1.0]], ['2, k, 19', [0.190431, -1.26257, 1.0]], ['2, k, 20', [0.0535316, 0.162699, 1.0]], ['2, k, 21', [-0.114273, 0.853646, 1.0]], ['2, k, 22', [-0.150349, 0.815951, 1.0]], ['2, k, 23', [0.186625, 0.851253, 1.0]], ['2, k, 24', [0.228538, 0.811111, 1.0]]]
[['2, k, 0', [0.0560942, -0.279801, 1.0]], ['2, k, 1', [0.0545432, -0.0311863, 1.0]], ['2, k, 2', [0.0543361, 0.229857, 1.0]], ['2, k, 3', [0.0736618, 0.385557, 1.0]], ['2, k, 4', [-0.0804536, 0.218709, 1.0]], ['2, k, 5', [-0.123134, 0.484658, 1.0]], ['2, k, 6', [-0.114684, 0.740665, 1.0]], ['2, k, 7', [-0.118643, 0.79672, 1.0]], ['2, k, 8', [0.20363, 0.229223, 1.0]], ['2, k, 9', [0.229982, 0.498741, 1.0]], ['2, k, 10', [0.200822, 0.769936, 1.0]], ['2, k, 11', [0.194907, 0.814659, 1.0]], ['2, k, 12', [-0.00229429, -0.271354, 1.0]], ['2, k, 13', [-0.0997321, -0.793359, 1.0]], ['2, k, 14', [-0.115943, -1.19544, 1.0]], ['2, k, 15', [-0.0958848, -1.26485, 1.0]], ['2, k, 16', [0.11361, -0.281079, 1.0]], ['2, k, 17', [0.167557, -0.802189, 1.0]], ['2, k, 18', [0.186695, -1.20988, 1.0]], ['2, k, 19', [0.189178, -1.26115, 1.0]], ['2, k, 20', [0.0538801, 0.163115, 1.0]], ['2, k, 21', [-0.11855, 0.853333, 1.0]], ['2, k, 22', [-0.157065, 0.799267, 1.0]], ['2, k, 23', [0.179017, 0.856916, 1.0]], ['2, k, 24', [0.216176, 0.81627, 1.0]]]
[['2, k, 0', [0.0535796, -0.288943, 1.0]], ['2, k, 1', [0.0543055, -0.0315912, 1.0]], ['2, k, 2', [0.0543408, 0.229246, 1.0]], ['2, k, 3', [0.0739474, 0.385683, 1.0]], ['2, k, 4', [-0.0852237, 0.237511, 1.0]], ['2, k, 5', [-0.124432, 0.504539, 1.0]], ['2, k, 6', [-0.115491, 0.749404, 1.0]], ['2, k, 7', [-0.118434, 0.806633, 1.0]], ['2, k, 8', [0.203622, 0.2293, 1.0]], ['2, k, 9', [0.232315, 0.499716, 1.0]], ['2, k, 10', [0.197029, 0.769, 1.0]], ['2, k, 11', [0.191727, 0.814503, 1.0]], ['2, k, 12', [-0.00656112, -0.284267, 1.0]], ['2, k, 13', [-0.101007, -0.801416, 1.0]], ['2, k, 14', [-0.117747, -1.19478, 1.0]], ['2, k, 15', [-0.162474, -1.25713, 1.0]], ['2, k, 16', [0.112211, -0.288029, 1.0]], ['2, k, 17', [0.167729, -0.805185, 1.0]], ['2, k, 18', [0.187667, -1.20969, 1.0]], ['2, k, 19', [0.168452, -1.26001, 1.0]], ['2, k, 20', [0.0538864, 0.162876, 1.0]], ['2, k, 21', [-0.118873, 0.858891, 1.0]], ['2, k, 22', [-0.149257, 0.814877, 1.0]], ['2, k, 23', [0.169085, 0.860097, 1.0]], ['2, k, 24', [0.224356, 0.820015, 1.0]]]
[['2, k, 0', [0.0548538, -0.285498, 1.0]], ['2, k, 1', [0.0547494, -0.0294213, 1.0]], ['2, k, 2', [0.0543057, 0.229028, 1.0]], ['2, k, 3', [0.0741655, 0.384719, 1.0]], ['2, k, 4', [-0.0850789, 0.237598, 1.0]], ['2, k, 5', [-0.123664, 0.505221, 1.0]], ['2, k, 6', [-0.115668, 0.766147, 1.0]], ['2, k, 7', [-0.118093, 0.813879, 1.0]], ['2, k, 8', [0.2036, 0.229349, 1.0]], ['2, k, 9', [0.233271, 0.499625, 1.0]], ['2, k, 10', [0.195369, 0.766479, 1.0]], ['2, k, 11', [0.188819, 0.814593, 1.0]], ['2, k, 12', [-0.0042741, -0.279664, 1.0]], ['2, k, 13', [-0.0996384, -0.793427, 1.0]], ['2, k, 14', [-0.118156, -1.19541, 1.0]], ['2, k, 15', [-0.0853338, -1.25901, 1.0]], ['2, k, 16', [0.112831, -0.285271, 1.0]], ['2, k, 17', [0.167685, -0.799524, 1.0]], ['2, k, 18', [0.191412, -1.21191, 1.0]], ['2, k, 19', [0.169645, -1.26145, 1.0]], ['2, k, 20', [0.0540266, 0.163431, 1.0]], ['2, k, 21', [-0.111983, 0.857357, 1.0]], ['2, k, 22', [-0.151064, 0.811907, 1.0]], ['2, k, 23', [0.170546, 0.867491, 1.0]], ['2, k, 24', [0.225485, 0.816603, 1.0]]]
[['2, k, 0', [0.0548108, -0.285286, 1.0]], ['2, k, 1', [0.0549397, -0.029096, 1.0]], ['2, k, 2', [0.0550026, 0.228534, 1.0]], ['2, k, 3', [0.0745153, 0.383477, 1.0]], ['2, k, 4', [-0.0849816, 0.237882, 1.0]], ['2, k, 5', [-0.124795, 0.505466, 1.0]], ['2, k, 6', [-0.116339, 0.769514, 1.0]], ['2, k, 7', [-0.118933, 0.816454, 1.0]], ['2, k, 8', [0.203771, 0.229893, 1.0]], ['2, k, 9', [0.230947, 0.500252, 1.0]], ['2, k, 10', [0.195582, 0.766701, 1.0]], ['2, k, 11', [0.187041, 0.815481, 1.0]], ['2, k, 12', [-0.00412967, -0.278985, 1.0]], ['2, k, 13', [-0.0988691, -0.789746, 1.0]], ['2, k, 14', [-0.118967, -1.19437, 1.0]], ['2, k, 15', [-0.08397, -1.25996, 1.0]], ['2, k, 16', [0.112607, -0.285186, 1.0]], ['2, k, 17', [0.167468, -0.796232, 1.0]], ['2, k, 18', [0.194661, -1.2102, 1.0]], ['2, k, 19', [0.165531, -1.25666, 1.0]], ['2, k, 20', [0.0546282, 0.163422, 1.0]], ['2, k, 21', [-0.114836, 0.858781, 1.0]], ['2, k, 22', [-0.15241, 0.815506, 1.0]], ['2, k, 23', [0.162521, 0.863915, 1.0]], ['2, k, 24', [0.22393, 0.809074, 1.0]]]
[['2, k, 0', [0.0547628, -0.28524, 1.0]], ['2, k, 1', [0.0549578, -0.0289429, 1.0]], ['2, k, 2', [0.0551974, 0.228018, 1.0]], ['2, k, 3', [0.0747223, 0.382309, 1.0]], ['2, k, 4', [-0.0848949, 0.237957, 1.0]], ['2, k, 5', [-0.124817, 0.504844, 1.0]], ['2, k, 6', [-0.116705, 0.759594, 1.0]], ['2, k, 7', [-0.119137, 0.810996, 1.0]], ['2, k, 8', [0.203876, 0.230112, 1.0]], ['2, k, 9', [0.230433, 0.499717, 1.0]], ['2, k, 10', [0.19611, 0.765286, 1.0]], ['2, k, 11', [0.188104, 0.815818, 1.0]], ['2, k, 12', [-0.00417623, -0.278989, 1.0]], ['2, k, 13', [-0.0981959, -0.786029, 1.0]], ['2, k, 14', [-0.118442, -1.20167, 1.0]], ['2, k, 15', [-0.103574, -1.2592, 1.0]], ['2, k, 16', [0.112454, -0.28513, 1.0]], ['2, k, 17', [0.166858, -0.792444, 1.0]], ['2, k, 18', [0.182951, -1.20232, 1.0]], ['2, k, 19', [0.178136, -1.24989, 1.0]], ['2, k, 20', [0.0548301, 0.163307, 1.0]], ['2, k, 21', [-0.119644, 0.857675, 1.0]], ['2, k, 22', [-0.152773, 0.812042, 1.0]], ['2, k, 23', [0.167588, 0.864708, 1.0]], ['2, k, 24', [0.222763, 0.811293, 1.0]]]
