[['2, k, 0', [0.0982251, -1.23659, 1.0]], ['2, k, 1', [0.0869044, -0.938218, 1.0]], ['2, k, 2', [0.0754581, -0.641953, 1.0]], ['2, k, 3', [0.0922469, -0.536549, 1.0]], ['2, k, 4', [0.0418407, -0.730536, 1.0]], ['2, k, 5', [0.241075, -0.711626, 1.0]], ['2, k, 6', [0.438867, -0.693196, 1.0]], ['2, k, 7', [0.515904, -0.67494, 1.0]], ['2, k, 8', [0.141702, -0.70938, 1.0]], ['2, k, 9', [0.342185, -0.702578, 1.0]], ['2, k, 10', [0.490182, -0.682084, 1.0]], ['2, k, 11', [0.520166, -0.672422, 1.0]], ['2, k, 12', [0.0744598, -1.22786, 1.0]], ['2, k, 13', [-0.00785428, -1.44413, 1.0]], ['2, k, 14', [-0.00937062, -1.7528, 1.0]], ['2, k, 15', [-0.0547299, -1.79328, 1.0]], ['2, k, 16', [0.119845, -1.21827, 1.0]], ['2, k, 17', [0.205992, -1.47265, 1.0]], ['2, k, 18', [0.240174, -1.77048, 1.0]], ['2, k, 19', [0.20224, -1.81353, 1.0]], ['2, k, 20', [0.0783523, -0.715892, 1.0]], ['2, k, 21', [0.561587, -0.666157, 1.0]], ['2, k, 22', [0.520347, -0.680181, 1.0]], ['2, k, 23', [0.563465, -0.665351, 1.0]], ['2, k, 24', [0.525571, -0.681045, 1.0]]]
[['2, k, 0', [0.102784, -1.23467, 1.0]], ['2, k, 1', [0.0888799, -0.936529, 1.0]], ['2, k, 2', [0.0761803, -0.639879, 1.0]], ['2, k, 3', [0.0919325, -0.53538, 1.0]], ['2, k, 4', [0.0426418, -0.730034, 1.0]], ['2, k, 5', [0.243507, -0.709106, 1.0]], ['2, k, 6', [0.446823, -0.694179, 1.0]], ['2, k, 7', [0.492491, -0.690341, 1.0]], ['2, k, 8', [0.140169, -0.715043, 1.0]], ['2, k, 9', [0.343464, -0.703666, 1.0]], ['2, k, 10', [0.5418, -0.680746, 1.0]], ['2, k, 11', [0.559242, -0.672997, 1.0]], ['2, k, 12', [0.053135, -1.22359, 1.0]], ['2, k, 13', [-0.00433446, -1.44568, 1.0]], ['2, k, 14', [-0.0102783, -1.75675, 1.0]], ['2, k, 15', [-0.0519952, -1.7978, 1.0]], ['2, k, 16', [0.154026, -1.21922, 1.0]], ['2, k, 17', [0.209894, -1.46977, 1.0]], ['2, k, 18', [0.240735, -1.76878, 1.0]], ['2, k, 19', [0.206541, -1.81071, 1.0]], ['2, k, 20', [0.0793784, -0.714006, 1.0]], ['2, k, 21', [0.540175, -0.676319, 1.0]], ['2, k, 22', [0.54088, -0.659872, 1.0]], ['2, k, 23', [0.57818, -0.657482, 1.0]], ['2, k, 24', [0.557553, -0.66278, 1.0]]]
[['2, k, 0', [0.103619, -1.23442, 1.0]], ['2, k, 1', [0.0895007, -0.935971, 1.0]], ['2, k, 2', [0.0764605, -0.638959, 1.0]], ['2, k, 3', [0.0920139, -0.535039, 1.0]], ['2, k, 4', [0.0430951, -0.730001, 1.0]], ['2, k, 5', [0.246303, -0.714406, 1.0]], ['2, k, 6', [0.449489, -0.695436, 1.0]], ['2, k, 7', [0.502231, -0.689671, 1.0]], ['2, k, 8', [0.139972, -0.715271, 1.0]], ['2, k, 9', [0.345667, -0.705864, 1.0]], ['2, k, 10', [0.531851, -0.686436, 1.0]], ['2, k, 11', [0.556071, -0.677938, 1.0]], ['2, k, 12', [0.0535887, -1.22253, 1.0]], ['2, k, 13', [-0.00395969, -1.44562, 1.0]], ['2, k, 14', [-0.0105124, -1.75675, 1.0]], ['2, k, 15', [-0.0523824, -1.79779, 1.0]], ['2, k, 16', [0.154753, -1.21957, 1.0]], ['2, k, 17', [0.209984, -1.46836, 1.0]], ['2, k, 18', [0.241197, -1.76904, 1.0]], ['2, k, 19', [0.207034, -1.81091, 1.0]], ['2, k, 20', [0.0797552, -0.713172, 1.0]], ['2, k, 21', [0.549721, -0.680713, 1.0]], ['2, k, 22', [0.533757, -0.665174, 1.0]], ['2, k, 23', [0.5779, -0.662326, 1.0]], ['2, k, 24', [0.559403, -0.6581, 1.0]]]
[['2, k, 0', [0.104921, -1.23423, 1.0]], ['2, k, 1', [0.090197, -0.935812, 1.0]], ['2, k, 2', [0.0767228, -0.63886, 1.0]], ['2, k, 3', [0.0919771, -0.534937, 1.0]], ['2, k, 4', [0.0435357, -0.730023, 1.0]], ['2, k, 5', [0.251725, -0.724176, 1.0]], ['2, k, 6', [0.456467, -0.698407, 1.0]], ['2, k, 7', [0.512712, -0.688301, 1.0]], ['2, k, 8', [0.13952, -0.715523, 1.0]], ['2, k, 9', [0.349082, -0.706698, 1.0]], ['2, k, 10', [0.528549, -0.68825, 1.0]], ['2, k, 11', [0.55375, -0.677899, 1.0]], ['2, k, 12', [0.0542905, -1.22199, 1.0]], ['2, k, 13', [-0.00350744, -1.44598, 1.0]], ['2, k, 14', [-0.0109911, -1.75501, 1.0]], ['2, k, 15', [-0.0532637, -1.79599, 1.0]], ['2, k, 16', [0.155808, -1.21985, 1.0]], ['2, k, 17', [0.210159, -1.46814, 1.0]], ['2, k, 18', [0.241719, -1.76918, 1.0]], ['2, k, 19', [0.207461, -1.81119, 1.0]], ['2, k, 20', [0.0800965, -0.713058, 1.0]], ['2, k, 21', [0.558271, -0.675325, 1.0]], ['2, k, 22', [0.552726, -0.659932, 1.0]], ['2, k, 23', [0.577044, -0.66137, 1.0]], ['2, k, 24', [0.554918, -0.685465, 1.0]]]
[['2, k, 0', [0.10618, -1.23441, 1.0]], ['2, k, 1', [0.0906865, -0.935647, 1.0]], ['2, k, 2', [0.0767462, -0.638448, 1.0]], ['2, k, 3', [0.0923154, -0.534778, 1.0]], ['2, k, 4', [0.0436161, -0.730001, 1.0]], ['2, k, 5', [0.254754, -0.724114, 1.0]], ['2, k, 6', [0.463177, -0.697658, 1.0]], ['2, k, 7', [0.511379, -0.687484, 1.0]], ['2, k, 8', [0.139441, -0.715635, 1.0]], ['2, k, 9', [0.352093, -0.706743, 1.0]], ['2, k, 10', [0.536281, -0.686668, 1.0]], ['2, k, 11', [0.561869, -0.674042, 1.0]], ['2, k, 12', [0.0548217, -1.22164, 1.0]], ['2, k, 13', [-0.00222334, -1.44581, 1.0]], ['2, k, 14', [-0.0111579, -1.7546, 1.0]], ['2, k, 15', [-0.0537254, -1.79555, 1.0]], ['2, k, 16', [0.157525, -1.2209, 1.0]], ['2, k, 17', [0.210357, -1.46766, 1.0]], ['2, k, 18', [0.242384, -1.76897, 1.0]], ['2, k, 19', [0.208295, -1.81096, 1.0]], ['2, k, 20', [0.0802308, -0.712725, 1.0]], ['2, k, 21', [0.558423, -0.67615, 1.0]], ['2, k, 22', [0.54711, -0.670285, 1.0]], ['2, k, 23', [0.58102, -0.663687, 1.0]], ['2, k, 24', [0.56372, -0.663109, 1.0]]]
[['2, k, 0', [0.107348, -1.23444, 1.0]], ['2, k, 1', [0.09114, -0.93564, 1.0]], ['2, k, 2', [0.0767518, -0.638455, 1.0]], ['2, k, 3', [0.0925484, -0.534706, 1.0]], ['2, k, 4', [0.0438883, -0.73008, 1.0]], ['2, k, 5', [0.25846, -0.723905, 1.0]], ['2, k, 6', [0.470757, -0.698281, 1.0]], ['2, k, 7', [0.521687, -0.686545, 1.0]], ['2, k, 8', [0.139179, -0.715856, 1.0]], ['2, k, 9', [0.354822, -0.702218, 1.0]], ['2, k, 10', [0.540347, -0.687028, 1.0]], ['2, k, 11', [0.561512, -0.675905, 1.0]], ['2, k, 12', [0.0557798, -1.22125, 1.0]], ['2, k, 13', [-0.00173576, -1.44583, 1.0]], ['2, k, 14', [-0.0111446, -1.75465, 1.0]], ['2, k, 15', [-0.054051, -1.79553, 1.0]], ['2, k, 16', [0.158444, -1.22125, 1.0]], ['2, k, 17', [0.210844, -1.46718, 1.0]], ['2, k, 18', [0.242603, -1.76977, 1.0]], ['2, k, 19', [0.208176, -1.81173, 1.0]], ['2, k, 20', [0.0802838, -0.712728, 1.0]], ['2, k, 21', [0.56698, -0.666567, 1.0]], ['2, k, 22', [0.565227, -0.653966, 1.0]], ['2, k, 23', [0.586603, -0.659419, 1.0]], ['2, k, 24', [0.560981, -0.667531, 1.0]]]
[['2, k, 0', [0.10795, -1.23453, 1.0]], ['2, k, 1', [0.0915178, -0.935593, 1.0]], ['2, k, 2', [0.0768064, -0.638394, 1.0]], ['2, k, 3', [0.0927287, -0.534545, 1.0]], ['2, k, 4', [0.043964, -0.73005, 1.0]], ['2, k, 5', [0.261855, -0.723209, 1.0]], ['2, k, 6', [0.478421, -0.696195, 1.0]], ['2, k, 7', [0.525323, -0.685018, 1.0]], ['2, k, 8', [0.139138, -0.71592, 1.0]], ['2, k, 9', [0.358254, -0.701749, 1.0]], ['2, k, 10', [0.541783, -0.68667, 1.0]], ['2, k, 11', [0.565271, -0.672431, 1.0]], ['2, k, 12', [0.0560248, -1.22108, 1.0]], ['2, k, 13', [-0.00125077, -1.44791, 1.0]], ['2, k, 14', [-0.0117505, -1.7552, 1.0]], ['2, k, 15', [-0.0549612, -1.79604, 1.0]], ['2, k, 16', [0.159263, -1.22172, 1.0]], ['2, k, 17', [0.211752, -1.46479, 1.0]], ['2, k, 18', [0.242972, -1.77027, 1.0]], ['2, k, 19', [0.20829, -1.81204, 1.0]], ['2, k, 20', [0.0803946, -0.712661, 1.0]], ['2, k, 21', [0.57247, -0.669846, 1.0]], ['2, k, 22', [0.559896, -0.671084, 1.0]], ['2, k, 23', [0.580896, -0.655502, 1.0]], ['2, k, 24', [0.571669, -0.659024, 1.0]]]
[['2, k, 0', [0.108492, -1.23426, 1.0]], ['2, k, 1', [0.0918416, -0.935383, 1.0]], ['2, k, 2', [0.0768374, -0.638304, 1.0]], ['2, k, 3', [0.0932857, -0.534601, 1.0]], ['2, k, 4', [0.0441536, -0.730048, 1.0]], ['2, k, 5', [0.255718, -0.71404, 1.0]], ['2, k, 6', [0.47705, -0.694217, 1.0]], ['2, k, 7', [0.527797, -0.683821, 1.0]], ['2, k, 8', [0.139501, -0.715991, 1.0]], ['2, k, 9', [0.361406, -0.70153, 1.0]], ['2, k, 10', [0.542394, -0.686534, 1.0]], ['2, k, 11', [0.568302, -0.672525, 1.0]], ['2, k, 12', [0.0564207, -1.22055, 1.0]], ['2, k, 13', [-0.000920016, -1.44772, 1.0]], ['2, k, 14', [-0.0102741, -1.75676, 1.0]], ['2, k, 15', [-0.0530763, -1.7977, 1.0]], ['2, k, 16', [0.159743, -1.22155, 1.0]], ['2, k, 17', [0.213055, -1.46862, 1.0]], ['2, k, 18', [0.243131, -1.7704, 1.0]], ['2, k, 19', [0.208386, -1.81226, 1.0]], ['2, k, 20', [0.0804842, -0.712535, 1.0]], ['2, k, 21', [0.57219, -0.667085, 1.0]], ['2, k, 22', [0.521759, -0.683554, 1.0]], ['2, k, 23', [0.588099, -0.660769, 1.0]], ['2, k, 24', [0.576544, -0.687751, 1.0]]]
[['2, k, 0', [0.109023, -1.23409, 1.0]], ['2, k, 1', [0.0922299, -0.935307, 1.0]], ['2, k, 2', [0.0769256, -0.638314, 1.0]], ['2, k, 3', [0.0935228, -0.534593, 1.0]], ['2, k, 4', [0.0443307, -0.729985, 1.0]], ['2, k, 5', [0.26322, -0.713142, 1.0]], ['2, k, 6', [0.486953, -0.692314, 1.0]], ['2, k, 7', [0.532097, -0.681464, 1.0]], ['2, k, 8', [0.139519, -0.715994, 1.0]], ['2, k, 9', [0.364058, -0.701139, 1.0]], ['2, k, 10', [0.542972, -0.686108, 1.0]], ['2, k, 11', [0.566015, -0.670693, 1.0]], ['2, k, 12', [0.0566985, -1.22039, 1.0]], ['2, k, 13', [-0.000184033, -1.44871, 1.0]], ['2, k, 14', [-0.0101979, -1.75706, 1.0]], ['2, k, 15', [-0.0532363, -1.79827, 1.0]], ['2, k, 16', [0.160294, -1.22137, 1.0]], ['2, k, 17', [0.214017, -1.47068, 1.0]], ['2, k, 18', [0.244127, -1.77198, 1.0]], ['2, k, 19', [0.20938, -1.81417, 1.0]], ['2, k, 20', [0.0806427, -0.712527, 1.0]], ['2, k, 21', [0.572644, -0.664275, 1.0]], ['2, k, 22', [0.558038, -0.687526, 1.0]], ['2, k, 23', [0.587211, -0.657419, 1.0]], ['2, k, 24', [0.564866, -0.6611, 1.0]]]
[['2, k, 0', [0.109103, -1.23407, 1.0]], ['2, k, 1', [0.0924224, -0.935254, 1.0]], ['2, k, 2', [0.0770772, -0.638265, 1.0]], ['2, k, 3', [0.0936372, -0.534589, 1.0]], ['2, k, 4', [0.0444227, -0.729908, 1.0]], ['2, k, 5', [0.266743, -0.710602, 1.0]], ['2, k, 6', [0.489987, -0.691036, 1.0]], ['2, k, 7', [0.53525, -0.681028, 1.0]], ['2, k, 8', [0.14005, -0.716497, 1.0]], ['2, k, 9', [0.364451, -0.702839, 1.0]], ['2, k, 10', [0.544369, -0.685359, 1.0]], ['2, k, 11', [0.56692, -0.671475, 1.0]], ['2, k, 12', [0.0566918, -1.22016, 1.0]], ['2, k, 13', [-0.000102085, -1.44842, 1.0]], ['2, k, 14', [-0.0102604, -1.75652, 1.0]], ['2, k, 15', [-0.0529077, -1.7981, 1.0]], ['2, k, 16', [0.160439, -1.2215, 1.0]], ['2, k, 17', [0.214016, -1.46894, 1.0]], ['2, k, 18', [0.244184, -1.7713, 1.0]], ['2, k, 19', [0.209902, -1.81361, 1.0]], ['2, k, 20', [0.080818, -0.712469, 1.0]], ['2, k, 21', [0.577644, -0.658395, 1.0]], ['2, k, 22', [0.556698, -0.68216, 1.0]], ['2, k, 23', [0.588255, -0.662743, 1.0]], ['2, k, 24', [0.564619, -0.660839, 1.0]]]
[['2, k, 0', [0.109342, -1.23394, 1.0]], ['2, k, 1', [0.0927339, -0.935107, 1.0]], ['2, k, 2', [0.0772827, -0.638156, 1.0]], ['2, k, 3', [0.0940118, -0.534164, 1.0]], ['2, k, 4', [0.0444655, -0.72988, 1.0]], ['2, k, 5', [0.265396, -0.711576, 1.0]], ['2, k, 6', [0.48831, -0.691232, 1.0]], ['2, k, 7', [0.536332, -0.683585, 1.0]], ['2, k, 8', [0.139331, -0.716401, 1.0]], ['2, k, 9', [0.362931, -0.702922, 1.0]], ['2, k, 10', [0.545084, -0.685067, 1.0]], ['2, k, 11', [0.565647, -0.674125, 1.0]], ['2, k, 12', [0.0568383, -1.22004, 1.0]], ['2, k, 13', [-8.50716e-05, -1.44797, 1.0]], ['2, k, 14', [-0.0103269, -1.75477, 1.0]], ['2, k, 15', [-0.0530581, -1.7959, 1.0]], ['2, k, 16', [0.160649, -1.22133, 1.0]], ['2, k, 17', [0.213867, -1.46829, 1.0]], ['2, k, 18', [0.2445, -1.7711, 1.0]], ['2, k, 19', [0.210231, -1.81337, 1.0]], ['2, k, 20', [0.0810697, -0.712338, 1.0]], ['2, k, 21', [0.586955, -0.686324, 1.0]], ['2, k, 22', [0.55306, -0.684421, 1.0]], ['2, k, 23', [0.583523, -0.658158, 1.0]], ['2, k, 24', [0.567594, -0.663398, 1.0]]]
[['2, k, 0', [0.109541, -1.23394, 1.0]], ['2, k, 1', [0.0931732, -0.93519, 1.0]], ['2, k, 2', [0.0778489, -0.638359, 1.0]], ['2, k, 3', [0.0940837, -0.534184, 1.0]], ['2, k, 4', [0.044484, -0.72985, 1.0]], ['2, k, 5', [0.264705, -0.711626, 1.0]], ['2, k, 6', [0.487551, -0.689972, 1.0]], ['2, k, 7', [0.547741, -0.680594, 1.0]], ['2, k, 8', [0.139294, -0.716393, 1.0]], ['2, k, 9', [0.362278, -0.703546, 1.0]], ['2, k, 10', [0.545075, -0.685066, 1.0]], ['2, k, 11', [0.565349, -0.673419, 1.0]], ['2, k, 12', [0.0569978, -1.21979, 1.0]], ['2, k, 13', [-0.000107643, -1.44761, 1.0]], ['2, k, 14', [-0.0104083, -1.75452, 1.0]], ['2, k, 15', [-0.053156, -1.79563, 1.0]], ['2, k, 16', [0.160764, -1.22142, 1.0]], ['2, k, 17', [0.21382, -1.46802, 1.0]], ['2, k, 18', [0.244933, -1.77133, 1.0]], ['2, k, 19', [0.210789, -1.81386, 1.0]], ['2, k, 20', [0.0816234, -0.712505, 1.0]], ['2, k, 21', [0.588696, -0.685283, 1.0]], ['2, k, 22', [0.516675, -0.694461, 1.0]], ['2, k, 23', [0.583798, -0.658466, 1.0]], ['2, k, 24', [0.574903, -0.685785, 1.0]]]
[['2, k, 0', [0.109536, -1.23394, 1.0]], ['2, k, 1', [0.0933929, -0.935247, 1.0]], ['2, k, 2', [0.0782914, -0.638519, 1.0]], ['2, k, 3', [0.0941753, -0.53421, 1.0]], ['2, k, 4', [0.0445461, -0.729812, 1.0]], ['2, k, 5', [0.26377, -0.711146, 1.0]], ['2, k, 6', [0.485879, -0.693368, 1.0]], ['2, k, 7', [0.533897, -0.681386, 1.0]], ['2, k, 8', [0.139137, -0.716526, 1.0]], ['2, k, 9', [0.361274, -0.703439, 1.0]], ['2, k, 10', [0.54608, -0.684724, 1.0]], ['2, k, 11', [0.565474, -0.671501, 1.0]], ['2, k, 12', [0.0568214, -1.21973, 1.0]], ['2, k, 13', [0.000345131, -1.44796, 1.0]], ['2, k, 14', [-0.00980423, -1.75059, 1.0]], ['2, k, 15', [-0.0524993, -1.79171, 1.0]], ['2, k, 16', [0.160788, -1.22144, 1.0]], ['2, k, 17', [0.213887, -1.46801, 1.0]], ['2, k, 18', [0.245011, -1.77109, 1.0]], ['2, k, 19', [0.210922, -1.81342, 1.0]], ['2, k, 20', [0.0820166, -0.71263, 1.0]], ['2, k, 21', [0.5796, -0.655182, 1.0]], ['2, k, 22', [0.544836, -0.693167, 1.0]], ['2, k, 23', [0.587052, -0.657241, 1.0]], ['2, k, 24', [0.567115, -0.689793, 1.0]]]
[['2, k, 0', [0.109509, -1.23394, 1.0]], ['2, k, 1', [0.0934181, -0.935219, 1.0]], ['2, k, 2', [0.0783747, -0.638433, 1.0]], ['2, k, 3', [0.0943267, -0.534193, 1.0]], ['2, k, 4', [0.0445617, -0.729786, 1.0]], ['2, k, 5', [0.263057, -0.711456, 1.0]], ['2, k, 6', [0.482631, -0.696591, 1.0]], ['2, k, 7', [0.530821, -0.685213, 1.0]], ['2, k, 8', [0.139479, -0.716856, 1.0]], ['2, k, 9', [0.360758, -0.703565, 1.0]], ['2, k, 10', [0.546299, -0.684905, 1.0]], ['2, k, 11', [0.563753, -0.673984, 1.0]], ['2, k, 12', [0.0566698, -1.21965, 1.0]], ['2, k, 13', [0.000393419, -1.44793, 1.0]], ['2, k, 14', [-0.0100887, -1.75006, 1.0]], ['2, k, 15', [-0.0526253, -1.79122, 1.0]], ['2, k, 16', [0.160754, -1.22146, 1.0]], ['2, k, 17', [0.213882, -1.46813, 1.0]], ['2, k, 18', [0.245251, -1.76914, 1.0]], ['2, k, 19', [0.211538, -1.81146, 1.0]], ['2, k, 20', [0.0820865, -0.712557, 1.0]], ['2, k, 21', [0.578925, -0.679754, 1.0]], ['2, k, 22', [0.535405, -0.693068, 1.0]], ['2, k, 23', [0.584142, -0.658845, 1.0]], ['2, k, 24', [0.564054, -0.65062, 1.0]]]
[['2, k, 0', [0.109449, -1.23407, 1.0]], ['2, k, 1', [0.0934246, -0.935236, 1.0]], ['2, k, 2', [0.0784079, -0.638394, 1.0]], ['2, k, 3', [0.0953354, -0.534232, 1.0]], ['2, k, 4', [0.0447312, -0.729799, 1.0]], ['2, k, 5', [0.262646, -0.712581, 1.0]], ['2, k, 6', [0.481412, -0.696613, 1.0]], ['2, k, 7', [0.529963, -0.685105, 1.0]], ['2, k, 8', [0.139745, -0.716983, 1.0]], ['2, k, 9', [0.360171, -0.703576, 1.0]], ['2, k, 10', [0.546229, -0.685034, 1.0]], ['2, k, 11', [0.562769, -0.674478, 1.0]], ['2, k, 12', [0.056531, -1.21965, 1.0]], ['2, k, 13', [0.000273452, -1.44829, 1.0]], ['2, k, 14', [-0.0094843, -1.74821, 1.0]], ['2, k, 15', [-0.0518372, -1.78941, 1.0]], ['2, k, 16', [0.1607, -1.22192, 1.0]], ['2, k, 17', [0.21375, -1.46795, 1.0]], ['2, k, 18', [0.245474, -1.76984, 1.0]], ['2, k, 19', [0.211875, -1.81258, 1.0]], ['2, k, 20', [0.0821116, -0.71254, 1.0]], ['2, k, 21', [0.577598, -0.678188, 1.0]], ['2, k, 22', [0.539732, -0.692635, 1.0]], ['2, k, 23', [0.581218, -0.655799, 1.0]], ['2, k, 24', [0.568347, -0.657981, 1.0]]]
[['2, k, 0', [0.109434, -1.23426, 1.0]], ['2, k, 1', [0.0934634, -0.935251, 1.0]], ['2, k, 2', [0.0785215, -0.638213, 1.0]], ['2, k, 3', [0.0954379, -0.534328, 1.0]], ['2, k, 4', [0.044997, -0.729757, 1.0]], ['2, k, 5', [0.262321, -0.712685, 1.0]], ['2, k, 6', [0.480571, -0.696847, 1.0]], ['2, k, 7', [0.530804, -0.684903, 1.0]], ['2, k, 8', [0.139624, -0.716948, 1.0]], ['2, k, 9', [0.359101, -0.703191, 1.0]], ['2, k, 10', [0.54651, -0.685217, 1.0]], ['2, k, 11', [0.563648, -0.675491, 1.0]], ['2, k, 12', [0.0564775, -1.21966, 1.0]], ['2, k, 13', [0.0003273, -1.44817, 1.0]], ['2, k, 14', [-0.00979433, -1.74826, 1.0]], ['2, k, 15', [-0.0522847, -1.78942, 1.0]], ['2, k, 16', [0.160726, -1.22258, 1.0]], ['2, k, 17', [0.213725, -1.46798, 1.0]], ['2, k, 18', [0.245946, -1.77512, 1.0]], ['2, k, 19', [0.212265, -1.81767, 1.0]], ['2, k, 20', [0.0822087, -0.712424, 1.0]], ['2, k, 21', [0.572127, -0.66888, 1.0]], ['2, k, 22', [0.555933, -0.694317, 1.0]], ['2, k, 23', [0.586984, -0.666229, 1.0]], ['2, k, 24', [0.576382, -0.691269, 1.0]]]
[['2, k, 0', [0.109463, -1.23399, 1.0]], ['2, k, 1', [0.0935247, -0.935044, 1.0]], ['2, k, 2', [0.0785566, -0.638059, 1.0]], ['2, k, 3', [0.0954554, -0.534164, 1.0]], ['2, k, 4', [0.0450415, -0.729656, 1.0]], ['2, k, 5', [0.261644, -0.7127, 1.0]], ['2, k, 6', [0.479017, -0.696822, 1.0]], ['2, k, 7', [0.529646, -0.684281, 1.0]], ['2, k, 8', [0.13961, -0.716866, 1.0]], ['2, k, 9', [0.358241, -0.70324, 1.0]], ['2, k, 10', [0.546655, -0.685584, 1.0]], ['2, k, 11', [0.562072, -0.675597, 1.0]], ['2, k, 12', [0.0564814, -1.2194, 1.0]], ['2, k, 13', [0.000365939, -1.44789, 1.0]], ['2, k, 14', [-0.00872963, -1.74634, 1.0]], ['2, k, 15', [-0.050895, -1.78734, 1.0]], ['2, k, 16', [0.160773, -1.22257, 1.0]], ['2, k, 17', [0.213638, -1.46768, 1.0]], ['2, k, 18', [0.245885, -1.76886, 1.0]], ['2, k, 19', [0.212408, -1.81101, 1.0]], ['2, k, 20', [0.0822554, -0.712252, 1.0]], ['2, k, 21', [0.568976, -0.663127, 1.0]], ['2, k, 22', [0.542635, -0.670942, 1.0]], ['2, k, 23', [0.587184, -0.666325, 1.0]], ['2, k, 24', [0.558649, -0.657183, 1.0]]]
[['2, k, 0', [0.109451, -1.23361, 1.0]], ['2, k, 1', [0.0935723, -0.934798, 1.0]], ['2, k, 2', [0.0786056, -0.637946, 1.0]], ['2, k, 3', [0.0954335, -0.534037, 1.0]], ['2, k, 4', [0.0451632, -0.729524, 1.0]], ['2, k, 5', [0.260914, -0.712486, 1.0]], ['2, k, 6', [0.47763, -0.696941, 1.0]], ['2, k, 7', [0.530639, -0.684592, 1.0]], ['2, k, 8', [0.139885, -0.716721, 1.0]], ['2, k, 9', [0.357556, -0.703435, 1.0]], ['2, k, 10', [0.546764, -0.6854, 1.0]], ['2, k, 11', [0.560421, -0.676025, 1.0]], ['2, k, 12', [0.0564675, -1.21915, 1.0]], ['2, k, 13', [0.00034794, -1.44699, 1.0]], ['2, k, 14', [-0.00868718, -1.7463, 1.0]], ['2, k, 15', [-0.0507817, -1.78737, 1.0]], ['2, k, 16', [0.160752, -1.22215, 1.0]], ['2, k, 17', [0.213651, -1.46759, 1.0]], ['2, k, 18', [0.24587, -1.76873, 1.0]], ['2, k, 19', [0.212448, -1.81102, 1.0]], ['2, k, 20', [0.08231, -0.712101, 1.0]], ['2, k, 21', [0.576141, -0.688847, 1.0]], ['2, k, 22', [0.543012, -0.662096, 1.0]], ['2, k, 23', [0.58108, -0.659258, 1.0]], ['2, k, 24', [0.55859, -0.659798, 1.0]]]
[['2, k, 0', [0.109397, -1.23336, 1.0]], ['2, k, 1', [0.0935903, -0.934553, 1.0]], ['2, k, 2', [0.0786919, -0.63756, 1.0]], ['2, k, 3', [0.0954483, -0.533048, 1.0]], ['2, k, 4', [0.0452604, -0.729421, 1.0]], ['2, k, 5', [0.260333, -0.712676, 1.0]], ['2, k, 6', [0.476666, -0.697049, 1.0]], ['2, k, 7', [0.526854, -0.685806, 1.0]], ['2, k, 8', [0.139999, -0.716711, 1.0]], ['2, k, 9', [0.357069, -0.703389, 1.0]], ['2, k, 10', [0.546963, -0.685556, 1.0]], ['2, k, 11', [0.562869, -0.67722, 1.0]], ['2, k, 12', [0.0563873, -1.21902, 1.0]], ['2, k, 13', [0.000317084, -1.44673, 1.0]], ['2, k, 14', [-0.00949318, -1.74875, 1.0]], ['2, k, 15', [-0.0517383, -1.79011, 1.0]], ['2, k, 16', [0.160695, -1.22192, 1.0]], ['2, k, 17', [0.213923, -1.46894, 1.0]], ['2, k, 18', [0.245793, -1.76858, 1.0]], ['2, k, 19', [0.212385, -1.81114, 1.0]], ['2, k, 20', [0.0823828, -0.711756, 1.0]], ['2, k, 21', [0.568946, -0.673711, 1.0]], ['2, k, 22', [0.558235, -0.658443, 1.0]], ['2, k, 23', [0.585544, -0.663583, 1.0]], ['2, k, 24', [0.565571, -0.689715, 1.0]]]
[['2, k, 0', [0.109275, -1.23327, 1.0]], ['2, k, 1', [0.0935647, -0.934429, 1.0]], ['2, k, 2', [0.0786649, -0.637392, 1.0]], ['2, k, 3', [0.0958355, -0.533405, 1.0]], ['2, k, 4', [0.0453687, -0.72929, 1.0]], ['2, k, 5', [0.259863, -0.712545, 1.0]], ['2, k, 6', [0.475817, -0.697061, 1.0]], ['2, k, 7', [0.526135, -0.68511, 1.0]], ['2, k, 8', [0.140008, -0.716609, 1.0]], ['2, k, 9', [0.356486, -0.703261, 1.0]], ['2, k, 10', [0.546954, -0.685504, 1.0]], ['2, k, 11', [0.562571, -0.676065, 1.0]], ['2, k, 12', [0.0561309, -1.21882, 1.0]], ['2, k, 13', [0.000333695, -1.4463, 1.0]], ['2, k, 14', [-0.00995823, -1.74828, 1.0]], ['2, k, 15', [-0.0522138, -1.78978, 1.0]], ['2, k, 16', [0.160618, -1.222, 1.0]], ['2, k, 17', [0.213899, -1.46869, 1.0]], ['2, k, 18', [0.244027, -1.76642, 1.0]], ['2, k, 19', [0.210316, -1.80853, 1.0]], ['2, k, 20', [0.082363, -0.711594, 1.0]], ['2, k, 21', [0.568143, -0.670855, 1.0]], ['2, k, 22', [0.561542, -0.655493, 1.0]], ['2, k, 23', [0.58722, -0.665842, 1.0]], ['2, k, 24', [0.569014, -0.690459, 1.0]]]
