[['2, k, 0', [-0.1999727, -0.1118183, 1.0]], ['2, k, 1', [-0.2017263, 0.1968983, 1.0]], ['2, k, 2', [-0.202726, 0.4939745, 1.0]], ['2, k, 3', [-0.2237872, 0.6205189, 1.0]], ['2, k, 4', [-0.3734791, 0.3630585, 1.0]], ['2, k, 5', [-0.4127777, 0.1045243, 1.0]], ['2, k, 6', [-0.4115573, -0.108031, 1.0]], ['2, k, 7', [-0.4033312, -0.1539655, 1.0]], ['2, k, 8', [-0.05161756, 0.3830652, 1.0]], ['2, k, 9', [0.00966847, 0.1339828, 1.0]], ['2, k, 10', [0.008710803, -0.07464657, 1.0]], ['2, k, 11', [-0.02351444, -0.1177787, 1.0]], ['2, k, 12', [-0.2732883, -0.1106206, 1.0]], ['2, k, 13', [-0.272324, -0.4600852, 1.0]], ['2, k, 14', [-0.2296663, -0.7720994, 1.0]], ['2, k, 15', [-0.2658098, -0.6978802, 1.0]], ['2, k, 16', [-0.1195495, -0.1090357, 1.0]], ['2, k, 17', [-0.06714382, -0.4854566, 1.0]], ['2, k, 18', [0.05905468, -0.7588683, 1.0]], ['2, k, 19', [0.003886718, -0.7158233, 1.0]], ['2, k, 20', [-0.2026678, 0.4213154, 1.0]], ['2, k, 21', [-0.3899538, -0.2299093, 1.0]], ['2, k, 22', [-0.4223124, -0.1508894, 1.0]], ['2, k, 23', [-0.02870081, -0.1636628, 1.0]], ['2, k, 24', [0.01392593, -0.1535405, 1.0]]]
[['2, k, 0', [-0.1982463, -0.1109029, 1.0]], ['2, k, 1', [-0.2016091, 0.1974092, 1.0]], ['2, k, 2', [-0.2038968, 0.4942404, 1.0]], ['2, k, 3', [-0.2213903, 0.6222724, 1.0]], ['2, k, 4', [-0.3653024, 0.365299, 1.0]], ['2, k, 5', [-0.4011882, 0.1232725, 1.0]], ['2, k, 6', [-0.4278728, -0.06208992, 1.0]], ['2, k, 7', [-0.4507738, -0.09454699, 1.0]], ['2, k, 8', [-0.05026601, 0.384263, 1.0]], ['2, k, 9', [0.009639435, 0.1356631, 1.0]], ['2, k, 10', [0.009747506, -0.07317036, 1.0]], ['2, k, 11', [-0.01901885, -0.1154504, 1.0]], ['2, k, 12', [-0.2719112, -0.1096719, 1.0]], ['2, k, 13', [-0.2725428, -0.4628632, 1.0]], ['2, k, 14', [-0.2304906, -0.7751789, 1.0]], ['2, k, 15', [-0.2652, -0.7005868, 1.0]], ['2, k, 16', [-0.1170218, -0.1079791, 1.0]], ['2, k, 17', [-0.06652927, -0.4879277, 1.0]], ['2, k, 18', [0.05695218, -0.7643278, 1.0]], ['2, k, 19', [0.006817855, -0.7151763, 1.0]], ['2, k, 20', [-0.2034983, 0.4216491, 1.0]], ['2, k, 21', [-0.4581462, -0.1556195, 1.0]], ['2, k, 22', [-0.4932066, -0.07878262, 1.0]], ['2, k, 23', [-0.02347959, -0.1626474, 1.0]], ['2, k, 24', [0.01919199, -0.1445025, 1.0]]]
[['2, k, 0', [-0.1977011, -0.110681, 1.0]], ['2, k, 1', [-0.2014614, 0.1975147, 1.0]], ['2, k, 2', [-0.2041245, 0.4942377, 1.0]], ['2, k, 3', [-0.2205781, 0.6226857, 1.0]], ['2, k, 4', [-0.366591, 0.364054, 1.0]], ['2, k, 5', [-0.3986151, 0.123471, 1.0]], ['2, k, 6', [-0.428517, -0.05577606, 1.0]], ['2, k, 7', [-0.4549302, -0.08648, 1.0]], ['2, k, 8', [-0.04923959, 0.3847474, 1.0]], ['2, k, 9', [0.009819903, 0.1356655, 1.0]], ['2, k, 10', [0.009877269, -0.07316109, 1.0]], ['2, k, 11', [-0.01989508, -0.1161163, 1.0]], ['2, k, 12', [-0.2713757, -0.1095189, 1.0]], ['2, k, 13', [-0.2726288, -0.4647733, 1.0]], ['2, k, 14', [-0.2303924, -0.7772212, 1.0]], ['2, k, 15', [-0.2644018, -0.7018336, 1.0]], ['2, k, 16', [-0.1162819, -0.1075795, 1.0]], ['2, k, 17', [-0.06711538, -0.4865847, 1.0]], ['2, k, 18', [0.05906136, -0.7615216, 1.0]], ['2, k, 19', [0.005506545, -0.7164714, 1.0]], ['2, k, 20', [-0.2036228, 0.421678, 1.0]], ['2, k, 21', [-0.4641784, -0.1424789, 1.0]], ['2, k, 22', [-0.4974345, -0.06864983, 1.0]], ['2, k, 23', [-0.02849311, -0.1644236, 1.0]], ['2, k, 24', [0.01822011, -0.147797, 1.0]]]
[['2, k, 0', [-0.1972176, -0.110613, 1.0]], ['2, k, 1', [-0.2014766, 0.1975606, 1.0]], ['2, k, 2', [-0.2048716, 0.4943114, 1.0]], ['2, k, 3', [-0.220215, 0.622815, 1.0]], ['2, k, 4', [-0.367138, 0.363369, 1.0]], ['2, k, 5', [-0.3956972, 0.1254766, 1.0]], ['2, k, 6', [-0.4305566, -0.03799937, 1.0]], ['2, k, 7', [-0.4515901, -0.05554768, 1.0]], ['2, k, 8', [-0.04898336, 0.3847098, 1.0]], ['2, k, 9', [0.009892248, 0.13595, 1.0]], ['2, k, 10', [0.009924546, -0.07284674, 1.0]], ['2, k, 11', [-0.01958835, -0.1154874, 1.0]], ['2, k, 12', [-0.2707312, -0.1095011, 1.0]], ['2, k, 13', [-0.272663, -0.4652672, 1.0]], ['2, k, 14', [-0.2298144, -0.7776938, 1.0]], ['2, k, 15', [-0.2643397, -0.702388, 1.0]], ['2, k, 16', [-0.1157236, -0.1074599, 1.0]], ['2, k, 17', [-0.06720945, -0.4862373, 1.0]], ['2, k, 18', [0.05917784, -0.7611637, 1.0]], ['2, k, 19', [0.005212311, -0.716672, 1.0]], ['2, k, 20', [-0.204128, 0.4217445, 1.0]], ['2, k, 21', [-0.4688275, -0.1215752, 1.0]], ['2, k, 22', [-0.4947262, -0.0407433, 1.0]], ['2, k, 23', [-0.02675546, -0.1621043, 1.0]], ['2, k, 24', [0.01825605, -0.1481967, 1.0]]]
[['2, k, 0', [-0.1971015, -0.110478, 1.0]], ['2, k, 1', [-0.201469, 0.1976828, 1.0]], ['2, k, 2', [-0.2049788, 0.4943606, 1.0]], ['2, k, 3', [-0.2191537, 0.6229872, 1.0]], ['2, k, 4', [-0.3672362, 0.3633391, 1.0]], ['2, k, 5', [-0.3950556, 0.1290567, 1.0]], ['2, k, 6', [-0.4375521, -0.03160569, 1.0]], ['2, k, 7', [-0.4617113, -0.05385435, 1.0]], ['2, k, 8', [-0.04859333, 0.3850027, 1.0]], ['2, k, 9', [0.01013208, 0.1360981, 1.0]], ['2, k, 10', [0.009927798, -0.07263485, 1.0]], ['2, k, 11', [-0.02064119, -0.1155638, 1.0]], ['2, k, 12', [-0.2705766, -0.1093077, 1.0]], ['2, k, 13', [-0.2726087, -0.4659723, 1.0]], ['2, k, 14', [-0.2295806, -0.7786104, 1.0]], ['2, k, 15', [-0.2644766, -0.7030872, 1.0]], ['2, k, 16', [-0.11563, -0.1072643, 1.0]], ['2, k, 17', [-0.06727047, -0.486136, 1.0]], ['2, k, 18', [0.03591611, -0.7726663, 1.0]], ['2, k, 19', [0.01450248, -0.7028742, 1.0]], ['2, k, 20', [-0.2042214, 0.4218146, 1.0]], ['2, k, 21', [-0.4714817, -0.1009531, 1.0]], ['2, k, 22', [-0.5086327, -0.0338312, 1.0]], ['2, k, 23', [-0.02492134, -0.1622483, 1.0]], ['2, k, 24', [0.01798037, -0.1466636, 1.0]]]
[['2, k, 0', [-0.1968876, -0.1105621, 1.0]], ['2, k, 1', [-0.201452, 0.1976776, 1.0]], ['2, k, 2', [-0.2051767, 0.4944708, 1.0]], ['2, k, 3', [-0.218571, 0.6230601, 1.0]], ['2, k, 4', [-0.365894, 0.3633282, 1.0]], ['2, k, 5', [-0.3933705, 0.1356883, 1.0]], ['2, k, 6', [-0.4388091, -0.001136468, 1.0]], ['2, k, 7', [-0.4564621, -0.01191601, 1.0]], ['2, k, 8', [-0.04805852, 0.3846387, 1.0]], ['2, k, 9', [0.0101963, 0.1361182, 1.0]], ['2, k, 10', [0.009958165, -0.07259067, 1.0]], ['2, k, 11', [-0.02109748, -0.1145988, 1.0]], ['2, k, 12', [-0.2704462, -0.1093184, 1.0]], ['2, k, 13', [-0.2726264, -0.4659838, 1.0]], ['2, k, 14', [-0.2294816, -0.778659, 1.0]], ['2, k, 15', [-0.2643034, -0.7029989, 1.0]], ['2, k, 16', [-0.1153456, -0.1076041, 1.0]], ['2, k, 17', [-0.06762335, -0.4856506, 1.0]], ['2, k, 18', [0.03478153, -0.7727115, 1.0]], ['2, k, 19', [0.01411538, -0.7023539, 1.0]], ['2, k, 20', [-0.2043772, 0.4218912, 1.0]], ['2, k, 21', [-0.4716715, -0.07673173, 1.0]], ['2, k, 22', [-0.5079123, -0.01179919, 1.0]], ['2, k, 23', [-0.0285734, -0.1613382, 1.0]], ['2, k, 24', [0.01666399, -0.1446162, 1.0]]]
[['2, k, 0', [-0.196856, -0.1105634, 1.0]], ['2, k, 1', [-0.2015099, 0.1978011, 1.0]], ['2, k, 2', [-0.2054393, 0.4948648, 1.0]], ['2, k, 3', [-0.2173164, 0.6234993, 1.0]], ['2, k, 4', [-0.3648432, 0.3637924, 1.0]], ['2, k, 5', [-0.3937138, 0.1611595, 1.0]], ['2, k, 6', [-0.4395608, 0.01679908, 1.0]], ['2, k, 7', [-0.4588841, 0.01220454, 1.0]], ['2, k, 8', [-0.04745755, 0.3846709, 1.0]], ['2, k, 9', [0.01030581, 0.1362453, 1.0]], ['2, k, 10', [0.02993384, -0.07244628, 1.0]], ['2, k, 11', [-0.01407811, -0.1319914, 1.0]], ['2, k, 12', [-0.2703225, -0.1092903, 1.0]], ['2, k, 13', [-0.2726351, -0.4659545, 1.0]], ['2, k, 14', [-0.2295365, -0.7786826, 1.0]], ['2, k, 15', [-0.2642877, -0.7029184, 1.0]], ['2, k, 16', [-0.1153191, -0.1076589, 1.0]], ['2, k, 17', [-0.06765942, -0.4856009, 1.0]], ['2, k, 18', [0.03400331, -0.7730255, 1.0]], ['2, k, 19', [0.01582428, -0.7021285, 1.0]], ['2, k, 20', [-0.2045955, 0.4222067, 1.0]], ['2, k, 21', [-0.4717928, -0.04840092, 1.0]], ['2, k, 22', [-0.5148639, 0.02020882, 1.0]], ['2, k, 23', [-0.02893724, -0.1893132, 1.0]], ['2, k, 24', [0.0173441, -0.1484332, 1.0]]]
[['2, k, 0', [-0.1967078, -0.1105894, 1.0]], ['2, k, 1', [-0.2015287, 0.1978341, 1.0]], ['2, k, 2', [-0.2057029, 0.4949781, 1.0]], ['2, k, 3', [-0.2164009, 0.6233645, 1.0]], ['2, k, 4', [-0.3640779, 0.364063, 1.0]], ['2, k, 5', [-0.3924469, 0.1706411, 1.0]], ['2, k, 6', [-0.442659, 0.04646785, 1.0]], ['2, k, 7', [-0.4591925, 0.03881188, 1.0]], ['2, k, 8', [-0.04695154, 0.3843936, 1.0]], ['2, k, 9', [0.01028438, 0.1363021, 1.0]], ['2, k, 10', [0.009754225, -0.07264467, 1.0]], ['2, k, 11', [-0.02159776, -0.1146074, 1.0]], ['2, k, 12', [-0.2701501, -0.1092678, 1.0]], ['2, k, 13', [-0.272699, -0.4660616, 1.0]], ['2, k, 14', [-0.2298939, -0.7788848, 1.0]], ['2, k, 15', [-0.264458, -0.7030567, 1.0]], ['2, k, 16', [-0.1151368, -0.1078179, 1.0]], ['2, k, 17', [-0.0680848, -0.4850392, 1.0]], ['2, k, 18', [0.03295991, -0.7728855, 1.0]], ['2, k, 19', [0.01492454, -0.7019184, 1.0]], ['2, k, 20', [-0.2048036, 0.4222976, 1.0]], ['2, k, 21', [-0.4827265, -0.02295329, 1.0]], ['2, k, 22', [-0.5120028, 0.04578188, 1.0]], ['2, k, 23', [-0.02675045, -0.1611597, 1.0]], ['2, k, 24', [0.01905025, -0.1441472, 1.0]]]
[['2, k, 0', [-0.1962515, -0.1104643, 1.0]], ['2, k, 1', [-0.2014025, 0.1980827, 1.0]], ['2, k, 2', [-0.2059544, 0.4954206, 1.0]], ['2, k, 3', [-0.2150803, 0.623684, 1.0]], ['2, k, 4', [-0.3627168, 0.364165, 1.0]], ['2, k, 5', [-0.3939059, 0.180704, 1.0]], ['2, k, 6', [-0.446665, 0.06263965, 1.0]], ['2, k, 7', [-0.4616016, 0.0633132, 1.0]], ['2, k, 8', [-0.04646567, 0.3849842, 1.0]], ['2, k, 9', [0.01033377, 0.1363127, 1.0]], ['2, k, 10', [0.00976807, -0.07257377, 1.0]], ['2, k, 11', [-0.02259897, -0.1152439, 1.0]], ['2, k, 12', [-0.2694882, -0.1091196, 1.0]], ['2, k, 13', [-0.2726803, -0.4660737, 1.0]], ['2, k, 14', [-0.2296782, -0.7788268, 1.0]], ['2, k, 15', [-0.2646196, -0.7033165, 1.0]], ['2, k, 16', [-0.1145719, -0.1076003, 1.0]], ['2, k, 17', [-0.06828862, -0.484347, 1.0]], ['2, k, 18', [0.0347801, -0.7716312, 1.0]], ['2, k, 19', [0.01333448, -0.7017556, 1.0]], ['2, k, 20', [-0.2049554, 0.4226875, 1.0]], ['2, k, 21', [-0.4785092, 0.003207034, 1.0]], ['2, k, 22', [-0.5177108, 0.07430227, 1.0]], ['2, k, 23', [-0.02811488, -0.1611451, 1.0]], ['2, k, 24', [0.01228263, -0.1513952, 1.0]]]
[['2, k, 0', [-0.1958804, -0.1103553, 1.0]], ['2, k, 1', [-0.201367, 0.1982262, 1.0]], ['2, k, 2', [-0.206287, 0.4955946, 1.0]], ['2, k, 3', [-0.213974, 0.6239718, 1.0]], ['2, k, 4', [-0.3612249, 0.3643323, 1.0]], ['2, k, 5', [-0.3980775, 0.1947891, 1.0]], ['2, k, 6', [-0.453698, 0.07886189, 1.0]], ['2, k, 7', [-0.4643194, 0.09019107, 1.0]], ['2, k, 8', [-0.04610281, 0.3849632, 1.0]], ['2, k, 9', [0.01037551, 0.1361892, 1.0]], ['2, k, 10', [0.009717786, -0.07262596, 1.0]], ['2, k, 11', [-0.02282174, -0.1146075, 1.0]], ['2, k, 12', [-0.2690681, -0.1089263, 1.0]], ['2, k, 13', [-0.2726923, -0.4659919, 1.0]], ['2, k, 14', [-0.2295264, -0.778794, 1.0]], ['2, k, 15', [-0.2650319, -0.7035202, 1.0]], ['2, k, 16', [-0.1142249, -0.107556, 1.0]], ['2, k, 17', [-0.06843773, -0.4839648, 1.0]], ['2, k, 18', [0.03568472, -0.7711525, 1.0]], ['2, k, 19', [0.01025297, -0.7008265, 1.0]], ['2, k, 20', [-0.2051942, 0.4228562, 1.0]], ['2, k, 21', [-0.4871074, 0.03101397, 1.0]], ['2, k, 22', [-0.5126386, 0.1045796, 1.0]], ['2, k, 23', [-0.027412, -0.1615565, 1.0]], ['2, k, 24', [0.01605476, -0.1461669, 1.0]]]
[['2, k, 0', [-0.1956887, -0.1102551, 1.0]], ['2, k, 1', [-0.2013991, 0.1983908, 1.0]], ['2, k, 2', [-0.2066541, 0.4958197, 1.0]], ['2, k, 3', [-0.2128334, 0.6244971, 1.0]], ['2, k, 4', [-0.35602, 0.3661548, 1.0]], ['2, k, 5', [-0.3968599, 0.2063501, 1.0]], ['2, k, 6', [-0.4556983, 0.1161592, 1.0]], ['2, k, 7', [-0.4658243, 0.1170253, 1.0]], ['2, k, 8', [-0.04557317, 0.3849452, 1.0]], ['2, k, 9', [0.01051695, 0.1363351, 1.0]], ['2, k, 10', [0.00961121, -0.07231942, 1.0]], ['2, k, 11', [-0.02223447, -0.1147586, 1.0]], ['2, k, 12', [-0.2687759, -0.1086502, 1.0]], ['2, k, 13', [-0.2730781, -0.4593725, 1.0]], ['2, k, 14', [-0.2310802, -0.7727995, 1.0]], ['2, k, 15', [-0.2682947, -0.6990288, 1.0]], ['2, k, 16', [-0.1141306, -0.1075533, 1.0]], ['2, k, 17', [-0.0684422, -0.4837806, 1.0]], ['2, k, 18', [0.03649722, -0.7707993, 1.0]], ['2, k, 19', [0.009847483, -0.7006594, 1.0]], ['2, k, 20', [-0.2054769, 0.4230701, 1.0]], ['2, k, 21', [-0.4886032, 0.06017468, 1.0]], ['2, k, 22', [-0.5219854, 0.1280624, 1.0]], ['2, k, 23', [-0.02753963, -0.1608585, 1.0]], ['2, k, 24', [0.01708736, -0.1455507, 1.0]]]
[['2, k, 0', [-0.1953112, -0.1101495, 1.0]], ['2, k, 1', [-0.201256, 0.1984693, 1.0]], ['2, k, 2', [-0.2066221, 0.4958597, 1.0]], ['2, k, 3', [-0.2121009, 0.6246654, 1.0]], ['2, k, 4', [-0.3532827, 0.3676356, 1.0]], ['2, k, 5', [-0.3960949, 0.2218255, 1.0]], ['2, k, 6', [-0.4565054, 0.1256827, 1.0]], ['2, k, 7', [-0.4705282, 0.1450337, 1.0]], ['2, k, 8', [-0.04498339, 0.3847876, 1.0]], ['2, k, 9', [0.01048623, 0.137158, 1.0]], ['2, k, 10', [0.009465548, -0.07138796, 1.0]], ['2, k, 11', [-0.02205537, -0.1132473, 1.0]], ['2, k, 12', [-0.2682687, -0.1084626, 1.0]], ['2, k, 13', [-0.2730963, -0.4594701, 1.0]], ['2, k, 14', [-0.2313995, -0.7732126, 1.0]], ['2, k, 15', [-0.2686793, -0.6990761, 1.0]], ['2, k, 16', [-0.113927, -0.1075198, 1.0]], ['2, k, 17', [-0.06841362, -0.483638, 1.0]], ['2, k, 18', [0.03668767, -0.7709981, 1.0]], ['2, k, 19', [0.008828888, -0.7000211, 1.0]], ['2, k, 20', [-0.2054219, 0.4231228, 1.0]], ['2, k, 21', [-0.4851707, 0.09229225, 1.0]], ['2, k, 22', [-0.5351756, 0.1458654, 1.0]], ['2, k, 23', [-0.02677896, -0.159894, 1.0]], ['2, k, 24', [0.01583995, -0.1469651, 1.0]]]
[['2, k, 0', [-0.1944502, -0.1095156, 1.0]], ['2, k, 1', [-0.2010532, 0.1988839, 1.0]], ['2, k, 2', [-0.2067662, 0.4961863, 1.0]], ['2, k, 3', [-0.2112654, 0.6248503, 1.0]], ['2, k, 4', [-0.3516865, 0.3684139, 1.0]], ['2, k, 5', [-0.3931008, 0.2468818, 1.0]], ['2, k, 6', [-0.453566, 0.1729072, 1.0]], ['2, k, 7', [-0.4670296, 0.1749021, 1.0]], ['2, k, 8', [-0.04478685, 0.3847719, 1.0]], ['2, k, 9', [0.0105031, 0.1375327, 1.0]], ['2, k, 10', [0.009432619, -0.07088871, 1.0]], ['2, k, 11', [-0.0214768, -0.1134787, 1.0]], ['2, k, 12', [-0.2673561, -0.1077404, 1.0]], ['2, k, 13', [-0.2731232, -0.4579479, 1.0]], ['2, k, 14', [-0.2307612, -0.7715801, 1.0]], ['2, k, 15', [-0.2694634, -0.6985486, 1.0]], ['2, k, 16', [-0.1133844, -0.1070762, 1.0]], ['2, k, 17', [-0.06844593, -0.4833779, 1.0]], ['2, k, 18', [0.05729851, -0.7586718, 1.0]], ['2, k, 19', [0.00206238, -0.7160487, 1.0]], ['2, k, 20', [-0.2054887, 0.4234655, 1.0]], ['2, k, 21', [-0.490274, 0.1239756, 1.0]], ['2, k, 22', [-0.5275506, 0.1852405, 1.0]], ['2, k, 23', [-0.02554773, -0.1594118, 1.0]], ['2, k, 24', [0.01691957, -0.1434266, 1.0]]]
[['2, k, 0', [-0.1940445, -0.1091724, 1.0]], ['2, k, 1', [-0.2008968, 0.1993068, 1.0]], ['2, k, 2', [-0.2068263, 0.4966307, 1.0]], ['2, k, 3', [-0.2106386, 0.6252228, 1.0]], ['2, k, 4', [-0.3503405, 0.3692747, 1.0]], ['2, k, 5', [-0.3948931, 0.2597597, 1.0]], ['2, k, 6', [-0.4586425, 0.1902906, 1.0]], ['2, k, 7', [-0.4684223, 0.2050974, 1.0]], ['2, k, 8', [-0.04473502, 0.3847199, 1.0]], ['2, k, 9', [0.01061533, 0.1377732, 1.0]], ['2, k, 10', [0.009426015, -0.0705516, 1.0]], ['2, k, 11', [-0.02131974, -0.1133198, 1.0]], ['2, k, 12', [-0.266935, -0.1073097, 1.0]], ['2, k, 13', [-0.2731768, -0.4590865, 1.0]], ['2, k, 14', [-0.2306875, -0.7726167, 1.0]], ['2, k, 15', [-0.2687167, -0.6991864, 1.0]], ['2, k, 16', [-0.1131419, -0.1068669, 1.0]], ['2, k, 17', [-0.06847879, -0.4833243, 1.0]], ['2, k, 18', [0.04988702, -0.7638212, 1.0]], ['2, k, 19', [0.001757633, -0.7095792, 1.0]], ['2, k, 20', [-0.2055053, 0.423907, 1.0]], ['2, k, 21', [-0.4867133, 0.1578, 1.0]], ['2, k, 22', [-0.5247694, 0.214872, 1.0]], ['2, k, 23', [-0.02577361, -0.1597683, 1.0]], ['2, k, 24', [0.01714308, -0.1466543, 1.0]]]
[['2, k, 0', [-0.1937033, -0.1087806, 1.0]], ['2, k, 1', [-0.2006145, 0.1996584, 1.0]], ['2, k, 2', [-0.206504, 0.4969355, 1.0]], ['2, k, 3', [-0.2097797, 0.6254724, 1.0]], ['2, k, 4', [-0.3488101, 0.3703857, 1.0]], ['2, k, 5', [-0.3904677, 0.2826497, 1.0]], ['2, k, 6', [-0.4588752, 0.2316438, 1.0]], ['2, k, 7', [-0.4641672, 0.2366583, 1.0]], ['2, k, 8', [-0.04461942, 0.3846647, 1.0]], ['2, k, 9', [0.01058478, 0.1379106, 1.0]], ['2, k, 10', [0.009599651, -0.07035614, 1.0]], ['2, k, 11', [-0.01997183, -0.1135233, 1.0]], ['2, k, 12', [-0.2664353, -0.1066166, 1.0]], ['2, k, 13', [-0.2737563, -0.4372972, 1.0]], ['2, k, 14', [-0.2333505, -0.750755, 1.0]], ['2, k, 15', [-0.2831377, -0.6924554, 1.0]], ['2, k, 16', [-0.1130083, -0.1067054, 1.0]], ['2, k, 17', [-0.06830025, -0.4845672, 1.0]], ['2, k, 18', [0.04889509, -0.7664135, 1.0]], ['2, k, 19', [0.003019392, -0.708098, 1.0]], ['2, k, 20', [-0.2052058, 0.4242223, 1.0]], ['2, k, 21', [-0.4880485, 0.19145, 1.0]], ['2, k, 22', [-0.5286448, 0.2461466, 1.0]], ['2, k, 23', [-0.02363063, -0.1598137, 1.0]], ['2, k, 24', [0.01758802, -0.1461349, 1.0]]]
[['2, k, 0', [-0.1935405, -0.1085424, 1.0]], ['2, k, 1', [-0.200339, 0.1998561, 1.0]], ['2, k, 2', [-0.2059224, 0.4971029, 1.0]], ['2, k, 3', [-0.2094608, 0.6255587, 1.0]], ['2, k, 4', [-0.3473153, 0.3718871, 1.0]], ['2, k, 5', [-0.3891978, 0.2917799, 1.0]], ['2, k, 6', [-0.4488955, 0.2622113, 1.0]], ['2, k, 7', [-0.4652961, 0.2686798, 1.0]], ['2, k, 8', [-0.0446093, 0.384629, 1.0]], ['2, k, 9', [0.01059458, 0.1381372, 1.0]], ['2, k, 10', [0.009675906, -0.07012916, 1.0]], ['2, k, 11', [-0.01964168, -0.1128256, 1.0]], ['2, k, 12', [-0.2661502, -0.1061191, 1.0]], ['2, k, 13', [-0.2734374, -0.4350396, 1.0]], ['2, k, 14', [-0.2337774, -0.7485893, 1.0]], ['2, k, 15', [-0.2851938, -0.6931164, 1.0]], ['2, k, 16', [-0.1129746, -0.1066325, 1.0]], ['2, k, 17', [-0.06814788, -0.4852141, 1.0]], ['2, k, 18', [0.04806573, -0.7675545, 1.0]], ['2, k, 19', [0.003705129, -0.7077796, 1.0]], ['2, k, 20', [-0.2047297, 0.4243985, 1.0]], ['2, k, 21', [-0.4860903, 0.2268501, 1.0]], ['2, k, 22', [-0.5260156, 0.2785026, 1.0]], ['2, k, 23', [-0.02421099, -0.1591478, 1.0]], ['2, k, 24', [0.01827478, -0.1445999, 1.0]]]
[['2, k, 0', [-0.1921867, -0.1076547, 1.0]], ['2, k, 1', [-0.1997864, 0.2003078, 1.0]], ['2, k, 2', [-0.2058052, 0.49723, 1.0]], ['2, k, 3', [-0.2089879, 0.6256285, 1.0]], ['2, k, 4', [-0.3404467, 0.3783481, 1.0]], ['2, k, 5', [-0.3851209, 0.3169462, 1.0]], ['2, k, 6', [-0.4484405, 0.2758958, 1.0]], ['2, k, 7', [-0.4563494, 0.2997996, 1.0]], ['2, k, 8', [-0.04452589, 0.3844974, 1.0]], ['2, k, 9', [0.01084573, 0.1379282, 1.0]], ['2, k, 10', [0.01031085, -0.07038057, 1.0]], ['2, k, 11', [-0.01855865, -0.1132821, 1.0]], ['2, k, 12', [-0.2644312, -0.1050743, 1.0]], ['2, k, 13', [-0.2731668, -0.4332238, 1.0]], ['2, k, 14', [-0.2343183, -0.7468653, 1.0]], ['2, k, 15', [-0.2865663, -0.6932158, 1.0]], ['2, k, 16', [-0.1121959, -0.106027, 1.0]], ['2, k, 17', [-0.06835271, -0.4845273, 1.0]], ['2, k, 18', [0.05213212, -0.7642582, 1.0]], ['2, k, 19', [0.002383083, -0.7113081, 1.0]], ['2, k, 20', [-0.204539, 0.4245871, 1.0]], ['2, k, 21', [-0.4866673, 0.2657209, 1.0]], ['2, k, 22', [-0.5052369, 0.3224062, 1.0]], ['2, k, 23', [-0.023334, -0.1600764, 1.0]], ['2, k, 24', [0.01802848, -0.1472644, 1.0]]]
[['2, k, 0', [-0.1917165, -0.1069811, 1.0]], ['2, k, 1', [-0.1989006, 0.2010668, 1.0]], ['2, k, 2', [-0.2043645, 0.4979939, 1.0]], ['2, k, 3', [-0.2086314, 0.6259041, 1.0]], ['2, k, 4', [-0.3386027, 0.3795777, 1.0]], ['2, k, 5', [-0.3993605, 0.3247498, 1.0]], ['2, k, 6', [-0.4467228, 0.3197032, 1.0]], ['2, k, 7', [-0.4587322, 0.3327014, 1.0]], ['2, k, 8', [-0.04435382, 0.3844064, 1.0]], ['2, k, 9', [0.01073408, 0.1383616, 1.0]], ['2, k, 10', [0.01055492, -0.06992727, 1.0]], ['2, k, 11', [-0.01831293, -0.1123481, 1.0]], ['2, k, 12', [-0.2636957, -0.1042717, 1.0]], ['2, k, 13', [-0.2731871, -0.4319029, 1.0]], ['2, k, 14', [-0.2348781, -0.7456726, 1.0]], ['2, k, 15', [-0.2883757, -0.6939828, 1.0]], ['2, k, 16', [-0.1119757, -0.1054278, 1.0]], ['2, k, 17', [-0.06821543, -0.4848, 1.0]], ['2, k, 18', [0.05561962, -0.7619957, 1.0]], ['2, k, 19', [0.00327133, -0.7129434, 1.0]], ['2, k, 20', [-0.2032548, 0.4253554, 1.0]], ['2, k, 21', [-0.484713, 0.3025726, 1.0]], ['2, k, 22', [-0.5167568, 0.3527523, 1.0]], ['2, k, 23', [-0.02130752, -0.1587402, 1.0]], ['2, k, 24', [0.01901628, -0.1495915, 1.0]]]
