[['2, k, 0', [-0.714564, -1.02258, 1.0]], ['2, k, 1', [-0.728061, -0.735323, 1.0]], ['2, k, 2', [-0.738806, -0.450528, 1.0]], ['2, k, 3', [-0.757616, -0.310117, 1.0]], ['2, k, 4', [-0.891174, -0.495124, 1.0]], ['2, k, 5', [-0.982594, -0.304049, 1.0]], ['2, k, 6', [-1.05116, -0.107588, 1.0]], ['2, k, 7', [-1.08384, -0.0199946, 1.0]], ['2, k, 8', [-0.583573, -0.477559, 1.0]], ['2, k, 9', [-0.493638, -0.35098, 1.0]], ['2, k, 10', [-0.476488, -0.205242, 1.0]], ['2, k, 11', [-0.443436, -0.131926, 1.0]], ['2, k, 12', [-0.777525, -1.01668, 1.0]], ['2, k, 13', [-0.90548, -1.25589, 1.0]], ['2, k, 14', [-0.887596, -1.54159, 1.0]], ['2, k, 15', [-0.862712, -1.58001, 1.0]], ['2, k, 16', [-0.637759, -1.00867, 1.0]], ['2, k, 17', [-0.53711, -1.28417, 1.0]], ['2, k, 18', [-0.559382, -1.50023, 1.0]], ['2, k, 19', [-0.532227, -1.56152, 1.0]], ['2, k, 20', [-0.736619, -0.521506, 1.0]], ['2, k, 21', [-1.09408, 0.0425926, 1.0]], ['2, k, 22', [-1.11476, 0.0243922, 1.0]], ['2, k, 23', [-0.408746, -0.0697055, 1.0]], ['2, k, 24', [-0.459387, -0.136694, 1.0]]]
[['2, k, 0', [-0.706774, -1.00774, 1.0]], ['2, k, 1', [-0.733672, -0.721352, 1.0]], ['2, k, 2', [-0.765349, -0.430609, 1.0]], ['2, k, 3', [-0.822396, -0.302412, 1.0]], ['2, k, 4', [-0.927229, -0.513467, 1.0]], ['2, k, 5', [-1.07963, -0.333146, 1.0]], ['2, k, 6', [-1.23144, -0.103238, 1.0]], ['2, k, 7', [-1.25281, -0.0481923, 1.0]], ['2, k, 8', [-0.605536, -0.458317, 1.0]], ['2, k, 9', [-0.568124, -0.183465, 1.0]], ['2, k, 10', [-0.571265, 0.0977922, 1.0]], ['2, k, 11', [-0.581429, 0.165438, 1.0]], ['2, k, 12', [-0.769507, -1.0065, 1.0]], ['2, k, 13', [-0.82806, -1.30164, 1.0]], ['2, k, 14', [-0.884647, -1.55609, 1.0]], ['2, k, 15', [-0.886356, -1.57682, 1.0]], ['2, k, 16', [-0.629835, -0.98972, 1.0]], ['2, k, 17', [-0.575286, -1.25752, 1.0]], ['2, k, 18', [-0.554447, -1.513, 1.0]], ['2, k, 19', [-0.53887, -1.55313, 1.0]], ['2, k, 20', [-0.757572, -0.503787, 1.0]], ['2, k, 21', [-1.26535, -0.00853188, 1.0]], ['2, k, 22', [-1.19475, -0.00534856, 1.0]], ['2, k, 23', [-0.587448, 0.209481, 1.0]], ['2, k, 24', [-0.631202, 0.166405, 1.0]]]
[['2, k, 0', [-0.706121, -1.00843, 1.0]], ['2, k, 1', [-0.735339, -0.720105, 1.0]], ['2, k, 2', [-0.769667, -0.427435, 1.0]], ['2, k, 3', [-0.830223, -0.303002, 1.0]], ['2, k, 4', [-0.929013, -0.517738, 1.0]], ['2, k, 5', [-1.08745, -0.340769, 1.0]], ['2, k, 6', [-1.24213, -0.110713, 1.0]], ['2, k, 7', [-1.26871, -0.0602555, 1.0]], ['2, k, 8', [-0.60929, -0.4492, 1.0]], ['2, k, 9', [-0.589066, -0.165415, 1.0]], ['2, k, 10', [-0.574494, 0.0566671, 1.0]], ['2, k, 11', [-0.596404, 0.157252, 1.0]], ['2, k, 12', [-0.768361, -1.00778, 1.0]], ['2, k, 13', [-0.827953, -1.30241, 1.0]], ['2, k, 14', [-0.884407, -1.5567, 1.0]], ['2, k, 15', [-0.88686, -1.57732, 1.0]], ['2, k, 16', [-0.628968, -0.990274, 1.0]], ['2, k, 17', [-0.57289, -1.25774, 1.0]], ['2, k, 18', [-0.554688, -1.51419, 1.0]], ['2, k, 19', [-0.540881, -1.55386, 1.0]], ['2, k, 20', [-0.761419, -0.500797, 1.0]], ['2, k, 21', [-1.28706, -0.0244567, 1.0]], ['2, k, 22', [-1.20507, -0.0147215, 1.0]], ['2, k, 23', [-0.609086, 0.209022, 1.0]], ['2, k, 24', [-0.630286, 0.174481, 1.0]]]
[['2, k, 0', [-0.705249, -1.0095, 1.0]], ['2, k, 1', [-0.736311, -0.719721, 1.0]], ['2, k, 2', [-0.77206, -0.426343, 1.0]], ['2, k, 3', [-0.838199, -0.305644, 1.0]], ['2, k, 4', [-0.930565, -0.519145, 1.0]], ['2, k, 5', [-1.086, -0.371089, 1.0]], ['2, k, 6', [-1.26293, -0.165852, 1.0]], ['2, k, 7', [-1.28882, -0.0886568, 1.0]], ['2, k, 8', [-0.620593, -0.447822, 1.0]], ['2, k, 9', [-0.599547, -0.162313, 1.0]], ['2, k, 10', [-0.58265, 0.0571174, 1.0]], ['2, k, 11', [-0.61597, 0.153251, 1.0]], ['2, k, 12', [-0.767745, -1.00921, 1.0]], ['2, k, 13', [-0.82783, -1.30271, 1.0]], ['2, k, 14', [-0.885965, -1.56165, 1.0]], ['2, k, 15', [-0.890433, -1.58181, 1.0]], ['2, k, 16', [-0.627665, -0.991069, 1.0]], ['2, k, 17', [-0.570487, -1.26105, 1.0]], ['2, k, 18', [-0.553569, -1.52297, 1.0]], ['2, k, 19', [-0.542416, -1.56203, 1.0]], ['2, k, 20', [-0.763519, -0.499773, 1.0]], ['2, k, 21', [-1.30212, -0.0402005, 1.0]], ['2, k, 22', [-1.22142, -0.0350014, 1.0]], ['2, k, 23', [-0.632028, 0.217865, 1.0]], ['2, k, 24', [-0.649398, 0.15847, 1.0]]]
[['2, k, 0', [-0.704584, -1.01006, 1.0]], ['2, k, 1', [-0.736034, -0.720058, 1.0]], ['2, k, 2', [-0.769576, -0.428781, 1.0]], ['2, k, 3', [-0.845001, -0.309864, 1.0]], ['2, k, 4', [-0.935734, -0.519087, 1.0]], ['2, k, 5', [-1.09255, -0.375781, 1.0]], ['2, k, 6', [-1.2591, -0.211379, 1.0]], ['2, k, 7', [-1.30369, -0.12647, 1.0]], ['2, k, 8', [-0.624026, -0.448234, 1.0]], ['2, k, 9', [-0.6203, -0.189296, 1.0]], ['2, k, 10', [-0.610988, 0.0603016, 1.0]], ['2, k, 11', [-0.634931, 0.150748, 1.0]], ['2, k, 12', [-0.767441, -1.00964, 1.0]], ['2, k, 13', [-0.827726, -1.30303, 1.0]], ['2, k, 14', [-0.884893, -1.5604, 1.0]], ['2, k, 15', [-0.890432, -1.58131, 1.0]], ['2, k, 16', [-0.626924, -0.991402, 1.0]], ['2, k, 17', [-0.569649, -1.26224, 1.0]], ['2, k, 18', [-0.555917, -1.53233, 1.0]], ['2, k, 19', [-0.546734, -1.5719, 1.0]], ['2, k, 20', [-0.761878, -0.501357, 1.0]], ['2, k, 21', [-1.33222, -0.0718762, 1.0]], ['2, k, 22', [-1.27463, -0.0679074, 1.0]], ['2, k, 23', [-0.646192, 0.217669, 1.0]], ['2, k, 24', [-0.672299, 0.157152, 1.0]]]
[['2, k, 0', [-0.703127, -1.01057, 1.0]], ['2, k, 1', [-0.735847, -0.720693, 1.0]], ['2, k, 2', [-0.769418, -0.431792, 1.0]], ['2, k, 3', [-0.853508, -0.314388, 1.0]], ['2, k, 4', [-0.937541, -0.521553, 1.0]], ['2, k, 5', [-1.10243, -0.38795, 1.0]], ['2, k, 6', [-1.2637, -0.213248, 1.0]], ['2, k, 7', [-1.31869, -0.128584, 1.0]], ['2, k, 8', [-0.637071, -0.454728, 1.0]], ['2, k, 9', [-0.62869, -0.16817, 1.0]], ['2, k, 10', [-0.645632, 0.112423, 1.0]], ['2, k, 11', [-0.674094, 0.170558, 1.0]], ['2, k, 12', [-0.765624, -1.01122, 1.0]], ['2, k, 13', [-0.827791, -1.3014, 1.0]], ['2, k, 14', [-0.884673, -1.56097, 1.0]], ['2, k, 15', [-0.891883, -1.58197, 1.0]], ['2, k, 16', [-0.6253, -0.990993, 1.0]], ['2, k, 17', [-0.567947, -1.26419, 1.0]], ['2, k, 18', [-0.555445, -1.53278, 1.0]], ['2, k, 19', [-0.548468, -1.57224, 1.0]], ['2, k, 20', [-0.761657, -0.50359, 1.0]], ['2, k, 21', [-1.34149, -0.0778376, 1.0]], ['2, k, 22', [-1.28886, -0.0682623, 1.0]], ['2, k, 23', [-0.688455, 0.224125, 1.0]], ['2, k, 24', [-0.720104, 0.170287, 1.0]]]
[['2, k, 0', [-0.69816, -1.01243, 1.0]], ['2, k, 1', [-0.735575, -0.720854, 1.0]], ['2, k, 2', [-0.77035, -0.431623, 1.0]], ['2, k, 3', [-0.864083, -0.316886, 1.0]], ['2, k, 4', [-0.939434, -0.522497, 1.0]], ['2, k, 5', [-1.14777, -0.382092, 1.0]], ['2, k, 6', [-1.28244, -0.223315, 1.0]], ['2, k, 7', [-1.33709, -0.139356, 1.0]], ['2, k, 8', [-0.637421, -0.455413, 1.0]], ['2, k, 9', [-0.638698, -0.165532, 1.0]], ['2, k, 10', [-0.666905, 0.120335, 1.0]], ['2, k, 11', [-0.700612, 0.174235, 1.0]], ['2, k, 12', [-0.760954, -1.01357, 1.0]], ['2, k, 13', [-0.827205, -1.30171, 1.0]], ['2, k, 14', [-0.88322, -1.56743, 1.0]], ['2, k, 15', [-0.89051, -1.58995, 1.0]], ['2, k, 16', [-0.620878, -0.991824, 1.0]], ['2, k, 17', [-0.56688, -1.26496, 1.0]], ['2, k, 18', [-0.549525, -1.54282, 1.0]], ['2, k, 19', [-0.54137, -1.58256, 1.0]], ['2, k, 20', [-0.762084, -0.503573, 1.0]], ['2, k, 21', [-1.35722, -0.0908474, 1.0]], ['2, k, 22', [-1.30121, -0.0868103, 1.0]], ['2, k, 23', [-0.724601, 0.221665, 1.0]], ['2, k, 24', [-0.746065, 0.167217, 1.0]]]
[['2, k, 0', [-0.692987, -1.01216, 1.0]], ['2, k, 1', [-0.739885, -0.72356, 1.0]], ['2, k, 2', [-0.808452, -0.448359, 1.0]], ['2, k, 3', [-0.87692, -0.324398, 1.0]], ['2, k, 4', [-0.942074, -0.525564, 1.0]], ['2, k, 5', [-1.15377, -0.383593, 1.0]], ['2, k, 6', [-1.29799, -0.232134, 1.0]], ['2, k, 7', [-1.35406, -0.151839, 1.0]], ['2, k, 8', [-0.654721, -0.429092, 1.0]], ['2, k, 9', [-0.655735, -0.137703, 1.0]], ['2, k, 10', [-0.676095, 0.0972964, 1.0]], ['2, k, 11', [-0.719456, 0.172046, 1.0]], ['2, k, 12', [-0.751936, -1.01387, 1.0]], ['2, k, 13', [-0.826726, -1.30109, 1.0]], ['2, k, 14', [-0.882304, -1.57795, 1.0]], ['2, k, 15', [-0.891264, -1.60104, 1.0]], ['2, k, 16', [-0.618546, -0.991182, 1.0]], ['2, k, 17', [-0.56537, -1.2681, 1.0]], ['2, k, 18', [-0.545532, -1.54558, 1.0]], ['2, k, 19', [-0.539263, -1.5862, 1.0]], ['2, k, 20', [-0.78879, -0.51582, 1.0]], ['2, k, 21', [-1.38082, -0.116561, 1.0]], ['2, k, 22', [-1.28796, -0.0900633, 1.0]], ['2, k, 23', [-0.745141, 0.227238, 1.0]], ['2, k, 24', [-0.75714, 0.166459, 1.0]]]
[['2, k, 0', [-0.690797, -1.01181, 1.0]], ['2, k, 1', [-0.7417, -0.725084, 1.0]], ['2, k, 2', [-0.808627, -0.4489, 1.0]], ['2, k, 3', [-0.882233, -0.328449, 1.0]], ['2, k, 4', [-0.944521, -0.527658, 1.0]], ['2, k, 5', [-1.16065, -0.390087, 1.0]], ['2, k, 6', [-1.31688, -0.250277, 1.0]], ['2, k, 7', [-1.37212, -0.171913, 1.0]], ['2, k, 8', [-0.667742, -0.424617, 1.0]], ['2, k, 9', [-0.676368, -0.157726, 1.0]], ['2, k, 10', [-0.68703, 0.0913247, 1.0]], ['2, k, 11', [-0.736407, 0.168402, 1.0]], ['2, k, 12', [-0.749905, -1.01408, 1.0]], ['2, k, 13', [-0.825093, -1.29986, 1.0]], ['2, k, 14', [-0.882054, -1.57837, 1.0]], ['2, k, 15', [-0.893055, -1.60141, 1.0]], ['2, k, 16', [-0.616365, -0.989967, 1.0]], ['2, k, 17', [-0.563039, -1.27252, 1.0]], ['2, k, 18', [-0.542202, -1.54173, 1.0]], ['2, k, 19', [-0.537375, -1.58395, 1.0]], ['2, k, 20', [-0.790021, -0.51706, 1.0]], ['2, k, 21', [-1.39691, -0.131128, 1.0]], ['2, k, 22', [-1.31423, -0.110486, 1.0]], ['2, k, 23', [-0.755764, 0.226227, 1.0]], ['2, k, 24', [-0.772628, 0.162177, 1.0]]]
[['2, k, 0', [-0.690154, -1.01164, 1.0]], ['2, k, 1', [-0.744125, -0.725676, 1.0]], ['2, k, 2', [-0.809851, -0.448746, 1.0]], ['2, k, 3', [-0.891014, -0.330316, 1.0]], ['2, k, 4', [-0.945348, -0.528948, 1.0]], ['2, k, 5', [-1.16801, -0.399435, 1.0]], ['2, k, 6', [-1.33949, -0.25622, 1.0]], ['2, k, 7', [-1.38759, -0.179463, 1.0]], ['2, k, 8', [-0.671277, -0.422409, 1.0]], ['2, k, 9', [-0.683604, -0.14865, 1.0]], ['2, k, 10', [-0.71664, 0.0674239, 1.0]], ['2, k, 11', [-0.761227, 0.164302, 1.0]], ['2, k, 12', [-0.749173, -1.01453, 1.0]], ['2, k, 13', [-0.824346, -1.30012, 1.0]], ['2, k, 14', [-0.881856, -1.57959, 1.0]], ['2, k, 15', [-0.893382, -1.60286, 1.0]], ['2, k, 16', [-0.615425, -0.988664, 1.0]], ['2, k, 17', [-0.561236, -1.27518, 1.0]], ['2, k, 18', [-0.541037, -1.54047, 1.0]], ['2, k, 19', [-0.536656, -1.58326, 1.0]], ['2, k, 20', [-0.79244, -0.517186, 1.0]], ['2, k, 21', [-1.41414, -0.145116, 1.0]], ['2, k, 22', [-1.30685, -0.112512, 1.0]], ['2, k, 23', [-0.784485, 0.22135, 1.0]], ['2, k, 24', [-0.797271, 0.170998, 1.0]]]
[['2, k, 0', [-0.689921, -1.01155, 1.0]], ['2, k, 1', [-0.746137, -0.726326, 1.0]], ['2, k, 2', [-0.810953, -0.448958, 1.0]], ['2, k, 3', [-0.897938, -0.333936, 1.0]], ['2, k, 4', [-0.947586, -0.531777, 1.0]], ['2, k, 5', [-1.18312, -0.409194, 1.0]], ['2, k, 6', [-1.35815, -0.253687, 1.0]], ['2, k, 7', [-1.39941, -0.198254, 1.0]], ['2, k, 8', [-0.677775, -0.420303, 1.0]], ['2, k, 9', [-0.704624, -0.130861, 1.0]], ['2, k, 10', [-0.775456, 0.147627, 1.0]], ['2, k, 11', [-0.809766, 0.179027, 1.0]], ['2, k, 12', [-0.748506, -1.01519, 1.0]], ['2, k, 13', [-0.823579, -1.30122, 1.0]], ['2, k, 14', [-0.881499, -1.58106, 1.0]], ['2, k, 15', [-0.893763, -1.60434, 1.0]], ['2, k, 16', [-0.615288, -0.987229, 1.0]], ['2, k, 17', [-0.560177, -1.27534, 1.0]], ['2, k, 18', [-0.539954, -1.53923, 1.0]], ['2, k, 19', [-0.53622, -1.58259, 1.0]], ['2, k, 20', [-0.794344, -0.517665, 1.0]], ['2, k, 21', [-1.43462, -0.163329, 1.0]], ['2, k, 22', [-1.3285, -0.129372, 1.0]], ['2, k, 23', [-0.835705, 0.217233, 1.0]], ['2, k, 24', [-0.856631, 0.16265, 1.0]]]
[['2, k, 0', [-0.688989, -1.0113, 1.0]], ['2, k, 1', [-0.746359, -0.726747, 1.0]], ['2, k, 2', [-0.810817, -0.44953, 1.0]], ['2, k, 3', [-0.90715, -0.337984, 1.0]], ['2, k, 4', [-0.958563, -0.537569, 1.0]], ['2, k, 5', [-1.18645, -0.423553, 1.0]], ['2, k, 6', [-1.35017, -0.293568, 1.0]], ['2, k, 7', [-1.40973, -0.225718, 1.0]], ['2, k, 8', [-0.690945, -0.417688, 1.0]], ['2, k, 9', [-0.712349, -0.129527, 1.0]], ['2, k, 10', [-0.800712, 0.121102, 1.0]], ['2, k, 11', [-0.820253, 0.16964, 1.0]], ['2, k, 12', [-0.74716, -1.01544, 1.0]], ['2, k, 13', [-0.823095, -1.3018, 1.0]], ['2, k, 14', [-0.881219, -1.58184, 1.0]], ['2, k, 15', [-0.8957, -1.60481, 1.0]], ['2, k, 16', [-0.614901, -0.986695, 1.0]], ['2, k, 17', [-0.556612, -1.28187, 1.0]], ['2, k, 18', [-0.540151, -1.53902, 1.0]], ['2, k, 19', [-0.540002, -1.58211, 1.0]], ['2, k, 20', [-0.794425, -0.518276, 1.0]], ['2, k, 21', [-1.44444, -0.178544, 1.0]], ['2, k, 22', [-1.35747, -0.157449, 1.0]], ['2, k, 23', [-0.832779, 0.218554, 1.0]], ['2, k, 24', [-0.862183, 0.162791, 1.0]]]
[['2, k, 0', [-0.688836, -1.01192, 1.0]], ['2, k, 1', [-0.747922, -0.727516, 1.0]], ['2, k, 2', [-0.811858, -0.44926, 1.0]], ['2, k, 3', [-0.912545, -0.341892, 1.0]], ['2, k, 4', [-0.962019, -0.539573, 1.0]], ['2, k, 5', [-1.1874, -0.440657, 1.0]], ['2, k, 6', [-1.36412, -0.33678, 1.0]], ['2, k, 7', [-1.41921, -0.246501, 1.0]], ['2, k, 8', [-0.692868, -0.416677, 1.0]], ['2, k, 9', [-0.723697, -0.131009, 1.0]], ['2, k, 10', [-0.799797, 0.102542, 1.0]], ['2, k, 11', [-0.846695, 0.166325, 1.0]], ['2, k, 12', [-0.746757, -1.01759, 1.0]], ['2, k, 13', [-0.822032, -1.30528, 1.0]], ['2, k, 14', [-0.881355, -1.58264, 1.0]], ['2, k, 15', [-0.896996, -1.60532, 1.0]], ['2, k, 16', [-0.615154, -0.987031, 1.0]], ['2, k, 17', [-0.554969, -1.28098, 1.0]], ['2, k, 18', [-0.539434, -1.54336, 1.0]], ['2, k, 19', [-0.540599, -1.58641, 1.0]], ['2, k, 20', [-0.795822, -0.518268, 1.0]], ['2, k, 21', [-1.44523, -0.186616, 1.0]], ['2, k, 22', [-1.36838, -0.174475, 1.0]], ['2, k, 23', [-0.883181, 0.2116, 1.0]], ['2, k, 24', [-0.898846, 0.149619, 1.0]]]
[['2, k, 0', [-0.688713, -1.00989, 1.0]], ['2, k, 1', [-0.749279, -0.727673, 1.0]], ['2, k, 2', [-0.813869, -0.451333, 1.0]], ['2, k, 3', [-0.922222, -0.345196, 1.0]], ['2, k, 4', [-0.960475, -0.553909, 1.0]], ['2, k, 5', [-1.21477, -0.486712, 1.0]], ['2, k, 6', [-1.36818, -0.334906, 1.0]], ['2, k, 7', [-1.42602, -0.286404, 1.0]], ['2, k, 8', [-0.692756, -0.41917, 1.0]], ['2, k, 9', [-0.7367, -0.136401, 1.0]], ['2, k, 10', [-0.811521, 0.0960879, 1.0]], ['2, k, 11', [-0.863711, 0.160283, 1.0]], ['2, k, 12', [-0.745931, -1.01604, 1.0]], ['2, k, 13', [-0.82169, -1.30563, 1.0]], ['2, k, 14', [-0.881055, -1.58356, 1.0]], ['2, k, 15', [-0.897534, -1.60648, 1.0]], ['2, k, 16', [-0.616585, -0.979381, 1.0]], ['2, k, 17', [-0.552745, -1.27625, 1.0]], ['2, k, 18', [-0.538434, -1.54605, 1.0]], ['2, k, 19', [-0.540942, -1.58937, 1.0]], ['2, k, 20', [-0.7979, -0.519888, 1.0]], ['2, k, 21', [-1.44194, -0.234573, 1.0]], ['2, k, 22', [-1.40007, -0.213554, 1.0]], ['2, k, 23', [-0.896609, 0.206649, 1.0]], ['2, k, 24', [-0.908059, 0.148673, 1.0]]]
[['2, k, 0', [-0.688609, -1.00986, 1.0]], ['2, k, 1', [-0.748546, -0.726344, 1.0]], ['2, k, 2', [-0.807389, -0.443268, 1.0]], ['2, k, 3', [-0.921926, -0.345632, 1.0]], ['2, k, 4', [-0.965718, -0.561888, 1.0]], ['2, k, 5', [-1.16861, -0.53472, 1.0]], ['2, k, 6', [-1.36882, -0.345032, 1.0]], ['2, k, 7', [-1.4345, -0.299826, 1.0]], ['2, k, 8', [-0.688967, -0.416271, 1.0]], ['2, k, 9', [-0.750362, -0.138089, 1.0]], ['2, k, 10', [-0.863012, 0.119146, 1.0]], ['2, k, 11', [-0.89551, 0.156875, 1.0]], ['2, k, 12', [-0.745431, -1.01632, 1.0]], ['2, k, 13', [-0.820554, -1.30583, 1.0]], ['2, k, 14', [-0.880709, -1.58381, 1.0]], ['2, k, 15', [-0.898179, -1.6067, 1.0]], ['2, k, 16', [-0.616742, -0.979582, 1.0]], ['2, k, 17', [-0.54655, -1.28565, 1.0]], ['2, k, 18', [-0.537387, -1.54746, 1.0]], ['2, k, 19', [-0.542269, -1.59223, 1.0]], ['2, k, 20', [-0.793688, -0.514318, 1.0]], ['2, k, 21', [-1.4476, -0.237176, 1.0]], ['2, k, 22', [-1.41833, -0.223879, 1.0]], ['2, k, 23', [-0.907447, 0.204339, 1.0]], ['2, k, 24', [-0.943165, 0.141576, 1.0]]]
[['2, k, 0', [-0.687252, -1.01098, 1.0]], ['2, k, 1', [-0.746601, -0.728289, 1.0]], ['2, k, 2', [-0.803311, -0.447676, 1.0]], ['2, k, 3', [-0.923067, -0.346372, 1.0]], ['2, k, 4', [-0.964421, -0.572147, 1.0]], ['2, k, 5', [-1.1669, -0.544643, 1.0]], ['2, k, 6', [-1.37187, -0.360447, 1.0]], ['2, k, 7', [-1.44288, -0.311688, 1.0]], ['2, k, 8', [-0.696125, -0.42109, 1.0]], ['2, k, 9', [-0.764237, -0.145452, 1.0]], ['2, k, 10', [-0.866946, 0.103403, 1.0]], ['2, k, 11', [-0.90551, 0.145192, 1.0]], ['2, k, 12', [-0.743162, -1.019, 1.0]], ['2, k, 13', [-0.820367, -1.30607, 1.0]], ['2, k, 14', [-0.880908, -1.58461, 1.0]], ['2, k, 15', [-0.899729, -1.60742, 1.0]], ['2, k, 16', [-0.61564, -0.98087, 1.0]], ['2, k, 17', [-0.545084, -1.28134, 1.0]], ['2, k, 18', [-0.538019, -1.53709, 1.0]], ['2, k, 19', [-0.544942, -1.58139, 1.0]], ['2, k, 20', [-0.790122, -0.517821, 1.0]], ['2, k, 21', [-1.45495, -0.248762, 1.0]], ['2, k, 22', [-1.42632, -0.245643, 1.0]], ['2, k, 23', [-0.939848, 0.191772, 1.0]], ['2, k, 24', [-0.948638, 0.14053, 1.0]]]
[['2, k, 0', [-0.687012, -1.0104, 1.0]], ['2, k, 1', [-0.745692, -0.727373, 1.0]], ['2, k, 2', [-0.800927, -0.446342, 1.0]], ['2, k, 3', [-0.941675, -0.35512, 1.0]], ['2, k, 4', [-0.961875, -0.571602, 1.0]], ['2, k, 5', [-1.16487, -0.543131, 1.0]], ['2, k, 6', [-1.37971, -0.370476, 1.0]], ['2, k, 7', [-1.44933, -0.318455, 1.0]], ['2, k, 8', [-0.699051, -0.41786, 1.0]], ['2, k, 9', [-0.780277, -0.146271, 1.0]], ['2, k, 10', [-0.879774, 0.0963137, 1.0]], ['2, k, 11', [-0.920623, 0.137155, 1.0]], ['2, k, 12', [-0.742481, -1.01859, 1.0]], ['2, k, 13', [-0.82003, -1.30796, 1.0]], ['2, k, 14', [-0.880476, -1.58487, 1.0]], ['2, k, 15', [-0.899795, -1.60778, 1.0]], ['2, k, 16', [-0.615999, -0.98, 1.0]], ['2, k, 17', [-0.544393, -1.27733, 1.0]], ['2, k, 18', [-0.536191, -1.5411, 1.0]], ['2, k, 19', [-0.543216, -1.58559, 1.0]], ['2, k, 20', [-0.788024, -0.516499, 1.0]], ['2, k, 21', [-1.45506, -0.257835, 1.0]], ['2, k, 22', [-1.42524, -0.273942, 1.0]], ['2, k, 23', [-0.954014, 0.190579, 1.0]], ['2, k, 24', [-0.960253, 0.128939, 1.0]]]
[['2, k, 0', [-0.686096, -1.01218, 1.0]], ['2, k, 1', [-0.742851, -0.728137, 1.0]], ['2, k, 2', [-0.793905, -0.445687, 1.0]], ['2, k, 3', [-0.949971, -0.362665, 1.0]], ['2, k, 4', [-0.960623, -0.571544, 1.0]], ['2, k, 5', [-1.16377, -0.546933, 1.0]], ['2, k, 6', [-1.3581, -0.440744, 1.0]], ['2, k, 7', [-1.45145, -0.340494, 1.0]], ['2, k, 8', [-0.697998, -0.417387, 1.0]], ['2, k, 9', [-0.789446, -0.149206, 1.0]], ['2, k, 10', [-0.891357, 0.0892416, 1.0]], ['2, k, 11', [-0.957921, 0.132853, 1.0]], ['2, k, 12', [-0.741622, -1.02076, 1.0]], ['2, k, 13', [-0.819759, -1.30988, 1.0]], ['2, k, 14', [-0.880546, -1.58748, 1.0]], ['2, k, 15', [-0.900144, -1.61075, 1.0]], ['2, k, 16', [-0.615237, -0.982144, 1.0]], ['2, k, 17', [-0.543663, -1.27826, 1.0]], ['2, k, 18', [-0.536159, -1.54085, 1.0]], ['2, k, 19', [-0.543517, -1.58589, 1.0]], ['2, k, 20', [-0.782079, -0.516265, 1.0]], ['2, k, 21', [-1.45161, -0.278138, 1.0]], ['2, k, 22', [-1.42601, -0.268678, 1.0]], ['2, k, 23', [-1.00041, 0.167438, 1.0]], ['2, k, 24', [-1.01288, 0.0970305, 1.0]]]
[['2, k, 0', [-0.685175, -1.01548, 1.0]], ['2, k, 1', [-0.735699, -0.732721, 1.0]], ['2, k, 2', [-0.776117, -0.452173, 1.0]], ['2, k, 3', [-0.936415, -0.378512, 1.0]], ['2, k, 4', [-0.957587, -0.572333, 1.0]], ['2, k, 5', [-1.16092, -0.550159, 1.0]], ['2, k, 6', [-1.36425, -0.443225, 1.0]], ['2, k, 7', [-1.43607, -0.423066, 1.0]], ['2, k, 8', [-0.692846, -0.4187, 1.0]], ['2, k, 9', [-0.799291, -0.156456, 1.0]], ['2, k, 10', [-0.922439, 0.0592341, 1.0]], ['2, k, 11', [-0.971164, 0.121243, 1.0]], ['2, k, 12', [-0.741351, -1.02484, 1.0]], ['2, k, 13', [-0.819486, -1.31118, 1.0]], ['2, k, 14', [-0.88084, -1.58894, 1.0]], ['2, k, 15', [-0.90031, -1.6123, 1.0]], ['2, k, 16', [-0.614002, -0.985591, 1.0]], ['2, k, 17', [-0.54372, -1.27814, 1.0]], ['2, k, 18', [-0.53709, -1.53637, 1.0]], ['2, k, 19', [-0.544441, -1.5817, 1.0]], ['2, k, 20', [-0.767129, -0.522209, 1.0]], ['2, k, 21', [-1.46454, -0.337598, 1.0]], ['2, k, 22', [-1.45944, -0.334794, 1.0]], ['2, k, 23', [-1.02013, 0.155479, 1.0]], ['2, k, 24', [-1.02703, 0.0878013, 1.0]]]
