[['2, k, 0', [-0.0485279, -0.571255, 1.0]], ['2, k, 1', [-0.0514557, -0.267005, 1.0]], ['2, k, 2', [-0.054035, 0.0312029, 1.0]], ['2, k, 3', [-0.0315579, 0.178307, 1.0]], ['2, k, 4', [-0.235058, -0.0709785, 1.0]], ['2, k, 5', [-0.292566, -0.324248, 1.0]], ['2, k, 6', [-0.313088, -0.521858, 1.0]], ['2, k, 7', [-0.313166, -0.51108, 1.0]], ['2, k, 8', [0.128801, -0.101058, 1.0]], ['2, k, 9', [0.194964, -0.331006, 1.0]], ['2, k, 10', [0.232223, -0.522682, 1.0]], ['2, k, 11', [0.217947, -0.511873, 1.0]], ['2, k, 12', [-0.130816, -0.556505, 1.0]], ['2, k, 13', [-0.159356, -0.840622, 1.0]], ['2, k, 14', [-0.197563, -1.14757, 1.0]], ['2, k, 15', [-0.208252, -1.22461, 1.0]], ['2, k, 16', [0.0351068, -0.570277, 1.0]], ['2, k, 17', [0.0739066, -0.853093, 1.0]], ['2, k, 18', [0.123561, -1.15159, 1.0]], ['2, k, 19', [0.153076, -1.22559, 1.0]], ['2, k, 20', [-0.0534491, -0.0425498, 1.0]], ['2, k, 21', [-0.330398, -0.548272, 1.0]], ['2, k, 22', [-0.258042, -0.531707, 1.0]], ['2, k, 23', [0.236524, -0.542614, 1.0]], ['2, k, 24', [0.291568, -0.520875, 1.0]]]
[['2, k, 0', [-0.050976, -0.572079, 1.0]], ['2, k, 1', [-0.0522512, -0.268069, 1.0]], ['2, k, 2', [-0.0534139, 0.029919, 1.0]], ['2, k, 3', [-0.0326492, 0.178014, 1.0]], ['2, k, 4', [-0.232471, -0.0690487, 1.0]], ['2, k, 5', [-0.295274, -0.320332, 1.0]], ['2, k, 6', [-0.322314, -0.506802, 1.0]], ['2, k, 7', [-0.315117, -0.499871, 1.0]], ['2, k, 8', [0.128279, -0.100755, 1.0]], ['2, k, 9', [0.194983, -0.3256, 1.0]], ['2, k, 10', [0.232606, -0.507612, 1.0]], ['2, k, 11', [0.217762, -0.498801, 1.0]], ['2, k, 12', [-0.133327, -0.560037, 1.0]], ['2, k, 13', [-0.159005, -0.839023, 1.0]], ['2, k, 14', [-0.196524, -1.14593, 1.0]], ['2, k, 15', [-0.210064, -1.22189, 1.0]], ['2, k, 16', [0.0323497, -0.568876, 1.0]], ['2, k, 17', [0.0745594, -0.849254, 1.0]], ['2, k, 18', [0.123552, -1.15039, 1.0]], ['2, k, 19', [0.157161, -1.22394, 1.0]], ['2, k, 20', [-0.0531561, -0.0437871, 1.0]], ['2, k, 21', [-0.318438, -0.534694, 1.0]], ['2, k, 22', [-0.255698, -0.52029, 1.0]], ['2, k, 23', [0.226861, -0.531097, 1.0]], ['2, k, 24', [0.283345, -0.503819, 1.0]]]
[['2, k, 0', [-0.051027, -0.572122, 1.0]], ['2, k, 1', [-0.0523603, -0.268097, 1.0]], ['2, k, 2', [-0.053564, 0.0299304, 1.0]], ['2, k, 3', [-0.0329651, 0.178141, 1.0]], ['2, k, 4', [-0.232259, -0.0686351, 1.0]], ['2, k, 5', [-0.296122, -0.315554, 1.0]], ['2, k, 6', [-0.320888, -0.498616, 1.0]], ['2, k, 7', [-0.315838, -0.49648, 1.0]], ['2, k, 8', [0.128474, -0.100566, 1.0]], ['2, k, 9', [0.195705, -0.322416, 1.0]], ['2, k, 10', [0.232239, -0.497795, 1.0]], ['2, k, 11', [0.21749, -0.495601, 1.0]], ['2, k, 12', [-0.133313, -0.560303, 1.0]], ['2, k, 13', [-0.159108, -0.838779, 1.0]], ['2, k, 14', [-0.196077, -1.14778, 1.0]], ['2, k, 15', [-0.20962, -1.22208, 1.0]], ['2, k, 16', [0.0321711, -0.568682, 1.0]], ['2, k, 17', [0.0745413, -0.84915, 1.0]], ['2, k, 18', [0.123483, -1.15019, 1.0]], ['2, k, 19', [0.155775, -1.22274, 1.0]], ['2, k, 20', [-0.0532997, -0.0437865, 1.0]], ['2, k, 21', [-0.319099, -0.531701, 1.0]], ['2, k, 22', [-0.256606, -0.515193, 1.0]], ['2, k, 23', [0.23034, -0.525087, 1.0]], ['2, k, 24', [0.282338, -0.503971, 1.0]]]
[['2, k, 0', [-0.0510758, -0.572384, 1.0]], ['2, k, 1', [-0.0524243, -0.268202, 1.0]], ['2, k, 2', [-0.0536192, 0.0299215, 1.0]], ['2, k, 3', [-0.0331435, 0.17818, 1.0]], ['2, k, 4', [-0.23195, -0.0687587, 1.0]], ['2, k, 5', [-0.296424, -0.313122, 1.0]], ['2, k, 6', [-0.323302, -0.490721, 1.0]], ['2, k, 7', [-0.317361, -0.489265, 1.0]], ['2, k, 8', [0.128725, -0.100292, 1.0]], ['2, k, 9', [0.199055, -0.312449, 1.0]], ['2, k, 10', [0.230974, -0.493005, 1.0]], ['2, k, 11', [0.215789, -0.490793, 1.0]], ['2, k, 12', [-0.133222, -0.561014, 1.0]], ['2, k, 13', [-0.159173, -0.838685, 1.0]], ['2, k, 14', [-0.195805, -1.14748, 1.0]], ['2, k, 15', [-0.210156, -1.22217, 1.0]], ['2, k, 16', [0.0320312, -0.568679, 1.0]], ['2, k, 17', [0.0746408, -0.849342, 1.0]], ['2, k, 18', [0.123867, -1.14956, 1.0]], ['2, k, 19', [0.157713, -1.22064, 1.0]], ['2, k, 20', [-0.0533586, -0.0438135, 1.0]], ['2, k, 21', [-0.32094, -0.523407, 1.0]], ['2, k, 22', [-0.259381, -0.507163, 1.0]], ['2, k, 23', [0.223605, -0.521287, 1.0]], ['2, k, 24', [0.282379, -0.495102, 1.0]]]
[['2, k, 0', [-0.0510835, -0.572422, 1.0]], ['2, k, 1', [-0.0524313, -0.268264, 1.0]], ['2, k, 2', [-0.0536062, 0.0298408, 1.0]], ['2, k, 3', [-0.0333308, 0.1782, 1.0]], ['2, k, 4', [-0.232174, -0.0687339, 1.0]], ['2, k, 5', [-0.296913, -0.305526, 1.0]], ['2, k, 6', [-0.327856, -0.477644, 1.0]], ['2, k, 7', [-0.320297, -0.484126, 1.0]], ['2, k, 8', [0.129189, -0.0996188, 1.0]], ['2, k, 9', [0.200461, -0.306725, 1.0]], ['2, k, 10', [0.230021, -0.482176, 1.0]], ['2, k, 11', [0.214636, -0.480452, 1.0]], ['2, k, 12', [-0.133146, -0.561365, 1.0]], ['2, k, 13', [-0.159149, -0.838643, 1.0]], ['2, k, 14', [-0.195832, -1.14738, 1.0]], ['2, k, 15', [-0.209958, -1.22197, 1.0]], ['2, k, 16', [0.0319807, -0.568567, 1.0]], ['2, k, 17', [0.0748413, -0.849585, 1.0]], ['2, k, 18', [0.1239, -1.14962, 1.0]], ['2, k, 19', [0.158598, -1.22142, 1.0]], ['2, k, 20', [-0.0533531, -0.0438908, 1.0]], ['2, k, 21', [-0.315609, -0.516096, 1.0]], ['2, k, 22', [-0.255422, -0.497393, 1.0]], ['2, k, 23', [0.222343, -0.50912, 1.0]], ['2, k, 24', [0.280967, -0.486624, 1.0]]]
[['2, k, 0', [-0.051207, -0.572838, 1.0]], ['2, k, 1', [-0.0525658, -0.268349, 1.0]], ['2, k, 2', [-0.0538423, 0.0299438, 1.0]], ['2, k, 3', [-0.0336297, 0.178093, 1.0]], ['2, k, 4', [-0.232395, -0.0686684, 1.0]], ['2, k, 5', [-0.30035, -0.289549, 1.0]], ['2, k, 6', [-0.328016, -0.459544, 1.0]], ['2, k, 7', [-0.321391, -0.473846, 1.0]], ['2, k, 8', [0.129551, -0.0991791, 1.0]], ['2, k, 9', [0.201405, -0.302021, 1.0]], ['2, k, 10', [0.227386, -0.470308, 1.0]], ['2, k, 11', [0.213222, -0.470496, 1.0]], ['2, k, 12', [-0.132986, -0.562276, 1.0]], ['2, k, 13', [-0.159165, -0.838714, 1.0]], ['2, k, 14', [-0.195869, -1.14843, 1.0]], ['2, k, 15', [-0.209528, -1.22253, 1.0]], ['2, k, 16', [0.0317379, -0.568657, 1.0]], ['2, k, 17', [0.0748949, -0.849566, 1.0]], ['2, k, 18', [0.123959, -1.14943, 1.0]], ['2, k, 19', [0.158796, -1.22094, 1.0]], ['2, k, 20', [-0.0535462, -0.0438462, 1.0]], ['2, k, 21', [-0.311062, -0.507706, 1.0]], ['2, k, 22', [-0.253606, -0.487545, 1.0]], ['2, k, 23', [0.225884, -0.496586, 1.0]], ['2, k, 24', [0.275158, -0.477306, 1.0]]]
[['2, k, 0', [-0.0513345, -0.573385, 1.0]], ['2, k, 1', [-0.0526483, -0.268545, 1.0]], ['2, k, 2', [-0.0538775, 0.0299705, 1.0]], ['2, k, 3', [-0.03384, 0.177944, 1.0]], ['2, k, 4', [-0.231919, -0.0677078, 1.0]], ['2, k, 5', [-0.302638, -0.280754, 1.0]], ['2, k, 6', [-0.323582, -0.442315, 1.0]], ['2, k, 7', [-0.319536, -0.45991, 1.0]], ['2, k, 8', [0.129848, -0.0984395, 1.0]], ['2, k, 9', [0.202158, -0.295022, 1.0]], ['2, k, 10', [0.227394, -0.448528, 1.0]], ['2, k, 11', [0.213224, -0.458772, 1.0]], ['2, k, 12', [-0.132838, -0.56303, 1.0]], ['2, k, 13', [-0.158873, -0.839449, 1.0]], ['2, k, 14', [-0.196179, -1.14835, 1.0]], ['2, k, 15', [-0.210195, -1.22266, 1.0]], ['2, k, 16', [0.0314139, -0.568892, 1.0]], ['2, k, 17', [0.074917, -0.849661, 1.0]], ['2, k, 18', [0.12359, -1.14817, 1.0]], ['2, k, 19', [0.158001, -1.22161, 1.0]], ['2, k, 20', [-0.0535929, -0.0438627, 1.0]], ['2, k, 21', [-0.304916, -0.490354, 1.0]], ['2, k, 22', [-0.247576, -0.475712, 1.0]], ['2, k, 23', [0.21966, -0.484898, 1.0]], ['2, k, 24', [0.2756, -0.468223, 1.0]]]
[['2, k, 0', [-0.0516851, -0.574287, 1.0]], ['2, k, 1', [-0.0527333, -0.268822, 1.0]], ['2, k, 2', [-0.0538689, 0.0299552, 1.0]], ['2, k, 3', [-0.0340599, 0.177836, 1.0]], ['2, k, 4', [-0.231855, -0.0675982, 1.0]], ['2, k, 5', [-0.304607, -0.268407, 1.0]], ['2, k, 6', [-0.323659, -0.429001, 1.0]], ['2, k, 7', [-0.311009, -0.459618, 1.0]], ['2, k, 8', [0.129719, -0.0982332, 1.0]], ['2, k, 9', [0.202835, -0.290252, 1.0]], ['2, k, 10', [0.226154, -0.43783, 1.0]], ['2, k, 11', [0.217023, -0.456241, 1.0]], ['2, k, 12', [-0.13303, -0.564068, 1.0]], ['2, k, 13', [-0.158904, -0.839223, 1.0]], ['2, k, 14', [-0.196044, -1.14741, 1.0]], ['2, k, 15', [-0.210455, -1.22276, 1.0]], ['2, k, 16', [0.0309872, -0.569408, 1.0]], ['2, k, 17', [0.0749859, -0.849494, 1.0]], ['2, k, 18', [0.123458, -1.14762, 1.0]], ['2, k, 19', [0.15632, -1.22118, 1.0]], ['2, k, 20', [-0.0535926, -0.043897, 1.0]], ['2, k, 21', [-0.294982, -0.476081, 1.0]], ['2, k, 22', [-0.233436, -0.466745, 1.0]], ['2, k, 23', [0.214193, -0.468085, 1.0]], ['2, k, 24', [0.2791, -0.457856, 1.0]]]
[['2, k, 0', [-0.0514561, -0.575184, 1.0]], ['2, k, 1', [-0.0526853, -0.269195, 1.0]], ['2, k, 2', [-0.0538725, 0.0299289, 1.0]], ['2, k, 3', [-0.034129, 0.177835, 1.0]], ['2, k, 4', [-0.231502, -0.0683118, 1.0]], ['2, k, 5', [-0.305348, -0.260158, 1.0]], ['2, k, 6', [-0.322718, -0.408416, 1.0]], ['2, k, 7', [-0.308771, -0.441152, 1.0]], ['2, k, 8', [0.129653, -0.099219, 1.0]], ['2, k, 9', [0.205935, -0.285716, 1.0]], ['2, k, 10', [0.223782, -0.413586, 1.0]], ['2, k, 11', [0.214226, -0.426175, 1.0]], ['2, k, 12', [-0.132804, -0.565452, 1.0]], ['2, k, 13', [-0.158919, -0.839214, 1.0]], ['2, k, 14', [-0.196186, -1.14699, 1.0]], ['2, k, 15', [-0.209728, -1.22018, 1.0]], ['2, k, 16', [0.0311843, -0.569758, 1.0]], ['2, k, 17', [0.0751736, -0.848804, 1.0]], ['2, k, 18', [0.123398, -1.14758, 1.0]], ['2, k, 19', [0.156654, -1.22438, 1.0]], ['2, k, 20', [-0.0535937, -0.043977, 1.0]], ['2, k, 21', [-0.292859, -0.458736, 1.0]], ['2, k, 22', [-0.229627, -0.449392, 1.0]], ['2, k, 23', [0.209433, -0.449929, 1.0]], ['2, k, 24', [0.268596, -0.434701, 1.0]]]
[['2, k, 0', [-0.051246, -0.575315, 1.0]], ['2, k, 1', [-0.0526117, -0.269229, 1.0]], ['2, k, 2', [-0.0538651, 0.0299653, 1.0]], ['2, k, 3', [-0.0344733, 0.177978, 1.0]], ['2, k, 4', [-0.231579, -0.0694168, 1.0]], ['2, k, 5', [-0.308283, -0.255383, 1.0]], ['2, k, 6', [-0.318404, -0.385744, 1.0]], ['2, k, 7', [-0.32183, -0.40974, 1.0]], ['2, k, 8', [0.129695, -0.0981686, 1.0]], ['2, k, 9', [0.206044, -0.280691, 1.0]], ['2, k, 10', [0.222325, -0.401408, 1.0]], ['2, k, 11', [0.219218, -0.40574, 1.0]], ['2, k, 12', [-0.132528, -0.565758, 1.0]], ['2, k, 13', [-0.159313, -0.840731, 1.0]], ['2, k, 14', [-0.196215, -1.14707, 1.0]], ['2, k, 15', [-0.210041, -1.22043, 1.0]], ['2, k, 16', [0.0313741, -0.56965, 1.0]], ['2, k, 17', [0.0751712, -0.847973, 1.0]], ['2, k, 18', [0.123407, -1.14589, 1.0]], ['2, k, 19', [0.153832, -1.22167, 1.0]], ['2, k, 20', [-0.0535777, -0.0439527, 1.0]], ['2, k, 21', [-0.301432, -0.434195, 1.0]], ['2, k, 22', [-0.249526, -0.427204, 1.0]], ['2, k, 23', [0.2493, -0.427287, 1.0]], ['2, k, 24', [0.288019, -0.411311, 1.0]]]
[['2, k, 0', [-0.0507618, -0.575386, 1.0]], ['2, k, 1', [-0.05248, -0.269294, 1.0]], ['2, k, 2', [-0.0538608, 0.0299474, 1.0]], ['2, k, 3', [-0.0347962, 0.178046, 1.0]], ['2, k, 4', [-0.231077, -0.0705609, 1.0]], ['2, k, 5', [-0.31112, -0.244938, 1.0]], ['2, k, 6', [-0.319858, -0.372995, 1.0]], ['2, k, 7', [-0.318471, -0.391193, 1.0]], ['2, k, 8', [0.129829, -0.0976374, 1.0]], ['2, k, 9', [0.20808, -0.275567, 1.0]], ['2, k, 10', [0.224298, -0.36548, 1.0]], ['2, k, 11', [0.217953, -0.387346, 1.0]], ['2, k, 12', [-0.131985, -0.566029, 1.0]], ['2, k, 13', [-0.159776, -0.841258, 1.0]], ['2, k, 14', [-0.195925, -1.14695, 1.0]], ['2, k, 15', [-0.204985, -1.2212, 1.0]], ['2, k, 16', [0.0318541, -0.569469, 1.0]], ['2, k, 17', [0.0744358, -0.844249, 1.0]], ['2, k, 18', [0.123608, -1.14487, 1.0]], ['2, k, 19', [0.152993, -1.21504, 1.0]], ['2, k, 20', [-0.0535617, -0.0439748, 1.0]], ['2, k, 21', [-0.291608, -0.414737, 1.0]], ['2, k, 22', [-0.237801, -0.400092, 1.0]], ['2, k, 23', [0.246401, -0.406953, 1.0]], ['2, k, 24', [0.156237, -0.402918, 1.0]]]
[['2, k, 0', [-0.0489308, -0.575857, 1.0]], ['2, k, 1', [-0.0522281, -0.269377, 1.0]], ['2, k, 2', [-0.0540438, 0.030018, 1.0]], ['2, k, 3', [-0.0349857, 0.178184, 1.0]], ['2, k, 4', [-0.230137, -0.0704526, 1.0]], ['2, k, 5', [-0.311873, -0.237277, 1.0]], ['2, k, 6', [-0.319705, -0.351289, 1.0]], ['2, k, 7', [-0.321289, -0.369978, 1.0]], ['2, k, 8', [0.129644, -0.0975931, 1.0]], ['2, k, 9', [0.208414, -0.269278, 1.0]], ['2, k, 10', [0.223521, -0.347361, 1.0]], ['2, k, 11', [0.221409, -0.365137, 1.0]], ['2, k, 12', [-0.130148, -0.566934, 1.0]], ['2, k, 13', [-0.159726, -0.84491, 1.0]], ['2, k, 14', [-0.195861, -1.14693, 1.0]], ['2, k, 15', [-0.206355, -1.22077, 1.0]], ['2, k, 16', [0.0336577, -0.569379, 1.0]], ['2, k, 17', [0.0742952, -0.843976, 1.0]], ['2, k, 18', [0.123836, -1.14515, 1.0]], ['2, k, 19', [0.151982, -1.21719, 1.0]], ['2, k, 20', [-0.0535944, -0.0439642, 1.0]], ['2, k, 21', [-0.304511, -0.390651, 1.0]], ['2, k, 22', [-0.249866, -0.38271, 1.0]], ['2, k, 23', [0.280948, -0.385386, 1.0]], ['2, k, 24', [0.163541, -0.382797, 1.0]]]
[['2, k, 0', [-0.0481783, -0.575621, 1.0]], ['2, k, 1', [-0.05213, -0.269354, 1.0]], ['2, k, 2', [-0.0542546, 0.0300449, 1.0]], ['2, k, 3', [-0.0352847, 0.178268, 1.0]], ['2, k, 4', [-0.22932, -0.0707217, 1.0]], ['2, k, 5', [-0.310839, -0.228542, 1.0]], ['2, k, 6', [-0.319272, -0.330135, 1.0]], ['2, k, 7', [-0.31905, -0.348934, 1.0]], ['2, k, 8', [0.128488, -0.0959953, 1.0]], ['2, k, 9', [0.209002, -0.262182, 1.0]], ['2, k, 10', [0.221541, -0.321843, 1.0]], ['2, k, 11', [0.220294, -0.342979, 1.0]], ['2, k, 12', [-0.129635, -0.566929, 1.0]], ['2, k, 13', [-0.159717, -0.845123, 1.0]], ['2, k, 14', [-0.196203, -1.14661, 1.0]], ['2, k, 15', [-0.207323, -1.21948, 1.0]], ['2, k, 16', [0.0347488, -0.568742, 1.0]], ['2, k, 17', [0.0736477, -0.842025, 1.0]], ['2, k, 18', [0.123896, -1.14509, 1.0]], ['2, k, 19', [0.153911, -1.2169, 1.0]], ['2, k, 20', [-0.0536704, -0.0439461, 1.0]], ['2, k, 21', [-0.301364, -0.366436, 1.0]], ['2, k, 22', [-0.246068, -0.360374, 1.0]], ['2, k, 23', [0.247059, -0.357958, 1.0]], ['2, k, 24', [0.157995, -0.356011, 1.0]]]
[['2, k, 0', [-0.0454319, -0.575052, 1.0]], ['2, k, 1', [-0.051373, -0.269365, 1.0]], ['2, k, 2', [-0.0543062, 0.0299816, 1.0]], ['2, k, 3', [-0.0358394, 0.178276, 1.0]], ['2, k, 4', [-0.227046, -0.0717331, 1.0]], ['2, k, 5', [-0.312605, -0.215649, 1.0]], ['2, k, 6', [-0.316118, -0.309218, 1.0]], ['2, k, 7', [-0.313293, -0.330334, 1.0]], ['2, k, 8', [0.128253, -0.0958592, 1.0]], ['2, k, 9', [0.233552, -0.213873, 1.0]], ['2, k, 10', [0.212278, -0.311444, 1.0]], ['2, k, 11', [0.217094, -0.318989, 1.0]], ['2, k, 12', [-0.127713, -0.566841, 1.0]], ['2, k, 13', [-0.159778, -0.845363, 1.0]], ['2, k, 14', [-0.196257, -1.14693, 1.0]], ['2, k, 15', [-0.209116, -1.22084, 1.0]], ['2, k, 16', [0.0384041, -0.567474, 1.0]], ['2, k, 17', [0.0731893, -0.840562, 1.0]], ['2, k, 18', [0.124144, -1.14541, 1.0]], ['2, k, 19', [0.157176, -1.221, 1.0]], ['2, k, 20', [-0.0536628, -0.0439905, 1.0]], ['2, k, 21', [-0.291599, -0.343561, 1.0]], ['2, k, 22', [-0.231696, -0.332463, 1.0]], ['2, k, 23', [0.228341, -0.33261, 1.0]], ['2, k, 24', [0.151995, -0.335384, 1.0]]]
[['2, k, 0', [-0.0439931, -0.574063, 1.0]], ['2, k, 1', [-0.0509748, -0.269063, 1.0]], ['2, k, 2', [-0.0544926, 0.0302442, 1.0]], ['2, k, 3', [-0.0364524, 0.178604, 1.0]], ['2, k, 4', [-0.225218, -0.0721038, 1.0]], ['2, k, 5', [-0.313108, -0.21008, 1.0]], ['2, k, 6', [-0.318827, -0.282686, 1.0]], ['2, k, 7', [-0.31762, -0.306766, 1.0]], ['2, k, 8', [0.126008, -0.0917401, 1.0]], ['2, k, 9', [0.234303, -0.208593, 1.0]], ['2, k, 10', [0.216196, -0.273237, 1.0]], ['2, k, 11', [0.217829, -0.298902, 1.0]], ['2, k, 12', [-0.126742, -0.566207, 1.0]], ['2, k, 13', [-0.159999, -0.845382, 1.0]], ['2, k, 14', [-0.196257, -1.14693, 1.0]], ['2, k, 15', [-0.209076, -1.22034, 1.0]], ['2, k, 16', [0.0402859, -0.566047, 1.0]], ['2, k, 17', [0.0730613, -0.840057, 1.0]], ['2, k, 18', [0.124182, -1.14539, 1.0]], ['2, k, 19', [0.157009, -1.22104, 1.0]], ['2, k, 20', [-0.0536471, -0.0437675, 1.0]], ['2, k, 21', [-0.294456, -0.319796, 1.0]], ['2, k, 22', [-0.240472, -0.310989, 1.0]], ['2, k, 23', [0.259175, -0.312608, 1.0]], ['2, k, 24', [0.150629, -0.310927, 1.0]]]
[['2, k, 0', [-0.0429825, -0.57281, 1.0]], ['2, k, 1', [-0.0505936, -0.268611, 1.0]], ['2, k, 2', [-0.0545736, 0.0302653, 1.0]], ['2, k, 3', [-0.0366337, 0.178617, 1.0]], ['2, k, 4', [-0.224241, -0.0717218, 1.0]], ['2, k, 5', [-0.31807, -0.176427, 1.0]], ['2, k, 6', [-0.319231, -0.27707, 1.0]], ['2, k, 7', [-0.321302, -0.286487, 1.0]], ['2, k, 8', [0.124732, -0.0901924, 1.0]], ['2, k, 9', [0.230297, -0.187495, 1.0]], ['2, k, 10', [0.215568, -0.25531, 1.0]], ['2, k, 11', [0.213651, -0.277629, 1.0]], ['2, k, 12', [-0.126043, -0.564704, 1.0]], ['2, k, 13', [-0.160248, -0.84635, 1.0]], ['2, k, 14', [-0.196339, -1.1459, 1.0]], ['2, k, 15', [-0.209217, -1.22047, 1.0]], ['2, k, 16', [0.0414471, -0.565001, 1.0]], ['2, k, 17', [0.0726625, -0.837856, 1.0]], ['2, k, 18', [0.124193, -1.14516, 1.0]], ['2, k, 19', [0.160005, -1.22187, 1.0]], ['2, k, 20', [-0.0536725, -0.0437305, 1.0]], ['2, k, 21', [-0.292765, -0.298408, 1.0]], ['2, k, 22', [-0.241953, -0.288221, 1.0]], ['2, k, 23', [0.236464, -0.292306, 1.0]], ['2, k, 24', [0.149557, -0.286643, 1.0]]]
[['2, k, 0', [-0.0416925, -0.572008, 1.0]], ['2, k, 1', [-0.0502066, -0.268402, 1.0]], ['2, k, 2', [-0.054765, 0.0301912, 1.0]], ['2, k, 3', [-0.0370504, 0.17865, 1.0]], ['2, k, 4', [-0.223839, -0.0714586, 1.0]], ['2, k, 5', [-0.315224, -0.177057, 1.0]], ['2, k, 6', [-0.31686, -0.24578, 1.0]], ['2, k, 7', [-0.318882, -0.266598, 1.0]], ['2, k, 8', [0.123218, -0.0884217, 1.0]], ['2, k, 9', [0.223877, -0.181017, 1.0]], ['2, k, 10', [0.217146, -0.2358, 1.0]], ['2, k, 11', [0.219709, -0.256356, 1.0]], ['2, k, 12', [-0.124736, -0.564099, 1.0]], ['2, k, 13', [-0.160974, -0.847274, 1.0]], ['2, k, 14', [-0.196058, -1.14528, 1.0]], ['2, k, 15', [-0.209245, -1.22112, 1.0]], ['2, k, 16', [0.0426896, -0.564025, 1.0]], ['2, k, 17', [0.0726876, -0.83787, 1.0]], ['2, k, 18', [0.124223, -1.1453, 1.0]], ['2, k, 19', [0.160048, -1.2223, 1.0]], ['2, k, 20', [-0.0536988, -0.0437276, 1.0]], ['2, k, 21', [-0.293195, -0.275296, 1.0]], ['2, k, 22', [-0.245628, -0.266226, 1.0]], ['2, k, 23', [0.275976, -0.271121, 1.0]], ['2, k, 24', [0.158579, -0.268158, 1.0]]]
[['2, k, 0', [-0.0403706, -0.571317, 1.0]], ['2, k, 1', [-0.0497224, -0.268054, 1.0]], ['2, k, 2', [-0.0549075, 0.0302497, 1.0]], ['2, k, 3', [-0.0373624, 0.178791, 1.0]], ['2, k, 4', [-0.222213, -0.0697908, 1.0]], ['2, k, 5', [-0.307822, -0.173493, 1.0]], ['2, k, 6', [-0.314203, -0.238191, 1.0]], ['2, k, 7', [-0.318013, -0.248334, 1.0]], ['2, k, 8', [0.120286, -0.0849468, 1.0]], ['2, k, 9', [0.213231, -0.175808, 1.0]], ['2, k, 10', [0.227932, -0.211923, 1.0]], ['2, k, 11', [0.220489, -0.237075, 1.0]], ['2, k, 12', [-0.123619, -0.56367, 1.0]], ['2, k, 13', [-0.161449, -0.846256, 1.0]], ['2, k, 14', [-0.195871, -1.14512, 1.0]], ['2, k, 15', [-0.209099, -1.21966, 1.0]], ['2, k, 16', [0.0441164, -0.563075, 1.0]], ['2, k, 17', [0.0726358, -0.837665, 1.0]], ['2, k, 18', [0.124252, -1.14587, 1.0]], ['2, k, 19', [0.16014, -1.22266, 1.0]], ['2, k, 20', [-0.0537243, -0.0436781, 1.0]], ['2, k, 21', [-0.299362, -0.259136, 1.0]], ['2, k, 22', [-0.241943, -0.249216, 1.0]], ['2, k, 23', [0.239407, -0.247772, 1.0]], ['2, k, 24', [0.158514, -0.245729, 1.0]]]
[['2, k, 0', [-0.0401394, -0.56968, 1.0]], ['2, k, 1', [-0.0496342, -0.267366, 1.0]], ['2, k, 2', [-0.0553753, 0.0305993, 1.0]], ['2, k, 3', [-0.0374755, 0.178819, 1.0]], ['2, k, 4', [-0.221042, -0.0681682, 1.0]], ['2, k, 5', [-0.308438, -0.156762, 1.0]], ['2, k, 6', [-0.328549, -0.213687, 1.0]], ['2, k, 7', [-0.323547, -0.231031, 1.0]], ['2, k, 8', [0.119832, -0.0843593, 1.0]], ['2, k, 9', [0.214674, -0.161717, 1.0]], ['2, k, 10', [0.229841, -0.200943, 1.0]], ['2, k, 11', [0.220163, -0.219999, 1.0]], ['2, k, 12', [-0.123193, -0.561559, 1.0]], ['2, k, 13', [-0.161229, -0.845336, 1.0]], ['2, k, 14', [-0.195676, -1.14488, 1.0]], ['2, k, 15', [-0.210893, -1.22027, 1.0]], ['2, k, 16', [0.0441903, -0.561893, 1.0]], ['2, k, 17', [0.0726869, -0.837672, 1.0]], ['2, k, 18', [0.124116, -1.14634, 1.0]], ['2, k, 19', [0.159824, -1.22429, 1.0]], ['2, k, 20', [-0.0539663, -0.0433178, 1.0]], ['2, k, 21', [-0.299275, -0.240869, 1.0]], ['2, k, 22', [-0.248955, -0.230074, 1.0]], ['2, k, 23', [0.240145, -0.227128, 1.0]], ['2, k, 24', [0.160201, -0.233566, 1.0]]]
