[['2, k, 0', [-0.389384, -0.507558, 1.0]], ['2, k, 1', [-0.38864, -0.263822, 1.0]], ['2, k, 2', [-0.386696, -0.0231157, 1.0]], ['2, k, 3', [-0.391945, 0.0966105, 1.0]], ['2, k, 4', [-0.539805, -0.12184, 1.0]], ['2, k, 5', [-0.652856, -0.203124, 1.0]], ['2, k, 6', [-0.700541, -0.239013, 1.0]], ['2, k, 7', [-0.709236, -0.257509, 1.0]], ['2, k, 8', [-0.221797, -0.129392, 1.0]], ['2, k, 9', [-0.0897329, -0.230337, 1.0]], ['2, k, 10', [-0.0017236, -0.285235, 1.0]], ['2, k, 11', [0.0135839, -0.305574, 1.0]], ['2, k, 12', [-0.458104, -0.501364, 1.0]], ['2, k, 13', [-0.415527, -0.774458, 1.0]], ['2, k, 14', [-0.581145, -0.67259, 1.0]], ['2, k, 15', [-0.526224, -0.630903, 1.0]], ['2, k, 16', [-0.313803, -0.504816, 1.0]], ['2, k, 17', [-0.222638, -0.787816, 1.0]], ['2, k, 18', [-0.226353, -1.07034, 1.0]], ['2, k, 19', [-0.223495, -1.13889, 1.0]], ['2, k, 20', [-0.387406, -0.0829128, 1.0]], ['2, k, 21', [-0.706282, -0.27468, 1.0]], ['2, k, 22', [-0.71741, -0.25651, 1.0]], ['2, k, 23', [0.0253696, -0.326764, 1.0]], ['2, k, 24', [0.0136624, -0.301005, 1.0]]]
[['2, k, 0', [-0.402209, -0.433237, 1.0]], ['2, k, 1', [-0.406691, -0.219586, 1.0]], ['2, k, 2', [-0.413183, -0.00503119, 1.0]], ['2, k, 3', [-0.410268, 0.126052, 1.0]], ['2, k, 4', [-0.55623, -0.0757709, 1.0]], ['2, k, 5', [-0.666968, 0.0563013, 1.0]], ['2, k, 6', [-0.712161, 0.20966, 1.0]], ['2, k, 7', [-0.712714, 0.303316, 1.0]], ['2, k, 8', [-0.240496, -0.0628263, 1.0]], ['2, k, 9', [-0.107261, 0.0576776, 1.0]], ['2, k, 10', [-0.0127528, 0.200484, 1.0]], ['2, k, 11', [-0.00298297, 0.293701, 1.0]], ['2, k, 12', [-0.46818, -0.432664, 1.0]], ['2, k, 13', [-0.423456, -0.740459, 1.0]], ['2, k, 14', [-0.696931, -0.808481, 1.0]], ['2, k, 15', [-0.629741, -0.739083, 1.0]], ['2, k, 16', [-0.329928, -0.426437, 1.0]], ['2, k, 17', [-0.277944, -0.733046, 1.0]], ['2, k, 18', [-0.564049, -0.791472, 1.0]], ['2, k, 19', [-0.481774, -0.741002, 1.0]], ['2, k, 20', [-0.411374, -0.0589547, 1.0]], ['2, k, 21', [-0.686939, 0.330711, 1.0]], ['2, k, 22', [-0.738918, 0.320052, 1.0]], ['2, k, 23', [0.00749348, 0.317425, 1.0]], ['2, k, 24', [-0.0458101, 0.301269, 1.0]]]
[['2, k, 0', [-0.404003, -0.431844, 1.0]], ['2, k, 1', [-0.408056, -0.217118, 1.0]], ['2, k, 2', [-0.413294, -0.00192933, 1.0]], ['2, k, 3', [-0.412676, 0.128976, 1.0]], ['2, k, 4', [-0.560673, -0.0688823, 1.0]], ['2, k, 5', [-0.664369, 0.0612745, 1.0]], ['2, k, 6', [-0.713209, 0.220367, 1.0]], ['2, k, 7', [-0.718964, 0.3404, 1.0]], ['2, k, 8', [-0.242577, -0.0581625, 1.0]], ['2, k, 9', [-0.108471, 0.0914236, 1.0]], ['2, k, 10', [-0.0205584, 0.249091, 1.0]], ['2, k, 11', [-0.0116482, 0.336817, 1.0]], ['2, k, 12', [-0.471103, -0.430777, 1.0]], ['2, k, 13', [-0.421089, -0.736476, 1.0]], ['2, k, 14', [-0.692471, -0.804446, 1.0]], ['2, k, 15', [-0.611995, -0.739082, 1.0]], ['2, k, 16', [-0.330808, -0.425602, 1.0]], ['2, k, 17', [-0.377758, -0.728545, 1.0]], ['2, k, 18', [-0.160294, -0.848716, 1.0]], ['2, k, 19', [-0.198471, -0.758239, 1.0]], ['2, k, 20', [-0.411945, -0.0558541, 1.0]], ['2, k, 21', [-0.719976, 0.370755, 1.0]], ['2, k, 22', [-0.757673, 0.323555, 1.0]], ['2, k, 23', [0.00399254, 0.361518, 1.0]], ['2, k, 24', [-0.0670309, 0.348243, 1.0]]]
[['2, k, 0', [-0.411424, -0.432033, 1.0]], ['2, k, 1', [-0.412269, -0.215374, 1.0]], ['2, k, 2', [-0.414554, 0.000239119, 1.0]], ['2, k, 3', [-0.416348, 0.130554, 1.0]], ['2, k, 4', [-0.566195, -0.0593233, 1.0]], ['2, k, 5', [-0.685534, 0.116331, 1.0]], ['2, k, 6', [-0.733513, 0.283044, 1.0]], ['2, k, 7', [-0.726815, 0.375677, 1.0]], ['2, k, 8', [-0.245217, -0.0500343, 1.0]], ['2, k, 9', [-0.113172, 0.105909, 1.0]], ['2, k, 10', [-0.0167005, 0.277937, 1.0]], ['2, k, 11', [-0.0123728, 0.365802, 1.0]], ['2, k, 12', [-0.47929, -0.430512, 1.0]], ['2, k, 13', [-0.531099, -0.743009, 1.0]], ['2, k, 14', [-0.736627, -0.901177, 1.0]], ['2, k, 15', [-0.671144, -0.81459, 1.0]], ['2, k, 16', [-0.336619, -0.425751, 1.0]], ['2, k, 17', [-0.376373, -0.73862, 1.0]], ['2, k, 18', [-0.0988971, -0.748905, 1.0]], ['2, k, 19', [-0.179896, -0.68098, 1.0]], ['2, k, 20', [-0.413925, -0.0536378, 1.0]], ['2, k, 21', [-0.715662, 0.410109, 1.0]], ['2, k, 22', [-0.764955, 0.38429, 1.0]], ['2, k, 23', [0.00826774, 0.404703, 1.0]], ['2, k, 24', [-0.0588236, 0.378341, 1.0]]]
[['2, k, 0', [-0.411712, -0.433199, 1.0]], ['2, k, 1', [-0.413937, -0.21453, 1.0]], ['2, k, 2', [-0.417365, 0.00312859, 1.0]], ['2, k, 3', [-0.41813, 0.131008, 1.0]], ['2, k, 4', [-0.569145, -0.0537419, 1.0]], ['2, k, 5', [-0.684932, 0.118988, 1.0]], ['2, k, 6', [-0.727436, 0.319029, 1.0]], ['2, k, 7', [-0.735338, 0.407445, 1.0]], ['2, k, 8', [-0.247613, -0.045935, 1.0]], ['2, k, 9', [-0.116164, 0.11853, 1.0]], ['2, k, 10', [-0.0354509, 0.314655, 1.0]], ['2, k, 11', [-0.0243734, 0.398371, 1.0]], ['2, k, 12', [-0.479758, -0.431468, 1.0]], ['2, k, 13', [-0.410561, -0.741248, 1.0]], ['2, k, 14', [-0.67614, -0.816201, 1.0]], ['2, k, 15', [-0.605455, -0.727212, 1.0]], ['2, k, 16', [-0.336742, -0.427349, 1.0]], ['2, k, 17', [-0.354621, -0.743297, 1.0]], ['2, k, 18', [-0.0697664, -0.746173, 1.0]], ['2, k, 19', [-0.15962, -0.682251, 1.0]], ['2, k, 20', [-0.416537, -0.0512086, 1.0]], ['2, k, 21', [-0.736487, 0.45138, 1.0]], ['2, k, 22', [-0.774309, 0.41717, 1.0]], ['2, k, 23', [-0.0237908, 0.436523, 1.0]], ['2, k, 24', [-0.0910944, 0.4086, 1.0]]]
[['2, k, 0', [-0.411543, -0.433839, 1.0]], ['2, k, 1', [-0.416049, -0.213219, 1.0]], ['2, k, 2', [-0.42142, 0.0061654, 1.0]], ['2, k, 3', [-0.419648, 0.130419, 1.0]], ['2, k, 4', [-0.572238, -0.0491569, 1.0]], ['2, k, 5', [-0.683266, 0.123004, 1.0]], ['2, k, 6', [-0.728915, 0.329138, 1.0]], ['2, k, 7', [-0.73726, 0.433234, 1.0]], ['2, k, 8', [-0.250086, -0.0391555, 1.0]], ['2, k, 9', [-0.119907, 0.14333, 1.0]], ['2, k, 10', [-0.0317148, 0.348071, 1.0]], ['2, k, 11', [-0.0322783, 0.42948, 1.0]], ['2, k, 12', [-0.479846, -0.432389, 1.0]], ['2, k, 13', [-0.408414, -0.743273, 1.0]], ['2, k, 14', [-0.675192, -0.823335, 1.0]], ['2, k, 15', [-0.604499, -0.73074, 1.0]], ['2, k, 16', [-0.336345, -0.427819, 1.0]], ['2, k, 17', [-0.258527, -0.738145, 1.0]], ['2, k, 18', [-0.281957, -1.04315, 1.0]], ['2, k, 19', [-0.275417, -0.921509, 1.0]], ['2, k, 20', [-0.420142, -0.0485469, 1.0]], ['2, k, 21', [-0.743763, 0.479963, 1.0]], ['2, k, 22', [-0.774957, 0.434426, 1.0]], ['2, k, 23', [-0.0255885, 0.470768, 1.0]], ['2, k, 24', [-0.0958983, 0.444254, 1.0]]]
[['2, k, 0', [-0.412768, -0.434621, 1.0]], ['2, k, 1', [-0.41906, -0.211764, 1.0]], ['2, k, 2', [-0.425815, 0.0098222, 1.0]], ['2, k, 3', [-0.420915, 0.131056, 1.0]], ['2, k, 4', [-0.574597, -0.0443459, 1.0]], ['2, k, 5', [-0.683881, 0.132509, 1.0]], ['2, k, 6', [-0.744575, 0.318998, 1.0]], ['2, k, 7', [-0.749998, 0.45312, 1.0]], ['2, k, 8', [-0.252702, -0.0348296, 1.0]], ['2, k, 9', [-0.124633, 0.158515, 1.0]], ['2, k, 10', [-0.0335357, 0.364681, 1.0]], ['2, k, 11', [-0.0370487, 0.449378, 1.0]], ['2, k, 12', [-0.481294, -0.433118, 1.0]], ['2, k, 13', [-0.406507, -0.743446, 1.0]], ['2, k, 14', [-0.673835, -0.826253, 1.0]], ['2, k, 15', [-0.604048, -0.731426, 1.0]], ['2, k, 16', [-0.337322, -0.428686, 1.0]], ['2, k, 17', [-0.254739, -0.737131, 1.0]], ['2, k, 18', [-0.491138, -0.891319, 1.0]], ['2, k, 19', [-0.41889, -0.801126, 1.0]], ['2, k, 20', [-0.424244, -0.0453971, 1.0]], ['2, k, 21', [-0.753525, 0.49882, 1.0]], ['2, k, 22', [-0.78508, 0.420154, 1.0]], ['2, k, 23', [-0.0315932, 0.496707, 1.0]], ['2, k, 24', [-0.0939281, 0.46462, 1.0]]]
[['2, k, 0', [-0.412183, -0.433885, 1.0]], ['2, k, 1', [-0.419517, -0.211295, 1.0]], ['2, k, 2', [-0.426965, 0.00978901, 1.0]], ['2, k, 3', [-0.421904, 0.130958, 1.0]], ['2, k, 4', [-0.576893, -0.0391999, 1.0]], ['2, k, 5', [-0.691737, 0.155621, 1.0]], ['2, k, 6', [-0.741505, 0.381546, 1.0]], ['2, k, 7', [-0.75691, 0.470112, 1.0]], ['2, k, 8', [-0.25504, -0.0320326, 1.0]], ['2, k, 9', [-0.125589, 0.189669, 1.0]], ['2, k, 10', [-0.0416223, 0.412966, 1.0]], ['2, k, 11', [-0.0467902, 0.475109, 1.0]], ['2, k, 12', [-0.480864, -0.432264, 1.0]], ['2, k, 13', [-0.303088, -0.698721, 1.0]], ['2, k, 14', [-0.588597, -0.771161, 1.0]], ['2, k, 15', [-0.541096, -0.660471, 1.0]], ['2, k, 16', [-0.336552, -0.428169, 1.0]], ['2, k, 17', [-0.253603, -0.736042, 1.0]], ['2, k, 18', [-0.402957, -0.986005, 1.0]], ['2, k, 19', [-0.36129, -0.872752, 1.0]], ['2, k, 20', [-0.425229, -0.0452708, 1.0]], ['2, k, 21', [-0.751683, 0.522549, 1.0]], ['2, k, 22', [-0.789865, 0.48113, 1.0]], ['2, k, 23', [-0.0432638, 0.520091, 1.0]], ['2, k, 24', [-0.104387, 0.49067, 1.0]]]
[['2, k, 0', [-0.413822, -0.437328, 1.0]], ['2, k, 1', [-0.420285, -0.212012, 1.0]], ['2, k, 2', [-0.427032, 0.0100591, 1.0]], ['2, k, 3', [-0.424703, 0.133223, 1.0]], ['2, k, 4', [-0.57805, -0.0368233, 1.0]], ['2, k, 5', [-0.692289, 0.157268, 1.0]], ['2, k, 6', [-0.754526, 0.393843, 1.0]], ['2, k, 7', [-0.757469, 0.491339, 1.0]], ['2, k, 8', [-0.257429, -0.0294338, 1.0]], ['2, k, 9', [-0.124804, 0.195978, 1.0]], ['2, k, 10', [-0.0519314, 0.400019, 1.0]], ['2, k, 11', [-0.0494982, 0.48221, 1.0]], ['2, k, 12', [-0.482664, -0.435541, 1.0]], ['2, k, 13', [-0.384451, -0.735715, 1.0]], ['2, k, 14', [-0.643471, -0.854771, 1.0]], ['2, k, 15', [-0.581829, -0.748925, 1.0]], ['2, k, 16', [-0.337992, -0.43169, 1.0]], ['2, k, 17', [-0.248984, -0.738152, 1.0]], ['2, k, 18', [-0.400401, -0.990333, 1.0]], ['2, k, 19', [-0.359337, -0.874146, 1.0]], ['2, k, 20', [-0.425428, -0.045129, 1.0]], ['2, k, 21', [-0.761621, 0.543425, 1.0]], ['2, k, 22', [-0.800382, 0.492009, 1.0]], ['2, k, 23', [-0.0473727, 0.53583, 1.0]], ['2, k, 24', [-0.109574, 0.497231, 1.0]]]
[['2, k, 0', [-0.415658, -0.43326, 1.0]], ['2, k, 1', [-0.421374, -0.209822, 1.0]], ['2, k, 2', [-0.427176, 0.010882, 1.0]], ['2, k, 3', [-0.426563, 0.13491, 1.0]], ['2, k, 4', [-0.579361, -0.0349579, 1.0]], ['2, k, 5', [-0.695003, 0.163428, 1.0]], ['2, k, 6', [-0.754501, 0.402694, 1.0]], ['2, k, 7', [-0.76997, 0.477955, 1.0]], ['2, k, 8', [-0.259783, -0.0268236, 1.0]], ['2, k, 9', [-0.134055, 0.20036, 1.0]], ['2, k, 10', [-0.0637267, 0.443975, 1.0]], ['2, k, 11', [-0.0600618, 0.500749, 1.0]], ['2, k, 12', [-0.483943, -0.433228, 1.0]], ['2, k, 13', [-0.609987, -0.714111, 1.0]], ['2, k, 14', [-0.353676, -0.734883, 1.0]], ['2, k, 15', [-0.434519, -0.67192, 1.0]], ['2, k, 16', [-0.34048, -0.425484, 1.0]], ['2, k, 17', [-0.245586, -0.726369, 1.0]], ['2, k, 18', [-0.413005, -0.96155, 1.0]], ['2, k, 19', [-0.36696, -0.848818, 1.0]], ['2, k, 20', [-0.425797, -0.0440083, 1.0]], ['2, k, 21', [-0.772383, 0.527751, 1.0]], ['2, k, 22', [-0.808696, 0.507119, 1.0]], ['2, k, 23', [-0.0663056, 0.55229, 1.0]], ['2, k, 24', [-0.125482, 0.513468, 1.0]]]
[['2, k, 0', [-0.416846, -0.430827, 1.0]], ['2, k, 1', [-0.422164, -0.208244, 1.0]], ['2, k, 2', [-0.427367, 0.0116414, 1.0]], ['2, k, 3', [-0.427232, 0.135493, 1.0]], ['2, k, 4', [-0.580676, -0.0328056, 1.0]], ['2, k, 5', [-0.698649, 0.168858, 1.0]], ['2, k, 6', [-0.76056, 0.408413, 1.0]], ['2, k, 7', [-0.776455, 0.512963, 1.0]], ['2, k, 8', [-0.262167, -0.0251429, 1.0]], ['2, k, 9', [-0.140481, 0.201485, 1.0]], ['2, k, 10', [-0.0698405, 0.443434, 1.0]], ['2, k, 11', [-0.0663673, 0.50498, 1.0]], ['2, k, 12', [-0.485328, -0.43185, 1.0]], ['2, k, 13', [-0.607224, -0.71159, 1.0]], ['2, k, 14', [-0.357248, -0.727627, 1.0]], ['2, k, 15', [-0.438046, -0.670266, 1.0]], ['2, k, 16', [-0.341447, -0.422029, 1.0]], ['2, k, 17', [-0.246026, -0.719731, 1.0]], ['2, k, 18', [-0.404777, -0.955928, 1.0]], ['2, k, 19', [-0.361884, -0.842622, 1.0]], ['2, k, 20', [-0.426141, -0.0430427, 1.0]], ['2, k, 21', [-0.785566, 0.562574, 1.0]], ['2, k, 22', [-0.717712, 0.522046, 1.0]], ['2, k, 23', [-0.069059, 0.562738, 1.0]], ['2, k, 24', [-0.108138, 0.531831, 1.0]]]
[['2, k, 0', [-0.417364, -0.43091, 1.0]], ['2, k, 1', [-0.422688, -0.20742, 1.0]], ['2, k, 2', [-0.427709, 0.0131068, 1.0]], ['2, k, 3', [-0.428497, 0.137083, 1.0]], ['2, k, 4', [-0.581767, -0.0303892, 1.0]], ['2, k, 5', [-0.697498, 0.161782, 1.0]], ['2, k, 6', [-0.762689, 0.405013, 1.0]], ['2, k, 7', [-0.784123, 0.5189, 1.0]], ['2, k, 8', [-0.263987, -0.0232222, 1.0]], ['2, k, 9', [-0.142886, 0.207935, 1.0]], ['2, k, 10', [-0.071892, 0.456074, 1.0]], ['2, k, 11', [-0.0749977, 0.527074, 1.0]], ['2, k, 12', [-0.48521, -0.430664, 1.0]], ['2, k, 13', [-0.571328, -0.721851, 1.0]], ['2, k, 14', [-0.449744, -0.446512, 1.0]], ['2, k, 15', [-0.483533, -0.551449, 1.0]], ['2, k, 16', [-0.342636, -0.423558, 1.0]], ['2, k, 17', [-0.366675, -0.728083, 1.0]], ['2, k, 18', [-0.360604, -1.01666, 1.0]], ['2, k, 19', [-0.33106, -0.898985, 1.0]], ['2, k, 20', [-0.426548, -0.0417338, 1.0]], ['2, k, 21', [-0.796095, 0.575999, 1.0]], ['2, k, 22', [-0.722728, 0.534238, 1.0]], ['2, k, 23', [-0.0698925, 0.579756, 1.0]], ['2, k, 24', [-0.126313, 0.540632, 1.0]]]
[['2, k, 0', [-0.419798, -0.431886, 1.0]], ['2, k, 1', [-0.423569, -0.207196, 1.0]], ['2, k, 2', [-0.427775, 0.0139176, 1.0]], ['2, k, 3', [-0.429687, 0.137994, 1.0]], ['2, k, 4', [-0.583234, -0.0277175, 1.0]], ['2, k, 5', [-0.701442, 0.168466, 1.0]], ['2, k, 6', [-0.77068, 0.417747, 1.0]], ['2, k, 7', [-0.786388, 0.52596, 1.0]], ['2, k, 8', [-0.26638, -0.0216582, 1.0]], ['2, k, 9', [-0.1451, 0.212698, 1.0]], ['2, k, 10', [-0.0764045, 0.465699, 1.0]], ['2, k, 11', [-0.0859228, 0.53653, 1.0]], ['2, k, 12', [-0.486617, -0.430372, 1.0]], ['2, k, 13', [-0.569361, -0.720853, 1.0]], ['2, k, 14', [-0.586128, -1.07088, 1.0]], ['2, k, 15', [-0.57705, -1.11325, 1.0]], ['2, k, 16', [-0.346521, -0.426498, 1.0]], ['2, k, 17', [-0.357547, -0.726701, 1.0]], ['2, k, 18', [-0.341405, -1.01352, 1.0]], ['2, k, 19', [-0.312586, -0.904589, 1.0]], ['2, k, 20', [-0.426774, -0.0410981, 1.0]], ['2, k, 21', [-0.791026, 0.581474, 1.0]], ['2, k, 22', [-0.722123, 0.537709, 1.0]], ['2, k, 23', [-0.0841334, 0.589985, 1.0]], ['2, k, 24', [-0.146433, 0.549355, 1.0]]]
[['2, k, 0', [-0.421126, -0.433436, 1.0]], ['2, k, 1', [-0.424711, -0.207729, 1.0]], ['2, k, 2', [-0.428327, 0.01419, 1.0]], ['2, k, 3', [-0.430389, 0.139062, 1.0]], ['2, k, 4', [-0.585295, -0.0242096, 1.0]], ['2, k, 5', [-0.703387, 0.170249, 1.0]], ['2, k, 6', [-0.773888, 0.41731, 1.0]], ['2, k, 7', [-0.791185, 0.526978, 1.0]], ['2, k, 8', [-0.268748, -0.0205041, 1.0]], ['2, k, 9', [-0.149004, 0.209797, 1.0]], ['2, k, 10', [-0.0964531, 0.463135, 1.0]], ['2, k, 11', [-0.0894707, 0.527635, 1.0]], ['2, k, 12', [-0.487233, -0.431002, 1.0]], ['2, k, 13', [-0.565853, -0.715753, 1.0]], ['2, k, 14', [-0.586239, -1.0684, 1.0]], ['2, k, 15', [-0.578054, -1.1121, 1.0]], ['2, k, 16', [-0.348519, -0.429064, 1.0]], ['2, k, 17', [-0.35503, -0.724784, 1.0]], ['2, k, 18', [-0.326225, -1.00812, 1.0]], ['2, k, 19', [-0.296481, -0.892033, 1.0]], ['2, k, 20', [-0.427489, -0.0409562, 1.0]], ['2, k, 21', [-0.812776, 0.580117, 1.0]], ['2, k, 22', [-0.733018, 0.543905, 1.0]], ['2, k, 23', [-0.101434, 0.584379, 1.0]], ['2, k, 24', [-0.138528, 0.557199, 1.0]]]
[['2, k, 0', [-0.423016, -0.435722, 1.0]], ['2, k, 1', [-0.425783, -0.20808, 1.0]], ['2, k, 2', [-0.428831, 0.0149218, 1.0]], ['2, k, 3', [-0.431323, 0.139328, 1.0]], ['2, k, 4', [-0.587397, -0.0224409, 1.0]], ['2, k, 5', [-0.705392, 0.169264, 1.0]], ['2, k, 6', [-0.777011, 0.413767, 1.0]], ['2, k, 7', [-0.79901, 0.531177, 1.0]], ['2, k, 8', [-0.270746, -0.0195463, 1.0]], ['2, k, 9', [-0.153401, 0.207428, 1.0]], ['2, k, 10', [-0.0998708, 0.456573, 1.0]], ['2, k, 11', [-0.101807, 0.544113, 1.0]], ['2, k, 12', [-0.488909, -0.433418, 1.0]], ['2, k, 13', [-0.560558, -0.714473, 1.0]], ['2, k, 14', [-0.586209, -1.06481, 1.0]], ['2, k, 15', [-0.579278, -1.11002, 1.0]], ['2, k, 16', [-0.350388, -0.430953, 1.0]], ['2, k, 17', [-0.362383, -0.722321, 1.0]], ['2, k, 18', [-0.321227, -1.00184, 1.0]], ['2, k, 19', [-0.26648, -1.0606, 1.0]], ['2, k, 20', [-0.428086, -0.0404767, 1.0]], ['2, k, 21', [-0.809252, 0.580397, 1.0]], ['2, k, 22', [-0.739231, 0.541677, 1.0]], ['2, k, 23', [-0.105713, 0.589437, 1.0]], ['2, k, 24', [-0.158257, 0.556757, 1.0]]]
[['2, k, 0', [-0.424462, -0.438715, 1.0]], ['2, k, 1', [-0.427413, -0.209758, 1.0]], ['2, k, 2', [-0.429893, 0.0146376, 1.0]], ['2, k, 3', [-0.432379, 0.139237, 1.0]], ['2, k, 4', [-0.587646, -0.0227646, 1.0]], ['2, k, 5', [-0.708605, 0.169702, 1.0]], ['2, k, 6', [-0.779315, 0.412304, 1.0]], ['2, k, 7', [-0.804834, 0.528304, 1.0]], ['2, k, 8', [-0.2724, -0.0188935, 1.0]], ['2, k, 9', [-0.155999, 0.203612, 1.0]], ['2, k, 10', [-0.105787, 0.450192, 1.0]], ['2, k, 11', [-0.105466, 0.538667, 1.0]], ['2, k, 12', [-0.490176, -0.435904, 1.0]], ['2, k, 13', [-0.555289, -0.71515, 1.0]], ['2, k, 14', [-0.584988, -1.08138, 1.0]], ['2, k, 15', [-0.578256, -1.1244, 1.0]], ['2, k, 16', [-0.351809, -0.434227, 1.0]], ['2, k, 17', [-0.35197, -0.722623, 1.0]], ['2, k, 18', [-0.318479, -0.999901, 1.0]], ['2, k, 19', [-0.278921, -1.06433, 1.0]], ['2, k, 20', [-0.429348, -0.0410293, 1.0]], ['2, k, 21', [-0.827329, 0.578087, 1.0]], ['2, k, 22', [-0.743934, 0.54084, 1.0]], ['2, k, 23', [-0.10628, 0.579213, 1.0]], ['2, k, 24', [-0.167152, 0.555035, 1.0]]]
[['2, k, 0', [-0.424723, -0.440161, 1.0]], ['2, k, 1', [-0.427934, -0.211015, 1.0]], ['2, k, 2', [-0.430387, 0.0140769, 1.0]], ['2, k, 3', [-0.433732, 0.137596, 1.0]], ['2, k, 4', [-0.589074, -0.0221185, 1.0]], ['2, k, 5', [-0.711626, 0.169529, 1.0]], ['2, k, 6', [-0.781758, 0.413825, 1.0]], ['2, k, 7', [-0.808711, 0.479882, 1.0]], ['2, k, 8', [-0.273833, -0.0170182, 1.0]], ['2, k, 9', [-0.156007, 0.205063, 1.0]], ['2, k, 10', [-0.105648, 0.450069, 1.0]], ['2, k, 11', [-0.10718, 0.534687, 1.0]], ['2, k, 12', [-0.490238, -0.437223, 1.0]], ['2, k, 13', [-0.513098, -0.722292, 1.0]], ['2, k, 14', [-0.607497, -0.990517, 1.0]], ['2, k, 15', [-0.583843, -1.09141, 1.0]], ['2, k, 16', [-0.352213, -0.435727, 1.0]], ['2, k, 17', [-0.352053, -0.721088, 1.0]], ['2, k, 18', [-0.315992, -0.997196, 1.0]], ['2, k, 19', [-0.281894, -0.926104, 1.0]], ['2, k, 20', [-0.429897, -0.0417791, 1.0]], ['2, k, 21', [-0.820685, 0.531929, 1.0]], ['2, k, 22', [-0.761484, 0.529422, 1.0]], ['2, k, 23', [-0.123869, 0.581545, 1.0]], ['2, k, 24', [-0.16586, 0.546914, 1.0]]]
[['2, k, 0', [-0.424256, -0.465672, 1.0]], ['2, k, 1', [-0.426696, -0.247004, 1.0]], ['2, k, 2', [-0.427697, -0.0312859, 1.0]], ['2, k, 3', [-0.43361, 0.112592, 1.0]], ['2, k, 4', [-0.588734, -0.0241815, 1.0]], ['2, k, 5', [-0.721207, 0.180353, 1.0]], ['2, k, 6', [-0.799591, 0.46368, 1.0]], ['2, k, 7', [-0.811637, 0.516339, 1.0]], ['2, k, 8', [-0.273801, -0.0172502, 1.0]], ['2, k, 9', [-0.15168, 0.213656, 1.0]], ['2, k, 10', [-0.0947812, 0.420841, 1.0]], ['2, k, 11', [-0.0967072, 0.505298, 1.0]], ['2, k, 12', [-0.492318, -0.465287, 1.0]], ['2, k, 13', [-0.519034, -0.749238, 1.0]], ['2, k, 14', [-0.594285, -1.04409, 1.0]], ['2, k, 15', [-0.599437, -1.09121, 1.0]], ['2, k, 16', [-0.349548, -0.458722, 1.0]], ['2, k, 17', [-0.351165, -0.754429, 1.0]], ['2, k, 18', [-0.293611, -1.04417, 1.0]], ['2, k, 19', [-0.318184, -0.925587, 1.0]], ['2, k, 20', [-0.427698, -0.0848938, 1.0]], ['2, k, 21', [-0.82124, 0.565737, 1.0]], ['2, k, 22', [-0.756359, 0.532211, 1.0]], ['2, k, 23', [-0.107446, 0.570946, 1.0]], ['2, k, 24', [-0.134104, 0.542696, 1.0]]]
[['2, k, 0', [-0.424662, -0.467088, 1.0]], ['2, k, 1', [-0.427366, -0.243775, 1.0]], ['2, k, 2', [-0.429737, -0.00922237, 1.0]], ['2, k, 3', [-0.434651, 0.13744, 1.0]], ['2, k, 4', [-0.588845, -0.0305742, 1.0]], ['2, k, 5', [-0.734436, 0.19869, 1.0]], ['2, k, 6', [-0.808098, 0.475891, 1.0]], ['2, k, 7', [-0.814147, 0.513114, 1.0]], ['2, k, 8', [-0.273935, -0.0181171, 1.0]], ['2, k, 9', [-0.152303, 0.21587, 1.0]], ['2, k, 10', [-0.0892512, 0.423408, 1.0]], ['2, k, 11', [-0.101788, 0.504718, 1.0]], ['2, k, 12', [-0.492625, -0.466858, 1.0]], ['2, k, 13', [-0.505737, -0.759343, 1.0]], ['2, k, 14', [-0.613093, -1.05324, 1.0]], ['2, k, 15', [-0.564787, -1.14482, 1.0]], ['2, k, 16', [-0.349815, -0.459751, 1.0]], ['2, k, 17', [-0.352126, -0.754803, 1.0]], ['2, k, 18', [-0.292201, -1.05656, 1.0]], ['2, k, 19', [-0.350342, -0.950195, 1.0]], ['2, k, 20', [-0.429297, -0.0690598, 1.0]], ['2, k, 21', [-0.810639, 0.558439, 1.0]], ['2, k, 22', [-0.747255, 0.529845, 1.0]], ['2, k, 23', [-0.113429, 0.565474, 1.0]], ['2, k, 24', [-0.152191, 0.524626, 1.0]]]
