[['2, k, 0', [-0.361038, -0.701322, 1.0]], ['2, k, 1', [-0.349396, -0.402934, 1.0]], ['2, k, 2', [-0.336663, -0.108373, 1.0]], ['2, k, 3', [-0.346075, 0.0245835, 1.0]], ['2, k, 4', [-0.468967, -0.152067, 1.0]], ['2, k, 5', [-0.586493, 0.0612883, 1.0]], ['2, k, 6', [-0.666617, 0.318806, 1.0]], ['2, k, 7', [-0.664271, 0.366082, 1.0]], ['2, k, 8', [-0.184778, -0.143881, 1.0]], ['2, k, 9', [-0.0219326, 0.0505852, 1.0]], ['2, k, 10', [0.0666919, 0.2423, 1.0]], ['2, k, 11', [0.0832932, 0.345507, 1.0]], ['2, k, 12', [-0.421979, -0.696156, 1.0]], ['2, k, 13', [-0.484578, -1.00211, 1.0]], ['2, k, 14', [-0.509969, -1.3498, 1.0]], ['2, k, 15', [-0.478246, -1.25179, 1.0]], ['2, k, 16', [-0.292863, -0.692432, 1.0]], ['2, k, 17', [-0.0815939, -0.928084, 1.0]], ['2, k, 18', [-0.061334, -1.18914, 1.0]], ['2, k, 19', [-0.132856, -1.06996, 1.0]], ['2, k, 20', [-0.340055, -0.181541, 1.0]], ['2, k, 21', [-0.670352, 0.419254, 1.0]], ['2, k, 22', [-0.696242, 0.37222, 1.0]], ['2, k, 23', [0.10491, 0.413163, 1.0]], ['2, k, 24', [0.110264, 0.34874, 1.0]]]
[['2, k, 0', [-0.312432, -0.641999, 1.0]], ['2, k, 1', [-0.326739, -0.37499, 1.0]], ['2, k, 2', [-0.33495, -0.111357, 1.0]], ['2, k, 3', [-0.340738, 0.0247563, 1.0]], ['2, k, 4', [-0.476518, -0.141991, 1.0]], ['2, k, 5', [-0.593755, 0.0863134, 1.0]], ['2, k, 6', [-0.651818, 0.297218, 1.0]], ['2, k, 7', [-0.650023, 0.359676, 1.0]], ['2, k, 8', [-0.183537, -0.143544, 1.0]], ['2, k, 9', [-0.0477411, 0.0322212, 1.0]], ['2, k, 10', [0.0739154, 0.27204, 1.0]], ['2, k, 11', [0.0892797, 0.357347, 1.0]], ['2, k, 12', [-0.376503, -0.635876, 1.0]], ['2, k, 13', [-0.440786, -0.90124, 1.0]], ['2, k, 14', [-0.453077, -1.15906, 1.0]], ['2, k, 15', [-0.441111, -1.21445, 1.0]], ['2, k, 16', [-0.242442, -0.636629, 1.0]], ['2, k, 17', [-0.180549, -0.89747, 1.0]], ['2, k, 18', [-0.143792, -1.13743, 1.0]], ['2, k, 19', [-0.120317, -1.18023, 1.0]], ['2, k, 20', [-0.333619, -0.177583, 1.0]], ['2, k, 21', [-0.638266, 0.409921, 1.0]], ['2, k, 22', [-0.680432, 0.35989, 1.0]], ['2, k, 23', [0.101608, 0.417061, 1.0]], ['2, k, 24', [0.0639301, 0.389421, 1.0]]]
[['2, k, 0', [-0.311477, -0.642694, 1.0]], ['2, k, 1', [-0.326462, -0.375277, 1.0]], ['2, k, 2', [-0.335716, -0.111517, 1.0]], ['2, k, 3', [-0.342937, 0.0244786, 1.0]], ['2, k, 4', [-0.478683, -0.144857, 1.0]], ['2, k, 5', [-0.595968, 0.0888732, 1.0]], ['2, k, 6', [-0.653108, 0.295503, 1.0]], ['2, k, 7', [-0.658266, 0.357956, 1.0]], ['2, k, 8', [-0.183779, -0.143652, 1.0]], ['2, k, 9', [-0.0505693, 0.0315943, 1.0]], ['2, k, 10', [0.0416629, 0.219685, 1.0]], ['2, k, 11', [0.0724618, 0.304516, 1.0]], ['2, k, 12', [-0.375321, -0.637563, 1.0]], ['2, k, 13', [-0.439287, -0.903792, 1.0]], ['2, k, 14', [-0.460251, -1.21552, 1.0]], ['2, k, 15', [-0.449022, -1.26618, 1.0]], ['2, k, 16', [-0.241619, -0.636668, 1.0]], ['2, k, 17', [-0.179779, -0.897005, 1.0]], ['2, k, 18', [-0.142441, -1.13602, 1.0]], ['2, k, 19', [-0.118383, -1.17847, 1.0]], ['2, k, 20', [-0.333946, -0.177681, 1.0]], ['2, k, 21', [-0.640407, 0.411012, 1.0]], ['2, k, 22', [-0.693243, 0.353894, 1.0]], ['2, k, 23', [0.0956456, 0.35829, 1.0]], ['2, k, 24', [0.0606438, 0.324064, 1.0]]]
[['2, k, 0', [-0.310127, -0.643089, 1.0]], ['2, k, 1', [-0.326298, -0.376031, 1.0]], ['2, k, 2', [-0.338675, -0.113704, 1.0]], ['2, k, 3', [-0.345224, 0.0224728, 1.0]], ['2, k, 4', [-0.478753, -0.145268, 1.0]], ['2, k, 5', [-0.593643, 0.0617243, 1.0]], ['2, k, 6', [-0.657734, 0.303148, 1.0]], ['2, k, 7', [-0.67401, 0.354814, 1.0]], ['2, k, 8', [-0.184356, -0.143458, 1.0]], ['2, k, 9', [-0.0533678, 0.036901, 1.0]], ['2, k, 10', [0.0496145, 0.279511, 1.0]], ['2, k, 11', [0.0690276, 0.36067, 1.0]], ['2, k, 12', [-0.374117, -0.638489, 1.0]], ['2, k, 13', [-0.437267, -0.906675, 1.0]], ['2, k, 14', [-0.460201, -1.21503, 1.0]], ['2, k, 15', [-0.481573, -1.31066, 1.0]], ['2, k, 16', [-0.240026, -0.636436, 1.0]], ['2, k, 17', [-0.179371, -0.896953, 1.0]], ['2, k, 18', [-0.14246, -1.13548, 1.0]], ['2, k, 19', [-0.118531, -1.17801, 1.0]], ['2, k, 20', [-0.335648, -0.179208, 1.0]], ['2, k, 21', [-0.676662, 0.4108, 1.0]], ['2, k, 22', [-0.709128, 0.372207, 1.0]], ['2, k, 23', [0.0863908, 0.416356, 1.0]], ['2, k, 24', [0.055787, 0.397092, 1.0]]]
[['2, k, 0', [-0.308607, -0.643333, 1.0]], ['2, k, 1', [-0.327046, -0.376405, 1.0]], ['2, k, 2', [-0.348336, -0.114883, 1.0]], ['2, k, 3', [-0.355399, 0.0199903, 1.0]], ['2, k, 4', [-0.481677, -0.147076, 1.0]], ['2, k, 5', [-0.615666, 0.0827047, 1.0]], ['2, k, 6', [-0.690875, 0.271319, 1.0]], ['2, k, 7', [-0.696967, 0.344465, 1.0]], ['2, k, 8', [-0.185987, -0.14294, 1.0]], ['2, k, 9', [-0.0893231, 0.0361745, 1.0]], ['2, k, 10', [0.0365763, 0.287472, 1.0]], ['2, k, 11', [0.0513254, 0.365951, 1.0]], ['2, k, 12', [-0.372672, -0.638961, 1.0]], ['2, k, 13', [-0.43464, -0.908513, 1.0]], ['2, k, 14', [-0.460319, -1.21662, 1.0]], ['2, k, 15', [-0.48224, -1.31239, 1.0]], ['2, k, 16', [-0.238524, -0.63632, 1.0]], ['2, k, 17', [-0.179151, -0.896453, 1.0]], ['2, k, 18', [-0.142875, -1.13468, 1.0]], ['2, k, 19', [-0.118818, -1.17734, 1.0]], ['2, k, 20', [-0.342226, -0.180084, 1.0]], ['2, k, 21', [-0.710338, 0.394348, 1.0]], ['2, k, 22', [-0.715639, 0.321215, 1.0]], ['2, k, 23', [0.0612167, 0.427033, 1.0]], ['2, k, 24', [0.057468, 0.355342, 1.0]]]
[['2, k, 0', [-0.307224, -0.643116, 1.0]], ['2, k, 1', [-0.327423, -0.37657, 1.0]], ['2, k, 2', [-0.350225, -0.115208, 1.0]], ['2, k, 3', [-0.361111, 0.0193265, 1.0]], ['2, k, 4', [-0.485022, -0.151734, 1.0]], ['2, k, 5', [-0.601427, 0.0480177, 1.0]], ['2, k, 6', [-0.692703, 0.255122, 1.0]], ['2, k, 7', [-0.716731, 0.333854, 1.0]], ['2, k, 8', [-0.187382, -0.142635, 1.0]], ['2, k, 9', [-0.0957975, 0.0375214, 1.0]], ['2, k, 10', [0.0217125, 0.29056, 1.0]], ['2, k, 11', [0.0205867, 0.341502, 1.0]], ['2, k, 12', [-0.37128, -0.639495, 1.0]], ['2, k, 13', [-0.431616, -0.91046, 1.0]], ['2, k, 14', [-0.460134, -1.2171, 1.0]], ['2, k, 15', [-0.482198, -1.31303, 1.0]], ['2, k, 16', [-0.236955, -0.635071, 1.0]], ['2, k, 17', [-0.176412, -0.885984, 1.0]], ['2, k, 18', [-0.143137, -1.13228, 1.0]], ['2, k, 19', [-0.120311, -1.176, 1.0]], ['2, k, 20', [-0.34398, -0.180348, 1.0]], ['2, k, 21', [-0.733269, 0.387039, 1.0]], ['2, k, 22', [-0.739158, 0.332038, 1.0]], ['2, k, 23', [0.0426217, 0.40891, 1.0]], ['2, k, 24', [0.0118454, 0.392019, 1.0]]]
[['2, k, 0', [-0.306465, -0.64281, 1.0]], ['2, k, 1', [-0.329658, -0.376035, 1.0]], ['2, k, 2', [-0.359999, -0.113219, 1.0]], ['2, k, 3', [-0.369117, 0.0180062, 1.0]], ['2, k, 4', [-0.484442, -0.152617, 1.0]], ['2, k, 5', [-0.655332, 0.0631796, 1.0]], ['2, k, 6', [-0.716127, 0.258473, 1.0]], ['2, k, 7', [-0.738731, 0.331985, 1.0]], ['2, k, 8', [-0.193295, -0.131551, 1.0]], ['2, k, 9', [-0.0982361, 0.0482915, 1.0]], ['2, k, 10', [-0.018221, 0.281159, 1.0]], ['2, k, 11', [-0.00408921, 0.330557, 1.0]], ['2, k, 12', [-0.370211, -0.639773, 1.0]], ['2, k, 13', [-0.429322, -0.915161, 1.0]], ['2, k, 14', [-0.459869, -1.21806, 1.0]], ['2, k, 15', [-0.455895, -1.31203, 1.0]], ['2, k, 16', [-0.236319, -0.633958, 1.0]], ['2, k, 17', [-0.176195, -0.886459, 1.0]], ['2, k, 18', [-0.143209, -1.13161, 1.0]], ['2, k, 19', [-0.119053, -1.17488, 1.0]], ['2, k, 20', [-0.352004, -0.178672, 1.0]], ['2, k, 21', [-0.744221, 0.378946, 1.0]], ['2, k, 22', [-0.768626, 0.337272, 1.0]], ['2, k, 23', [0.0264131, 0.404229, 1.0]], ['2, k, 24', [1.00122e-05, 0.382743, 1.0]]]
[['2, k, 0', [-0.30513, -0.640329, 1.0]], ['2, k, 1', [-0.331463, -0.375473, 1.0]], ['2, k, 2', [-0.364935, -0.11448, 1.0]], ['2, k, 3', [-0.377457, 0.0150852, 1.0]], ['2, k, 4', [-0.484503, -0.153484, 1.0]], ['2, k, 5', [-0.640401, 0.0112575, 1.0]], ['2, k, 6', [-0.73629, 0.238783, 1.0]], ['2, k, 7', [-0.762712, 0.312413, 1.0]], ['2, k, 8', [-0.213266, -0.0936767, 1.0]], ['2, k, 9', [-0.0939349, 0.0713058, 1.0]], ['2, k, 10', [-0.0253531, 0.339212, 1.0]], ['2, k, 11', [-0.0252666, 0.388356, 1.0]], ['2, k, 12', [-0.368372, -0.638566, 1.0]], ['2, k, 13', [-0.426856, -0.916067, 1.0]], ['2, k, 14', [-0.45924, -1.22077, 1.0]], ['2, k, 15', [-0.478808, -1.31646, 1.0]], ['2, k, 16', [-0.235749, -0.6293, 1.0]], ['2, k, 17', [-0.17542, -0.88425, 1.0]], ['2, k, 18', [-0.140764, -1.13419, 1.0]], ['2, k, 19', [-0.1119, -1.17694, 1.0]], ['2, k, 20', [-0.356314, -0.179297, 1.0]], ['2, k, 21', [-0.773194, 0.361543, 1.0]], ['2, k, 22', [-0.789712, 0.31314, 1.0]], ['2, k, 23', [-0.0186136, 0.454304, 1.0]], ['2, k, 24', [-0.0402743, 0.425277, 1.0]]]
[['2, k, 0', [-0.3034, -0.637615, 1.0]], ['2, k, 1', [-0.334826, -0.37433, 1.0]], ['2, k, 2', [-0.375666, -0.115103, 1.0]], ['2, k, 3', [-0.388629, 0.0150395, 1.0]], ['2, k, 4', [-0.493967, -0.158689, 1.0]], ['2, k, 5', [-0.682135, 0.0400454, 1.0]], ['2, k, 6', [-0.778219, 0.217206, 1.0]], ['2, k, 7', [-0.788502, 0.281495, 1.0]], ['2, k, 8', [-0.213842, -0.0930443, 1.0]], ['2, k, 9', [-0.101869, 0.0765624, 1.0]], ['2, k, 10', [-0.0448624, 0.346197, 1.0]], ['2, k, 11', [-0.0569162, 0.411722, 1.0]], ['2, k, 12', [-0.366754, -0.637729, 1.0]], ['2, k, 13', [-0.418817, -0.916109, 1.0]], ['2, k, 14', [-0.464573, -1.23921, 1.0]], ['2, k, 15', [-0.454656, -1.28898, 1.0]], ['2, k, 16', [-0.234149, -0.623986, 1.0]], ['2, k, 17', [-0.173645, -0.881891, 1.0]], ['2, k, 18', [-0.140199, -1.13439, 1.0]], ['2, k, 19', [-0.112947, -1.17805, 1.0]], ['2, k, 20', [-0.365161, -0.179294, 1.0]], ['2, k, 21', [-0.797038, 0.334865, 1.0]], ['2, k, 22', [-0.815632, 0.296991, 1.0]], ['2, k, 23', [-0.0587041, 0.466674, 1.0]], ['2, k, 24', [-0.0877447, 0.461296, 1.0]]]
[['2, k, 0', [-0.303041, -0.637956, 1.0]], ['2, k, 1', [-0.336462, -0.374666, 1.0]], ['2, k, 2', [-0.377891, -0.115057, 1.0]], ['2, k, 3', [-0.397346, 0.0130727, 1.0]], ['2, k, 4', [-0.493631, -0.158823, 1.0]], ['2, k, 5', [-0.690085, 0.0311867, 1.0]], ['2, k, 6', [-0.792764, 0.204272, 1.0]], ['2, k, 7', [-0.816627, 0.271088, 1.0]], ['2, k, 8', [-0.213929, -0.0974151, 1.0]], ['2, k, 9', [-0.118259, 0.0809096, 1.0]], ['2, k, 10', [-0.0851491, 0.354138, 1.0]], ['2, k, 11', [-0.0924291, 0.42321, 1.0]], ['2, k, 12', [-0.366429, -0.63865, 1.0]], ['2, k, 13', [-0.4187, -0.916373, 1.0]], ['2, k, 14', [-0.464612, -1.24088, 1.0]], ['2, k, 15', [-0.45543, -1.2907, 1.0]], ['2, k, 16', [-0.233623, -0.624149, 1.0]], ['2, k, 17', [-0.172801, -0.888044, 1.0]], ['2, k, 18', [-0.14022, -1.13444, 1.0]], ['2, k, 19', [-0.113559, -1.1786, 1.0]], ['2, k, 20', [-0.367439, -0.179413, 1.0]], ['2, k, 21', [-0.827882, 0.323178, 1.0]], ['2, k, 22', [-0.844962, 0.297437, 1.0]], ['2, k, 23', [-0.100913, 0.476303, 1.0]], ['2, k, 24', [-0.138348, 0.459522, 1.0]]]
[['2, k, 0', [-0.302798, -0.638214, 1.0]], ['2, k, 1', [-0.338221, -0.375659, 1.0]], ['2, k, 2', [-0.380472, -0.116632, 1.0]], ['2, k, 3', [-0.411912, 0.0110169, 1.0]], ['2, k, 4', [-0.493815, -0.159234, 1.0]], ['2, k, 5', [-0.710285, 0.00168825, 1.0]], ['2, k, 6', [-0.828914, 0.194558, 1.0]], ['2, k, 7', [-0.847287, 0.247377, 1.0]], ['2, k, 8', [-0.214638, -0.100356, 1.0]], ['2, k, 9', [-0.134232, 0.0844489, 1.0]], ['2, k, 10', [-0.105367, 0.357167, 1.0]], ['2, k, 11', [-0.116693, 0.42102, 1.0]], ['2, k, 12', [-0.36617, -0.639385, 1.0]], ['2, k, 13', [-0.418694, -0.916402, 1.0]], ['2, k, 14', [-0.464754, -1.24224, 1.0]], ['2, k, 15', [-0.456566, -1.29106, 1.0]], ['2, k, 16', [-0.233179, -0.624382, 1.0]], ['2, k, 17', [-0.17254, -0.889658, 1.0]], ['2, k, 18', [-0.137768, -1.1371, 1.0]], ['2, k, 19', [-0.11171, -1.18111, 1.0]], ['2, k, 20', [-0.36998, -0.180922, 1.0]], ['2, k, 21', [-0.857109, 0.297383, 1.0]], ['2, k, 22', [-0.882307, 0.232474, 1.0]], ['2, k, 23', [-0.121747, 0.476559, 1.0]], ['2, k, 24', [-0.144295, 0.460118, 1.0]]]
[['2, k, 0', [-0.302374, -0.638479, 1.0]], ['2, k, 1', [-0.339564, -0.37676, 1.0]], ['2, k, 2', [-0.38312, -0.118948, 1.0]], ['2, k, 3', [-0.419691, 0.00906349, 1.0]], ['2, k, 4', [-0.503853, -0.164235, 1.0]], ['2, k, 5', [-0.714346, -0.0105254, 1.0]], ['2, k, 6', [-0.85381, 0.157404, 1.0]], ['2, k, 7', [-0.867217, 0.227642, 1.0]], ['2, k, 8', [-0.215054, -0.100831, 1.0]], ['2, k, 9', [-0.16734, 0.117575, 1.0]], ['2, k, 10', [-0.144912, 0.368567, 1.0]], ['2, k, 11', [-0.151871, 0.432557, 1.0]], ['2, k, 12', [-0.365539, -0.640626, 1.0]], ['2, k, 13', [-0.422546, -0.936487, 1.0]], ['2, k, 14', [-0.458262, -1.22827, 1.0]], ['2, k, 15', [-0.477192, -1.32175, 1.0]], ['2, k, 16', [-0.232702, -0.624238, 1.0]], ['2, k, 17', [-0.17255, -0.88983, 1.0]], ['2, k, 18', [-0.130893, -1.15593, 1.0]], ['2, k, 19', [-0.105962, -1.20054, 1.0]], ['2, k, 20', [-0.372367, -0.182957, 1.0]], ['2, k, 21', [-0.879915, 0.281668, 1.0]], ['2, k, 22', [-0.882601, 0.232544, 1.0]], ['2, k, 23', [-0.159762, 0.485452, 1.0]], ['2, k, 24', [-0.177315, 0.466958, 1.0]]]
[['2, k, 0', [-0.302147, -0.638728, 1.0]], ['2, k, 1', [-0.343045, -0.379272, 1.0]], ['2, k, 2', [-0.391348, -0.124929, 1.0]], ['2, k, 3', [-0.438292, 0.00710234, 1.0]], ['2, k, 4', [-0.505625, -0.167147, 1.0]], ['2, k, 5', [-0.702664, -0.0654128, 1.0]], ['2, k, 6', [-0.843215, 0.103514, 1.0]], ['2, k, 7', [-0.877181, 0.169041, 1.0]], ['2, k, 8', [-0.220713, -0.0990909, 1.0]], ['2, k, 9', [-0.176404, 0.121791, 1.0]], ['2, k, 10', [-0.167053, 0.370542, 1.0]], ['2, k, 11', [-0.194509, 0.451703, 1.0]], ['2, k, 12', [-0.364432, -0.645254, 1.0]], ['2, k, 13', [-0.420002, -0.927023, 1.0]], ['2, k, 14', [-0.458221, -1.22949, 1.0]], ['2, k, 15', [-0.477474, -1.32347, 1.0]], ['2, k, 16', [-0.232104, -0.622765, 1.0]], ['2, k, 17', [-0.172569, -0.890036, 1.0]], ['2, k, 18', [-0.135196, -1.14429, 1.0]], ['2, k, 19', [-0.111795, -1.1883, 1.0]], ['2, k, 20', [-0.379363, -0.188014, 1.0]], ['2, k, 21', [-0.88233, 0.23692, 1.0]], ['2, k, 22', [-0.882718, 0.15729, 1.0]], ['2, k, 23', [-0.21694, 0.502597, 1.0]], ['2, k, 24', [-0.234683, 0.477969, 1.0]]]
[['2, k, 0', [-0.300932, -0.633959, 1.0]], ['2, k, 1', [-0.343923, -0.378977, 1.0]], ['2, k, 2', [-0.392599, -0.127149, 1.0]], ['2, k, 3', [-0.443378, 0.00553369, 1.0]], ['2, k, 4', [-0.523961, -0.194368, 1.0]], ['2, k, 5', [-0.708108, -0.0695257, 1.0]], ['2, k, 6', [-0.864328, 0.0523966, 1.0]], ['2, k, 7', [-0.879947, 0.084875, 1.0]], ['2, k, 8', [-0.245575, -0.0999871, 1.0]], ['2, k, 9', [-0.198093, 0.138501, 1.0]], ['2, k, 10', [-0.198537, 0.368832, 1.0]], ['2, k, 11', [-0.222741, 0.457197, 1.0]], ['2, k, 12', [-0.362394, -0.640237, 1.0]], ['2, k, 13', [-0.421782, -0.935807, 1.0]], ['2, k, 14', [-0.464639, -1.26312, 1.0]], ['2, k, 15', [-0.471326, -1.35881, 1.0]], ['2, k, 16', [-0.232403, -0.616828, 1.0]], ['2, k, 17', [-0.172542, -0.890618, 1.0]], ['2, k, 18', [-0.115817, -1.18034, 1.0]], ['2, k, 19', [-0.0933535, -1.22836, 1.0]], ['2, k, 20', [-0.380502, -0.189398, 1.0]], ['2, k, 21', [-0.896318, 0.143274, 1.0]], ['2, k, 22', [-0.88442, 0.093431, 1.0]], ['2, k, 23', [-0.244636, 0.511903, 1.0]], ['2, k, 24', [-0.245687, 0.475887, 1.0]]]
[['2, k, 0', [-0.29999, -0.634261, 1.0]], ['2, k, 1', [-0.343886, -0.378839, 1.0]], ['2, k, 2', [-0.392349, -0.1265, 1.0]], ['2, k, 3', [-0.451528, 0.00216441, 1.0]], ['2, k, 4', [-0.524327, -0.194731, 1.0]], ['2, k, 5', [-0.712449, -0.0826087, 1.0]], ['2, k, 6', [-0.872182, 0.0311913, 1.0]], ['2, k, 7', [-0.855672, 0.0186546, 1.0]], ['2, k, 8', [-0.244502, -0.100751, 1.0]], ['2, k, 9', [-0.220018, 0.134494, 1.0]], ['2, k, 10', [-0.232949, 0.388126, 1.0]], ['2, k, 11', [-0.263946, 0.46563, 1.0]], ['2, k, 12', [-0.360507, -0.642136, 1.0]], ['2, k, 13', [-0.42221, -0.938145, 1.0]], ['2, k, 14', [-0.457796, -1.23435, 1.0]], ['2, k, 15', [-0.47412, -1.32964, 1.0]], ['2, k, 16', [-0.231176, -0.616345, 1.0]], ['2, k, 17', [-0.172493, -0.890735, 1.0]], ['2, k, 18', [-0.115452, -1.172, 1.0]], ['2, k, 19', [-0.0927228, -1.21951, 1.0]], ['2, k, 20', [-0.380362, -0.188996, 1.0]], ['2, k, 21', [-0.895496, 0.0838102, 1.0]], ['2, k, 22', [-0.872518, 0.0125066, 1.0]], ['2, k, 23', [-0.288103, 0.519755, 1.0]], ['2, k, 24', [-0.296959, 0.477557, 1.0]]]
[['2, k, 0', [-0.297372, -0.632524, 1.0]], ['2, k, 1', [-0.344551, -0.378912, 1.0]], ['2, k, 2', [-0.396056, -0.128769, 1.0]], ['2, k, 3', [-0.462489, -0.00245738, 1.0]], ['2, k, 4', [-0.524617, -0.197164, 1.0]], ['2, k, 5', [-0.71403, -0.101372, 1.0]], ['2, k, 6', [-0.874077, 0.00968708, 1.0]], ['2, k, 7', [-0.854326, -0.0180127, 1.0]], ['2, k, 8', [-0.264982, -0.0710786, 1.0]], ['2, k, 9', [-0.245529, 0.200936, 1.0]], ['2, k, 10', [-0.284161, 0.458538, 1.0]], ['2, k, 11', [-0.314966, 0.487229, 1.0]], ['2, k, 12', [-0.355721, -0.641422, 1.0]], ['2, k, 13', [-0.422454, -0.938775, 1.0]], ['2, k, 14', [-0.464457, -1.26707, 1.0]], ['2, k, 15', [-0.480199, -1.36011, 1.0]], ['2, k, 16', [-0.229486, -0.612125, 1.0]], ['2, k, 17', [-0.171315, -0.89084, 1.0]], ['2, k, 18', [-0.115637, -1.17405, 1.0]], ['2, k, 19', [-0.107807, -1.27493, 1.0]], ['2, k, 20', [-0.38312, -0.190571, 1.0]], ['2, k, 21', [-0.898644, 0.0472412, 1.0]], ['2, k, 22', [-0.873718, -0.034635, 1.0]], ['2, k, 23', [-0.343392, 0.519828, 1.0]], ['2, k, 24', [-0.355493, 0.472916, 1.0]]]
[['2, k, 0', [-0.294029, -0.628268, 1.0]], ['2, k, 1', [-0.344614, -0.377215, 1.0]], ['2, k, 2', [-0.396693, -0.127964, 1.0]], ['2, k, 3', [-0.479248, -0.00314254, 1.0]], ['2, k, 4', [-0.524792, -0.198705, 1.0]], ['2, k, 5', [-0.712012, -0.116909, 1.0]], ['2, k, 6', [-0.894195, -0.0502705, 1.0]], ['2, k, 7', [-0.858305, -0.0444625, 1.0]], ['2, k, 8', [-0.267348, -0.0715931, 1.0]], ['2, k, 9', [-0.254972, 0.199232, 1.0]], ['2, k, 10', [-0.308684, 0.453317, 1.0]], ['2, k, 11', [-0.353588, 0.482726, 1.0]], ['2, k, 12', [-0.351083, -0.635235, 1.0]], ['2, k, 13', [-0.42043, -0.925599, 1.0]], ['2, k, 14', [-0.455539, -1.21346, 1.0]], ['2, k, 15', [-0.47478, -1.30927, 1.0]], ['2, k, 16', [-0.226675, -0.606295, 1.0]], ['2, k, 17', [-0.169513, -0.891637, 1.0]], ['2, k, 18', [-0.115127, -1.19656, 1.0]], ['2, k, 19', [-0.120514, -1.2858, 1.0]], ['2, k, 20', [-0.383659, -0.189709, 1.0]], ['2, k, 21', [-0.901779, 0.0104139, 1.0]], ['2, k, 22', [-0.877094, -0.0490273, 1.0]], ['2, k, 23', [-0.371153, 0.51979, 1.0]], ['2, k, 24', [-0.418221, 0.457565, 1.0]]]
[['2, k, 0', [-0.292079, -0.628756, 1.0]], ['2, k, 1', [-0.344883, -0.377524, 1.0]], ['2, k, 2', [-0.398952, -0.128874, 1.0]], ['2, k, 3', [-0.489037, -0.00790739, 1.0]], ['2, k, 4', [-0.525902, -0.199459, 1.0]], ['2, k, 5', [-0.722342, -0.134668, 1.0]], ['2, k, 6', [-0.904357, -0.0533968, 1.0]], ['2, k, 7', [-0.904536, -0.0265504, 1.0]], ['2, k, 8', [-0.280583, -0.0738529, 1.0]], ['2, k, 9', [-0.281477, 0.197707, 1.0]], ['2, k, 10', [-0.322676, 0.392494, 1.0]], ['2, k, 11', [-0.353496, 0.456804, 1.0]], ['2, k, 12', [-0.349413, -0.636366, 1.0]], ['2, k, 13', [-0.420497, -0.922727, 1.0]], ['2, k, 14', [-0.456385, -1.21201, 1.0]], ['2, k, 15', [-0.475647, -1.30801, 1.0]], ['2, k, 16', [-0.2258, -0.606741, 1.0]], ['2, k, 17', [-0.167197, -0.892827, 1.0]], ['2, k, 18', [-0.111891, -1.18094, 1.0]], ['2, k, 19', [-0.121201, -1.2725, 1.0]], ['2, k, 20', [-0.385323, -0.190477, 1.0]], ['2, k, 21', [-0.908142, -0.00813577, 1.0]], ['2, k, 22', [-0.897709, -0.0309647, 1.0]], ['2, k, 23', [-0.381954, 0.517367, 1.0]], ['2, k, 24', [-0.385542, 0.491868, 1.0]]]
[['2, k, 0', [-0.290939, -0.630076, 1.0]], ['2, k, 1', [-0.344798, -0.377868, 1.0]], ['2, k, 2', [-0.399008, -0.129112, 1.0]], ['2, k, 3', [-0.503802, -0.00917913, 1.0]], ['2, k, 4', [-0.527611, -0.20102, 1.0]], ['2, k, 5', [-0.720391, -0.152566, 1.0]], ['2, k, 6', [-0.902979, -0.0841578, 1.0]], ['2, k, 7', [-0.858086, -0.0978773, 1.0]], ['2, k, 8', [-0.281325, -0.0762026, 1.0]], ['2, k, 9', [-0.299424, 0.195406, 1.0]], ['2, k, 10', [-0.330166, 0.392669, 1.0]], ['2, k, 11', [-0.386771, 0.45997, 1.0]], ['2, k, 12', [-0.347945, -0.639715, 1.0]], ['2, k, 13', [-0.421002, -0.921395, 1.0]], ['2, k, 14', [-0.457056, -1.20973, 1.0]], ['2, k, 15', [-0.470569, -1.30247, 1.0]], ['2, k, 16', [-0.224561, -0.609164, 1.0]], ['2, k, 17', [-0.161978, -0.897685, 1.0]], ['2, k, 18', [-0.112292, -1.18071, 1.0]], ['2, k, 19', [-0.123494, -1.26557, 1.0]], ['2, k, 20', [-0.385375, -0.190733, 1.0]], ['2, k, 21', [-0.900754, -0.0519415, 1.0]], ['2, k, 22', [-0.884365, -0.107672, 1.0]], ['2, k, 23', [-0.413687, 0.516146, 1.0]], ['2, k, 24', [-0.385109, 0.457594, 1.0]]]
