[['2, k, 0', [0.0155907, -0.353432, 1.0]], ['2, k, 1', [0.0161744, -0.0203778, 1.0]], ['2, k, 2', [0.016673, 0.305625, 1.0]], ['2, k, 3', [0.0470309, 0.461239, 1.0]], ['2, k, 4', [-0.143709, 0.203132, 1.0]], ['2, k, 5', [-0.182777, -0.0366728, 1.0]], ['2, k, 6', [-0.10563, -0.198134, 1.0]], ['2, k, 7', [-0.0265695, -0.253165, 1.0]], ['2, k, 8', [0.191174, 0.196022, 1.0]], ['2, k, 9', [0.220198, -0.0375338, 1.0]], ['2, k, 10', [0.122362, -0.234629, 1.0]], ['2, k, 11', [0.0532395, -0.286601, 1.0]], ['2, k, 12', [-0.0608205, -0.347604, 1.0]], ['2, k, 13', [-0.127905, -0.749085, 1.0]], ['2, k, 14', [-0.137111, -1.13145, 1.0]], ['2, k, 15', [-0.170654, -1.20215, 1.0]], ['2, k, 16', [0.091621, -0.350795, 1.0]], ['2, k, 17', [0.149595, -0.743639, 1.0]], ['2, k, 18', [0.183382, -1.11658, 1.0]], ['2, k, 19', [0.144775, -1.19336, 1.0]], ['2, k, 20', [0.0165632, 0.225105, 1.0]], ['2, k, 21', [0.00545907, -0.318684, 1.0]], ['2, k, 22', [0.00667716, -0.213086, 1.0]], ['2, k, 23', [0.027797, -0.344791, 1.0]], ['2, k, 24', [0.0101345, -0.240015, 1.0]]]
[['2, k, 0', [0.0231172, -0.326904, 1.0]], ['2, k, 1', [0.0198968, -0.00601007, 1.0]], ['2, k, 2', [0.0189399, 0.300748, 1.0]], ['2, k, 3', [0.0487455, 0.457699, 1.0]], ['2, k, 4', [-0.144443, 0.195147, 1.0]], ['2, k, 5', [-0.206813, -0.0915315, 1.0]], ['2, k, 6', [-0.201806, -0.32968, 1.0]], ['2, k, 7', [-0.198949, -0.404632, 1.0]], ['2, k, 8', [0.194844, 0.181202, 1.0]], ['2, k, 9', [0.25971, -0.0953985, 1.0]], ['2, k, 10', [0.266822, -0.333001, 1.0]], ['2, k, 11', [0.252153, -0.422102, 1.0]], ['2, k, 12', [-0.0537293, -0.32702, 1.0]], ['2, k, 13', [-0.12817, -0.742681, 1.0]], ['2, k, 14', [-0.142848, -1.11428, 1.0]], ['2, k, 15', [-0.16804, -1.19454, 1.0]], ['2, k, 16', [0.0985983, -0.323622, 1.0]], ['2, k, 17', [0.142745, -0.722392, 1.0]], ['2, k, 18', [0.178217, -1.10755, 1.0]], ['2, k, 19', [0.205811, -1.18652, 1.0]], ['2, k, 20', [0.0189773, 0.224431, 1.0]], ['2, k, 21', [-0.201853, -0.486583, 1.0]], ['2, k, 22', [-0.148682, -0.376864, 1.0]], ['2, k, 23', [0.247105, -0.50361, 1.0]], ['2, k, 24', [0.206229, -0.414437, 1.0]]]
[['2, k, 0', [0.0195134, -0.335107, 1.0]], ['2, k, 1', [0.0188877, -0.0107608, 1.0]], ['2, k, 2', [0.0188638, 0.300035, 1.0]], ['2, k, 3', [0.0492882, 0.456146, 1.0]], ['2, k, 4', [-0.144954, 0.193739, 1.0]], ['2, k, 5', [-0.214054, -0.0920121, 1.0]], ['2, k, 6', [-0.225171, -0.334356, 1.0]], ['2, k, 7', [-0.237554, -0.407132, 1.0]], ['2, k, 8', [0.195425, 0.180818, 1.0]], ['2, k, 9', [0.270478, -0.102838, 1.0]], ['2, k, 10', [0.281886, -0.344319, 1.0]], ['2, k, 11', [0.276261, -0.426029, 1.0]], ['2, k, 12', [-0.0566508, -0.331418, 1.0]], ['2, k, 13', [-0.1019, -0.679662, 1.0]], ['2, k, 14', [-0.142717, -1.13317, 1.0]], ['2, k, 15', [-0.126414, -1.20627, 1.0]], ['2, k, 16', [0.0954317, -0.332697, 1.0]], ['2, k, 17', [0.153096, -0.807007, 1.0]], ['2, k, 18', [0.166525, -1.18911, 1.0]], ['2, k, 19', [0.190861, -1.24106, 1.0]], ['2, k, 20', [0.0188088, 0.223276, 1.0]], ['2, k, 21', [-0.237498, -0.494549, 1.0]], ['2, k, 22', [-0.175587, -0.392785, 1.0]], ['2, k, 23', [0.265973, -0.506276, 1.0]], ['2, k, 24', [0.228894, -0.431622, 1.0]]]
[['2, k, 0', [0.0195239, -0.336444, 1.0]], ['2, k, 1', [0.0189723, -0.012194, 1.0]], ['2, k, 2', [0.0189171, 0.299775, 1.0]], ['2, k, 3', [0.0494085, 0.455788, 1.0]], ['2, k, 4', [-0.145255, 0.193123, 1.0]], ['2, k, 5', [-0.221505, -0.0975039, 1.0]], ['2, k, 6', [-0.25785, -0.341837, 1.0]], ['2, k, 7', [-0.264003, -0.409542, 1.0]], ['2, k, 8', [0.196644, 0.183277, 1.0]], ['2, k, 9', [0.281628, -0.10321, 1.0]], ['2, k, 10', [0.297628, -0.348306, 1.0]], ['2, k, 11', [0.290847, -0.415488, 1.0]], ['2, k, 12', [-0.0568453, -0.332891, 1.0]], ['2, k, 13', [-0.125345, -0.781299, 1.0]], ['2, k, 14', [-0.142084, -1.13984, 1.0]], ['2, k, 15', [-0.113806, -1.20632, 1.0]], ['2, k, 16', [0.0955608, -0.333451, 1.0]], ['2, k, 17', [0.154506, -0.805444, 1.0]], ['2, k, 18', [0.165253, -1.1931, 1.0]], ['2, k, 19', [0.165395, -1.24439, 1.0]], ['2, k, 20', [0.0188892, 0.222638, 1.0]], ['2, k, 21', [-0.264474, -0.500214, 1.0]], ['2, k, 22', [-0.221819, -0.415787, 1.0]], ['2, k, 23', [0.292336, -0.49606, 1.0]], ['2, k, 24', [0.246166, -0.431018, 1.0]]]
[['2, k, 0', [0.0186251, -0.339565, 1.0]], ['2, k, 1', [0.0188673, -0.0142401, 1.0]], ['2, k, 2', [0.0193695, 0.299368, 1.0]], ['2, k, 3', [0.0495542, 0.455432, 1.0]], ['2, k, 4', [-0.144759, 0.192375, 1.0]], ['2, k, 5', [-0.234061, -0.0928483, 1.0]], ['2, k, 6', [-0.275655, -0.338847, 1.0]], ['2, k, 7', [-0.288849, -0.410466, 1.0]], ['2, k, 8', [0.197522, 0.183746, 1.0]], ['2, k, 9', [0.291211, -0.100315, 1.0]], ['2, k, 10', [0.305541, -0.347375, 1.0]], ['2, k, 11', [0.305481, -0.410793, 1.0]], ['2, k, 12', [-0.0579849, -0.335728, 1.0]], ['2, k, 13', [-0.126482, -0.784339, 1.0]], ['2, k, 14', [-0.148049, -1.13793, 1.0]], ['2, k, 15', [-0.115273, -1.20759, 1.0]], ['2, k, 16', [0.0949551, -0.33623, 1.0]], ['2, k, 17', [0.154169, -0.805745, 1.0]], ['2, k, 18', [0.166101, -1.19313, 1.0]], ['2, k, 19', [0.170468, -1.24616, 1.0]], ['2, k, 20', [0.0191915, 0.221835, 1.0]], ['2, k, 21', [-0.285591, -0.484761, 1.0]], ['2, k, 22', [-0.247315, -0.414946, 1.0]], ['2, k, 23', [0.300998, -0.496893, 1.0]], ['2, k, 24', [0.264841, -0.415135, 1.0]]]
[['2, k, 0', [0.0186888, -0.339798, 1.0]], ['2, k, 1', [0.0191681, -0.0148904, 1.0]], ['2, k, 2', [0.0199985, 0.299181, 1.0]], ['2, k, 3', [0.0494599, 0.455344, 1.0]], ['2, k, 4', [-0.144006, 0.191506, 1.0]], ['2, k, 5', [-0.246414, -0.0866136, 1.0]], ['2, k, 6', [-0.290955, -0.33346, 1.0]], ['2, k, 7', [-0.310418, -0.403578, 1.0]], ['2, k, 8', [0.197868, 0.183905, 1.0]], ['2, k, 9', [0.295197, -0.0990229, 1.0]], ['2, k, 10', [0.334479, -0.347275, 1.0]], ['2, k, 11', [0.315155, -0.41543, 1.0]], ['2, k, 12', [-0.0580022, -0.335864, 1.0]], ['2, k, 13', [-0.129004, -0.787997, 1.0]], ['2, k, 14', [-0.14796, -1.13763, 1.0]], ['2, k, 15', [-0.114924, -1.20836, 1.0]], ['2, k, 16', [0.0951103, -0.336481, 1.0]], ['2, k, 17', [0.154076, -0.806309, 1.0]], ['2, k, 18', [0.162585, -1.17646, 1.0]], ['2, k, 19', [0.169175, -1.23102, 1.0]], ['2, k, 20', [0.019765, 0.221484, 1.0]], ['2, k, 21', [-0.312733, -0.486175, 1.0]], ['2, k, 22', [-0.269803, -0.414543, 1.0]], ['2, k, 23', [0.302547, -0.482609, 1.0]], ['2, k, 24', [0.27651, -0.429263, 1.0]]]
[['2, k, 0', [0.0183735, -0.339357, 1.0]], ['2, k, 1', [0.0191524, -0.01488, 1.0]], ['2, k, 2', [0.0205253, 0.299263, 1.0]], ['2, k, 3', [0.0493408, 0.455328, 1.0]], ['2, k, 4', [-0.143881, 0.191758, 1.0]], ['2, k, 5', [-0.251911, -0.0718095, 1.0]], ['2, k, 6', [-0.305072, -0.3279, 1.0]], ['2, k, 7', [-0.326504, -0.405412, 1.0]], ['2, k, 8', [0.198562, 0.184101, 1.0]], ['2, k, 9', [0.305134, -0.088373, 1.0]], ['2, k, 10', [0.333036, -0.338773, 1.0]], ['2, k, 11', [0.326719, -0.404154, 1.0]], ['2, k, 12', [-0.0585454, -0.335033, 1.0]], ['2, k, 13', [-0.128919, -0.798477, 1.0]], ['2, k, 14', [-0.142998, -1.18149, 1.0]], ['2, k, 15', [-0.16213, -1.25711, 1.0]], ['2, k, 16', [0.0949232, -0.336222, 1.0]], ['2, k, 17', [0.15136, -0.791292, 1.0]], ['2, k, 18', [0.164872, -1.17812, 1.0]], ['2, k, 19', [0.170968, -1.23521, 1.0]], ['2, k, 20', [0.0201368, 0.22157, 1.0]], ['2, k, 21', [-0.323655, -0.484525, 1.0]], ['2, k, 22', [-0.288054, -0.415917, 1.0]], ['2, k, 23', [0.319076, -0.475513, 1.0]], ['2, k, 24', [0.291598, -0.396673, 1.0]]]
[['2, k, 0', [0.0178651, -0.33553, 1.0]], ['2, k, 1', [0.0196146, -0.0147201, 1.0]], ['2, k, 2', [0.0222544, 0.297261, 1.0]], ['2, k, 3', [0.0491114, 0.455578, 1.0]], ['2, k, 4', [-0.143964, 0.191661, 1.0]], ['2, k, 5', [-0.256234, -0.0695603, 1.0]], ['2, k, 6', [-0.314228, -0.326376, 1.0]], ['2, k, 7', [-0.340033, -0.390503, 1.0]], ['2, k, 8', [0.199258, 0.184085, 1.0]], ['2, k, 9', [0.311187, -0.0837437, 1.0]], ['2, k, 10', [0.348433, -0.333429, 1.0]], ['2, k, 11', [0.338863, -0.403091, 1.0]], ['2, k, 12', [-0.059297, -0.33093, 1.0]], ['2, k, 13', [-0.128371, -0.797209, 1.0]], ['2, k, 14', [-0.151368, -1.11014, 1.0]], ['2, k, 15', [-0.141805, -1.19533, 1.0]], ['2, k, 16', [0.0946323, -0.332428, 1.0]], ['2, k, 17', [0.150777, -0.790749, 1.0]], ['2, k, 18', [0.169963, -1.17997, 1.0]], ['2, k, 19', [0.147801, -1.24074, 1.0]], ['2, k, 20', [0.0214795, 0.220296, 1.0]], ['2, k, 21', [-0.344209, -0.474626, 1.0]], ['2, k, 22', [-0.299777, -0.393924, 1.0]], ['2, k, 23', [0.325872, -0.468448, 1.0]], ['2, k, 24', [0.300157, -0.407859, 1.0]]]
[['2, k, 0', [0.0180463, -0.33375, 1.0]], ['2, k, 1', [0.0197467, -0.0143342, 1.0]], ['2, k, 2', [0.0222176, 0.296948, 1.0]], ['2, k, 3', [0.0494989, 0.455134, 1.0]], ['2, k, 4', [-0.143818, 0.191417, 1.0]], ['2, k, 5', [-0.258345, -0.0661726, 1.0]], ['2, k, 6', [-0.326313, -0.325527, 1.0]], ['2, k, 7', [-0.350329, -0.394005, 1.0]], ['2, k, 8', [0.199272, 0.184772, 1.0]], ['2, k, 9', [0.313825, -0.078803, 1.0]], ['2, k, 10', [0.350584, -0.328756, 1.0]], ['2, k, 11', [0.348424, -0.392928, 1.0]], ['2, k, 12', [-0.0592456, -0.329489, 1.0]], ['2, k, 13', [-0.128437, -0.799385, 1.0]], ['2, k, 14', [-0.135718, -1.20912, 1.0]], ['2, k, 15', [-0.126032, -1.27073, 1.0]], ['2, k, 16', [0.0949705, -0.330261, 1.0]], ['2, k, 17', [0.150771, -0.791333, 1.0]], ['2, k, 18', [0.169932, -1.17547, 1.0]], ['2, k, 19', [0.152023, -1.25179, 1.0]], ['2, k, 20', [0.021514, 0.220154, 1.0]], ['2, k, 21', [-0.352911, -0.474983, 1.0]], ['2, k, 22', [-0.312239, -0.413339, 1.0]], ['2, k, 23', [0.334333, -0.460394, 1.0]], ['2, k, 24', [0.311339, -0.406046, 1.0]]]
[['2, k, 0', [0.0180421, -0.333845, 1.0]], ['2, k, 1', [0.0197376, -0.0146525, 1.0]], ['2, k, 2', [0.022075, 0.296695, 1.0]], ['2, k, 3', [0.0494768, 0.455043, 1.0]], ['2, k, 4', [-0.143652, 0.191622, 1.0]], ['2, k, 5', [-0.25948, -0.0630446, 1.0]], ['2, k, 6', [-0.332825, -0.324838, 1.0]], ['2, k, 7', [-0.353754, -0.391724, 1.0]], ['2, k, 8', [0.199764, 0.185384, 1.0]], ['2, k, 9', [0.315891, -0.0744841, 1.0]], ['2, k, 10', [0.355408, -0.323986, 1.0]], ['2, k, 11', [0.3573, -0.388812, 1.0]], ['2, k, 12', [-0.0592302, -0.329511, 1.0]], ['2, k, 13', [-0.128921, -0.799403, 1.0]], ['2, k, 14', [-0.141583, -1.18837, 1.0]], ['2, k, 15', [-0.122554, -1.26218, 1.0]], ['2, k, 16', [0.0949291, -0.330501, 1.0]], ['2, k, 17', [0.15047, -0.795637, 1.0]], ['2, k, 18', [0.174886, -1.14032, 1.0]], ['2, k, 19', [0.156735, -1.22895, 1.0]], ['2, k, 20', [0.0214217, 0.219853, 1.0]], ['2, k, 21', [-0.353827, -0.475328, 1.0]], ['2, k, 22', [-0.312962, -0.390962, 1.0]], ['2, k, 23', [0.343467, -0.460519, 1.0]], ['2, k, 24', [0.314769, -0.413337, 1.0]]]
[['2, k, 0', [0.0180507, -0.333998, 1.0]], ['2, k, 1', [0.0196455, -0.014841, 1.0]], ['2, k, 2', [0.0216843, 0.2967, 1.0]], ['2, k, 3', [0.0492034, 0.454952, 1.0]], ['2, k, 4', [-0.143611, 0.191342, 1.0]], ['2, k, 5', [-0.25997, -0.062587, 1.0]], ['2, k, 6', [-0.333458, -0.324588, 1.0]], ['2, k, 7', [-0.353784, -0.392522, 1.0]], ['2, k, 8', [0.200033, 0.18557, 1.0]], ['2, k, 9', [0.316961, -0.0727548, 1.0]], ['2, k, 10', [0.360168, -0.321525, 1.0]], ['2, k, 11', [0.359477, -0.390837, 1.0]], ['2, k, 12', [-0.0592338, -0.329635, 1.0]], ['2, k, 13', [-0.128758, -0.802627, 1.0]], ['2, k, 14', [-0.122777, -1.22939, 1.0]], ['2, k, 15', [-0.110584, -1.26796, 1.0]], ['2, k, 16', [0.0949502, -0.330684, 1.0]], ['2, k, 17', [0.150524, -0.793502, 1.0]], ['2, k, 18', [0.168757, -1.19512, 1.0]], ['2, k, 19', [0.168021, -1.26652, 1.0]], ['2, k, 20', [0.0211291, 0.219781, 1.0]], ['2, k, 21', [-0.358223, -0.47013, 1.0]], ['2, k, 22', [-0.31448, -0.415592, 1.0]], ['2, k, 23', [0.344128, -0.461477, 1.0]], ['2, k, 24', [0.319605, -0.408702, 1.0]]]
[['2, k, 0', [0.0181939, -0.334181, 1.0]], ['2, k, 1', [0.0197639, -0.0149698, 1.0]], ['2, k, 2', [0.0217074, 0.296699, 1.0]], ['2, k, 3', [0.0490664, 0.453757, 1.0]], ['2, k, 4', [-0.143586, 0.191365, 1.0]], ['2, k, 5', [-0.261511, -0.063258, 1.0]], ['2, k, 6', [-0.334799, -0.32432, 1.0]], ['2, k, 7', [-0.350699, -0.401458, 1.0]], ['2, k, 8', [0.200142, 0.185612, 1.0]], ['2, k, 9', [0.317572, -0.0726197, 1.0]], ['2, k, 10', [0.363618, -0.320845, 1.0]], ['2, k, 11', [0.360982, -0.391334, 1.0]], ['2, k, 12', [-0.0591406, -0.32972, 1.0]], ['2, k, 13', [-0.129325, -0.801584, 1.0]], ['2, k, 14', [-0.13991, -1.18146, 1.0]], ['2, k, 15', [-0.11123, -1.26831, 1.0]], ['2, k, 16', [0.0951392, -0.330977, 1.0]], ['2, k, 17', [0.151068, -0.790304, 1.0]], ['2, k, 18', [0.169851, -1.19293, 1.0]], ['2, k, 19', [0.120091, -1.26361, 1.0]], ['2, k, 20', [0.0211751, 0.219759, 1.0]], ['2, k, 21', [-0.35512, -0.47817, 1.0]], ['2, k, 22', [-0.311745, -0.399642, 1.0]], ['2, k, 23', [0.350726, -0.462868, 1.0]], ['2, k, 24', [0.320897, -0.415593, 1.0]]]
[['2, k, 0', [0.0181661, -0.334162, 1.0]], ['2, k, 1', [0.01976, -0.0149468, 1.0]], ['2, k, 2', [0.0217147, 0.296759, 1.0]], ['2, k, 3', [0.0490547, 0.453827, 1.0]], ['2, k, 4', [-0.14303, 0.191584, 1.0]], ['2, k, 5', [-0.262993, -0.0618253, 1.0]], ['2, k, 6', [-0.331028, -0.334539, 1.0]], ['2, k, 7', [-0.338179, -0.399174, 1.0]], ['2, k, 8', [0.200512, 0.18622, 1.0]], ['2, k, 9', [0.318259, -0.0708192, 1.0]], ['2, k, 10', [0.364857, -0.318996, 1.0]], ['2, k, 11', [0.358593, -0.390924, 1.0]], ['2, k, 12', [-0.0592297, -0.329605, 1.0]], ['2, k, 13', [-0.129492, -0.804236, 1.0]], ['2, k, 14', [-0.153946, -1.12601, 1.0]], ['2, k, 15', [-0.122876, -1.22009, 1.0]], ['2, k, 16', [0.0951337, -0.331044, 1.0]], ['2, k, 17', [0.149628, -0.795726, 1.0]], ['2, k, 18', [0.169006, -1.18359, 1.0]], ['2, k, 19', [0.153826, -1.25455, 1.0]], ['2, k, 20', [0.0211828, 0.219809, 1.0]], ['2, k, 21', [-0.339118, -0.482291, 1.0]], ['2, k, 22', [-0.29441, -0.375872, 1.0]], ['2, k, 23', [0.341292, -0.462598, 1.0]], ['2, k, 24', [0.317339, -0.402701, 1.0]]]
[['2, k, 0', [0.0181821, -0.334169, 1.0]], ['2, k, 1', [0.0197531, -0.0149437, 1.0]], ['2, k, 2', [0.0215732, 0.296878, 1.0]], ['2, k, 3', [0.049059, 0.453787, 1.0]], ['2, k, 4', [-0.142995, 0.191611, 1.0]], ['2, k, 5', [-0.260454, -0.0680821, 1.0]], ['2, k, 6', [-0.311109, -0.324975, 1.0]], ['2, k, 7', [-0.322503, -0.398671, 1.0]], ['2, k, 8', [0.201127, 0.187476, 1.0]], ['2, k, 9', [0.317882, -0.0733466, 1.0]], ['2, k, 10', [0.362348, -0.324753, 1.0]], ['2, k, 11', [0.349268, -0.39671, 1.0]], ['2, k, 12', [-0.0592126, -0.329614, 1.0]], ['2, k, 13', [-0.129567, -0.805587, 1.0]], ['2, k, 14', [-0.156746, -1.12757, 1.0]], ['2, k, 15', [-0.12006, -1.21352, 1.0]], ['2, k, 16', [0.0951505, -0.331051, 1.0]], ['2, k, 17', [0.149572, -0.793428, 1.0]], ['2, k, 18', [0.168859, -1.18363, 1.0]], ['2, k, 19', [0.143914, -1.25784, 1.0]], ['2, k, 20', [0.0210997, 0.219875, 1.0]], ['2, k, 21', [-0.318569, -0.484181, 1.0]], ['2, k, 22', [-0.279876, -0.397269, 1.0]], ['2, k, 23', [0.332601, -0.461284, 1.0]], ['2, k, 24', [0.303514, -0.418251, 1.0]]]
[['2, k, 0', [0.0179505, -0.33463, 1.0]], ['2, k, 1', [0.0197322, -0.0150456, 1.0]], ['2, k, 2', [0.0215995, 0.296901, 1.0]], ['2, k, 3', [0.0488858, 0.454235, 1.0]], ['2, k, 4', [-0.142888, 0.191756, 1.0]], ['2, k, 5', [-0.252796, -0.0737186, 1.0]], ['2, k, 6', [-0.300979, -0.330586, 1.0]], ['2, k, 7', [-0.297499, -0.407836, 1.0]], ['2, k, 8', [0.201178, 0.187465, 1.0]], ['2, k, 9', [0.310153, -0.076874, 1.0]], ['2, k, 10', [0.354461, -0.324158, 1.0]], ['2, k, 11', [0.338786, -0.398971, 1.0]], ['2, k, 12', [-0.0595633, -0.330376, 1.0]], ['2, k, 13', [-0.129168, -0.802019, 1.0]], ['2, k, 14', [-0.15731, -1.13064, 1.0]], ['2, k, 15', [-0.109748, -1.21987, 1.0]], ['2, k, 16', [0.0950122, -0.331284, 1.0]], ['2, k, 17', [0.14946, -0.795546, 1.0]], ['2, k, 18', [0.169799, -1.1815, 1.0]], ['2, k, 19', [0.173928, -1.25844, 1.0]], ['2, k, 20', [0.0211089, 0.219875, 1.0]], ['2, k, 21', [-0.297577, -0.486298, 1.0]], ['2, k, 22', [-0.262469, -0.391043, 1.0]], ['2, k, 23', [0.318588, -0.465506, 1.0]], ['2, k, 24', [0.296832, -0.405269, 1.0]]]
[['2, k, 0', [0.018225, -0.335043, 1.0]], ['2, k, 1', [0.0197773, -0.0152132, 1.0]], ['2, k, 2', [0.0214501, 0.296907, 1.0]], ['2, k, 3', [0.0490644, 0.45428, 1.0]], ['2, k, 4', [-0.142569, 0.19175, 1.0]], ['2, k, 5', [-0.247909, -0.0755418, 1.0]], ['2, k, 6', [-0.271869, -0.319872, 1.0]], ['2, k, 7', [-0.272093, -0.402249, 1.0]], ['2, k, 8', [0.201322, 0.18724, 1.0]], ['2, k, 9', [0.306424, -0.0801255, 1.0]], ['2, k, 10', [0.334911, -0.330099, 1.0]], ['2, k, 11', [0.322265, -0.396237, 1.0]], ['2, k, 12', [-0.059293, -0.330618, 1.0]], ['2, k, 13', [-0.12995, -0.804111, 1.0]], ['2, k, 14', [-0.139538, -1.19132, 1.0]], ['2, k, 15', [-0.166904, -1.26384, 1.0]], ['2, k, 16', [0.0952874, -0.331905, 1.0]], ['2, k, 17', [0.149464, -0.796336, 1.0]], ['2, k, 18', [0.170139, -1.18275, 1.0]], ['2, k, 19', [0.174448, -1.26, 1.0]], ['2, k, 20', [0.0210348, 0.219825, 1.0]], ['2, k, 21', [-0.27038, -0.479788, 1.0]], ['2, k, 22', [-0.232641, -0.401829, 1.0]], ['2, k, 23', [0.316902, -0.459673, 1.0]], ['2, k, 24', [0.275817, -0.411504, 1.0]]]
[['2, k, 0', [0.0175552, -0.336067, 1.0]], ['2, k, 1', [0.0194946, -0.0155347, 1.0]], ['2, k, 2', [0.0212635, 0.296983, 1.0]], ['2, k, 3', [0.0490085, 0.454216, 1.0]], ['2, k, 4', [-0.142771, 0.191891, 1.0]], ['2, k, 5', [-0.241233, -0.0785051, 1.0]], ['2, k, 6', [-0.242266, -0.315496, 1.0]], ['2, k, 7', [-0.239452, -0.39852, 1.0]], ['2, k, 8', [0.200935, 0.18713, 1.0]], ['2, k, 9', [0.296095, -0.087871, 1.0]], ['2, k, 10', [0.317701, -0.332448, 1.0]], ['2, k, 11', [0.302627, -0.395175, 1.0]], ['2, k, 12', [-0.0599569, -0.331666, 1.0]], ['2, k, 13', [-0.129754, -0.80466, 1.0]], ['2, k, 14', [-0.129919, -1.23479, 1.0]], ['2, k, 15', [-0.0814819, -1.28613, 1.0]], ['2, k, 16', [0.0946433, -0.332835, 1.0]], ['2, k, 17', [0.150187, -0.799398, 1.0]], ['2, k, 18', [0.168431, -1.17994, 1.0]], ['2, k, 19', [0.176583, -1.25894, 1.0]], ['2, k, 20', [0.0208566, 0.219802, 1.0]], ['2, k, 21', [-0.228403, -0.470792, 1.0]], ['2, k, 22', [-0.205824, -0.378042, 1.0]], ['2, k, 23', [0.291236, -0.464478, 1.0]], ['2, k, 24', [0.258674, -0.401502, 1.0]]]
[['2, k, 0', [0.0178082, -0.336584, 1.0]], ['2, k, 1', [0.0195695, -0.0156045, 1.0]], ['2, k, 2', [0.0213188, 0.297487, 1.0]], ['2, k, 3', [0.0488578, 0.454624, 1.0]], ['2, k, 4', [-0.142958, 0.191554, 1.0]], ['2, k, 5', [-0.234056, -0.07685, 1.0]], ['2, k, 6', [-0.215244, -0.308711, 1.0]], ['2, k, 7', [-0.209878, -0.388423, 1.0]], ['2, k, 8', [0.200847, 0.1875, 1.0]], ['2, k, 9', [0.288955, -0.0917317, 1.0]], ['2, k, 10', [0.289132, -0.329766, 1.0]], ['2, k, 11', [0.279075, -0.39383, 1.0]], ['2, k, 12', [-0.0597497, -0.332299, 1.0]], ['2, k, 13', [-0.129524, -0.805295, 1.0]], ['2, k, 14', [-0.14484, -1.18438, 1.0]], ['2, k, 15', [-0.0909404, -1.26287, 1.0]], ['2, k, 16', [0.0949746, -0.333292, 1.0]], ['2, k, 17', [0.150801, -0.800562, 1.0]], ['2, k, 18', [0.169644, -1.17806, 1.0]], ['2, k, 19', [0.17522, -1.25788, 1.0]], ['2, k, 20', [0.0209243, 0.220064, 1.0]], ['2, k, 21', [-0.193935, -0.462685, 1.0]], ['2, k, 22', [-0.17779, -0.376573, 1.0]], ['2, k, 23', [0.261005, -0.46155, 1.0]], ['2, k, 24', [0.230872, -0.403007, 1.0]]]
[['2, k, 0', [0.020015, -0.338926, 1.0]], ['2, k, 1', [0.0197309, -0.0161609, 1.0]], ['2, k, 2', [0.0199845, 0.297806, 1.0]], ['2, k, 3', [0.0488472, 0.455166, 1.0]], ['2, k, 4', [-0.14276, 0.190108, 1.0]], ['2, k, 5', [-0.223158, -0.0674768, 1.0]], ['2, k, 6', [-0.190301, -0.312429, 1.0]], ['2, k, 7', [-0.174347, -0.381064, 1.0]], ['2, k, 8', [0.200428, 0.186366, 1.0]], ['2, k, 9', [0.282534, -0.0943617, 1.0]], ['2, k, 10', [0.269732, -0.32661, 1.0]], ['2, k, 11', [0.248535, -0.391811, 1.0]], ['2, k, 12', [-0.0574774, -0.337408, 1.0]], ['2, k, 13', [-0.128304, -0.804341, 1.0]], ['2, k, 14', [-0.145036, -1.1823, 1.0]], ['2, k, 15', [-0.0947149, -1.26075, 1.0]], ['2, k, 16', [0.0972826, -0.333925, 1.0]], ['2, k, 17', [0.151173, -0.797718, 1.0]], ['2, k, 18', [0.169993, -1.1778, 1.0]], ['2, k, 19', [0.219, -1.2474, 1.0]], ['2, k, 20', [0.0201634, 0.220072, 1.0]], ['2, k, 21', [-0.164243, -0.448238, 1.0]], ['2, k, 22', [-0.138597, -0.400095, 1.0]], ['2, k, 23', [0.227628, -0.458415, 1.0]], ['2, k, 24', [0.204504, -0.395951, 1.0]]]
[['2, k, 0', [0.0228618, -0.340586, 1.0]], ['2, k, 1', [0.0206343, -0.0165962, 1.0]], ['2, k, 2', [0.0204267, 0.29823, 1.0]], ['2, k, 3', [0.0489261, 0.454535, 1.0]], ['2, k, 4', [-0.142262, 0.188698, 1.0]], ['2, k, 5', [-0.220274, -0.0660204, 1.0]], ['2, k, 6', [-0.170734, -0.301936, 1.0]], ['2, k, 7', [-0.139309, -0.369144, 1.0]], ['2, k, 8', [0.200314, 0.185835, 1.0]], ['2, k, 9', [0.270062, -0.0866079, 1.0]], ['2, k, 10', [0.248518, -0.319388, 1.0]], ['2, k, 11', [0.221328, -0.381506, 1.0]], ['2, k, 12', [-0.0560602, -0.340157, 1.0]], ['2, k, 13', [-0.139341, -0.865169, 1.0]], ['2, k, 14', [-0.143169, -1.18831, 1.0]], ['2, k, 15', [-0.121021, -1.2683, 1.0]], ['2, k, 16', [0.102077, -0.334206, 1.0]], ['2, k, 17', [0.151663, -0.801924, 1.0]], ['2, k, 18', [0.17135, -1.18529, 1.0]], ['2, k, 19', [0.186208, -1.2471, 1.0]], ['2, k, 20', [0.0206907, 0.220225, 1.0]], ['2, k, 21', [-0.115731, -0.436657, 1.0]], ['2, k, 22', [-0.0890496, -0.345249, 1.0]], ['2, k, 23', [0.208437, -0.446702, 1.0]], ['2, k, 24', [0.181051, -0.381815, 1.0]]]
