[['2, k, 0', [-0.380733, -0.713059, 1.0]], ['2, k, 1', [-0.394684, -0.417275, 1.0]], ['2, k, 2', [-0.406241, -0.126217, 1.0]], ['2, k, 3', [-0.39002, 0.01265, 1.0]], ['2, k, 4', [-0.502248, -0.192799, 1.0]], ['2, k, 5', [-0.544931, -0.272132, 1.0]], ['2, k, 6', [-0.439519, -0.288554, 1.0]], ['2, k, 7', [-0.357039, -0.262049, 1.0]], ['2, k, 8', [-0.252659, -0.222773, 1.0]], ['2, k, 9', [-0.129867, -0.307587, 1.0]], ['2, k, 10', [0.0285645, -0.298247, 1.0]], ['2, k, 11', [0.142637, -0.274841, 1.0]], ['2, k, 12', [-0.432582, -0.69691, 1.0]], ['2, k, 13', [-0.583541, -0.890618, 1.0]], ['2, k, 14', [-0.487621, -1.10877, 1.0]], ['2, k, 15', [-0.500347, -1.18747, 1.0]], ['2, k, 16', [-0.31885, -0.710373, 1.0]], ['2, k, 17', [-0.202193, -0.987028, 1.0]], ['2, k, 18', [-0.230738, -1.23489, 1.0]], ['2, k, 19', [-0.183245, -1.29896, 1.0]], ['2, k, 20', [-0.403764, -0.198385, 1.0]], ['2, k, 21', [-0.332653, -0.262042, 1.0]], ['2, k, 22', [-0.37737, -0.253199, 1.0]], ['2, k, 23', [0.159189, -0.265009, 1.0]], ['2, k, 24', [0.129447, -0.274137, 1.0]]]
[['2, k, 0', [-0.367763, -0.680103, 1.0]], ['2, k, 1', [-0.384015, -0.40204, 1.0]], ['2, k, 2', [-0.398782, -0.12713, 1.0]], ['2, k, 3', [-0.380023, 0.0148855, 1.0]], ['2, k, 4', [-0.495272, -0.195423, 1.0]], ['2, k, 5', [-0.494515, -0.273777, 1.0]], ['2, k, 6', [-0.366879, -0.278587, 1.0]], ['2, k, 7', [-0.267787, -0.259228, 1.0]], ['2, k, 8', [-0.251053, -0.224704, 1.0]], ['2, k, 9', [-0.138005, -0.313731, 1.0]], ['2, k, 10', [-0.176845, -0.294551, 1.0]], ['2, k, 11', [-0.0781895, -0.285296, 1.0]], ['2, k, 12', [-0.417836, -0.664741, 1.0]], ['2, k, 13', [-0.475703, -0.942335, 1.0]], ['2, k, 14', [-0.510377, -1.18458, 1.0]], ['2, k, 15', [-0.503719, -1.23343, 1.0]], ['2, k, 16', [-0.308011, -0.677944, 1.0]], ['2, k, 17', [-0.241015, -0.967784, 1.0]], ['2, k, 18', [-0.216415, -1.24594, 1.0]], ['2, k, 19', [-0.155607, -1.27901, 1.0]], ['2, k, 20', [-0.395356, -0.195656, 1.0]], ['2, k, 21', [-0.236104, -0.257707, 1.0]], ['2, k, 22', [-0.224754, -0.279377, 1.0]], ['2, k, 23', [-0.111407, -0.280012, 1.0]], ['2, k, 24', [-0.107948, -0.281434, 1.0]]]
[['2, k, 0', [-0.367311, -0.680371, 1.0]], ['2, k, 1', [-0.383452, -0.402091, 1.0]], ['2, k, 2', [-0.397987, -0.127109, 1.0]], ['2, k, 3', [-0.379721, 0.0151075, 1.0]], ['2, k, 4', [-0.494433, -0.1952, 1.0]], ['2, k, 5', [-0.493153, -0.273434, 1.0]], ['2, k, 6', [-0.363967, -0.279081, 1.0]], ['2, k, 7', [-0.2683, -0.26107, 1.0]], ['2, k, 8', [-0.250845, -0.225053, 1.0]], ['2, k, 9', [-0.137579, -0.312597, 1.0]], ['2, k, 10', [-0.1765, -0.293621, 1.0]], ['2, k, 11', [-0.249667, -0.261404, 1.0]], ['2, k, 12', [-0.417318, -0.665006, 1.0]], ['2, k, 13', [-0.475493, -0.942442, 1.0]], ['2, k, 14', [-0.507127, -1.18178, 1.0]], ['2, k, 15', [-0.510396, -1.23186, 1.0]], ['2, k, 16', [-0.307684, -0.678182, 1.0]], ['2, k, 17', [-0.241002, -0.967829, 1.0]], ['2, k, 18', [-0.217669, -1.24673, 1.0]], ['2, k, 19', [-0.15706, -1.28043, 1.0]], ['2, k, 20', [-0.394634, -0.195603, 1.0]], ['2, k, 21', [-0.232855, -0.257869, 1.0]], ['2, k, 22', [-0.242098, -0.232096, 1.0]], ['2, k, 23', [-0.24757, -0.258356, 1.0]], ['2, k, 24', [-0.206804, -0.271099, 1.0]]]
[['2, k, 0', [-0.366748, -0.680448, 1.0]], ['2, k, 1', [-0.382903, -0.402017, 1.0]], ['2, k, 2', [-0.397409, -0.127061, 1.0]], ['2, k, 3', [-0.377799, 0.0152324, 1.0]], ['2, k, 4', [-0.493839, -0.194936, 1.0]], ['2, k, 5', [-0.490487, -0.273175, 1.0]], ['2, k, 6', [-0.360609, -0.279991, 1.0]], ['2, k, 7', [-0.263539, -0.261234, 1.0]], ['2, k, 8', [-0.250714, -0.225274, 1.0]], ['2, k, 9', [-0.137428, -0.312219, 1.0]], ['2, k, 10', [-0.176557, -0.293191, 1.0]], ['2, k, 11', [-0.246283, -0.261287, 1.0]], ['2, k, 12', [-0.416734, -0.665097, 1.0]], ['2, k, 13', [-0.475222, -0.942926, 1.0]], ['2, k, 14', [-0.508496, -1.18037, 1.0]], ['2, k, 15', [-0.494799, -1.21724, 1.0]], ['2, k, 16', [-0.307207, -0.678229, 1.0]], ['2, k, 17', [-0.240794, -0.967585, 1.0]], ['2, k, 18', [-0.212088, -1.26803, 1.0]], ['2, k, 19', [-0.151073, -1.30231, 1.0]], ['2, k, 20', [-0.394071, -0.195509, 1.0]], ['2, k, 21', [-0.227585, -0.261688, 1.0]], ['2, k, 22', [-0.236985, -0.233578, 1.0]], ['2, k, 23', [-0.24688, -0.256357, 1.0]], ['2, k, 24', [-0.211012, -0.264317, 1.0]]]
[['2, k, 0', [-0.365367, -0.680395, 1.0]], ['2, k, 1', [-0.38169, -0.401847, 1.0]], ['2, k, 2', [-0.396292, -0.126995, 1.0]], ['2, k, 3', [-0.377163, 0.0152311, 1.0]], ['2, k, 4', [-0.493315, -0.194779, 1.0]], ['2, k, 5', [-0.484393, -0.272976, 1.0]], ['2, k, 6', [-0.356645, -0.280342, 1.0]], ['2, k, 7', [-0.260111, -0.262505, 1.0]], ['2, k, 8', [-0.250195, -0.225835, 1.0]], ['2, k, 9', [-0.13667, -0.310448, 1.0]], ['2, k, 10', [-0.155312, -0.301505, 1.0]], ['2, k, 11', [-0.241164, -0.264203, 1.0]], ['2, k, 12', [-0.415588, -0.665118, 1.0]], ['2, k, 13', [-0.474549, -0.94268, 1.0]], ['2, k, 14', [-0.508341, -1.1784, 1.0]], ['2, k, 15', [-0.495972, -1.20635, 1.0]], ['2, k, 16', [-0.305666, -0.678074, 1.0]], ['2, k, 17', [-0.240686, -0.967738, 1.0]], ['2, k, 18', [-0.209718, -1.27226, 1.0]], ['2, k, 19', [-0.149157, -1.30544, 1.0]], ['2, k, 20', [-0.392942, -0.195371, 1.0]], ['2, k, 21', [-0.224632, -0.261482, 1.0]], ['2, k, 22', [-0.236788, -0.233511, 1.0]], ['2, k, 23', [-0.242069, -0.259678, 1.0]], ['2, k, 24', [-0.197417, -0.277566, 1.0]]]
[['2, k, 0', [-0.365066, -0.680424, 1.0]], ['2, k, 1', [-0.381321, -0.401662, 1.0]], ['2, k, 2', [-0.39578, -0.126657, 1.0]], ['2, k, 3', [-0.376287, 0.0152844, 1.0]], ['2, k, 4', [-0.492698, -0.194639, 1.0]], ['2, k, 5', [-0.483771, -0.273186, 1.0]], ['2, k, 6', [-0.354273, -0.281341, 1.0]], ['2, k, 7', [-0.255505, -0.264337, 1.0]], ['2, k, 8', [-0.249849, -0.226143, 1.0]], ['2, k, 9', [-0.137835, -0.312902, 1.0]], ['2, k, 10', [-0.178979, -0.292966, 1.0]], ['2, k, 11', [-0.276404, -0.261837, 1.0]], ['2, k, 12', [-0.41516, -0.665065, 1.0]], ['2, k, 13', [-0.47382, -0.941832, 1.0]], ['2, k, 14', [-0.505566, -1.17593, 1.0]], ['2, k, 15', [-0.499892, -1.20775, 1.0]], ['2, k, 16', [-0.305484, -0.678155, 1.0]], ['2, k, 17', [-0.240349, -0.967518, 1.0]], ['2, k, 18', [-0.216197, -1.25937, 1.0]], ['2, k, 19', [-0.157467, -1.29132, 1.0]], ['2, k, 20', [-0.392472, -0.195044, 1.0]], ['2, k, 21', [-0.219236, -0.263953, 1.0]], ['2, k, 22', [-0.226487, -0.238639, 1.0]], ['2, k, 23', [-0.255475, -0.250872, 1.0]], ['2, k, 24', [-0.250513, -0.235324, 1.0]]]
[['2, k, 0', [-0.364255, -0.681132, 1.0]], ['2, k, 1', [-0.380505, -0.401812, 1.0]], ['2, k, 2', [-0.394756, -0.126354, 1.0]], ['2, k, 3', [-0.375332, 0.0153216, 1.0]], ['2, k, 4', [-0.484428, -0.195114, 1.0]], ['2, k, 5', [-0.474263, -0.274017, 1.0]], ['2, k, 6', [-0.346261, -0.282347, 1.0]], ['2, k, 7', [-0.254125, -0.265246, 1.0]], ['2, k, 8', [-0.245976, -0.230021, 1.0]], ['2, k, 9', [-0.134439, -0.316633, 1.0]], ['2, k, 10', [-0.168709, -0.291164, 1.0]], ['2, k, 11', [-0.255583, -0.263692, 1.0]], ['2, k, 12', [-0.413741, -0.665823, 1.0]], ['2, k, 13', [-0.473709, -0.94272, 1.0]], ['2, k, 14', [-0.5047, -1.17605, 1.0]], ['2, k, 15', [-0.499793, -1.2146, 1.0]], ['2, k, 16', [-0.305113, -0.678778, 1.0]], ['2, k, 17', [-0.240229, -0.967801, 1.0]], ['2, k, 18', [-0.218272, -1.25517, 1.0]], ['2, k, 19', [-0.15722, -1.28874, 1.0]], ['2, k, 20', [-0.391518, -0.194832, 1.0]], ['2, k, 21', [-0.219777, -0.266904, 1.0]], ['2, k, 22', [-0.223493, -0.238453, 1.0]], ['2, k, 23', [-0.242511, -0.260443, 1.0]], ['2, k, 24', [-0.207601, -0.253125, 1.0]]]
[['2, k, 0', [-0.363793, -0.681533, 1.0]], ['2, k, 1', [-0.37983, -0.401971, 1.0]], ['2, k, 2', [-0.393729, -0.126295, 1.0]], ['2, k, 3', [-0.371983, 0.0152436, 1.0]], ['2, k, 4', [-0.481564, -0.195413, 1.0]], ['2, k, 5', [-0.474186, -0.275326, 1.0]], ['2, k, 6', [-0.344397, -0.282883, 1.0]], ['2, k, 7', [-0.252814, -0.266988, 1.0]], ['2, k, 8', [-0.242985, -0.233162, 1.0]], ['2, k, 9', [-0.133984, -0.323322, 1.0]], ['2, k, 10', [-0.160809, -0.30792, 1.0]], ['2, k, 11', [-0.240225, -0.271227, 1.0]], ['2, k, 12', [-0.41304, -0.666178, 1.0]], ['2, k, 13', [-0.473704, -0.942726, 1.0]], ['2, k, 14', [-0.504881, -1.17448, 1.0]], ['2, k, 15', [-0.501157, -1.2127, 1.0]], ['2, k, 16', [-0.30488, -0.679196, 1.0]], ['2, k, 17', [-0.240323, -0.967847, 1.0]], ['2, k, 18', [-0.219257, -1.2533, 1.0]], ['2, k, 19', [-0.157795, -1.28678, 1.0]], ['2, k, 20', [-0.390596, -0.194809, 1.0]], ['2, k, 21', [-0.216981, -0.268059, 1.0]], ['2, k, 22', [-0.226317, -0.289671, 1.0]], ['2, k, 23', [-0.233115, -0.269033, 1.0]], ['2, k, 24', [-0.199131, -0.281958, 1.0]]]
[['2, k, 0', [-0.363388, -0.681689, 1.0]], ['2, k, 1', [-0.379018, -0.401955, 1.0]], ['2, k, 2', [-0.392408, -0.126157, 1.0]], ['2, k, 3', [-0.370538, 0.0151885, 1.0]], ['2, k, 4', [-0.479228, -0.195445, 1.0]], ['2, k, 5', [-0.474282, -0.276149, 1.0]], ['2, k, 6', [-0.343324, -0.283271, 1.0]], ['2, k, 7', [-0.250662, -0.267175, 1.0]], ['2, k, 8', [-0.242274, -0.233707, 1.0]], ['2, k, 9', [-0.134985, -0.325877, 1.0]], ['2, k, 10', [-0.161514, -0.309725, 1.0]], ['2, k, 11', [-0.24117, -0.270629, 1.0]], ['2, k, 12', [-0.412519, -0.666265, 1.0]], ['2, k, 13', [-0.473564, -0.942784, 1.0]], ['2, k, 14', [-0.504597, -1.17335, 1.0]], ['2, k, 15', [-0.500148, -1.21397, 1.0]], ['2, k, 16', [-0.304644, -0.679414, 1.0]], ['2, k, 17', [-0.240337, -0.967808, 1.0]], ['2, k, 18', [-0.221833, -1.25037, 1.0]], ['2, k, 19', [-0.160303, -1.28457, 1.0]], ['2, k, 20', [-0.389417, -0.194676, 1.0]], ['2, k, 21', [-0.215186, -0.267201, 1.0]], ['2, k, 22', [-0.221699, -0.287649, 1.0]], ['2, k, 23', [-0.23484, -0.263192, 1.0]], ['2, k, 24', [-0.197654, -0.275015, 1.0]]]
[['2, k, 0', [-0.362757, -0.681844, 1.0]], ['2, k, 1', [-0.378066, -0.402155, 1.0]], ['2, k, 2', [-0.391121, -0.126508, 1.0]], ['2, k, 3', [-0.368621, 0.0149781, 1.0]], ['2, k, 4', [-0.477214, -0.195656, 1.0]], ['2, k, 5', [-0.474462, -0.277345, 1.0]], ['2, k, 6', [-0.342328, -0.284115, 1.0]], ['2, k, 7', [-0.251811, -0.268653, 1.0]], ['2, k, 8', [-0.240881, -0.234939, 1.0]], ['2, k, 9', [-0.134295, -0.327302, 1.0]], ['2, k, 10', [-0.161147, -0.310804, 1.0]], ['2, k, 11', [-0.242202, -0.270743, 1.0]], ['2, k, 12', [-0.411798, -0.666301, 1.0]], ['2, k, 13', [-0.473408, -0.942651, 1.0]], ['2, k, 14', [-0.504103, -1.17218, 1.0]], ['2, k, 15', [-0.506587, -1.22513, 1.0]], ['2, k, 16', [-0.304144, -0.679693, 1.0]], ['2, k, 17', [-0.240138, -0.967955, 1.0]], ['2, k, 18', [-0.219803, -1.25095, 1.0]], ['2, k, 19', [-0.157803, -1.28341, 1.0]], ['2, k, 20', [-0.388223, -0.194964, 1.0]], ['2, k, 21', [-0.218724, -0.268108, 1.0]], ['2, k, 22', [-0.212342, -0.298506, 1.0]], ['2, k, 23', [-0.233653, -0.265555, 1.0]], ['2, k, 24', [-0.202189, -0.272507, 1.0]]]
[['2, k, 0', [-0.362473, -0.682061, 1.0]], ['2, k, 1', [-0.377604, -0.402313, 1.0]], ['2, k, 2', [-0.390481, -0.12667, 1.0]], ['2, k, 3', [-0.367347, 0.0143749, 1.0]], ['2, k, 4', [-0.476361, -0.195584, 1.0]], ['2, k, 5', [-0.475085, -0.2779, 1.0]], ['2, k, 6', [-0.342422, -0.285743, 1.0]], ['2, k, 7', [-0.252343, -0.269388, 1.0]], ['2, k, 8', [-0.240014, -0.235819, 1.0]], ['2, k, 9', [-0.134031, -0.328401, 1.0]], ['2, k, 10', [-0.151137, -0.314683, 1.0]], ['2, k, 11', [-0.227814, -0.271887, 1.0]], ['2, k, 12', [-0.411459, -0.666458, 1.0]], ['2, k, 13', [-0.473127, -0.942349, 1.0]], ['2, k, 14', [-0.504459, -1.17058, 1.0]], ['2, k, 15', [-0.49864, -1.20704, 1.0]], ['2, k, 16', [-0.303974, -0.679972, 1.0]], ['2, k, 17', [-0.240164, -0.967892, 1.0]], ['2, k, 18', [-0.224749, -1.24607, 1.0]], ['2, k, 19', [-0.163568, -1.27928, 1.0]], ['2, k, 20', [-0.387631, -0.195111, 1.0]], ['2, k, 21', [-0.219051, -0.269606, 1.0]], ['2, k, 22', [-0.209221, -0.300551, 1.0]], ['2, k, 23', [-0.233768, -0.269136, 1.0]], ['2, k, 24', [-0.196407, -0.278214, 1.0]]]
[['2, k, 0', [-0.361659, -0.682361, 1.0]], ['2, k, 1', [-0.377185, -0.402267, 1.0]], ['2, k, 2', [-0.390318, -0.126463, 1.0]], ['2, k, 3', [-0.365889, 0.0146121, 1.0]], ['2, k, 4', [-0.474992, -0.195813, 1.0]], ['2, k, 5', [-0.475448, -0.278726, 1.0]], ['2, k, 6', [-0.342333, -0.287422, 1.0]], ['2, k, 7', [-0.255047, -0.270222, 1.0]], ['2, k, 8', [-0.239362, -0.235997, 1.0]], ['2, k, 9', [-0.133625, -0.329342, 1.0]], ['2, k, 10', [-0.150909, -0.315087, 1.0]], ['2, k, 11', [-0.228857, -0.272498, 1.0]], ['2, k, 12', [-0.410475, -0.66665, 1.0]], ['2, k, 13', [-0.472768, -0.942371, 1.0]], ['2, k, 14', [-0.504476, -1.24513, 1.0]], ['2, k, 15', [-0.501408, -1.16121, 1.0]], ['2, k, 16', [-0.30337, -0.680348, 1.0]], ['2, k, 17', [-0.239909, -0.967876, 1.0]], ['2, k, 18', [-0.218119, -1.24536, 1.0]], ['2, k, 19', [-0.155366, -1.27736, 1.0]], ['2, k, 20', [-0.387415, -0.194928, 1.0]], ['2, k, 21', [-0.221011, -0.270399, 1.0]], ['2, k, 22', [-0.205411, -0.296984, 1.0]], ['2, k, 23', [-0.23731, -0.266338, 1.0]], ['2, k, 24', [-0.202689, -0.273334, 1.0]]]
[['2, k, 0', [-0.361024, -0.68242, 1.0]], ['2, k, 1', [-0.376243, -0.402194, 1.0]], ['2, k, 2', [-0.389101, -0.126254, 1.0]], ['2, k, 3', [-0.36507, 0.0148908, 1.0]], ['2, k, 4', [-0.474603, -0.196148, 1.0]], ['2, k, 5', [-0.476003, -0.279542, 1.0]], ['2, k, 6', [-0.343064, -0.288505, 1.0]], ['2, k, 7', [-0.254425, -0.270168, 1.0]], ['2, k, 8', [-0.238492, -0.236369, 1.0]], ['2, k, 9', [-0.133545, -0.331402, 1.0]], ['2, k, 10', [-0.150854, -0.316447, 1.0]], ['2, k, 11', [-0.238164, -0.271385, 1.0]], ['2, k, 12', [-0.409854, -0.666634, 1.0]], ['2, k, 13', [-0.472766, -0.942706, 1.0]], ['2, k, 14', [-0.505516, -1.16809, 1.0]], ['2, k, 15', [-0.504865, -1.22023, 1.0]], ['2, k, 16', [-0.302762, -0.680471, 1.0]], ['2, k, 17', [-0.239799, -0.967864, 1.0]], ['2, k, 18', [-0.213657, -1.24224, 1.0]], ['2, k, 19', [-0.150733, -1.27173, 1.0]], ['2, k, 20', [-0.386264, -0.194742, 1.0]], ['2, k, 21', [-0.22365, -0.271176, 1.0]], ['2, k, 22', [-0.199963, -0.278805, 1.0]], ['2, k, 23', [-0.242593, -0.268048, 1.0]], ['2, k, 24', [-0.199762, -0.271046, 1.0]]]
[['2, k, 0', [-0.360951, -0.682476, 1.0]], ['2, k, 1', [-0.375654, -0.402418, 1.0]], ['2, k, 2', [-0.387602, -0.126795, 1.0]], ['2, k, 3', [-0.364455, 0.0149427, 1.0]], ['2, k, 4', [-0.474236, -0.196402, 1.0]], ['2, k, 5', [-0.47668, -0.280035, 1.0]], ['2, k, 6', [-0.346392, -0.290025, 1.0]], ['2, k, 7', [-0.259633, -0.272536, 1.0]], ['2, k, 8', [-0.237164, -0.236373, 1.0]], ['2, k, 9', [-0.134385, -0.33463, 1.0]], ['2, k, 10', [-0.161525, -0.318567, 1.0]], ['2, k, 11', [-0.25631, -0.268144, 1.0]], ['2, k, 12', [-0.409755, -0.666673, 1.0]], ['2, k, 13', [-0.47244, -0.94316, 1.0]], ['2, k, 14', [-0.515879, -1.21657, 1.0]], ['2, k, 15', [-0.482178, -1.18237, 1.0]], ['2, k, 16', [-0.30275, -0.680573, 1.0]], ['2, k, 17', [-0.239813, -0.967514, 1.0]], ['2, k, 18', [-0.236839, -1.24352, 1.0]], ['2, k, 19', [-0.178083, -1.27863, 1.0]], ['2, k, 20', [-0.385029, -0.19518, 1.0]], ['2, k, 21', [-0.226128, -0.272129, 1.0]], ['2, k, 22', [-0.209221, -0.295896, 1.0]], ['2, k, 23', [-0.253057, -0.264095, 1.0]], ['2, k, 24', [-0.221245, -0.265779, 1.0]]]
[['2, k, 0', [-0.360459, -0.682583, 1.0]], ['2, k, 1', [-0.374914, -0.402639, 1.0]], ['2, k, 2', [-0.386751, -0.127148, 1.0]], ['2, k, 3', [-0.363698, 0.0148883, 1.0]], ['2, k, 4', [-0.473506, -0.1972, 1.0]], ['2, k, 5', [-0.478986, -0.282029, 1.0]], ['2, k, 6', [-0.349551, -0.290775, 1.0]], ['2, k, 7', [-0.265349, -0.272743, 1.0]], ['2, k, 8', [-0.235411, -0.236778, 1.0]], ['2, k, 9', [-0.134121, -0.33601, 1.0]], ['2, k, 10', [-0.161375, -0.319769, 1.0]], ['2, k, 11', [-0.254463, -0.272579, 1.0]], ['2, k, 12', [-0.409232, -0.666811, 1.0]], ['2, k, 13', [-0.472378, -0.943196, 1.0]], ['2, k, 14', [-0.501381, -1.17061, 1.0]], ['2, k, 15', [-0.448811, -1.21655, 1.0]], ['2, k, 16', [-0.302323, -0.680644, 1.0]], ['2, k, 17', [-0.239705, -0.967494, 1.0]], ['2, k, 18', [-0.230284, -1.25469, 1.0]], ['2, k, 19', [-0.169998, -1.29055, 1.0]], ['2, k, 20', [-0.384195, -0.195496, 1.0]], ['2, k, 21', [-0.233975, -0.275309, 1.0]], ['2, k, 22', [-0.215181, -0.299269, 1.0]], ['2, k, 23', [-0.255454, -0.268322, 1.0]], ['2, k, 24', [-0.219384, -0.278992, 1.0]]]
[['2, k, 0', [-0.36021, -0.682741, 1.0]], ['2, k, 1', [-0.374504, -0.402789, 1.0]], ['2, k, 2', [-0.38625, -0.127277, 1.0]], ['2, k, 3', [-0.363643, 0.0148087, 1.0]], ['2, k, 4', [-0.473587, -0.197771, 1.0]], ['2, k, 5', [-0.484704, -0.28623, 1.0]], ['2, k, 6', [-0.355927, -0.294107, 1.0]], ['2, k, 7', [-0.264941, -0.273814, 1.0]], ['2, k, 8', [-0.234512, -0.236669, 1.0]], ['2, k, 9', [-0.0887709, -0.381294, 1.0]], ['2, k, 10', [-0.139952, -0.349045, 1.0]], ['2, k, 11', [-0.189536, -0.322047, 1.0]], ['2, k, 12', [-0.409091, -0.666959, 1.0]], ['2, k, 13', [-0.472271, -0.943019, 1.0]], ['2, k, 14', [-0.504988, -1.16897, 1.0]], ['2, k, 15', [-0.502376, -1.23207, 1.0]], ['2, k, 16', [-0.301967, -0.680794, 1.0]], ['2, k, 17', [-0.239811, -0.966264, 1.0]], ['2, k, 18', [-0.230415, -1.25417, 1.0]], ['2, k, 19', [-0.170181, -1.29056, 1.0]], ['2, k, 20', [-0.38371, -0.195627, 1.0]], ['2, k, 21', [-0.243306, -0.27428, 1.0]], ['2, k, 22', [-0.205971, -0.280373, 1.0]], ['2, k, 23', [-0.190976, -0.317817, 1.0]], ['2, k, 24', [-0.155523, -0.328525, 1.0]]]
[['2, k, 0', [-0.359765, -0.682699, 1.0]], ['2, k, 1', [-0.373982, -0.402796, 1.0]], ['2, k, 2', [-0.385738, -0.127345, 1.0]], ['2, k, 3', [-0.363271, 0.0147308, 1.0]], ['2, k, 4', [-0.473682, -0.198296, 1.0]], ['2, k, 5', [-0.487186, -0.28782, 1.0]], ['2, k, 6', [-0.358835, -0.295866, 1.0]], ['2, k, 7', [-0.282064, -0.273065, 1.0]], ['2, k, 8', [-0.233708, -0.236668, 1.0]], ['2, k, 9', [-0.0874755, -0.383106, 1.0]], ['2, k, 10', [-0.146281, -0.339316, 1.0]], ['2, k, 11', [-0.270983, -0.272426, 1.0]], ['2, k, 12', [-0.408852, -0.667028, 1.0]], ['2, k, 13', [-0.472318, -0.943018, 1.0]], ['2, k, 14', [-0.502704, -1.16799, 1.0]], ['2, k, 15', [-0.48868, -1.21773, 1.0]], ['2, k, 16', [-0.301282, -0.680569, 1.0]], ['2, k, 17', [-0.239474, -0.966105, 1.0]], ['2, k, 18', [-0.220396, -1.24892, 1.0]], ['2, k, 19', [-0.159577, -1.27943, 1.0]], ['2, k, 20', [-0.383191, -0.195678, 1.0]], ['2, k, 21', [-0.249578, -0.273432, 1.0]], ['2, k, 22', [-0.226616, -0.283404, 1.0]], ['2, k, 23', [-0.276439, -0.271887, 1.0]], ['2, k, 24', [-0.236572, -0.268597, 1.0]]]
[['2, k, 0', [-0.35966, -0.682706, 1.0]], ['2, k, 1', [-0.373639, -0.402804, 1.0]], ['2, k, 2', [-0.385108, -0.127356, 1.0]], ['2, k, 3', [-0.36301, 0.0147347, 1.0]], ['2, k, 4', [-0.473887, -0.199163, 1.0]], ['2, k, 5', [-0.491175, -0.28961, 1.0]], ['2, k, 6', [-0.37475, -0.295128, 1.0]], ['2, k, 7', [-0.289197, -0.275052, 1.0]], ['2, k, 8', [-0.232848, -0.236572, 1.0]], ['2, k, 9', [-0.0860964, -0.384899, 1.0]], ['2, k, 10', [-0.145797, -0.340425, 1.0]], ['2, k, 11', [-0.277568, -0.274242, 1.0]], ['2, k, 12', [-0.408751, -0.66711, 1.0]], ['2, k, 13', [-0.472189, -0.944281, 1.0]], ['2, k, 14', [-0.503359, -1.17006, 1.0]], ['2, k, 15', [-0.491292, -1.21998, 1.0]], ['2, k, 16', [-0.300963, -0.680484, 1.0]], ['2, k, 17', [-0.239439, -0.966198, 1.0]], ['2, k, 18', [-0.215493, -1.27191, 1.0]], ['2, k, 19', [-0.153039, -1.3073, 1.0]], ['2, k, 20', [-0.382634, -0.195685, 1.0]], ['2, k, 21', [-0.258803, -0.274565, 1.0]], ['2, k, 22', [-0.234113, -0.294986, 1.0]], ['2, k, 23', [-0.282557, -0.26644, 1.0]], ['2, k, 24', [-0.236766, -0.276454, 1.0]]]
[['2, k, 0', [-0.359172, -0.682909, 1.0]], ['2, k, 1', [-0.373311, -0.402899, 1.0]], ['2, k, 2', [-0.38492, -0.12737, 1.0]], ['2, k, 3', [-0.363182, 0.0148761, 1.0]], ['2, k, 4', [-0.474155, -0.200281, 1.0]], ['2, k, 5', [-0.499103, -0.292868, 1.0]], ['2, k, 6', [-0.38815, -0.299031, 1.0]], ['2, k, 7', [-0.293222, -0.27597, 1.0]], ['2, k, 8', [-0.231786, -0.236127, 1.0]], ['2, k, 9', [-0.0834541, -0.385535, 1.0]], ['2, k, 10', [0.0810465, -0.353978, 1.0]], ['2, k, 11', [0.170217, -0.325946, 1.0]], ['2, k, 12', [-0.408528, -0.667322, 1.0]], ['2, k, 13', [-0.471979, -0.944328, 1.0]], ['2, k, 14', [-0.503665, -1.16967, 1.0]], ['2, k, 15', [-0.48029, -1.2052, 1.0]], ['2, k, 16', [-0.300131, -0.680655, 1.0]], ['2, k, 17', [-0.239299, -0.966258, 1.0]], ['2, k, 18', [-0.212063, -1.27583, 1.0]], ['2, k, 19', [-0.151343, -1.30595, 1.0]], ['2, k, 20', [-0.382411, -0.195718, 1.0]], ['2, k, 21', [-0.272984, -0.274056, 1.0]], ['2, k, 22', [-0.227442, -0.284346, 1.0]], ['2, k, 23', [0.202781, -0.322333, 1.0]], ['2, k, 24', [0.179931, -0.321629, 1.0]]]
