[['2, k, 0', [-0.155316, -0.225001, 1.0]], ['2, k, 1', [-0.154834, 0.105931, 1.0]], ['2, k, 2', [-0.153391, 0.42709, 1.0]], ['2, k, 3', [-0.150384, 0.585222, 1.0]], ['2, k, 4', [-0.349207, 0.312461, 1.0]], ['2, k, 5', [-0.401241, 0.0953505, 1.0]], ['2, k, 6', [-0.333561, -0.0944925, 1.0]], ['2, k, 7', [-0.267716, -0.16678, 1.0]], ['2, k, 8', [0.0330655, 0.314029, 1.0]], ['2, k, 9', [0.0928888, 0.103864, 1.0]], ['2, k, 10', [0.0312145, -0.0719908, 1.0]], ['2, k, 11', [-0.0374855, -0.145441, 1.0]], ['2, k, 12', [-0.2402, -0.221842, 1.0]], ['2, k, 13', [-0.279684, -0.628046, 1.0]], ['2, k, 14', [-0.315365, -1.00917, 1.0]], ['2, k, 15', [-0.362305, -1.08691, 1.0]], ['2, k, 16', [-0.065611, -0.2212, 1.0]], ['2, k, 17', [-0.00507125, -0.637173, 1.0]], ['2, k, 18', [0.0359364, -1.01933, 1.0]], ['2, k, 19', [0.0688477, -1.0752, 1.0]], ['2, k, 20', [-0.153918, 0.348208, 1.0]], ['2, k, 21', [-0.218262, -0.245175, 1.0]], ['2, k, 22', [-0.216216, -0.0969362, 1.0]], ['2, k, 23', [-0.0888809, -0.223733, 1.0]], ['2, k, 24', [-0.0956611, -0.0783165, 1.0]]]
[['2, k, 0', [-0.160046, -0.224011, 1.0]], ['2, k, 1', [-0.156873, 0.105147, 1.0]], ['2, k, 2', [-0.153923, 0.423749, 1.0]], ['2, k, 3', [-0.150551, 0.580232, 1.0]], ['2, k, 4', [-0.35308, 0.312156, 1.0]], ['2, k, 5', [-0.487993, 0.124235, 1.0]], ['2, k, 6', [-0.429842, -0.107018, 1.0]], ['2, k, 7', [-0.370106, -0.176227, 1.0]], ['2, k, 8', [0.0373946, 0.312326, 1.0]], ['2, k, 9', [0.186545, 0.132997, 1.0]], ['2, k, 10', [0.0896948, -0.0917322, 1.0]], ['2, k, 11', [0.0314251, -0.144769, 1.0]], ['2, k, 12', [-0.244588, -0.221695, 1.0]], ['2, k, 13', [-0.279515, -0.629277, 1.0]], ['2, k, 14', [-0.320294, -1.00874, 1.0]], ['2, k, 15', [-0.365391, -1.089, 1.0]], ['2, k, 16', [-0.0707475, -0.219405, 1.0]], ['2, k, 17', [-0.00520033, -0.631851, 1.0]], ['2, k, 18', [0.033155, -1.01966, 1.0]], ['2, k, 19', [0.0679697, -1.07499, 1.0]], ['2, k, 20', [-0.154952, 0.345616, 1.0]], ['2, k, 21', [-0.342737, -0.233344, 1.0]], ['2, k, 22', [-0.313193, -0.122692, 1.0]], ['2, k, 23', [-0.00704962, -0.230856, 1.0]], ['2, k, 24', [0.0962362, -0.146859, 1.0]]]
[['2, k, 0', [-0.160349, -0.223882, 1.0]], ['2, k, 1', [-0.157099, 0.104967, 1.0]], ['2, k, 2', [-0.153812, 0.42296, 1.0]], ['2, k, 3', [-0.150442, 0.579134, 1.0]], ['2, k, 4', [-0.35295, 0.312501, 1.0]], ['2, k, 5', [-0.497833, 0.130851, 1.0]], ['2, k, 6', [-0.439719, -0.100953, 1.0]], ['2, k, 7', [-0.386636, -0.170025, 1.0]], ['2, k, 8', [0.0387002, 0.312885, 1.0]], ['2, k, 9', [0.196498, 0.141977, 1.0]], ['2, k, 10', [0.0938052, -0.0950506, 1.0]], ['2, k, 11', [0.0446112, -0.141541, 1.0]], ['2, k, 12', [-0.244853, -0.221649, 1.0]], ['2, k, 13', [-0.279271, -0.62878, 1.0]], ['2, k, 14', [-0.320309, -1.00861, 1.0]], ['2, k, 15', [-0.365591, -1.08928, 1.0]], ['2, k, 16', [-0.0710628, -0.219192, 1.0]], ['2, k, 17', [-0.00512327, -0.631558, 1.0]], ['2, k, 18', [0.0330109, -1.01983, 1.0]], ['2, k, 19', [0.0680022, -1.07494, 1.0]], ['2, k, 20', [-0.15495, 0.344978, 1.0]], ['2, k, 21', [-0.359856, -0.222817, 1.0]], ['2, k, 22', [-0.341473, -0.160108, 1.0]], ['2, k, 23', [0.00984446, -0.225416, 1.0]], ['2, k, 24', [0.108871, -0.143452, 1.0]]]
[['2, k, 0', [-0.161367, -0.223668, 1.0]], ['2, k, 1', [-0.157592, 0.104701, 1.0]], ['2, k, 2', [-0.154025, 0.422015, 1.0]], ['2, k, 3', [-0.15056, 0.578445, 1.0]], ['2, k, 4', [-0.35384, 0.313992, 1.0]], ['2, k, 5', [-0.50872, 0.141962, 1.0]], ['2, k, 6', [-0.451973, -0.0957985, 1.0]], ['2, k, 7', [-0.398121, -0.163366, 1.0]], ['2, k, 8', [0.040027, 0.313247, 1.0]], ['2, k, 9', [0.202552, 0.150258, 1.0]], ['2, k, 10', [0.105931, -0.0947872, 1.0]], ['2, k, 11', [0.0605138, -0.140731, 1.0]], ['2, k, 12', [-0.245466, -0.221595, 1.0]], ['2, k, 13', [-0.279308, -0.628732, 1.0]], ['2, k, 14', [-0.32015, -1.00873, 1.0]], ['2, k, 15', [-0.365476, -1.08911, 1.0]], ['2, k, 16', [-0.0725018, -0.218778, 1.0]], ['2, k, 17', [-0.00493339, -0.631146, 1.0]], ['2, k, 18', [0.0328791, -1.01986, 1.0]], ['2, k, 19', [0.0683019, -1.0752, 1.0]], ['2, k, 20', [-0.155261, 0.344211, 1.0]], ['2, k, 21', [-0.374739, -0.215318, 1.0]], ['2, k, 22', [-0.35166, -0.146841, 1.0]], ['2, k, 23', [0.0259841, -0.210972, 1.0]], ['2, k, 24', [0.110919, -0.151621, 1.0]]]
[['2, k, 0', [-0.16227, -0.223664, 1.0]], ['2, k, 1', [-0.158033, 0.104417, 1.0]], ['2, k, 2', [-0.154262, 0.421312, 1.0]], ['2, k, 3', [-0.150632, 0.57774, 1.0]], ['2, k, 4', [-0.354343, 0.314674, 1.0]], ['2, k, 5', [-0.513028, 0.147571, 1.0]], ['2, k, 6', [-0.458883, -0.0915114, 1.0]], ['2, k, 7', [-0.406787, -0.1584, 1.0]], ['2, k, 8', [0.0411382, 0.31364, 1.0]], ['2, k, 9', [0.209426, 0.157693, 1.0]], ['2, k, 10', [0.113491, -0.089994, 1.0]], ['2, k, 11', [0.0679168, -0.136657, 1.0]], ['2, k, 12', [-0.24627, -0.221496, 1.0]], ['2, k, 13', [-0.279311, -0.628762, 1.0]], ['2, k, 14', [-0.32012, -1.00906, 1.0]], ['2, k, 15', [-0.364315, -1.08843, 1.0]], ['2, k, 16', [-0.0734321, -0.218876, 1.0]], ['2, k, 17', [-0.00533903, -0.631694, 1.0]], ['2, k, 18', [0.033805, -1.02091, 1.0]], ['2, k, 19', [0.068711, -1.07564, 1.0]], ['2, k, 20', [-0.155567, 0.343596, 1.0]], ['2, k, 21', [-0.38173, -0.214594, 1.0]], ['2, k, 22', [-0.360812, -0.129867, 1.0]], ['2, k, 23', [0.0321354, -0.207834, 1.0]], ['2, k, 24', [0.113893, -0.158123, 1.0]]]
[['2, k, 0', [-0.162774, -0.223657, 1.0]], ['2, k, 1', [-0.158348, 0.104134, 1.0]], ['2, k, 2', [-0.154372, 0.420607, 1.0]], ['2, k, 3', [-0.150389, 0.576052, 1.0]], ['2, k, 4', [-0.355087, 0.315138, 1.0]], ['2, k, 5', [-0.520279, 0.151896, 1.0]], ['2, k, 6', [-0.460556, -0.090708, 1.0]], ['2, k, 7', [-0.410521, -0.153265, 1.0]], ['2, k, 8', [0.0422272, 0.314107, 1.0]], ['2, k, 9', [0.214453, 0.162184, 1.0]], ['2, k, 10', [0.121776, -0.0888851, 1.0]], ['2, k, 11', [0.0732147, -0.134268, 1.0]], ['2, k, 12', [-0.246759, -0.221453, 1.0]], ['2, k, 13', [-0.279225, -0.628591, 1.0]], ['2, k, 14', [-0.321205, -1.00932, 1.0]], ['2, k, 15', [-0.364257, -1.08834, 1.0]], ['2, k, 16', [-0.0739045, -0.218912, 1.0]], ['2, k, 17', [-0.00527079, -0.631149, 1.0]], ['2, k, 18', [0.0338465, -1.02089, 1.0]], ['2, k, 19', [0.0686157, -1.07561, 1.0]], ['2, k, 20', [-0.155737, 0.342974, 1.0]], ['2, k, 21', [-0.38151, -0.209735, 1.0]], ['2, k, 22', [-0.370241, -0.128013, 1.0]], ['2, k, 23', [0.0262171, -0.209626, 1.0]], ['2, k, 24', [0.118799, -0.157403, 1.0]]]
[['2, k, 0', [-0.163248, -0.223767, 1.0]], ['2, k, 1', [-0.158746, 0.103719, 1.0]], ['2, k, 2', [-0.15459, 0.419835, 1.0]], ['2, k, 3', [-0.150401, 0.574768, 1.0]], ['2, k, 4', [-0.356532, 0.315976, 1.0]], ['2, k, 5', [-0.526501, 0.157032, 1.0]], ['2, k, 6', [-0.460051, -0.0908627, 1.0]], ['2, k, 7', [-0.40787, -0.147199, 1.0]], ['2, k, 8', [0.0430218, 0.314304, 1.0]], ['2, k, 9', [0.217851, 0.167782, 1.0]], ['2, k, 10', [0.12997, -0.0865614, 1.0]], ['2, k, 11', [0.0746321, -0.129577, 1.0]], ['2, k, 12', [-0.247235, -0.221568, 1.0]], ['2, k, 13', [-0.279341, -0.628866, 1.0]], ['2, k, 14', [-0.322116, -1.01117, 1.0]], ['2, k, 15', [-0.363903, -1.08799, 1.0]], ['2, k, 16', [-0.07434, -0.219024, 1.0]], ['2, k, 17', [-0.00513625, -0.63241, 1.0]], ['2, k, 18', [0.0331801, -1.02057, 1.0]], ['2, k, 19', [0.0688346, -1.07557, 1.0]], ['2, k, 20', [-0.155998, 0.342262, 1.0]], ['2, k, 21', [-0.378737, -0.204711, 1.0]], ['2, k, 22', [-0.376224, -0.118987, 1.0]], ['2, k, 23', [0.0244598, -0.213084, 1.0]], ['2, k, 24', [0.12876, -0.1428, 1.0]]]
[['2, k, 0', [-0.163374, -0.223773, 1.0]], ['2, k, 1', [-0.158943, 0.103251, 1.0]], ['2, k, 2', [-0.15455, 0.418739, 1.0]], ['2, k, 3', [-0.150631, 0.573001, 1.0]], ['2, k, 4', [-0.357871, 0.316363, 1.0]], ['2, k, 5', [-0.530662, 0.161232, 1.0]], ['2, k, 6', [-0.461475, -0.0842544, 1.0]], ['2, k, 7', [-0.404484, -0.141805, 1.0]], ['2, k, 8', [0.0437207, 0.314875, 1.0]], ['2, k, 9', [0.220815, 0.172316, 1.0]], ['2, k, 10', [0.133783, -0.0836646, 1.0]], ['2, k, 11', [0.0773742, -0.125562, 1.0]], ['2, k, 12', [-0.247443, -0.221518, 1.0]], ['2, k, 13', [-0.279352, -0.628863, 1.0]], ['2, k, 14', [-0.321788, -1.01081, 1.0]], ['2, k, 15', [-0.364798, -1.08827, 1.0]], ['2, k, 16', [-0.0743975, -0.219059, 1.0]], ['2, k, 17', [-0.00509492, -0.632187, 1.0]], ['2, k, 18', [0.0335826, -1.02095, 1.0]], ['2, k, 19', [0.0689622, -1.07567, 1.0]], ['2, k, 20', [-0.156002, 0.341301, 1.0]], ['2, k, 21', [-0.366084, -0.200978, 1.0]], ['2, k, 22', [-0.374245, -0.104787, 1.0]], ['2, k, 23', [0.0239484, -0.211983, 1.0]], ['2, k, 24', [0.118708, -0.150545, 1.0]]]
[['2, k, 0', [-0.163569, -0.22381, 1.0]], ['2, k, 1', [-0.159115, 0.102841, 1.0]], ['2, k, 2', [-0.154501, 0.417953, 1.0]], ['2, k, 3', [-0.150712, 0.571718, 1.0]], ['2, k, 4', [-0.35851, 0.316846, 1.0]], ['2, k, 5', [-0.539232, 0.1621, 1.0]], ['2, k, 6', [-0.460291, -0.0788302, 1.0]], ['2, k, 7', [-0.398523, -0.138401, 1.0]], ['2, k, 8', [0.0440283, 0.31545, 1.0]], ['2, k, 9', [0.222464, 0.175141, 1.0]], ['2, k, 10', [0.131171, -0.0809472, 1.0]], ['2, k, 11', [0.0770403, -0.124256, 1.0]], ['2, k, 12', [-0.247715, -0.221507, 1.0]], ['2, k, 13', [-0.279116, -0.628903, 1.0]], ['2, k, 14', [-0.322005, -1.01097, 1.0]], ['2, k, 15', [-0.363998, -1.08795, 1.0]], ['2, k, 16', [-0.074513, -0.219129, 1.0]], ['2, k, 17', [-0.00454641, -0.631841, 1.0]], ['2, k, 18', [0.0337602, -1.02125, 1.0]], ['2, k, 19', [0.0689911, -1.07569, 1.0]], ['2, k, 20', [-0.155997, 0.340588, 1.0]], ['2, k, 21', [-0.34248, -0.205916, 1.0]], ['2, k, 22', [-0.341429, -0.0842227, 1.0]], ['2, k, 23', [0.0244121, -0.212852, 1.0]], ['2, k, 24', [0.122155, -0.151051, 1.0]]]
[['2, k, 0', [-0.164199, -0.223505, 1.0]], ['2, k, 1', [-0.159329, 0.102584, 1.0]], ['2, k, 2', [-0.154207, 0.417028, 1.0]], ['2, k, 3', [-0.150382, 0.570474, 1.0]], ['2, k, 4', [-0.358955, 0.317386, 1.0]], ['2, k, 5', [-0.539219, 0.162362, 1.0]], ['2, k, 6', [-0.458733, -0.0723266, 1.0]], ['2, k, 7', [-0.395361, -0.134864, 1.0]], ['2, k, 8', [0.0442243, 0.31657, 1.0]], ['2, k, 9', [0.224627, 0.181543, 1.0]], ['2, k, 10', [0.164022, -0.0276864, 1.0]], ['2, k, 11', [0.0993956, -0.104284, 1.0]], ['2, k, 12', [-0.248636, -0.220935, 1.0]], ['2, k, 13', [-0.279028, -0.628815, 1.0]], ['2, k, 14', [-0.321279, -1.00954, 1.0]], ['2, k, 15', [-0.363839, -1.08771, 1.0]], ['2, k, 16', [-0.0748661, -0.219033, 1.0]], ['2, k, 17', [-0.00379568, -0.629892, 1.0]], ['2, k, 18', [0.0337738, -1.02106, 1.0]], ['2, k, 19', [0.069103, -1.07506, 1.0]], ['2, k, 20', [-0.155851, 0.339849, 1.0]], ['2, k, 21', [-0.335852, -0.223745, 1.0]], ['2, k, 22', [-0.341096, -0.0818769, 1.0]], ['2, k, 23', [0.0418154, -0.184226, 1.0]], ['2, k, 24', [0.136516, -0.125659, 1.0]]]
[['2, k, 0', [-0.165086, -0.223484, 1.0]], ['2, k, 1', [-0.159809, 0.10214, 1.0]], ['2, k, 2', [-0.15423, 0.416121, 1.0]], ['2, k, 3', [-0.150578, 0.569191, 1.0]], ['2, k, 4', [-0.35933, 0.317653, 1.0]], ['2, k, 5', [-0.537548, 0.162746, 1.0]], ['2, k, 6', [-0.462059, -0.0608042, 1.0]], ['2, k, 7', [-0.395512, -0.126603, 1.0]], ['2, k, 8', [0.0438173, 0.3166, 1.0]], ['2, k, 9', [0.22542, 0.184459, 1.0]], ['2, k, 10', [0.164081, -0.0274132, 1.0]], ['2, k, 11', [0.0995695, -0.101325, 1.0]], ['2, k, 12', [-0.249842, -0.220938, 1.0]], ['2, k, 13', [-0.279082, -0.628662, 1.0]], ['2, k, 14', [-0.321122, -1.00947, 1.0]], ['2, k, 15', [-0.363999, -1.08772, 1.0]], ['2, k, 16', [-0.075414, -0.219023, 1.0]], ['2, k, 17', [-0.00456721, -0.627884, 1.0]], ['2, k, 18', [0.0338737, -1.02093, 1.0]], ['2, k, 19', [0.0694035, -1.07445, 1.0]], ['2, k, 20', [-0.155999, 0.33905, 1.0]], ['2, k, 21', [-0.340693, -0.217694, 1.0]], ['2, k, 22', [-0.339964, -0.0806297, 1.0]], ['2, k, 23', [0.0405985, -0.175862, 1.0]], ['2, k, 24', [0.130724, -0.127699, 1.0]]]
[['2, k, 0', [-0.166669, -0.223394, 1.0]], ['2, k, 1', [-0.160501, 0.101683, 1.0]], ['2, k, 2', [-0.154412, 0.415262, 1.0]], ['2, k, 3', [-0.150701, 0.567557, 1.0]], ['2, k, 4', [-0.359482, 0.317896, 1.0]], ['2, k, 5', [-0.534509, 0.164304, 1.0]], ['2, k, 6', [-0.462771, -0.0523812, 1.0]], ['2, k, 7', [-0.399643, -0.113519, 1.0]], ['2, k, 8', [0.0441047, 0.316794, 1.0]], ['2, k, 9', [0.226502, 0.186415, 1.0]], ['2, k, 10', [0.162089, -0.0265059, 1.0]], ['2, k, 11', [0.094103, -0.0995122, 1.0]], ['2, k, 12', [-0.251794, -0.220748, 1.0]], ['2, k, 13', [-0.279157, -0.628606, 1.0]], ['2, k, 14', [-0.321386, -1.00951, 1.0]], ['2, k, 15', [-0.362924, -1.08689, 1.0]], ['2, k, 16', [-0.0765616, -0.219046, 1.0]], ['2, k, 17', [-0.00530224, -0.626996, 1.0]], ['2, k, 18', [0.0337047, -1.02047, 1.0]], ['2, k, 19', [0.0697357, -1.07412, 1.0]], ['2, k, 20', [-0.156304, 0.338297, 1.0]], ['2, k, 21', [-0.340593, -0.196563, 1.0]], ['2, k, 22', [-0.34396, -0.053038, 1.0]], ['2, k, 23', [0.0421708, -0.1845, 1.0]], ['2, k, 24', [0.133455, -0.119461, 1.0]]]
[['2, k, 0', [-0.168009, -0.223169, 1.0]], ['2, k, 1', [-0.161186, 0.101231, 1.0]], ['2, k, 2', [-0.154492, 0.414225, 1.0]], ['2, k, 3', [-0.150384, 0.565963, 1.0]], ['2, k, 4', [-0.359675, 0.318352, 1.0]], ['2, k, 5', [-0.530812, 0.165418, 1.0]], ['2, k, 6', [-0.462794, -0.0441056, 1.0]], ['2, k, 7', [-0.397789, -0.11268, 1.0]], ['2, k, 8', [0.0453444, 0.316836, 1.0]], ['2, k, 9', [0.227152, 0.187513, 1.0]], ['2, k, 10', [0.160321, -0.0252729, 1.0]], ['2, k, 11', [0.0899425, -0.0972224, 1.0]], ['2, k, 12', [-0.253394, -0.220322, 1.0]], ['2, k, 13', [-0.280013, -0.628649, 1.0]], ['2, k, 14', [-0.320871, -1.00985, 1.0]], ['2, k, 15', [-0.362846, -1.08678, 1.0]], ['2, k, 16', [-0.0775883, -0.219021, 1.0]], ['2, k, 17', [-0.00645908, -0.625092, 1.0]], ['2, k, 18', [0.0328571, -1.01967, 1.0]], ['2, k, 19', [0.0694155, -1.0731, 1.0]], ['2, k, 20', [-0.156536, 0.337415, 1.0]], ['2, k, 21', [-0.347595, -0.197206, 1.0]], ['2, k, 22', [-0.343456, -0.0530425, 1.0]], ['2, k, 23', [0.0390362, -0.185619, 1.0]], ['2, k, 24', [0.132077, -0.108687, 1.0]]]
[['2, k, 0', [-0.169226, -0.223185, 1.0]], ['2, k, 1', [-0.161919, 0.100935, 1.0]], ['2, k, 2', [-0.154868, 0.413904, 1.0]], ['2, k, 3', [-0.15055, 0.565371, 1.0]], ['2, k, 4', [-0.359409, 0.318826, 1.0]], ['2, k, 5', [-0.528415, 0.169026, 1.0]], ['2, k, 6', [-0.462483, -0.0408208, 1.0]], ['2, k, 7', [-0.396029, -0.114249, 1.0]], ['2, k, 8', [0.0452363, 0.3169, 1.0]], ['2, k, 9', [0.226724, 0.188109, 1.0]], ['2, k, 10', [0.156057, -0.0232884, 1.0]], ['2, k, 11', [0.0875106, -0.0906048, 1.0]], ['2, k, 12', [-0.254832, -0.220242, 1.0]], ['2, k, 13', [-0.281638, -0.628787, 1.0]], ['2, k, 14', [-0.320794, -1.00969, 1.0]], ['2, k, 15', [-0.362952, -1.08679, 1.0]], ['2, k, 16', [-0.0785512, -0.219149, 1.0]], ['2, k, 17', [-0.00744956, -0.624146, 1.0]], ['2, k, 18', [0.032957, -1.01969, 1.0]], ['2, k, 19', [0.0690141, -1.07262, 1.0]], ['2, k, 20', [-0.156975, 0.337091, 1.0]], ['2, k, 21', [-0.35616, -0.203469, 1.0]], ['2, k, 22', [-0.342503, -0.0578688, 1.0]], ['2, k, 23', [0.0338381, -0.178555, 1.0]], ['2, k, 24', [0.128591, -0.102896, 1.0]]]
[['2, k, 0', [-0.16931, -0.223342, 1.0]], ['2, k, 1', [-0.1622, 0.100324, 1.0]], ['2, k, 2', [-0.155051, 0.413345, 1.0]], ['2, k, 3', [-0.150704, 0.564606, 1.0]], ['2, k, 4', [-0.359248, 0.319075, 1.0]], ['2, k, 5', [-0.527918, 0.168555, 1.0]], ['2, k, 6', [-0.460866, -0.0414774, 1.0]], ['2, k, 7', [-0.396391, -0.114704, 1.0]], ['2, k, 8', [0.0455079, 0.316839, 1.0]], ['2, k, 9', [0.226388, 0.188305, 1.0]], ['2, k, 10', [0.152729, -0.0213758, 1.0]], ['2, k, 11', [0.0838586, -0.0852663, 1.0]], ['2, k, 12', [-0.254931, -0.220344, 1.0]], ['2, k, 13', [-0.283358, -0.628997, 1.0]], ['2, k, 14', [-0.320478, -1.00998, 1.0]], ['2, k, 15', [-0.362496, -1.08648, 1.0]], ['2, k, 16', [-0.0786076, -0.219396, 1.0]], ['2, k, 17', [-0.00877418, -0.623175, 1.0]], ['2, k, 18', [0.0329414, -1.01956, 1.0]], ['2, k, 19', [0.0689336, -1.07248, 1.0]], ['2, k, 20', [-0.157157, 0.336492, 1.0]], ['2, k, 21', [-0.360579, -0.201377, 1.0]], ['2, k, 22', [-0.342744, -0.0583495, 1.0]], ['2, k, 23', [0.03158, -0.170033, 1.0]], ['2, k, 24', [0.117891, -0.10721, 1.0]]]
[['2, k, 0', [-0.171019, -0.223474, 1.0]], ['2, k, 1', [-0.1634, 0.0998543, 1.0]], ['2, k, 2', [-0.155732, 0.412727, 1.0]], ['2, k, 3', [-0.150912, 0.563881, 1.0]], ['2, k, 4', [-0.359687, 0.319257, 1.0]], ['2, k, 5', [-0.527222, 0.171833, 1.0]], ['2, k, 6', [-0.460267, -0.0416878, 1.0]], ['2, k, 7', [-0.399828, -0.108808, 1.0]], ['2, k, 8', [0.0456647, 0.31647, 1.0]], ['2, k, 9', [0.225928, 0.188206, 1.0]], ['2, k, 10', [0.150673, -0.0202951, 1.0]], ['2, k, 11', [0.0829945, -0.0825638, 1.0]], ['2, k, 12', [-0.25695, -0.220148, 1.0]], ['2, k, 13', [-0.284615, -0.628497, 1.0]], ['2, k, 14', [-0.320414, -1.00957, 1.0]], ['2, k, 15', [-0.362368, -1.08637, 1.0]], ['2, k, 16', [-0.0800163, -0.219822, 1.0]], ['2, k, 17', [-0.0100588, -0.622651, 1.0]], ['2, k, 18', [0.032931, -1.01957, 1.0]], ['2, k, 19', [0.0690686, -1.07234, 1.0]], ['2, k, 20', [-0.157938, 0.335911, 1.0]], ['2, k, 21', [-0.365305, -0.193591, 1.0]], ['2, k, 22', [-0.341217, -0.0453919, 1.0]], ['2, k, 23', [0.0344718, -0.165247, 1.0]], ['2, k, 24', [0.118885, -0.100272, 1.0]]]
[['2, k, 0', [-0.173089, -0.223965, 1.0]], ['2, k, 1', [-0.164391, 0.0992174, 1.0]], ['2, k, 2', [-0.155842, 0.412125, 1.0]], ['2, k, 3', [-0.151556, 0.563111, 1.0]], ['2, k, 4', [-0.360339, 0.319388, 1.0]], ['2, k, 5', [-0.52742, 0.173532, 1.0]], ['2, k, 6', [-0.456829, -0.0451183, 1.0]], ['2, k, 7', [-0.401882, -0.106938, 1.0]], ['2, k, 8', [0.0448573, 0.316082, 1.0]], ['2, k, 9', [0.225047, 0.188116, 1.0]], ['2, k, 10', [0.148949, -0.0191002, 1.0]], ['2, k, 11', [0.0821629, -0.0836892, 1.0]], ['2, k, 12', [-0.259175, -0.22047, 1.0]], ['2, k, 13', [-0.285427, -0.628357, 1.0]], ['2, k, 14', [-0.32042, -1.00944, 1.0]], ['2, k, 15', [-0.362597, -1.0863, 1.0]], ['2, k, 16', [-0.0818357, -0.220482, 1.0]], ['2, k, 17', [-0.0106866, -0.622655, 1.0]], ['2, k, 18', [0.0315488, -1.01917, 1.0]], ['2, k, 19', [0.0686159, -1.07157, 1.0]], ['2, k, 20', [-0.158226, 0.335308, 1.0]], ['2, k, 21', [-0.355095, -0.193441, 1.0]], ['2, k, 22', [-0.33852, -0.0450441, 1.0]], ['2, k, 23', [0.032945, -0.167394, 1.0]], ['2, k, 24', [0.117565, -0.100543, 1.0]]]
[['2, k, 0', [-0.174792, -0.224314, 1.0]], ['2, k, 1', [-0.16529, 0.0987226, 1.0]], ['2, k, 2', [-0.155988, 0.411693, 1.0]], ['2, k, 3', [-0.151896, 0.56237, 1.0]], ['2, k, 4', [-0.361832, 0.319659, 1.0]], ['2, k, 5', [-0.527833, 0.176042, 1.0]], ['2, k, 6', [-0.456594, -0.0455563, 1.0]], ['2, k, 7', [-0.403822, -0.107006, 1.0]], ['2, k, 8', [0.0439684, 0.315715, 1.0]], ['2, k, 9', [0.224494, 0.188132, 1.0]], ['2, k, 10', [0.147435, -0.0185943, 1.0]], ['2, k, 11', [0.0812028, -0.0835581, 1.0]], ['2, k, 12', [-0.261084, -0.220649, 1.0]], ['2, k, 13', [-0.286644, -0.628205, 1.0]], ['2, k, 14', [-0.320364, -1.00945, 1.0]], ['2, k, 15', [-0.362797, -1.08641, 1.0]], ['2, k, 16', [-0.0832992, -0.221008, 1.0]], ['2, k, 17', [-0.0114557, -0.622534, 1.0]], ['2, k, 18', [0.0317845, -1.01935, 1.0]], ['2, k, 19', [0.0690351, -1.07173, 1.0]], ['2, k, 20', [-0.158519, 0.33486, 1.0]], ['2, k, 21', [-0.356905, -0.191795, 1.0]], ['2, k, 22', [-0.350115, -0.0487354, 1.0]], ['2, k, 23', [0.0364976, -0.166017, 1.0]], ['2, k, 24', [0.122276, -0.0913567, 1.0]]]
[['2, k, 0', [-0.17568, -0.224346, 1.0]], ['2, k, 1', [-0.165953, 0.0984528, 1.0]], ['2, k, 2', [-0.156239, 0.411353, 1.0]], ['2, k, 3', [-0.152447, 0.561655, 1.0]], ['2, k, 4', [-0.363201, 0.320227, 1.0]], ['2, k, 5', [-0.529839, 0.178384, 1.0]], ['2, k, 6', [-0.456632, -0.0456437, 1.0]], ['2, k, 7', [-0.405936, -0.101765, 1.0]], ['2, k, 8', [0.0432184, 0.315337, 1.0]], ['2, k, 9', [0.22345, 0.188007, 1.0]], ['2, k, 10', [0.145879, -0.0180112, 1.0]], ['2, k, 11', [0.0742626, -0.0874824, 1.0]], ['2, k, 12', [-0.262464, -0.220406, 1.0]], ['2, k, 13', [-0.287746, -0.627765, 1.0]], ['2, k, 14', [-0.320428, -1.00975, 1.0]], ['2, k, 15', [-0.363155, -1.08656, 1.0]], ['2, k, 16', [-0.0838232, -0.221248, 1.0]], ['2, k, 17', [-0.0128716, -0.623372, 1.0]], ['2, k, 18', [0.0324368, -1.02018, 1.0]], ['2, k, 19', [0.068854, -1.0721, 1.0]], ['2, k, 20', [-0.158858, 0.334527, 1.0]], ['2, k, 21', [-0.358673, -0.186008, 1.0]], ['2, k, 22', [-0.347569, -0.0411937, 1.0]], ['2, k, 23', [0.0293803, -0.171517, 1.0]], ['2, k, 24', [0.105943, -0.108017, 1.0]]]
