[['2, k, 0', [-0.02230368, -0.2149433, 1.0]], ['2, k, 1', [-0.02754188, 0.04259909, 1.0]], ['2, k, 2', [-0.03306685, 0.2935066, 1.0]], ['2, k, 3', [-0.03129727, 0.4343277, 1.0]], ['2, k, 4', [-0.1886587, 0.2046124, 1.0]], ['2, k, 5', [-0.1781151, -0.00634769, 1.0]], ['2, k, 6', [-0.08884724, -0.1662672, 1.0]], ['2, k, 7', [-0.04495376, -0.2215343, 1.0]], ['2, k, 8', [0.1216434, 0.2051761, 1.0]], ['2, k, 9', [0.09721313, -0.01249761, 1.0]], ['2, k, 10', [0.01471989, -0.165313, 1.0]], ['2, k, 11', [-0.02091168, -0.211632, 1.0]], ['2, k, 12', [-0.1002197, -0.2121303, 1.0]], ['2, k, 13', [-0.1838996, -0.3812805, 1.0]], ['2, k, 14', [-0.2353195, -0.7175215, 1.0]], ['2, k, 15', [-0.2071742, -0.754514, 1.0]], ['2, k, 16', [0.05610355, -0.2121866, 1.0]], ['2, k, 17', [0.08682985, -0.3967883, 1.0]], ['2, k, 18', [0.1016226, -0.7335044, 1.0]], ['2, k, 19', [0.08117583, -0.7598532, 1.0]], ['2, k, 20', [-0.03163421, 0.231685, 1.0]], ['2, k, 21', [-0.02082595, -0.2677088, 1.0]], ['2, k, 22', [-0.01814516, -0.1840844, 1.0]], ['2, k, 23', [-0.0580541, -0.2649991, 1.0]], ['2, k, 24', [0.02181885, -0.2417027, 1.0]]]
[['2, k, 0', [-0.03230375, -0.2097807, 1.0]], ['2, k, 1', [-0.03214719, 0.04755207, 1.0]], ['2, k, 2', [-0.03232265, 0.2985846, 1.0]], ['2, k, 3', [-0.03471836, 0.4390581, 1.0]], ['2, k, 4', [-0.1806647, 0.2081583, 1.0]], ['2, k, 5', [-0.1412542, 0.06433751, 1.0]], ['2, k, 6', [-0.04731922, -0.02670456, 1.0]], ['2, k, 7', [-0.03134413, -0.0213135, 1.0]], ['2, k, 8', [0.1183484, 0.2110666, 1.0]], ['2, k, 9', [0.08814159, 0.06864829, 1.0]], ['2, k, 10', [0.01657822, 0.009520968, 1.0]], ['2, k, 11', [-0.03643749, -0.02845109, 1.0]], ['2, k, 12', [-0.1081704, -0.205524, 1.0]], ['2, k, 13', [-0.1853063, -0.3770099, 1.0]], ['2, k, 14', [-0.2352623, -0.7191182, 1.0]], ['2, k, 15', [-0.2113519, -0.7569178, 1.0]], ['2, k, 16', [0.04434099, -0.2082168, 1.0]], ['2, k, 17', [0.08591472, -0.3964231, 1.0]], ['2, k, 18', [0.1034037, -0.7325165, 1.0]], ['2, k, 19', [0.0811259, -0.7615238, 1.0]], ['2, k, 20', [-0.03228598, 0.2366897, 1.0]], ['2, k, 21', [-0.03475961, -0.05742265, 1.0]], ['2, k, 22', [-0.006662671, -0.0008845787, 1.0]], ['2, k, 23', [-0.06590546, -0.06295332, 1.0]], ['2, k, 24', [-0.03932466, 0.01270619, 1.0]]]
[['2, k, 0', [-0.03278395, -0.2090016, 1.0]], ['2, k, 1', [-0.03233792, 0.04817878, 1.0]], ['2, k, 2', [-0.0320673, 0.298998, 1.0]], ['2, k, 3', [-0.03521992, 0.439159, 1.0]], ['2, k, 4', [-0.1798408, 0.2093006, 1.0]], ['2, k, 5', [-0.1430026, 0.09063023, 1.0]], ['2, k, 6', [-0.08261618, 0.0233208, 1.0]], ['2, k, 7', [-0.03348708, 0.004468009, 1.0]], ['2, k, 8', [0.118339, 0.2111162, 1.0]], ['2, k, 9', [0.09046177, 0.08462227, 1.0]], ['2, k, 10', [0.01455125, 0.0231905, 1.0]], ['2, k, 11', [-0.03528219, -0.001598331, 1.0]], ['2, k, 12', [-0.1087882, -0.2042993, 1.0]], ['2, k, 13', [-0.1854202, -0.376945, 1.0]], ['2, k, 14', [-0.2355646, -0.7199485, 1.0]], ['2, k, 15', [-0.2148598, -0.7601219, 1.0]], ['2, k, 16', [0.04401013, -0.207953, 1.0]], ['2, k, 17', [0.08587375, -0.3964413, 1.0]], ['2, k, 18', [0.1039112, -0.7328335, 1.0]], ['2, k, 19', [0.08110341, -0.7615317, 1.0]], ['2, k, 20', [-0.03215286, 0.2371625, 1.0]], ['2, k, 21', [-0.03834227, -0.0242311, 1.0]], ['2, k, 22', [-0.008869262, 0.0253567, 1.0]], ['2, k, 23', [-0.06746347, -0.03184417, 1.0]], ['2, k, 24', [-0.04738548, 0.03749385, 1.0]]]
[['2, k, 0', [-0.03314541, -0.2086392, 1.0]], ['2, k, 1', [-0.03253451, 0.04854383, 1.0]], ['2, k, 2', [-0.03189124, 0.2994135, 1.0]], ['2, k, 3', [-0.03544145, 0.4394272, 1.0]], ['2, k, 4', [-0.178597, 0.2102767, 1.0]], ['2, k, 5', [-0.1432093, 0.09698494, 1.0]], ['2, k, 6', [-0.08236551, 0.0285889, 1.0]], ['2, k, 7', [-0.03337968, 0.02958803, 1.0]], ['2, k, 8', [0.1167779, 0.2145289, 1.0]], ['2, k, 9', [0.09497089, 0.09446206, 1.0]], ['2, k, 10', [0.01541452, 0.03747173, 1.0]], ['2, k, 11', [-0.03597388, 0.02457759, 1.0]], ['2, k, 12', [-0.1094024, -0.2043129, 1.0]], ['2, k, 13', [-0.1856121, -0.3767102, 1.0]], ['2, k, 14', [-0.2360249, -0.7203156, 1.0]], ['2, k, 15', [-0.2123086, -0.7576662, 1.0]], ['2, k, 16', [0.04348777, -0.2066418, 1.0]], ['2, k, 17', [0.08851019, -0.4054411, 1.0]], ['2, k, 18', [0.1052679, -0.7355934, 1.0]], ['2, k, 19', [0.08066649, -0.761313, 1.0]], ['2, k, 20', [-0.03210742, 0.2375767, 1.0]], ['2, k, 21', [-0.03924198, 0.001226561, 1.0]], ['2, k, 22', [-0.008565102, 0.05053964, 1.0]], ['2, k, 23', [-0.0678496, -0.0002174527, 1.0]], ['2, k, 24', [-0.04261898, 0.06539528, 1.0]]]
[['2, k, 0', [-0.0334584, -0.2081657, 1.0]], ['2, k, 1', [-0.0328813, 0.04924472, 1.0]], ['2, k, 2', [-0.03213942, 0.3002376, 1.0]], ['2, k, 3', [-0.03521528, 0.4405512, 1.0]], ['2, k, 4', [-0.1779392, 0.2113503, 1.0]], ['2, k, 5', [-0.1509181, 0.1184331, 1.0]], ['2, k, 6', [-0.08387634, 0.06808785, 1.0]], ['2, k, 7', [-0.03096565, 0.06346966, 1.0]], ['2, k, 8', [0.11679, 0.2146802, 1.0]], ['2, k, 9', [0.09649862, 0.1121835, 1.0]], ['2, k, 10', [0.02330862, 0.05645291, 1.0]], ['2, k, 11', [-0.03539247, 0.04908464, 1.0]], ['2, k, 12', [-0.1096321, -0.2040308, 1.0]], ['2, k, 13', [-0.1862201, -0.3761477, 1.0]], ['2, k, 14', [-0.2362419, -0.7203263, 1.0]], ['2, k, 15', [-0.2114396, -0.7571959, 1.0]], ['2, k, 16', [0.0431537, -0.2060067, 1.0]], ['2, k, 17', [0.08746088, -0.402314, 1.0]], ['2, k, 18', [0.105404, -0.7354751, 1.0]], ['2, k, 19', [0.07974862, -0.7611464, 1.0]], ['2, k, 20', [-0.03238283, 0.2383775, 1.0]], ['2, k, 21', [-0.03640632, 0.03731519, 1.0]], ['2, k, 22', [-0.03417804, 0.1003432, 1.0]], ['2, k, 23', [-0.06885394, 0.03044815, 1.0]], ['2, k, 24', [-0.0146141, 0.08307959, 1.0]]]
[['2, k, 0', [-0.03270886, -0.2116564, 1.0]], ['2, k, 1', [-0.03305376, 0.04765728, 1.0]], ['2, k, 2', [-0.03341487, 0.2998621, 1.0]], ['2, k, 3', [-0.03549901, 0.4405209, 1.0]], ['2, k, 4', [-0.1773459, 0.2131512, 1.0]], ['2, k, 5', [-0.1509843, 0.1278501, 1.0]], ['2, k, 6', [-0.08425853, 0.07566272, 1.0]], ['2, k, 7', [-0.0318475, 0.09663294, 1.0]], ['2, k, 8', [0.1168155, 0.2147174, 1.0]], ['2, k, 9', [0.09717786, 0.1162675, 1.0]], ['2, k, 10', [0.0142175, 0.09788793, 1.0]], ['2, k, 11', [-0.03586975, 0.08453563, 1.0]], ['2, k, 12', [-0.1099467, -0.2086701, 1.0]], ['2, k, 13', [-0.1862527, -0.3761244, 1.0]], ['2, k, 14', [-0.2366401, -0.720237, 1.0]], ['2, k, 15', [-0.2107756, -0.7561268, 1.0]], ['2, k, 16', [0.04549488, -0.2101403, 1.0]], ['2, k, 17', [0.08667005, -0.4011288, 1.0]], ['2, k, 18', [0.1043492, -0.7344327, 1.0]], ['2, k, 19', [0.07965794, -0.7610489, 1.0]], ['2, k, 20', [-0.03330532, 0.2376369, 1.0]], ['2, k, 21', [-0.02850882, 0.07059848, 1.0]], ['2, k, 22', [-0.04087803, 0.1343288, 1.0]], ['2, k, 23', [-0.06857663, 0.06672246, 1.0]], ['2, k, 24', [-0.03947997, 0.1290785, 1.0]]]
[['2, k, 0', [-0.03101458, -0.2233346, 1.0]], ['2, k, 1', [-0.03306109, 0.04358298, 1.0]], ['2, k, 2', [-0.03415836, 0.2995986, 1.0]], ['2, k, 3', [-0.03554088, 0.4403257, 1.0]], ['2, k, 4', [-0.1771244, 0.2134877, 1.0]], ['2, k, 5', [-0.1490393, 0.1388158, 1.0]], ['2, k, 6', [-0.08338799, 0.09302885, 1.0]], ['2, k, 7', [-0.03018904, 0.1182287, 1.0]], ['2, k, 8', [0.1166598, 0.2147339, 1.0]], ['2, k, 9', [0.09813155, 0.1327741, 1.0]], ['2, k, 10', [0.01197623, 0.1044069, 1.0]], ['2, k, 11', [-0.03555445, 0.1122569, 1.0]], ['2, k, 12', [-0.1137047, -0.2229291, 1.0]], ['2, k, 13', [-0.1858219, -0.375775, 1.0]], ['2, k, 14', [-0.2361722, -0.7210363, 1.0]], ['2, k, 15', [-0.2108741, -0.7556441, 1.0]], ['2, k, 16', [0.05393261, -0.22261, 1.0]], ['2, k, 17', [0.08591741, -0.397159, 1.0]], ['2, k, 18', [0.1042322, -0.7341444, 1.0]], ['2, k, 19', [0.08045291, -0.7586336, 1.0]], ['2, k, 20', [-0.03389969, 0.2366946, 1.0]], ['2, k, 21', [-0.03781647, 0.1012987, 1.0]], ['2, k, 22', [-0.002167965, 0.1238987, 1.0]], ['2, k, 23', [-0.06877667, 0.1011965, 1.0]], ['2, k, 24', [-0.049144, 0.1430848, 1.0]]]
[['2, k, 0', [-0.03106037, -0.223779, 1.0]], ['2, k, 1', [-0.03303848, 0.04345471, 1.0]], ['2, k, 2', [-0.03410801, 0.3003357, 1.0]], ['2, k, 3', [-0.03527983, 0.4402499, 1.0]], ['2, k, 4', [-0.176837, 0.2139488, 1.0]], ['2, k, 5', [-0.1486503, 0.1423447, 1.0]], ['2, k, 6', [-0.0842443, 0.1097255, 1.0]], ['2, k, 7', [-0.03078166, 0.1389619, 1.0]], ['2, k, 8', [0.1166795, 0.2146806, 1.0]], ['2, k, 9', [0.07598773, 0.1459063, 1.0]], ['2, k, 10', [0.01061237, 0.1245861, 1.0]], ['2, k, 11', [-0.03581533, 0.1421242, 1.0]], ['2, k, 12', [-0.1136862, -0.2229344, 1.0]], ['2, k, 13', [-0.1858042, -0.3756542, 1.0]], ['2, k, 14', [-0.2392266, -0.7219697, 1.0]], ['2, k, 15', [-0.2095029, -0.7532238, 1.0]], ['2, k, 16', [0.05351234, -0.2232884, 1.0]], ['2, k, 17', [0.08586983, -0.3965798, 1.0]], ['2, k, 18', [0.1042221, -0.7340927, 1.0]], ['2, k, 19', [0.07991578, -0.7588667, 1.0]], ['2, k, 20', [-0.03386226, 0.237065, 1.0]], ['2, k, 21', [-0.03812363, 0.1305234, 1.0]], ['2, k, 22', [-0.00164118, 0.1439798, 1.0]], ['2, k, 23', [-0.07104237, 0.1353076, 1.0]], ['2, k, 24', [-0.04538454, 0.1756825, 1.0]]]
[['2, k, 0', [-0.03048555, -0.2257343, 1.0]], ['2, k, 1', [-0.03013618, 0.045996, 1.0]], ['2, k, 2', [-0.02156685, 0.3235809, 1.0]], ['2, k, 3', [-0.03674865, 0.4540406, 1.0]], ['2, k, 4', [-0.1762486, 0.2133842, 1.0]], ['2, k, 5', [-0.1490054, 0.1546808, 1.0]], ['2, k, 6', [-0.08304085, 0.1306396, 1.0]], ['2, k, 7', [-0.03240656, 0.172686, 1.0]], ['2, k, 8', [0.1169001, 0.2141253, 1.0]], ['2, k, 9', [0.08075906, 0.1590452, 1.0]], ['2, k, 10', [-0.01072621, 0.1729758, 1.0]], ['2, k, 11', [-0.03638949, 0.179546, 1.0]], ['2, k, 12', [-0.1134316, -0.2238993, 1.0]], ['2, k, 13', [-0.1857136, -0.3757677, 1.0]], ['2, k, 14', [-0.2412033, -0.7229626, 1.0]], ['2, k, 15', [-0.2091352, -0.7524215, 1.0]], ['2, k, 16', [0.05395127, -0.2245676, 1.0]], ['2, k, 17', [0.08568792, -0.3966804, 1.0]], ['2, k, 18', [0.1040625, -0.7339432, 1.0]], ['2, k, 19', [0.07981944, -0.7591792, 1.0]], ['2, k, 20', [-0.02439193, 0.2530374, 1.0]], ['2, k, 21', [-0.04391055, 0.1699742, 1.0]], ['2, k, 22', [-0.00661955, 0.1889095, 1.0]], ['2, k, 23', [-0.07278719, 0.1739008, 1.0]], ['2, k, 24', [-0.04475095, 0.2178886, 1.0]]]
[['2, k, 0', [-0.03039096, -0.227978, 1.0]], ['2, k, 1', [-0.02850183, 0.0456718, 1.0]], ['2, k, 2', [-0.01893081, 0.3219653, 1.0]], ['2, k, 3', [-0.03557898, 0.4530584, 1.0]], ['2, k, 4', [-0.1756011, 0.2100698, 1.0]], ['2, k, 5', [-0.1435084, 0.1637517, 1.0]], ['2, k, 6', [-0.07714619, 0.1496299, 1.0]], ['2, k, 7', [-0.03505071, 0.2022975, 1.0]], ['2, k, 8', [0.1186034, 0.2115144, 1.0]], ['2, k, 9', [0.08782401, 0.1762528, 1.0]], ['2, k, 10', [0.01816017, 0.1894977, 1.0]], ['2, k, 11', [-0.03639373, 0.2089495, 1.0]], ['2, k, 12', [-0.1135724, -0.2246823, 1.0]], ['2, k, 13', [-0.1843778, -0.3745277, 1.0]], ['2, k, 14', [-0.2399357, -0.7220592, 1.0]], ['2, k, 15', [-0.2100283, -0.7537454, 1.0]], ['2, k, 16', [0.05433787, -0.2282479, 1.0]], ['2, k, 17', [0.0855425, -0.3962874, 1.0]], ['2, k, 18', [0.1039137, -0.7338223, 1.0]], ['2, k, 19', [0.07891861, -0.7609432, 1.0]], ['2, k, 20', [-0.02204851, 0.2524087, 1.0]], ['2, k, 21', [-0.04614652, 0.209346, 1.0]], ['2, k, 22', [-0.006850626, 0.2049387, 1.0]], ['2, k, 23', [-0.07134999, 0.2081855, 1.0]], ['2, k, 24', [-0.03714658, 0.2477968, 1.0]]]
[['2, k, 0', [-0.03027901, -0.2299565, 1.0]], ['2, k, 1', [-0.0216698, 0.04792199, 1.0]], ['2, k, 2', [-0.002663895, 0.3291238, 1.0]], ['2, k, 3', [-0.0353013, 0.4595956, 1.0]], ['2, k, 4', [-0.175592, 0.1964841, 1.0]], ['2, k, 5', [-0.1454027, 0.1916116, 1.0]], ['2, k, 6', [-0.08051056, 0.1727601, 1.0]], ['2, k, 7', [-0.03570657, 0.2317268, 1.0]], ['2, k, 8', [0.1185248, 0.2017518, 1.0]], ['2, k, 9', [0.0843146, 0.1880519, 1.0]], ['2, k, 10', [0.009533265, 0.2088532, 1.0]], ['2, k, 11', [-0.03789029, 0.2433519, 1.0]], ['2, k, 12', [-0.1134401, -0.2259105, 1.0]], ['2, k, 13', [-0.1850976, -0.3755857, 1.0]], ['2, k, 14', [-0.2403136, -0.7220929, 1.0]], ['2, k, 15', [-0.2095407, -0.7533711, 1.0]], ['2, k, 16', [0.05423365, -0.2304154, 1.0]], ['2, k, 17', [0.08463161, -0.3892791, 1.0]], ['2, k, 18', [0.1044655, -0.7335325, 1.0]], ['2, k, 19', [0.07889855, -0.7609686, 1.0]], ['2, k, 20', [-0.007484355, 0.2591669, 1.0]], ['2, k, 21', [-0.04587331, 0.240223, 1.0]], ['2, k, 22', [-0.006812449, 0.2270551, 1.0]], ['2, k, 23', [-0.07347063, 0.2464299, 1.0]], ['2, k, 24', [-0.03976939, 0.2811348, 1.0]]]
[['2, k, 0', [-0.02710654, -0.2307905, 1.0]], ['2, k, 1', [-0.01913205, 0.04465359, 1.0]], ['2, k, 2', [-0.005758559, 0.3117617, 1.0]], ['2, k, 3', [-0.02956966, 0.4653122, 1.0]], ['2, k, 4', [-0.1754949, 0.1898762, 1.0]], ['2, k, 5', [-0.1454379, 0.1996077, 1.0]], ['2, k, 6', [-0.07914455, 0.1951671, 1.0]], ['2, k, 7', [-0.03564331, 0.2618731, 1.0]], ['2, k, 8', [0.1188778, 0.1994311, 1.0]], ['2, k, 9', [0.08423809, 0.1967793, 1.0]], ['2, k, 10', [0.01803165, 0.2337965, 1.0]], ['2, k, 11', [-0.03861223, 0.2770196, 1.0]], ['2, k, 12', [-0.1112281, -0.2267595, 1.0]], ['2, k, 13', [-0.1852697, -0.3747951, 1.0]], ['2, k, 14', [-0.2367635, -0.7232441, 1.0]], ['2, k, 15', [-0.2083965, -0.7545703, 1.0]], ['2, k, 16', [0.05880636, -0.230487, 1.0]], ['2, k, 17', [0.08438079, -0.388587, 1.0]], ['2, k, 18', [0.1043775, -0.7333376, 1.0]], ['2, k, 19', [0.07887296, -0.7609341, 1.0]], ['2, k, 20', [-0.008277657, 0.247465, 1.0]], ['2, k, 21', [-0.04423615, 0.2755873, 1.0]], ['2, k, 22', [-0.008780975, 0.263102, 1.0]], ['2, k, 23', [-0.07495511, 0.2821757, 1.0]], ['2, k, 24', [-0.04179473, 0.316682, 1.0]]]
[['2, k, 0', [-0.02875663, -0.233099, 1.0]], ['2, k, 1', [-0.02151788, 0.03910477, 1.0]], ['2, k, 2', [-0.01224002, 0.3009019, 1.0]], ['2, k, 3', [-0.02487952, 0.4759052, 1.0]], ['2, k, 4', [-0.1739044, 0.1788343, 1.0]], ['2, k, 5', [-0.1449907, 0.2142128, 1.0]], ['2, k, 6', [-0.07861999, 0.2264535, 1.0]], ['2, k, 7', [-0.03670662, 0.3008491, 1.0]], ['2, k, 8', [0.1181144, 0.1956581, 1.0]], ['2, k, 9', [0.08329307, 0.214698, 1.0]], ['2, k, 10', [0.01549732, 0.2655914, 1.0]], ['2, k, 11', [-0.03999439, 0.311879, 1.0]], ['2, k, 12', [-0.1118045, -0.2277714, 1.0]], ['2, k, 13', [-0.1858374, -0.3744077, 1.0]], ['2, k, 14', [-0.2334668, -0.7245997, 1.0]], ['2, k, 15', [-0.2077256, -0.7550209, 1.0]], ['2, k, 16', [0.05514041, -0.2339563, 1.0]], ['2, k, 17', [0.08653128, -0.3955086, 1.0]], ['2, k, 18', [0.1034893, -0.7332665, 1.0]], ['2, k, 19', [0.07885987, -0.7609418, 1.0]], ['2, k, 20', [-0.01430039, 0.2367119, 1.0]], ['2, k, 21', [-0.04307538, 0.3192055, 1.0]], ['2, k, 22', [-0.006296067, 0.2963252, 1.0]], ['2, k, 23', [-0.07623655, 0.3201606, 1.0]], ['2, k, 24', [-0.03939621, 0.3537613, 1.0]]]
[['2, k, 0', [-0.02806196, -0.2366142, 1.0]], ['2, k, 1', [-0.02197347, 0.03581993, 1.0]], ['2, k, 2', [-0.0141246, 0.2988959, 1.0]], ['2, k, 3', [-0.02408383, 0.4776568, 1.0]], ['2, k, 4', [-0.1666624, 0.1647261, 1.0]], ['2, k, 5', [-0.1487195, 0.2293368, 1.0]], ['2, k, 6', [-0.07457432, 0.2942485, 1.0]], ['2, k, 7', [-0.03793444, 0.3354208, 1.0]], ['2, k, 8', [0.1169797, 0.1899938, 1.0]], ['2, k, 9', [0.08604102, 0.22995, 1.0]], ['2, k, 10', [0.01565448, 0.2859451, 1.0]], ['2, k, 11', [-0.04493324, 0.3393184, 1.0]], ['2, k, 12', [-0.1093275, -0.2328489, 1.0]], ['2, k, 13', [-0.1858904, -0.3747421, 1.0]], ['2, k, 14', [-0.2327144, -0.7234632, 1.0]], ['2, k, 15', [-0.208958, -0.75673, 1.0]], ['2, k, 16', [0.05462385, -0.235939, 1.0]], ['2, k, 17', [0.08637112, -0.3948924, 1.0]], ['2, k, 18', [0.1033694, -0.7333447, 1.0]], ['2, k, 19', [0.07885972, -0.7607901, 1.0]], ['2, k, 20', [-0.0159435, 0.2342981, 1.0]], ['2, k, 21', [-0.04149536, 0.3563287, 1.0]], ['2, k, 22', [-0.004847256, 0.3410532, 1.0]], ['2, k, 23', [-0.08072117, 0.358116, 1.0]], ['2, k, 24', [-0.0195283, 0.3632733, 1.0]]]
[['2, k, 0', [-0.03309564, -0.238639, 1.0]], ['2, k, 1', [-0.02441155, 0.03460084, 1.0]], ['2, k, 2', [-0.01525639, 0.2986491, 1.0]], ['2, k, 3', [-0.01942406, 0.4262447, 1.0]], ['2, k, 4', [-0.1635737, 0.1711581, 1.0]], ['2, k, 5', [-0.1546754, 0.2471423, 1.0]], ['2, k, 6', [-0.08318307, 0.2928388, 1.0]], ['2, k, 7', [-0.04109783, 0.3702038, 1.0]], ['2, k, 8', [0.1163956, 0.1894919, 1.0]], ['2, k, 9', [0.08200113, 0.2521719, 1.0]], ['2, k, 10', [0.006882259, 0.3154546, 1.0]], ['2, k, 11', [-0.04768827, 0.3770781, 1.0]], ['2, k, 12', [-0.1102876, -0.2336523, 1.0]], ['2, k, 13', [-0.1860497, -0.3747434, 1.0]], ['2, k, 14', [-0.2335097, -0.7243117, 1.0]], ['2, k, 15', [-0.2088335, -0.7556546, 1.0]], ['2, k, 16', [0.04178064, -0.2387234, 1.0]], ['2, k, 17', [0.086932, -0.399243, 1.0]], ['2, k, 18', [0.1032032, -0.7331411, 1.0]], ['2, k, 19', [0.07800113, -0.7616706, 1.0]], ['2, k, 20', [-0.01740698, 0.2338076, 1.0]], ['2, k, 21', [-0.04757025, 0.3912547, 1.0]], ['2, k, 22', [-0.01305591, 0.3945747, 1.0]], ['2, k, 23', [-0.08022983, 0.3973354, 1.0]], ['2, k, 24', [-0.0314732, 0.4114575, 1.0]]]
[['2, k, 0', [-0.03353422, -0.2368434, 1.0]], ['2, k, 1', [-0.0253953, 0.03563123, 1.0]], ['2, k, 2', [-0.01731273, 0.3003358, 1.0]], ['2, k, 3', [-0.0197627, 0.4277989, 1.0]], ['2, k, 4', [-0.1663204, 0.177778, 1.0]], ['2, k, 5', [-0.1451121, 0.2823001, 1.0]], ['2, k, 6', [-0.07041641, 0.3664378, 1.0]], ['2, k, 7', [-0.04229967, 0.3998125, 1.0]], ['2, k, 8', [0.1158188, 0.1897529, 1.0]], ['2, k, 9', [0.0797879, 0.2719254, 1.0]], ['2, k, 10', [0.007334648, 0.3439346, 1.0]], ['2, k, 11', [-0.04897686, 0.407089, 1.0]], ['2, k, 12', [-0.1095513, -0.2315253, 1.0]], ['2, k, 13', [-0.1859663, -0.3742048, 1.0]], ['2, k, 14', [-0.2335073, -0.7242876, 1.0]], ['2, k, 15', [-0.2084603, -0.7543318, 1.0]], ['2, k, 16', [0.04128338, -0.2368518, 1.0]], ['2, k, 17', [0.08543942, -0.3962018, 1.0]], ['2, k, 18', [0.1030234, -0.7331252, 1.0]], ['2, k, 19', [0.07832292, -0.7608749, 1.0]], ['2, k, 20', [-0.01906617, 0.2351487, 1.0]], ['2, k, 21', [-0.04555141, 0.4262171, 1.0]], ['2, k, 22', [-0.01115831, 0.415689, 1.0]], ['2, k, 23', [-0.08248802, 0.4301946, 1.0]], ['2, k, 24', [-0.01611938, 0.4287713, 1.0]]]
[['2, k, 0', [-0.03470157, -0.2200185, 1.0]], ['2, k, 1', [-0.03171038, 0.04912248, 1.0]], ['2, k, 2', [-0.02999356, 0.3133681, 1.0]], ['2, k, 3', [-0.01865457, 0.4355515, 1.0]], ['2, k, 4', [-0.1676929, 0.1965262, 1.0]], ['2, k, 5', [-0.1462729, 0.2872218, 1.0]], ['2, k, 6', [-0.07412015, 0.3850301, 1.0]], ['2, k, 7', [-0.04188873, 0.4352191, 1.0]], ['2, k, 8', [0.1107443, 0.1936954, 1.0]], ['2, k, 9', [0.08016028, 0.2814751, 1.0]], ['2, k, 10', [-0.01828339, 0.3865101, 1.0]], ['2, k, 11', [-0.04964472, 0.4418494, 1.0]], ['2, k, 12', [-0.1143213, -0.2150931, 1.0]], ['2, k, 13', [-0.1860033, -0.374337, 1.0]], ['2, k, 14', [-0.2333849, -0.7242977, 1.0]], ['2, k, 15', [-0.2141525, -0.7600173, 1.0]], ['2, k, 16', [0.04511347, -0.2180667, 1.0]], ['2, k, 17', [0.0851908, -0.3955212, 1.0]], ['2, k, 18', [0.1052329, -0.7322972, 1.0]], ['2, k, 19', [0.07833004, -0.7608476, 1.0]], ['2, k, 20', [-0.0301529, 0.248208, 1.0]], ['2, k, 21', [-0.04968607, 0.4615093, 1.0]], ['2, k, 22', [-0.008893793, 0.4484471, 1.0]], ['2, k, 23', [-0.08539952, 0.4687051, 1.0]], ['2, k, 24', [-0.03007608, 0.474041, 1.0]]]
[['2, k, 0', [-0.03702328, -0.2129148, 1.0]], ['2, k, 1', [-0.03621219, 0.06200127, 1.0]], ['2, k, 2', [-0.03607674, 0.3312992, 1.0]], ['2, k, 3', [-0.02328927, 0.4509214, 1.0]], ['2, k, 4', [-0.1679928, 0.203352, 1.0]], ['2, k, 5', [-0.1466561, 0.3029844, 1.0]], ['2, k, 6', [-0.06933638, 0.4115362, 1.0]], ['2, k, 7', [-0.04328325, 0.4589598, 1.0]], ['2, k, 8', [0.110066, 0.2019174, 1.0]], ['2, k, 9', [0.07033596, 0.3100426, 1.0]], ['2, k, 10', [-0.01405937, 0.4043262, 1.0]], ['2, k, 11', [-0.05234898, 0.4684804, 1.0]], ['2, k, 12', [-0.1181622, -0.2057791, 1.0]], ['2, k, 13', [-0.1860963, -0.3741454, 1.0]], ['2, k, 14', [-0.2370744, -0.7231974, 1.0]], ['2, k, 15', [-0.2107673, -0.7580076, 1.0]], ['2, k, 16', [0.04432098, -0.2136812, 1.0]], ['2, k, 17', [0.08417956, -0.3931682, 1.0]], ['2, k, 18', [0.1054378, -0.7322426, 1.0]], ['2, k, 19', [0.07782166, -0.7603738, 1.0]], ['2, k, 20', [-0.03601607, 0.2648805, 1.0]], ['2, k, 21', [-0.05452902, 0.493319, 1.0]], ['2, k, 22', [-0.01204044, 0.4761958, 1.0]], ['2, k, 23', [-0.08551671, 0.500823, 1.0]], ['2, k, 24', [-0.01767662, 0.4851779, 1.0]]]
