[['2, k, 0', [0.008727935, -0.2838817, 1.0]], ['2, k, 1', [0.005426928, 0.004742882, 1.0]], ['2, k, 2', [0.001255335, 0.2862461, 1.0]], ['2, k, 3', [-0.002901898, 0.412008, 1.0]], ['2, k, 4', [-0.1692698, 0.1926721, 1.0]], ['2, k, 5', [-0.2219714, -0.01960447, 1.0]], ['2, k, 6', [-0.1693738, -0.1151368, 1.0]], ['2, k, 7', [-0.1300637, -0.1476512, 1.0]], ['2, k, 8', [0.1726328, 0.2012624, 1.0]], ['2, k, 9', [0.2263448, -0.01125327, 1.0]], ['2, k, 10', [0.1863708, -0.1258647, 1.0]], ['2, k, 11', [0.146896, -0.1659453, 1.0]], ['2, k, 12', [-0.07872359, -0.2815683, 1.0]], ['2, k, 13', [-0.1179606, -0.2590267, 1.0]], ['2, k, 14', [-0.1087489, -0.6166271, 1.0]], ['2, k, 15', [-0.09053782, -0.6949875, 1.0]], ['2, k, 16', [0.09593834, -0.2792684, 1.0]], ['2, k, 17', [0.1678033, -0.262007, 1.0]], ['2, k, 18', [0.09542736, -0.6156834, 1.0]], ['2, k, 19', [0.1246832, -0.6997724, 1.0]], ['2, k, 20', [0.002422506, 0.2168124, 1.0]], ['2, k, 21', [-0.1118015, -0.1836135, 1.0]], ['2, k, 22', [-0.1501805, -0.169786, 1.0]], ['2, k, 23', [0.1396897, -0.2081147, 1.0]], ['2, k, 24', [0.1068203, -0.1540805, 1.0]]]
[['2, k, 0', [0.007334641, -0.2851693, 1.0]], ['2, k, 1', [0.003163872, 0.003522917, 1.0]], ['2, k, 2', [-0.001612073, 0.2855451, 1.0]], ['2, k, 3', [-0.006199136, 0.4129362, 1.0]], ['2, k, 4', [-0.1717955, 0.1897466, 1.0]], ['2, k, 5', [-0.2219561, -0.02325061, 1.0]], ['2, k, 6', [-0.1556116, -0.1148837, 1.0]], ['2, k, 7', [-0.1223204, -0.1518811, 1.0]], ['2, k, 8', [0.1701297, 0.2019024, 1.0]], ['2, k, 9', [0.2283274, -0.009273793, 1.0]], ['2, k, 10', [0.1878361, -0.1115487, 1.0]], ['2, k, 11', [0.1458696, -0.1335428, 1.0]], ['2, k, 12', [-0.08027429, -0.2832124, 1.0]], ['2, k, 13', [-0.1170731, -0.2526032, 1.0]], ['2, k, 14', [-0.1074019, -0.6104125, 1.0]], ['2, k, 15', [-0.09115998, -0.6915003, 1.0]], ['2, k, 16', [0.09479453, -0.2800333, 1.0]], ['2, k, 17', [0.1966304, -0.2535045, 1.0]], ['2, k, 18', [0.2062648, -0.6221718, 1.0]], ['2, k, 19', [0.2191604, -0.6893416, 1.0]], ['2, k, 20', [-0.0003521922, 0.2159445, 1.0]], ['2, k, 21', [-0.1079734, -0.1910888, 1.0]], ['2, k, 22', [-0.1718588, -0.1725987, 1.0]], ['2, k, 23', [0.1494277, -0.177349, 1.0]], ['2, k, 24', [0.09324963, -0.124769, 1.0]]]
[['2, k, 0', [0.007345326, -0.2851845, 1.0]], ['2, k, 1', [0.003094116, 0.003499255, 1.0]], ['2, k, 2', [-0.001745468, 0.2855254, 1.0]], ['2, k, 3', [-0.006388417, 0.4130003, 1.0]], ['2, k, 4', [-0.1723849, 0.1893139, 1.0]], ['2, k, 5', [-0.2221637, -0.02371415, 1.0]], ['2, k, 6', [-0.1434052, -0.1188989, 1.0]], ['2, k, 7', [-0.1167345, -0.1530908, 1.0]], ['2, k, 8', [0.1703054, 0.2026388, 1.0]], ['2, k, 9', [0.2283263, -0.00927112, 1.0]], ['2, k, 10', [0.1879558, -0.1112054, 1.0]], ['2, k, 11', [0.1471812, -0.1349762, 1.0]], ['2, k, 12', [-0.08027119, -0.283247, 1.0]], ['2, k, 13', [-0.116765, -0.2506985, 1.0]], ['2, k, 14', [-0.1075758, -0.6085039, 1.0]], ['2, k, 15', [-0.09267388, -0.6907921, 1.0]], ['2, k, 16', [0.09481887, -0.2799974, 1.0]], ['2, k, 17', [0.2033144, -0.2529605, 1.0]], ['2, k, 18', [0.2204356, -0.6211622, 1.0]], ['2, k, 19', [0.2408346, -0.6874117, 1.0]], ['2, k, 20', [-0.000476587, 0.2159223, 1.0]], ['2, k, 21', [-0.09033724, -0.197243, 1.0]], ['2, k, 22', [-0.1557259, -0.1649201, 1.0]], ['2, k, 23', [0.1610865, -0.174588, 1.0]], ['2, k, 24', [0.09353647, -0.1244163, 1.0]]]
[['2, k, 0', [0.007463032, -0.2852551, 1.0]], ['2, k, 1', [0.003033602, 0.003406205, 1.0]], ['2, k, 2', [-0.001994503, 0.2853697, 1.0]], ['2, k, 3', [-0.006614664, 0.4130304, 1.0]], ['2, k, 4', [-0.1731803, 0.1891625, 1.0]], ['2, k, 5', [-0.2217887, -0.02417855, 1.0]], ['2, k, 6', [-0.1426248, -0.1177981, 1.0]], ['2, k, 7', [-0.1156206, -0.1511852, 1.0]], ['2, k, 8', [0.1694538, 0.2025756, 1.0]], ['2, k, 9', [0.227965, -0.009039229, 1.0]], ['2, k, 10', [0.1881343, -0.110474, 1.0]], ['2, k, 11', [0.1477688, -0.1362651, 1.0]], ['2, k, 12', [-0.08016886, -0.2833624, 1.0]], ['2, k, 13', [-0.1167087, -0.2495157, 1.0]], ['2, k, 14', [-0.1080102, -0.6075502, 1.0]], ['2, k, 15', [-0.09166251, -0.6902321, 1.0]], ['2, k, 16', [0.09495408, -0.2800127, 1.0]], ['2, k, 17', [0.2115331, -0.2513521, 1.0]], ['2, k, 18', [0.2381435, -0.6187118, 1.0]], ['2, k, 19', [0.2576781, -0.685758, 1.0]], ['2, k, 20', [-0.0006746686, 0.2157842, 1.0]], ['2, k, 21', [-0.1042485, -0.1931999, 1.0]], ['2, k, 22', [-0.1606303, -0.1627126, 1.0]], ['2, k, 23', [0.1610661, -0.1782682, 1.0]], ['2, k, 24', [0.1148454, -0.170105, 1.0]]]
[['2, k, 0', [0.007459298, -0.2852657, 1.0]], ['2, k, 1', [0.002995714, 0.003448586, 1.0]], ['2, k, 2', [-0.002039318, 0.2854871, 1.0]], ['2, k, 3', [-0.006902583, 0.4131988, 1.0]], ['2, k, 4', [-0.1735366, 0.1887617, 1.0]], ['2, k, 5', [-0.2219958, -0.02462401, 1.0]], ['2, k, 6', [-0.1665179, -0.1185521, 1.0]], ['2, k, 7', [-0.127433, -0.1398033, 1.0]], ['2, k, 8', [0.1691854, 0.2020466, 1.0]], ['2, k, 9', [0.2270911, -0.009052318, 1.0]], ['2, k, 10', [0.187574, -0.1096722, 1.0]], ['2, k, 11', [0.1477952, -0.1375503, 1.0]], ['2, k, 12', [-0.08018994, -0.2833884, 1.0]], ['2, k, 13', [-0.116721, -0.2488159, 1.0]], ['2, k, 14', [-0.1089028, -0.6070465, 1.0]], ['2, k, 15', [-0.09211521, -0.6902639, 1.0]], ['2, k, 16', [0.0949779, -0.2799968, 1.0]], ['2, k, 17', [0.219149, -0.2511206, 1.0]], ['2, k, 18', [0.2551721, -0.6177593, 1.0]], ['2, k, 19', [0.2844914, -0.6794921, 1.0]], ['2, k, 20', [-0.0007213225, 0.21588, 1.0]], ['2, k, 21', [-0.1145482, -0.1732527, 1.0]], ['2, k, 22', [-0.1651292, -0.1741651, 1.0]], ['2, k, 23', [0.167135, -0.1778071, 1.0]], ['2, k, 24', [0.1154195, -0.171262, 1.0]]]
[['2, k, 0', [0.007460856, -0.2853955, 1.0]], ['2, k, 1', [0.002917036, 0.003227001, 1.0]], ['2, k, 2', [-0.002189805, 0.2851662, 1.0]], ['2, k, 3', [-0.007219659, 0.4130284, 1.0]], ['2, k, 4', [-0.1736903, 0.1885946, 1.0]], ['2, k, 5', [-0.221946, -0.02486995, 1.0]], ['2, k, 6', [-0.1654979, -0.1189458, 1.0]], ['2, k, 7', [-0.1240303, -0.139177, 1.0]], ['2, k, 8', [0.1688303, 0.201662, 1.0]], ['2, k, 9', [0.2265635, -0.009070722, 1.0]], ['2, k, 10', [0.187986, -0.1027225, 1.0]], ['2, k, 11', [0.1522415, -0.138045, 1.0]], ['2, k, 12', [-0.08018233, -0.2836043, 1.0]], ['2, k, 13', [-0.116679, -0.2480029, 1.0]], ['2, k, 14', [-0.1106626, -0.6062239, 1.0]], ['2, k, 15', [-0.0940591, -0.6896299, 1.0]], ['2, k, 16', [0.09497238, -0.2800932, 1.0]], ['2, k, 17', [0.2280609, -0.2517012, 1.0]], ['2, k, 18', [0.2727709, -0.6174977, 1.0]], ['2, k, 19', [0.3077577, -0.6787772, 1.0]], ['2, k, 20', [-0.0008606089, 0.2155814, 1.0]], ['2, k, 21', [-0.1162406, -0.1724596, 1.0]], ['2, k, 22', [-0.1646897, -0.1695468, 1.0]], ['2, k, 23', [0.17261, -0.1799345, 1.0]], ['2, k, 24', [0.09261104, -0.1477956, 1.0]]]
[['2, k, 0', [0.008345542, -0.2855219, 1.0]], ['2, k, 1', [0.002907784, 0.003219628, 1.0]], ['2, k, 2', [-0.003164829, 0.2851848, 1.0]], ['2, k, 3', [-0.007666099, 0.4132722, 1.0]], ['2, k, 4', [-0.1735178, 0.1880869, 1.0]], ['2, k, 5', [-0.2217112, -0.02531124, 1.0]], ['2, k, 6', [-0.1652512, -0.1193362, 1.0]], ['2, k, 7', [-0.1238414, -0.1393339, 1.0]], ['2, k, 8', [0.1685328, 0.2005601, 1.0]], ['2, k, 9', [0.2266197, -0.009601755, 1.0]], ['2, k, 10', [0.190571, -0.09849681, 1.0]], ['2, k, 11', [0.1556892, -0.1401341, 1.0]], ['2, k, 12', [-0.07932083, -0.2839118, 1.0]], ['2, k, 13', [-0.1166914, -0.2477303, 1.0]], ['2, k, 14', [-0.1121937, -0.6060313, 1.0]], ['2, k, 15', [-0.0958209, -0.6895949, 1.0]], ['2, k, 16', [0.09599604, -0.2800297, 1.0]], ['2, k, 17', [0.2385921, -0.2537265, 1.0]], ['2, k, 18', [0.2881716, -0.6190804, 1.0]], ['2, k, 19', [0.3299571, -0.6757469, 1.0]], ['2, k, 20', [-0.001451854, 0.2155797, 1.0]], ['2, k, 21', [-0.1121434, -0.1711547, 1.0]], ['2, k, 22', [-0.1658204, -0.1692028, 1.0]], ['2, k, 23', [0.1814442, -0.179204, 1.0]], ['2, k, 24', [0.09398402, -0.1490437, 1.0]]]
[['2, k, 0', [0.008454409, -0.2855598, 1.0]], ['2, k, 1', [0.002924489, 0.003124611, 1.0]], ['2, k, 2', [-0.003267303, 0.2849595, 1.0]], ['2, k, 3', [-0.007764107, 0.413369, 1.0]], ['2, k, 4', [-0.1738403, 0.1874807, 1.0]], ['2, k, 5', [-0.221722, -0.02594413, 1.0]], ['2, k, 6', [-0.1646642, -0.1237186, 1.0]], ['2, k, 7', [-0.118375, -0.1523559, 1.0]], ['2, k, 8', [0.1681393, 0.2002274, 1.0]], ['2, k, 9', [0.2265633, -0.009815303, 1.0]], ['2, k, 10', [0.1911156, -0.09768591, 1.0]], ['2, k, 11', [0.1576509, -0.1388873, 1.0]], ['2, k, 12', [-0.07917631, -0.2839923, 1.0]], ['2, k, 13', [-0.1167914, -0.2468685, 1.0]], ['2, k, 14', [-0.1135817, -0.6055714, 1.0]], ['2, k, 15', [-0.09706, -0.6895128, 1.0]], ['2, k, 16', [0.09609228, -0.2800392, 1.0]], ['2, k, 17', [0.2463367, -0.2513323, 1.0]], ['2, k, 18', [0.3065484, -0.6147388, 1.0]], ['2, k, 19', [0.3501388, -0.6721158, 1.0]], ['2, k, 20', [-0.001534374, 0.2153921, 1.0]], ['2, k, 21', [-0.101096, -0.1896753, 1.0]], ['2, k, 22', [-0.164579, -0.1783257, 1.0]], ['2, k, 23', [0.1829695, -0.1801827, 1.0]], ['2, k, 24', [0.08858203, -0.1784538, 1.0]]]
[['2, k, 0', [0.008546803, -0.2855148, 1.0]], ['2, k, 1', [0.002947987, 0.003134482, 1.0]], ['2, k, 2', [-0.003261958, 0.2849525, 1.0]], ['2, k, 3', [-0.007904916, 0.4134725, 1.0]], ['2, k, 4', [-0.1738795, 0.1872069, 1.0]], ['2, k, 5', [-0.2218332, -0.02619002, 1.0]], ['2, k, 6', [-0.1594131, -0.120207, 1.0]], ['2, k, 7', [-0.1190615, -0.1391571, 1.0]], ['2, k, 8', [0.1687313, 0.2011172, 1.0]], ['2, k, 9', [0.2262808, -0.008957536, 1.0]], ['2, k, 10', [0.1914845, -0.09703749, 1.0]], ['2, k, 11', [0.1575291, -0.139428, 1.0]], ['2, k, 12', [-0.07907306, -0.2839892, 1.0]], ['2, k, 13', [-0.116966, -0.2457683, 1.0]], ['2, k, 14', [-0.1145063, -0.604252, 1.0]], ['2, k, 15', [-0.09836383, -0.6878493, 1.0]], ['2, k, 16', [0.09617797, -0.2799398, 1.0]], ['2, k, 17', [0.2535072, -0.250265, 1.0]], ['2, k, 18', [0.317412, -0.613126, 1.0]], ['2, k, 19', [0.3732486, -0.6697863, 1.0]], ['2, k, 20', [-0.001531987, 0.2153905, 1.0]], ['2, k, 21', [-0.1073626, -0.1720707, 1.0]], ['2, k, 22', [-0.1564034, -0.1685658, 1.0]], ['2, k, 23', [0.1810306, -0.1793144, 1.0]], ['2, k, 24', [0.09162139, -0.1780179, 1.0]]]
[['2, k, 0', [0.0087095, -0.2854808, 1.0]], ['2, k, 1', [0.002939335, 0.00316724, 1.0]], ['2, k, 2', [-0.003444084, 0.2850495, 1.0]], ['2, k, 3', [-0.007971467, 0.4134718, 1.0]], ['2, k, 4', [-0.1739788, 0.1870302, 1.0]], ['2, k, 5', [-0.2220783, -0.0263442, 1.0]], ['2, k, 6', [-0.141436, -0.1308452, 1.0]], ['2, k, 7', [-0.1067861, -0.1571992, 1.0]], ['2, k, 8', [0.1686528, 0.2010071, 1.0]], ['2, k, 9', [0.2265234, -0.008888006, 1.0]], ['2, k, 10', [0.1930794, -0.09614871, 1.0]], ['2, k, 11', [0.1553885, -0.1415706, 1.0]], ['2, k, 12', [-0.0789515, -0.2839902, 1.0]], ['2, k, 13', [-0.117096, -0.2449106, 1.0]], ['2, k, 14', [-0.1160528, -0.6029525, 1.0]], ['2, k, 15', [-0.1015548, -0.6862146, 1.0]], ['2, k, 16', [0.09637332, -0.2798599, 1.0]], ['2, k, 17', [0.2750463, -0.2537872, 1.0]], ['2, k, 18', [0.350193, -0.6143768, 1.0]], ['2, k, 19', [0.4163066, -0.6611692, 1.0]], ['2, k, 20', [-0.001671191, 0.2154699, 1.0]], ['2, k, 21', [-0.0842109, -0.203457, 1.0]], ['2, k, 22', [-0.158443, -0.1692581, 1.0]], ['2, k, 23', [0.181643, -0.1812146, 1.0]], ['2, k, 24', [0.09376349, -0.1739792, 1.0]]]
[['2, k, 0', [0.01064369, -0.2859161, 1.0]], ['2, k, 1', [0.00343432, 0.003023139, 1.0]], ['2, k, 2', [-0.00336789, 0.2850092, 1.0]], ['2, k, 3', [-0.008174427, 0.4135451, 1.0]], ['2, k, 4', [-0.1741254, 0.1865974, 1.0]], ['2, k, 5', [-0.222408, -0.02671822, 1.0]], ['2, k, 6', [-0.1409204, -0.1292929, 1.0]], ['2, k, 7', [-0.104678, -0.1548687, 1.0]], ['2, k, 8', [0.168632, 0.2009712, 1.0]], ['2, k, 9', [0.226498, -0.008895964, 1.0]], ['2, k, 10', [0.1949253, -0.09526972, 1.0]], ['2, k, 11', [0.1606726, -0.1408434, 1.0]], ['2, k, 12', [-0.07707813, -0.284763, 1.0]], ['2, k, 13', [-0.1171982, -0.2447195, 1.0]], ['2, k, 14', [-0.1172934, -0.602863, 1.0]], ['2, k, 15', [-0.1027605, -0.6853843, 1.0]], ['2, k, 16', [0.09829936, -0.2799627, 1.0]], ['2, k, 17', [0.2806588, -0.2533476, 1.0]], ['2, k, 18', [0.3729188, -0.6099763, 1.0]], ['2, k, 19', [0.4353398, -0.6632528, 1.0]], ['2, k, 20', [-0.001542296, 0.2154159, 1.0]], ['2, k, 21', [-0.08450173, -0.2015701, 1.0]], ['2, k, 22', [-0.1536065, -0.1636234, 1.0]], ['2, k, 23', [0.1905459, -0.1767041, 1.0]], ['2, k, 24', [0.1007759, -0.1784156, 1.0]]]
[['2, k, 0', [0.01076432, -0.2859655, 1.0]], ['2, k, 1', [0.00358434, 0.002988033, 1.0]], ['2, k, 2', [-0.003213132, 0.2850117, 1.0]], ['2, k, 3', [-0.008474398, 0.4137533, 1.0]], ['2, k, 4', [-0.1742011, 0.1862274, 1.0]], ['2, k, 5', [-0.2228297, -0.02699139, 1.0]], ['2, k, 6', [-0.1539861, -0.1348673, 1.0]], ['2, k, 7', [-0.1140604, -0.1364787, 1.0]], ['2, k, 8', [0.1685836, 0.2005633, 1.0]], ['2, k, 9', [0.2267473, -0.009141321, 1.0]], ['2, k, 10', [0.1951223, -0.09512408, 1.0]], ['2, k, 11', [0.1622328, -0.1428632, 1.0]], ['2, k, 12', [-0.07698413, -0.2848315, 1.0]], ['2, k, 13', [-0.1173391, -0.2439073, 1.0]], ['2, k, 14', [-0.1178915, -0.6021773, 1.0]], ['2, k, 15', [-0.1050074, -0.6853694, 1.0]], ['2, k, 16', [0.0984624, -0.279994, 1.0]], ['2, k, 17', [0.2923906, -0.2488862, 1.0]], ['2, k, 18', [0.4105623, -0.5977439, 1.0]], ['2, k, 19', [0.4904785, -0.6679688, 1.0]], ['2, k, 20', [-0.001405667, 0.2154091, 1.0]], ['2, k, 21', [-0.0917229, -0.1708995, 1.0]], ['2, k, 22', [-0.1600682, -0.1679836, 1.0]], ['2, k, 23', [0.1744754, -0.1712943, 1.0]], ['2, k, 24', [0.1018721, -0.1483997, 1.0]]]
[['2, k, 0', [0.01148973, -0.2860208, 1.0]], ['2, k, 1', [0.003764499, 0.003053923, 1.0]], ['2, k, 2', [-0.003284337, 0.2852718, 1.0]], ['2, k, 3', [-0.008601858, 0.41383, 1.0]], ['2, k, 4', [-0.1742598, 0.1858251, 1.0]], ['2, k, 5', [-0.223063, -0.02734432, 1.0]], ['2, k, 6', [-0.1530416, -0.1300848, 1.0]], ['2, k, 7', [-0.1129509, -0.1341801, 1.0]], ['2, k, 8', [0.1686535, 0.2003969, 1.0]], ['2, k, 9', [0.2269322, -0.009193375, 1.0]], ['2, k, 10', [0.1957349, -0.09597005, 1.0]], ['2, k, 11', [0.1617785, -0.1397127, 1.0]], ['2, k, 12', [-0.07641801, -0.2849995, 1.0]], ['2, k, 13', [-0.1173236, -0.2437734, 1.0]], ['2, k, 14', [-0.1209067, -0.6021598, 1.0]], ['2, k, 15', [-0.1074978, -0.6853018, 1.0]], ['2, k, 16', [0.0993223, -0.2799093, 1.0]], ['2, k, 17', [0.2993965, -0.2500971, 1.0]], ['2, k, 18', [0.4142642, -0.6000791, 1.0]], ['2, k, 19', [0.493809, -0.6666626, 1.0]], ['2, k, 20', [-0.001407207, 0.2155944, 1.0]], ['2, k, 21', [-0.09433577, -0.1688479, 1.0]], ['2, k, 22', [-0.1539348, -0.1639424, 1.0]], ['2, k, 23', [0.1822775, -0.1666213, 1.0]], ['2, k, 24', [0.1030733, -0.1813842, 1.0]]]
[['2, k, 0', [0.0117094, -0.2860502, 1.0]], ['2, k, 1', [0.003869992, 0.003067522, 1.0]], ['2, k, 2', [-0.003256672, 0.2853231, 1.0]], ['2, k, 3', [-0.008764083, 0.4139869, 1.0]], ['2, k, 4', [-0.1743101, 0.1858071, 1.0]], ['2, k, 5', [-0.2230409, -0.02738135, 1.0]], ['2, k, 6', [-0.1530044, -0.1300522, 1.0]], ['2, k, 7', [-0.1140518, -0.1355358, 1.0]], ['2, k, 8', [0.1684726, 0.2002859, 1.0]], ['2, k, 9', [0.2272233, -0.009023567, 1.0]], ['2, k, 10', [0.1963463, -0.09531138, 1.0]], ['2, k, 11', [0.1624307, -0.1438541, 1.0]], ['2, k, 12', [-0.07624087, -0.2850547, 1.0]], ['2, k, 13', [-0.1172067, -0.2430208, 1.0]], ['2, k, 14', [-0.1229239, -0.6014922, 1.0]], ['2, k, 15', [-0.108873, -0.6848243, 1.0]], ['2, k, 16', [0.09959064, -0.2799076, 1.0]], ['2, k, 17', [0.3022377, -0.2507458, 1.0]], ['2, k, 18', [0.4153709, -0.6012288, 1.0]], ['2, k, 19', [0.509442, -0.662567, 1.0]], ['2, k, 20', [-0.001371098, 0.2156345, 1.0]], ['2, k, 21', [-0.0928386, -0.1696856, 1.0]], ['2, k, 22', [-0.1568146, -0.1686834, 1.0]], ['2, k, 23', [0.1614251, -0.1657845, 1.0]], ['2, k, 24', [0.1012286, -0.136365, 1.0]]]
[['2, k, 0', [0.01207223, -0.2860935, 1.0]], ['2, k, 1', [0.003951624, 0.003066633, 1.0]], ['2, k, 2', [-0.003291092, 0.2853493, 1.0]], ['2, k, 3', [-0.009080788, 0.4141134, 1.0]], ['2, k, 4', [-0.1745117, 0.1855847, 1.0]], ['2, k, 5', [-0.2230601, -0.02761871, 1.0]], ['2, k, 6', [-0.1531302, -0.13081, 1.0]], ['2, k, 7', [-0.1140181, -0.1364636, 1.0]], ['2, k, 8', [0.1683655, 0.2001863, 1.0]], ['2, k, 9', [0.2275035, -0.008989245, 1.0]], ['2, k, 10', [0.1963848, -0.09543505, 1.0]], ['2, k, 11', [0.1644358, -0.14384, 1.0]], ['2, k, 12', [-0.07597583, -0.2851422, 1.0]], ['2, k, 13', [-0.1171361, -0.2425957, 1.0]], ['2, k, 14', [-0.1241528, -0.6010777, 1.0]], ['2, k, 15', [-0.109718, -0.6841839, 1.0]], ['2, k, 16', [0.1000254, -0.279893, 1.0]], ['2, k, 17', [0.3036334, -0.250989, 1.0]], ['2, k, 18', [0.420395, -0.6002377, 1.0]], ['2, k, 19', [0.5160123, -0.6638327, 1.0]], ['2, k, 20', [-0.001381914, 0.2156513, 1.0]], ['2, k, 21', [-0.0941269, -0.1697672, 1.0]], ['2, k, 22', [-0.1575503, -0.1692502, 1.0]], ['2, k, 23', [0.1845485, -0.1683267, 1.0]], ['2, k, 24', [0.1025565, -0.1612777, 1.0]]]
[['2, k, 0', [0.01231705, -0.2862079, 1.0]], ['2, k, 1', [0.004069186, 0.002978906, 1.0]], ['2, k, 2', [-0.003285522, 0.2853024, 1.0]], ['2, k, 3', [-0.009056777, 0.4141355, 1.0]], ['2, k, 4', [-0.1746502, 0.185305, 1.0]], ['2, k, 5', [-0.2235598, -0.02780052, 1.0]], ['2, k, 6', [-0.1530537, -0.1313743, 1.0]], ['2, k, 7', [-0.114538, -0.1344461, 1.0]], ['2, k, 8', [0.1684958, 0.1997273, 1.0]], ['2, k, 9', [0.2275964, -0.009491777, 1.0]], ['2, k, 10', [0.1964802, -0.09622663, 1.0]], ['2, k, 11', [0.1604035, -0.1423451, 1.0]], ['2, k, 12', [-0.07573104, -0.2852635, 1.0]], ['2, k, 13', [-0.1171161, -0.2425467, 1.0]], ['2, k, 14', [-0.1254544, -0.6010507, 1.0]], ['2, k, 15', [-0.1122553, -0.6832908, 1.0]], ['2, k, 16', [0.1002707, -0.28001, 1.0]], ['2, k, 17', [0.3040441, -0.2512413, 1.0]], ['2, k, 18', [0.4204412, -0.6005967, 1.0]], ['2, k, 19', [0.5178953, -0.6650191, 1.0]], ['2, k, 20', [-0.001361735, 0.2155995, 1.0]], ['2, k, 21', [-0.09681656, -0.1683431, 1.0]], ['2, k, 22', [-0.1601327, -0.1653504, 1.0]], ['2, k, 23', [0.1841774, -0.1686073, 1.0]], ['2, k, 24', [0.1007744, -0.1837927, 1.0]]]
[['2, k, 0', [0.01260081, -0.2862663, 1.0]], ['2, k, 1', [0.00412897, 0.002967047, 1.0]], ['2, k, 2', [-0.003415207, 0.2853397, 1.0]], ['2, k, 3', [-0.009061545, 0.4143482, 1.0]], ['2, k, 4', [-0.1748128, 0.1852792, 1.0]], ['2, k, 5', [-0.223828, -0.02778265, 1.0]], ['2, k, 6', [-0.1522285, -0.1281008, 1.0]], ['2, k, 7', [-0.1132552, -0.1353067, 1.0]], ['2, k, 8', [0.1682721, 0.1994383, 1.0]], ['2, k, 9', [0.2276316, -0.009647708, 1.0]], ['2, k, 10', [0.1956938, -0.0978338, 1.0]], ['2, k, 11', [0.1609764, -0.1409957, 1.0]], ['2, k, 12', [-0.07551515, -0.2853372, 1.0]], ['2, k, 13', [-0.1171517, -0.2424631, 1.0]], ['2, k, 14', [-0.1255313, -0.6009439, 1.0]], ['2, k, 15', [-0.1123163, -0.6831539, 1.0]], ['2, k, 16', [0.1005965, -0.2800463, 1.0]], ['2, k, 17', [0.3052559, -0.2534691, 1.0]], ['2, k, 18', [0.4205691, -0.6031691, 1.0]], ['2, k, 19', [0.5204926, -0.6684878, 1.0]], ['2, k, 20', [-0.001430438, 0.2156203, 1.0]], ['2, k, 21', [-0.09683549, -0.1688022, 1.0]], ['2, k, 22', [-0.159032, -0.1665617, 1.0]], ['2, k, 23', [0.1892079, -0.1676879, 1.0]], ['2, k, 24', [0.102109, -0.1780556, 1.0]]]
[['2, k, 0', [0.01280227, -0.286256, 1.0]], ['2, k, 1', [0.004148559, 0.002938529, 1.0]], ['2, k, 2', [-0.003727437, 0.2851939, 1.0]], ['2, k, 3', [-0.008957285, 0.41434, 1.0]], ['2, k, 4', [-0.1727729, 0.1881334, 1.0]], ['2, k, 5', [-0.2233758, -0.02535763, 1.0]], ['2, k, 6', [-0.1521109, -0.1271492, 1.0]], ['2, k, 7', [-0.1145066, -0.1316555, 1.0]], ['2, k, 8', [0.1682635, 0.1993521, 1.0]], ['2, k, 9', [0.2276693, -0.009722588, 1.0]], ['2, k, 10', [0.1973015, -0.0975929, 1.0]], ['2, k, 11', [0.1648002, -0.1313617, 1.0]], ['2, k, 12', [-0.07529444, -0.2852783, 1.0]], ['2, k, 13', [-0.1172005, -0.242334, 1.0]], ['2, k, 14', [-0.1269861, -0.6009968, 1.0]], ['2, k, 15', [-0.1125945, -0.6833563, 1.0]], ['2, k, 16', [0.1007674, -0.280084, 1.0]], ['2, k, 17', [0.3051904, -0.2532417, 1.0]], ['2, k, 18', [0.4183305, -0.6036621, 1.0]], ['2, k, 19', [0.5188254, -0.6684439, 1.0]], ['2, k, 20', [-0.001627745, 0.2155133, 1.0]], ['2, k, 21', [-0.09244727, -0.1675506, 1.0]], ['2, k, 22', [-0.158912, -0.1647237, 1.0]], ['2, k, 23', [0.1916788, -0.1718401, 1.0]], ['2, k, 24', [0.1015589, -0.1439367, 1.0]]]
[['2, k, 0', [0.01313632, -0.2861959, 1.0]], ['2, k, 1', [0.004186099, 0.002960859, 1.0]], ['2, k, 2', [-0.003829361, 0.2852471, 1.0]], ['2, k, 3', [-0.008979599, 0.4144316, 1.0]], ['2, k, 4', [-0.1733115, 0.1875241, 1.0]], ['2, k, 5', [-0.2235713, -0.02520144, 1.0]], ['2, k, 6', [-0.1530336, -0.1247483, 1.0]], ['2, k, 7', [-0.1148318, -0.1328184, 1.0]], ['2, k, 8', [0.1682091, 0.1994796, 1.0]], ['2, k, 9', [0.2274691, -0.009660978, 1.0]], ['2, k, 10', [0.1978619, -0.09783201, 1.0]], ['2, k, 11', [0.1602289, -0.1383722, 1.0]], ['2, k, 12', [-0.07498232, -0.2852918, 1.0]], ['2, k, 13', [-0.1176225, -0.2416654, 1.0]], ['2, k, 14', [-0.1273382, -0.6001871, 1.0]], ['2, k, 15', [-0.1134019, -0.6828851, 1.0]], ['2, k, 16', [0.1011283, -0.2799367, 1.0]], ['2, k, 17', [0.3049607, -0.2532007, 1.0]], ['2, k, 18', [0.4182713, -0.6035767, 1.0]], ['2, k, 19', [0.4200732, -0.6545791, 1.0]], ['2, k, 20', [-0.001680168, 0.215551, 1.0]], ['2, k, 21', [-0.09420871, -0.1675572, 1.0]], ['2, k, 22', [-0.1578555, -0.1658033, 1.0]], ['2, k, 23', [0.1838199, -0.1757178, 1.0]], ['2, k, 24', [0.09875819, -0.1759995, 1.0]]]
