[['2, k, 0', [-0.249446, -0.480291, 1.0]], ['2, k, 1', [-0.234848, -0.157365, 1.0]], ['2, k, 2', [-0.219459, 0.159267, 1.0]], ['2, k, 3', [-0.195794, 0.311822, 1.0]], ['2, k, 4', [-0.397637, 0.0752874, 1.0]], ['2, k, 5', [-0.470752, -0.226233, 1.0]], ['2, k, 6', [-0.506908, -0.475848, 1.0]], ['2, k, 7', [-0.510644, -0.534009, 1.0]], ['2, k, 8', [-0.0575663, 0.0595867, 1.0]], ['2, k, 9', [-0.000694044, -0.223392, 1.0]], ['2, k, 10', [0.0265246, -0.473701, 1.0]], ['2, k, 11', [0.0199067, -0.533374, 1.0]], ['2, k, 12', [-0.323839, -0.47085, 1.0]], ['2, k, 13', [-0.348062, -0.924694, 1.0]], ['2, k, 14', [-0.393472, -1.30236, 1.0]], ['2, k, 15', [-0.390137, -1.36914, 1.0]], ['2, k, 16', [-0.168945, -0.477959, 1.0]], ['2, k, 17', [-0.177713, -0.997372, 1.0]], ['2, k, 18', [-0.184866, -1.33281, 1.0]], ['2, k, 19', [-0.158936, -1.35938, 1.0]], ['2, k, 20', [-0.22346, 0.0809682, 1.0]], ['2, k, 21', [-0.510414, -0.61452, 1.0]], ['2, k, 22', [-0.542344, -0.51798, 1.0]], ['2, k, 23', [0.00208242, -0.613629, 1.0]], ['2, k, 24', [0.051487, -0.550808, 1.0]]]
[['2, k, 0', [-0.251523, -0.503474, 1.0]], ['2, k, 1', [-0.236218, -0.16541, 1.0]], ['2, k, 2', [-0.220466, 0.158628, 1.0]], ['2, k, 3', [-0.195359, 0.312928, 1.0]], ['2, k, 4', [-0.399008, 0.0655418, 1.0]], ['2, k, 5', [-0.470669, -0.237151, 1.0]], ['2, k, 6', [-0.502223, -0.494547, 1.0]], ['2, k, 7', [-0.502882, -0.542661, 1.0]], ['2, k, 8', [-0.0546439, 0.0502987, 1.0]], ['2, k, 9', [0.000878837, -0.250395, 1.0]], ['2, k, 10', [0.0285643, -0.507899, 1.0]], ['2, k, 11', [0.0184328, -0.538748, 1.0]], ['2, k, 12', [-0.326237, -0.493999, 1.0]], ['2, k, 13', [-0.343047, -0.946547, 1.0]], ['2, k, 14', [-0.389605, -1.3011, 1.0]], ['2, k, 15', [-0.354056, -1.36082, 1.0]], ['2, k, 16', [-0.170551, -0.500344, 1.0]], ['2, k, 17', [-0.177483, -0.954565, 1.0]], ['2, k, 18', [-0.17437, -1.31112, 1.0]], ['2, k, 19', [-0.155152, -1.36056, 1.0]], ['2, k, 20', [-0.224516, 0.0795746, 1.0]], ['2, k, 21', [-0.49757, -0.616345, 1.0]], ['2, k, 22', [-0.531113, -0.54889, 1.0]], ['2, k, 23', [0.00880371, -0.60401, 1.0]], ['2, k, 24', [0.0516771, -0.546419, 1.0]]]
[['2, k, 0', [-0.250819, -0.502977, 1.0]], ['2, k, 1', [-0.235904, -0.165632, 1.0]], ['2, k, 2', [-0.220354, 0.158562, 1.0]], ['2, k, 3', [-0.195332, 0.312872, 1.0]], ['2, k, 4', [-0.398514, 0.062309, 1.0]], ['2, k, 5', [-0.470863, -0.236944, 1.0]], ['2, k, 6', [-0.502574, -0.493486, 1.0]], ['2, k, 7', [-0.506405, -0.541101, 1.0]], ['2, k, 8', [-0.0548041, 0.0477916, 1.0]], ['2, k, 9', [0.000749617, -0.249939, 1.0]], ['2, k, 10', [0.0286253, -0.506505, 1.0]], ['2, k, 11', [0.014269, -0.560908, 1.0]], ['2, k, 12', [-0.325572, -0.493482, 1.0]], ['2, k, 13', [-0.343537, -0.947518, 1.0]], ['2, k, 14', [-0.377403, -1.30422, 1.0]], ['2, k, 15', [-0.353869, -1.36024, 1.0]], ['2, k, 16', [-0.169795, -0.49985, 1.0]], ['2, k, 17', [-0.178613, -0.951429, 1.0]], ['2, k, 18', [-0.17414, -1.31134, 1.0]], ['2, k, 19', [-0.15455, -1.35954, 1.0]], ['2, k, 20', [-0.224339, 0.0793827, 1.0]], ['2, k, 21', [-0.497722, -0.61655, 1.0]], ['2, k, 22', [-0.531538, -0.543639, 1.0]], ['2, k, 23', [0.0103485, -0.606976, 1.0]], ['2, k, 24', [0.0505856, -0.565475, 1.0]]]
[['2, k, 0', [-0.24923, -0.503873, 1.0]], ['2, k, 1', [-0.235088, -0.166844, 1.0]], ['2, k, 2', [-0.220251, 0.158339, 1.0]], ['2, k, 3', [-0.195415, 0.312734, 1.0]], ['2, k, 4', [-0.398861, 0.0618198, 1.0]], ['2, k, 5', [-0.472065, -0.242524, 1.0]], ['2, k, 6', [-0.503739, -0.498982, 1.0]], ['2, k, 7', [-0.507133, -0.542798, 1.0]], ['2, k, 8', [-0.0542448, 0.0461389, 1.0]], ['2, k, 9', [0.000539129, -0.249518, 1.0]], ['2, k, 10', [0.0285689, -0.505867, 1.0]], ['2, k, 11', [0.0158437, -0.538897, 1.0]], ['2, k, 12', [-0.324208, -0.494099, 1.0]], ['2, k, 13', [-0.344012, -0.945346, 1.0]], ['2, k, 14', [-0.386596, -1.29751, 1.0]], ['2, k, 15', [-0.439453, -1.36621, 1.0]], ['2, k, 16', [-0.167957, -0.501042, 1.0]], ['2, k, 17', [-0.178467, -0.951509, 1.0]], ['2, k, 18', [-0.17215, -1.30978, 1.0]], ['2, k, 19', [-0.163723, -1.36036, 1.0]], ['2, k, 20', [-0.224091, 0.0788163, 1.0]], ['2, k, 21', [-0.503106, -0.608718, 1.0]], ['2, k, 22', [-0.535592, -0.524524, 1.0]], ['2, k, 23', [0.00442678, -0.61315, 1.0]], ['2, k, 24', [0.0514805, -0.562468, 1.0]]]
[['2, k, 0', [-0.249596, -0.505146, 1.0]], ['2, k, 1', [-0.235277, -0.168082, 1.0]], ['2, k, 2', [-0.220252, 0.158169, 1.0]], ['2, k, 3', [-0.195359, 0.312626, 1.0]], ['2, k, 4', [-0.398944, 0.0615519, 1.0]], ['2, k, 5', [-0.472485, -0.243722, 1.0]], ['2, k, 6', [-0.503976, -0.500151, 1.0]], ['2, k, 7', [-0.504942, -0.546314, 1.0]], ['2, k, 8', [-0.053592, 0.045113, 1.0]], ['2, k, 9', [0.000453549, -0.249543, 1.0]], ['2, k, 10', [0.0278621, -0.50591, 1.0]], ['2, k, 11', [0.0191562, -0.539991, 1.0]], ['2, k, 12', [-0.324556, -0.495101, 1.0]], ['2, k, 13', [-0.342269, -0.94424, 1.0]], ['2, k, 14', [-0.383923, -1.29789, 1.0]], ['2, k, 15', [-0.340576, -1.35645, 1.0]], ['2, k, 16', [-0.168324, -0.502546, 1.0]], ['2, k, 17', [-0.180023, -0.95953, 1.0]], ['2, k, 18', [-0.172698, -1.30989, 1.0]], ['2, k, 19', [-0.164139, -1.36049, 1.0]], ['2, k, 20', [-0.224125, 0.0783262, 1.0]], ['2, k, 21', [-0.495962, -0.615106, 1.0]], ['2, k, 22', [-0.52821, -0.560914, 1.0]], ['2, k, 23', [0.00914292, -0.614301, 1.0]], ['2, k, 24', [0.0536482, -0.540639, 1.0]]]
[['2, k, 0', [-0.249793, -0.506, 1.0]], ['2, k, 1', [-0.235332, -0.169247, 1.0]], ['2, k, 2', [-0.220167, 0.157703, 1.0]], ['2, k, 3', [-0.195494, 0.311973, 1.0]], ['2, k, 4', [-0.399641, 0.060546, 1.0]], ['2, k, 5', [-0.472401, -0.243139, 1.0]], ['2, k, 6', [-0.509046, -0.498137, 1.0]], ['2, k, 7', [-0.504981, -0.556555, 1.0]], ['2, k, 8', [-0.0533468, 0.0448091, 1.0]], ['2, k, 9', [0.00016038, -0.248456, 1.0]], ['2, k, 10', [0.0277332, -0.504566, 1.0]], ['2, k, 11', [0.0171813, -0.539524, 1.0]], ['2, k, 12', [-0.32481, -0.496122, 1.0]], ['2, k, 13', [-0.342868, -0.945171, 1.0]], ['2, k, 14', [-0.36741, -1.29842, 1.0]], ['2, k, 15', [-0.353271, -1.35595, 1.0]], ['2, k, 16', [-0.168463, -0.503194, 1.0]], ['2, k, 17', [-0.171734, -0.921046, 1.0]], ['2, k, 18', [-0.174249, -1.30867, 1.0]], ['2, k, 19', [-0.1636, -1.3571, 1.0]], ['2, k, 20', [-0.22406, 0.0775334, 1.0]], ['2, k, 21', [-0.497544, -0.607137, 1.0]], ['2, k, 22', [-0.529415, -0.546111, 1.0]], ['2, k, 23', [-0.00286911, -0.620852, 1.0]], ['2, k, 24', [0.0523086, -0.542326, 1.0]]]
[['2, k, 0', [-0.250061, -0.507825, 1.0]], ['2, k, 1', [-0.235267, -0.170392, 1.0]], ['2, k, 2', [-0.219997, 0.157522, 1.0]], ['2, k, 3', [-0.195633, 0.311189, 1.0]], ['2, k, 4', [-0.399646, 0.0602268, 1.0]], ['2, k, 5', [-0.472982, -0.245735, 1.0]], ['2, k, 6', [-0.510653, -0.500322, 1.0]], ['2, k, 7', [-0.50229, -0.559425, 1.0]], ['2, k, 8', [-0.0530528, 0.0435902, 1.0]], ['2, k, 9', [0.000155482, -0.248297, 1.0]], ['2, k, 10', [0.0272428, -0.50426, 1.0]], ['2, k, 11', [0.0186027, -0.535432, 1.0]], ['2, k, 12', [-0.325112, -0.497637, 1.0]], ['2, k, 13', [-0.342609, -0.945122, 1.0]], ['2, k, 14', [-0.382939, -1.29093, 1.0]], ['2, k, 15', [-0.350872, -1.35696, 1.0]], ['2, k, 16', [-0.168678, -0.505268, 1.0]], ['2, k, 17', [-0.176425, -0.948606, 1.0]], ['2, k, 18', [-0.176721, -1.30932, 1.0]], ['2, k, 19', [-0.107056, -1.37109, 1.0]], ['2, k, 20', [-0.223881, 0.0771004, 1.0]], ['2, k, 21', [-0.498314, -0.609456, 1.0]], ['2, k, 22', [-0.52791, -0.552226, 1.0]], ['2, k, 23', [0.000260487, -0.614126, 1.0]], ['2, k, 24', [0.0517677, -0.549131, 1.0]]]
[['2, k, 0', [-0.249688, -0.508027, 1.0]], ['2, k, 1', [-0.235019, -0.1708, 1.0]], ['2, k, 2', [-0.219887, 0.157242, 1.0]], ['2, k, 3', [-0.195636, 0.31119, 1.0]], ['2, k, 4', [-0.400012, 0.0599081, 1.0]], ['2, k, 5', [-0.473064, -0.247393, 1.0]], ['2, k, 6', [-0.501947, -0.503505, 1.0]], ['2, k, 7', [-0.501419, -0.54625, 1.0]], ['2, k, 8', [-0.0530394, 0.0435612, 1.0]], ['2, k, 9', [0.000138066, -0.248276, 1.0]], ['2, k, 10', [0.02726, -0.504182, 1.0]], ['2, k, 11', [0.0178026, -0.537521, 1.0]], ['2, k, 12', [-0.324784, -0.497878, 1.0]], ['2, k, 13', [-0.342842, -0.946084, 1.0]], ['2, k, 14', [-0.386693, -1.29333, 1.0]], ['2, k, 15', [-0.376667, -1.35589, 1.0]], ['2, k, 16', [-0.168263, -0.505409, 1.0]], ['2, k, 17', [-0.175051, -0.881955, 1.0]], ['2, k, 18', [-0.17493, -1.29905, 1.0]], ['2, k, 19', [-0.173096, -1.35645, 1.0]], ['2, k, 20', [-0.223737, 0.0767027, 1.0]], ['2, k, 21', [-0.497363, -0.614422, 1.0]], ['2, k, 22', [-0.531726, -0.524259, 1.0]], ['2, k, 23', [0.000695416, -0.620177, 1.0]], ['2, k, 24', [0.0560226, -0.539397, 1.0]]]
[['2, k, 0', [-0.24856, -0.510326, 1.0]], ['2, k, 1', [-0.234579, -0.171658, 1.0]], ['2, k, 2', [-0.219817, 0.157255, 1.0]], ['2, k, 3', [-0.195672, 0.311098, 1.0]], ['2, k, 4', [-0.40013, 0.0598898, 1.0]], ['2, k, 5', [-0.473077, -0.247665, 1.0]], ['2, k, 6', [-0.510132, -0.502905, 1.0]], ['2, k, 7', [-0.503669, -0.534563, 1.0]], ['2, k, 8', [-0.0530402, 0.0435615, 1.0]], ['2, k, 9', [0.000145335, -0.247985, 1.0]], ['2, k, 10', [0.0270902, -0.503888, 1.0]], ['2, k, 11', [0.0177792, -0.536692, 1.0]], ['2, k, 12', [-0.323757, -0.500168, 1.0]], ['2, k, 13', [-0.343563, -0.946602, 1.0]], ['2, k, 14', [-0.386045, -1.29379, 1.0]], ['2, k, 15', [-0.377365, -1.35812, 1.0]], ['2, k, 16', [-0.167069, -0.50762, 1.0]], ['2, k, 17', [-0.173255, -0.932127, 1.0]], ['2, k, 18', [-0.174578, -1.31222, 1.0]], ['2, k, 19', [-0.164667, -1.35759, 1.0]], ['2, k, 20', [-0.223621, 0.0765919, 1.0]], ['2, k, 21', [-0.496121, -0.618171, 1.0]], ['2, k, 22', [-0.527462, -0.532256, 1.0]], ['2, k, 23', [-0.00479196, -0.620481, 1.0]], ['2, k, 24', [0.0512731, -0.548897, 1.0]]]
[['2, k, 0', [-0.247894, -0.510641, 1.0]], ['2, k, 1', [-0.234539, -0.171877, 1.0]], ['2, k, 2', [-0.220156, 0.157186, 1.0]], ['2, k, 3', [-0.195504, 0.311796, 1.0]], ['2, k, 4', [-0.400099, 0.0596778, 1.0]], ['2, k, 5', [-0.472895, -0.249013, 1.0]], ['2, k, 6', [-0.508133, -0.504676, 1.0]], ['2, k, 7', [-0.506406, -0.537089, 1.0]], ['2, k, 8', [-0.0530007, 0.0435354, 1.0]], ['2, k, 9', [0.00020469, -0.249654, 1.0]], ['2, k, 10', [0.0272911, -0.505519, 1.0]], ['2, k, 11', [0.0179192, -0.535986, 1.0]], ['2, k, 12', [-0.323341, -0.500339, 1.0]], ['2, k, 13', [-0.344199, -0.948809, 1.0]], ['2, k, 14', [-0.381657, -1.29624, 1.0]], ['2, k, 15', [-0.373862, -1.35756, 1.0]], ['2, k, 16', [-0.166116, -0.508094, 1.0]], ['2, k, 17', [-0.178938, -0.949152, 1.0]], ['2, k, 18', [-0.175151, -1.31403, 1.0]], ['2, k, 19', [-0.165335, -1.35695, 1.0]], ['2, k, 20', [-0.223837, 0.076442, 1.0]], ['2, k, 21', [-0.50082, -0.610089, 1.0]], ['2, k, 22', [-0.530094, -0.536137, 1.0]], ['2, k, 23', [-0.00286754, -0.619551, 1.0]], ['2, k, 24', [0.0530472, -0.546166, 1.0]]]
[['2, k, 0', [-0.24793, -0.510624, 1.0]], ['2, k, 1', [-0.234613, -0.171927, 1.0]], ['2, k, 2', [-0.220289, 0.157179, 1.0]], ['2, k, 3', [-0.195455, 0.311873, 1.0]], ['2, k, 4', [-0.399855, 0.0597057, 1.0]], ['2, k, 5', [-0.472879, -0.249075, 1.0]], ['2, k, 6', [-0.507003, -0.504798, 1.0]], ['2, k, 7', [-0.506972, -0.546741, 1.0]], ['2, k, 8', [-0.0529939, 0.0432545, 1.0]], ['2, k, 9', [0.000489635, -0.251004, 1.0]], ['2, k, 10', [0.0271606, -0.506936, 1.0]], ['2, k, 11', [0.0183245, -0.535345, 1.0]], ['2, k, 12', [-0.323336, -0.500198, 1.0]], ['2, k, 13', [-0.345004, -0.951642, 1.0]], ['2, k, 14', [-0.383854, -1.29282, 1.0]], ['2, k, 15', [-0.374621, -1.35786, 1.0]], ['2, k, 16', [-0.166282, -0.508074, 1.0]], ['2, k, 17', [-0.180596, -0.952185, 1.0]], ['2, k, 18', [-0.171661, -1.31581, 1.0]], ['2, k, 19', [-0.168178, -1.35712, 1.0]], ['2, k, 20', [-0.223968, 0.0763881, 1.0]], ['2, k, 21', [-0.50252, -0.607043, 1.0]], ['2, k, 22', [-0.529171, -0.5615, 1.0]], ['2, k, 23', [0.00206568, -0.613557, 1.0]], ['2, k, 24', [0.0519014, -0.542721, 1.0]]]
[['2, k, 0', [-0.248098, -0.510575, 1.0]], ['2, k, 1', [-0.234831, -0.172031, 1.0]], ['2, k, 2', [-0.22056, 0.157103, 1.0]], ['2, k, 3', [-0.19547, 0.31188, 1.0]], ['2, k, 4', [-0.399738, 0.0598578, 1.0]], ['2, k, 5', [-0.473039, -0.250213, 1.0]], ['2, k, 6', [-0.506459, -0.505355, 1.0]], ['2, k, 7', [-0.506173, -0.536239, 1.0]], ['2, k, 8', [-0.0532201, 0.0426875, 1.0]], ['2, k, 9', [0.000464152, -0.250928, 1.0]], ['2, k, 10', [0.0267053, -0.506971, 1.0]], ['2, k, 11', [0.0185118, -0.53675, 1.0]], ['2, k, 12', [-0.323556, -0.500298, 1.0]], ['2, k, 13', [-0.345916, -0.952905, 1.0]], ['2, k, 14', [-0.384137, -1.2909, 1.0]], ['2, k, 15', [-0.390166, -1.35432, 1.0]], ['2, k, 16', [-0.166472, -0.507833, 1.0]], ['2, k, 17', [-0.18123, -0.959884, 1.0]], ['2, k, 18', [-0.168624, -1.3107, 1.0]], ['2, k, 19', [-0.167107, -1.35289, 1.0]], ['2, k, 20', [-0.224246, 0.076255, 1.0]], ['2, k, 21', [-0.497001, -0.616405, 1.0]], ['2, k, 22', [-0.536763, -0.523507, 1.0]], ['2, k, 23', [-0.00288347, -0.620209, 1.0]], ['2, k, 24', [0.0515355, -0.547278, 1.0]]]
[['2, k, 0', [-0.248141, -0.510558, 1.0]], ['2, k, 1', [-0.235039, -0.172314, 1.0]], ['2, k, 2', [-0.22102, 0.156537, 1.0]], ['2, k, 3', [-0.195451, 0.311915, 1.0]], ['2, k, 4', [-0.399802, 0.0598289, 1.0]], ['2, k, 5', [-0.472887, -0.250647, 1.0]], ['2, k, 6', [-0.501011, -0.506846, 1.0]], ['2, k, 7', [-0.499545, -0.548124, 1.0]], ['2, k, 8', [-0.0531888, 0.0426283, 1.0]], ['2, k, 9', [0.00051122, -0.251997, 1.0]], ['2, k, 10', [0.0244953, -0.508286, 1.0]], ['2, k, 11', [0.0155029, -0.537767, 1.0]], ['2, k, 12', [-0.323606, -0.500224, 1.0]], ['2, k, 13', [-0.344956, -0.954851, 1.0]], ['2, k, 14', [-0.37216, -1.29921, 1.0]], ['2, k, 15', [-0.403154, -1.36371, 1.0]], ['2, k, 16', [-0.166522, -0.50784, 1.0]], ['2, k, 17', [-0.181159, -0.959836, 1.0]], ['2, k, 18', [-0.171, -1.31092, 1.0]], ['2, k, 19', [-0.158618, -1.35621, 1.0]], ['2, k, 20', [-0.22467, 0.075669, 1.0]], ['2, k, 21', [-0.5059, -0.607318, 1.0]], ['2, k, 22', [-0.534548, -0.550407, 1.0]], ['2, k, 23', [-0.00618037, -0.620409, 1.0]], ['2, k, 24', [0.048585, -0.551713, 1.0]]]
[['2, k, 0', [-0.248089, -0.510562, 1.0]], ['2, k, 1', [-0.235062, -0.172351, 1.0]], ['2, k, 2', [-0.221203, 0.156545, 1.0]], ['2, k, 3', [-0.195325, 0.312139, 1.0]], ['2, k, 4', [-0.399878, 0.059813, 1.0]], ['2, k, 5', [-0.47291, -0.25075, 1.0]], ['2, k, 6', [-0.500347, -0.507078, 1.0]], ['2, k, 7', [-0.500108, -0.549255, 1.0]], ['2, k, 8', [-0.0531847, 0.0426207, 1.0]], ['2, k, 9', [0.00051169, -0.25187, 1.0]], ['2, k, 10', [0.0246595, -0.508204, 1.0]], ['2, k, 11', [0.0163565, -0.53603, 1.0]], ['2, k, 12', [-0.323428, -0.500391, 1.0]], ['2, k, 13', [-0.348039, -0.898502, 1.0]], ['2, k, 14', [-0.380527, -1.289, 1.0]], ['2, k, 15', [-0.370011, -1.35679, 1.0]], ['2, k, 16', [-0.166491, -0.507749, 1.0]], ['2, k, 17', [-0.180714, -0.959152, 1.0]], ['2, k, 18', [-0.172365, -1.31088, 1.0]], ['2, k, 19', [-0.159961, -1.35632, 1.0]], ['2, k, 20', [-0.224796, 0.075636, 1.0]], ['2, k, 21', [-0.505078, -0.605414, 1.0]], ['2, k, 22', [-0.531061, -0.535433, 1.0]], ['2, k, 23', [0.00209317, -0.616549, 1.0]], ['2, k, 24', [0.0516054, -0.547697, 1.0]]]
[['2, k, 0', [-0.247995, -0.51047, 1.0]], ['2, k, 1', [-0.234923, -0.172412, 1.0]], ['2, k, 2', [-0.220982, 0.156457, 1.0]], ['2, k, 3', [-0.195417, 0.311977, 1.0]], ['2, k, 4', [-0.399596, 0.059572, 1.0]], ['2, k, 5', [-0.472453, -0.252914, 1.0]], ['2, k, 6', [-0.506241, -0.508836, 1.0]], ['2, k, 7', [-0.50268, -0.536218, 1.0]], ['2, k, 8', [-0.0528265, 0.0430893, 1.0]], ['2, k, 9', [5.9791e-05, -0.251085, 1.0]], ['2, k, 10', [0.0247003, -0.507538, 1.0]], ['2, k, 11', [0.0146049, -0.536338, 1.0]], ['2, k, 12', [-0.323362, -0.500432, 1.0]], ['2, k, 13', [-0.330617, -0.948447, 1.0]], ['2, k, 14', [-0.382526, -1.28853, 1.0]], ['2, k, 15', [-0.36532, -1.35757, 1.0]], ['2, k, 16', [-0.166302, -0.507333, 1.0]], ['2, k, 17', [-0.181044, -0.962731, 1.0]], ['2, k, 18', [-0.170064, -1.30938, 1.0]], ['2, k, 19', [-0.153754, -1.35773, 1.0]], ['2, k, 20', [-0.224593, 0.0755256, 1.0]], ['2, k, 21', [-0.493666, -0.616247, 1.0]], ['2, k, 22', [-0.540002, -0.501716, 1.0]], ['2, k, 23', [0.000711377, -0.619119, 1.0]], ['2, k, 24', [0.0488775, -0.547146, 1.0]]]
[['2, k, 0', [-0.247777, -0.510971, 1.0]], ['2, k, 1', [-0.234637, -0.172829, 1.0]], ['2, k, 2', [-0.22069, 0.156355, 1.0]], ['2, k, 3', [-0.196124, 0.311626, 1.0]], ['2, k, 4', [-0.400075, 0.0590504, 1.0]], ['2, k, 5', [-0.472551, -0.25097, 1.0]], ['2, k, 6', [-0.501093, -0.507708, 1.0]], ['2, k, 7', [-0.494869, -0.547615, 1.0]], ['2, k, 8', [-0.0528276, 0.0430742, 1.0]], ['2, k, 9', [-0.000414174, -0.250063, 1.0]], ['2, k, 10', [0.0243938, -0.506491, 1.0]], ['2, k, 11', [0.0145851, -0.538653, 1.0]], ['2, k, 12', [-0.323121, -0.501148, 1.0]], ['2, k, 13', [-0.335702, -0.947492, 1.0]], ['2, k, 14', [-0.38334, -1.28789, 1.0]], ['2, k, 15', [-0.366145, -1.3604, 1.0]], ['2, k, 16', [-0.166114, -0.507678, 1.0]], ['2, k, 17', [-0.171283, -0.911361, 1.0]], ['2, k, 18', [-0.170631, -1.31007, 1.0]], ['2, k, 19', [-0.162149, -1.36013, 1.0]], ['2, k, 20', [-0.224307, 0.0753286, 1.0]], ['2, k, 21', [-0.495742, -0.616331, 1.0]], ['2, k, 22', [-0.526642, -0.540062, 1.0]], ['2, k, 23', [0.00211607, -0.618365, 1.0]], ['2, k, 24', [0.0496626, -0.565424, 1.0]]]
[['2, k, 0', [-0.24848, -0.511297, 1.0]], ['2, k, 1', [-0.234738, -0.172935, 1.0]], ['2, k, 2', [-0.220595, 0.156398, 1.0]], ['2, k, 3', [-0.196247, 0.311669, 1.0]], ['2, k, 4', [-0.400594, 0.0589352, 1.0]], ['2, k, 5', [-0.472546, -0.251153, 1.0]], ['2, k, 6', [-0.504706, -0.506844, 1.0]], ['2, k, 7', [-0.499505, -0.536649, 1.0]], ['2, k, 8', [-0.0528096, 0.0430421, 1.0]], ['2, k, 9', [-0.000492212, -0.249911, 1.0]], ['2, k, 10', [0.0234537, -0.506405, 1.0]], ['2, k, 11', [0.0148641, -0.538088, 1.0]], ['2, k, 12', [-0.323813, -0.501215, 1.0]], ['2, k, 13', [-0.339264, -0.953581, 1.0]], ['2, k, 14', [-0.385633, -1.28771, 1.0]], ['2, k, 15', [-0.346377, -1.36273, 1.0]], ['2, k, 16', [-0.166908, -0.508369, 1.0]], ['2, k, 17', [-0.171492, -0.911655, 1.0]], ['2, k, 18', [-0.170294, -1.30996, 1.0]], ['2, k, 19', [-0.16245, -1.36016, 1.0]], ['2, k, 20', [-0.224281, 0.0753253, 1.0]], ['2, k, 21', [-0.489965, -0.615387, 1.0]], ['2, k, 22', [-0.525242, -0.561953, 1.0]], ['2, k, 23', [-0.00121175, -0.61705, 1.0]], ['2, k, 24', [0.0493544, -0.562417, 1.0]]]
[['2, k, 0', [-0.248384, -0.511723, 1.0]], ['2, k, 1', [-0.23456, -0.173388, 1.0]], ['2, k, 2', [-0.220306, 0.156164, 1.0]], ['2, k, 3', [-0.196593, 0.311603, 1.0]], ['2, k, 4', [-0.400583, 0.0588546, 1.0]], ['2, k, 5', [-0.472742, -0.252019, 1.0]], ['2, k, 6', [-0.504152, -0.508074, 1.0]], ['2, k, 7', [-0.496718, -0.5363, 1.0]], ['2, k, 8', [-0.0530155, 0.0416701, 1.0]], ['2, k, 9', [-0.000836709, -0.251236, 1.0]], ['2, k, 10', [0.0232339, -0.507669, 1.0]], ['2, k, 11', [0.0138848, -0.53675, 1.0]], ['2, k, 12', [-0.323683, -0.501604, 1.0]], ['2, k, 13', [-0.340095, -0.955605, 1.0]], ['2, k, 14', [-0.385849, -1.28752, 1.0]], ['2, k, 15', [-0.352982, -1.36738, 1.0]], ['2, k, 16', [-0.166831, -0.508862, 1.0]], ['2, k, 17', [-0.178177, -0.9278, 1.0]], ['2, k, 18', [-0.173713, -1.30793, 1.0]], ['2, k, 19', [-0.164717, -1.3576, 1.0]], ['2, k, 20', [-0.22402, 0.0750055, 1.0]], ['2, k, 21', [-0.493952, -0.609783, 1.0]], ['2, k, 22', [-0.528908, -0.536959, 1.0]], ['2, k, 23', [-0.00783566, -0.621769, 1.0]], ['2, k, 24', [0.0503586, -0.550463, 1.0]]]
[['2, k, 0', [-0.248755, -0.511893, 1.0]], ['2, k, 1', [-0.234727, -0.173458, 1.0]], ['2, k, 2', [-0.220342, 0.15627, 1.0]], ['2, k, 3', [-0.196785, 0.311529, 1.0]], ['2, k, 4', [-0.401164, 0.057962, 1.0]], ['2, k, 5', [-0.472906, -0.252142, 1.0]], ['2, k, 6', [-0.503718, -0.508271, 1.0]], ['2, k, 7', [-0.493918, -0.547525, 1.0]], ['2, k, 8', [-0.0530305, 0.0419312, 1.0]], ['2, k, 9', [-0.000971772, -0.251036, 1.0]], ['2, k, 10', [0.02313, -0.507426, 1.0]], ['2, k, 11', [0.0133713, -0.540135, 1.0]], ['2, k, 12', [-0.32395, -0.501735, 1.0]], ['2, k, 13', [-0.341457, -0.954774, 1.0]], ['2, k, 14', [-0.386099, -1.28758, 1.0]], ['2, k, 15', [-0.366049, -1.35397, 1.0]], ['2, k, 16', [-0.167329, -0.509077, 1.0]], ['2, k, 17', [-0.17736, -0.930064, 1.0]], ['2, k, 18', [-0.172485, -1.30565, 1.0]], ['2, k, 19', [-0.164762, -1.35668, 1.0]], ['2, k, 20', [-0.224078, 0.0750442, 1.0]], ['2, k, 21', [-0.492304, -0.616254, 1.0]], ['2, k, 22', [-0.528513, -0.533333, 1.0]], ['2, k, 23', [-0.00479969, -0.620663, 1.0]], ['2, k, 24', [0.0440431, -0.557018, 1.0]]]
