[['2, k, 0', [0.3140246, -0.2068447, 1.0]], ['2, k, 1', [0.3390146, 0.07864564, 1.0]], ['2, k, 2', [0.3623293, 0.3573843, 1.0]], ['2, k, 3', [0.3597732, 0.4913721, 1.0]], ['2, k, 4', [0.1870254, 0.2531292, 1.0]], ['2, k, 5', [0.1175659, 0.02588075, 1.0]], ['2, k, 6', [0.07533254, -0.1551698, 1.0]], ['2, k, 7', [0.06765411, -0.1882032, 1.0]], ['2, k, 8', [0.5190228, 0.2380809, 1.0]], ['2, k, 9', [0.596023, -0.03525638, 1.0]], ['2, k, 10', [0.6500744, -0.2491069, 1.0]], ['2, k, 11', [0.6596168, -0.3122224, 1.0]], ['2, k, 12', [0.2239911, -0.1986488, 1.0]], ['2, k, 13', [0.1226005, -0.2571437, 1.0]], ['2, k, 14', [0.2022902, -0.5913966, 1.0]], ['2, k, 15', [0.1691194, -0.6526096, 1.0]], ['2, k, 16', [0.3964103, -0.2100982, 1.0]], ['2, k, 17', [0.413673, -0.2654128, 1.0]], ['2, k, 18', [0.3833761, -0.6009072, 1.0]], ['2, k, 19', [0.3591839, -0.6382484, 1.0]], ['2, k, 20', [0.3566269, 0.2885934, 1.0]], ['2, k, 21', [0.06538905, -0.212482, 1.0]], ['2, k, 22', [0.04716712, -0.2137903, 1.0]], ['2, k, 23', [0.6658015, -0.3865988, 1.0]], ['2, k, 24', [0.631049, -0.316671, 1.0]]]
[['2, k, 0', [0.3132231, -0.2049859, 1.0]], ['2, k, 1', [0.3407357, 0.08023816, 1.0]], ['2, k, 2', [0.368114, 0.3589224, 1.0]], ['2, k, 3', [0.3704977, 0.4951843, 1.0]], ['2, k, 4', [0.1910392, 0.257257, 1.0]], ['2, k, 5', [0.11804, 0.05811805, 1.0]], ['2, k, 6', [0.1394707, -0.06915598, 1.0]], ['2, k, 7', [0.167638, -0.1161551, 1.0]], ['2, k, 8', [0.5244129, 0.2354249, 1.0]], ['2, k, 9', [0.5667654, -0.008416524, 1.0]], ['2, k, 10', [0.5854363, -0.2096295, 1.0]], ['2, k, 11', [0.5923524, -0.2646474, 1.0]], ['2, k, 12', [0.2231363, -0.1956822, 1.0]], ['2, k, 13', [0.1228902, -0.2575565, 1.0]], ['2, k, 14', [0.1949558, -0.593857, 1.0]], ['2, k, 15', [0.1642675, -0.6501657, 1.0]], ['2, k, 16', [0.3955497, -0.2089411, 1.0]], ['2, k, 17', [0.4138527, -0.2668697, 1.0]], ['2, k, 18', [0.383702, -0.6012704, 1.0]], ['2, k, 19', [0.3594196, -0.6386772, 1.0]], ['2, k, 20', [0.3614531, 0.2902122, 1.0]], ['2, k, 21', [0.1474744, -0.1701653, 1.0]], ['2, k, 22', [0.116431, -0.1077111, 1.0]], ['2, k, 23', [0.5873775, -0.325874, 1.0]], ['2, k, 24', [0.552928, -0.2780118, 1.0]]]
[['2, k, 0', [0.3131922, -0.2049227, 1.0]], ['2, k, 1', [0.3408819, 0.08037153, 1.0]], ['2, k, 2', [0.3684126, 0.3590927, 1.0]], ['2, k, 3', [0.3717015, 0.4963008, 1.0]], ['2, k, 4', [0.1917866, 0.2577884, 1.0]], ['2, k, 5', [0.1191027, 0.06100417, 1.0]], ['2, k, 6', [0.1476718, -0.06839924, 1.0]], ['2, k, 7', [0.1764779, -0.1140368, 1.0]], ['2, k, 8', [0.5244403, 0.2353963, 1.0]], ['2, k, 9', [0.5654403, -0.001053829, 1.0]], ['2, k, 10', [0.5815712, -0.1762934, 1.0]], ['2, k, 11', [0.5846718, -0.2198658, 1.0]], ['2, k, 12', [0.2230099, -0.1955345, 1.0]], ['2, k, 13', [0.1227649, -0.2576219, 1.0]], ['2, k, 14', [0.1952145, -0.59372, 1.0]], ['2, k, 15', [0.1605357, -0.6509444, 1.0]], ['2, k, 16', [0.3955554, -0.2089056, 1.0]], ['2, k, 17', [0.4146619, -0.2678193, 1.0]], ['2, k, 18', [0.3838184, -0.6023117, 1.0]], ['2, k, 19', [0.3596862, -0.6397172, 1.0]], ['2, k, 20', [0.361734, 0.2903739, 1.0]], ['2, k, 21', [0.1504781, -0.1690766, 1.0]], ['2, k, 22', [0.1159183, -0.1319407, 1.0]], ['2, k, 23', [0.579738, -0.2746856, 1.0]], ['2, k, 24', [0.5404456, -0.2378596, 1.0]]]
[['2, k, 0', [0.3132052, -0.2045185, 1.0]], ['2, k, 1', [0.3409047, 0.08127388, 1.0]], ['2, k, 2', [0.3680284, 0.360729, 1.0]], ['2, k, 3', [0.3731783, 0.4973446, 1.0]], ['2, k, 4', [0.1922103, 0.2581683, 1.0]], ['2, k, 5', [0.1164194, 0.06157621, 1.0]], ['2, k, 6', [0.1804127, -0.09288301, 1.0]], ['2, k, 7', [0.1692176, -0.1329993, 1.0]], ['2, k, 8', [0.5244485, 0.2353879, 1.0]], ['2, k, 9', [0.5609629, 0.008586828, 1.0]], ['2, k, 10', [0.5680148, -0.1342876, 1.0]], ['2, k, 11', [0.5769786, -0.1656647, 1.0]], ['2, k, 12', [0.2228405, -0.1949567, 1.0]], ['2, k, 13', [0.1226676, -0.2577708, 1.0]], ['2, k, 14', [0.1953382, -0.5938597, 1.0]], ['2, k, 15', [0.1596851, -0.6520092, 1.0]], ['2, k, 16', [0.395719, -0.2085758, 1.0]], ['2, k, 17', [0.4141971, -0.2677957, 1.0]], ['2, k, 18', [0.3983641, -0.5992396, 1.0]], ['2, k, 19', [0.4205826, -0.6621638, 1.0]], ['2, k, 20', [0.3615064, 0.2917999, 1.0]], ['2, k, 21', [0.1340783, -0.1834494, 1.0]], ['2, k, 22', [0.2210255, -0.1467125, 1.0]], ['2, k, 23', [0.5710488, -0.2074912, 1.0]], ['2, k, 24', [0.533729, -0.1928681, 1.0]]]
[['2, k, 0', [0.3133014, -0.2037772, 1.0]], ['2, k, 1', [0.3412127, 0.08185369, 1.0]], ['2, k, 2', [0.3683999, 0.3610747, 1.0]], ['2, k, 3', [0.3744481, 0.497833, 1.0]], ['2, k, 4', [0.1925001, 0.2588869, 1.0]], ['2, k, 5', [0.1163111, 0.06199258, 1.0]], ['2, k, 6', [0.1742658, -0.09454391, 1.0]], ['2, k, 7', [0.1870274, -0.1476876, 1.0]], ['2, k, 8', [0.5245307, 0.235728, 1.0]], ['2, k, 9', [0.5568554, 0.01486555, 1.0]], ['2, k, 10', [0.5688962, -0.09235328, 1.0]], ['2, k, 11', [0.5728338, -0.1048508, 1.0]], ['2, k, 12', [0.2229237, -0.1941252, 1.0]], ['2, k, 13', [0.1226284, -0.2577272, 1.0]], ['2, k, 14', [0.1949951, -0.5939612, 1.0]], ['2, k, 15', [0.1599108, -0.6506985, 1.0]], ['2, k, 16', [0.3958668, -0.2078916, 1.0]], ['2, k, 17', [0.4139932, -0.2682428, 1.0]], ['2, k, 18', [0.3887262, -0.606685, 1.0]], ['2, k, 19', [0.3649643, -0.644067, 1.0]], ['2, k, 20', [0.3618755, 0.2922113, 1.0]], ['2, k, 21', [0.1899773, -0.2158552, 1.0]], ['2, k, 22', [0.2295105, -0.1527516, 1.0]], ['2, k, 23', [0.5473512, -0.1414558, 1.0]], ['2, k, 24', [0.5316655, -0.1181894, 1.0]]]
[['2, k, 0', [0.3133039, -0.2036795, 1.0]], ['2, k, 1', [0.341285, 0.08192094, 1.0]], ['2, k, 2', [0.3684616, 0.3610721, 1.0]], ['2, k, 3', [0.3765659, 0.4991892, 1.0]], ['2, k, 4', [0.1935692, 0.259798, 1.0]], ['2, k, 5', [0.1171639, 0.06290355, 1.0]], ['2, k, 6', [0.1736022, -0.09450682, 1.0]], ['2, k, 7', [0.1873678, -0.1495226, 1.0]], ['2, k, 8', [0.5244145, 0.2359768, 1.0]], ['2, k, 9', [0.5548278, 0.03197712, 1.0]], ['2, k, 10', [0.5500439, -0.0270278, 1.0]], ['2, k, 11', [0.564791, 0.0117421, 1.0]], ['2, k, 12', [0.2228841, -0.1938717, 1.0]], ['2, k, 13', [0.1225832, -0.2577958, 1.0]], ['2, k, 14', [0.1937037, -0.5945456, 1.0]], ['2, k, 15', [0.157315, -0.6466036, 1.0]], ['2, k, 16', [0.3959158, -0.207824, 1.0]], ['2, k, 17', [0.413981, -0.2681983, 1.0]], ['2, k, 18', [0.3881384, -0.6063872, 1.0]], ['2, k, 19', [0.3647129, -0.6437787, 1.0]], ['2, k, 20', [0.3619457, 0.2922236, 1.0]], ['2, k, 21', [0.1896487, -0.2155719, 1.0]], ['2, k, 22', [0.2296475, -0.1491981, 1.0]], ['2, k, 23', [0.5800421, 0.03481275, 1.0]], ['2, k, 24', [0.5375888, -0.003442489, 1.0]]]
[['2, k, 0', [0.3133877, -0.2033785, 1.0]], ['2, k, 1', [0.341391, 0.08238062, 1.0]], ['2, k, 2', [0.3684345, 0.3616275, 1.0]], ['2, k, 3', [0.3771948, 0.4998055, 1.0]], ['2, k, 4', [0.193875, 0.259943, 1.0]], ['2, k, 5', [0.1178037, 0.0628681, 1.0]], ['2, k, 6', [0.1735994, -0.09449297, 1.0]], ['2, k, 7', [0.187605, -0.1471959, 1.0]], ['2, k, 8', [0.5239263, 0.2372574, 1.0]], ['2, k, 9', [0.5478805, 0.03323616, 1.0]], ['2, k, 10', [0.5576428, 0.0099836, 1.0]], ['2, k, 11', [0.5564341, 0.07656822, 1.0]], ['2, k, 12', [0.2228975, -0.1935426, 1.0]], ['2, k, 13', [0.1225808, -0.2580328, 1.0]], ['2, k, 14', [0.1934118, -0.5950643, 1.0]], ['2, k, 15', [0.1724772, -0.6326494, 1.0]], ['2, k, 16', [0.3961196, -0.207498, 1.0]], ['2, k, 17', [0.4138949, -0.2682229, 1.0]], ['2, k, 18', [0.3876003, -0.6061721, 1.0]], ['2, k, 19', [0.3642123, -0.6435739, 1.0]], ['2, k, 20', [0.3619626, 0.2927549, 1.0]], ['2, k, 21', [0.1877066, -0.2152601, 1.0]], ['2, k, 22', [0.2289163, -0.1507568, 1.0]], ['2, k, 23', [0.5493999, 0.09528203, 1.0]], ['2, k, 24', [0.5276843, 0.05960597, 1.0]]]
[['2, k, 0', [0.3147523, -0.2022778, 1.0]], ['2, k, 1', [0.3423234, 0.08303087, 1.0]], ['2, k, 2', [0.3691093, 0.362055, 1.0]], ['2, k, 3', [0.3780052, 0.499946, 1.0]], ['2, k, 4', [0.1944863, 0.2603959, 1.0]], ['2, k, 5', [0.1181425, 0.06343535, 1.0]], ['2, k, 6', [0.1717805, -0.09344956, 1.0]], ['2, k, 7', [0.1858213, -0.1463497, 1.0]], ['2, k, 8', [0.5219826, 0.239382, 1.0]], ['2, k, 9', [0.5591266, 0.03911661, 1.0]], ['2, k, 10', [0.5477655, 0.1584924, 1.0]], ['2, k, 11', [0.5438161, 0.1963642, 1.0]], ['2, k, 12', [0.2242159, -0.1925465, 1.0]], ['2, k, 13', [0.1220134, -0.258593, 1.0]], ['2, k, 14', [0.1927673, -0.5956275, 1.0]], ['2, k, 15', [0.1719802, -0.6332303, 1.0]], ['2, k, 16', [0.3975779, -0.2064269, 1.0]], ['2, k, 17', [0.4136105, -0.2685319, 1.0]], ['2, k, 18', [0.3863332, -0.6058095, 1.0]], ['2, k, 19', [0.3631025, -0.6432443, 1.0]], ['2, k, 20', [0.3626918, 0.2932235, 1.0]], ['2, k, 21', [0.1862244, -0.211462, 1.0]], ['2, k, 22', [0.2294991, -0.1551476, 1.0]], ['2, k, 23', [0.5218599, 0.2452706, 1.0]], ['2, k, 24', [0.5002699, 0.1748745, 1.0]]]
[['2, k, 0', [0.3148825, -0.2020066, 1.0]], ['2, k, 1', [0.342753, 0.08310351, 1.0]], ['2, k, 2', [0.3700882, 0.3616528, 1.0]], ['2, k, 3', [0.3784919, 0.4997316, 1.0]], ['2, k, 4', [0.1950471, 0.261143, 1.0]], ['2, k, 5', [0.1189308, 0.0640991, 1.0]], ['2, k, 6', [0.1711073, -0.09276088, 1.0]], ['2, k, 7', [0.1844754, -0.1448731, 1.0]], ['2, k, 8', [0.5197669, 0.2408654, 1.0]], ['2, k, 9', [0.5585743, 0.04260514, 1.0]], ['2, k, 10', [0.545134, 0.1870263, 1.0]], ['2, k, 11', [0.5338805, 0.2462912, 1.0]], ['2, k, 12', [0.224389, -0.1922773, 1.0]], ['2, k, 13', [0.121892, -0.2583928, 1.0]], ['2, k, 14', [0.1922127, -0.5958002, 1.0]], ['2, k, 15', [0.1484375, -0.6567383, 1.0]], ['2, k, 16', [0.3976615, -0.206239, 1.0]], ['2, k, 17', [0.4136281, -0.2684509, 1.0]], ['2, k, 18', [0.3856336, -0.6054543, 1.0]], ['2, k, 19', [0.3624243, -0.6429196, 1.0]], ['2, k, 20', [0.363526, 0.2929792, 1.0]], ['2, k, 21', [0.1865494, -0.2097891, 1.0]], ['2, k, 22', [0.2269478, -0.1501484, 1.0]], ['2, k, 23', [0.5164511, 0.3029093, 1.0]], ['2, k, 24', [0.493239, 0.2419948, 1.0]]]
[['2, k, 0', [0.3150097, -0.2019942, 1.0]], ['2, k, 1', [0.3430676, 0.08306285, 1.0]], ['2, k, 2', [0.3705352, 0.3615017, 1.0]], ['2, k, 3', [0.3790535, 0.4998021, 1.0]], ['2, k, 4', [0.1949862, 0.2606423, 1.0]], ['2, k, 5', [0.1190007, 0.06355053, 1.0]], ['2, k, 6', [0.1706102, -0.09320588, 1.0]], ['2, k, 7', [0.1830261, -0.1485436, 1.0]], ['2, k, 8', [0.5170591, 0.2416154, 1.0]], ['2, k, 9', [0.5593986, 0.04195246, 1.0]], ['2, k, 10', [0.5353653, 0.2607279, 1.0]], ['2, k, 11', [0.5279975, 0.286506, 1.0]], ['2, k, 12', [0.2245371, -0.1923491, 1.0]], ['2, k, 13', [0.1217484, -0.258503, 1.0]], ['2, k, 14', [0.192094, -0.5959181, 1.0]], ['2, k, 15', [0.149885, -0.6543751, 1.0]], ['2, k, 16', [0.3977876, -0.2062068, 1.0]], ['2, k, 17', [0.4135757, -0.268542, 1.0]], ['2, k, 18', [0.3841749, -0.6045026, 1.0]], ['2, k, 19', [0.3609819, -0.6419935, 1.0]], ['2, k, 20', [0.3639547, 0.2928529, 1.0]], ['2, k, 21', [0.186052, -0.216673, 1.0]], ['2, k, 22', [0.2261736, -0.1472063, 1.0]], ['2, k, 23', [0.503811, 0.3472186, 1.0]], ['2, k, 24', [0.4823838, 0.273301, 1.0]]]
[['2, k, 0', [0.3150872, -0.202032, 1.0]], ['2, k, 1', [0.3433248, 0.08308087, 1.0]], ['2, k, 2', [0.3709659, 0.361605, 1.0]], ['2, k, 3', [0.3795563, 0.4995784, 1.0]], ['2, k, 4', [0.1960391, 0.2599556, 1.0]], ['2, k, 5', [0.1193154, 0.06321172, 1.0]], ['2, k, 6', [0.1697152, -0.09329055, 1.0]], ['2, k, 7', [0.1825631, -0.1470831, 1.0]], ['2, k, 8', [0.5146472, 0.2412292, 1.0]], ['2, k, 9', [0.5619371, 0.04331396, 1.0]], ['2, k, 10', [0.5246299, 0.2773839, 1.0]], ['2, k, 11', [0.5209143, 0.3104482, 1.0]], ['2, k, 12', [0.2245452, -0.1923922, 1.0]], ['2, k, 13', [0.1215326, -0.2585002, 1.0]], ['2, k, 14', [0.1909205, -0.5960488, 1.0]], ['2, k, 15', [0.1501101, -0.6551313, 1.0]], ['2, k, 16', [0.397951, -0.206292, 1.0]], ['2, k, 17', [0.413568, -0.2685421, 1.0]], ['2, k, 18', [0.3945326, -0.5977321, 1.0]], ['2, k, 19', [0.4167778, -0.6609133, 1.0]], ['2, k, 20', [0.3643506, 0.292928, 1.0]], ['2, k, 21', [0.1833694, -0.2139987, 1.0]], ['2, k, 22', [0.2284788, -0.1616541, 1.0]], ['2, k, 23', [0.4895378, 0.3750028, 1.0]], ['2, k, 24', [0.4760631, 0.2877142, 1.0]]]
[['2, k, 0', [0.3150859, -0.2020528, 1.0]], ['2, k, 1', [0.3433771, 0.08312181, 1.0]], ['2, k, 2', [0.3710156, 0.3617948, 1.0]], ['2, k, 3', [0.3796465, 0.4996014, 1.0]], ['2, k, 4', [0.1985554, 0.2600043, 1.0]], ['2, k, 5', [0.120302, 0.06389572, 1.0]], ['2, k, 6', [0.1667298, -0.09334143, 1.0]], ['2, k, 7', [0.1807158, -0.1488564, 1.0]], ['2, k, 8', [0.512603, 0.2391554, 1.0]], ['2, k, 9', [0.5616848, 0.04376234, 1.0]], ['2, k, 10', [0.5179964, 0.2898207, 1.0]], ['2, k, 11', [0.5133522, 0.3301499, 1.0]], ['2, k, 12', [0.2244106, -0.1922446, 1.0]], ['2, k, 13', [0.1213687, -0.2587318, 1.0]], ['2, k, 14', [0.1901695, -0.5963249, 1.0]], ['2, k, 15', [0.1524573, -0.6555363, 1.0]], ['2, k, 16', [0.3980448, -0.2065578, 1.0]], ['2, k, 17', [0.4137231, -0.2687683, 1.0]], ['2, k, 18', [0.3898502, -0.6084771, 1.0]], ['2, k, 19', [0.366339, -0.6459207, 1.0]], ['2, k, 20', [0.3644103, 0.2930706, 1.0]], ['2, k, 21', [0.1796753, -0.2148231, 1.0]], ['2, k, 22', [0.2210209, -0.1695762, 1.0]], ['2, k, 23', [0.4862324, 0.3995781, 1.0]], ['2, k, 24', [0.4691255, 0.3084227, 1.0]]]
[['2, k, 0', [0.315084, -0.2020574, 1.0]], ['2, k, 1', [0.3437506, 0.08304278, 1.0]], ['2, k, 2', [0.3720266, 0.3615707, 1.0]], ['2, k, 3', [0.3798324, 0.4991952, 1.0]], ['2, k, 4', [0.1999877, 0.2599064, 1.0]], ['2, k, 5', [0.1203884, 0.06385712, 1.0]], ['2, k, 6', [0.1490912, -0.06706934, 1.0]], ['2, k, 7', [0.1798523, -0.1168683, 1.0]], ['2, k, 8', [0.5111176, 0.2382134, 1.0]], ['2, k, 9', [0.5611884, 0.04715994, 1.0]], ['2, k, 10', [0.5192535, 0.295135, 1.0]], ['2, k, 11', [0.5112637, 0.3460439, 1.0]], ['2, k, 12', [0.2243854, -0.1921939, 1.0]], ['2, k, 13', [0.1213168, -0.2587422, 1.0]], ['2, k, 14', [0.1905937, -0.5961663, 1.0]], ['2, k, 15', [0.1528427, -0.6555672, 1.0]], ['2, k, 16', [0.3980573, -0.2067239, 1.0]], ['2, k, 17', [0.4137569, -0.269245, 1.0]], ['2, k, 18', [0.3872105, -0.6076786, 1.0]], ['2, k, 19', [0.3635974, -0.645147, 1.0]], ['2, k, 20', [0.3652488, 0.2928839, 1.0]], ['2, k, 21', [0.1647036, -0.1696664, 1.0]], ['2, k, 22', [0.2404178, -0.1027704, 1.0]], ['2, k, 23', [0.4886898, 0.4152694, 1.0]], ['2, k, 24', [0.4627956, 0.3339106, 1.0]]]
[['2, k, 0', [0.3151197, -0.2020044, 1.0]], ['2, k, 1', [0.3438605, 0.08317853, 1.0]], ['2, k, 2', [0.3720692, 0.3617219, 1.0]], ['2, k, 3', [0.3797769, 0.4991179, 1.0]], ['2, k, 4', [0.2015656, 0.2597738, 1.0]], ['2, k, 5', [0.1205013, 0.06384805, 1.0]], ['2, k, 6', [0.1528663, -0.091149, 1.0]], ['2, k, 7', [0.1681741, -0.1369751, 1.0]], ['2, k, 8', [0.510092, 0.2373509, 1.0]], ['2, k, 9', [0.5607191, 0.04581128, 1.0]], ['2, k, 10', [0.5133895, 0.3170877, 1.0]], ['2, k, 11', [0.5065569, 0.3475039, 1.0]], ['2, k, 12', [0.2244345, -0.1919432, 1.0]], ['2, k, 13', [0.1212141, -0.2586737, 1.0]], ['2, k, 14', [0.1901868, -0.5962863, 1.0]], ['2, k, 15', [0.1544966, -0.6553842, 1.0]], ['2, k, 16', [0.3981796, -0.2067524, 1.0]], ['2, k, 17', [0.4137022, -0.2692242, 1.0]], ['2, k, 18', [0.3856169, -0.6071165, 1.0]], ['2, k, 19', [0.3619598, -0.6445954, 1.0]], ['2, k, 20', [0.3653117, 0.2930314, 1.0]], ['2, k, 21', [0.1653695, -0.1922472, 1.0]], ['2, k, 22', [0.2097193, -0.1575971, 1.0]], ['2, k, 23', [0.4780354, 0.4258575, 1.0]], ['2, k, 24', [0.4625033, 0.3295419, 1.0]]]
[['2, k, 0', [0.3151306, -0.201977, 1.0]], ['2, k, 1', [0.3442294, 0.08317944, 1.0]], ['2, k, 2', [0.3729432, 0.3615624, 1.0]], ['2, k, 3', [0.3797001, 0.4991168, 1.0]], ['2, k, 4', [0.2020265, 0.2597644, 1.0]], ['2, k, 5', [0.1207563, 0.06392196, 1.0]], ['2, k, 6', [0.1531475, -0.09148934, 1.0]], ['2, k, 7', [0.1682411, -0.1374407, 1.0]], ['2, k, 8', [0.5108663, 0.2372736, 1.0]], ['2, k, 9', [0.5603305, 0.06913491, 1.0]], ['2, k, 10', [0.4934874, 0.3440252, 1.0]], ['2, k, 11', [0.4936804, 0.375851, 1.0]], ['2, k, 12', [0.2244418, -0.1918797, 1.0]], ['2, k, 13', [0.1212556, -0.2586407, 1.0]], ['2, k, 14', [0.1902003, -0.5962679, 1.0]], ['2, k, 15', [0.1544922, -0.655239, 1.0]], ['2, k, 16', [0.3982032, -0.2067418, 1.0]], ['2, k, 17', [0.4136644, -0.269152, 1.0]], ['2, k, 18', [0.385552, -0.6068906, 1.0]], ['2, k, 19', [0.3620083, -0.6443776, 1.0]], ['2, k, 20', [0.3660503, 0.2929185, 1.0]], ['2, k, 21', [0.1716059, -0.1962689, 1.0]], ['2, k, 22', [0.2105431, -0.1349915, 1.0]], ['2, k, 23', [0.476366, 0.4291331, 1.0]], ['2, k, 24', [0.4545866, 0.3565092, 1.0]]]
[['2, k, 0', [0.3152911, -0.2015836, 1.0]], ['2, k, 1', [0.3446006, 0.08366401, 1.0]], ['2, k, 2', [0.3733127, 0.3620653, 1.0]], ['2, k, 3', [0.3795263, 0.4989689, 1.0]], ['2, k, 4', [0.2021541, 0.2597471, 1.0]], ['2, k, 5', [0.120504, 0.06373974, 1.0]], ['2, k, 6', [0.1541445, -0.08973435, 1.0]], ['2, k, 7', [0.1695068, -0.1354098, 1.0]], ['2, k, 8', [0.5122719, 0.2384919, 1.0]], ['2, k, 9', [0.5601126, 0.06915918, 1.0]], ['2, k, 10', [0.502362, 0.3454286, 1.0]], ['2, k, 11', [0.4922058, 0.3746395, 1.0]], ['2, k, 12', [0.224537, -0.1914972, 1.0]], ['2, k, 13', [0.121213, -0.2585841, 1.0]], ['2, k, 14', [0.1896417, -0.596192, 1.0]], ['2, k, 15', [0.1540757, -0.6546778, 1.0]], ['2, k, 16', [0.3984139, -0.2064002, 1.0]], ['2, k, 17', [0.4136161, -0.2693472, 1.0]], ['2, k, 18', [0.3845054, -0.6064069, 1.0]], ['2, k, 19', [0.3613177, -0.64391, 1.0]], ['2, k, 20', [0.3664299, 0.2934161, 1.0]], ['2, k, 21', [0.1720889, -0.1943348, 1.0]], ['2, k, 22', [0.2144017, -0.1352152, 1.0]], ['2, k, 23', [0.4747292, 0.4304307, 1.0]], ['2, k, 24', [0.4403208, 0.3577597, 1.0]]]
[['2, k, 0', [0.3157602, -0.2009586, 1.0]], ['2, k, 1', [0.3452992, 0.08414962, 1.0]], ['2, k, 2', [0.3739574, 0.3623565, 1.0]], ['2, k, 3', [0.379434, 0.498864, 1.0]], ['2, k, 4', [0.202383, 0.2592805, 1.0]], ['2, k, 5', [0.1204482, 0.06339286, 1.0]], ['2, k, 6', [0.1534308, -0.08961365, 1.0]], ['2, k, 7', [0.1654782, -0.1353701, 1.0]], ['2, k, 8', [0.5189717, 0.2529581, 1.0]], ['2, k, 9', [0.5583574, 0.06814758, 1.0]], ['2, k, 10', [0.4990008, 0.3408994, 1.0]], ['2, k, 11', [0.4921421, 0.3423493, 1.0]], ['2, k, 12', [0.2252661, -0.1912784, 1.0]], ['2, k, 13', [0.1211511, -0.2581818, 1.0]], ['2, k, 14', [0.188408, -0.5962312, 1.0]], ['2, k, 15', [0.1531056, -0.654623, 1.0]], ['2, k, 16', [0.3987127, -0.2050971, 1.0]], ['2, k, 17', [0.4134708, -0.2699197, 1.0]], ['2, k, 18', [0.3835172, -0.6061702, 1.0]], ['2, k, 19', [0.3559644, -0.6436446, 1.0]], ['2, k, 20', [0.3670987, 0.293751, 1.0]], ['2, k, 21', [0.1683576, -0.1922983, 1.0]], ['2, k, 22', [0.2088114, -0.1323037, 1.0]], ['2, k, 23', [0.4699522, 0.4158792, 1.0]], ['2, k, 24', [0.4491337, 0.3021299, 1.0]]]
[['2, k, 0', [0.3163199, -0.2000091, 1.0]], ['2, k, 1', [0.3463824, 0.08488588, 1.0]], ['2, k, 2', [0.3754449, 0.3628636, 1.0]], ['2, k, 3', [0.3790447, 0.498971, 1.0]], ['2, k, 4', [0.2023687, 0.2592553, 1.0]], ['2, k, 5', [0.1204378, 0.06341124, 1.0]], ['2, k, 6', [0.1529806, -0.08983622, 1.0]], ['2, k, 7', [0.1647031, -0.1353528, 1.0]], ['2, k, 8', [0.5189644, 0.2596941, 1.0]], ['2, k, 9', [0.5576854, 0.06695488, 1.0]], ['2, k, 10', [0.499047, 0.340241, 1.0]], ['2, k, 11', [0.4928412, 0.334606, 1.0]], ['2, k, 12', [0.2263752, -0.1907919, 1.0]], ['2, k, 13', [0.1212883, -0.2579312, 1.0]], ['2, k, 14', [0.1890424, -0.5959077, 1.0]], ['2, k, 15', [0.1527829, -0.6531126, 1.0]], ['2, k, 16', [0.3987865, -0.2034902, 1.0]], ['2, k, 17', [0.4134198, -0.2701993, 1.0]], ['2, k, 18', [0.3828961, -0.6061229, 1.0]], ['2, k, 19', [0.3522722, -0.6435517, 1.0]], ['2, k, 20', [0.3684812, 0.2943119, 1.0]], ['2, k, 21', [0.1695005, -0.1954672, 1.0]], ['2, k, 22', [0.2092336, -0.1330259, 1.0]], ['2, k, 23', [0.4688046, 0.4064303, 1.0]], ['2, k, 24', [0.4539503, 0.2929693, 1.0]]]
[['2, k, 0', [0.3170472, -0.198875, 1.0]], ['2, k, 1', [0.3472279, 0.08570424, 1.0]], ['2, k, 2', [0.3761847, 0.3633859, 1.0]], ['2, k, 3', [0.3784726, 0.4990782, 1.0]], ['2, k, 4', [0.2023246, 0.2592255, 1.0]], ['2, k, 5', [0.1192264, 0.06236287, 1.0]], ['2, k, 6', [0.1508862, -0.08971991, 1.0]], ['2, k, 7', [0.1642106, -0.1344344, 1.0]], ['2, k, 8', [0.5217571, 0.2689876, 1.0]], ['2, k, 9', [0.5568, 0.07103129, 1.0]], ['2, k, 10', [0.5071005, 0.3480509, 1.0]], ['2, k, 11', [0.4711863, 0.3945935, 1.0]], ['2, k, 12', [0.2276275, -0.1902252, 1.0]], ['2, k, 13', [0.1213453, -0.2577868, 1.0]], ['2, k, 14', [0.1887408, -0.5958706, 1.0]], ['2, k, 15', [0.159472, -0.6537386, 1.0]], ['2, k, 16', [0.3990013, -0.2016702, 1.0]], ['2, k, 17', [0.4133127, -0.2706771, 1.0]], ['2, k, 18', [0.38287, -0.6066412, 1.0]], ['2, k, 19', [0.350346, -0.6440298, 1.0]], ['2, k, 20', [0.3692565, 0.2949012, 1.0]], ['2, k, 21', [0.1655701, -0.1924914, 1.0]], ['2, k, 22', [0.2088696, -0.1328555, 1.0]], ['2, k, 23', [0.4384559, 0.4938662, 1.0]], ['2, k, 24', [0.4300593, 0.4151483, 1.0]]]
