[['2, k, 0', [0.07524143, -0.3568166, 1.0]], ['2, k, 1', [0.0638667, -0.1115858, 1.0]], ['2, k, 2', [0.05289306, 0.1285809, 1.0]], ['2, k, 3', [0.04082249, 0.2614909, 1.0]], ['2, k, 4', [-0.0925017, 0.04524726, 1.0]], ['2, k, 5', [-0.1059603, -0.1288864, 1.0]], ['2, k, 6', [-0.1248835, -0.1616565, 1.0]], ['2, k, 7', [-0.118465, -0.1041855, 1.0]], ['2, k, 8', [0.2099783, 0.0685965, 1.0]], ['2, k, 9', [0.2489127, -0.1605368, 1.0]], ['2, k, 10', [0.1859111, -0.01296089, 1.0]], ['2, k, 11', [0.1665088, 0.03608371, 1.0]], ['2, k, 12', [-0.001006623, -0.3566053, 1.0]], ['2, k, 13', [-0.1070571, -0.2972499, 1.0]], ['2, k, 14', [-0.1153414, -0.6216234, 1.0]], ['2, k, 15', [-0.1696412, -0.6688889, 1.0]], ['2, k, 16', [0.149235, -0.3439462, 1.0]], ['2, k, 17', [0.1758345, -0.3238586, 1.0]], ['2, k, 18', [0.1575543, -0.6309925, 1.0]], ['2, k, 19', [0.1413133, -0.6758721, 1.0]], ['2, k, 20', [0.05592863, 0.06937585, 1.0]], ['2, k, 21', [-0.1193165, -0.1275794, 1.0]], ['2, k, 22', [-0.1245181, -0.05986318, 1.0]], ['2, k, 23', [0.145489, 0.07605064, 1.0]], ['2, k, 24', [0.2216351, 0.06323282, 1.0]]]
[['2, k, 0', [0.08470704, -0.3505006, 1.0]], ['2, k, 1', [0.07092984, -0.1009923, 1.0]], ['2, k, 2', [0.05820828, 0.1417828, 1.0]], ['2, k, 3', [0.07861629, 0.2648456, 1.0]], ['2, k, 4', [-0.06864273, 0.05998694, 1.0]], ['2, k, 5', [-0.1198272, -0.03818942, 1.0]], ['2, k, 6', [-0.07444489, 0.1804333, 1.0]], ['2, k, 7', [-0.05548809, 0.2134379, 1.0]], ['2, k, 8', [0.2209595, 0.05043719, 1.0]], ['2, k, 9', [0.2566602, -0.1641601, 1.0]], ['2, k, 10', [0.2119937, -0.2024159, 1.0]], ['2, k, 11', [0.1825361, -0.2471873, 1.0]], ['2, k, 12', [0.00572152, -0.3457476, 1.0]], ['2, k, 13', [-0.123932, -0.2936057, 1.0]], ['2, k, 14', [-0.1245703, -0.6284232, 1.0]], ['2, k, 15', [-0.1156535, -0.6748507, 1.0]], ['2, k, 16', [0.160746, -0.34258, 1.0]], ['2, k, 17', [0.174243, -0.3072871, 1.0]], ['2, k, 18', [0.151781, -0.6304364, 1.0]], ['2, k, 19', [0.1549152, -0.6768183, 1.0]], ['2, k, 20', [0.06131749, 0.08204102, 1.0]], ['2, k, 21', [-0.0213316, 0.2417149, 1.0]], ['2, k, 22', [-0.108396, 0.2094112, 1.0]], ['2, k, 23', [0.1646293, -0.2698746, 1.0]], ['2, k, 24', [0.12904, -0.2248056, 1.0]]]
[['2, k, 0', [0.09032214, -0.3517774, 1.0]], ['2, k, 1', [0.07540462, -0.100991, 1.0]], ['2, k, 2', [0.06135875, 0.1424409, 1.0]], ['2, k, 3', [0.08098964, 0.2646101, 1.0]], ['2, k, 4', [-0.05506122, 0.06249899, 1.0]], ['2, k, 5', [-0.1156771, -0.03262984, 1.0]], ['2, k, 6', [-0.07370388, 0.1779984, 1.0]], ['2, k, 7', [-0.05683629, 0.2108117, 1.0]], ['2, k, 8', [0.2226568, 0.04994506, 1.0]], ['2, k, 9', [0.256996, -0.1648731, 1.0]], ['2, k, 10', [0.2098954, -0.2006316, 1.0]], ['2, k, 11', [0.1792232, -0.2485491, 1.0]], ['2, k, 12', [0.01161745, -0.346801, 1.0]], ['2, k, 13', [-0.1225482, -0.294196, 1.0]], ['2, k, 14', [-0.1245506, -0.6285667, 1.0]], ['2, k, 15', [-0.1156043, -0.6747185, 1.0]], ['2, k, 16', [0.1658987, -0.344182, 1.0]], ['2, k, 17', [0.1738608, -0.3069106, 1.0]], ['2, k, 18', [0.1516312, -0.6303741, 1.0]], ['2, k, 19', [0.1547988, -0.6764833, 1.0]], ['2, k, 20', [0.06480213, 0.08256763, 1.0]], ['2, k, 21', [-0.02532643, 0.2417708, 1.0]], ['2, k, 22', [-0.1123896, 0.1914768, 1.0]], ['2, k, 23', [0.1628567, -0.2699756, 1.0]], ['2, k, 24', [0.1174731, -0.2347248, 1.0]]]
[['2, k, 0', [0.09359287, -0.3524624, 1.0]], ['2, k, 1', [0.07821435, -0.1009912, 1.0]], ['2, k, 2', [0.06349623, 0.142875, 1.0]], ['2, k, 3', [0.08269167, 0.2644203, 1.0]], ['2, k, 4', [-0.05294783, 0.06384068, 1.0]], ['2, k, 5', [-0.1141676, -0.03034932, 1.0]], ['2, k, 6', [-0.07347009, 0.1776803, 1.0]], ['2, k, 7', [-0.06167288, 0.2128404, 1.0]], ['2, k, 8', [0.2245656, 0.04940785, 1.0]], ['2, k, 9', [0.2573917, -0.1651562, 1.0]], ['2, k, 10', [0.2096283, -0.2005453, 1.0]], ['2, k, 11', [0.1792349, -0.2482598, 1.0]], ['2, k, 12', [0.01503253, -0.3473642, 1.0]], ['2, k, 13', [-0.1231882, -0.2940708, 1.0]], ['2, k, 14', [-0.1245587, -0.628584, 1.0]], ['2, k, 15', [-0.1143365, -0.6745678, 1.0]], ['2, k, 16', [0.1689181, -0.3450517, 1.0]], ['2, k, 17', [0.173771, -0.3070709, 1.0]], ['2, k, 18', [0.1514962, -0.6301996, 1.0]], ['2, k, 19', [0.1559415, -0.6761411, 1.0]], ['2, k, 20', [0.06712285, 0.08290678, 1.0]], ['2, k, 21', [-0.04250241, 0.2534083, 1.0]], ['2, k, 22', [-0.1150722, 0.1941958, 1.0]], ['2, k, 23', [0.1636285, -0.2699531, 1.0]], ['2, k, 24', [0.1199652, -0.232594, 1.0]]]
[['2, k, 0', [0.09438183, -0.3527206, 1.0]], ['2, k, 1', [0.07952055, -0.100995, 1.0]], ['2, k, 2', [0.0652485, 0.1431932, 1.0]], ['2, k, 3', [0.08325434, 0.2643983, 1.0]], ['2, k, 4', [-0.05117171, 0.06378138, 1.0]], ['2, k, 5', [-0.1133647, -0.02683244, 1.0]], ['2, k, 6', [-0.07326306, 0.1772907, 1.0]], ['2, k, 7', [-0.06080941, 0.2157436, 1.0]], ['2, k, 8', [0.2255907, 0.04903479, 1.0]], ['2, k, 9', [0.2576598, -0.1655582, 1.0]], ['2, k, 10', [0.2090527, -0.2004573, 1.0]], ['2, k, 11', [0.1814048, -0.2477804, 1.0]], ['2, k, 12', [0.01581529, -0.3475143, 1.0]], ['2, k, 13', [-0.1229361, -0.2942906, 1.0]], ['2, k, 14', [-0.1244789, -0.6283716, 1.0]], ['2, k, 15', [-0.1143384, -0.6743577, 1.0]], ['2, k, 16', [0.1696853, -0.3454452, 1.0]], ['2, k, 17', [0.1738271, -0.3069442, 1.0]], ['2, k, 18', [0.153486, -0.6308963, 1.0]], ['2, k, 19', [0.1578154, -0.6768593, 1.0]], ['2, k, 20', [0.06878294, 0.08313543, 1.0]], ['2, k, 21', [-0.03588655, 0.2647383, 1.0]], ['2, k, 22', [-0.1110975, 0.2007276, 1.0]], ['2, k, 23', [0.1649025, -0.2695602, 1.0]], ['2, k, 24', [0.1225472, -0.2320025, 1.0]]]
[['2, k, 0', [0.09462295, -0.3526096, 1.0]], ['2, k, 1', [0.08033643, -0.1009425, 1.0]], ['2, k, 2', [0.06679176, 0.1430276, 1.0]], ['2, k, 3', [0.0838161, 0.2645496, 1.0]], ['2, k, 4', [-0.04973263, 0.06438961, 1.0]], ['2, k, 5', [-0.119788, 0.02687393, 1.0]], ['2, k, 6', [-0.07258648, 0.1668889, 1.0]], ['2, k, 7', [-0.06071646, 0.2084646, 1.0]], ['2, k, 8', [0.2260389, 0.04868234, 1.0]], ['2, k, 9', [0.2593714, -0.1663605, 1.0]], ['2, k, 10', [0.2133232, -0.2026337, 1.0]], ['2, k, 11', [0.1801241, -0.2477767, 1.0]], ['2, k, 12', [0.01604966, -0.3473029, 1.0]], ['2, k, 13', [-0.1236084, -0.2936662, 1.0]], ['2, k, 14', [-0.1246533, -0.6296646, 1.0]], ['2, k, 15', [-0.114535, -0.675681, 1.0]], ['2, k, 16', [0.1699333, -0.3454359, 1.0]], ['2, k, 17', [0.1741801, -0.3060117, 1.0]], ['2, k, 18', [0.1540549, -0.6317787, 1.0]], ['2, k, 19', [0.1583525, -0.6777767, 1.0]], ['2, k, 20', [0.07014138, 0.08303382, 1.0]], ['2, k, 21', [-0.02458177, 0.2570433, 1.0]], ['2, k, 22', [-0.1122938, 0.1996659, 1.0]], ['2, k, 23', [0.1625331, -0.271418, 1.0]], ['2, k, 24', [0.124952, -0.229695, 1.0]]]
[['2, k, 0', [0.09492673, -0.3523226, 1.0]], ['2, k, 1', [0.08067675, -0.1007831, 1.0]], ['2, k, 2', [0.06706311, 0.143065, 1.0]], ['2, k, 3', [0.0848157, 0.2643377, 1.0]], ['2, k, 4', [-0.04815041, 0.06910598, 1.0]], ['2, k, 5', [-0.1151178, 0.009651794, 1.0]], ['2, k, 6', [-0.07361472, 0.1642932, 1.0]], ['2, k, 7', [-0.06185028, 0.2055053, 1.0]], ['2, k, 8', [0.2263603, 0.04850629, 1.0]], ['2, k, 9', [0.2593687, -0.1665215, 1.0]], ['2, k, 10', [0.2159427, -0.2021245, 1.0]], ['2, k, 11', [0.1852051, -0.247147, 1.0]], ['2, k, 12', [0.01643613, -0.3467121, 1.0]], ['2, k, 13', [-0.1237559, -0.293197, 1.0]], ['2, k, 14', [-0.1246327, -0.6303406, 1.0]], ['2, k, 15', [-0.1141159, -0.6763328, 1.0]], ['2, k, 16', [0.1702442, -0.3453858, 1.0]], ['2, k, 17', [0.174764, -0.3047441, 1.0]], ['2, k, 18', [0.1540843, -0.6318477, 1.0]], ['2, k, 19', [0.1587812, -0.6778289, 1.0]], ['2, k, 20', [0.0704362, 0.08309658, 1.0]], ['2, k, 21', [-0.02519871, 0.2554384, 1.0]], ['2, k, 22', [-0.08342378, 0.2365205, 1.0]], ['2, k, 23', [0.1650086, -0.2715124, 1.0]], ['2, k, 24', [0.1304178, -0.2274101, 1.0]]]
[['2, k, 0', [0.09488668, -0.3523185, 1.0]], ['2, k, 1', [0.08077451, -0.1007655, 1.0]], ['2, k, 2', [0.06749925, 0.143108, 1.0]], ['2, k, 3', [0.08485053, 0.2643249, 1.0]], ['2, k, 4', [-0.0478445, 0.06906491, 1.0]], ['2, k, 5', [-0.1145794, 0.005919104, 1.0]], ['2, k, 6', [-0.07386368, 0.1587894, 1.0]], ['2, k, 7', [-0.06358805, 0.2022673, 1.0]], ['2, k, 8', [0.226625, 0.04828582, 1.0]], ['2, k, 9', [0.2594395, -0.1671564, 1.0]], ['2, k, 10', [0.2166492, -0.202774, 1.0]], ['2, k, 11', [0.189504, -0.2476661, 1.0]], ['2, k, 12', [0.01639747, -0.3466485, 1.0]], ['2, k, 13', [-0.1233849, -0.2933653, 1.0]], ['2, k, 14', [-0.1246932, -0.6313029, 1.0]], ['2, k, 15', [-0.1140837, -0.6772876, 1.0]], ['2, k, 16', [0.1701448, -0.345485, 1.0]], ['2, k, 17', [0.1756227, -0.3035212, 1.0]], ['2, k, 18', [0.1546235, -0.6319737, 1.0]], ['2, k, 19', [0.1594041, -0.6779633, 1.0]], ['2, k, 20', [0.07077338, 0.08313181, 1.0]], ['2, k, 21', [-0.02905471, 0.2540855, 1.0]], ['2, k, 22', [-0.1125147, 0.1980429, 1.0]], ['2, k, 23', [0.1679624, -0.2727922, 1.0]], ['2, k, 24', [0.133058, -0.239861, 1.0]]]
[['2, k, 0', [0.09476308, -0.3523414, 1.0]], ['2, k, 1', [0.08078099, -0.1008068, 1.0]], ['2, k, 2', [0.06761444, 0.142969, 1.0]], ['2, k, 3', [0.08504954, 0.2641084, 1.0]], ['2, k, 4', [-0.04745157, 0.06848211, 1.0]], ['2, k, 5', [-0.1114338, -0.009605484, 1.0]], ['2, k, 6', [-0.0739978, 0.1605892, 1.0]], ['2, k, 7', [-0.06549521, 0.2040167, 1.0]], ['2, k, 8', [0.2267357, 0.04802527, 1.0]], ['2, k, 9', [0.2575297, -0.1684569, 1.0]], ['2, k, 10', [0.2183967, -0.2047245, 1.0]], ['2, k, 11', [0.189102, -0.2475204, 1.0]], ['2, k, 12', [0.01616368, -0.3465793, 1.0]], ['2, k, 13', [-0.1231697, -0.2935799, 1.0]], ['2, k, 14', [-0.1246873, -0.6312897, 1.0]], ['2, k, 15', [-0.1140462, -0.6772723, 1.0]], ['2, k, 16', [0.1700583, -0.3456089, 1.0]], ['2, k, 17', [0.1763672, -0.3025717, 1.0]], ['2, k, 18', [0.1550273, -0.6325793, 1.0]], ['2, k, 19', [0.1598326, -0.6785594, 1.0]], ['2, k, 20', [0.07085516, 0.08302301, 1.0]], ['2, k, 21', [-0.03066771, 0.255005, 1.0]], ['2, k, 22', [-0.1130741, 0.1985366, 1.0]], ['2, k, 23', [0.1693704, -0.2726013, 1.0]], ['2, k, 24', [0.1305853, -0.2309632, 1.0]]]
[['2, k, 0', [0.09460603, -0.3522953, 1.0]], ['2, k, 1', [0.08082104, -0.1008602, 1.0]], ['2, k, 2', [0.06803776, 0.1425728, 1.0]], ['2, k, 3', [0.08518568, 0.2638179, 1.0]], ['2, k, 4', [-0.04745091, 0.06854425, 1.0]], ['2, k, 5', [-0.1107575, -0.01273675, 1.0]], ['2, k, 6', [-0.0726479, 0.2040499, 1.0]], ['2, k, 7', [-0.04527023, 0.2316169, 1.0]], ['2, k, 8', [0.2267344, 0.04794116, 1.0]], ['2, k, 9', [0.2576022, -0.1688833, 1.0]], ['2, k, 10', [0.2186105, -0.205008, 1.0]], ['2, k, 11', [0.1892876, -0.2480006, 1.0]], ['2, k, 12', [0.0159882, -0.3464164, 1.0]], ['2, k, 13', [-0.1227901, -0.2939314, 1.0]], ['2, k, 14', [-0.1246965, -0.6313739, 1.0]], ['2, k, 15', [-0.1140189, -0.6773495, 1.0]], ['2, k, 16', [0.169872, -0.3456798, 1.0]], ['2, k, 17', [0.1766089, -0.3022076, 1.0]], ['2, k, 18', [0.1551863, -0.6325288, 1.0]], ['2, k, 19', [0.1600246, -0.6785018, 1.0]], ['2, k, 20', [0.07115416, 0.08273826, 1.0]], ['2, k, 21', [-0.002101251, 0.2541693, 1.0]], ['2, k, 22', [-0.0868613, 0.2386062, 1.0]], ['2, k, 23', [0.1699535, -0.2720052, 1.0]], ['2, k, 24', [0.1326758, -0.234309, 1.0]]]
[['2, k, 0', [0.05939579, -0.3349803, 1.0]], ['2, k, 1', [0.07353675, -0.09774372, 1.0]], ['2, k, 2', [0.06819439, 0.14227, 1.0]], ['2, k, 3', [0.08509937, 0.2630644, 1.0]], ['2, k, 4', [-0.05010618, 0.06694672, 1.0]], ['2, k, 5', [-0.1108185, -0.01522415, 1.0]], ['2, k, 6', [-0.07304192, 0.2018213, 1.0]], ['2, k, 7', [-0.04578688, 0.2279669, 1.0]], ['2, k, 8', [0.2269048, 0.04760175, 1.0]], ['2, k, 9', [0.2571554, -0.1693169, 1.0]], ['2, k, 10', [0.2190266, -0.2063279, 1.0]], ['2, k, 11', [0.1895339, -0.2477713, 1.0]], ['2, k, 12', [-0.03605387, -0.319897, 1.0]], ['2, k, 13', [-0.1257688, -0.2930655, 1.0]], ['2, k, 14', [-0.1245936, -0.6315998, 1.0]], ['2, k, 15', [-0.1140539, -0.6785612, 1.0]], ['2, k, 16', [0.1528349, -0.3379215, 1.0]], ['2, k, 17', [0.1768322, -0.3015571, 1.0]], ['2, k, 18', [0.1552947, -0.632419, 1.0]], ['2, k, 19', [0.159995, -0.6793808, 1.0]], ['2, k, 20', [0.07095152, 0.08268127, 1.0]], ['2, k, 21', [-0.004840833, 0.2523427, 1.0]], ['2, k, 22', [-0.1130586, 0.2138393, 1.0]], ['2, k, 23', [0.1699644, -0.2720628, 1.0]], ['2, k, 24', [0.1341123, -0.241361, 1.0]]]
[['2, k, 0', [0.05852982, -0.3346833, 1.0]], ['2, k, 1', [0.06959884, -0.09599815, 1.0]], ['2, k, 2', [0.06808176, 0.1422303, 1.0]], ['2, k, 3', [0.0852307, 0.2625501, 1.0]], ['2, k, 4', [-0.05164532, 0.06638317, 1.0]], ['2, k, 5', [-0.1108205, -0.02015773, 1.0]], ['2, k, 6', [-0.07352356, 0.1981798, 1.0]], ['2, k, 7', [-0.04531437, 0.2252268, 1.0]], ['2, k, 8', [0.2268274, 0.04734613, 1.0]], ['2, k, 9', [0.2569695, -0.1692039, 1.0]], ['2, k, 10', [0.2191496, -0.2061161, 1.0]], ['2, k, 11', [0.1896851, -0.2477347, 1.0]], ['2, k, 12', [-0.03607828, -0.3198926, 1.0]], ['2, k, 13', [-0.1257744, -0.2930488, 1.0]], ['2, k, 14', [-0.1246042, -0.6315907, 1.0]], ['2, k, 15', [-0.1140081, -0.6785828, 1.0]], ['2, k, 16', [0.1497921, -0.3369453, 1.0]], ['2, k, 17', [0.1771522, -0.3010865, 1.0]], ['2, k, 18', [0.155662, -0.6325191, 1.0]], ['2, k, 19', [0.1604099, -0.6795072, 1.0]], ['2, k, 20', [0.07013187, 0.08289421, 1.0]], ['2, k, 21', [-0.004444458, 0.2480983, 1.0]], ['2, k, 22', [-0.08203245, 0.2355477, 1.0]], ['2, k, 23', [0.1696294, -0.272178, 1.0]], ['2, k, 24', [0.1350455, -0.2581852, 1.0]]]
[['2, k, 0', [0.05812342, -0.3343605, 1.0]], ['2, k, 1', [0.06856956, -0.09547152, 1.0]], ['2, k, 2', [0.06831087, 0.1419153, 1.0]], ['2, k, 3', [0.08537214, 0.2620264, 1.0]], ['2, k, 4', [-0.05244386, 0.0661074, 1.0]], ['2, k, 5', [-0.1106769, -0.02131834, 1.0]], ['2, k, 6', [-0.07372421, 0.1972106, 1.0]], ['2, k, 7', [-0.04585162, 0.223031, 1.0]], ['2, k, 8', [0.2272246, 0.04709111, 1.0]], ['2, k, 9', [0.2568302, -0.1691282, 1.0]], ['2, k, 10', [0.2193633, -0.2039375, 1.0]], ['2, k, 11', [0.189568, -0.248096, 1.0]], ['2, k, 12', [-0.0360302, -0.3198668, 1.0]], ['2, k, 13', [-0.1258342, -0.2931768, 1.0]], ['2, k, 14', [-0.1246351, -0.6316048, 1.0]], ['2, k, 15', [-0.114081, -0.6786231, 1.0]], ['2, k, 16', [0.1483267, -0.3360647, 1.0]], ['2, k, 17', [0.1772674, -0.300995, 1.0]], ['2, k, 18', [0.1557351, -0.6325117, 1.0]], ['2, k, 19', [0.1604393, -0.6795249, 1.0]], ['2, k, 20', [0.07004111, 0.08283539, 1.0]], ['2, k, 21', [-0.009969703, 0.2471884, 1.0]], ['2, k, 22', [-0.1027954, 0.2202152, 1.0]], ['2, k, 23', [0.1683677, -0.2725211, 1.0]], ['2, k, 24', [0.1327041, -0.2326982, 1.0]]]
[['2, k, 0', [0.05771539, -0.3342305, 1.0]], ['2, k, 1', [0.06749389, -0.09517453, 1.0]], ['2, k, 2', [0.06833882, 0.1415334, 1.0]], ['2, k, 3', [0.08541864, 0.2610369, 1.0]], ['2, k, 4', [-0.05305742, 0.06575105, 1.0]], ['2, k, 5', [-0.1103187, -0.02811233, 1.0]], ['2, k, 6', [-0.07423559, 0.1925075, 1.0]], ['2, k, 7', [-0.04452316, 0.2195901, 1.0]], ['2, k, 8', [0.227462, 0.04657997, 1.0]], ['2, k, 9', [0.2567064, -0.1690339, 1.0]], ['2, k, 10', [0.2192295, -0.2044255, 1.0]], ['2, k, 11', [0.1889109, -0.2474696, 1.0]], ['2, k, 12', [-0.03603101, -0.3198698, 1.0]], ['2, k, 13', [-0.1258807, -0.2932135, 1.0]], ['2, k, 14', [-0.1245195, -0.6313676, 1.0]], ['2, k, 15', [-0.1139215, -0.6783506, 1.0]], ['2, k, 16', [0.1473551, -0.3357624, 1.0]], ['2, k, 17', [0.1773117, -0.3010016, 1.0]], ['2, k, 18', [0.1556799, -0.6325902, 1.0]], ['2, k, 19', [0.1604315, -0.6795624, 1.0]], ['2, k, 20', [0.06970716, 0.08268058, 1.0]], ['2, k, 21', [0.0002361459, 0.2487316, 1.0]], ['2, k, 22', [-0.1004401, 0.2162417, 1.0]], ['2, k, 23', [0.1684966, -0.2719895, 1.0]], ['2, k, 24', [0.140142, -0.2799948, 1.0]]]
[['2, k, 0', [0.0575967, -0.3341657, 1.0]], ['2, k, 1', [0.0670169, -0.094976, 1.0]], ['2, k, 2', [0.06847353, 0.1412833, 1.0]], ['2, k, 3', [0.08551984, 0.2604488, 1.0]], ['2, k, 4', [-0.05490102, 0.06521469, 1.0]], ['2, k, 5', [-0.109995, -0.03287767, 1.0]], ['2, k, 6', [-0.07446051, 0.188536, 1.0]], ['2, k, 7', [-0.04653042, 0.216797, 1.0]], ['2, k, 8', [0.2277546, 0.0462976, 1.0]], ['2, k, 9', [0.2558605, -0.1686839, 1.0]], ['2, k, 10', [0.2194159, -0.2047491, 1.0]], ['2, k, 11', [0.1890368, -0.2481254, 1.0]], ['2, k, 12', [-0.03596987, -0.3199006, 1.0]], ['2, k, 13', [-0.1262624, -0.2931626, 1.0]], ['2, k, 14', [-0.1247621, -0.6319985, 1.0]], ['2, k, 15', [-0.1137835, -0.6789221, 1.0]], ['2, k, 16', [0.1469629, -0.3355498, 1.0]], ['2, k, 17', [0.1773372, -0.3009506, 1.0]], ['2, k, 18', [0.1555844, -0.6326292, 1.0]], ['2, k, 19', [0.1607147, -0.6795468, 1.0]], ['2, k, 20', [0.06958136, 0.08261032, 1.0]], ['2, k, 21', [0.004124557, 0.2497414, 1.0]], ['2, k, 22', [0.007171587, 0.2479884, 1.0]], ['2, k, 23', [0.1685542, -0.2721305, 1.0]], ['2, k, 24', [0.1330115, -0.231985, 1.0]]]
[['2, k, 0', [0.05523176, -0.3336756, 1.0]], ['2, k, 1', [0.06572709, -0.09471614, 1.0]], ['2, k, 2', [0.06875655, 0.1408636, 1.0]], ['2, k, 3', [0.0857999, 0.2599941, 1.0]], ['2, k, 4', [-0.0560061, 0.06490083, 1.0]], ['2, k, 5', [-0.1096579, -0.03519879, 1.0]], ['2, k, 6', [-0.07461068, 0.1866121, 1.0]], ['2, k, 7', [-0.04603977, 0.2164004, 1.0]], ['2, k, 8', [0.228249, 0.04586133, 1.0]], ['2, k, 9', [0.2559568, -0.1686499, 1.0]], ['2, k, 10', [0.2188768, -0.2026471, 1.0]], ['2, k, 11', [0.1896054, -0.2480188, 1.0]], ['2, k, 12', [-0.03652202, -0.3197017, 1.0]], ['2, k, 13', [-0.1263323, -0.2932203, 1.0]], ['2, k, 14', [-0.1251318, -0.6323999, 1.0]], ['2, k, 15', [-0.1140227, -0.6794806, 1.0]], ['2, k, 16', [0.1428164, -0.3350866, 1.0]], ['2, k, 17', [0.1773733, -0.3009419, 1.0]], ['2, k, 18', [0.1555607, -0.6325991, 1.0]], ['2, k, 19', [0.1608154, -0.6796757, 1.0]], ['2, k, 20', [0.06945956, 0.08243161, 1.0]], ['2, k, 21', [-0.0005337425, 0.2476071, 1.0]], ['2, k, 22', [-0.04905259, 0.2377295, 1.0]], ['2, k, 23', [0.1696125, -0.2719152, 1.0]], ['2, k, 24', [0.13344, -0.2315826, 1.0]]]
[['2, k, 0', [0.05510703, -0.3336559, 1.0]], ['2, k, 1', [0.0655947, -0.0947172, 1.0]], ['2, k, 2', [0.06919934, 0.1402991, 1.0]], ['2, k, 3', [0.08603411, 0.2595738, 1.0]], ['2, k, 4', [-0.05607031, 0.06494156, 1.0]], ['2, k, 5', [-0.1091627, -0.0370179, 1.0]], ['2, k, 6', [-0.0747522, 0.1853976, 1.0]], ['2, k, 7', [-0.04458844, 0.2160347, 1.0]], ['2, k, 8', [0.2284377, 0.04573778, 1.0]], ['2, k, 9', [0.2561417, -0.1687877, 1.0]], ['2, k, 10', [0.1979348, -0.2157519, 1.0]], ['2, k, 11', [0.1854249, -0.249553, 1.0]], ['2, k, 12', [-0.03648878, -0.3197093, 1.0]], ['2, k, 13', [-0.1268062, -0.2932203, 1.0]], ['2, k, 14', [-0.1254213, -0.6324374, 1.0]], ['2, k, 15', [-0.1143483, -0.6794745, 1.0]], ['2, k, 16', [0.1426133, -0.3350888, 1.0]], ['2, k, 17', [0.1773704, -0.3009392, 1.0]], ['2, k, 18', [0.1551675, -0.6325763, 1.0]], ['2, k, 19', [0.1603885, -0.6796054, 1.0]], ['2, k, 20', [0.06950937, 0.08220056, 1.0]], ['2, k, 21', [-0.004712598, 0.2444898, 1.0]], ['2, k, 22', [-0.076662, 0.2305919, 1.0]], ['2, k, 23', [0.1639171, -0.2739817, 1.0]], ['2, k, 24', [0.1336238, -0.2866391, 1.0]]]
[['2, k, 0', [0.05500243, -0.333555, 1.0]], ['2, k, 1', [0.06545728, -0.09461916, 1.0]], ['2, k, 2', [0.06960391, 0.1400567, 1.0]], ['2, k, 3', [0.08663616, 0.2591968, 1.0]], ['2, k, 4', [-0.05634003, 0.06535579, 1.0]], ['2, k, 5', [-0.1094883, -0.03602011, 1.0]], ['2, k, 6', [-0.07481714, 0.1861687, 1.0]], ['2, k, 7', [-0.04514261, 0.2160823, 1.0]], ['2, k, 8', [0.228534, 0.04555261, 1.0]], ['2, k, 9', [0.2573904, -0.1661302, 1.0]], ['2, k, 10', [0.2193056, -0.2033564, 1.0]], ['2, k, 11', [0.1904697, -0.2482941, 1.0]], ['2, k, 12', [-0.03647688, -0.3196821, 1.0]], ['2, k, 13', [-0.127124, -0.2931126, 1.0]], ['2, k, 14', [-0.1255762, -0.6324262, 1.0]], ['2, k, 15', [-0.1145985, -0.6793955, 1.0]], ['2, k, 16', [0.1424757, -0.3349729, 1.0]], ['2, k, 17', [0.1773848, -0.3006883, 1.0]], ['2, k, 18', [0.1541581, -0.632905, 1.0]], ['2, k, 19', [0.1593018, -0.6798555, 1.0]], ['2, k, 20', [0.06958684, 0.08212604, 1.0]], ['2, k, 21', [-0.003263723, 0.2468709, 1.0]], ['2, k, 22', [-0.08798552, 0.2267397, 1.0]], ['2, k, 23', [0.1676498, -0.2724171, 1.0]], ['2, k, 24', [0.1332172, -0.2328606, 1.0]]]
[['2, k, 0', [0.05469012, -0.3335856, 1.0]], ['2, k, 1', [0.06540409, -0.09461267, 1.0]], ['2, k, 2', [0.07083323, 0.1396158, 1.0]], ['2, k, 3', [0.08713656, 0.2590502, 1.0]], ['2, k, 4', [-0.05644814, 0.06527658, 1.0]], ['2, k, 5', [-0.1093467, -0.03727933, 1.0]], ['2, k, 6', [-0.07517418, 0.1853572, 1.0]], ['2, k, 7', [-0.04794854, 0.2177055, 1.0]], ['2, k, 8', [0.2288145, 0.04472109, 1.0]], ['2, k, 9', [0.2574304, -0.1670446, 1.0]], ['2, k, 10', [0.2191249, -0.2024792, 1.0]], ['2, k, 11', [0.1895167, -0.248176, 1.0]], ['2, k, 12', [-0.0365123, -0.3196928, 1.0]], ['2, k, 13', [-0.1272729, -0.2931373, 1.0]], ['2, k, 14', [-0.1256086, -0.6324383, 1.0]], ['2, k, 15', [-0.1147371, -0.6793648, 1.0]], ['2, k, 16', [0.1420351, -0.3350805, 1.0]], ['2, k, 17', [0.1773731, -0.3006772, 1.0]], ['2, k, 18', [0.1534781, -0.6328351, 1.0]], ['2, k, 19', [0.1585279, -0.6797386, 1.0]], ['2, k, 20', [0.07009708, 0.08192225, 1.0]], ['2, k, 21', [-0.004994579, 0.2452963, 1.0]], ['2, k, 22', [-0.03131788, 0.2402839, 1.0]], ['2, k, 23', [0.1674709, -0.2720344, 1.0]], ['2, k, 24', [0.1332603, -0.2322073, 1.0]]]
