[['2, k, 0', [0.02854628, -0.04262931, 1.0]], ['2, k, 1', [0.02573868, 0.2081434, 1.0]], ['2, k, 2', [0.02324762, 0.4500583, 1.0]], ['2, k, 3', [0.04432613, 0.5828544, 1.0]], ['2, k, 4', [-0.1642858, 0.4231711, 1.0]], ['2, k, 5', [-0.2881868, 0.2303658, 1.0]], ['2, k, 6', [-0.2252572, 0.03321208, 1.0]], ['2, k, 7', [-0.2052383, -0.01125626, 1.0]], ['2, k, 8', [0.2199149, 0.3831703, 1.0]], ['2, k, 9', [0.331875, 0.1959618, 1.0]], ['2, k, 10', [0.2574401, 0.003035911, 1.0]], ['2, k, 11', [0.2326393, -0.03791489, 1.0]], ['2, k, 12', [-0.04848397, -0.03976791, 1.0]], ['2, k, 13', [-0.1241535, -0.1485206, 1.0]], ['2, k, 14', [-0.06753237, -0.5178159, 1.0]], ['2, k, 15', [-0.07781018, -0.5927337, 1.0]], ['2, k, 16', [0.1050107, -0.04403695, 1.0]], ['2, k, 17', [0.1693072, -0.1992681, 1.0]], ['2, k, 18', [0.1118607, -0.5995465, 1.0]], ['2, k, 19', [0.1062355, -0.6519138, 1.0]], ['2, k, 20', [0.02385078, 0.3907709, 1.0]], ['2, k, 21', [-0.1678371, -0.08306811, 1.0]], ['2, k, 22', [-0.208125, 0.0563371, 1.0]], ['2, k, 23', [0.2173521, -0.1073335, 1.0]], ['2, k, 24', [0.248853, -0.08501144, 1.0]]]
[['2, k, 0', [0.02924586, -0.04187618, 1.0]], ['2, k, 1', [0.03015855, 0.2094476, 1.0]], ['2, k, 2', [0.03209037, 0.4518266, 1.0]], ['2, k, 3', [0.05790635, 0.5859058, 1.0]], ['2, k, 4', [-0.1564346, 0.4268158, 1.0]], ['2, k, 5', [-0.2803746, 0.2322432, 1.0]], ['2, k, 6', [-0.2221223, 0.03114279, 1.0]], ['2, k, 7', [-0.2056682, -0.01046048, 1.0]], ['2, k, 8', [0.2275892, 0.3807979, 1.0]], ['2, k, 9', [0.3355716, 0.1912548, 1.0]], ['2, k, 10', [0.2575567, 0.002119903, 1.0]], ['2, k, 11', [0.2322046, -0.0409084, 1.0]], ['2, k, 12', [-0.0473595, -0.03781778, 1.0]], ['2, k, 13', [-0.1233015, -0.1482883, 1.0]], ['2, k, 14', [-0.07677391, -0.5178196, 1.0]], ['2, k, 15', [-0.08715234, -0.5946732, 1.0]], ['2, k, 16', [0.1052685, -0.04412931, 1.0]], ['2, k, 17', [0.1693053, -0.1991077, 1.0]], ['2, k, 18', [0.1170875, -0.5831641, 1.0]], ['2, k, 19', [0.1066078, -0.6446186, 1.0]], ['2, k, 20', [0.03158608, 0.3924391, 1.0]], ['2, k, 21', [-0.1694236, -0.08333278, 1.0]], ['2, k, 22', [-0.2064112, -0.06370579, 1.0]], ['2, k, 23', [0.2181579, -0.1072465, 1.0]], ['2, k, 24', [0.2488929, -0.08551858, 1.0]]]
[['2, k, 0', [0.02933621, -0.04172638, 1.0]], ['2, k, 1', [0.03043995, 0.2095554, 1.0]], ['2, k, 2', [0.03254699, 0.4518639, 1.0]], ['2, k, 3', [0.05909088, 0.5859333, 1.0]], ['2, k, 4', [-0.1556027, 0.4270275, 1.0]], ['2, k, 5', [-0.2788822, 0.2322782, 1.0]], ['2, k, 6', [-0.2219272, 0.0322613, 1.0]], ['2, k, 7', [-0.2056492, -0.01209809, 1.0]], ['2, k, 8', [0.2279868, 0.3808634, 1.0]], ['2, k, 9', [0.3353189, 0.1910675, 1.0]], ['2, k, 10', [0.2576335, 0.002106652, 1.0]], ['2, k, 11', [0.2320366, -0.0408844, 1.0]], ['2, k, 12', [-0.04729693, -0.03763883, 1.0]], ['2, k, 13', [-0.1229736, -0.148554, 1.0]], ['2, k, 14', [-0.07811926, -0.5205917, 1.0]], ['2, k, 15', [-0.08746155, -0.5964936, 1.0]], ['2, k, 16', [0.1053476, -0.04404648, 1.0]], ['2, k, 17', [0.1693154, -0.199103, 1.0]], ['2, k, 18', [0.1155298, -0.5848172, 1.0]], ['2, k, 19', [0.1078848, -0.6509669, 1.0]], ['2, k, 20', [0.03200165, 0.3924985, 1.0]], ['2, k, 21', [-0.1719187, -0.08480972, 1.0]], ['2, k, 22', [-0.2155589, -0.05717328, 1.0]], ['2, k, 23', [0.2162687, -0.1065089, 1.0]], ['2, k, 24', [0.2761125, -0.002769918, 1.0]]]
[['2, k, 0', [0.02939996, -0.0416308, 1.0]], ['2, k, 1', [0.03094384, 0.2096377, 1.0]], ['2, k, 2', [0.03363612, 0.451838, 1.0]], ['2, k, 3', [0.06004079, 0.586025, 1.0]], ['2, k, 4', [-0.1551535, 0.4271341, 1.0]], ['2, k, 5', [-0.2784207, 0.2336957, 1.0]], ['2, k, 6', [-0.2217378, 0.03268033, 1.0]], ['2, k, 7', [-0.2040217, -0.01149438, 1.0]], ['2, k, 8', [0.2289024, 0.3807056, 1.0]], ['2, k, 9', [0.3355434, 0.1904878, 1.0]], ['2, k, 10', [0.2576117, 0.001943177, 1.0]], ['2, k, 11', [0.2329387, -0.03951334, 1.0]], ['2, k, 12', [-0.04724497, -0.03744712, 1.0]], ['2, k, 13', [-0.122337, -0.1481365, 1.0]], ['2, k, 14', [-0.08060663, -0.5281252, 1.0]], ['2, k, 15', [-0.08702604, -0.6015246, 1.0]], ['2, k, 16', [0.1053968, -0.04402854, 1.0]], ['2, k, 17', [0.1693515, -0.1990572, 1.0]], ['2, k, 18', [0.11858, -0.5761059, 1.0]], ['2, k, 19', [0.1065654, -0.6447189, 1.0]], ['2, k, 20', [0.03293882, 0.3925071, 1.0]], ['2, k, 21', [-0.1707676, -0.08400261, 1.0]], ['2, k, 22', [-0.2040629, -0.073818, 1.0]], ['2, k, 23', [0.2173597, -0.1059291, 1.0]], ['2, k, 24', [0.2500111, -0.08652229, 1.0]]]
[['2, k, 0', [0.02949247, -0.04145783, 1.0]], ['2, k, 1', [0.03129629, 0.2097851, 1.0]], ['2, k, 2', [0.03421322, 0.4519127, 1.0]], ['2, k, 3', [0.06103227, 0.5859604, 1.0]], ['2, k, 4', [-0.1544747, 0.4273802, 1.0]], ['2, k, 5', [-0.2774221, 0.2333903, 1.0]], ['2, k, 6', [-0.2216787, 0.03365225, 1.0]], ['2, k, 7', [-0.204092, -0.01069738, 1.0]], ['2, k, 8', [0.2296225, 0.3807734, 1.0]], ['2, k, 9', [0.3358029, 0.1902684, 1.0]], ['2, k, 10', [0.257647, 0.001913295, 1.0]], ['2, k, 11', [0.2322746, -0.04125366, 1.0]], ['2, k, 12', [-0.04712217, -0.03718496, 1.0]], ['2, k, 13', [-0.1220277, -0.1487152, 1.0]], ['2, k, 14', [-0.08135156, -0.5310348, 1.0]], ['2, k, 15', [-0.08670287, -0.6005616, 1.0]], ['2, k, 16', [0.1054398, -0.04396066, 1.0]], ['2, k, 17', [0.1693509, -0.1991566, 1.0]], ['2, k, 18', [0.1148235, -0.5832904, 1.0]], ['2, k, 19', [0.1058201, -0.6473716, 1.0]], ['2, k, 20', [0.03346507, 0.392604, 1.0]], ['2, k, 21', [-0.1702591, -0.08528893, 1.0]], ['2, k, 22', [-0.1985784, -0.06587525, 1.0]], ['2, k, 23', [0.2182327, -0.1069367, 1.0]], ['2, k, 24', [0.2829995, -0.01024142, 1.0]]]
[['2, k, 0', [0.02952955, -0.04141629, 1.0]], ['2, k, 1', [0.03154472, 0.209825, 1.0]], ['2, k, 2', [0.03463559, 0.4519377, 1.0]], ['2, k, 3', [0.06171108, 0.5858602, 1.0]], ['2, k, 4', [-0.153729, 0.4276633, 1.0]], ['2, k, 5', [-0.2771319, 0.233529, 1.0]], ['2, k, 6', [-0.217582, 0.01553699, 1.0]], ['2, k, 7', [-0.2014352, -0.04285864, 1.0]], ['2, k, 8', [0.2299371, 0.3807081, 1.0]], ['2, k, 9', [0.3361308, 0.190246, 1.0]], ['2, k, 10', [0.2579377, 0.001503455, 1.0]], ['2, k, 11', [0.232339, -0.04086405, 1.0]], ['2, k, 12', [-0.04709871, -0.0370348, 1.0]], ['2, k, 13', [-0.121182, -0.1484203, 1.0]], ['2, k, 14', [-0.08209195, -0.5358573, 1.0]], ['2, k, 15', [-0.08981705, -0.6081257, 1.0]], ['2, k, 16', [0.1054845, -0.04397583, 1.0]], ['2, k, 17', [0.1693281, -0.1992406, 1.0]], ['2, k, 18', [0.1164689, -0.580681, 1.0]], ['2, k, 19', [0.1084915, -0.6494166, 1.0]], ['2, k, 20', [0.03385054, 0.3926325, 1.0]], ['2, k, 21', [-0.1773213, -0.09786414, 1.0]], ['2, k, 22', [-0.2137773, -0.09890196, 1.0]], ['2, k, 23', [0.2168984, -0.1061037, 1.0]], ['2, k, 24', [0.2477772, -0.08536089, 1.0]]]
[['2, k, 0', [0.02957639, -0.04133076, 1.0]], ['2, k, 1', [0.03162565, 0.2098472, 1.0]], ['2, k, 2', [0.03469344, 0.4519198, 1.0]], ['2, k, 3', [0.06232372, 0.5857468, 1.0]], ['2, k, 4', [-0.1529931, 0.4280787, 1.0]], ['2, k, 5', [-0.276832, 0.2336842, 1.0]], ['2, k, 6', [-0.2190704, 0.03640842, 1.0]], ['2, k, 7', [-0.2071025, 0.001533664, 1.0]], ['2, k, 8', [0.2302212, 0.3807316, 1.0]], ['2, k, 9', [0.3362384, 0.1901254, 1.0]], ['2, k, 10', [0.2579323, 0.001473549, 1.0]], ['2, k, 11', [0.2323895, -0.04088806, 1.0]], ['2, k, 12', [-0.04707758, -0.03684024, 1.0]], ['2, k, 13', [-0.1204534, -0.1488277, 1.0]], ['2, k, 14', [-0.08245679, -0.5400562, 1.0]], ['2, k, 15', [-0.08672014, -0.6074233, 1.0]], ['2, k, 16', [0.1055328, -0.04396407, 1.0]], ['2, k, 17', [0.1693247, -0.1992503, 1.0]], ['2, k, 18', [0.1173017, -0.5784075, 1.0]], ['2, k, 19', [0.1069261, -0.6457736, 1.0]], ['2, k, 20', [0.03391498, 0.3926231, 1.0]], ['2, k, 21', [-0.153644, -0.06826393, 1.0]], ['2, k, 22', [-0.2101692, -0.05625192, 1.0]], ['2, k, 23', [0.2176298, -0.1059688, 1.0]], ['2, k, 24', [0.249148, -0.08166828, 1.0]]]
[['2, k, 0', [0.03557368, -0.04104935, 1.0]], ['2, k, 1', [0.03394246, 0.209849, 1.0]], ['2, k, 2', [0.03491138, 0.4518881, 1.0]], ['2, k, 3', [0.06268618, 0.5857791, 1.0]], ['2, k, 4', [-0.1523991, 0.42828, 1.0]], ['2, k, 5', [-0.2761451, 0.2338059, 1.0]], ['2, k, 6', [-0.2192371, 0.03745277, 1.0]], ['2, k, 7', [-0.2062998, 0.0005727774, 1.0]], ['2, k, 8', [0.2305834, 0.3805991, 1.0]], ['2, k, 9', [0.3363314, 0.1898381, 1.0]], ['2, k, 10', [0.2579475, 0.001502815, 1.0]], ['2, k, 11', [0.2317603, -0.04076833, 1.0]], ['2, k, 12', [-0.04012328, -0.03671778, 1.0]], ['2, k, 13', [-0.1209991, -0.1513962, 1.0]], ['2, k, 14', [-0.08311482, -0.5420294, 1.0]], ['2, k, 15', [-0.08637054, -0.6101774, 1.0]], ['2, k, 16', [0.1103964, -0.04372839, 1.0]], ['2, k, 17', [0.169327, -0.1993463, 1.0]], ['2, k, 18', [0.1191119, -0.5741516, 1.0]], ['2, k, 19', [0.1058003, -0.6446882, 1.0]], ['2, k, 20', [0.03444995, 0.3925843, 1.0]], ['2, k, 21', [-0.1516876, -0.06767956, 1.0]], ['2, k, 22', [-0.2060606, -0.04664648, 1.0]], ['2, k, 23', [0.2154261, -0.1049597, 1.0]], ['2, k, 24', [0.247218, -0.08799881, 1.0]]]
[['2, k, 0', [0.04256167, -0.05038194, 1.0]], ['2, k, 1', [0.03665538, 0.2073744, 1.0]], ['2, k, 2', [0.03501065, 0.4518677, 1.0]], ['2, k, 3', [0.0628614, 0.5857379, 1.0]], ['2, k, 4', [-0.1524149, 0.4282259, 1.0]], ['2, k, 5', [-0.2757466, 0.2338725, 1.0]], ['2, k, 6', [-0.2152618, 0.003890331, 1.0]], ['2, k, 7', [-0.1968787, -0.0618322, 1.0]], ['2, k, 8', [0.2308934, 0.3807249, 1.0]], ['2, k, 9', [0.336419, 0.1897974, 1.0]], ['2, k, 10', [0.2579498, 0.001523276, 1.0]], ['2, k, 11', [0.232888, -0.04097301, 1.0]], ['2, k, 12', [-0.03598357, -0.04735264, 1.0]], ['2, k, 13', [-0.1137706, -0.1422447, 1.0]], ['2, k, 14', [-0.08394594, -0.5440707, 1.0]], ['2, k, 15', [-0.06485889, -0.6103969, 1.0]], ['2, k, 16', [0.1198163, -0.05194724, 1.0]], ['2, k, 17', [0.1693519, -0.1994048, 1.0]], ['2, k, 18', [0.1194762, -0.5714301, 1.0]], ['2, k, 19', [0.1053504, -0.6445258, 1.0]], ['2, k, 20', [0.03483965, 0.3923773, 1.0]], ['2, k, 21', [-0.1818141, -0.1343872, 1.0]], ['2, k, 22', [-0.2219979, -0.09559973, 1.0]], ['2, k, 23', [0.2180644, -0.1065297, 1.0]], ['2, k, 24', [0.2495778, -0.08182358, 1.0]]]
[['2, k, 0', [0.04188726, -0.04598615, 1.0]], ['2, k, 1', [0.03756341, 0.2074588, 1.0]], ['2, k, 2', [0.03564855, 0.4516759, 1.0]], ['2, k, 3', [0.06307893, 0.585538, 1.0]], ['2, k, 4', [-0.1516621, 0.4282799, 1.0]], ['2, k, 5', [-0.2759092, 0.2343054, 1.0]], ['2, k, 6', [-0.219648, 0.04113919, 1.0]], ['2, k, 7', [-0.207629, 0.00875396, 1.0]], ['2, k, 8', [0.2271626, 0.3794957, 1.0]], ['2, k, 9', [0.3353331, 0.1918386, 1.0]], ['2, k, 10', [0.2581917, 0.001156771, 1.0]], ['2, k, 11', [0.2334142, -0.04027051, 1.0]], ['2, k, 12', [-0.03553066, -0.04183197, 1.0]], ['2, k, 13', [-0.1180786, -0.151458, 1.0]], ['2, k, 14', [-0.08395931, -0.5453165, 1.0]], ['2, k, 15', [-0.07181339, -0.6092794, 1.0]], ['2, k, 16', [0.1181392, -0.04851118, 1.0]], ['2, k, 17', [0.1693517, -0.1994433, 1.0]], ['2, k, 18', [0.1194893, -0.5713915, 1.0]], ['2, k, 19', [0.1047452, -0.6441427, 1.0]], ['2, k, 20', [0.03557104, 0.3921819, 1.0]], ['2, k, 21', [-0.155699, -0.06320132, 1.0]], ['2, k, 22', [-0.2090751, -0.04691679, 1.0]], ['2, k, 23', [0.2156139, -0.1057348, 1.0]], ['2, k, 24', [0.2483785, -0.08171973, 1.0]]]
[['2, k, 0', [0.04166945, -0.04547302, 1.0]], ['2, k, 1', [0.03773023, 0.207495, 1.0]], ['2, k, 2', [0.03566058, 0.4516053, 1.0]], ['2, k, 3', [0.06309538, 0.585393, 1.0]], ['2, k, 4', [-0.1516572, 0.4282811, 1.0]], ['2, k, 5', [-0.2757946, 0.2348426, 1.0]], ['2, k, 6', [-0.2177726, 0.01209657, 1.0]], ['2, k, 7', [-0.1997598, -0.05677902, 1.0]], ['2, k, 8', [0.2259202, 0.3791533, 1.0]], ['2, k, 9', [0.3349869, 0.192729, 1.0]], ['2, k, 10', [0.2581942, 0.001211547, 1.0]], ['2, k, 11', [0.2329185, -0.040719, 1.0]], ['2, k, 12', [-0.03572135, -0.04145158, 1.0]], ['2, k, 13', [-0.1180486, -0.1538342, 1.0]], ['2, k, 14', [-0.0839674, -0.5480335, 1.0]], ['2, k, 15', [-0.0756949, -0.6127408, 1.0]], ['2, k, 16', [0.1178564, -0.04792868, 1.0]], ['2, k, 17', [0.1694021, -0.1995574, 1.0]], ['2, k, 18', [0.1204809, -0.5706853, 1.0]], ['2, k, 19', [0.1070434, -0.642977, 1.0]], ['2, k, 20', [0.03564216, 0.3920929, 1.0]], ['2, k, 21', [-0.1762368, -0.1131345, 1.0]], ['2, k, 22', [-0.22651, -0.08279231, 1.0]], ['2, k, 23', [0.2215368, -0.1085886, 1.0]], ['2, k, 24', [0.2845998, -0.01472781, 1.0]]]
[['2, k, 0', [0.03940731, -0.04515227, 1.0]], ['2, k, 1', [0.03712406, 0.2074265, 1.0]], ['2, k, 2', [0.03562699, 0.4513653, 1.0]], ['2, k, 3', [0.06289022, 0.5851356, 1.0]], ['2, k, 4', [-0.1516729, 0.4280609, 1.0]], ['2, k, 5', [-0.2758163, 0.2354572, 1.0]], ['2, k, 6', [-0.2174227, 0.009765405, 1.0]], ['2, k, 7', [-0.1969962, -0.05991425, 1.0]], ['2, k, 8', [0.2269716, 0.3798126, 1.0]], ['2, k, 9', [0.335288, 0.1925157, 1.0]], ['2, k, 10', [0.2579945, 0.001222223, 1.0]], ['2, k, 11', [0.2327434, -0.04047003, 1.0]], ['2, k, 12', [-0.0381303, -0.04110775, 1.0]], ['2, k, 13', [-0.1169793, -0.156701, 1.0]], ['2, k, 14', [-0.08523374, -0.5494992, 1.0]], ['2, k, 15', [-0.07902005, -0.6150249, 1.0]], ['2, k, 16', [0.1157136, -0.04765141, 1.0]], ['2, k, 17', [0.1693872, -0.1998165, 1.0]], ['2, k, 18', [0.1206203, -0.5702469, 1.0]], ['2, k, 19', [0.1059774, -0.6426224, 1.0]], ['2, k, 20', [0.03557003, 0.391883, 1.0]], ['2, k, 21', [-0.1765832, -0.1161443, 1.0]], ['2, k, 22', [-0.2145234, -0.09852119, 1.0]], ['2, k, 23', [0.2188568, -0.1069053, 1.0]], ['2, k, 24', [0.2764767, -0.003741991, 1.0]]]
[['2, k, 0', [0.03904082, -0.04493989, 1.0]], ['2, k, 1', [0.03697658, 0.2074647, 1.0]], ['2, k, 2', [0.03558264, 0.4512896, 1.0]], ['2, k, 3', [0.06220931, 0.5846439, 1.0]], ['2, k, 4', [-0.1517774, 0.4277941, 1.0]], ['2, k, 5', [-0.2766052, 0.2358916, 1.0]], ['2, k, 6', [-0.2221728, 0.0485834, 1.0]], ['2, k, 7', [-0.2022134, 0.008043704, 1.0]], ['2, k, 8', [0.227595, 0.3798418, 1.0]], ['2, k, 9', [0.3355012, 0.19207, 1.0]], ['2, k, 10', [0.2583244, 0.001522258, 1.0]], ['2, k, 11', [0.2320434, -0.04084724, 1.0]], ['2, k, 12', [-0.03855645, -0.04096091, 1.0]], ['2, k, 13', [-0.1164641, -0.1581761, 1.0]], ['2, k, 14', [-0.08702321, -0.5543711, 1.0]], ['2, k, 15', [-0.08161243, -0.6166921, 1.0]], ['2, k, 16', [0.1154175, -0.04739457, 1.0]], ['2, k, 17', [0.1694351, -0.1997566, 1.0]], ['2, k, 18', [0.1207653, -0.5699096, 1.0]], ['2, k, 19', [0.1056076, -0.6422292, 1.0]], ['2, k, 20', [0.035545, 0.3918104, 1.0]], ['2, k, 21', [-0.1483277, -0.06346884, 1.0]], ['2, k, 22', [-0.2068987, -0.05419772, 1.0]], ['2, k, 23', [0.2187612, -0.1069488, 1.0]], ['2, k, 24', [0.249097, -0.08249221, 1.0]]]
[['2, k, 0', [0.0378532, -0.04472847, 1.0]], ['2, k, 1', [0.03650979, 0.2072444, 1.0]], ['2, k, 2', [0.03550793, 0.4506895, 1.0]], ['2, k, 3', [0.06114367, 0.5841973, 1.0]], ['2, k, 4', [-0.1517944, 0.4278013, 1.0]], ['2, k, 5', [-0.2767475, 0.2361072, 1.0]], ['2, k, 6', [-0.2218908, 0.04897787, 1.0]], ['2, k, 7', [-0.2065073, 0.01661048, 1.0]], ['2, k, 8', [0.2277583, 0.3799961, 1.0]], ['2, k, 9', [0.3360807, 0.192366, 1.0]], ['2, k, 10', [0.2582789, 0.001681018, 1.0]], ['2, k, 11', [0.2320151, -0.04067206, 1.0]], ['2, k, 12', [-0.03993616, -0.04066518, 1.0]], ['2, k, 13', [-0.1163778, -0.1594132, 1.0]], ['2, k, 14', [-0.08852296, -0.5598149, 1.0]], ['2, k, 15', [-0.07979731, -0.6220427, 1.0]], ['2, k, 16', [0.1144412, -0.04727265, 1.0]], ['2, k, 17', [0.1693937, -0.1999277, 1.0]], ['2, k, 18', [0.1202103, -0.5706336, 1.0]], ['2, k, 19', [0.1049231, -0.6426338, 1.0]], ['2, k, 20', [0.03544028, 0.3912988, 1.0]], ['2, k, 21', [-0.2218819, -0.03017803, 1.0]], ['2, k, 22', [-0.1462073, 0.002432713, 1.0]], ['2, k, 23', [0.2157051, -0.1049886, 1.0]], ['2, k, 24', [0.2748885, -0.004122517, 1.0]]]
[['2, k, 0', [0.03716704, -0.04501993, 1.0]], ['2, k, 1', [0.03598616, 0.2069206, 1.0]], ['2, k, 2', [0.03514887, 0.4503443, 1.0]], ['2, k, 3', [0.05969864, 0.5832987, 1.0]], ['2, k, 4', [-0.152031, 0.4276519, 1.0]], ['2, k, 5', [-0.2777578, 0.2359911, 1.0]], ['2, k, 6', [-0.2219674, 0.04915252, 1.0]], ['2, k, 7', [-0.2042978, 0.01113552, 1.0]], ['2, k, 8', [0.2255275, 0.3796772, 1.0]], ['2, k, 9', [0.3353032, 0.193693, 1.0]], ['2, k, 10', [0.2816976, 0.0702498, 1.0]], ['2, k, 11', [0.2505898, 0.01709526, 1.0]], ['2, k, 12', [-0.04071556, -0.04106383, 1.0]], ['2, k, 13', [-0.1146257, -0.1653197, 1.0]], ['2, k, 14', [-0.09012661, -0.5632394, 1.0]], ['2, k, 15', [-0.08333467, -0.6259854, 1.0]], ['2, k, 16', [0.1138511, -0.04746106, 1.0]], ['2, k, 17', [0.1693818, -0.2000078, 1.0]], ['2, k, 18', [0.1191839, -0.5719717, 1.0]], ['2, k, 19', [0.1038187, -0.6428993, 1.0]], ['2, k, 20', [0.03510592, 0.3909347, 1.0]], ['2, k, 21', [-0.1529858, -0.05821701, 1.0]], ['2, k, 22', [-0.1355175, -0.005641933, 1.0]], ['2, k, 23', [0.2052444, -0.05623603, 1.0]], ['2, k, 24', [0.2957607, -0.01851505, 1.0]]]
[['2, k, 0', [0.03663523, -0.04526085, 1.0]], ['2, k, 1', [0.03540033, 0.2064981, 1.0]], ['2, k, 2', [0.03449739, 0.449708, 1.0]], ['2, k, 3', [0.05841793, 0.5827077, 1.0]], ['2, k, 4', [-0.152557, 0.4271389, 1.0]], ['2, k, 5', [-0.2785974, 0.236143, 1.0]], ['2, k, 6', [-0.2189909, 0.009126846, 1.0]], ['2, k, 7', [-0.1955247, -0.06824376, 1.0]], ['2, k, 8', [0.2240373, 0.3796225, 1.0]], ['2, k, 9', [0.334907, 0.1949157, 1.0]], ['2, k, 10', [0.2586313, 0.008518167, 1.0]], ['2, k, 11', [0.2279481, -0.05705099, 1.0]], ['2, k, 12', [-0.04141852, -0.04146714, 1.0]], ['2, k, 13', [-0.1127712, -0.1698617, 1.0]], ['2, k, 14', [-0.09239589, -0.5701308, 1.0]], ['2, k, 15', [-0.08244109, -0.6333258, 1.0]], ['2, k, 16', [0.1134829, -0.04757114, 1.0]], ['2, k, 17', [0.16939, -0.2000121, 1.0]], ['2, k, 18', [0.1175499, -0.5727111, 1.0]], ['2, k, 19', [0.1037213, -0.6428623, 1.0]], ['2, k, 20', [0.03453011, 0.3903289, 1.0]], ['2, k, 21', [-0.1783465, -0.1238532, 1.0]], ['2, k, 22', [-0.1476473, -0.04861205, 1.0]], ['2, k, 23', [0.205296, -0.1117752, 1.0]], ['2, k, 24', [0.2390234, -0.1139556, 1.0]]]
[['2, k, 0', [0.03616504, -0.04534841, 1.0]], ['2, k, 1', [0.03484515, 0.2063911, 1.0]], ['2, k, 2', [0.0338437, 0.4495502, 1.0]], ['2, k, 3', [0.0568334, 0.5824376, 1.0]], ['2, k, 4', [-0.1538789, 0.4271848, 1.0]], ['2, k, 5', [-0.2795916, 0.2359339, 1.0]], ['2, k, 6', [-0.2219107, 0.04452099, 1.0]], ['2, k, 7', [-0.2042602, 0.01761765, 1.0]], ['2, k, 8', [0.2230227, 0.3795894, 1.0]], ['2, k, 9', [0.3343043, 0.1952745, 1.0]], ['2, k, 10', [0.2731532, 0.05662598, 1.0]], ['2, k, 11', [0.2480665, 0.01095217, 1.0]], ['2, k, 12', [-0.04199074, -0.04162982, 1.0]], ['2, k, 13', [-0.1109746, -0.1753272, 1.0]], ['2, k, 14', [-0.09191588, -0.5753552, 1.0]], ['2, k, 15', [-0.0821242, -0.6394204, 1.0]], ['2, k, 16', [0.113125, -0.0475992, 1.0]], ['2, k, 17', [0.169528, -0.2004948, 1.0]], ['2, k, 18', [0.1167088, -0.5736952, 1.0]], ['2, k, 19', [0.1039254, -0.6429255, 1.0]], ['2, k, 20', [0.03395174, 0.3901548, 1.0]], ['2, k, 21', [-0.2212507, -0.03009544, 1.0]], ['2, k, 22', [-0.1351839, -0.01042285, 1.0]], ['2, k, 23', [0.2064641, -0.0646416, 1.0]], ['2, k, 24', [0.2962491, -0.0196228, 1.0]]]
[['2, k, 0', [0.03594062, -0.04542005, 1.0]], ['2, k, 1', [0.03432688, 0.2062419, 1.0]], ['2, k, 2', [0.03289409, 0.4492761, 1.0]], ['2, k, 3', [0.05491619, 0.5818924, 1.0]], ['2, k, 4', [-0.1550963, 0.4267762, 1.0]], ['2, k, 5', [-0.280425, 0.2360494, 1.0]], ['2, k, 6', [-0.2187006, 0.01310928, 1.0]], ['2, k, 7', [-0.1966007, -0.06232207, 1.0]], ['2, k, 8', [0.223431, 0.379991, 1.0]], ['2, k, 9', [0.3342894, 0.1948849, 1.0]], ['2, k, 10', [0.2729403, 0.05620003, 1.0]], ['2, k, 11', [0.2490573, 0.01148322, 1.0]], ['2, k, 12', [-0.04231235, -0.04185446, 1.0]], ['2, k, 13', [-0.108628, -0.1802782, 1.0]], ['2, k, 14', [-0.09183834, -0.5778148, 1.0]], ['2, k, 15', [-0.08054762, -0.6388733, 1.0]], ['2, k, 16', [0.1129728, -0.04755724, 1.0]], ['2, k, 17', [0.1695792, -0.2008379, 1.0]], ['2, k, 18', [0.1167179, -0.5736041, 1.0]], ['2, k, 19', [0.1037995, -0.642944, 1.0]], ['2, k, 20', [0.03316231, 0.3898889, 1.0]], ['2, k, 21', [-0.1762255, -0.1149041, 1.0]], ['2, k, 22', [-0.1513361, -0.04392807, 1.0]], ['2, k, 23', [0.2072992, -0.06425802, 1.0]], ['2, k, 24', [0.2981383, -0.01551229, 1.0]]]
[['2, k, 0', [0.03523672, -0.04539928, 1.0]], ['2, k, 1', [0.03362712, 0.2060651, 1.0]], ['2, k, 2', [0.03219502, 0.4488597, 1.0]], ['2, k, 3', [0.05291121, 0.5815215, 1.0]], ['2, k, 4', [-0.1566271, 0.4255887, 1.0]], ['2, k, 5', [-0.2815799, 0.2356458, 1.0]], ['2, k, 6', [-0.2221651, 0.04716209, 1.0]], ['2, k, 7', [-0.2039221, 0.01596184, 1.0]], ['2, k, 8', [0.223602, 0.3801036, 1.0]], ['2, k, 9', [0.3345816, 0.1946575, 1.0]], ['2, k, 10', [0.2731666, 0.05820092, 1.0]], ['2, k, 11', [0.2484871, 0.0114683, 1.0]], ['2, k, 12', [-0.04317553, -0.041978, 1.0]], ['2, k, 13', [-0.1070923, -0.1834767, 1.0]], ['2, k, 14', [-0.09023342, -0.5782304, 1.0]], ['2, k, 15', [-0.07910478, -0.6398716, 1.0]], ['2, k, 16', [0.1124395, -0.04740075, 1.0]], ['2, k, 17', [0.1697181, -0.2012037, 1.0]], ['2, k, 18', [0.1163597, -0.5737562, 1.0]], ['2, k, 19', [0.1035749, -0.6428414, 1.0]], ['2, k, 20', [0.03248759, 0.3895103, 1.0]], ['2, k, 21', [-0.2213789, -0.02762033, 1.0]], ['2, k, 22', [-0.1721067, -0.006288212, 1.0]], ['2, k, 23', [0.205457, -0.06509941, 1.0]], ['2, k, 24', [0.296031, -0.01838239, 1.0]]]
