[['2, k, 0', [-0.106919, -0.365049, 1.0]], ['2, k, 1', [-0.105729, -0.0560417, 1.0]], ['2, k, 2', [-0.103882, 0.245356, 1.0]], ['2, k, 3', [-0.0953268, 0.385931, 1.0]], ['2, k, 4', [-0.295796, 0.176628, 1.0]], ['2, k, 5', [-0.40083, 0.00371404, 1.0]], ['2, k, 6', [-0.272584, -0.144488, 1.0]], ['2, k, 7', [-0.265836, -0.181285, 1.0]], ['2, k, 8', [0.086344, 0.16644, 1.0]], ['2, k, 9', [0.2271, 0.0335756, 1.0]], ['2, k, 10', [0.144135, -0.144779, 1.0]], ['2, k, 11', [0.0870421, -0.202684, 1.0]], ['2, k, 12', [-0.192521, -0.357238, 1.0]], ['2, k, 13', [-0.244226, -0.707808, 1.0]], ['2, k, 14', [-0.282889, -1.06034, 1.0]], ['2, k, 15', [-0.292725, -1.10645, 1.0]], ['2, k, 16', [-0.0181124, -0.36194, 1.0]], ['2, k, 17', [0.0458947, -0.70347, 1.0]], ['2, k, 18', [0.0898967, -1.04265, 1.0]], ['2, k, 19', [0.108887, -1.09766, 1.0]], ['2, k, 20', [-0.104458, 0.17112, 1.0]], ['2, k, 21', [-0.254943, -0.226664, 1.0]], ['2, k, 22', [-0.235296, -0.144412, 1.0]], ['2, k, 23', [0.102588, -0.29215, 1.0]], ['2, k, 24', [0.0647283, -0.21402, 1.0]]]
[['2, k, 0', [-0.103415, -0.364432, 1.0]], ['2, k, 1', [-0.103778, -0.0571482, 1.0]], ['2, k, 2', [-0.102886, 0.242774, 1.0]], ['2, k, 3', [-0.0986281, 0.383649, 1.0]], ['2, k, 4', [-0.297426, 0.176122, 1.0]], ['2, k, 5', [-0.400375, 0.00241912, 1.0]], ['2, k, 6', [-0.29024, -0.150609, 1.0]], ['2, k, 7', [-0.279598, -0.183705, 1.0]], ['2, k, 8', [0.0874996, 0.16508, 1.0]], ['2, k, 9', [0.223146, 0.0319686, 1.0]], ['2, k, 10', [0.0829744, -0.0980462, 1.0]], ['2, k, 11', [0.0478426, -0.106077, 1.0]], ['2, k, 12', [-0.189406, -0.358517, 1.0]], ['2, k, 13', [-0.244577, -0.710792, 1.0]], ['2, k, 14', [-0.280745, -1.05937, 1.0]], ['2, k, 15', [-0.291664, -1.10739, 1.0]], ['2, k, 16', [-0.0142404, -0.359336, 1.0]], ['2, k, 17', [0.0451072, -0.702717, 1.0]], ['2, k, 18', [0.0899971, -1.04444, 1.0]], ['2, k, 19', [0.110014, -1.09879, 1.0]], ['2, k, 20', [-0.103295, 0.168899, 1.0]], ['2, k, 21', [-0.272303, -0.22482, 1.0]], ['2, k, 22', [-0.255102, -0.162662, 1.0]], ['2, k, 23', [0.000634658, -0.133821, 1.0]], ['2, k, 24', [0.0205493, -0.0822976, 1.0]]]
[['2, k, 0', [-0.102928, -0.365029, 1.0]], ['2, k, 1', [-0.103642, -0.057446, 1.0]], ['2, k, 2', [-0.10292, 0.242648, 1.0]], ['2, k, 3', [-0.0988587, 0.3833, 1.0]], ['2, k, 4', [-0.297377, 0.176121, 1.0]], ['2, k, 5', [-0.400412, 0.00240702, 1.0]], ['2, k, 6', [-0.289957, -0.145375, 1.0]], ['2, k, 7', [-0.270763, -0.184879, 1.0]], ['2, k, 8', [0.0875579, 0.164059, 1.0]], ['2, k, 9', [0.220743, 0.0292527, 1.0]], ['2, k, 10', [0.0776106, -0.0891139, 1.0]], ['2, k, 11', [0.0330722, -0.0957021, 1.0]], ['2, k, 12', [-0.188982, -0.359264, 1.0]], ['2, k, 13', [-0.243411, -0.709105, 1.0]], ['2, k, 14', [-0.280625, -1.05947, 1.0]], ['2, k, 15', [-0.2918, -1.10733, 1.0]], ['2, k, 16', [-0.0137144, -0.359668, 1.0]], ['2, k, 17', [0.0453114, -0.701165, 1.0]], ['2, k, 18', [0.0899776, -1.04447, 1.0]], ['2, k, 19', [0.110012, -1.09866, 1.0]], ['2, k, 20', [-0.103302, 0.168769, 1.0]], ['2, k, 21', [-0.246438, -0.239529, 1.0]], ['2, k, 22', [-0.246554, -0.145564, 1.0]], ['2, k, 23', [-0.0152305, -0.106781, 1.0]], ['2, k, 24', [0.0129807, -0.131658, 1.0]]]
[['2, k, 0', [-0.102694, -0.36558, 1.0]], ['2, k, 1', [-0.10353, -0.0576497, 1.0]], ['2, k, 2', [-0.102895, 0.242562, 1.0]], ['2, k, 3', [-0.0991409, 0.383206, 1.0]], ['2, k, 4', [-0.297204, 0.17633, 1.0]], ['2, k, 5', [-0.400288, 0.0030279, 1.0]], ['2, k, 6', [-0.319574, -0.166537, 1.0]], ['2, k, 7', [-0.284954, -0.205767, 1.0]], ['2, k, 8', [0.088447, 0.158499, 1.0]], ['2, k, 9', [0.222425, 0.0260484, 1.0]], ['2, k, 10', [0.0733481, -0.0857057, 1.0]], ['2, k, 11', [0.024835, -0.0915731, 1.0]], ['2, k, 12', [-0.188753, -0.359899, 1.0]], ['2, k, 13', [-0.24308, -0.709476, 1.0]], ['2, k, 14', [-0.28046, -1.05968, 1.0]], ['2, k, 15', [-0.291647, -1.1074, 1.0]], ['2, k, 16', [-0.0134826, -0.360127, 1.0]], ['2, k, 17', [0.0454323, -0.700831, 1.0]], ['2, k, 18', [0.0901862, -1.04397, 1.0]], ['2, k, 19', [0.110354, -1.09755, 1.0]], ['2, k, 20', [-0.10327, 0.168694, 1.0]], ['2, k, 21', [-0.281982, -0.279521, 1.0]], ['2, k, 22', [-0.272847, -0.267286, 1.0]], ['2, k, 23', [-0.00725075, -0.107106, 1.0]], ['2, k, 24', [0.0197269, -0.140028, 1.0]]]
[['2, k, 0', [-0.102417, -0.366092, 1.0]], ['2, k, 1', [-0.103386, -0.0578117, 1.0]], ['2, k, 2', [-0.102851, 0.242536, 1.0]], ['2, k, 3', [-0.0996496, 0.383107, 1.0]], ['2, k, 4', [-0.297254, 0.176767, 1.0]], ['2, k, 5', [-0.399744, 0.00286246, 1.0]], ['2, k, 6', [-0.301374, -0.156005, 1.0]], ['2, k, 7', [-0.287115, -0.189704, 1.0]], ['2, k, 8', [0.0885106, 0.155895, 1.0]], ['2, k, 9', [0.223161, 0.0254155, 1.0]], ['2, k, 10', [0.0711408, -0.083656, 1.0]], ['2, k, 11', [0.0203893, -0.0963421, 1.0]], ['2, k, 12', [-0.188419, -0.360441, 1.0]], ['2, k, 13', [-0.242992, -0.710123, 1.0]], ['2, k, 14', [-0.280553, -1.05949, 1.0]], ['2, k, 15', [-0.291227, -1.1079, 1.0]], ['2, k, 16', [-0.0133231, -0.360584, 1.0]], ['2, k, 17', [0.045817, -0.699945, 1.0]], ['2, k, 18', [0.0901816, -1.04395, 1.0]], ['2, k, 19', [0.11073, -1.09776, 1.0]], ['2, k, 20', [-0.103232, 0.168664, 1.0]], ['2, k, 21', [-0.284141, -0.23622, 1.0]], ['2, k, 22', [-0.279213, -0.157589, 1.0]], ['2, k, 23', [-0.00400287, -0.121308, 1.0]], ['2, k, 24', [0.0165642, -0.154644, 1.0]]]
[['2, k, 0', [-0.102402, -0.366345, 1.0]], ['2, k, 1', [-0.103355, -0.0579015, 1.0]], ['2, k, 2', [-0.102855, 0.242521, 1.0]], ['2, k, 3', [-0.100333, 0.382953, 1.0]], ['2, k, 4', [-0.297297, 0.177073, 1.0]], ['2, k, 5', [-0.399306, 0.00286912, 1.0]], ['2, k, 6', [-0.301383, -0.156226, 1.0]], ['2, k, 7', [-0.284476, -0.185422, 1.0]], ['2, k, 8', [0.0883002, 0.156174, 1.0]], ['2, k, 9', [0.222251, 0.0257001, 1.0]], ['2, k, 10', [0.0708957, -0.0836376, 1.0]], ['2, k, 11', [0.0230299, -0.0976124, 1.0]], ['2, k, 12', [-0.18838, -0.360669, 1.0]], ['2, k, 13', [-0.242794, -0.710304, 1.0]], ['2, k, 14', [-0.280471, -1.05965, 1.0]], ['2, k, 15', [-0.291363, -1.10771, 1.0]], ['2, k, 16', [-0.0133779, -0.360749, 1.0]], ['2, k, 17', [0.0460328, -0.699309, 1.0]], ['2, k, 18', [0.0903165, -1.04399, 1.0]], ['2, k, 19', [0.110702, -1.09787, 1.0]], ['2, k, 20', [-0.103228, 0.168651, 1.0]], ['2, k, 21', [-0.279756, -0.232567, 1.0]], ['2, k, 22', [-0.275006, -0.157938, 1.0]], ['2, k, 23', [-0.00614663, -0.121871, 1.0]], ['2, k, 24', [0.0244765, -0.155303, 1.0]]]
[['2, k, 0', [-0.102538, -0.366563, 1.0]], ['2, k, 1', [-0.103388, -0.0579778, 1.0]], ['2, k, 2', [-0.10286, 0.242524, 1.0]], ['2, k, 3', [-0.100702, 0.382962, 1.0]], ['2, k, 4', [-0.297238, 0.177452, 1.0]], ['2, k, 5', [-0.39824, 0.00249777, 1.0]], ['2, k, 6', [-0.301978, -0.156627, 1.0]], ['2, k, 7', [-0.283359, -0.187925, 1.0]], ['2, k, 8', [0.0881953, 0.156501, 1.0]], ['2, k, 9', [0.223168, 0.0279175, 1.0]], ['2, k, 10', [0.0676161, -0.0932312, 1.0]], ['2, k, 11', [0.0240217, -0.111543, 1.0]], ['2, k, 12', [-0.188441, -0.360969, 1.0]], ['2, k, 13', [-0.24245, -0.710306, 1.0]], ['2, k, 14', [-0.280461, -1.0597, 1.0]], ['2, k, 15', [-0.291744, -1.10786, 1.0]], ['2, k, 16', [-0.0135896, -0.360808, 1.0]], ['2, k, 17', [0.0462733, -0.699658, 1.0]], ['2, k, 18', [0.0903212, -1.04424, 1.0]], ['2, k, 19', [0.110881, -1.0981, 1.0]], ['2, k, 20', [-0.103236, 0.168649, 1.0]], ['2, k, 21', [-0.284019, -0.265366, 1.0]], ['2, k, 22', [-0.255145, -0.198395, 1.0]], ['2, k, 23', [-0.0108584, -0.136514, 1.0]], ['2, k, 24', [0.0389657, -0.157285, 1.0]]]
[['2, k, 0', [-0.102607, -0.366629, 1.0]], ['2, k, 1', [-0.103417, -0.0579966, 1.0]], ['2, k, 2', [-0.102918, 0.242552, 1.0]], ['2, k, 3', [-0.10165, 0.382641, 1.0]], ['2, k, 4', [-0.297638, 0.177224, 1.0]], ['2, k, 5', [-0.396833, 0.00237063, 1.0]], ['2, k, 6', [-0.298841, -0.154317, 1.0]], ['2, k, 7', [-0.283292, -0.190324, 1.0]], ['2, k, 8', [0.0880785, 0.157067, 1.0]], ['2, k, 9', [0.218975, 0.024921, 1.0]], ['2, k, 10', [0.0747684, -0.100754, 1.0]], ['2, k, 11', [0.0381887, -0.125764, 1.0]], ['2, k, 12', [-0.188518, -0.361109, 1.0]], ['2, k, 13', [-0.242661, -0.710939, 1.0]], ['2, k, 14', [-0.280328, -1.0599, 1.0]], ['2, k, 15', [-0.291664, -1.10876, 1.0]], ['2, k, 16', [-0.0136667, -0.360841, 1.0]], ['2, k, 17', [0.0475923, -0.70708, 1.0]], ['2, k, 18', [0.0908196, -1.04523, 1.0]], ['2, k, 19', [0.110551, -1.09957, 1.0]], ['2, k, 20', [-0.103263, 0.168652, 1.0]], ['2, k, 21', [-0.277888, -0.258092, 1.0]], ['2, k, 22', [-0.256684, -0.176649, 1.0]], ['2, k, 23', [0.00186107, -0.155545, 1.0]], ['2, k, 24', [0.0696649, -0.151481, 1.0]]]
[['2, k, 0', [-0.102807, -0.366588, 1.0]], ['2, k, 1', [-0.103591, -0.0580144, 1.0]], ['2, k, 2', [-0.103033, 0.242526, 1.0]], ['2, k, 3', [-0.10256, 0.382579, 1.0]], ['2, k, 4', [-0.297981, 0.177003, 1.0]], ['2, k, 5', [-0.395086, 0.00210545, 1.0]], ['2, k, 6', [-0.29775, -0.155141, 1.0]], ['2, k, 7', [-0.282512, -0.189389, 1.0]], ['2, k, 8', [0.0879282, 0.157616, 1.0]], ['2, k, 9', [0.218031, 0.0253967, 1.0]], ['2, k, 10', [0.0848188, -0.123603, 1.0]], ['2, k, 11', [0.05818, -0.150152, 1.0]], ['2, k, 12', [-0.188643, -0.361188, 1.0]], ['2, k, 13', [-0.242948, -0.711368, 1.0]], ['2, k, 14', [-0.280271, -1.05996, 1.0]], ['2, k, 15', [-0.291609, -1.10878, 1.0]], ['2, k, 16', [-0.0139645, -0.360574, 1.0]], ['2, k, 17', [0.047426, -0.706135, 1.0]], ['2, k, 18', [0.0908609, -1.04524, 1.0]], ['2, k, 19', [0.11056, -1.09955, 1.0]], ['2, k, 20', [-0.103392, 0.168617, 1.0]], ['2, k, 21', [-0.27633, -0.257868, 1.0]], ['2, k, 22', [-0.256652, -0.174034, 1.0]], ['2, k, 23', [0.032206, -0.187114, 1.0]], ['2, k, 24', [0.0887545, -0.177182, 1.0]]]
[['2, k, 0', [-0.102949, -0.366554, 1.0]], ['2, k, 1', [-0.103697, -0.0579699, 1.0]], ['2, k, 2', [-0.103137, 0.242598, 1.0]], ['2, k, 3', [-0.103695, 0.382874, 1.0]], ['2, k, 4', [-0.298184, 0.176915, 1.0]], ['2, k, 5', [-0.393535, 0.00341312, 1.0]], ['2, k, 6', [-0.29612, -0.203471, 1.0]], ['2, k, 7', [-0.273419, -0.266211, 1.0]], ['2, k, 8', [0.0874335, 0.158537, 1.0]], ['2, k, 9', [0.221372, 0.028017, 1.0]], ['2, k, 10', [0.0986364, -0.136105, 1.0]], ['2, k, 11', [0.069197, -0.16649, 1.0]], ['2, k, 12', [-0.18881, -0.361269, 1.0]], ['2, k, 13', [-0.244273, -0.712504, 1.0]], ['2, k, 14', [-0.280243, -1.05988, 1.0]], ['2, k, 15', [-0.291448, -1.10894, 1.0]], ['2, k, 16', [-0.0141759, -0.360413, 1.0]], ['2, k, 17', [0.0470746, -0.705635, 1.0]], ['2, k, 18', [0.0905792, -1.04611, 1.0]], ['2, k, 19', [0.110746, -1.09981, 1.0]], ['2, k, 20', [-0.103482, 0.168671, 1.0]], ['2, k, 21', [-0.259113, -0.326195, 1.0]], ['2, k, 22', [-0.241558, -0.229799, 1.0]], ['2, k, 23', [0.0398233, -0.199746, 1.0]], ['2, k, 24', [0.100745, -0.181435, 1.0]]]
[['2, k, 0', [-0.10324, -0.366481, 1.0]], ['2, k, 1', [-0.103806, -0.0579076, 1.0]], ['2, k, 2', [-0.10321, 0.242695, 1.0]], ['2, k, 3', [-0.104384, 0.383032, 1.0]], ['2, k, 4', [-0.298445, 0.177101, 1.0]], ['2, k, 5', [-0.392594, 0.00452372, 1.0]], ['2, k, 6', [-0.29064, -0.1495, 1.0]], ['2, k, 7', [-0.286432, -0.185212, 1.0]], ['2, k, 8', [0.0873947, 0.159042, 1.0]], ['2, k, 9', [0.230415, 0.0339522, 1.0]], ['2, k, 10', [0.108298, -0.148333, 1.0]], ['2, k, 11', [0.0825027, -0.175064, 1.0]], ['2, k, 12', [-0.189183, -0.36137, 1.0]], ['2, k, 13', [-0.245763, -0.714705, 1.0]], ['2, k, 14', [-0.280232, -1.05992, 1.0]], ['2, k, 15', [-0.291228, -1.10907, 1.0]], ['2, k, 16', [-0.0144782, -0.360231, 1.0]], ['2, k, 17', [0.046776, -0.705783, 1.0]], ['2, k, 18', [0.0906909, -1.04608, 1.0]], ['2, k, 19', [0.11086, -1.09985, 1.0]], ['2, k, 20', [-0.103554, 0.168749, 1.0]], ['2, k, 21', [-0.286803, -0.235501, 1.0]], ['2, k, 22', [-0.269644, -0.15966, 1.0]], ['2, k, 23', [0.0661476, -0.214222, 1.0]], ['2, k, 24', [0.111049, -0.209779, 1.0]]]
[['2, k, 0', [-0.103387, -0.366307, 1.0]], ['2, k, 1', [-0.103799, -0.05786, 1.0]], ['2, k, 2', [-0.10315, 0.242744, 1.0]], ['2, k, 3', [-0.105024, 0.383022, 1.0]], ['2, k, 4', [-0.298961, 0.177121, 1.0]], ['2, k, 5', [-0.391823, 0.00517713, 1.0]], ['2, k, 6', [-0.275096, -0.137793, 1.0]], ['2, k, 7', [-0.279461, -0.181524, 1.0]], ['2, k, 8', [0.0873106, 0.159644, 1.0]], ['2, k, 9', [0.238493, 0.0420353, 1.0]], ['2, k, 10', [0.115217, -0.158507, 1.0]], ['2, k, 11', [0.0585233, -0.212118, 1.0]], ['2, k, 12', [-0.189346, -0.361318, 1.0]], ['2, k, 13', [-0.246172, -0.714826, 1.0]], ['2, k, 14', [-0.280189, -1.05986, 1.0]], ['2, k, 15', [-0.292034, -1.10951, 1.0]], ['2, k, 16', [-0.0146107, -0.36, 1.0]], ['2, k, 17', [0.0460586, -0.706514, 1.0]], ['2, k, 18', [0.0907861, -1.0461, 1.0]], ['2, k, 19', [0.110845, -1.10024, 1.0]], ['2, k, 20', [-0.10351, 0.16879, 1.0]], ['2, k, 21', [-0.273189, -0.225304, 1.0]], ['2, k, 22', [-0.264345, -0.138054, 1.0]], ['2, k, 23', [0.0164347, -0.279775, 1.0]], ['2, k, 24', [0.0966788, -0.246958, 1.0]]]
[['2, k, 0', [-0.103651, -0.366017, 1.0]], ['2, k, 1', [-0.103886, -0.0577745, 1.0]], ['2, k, 2', [-0.103195, 0.242775, 1.0]], ['2, k, 3', [-0.10576, 0.382981, 1.0]], ['2, k, 4', [-0.299254, 0.176711, 1.0]], ['2, k, 5', [-0.391514, 0.00560337, 1.0]], ['2, k, 6', [-0.270624, -0.131724, 1.0]], ['2, k, 7', [-0.271136, -0.17159, 1.0]], ['2, k, 8', [0.086994, 0.161089, 1.0]], ['2, k, 9', [0.242477, 0.048705, 1.0]], ['2, k, 10', [0.121987, -0.159123, 1.0]], ['2, k, 11', [0.0600576, -0.219981, 1.0]], ['2, k, 12', [-0.18966, -0.361221, 1.0]], ['2, k, 13', [-0.246697, -0.713564, 1.0]], ['2, k, 14', [-0.28013, -1.05959, 1.0]], ['2, k, 15', [-0.291655, -1.10929, 1.0]], ['2, k, 16', [-0.0148047, -0.359584, 1.0]], ['2, k, 17', [0.045405, -0.706958, 1.0]], ['2, k, 18', [0.0908128, -1.04593, 1.0]], ['2, k, 19', [0.110515, -1.09979, 1.0]], ['2, k, 20', [-0.103553, 0.168823, 1.0]], ['2, k, 21', [-0.26045, -0.208883, 1.0]], ['2, k, 22', [-0.253792, -0.136089, 1.0]], ['2, k, 23', [0.0233972, -0.286816, 1.0]], ['2, k, 24', [0.0910951, -0.256461, 1.0]]]
[['2, k, 0', [-0.104193, -0.365605, 1.0]], ['2, k, 1', [-0.104104, -0.0575648, 1.0]], ['2, k, 2', [-0.103345, 0.242963, 1.0]], ['2, k, 3', [-0.106361, 0.382888, 1.0]], ['2, k, 4', [-0.299313, 0.176792, 1.0]], ['2, k, 5', [-0.390119, 0.00497063, 1.0]], ['2, k, 6', [-0.26969, -0.130743, 1.0]], ['2, k, 7', [-0.26878, -0.168105, 1.0]], ['2, k, 8', [0.0867077, 0.162, 1.0]], ['2, k, 9', [0.243579, 0.0517763, 1.0]], ['2, k, 10', [0.125397, -0.15902, 1.0]], ['2, k, 11', [0.0631311, -0.216148, 1.0]], ['2, k, 12', [-0.190044, -0.360998, 1.0]], ['2, k, 13', [-0.246944, -0.713915, 1.0]], ['2, k, 14', [-0.280151, -1.05941, 1.0]], ['2, k, 15', [-0.291274, -1.10943, 1.0]], ['2, k, 16', [-0.0154731, -0.358999, 1.0]], ['2, k, 17', [0.0450396, -0.709252, 1.0]], ['2, k, 18', [0.0913688, -1.04658, 1.0]], ['2, k, 19', [0.110441, -1.09983, 1.0]], ['2, k, 20', [-0.103703, 0.168997, 1.0]], ['2, k, 21', [-0.25664, -0.202949, 1.0]], ['2, k, 22', [-0.249619, -0.129906, 1.0]], ['2, k, 23', [0.0285944, -0.28062, 1.0]], ['2, k, 24', [0.0858472, -0.266234, 1.0]]]
[['2, k, 0', [-0.104445, -0.365348, 1.0]], ['2, k, 1', [-0.104215, -0.0574178, 1.0]], ['2, k, 2', [-0.103466, 0.243177, 1.0]], ['2, k, 3', [-0.106859, 0.383142, 1.0]], ['2, k, 4', [-0.299128, 0.176871, 1.0]], ['2, k, 5', [-0.388996, 0.00600346, 1.0]], ['2, k, 6', [-0.270602, -0.129199, 1.0]], ['2, k, 7', [-0.267097, -0.164606, 1.0]], ['2, k, 8', [0.0865257, 0.163128, 1.0]], ['2, k, 9', [0.243374, 0.0553463, 1.0]], ['2, k, 10', [0.154437, -0.117138, 1.0]], ['2, k, 11', [0.102845, -0.156629, 1.0]], ['2, k, 12', [-0.190287, -0.360842, 1.0]], ['2, k, 13', [-0.24715, -0.713135, 1.0]], ['2, k, 14', [-0.280218, -1.0592, 1.0]], ['2, k, 15', [-0.291322, -1.10922, 1.0]], ['2, k, 16', [-0.015709, -0.358677, 1.0]], ['2, k, 17', [0.0449527, -0.709307, 1.0]], ['2, k, 18', [0.0911646, -1.04739, 1.0]], ['2, k, 19', [0.1108, -1.10065, 1.0]], ['2, k, 20', [-0.103816, 0.169183, 1.0]], ['2, k, 21', [-0.249542, -0.189798, 1.0]], ['2, k, 22', [-0.241245, -0.13531, 1.0]], ['2, k, 23', [0.0748677, -0.229376, 1.0]], ['2, k, 24', [0.131038, -0.184601, 1.0]]]
[['2, k, 0', [-0.104312, -0.364383, 1.0]], ['2, k, 1', [-0.10423, -0.0569595, 1.0]], ['2, k, 2', [-0.103528, 0.243428, 1.0]], ['2, k, 3', [-0.106998, 0.383158, 1.0]], ['2, k, 4', [-0.299177, 0.177314, 1.0]], ['2, k, 5', [-0.386838, 0.00661659, 1.0]], ['2, k, 6', [-0.271272, -0.129696, 1.0]], ['2, k, 7', [-0.264664, -0.161812, 1.0]], ['2, k, 8', [0.0860456, 0.164681, 1.0]], ['2, k, 9', [0.242101, 0.0599507, 1.0]], ['2, k, 10', [0.154382, -0.115995, 1.0]], ['2, k, 11', [0.105708, -0.152173, 1.0]], ['2, k, 12', [-0.190075, -0.360258, 1.0]], ['2, k, 13', [-0.247274, -0.711981, 1.0]], ['2, k, 14', [-0.280168, -1.0592, 1.0]], ['2, k, 15', [-0.291202, -1.10913, 1.0]], ['2, k, 16', [-0.0156195, -0.357328, 1.0]], ['2, k, 17', [0.0449082, -0.710112, 1.0]], ['2, k, 18', [0.0913178, -1.04793, 1.0]], ['2, k, 19', [0.110759, -1.10064, 1.0]], ['2, k, 20', [-0.103861, 0.169446, 1.0]], ['2, k, 21', [-0.246691, -0.186591, 1.0]], ['2, k, 22', [-0.237162, -0.128159, 1.0]], ['2, k, 23', [0.0778902, -0.225946, 1.0]], ['2, k, 24', [0.13398, -0.173426, 1.0]]]
[['2, k, 0', [-0.104571, -0.363664, 1.0]], ['2, k, 1', [-0.10418, -0.0565488, 1.0]], ['2, k, 2', [-0.103285, 0.243716, 1.0]], ['2, k, 3', [-0.107045, 0.383187, 1.0]], ['2, k, 4', [-0.298524, 0.17786, 1.0]], ['2, k, 5', [-0.386108, 0.00825759, 1.0]], ['2, k, 6', [-0.272921, -0.128845, 1.0]], ['2, k, 7', [-0.264549, -0.16095, 1.0]], ['2, k, 8', [0.0855172, 0.166571, 1.0]], ['2, k, 9', [0.240814, 0.0622045, 1.0]], ['2, k, 10', [0.154008, -0.112566, 1.0]], ['2, k, 11', [0.10522, -0.149217, 1.0]], ['2, k, 12', [-0.190253, -0.359722, 1.0]], ['2, k, 13', [-0.247176, -0.711642, 1.0]], ['2, k, 14', [-0.280211, -1.05915, 1.0]], ['2, k, 15', [-0.291411, -1.10881, 1.0]], ['2, k, 16', [-0.0159243, -0.356484, 1.0]], ['2, k, 17', [0.0448487, -0.710127, 1.0]], ['2, k, 18', [0.09156, -1.04749, 1.0]], ['2, k, 19', [0.110845, -1.10012, 1.0]], ['2, k, 20', [-0.103674, 0.169737, 1.0]], ['2, k, 21', [-0.246839, -0.183799, 1.0]], ['2, k, 22', [-0.237428, -0.126926, 1.0]], ['2, k, 23', [0.0769664, -0.225534, 1.0]], ['2, k, 24', [0.133986, -0.162151, 1.0]]]
[['2, k, 0', [-0.104493, -0.362575, 1.0]], ['2, k, 1', [-0.104034, -0.0559237, 1.0]], ['2, k, 2', [-0.103036, 0.244193, 1.0]], ['2, k, 3', [-0.106968, 0.383155, 1.0]], ['2, k, 4', [-0.298282, 0.178284, 1.0]], ['2, k, 5', [-0.384894, 0.00857121, 1.0]], ['2, k, 6', [-0.251228, -0.111074, 1.0]], ['2, k, 7', [-0.252762, -0.153771, 1.0]], ['2, k, 8', [0.0851182, 0.168583, 1.0]], ['2, k, 9', [0.240374, 0.0649416, 1.0]], ['2, k, 10', [0.151536, -0.0970714, 1.0]], ['2, k, 11', [0.122092, -0.117742, 1.0]], ['2, k, 12', [-0.190095, -0.358894, 1.0]], ['2, k, 13', [-0.247044, -0.711492, 1.0]], ['2, k, 14', [-0.280341, -1.05921, 1.0]], ['2, k, 15', [-0.291535, -1.1086, 1.0]], ['2, k, 16', [-0.0159007, -0.355193, 1.0]], ['2, k, 17', [0.0448178, -0.710115, 1.0]], ['2, k, 18', [0.0915905, -1.0474, 1.0]], ['2, k, 19', [0.110916, -1.1, 1.0]], ['2, k, 20', [-0.103464, 0.170207, 1.0]], ['2, k, 21', [-0.238118, -0.178065, 1.0]], ['2, k, 22', [-0.244222, -0.115002, 1.0]], ['2, k, 23', [0.0917378, -0.180447, 1.0]], ['2, k, 24', [0.135441, -0.144509, 1.0]]]
[['2, k, 0', [-0.104294, -0.361934, 1.0]], ['2, k, 1', [-0.103749, -0.0552984, 1.0]], ['2, k, 2', [-0.102706, 0.244646, 1.0]], ['2, k, 3', [-0.106549, 0.383178, 1.0]], ['2, k, 4', [-0.298076, 0.17854, 1.0]], ['2, k, 5', [-0.384331, 0.00854388, 1.0]], ['2, k, 6', [-0.315079, 0.12903, 1.0]], ['2, k, 7', [-0.280113, 0.174471, 1.0]], ['2, k, 8', [0.0852363, 0.170276, 1.0]], ['2, k, 9', [0.239491, 0.0665088, 1.0]], ['2, k, 10', [0.151795, -0.0965833, 1.0]], ['2, k, 11', [0.107972, -0.128015, 1.0]], ['2, k, 12', [-0.189897, -0.358368, 1.0]], ['2, k, 13', [-0.246932, -0.711334, 1.0]], ['2, k, 14', [-0.280207, -1.059, 1.0]], ['2, k, 15', [-0.291299, -1.10843, 1.0]], ['2, k, 16', [-0.0156811, -0.354489, 1.0]], ['2, k, 17', [0.0448642, -0.709637, 1.0]], ['2, k, 18', [0.091644, -1.04731, 1.0]], ['2, k, 19', [0.110869, -1.09944, 1.0]], ['2, k, 20', [-0.103141, 0.170696, 1.0]], ['2, k, 21', [-0.241431, 0.219548, 1.0]], ['2, k, 22', [-0.314512, 0.220932, 1.0]], ['2, k, 23', [0.0832669, -0.200058, 1.0]], ['2, k, 24', [0.139988, -0.136196, 1.0]]]
