[['2, k, 0', [0.08733849, -0.4841992, 1.0]], ['2, k, 1', [0.1149883, -0.2548018, 1.0]], ['2, k, 2', [0.1409046, -0.02934658, 1.0]], ['2, k, 3', [0.1568672, 0.1080557, 1.0]], ['2, k, 4', [-0.0249321, -0.09973835, 1.0]], ['2, k, 5', [-0.04200578, -0.2617341, 1.0]], ['2, k, 6', [0.1325006, -0.3346117, 1.0]], ['2, k, 7', [0.1852187, -0.3699279, 1.0]], ['2, k, 8', [0.3071909, -0.1371363, 1.0]], ['2, k, 9', [0.3687723, -0.3252282, 1.0]], ['2, k, 10', [0.3025299, -0.3451619, 1.0]], ['2, k, 11', [0.2902831, -0.3463038, 1.0]], ['2, k, 12', [0.008467517, -0.4614974, 1.0]], ['2, k, 13', [-0.04757056, -0.5197145, 1.0]], ['2, k, 14', [-0.04333458, -0.9061838, 1.0]], ['2, k, 15', [-0.01886752, -0.9416407, 1.0]], ['2, k, 16', [0.1639473, -0.4941387, 1.0]], ['2, k, 17', [0.2346947, -0.5234644, 1.0]], ['2, k, 18', [0.2132526, -0.9305183, 1.0]], ['2, k, 19', [0.2340099, -0.9659543, 1.0]], ['2, k, 20', [0.1345049, -0.08521967, 1.0]], ['2, k, 21', [0.2502891, -0.4091922, 1.0]], ['2, k, 22', [0.2462778, -0.3329504, 1.0]], ['2, k, 23', [0.280898, -0.3531312, 1.0]], ['2, k, 24', [0.2634299, -0.2879826, 1.0]]]
[['2, k, 0', [0.09515468, -0.4790071, 1.0]], ['2, k, 1', [0.1194375, -0.253462, 1.0]], ['2, k, 2', [0.1433056, -0.03108118, 1.0]], ['2, k, 3', [0.1609572, 0.107294, 1.0]], ['2, k, 4', [-0.02202522, -0.09903175, 1.0]], ['2, k, 5', [-0.04871369, -0.2624525, 1.0]], ['2, k, 6', [0.1144621, -0.3493255, 1.0]], ['2, k, 7', [0.1678343, -0.3815075, 1.0]], ['2, k, 8', [0.3084153, -0.1380059, 1.0]], ['2, k, 9', [0.3554575, -0.306962, 1.0]], ['2, k, 10', [0.3006824, -0.3407743, 1.0]], ['2, k, 11', [0.273703, -0.3053675, 1.0]], ['2, k, 12', [0.01314195, -0.4566193, 1.0]], ['2, k, 13', [-0.04739946, -0.5199775, 1.0]], ['2, k, 14', [-0.04323203, -0.9031724, 1.0]], ['2, k, 15', [-0.02038029, -0.939274, 1.0]], ['2, k, 16', [0.174862, -0.4886361, 1.0]], ['2, k, 17', [0.2346394, -0.522903, 1.0]], ['2, k, 18', [0.2136318, -0.9306423, 1.0]], ['2, k, 19', [0.2327682, -0.9667239, 1.0]], ['2, k, 20', [0.1373401, -0.08624152, 1.0]], ['2, k, 21', [0.2363236, -0.4137092, 1.0]], ['2, k, 22', [0.1937476, -0.3272859, 1.0]], ['2, k, 23', [0.262237, -0.2967596, 1.0]], ['2, k, 24', [0.291524, -0.3349625, 1.0]]]
[['2, k, 0', [0.09565651, -0.4787284, 1.0]], ['2, k, 1', [0.1196169, -0.2533723, 1.0]], ['2, k, 2', [0.1433092, -0.03111732, 1.0]], ['2, k, 3', [0.1612597, 0.107212, 1.0]], ['2, k, 4', [-0.02198562, -0.09911184, 1.0]], ['2, k, 5', [-0.04998345, -0.263368, 1.0]], ['2, k, 6', [0.152384, -0.3560143, 1.0]], ['2, k, 7', [0.2021157, -0.3878374, 1.0]], ['2, k, 8', [0.3086535, -0.1380822, 1.0]], ['2, k, 9', [0.3681289, -0.3083446, 1.0]], ['2, k, 10', [0.3196557, -0.3603212, 1.0]], ['2, k, 11', [0.2736827, -0.3045552, 1.0]], ['2, k, 12', [0.01355692, -0.4563915, 1.0]], ['2, k, 13', [-0.04739028, -0.5199679, 1.0]], ['2, k, 14', [-0.0419405, -0.9042303, 1.0]], ['2, k, 15', [-0.01913122, -0.9403872, 1.0]], ['2, k, 16', [0.1753989, -0.4883278, 1.0]], ['2, k, 17', [0.2346348, -0.5229473, 1.0]], ['2, k, 18', [0.2137795, -0.9307182, 1.0]], ['2, k, 19', [0.2328916, -0.966851, 1.0]], ['2, k, 20', [0.1373644, -0.08625693, 1.0]], ['2, k, 21', [0.2746584, -0.4254339, 1.0]], ['2, k, 22', [0.2469952, -0.314937, 1.0]], ['2, k, 23', [0.2624169, -0.2873014, 1.0]], ['2, k, 24', [0.304646, -0.2858492, 1.0]]]
[['2, k, 0', [0.09603539, -0.4855055, 1.0]], ['2, k, 1', [0.1200872, -0.2549806, 1.0]], ['2, k, 2', [0.1433593, -0.03116305, 1.0]], ['2, k, 3', [0.1614577, 0.1071795, 1.0]], ['2, k, 4', [-0.02206611, -0.0991246, 1.0]], ['2, k, 5', [-0.05151058, -0.2649783, 1.0]], ['2, k, 6', [0.1249528, -0.3556539, 1.0]], ['2, k, 7', [0.1772825, -0.386023, 1.0]], ['2, k, 8', [0.3091612, -0.1379403, 1.0]], ['2, k, 9', [0.3710769, -0.3097776, 1.0]], ['2, k, 10', [0.3096678, -0.3639212, 1.0]], ['2, k, 11', [0.2710817, -0.2990038, 1.0]], ['2, k, 12', [0.01198363, -0.4644228, 1.0]], ['2, k, 13', [-0.04738835, -0.5199799, 1.0]], ['2, k, 14', [-0.04247119, -0.9060441, 1.0]], ['2, k, 15', [-0.02024382, -0.9401382, 1.0]], ['2, k, 16', [0.1776416, -0.4939054, 1.0]], ['2, k, 17', [0.2346222, -0.5230568, 1.0]], ['2, k, 18', [0.2137234, -0.9308661, 1.0]], ['2, k, 19', [0.2322474, -0.9649418, 1.0]], ['2, k, 20', [0.1375061, -0.08643785, 1.0]], ['2, k, 21', [0.2462685, -0.4171905, 1.0]], ['2, k, 22', [0.1771574, -0.3244489, 1.0]], ['2, k, 23', [0.2612859, -0.2799339, 1.0]], ['2, k, 24', [0.2895558, -0.3233156, 1.0]]]
[['2, k, 0', [0.09634012, -0.4789162, 1.0]], ['2, k, 1', [0.1204654, -0.2543026, 1.0]], ['2, k, 2', [0.1435226, -0.0312551, 1.0]], ['2, k, 3', [0.1615827, 0.1069763, 1.0]], ['2, k, 4', [-0.02218488, -0.09926283, 1.0]], ['2, k, 5', [-0.0517654, -0.2671443, 1.0]], ['2, k, 6', [0.1241842, -0.3558882, 1.0]], ['2, k, 7', [0.1759861, -0.3850275, 1.0]], ['2, k, 8', [0.309143, -0.1379207, 1.0]], ['2, k, 9', [0.376975, -0.3115084, 1.0]], ['2, k, 10', [0.2934652, -0.3643897, 1.0]], ['2, k, 11', [0.2702709, -0.2953231, 1.0]], ['2, k, 12', [0.01336109, -0.457627, 1.0]], ['2, k, 13', [-0.04742073, -0.5198228, 1.0]], ['2, k, 14', [-0.04225176, -0.906036, 1.0]], ['2, k, 15', [-0.01957319, -0.9419726, 1.0]], ['2, k, 16', [0.1766185, -0.4875686, 1.0]], ['2, k, 17', [0.2345723, -0.5230111, 1.0]], ['2, k, 18', [0.2136768, -0.9306654, 1.0]], ['2, k, 19', [0.2326554, -0.9665828, 1.0]], ['2, k, 20', [0.1376775, -0.08647003, 1.0]], ['2, k, 21', [0.2457126, -0.4162695, 1.0]], ['2, k, 22', [0.1763367, -0.324808, 1.0]], ['2, k, 23', [0.253989, -0.2701831, 1.0]], ['2, k, 24', [0.3007442, -0.277534, 1.0]]]
[['2, k, 0', [0.09677161, -0.4780747, 1.0]], ['2, k, 1', [0.1208551, -0.2537553, 1.0]], ['2, k, 2', [0.1436523, -0.03128827, 1.0]], ['2, k, 3', [0.1616723, 0.1070045, 1.0]], ['2, k, 4', [-0.02215903, -0.09931547, 1.0]], ['2, k, 5', [-0.05228895, -0.2675901, 1.0]], ['2, k, 6', [0.1252621, -0.3596512, 1.0]], ['2, k, 7', [0.1756615, -0.3888536, 1.0]], ['2, k, 8', [0.3090373, -0.1361728, 1.0]], ['2, k, 9', [0.3648937, -0.3399138, 1.0]], ['2, k, 10', [0.2763975, -0.3072179, 1.0]], ['2, k, 11', [0.2680207, -0.2800917, 1.0]], ['2, k, 12', [0.01385875, -0.4568872, 1.0]], ['2, k, 13', [-0.04742264, -0.5200008, 1.0]], ['2, k, 14', [-0.04204937, -0.9058754, 1.0]], ['2, k, 15', [-0.01940597, -0.9420379, 1.0]], ['2, k, 16', [0.1769665, -0.4866529, 1.0]], ['2, k, 17', [0.2346633, -0.5232288, 1.0]], ['2, k, 18', [0.2136451, -0.9307717, 1.0]], ['2, k, 19', [0.232592, -0.9669132, 1.0]], ['2, k, 20', [0.1378469, -0.08645011, 1.0]], ['2, k, 21', [0.2441175, -0.4195625, 1.0]], ['2, k, 22', [0.1880541, -0.335384, 1.0]], ['2, k, 23', [0.252382, -0.2616764, 1.0]], ['2, k, 24', [0.2989676, -0.2638091, 1.0]]]
[['2, k, 0', [0.09835683, -0.4774787, 1.0]], ['2, k, 1', [0.1216132, -0.2533031, 1.0]], ['2, k, 2', [0.1437638, -0.03137958, 1.0]], ['2, k, 3', [0.1617439, 0.1068894, 1.0]], ['2, k, 4', [-0.02196411, -0.09975521, 1.0]], ['2, k, 5', [-0.05296874, -0.2684407, 1.0]], ['2, k, 6', [0.1259486, -0.3607321, 1.0]], ['2, k, 7', [0.1815049, -0.3882835, 1.0]], ['2, k, 8', [0.3091054, -0.1360786, 1.0]], ['2, k, 9', [0.3804495, -0.3191026, 1.0]], ['2, k, 10', [0.2710717, -0.3282232, 1.0]], ['2, k, 11', [0.2642044, -0.2772655, 1.0]], ['2, k, 12', [0.01634059, -0.4565244, 1.0]], ['2, k, 13', [-0.04739445, -0.5199865, 1.0]], ['2, k, 14', [-0.0419995, -0.9058307, 1.0]], ['2, k, 15', [-0.01929019, -0.942421, 1.0]], ['2, k, 16', [0.1777498, -0.4858297, 1.0]], ['2, k, 17', [0.2347215, -0.5232013, 1.0]], ['2, k, 18', [0.2137819, -0.9307087, 1.0]], ['2, k, 19', [0.2327929, -0.9672814, 1.0]], ['2, k, 20', [0.1380914, -0.08647798, 1.0]], ['2, k, 21', [0.246733, -0.4249067, 1.0]], ['2, k, 22', [0.2232373, -0.3290856, 1.0]], ['2, k, 23', [0.2513887, -0.2513141, 1.0]], ['2, k, 24', [0.2985911, -0.2650922, 1.0]]]
[['2, k, 0', [0.09829776, -0.4777048, 1.0]], ['2, k, 1', [0.1216174, -0.2533057, 1.0]], ['2, k, 2', [0.1438132, -0.03139707, 1.0]], ['2, k, 3', [0.1617724, 0.1068653, 1.0]], ['2, k, 4', [-0.02206867, -0.09990431, 1.0]], ['2, k, 5', [-0.05311292, -0.2705498, 1.0]], ['2, k, 6', [0.1261023, -0.3611902, 1.0]], ['2, k, 7', [0.1817738, -0.3890025, 1.0]], ['2, k, 8', [0.3090988, -0.1359951, 1.0]], ['2, k, 9', [0.3369038, -0.3169842, 1.0]], ['2, k, 10', [0.2901203, -0.2908194, 1.0]], ['2, k, 11', [0.2633793, -0.2658028, 1.0]], ['2, k, 12', [0.01633137, -0.4568245, 1.0]], ['2, k, 13', [-0.0473922, -0.5199825, 1.0]], ['2, k, 14', [-0.04196258, -0.905802, 1.0]], ['2, k, 15', [-0.01933018, -0.9423359, 1.0]], ['2, k, 16', [0.1776664, -0.4859958, 1.0]], ['2, k, 17', [0.2347706, -0.5232606, 1.0]], ['2, k, 18', [0.2138871, -0.9304751, 1.0]], ['2, k, 19', [0.2328199, -0.9669961, 1.0]], ['2, k, 20', [0.1381411, -0.08648574, 1.0]], ['2, k, 21', [0.2453532, -0.4260124, 1.0]], ['2, k, 22', [0.214311, -0.315787, 1.0]], ['2, k, 23', [0.247967, -0.2463393, 1.0]], ['2, k, 24', [0.2948234, -0.2514654, 1.0]]]
[['2, k, 0', [0.09833519, -0.4776773, 1.0]], ['2, k, 1', [0.121689, -0.2532532, 1.0]], ['2, k, 2', [0.1438797, -0.03145488, 1.0]], ['2, k, 3', [0.1617856, 0.1067778, 1.0]], ['2, k, 4', [-0.02202415, -0.1001197, 1.0]], ['2, k, 5', [-0.05363011, -0.2718216, 1.0]], ['2, k, 6', [0.1264605, -0.3609861, 1.0]], ['2, k, 7', [0.1811174, -0.3889566, 1.0]], ['2, k, 8', [0.3093486, -0.1355398, 1.0]], ['2, k, 9', [0.315884, -0.2892215, 1.0]], ['2, k, 10', [0.2862373, -0.2551206, 1.0]], ['2, k, 11', [0.2651185, -0.2603667, 1.0]], ['2, k, 12', [0.01638198, -0.4567811, 1.0]], ['2, k, 13', [-0.04737417, -0.5200387, 1.0]], ['2, k, 14', [-0.04198048, -0.905395, 1.0]], ['2, k, 15', [-0.01938334, -0.9419275, 1.0]], ['2, k, 16', [0.1777006, -0.4859723, 1.0]], ['2, k, 17', [0.2347952, -0.5232964, 1.0]], ['2, k, 18', [0.213973, -0.930426, 1.0]], ['2, k, 19', [0.2328688, -0.9669439, 1.0]], ['2, k, 20', [0.1382241, -0.08651174, 1.0]], ['2, k, 21', [0.2461937, -0.4259875, 1.0]], ['2, k, 22', [0.2182849, -0.3203327, 1.0]], ['2, k, 23', [0.2474459, -0.2407696, 1.0]], ['2, k, 24', [0.2803493, -0.3023065, 1.0]]]
[['2, k, 0', [0.0987635, -0.4783742, 1.0]], ['2, k, 1', [0.1217338, -0.2533478, 1.0]], ['2, k, 2', [0.1437321, -0.0315056, 1.0]], ['2, k, 3', [0.1619227, 0.1066329, 1.0]], ['2, k, 4', [-0.02202477, -0.1001334, 1.0]], ['2, k, 5', [-0.05366606, -0.2719042, 1.0]], ['2, k, 6', [0.1241596, -0.3601088, 1.0]], ['2, k, 7', [0.1777637, -0.3879597, 1.0]], ['2, k, 8', [0.3090803, -0.1345648, 1.0]], ['2, k, 9', [0.3589675, -0.3157937, 1.0]], ['2, k, 10', [0.2941764, -0.2826446, 1.0]], ['2, k, 11', [0.2615136, -0.2563564, 1.0]], ['2, k, 12', [0.01696601, -0.4576867, 1.0]], ['2, k, 13', [-0.04738956, -0.5202437, 1.0]], ['2, k, 14', [-0.04185946, -0.9054028, 1.0]], ['2, k, 15', [-0.01948457, -0.9418108, 1.0]], ['2, k, 16', [0.1779838, -0.4864731, 1.0]], ['2, k, 17', [0.2347467, -0.5235577, 1.0]], ['2, k, 18', [0.2137363, -0.9303846, 1.0]], ['2, k, 19', [0.2324145, -0.9667787, 1.0]], ['2, k, 20', [0.1381746, -0.0865697, 1.0]], ['2, k, 21', [0.2397609, -0.4264208, 1.0]], ['2, k, 22', [0.2077816, -0.3121312, 1.0]], ['2, k, 23', [0.2405779, -0.2354207, 1.0]], ['2, k, 24', [0.2682021, -0.2880266, 1.0]]]
[['2, k, 0', [0.09821065, -0.4789098, 1.0]], ['2, k, 1', [0.1216875, -0.2534086, 1.0]], ['2, k, 2', [0.1438794, -0.03150731, 1.0]], ['2, k, 3', [0.1620321, 0.1066544, 1.0]], ['2, k, 4', [-0.0222165, -0.1003012, 1.0]], ['2, k, 5', [-0.05243504, -0.2737447, 1.0]], ['2, k, 6', [0.1238524, -0.3581647, 1.0]], ['2, k, 7', [0.1773629, -0.3935604, 1.0]], ['2, k, 8', [0.3090328, -0.1342845, 1.0]], ['2, k, 9', [0.3578669, -0.3135968, 1.0]], ['2, k, 10', [0.2939191, -0.2801548, 1.0]], ['2, k, 11', [0.2625774, -0.2603783, 1.0]], ['2, k, 12', [0.01654035, -0.4582257, 1.0]], ['2, k, 13', [-0.04754465, -0.520183, 1.0]], ['2, k, 14', [-0.04191022, -0.9056585, 1.0]], ['2, k, 15', [-0.01961605, -0.941977, 1.0]], ['2, k, 16', [0.1772888, -0.4869885, 1.0]], ['2, k, 17', [0.2346863, -0.5236356, 1.0]], ['2, k, 18', [0.2137431, -0.9303849, 1.0]], ['2, k, 19', [0.2323397, -0.9666921, 1.0]], ['2, k, 20', [0.1382692, -0.08658245, 1.0]], ['2, k, 21', [0.2367485, -0.4314582, 1.0]], ['2, k, 22', [0.2104191, -0.3127882, 1.0]], ['2, k, 23', [0.2445759, -0.2312742, 1.0]], ['2, k, 24', [0.234446, -0.261377, 1.0]]]
[['2, k, 0', [0.09785393, -0.4788061, 1.0]], ['2, k, 1', [0.1215812, -0.2533589, 1.0]], ['2, k, 2', [0.1438964, -0.03152907, 1.0]], ['2, k, 3', [0.16205, 0.1065734, 1.0]], ['2, k, 4', [-0.02235421, -0.1004873, 1.0]], ['2, k, 5', [-0.05124212, -0.274841, 1.0]], ['2, k, 6', [0.126791, -0.3589327, 1.0]], ['2, k, 7', [0.1795962, -0.3937333, 1.0]], ['2, k, 8', [0.3088827, -0.1331367, 1.0]], ['2, k, 9', [0.3596286, -0.3131092, 1.0]], ['2, k, 10', [0.2942231, -0.2787724, 1.0]], ['2, k, 11', [0.2648311, -0.2665106, 1.0]], ['2, k, 12', [0.01615126, -0.4581147, 1.0]], ['2, k, 13', [-0.0475027, -0.5202796, 1.0]], ['2, k, 14', [-0.04190598, -0.905651, 1.0]], ['2, k, 15', [-0.01963718, -0.9419383, 1.0]], ['2, k, 16', [0.176963, -0.4868873, 1.0]], ['2, k, 17', [0.2346205, -0.5240636, 1.0]], ['2, k, 18', [0.2136551, -0.9303858, 1.0]], ['2, k, 19', [0.2322275, -0.9666619, 1.0]], ['2, k, 20', [0.1382683, -0.08657898, 1.0]], ['2, k, 21', [0.2421249, -0.4317784, 1.0]], ['2, k, 22', [0.2103237, -0.3117449, 1.0]], ['2, k, 23', [0.2454262, -0.2332213, 1.0]], ['2, k, 24', [0.2377836, -0.2618135, 1.0]]]
[['2, k, 0', [0.0969111, -0.479171, 1.0]], ['2, k, 1', [0.1213008, -0.2534221, 1.0]], ['2, k, 2', [0.1438985, -0.03152946, 1.0]], ['2, k, 3', [0.1622267, 0.1064993, 1.0]], ['2, k, 4', [-0.02241411, -0.1005773, 1.0]], ['2, k, 5', [-0.04968355, -0.2750327, 1.0]], ['2, k, 6', [0.1249132, -0.3541261, 1.0]], ['2, k, 7', [0.1798197, -0.3888305, 1.0]], ['2, k, 8', [0.3086152, -0.1325928, 1.0]], ['2, k, 9', [0.3563583, -0.3043858, 1.0]], ['2, k, 10', [0.2944017, -0.2751933, 1.0]], ['2, k, 11', [0.2597031, -0.273658, 1.0]], ['2, k, 12', [0.01570123, -0.4584222, 1.0]], ['2, k, 13', [-0.04744776, -0.5205474, 1.0]], ['2, k, 14', [-0.04193002, -0.9056727, 1.0]], ['2, k, 15', [-0.01959416, -0.9419402, 1.0]], ['2, k, 16', [0.1753438, -0.4872679, 1.0]], ['2, k, 17', [0.2345125, -0.5242921, 1.0]], ['2, k, 18', [0.2136562, -0.930386, 1.0]], ['2, k, 19', [0.2322952, -0.9666438, 1.0]], ['2, k, 20', [0.1382557, -0.08658099, 1.0]], ['2, k, 21', [0.2419405, -0.431438, 1.0]], ['2, k, 22', [0.208706, -0.3065535, 1.0]], ['2, k, 23', [0.2461786, -0.22524, 1.0]], ['2, k, 24', [0.2593166, -0.1967372, 1.0]]]
[['2, k, 0', [0.09510498, -0.4788983, 1.0]], ['2, k, 1', [0.1208853, -0.2533224, 1.0]], ['2, k, 2', [0.1439743, -0.03154245, 1.0]], ['2, k, 3', [0.1623023, 0.1062571, 1.0]], ['2, k, 4', [-0.02519214, -0.1023493, 1.0]], ['2, k, 5', [-0.04833265, -0.2802545, 1.0]], ['2, k, 6', [0.1207103, -0.3439562, 1.0]], ['2, k, 7', [0.1768081, -0.3736037, 1.0]], ['2, k, 8', [0.3082161, -0.1322343, 1.0]], ['2, k, 9', [0.3564381, -0.3014305, 1.0]], ['2, k, 10', [0.2707501, -0.2670514, 1.0]], ['2, k, 11', [0.2573118, -0.2695324, 1.0]], ['2, k, 12', [0.0140798, -0.4582172, 1.0]], ['2, k, 13', [-0.04747253, -0.5205298, 1.0]], ['2, k, 14', [-0.04240011, -0.9049896, 1.0]], ['2, k, 15', [-0.01926432, -0.9412424, 1.0]], ['2, k, 16', [0.1734616, -0.4869229, 1.0]], ['2, k, 17', [0.2345029, -0.5245542, 1.0]], ['2, k, 18', [0.2143714, -0.9303837, 1.0]], ['2, k, 19', [0.2337934, -0.9666265, 1.0]], ['2, k, 20', [0.1382753, -0.0865775, 1.0]], ['2, k, 21', [0.2422486, -0.4289281, 1.0]], ['2, k, 22', [0.2075261, -0.3028589, 1.0]], ['2, k, 23', [0.2387902, -0.2179147, 1.0]], ['2, k, 24', [0.2589871, -0.1957882, 1.0]]]
[['2, k, 0', [0.09628024, -0.4779325, 1.0]], ['2, k, 1', [0.1211477, -0.2529959, 1.0]], ['2, k, 2', [0.1439822, -0.03155019, 1.0]], ['2, k, 3', [0.1622216, 0.1063159, 1.0]], ['2, k, 4', [-0.02642945, -0.1033821, 1.0]], ['2, k, 5', [-0.04755004, -0.2798561, 1.0]], ['2, k, 6', [0.1192408, -0.3407725, 1.0]], ['2, k, 7', [0.1730869, -0.3708353, 1.0]], ['2, k, 8', [0.3078448, -0.1312995, 1.0]], ['2, k, 9', [0.3577946, -0.3465493, 1.0]], ['2, k, 10', [0.27633, -0.2720253, 1.0]], ['2, k, 11', [0.2632733, -0.24572, 1.0]], ['2, k, 12', [0.01559421, -0.4574824, 1.0]], ['2, k, 13', [-0.04748846, -0.5205247, 1.0]], ['2, k, 14', [-0.04270589, -0.9051136, 1.0]], ['2, k, 15', [-0.01900488, -0.941686, 1.0]], ['2, k, 16', [0.1743455, -0.4857631, 1.0]], ['2, k, 17', [0.2344495, -0.524592, 1.0]], ['2, k, 18', [0.2144515, -0.9301909, 1.0]], ['2, k, 19', [0.2344326, -0.9667546, 1.0]], ['2, k, 20', [0.1383206, -0.08656114, 1.0]], ['2, k, 21', [0.2378097, -0.4289806, 1.0]], ['2, k, 22', [0.2122905, -0.3110045, 1.0]], ['2, k, 23', [0.2445328, -0.2124562, 1.0]], ['2, k, 24', [0.2573876, -0.1860954, 1.0]]]
[['2, k, 0', [0.09724076, -0.4786728, 1.0]], ['2, k, 1', [0.1212457, -0.2532102, 1.0]], ['2, k, 2', [0.143657, -0.03156311, 1.0]], ['2, k, 3', [0.162311, 0.1062787, 1.0]], ['2, k, 4', [-0.02596031, -0.1035783, 1.0]], ['2, k, 5', [-0.04692984, -0.2833686, 1.0]], ['2, k, 6', [0.1190778, -0.3409341, 1.0]], ['2, k, 7', [0.1725993, -0.367086, 1.0]], ['2, k, 8', [0.3074955, -0.1300785, 1.0]], ['2, k, 9', [0.3576321, -0.3368138, 1.0]], ['2, k, 10', [0.2837669, -0.2161974, 1.0]], ['2, k, 11', [0.2577012, -0.2457911, 1.0]], ['2, k, 12', [0.01744798, -0.4587901, 1.0]], ['2, k, 13', [-0.04745902, -0.5204942, 1.0]], ['2, k, 14', [-0.04257907, -0.9054043, 1.0]], ['2, k, 15', [-0.01904865, -0.9420391, 1.0]], ['2, k, 16', [0.1746894, -0.4860784, 1.0]], ['2, k, 17', [0.2343883, -0.5247869, 1.0]], ['2, k, 18', [0.2140328, -0.930109, 1.0]], ['2, k, 19', [0.2338506, -0.9667354, 1.0]], ['2, k, 20', [0.1380921, -0.0865934, 1.0]], ['2, k, 21', [0.2305099, -0.4284487, 1.0]], ['2, k, 22', [0.2110655, -0.3130644, 1.0]], ['2, k, 23', [0.2369987, -0.2067709, 1.0]], ['2, k, 24', [0.2563929, -0.1759051, 1.0]]]
[['2, k, 0', [0.09728044, -0.4794411, 1.0]], ['2, k, 1', [0.1211678, -0.253403, 1.0]], ['2, k, 2', [0.1435568, -0.03154683, 1.0]], ['2, k, 3', [0.1623691, 0.106056, 1.0]], ['2, k, 4', [-0.02559321, -0.1041227, 1.0]], ['2, k, 5', [-0.04588291, -0.2827595, 1.0]], ['2, k, 6', [0.1192158, -0.3409424, 1.0]], ['2, k, 7', [0.1717895, -0.3676037, 1.0]], ['2, k, 8', [0.3072923, -0.1288778, 1.0]], ['2, k, 9', [0.3770096, -0.2812793, 1.0]], ['2, k, 10', [0.2953067, -0.2207237, 1.0]], ['2, k, 11', [0.2562926, -0.2504407, 1.0]], ['2, k, 12', [0.01779146, -0.4601668, 1.0]], ['2, k, 13', [-0.04766332, -0.5203357, 1.0]], ['2, k, 14', [-0.03988415, -0.9084193, 1.0]], ['2, k, 15', [-0.118655, -0.9531323, 1.0]], ['2, k, 16', [0.1745437, -0.4864206, 1.0]], ['2, k, 17', [0.2344202, -0.5249052, 1.0]], ['2, k, 18', [0.2140115, -0.9301281, 1.0]], ['2, k, 19', [0.2336679, -0.9667321, 1.0]], ['2, k, 20', [0.1380029, -0.08660775, 1.0]], ['2, k, 21', [0.2324057, -0.4282017, 1.0]], ['2, k, 22', [0.2110715, -0.3098091, 1.0]], ['2, k, 23', [0.2355039, -0.2034153, 1.0]], ['2, k, 24', [0.2549244, -0.1731851, 1.0]]]
[['2, k, 0', [0.09825659, -0.4803983, 1.0]], ['2, k, 1', [0.1214586, -0.2536446, 1.0]], ['2, k, 2', [0.1435767, -0.03154926, 1.0]], ['2, k, 3', [0.1623932, 0.1060131, 1.0]], ['2, k, 4', [-0.02643137, -0.1047182, 1.0]], ['2, k, 5', [-0.042522, -0.2830328, 1.0]], ['2, k, 6', [0.1192233, -0.3409635, 1.0]], ['2, k, 7', [0.1715456, -0.3683004, 1.0]], ['2, k, 8', [0.3070894, -0.128066, 1.0]], ['2, k, 9', [0.3708417, -0.3447806, 1.0]], ['2, k, 10', [0.2882749, -0.2325867, 1.0]], ['2, k, 11', [0.252614, -0.2494537, 1.0]], ['2, k, 12', [0.01959677, -0.4619599, 1.0]], ['2, k, 13', [-0.04766342, -0.5203345, 1.0]], ['2, k, 14', [-0.04027535, -0.9068516, 1.0]], ['2, k, 15', [-0.01667279, -0.9434466, 1.0]], ['2, k, 16', [0.1748508, -0.4867088, 1.0]], ['2, k, 17', [0.2344649, -0.5249766, 1.0]], ['2, k, 18', [0.2139485, -0.9301196, 1.0]], ['2, k, 19', [0.2338753, -0.9666903, 1.0]], ['2, k, 20', [0.1380672, -0.08663154, 1.0]], ['2, k, 21', [0.2327587, -0.4284677, 1.0]], ['2, k, 22', [0.2065227, -0.3109987, 1.0]], ['2, k, 23', [0.2315964, -0.2008649, 1.0]], ['2, k, 24', [0.2555688, -0.1738183, 1.0]]]
[['2, k, 0', [0.09838901, -0.4806217, 1.0]], ['2, k, 1', [0.1214949, -0.2537842, 1.0]], ['2, k, 2', [0.1435153, -0.03162868, 1.0]], ['2, k, 3', [0.1624318, 0.1059354, 1.0]], ['2, k, 4', [-0.02717553, -0.1049805, 1.0]], ['2, k, 5', [-0.04167376, -0.2820189, 1.0]], ['2, k, 6', [0.1189753, -0.3407607, 1.0]], ['2, k, 7', [0.1705072, -0.3672395, 1.0]], ['2, k, 8', [0.3069815, -0.1276006, 1.0]], ['2, k, 9', [0.3638055, -0.3454064, 1.0]], ['2, k, 10', [0.2859601, -0.2314164, 1.0]], ['2, k, 11', [0.2516164, -0.2472426, 1.0]], ['2, k, 12', [0.01974581, -0.4622556, 1.0]], ['2, k, 13', [-0.04747368, -0.5207373, 1.0]], ['2, k, 14', [-0.04047118, -0.9061763, 1.0]], ['2, k, 15', [-0.01669511, -0.9427168, 1.0]], ['2, k, 16', [0.1749208, -0.4868155, 1.0]], ['2, k, 17', [0.234558, -0.5250093, 1.0]], ['2, k, 18', [0.2140662, -0.9301089, 1.0]], ['2, k, 19', [0.2341615, -0.9666261, 1.0]], ['2, k, 20', [0.1380432, -0.0867249, 1.0]], ['2, k, 21', [0.2289107, -0.4282151, 1.0]], ['2, k, 22', [0.2070499, -0.3085553, 1.0]], ['2, k, 23', [0.235023, -0.2005929, 1.0]], ['2, k, 24', [0.2574281, -0.1699478, 1.0]]]
