[['2, k, 0', [-0.4323968, 0.009324869, 1.0]], ['2, k, 1', [-0.4388397, 0.302359, 1.0]], ['2, k, 2', [-0.4441147, 0.5858672, 1.0]], ['2, k, 3', [-0.453214, 0.7128099, 1.0]], ['2, k, 4', [-0.6122437, 0.4959933, 1.0]], ['2, k, 5', [-0.6813629, 0.2614751, 1.0]], ['2, k, 6', [-0.6351021, 0.04177187, 1.0]], ['2, k, 7', [-0.6243739, -0.01876846, 1.0]], ['2, k, 8', [-0.2623823, 0.5168933, 1.0]], ['2, k, 9', [-0.1443913, 0.3123117, 1.0]], ['2, k, 10', [-0.032025, 0.1329346, 1.0]], ['2, k, 11', [-0.006454293, 0.0761029, 1.0]], ['2, k, 12', [-0.50828, 0.004479602, 1.0]], ['2, k, 13', [-0.4866926, -0.3574467, 1.0]], ['2, k, 14', [-0.4704877, -0.6634525, 1.0]], ['2, k, 15', [-0.4930406, -0.7275459, 1.0]], ['2, k, 16', [-0.3431613, 0.01398023, 1.0]], ['2, k, 17', [-0.3151247, -0.3618503, 1.0]], ['2, k, 18', [-0.3034228, -0.6484439, 1.0]], ['2, k, 19', [-0.2875857, -0.7040949, 1.0]], ['2, k, 20', [-0.4432338, 0.5164203, 1.0]], ['2, k, 21', [-0.6060372, -0.1061471, 1.0]], ['2, k, 22', [-0.5977564, 0.01005106, 1.0]], ['2, k, 23', [0.03507611, 0.02454817, 1.0]], ['2, k, 24', [0.009895625, 0.01879819, 1.0]]]
[['2, k, 0', [-0.4416519, 0.01289449, 1.0]], ['2, k, 1', [-0.4432933, 0.3067981, 1.0]], ['2, k, 2', [-0.4426313, 0.591259, 1.0]], ['2, k, 3', [-0.4430905, 0.7199777, 1.0]], ['2, k, 4', [-0.6087645, 0.4999073, 1.0]], ['2, k, 5', [-0.6788276, 0.2635177, 1.0]], ['2, k, 6', [-0.6359261, 0.04368532, 1.0]], ['2, k, 7', [-0.624471, -0.01549079, 1.0]], ['2, k, 8', [-0.2610096, 0.5172455, 1.0]], ['2, k, 9', [-0.1478708, 0.3125746, 1.0]], ['2, k, 10', [-0.03574704, 0.132783, 1.0]], ['2, k, 11', [-0.02091496, 0.09699545, 1.0]], ['2, k, 12', [-0.5177208, 0.007325394, 1.0]], ['2, k, 13', [-0.5014021, -0.35439, 1.0]], ['2, k, 14', [-0.4726621, -0.6728421, 1.0]], ['2, k, 15', [-0.4940876, -0.7296582, 1.0]], ['2, k, 16', [-0.3520056, 0.01827205, 1.0]], ['2, k, 17', [-0.3418434, -0.3623648, 1.0]], ['2, k, 18', [-0.3091582, -0.6541985, 1.0]], ['2, k, 19', [-0.2899306, -0.7083948, 1.0]], ['2, k, 20', [-0.4433479, 0.5216246, 1.0]], ['2, k, 21', [-0.6090147, -0.1014128, 1.0]], ['2, k, 22', [-0.5877854, -0.01653194, 1.0]], ['2, k, 23', [0.04064417, -0.006011622, 1.0]], ['2, k, 24', [-0.0313193, 0.0653713, 1.0]]]
[['2, k, 0', [-0.4416723, 0.01308771, 1.0]], ['2, k, 1', [-0.4434452, 0.3072589, 1.0]], ['2, k, 2', [-0.4428561, 0.5917662, 1.0]], ['2, k, 3', [-0.4426878, 0.7214076, 1.0]], ['2, k, 4', [-0.6086215, 0.5006205, 1.0]], ['2, k, 5', [-0.6790354, 0.2640058, 1.0]], ['2, k, 6', [-0.6363102, 0.04382665, 1.0]], ['2, k, 7', [-0.6280836, -0.01656683, 1.0]], ['2, k, 8', [-0.2612751, 0.5178279, 1.0]], ['2, k, 9', [-0.1481593, 0.3125855, 1.0]], ['2, k, 10', [-0.03560923, 0.1330655, 1.0]], ['2, k, 11', [-0.02025443, 0.09636883, 1.0]], ['2, k, 12', [-0.5176748, 0.00753911, 1.0]], ['2, k, 13', [-0.5007223, -0.3555212, 1.0]], ['2, k, 14', [-0.4729106, -0.67294, 1.0]], ['2, k, 15', [-0.4949159, -0.729782, 1.0]], ['2, k, 16', [-0.3521231, 0.01845204, 1.0]], ['2, k, 17', [-0.3358006, -0.3650887, 1.0]], ['2, k, 18', [-0.288169, -0.6445869, 1.0]], ['2, k, 19', [-0.2757953, -0.7047008, 1.0]], ['2, k, 20', [-0.4435444, 0.5221277, 1.0]], ['2, k, 21', [-0.6155434, -0.1078333, 1.0]], ['2, k, 22', [-0.5958425, 0.02384589, 1.0]], ['2, k, 23', [0.04060151, -0.006003084, 1.0]], ['2, k, 24', [-0.006381728, 0.02473057, 1.0]]]
[['2, k, 0', [-0.4415982, 0.01297532, 1.0]], ['2, k, 1', [-0.4433811, 0.3073554, 1.0]], ['2, k, 2', [-0.4428336, 0.592303, 1.0]], ['2, k, 3', [-0.4420878, 0.7225258, 1.0]], ['2, k, 4', [-0.6084305, 0.5011911, 1.0]], ['2, k, 5', [-0.6797918, 0.2652346, 1.0]], ['2, k, 6', [-0.6373575, 0.04370601, 1.0]], ['2, k, 7', [-0.6304029, -0.01648327, 1.0]], ['2, k, 8', [-0.261252, 0.517499, 1.0]], ['2, k, 9', [-0.1484696, 0.3125996, 1.0]], ['2, k, 10', [-0.037531, 0.1321028, 1.0]], ['2, k, 11', [-0.02039334, 0.0966983, 1.0]], ['2, k, 12', [-0.5175844, 0.007622489, 1.0]], ['2, k, 13', [-0.4991097, -0.3578251, 1.0]], ['2, k, 14', [-0.4728543, -0.672664, 1.0]], ['2, k, 15', [-0.4945214, -0.7294196, 1.0]], ['2, k, 16', [-0.3519806, 0.01763228, 1.0]], ['2, k, 17', [-0.3283215, -0.3694831, 1.0]], ['2, k, 18', [-0.2727226, -0.6478258, 1.0]], ['2, k, 19', [-0.2561526, -0.7061638, 1.0]], ['2, k, 20', [-0.4434963, 0.5225348, 1.0]], ['2, k, 21', [-0.615883, -0.1037566, 1.0]], ['2, k, 22', [-0.5938607, 0.01654262, 1.0]], ['2, k, 23', [0.02758001, 0.01762557, 1.0]], ['2, k, 24', [-0.02752247, 0.05920097, 1.0]]]
[['2, k, 0', [-0.4412835, 0.01282082, 1.0]], ['2, k, 1', [-0.4432096, 0.3075179, 1.0]], ['2, k, 2', [-0.4429535, 0.5929642, 1.0]], ['2, k, 3', [-0.4414093, 0.7237814, 1.0]], ['2, k, 4', [-0.6086, 0.5019243, 1.0]], ['2, k, 5', [-0.6813267, 0.2672906, 1.0]], ['2, k, 6', [-0.6383216, 0.04419437, 1.0]], ['2, k, 7', [-0.6328408, -0.01752031, 1.0]], ['2, k, 8', [-0.2610224, 0.5175692, 1.0]], ['2, k, 9', [-0.1480576, 0.3127155, 1.0]], ['2, k, 10', [-0.03784383, 0.131795, 1.0]], ['2, k, 11', [-0.02132589, 0.09582602, 1.0]], ['2, k, 12', [-0.5172592, 0.007797352, 1.0]], ['2, k, 13', [-0.4980462, -0.3586984, 1.0]], ['2, k, 14', [-0.4732023, -0.6714904, 1.0]], ['2, k, 15', [-0.4946308, -0.7295012, 1.0]], ['2, k, 16', [-0.3514853, 0.01687898, 1.0]], ['2, k, 17', [-0.3192847, -0.3774127, 1.0]], ['2, k, 18', [-0.2592688, -0.6528897, 1.0]], ['2, k, 19', [-0.2233343, -0.7161899, 1.0]], ['2, k, 20', [-0.4435146, 0.5230521, 1.0]], ['2, k, 21', [-0.6200387, -0.1083344, 1.0]], ['2, k, 22', [-0.6027697, -0.007515369, 1.0]], ['2, k, 23', [0.02767221, 0.01766721, 1.0]], ['2, k, 24', [-0.03149623, 0.06260475, 1.0]]]
[['2, k, 0', [-0.4405109, 0.01242955, 1.0]], ['2, k, 1', [-0.4430172, 0.3076854, 1.0]], ['2, k, 2', [-0.4433076, 0.5938144, 1.0]], ['2, k, 3', [-0.4407365, 0.7246051, 1.0]], ['2, k, 4', [-0.6081347, 0.5020751, 1.0]], ['2, k, 5', [-0.6813577, 0.2674091, 1.0]], ['2, k, 6', [-0.6393182, 0.04417236, 1.0]], ['2, k, 7', [-0.6336667, -0.01880144, 1.0]], ['2, k, 8', [-0.2612612, 0.5178712, 1.0]], ['2, k, 9', [-0.1473844, 0.3126664, 1.0]], ['2, k, 10', [-0.03749054, 0.1314763, 1.0]], ['2, k, 11', [-0.02036294, 0.09766494, 1.0]], ['2, k, 12', [-0.516475, 0.007976203, 1.0]], ['2, k, 13', [-0.4975071, -0.3586218, 1.0]], ['2, k, 14', [-0.473562, -0.6710023, 1.0]], ['2, k, 15', [-0.4941978, -0.7293847, 1.0]], ['2, k, 16', [-0.3505365, 0.01566765, 1.0]], ['2, k, 17', [-0.3151452, -0.3787998, 1.0]], ['2, k, 18', [-0.2380401, -0.6574437, 1.0]], ['2, k, 19', [-0.2141644, -0.71389, 1.0]], ['2, k, 20', [-0.4436883, 0.5236927, 1.0]], ['2, k, 21', [-0.61819, -0.1073306, 1.0]], ['2, k, 22', [-0.6039599, 0.0269494, 1.0]], ['2, k, 23', [0.0352044, -0.0002729876, 1.0]], ['2, k, 24', [-0.03770821, 0.0784546, 1.0]]]
[['2, k, 0', [-0.4392402, 0.01169998, 1.0]], ['2, k, 1', [-0.4424039, 0.3077198, 1.0]], ['2, k, 2', [-0.4433392, 0.5946566, 1.0]], ['2, k, 3', [-0.4398888, 0.7256989, 1.0]], ['2, k, 4', [-0.607967, 0.5022438, 1.0]], ['2, k, 5', [-0.6814218, 0.2675631, 1.0]], ['2, k, 6', [-0.6405982, 0.04410376, 1.0]], ['2, k, 7', [-0.6350201, -0.01733571, 1.0]], ['2, k, 8', [-0.2611101, 0.5179508, 1.0]], ['2, k, 9', [-0.1474295, 0.3123777, 1.0]], ['2, k, 10', [-0.03707913, 0.1314275, 1.0]], ['2, k, 11', [-0.01956754, 0.09612512, 1.0]], ['2, k, 12', [-0.5152798, 0.007996765, 1.0]], ['2, k, 13', [-0.4964868, -0.3581009, 1.0]], ['2, k, 14', [-0.4751201, -0.6699627, 1.0]], ['2, k, 15', [-0.4939755, -0.72932, 1.0]], ['2, k, 16', [-0.3491258, 0.01394944, 1.0]], ['2, k, 17', [-0.3082636, -0.3799985, 1.0]], ['2, k, 18', [-0.2274117, -0.6520791, 1.0]], ['2, k, 19', [-0.1933641, -0.7116644, 1.0]], ['2, k, 20', [-0.4435284, 0.5243129, 1.0]], ['2, k, 21', [-0.6158707, -0.1069221, 1.0]], ['2, k, 22', [-0.6045313, -0.01480873, 1.0]], ['2, k, 23', [0.04090466, -0.006050047, 1.0]], ['2, k, 24', [-0.03711239, 0.07467619, 1.0]]]
[['2, k, 0', [-0.4377964, 0.01115914, 1.0]], ['2, k, 1', [-0.4416364, 0.3079155, 1.0]], ['2, k, 2', [-0.4430276, 0.5953337, 1.0]], ['2, k, 3', [-0.4391849, 0.7270508, 1.0]], ['2, k, 4', [-0.6079438, 0.5028865, 1.0]], ['2, k, 5', [-0.6814212, 0.2675674, 1.0]], ['2, k, 6', [-0.6410645, 0.04421971, 1.0]], ['2, k, 7', [-0.6347536, -0.01882391, 1.0]], ['2, k, 8', [-0.2603207, 0.5180228, 1.0]], ['2, k, 9', [-0.1467489, 0.3117927, 1.0]], ['2, k, 10', [-0.0365257, 0.1307432, 1.0]], ['2, k, 11', [-0.02121723, 0.09768539, 1.0]], ['2, k, 12', [-0.5137289, 0.008243659, 1.0]], ['2, k, 13', [-0.4949639, -0.3576445, 1.0]], ['2, k, 14', [-0.4758825, -0.6697675, 1.0]], ['2, k, 15', [-0.4919976, -0.7275141, 1.0]], ['2, k, 16', [-0.3478332, 0.01269982, 1.0]], ['2, k, 17', [-0.2980278, -0.384487, 1.0]], ['2, k, 18', [-0.2211447, -0.6520092, 1.0]], ['2, k, 19', [-0.1769922, -0.7104084, 1.0]], ['2, k, 20', [-0.4431153, 0.5248854, 1.0]], ['2, k, 21', [-0.6192287, -0.1064967, 1.0]], ['2, k, 22', [-0.601684, 0.03230854, 1.0]], ['2, k, 23', [0.02878541, 0.02320507, 1.0]], ['2, k, 24', [-0.03123687, 0.06584766, 1.0]]]
[['2, k, 0', [-0.4346259, 0.01021238, 1.0]], ['2, k, 1', [-0.4402707, 0.3080011, 1.0]], ['2, k, 2', [-0.4428001, 0.5960382, 1.0]], ['2, k, 3', [-0.4384059, 0.7281995, 1.0]], ['2, k, 4', [-0.6079254, 0.5032588, 1.0]], ['2, k, 5', [-0.6818051, 0.2680401, 1.0]], ['2, k, 6', [-0.6414967, 0.04422715, 1.0]], ['2, k, 7', [-0.6353179, -0.01836047, 1.0]], ['2, k, 8', [-0.260258, 0.5177644, 1.0]], ['2, k, 9', [-0.1466359, 0.3112694, 1.0]], ['2, k, 10', [-0.03675336, 0.1300083, 1.0]], ['2, k, 11', [-0.02077118, 0.09581704, 1.0]], ['2, k, 12', [-0.5103104, 0.008020446, 1.0]], ['2, k, 13', [-0.4921306, -0.3574416, 1.0]], ['2, k, 14', [-0.4784077, -0.6625848, 1.0]], ['2, k, 15', [-0.4915233, -0.7271435, 1.0]], ['2, k, 16', [-0.3451437, 0.01130847, 1.0]], ['2, k, 17', [-0.2918727, -0.382729, 1.0]], ['2, k, 18', [-0.2109476, -0.6487612, 1.0]], ['2, k, 19', [-0.1697851, -0.703441, 1.0]], ['2, k, 20', [-0.4426329, 0.5254485, 1.0]], ['2, k, 21', [-0.6174413, -0.1013957, 1.0]], ['2, k, 22', [-0.6070129, 0.007229676, 1.0]], ['2, k, 23', [0.03171161, 0.02040108, 1.0]], ['2, k, 24', [-0.02558947, 0.05702117, 1.0]]]
[['2, k, 0', [-0.4327092, 0.01011096, 1.0]], ['2, k, 1', [-0.439506, 0.3083515, 1.0]], ['2, k, 2', [-0.4429092, 0.5967761, 1.0]], ['2, k, 3', [-0.4378881, 0.7292525, 1.0]], ['2, k, 4', [-0.6078416, 0.5039361, 1.0]], ['2, k, 5', [-0.6817588, 0.2685743, 1.0]], ['2, k, 6', [-0.6427594, 0.04629425, 1.0]], ['2, k, 7', [-0.6348922, -0.01687408, 1.0]], ['2, k, 8', [-0.2599263, 0.5176671, 1.0]], ['2, k, 9', [-0.1466511, 0.3113844, 1.0]], ['2, k, 10', [-0.03672822, 0.1301418, 1.0]], ['2, k, 11', [-0.02107304, 0.09636896, 1.0]], ['2, k, 12', [-0.5084493, 0.008339123, 1.0]], ['2, k, 13', [-0.4918027, -0.3528999, 1.0]], ['2, k, 14', [-0.4785267, -0.6613523, 1.0]], ['2, k, 15', [-0.49141, -0.7263007, 1.0]], ['2, k, 16', [-0.3432706, 0.01091581, 1.0]], ['2, k, 17', [-0.2838678, -0.3818866, 1.0]], ['2, k, 18', [-0.1939786, -0.6575757, 1.0]], ['2, k, 19', [-0.1417284, -0.7087417, 1.0]], ['2, k, 20', [-0.4425211, 0.5260834, 1.0]], ['2, k, 21', [-0.6184145, -0.09971702, 1.0]], ['2, k, 22', [-0.6035784, -0.0151538, 1.0]], ['2, k, 23', [0.04697547, -0.00608414, 1.0]], ['2, k, 24', [-0.02798391, 0.06016082, 1.0]]]
[['2, k, 0', [-0.4309812, 0.009712369, 1.0]], ['2, k, 1', [-0.4388727, 0.3084386, 1.0]], ['2, k, 2', [-0.4429462, 0.597192, 1.0]], ['2, k, 3', [-0.4373515, 0.7295392, 1.0]], ['2, k, 4', [-0.6073712, 0.5042267, 1.0]], ['2, k, 5', [-0.6817641, 0.2687434, 1.0]], ['2, k, 6', [-0.6429719, 0.04639357, 1.0]], ['2, k, 7', [-0.6337182, -0.0175393, 1.0]], ['2, k, 8', [-0.2597182, 0.5180253, 1.0]], ['2, k, 9', [-0.1469386, 0.3115579, 1.0]], ['2, k, 10', [-0.03654974, 0.1305949, 1.0]], ['2, k, 11', [-0.007027674, 0.07503601, 1.0]], ['2, k, 12', [-0.5060591, 0.00834134, 1.0]], ['2, k, 13', [-0.4921408, -0.3504556, 1.0]], ['2, k, 14', [-0.4791861, -0.6601417, 1.0]], ['2, k, 15', [-0.4911911, -0.7261016, 1.0]], ['2, k, 16', [-0.3420915, 0.01031399, 1.0]], ['2, k, 17', [-0.2795351, -0.3819222, 1.0]], ['2, k, 18', [-0.1902283, -0.6522741, 1.0]], ['2, k, 19', [-0.1378586, -0.7067518, 1.0]], ['2, k, 20', [-0.4423934, 0.5264108, 1.0]], ['2, k, 21', [-0.6168852, -0.1017436, 1.0]], ['2, k, 22', [-0.6030089, -0.01101637, 1.0]], ['2, k, 23', [0.03792121, -0.006035843, 1.0]], ['2, k, 24', [0.02438197, 0.009346197, 1.0]]]
[['2, k, 0', [-0.4298094, 0.009413663, 1.0]], ['2, k, 1', [-0.4382504, 0.3086284, 1.0]], ['2, k, 2', [-0.4429404, 0.5978728, 1.0]], ['2, k, 3', [-0.4369218, 0.7299067, 1.0]], ['2, k, 4', [-0.6070696, 0.504868, 1.0]], ['2, k, 5', [-0.6816847, 0.2688858, 1.0]], ['2, k, 6', [-0.6429477, 0.04645408, 1.0]], ['2, k, 7', [-0.6320227, -0.01671498, 1.0]], ['2, k, 8', [-0.2592614, 0.517487, 1.0]], ['2, k, 9', [-0.1467721, 0.3112173, 1.0]], ['2, k, 10', [-0.03664615, 0.1300965, 1.0]], ['2, k, 11', [-0.006985805, 0.07518987, 1.0]], ['2, k, 12', [-0.5048147, 0.008364627, 1.0]], ['2, k, 13', [-0.4917496, -0.3494605, 1.0]], ['2, k, 14', [-0.4798881, -0.6593346, 1.0]], ['2, k, 15', [-0.4903067, -0.7258433, 1.0]], ['2, k, 16', [-0.3410827, 0.00975295, 1.0]], ['2, k, 17', [-0.2634469, -0.3801891, 1.0]], ['2, k, 18', [-0.1798856, -0.6516222, 1.0]], ['2, k, 19', [-0.1318815, -0.7029485, 1.0]], ['2, k, 20', [-0.4422261, 0.5269668, 1.0]], ['2, k, 21', [-0.6155471, -0.1006444, 1.0]], ['2, k, 22', [-0.6045482, 0.02829975, 1.0]], ['2, k, 23', [0.03790333, -0.006032998, 1.0]], ['2, k, 24', [-0.03326388, 0.06957948, 1.0]]]
[['2, k, 0', [-0.4270702, 0.009499797, 1.0]], ['2, k, 1', [-0.4370903, 0.3089494, 1.0]], ['2, k, 2', [-0.4428909, 0.598363, 1.0]], ['2, k, 3', [-0.436459, 0.7305773, 1.0]], ['2, k, 4', [-0.6067396, 0.5049942, 1.0]], ['2, k, 5', [-0.6816391, 0.2698508, 1.0]], ['2, k, 6', [-0.6428704, 0.04639461, 1.0]], ['2, k, 7', [-0.6308579, -0.01765184, 1.0]], ['2, k, 8', [-0.2588188, 0.5184727, 1.0]], ['2, k, 9', [-0.1469148, 0.311341, 1.0]], ['2, k, 10', [-0.03666271, 0.1302978, 1.0]], ['2, k, 11', [-0.0062124, 0.07519, 1.0]], ['2, k, 12', [-0.5013114, 0.008731136, 1.0]], ['2, k, 13', [-0.4910423, -0.3474916, 1.0]], ['2, k, 14', [-0.4802528, -0.6581154, 1.0]], ['2, k, 15', [-0.4903848, -0.7259383, 1.0]], ['2, k, 16', [-0.3391789, 0.009701776, 1.0]], ['2, k, 17', [-0.2572454, -0.379021, 1.0]], ['2, k, 18', [-0.1746231, -0.6480528, 1.0]], ['2, k, 19', [-0.1256274, -0.7002486, 1.0]], ['2, k, 20', [-0.4419252, 0.5274169, 1.0]], ['2, k, 21', [-0.6166237, -0.1053361, 1.0]], ['2, k, 22', [-0.602041, 0.02676453, 1.0]], ['2, k, 23', [0.04150221, -0.005880949, 1.0]], ['2, k, 24', [-0.03377859, 0.07218403, 1.0]]]
[['2, k, 0', [-0.4247481, 0.009147193, 1.0]], ['2, k, 1', [-0.4360608, 0.3092534, 1.0]], ['2, k, 2', [-0.4428509, 0.5991656, 1.0]], ['2, k, 3', [-0.4360362, 0.7312253, 1.0]], ['2, k, 4', [-0.6063243, 0.505311, 1.0]], ['2, k, 5', [-0.6810516, 0.2703628, 1.0]], ['2, k, 6', [-0.6423991, 0.04679662, 1.0]], ['2, k, 7', [-0.6296341, -0.01832364, 1.0]], ['2, k, 8', [-0.2584454, 0.5188647, 1.0]], ['2, k, 9', [-0.1462501, 0.3114745, 1.0]], ['2, k, 10', [-0.03629211, 0.1302542, 1.0]], ['2, k, 11', [-0.006754511, 0.07560557, 1.0]], ['2, k, 12', [-0.4985127, 0.008509427, 1.0]], ['2, k, 13', [-0.490672, -0.3444552, 1.0]], ['2, k, 14', [-0.4804472, -0.6578401, 1.0]], ['2, k, 15', [-0.4898078, -0.7256799, 1.0]], ['2, k, 16', [-0.3374946, 0.009320089, 1.0]], ['2, k, 17', [-0.2540573, -0.3769141, 1.0]], ['2, k, 18', [-0.1722756, -0.6466934, 1.0]], ['2, k, 19', [-0.1183564, -0.6973416, 1.0]], ['2, k, 20', [-0.441656, 0.5280881, 1.0]], ['2, k, 21', [-0.612247, -0.1046617, 1.0]], ['2, k, 22', [-0.6013688, 0.007550817, 1.0]], ['2, k, 23', [0.02945035, 0.02174253, 1.0]], ['2, k, 24', [-0.002561843, 0.0239864, 1.0]]]
[['2, k, 0', [-0.4223698, 0.009124461, 1.0]], ['2, k, 1', [-0.4343363, 0.3095037, 1.0]], ['2, k, 2', [-0.4420981, 0.5995222, 1.0]], ['2, k, 3', [-0.4354406, 0.7316417, 1.0]], ['2, k, 4', [-0.6055883, 0.5053487, 1.0]], ['2, k, 5', [-0.6806179, 0.2704461, 1.0]], ['2, k, 6', [-0.6415346, 0.04623172, 1.0]], ['2, k, 7', [-0.6265001, -0.01765748, 1.0]], ['2, k, 8', [-0.2576671, 0.519549, 1.0]], ['2, k, 9', [-0.14607, 0.3112829, 1.0]], ['2, k, 10', [-0.03543445, 0.1304806, 1.0]], ['2, k, 11', [-0.0199883, 0.09765789, 1.0]], ['2, k, 12', [-0.4957879, 0.008639202, 1.0]], ['2, k, 13', [-0.4900027, -0.3405839, 1.0]], ['2, k, 14', [-0.4804826, -0.6565311, 1.0]], ['2, k, 15', [-0.4897273, -0.7256433, 1.0]], ['2, k, 16', [-0.3355272, 0.009196596, 1.0]], ['2, k, 17', [-0.252167, -0.375802, 1.0]], ['2, k, 18', [-0.1704256, -0.6454632, 1.0]], ['2, k, 19', [-0.1159934, -0.6964808, 1.0]], ['2, k, 20', [-0.4406877, 0.528448, 1.0]], ['2, k, 21', [-0.6113551, -0.1064258, 1.0]], ['2, k, 22', [-0.5951601, -0.01615207, 1.0]], ['2, k, 23', [0.029562, 0.0218433, 1.0]], ['2, k, 24', [-0.02679465, 0.05730176, 1.0]]]
[['2, k, 0', [-0.4203776, 0.008747926, 1.0]], ['2, k, 1', [-0.432169, 0.3095903, 1.0]], ['2, k, 2', [-0.440121, 0.6001351, 1.0]], ['2, k, 3', [-0.4344968, 0.7320542, 1.0]], ['2, k, 4', [-0.6046314, 0.5053497, 1.0]], ['2, k, 5', [-0.6797323, 0.2709175, 1.0]], ['2, k, 6', [-0.6404381, 0.04574048, 1.0]], ['2, k, 7', [-0.6245211, -0.01802727, 1.0]], ['2, k, 8', [-0.2570861, 0.5193005, 1.0]], ['2, k, 9', [-0.1454447, 0.311509, 1.0]], ['2, k, 10', [-0.03541334, 0.1303449, 1.0]], ['2, k, 11', [-0.02077613, 0.0979519, 1.0]], ['2, k, 12', [-0.4938172, 0.008354911, 1.0]], ['2, k, 13', [-0.4899313, -0.3311074, 1.0]], ['2, k, 14', [-0.4803148, -0.655377, 1.0]], ['2, k, 15', [-0.4898002, -0.7257799, 1.0]], ['2, k, 16', [-0.3336501, 0.008765412, 1.0]], ['2, k, 17', [-0.24937, -0.3736778, 1.0]], ['2, k, 18', [-0.1640131, -0.6450043, 1.0]], ['2, k, 19', [-0.1087309, -0.7005721, 1.0]], ['2, k, 20', [-0.4386441, 0.5289412, 1.0]], ['2, k, 21', [-0.605588, -0.1067432, 1.0]], ['2, k, 22', [-0.5979726, 0.00391175, 1.0]], ['2, k, 23', [0.03147352, 0.02051029, 1.0]], ['2, k, 24', [-0.02790068, 0.05847775, 1.0]]]
[['2, k, 0', [-0.4181089, 0.009033507, 1.0]], ['2, k, 1', [-0.4308951, 0.3100579, 1.0]], ['2, k, 2', [-0.4397397, 0.600741, 1.0]], ['2, k, 3', [-0.4330273, 0.7330981, 1.0]], ['2, k, 4', [-0.6030891, 0.5061369, 1.0]], ['2, k, 5', [-0.6784515, 0.2712173, 1.0]], ['2, k, 6', [-0.6386954, 0.04984301, 1.0]], ['2, k, 7', [-0.6220225, -0.01666996, 1.0]], ['2, k, 8', [-0.2558642, 0.5200049, 1.0]], ['2, k, 9', [-0.1451651, 0.3116614, 1.0]], ['2, k, 10', [-0.03505385, 0.1305505, 1.0]], ['2, k, 11', [-0.02068911, 0.09947622, 1.0]], ['2, k, 12', [-0.4913634, 0.008830365, 1.0]], ['2, k, 13', [-0.4901351, -0.3303436, 1.0]], ['2, k, 14', [-0.4804766, -0.655628, 1.0]], ['2, k, 15', [-0.4895149, -0.7257639, 1.0]], ['2, k, 16', [-0.3317007, 0.008884721, 1.0]], ['2, k, 17', [-0.2482179, -0.3711071, 1.0]], ['2, k, 18', [-0.1628829, -0.6422082, 1.0]], ['2, k, 19', [-0.1085868, -0.6988291, 1.0]], ['2, k, 20', [-0.43806, 0.529521, 1.0]], ['2, k, 21', [-0.604236, -0.1007841, 1.0]], ['2, k, 22', [-0.5964434, 0.01095075, 1.0]], ['2, k, 23', [0.02945659, 0.02053992, 1.0]], ['2, k, 24', [0.01869338, 0.01129173, 1.0]]]
[['2, k, 0', [-0.4160153, 0.00869101, 1.0]], ['2, k, 1', [-0.429239, 0.3102285, 1.0]], ['2, k, 2', [-0.4385462, 0.6013913, 1.0]], ['2, k, 3', [-0.4324136, 0.7334844, 1.0]], ['2, k, 4', [-0.6020001, 0.5060952, 1.0]], ['2, k, 5', [-0.6776807, 0.2714141, 1.0]], ['2, k, 6', [-0.6373408, 0.05042191, 1.0]], ['2, k, 7', [-0.6186736, -0.01631014, 1.0]], ['2, k, 8', [-0.2550064, 0.520044, 1.0]], ['2, k, 9', [-0.1446524, 0.3118542, 1.0]], ['2, k, 10', [-0.03480093, 0.1305963, 1.0]], ['2, k, 11', [-0.02095762, 0.09907959, 1.0]], ['2, k, 12', [-0.4892379, 0.008525927, 1.0]], ['2, k, 13', [-0.4898727, -0.3247979, 1.0]], ['2, k, 14', [-0.4804512, -0.6555429, 1.0]], ['2, k, 15', [-0.4895761, -0.7259076, 1.0]], ['2, k, 16', [-0.3297489, 0.008531109, 1.0]], ['2, k, 17', [-0.2470725, -0.3708057, 1.0]], ['2, k, 18', [-0.1614475, -0.6419497, 1.0]], ['2, k, 19', [-0.1018041, -0.7050515, 1.0]], ['2, k, 20', [-0.436754, 0.5300556, 1.0]], ['2, k, 21', [-0.6010425, -0.1000377, 1.0]], ['2, k, 22', [-0.5942026, 0.006174352, 1.0]], ['2, k, 23', [0.02809216, 0.02108139, 1.0]], ['2, k, 24', [-0.02880653, 0.06527592, 1.0]]]
