[['2, k, 0', [-34.61232, 87.0821, 1.0]], ['2, k, 1', [-35.17557906171444, 117.23992891107719, 1.0]], ['2, k, 2', [-35.45830029006222, 139.97407800829382, 1.0]], ['2, k, 3', [-35.48029364755702, 146.4199725146249, 1.0]], ['2, k, 4', [-16.47542188084357, 137.39565513674333, 1.0]], ['2, k, 5', [3.032645651874663, 130.88081504660678, 1.0]], ['2, k, 6', [18.848873734182234, 147.35294916242427, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-50.087254512971604, 135.22836899390913, 1.0]], ['2, k, 9', [-76.36307702712432, 142.58798931045044, 1.0]], ['2, k, 10', [-80.00172786154589, 165.43365231790858, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-28.182299630060534, 86.69717268350195, 1.0]], ['2, k, 13', [-12.952936597351737, 50.38222666410587, 1.0]], ['2, k, 14', [-0.07604228168304239, 15.001935727642724, 1.0]], ['2, k, 15', [6.675319722805576, 11.664107953434524, 1.0]], ['2, k, 16', [-40.09016523964386, 87.20060166881781, 1.0]], ['2, k, 17', [-53.575541461701484, 51.18066089950299, 1.0]], ['2, k, 18', [-72.37627256685687, 14.962840101265165, 1.0]], ['2, k, 19', [-65.77396887759674, 11.508561083789198, 1.0]], ['2, k, 20', [-35.45830029006222, 139.97407800829382, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.85713199999999, 85.39379400000001, 1.0]], ['2, k, 1', [-33.28316106098134, 115.08098927041308, 1.0]], ['2, k, 2', [-33.42087211774097, 137.40628850503796, 1.0]], ['2, k, 3', [-33.39830389274369, 143.72375907166924, 1.0]], ['2, k, 4', [-14.213534732512198, 135.37619044386466, 1.0]], ['2, k, 5', [5.395781105103872, 130.02656665305898, 1.0]], ['2, k, 6', [22.201976719158687, 145.35330890349192, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-47.73536718509228, 133.68030087182663, 1.0]], ['2, k, 9', [-74.34123239005618, 141.46724789567685, 1.0]], ['2, k, 10', [-77.58584796680107, 163.75823690805115, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-26.497033140996862, 85.0462242623304, 1.0]], ['2, k, 13', [-7.538293042932921, 51.652286494556684, 1.0]], ['2, k, 14', [3.8662758641686974, 16.50294733157532, 1.0]], ['2, k, 15', [10.776462204798516, 13.094099381409093, 1.0]], ['2, k, 16', [-38.38282057085507, 85.47110757238546, 1.0]], ['2, k, 17', [-47.88118784432273, 49.078308907742, 1.0]], ['2, k, 18', [-71.24081168975405, 16.57434343004592, 1.0]], ['2, k, 19', [-64.77508670677449, 12.983484036822585, 1.0]], ['2, k, 20', [-33.42087211774097, 137.40628850503796, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.221627999999995, 84.78094, 1.0]], ['2, k, 1', [-32.651861790776145, 114.33893270660069, 1.0]], ['2, k, 2', [-32.791690625238274, 136.57553871710428, 1.0]], ['2, k, 3', [-32.76980178156985, 142.8686853786299, 1.0]], ['2, k, 4', [-13.615344032968551, 134.6411008804448, 1.0]], ['2, k, 5', [6.173615392088426, 129.40921574992672, 1.0]], ['2, k, 6', [23.04734980918217, 144.66256107421353, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-47.1459901130678, 133.00935932758986, 1.0]], ['2, k, 9', [-73.70411027666673, 140.7313134807756, 1.0]], ['2, k, 10', [-76.89347434303191, 163.1651164589151, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.86225130788202, 84.45817486630541, 1.0]], ['2, k, 13', [-6.425401130338912, 51.534870143313356, 1.0]], ['2, k, 14', [4.660635876689076, 16.498100360623816, 1.0]], ['2, k, 15', [11.592308501937062, 13.095450494633297, 1.0]], ['2, k, 16', [-37.72327900196105, 84.87254064114522, 1.0]], ['2, k, 17', [-46.66019735921813, 48.8651938347001, 1.0]], ['2, k, 18', [-70.8958873766384, 17.028901034295284, 1.0]], ['2, k, 19', [-64.42693286041104, 13.417999735407593, 1.0]], ['2, k, 20', [-32.791690625238274, 136.57553871710428, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-31.549492000000004, 84.067218, 1.0]], ['2, k, 1', [-31.982188346013082, 113.483420592124, 1.0]], ['2, k, 2', [-32.12331608098739, 135.6230389599496, 1.0]], ['2, k, 3', [-32.10198754371709, 141.88967045002573, 1.0]], ['2, k, 4', [-12.948990657015848, 133.78547876673764, 1.0]], ['2, k, 5', [7.024757642154075, 128.6746771684774, 1.0]], ['2, k, 6', [23.976336790867794, 143.82953961773273, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-46.569647686120575, 132.19210812498133, 1.0]], ['2, k, 9', [-72.92693093241544, 139.79741153638568, 1.0]], ['2, k, 10', [-76.08520684474585, 162.4593557444687, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.194009579194592, 83.76867241862331, 1.0]], ['2, k, 13', [-5.3075108493076755, 51.33705806021859, 1.0]], ['2, k, 14', [5.381842814704768, 16.353804162965844, 1.0]], ['2, k, 15', [12.329356706809792, 12.960713863504262, 1.0]], ['2, k, 16', [-37.06185802204528, 84.16898646782754, 1.0]], ['2, k, 17', [-45.40691182773199, 48.8492434556695, 1.0]], ['2, k, 18', [-70.54785828689405, 17.703456259691222, 1.0]], ['2, k, 19', [-64.0817887725165, 14.073444564404138, 1.0]], ['2, k, 20', [-32.12331608098739, 135.6230389599496, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-30.778253999999997, 83.20427199999999, 1.0]], ['2, k, 1', [-31.208456293680843, 112.51057859544683, 1.0]], ['2, k, 2', [-31.34680187854976, 134.5769992663728, 1.0]], ['2, k, 3', [-31.32475766131428, 140.82404242513667, 1.0]], ['2, k, 4', [-12.161231123270252, 132.85536970665336, 1.0]], ['2, k, 5', [8.054949910617665, 127.83790500426701, 1.0]], ['2, k, 6', [25.07700379792684, 142.89310445162636, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-45.86544024577558, 131.26584899122858, 1.0]], ['2, k, 9', [-72.03205577545287, 138.78023438952428, 1.0]], ['2, k, 10', [-75.14036124992221, 161.42233456268983, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-24.40474441804589, 82.91451273412957, 1.0]], ['2, k, 13', [-4.0541533934998455, 51.04646304598107, 1.0]], ['2, k, 14', [6.251407306588751, 16.149641942400237, 1.0]], ['2, k, 15', [13.230104299203411, 12.765017574078616, 1.0]], ['2, k, 16', [-36.31449986844184, 83.33081745915746, 1.0]], ['2, k, 17', [-44.10349425046671, 48.56172444131504, 1.0]], ['2, k, 18', [-70.3041769759083, 18.30244601194701, 1.0]], ['2, k, 19', [-63.835123081766035, 14.64000146073093, 1.0]], ['2, k, 20', [-31.34680187854976, 134.5769992663728, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-29.987707999999998, 82.19033, 1.0]], ['2, k, 1', [-30.413286529355762, 111.37209970399047, 1.0]], ['2, k, 2', [-30.54635216892661, 133.35494975686092, 1.0]], ['2, k, 3', [-30.522796374040126, 139.57977481814925, 1.0]], ['2, k, 4', [-11.475359368578665, 131.71654635437469, 1.0]], ['2, k, 5', [9.058883881871157, 126.82796858784762, 1.0]], ['2, k, 6', [26.16180328255811, 141.83459882281238, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-45.07737595471852, 130.18055212535714, 1.0]], ['2, k, 9', [-71.05140510753534, 137.54569490956808, 1.0]], ['2, k, 10', [-74.12095608044103, 160.18866607731852, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-23.53100511824811, 81.90878586831067, 1.0]], ['2, k, 13', [-2.7099426318178956, 50.765625806984275, 1.0]], ['2, k, 14', [7.145964187585655, 16.004368135633953, 1.0]], ['2, k, 15', [14.16574476627936, 12.632348979619586, 1.0]], ['2, k, 16', [-35.56579170119684, 82.34127651845185, 1.0]], ['2, k, 17', [-42.86512320202662, 48.02584403475542, 1.0]], ['2, k, 18', [-70.08139822629452, 18.688290134594844, 1.0]], ['2, k, 19', [-63.631303211468776, 14.993202969935584, 1.0]], ['2, k, 20', [-30.54635216892661, 133.35494975686092, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-29.137887999999997, 81.066564, 1.0]], ['2, k, 1', [-29.562716847344383, 110.08941626426471, 1.0]], ['2, k, 2', [-29.69432222236649, 131.96075852210635, 1.0]], ['2, k, 3', [-29.670607014988303, 138.15479794362568, 1.0]], ['2, k, 4', [-10.74403535457471, 130.42179376161474, 1.0]], ['2, k, 5', [9.912311194014414, 125.70691759941455, 1.0]], ['2, k, 6', [27.13345457905481, 140.73074778302234, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-44.3137345718841, 128.90107473106312, 1.0]], ['2, k, 9', [-69.97845588529378, 136.073003746263, 1.0]], ['2, k, 10', [-73.0367280185383, 158.67962810708227, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-22.609524646665033, 80.82787775649906, 1.0]], ['2, k, 13', [-1.3385045060943703, 50.45109937947555, 1.0]], ['2, k, 14', [7.941994679879979, 15.827444056916221, 1.0]], ['2, k, 15', [14.994082212217446, 12.477648980559085, 1.0]], ['2, k, 16', [-34.82996930590586, 81.20918220208296, 1.0]], ['2, k, 17', [-41.70404448688086, 47.24179925433147, 1.0]], ['2, k, 18', [-69.93989591861673, 18.90359937564618, 1.0]], ['2, k, 19', [-63.524992148779916, 15.177266925853175, 1.0]], ['2, k, 20', [-29.69432222236649, 131.96075852210635, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-28.150162, 79.797526, 1.0]], ['2, k, 1', [-28.56911856901534, 108.70520714463515, 1.0]], ['2, k, 2', [-28.696223841758957, 130.49550335618693, 1.0]], ['2, k, 3', [-28.67164697101031, 136.6674840884867, 1.0]], ['2, k, 4', [-9.795540309427924, 129.07270368765475, 1.0]], ['2, k, 5', [11.067075775651308, 124.52343945229936, 1.0]], ['2, k, 6', [28.357030740954738, 139.44207255415273, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-43.40780014516824, 127.56615956689589, 1.0]], ['2, k, 9', [-68.83691650585368, 134.5816235176859, 1.0]], ['2, k, 10', [-71.90557444058524, 156.98385249499967, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-21.529786112386148, 79.60204854174378, 1.0]], ['2, k, 13', [0.18674093816071746, 50.14789650059111, 1.0]], ['2, k, 14', [8.9067179076175, 15.697984172314634, 1.0]], ['2, k, 15', [16.005978856191057, 12.374398550945362, 1.0]], ['2, k, 16', [-33.969859356984784, 79.93847261401729, 1.0]], ['2, k, 17', [-40.472784984798565, 46.13145313745611, 1.0]], ['2, k, 18', [-69.7069794773848, 18.882789091033995, 1.0]], ['2, k, 19', [-63.343669673280566, 15.121853656603728, 1.0]], ['2, k, 20', [-28.696223841758957, 130.49550335618693, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-27.172108, 78.456088, 1.0]], ['2, k, 1', [-27.586580760386266, 107.26229696779404, 1.0]], ['2, k, 2', [-27.710736618564585, 128.98328276400593, 1.0]], ['2, k, 3', [-27.685735440717732, 135.1368814363432, 1.0]], ['2, k, 4', [-8.983193144918893, 127.68166249913217, 1.0]], ['2, k, 5', [12.228646515053864, 123.25801857126503, 1.0]], ['2, k, 6', [29.596958130048638, 138.06932586281482, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-42.46123657647042, 126.1900330711976, 1.0]], ['2, k, 9', [-67.76183025369609, 133.05826814583853, 1.0]], ['2, k, 10', [-70.80919094191516, 155.27842036384016, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-20.414114699306225, 78.31194296285291, 1.0]], ['2, k, 13', [1.6709404307570672, 49.84182342318659, 1.0]], ['2, k, 14', [9.770167792832453, 15.536907782219195, 1.0]], ['2, k, 15', [16.907006017073652, 12.241285941988881, 1.0]], ['2, k, 16', [-33.084223384293885, 78.58357157190841, 1.0]], ['2, k, 17', [-39.29176559010011, 44.66085681863737, 1.0]], ['2, k, 18', [-69.46449783802572, 18.536195346429107, 1.0]], ['2, k, 19', [-63.172994944053784, 14.745403703311673, 1.0]], ['2, k, 20', [-27.710736618564585, 128.98328276400593, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-26.194832, 77.040854, 1.0]], ['2, k, 1', [-26.610644897303885, 105.68056278822834, 1.0]], ['2, k, 2', [-26.737517255615174, 127.27523021751284, 1.0]], ['2, k, 3', [-26.71396754768833, 133.39216560527356, 1.0]], ['2, k, 4', [-8.148866597067904, 126.11582637440607, 1.0]], ['2, k, 5', [13.294398025344666, 121.85273085892244, 1.0]], ['2, k, 6', [30.706568972945874, 136.60572444814088, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-41.600381291857154, 124.6314886263412, 1.0]], ['2, k, 9', [-66.509640938578, 131.274997894631, 1.0]], ['2, k, 10', [-69.57297418339067, 153.64327533974088, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-19.337422934579273, 76.97445998550003, 1.0]], ['2, k, 13', [3.237402582742355, 49.30761910235971, 1.0]], ['2, k, 14', [10.59812019997804, 15.238014984185085, 1.0]], ['2, k, 15', [17.755157276582196, 11.979533886136188, 1.0]], ['2, k, 16', [-32.20322720299667, 77.12954082031922, 1.0]], ['2, k, 17', [-38.126592606109234, 43.12910027006858, 1.0]], ['2, k, 18', [-69.18167812172462, 18.16785678816195, 1.0]], ['2, k, 19', [-62.9812507048774, 14.351719994310772, 1.0]], ['2, k, 20', [-26.737517255615174, 127.27523021751284, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-25.125338, 75.53789800000001, 1.0]], ['2, k, 1', [-25.541390309592067, 103.99745276376741, 1.0]], ['2, k, 2', [-25.67014294201692, 125.46194839313394, 1.0]], ['2, k, 3', [-25.647793393320647, 131.5429632480262, 1.0]], ['2, k, 4', [-6.8942762098648736, 124.4623667188131, 1.0]], ['2, k, 5', [14.595646763740081, 120.40987223989146, 1.0]], ['2, k, 6', [32.00732917799863, 135.04014582738327, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-40.608290657113294, 122.9915559658805, 1.0]], ['2, k, 9', [-65.32728460443721, 129.46847381301805, 1.0]], ['2, k, 10', [-68.39115663220497, 151.82557159435703, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-18.216952787109854, 75.55514269008388, 1.0]], ['2, k, 13', [4.909559791918671, 48.69992851288184, 1.0]], ['2, k, 14', [11.446473569478172, 14.907893730465446, 1.0]], ['2, k, 15', [18.609996552792637, 11.698190812589313, 1.0]], ['2, k, 16', [-31.214449357063767, 75.6067176779638, 1.0]], ['2, k, 17', [-36.88039829343255, 41.55573213527662, 1.0]], ['2, k, 18', [-68.7917785109297, 17.83640396273785, 1.0]], ['2, k, 19', [-62.70100148253746, 13.995785908449529, 1.0]], ['2, k, 20', [-25.67014294201692, 125.46194839313394, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-24.100126, 74.02140800000001, 1.0]], ['2, k, 1', [-24.51594198688662, 102.35454904546783, 1.0]], ['2, k, 2', [-24.644159439589384, 123.73554128186863, 1.0]], ['2, k, 3', [-24.621941693047223, 129.7950459517617, 1.0]], ['2, k, 4', [-5.8044044309604, 122.87344092799054, 1.0]], ['2, k, 5', [15.94995020809517, 119.01704479175287, 1.0]], ['2, k, 6', [33.3270456714398, 133.46247806062965, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-39.55031245720672, 121.44980343410592, 1.0]], ['2, k, 9', [-64.23835300720901, 127.79091560865356, 1.0]], ['2, k, 10', [-67.3135251068323, 150.22672207912296, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-17.082970420696476, 74.07183752121432, 1.0]], ['2, k, 13', [6.568846853763009, 48.088429749094594, 1.0]], ['2, k, 14', [12.139640184264689, 14.501900155488784, 1.0]], ['2, k, 15', [19.294185158945126, 11.34520323258221, 1.0]], ['2, k, 16', [-30.24697128739667, 74.11302692778821, 1.0]], ['2, k, 17', [-35.68846271572973, 40.02597442610796, 1.0]], ['2, k, 18', [-68.40674549117963, 17.59499479450664, 1.0]], ['2, k, 19', [-62.437940616824065, 13.730727921234177, 1.0]], ['2, k, 20', [-24.644159439589384, 123.73554128186863, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-23.210096, 72.53917000000001, 1.0]], ['2, k, 1', [-23.637497188672125, 100.74606894949589, 1.0]], ['2, k, 2', [-23.772685629150182, 122.04019813333866, 1.0]], ['2, k, 3', [-23.752729236665914, 128.07617420717946, 1.0]], ['2, k, 4', [-4.919083813674781, 121.2954675699694, 1.0]], ['2, k, 5', [16.962712364086226, 117.65070379877206, 1.0]], ['2, k, 6', [34.353806297156495, 132.0511015625738, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-38.671735653236034, 119.89876407906135, 1.0]], ['2, k, 9', [-63.22715013410939, 126.08610918834015, 1.0]], ['2, k, 10', [-66.2941719580426, 148.6690969478804, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-16.136159926217584, 72.65304160459372, 1.0]], ['2, k, 13', [7.949274568131219, 47.483138878713746, 1.0]], ['2, k, 14', [12.480154572814019, 14.015935272233357, 1.0]], ['2, k, 15', [19.59738917416728, 10.903809620255178, 1.0]], ['2, k, 16', [-29.416620548728513, 72.60859990831, 1.0]], ['2, k, 17', [-34.69927895786181, 38.500151813769435, 1.0]], ['2, k, 18', [-68.1507015253645, 17.370177523216743, 1.0]], ['2, k, 19', [-62.31904245290887, 13.487569385724864, 1.0]], ['2, k, 20', [-23.772685629150182, 122.04019813333866, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-22.293678000000003, 70.95476599999999, 1.0]], ['2, k, 1', [-22.73014944919654, 99.04261778753148, 1.0]], ['2, k, 2', [-22.872166872062348, 120.25843741197549, 1.0]], ['2, k, 3', [-22.854639780719275, 126.27425400242859, 1.0]], ['2, k, 4', [-3.8809771831815745, 119.62165871448607, 1.0]], ['2, k, 5', [17.962660246478475, 116.26090829989938, 1.0]], ['2, k, 6', [35.34615695352238, 130.64766803668604, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-37.73395845759093, 118.22887723161529, 1.0]], ['2, k, 9', [-62.27000973223751, 124.29564155505304, 1.0]], ['2, k, 10', [-65.32097752843406, 147.08604180866507, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-15.196556813404758, 71.12966739728527, 1.0]], ['2, k, 13', [9.364323188083972, 46.81596915099183, 1.0]], ['2, k, 14', [12.815801992487593, 13.613436007473176, 1.0]], ['2, k, 15', [19.891579436724985, 10.548502294745159, 1.0]], ['2, k, 16', [-28.57261028354895, 71.01787117541551, 1.0]], ['2, k, 17', [-33.7077817532588, 36.92532892757468, 1.0]], ['2, k, 18', [-67.80268576869418, 17.122736232014528, 1.0]], ['2, k, 19', [-62.1151387294093, 13.22503275738709, 1.0]], ['2, k, 20', [-22.872166872062348, 120.25843741197549, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-21.453358, 69.378168, 1.0]], ['2, k, 1', [-21.893906536848718, 97.42053951724066, 1.0]], ['2, k, 2', [-22.03899463298078, 118.61515239630401, 1.0]], ['2, k, 3', [-22.02264238678941, 124.62784740023689, 1.0]], ['2, k, 4', [-3.0235687540801344, 118.05528823498506, 1.0]], ['2, k, 5', [18.862227563353443, 114.97828123498452, 1.0]], ['2, k, 6', [36.23539938255171, 129.35911395780573, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-36.83686939584014, 116.6755475624284, 1.0]], ['2, k, 9', [-61.58241594064674, 122.69328041215098, 1.0]], ['2, k, 10', [-64.62015905540297, 145.8572647327449, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-14.300969368728992, 69.60839612708854, 1.0]], ['2, k, 13', [10.632406553356997, 46.24766182020465, 1.0]], ['2, k, 14', [12.911804580193436, 13.238654940059867, 1.0]], ['2, k, 15', [19.92911140243856, 10.219810485068221, 1.0]], ['2, k, 16', [-27.802170814338538, 69.43279771596411, 1.0]], ['2, k, 17', [-32.79041076699463, 35.379313667938796, 1.0]], ['2, k, 18', [-67.46206391643018, 16.90657730714175, 1.0]], ['2, k, 19', [-61.91769844027225, 12.998797888323596, 1.0]], ['2, k, 20', [-22.03899463298078, 118.61515239630401, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-20.750162, 67.89174999999999, 1.0]], ['2, k, 1', [-21.187223973330052, 95.95799884051225, 1.0]], ['2, k, 2', [-21.330210698882016, 117.17279395893915, 1.0]], ['2, k, 3', [-21.313610681267456, 123.19192881358917, 1.0]], ['2, k, 4', [-2.4033658609263213, 116.67943068225291, 1.0]], ['2, k, 5', [19.69746966431889, 113.85530456435868, 1.0]], ['2, k, 6', [37.04907559577069, 128.27031208503064, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-36.07635517414191, 115.30133956322744, 1.0]], ['2, k, 9', [-60.81318348116309, 121.2059093730004, 1.0]], ['2, k, 10', [-63.8555432336059, 144.8169157031395, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-13.564557721717708, 68.1602413558564, 1.0]], ['2, k, 13', [11.684277998006756, 45.641592659898336, 1.0]], ['2, k, 14', [12.675203980131762, 12.763170443702691, 1.0]], ['2, k, 15', [19.59756062251026, 9.7742086695573, 1.0]], ['2, k, 16', [-27.183151032389507, 67.92820421816141, 1.0]], ['2, k, 17', [-32.038370355686226, 33.93217622251634, 1.0]], ['2, k, 18', [-67.21389435211498, 16.789066441617802, 1.0]], ['2, k, 19', [-61.819535283319524, 12.880452435192009, 1.0]], ['2, k, 20', [-21.330210698882016, 117.17279395893915, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-20.08521, 66.37813200000001, 1.0]], ['2, k, 1', [-20.51699455090195, 94.42098276642125, 1.0]], ['2, k, 2', [-20.655975042511407, 115.62412970009147, 1.0]], ['2, k, 3', [-20.63858225338041, 121.64163407873839, 1.0]], ['2, k, 4', [-1.6484310581913242, 115.21223074812556, 1.0]], ['2, k, 5', [20.59414941740041, 112.60651661889676, 1.0]], ['2, k, 6', [37.92315163462219, 127.0555727105829, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-35.333711542611496, 113.81889034694623, 1.0]], ['2, k, 9', [-60.16991119203049, 119.64391073164926, 1.0]], ['2, k, 10', [-63.150864267191004, 143.08428097082788, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-12.913596661905661, 66.6938774019069, 1.0]], ['2, k, 13', [12.647603776483635, 44.96847284190474, 1.0]], ['2, k, 14', [12.402464052591558, 12.329577631933212, 1.0]], ['2, k, 15', [19.22371305933107, 9.358331959150336, 1.0]], ['2, k, 16', [-26.565415608697727, 66.40381314391695, 1.0]], ['2, k, 17', [-31.350605133773247, 32.4796951369868, 1.0]], ['2, k, 18', [-66.96532275759091, 16.655880366213736, 1.0]], ['2, k, 19', [-61.71177676202984, 12.748631578978564, 1.0]], ['2, k, 20', [-20.655975042511407, 115.62412970009147, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
