[['2, k, 0', [0.01986079, -0.2602932, 1.0]], ['2, k, 1', [0.008092734, 0.03691999, 1.0]], ['2, k, 2', [-0.003596419, 0.3245149, 1.0]], ['2, k, 3', [-0.01092628, 0.4545212, 1.0]], ['2, k, 4', [-0.1706606, 0.1964287, 1.0]], ['2, k, 5', [-0.2241163, -0.0373035, 1.0]], ['2, k, 6', [-0.263596, -0.1987273, 1.0]], ['2, k, 7', [-0.2914131, -0.2538366, 1.0]], ['2, k, 8', [0.1781906, 0.222677, 1.0]], ['2, k, 9', [0.2657134, -0.01319094, 1.0]], ['2, k, 10', [0.26271, -0.1354822, 1.0]], ['2, k, 11', [0.2574813, -0.1851349, 1.0]], ['2, k, 12', [-0.06776484, -0.2607774, 1.0]], ['2, k, 13', [-0.1268124, -0.2711277, 1.0]], ['2, k, 14', [-0.1165902, -0.6131475, 1.0]], ['2, k, 15', [-0.1529272, -0.6990362, 1.0]], ['2, k, 16', [0.1064722, -0.2536846, 1.0]], ['2, k, 17', [0.1724195, -0.2757881, 1.0]], ['2, k, 18', [0.1419767, -0.6189464, 1.0]], ['2, k, 19', [0.1860174, -0.7014222, 1.0]], ['2, k, 20', [-0.0008488133, 0.253709, 1.0]], ['2, k, 21', [-0.3166849, -0.3268431, 1.0]], ['2, k, 22', [-0.2839262, -0.2910227, 1.0]], ['2, k, 23', [0.2431029, -0.2176839, 1.0]], ['2, k, 24', [0.2365488, -0.172534, 1.0]]]
[['2, k, 0', [0.01676101, -0.2624559, 1.0]], ['2, k, 1', [0.01088584, 0.0341582, 1.0]], ['2, k, 2', [0.008413909, 0.3218352, 1.0]], ['2, k, 3', [0.006112227, 0.4501467, 1.0]], ['2, k, 4', [-0.1678257, 0.2095512, 1.0]], ['2, k, 5', [-0.3879379, 0.1018609, 1.0]], ['2, k, 6', [-0.5658247, 0.02987015, 1.0]], ['2, k, 7', [-0.6534833, -0.0003674691, 1.0]], ['2, k, 8', [0.1900967, 0.2196908, 1.0]], ['2, k, 9', [0.2819952, 0.02255179, 1.0]], ['2, k, 10', [0.234853, -0.1051653, 1.0]], ['2, k, 11', [0.1981717, -0.1235372, 1.0]], ['2, k, 12', [-0.07132873, -0.2613714, 1.0]], ['2, k, 13', [-0.1283362, -0.2752715, 1.0]], ['2, k, 14', [-0.1204328, -0.6168568, 1.0]], ['2, k, 15', [-0.1158579, -0.6522908, 1.0]], ['2, k, 16', [0.103112, -0.2569818, 1.0]], ['2, k, 17', [0.1717862, -0.2741268, 1.0]], ['2, k, 18', [0.1433733, -0.6180986, 1.0]], ['2, k, 19', [0.1869898, -0.7007822, 1.0]], ['2, k, 20', [0.008861886, 0.250899, 1.0]], ['2, k, 21', [-0.7178262, -0.0457454, 1.0]], ['2, k, 22', [-0.662032, -0.04272527, 1.0]], ['2, k, 23', [0.216002, -0.1803345, 1.0]], ['2, k, 24', [0.1598329, -0.1189453, 1.0]]]
[['2, k, 0', [0.01618036, -0.2620205, 1.0]], ['2, k, 1', [0.01106967, 0.03418923, 1.0]], ['2, k, 2', [0.009384621, 0.3215464, 1.0]], ['2, k, 3', [0.008145595, 0.4495227, 1.0]], ['2, k, 4', [-0.1708787, 0.2152266, 1.0]], ['2, k, 5', [-0.3981267, 0.1244691, 1.0]], ['2, k, 6', [-0.5933557, 0.07016862, 1.0]], ['2, k, 7', [-0.6798425, 0.05879639, 1.0]], ['2, k, 8', [0.1908809, 0.2195985, 1.0]], ['2, k, 9', [0.2823447, 0.02251117, 1.0]], ['2, k, 10', [0.2312468, -0.1029269, 1.0]], ['2, k, 11', [0.1986335, -0.1254721, 1.0]], ['2, k, 12', [-0.07177656, -0.2604888, 1.0]], ['2, k, 13', [-0.1283342, -0.275274, 1.0]], ['2, k, 14', [-0.118594, -0.6161728, 1.0]], ['2, k, 15', [-0.1531163, -0.7029291, 1.0]], ['2, k, 16', [0.1023024, -0.2565864, 1.0]], ['2, k, 17', [0.1717097, -0.2744492, 1.0]], ['2, k, 18', [0.1433524, -0.618454, 1.0]], ['2, k, 19', [0.1871187, -0.7010553, 1.0]], ['2, k, 20', [0.009616862, 0.2507298, 1.0]], ['2, k, 21', [-0.7490318, 0.03390696, 1.0]], ['2, k, 22', [-0.7013656, 0.007626674, 1.0]], ['2, k, 23', [0.2167286, -0.185686, 1.0]], ['2, k, 24', [0.1600393, -0.1168013, 1.0]]]
[['2, k, 0', [0.01576303, -0.2618758, 1.0]], ['2, k, 1', [0.01109366, 0.03411319, 1.0]], ['2, k, 2', [0.009613588, 0.3212212, 1.0]], ['2, k, 3', [0.009314002, 0.4487377, 1.0]], ['2, k, 4', [-0.1743399, 0.2168127, 1.0]], ['2, k, 5', [-0.413204, 0.1682036, 1.0]], ['2, k, 6', [-0.6115581, 0.1360249, 1.0]], ['2, k, 7', [-0.6934565, 0.1230013, 1.0]], ['2, k, 8', [0.1915945, 0.2189701, 1.0]], ['2, k, 9', [0.2828347, 0.02262678, 1.0]], ['2, k, 10', [0.2321047, -0.103356, 1.0]], ['2, k, 11', [0.1978031, -0.1254874, 1.0]], ['2, k, 12', [-0.07201854, -0.2601625, 1.0]], ['2, k, 13', [-0.1283307, -0.2753734, 1.0]], ['2, k, 14', [-0.1193051, -0.6164694, 1.0]], ['2, k, 15', [-0.1535012, -0.7033143, 1.0]], ['2, k, 16', [0.1017659, -0.2565526, 1.0]], ['2, k, 17', [0.1716633, -0.2743766, 1.0]], ['2, k, 18', [0.1435564, -0.6184003, 1.0]], ['2, k, 19', [0.1871539, -0.7010862, 1.0]], ['2, k, 20', [0.00980965, 0.2504809, 1.0]], ['2, k, 21', [-0.7624568, 0.09570964, 1.0]], ['2, k, 22', [-0.6924497, 0.08904419, 1.0]], ['2, k, 23', [0.2144873, -0.1818742, 1.0]], ['2, k, 24', [0.1596077, -0.1194391, 1.0]]]
[['2, k, 0', [0.01490334, -0.261036, 1.0]], ['2, k, 1', [0.01117754, 0.03418831, 1.0]], ['2, k, 2', [0.01027013, 0.3209794, 1.0]], ['2, k, 3', [0.01028575, 0.4485098, 1.0]], ['2, k, 4', [-0.177473, 0.2238652, 1.0]], ['2, k, 5', [-0.4111146, 0.1983763, 1.0]], ['2, k, 6', [-0.5963063, 0.1953629, 1.0]], ['2, k, 7', [-0.6808301, 0.1932296, 1.0]], ['2, k, 8', [0.1923755, 0.2188655, 1.0]], ['2, k, 9', [0.2828175, 0.02263389, 1.0]], ['2, k, 10', [0.2289442, -0.1020199, 1.0]], ['2, k, 11', [0.1958782, -0.1230029, 1.0]], ['2, k, 12', [-0.0725314, -0.2587559, 1.0]], ['2, k, 13', [-0.1283949, -0.2755497, 1.0]], ['2, k, 14', [-0.1199706, -0.6168415, 1.0]], ['2, k, 15', [-0.1532118, -0.704066, 1.0]], ['2, k, 16', [0.1007641, -0.2560761, 1.0]], ['2, k, 17', [0.1716186, -0.2743805, 1.0]], ['2, k, 18', [0.143601, -0.6184152, 1.0]], ['2, k, 19', [0.187154, -0.7011226, 1.0]], ['2, k, 20', [0.01029743, 0.2503584, 1.0]], ['2, k, 21', [-0.749025, 0.173912, 1.0]], ['2, k, 22', [-0.6630816, 0.1591191, 1.0]], ['2, k, 23', [0.2101867, -0.1765403, 1.0]], ['2, k, 24', [0.1495192, -0.1195658, 1.0]]]
[['2, k, 0', [0.01388395, -0.2600106, 1.0]], ['2, k, 1', [0.01120941, 0.03442936, 1.0]], ['2, k, 2', [0.01068878, 0.3210753, 1.0]], ['2, k, 3', [0.01103916, 0.4483321, 1.0]], ['2, k, 4', [-0.1771783, 0.2318451, 1.0]], ['2, k, 5', [-0.4121291, 0.2331576, 1.0]], ['2, k, 6', [-0.6179302, 0.2560349, 1.0]], ['2, k, 7', [-0.6945334, 0.2691595, 1.0]], ['2, k, 8', [0.1930851, 0.2183204, 1.0]], ['2, k, 9', [0.2828305, 0.02262617, 1.0]], ['2, k, 10', [0.2334503, -0.1026817, 1.0]], ['2, k, 11', [0.1958579, -0.1275458, 1.0]], ['2, k, 12', [-0.07333704, -0.2569531, 1.0]], ['2, k, 13', [-0.1285304, -0.2757077, 1.0]], ['2, k, 14', [-0.119976, -0.6170626, 1.0]], ['2, k, 15', [-0.1197364, -0.6525123, 1.0]], ['2, k, 16', [0.09964932, -0.2555081, 1.0]], ['2, k, 17', [0.1715552, -0.2743848, 1.0]], ['2, k, 18', [0.1441773, -0.6184376, 1.0]], ['2, k, 19', [0.1874065, -0.7013026, 1.0]], ['2, k, 20', [0.01061414, 0.2504961, 1.0]], ['2, k, 21', [-0.7652603, 0.2705524, 1.0]], ['2, k, 22', [-0.7409006, 0.2380904, 1.0]], ['2, k, 23', [0.2098503, -0.1815752, 1.0]], ['2, k, 24', [0.1576801, -0.1207991, 1.0]]]
[['2, k, 0', [0.01321654, -0.2592741, 1.0]], ['2, k, 1', [0.01117329, 0.03456075, 1.0]], ['2, k, 2', [0.01073343, 0.3210595, 1.0]], ['2, k, 3', [0.01157392, 0.4475839, 1.0]], ['2, k, 4', [-0.1756498, 0.2373513, 1.0]], ['2, k, 5', [-0.412081, 0.2706991, 1.0]], ['2, k, 6', [-0.5962887, 0.3178401, 1.0]], ['2, k, 7', [-0.6788358, 0.3415355, 1.0]], ['2, k, 8', [0.1937434, 0.2180145, 1.0]], ['2, k, 9', [0.2827421, 0.02291057, 1.0]], ['2, k, 10', [0.2305535, -0.1009452, 1.0]], ['2, k, 11', [0.1932823, -0.1261307, 1.0]], ['2, k, 12', [-0.07377408, -0.2556113, 1.0]], ['2, k, 13', [-0.1285793, -0.2756905, 1.0]], ['2, k, 14', [-0.1202991, -0.6170833, 1.0]], ['2, k, 15', [-0.1203417, -0.6525347, 1.0]], ['2, k, 16', [0.0989589, -0.2552595, 1.0]], ['2, k, 17', [0.171479, -0.2743998, 1.0]], ['2, k, 18', [0.144509, -0.6185291, 1.0]], ['2, k, 19', [0.1874351, -0.7015414, 1.0]], ['2, k, 20', [0.01064772, 0.2505034, 1.0]], ['2, k, 21', [-0.7507468, 0.360536, 1.0]], ['2, k, 22', [-0.7279605, 0.3199633, 1.0]], ['2, k, 23', [0.2087298, -0.1770047, 1.0]], ['2, k, 24', [0.1517964, -0.1187291, 1.0]]]
[['2, k, 0', [0.01271661, -0.2587212, 1.0]], ['2, k, 1', [0.01110572, 0.03466624, 1.0]], ['2, k, 2', [0.01074866, 0.3209622, 1.0]], ['2, k, 3', [0.01163092, 0.4473385, 1.0]], ['2, k, 4', [-0.174538, 0.241595, 1.0]], ['2, k, 5', [-0.4083848, 0.3016824, 1.0]], ['2, k, 6', [-0.5810224, 0.3715097, 1.0]], ['2, k, 7', [-0.6381153, 0.405951, 1.0]], ['2, k, 8', [0.1939151, 0.2178795, 1.0]], ['2, k, 9', [0.2823758, 0.02337335, 1.0]], ['2, k, 10', [0.2283569, -0.09932473, 1.0]], ['2, k, 11', [0.1914545, -0.1243477, 1.0]], ['2, k, 12', [-0.07405148, -0.2547255, 1.0]], ['2, k, 13', [-0.1286158, -0.2757363, 1.0]], ['2, k, 14', [-0.1208891, -0.6172743, 1.0]], ['2, k, 15', [-0.1212268, -0.6527222, 1.0]], ['2, k, 16', [0.09836893, -0.2550175, 1.0]], ['2, k, 17', [0.1713834, -0.2743441, 1.0]], ['2, k, 18', [0.1448603, -0.6185433, 1.0]], ['2, k, 19', [0.1875724, -0.7016612, 1.0]], ['2, k, 20', [0.01065342, 0.2504628, 1.0]], ['2, k, 21', [-0.6916482, 0.4349896, 1.0]], ['2, k, 22', [-0.670212, 0.3825631, 1.0]], ['2, k, 23', [0.2058972, -0.1800973, 1.0]], ['2, k, 24', [0.1546439, -0.1210242, 1.0]]]
[['2, k, 0', [0.01182343, -0.257307, 1.0]], ['2, k, 1', [0.01082846, 0.03516343, 1.0]], ['2, k, 2', [0.01068537, 0.3209991, 1.0]], ['2, k, 3', [0.01166734, 0.4473444, 1.0]], ['2, k, 4', [-0.1748729, 0.2494084, 1.0]], ['2, k, 5', [-0.4003621, 0.3430061, 1.0]], ['2, k, 6', [-0.5854421, 0.4465904, 1.0]], ['2, k, 7', [-0.6512039, 0.4916808, 1.0]], ['2, k, 8', [0.1938599, 0.217686, 1.0]], ['2, k, 9', [0.2822293, 0.02374385, 1.0]], ['2, k, 10', [0.2266651, -0.0981176, 1.0]], ['2, k, 11', [0.1934363, -0.125475, 1.0]], ['2, k, 12', [-0.07457098, -0.2527363, 1.0]], ['2, k, 13', [-0.1286814, -0.2761016, 1.0]], ['2, k, 14', [-0.1220533, -0.6178822, 1.0]], ['2, k, 15', [-0.1227152, -0.6533235, 1.0]], ['2, k, 16', [0.09729512, -0.2541424, 1.0]], ['2, k, 17', [0.1712139, -0.2742023, 1.0]], ['2, k, 18', [0.1449583, -0.6184405, 1.0]], ['2, k, 19', [0.1874947, -0.7016446, 1.0]], ['2, k, 20', [0.01056732, 0.2505585, 1.0]], ['2, k, 21', [-0.7203559, 0.5239392, 1.0]], ['2, k, 22', [-0.6822038, 0.4715246, 1.0]], ['2, k, 23', [0.2131777, -0.1863809, 1.0]], ['2, k, 24', [0.1513929, -0.1187955, 1.0]]]
[['2, k, 0', [0.01167392, -0.2568659, 1.0]], ['2, k, 1', [0.0106719, 0.03542876, 1.0]], ['2, k, 2', [0.010446, 0.3210799, 1.0]], ['2, k, 3', [0.01157257, 0.447441, 1.0]], ['2, k, 4', [-0.1748613, 0.2488986, 1.0]], ['2, k, 5', [-0.38855, 0.3679162, 1.0]], ['2, k, 6', [-0.5756274, 0.5316744, 1.0]], ['2, k, 7', [-0.6304045, 0.557586, 1.0]], ['2, k, 8', [0.1931849, 0.2181889, 1.0]], ['2, k, 9', [0.2818404, 0.02459877, 1.0]], ['2, k, 10', [0.2335085, -0.0985082, 1.0]], ['2, k, 11', [0.20392, -0.1107667, 1.0]], ['2, k, 12', [-0.07461458, -0.2523471, 1.0]], ['2, k, 13', [-0.128727, -0.276024, 1.0]], ['2, k, 14', [-0.1224855, -0.617831, 1.0]], ['2, k, 15', [-0.123221, -0.6532751, 1.0]], ['2, k, 16', [0.09711158, -0.2537636, 1.0]], ['2, k, 17', [0.1710794, -0.2740171, 1.0]], ['2, k, 18', [0.1450038, -0.6182939, 1.0]], ['2, k, 19', [0.1874934, -0.7015247, 1.0]], ['2, k, 20', [0.01037962, 0.250672, 1.0]], ['2, k, 21', [-0.6875329, 0.5865255, 1.0]], ['2, k, 22', [-0.6506962, 0.5336857, 1.0]], ['2, k, 23', [0.2101067, -0.1781258, 1.0]], ['2, k, 24', [0.1664054, -0.1080338, 1.0]]]
[['2, k, 0', [0.01102738, -0.2558248, 1.0]], ['2, k, 1', [0.01047191, 0.03600274, 1.0]], ['2, k, 2', [0.01041804, 0.3213573, 1.0]], ['2, k, 3', [0.01112745, 0.4477099, 1.0]], ['2, k, 4', [-0.1668728, 0.2571747, 1.0]], ['2, k, 5', [-0.3438238, 0.3997261, 1.0]], ['2, k, 6', [-0.4963028, 0.6000381, 1.0]], ['2, k, 7', [-0.5592954, 0.6729159, 1.0]], ['2, k, 8', [0.1920431, 0.2179428, 1.0]], ['2, k, 9', [0.2812115, 0.02536054, 1.0]], ['2, k, 10', [0.2268689, -0.09543201, 1.0]], ['2, k, 11', [0.1952132, -0.1179057, 1.0]], ['2, k, 12', [-0.07512444, -0.25065, 1.0]], ['2, k, 13', [-0.1288095, -0.2759028, 1.0]], ['2, k, 14', [-0.1226632, -0.6177801, 1.0]], ['2, k, 15', [-0.1235559, -0.6532351, 1.0]], ['2, k, 16', [0.09648816, -0.2532917, 1.0]], ['2, k, 17', [0.1710774, -0.2739983, 1.0]], ['2, k, 18', [0.1462057, -0.6185924, 1.0]], ['2, k, 19', [0.1877566, -0.7022605, 1.0]], ['2, k, 20', [0.01032815, 0.2509983, 1.0]], ['2, k, 21', [-0.6083261, 0.723965, 1.0]], ['2, k, 22', [-0.6009809, 0.6652829, 1.0]], ['2, k, 23', [0.2070652, -0.1806865, 1.0]], ['2, k, 24', [0.1532944, -0.1184222, 1.0]]]
[['2, k, 0', [0.01041744, -0.2544821, 1.0]], ['2, k, 1', [0.009960528, 0.03690616, 1.0]], ['2, k, 2', [0.009943292, 0.3217636, 1.0]], ['2, k, 3', [0.01040918, 0.4478061, 1.0]], ['2, k, 4', [-0.1636337, 0.263927, 1.0]], ['2, k, 5', [-0.3305096, 0.4534544, 1.0]], ['2, k, 6', [-0.4710273, 0.659751, 1.0]], ['2, k, 7', [-0.5112889, 0.7079642, 1.0]], ['2, k, 8', [0.191561, 0.21803, 1.0]], ['2, k, 9', [0.2791929, 0.02671214, 1.0]], ['2, k, 10', [0.2104279, -0.1172604, 1.0]], ['2, k, 11', [0.1774998, -0.1436852, 1.0]], ['2, k, 12', [-0.07552988, -0.2484495, 1.0]], ['2, k, 13', [-0.1288455, -0.2758569, 1.0]], ['2, k, 14', [-0.1225536, -0.6177761, 1.0]], ['2, k, 15', [-0.1237222, -0.6532373, 1.0]], ['2, k, 16', [0.09578802, -0.2526166, 1.0]], ['2, k, 17', [0.1710431, -0.2739743, 1.0]], ['2, k, 18', [0.1462171, -0.6185724, 1.0]], ['2, k, 19', [0.1877277, -0.7022597, 1.0]], ['2, k, 20', [0.009868486, 0.2515069, 1.0]], ['2, k, 21', [-0.5638879, 0.760271, 1.0]], ['2, k, 22', [-0.5423684, 0.694594, 1.0]], ['2, k, 23', [0.2058188, -0.1922432, 1.0]], ['2, k, 24', [0.1337334, -0.1420927, 1.0]]]
[['2, k, 0', [0.01008222, -0.2539127, 1.0]], ['2, k, 1', [0.009634694, 0.03734474, 1.0]], ['2, k, 2', [0.009534305, 0.3219998, 1.0]], ['2, k, 3', [0.009078984, 0.4481509, 1.0]], ['2, k, 4', [-0.1569651, 0.2695789, 1.0]], ['2, k, 5', [-0.3192748, 0.4634157, 1.0]], ['2, k, 6', [-0.4242485, 0.6731837, 1.0]], ['2, k, 7', [-0.4687271, 0.7420819, 1.0]], ['2, k, 8', [0.1904393, 0.218234, 1.0]], ['2, k, 9', [0.2789187, 0.02690144, 1.0]], ['2, k, 10', [0.2114093, -0.1165432, 1.0]], ['2, k, 11', [0.1796233, -0.1458885, 1.0]], ['2, k, 12', [-0.07574116, -0.2473693, 1.0]], ['2, k, 13', [-0.1288238, -0.2758352, 1.0]], ['2, k, 14', [-0.1226105, -0.6177192, 1.0]], ['2, k, 15', [-0.1232894, -0.6531697, 1.0]], ['2, k, 16', [0.09533873, -0.2524318, 1.0]], ['2, k, 17', [0.1709752, -0.2740248, 1.0]], ['2, k, 18', [0.1472895, -0.6188056, 1.0]], ['2, k, 19', [0.1880052, -0.7028489, 1.0]], ['2, k, 20', [0.009497601, 0.2517987, 1.0]], ['2, k, 21', [-0.5118701, 0.8013729, 1.0]], ['2, k, 22', [-0.5109813, 0.756991, 1.0]], ['2, k, 23', [0.203344, -0.1911801, 1.0]], ['2, k, 24', [0.1341978, -0.1380018, 1.0]]]
[['2, k, 0', [0.00939974, -0.2523953, 1.0]], ['2, k, 1', [0.009413743, 0.03780251, 1.0]], ['2, k, 2', [0.009479225, 0.3219789, 1.0]], ['2, k, 3', [0.008810019, 0.4482234, 1.0]], ['2, k, 4', [-0.1525712, 0.2808719, 1.0]], ['2, k, 5', [-0.3040994, 0.4842475, 1.0]], ['2, k, 6', [-0.3823492, 0.6695183, 1.0]], ['2, k, 7', [-0.41774, 0.7619067, 1.0]], ['2, k, 8', [0.18831, 0.2185498, 1.0]], ['2, k, 9', [0.2787628, 0.02689583, 1.0]], ['2, k, 10', [0.2188276, -0.09648429, 1.0]], ['2, k, 11', [0.1879092, -0.1296618, 1.0]], ['2, k, 12', [-0.07593538, -0.2447547, 1.0]], ['2, k, 13', [-0.1288163, -0.2758469, 1.0]], ['2, k, 14', [-0.1223071, -0.6177955, 1.0]], ['2, k, 15', [-0.1229207, -0.6532474, 1.0]], ['2, k, 16', [0.09425832, -0.2516951, 1.0]], ['2, k, 17', [0.1709567, -0.2740915, 1.0]], ['2, k, 18', [0.1473327, -0.6188817, 1.0]], ['2, k, 19', [0.188154, -0.7028753, 1.0]], ['2, k, 20', [0.009434089, 0.2518461, 1.0]], ['2, k, 21', [-0.4547225, 0.8231958, 1.0]], ['2, k, 22', [-0.4630784, 0.7908803, 1.0]], ['2, k, 23', [0.2068889, -0.1829237, 1.0]], ['2, k, 24', [0.1447969, -0.1221222, 1.0]]]
[['2, k, 0', [0.008947849, -0.2514381, 1.0]], ['2, k, 1', [0.009225725, 0.03870333, 1.0]], ['2, k, 2', [0.009499893, 0.3224975, 1.0]], ['2, k, 3', [0.00788262, 0.4484726, 1.0]], ['2, k, 4', [-0.1530089, 0.280656, 1.0]], ['2, k, 5', [-0.2842039, 0.489011, 1.0]], ['2, k, 6', [-0.326386, 0.6710537, 1.0]], ['2, k, 7', [-0.3628455, 0.7644229, 1.0]], ['2, k, 8', [0.1864151, 0.2179508, 1.0]], ['2, k, 9', [0.2780924, 0.02781595, 1.0]], ['2, k, 10', [0.2232476, -0.1058376, 1.0]], ['2, k, 11', [0.1854043, -0.1370376, 1.0]], ['2, k, 12', [-0.07618702, -0.2436567, 1.0]], ['2, k, 13', [-0.1287859, -0.2759106, 1.0]], ['2, k, 14', [-0.1222187, -0.617825, 1.0]], ['2, k, 15', [-0.1231382, -0.6532792, 1.0]], ['2, k, 16', [0.09368507, -0.2511014, 1.0]], ['2, k, 17', [0.1709484, -0.274114, 1.0]], ['2, k, 18', [0.147064, -0.6190335, 1.0]], ['2, k, 19', [0.1881146, -0.702915, 1.0]], ['2, k, 20', [0.009416631, 0.2524738, 1.0]], ['2, k, 21', [-0.3972163, 0.8274788, 1.0]], ['2, k, 22', [-0.4010212, 0.7869582, 1.0]], ['2, k, 23', [0.2115722, -0.1893185, 1.0]], ['2, k, 24', [0.1426975, -0.1279711, 1.0]]]
[['2, k, 0', [0.008553152, -0.2495387, 1.0]], ['2, k, 1', [0.007860747, 0.04072811, 1.0]], ['2, k, 2', [0.006076269, 0.3244982, 1.0]], ['2, k, 3', [0.003100037, 0.4501869, 1.0]], ['2, k, 4', [-0.1529463, 0.2810768, 1.0]], ['2, k, 5', [-0.2438674, 0.485072, 1.0]], ['2, k, 6', [-0.2533466, 0.7203293, 1.0]], ['2, k, 7', [-0.2812558, 0.8148127, 1.0]], ['2, k, 8', [0.1851673, 0.2185921, 1.0]], ['2, k, 9', [0.2778189, 0.02775308, 1.0]], ['2, k, 10', [0.2219856, -0.1100496, 1.0]], ['2, k, 11', [0.1868709, -0.1382923, 1.0]], ['2, k, 12', [-0.07636184, -0.2419014, 1.0]], ['2, k, 13', [-0.1287331, -0.2759361, 1.0]], ['2, k, 14', [-0.1225168, -0.6178957, 1.0]], ['2, k, 15', [-0.1232768, -0.6534351, 1.0]], ['2, k, 16', [0.09310412, -0.2493125, 1.0]], ['2, k, 17', [0.1712217, -0.2741824, 1.0]], ['2, k, 18', [0.1474357, -0.6190025, 1.0]], ['2, k, 19', [0.187813, -0.7031898, 1.0]], ['2, k, 20', [0.006636824, 0.2545635, 1.0]], ['2, k, 21', [-0.2966277, 0.8764919, 1.0]], ['2, k, 22', [-0.3087348, 0.8389648, 1.0]], ['2, k, 23', [0.2101235, -0.1876134, 1.0]], ['2, k, 24', [0.1426618, -0.1287149, 1.0]]]
[['2, k, 0', [0.008541609, -0.2485985, 1.0]], ['2, k, 1', [0.007022968, 0.04206155, 1.0]], ['2, k, 2', [0.004055721, 0.3259688, 1.0]], ['2, k, 3', [-0.0003198817, 0.4501198, 1.0]], ['2, k, 4', [-0.1530393, 0.2788385, 1.0]], ['2, k, 5', [-0.2179505, 0.5256016, 1.0]], ['2, k, 6', [-0.2299206, 0.7551395, 1.0]], ['2, k, 7', [-0.2331448, 0.8353683, 1.0]], ['2, k, 8', [0.1837721, 0.2191342, 1.0]], ['2, k, 9', [0.2776659, 0.02791457, 1.0]], ['2, k, 10', [0.2215515, -0.1115427, 1.0]], ['2, k, 11', [0.1884342, -0.1416277, 1.0]], ['2, k, 12', [-0.07636315, -0.2413506, 1.0]], ['2, k, 13', [-0.1285866, -0.275982, 1.0]], ['2, k, 14', [-0.1243928, -0.6176633, 1.0]], ['2, k, 15', [-0.1252511, -0.6532615, 1.0]], ['2, k, 16', [0.09309924, -0.2481385, 1.0]], ['2, k, 17', [0.1711641, -0.2743185, 1.0]], ['2, k, 18', [0.1475124, -0.6192004, 1.0]], ['2, k, 19', [0.1879227, -0.7033689, 1.0]], ['2, k, 20', [0.00490606, 0.2560473, 1.0]], ['2, k, 21', [-0.2478683, 0.9040013, 1.0]], ['2, k, 22', [-0.2556431, 0.8399316, 1.0]], ['2, k, 23', [0.213662, -0.1932384, 1.0]], ['2, k, 24', [0.1423851, -0.1360527, 1.0]]]
[['2, k, 0', [0.00870009, -0.2475012, 1.0]], ['2, k, 1', [0.006768038, 0.04246345, 1.0]], ['2, k, 2', [0.003623199, 0.3259337, 1.0]], ['2, k, 3', [-0.001293608, 0.4513295, 1.0]], ['2, k, 4', [-0.1530629, 0.2762833, 1.0]], ['2, k, 5', [-0.2082042, 0.4948407, 1.0]], ['2, k, 6', [-0.2004794, 0.7485766, 1.0]], ['2, k, 7', [-0.1891393, 0.8326014, 1.0]], ['2, k, 8', [0.1815809, 0.2203403, 1.0]], ['2, k, 9', [0.2769749, 0.02773087, 1.0]], ['2, k, 10', [0.2292474, -0.1086181, 1.0]], ['2, k, 11', [0.1942331, -0.1359388, 1.0]], ['2, k, 12', [-0.07607855, -0.2406901, 1.0]], ['2, k, 13', [-0.1285118, -0.2761938, 1.0]], ['2, k, 14', [-0.1239855, -0.6176727, 1.0]], ['2, k, 15', [-0.1249984, -0.6532766, 1.0]], ['2, k, 16', [0.09307142, -0.2467188, 1.0]], ['2, k, 17', [0.1710947, -0.274394, 1.0]], ['2, k, 18', [0.1474625, -0.6192738, 1.0]], ['2, k, 19', [0.1879326, -0.7034112, 1.0]], ['2, k, 20', [0.004529712, 0.2561093, 1.0]], ['2, k, 21', [-0.1935783, 0.9012612, 1.0]], ['2, k, 22', [-0.2099461, 0.8303982, 1.0]], ['2, k, 23', [0.2143493, -0.1904679, 1.0]], ['2, k, 24', [0.1496094, -0.1306565, 1.0]]]
[['2, k, 0', [0.008785182, -0.2459168, 1.0]], ['2, k, 1', [0.006124988, 0.0436171, 1.0]], ['2, k, 2', [0.002309789, 0.3264897, 1.0]], ['2, k, 3', [-0.002807471, 0.4515842, 1.0]], ['2, k, 4', [-0.1530704, 0.2758168, 1.0]], ['2, k, 5', [-0.2048286, 0.5013491, 1.0]], ['2, k, 6', [-0.1651237, 0.7230452, 1.0]], ['2, k, 7', [-0.1517637, 0.8131196, 1.0]], ['2, k, 8', [0.1767972, 0.2234264, 1.0]], ['2, k, 9', [0.2760885, 0.03076317, 1.0]], ['2, k, 10', [0.2333197, -0.1016345, 1.0]], ['2, k, 11', [0.1990501, -0.1336188, 1.0]], ['2, k, 12', [-0.07587513, -0.2395814, 1.0]], ['2, k, 13', [-0.1282838, -0.2765856, 1.0]], ['2, k, 14', [-0.1271589, -0.6178768, 1.0]], ['2, k, 15', [-0.1285007, -0.6535133, 1.0]], ['2, k, 16', [0.09302441, -0.2448715, 1.0]], ['2, k, 17', [0.1710296, -0.2744202, 1.0]], ['2, k, 18', [0.1474474, -0.6192654, 1.0]], ['2, k, 19', [0.1880485, -0.7033447, 1.0]], ['2, k, 20', [0.003371447, 0.2568321, 1.0]], ['2, k, 21', [-0.1455955, 0.8811876, 1.0]], ['2, k, 22', [-0.1684774, 0.8529212, 1.0]], ['2, k, 23', [0.2138991, -0.1906172, 1.0]], ['2, k, 24', [0.1582767, -0.1265287, 1.0]]]
