[['2, k, 0', [-0.398347, -0.259495, 1.0]], ['2, k, 1', [-0.38234, 0.0660601, 1.0]], ['2, k, 2', [-0.364297, 0.382837, 1.0]], ['2, k, 3', [-0.356104, 0.539543, 1.0]], ['2, k, 4', [-0.53579, 0.283889, 1.0]], ['2, k, 5', [-0.690305, 0.288098, 1.0]], ['2, k, 6', [-0.656662, 0.348342, 1.0]], ['2, k, 7', [-0.646079, 0.388021, 1.0]], ['2, k, 8', [-0.184101, 0.30196, 1.0]], ['2, k, 9', [0.00572371, 0.327711, 1.0]], ['2, k, 10', [0.00627638, 0.384085, 1.0]], ['2, k, 11', [-0.0103872, 0.400509, 1.0]], ['2, k, 12', [-0.472617, -0.259724, 1.0]], ['2, k, 13', [-0.507368, -0.579081, 1.0]], ['2, k, 14', [-0.542117, -1.02587, 1.0]], ['2, k, 15', [-0.553223, -1.08984, 1.0]], ['2, k, 16', [-0.312245, -0.251569, 1.0]], ['2, k, 17', [-0.284147, -0.638759, 1.0]], ['2, k, 18', [-0.280045, -1.02815, 1.0]], ['2, k, 19', [-0.251709, -1.09766, 1.0]], ['2, k, 20', [-0.36917, 0.304944, 1.0]], ['2, k, 21', [-0.622006, 0.410443, 1.0]], ['2, k, 22', [-0.679504, 0.432235, 1.0]], ['2, k, 23', [-0.0310271, 0.408197, 1.0]], ['2, k, 24', [-0.0312998, 0.445459, 1.0]]]
[['2, k, 0', [-0.393448, -0.251723, 1.0]], ['2, k, 1', [-0.381452, 0.0724448, 1.0]], ['2, k, 2', [-0.367172, 0.38822, 1.0]], ['2, k, 3', [-0.354803, 0.527691, 1.0]], ['2, k, 4', [-0.534498, 0.290707, 1.0]], ['2, k, 5', [-0.666245, 0.314203, 1.0]], ['2, k, 6', [-0.66269, 0.395693, 1.0]], ['2, k, 7', [-0.646604, 0.450228, 1.0]], ['2, k, 8', [-0.183418, 0.303367, 1.0]], ['2, k, 9', [0.00927634, 0.345383, 1.0]], ['2, k, 10', [-0.000641289, 0.439522, 1.0]], ['2, k, 11', [-0.00956898, 0.459875, 1.0]], ['2, k, 12', [-0.467268, -0.247062, 1.0]], ['2, k, 13', [-0.509877, -0.652698, 1.0]], ['2, k, 14', [-0.540448, -1.02888, 1.0]], ['2, k, 15', [-0.55153, -1.08933, 1.0]], ['2, k, 16', [-0.307245, -0.247419, 1.0]], ['2, k, 17', [-0.291059, -0.69691, 1.0]], ['2, k, 18', [-0.279296, -1.0408, 1.0]], ['2, k, 19', [-0.25624, -1.0963, 1.0]], ['2, k, 20', [-0.370981, 0.310111, 1.0]], ['2, k, 21', [-0.615208, 0.478454, 1.0]], ['2, k, 22', [-0.685789, 0.478643, 1.0]], ['2, k, 23', [-0.0190286, 0.476982, 1.0]], ['2, k, 24', [-0.075744, 0.460376, 1.0]]]
[['2, k, 0', [-0.393176, -0.251313, 1.0]], ['2, k, 1', [-0.381339, 0.0729003, 1.0]], ['2, k, 2', [-0.367244, 0.388676, 1.0]], ['2, k, 3', [-0.354757, 0.527053, 1.0]], ['2, k, 4', [-0.534419, 0.291081, 1.0]], ['2, k, 5', [-0.666036, 0.314658, 1.0]], ['2, k, 6', [-0.663398, 0.398836, 1.0]], ['2, k, 7', [-0.64682, 0.454722, 1.0]], ['2, k, 8', [-0.183376, 0.303563, 1.0]], ['2, k, 9', [0.0102363, 0.345088, 1.0]], ['2, k, 10', [-0.000685195, 0.442289, 1.0]], ['2, k, 11', [-0.0098207, 0.462862, 1.0]], ['2, k, 12', [-0.466962, -0.245853, 1.0]], ['2, k, 13', [-0.509871, -0.651088, 1.0]], ['2, k, 14', [-0.540511, -1.02842, 1.0]], ['2, k, 15', [-0.551656, -1.08888, 1.0]], ['2, k, 16', [-0.307074, -0.247481, 1.0]], ['2, k, 17', [-0.291043, -0.696784, 1.0]], ['2, k, 18', [-0.279422, -1.0408, 1.0]], ['2, k, 19', [-0.256646, -1.09578, 1.0]], ['2, k, 20', [-0.371016, 0.310591, 1.0]], ['2, k, 21', [-0.61884, 0.483536, 1.0]], ['2, k, 22', [-0.685386, 0.472685, 1.0]], ['2, k, 23', [-0.0207598, 0.479394, 1.0]], ['2, k, 24', [-0.0506333, 0.450493, 1.0]]]
[['2, k, 0', [-0.392348, -0.250893, 1.0]], ['2, k, 1', [-0.380723, 0.0734531, 1.0]], ['2, k, 2', [-0.36675, 0.389404, 1.0]], ['2, k, 3', [-0.354973, 0.525311, 1.0]], ['2, k, 4', [-0.534397, 0.291315, 1.0]], ['2, k, 5', [-0.665988, 0.315507, 1.0]], ['2, k, 6', [-0.664095, 0.402177, 1.0]], ['2, k, 7', [-0.646653, 0.459074, 1.0]], ['2, k, 8', [-0.183075, 0.303972, 1.0]], ['2, k, 9', [0.0076085, 0.35149, 1.0]], ['2, k, 10', [0.000278208, 0.446525, 1.0]], ['2, k, 11', [-0.0097112, 0.465967, 1.0]], ['2, k, 12', [-0.465917, -0.245006, 1.0]], ['2, k, 13', [-0.509682, -0.650988, 1.0]], ['2, k, 14', [-0.540476, -1.02858, 1.0]], ['2, k, 15', [-0.550992, -1.08907, 1.0]], ['2, k, 16', [-0.30653, -0.247565, 1.0]], ['2, k, 17', [-0.291028, -0.696798, 1.0]], ['2, k, 18', [-0.279424, -1.04077, 1.0]], ['2, k, 19', [-0.256609, -1.09578, 1.0]], ['2, k, 20', [-0.370525, 0.311302, 1.0]], ['2, k, 21', [-0.608078, 0.485759, 1.0]], ['2, k, 22', [-0.683709, 0.478797, 1.0]], ['2, k, 23', [-0.0219186, 0.482013, 1.0]], ['2, k, 24', [-0.0667534, 0.461326, 1.0]]]
[['2, k, 0', [-0.39209, -0.25055, 1.0]], ['2, k, 1', [-0.380499, 0.0738268, 1.0]], ['2, k, 2', [-0.366615, 0.389696, 1.0]], ['2, k, 3', [-0.354983, 0.524096, 1.0]], ['2, k, 4', [-0.53411, 0.291694, 1.0]], ['2, k, 5', [-0.665878, 0.317686, 1.0]], ['2, k, 6', [-0.664941, 0.405148, 1.0]], ['2, k, 7', [-0.646863, 0.463542, 1.0]], ['2, k, 8', [-0.182837, 0.304238, 1.0]], ['2, k, 9', [0.00773865, 0.352629, 1.0]], ['2, k, 10', [-7.41912e-05, 0.450408, 1.0]], ['2, k, 11', [-0.0112288, 0.469396, 1.0]], ['2, k, 12', [-0.465727, -0.244293, 1.0]], ['2, k, 13', [-0.509373, -0.650999, 1.0]], ['2, k, 14', [-0.540378, -1.02863, 1.0]], ['2, k, 15', [-0.551205, -1.08905, 1.0]], ['2, k, 16', [-0.30627, -0.247618, 1.0]], ['2, k, 17', [-0.291027, -0.696759, 1.0]], ['2, k, 18', [-0.279208, -1.04084, 1.0]], ['2, k, 19', [-0.256925, -1.09585, 1.0]], ['2, k, 20', [-0.370379, 0.311642, 1.0]], ['2, k, 21', [-0.615958, 0.490398, 1.0]], ['2, k, 22', [-0.681201, 0.482741, 1.0]], ['2, k, 23', [-0.023225, 0.485718, 1.0]], ['2, k, 24', [-0.0660496, 0.477219, 1.0]]]
[['2, k, 0', [-0.391547, -0.249712, 1.0]], ['2, k, 1', [-0.380131, 0.0745913, 1.0]], ['2, k, 2', [-0.366449, 0.390274, 1.0]], ['2, k, 3', [-0.354755, 0.523794, 1.0]], ['2, k, 4', [-0.533929, 0.293183, 1.0]], ['2, k, 5', [-0.66568, 0.319234, 1.0]], ['2, k, 6', [-0.661577, 0.416763, 1.0]], ['2, k, 7', [-0.646051, 0.467128, 1.0]], ['2, k, 8', [-0.182491, 0.305105, 1.0]], ['2, k, 9', [0.00789413, 0.354014, 1.0]], ['2, k, 10', [-0.00261057, 0.453887, 1.0]], ['2, k, 11', [-0.0117269, 0.473317, 1.0]], ['2, k, 12', [-0.465275, -0.24324, 1.0]], ['2, k, 13', [-0.509299, -0.650756, 1.0]], ['2, k, 14', [-0.54012, -1.02848, 1.0]], ['2, k, 15', [-0.54828, -1.08899, 1.0]], ['2, k, 16', [-0.305818, -0.247288, 1.0]], ['2, k, 17', [-0.290509, -0.693475, 1.0]], ['2, k, 18', [-0.279523, -1.04026, 1.0]], ['2, k, 19', [-0.25704, -1.09563, 1.0]], ['2, k, 20', [-0.370171, 0.312321, 1.0]], ['2, k, 21', [-0.608266, 0.498204, 1.0]], ['2, k, 22', [-0.6823, 0.485785, 1.0]], ['2, k, 23', [-0.0295533, 0.486642, 1.0]], ['2, k, 24', [-0.0731483, 0.469317, 1.0]]]
[['2, k, 0', [-0.391267, -0.24925, 1.0]], ['2, k, 1', [-0.379874, 0.0751034, 1.0]], ['2, k, 2', [-0.366263, 0.390745, 1.0]], ['2, k, 3', [-0.354827, 0.522285, 1.0]], ['2, k, 4', [-0.53379, 0.294495, 1.0]], ['2, k, 5', [-0.665641, 0.319858, 1.0]], ['2, k, 6', [-0.660872, 0.420888, 1.0]], ['2, k, 7', [-0.645524, 0.470083, 1.0]], ['2, k, 8', [-0.182274, 0.305223, 1.0]], ['2, k, 9', [0.00785042, 0.355461, 1.0]], ['2, k, 10', [-0.00207084, 0.457136, 1.0]], ['2, k, 11', [-0.0116505, 0.476227, 1.0]], ['2, k, 12', [-0.465041, -0.242462, 1.0]], ['2, k, 13', [-0.509512, -0.650895, 1.0]], ['2, k, 14', [-0.540057, -1.02852, 1.0]], ['2, k, 15', [-0.547984, -1.08897, 1.0]], ['2, k, 16', [-0.305577, -0.247199, 1.0]], ['2, k, 17', [-0.290519, -0.693413, 1.0]], ['2, k, 18', [-0.279783, -1.04032, 1.0]], ['2, k, 19', [-0.257043, -1.09551, 1.0]], ['2, k, 20', [-0.369971, 0.312845, 1.0]], ['2, k, 21', [-0.616153, 0.497503, 1.0]], ['2, k, 22', [-0.681707, 0.481909, 1.0]], ['2, k, 23', [-0.0268498, 0.490617, 1.0]], ['2, k, 24', [-0.0824639, 0.477157, 1.0]]]
[['2, k, 0', [-0.390905, -0.248657, 1.0]], ['2, k, 1', [-0.379613, 0.0754367, 1.0]], ['2, k, 2', [-0.366051, 0.390914, 1.0]], ['2, k, 3', [-0.354796, 0.521166, 1.0]], ['2, k, 4', [-0.533576, 0.295116, 1.0]], ['2, k, 5', [-0.665609, 0.320625, 1.0]], ['2, k, 6', [-0.661736, 0.420206, 1.0]], ['2, k, 7', [-0.647061, 0.473458, 1.0]], ['2, k, 8', [-0.18179, 0.305851, 1.0]], ['2, k, 9', [0.00864141, 0.357339, 1.0]], ['2, k, 10', [-0.00263699, 0.459729, 1.0]], ['2, k, 11', [-0.011579, 0.479795, 1.0]], ['2, k, 12', [-0.464752, -0.241632, 1.0]], ['2, k, 13', [-0.509548, -0.650323, 1.0]], ['2, k, 14', [-0.540043, -1.02855, 1.0]], ['2, k, 15', [-0.549252, -1.08935, 1.0]], ['2, k, 16', [-0.305252, -0.246991, 1.0]], ['2, k, 17', [-0.290489, -0.692819, 1.0]], ['2, k, 18', [-0.280079, -1.03883, 1.0]], ['2, k, 19', [-0.257255, -1.0953, 1.0]], ['2, k, 20', [-0.369773, 0.313056, 1.0]], ['2, k, 21', [-0.62218, 0.502834, 1.0]], ['2, k, 22', [-0.691857, 0.495969, 1.0]], ['2, k, 23', [-0.0237951, 0.495343, 1.0]], ['2, k, 24', [-0.0727746, 0.475079, 1.0]]]
[['2, k, 0', [-0.390242, -0.247797, 1.0]], ['2, k, 1', [-0.379211, 0.075937, 1.0]], ['2, k, 2', [-0.365869, 0.391118, 1.0]], ['2, k, 3', [-0.354571, 0.520788, 1.0]], ['2, k, 4', [-0.533755, 0.296769, 1.0]], ['2, k, 5', [-0.665825, 0.321022, 1.0]], ['2, k, 6', [-0.661508, 0.424019, 1.0]], ['2, k, 7', [-0.64638, 0.475538, 1.0]], ['2, k, 8', [-0.181379, 0.306425, 1.0]], ['2, k, 9', [0.00888396, 0.358929, 1.0]], ['2, k, 10', [-0.00195164, 0.461879, 1.0]], ['2, k, 11', [-0.0102776, 0.481297, 1.0]], ['2, k, 12', [-0.463947, -0.240577, 1.0]], ['2, k, 13', [-0.509437, -0.650243, 1.0]], ['2, k, 14', [-0.540019, -1.02855, 1.0]], ['2, k, 15', [-0.549599, -1.0891, 1.0]], ['2, k, 16', [-0.304812, -0.246558, 1.0]], ['2, k, 17', [-0.290396, -0.693087, 1.0]], ['2, k, 18', [-0.279974, -1.04038, 1.0]], ['2, k, 19', [-0.257518, -1.0954, 1.0]], ['2, k, 20', [-0.369541, 0.313354, 1.0]], ['2, k, 21', [-0.616331, 0.504324, 1.0]], ['2, k, 22', [-0.682717, 0.49377, 1.0]], ['2, k, 23', [-0.0250031, 0.4984, 1.0]], ['2, k, 24', [-0.0763995, 0.47631, 1.0]]]
[['2, k, 0', [-0.389856, -0.247336, 1.0]], ['2, k, 1', [-0.378953, 0.0761379, 1.0]], ['2, k, 2', [-0.365708, 0.39115, 1.0]], ['2, k, 3', [-0.354247, 0.52022, 1.0]], ['2, k, 4', [-0.533586, 0.297241, 1.0]], ['2, k, 5', [-0.660864, 0.330554, 1.0]], ['2, k, 6', [-0.660532, 0.427502, 1.0]], ['2, k, 7', [-0.6449, 0.477294, 1.0]], ['2, k, 8', [-0.181175, 0.306759, 1.0]], ['2, k, 9', [-0.00192422, 0.36672, 1.0]], ['2, k, 10', [0.000647, 0.448552, 1.0]], ['2, k, 11', [-0.00928193, 0.484465, 1.0]], ['2, k, 12', [-0.463441, -0.23999, 1.0]], ['2, k, 13', [-0.509433, -0.650188, 1.0]], ['2, k, 14', [-0.539722, -1.02816, 1.0]], ['2, k, 15', [-0.549833, -1.08907, 1.0]], ['2, k, 16', [-0.30457, -0.246346, 1.0]], ['2, k, 17', [-0.290345, -0.693166, 1.0]], ['2, k, 18', [-0.279595, -1.04086, 1.0]], ['2, k, 19', [-0.257606, -1.09536, 1.0]], ['2, k, 20', [-0.36935, 0.313441, 1.0]], ['2, k, 21', [-0.613023, 0.50774, 1.0]], ['2, k, 22', [-0.678909, 0.493126, 1.0]], ['2, k, 23', [-0.0209835, 0.498491, 1.0]], ['2, k, 24', [-0.0635643, 0.482294, 1.0]]]
[['2, k, 0', [-0.389099, -0.246988, 1.0]], ['2, k, 1', [-0.378535, 0.0763342, 1.0]], ['2, k, 2', [-0.365531, 0.391212, 1.0]], ['2, k, 3', [-0.354137, 0.51917, 1.0]], ['2, k, 4', [-0.533213, 0.29758, 1.0]], ['2, k, 5', [-0.661634, 0.33181, 1.0]], ['2, k, 6', [-0.660236, 0.429432, 1.0]], ['2, k, 7', [-0.645029, 0.478561, 1.0]], ['2, k, 8', [-0.180894, 0.307322, 1.0]], ['2, k, 9', [-0.00189094, 0.366719, 1.0]], ['2, k, 10', [0.00139604, 0.449899, 1.0]], ['2, k, 11', [-0.00853183, 0.485258, 1.0]], ['2, k, 12', [-0.462651, -0.239592, 1.0]], ['2, k, 13', [-0.509425, -0.649837, 1.0]], ['2, k, 14', [-0.539716, -1.02815, 1.0]], ['2, k, 15', [-0.550075, -1.08892, 1.0]], ['2, k, 16', [-0.303894, -0.246183, 1.0]], ['2, k, 17', [-0.290247, -0.693209, 1.0]], ['2, k, 18', [-0.279418, -1.04078, 1.0]], ['2, k, 19', [-0.257727, -1.09533, 1.0]], ['2, k, 20', [-0.369126, 0.313546, 1.0]], ['2, k, 21', [-0.613407, 0.506144, 1.0]], ['2, k, 22', [-0.683425, 0.490853, 1.0]], ['2, k, 23', [-0.0181876, 0.50235, 1.0]], ['2, k, 24', [-0.0693316, 0.492625, 1.0]]]
[['2, k, 0', [-0.388994, -0.246712, 1.0]], ['2, k, 1', [-0.3782, 0.0765628, 1.0]], ['2, k, 2', [-0.364886, 0.391319, 1.0]], ['2, k, 3', [-0.354074, 0.51877, 1.0]], ['2, k, 4', [-0.532891, 0.298021, 1.0]], ['2, k, 5', [-0.667754, 0.334313, 1.0]], ['2, k, 6', [-0.65986, 0.435534, 1.0]], ['2, k, 7', [-0.644227, 0.481296, 1.0]], ['2, k, 8', [-0.180736, 0.307569, 1.0]], ['2, k, 9', [-0.00190237, 0.366797, 1.0]], ['2, k, 10', [0.00118541, 0.451735, 1.0]], ['2, k, 11', [-0.00970248, 0.487174, 1.0]], ['2, k, 12', [-0.462665, -0.239264, 1.0]], ['2, k, 13', [-0.509488, -0.64865, 1.0]], ['2, k, 14', [-0.539688, -1.02705, 1.0]], ['2, k, 15', [-0.55032, -1.0888, 1.0]], ['2, k, 16', [-0.303687, -0.246015, 1.0]], ['2, k, 17', [-0.290129, -0.693321, 1.0]], ['2, k, 18', [-0.279325, -1.04059, 1.0]], ['2, k, 19', [-0.257713, -1.09534, 1.0]], ['2, k, 20', [-0.368576, 0.313715, 1.0]], ['2, k, 21', [-0.60093, 0.507914, 1.0]], ['2, k, 22', [-0.676026, 0.499534, 1.0]], ['2, k, 23', [-0.0189812, 0.50377, 1.0]], ['2, k, 24', [-0.0791468, 0.493303, 1.0]]]
[['2, k, 0', [-0.38836, -0.245793, 1.0]], ['2, k, 1', [-0.377718, 0.0772912, 1.0]], ['2, k, 2', [-0.364608, 0.391804, 1.0]], ['2, k, 3', [-0.353418, 0.517929, 1.0]], ['2, k, 4', [-0.532401, 0.300793, 1.0]], ['2, k, 5', [-0.665874, 0.334988, 1.0]], ['2, k, 6', [-0.65959, 0.435712, 1.0]], ['2, k, 7', [-0.644216, 0.483113, 1.0]], ['2, k, 8', [-0.180422, 0.308465, 1.0]], ['2, k, 9', [-0.00190234, 0.367244, 1.0]], ['2, k, 10', [0.00169634, 0.45431, 1.0]], ['2, k, 11', [-0.00904779, 0.488992, 1.0]], ['2, k, 12', [-0.461897, -0.238143, 1.0]], ['2, k, 13', [-0.509421, -0.648775, 1.0]], ['2, k, 14', [-0.539225, -1.02693, 1.0]], ['2, k, 15', [-0.550967, -1.08854, 1.0]], ['2, k, 16', [-0.303178, -0.245477, 1.0]], ['2, k, 17', [-0.289653, -0.692507, 1.0]], ['2, k, 18', [-0.279488, -1.04128, 1.0]], ['2, k, 19', [-0.257713, -1.09536, 1.0]], ['2, k, 20', [-0.368249, 0.314291, 1.0]], ['2, k, 21', [-0.604964, 0.514838, 1.0]], ['2, k, 22', [-0.674242, 0.500813, 1.0]], ['2, k, 23', [-0.0201716, 0.507548, 1.0]], ['2, k, 24', [-0.0734907, 0.485666, 1.0]]]
[['2, k, 0', [-0.38773, -0.24533, 1.0]], ['2, k, 1', [-0.377307, 0.0777083, 1.0]], ['2, k, 2', [-0.364409, 0.392151, 1.0]], ['2, k, 3', [-0.353218, 0.517594, 1.0]], ['2, k, 4', [-0.532288, 0.301329, 1.0]], ['2, k, 5', [-0.668511, 0.335772, 1.0]], ['2, k, 6', [-0.659439, 0.438667, 1.0]], ['2, k, 7', [-0.643718, 0.482582, 1.0]], ['2, k, 8', [-0.180296, 0.308683, 1.0]], ['2, k, 9', [-0.00196717, 0.367725, 1.0]], ['2, k, 10', [0.00170245, 0.455487, 1.0]], ['2, k, 11', [-0.00815828, 0.490493, 1.0]], ['2, k, 12', [-0.461351, -0.237744, 1.0]], ['2, k, 13', [-0.509184, -0.648684, 1.0]], ['2, k, 14', [-0.539069, -1.02654, 1.0]], ['2, k, 15', [-0.55099, -1.08834, 1.0]], ['2, k, 16', [-0.302515, -0.245068, 1.0]], ['2, k, 17', [-0.289106, -0.691519, 1.0]], ['2, k, 18', [-0.2799, -1.03971, 1.0]], ['2, k, 19', [-0.257829, -1.09428, 1.0]], ['2, k, 20', [-0.368006, 0.314665, 1.0]], ['2, k, 21', [-0.609504, 0.511052, 1.0]], ['2, k, 22', [-0.679217, 0.496902, 1.0]], ['2, k, 23', [-0.018464, 0.507258, 1.0]], ['2, k, 24', [-0.0737868, 0.485979, 1.0]]]
[['2, k, 0', [-0.387623, -0.245153, 1.0]], ['2, k, 1', [-0.377116, 0.0778755, 1.0]], ['2, k, 2', [-0.36413, 0.392273, 1.0]], ['2, k, 3', [-0.35309, 0.517435, 1.0]], ['2, k, 4', [-0.532169, 0.301459, 1.0]], ['2, k, 5', [-0.667182, 0.335654, 1.0]], ['2, k, 6', [-0.659459, 0.4381, 1.0]], ['2, k, 7', [-0.644918, 0.482484, 1.0]], ['2, k, 8', [-0.180098, 0.308921, 1.0]], ['2, k, 9', [-0.00210409, 0.368199, 1.0]], ['2, k, 10', [0.00166918, 0.456498, 1.0]], ['2, k, 11', [-0.00862244, 0.491467, 1.0]], ['2, k, 12', [-0.461293, -0.23763, 1.0]], ['2, k, 13', [-0.508842, -0.64881, 1.0]], ['2, k, 14', [-0.539015, -1.02694, 1.0]], ['2, k, 15', [-0.550864, -1.08826, 1.0]], ['2, k, 16', [-0.302359, -0.244877, 1.0]], ['2, k, 17', [-0.288779, -0.690935, 1.0]], ['2, k, 18', [-0.280027, -1.03901, 1.0]], ['2, k, 19', [-0.257811, -1.09422, 1.0]], ['2, k, 20', [-0.367758, 0.314813, 1.0]], ['2, k, 21', [-0.604411, 0.514046, 1.0]], ['2, k, 22', [-0.682193, 0.501735, 1.0]], ['2, k, 23', [-0.0193235, 0.509442, 1.0]], ['2, k, 24', [-0.0763101, 0.487403, 1.0]]]
[['2, k, 0', [-0.387498, -0.244968, 1.0]], ['2, k, 1', [-0.376774, 0.0781234, 1.0]], ['2, k, 2', [-0.363535, 0.392536, 1.0]], ['2, k, 3', [-0.352801, 0.517261, 1.0]], ['2, k, 4', [-0.532113, 0.301568, 1.0]], ['2, k, 5', [-0.666453, 0.33562, 1.0]], ['2, k, 6', [-0.659434, 0.437558, 1.0]], ['2, k, 7', [-0.644362, 0.481352, 1.0]], ['2, k, 8', [-0.180023, 0.309286, 1.0]], ['2, k, 9', [-0.00191426, 0.368979, 1.0]], ['2, k, 10', [0.00137418, 0.457771, 1.0]], ['2, k, 11', [-0.00891668, 0.492122, 1.0]], ['2, k, 12', [-0.461231, -0.23743, 1.0]], ['2, k, 13', [-0.508641, -0.649098, 1.0]], ['2, k, 14', [-0.538983, -1.02672, 1.0]], ['2, k, 15', [-0.550902, -1.08822, 1.0]], ['2, k, 16', [-0.302176, -0.244749, 1.0]], ['2, k, 17', [-0.288637, -0.691037, 1.0]], ['2, k, 18', [-0.280012, -1.039, 1.0]], ['2, k, 19', [-0.257847, -1.09421, 1.0]], ['2, k, 20', [-0.367233, 0.31509, 1.0]], ['2, k, 21', [-0.606955, 0.511485, 1.0]], ['2, k, 22', [-0.680394, 0.498033, 1.0]], ['2, k, 23', [-0.018607, 0.508333, 1.0]], ['2, k, 24', [-0.0777316, 0.486934, 1.0]]]
[['2, k, 0', [-0.387316, -0.244877, 1.0]], ['2, k, 1', [-0.376479, 0.0783871, 1.0]], ['2, k, 2', [-0.363154, 0.393025, 1.0]], ['2, k, 3', [-0.352481, 0.51727, 1.0]], ['2, k, 4', [-0.531658, 0.301697, 1.0]], ['2, k, 5', [-0.668424, 0.335455, 1.0]], ['2, k, 6', [-0.659236, 0.439071, 1.0]], ['2, k, 7', [-0.644147, 0.480092, 1.0]], ['2, k, 8', [-0.179958, 0.309444, 1.0]], ['2, k, 9', [-0.00196668, 0.369212, 1.0]], ['2, k, 10', [0.00125349, 0.458243, 1.0]], ['2, k, 11', [-0.00849015, 0.492029, 1.0]], ['2, k, 12', [-0.461145, -0.237365, 1.0]], ['2, k, 13', [-0.508612, -0.649171, 1.0]], ['2, k, 14', [-0.538983, -1.02672, 1.0]], ['2, k, 15', [-0.550951, -1.08832, 1.0]], ['2, k, 16', [-0.301879, -0.244673, 1.0]], ['2, k, 17', [-0.28861, -0.691046, 1.0]], ['2, k, 18', [-0.279862, -1.03923, 1.0]], ['2, k, 19', [-0.257479, -1.09432, 1.0]], ['2, k, 20', [-0.36687, 0.315532, 1.0]], ['2, k, 21', [-0.611231, 0.510494, 1.0]], ['2, k, 22', [-0.680205, 0.496731, 1.0]], ['2, k, 23', [-0.0224512, 0.507532, 1.0]], ['2, k, 24', [-0.0776269, 0.486787, 1.0]]]
[['2, k, 0', [-0.387167, -0.244687, 1.0]], ['2, k, 1', [-0.376235, 0.0786101, 1.0]], ['2, k, 2', [-0.362746, 0.393315, 1.0]], ['2, k, 3', [-0.352148, 0.517233, 1.0]], ['2, k, 4', [-0.531414, 0.301701, 1.0]], ['2, k, 5', [-0.669712, 0.335522, 1.0]], ['2, k, 6', [-0.659117, 0.439962, 1.0]], ['2, k, 7', [-0.645168, 0.479823, 1.0]], ['2, k, 8', [-0.179622, 0.309895, 1.0]], ['2, k, 9', [-0.0155875, 0.373847, 1.0]], ['2, k, 10', [0.00111635, 0.453316, 1.0]], ['2, k, 11', [-0.0110675, 0.491908, 1.0]], ['2, k, 12', [-0.461108, -0.237204, 1.0]], ['2, k, 13', [-0.508599, -0.649146, 1.0]], ['2, k, 14', [-0.538942, -1.0268, 1.0]], ['2, k, 15', [-0.550918, -1.0882, 1.0]], ['2, k, 16', [-0.301587, -0.24447, 1.0]], ['2, k, 17', [-0.288476, -0.690744, 1.0]], ['2, k, 18', [-0.279825, -1.0391, 1.0]], ['2, k, 19', [-0.257712, -1.09428, 1.0]], ['2, k, 20', [-0.366511, 0.315815, 1.0]], ['2, k, 21', [-0.608913, 0.510707, 1.0]], ['2, k, 22', [-0.688026, 0.500647, 1.0]], ['2, k, 23', [-0.016992, 0.509065, 1.0]], ['2, k, 24', [-0.0739219, 0.493716, 1.0]]]
[['2, k, 0', [-0.386832, -0.244522, 1.0]], ['2, k, 1', [-0.375873, 0.0789585, 1.0]], ['2, k, 2', [-0.362447, 0.393819, 1.0]], ['2, k, 3', [-0.351808, 0.517163, 1.0]], ['2, k, 4', [-0.531178, 0.30158, 1.0]], ['2, k, 5', [-0.67027, 0.335554, 1.0]], ['2, k, 6', [-0.659024, 0.440355, 1.0]], ['2, k, 7', [-0.645178, 0.479095, 1.0]], ['2, k, 8', [-0.179472, 0.309973, 1.0]], ['2, k, 9', [-0.0160981, 0.374136, 1.0]], ['2, k, 10', [0.00119929, 0.45386, 1.0]], ['2, k, 11', [-0.0101549, 0.492173, 1.0]], ['2, k, 12', [-0.460779, -0.237023, 1.0]], ['2, k, 13', [-0.508572, -0.649171, 1.0]], ['2, k, 14', [-0.538954, -1.02798, 1.0]], ['2, k, 15', [-0.550535, -1.08817, 1.0]], ['2, k, 16', [-0.301275, -0.244367, 1.0]], ['2, k, 17', [-0.287982, -0.689142, 1.0]], ['2, k, 18', [-0.279839, -1.03869, 1.0]], ['2, k, 19', [-0.257616, -1.09423, 1.0]], ['2, k, 20', [-0.366188, 0.316295, 1.0]], ['2, k, 21', [-0.610757, 0.508942, 1.0]], ['2, k, 22', [-0.682886, 0.495585, 1.0]], ['2, k, 23', [-0.0186073, 0.508577, 1.0]], ['2, k, 24', [-0.0739611, 0.489037, 1.0]]]
