[['2, k, 0', [-0.355986, -0.549952, 1.0]], ['2, k, 1', [-0.346979, -0.262261, 1.0]], ['2, k, 2', [-0.336239, 0.0204216, 1.0]], ['2, k, 3', [-0.305226, 0.148783, 1.0]], ['2, k, 4', [-0.492907, -0.0697745, 1.0]], ['2, k, 5', [-0.59619, -0.208592, 1.0]], ['2, k, 6', [-0.594184, -0.331609, 1.0]], ['2, k, 7', [-0.583676, -0.380177, 1.0]], ['2, k, 8', [-0.169647, -0.0883762, 1.0]], ['2, k, 9', [-0.0708985, -0.207556, 1.0]], ['2, k, 10', [-0.0191452, -0.28858, 1.0]], ['2, k, 11', [-0.0153972, -0.330558, 1.0]], ['2, k, 12', [-0.424922, -0.538482, 1.0]], ['2, k, 13', [-0.404335, -0.858542, 1.0]], ['2, k, 14', [-0.433214, -1.06105, 1.0]], ['2, k, 15', [-0.450171, -1.12629, 1.0]], ['2, k, 16', [-0.277719, -0.547022, 1.0]], ['2, k, 17', [-0.27216, -0.867336, 1.0]], ['2, k, 18', [-0.24181, -1.05319, 1.0]], ['2, k, 19', [-0.232373, -1.11268, 1.0]], ['2, k, 20', [-0.339235, -0.0495521, 1.0]], ['2, k, 21', [-0.546873, -0.402044, 1.0]], ['2, k, 22', [-0.484154, -0.383909, 1.0]], ['2, k, 23', [-0.0088773, -0.355863, 1.0]], ['2, k, 24', [0.0540787, -0.326891, 1.0]]]
[['2, k, 0', [-0.362828, -0.613917, 1.0]], ['2, k, 1', [-0.355697, -0.327379, 1.0]], ['2, k, 2', [-0.348219, -0.0497003, 1.0]], ['2, k, 3', [-0.321451, 0.0777156, 1.0]], ['2, k, 4', [-0.507941, -0.143139, 1.0]], ['2, k, 5', [-0.607391, -0.298932, 1.0]], ['2, k, 6', [-0.604509, -0.434592, 1.0]], ['2, k, 7', [-0.599491, -0.487635, 1.0]], ['2, k, 8', [-0.186052, -0.150273, 1.0]], ['2, k, 9', [-0.0565699, -0.267222, 1.0]], ['2, k, 10', [-0.0335111, -0.370731, 1.0]], ['2, k, 11', [-0.0414694, -0.422743, 1.0]], ['2, k, 12', [-0.432354, -0.604018, 1.0]], ['2, k, 13', [-0.375646, -0.908315, 1.0]], ['2, k, 14', [-0.432721, -1.06786, 1.0]], ['2, k, 15', [-0.456224, -1.1265, 1.0]], ['2, k, 16', [-0.284018, -0.608275, 1.0]], ['2, k, 17', [-0.291096, -0.917711, 1.0]], ['2, k, 18', [-0.239827, -1.06209, 1.0]], ['2, k, 19', [-0.23048, -1.12142, 1.0]], ['2, k, 20', [-0.350332, -0.118299, 1.0]], ['2, k, 21', [-0.574196, -0.513288, 1.0]], ['2, k, 22', [-0.504818, -0.485318, 1.0]], ['2, k, 23', [-0.0458612, -0.448657, 1.0]], ['2, k, 24', [-0.122769, -0.446345, 1.0]]]
[['2, k, 0', [-0.363505, -0.613634, 1.0]], ['2, k, 1', [-0.356572, -0.328159, 1.0]], ['2, k, 2', [-0.349016, -0.0510983, 1.0]], ['2, k, 3', [-0.322202, 0.0765102, 1.0]], ['2, k, 4', [-0.508728, -0.144157, 1.0]], ['2, k, 5', [-0.608486, -0.301053, 1.0]], ['2, k, 6', [-0.606259, -0.435862, 1.0]], ['2, k, 7', [-0.599989, -0.487612, 1.0]], ['2, k, 8', [-0.187026, -0.152269, 1.0]], ['2, k, 9', [-0.0573348, -0.269185, 1.0]], ['2, k, 10', [-0.0345104, -0.373292, 1.0]], ['2, k, 11', [-0.0419808, -0.425666, 1.0]], ['2, k, 12', [-0.433393, -0.603748, 1.0]], ['2, k, 13', [-0.377528, -0.90823, 1.0]], ['2, k, 14', [-0.43117, -1.07174, 1.0]], ['2, k, 15', [-0.451508, -1.11583, 1.0]], ['2, k, 16', [-0.284412, -0.607974, 1.0]], ['2, k, 17', [-0.293607, -0.917251, 1.0]], ['2, k, 18', [-0.24001, -1.06156, 1.0]], ['2, k, 19', [-0.231217, -1.12177, 1.0]], ['2, k, 20', [-0.351184, -0.11959, 1.0]], ['2, k, 21', [-0.577152, -0.513114, 1.0]], ['2, k, 22', [-0.505156, -0.485632, 1.0]], ['2, k, 23', [-0.0476958, -0.449807, 1.0]], ['2, k, 24', [-0.122915, -0.44596, 1.0]]]
[['2, k, 0', [-0.364238, -0.612596, 1.0]], ['2, k, 1', [-0.35696, -0.328261, 1.0]], ['2, k, 2', [-0.349409, -0.0517056, 1.0]], ['2, k, 3', [-0.322742, 0.0763723, 1.0]], ['2, k, 4', [-0.509513, -0.144455, 1.0]], ['2, k, 5', [-0.608867, -0.30113, 1.0]], ['2, k, 6', [-0.607179, -0.43604, 1.0]], ['2, k, 7', [-0.604754, -0.486461, 1.0]], ['2, k, 8', [-0.187751, -0.152658, 1.0]], ['2, k, 9', [-0.0585877, -0.270016, 1.0]], ['2, k, 10', [-0.0357653, -0.37473, 1.0]], ['2, k, 11', [-0.0428732, -0.425195, 1.0]], ['2, k, 12', [-0.434314, -0.602735, 1.0]], ['2, k, 13', [-0.377447, -0.906988, 1.0]], ['2, k, 14', [-0.43581, -1.06944, 1.0]], ['2, k, 15', [-0.451816, -1.11909, 1.0]], ['2, k, 16', [-0.284969, -0.60686, 1.0]], ['2, k, 17', [-0.295938, -0.916285, 1.0]], ['2, k, 18', [-0.239768, -1.06139, 1.0]], ['2, k, 19', [-0.231208, -1.12087, 1.0]], ['2, k, 20', [-0.351583, -0.120053, 1.0]], ['2, k, 21', [-0.579385, -0.512078, 1.0]], ['2, k, 22', [-0.513837, -0.484855, 1.0]], ['2, k, 23', [-0.0466637, -0.450755, 1.0]], ['2, k, 24', [-0.12108, -0.443751, 1.0]]]
[['2, k, 0', [-0.363905, -0.610998, 1.0]], ['2, k, 1', [-0.35713, -0.328095, 1.0]], ['2, k, 2', [-0.349694, -0.0517526, 1.0]], ['2, k, 3', [-0.32333, 0.076677, 1.0]], ['2, k, 4', [-0.509939, -0.144145, 1.0]], ['2, k, 5', [-0.60924, -0.300506, 1.0]], ['2, k, 6', [-0.607237, -0.436435, 1.0]], ['2, k, 7', [-0.603491, -0.482224, 1.0]], ['2, k, 8', [-0.18812, -0.15257, 1.0]], ['2, k, 9', [-0.0597004, -0.269574, 1.0]], ['2, k, 10', [-0.0370536, -0.375734, 1.0]], ['2, k, 11', [-0.0440925, -0.424296, 1.0]], ['2, k, 12', [-0.433857, -0.601395, 1.0]], ['2, k, 13', [-0.379936, -0.90644, 1.0]], ['2, k, 14', [-0.435651, -1.06983, 1.0]], ['2, k, 15', [-0.451918, -1.11926, 1.0]], ['2, k, 16', [-0.284735, -0.604967, 1.0]], ['2, k, 17', [-0.29687, -0.914051, 1.0]], ['2, k, 18', [-0.240335, -1.06061, 1.0]], ['2, k, 19', [-0.230425, -1.12142, 1.0]], ['2, k, 20', [-0.351818, -0.120068, 1.0]], ['2, k, 21', [-0.576929, -0.505657, 1.0]], ['2, k, 22', [-0.511051, -0.48223, 1.0]], ['2, k, 23', [-0.0496975, -0.45045, 1.0]], ['2, k, 24', [-0.122273, -0.445393, 1.0]]]
[['2, k, 0', [-0.365278, -0.607618, 1.0]], ['2, k, 1', [-0.357992, -0.326666, 1.0]], ['2, k, 2', [-0.350094, -0.0510742, 1.0]], ['2, k, 3', [-0.324037, 0.0780594, 1.0]], ['2, k, 4', [-0.510781, -0.142377, 1.0]], ['2, k, 5', [-0.61148, -0.297845, 1.0]], ['2, k, 6', [-0.607252, -0.435547, 1.0]], ['2, k, 7', [-0.602471, -0.475582, 1.0]], ['2, k, 8', [-0.188967, -0.151506, 1.0]], ['2, k, 9', [-0.0609484, -0.268287, 1.0]], ['2, k, 10', [-0.0380274, -0.375972, 1.0]], ['2, k, 11', [-0.0446403, -0.420284, 1.0]], ['2, k, 12', [-0.435363, -0.598233, 1.0]], ['2, k, 13', [-0.379253, -0.902933, 1.0]], ['2, k, 14', [-0.437354, -1.06886, 1.0]], ['2, k, 15', [-0.453065, -1.1263, 1.0]], ['2, k, 16', [-0.285903, -0.601416, 1.0]], ['2, k, 17', [-0.29797, -0.911358, 1.0]], ['2, k, 18', [-0.240721, -1.06031, 1.0]], ['2, k, 19', [-0.230612, -1.12087, 1.0]], ['2, k, 20', [-0.352319, -0.119267, 1.0]], ['2, k, 21', [-0.571491, -0.496469, 1.0]], ['2, k, 22', [-0.506999, -0.475773, 1.0]], ['2, k, 23', [-0.0539542, -0.449207, 1.0]], ['2, k, 24', [-0.120018, -0.440014, 1.0]]]
[['2, k, 0', [-0.365159, -0.603078, 1.0]], ['2, k, 1', [-0.358391, -0.322997, 1.0]], ['2, k, 2', [-0.350638, -0.0476848, 1.0]], ['2, k, 3', [-0.325655, 0.0828535, 1.0]], ['2, k, 4', [-0.511637, -0.136381, 1.0]], ['2, k, 5', [-0.613089, -0.295075, 1.0]], ['2, k, 6', [-0.611195, -0.424585, 1.0]], ['2, k, 7', [-0.60288, -0.46813, 1.0]], ['2, k, 8', [-0.190062, -0.148805, 1.0]], ['2, k, 9', [-0.0627014, -0.265083, 1.0]], ['2, k, 10', [-0.0392749, -0.375037, 1.0]], ['2, k, 11', [-0.0476378, -0.414734, 1.0]], ['2, k, 12', [-0.434876, -0.59384, 1.0]], ['2, k, 13', [-0.38025, -0.898867, 1.0]], ['2, k, 14', [-0.436831, -1.06862, 1.0]], ['2, k, 15', [-0.453941, -1.12521, 1.0]], ['2, k, 16', [-0.286129, -0.596771, 1.0]], ['2, k, 17', [-0.298635, -0.907071, 1.0]], ['2, k, 18', [-0.240795, -1.06036, 1.0]], ['2, k, 19', [-0.230523, -1.12066, 1.0]], ['2, k, 20', [-0.352847, -0.115864, 1.0]], ['2, k, 21', [-0.565428, -0.488041, 1.0]], ['2, k, 22', [-0.506623, -0.469219, 1.0]], ['2, k, 23', [-0.0497918, -0.439563, 1.0]], ['2, k, 24', [-0.127313, -0.432753, 1.0]]]
[['2, k, 0', [-0.366095, -0.594878, 1.0]], ['2, k, 1', [-0.359206, -0.31538, 1.0]], ['2, k, 2', [-0.351041, -0.0400876, 1.0]], ['2, k, 3', [-0.327031, 0.0912586, 1.0]], ['2, k, 4', [-0.513099, -0.130047, 1.0]], ['2, k, 5', [-0.613863, -0.285612, 1.0]], ['2, k, 6', [-0.613729, -0.417513, 1.0]], ['2, k, 7', [-0.603863, -0.457965, 1.0]], ['2, k, 8', [-0.191739, -0.142627, 1.0]], ['2, k, 9', [-0.0636311, -0.257524, 1.0]], ['2, k, 10', [-0.0406797, -0.372788, 1.0]], ['2, k, 11', [-0.0477267, -0.405843, 1.0]], ['2, k, 12', [-0.435923, -0.585514, 1.0]], ['2, k, 13', [-0.381938, -0.892014, 1.0]], ['2, k, 14', [-0.432774, -1.07009, 1.0]], ['2, k, 15', [-0.453219, -1.11779, 1.0]], ['2, k, 16', [-0.286891, -0.588931, 1.0]], ['2, k, 17', [-0.300628, -0.900723, 1.0]], ['2, k, 18', [-0.241257, -1.05982, 1.0]], ['2, k, 19', [-0.230412, -1.12057, 1.0]], ['2, k, 20', [-0.353374, -0.108316, 1.0]], ['2, k, 21', [-0.56958, -0.477616, 1.0]], ['2, k, 22', [-0.507049, -0.458488, 1.0]], ['2, k, 23', [-0.0518187, -0.431427, 1.0]], ['2, k, 24', [-0.12628, -0.423588, 1.0]]]
[['2, k, 0', [-0.372178, -0.586155, 1.0]], ['2, k, 1', [-0.362378, -0.305526, 1.0]], ['2, k, 2', [-0.351227, -0.0283511, 1.0]], ['2, k, 3', [-0.327952, 0.102478, 1.0]], ['2, k, 4', [-0.514576, -0.121733, 1.0]], ['2, k, 5', [-0.616832, -0.276947, 1.0]], ['2, k, 6', [-0.614059, -0.412266, 1.0]], ['2, k, 7', [-0.606809, -0.446766, 1.0]], ['2, k, 8', [-0.192544, -0.13386, 1.0]], ['2, k, 9', [-0.0645562, -0.251925, 1.0]], ['2, k, 10', [-0.0422212, -0.36763, 1.0]], ['2, k, 11', [-0.0487081, -0.396689, 1.0]], ['2, k, 12', [-0.440691, -0.576227, 1.0]], ['2, k, 13', [-0.384285, -0.882624, 1.0]], ['2, k, 14', [-0.432119, -1.06753, 1.0]], ['2, k, 15', [-0.455518, -1.12141, 1.0]], ['2, k, 16', [-0.294222, -0.580898, 1.0]], ['2, k, 17', [-0.298823, -0.89347, 1.0]], ['2, k, 18', [-0.242539, -1.06055, 1.0]], ['2, k, 19', [-0.229729, -1.11999, 1.0]], ['2, k, 20', [-0.354347, -0.0971454, 1.0]], ['2, k, 21', [-0.567692, -0.464555, 1.0]], ['2, k, 22', [-0.510047, -0.445758, 1.0]], ['2, k, 23', [-0.0523106, -0.422679, 1.0]], ['2, k, 24', [-0.127458, -0.413662, 1.0]]]
[['2, k, 0', [-0.370256, -0.576772, 1.0]], ['2, k, 1', [-0.361212, -0.29616, 1.0]], ['2, k, 2', [-0.350579, -0.0194548, 1.0]], ['2, k, 3', [-0.328591, 0.113051, 1.0]], ['2, k, 4', [-0.515888, -0.112821, 1.0]], ['2, k, 5', [-0.621246, -0.265676, 1.0]], ['2, k, 6', [-0.615056, -0.40168, 1.0]], ['2, k, 7', [-0.607659, -0.43446, 1.0]], ['2, k, 8', [-0.193857, -0.122329, 1.0]], ['2, k, 9', [-0.0662842, -0.238941, 1.0]], ['2, k, 10', [-0.0454546, -0.347236, 1.0]], ['2, k, 11', [-0.051239, -0.384187, 1.0]], ['2, k, 12', [-0.439008, -0.56758, 1.0]], ['2, k, 13', [-0.390247, -0.876716, 1.0]], ['2, k, 14', [-0.432873, -1.06717, 1.0]], ['2, k, 15', [-0.455363, -1.12263, 1.0]], ['2, k, 16', [-0.292026, -0.571021, 1.0]], ['2, k, 17', [-0.299657, -0.884919, 1.0]], ['2, k, 18', [-0.243174, -1.05931, 1.0]], ['2, k, 19', [-0.230361, -1.1195, 1.0]], ['2, k, 20', [-0.353568, -0.0880575, 1.0]], ['2, k, 21', [-0.572064, -0.45373, 1.0]], ['2, k, 22', [-0.510145, -0.433323, 1.0]], ['2, k, 23', [-0.0562179, -0.412275, 1.0]], ['2, k, 24', [-0.134573, -0.402833, 1.0]]]
[['2, k, 0', [-0.369777, -0.566591, 1.0]], ['2, k, 1', [-0.360812, -0.285381, 1.0]], ['2, k, 2', [-0.350162, -0.00857989, 1.0]], ['2, k, 3', [-0.329863, 0.124653, 1.0]], ['2, k, 4', [-0.515796, -0.100764, 1.0]], ['2, k, 5', [-0.623206, -0.254075, 1.0]], ['2, k, 6', [-0.615624, -0.390146, 1.0]], ['2, k, 7', [-0.610682, -0.423037, 1.0]], ['2, k, 8', [-0.19471, -0.111077, 1.0]], ['2, k, 9', [-0.0696965, -0.231699, 1.0]], ['2, k, 10', [-0.0460014, -0.335122, 1.0]], ['2, k, 11', [-0.0519659, -0.368243, 1.0]], ['2, k, 12', [-0.438546, -0.556977, 1.0]], ['2, k, 13', [-0.393852, -0.867761, 1.0]], ['2, k, 14', [-0.43267, -1.06671, 1.0]], ['2, k, 15', [-0.45599, -1.12253, 1.0]], ['2, k, 16', [-0.291509, -0.561551, 1.0]], ['2, k, 17', [-0.298255, -0.876719, 1.0]], ['2, k, 18', [-0.243416, -1.05898, 1.0]], ['2, k, 19', [-0.230325, -1.11858, 1.0]], ['2, k, 20', [-0.353153, -0.0771539, 1.0]], ['2, k, 21', [-0.57166, -0.440454, 1.0]], ['2, k, 22', [-0.513646, -0.422233, 1.0]], ['2, k, 23', [-0.0538396, -0.3948, 1.0]], ['2, k, 24', [-0.129179, -0.387419, 1.0]]]
[['2, k, 0', [-0.370114, -0.556007, 1.0]], ['2, k, 1', [-0.361166, -0.271832, 1.0]], ['2, k, 2', [-0.350452, 0.00812881, 1.0]], ['2, k, 3', [-0.330872, 0.139297, 1.0]], ['2, k, 4', [-0.516215, -0.0898058, 1.0]], ['2, k, 5', [-0.621928, -0.23205, 1.0]], ['2, k, 6', [-0.619824, -0.36987, 1.0]], ['2, k, 7', [-0.613848, -0.408541, 1.0]], ['2, k, 8', [-0.19505, -0.0995549, 1.0]], ['2, k, 9', [-0.0707137, -0.216231, 1.0]], ['2, k, 10', [-0.0478301, -0.32388, 1.0]], ['2, k, 11', [-0.0501914, -0.355436, 1.0]], ['2, k, 12', [-0.438721, -0.545982, 1.0]], ['2, k, 13', [-0.400075, -0.858625, 1.0]], ['2, k, 14', [-0.432275, -1.06642, 1.0]], ['2, k, 15', [-0.457099, -1.12189, 1.0]], ['2, k, 16', [-0.291964, -0.551666, 1.0]], ['2, k, 17', [-0.296793, -0.868085, 1.0]], ['2, k, 18', [-0.24437, -1.05722, 1.0]], ['2, k, 19', [-0.230129, -1.11742, 1.0]], ['2, k, 20', [-0.35346, -0.0612424, 1.0]], ['2, k, 21', [-0.574863, -0.427245, 1.0]], ['2, k, 22', [-0.517087, -0.410498, 1.0]], ['2, k, 23', [-0.0542441, -0.383145, 1.0]], ['2, k, 24', [-0.128594, -0.373223, 1.0]]]
[['2, k, 0', [-0.370133, -0.542714, 1.0]], ['2, k, 1', [-0.361375, -0.258018, 1.0]], ['2, k, 2', [-0.350825, 0.02199, 1.0]], ['2, k, 3', [-0.331955, 0.15426, 1.0]], ['2, k, 4', [-0.516774, -0.0731259, 1.0]], ['2, k, 5', [-0.62261, -0.225131, 1.0]], ['2, k, 6', [-0.622342, -0.356217, 1.0]], ['2, k, 7', [-0.614113, -0.393121, 1.0]], ['2, k, 8', [-0.194795, -0.0862145, 1.0]], ['2, k, 9', [-0.0728851, -0.204699, 1.0]], ['2, k, 10', [-0.0499597, -0.310365, 1.0]], ['2, k, 11', [-0.0528879, -0.341703, 1.0]], ['2, k, 12', [-0.438157, -0.532772, 1.0]], ['2, k, 13', [-0.405848, -0.842956, 1.0]], ['2, k, 14', [-0.432815, -1.06592, 1.0]], ['2, k, 15', [-0.459321, -1.12226, 1.0]], ['2, k, 16', [-0.292542, -0.538576, 1.0]], ['2, k, 17', [-0.295973, -0.851383, 1.0]], ['2, k, 18', [-0.244816, -1.05703, 1.0]], ['2, k, 19', [-0.230155, -1.11634, 1.0]], ['2, k, 20', [-0.35379, -0.0473417, 1.0]], ['2, k, 21', [-0.581988, -0.414156, 1.0]], ['2, k, 22', [-0.51754, -0.395266, 1.0]], ['2, k, 23', [-0.0586738, -0.367819, 1.0]], ['2, k, 24', [-0.13304, -0.359589, 1.0]]]
[['2, k, 0', [-0.369868, -0.53134, 1.0]], ['2, k, 1', [-0.361391, -0.246035, 1.0]], ['2, k, 2', [-0.351118, 0.0343703, 1.0]], ['2, k, 3', [-0.332081, 0.165088, 1.0]], ['2, k, 4', [-0.517188, -0.0626925, 1.0]], ['2, k, 5', [-0.645318, -0.187282, 1.0]], ['2, k, 6', [-0.625721, -0.335661, 1.0]], ['2, k, 7', [-0.618588, -0.380001, 1.0]], ['2, k, 8', [-0.195767, -0.0725672, 1.0]], ['2, k, 9', [-0.0741424, -0.191969, 1.0]], ['2, k, 10', [-0.050887, -0.297317, 1.0]], ['2, k, 11', [-0.0529723, -0.326225, 1.0]], ['2, k, 12', [-0.437457, -0.522305, 1.0]], ['2, k, 13', [-0.408328, -0.829686, 1.0]], ['2, k, 14', [-0.434652, -1.06398, 1.0]], ['2, k, 15', [-0.460135, -1.1231, 1.0]], ['2, k, 16', [-0.292738, -0.526589, 1.0]], ['2, k, 17', [-0.29501, -0.836017, 1.0]], ['2, k, 18', [-0.244317, -1.05369, 1.0]], ['2, k, 19', [-0.229714, -1.11459, 1.0]], ['2, k, 20', [-0.354013, -0.0350386, 1.0]], ['2, k, 21', [-0.564562, -0.398341, 1.0]], ['2, k, 22', [-0.518786, -0.379818, 1.0]], ['2, k, 23', [-0.0590881, -0.34839, 1.0]], ['2, k, 24', [-0.134991, -0.344163, 1.0]]]
[['2, k, 0', [-0.369979, -0.519758, 1.0]], ['2, k, 1', [-0.361954, -0.233931, 1.0]], ['2, k, 2', [-0.352136, 0.046945, 1.0]], ['2, k, 3', [-0.332627, 0.179609, 1.0]], ['2, k, 4', [-0.517736, -0.0473466, 1.0]], ['2, k, 5', [-0.630144, -0.187843, 1.0]], ['2, k, 6', [-0.624766, -0.325096, 1.0]], ['2, k, 7', [-0.620848, -0.363597, 1.0]], ['2, k, 8', [-0.195601, -0.060304, 1.0]], ['2, k, 9', [-0.0731341, -0.179145, 1.0]], ['2, k, 10', [-0.0520971, -0.282837, 1.0]], ['2, k, 11', [-0.0537352, -0.311597, 1.0]], ['2, k, 12', [-0.437231, -0.51067, 1.0]], ['2, k, 13', [-0.415086, -0.816332, 1.0]], ['2, k, 14', [-0.434346, -1.06299, 1.0]], ['2, k, 15', [-0.458056, -1.12215, 1.0]], ['2, k, 16', [-0.293148, -0.515367, 1.0]], ['2, k, 17', [-0.293115, -0.82193, 1.0]], ['2, k, 18', [-0.246446, -1.0541, 1.0]], ['2, k, 19', [-0.230005, -1.11157, 1.0]], ['2, k, 20', [-0.354916, -0.0225711, 1.0]], ['2, k, 21', [-0.588832, -0.384437, 1.0]], ['2, k, 22', [-0.523705, -0.364595, 1.0]], ['2, k, 23', [-0.0589232, -0.332147, 1.0]], ['2, k, 24', [-0.133914, -0.328149, 1.0]]]
[['2, k, 0', [-0.370376, -0.510544, 1.0]], ['2, k, 1', [-0.361768, -0.221935, 1.0]], ['2, k, 2', [-0.351202, 0.0619104, 1.0]], ['2, k, 3', [-0.332401, 0.194334, 1.0]], ['2, k, 4', [-0.518873, -0.0364631, 1.0]], ['2, k, 5', [-0.629524, -0.181021, 1.0]], ['2, k, 6', [-0.624715, -0.314096, 1.0]], ['2, k, 7', [-0.621309, -0.348276, 1.0]], ['2, k, 8', [-0.194988, -0.0488693, 1.0]], ['2, k, 9', [-0.0723834, -0.16449, 1.0]], ['2, k, 10', [-0.05534, -0.266962, 1.0]], ['2, k, 11', [-0.0575789, -0.297694, 1.0]], ['2, k, 12', [-0.437467, -0.50087, 1.0]], ['2, k, 13', [-0.420804, -0.804606, 1.0]], ['2, k, 14', [-0.435178, -1.06281, 1.0]], ['2, k, 15', [-0.456344, -1.12276, 1.0]], ['2, k, 16', [-0.293669, -0.506957, 1.0]], ['2, k, 17', [-0.28911, -0.810994, 1.0]], ['2, k, 18', [-0.246419, -1.05316, 1.0]], ['2, k, 19', [-0.231269, -1.11217, 1.0]], ['2, k, 20', [-0.354183, -0.00835478, 1.0]], ['2, k, 21', [-0.59268, -0.372237, 1.0]], ['2, k, 22', [-0.523423, -0.349925, 1.0]], ['2, k, 23', [-0.0605006, -0.319734, 1.0]], ['2, k, 24', [-0.139445, -0.315058, 1.0]]]
[['2, k, 0', [-0.369305, -0.500814, 1.0]], ['2, k, 1', [-0.360468, -0.2101, 1.0]], ['2, k, 2', [-0.349757, 0.075516, 1.0]], ['2, k, 3', [-0.333433, 0.208423, 1.0]], ['2, k, 4', [-0.519038, -0.0240009, 1.0]], ['2, k, 5', [-0.628533, -0.17436, 1.0]], ['2, k, 6', [-0.629033, -0.293348, 1.0]], ['2, k, 7', [-0.620944, -0.334215, 1.0]], ['2, k, 8', [-0.194848, -0.037803, 1.0]], ['2, k, 9', [-0.0741557, -0.152188, 1.0]], ['2, k, 10', [-0.0532229, -0.251596, 1.0]], ['2, k, 11', [-0.0551281, -0.281774, 1.0]], ['2, k, 12', [-0.436061, -0.49107, 1.0]], ['2, k, 13', [-0.423036, -0.792717, 1.0]], ['2, k, 14', [-0.436382, -1.06091, 1.0]], ['2, k, 15', [-0.456231, -1.123, 1.0]], ['2, k, 16', [-0.292942, -0.497548, 1.0]], ['2, k, 17', [-0.284494, -0.79923, 1.0]], ['2, k, 18', [-0.246735, -1.05077, 1.0]], ['2, k, 19', [-0.231564, -1.11091, 1.0]], ['2, k, 20', [-0.352764, 0.00485069, 1.0]], ['2, k, 21', [-0.596936, -0.363332, 1.0]], ['2, k, 22', [-0.523749, -0.334239, 1.0]], ['2, k, 23', [-0.0611305, -0.306406, 1.0]], ['2, k, 24', [-0.135743, -0.297855, 1.0]]]
[['2, k, 0', [-0.36878, -0.489874, 1.0]], ['2, k, 1', [-0.35998, -0.198334, 1.0]], ['2, k, 2', [-0.349349, 0.0878443, 1.0]], ['2, k, 3', [-0.333697, 0.220463, 1.0]], ['2, k, 4', [-0.519123, -0.0113749, 1.0]], ['2, k, 5', [-0.638013, -0.126426, 1.0]], ['2, k, 6', [-0.628301, -0.278815, 1.0]], ['2, k, 7', [-0.623873, -0.318377, 1.0]], ['2, k, 8', [-0.194509, -0.0305695, 1.0]], ['2, k, 9', [-0.0728004, -0.13529, 1.0]], ['2, k, 10', [-0.0527894, -0.236754, 1.0]], ['2, k, 11', [-0.0559332, -0.266608, 1.0]], ['2, k, 12', [-0.435398, -0.481195, 1.0]], ['2, k, 13', [-0.425599, -0.780895, 1.0]], ['2, k, 14', [-0.436909, -1.05677, 1.0]], ['2, k, 15', [-0.456439, -1.12106, 1.0]], ['2, k, 16', [-0.292573, -0.48578, 1.0]], ['2, k, 17', [-0.279394, -0.785287, 1.0]], ['2, k, 18', [-0.247546, -1.04928, 1.0]], ['2, k, 19', [-0.23105, -1.10953, 1.0]], ['2, k, 20', [-0.352332, 0.0170646, 1.0]], ['2, k, 21', [-0.59191, -0.33954, 1.0]], ['2, k, 22', [-0.527374, -0.319932, 1.0]], ['2, k, 23', [-0.0565414, -0.288568, 1.0]], ['2, k, 24', [-0.133251, -0.28228, 1.0]]]
[['2, k, 0', [-0.365899, -0.478867, 1.0]], ['2, k, 1', [-0.358842, -0.185528, 1.0]], ['2, k, 2', [-0.350205, 0.102797, 1.0]], ['2, k, 3', [-0.33307, 0.233396, 1.0]], ['2, k, 4', [-0.51787, 0.00256064, 1.0]], ['2, k, 5', [-0.635779, -0.132428, 1.0]], ['2, k, 6', [-0.628969, -0.265954, 1.0]], ['2, k, 7', [-0.626355, -0.303251, 1.0]], ['2, k, 8', [-0.19391, -0.0174336, 1.0]], ['2, k, 9', [-0.0721987, -0.123999, 1.0]], ['2, k, 10', [-0.0549888, -0.224967, 1.0]], ['2, k, 11', [-0.0580407, -0.253176, 1.0]], ['2, k, 12', [-0.432379, -0.47083, 1.0]], ['2, k, 13', [-0.427677, -0.768746, 1.0]], ['2, k, 14', [-0.436902, -1.05682, 1.0]], ['2, k, 15', [-0.455244, -1.11919, 1.0]], ['2, k, 16', [-0.289894, -0.474415, 1.0]], ['2, k, 17', [-0.2751, -0.771945, 1.0]], ['2, k, 18', [-0.248363, -1.04838, 1.0]], ['2, k, 19', [-0.231138, -1.1111, 1.0]], ['2, k, 20', [-0.352659, 0.0314559, 1.0]], ['2, k, 21', [-0.585116, -0.320711, 1.0]], ['2, k, 22', [-0.53124, -0.305507, 1.0]], ['2, k, 23', [-0.0589491, -0.275801, 1.0]], ['2, k, 24', [-0.138815, -0.271454, 1.0]]]
