[['2, k, 0', [-0.0651639, -0.548305, 1.0]], ['2, k, 1', [-0.0666263, -0.243217, 1.0]], ['2, k, 2', [-0.0677269, 0.0561273, 1.0]], ['2, k, 3', [-0.0504173, 0.199379, 1.0]], ['2, k, 4', [-0.251264, -0.0461087, 1.0]], ['2, k, 5', [-0.338014, -0.273972, 1.0]], ['2, k, 6', [-0.401271, -0.457621, 1.0]], ['2, k, 7', [-0.409374, -0.474699, 1.0]], ['2, k, 8', [0.114354, -0.0780621, 1.0]], ['2, k, 9', [0.207508, -0.288879, 1.0]], ['2, k, 10', [0.278367, -0.465556, 1.0]], ['2, k, 11', [0.274621, -0.471848, 1.0]], ['2, k, 12', [-0.147598, -0.533985, 1.0]], ['2, k, 13', [-0.168596, -0.810848, 1.0]], ['2, k, 14', [-0.191879, -1.12115, 1.0]], ['2, k, 15', [-0.20874, -1.20215, 1.0]], ['2, k, 16', [0.018949, -0.548619, 1.0]], ['2, k, 17', [0.0478616, -0.814423, 1.0]], ['2, k, 18', [0.0862519, -1.14196, 1.0]], ['2, k, 19', [0.118958, -1.21484, 1.0]], ['2, k, 20', [-0.067515, -0.0179453, 1.0]], ['2, k, 21', [-0.427747, -0.5146, 1.0]], ['2, k, 22', [-0.353704, -0.493555, 1.0]], ['2, k, 23', [0.30276, -0.501132, 1.0]], ['2, k, 24', [0.304184, -0.448791, 1.0]]]
[['2, k, 0', [-0.0684911, -0.549523, 1.0]], ['2, k, 1', [-0.0681091, -0.244431, 1.0]], ['2, k, 2', [-0.0680991, 0.0544866, 1.0]], ['2, k, 3', [-0.0505891, 0.199171, 1.0]], ['2, k, 4', [-0.251917, -0.0463231, 1.0]], ['2, k, 5', [-0.338786, -0.275648, 1.0]], ['2, k, 6', [-0.404038, -0.458168, 1.0]], ['2, k, 7', [-0.408505, -0.475643, 1.0]], ['2, k, 8', [0.111141, -0.0797145, 1.0]], ['2, k, 9', [0.206026, -0.287212, 1.0]], ['2, k, 10', [0.277537, -0.463861, 1.0]], ['2, k, 11', [0.273886, -0.470501, 1.0]], ['2, k, 12', [-0.151141, -0.537404, 1.0]], ['2, k, 13', [-0.167877, -0.810669, 1.0]], ['2, k, 14', [-0.192903, -1.11923, 1.0]], ['2, k, 15', [-0.208066, -1.20133, 1.0]], ['2, k, 16', [0.015167, -0.547883, 1.0]], ['2, k, 17', [0.0486158, -0.816504, 1.0]], ['2, k, 18', [0.0878119, -1.14087, 1.0]], ['2, k, 19', [0.114593, -1.21128, 1.0]], ['2, k, 20', [-0.0681579, -0.0194304, 1.0]], ['2, k, 21', [-0.429955, -0.515227, 1.0]], ['2, k, 22', [-0.354109, -0.495474, 1.0]], ['2, k, 23', [0.301784, -0.501251, 1.0]], ['2, k, 24', [0.304732, -0.444514, 1.0]]]
[['2, k, 0', [-0.0689174, -0.549691, 1.0]], ['2, k, 1', [-0.0683102, -0.244548, 1.0]], ['2, k, 2', [-0.0681267, 0.0544438, 1.0]], ['2, k, 3', [-0.0505534, 0.199199, 1.0]], ['2, k, 4', [-0.251921, -0.0463353, 1.0]], ['2, k, 5', [-0.338744, -0.275731, 1.0]], ['2, k, 6', [-0.403895, -0.458229, 1.0]], ['2, k, 7', [-0.40921, -0.475863, 1.0]], ['2, k, 8', [0.110776, -0.0799574, 1.0]], ['2, k, 9', [0.206025, -0.287255, 1.0]], ['2, k, 10', [0.277539, -0.463895, 1.0]], ['2, k, 11', [0.272473, -0.47086, 1.0]], ['2, k, 12', [-0.151567, -0.537929, 1.0]], ['2, k, 13', [-0.167918, -0.810822, 1.0]], ['2, k, 14', [-0.192887, -1.11921, 1.0]], ['2, k, 15', [-0.208056, -1.20133, 1.0]], ['2, k, 16', [0.0147604, -0.547765, 1.0]], ['2, k, 17', [0.0486152, -0.816673, 1.0]], ['2, k, 18', [0.0882324, -1.14099, 1.0]], ['2, k, 19', [0.115228, -1.21239, 1.0]], ['2, k, 20', [-0.0682133, -0.0194888, 1.0]], ['2, k, 21', [-0.431536, -0.514863, 1.0]], ['2, k, 22', [-0.355437, -0.49528, 1.0]], ['2, k, 23', [0.300799, -0.500142, 1.0]], ['2, k, 24', [0.303986, -0.443827, 1.0]]]
[['2, k, 0', [-0.069314, -0.549739, 1.0]], ['2, k, 1', [-0.0685192, -0.244627, 1.0]], ['2, k, 2', [-0.0681655, 0.0543924, 1.0]], ['2, k, 3', [-0.0505619, 0.199177, 1.0]], ['2, k, 4', [-0.251928, -0.0463333, 1.0]], ['2, k, 5', [-0.338766, -0.275829, 1.0]], ['2, k, 6', [-0.403414, -0.45855, 1.0]], ['2, k, 7', [-0.409538, -0.475141, 1.0]], ['2, k, 8', [0.110638, -0.079913, 1.0]], ['2, k, 9', [0.205999, -0.287221, 1.0]], ['2, k, 10', [0.277555, -0.463807, 1.0]], ['2, k, 11', [0.274031, -0.471044, 1.0]], ['2, k, 12', [-0.151892, -0.538239, 1.0]], ['2, k, 13', [-0.168127, -0.812329, 1.0]], ['2, k, 14', [-0.192956, -1.12117, 1.0]], ['2, k, 15', [-0.207893, -1.20231, 1.0]], ['2, k, 16', [0.014276, -0.547495, 1.0]], ['2, k, 17', [0.0486656, -0.816784, 1.0]], ['2, k, 18', [0.0881209, -1.14114, 1.0]], ['2, k, 19', [0.115277, -1.21246, 1.0]], ['2, k, 20', [-0.0682831, -0.0195502, 1.0]], ['2, k, 21', [-0.428557, -0.514687, 1.0]], ['2, k, 22', [-0.358908, -0.494274, 1.0]], ['2, k, 23', [0.301781, -0.502973, 1.0]], ['2, k, 24', [0.305131, -0.445619, 1.0]]]
[['2, k, 0', [-0.0695975, -0.549729, 1.0]], ['2, k, 1', [-0.0686645, -0.244624, 1.0]], ['2, k, 2', [-0.0681845, 0.0544009, 1.0]], ['2, k, 3', [-0.0506189, 0.199215, 1.0]], ['2, k, 4', [-0.251962, -0.0463484, 1.0]], ['2, k, 5', [-0.338784, -0.276082, 1.0]], ['2, k, 6', [-0.403738, -0.458677, 1.0]], ['2, k, 7', [-0.408945, -0.475403, 1.0]], ['2, k, 8', [0.110884, -0.0794529, 1.0]], ['2, k, 9', [0.206106, -0.287145, 1.0]], ['2, k, 10', [0.277577, -0.463956, 1.0]], ['2, k, 11', [0.274269, -0.470914, 1.0]], ['2, k, 12', [-0.152161, -0.538474, 1.0]], ['2, k, 13', [-0.167635, -0.81106, 1.0]], ['2, k, 14', [-0.193263, -1.12074, 1.0]], ['2, k, 15', [-0.207924, -1.2023, 1.0]], ['2, k, 16', [0.0139391, -0.547174, 1.0]], ['2, k, 17', [0.0487759, -0.816815, 1.0]], ['2, k, 18', [0.0881052, -1.1413, 1.0]], ['2, k, 19', [0.115316, -1.21253, 1.0]], ['2, k, 20', [-0.0683231, -0.0195428, 1.0]], ['2, k, 21', [-0.429567, -0.514765, 1.0]], ['2, k, 22', [-0.35948, -0.495323, 1.0]], ['2, k, 23', [0.298957, -0.504021, 1.0]], ['2, k, 24', [0.304708, -0.446916, 1.0]]]
[['2, k, 0', [-0.0696612, -0.549854, 1.0]], ['2, k, 1', [-0.068696, -0.244756, 1.0]], ['2, k, 2', [-0.0681264, 0.0542555, 1.0]], ['2, k, 3', [-0.0506546, 0.19921, 1.0]], ['2, k, 4', [-0.251958, -0.0463642, 1.0]], ['2, k, 5', [-0.338933, -0.276281, 1.0]], ['2, k, 6', [-0.403678, -0.458912, 1.0]], ['2, k, 7', [-0.40888, -0.475098, 1.0]], ['2, k, 8', [0.110784, -0.0799137, 1.0]], ['2, k, 9', [0.20615, -0.287181, 1.0]], ['2, k, 10', [0.277593, -0.46407, 1.0]], ['2, k, 11', [0.27407, -0.470976, 1.0]], ['2, k, 12', [-0.152206, -0.538952, 1.0]], ['2, k, 13', [-0.167823, -0.81111, 1.0]], ['2, k, 14', [-0.193619, -1.1189, 1.0]], ['2, k, 15', [-0.207827, -1.20192, 1.0]], ['2, k, 16', [0.0139053, -0.547164, 1.0]], ['2, k, 17', [0.0487218, -0.816782, 1.0]], ['2, k, 18', [0.0880066, -1.14135, 1.0]], ['2, k, 19', [0.11239, -1.21011, 1.0]], ['2, k, 20', [-0.0682944, -0.019687, 1.0]], ['2, k, 21', [-0.43407, -0.514814, 1.0]], ['2, k, 22', [-0.355756, -0.498577, 1.0]], ['2, k, 23', [0.299503, -0.504653, 1.0]], ['2, k, 24', [0.30521, -0.446472, 1.0]]]
[['2, k, 0', [-0.0698666, -0.549953, 1.0]], ['2, k, 1', [-0.0687607, -0.244831, 1.0]], ['2, k, 2', [-0.0680986, 0.0541994, 1.0]], ['2, k, 3', [-0.0506701, 0.199134, 1.0]], ['2, k, 4', [-0.251987, -0.0464233, 1.0]], ['2, k, 5', [-0.339046, -0.276385, 1.0]], ['2, k, 6', [-0.403362, -0.459202, 1.0]], ['2, k, 7', [-0.40825, -0.475111, 1.0]], ['2, k, 8', [0.110681, -0.0800022, 1.0]], ['2, k, 9', [0.206157, -0.287174, 1.0]], ['2, k, 10', [0.277597, -0.464069, 1.0]], ['2, k, 11', [0.273845, -0.471012, 1.0]], ['2, k, 12', [-0.152419, -0.539304, 1.0]], ['2, k, 13', [-0.167821, -0.811114, 1.0]], ['2, k, 14', [-0.193427, -1.11905, 1.0]], ['2, k, 15', [-0.207849, -1.20192, 1.0]], ['2, k, 16', [0.0137195, -0.547085, 1.0]], ['2, k, 17', [0.0487475, -0.816653, 1.0]], ['2, k, 18', [0.0877932, -1.14052, 1.0]], ['2, k, 19', [0.112711, -1.21009, 1.0]], ['2, k, 20', [-0.0682883, -0.0197421, 1.0]], ['2, k, 21', [-0.428891, -0.512713, 1.0]], ['2, k, 22', [-0.35451, -0.496068, 1.0]], ['2, k, 23', [0.301556, -0.502523, 1.0]], ['2, k, 24', [0.303378, -0.4446, 1.0]]]
[['2, k, 0', [-0.0699792, -0.550023, 1.0]], ['2, k, 1', [-0.0687818, -0.244846, 1.0]], ['2, k, 2', [-0.0680559, 0.0542108, 1.0]], ['2, k, 3', [-0.0507256, 0.199181, 1.0]], ['2, k, 4', [-0.251922, -0.0466713, 1.0]], ['2, k, 5', [-0.339179, -0.276624, 1.0]], ['2, k, 6', [-0.40422, -0.459133, 1.0]], ['2, k, 7', [-0.408769, -0.475129, 1.0]], ['2, k, 8', [0.110616, -0.0800993, 1.0]], ['2, k, 9', [0.206197, -0.287266, 1.0]], ['2, k, 10', [0.277585, -0.464221, 1.0]], ['2, k, 11', [0.273931, -0.469671, 1.0]], ['2, k, 12', [-0.15253, -0.539548, 1.0]], ['2, k, 13', [-0.167806, -0.811074, 1.0]], ['2, k, 14', [-0.193429, -1.1191, 1.0]], ['2, k, 15', [-0.208764, -1.20275, 1.0]], ['2, k, 16', [0.0136425, -0.547035, 1.0]], ['2, k, 17', [0.0487675, -0.81663, 1.0]], ['2, k, 18', [0.0877425, -1.14011, 1.0]], ['2, k, 19', [0.112778, -1.21007, 1.0]], ['2, k, 20', [-0.0682746, -0.0197446, 1.0]], ['2, k, 21', [-0.431745, -0.513572, 1.0]], ['2, k, 22', [-0.355211, -0.496221, 1.0]], ['2, k, 23', [0.300761, -0.501664, 1.0]], ['2, k, 24', [0.305857, -0.444519, 1.0]]]
[['2, k, 0', [-0.0701138, -0.550059, 1.0]], ['2, k, 1', [-0.0688557, -0.244913, 1.0]], ['2, k, 2', [-0.0680552, 0.0541369, 1.0]], ['2, k, 3', [-0.0507886, 0.199127, 1.0]], ['2, k, 4', [-0.252019, -0.0466662, 1.0]], ['2, k, 5', [-0.339066, -0.27657, 1.0]], ['2, k, 6', [-0.404561, -0.458908, 1.0]], ['2, k, 7', [-0.409124, -0.476406, 1.0]], ['2, k, 8', [0.110541, -0.0800921, 1.0]], ['2, k, 9', [0.20613, -0.28716, 1.0]], ['2, k, 10', [0.277518, -0.464218, 1.0]], ['2, k, 11', [0.273522, -0.470121, 1.0]], ['2, k, 12', [-0.152642, -0.539716, 1.0]], ['2, k, 13', [-0.167832, -0.810968, 1.0]], ['2, k, 14', [-0.193646, -1.11844, 1.0]], ['2, k, 15', [-0.20838, -1.20244, 1.0]], ['2, k, 16', [0.0134692, -0.546913, 1.0]], ['2, k, 17', [0.0487142, -0.816602, 1.0]], ['2, k, 18', [0.0879706, -1.14027, 1.0]], ['2, k, 19', [0.112998, -1.2106, 1.0]], ['2, k, 20', [-0.0682909, -0.0198163, 1.0]], ['2, k, 21', [-0.431104, -0.516559, 1.0]], ['2, k, 22', [-0.355233, -0.495586, 1.0]], ['2, k, 23', [0.296515, -0.50295, 1.0]], ['2, k, 24', [0.305182, -0.446184, 1.0]]]
[['2, k, 0', [-0.0701791, -0.550038, 1.0]], ['2, k, 1', [-0.0689611, -0.244899, 1.0]], ['2, k, 2', [-0.068145, 0.0541593, 1.0]], ['2, k, 3', [-0.0507916, 0.19915, 1.0]], ['2, k, 4', [-0.252089, -0.046685, 1.0]], ['2, k, 5', [-0.33908, -0.276559, 1.0]], ['2, k, 6', [-0.404491, -0.458855, 1.0]], ['2, k, 7', [-0.408378, -0.47632, 1.0]], ['2, k, 8', [0.110947, -0.0796337, 1.0]], ['2, k, 9', [0.206027, -0.287145, 1.0]], ['2, k, 10', [0.277523, -0.464118, 1.0]], ['2, k, 11', [0.273557, -0.47035, 1.0]], ['2, k, 12', [-0.1527, -0.539752, 1.0]], ['2, k, 13', [-0.167834, -0.810866, 1.0]], ['2, k, 14', [-0.193423, -1.11995, 1.0]], ['2, k, 15', [-0.208322, -1.20262, 1.0]], ['2, k, 16', [0.0134236, -0.546802, 1.0]], ['2, k, 17', [0.0487485, -0.816529, 1.0]], ['2, k, 18', [0.0879213, -1.14022, 1.0]], ['2, k, 19', [0.112974, -1.21059, 1.0]], ['2, k, 20', [-0.0683848, -0.0197985, 1.0]], ['2, k, 21', [-0.431772, -0.514509, 1.0]], ['2, k, 22', [-0.35565, -0.496832, 1.0]], ['2, k, 23', [0.295614, -0.504018, 1.0]], ['2, k, 24', [0.308526, -0.454651, 1.0]]]
[['2, k, 0', [-0.0702425, -0.550091, 1.0]], ['2, k, 1', [-0.0690378, -0.244964, 1.0]], ['2, k, 2', [-0.0681844, 0.0541164, 1.0]], ['2, k, 3', [-0.0508632, 0.19916, 1.0]], ['2, k, 4', [-0.252154, -0.0466929, 1.0]], ['2, k, 5', [-0.33901, -0.276883, 1.0]], ['2, k, 6', [-0.405183, -0.458852, 1.0]], ['2, k, 7', [-0.408947, -0.475823, 1.0]], ['2, k, 8', [0.110708, -0.0799898, 1.0]], ['2, k, 9', [0.205989, -0.287135, 1.0]], ['2, k, 10', [0.277503, -0.464073, 1.0]], ['2, k, 11', [0.274577, -0.471123, 1.0]], ['2, k, 12', [-0.152751, -0.53997, 1.0]], ['2, k, 13', [-0.167811, -0.810866, 1.0]], ['2, k, 14', [-0.19311, -1.12084, 1.0]], ['2, k, 15', [-0.208402, -1.20265, 1.0]], ['2, k, 16', [0.0133588, -0.546755, 1.0]], ['2, k, 17', [0.0488411, -0.816368, 1.0]], ['2, k, 18', [0.0875685, -1.13899, 1.0]], ['2, k, 19', [0.113017, -1.21057, 1.0]], ['2, k, 20', [-0.0684346, -0.0198496, 1.0]], ['2, k, 21', [-0.429507, -0.515659, 1.0]], ['2, k, 22', [-0.355643, -0.496274, 1.0]], ['2, k, 23', [0.300233, -0.503641, 1.0]], ['2, k, 24', [0.305934, -0.446309, 1.0]]]
[['2, k, 0', [-0.0702862, -0.550131, 1.0]], ['2, k, 1', [-0.0690425, -0.245109, 1.0]], ['2, k, 2', [-0.068023, 0.0538293, 1.0]], ['2, k, 3', [-0.0509007, 0.199146, 1.0]], ['2, k, 4', [-0.252229, -0.0467884, 1.0]], ['2, k, 5', [-0.339064, -0.27696, 1.0]], ['2, k, 6', [-0.405588, -0.458812, 1.0]], ['2, k, 7', [-0.40846, -0.476578, 1.0]], ['2, k, 8', [0.110921, -0.0800225, 1.0]], ['2, k, 9', [0.205958, -0.287122, 1.0]], ['2, k, 10', [0.27757, -0.464052, 1.0]], ['2, k, 11', [0.27309, -0.470881, 1.0]], ['2, k, 12', [-0.152783, -0.540057, 1.0]], ['2, k, 13', [-0.167637, -0.81083, 1.0]], ['2, k, 14', [-0.19318, -1.1208, 1.0]], ['2, k, 15', [-0.208557, -1.20275, 1.0]], ['2, k, 16', [0.0133306, -0.546723, 1.0]], ['2, k, 17', [0.0488039, -0.816402, 1.0]], ['2, k, 18', [0.0880717, -1.14031, 1.0]], ['2, k, 19', [0.113479, -1.21071, 1.0]], ['2, k, 20', [-0.0683262, -0.0201021, 1.0]], ['2, k, 21', [-0.426618, -0.516226, 1.0]], ['2, k, 22', [-0.354478, -0.496199, 1.0]], ['2, k, 23', [0.299471, -0.500031, 1.0]], ['2, k, 24', [0.305516, -0.446762, 1.0]]]
[['2, k, 0', [-0.0703154, -0.550214, 1.0]], ['2, k, 1', [-0.0690969, -0.245169, 1.0]], ['2, k, 2', [-0.0680683, 0.0538123, 1.0]], ['2, k, 3', [-0.0510118, 0.199196, 1.0]], ['2, k, 4', [-0.252275, -0.0468977, 1.0]], ['2, k, 5', [-0.339115, -0.277185, 1.0]], ['2, k, 6', [-0.405869, -0.459012, 1.0]], ['2, k, 7', [-0.409062, -0.476141, 1.0]], ['2, k, 8', [0.11048, -0.0802911, 1.0]], ['2, k, 9', [0.205925, -0.287064, 1.0]], ['2, k, 10', [0.277576, -0.464026, 1.0]], ['2, k, 11', [0.27393, -0.470768, 1.0]], ['2, k, 12', [-0.152797, -0.54028, 1.0]], ['2, k, 13', [-0.16752, -0.811164, 1.0]], ['2, k, 14', [-0.192975, -1.12111, 1.0]], ['2, k, 15', [-0.208567, -1.2033, 1.0]], ['2, k, 16', [0.0133223, -0.546709, 1.0]], ['2, k, 17', [0.0487734, -0.816211, 1.0]], ['2, k, 18', [0.0881021, -1.14011, 1.0]], ['2, k, 19', [0.113554, -1.21081, 1.0]], ['2, k, 20', [-0.0683749, -0.0201313, 1.0]], ['2, k, 21', [-0.426209, -0.514639, 1.0]], ['2, k, 22', [-0.353944, -0.496422, 1.0]], ['2, k, 23', [0.301046, -0.502352, 1.0]], ['2, k, 24', [0.226098, -0.493381, 1.0]]]
[['2, k, 0', [-0.0704063, -0.550235, 1.0]], ['2, k, 1', [-0.0691994, -0.245209, 1.0]], ['2, k, 2', [-0.068169, 0.053765, 1.0]], ['2, k, 3', [-0.0510771, 0.19926, 1.0]], ['2, k, 4', [-0.25231, -0.0469184, 1.0]], ['2, k, 5', [-0.339169, -0.277338, 1.0]], ['2, k, 6', [-0.405634, -0.459332, 1.0]], ['2, k, 7', [-0.409314, -0.476175, 1.0]], ['2, k, 8', [0.110381, -0.0804164, 1.0]], ['2, k, 9', [0.205909, -0.286918, 1.0]], ['2, k, 10', [0.277536, -0.463956, 1.0]], ['2, k, 11', [0.274244, -0.469966, 1.0]], ['2, k, 12', [-0.152869, -0.540359, 1.0]], ['2, k, 13', [-0.167588, -0.811051, 1.0]], ['2, k, 14', [-0.193017, -1.12111, 1.0]], ['2, k, 15', [-0.208489, -1.20325, 1.0]], ['2, k, 16', [0.0132321, -0.546643, 1.0]], ['2, k, 17', [0.0488011, -0.816232, 1.0]], ['2, k, 18', [0.0879748, -1.13938, 1.0]], ['2, k, 19', [0.113617, -1.21077, 1.0]], ['2, k, 20', [-0.0684763, -0.0201786, 1.0]], ['2, k, 21', [-0.426461, -0.514969, 1.0]], ['2, k, 22', [-0.354306, -0.496692, 1.0]], ['2, k, 23', [0.301168, -0.503145, 1.0]], ['2, k, 24', [0.225377, -0.49102, 1.0]]]
[['2, k, 0', [-0.0707212, -0.550248, 1.0]], ['2, k, 1', [-0.0693467, -0.245299, 1.0]], ['2, k, 2', [-0.0681741, 0.0535702, 1.0]], ['2, k, 3', [-0.0511436, 0.199301, 1.0]], ['2, k, 4', [-0.252433, -0.0469341, 1.0]], ['2, k, 5', [-0.33917, -0.277336, 1.0]], ['2, k, 6', [-0.405988, -0.459202, 1.0]], ['2, k, 7', [-0.409189, -0.476544, 1.0]], ['2, k, 8', [0.110242, -0.0803681, 1.0]], ['2, k, 9', [0.205885, -0.286847, 1.0]], ['2, k, 10', [0.277517, -0.463926, 1.0]], ['2, k, 11', [0.273423, -0.470588, 1.0]], ['2, k, 12', [-0.153105, -0.540456, 1.0]], ['2, k, 13', [-0.167627, -0.810985, 1.0]], ['2, k, 14', [-0.192967, -1.12124, 1.0]], ['2, k, 15', [-0.208502, -1.2033, 1.0]], ['2, k, 16', [0.0128811, -0.546503, 1.0]], ['2, k, 17', [0.0487808, -0.816155, 1.0]], ['2, k, 18', [0.0882809, -1.13934, 1.0]], ['2, k, 19', [0.114038, -1.21161, 1.0]], ['2, k, 20', [-0.0685251, -0.0203424, 1.0]], ['2, k, 21', [-0.430289, -0.515794, 1.0]], ['2, k, 22', [-0.355516, -0.496128, 1.0]], ['2, k, 23', [0.297059, -0.50077, 1.0]], ['2, k, 24', [0.222154, -0.492151, 1.0]]]
[['2, k, 0', [-0.0708816, -0.550214, 1.0]], ['2, k, 1', [-0.0694189, -0.245303, 1.0]], ['2, k, 2', [-0.0681895, 0.0535575, 1.0]], ['2, k, 3', [-0.0512538, 0.199298, 1.0]], ['2, k, 4', [-0.252409, -0.0470309, 1.0]], ['2, k, 5', [-0.33921, -0.27759, 1.0]], ['2, k, 6', [-0.405188, -0.459785, 1.0]], ['2, k, 7', [-0.408977, -0.478444, 1.0]], ['2, k, 8', [0.110503, -0.0801439, 1.0]], ['2, k, 9', [0.205847, -0.286794, 1.0]], ['2, k, 10', [0.27751, -0.463902, 1.0]], ['2, k, 11', [0.273851, -0.470156, 1.0]], ['2, k, 12', [-0.153224, -0.540457, 1.0]], ['2, k, 13', [-0.167583, -0.810954, 1.0]], ['2, k, 14', [-0.192993, -1.1212, 1.0]], ['2, k, 15', [-0.208498, -1.20329, 1.0]], ['2, k, 16', [0.0127215, -0.5464, 1.0]], ['2, k, 17', [0.0487997, -0.816223, 1.0]], ['2, k, 18', [0.0884885, -1.13955, 1.0]], ['2, k, 19', [0.114144, -1.21168, 1.0]], ['2, k, 20', [-0.068551, -0.020354, 1.0]], ['2, k, 21', [-0.427825, -0.515956, 1.0]], ['2, k, 22', [-0.353941, -0.496439, 1.0]], ['2, k, 23', [0.300156, -0.503144, 1.0]], ['2, k, 24', [0.224885, -0.491589, 1.0]]]
[['2, k, 0', [-0.0708746, -0.550219, 1.0]], ['2, k, 1', [-0.0694483, -0.245342, 1.0]], ['2, k, 2', [-0.0682824, 0.0534707, 1.0]], ['2, k, 3', [-0.0514013, 0.199163, 1.0]], ['2, k, 4', [-0.252556, -0.0471685, 1.0]], ['2, k, 5', [-0.339237, -0.277645, 1.0]], ['2, k, 6', [-0.404736, -0.460021, 1.0]], ['2, k, 7', [-0.408667, -0.47877, 1.0]], ['2, k, 8', [0.110788, -0.0799488, 1.0]], ['2, k, 9', [0.2058, -0.286799, 1.0]], ['2, k, 10', [0.277473, -0.463887, 1.0]], ['2, k, 11', [0.274137, -0.469178, 1.0]], ['2, k, 12', [-0.153185, -0.540506, 1.0]], ['2, k, 13', [-0.166783, -0.811579, 1.0]], ['2, k, 14', [-0.192749, -1.12261, 1.0]], ['2, k, 15', [-0.208511, -1.20331, 1.0]], ['2, k, 16', [0.0127352, -0.54637, 1.0]], ['2, k, 17', [0.0488694, -0.816133, 1.0]], ['2, k, 18', [0.0886101, -1.13965, 1.0]], ['2, k, 19', [0.11404, -1.21163, 1.0]], ['2, k, 20', [-0.0686267, -0.0204311, 1.0]], ['2, k, 21', [-0.42964, -0.516622, 1.0]], ['2, k, 22', [-0.355169, -0.495974, 1.0]], ['2, k, 23', [0.300525, -0.501265, 1.0]], ['2, k, 24', [0.224093, -0.491497, 1.0]]]
[['2, k, 0', [-0.0708993, -0.550221, 1.0]], ['2, k, 1', [-0.0694957, -0.24538, 1.0]], ['2, k, 2', [-0.0683254, 0.0533956, 1.0]], ['2, k, 3', [-0.0514218, 0.199178, 1.0]], ['2, k, 4', [-0.252611, -0.0472166, 1.0]], ['2, k, 5', [-0.339278, -0.277485, 1.0]], ['2, k, 6', [-0.404171, -0.460107, 1.0]], ['2, k, 7', [-0.409014, -0.47862, 1.0]], ['2, k, 8', [0.110912, -0.0796856, 1.0]], ['2, k, 9', [0.205839, -0.286832, 1.0]], ['2, k, 10', [0.277537, -0.463874, 1.0]], ['2, k, 11', [0.271866, -0.470049, 1.0]], ['2, k, 12', [-0.153221, -0.540544, 1.0]], ['2, k, 13', [-0.166783, -0.811566, 1.0]], ['2, k, 14', [-0.192704, -1.12263, 1.0]], ['2, k, 15', [-0.208633, -1.20351, 1.0]], ['2, k, 16', [0.0127166, -0.546326, 1.0]], ['2, k, 17', [0.048888, -0.816062, 1.0]], ['2, k, 18', [0.0889627, -1.14029, 1.0]], ['2, k, 19', [0.114147, -1.21188, 1.0]], ['2, k, 20', [-0.0686724, -0.0204991, 1.0]], ['2, k, 21', [-0.428733, -0.514923, 1.0]], ['2, k, 22', [-0.36444, -0.495501, 1.0]], ['2, k, 23', [0.297253, -0.500058, 1.0]], ['2, k, 24', [0.219147, -0.490472, 1.0]]]
[['2, k, 0', [-0.0710852, -0.550341, 1.0]], ['2, k, 1', [-0.0695652, -0.245484, 1.0]], ['2, k, 2', [-0.0683113, 0.0532908, 1.0]], ['2, k, 3', [-0.0514939, 0.199139, 1.0]], ['2, k, 4', [-0.252676, -0.0471916, 1.0]], ['2, k, 5', [-0.339263, -0.277484, 1.0]], ['2, k, 6', [-0.404884, -0.459927, 1.0]], ['2, k, 7', [-0.409783, -0.478638, 1.0]], ['2, k, 8', [0.11072, -0.0798734, 1.0]], ['2, k, 9', [0.205811, -0.286826, 1.0]], ['2, k, 10', [0.277589, -0.463844, 1.0]], ['2, k, 11', [0.272422, -0.47033, 1.0]], ['2, k, 12', [-0.153348, -0.540705, 1.0]], ['2, k, 13', [-0.16688, -0.811951, 1.0]], ['2, k, 14', [-0.193748, -1.12737, 1.0]], ['2, k, 15', [-0.208009, -1.20455, 1.0]], ['2, k, 16', [0.0125256, -0.54636, 1.0]], ['2, k, 17', [0.0492336, -0.81645, 1.0]], ['2, k, 18', [0.0889474, -1.14025, 1.0]], ['2, k, 19', [0.114521, -1.2123, 1.0]], ['2, k, 20', [-0.0686788, -0.0205992, 1.0]], ['2, k, 21', [-0.428543, -0.516731, 1.0]], ['2, k, 22', [-0.354201, -0.497721, 1.0]], ['2, k, 23', [0.297774, -0.502773, 1.0]], ['2, k, 24', [0.221633, -0.493927, 1.0]]]
