[['2, k, 0', [-0.317888, -0.703654, 1.0]], ['2, k, 1', [-0.366606, -0.417615, 1.0]], ['2, k, 2', [-0.412731, -0.135918, 1.0]], ['2, k, 3', [-0.413817, 0.011871, 1.0]], ['2, k, 4', [-0.539296, -0.23647, 1.0]], ['2, k, 5', [-0.618378, -0.393963, 1.0]], ['2, k, 6', [-0.640297, -0.422596, 1.0]], ['2, k, 7', [-0.630311, -0.458511, 1.0]], ['2, k, 8', [-0.23732, -0.232225, 1.0]], ['2, k, 9', [-0.115647, -0.375111, 1.0]], ['2, k, 10', [-0.0110807, -0.435103, 1.0]], ['2, k, 11', [0.0277838, -0.482807, 1.0]], ['2, k, 12', [-0.382847, -0.696301, 1.0]], ['2, k, 13', [-0.604539, -0.304056, 1.0]], ['2, k, 14', [-0.402156, -0.604099, 1.0]], ['2, k, 15', [-0.349837, -0.618065, 1.0]], ['2, k, 16', [-0.245434, -0.694429, 1.0]], ['2, k, 17', [-0.148112, -0.273449, 1.0]], ['2, k, 18', [-0.226924, -0.681884, 1.0]], ['2, k, 19', [-0.279137, -0.749265, 1.0]], ['2, k, 20', [-0.401626, -0.205825, 1.0]], ['2, k, 21', [-0.624685, -0.464416, 1.0]], ['2, k, 22', [-0.565808, -0.464497, 1.0]], ['2, k, 23', [0.056264, -0.494755, 1.0]], ['2, k, 24', [0.0801717, -0.476739, 1.0]]]
[['2, k, 0', [-0.370981, -0.590177, 1.0]], ['2, k, 1', [-0.392882, -0.33652, 1.0]], ['2, k, 2', [-0.406964, -0.12012, 1.0]], ['2, k, 3', [-0.406065, 0.00102345, 1.0]], ['2, k, 4', [-0.529748, -0.202056, 1.0]], ['2, k, 5', [-0.631139, -0.108497, 1.0]], ['2, k, 6', [-0.639094, 0.0190543, 1.0]], ['2, k, 7', [-0.634462, 0.0849677, 1.0]], ['2, k, 8', [-0.224769, -0.195824, 1.0]], ['2, k, 9', [-0.0911967, -0.128621, 1.0]], ['2, k, 10', [-0.00662695, -0.00756177, 1.0]], ['2, k, 11', [0.0281556, 0.0689282, 1.0]], ['2, k, 12', [-0.436002, -0.584948, 1.0]], ['2, k, 13', [-0.428822, -0.275465, 1.0]], ['2, k, 14', [-0.550708, -0.666804, 1.0]], ['2, k, 15', [-0.46826, -0.734854, 1.0]], ['2, k, 16', [-0.297948, -0.582644, 1.0]], ['2, k, 17', [-0.323082, -0.282415, 1.0]], ['2, k, 18', [-0.228045, -0.674606, 1.0]], ['2, k, 19', [-0.260577, -0.738177, 1.0]], ['2, k, 20', [-0.402696, -0.174465, 1.0]], ['2, k, 21', [-0.625985, 0.120149, 1.0]], ['2, k, 22', [-0.562333, 0.0926252, 1.0]], ['2, k, 23', [0.0602985, 0.0885983, 1.0]], ['2, k, 24', [-0.0367193, 0.0832786, 1.0]]]
[['2, k, 0', [-0.38964, -0.531805, 1.0]], ['2, k, 1', [-0.396091, -0.323027, 1.0]], ['2, k, 2', [-0.407401, -0.105785, 1.0]], ['2, k, 3', [-0.405321, 0.0108664, 1.0]], ['2, k, 4', [-0.530037, -0.199297, 1.0]], ['2, k, 5', [-0.635423, -0.0982581, 1.0]], ['2, k, 6', [-0.639075, 0.0591721, 1.0]], ['2, k, 7', [-0.637839, 0.111426, 1.0]], ['2, k, 8', [-0.223262, -0.193654, 1.0]], ['2, k, 9', [-0.0668687, -0.0740861, 1.0]], ['2, k, 10', [0.00851528, 0.0370045, 1.0]], ['2, k, 11', [0.0270417, 0.102978, 1.0]], ['2, k, 12', [-0.455091, -0.527379, 1.0]], ['2, k, 13', [-0.408764, -0.224792, 1.0]], ['2, k, 14', [-0.553108, -0.657473, 1.0]], ['2, k, 15', [-0.472022, -0.729627, 1.0]], ['2, k, 16', [-0.316213, -0.525332, 1.0]], ['2, k, 17', [-0.314775, -0.232237, 1.0]], ['2, k, 18', [-0.225906, -0.674522, 1.0]], ['2, k, 19', [-0.261867, -0.738327, 1.0]], ['2, k, 20', [-0.404453, -0.159543, 1.0]], ['2, k, 21', [-0.617686, 0.150211, 1.0]], ['2, k, 22', [-0.566353, 0.119707, 1.0]], ['2, k, 23', [0.0539951, 0.128146, 1.0]], ['2, k, 24', [-0.028518, 0.119086, 1.0]]]
[['2, k, 0', [-0.391264, -0.526393, 1.0]], ['2, k, 1', [-0.397648, -0.318642, 1.0]], ['2, k, 2', [-0.407166, -0.105694, 1.0]], ['2, k, 3', [-0.404914, 0.0119952, 1.0]], ['2, k, 4', [-0.530164, -0.198354, 1.0]], ['2, k, 5', [-0.634562, -0.0753243, 1.0]], ['2, k, 6', [-0.642414, 0.0695894, 1.0]], ['2, k, 7', [-0.643579, 0.134007, 1.0]], ['2, k, 8', [-0.22314, -0.19093, 1.0]], ['2, k, 9', [-0.0845124, -0.0645632, 1.0]], ['2, k, 10', [0.00583234, 0.0733964, 1.0]], ['2, k, 11', [0.0223692, 0.132678, 1.0]], ['2, k, 12', [-0.456596, -0.523022, 1.0]], ['2, k, 13', [-0.409596, -0.223577, 1.0]], ['2, k, 14', [-0.551782, -0.654513, 1.0]], ['2, k, 15', [-0.471338, -0.728706, 1.0]], ['2, k, 16', [-0.318176, -0.519226, 1.0]], ['2, k, 17', [-0.316224, -0.227978, 1.0]], ['2, k, 18', [-0.225181, -0.676225, 1.0]], ['2, k, 19', [-0.260669, -0.741736, 1.0]], ['2, k, 20', [-0.404387, -0.159033, 1.0]], ['2, k, 21', [-0.645179, 0.166467, 1.0]], ['2, k, 22', [-0.58351, 0.152773, 1.0]], ['2, k, 23', [0.0509594, 0.161662, 1.0]], ['2, k, 24', [-0.0315143, 0.152574, 1.0]]]
[['2, k, 0', [-0.395978, -0.513619, 1.0]], ['2, k, 1', [-0.399532, -0.312398, 1.0]], ['2, k, 2', [-0.40685, -0.105502, 1.0]], ['2, k, 3', [-0.404511, 0.0117737, 1.0]], ['2, k, 4', [-0.529874, -0.195181, 1.0]], ['2, k, 5', [-0.634922, -0.071399, 1.0]], ['2, k, 6', [-0.647131, 0.0871069, 1.0]], ['2, k, 7', [-0.649615, 0.154575, 1.0]], ['2, k, 8', [-0.222376, -0.188354, 1.0]], ['2, k, 9', [-0.0777659, -0.0488927, 1.0]], ['2, k, 10', [0.00535815, 0.0974825, 1.0]], ['2, k, 11', [0.0177616, 0.158537, 1.0]], ['2, k, 12', [-0.461695, -0.510114, 1.0]], ['2, k, 13', [-0.223238, -0.583614, 1.0]], ['2, k, 14', [-0.443667, -0.713811, 1.0]], ['2, k, 15', [-0.512073, -0.743601, 1.0]], ['2, k, 16', [-0.322604, -0.507165, 1.0]], ['2, k, 17', [-0.310165, -0.22123, 1.0]], ['2, k, 18', [-0.225461, -0.677243, 1.0]], ['2, k, 19', [-0.263958, -0.741884, 1.0]], ['2, k, 20', [-0.404255, -0.158134, 1.0]], ['2, k, 21', [-0.639443, 0.194174, 1.0]], ['2, k, 22', [-0.582053, 0.169526, 1.0]], ['2, k, 23', [0.043276, 0.190499, 1.0]], ['2, k, 24', [-0.0410136, 0.181531, 1.0]]]
[['2, k, 0', [-0.398263, -0.46837, 1.0]], ['2, k, 1', [-0.400601, -0.296765, 1.0]], ['2, k, 2', [-0.40654, -0.105744, 1.0]], ['2, k, 3', [-0.404196, 0.0115879, 1.0]], ['2, k, 4', [-0.530278, -0.193459, 1.0]], ['2, k, 5', [-0.636622, -0.0684672, 1.0]], ['2, k, 6', [-0.652678, 0.100331, 1.0]], ['2, k, 7', [-0.652978, 0.171519, 1.0]], ['2, k, 8', [-0.22123, -0.183569, 1.0]], ['2, k, 9', [-0.0769407, -0.041467, 1.0]], ['2, k, 10', [-0.00182499, 0.113142, 1.0]], ['2, k, 11', [0.0133979, 0.181294, 1.0]], ['2, k, 12', [-0.464053, -0.466651, 1.0]], ['2, k, 13', [-0.227467, -0.633484, 1.0]], ['2, k, 14', [-0.435575, -0.763169, 1.0]], ['2, k, 15', [-0.512137, -0.791843, 1.0]], ['2, k, 16', [-0.324426, -0.460617, 1.0]], ['2, k, 17', [-0.0484592, -0.317179, 1.0]], ['2, k, 18', [-0.225315, -0.676646, 1.0]], ['2, k, 19', [-0.231391, -0.705007, 1.0]], ['2, k, 20', [-0.404091, -0.15696, 1.0]], ['2, k, 21', [-0.642461, 0.216583, 1.0]], ['2, k, 22', [-0.579411, 0.190038, 1.0]], ['2, k, 23', [0.0411589, 0.220827, 1.0]], ['2, k, 24', [-0.047709, 0.204099, 1.0]]]
[['2, k, 0', [-0.368431, -0.494016, 1.0]], ['2, k, 1', [-0.395007, -0.297307, 1.0]], ['2, k, 2', [-0.406823, -0.105276, 1.0]], ['2, k, 3', [-0.402628, 0.0128926, 1.0]], ['2, k, 4', [-0.530902, -0.191557, 1.0]], ['2, k, 5', [-0.639776, -0.0462371, 1.0]], ['2, k, 6', [-0.66257, 0.120492, 1.0]], ['2, k, 7', [-0.659481, 0.184903, 1.0]], ['2, k, 8', [-0.216123, -0.173528, 1.0]], ['2, k, 9', [-0.0878923, -0.038986, 1.0]], ['2, k, 10', [-0.00556801, 0.135143, 1.0]], ['2, k, 11', [0.00321218, 0.20416, 1.0]], ['2, k, 12', [-0.43394, -0.494555, 1.0]], ['2, k, 13', [-0.199994, -0.667281, 1.0]], ['2, k, 14', [-0.418647, -0.774017, 1.0]], ['2, k, 15', [-0.504479, -0.790992, 1.0]], ['2, k, 16', [-0.295556, -0.483736, 1.0]], ['2, k, 17', [-0.10486, -0.719255, 1.0]], ['2, k, 18', [-0.156842, -0.976844, 1.0]], ['2, k, 19', [-0.190797, -0.863958, 1.0]], ['2, k, 20', [-0.404005, -0.155469, 1.0]], ['2, k, 21', [-0.641528, 0.22905, 1.0]], ['2, k, 22', [-0.607571, 0.210353, 1.0]], ['2, k, 23', [0.0295528, 0.242108, 1.0]], ['2, k, 24', [-0.0515642, 0.228513, 1.0]]]
[['2, k, 0', [-0.369403, -0.498694, 1.0]], ['2, k, 1', [-0.392821, -0.299202, 1.0]], ['2, k, 2', [-0.406068, -0.104636, 1.0]], ['2, k, 3', [-0.401396, 0.0143438, 1.0]], ['2, k, 4', [-0.531596, -0.189271, 1.0]], ['2, k, 5', [-0.641342, -0.0395864, 1.0]], ['2, k, 6', [-0.664511, 0.142819, 1.0]], ['2, k, 7', [-0.659941, 0.201012, 1.0]], ['2, k, 8', [-0.216109, -0.170937, 1.0]], ['2, k, 9', [-0.090685, -0.0357383, 1.0]], ['2, k, 10', [-0.00860742, 0.151447, 1.0]], ['2, k, 11', [-0.00196989, 0.221434, 1.0]], ['2, k, 12', [-0.435064, -0.498434, 1.0]], ['2, k, 13', [-0.206045, -0.678454, 1.0]], ['2, k, 14', [-0.396678, -0.803828, 1.0]], ['2, k, 15', [-0.456687, -0.747528, 1.0]], ['2, k, 16', [-0.296443, -0.489468, 1.0]], ['2, k, 17', [-0.0992088, -0.719811, 1.0]], ['2, k, 18', [-0.186245, -0.972209, 1.0]], ['2, k, 19', [-0.209542, -0.857513, 1.0]], ['2, k, 20', [-0.402883, -0.154627, 1.0]], ['2, k, 21', [-0.639752, 0.247985, 1.0]], ['2, k, 22', [-0.583558, 0.217567, 1.0]], ['2, k, 23', [0.0193297, 0.262186, 1.0]], ['2, k, 24', [-0.0531321, 0.246135, 1.0]]]
[['2, k, 0', [-0.369941, -0.501107, 1.0]], ['2, k, 1', [-0.391388, -0.300917, 1.0]], ['2, k, 2', [-0.405307, -0.104797, 1.0]], ['2, k, 3', [-0.400951, 0.0149508, 1.0]], ['2, k, 4', [-0.536239, -0.174772, 1.0]], ['2, k, 5', [-0.643375, -0.0336804, 1.0]], ['2, k, 6', [-0.669866, 0.148878, 1.0]], ['2, k, 7', [-0.66519, 0.210476, 1.0]], ['2, k, 8', [-0.215934, -0.171198, 1.0]], ['2, k, 9', [-0.0884532, -0.0276025, 1.0]], ['2, k, 10', [-0.0170779, 0.175926, 1.0]], ['2, k, 11', [-0.00620526, 0.241394, 1.0]], ['2, k, 12', [-0.435559, -0.498859, 1.0]], ['2, k, 13', [-0.131667, -0.557333, 1.0]], ['2, k, 14', [-0.547594, -0.669829, 1.0]], ['2, k, 15', [-0.463853, -0.737408, 1.0]], ['2, k, 16', [-0.296702, -0.495639, 1.0]], ['2, k, 17', [-0.0775038, -0.705297, 1.0]], ['2, k, 18', [-0.170926, -0.958086, 1.0]], ['2, k, 19', [-0.204741, -0.846229, 1.0]], ['2, k, 20', [-0.401937, -0.154794, 1.0]], ['2, k, 21', [-0.64694, 0.261025, 1.0]], ['2, k, 22', [-0.592793, 0.230382, 1.0]], ['2, k, 23', [0.0137609, 0.28238, 1.0]], ['2, k, 24', [-0.0608941, 0.263016, 1.0]]]
[['2, k, 0', [-0.372749, -0.50337, 1.0]], ['2, k, 1', [-0.390661, -0.301256, 1.0]], ['2, k, 2', [-0.404239, -0.104578, 1.0]], ['2, k, 3', [-0.400336, 0.0155939, 1.0]], ['2, k, 4', [-0.537419, -0.172576, 1.0]], ['2, k, 5', [-0.645482, -0.0284219, 1.0]], ['2, k, 6', [-0.669933, 0.166169, 1.0]], ['2, k, 7', [-0.672652, 0.216424, 1.0]], ['2, k, 8', [-0.21576, -0.168891, 1.0]], ['2, k, 9', [-0.0801672, -0.00512799, 1.0]], ['2, k, 10', [-0.0149343, 0.193297, 1.0]], ['2, k, 11', [-0.0112967, 0.25247, 1.0]], ['2, k, 12', [-0.436984, -0.499572, 1.0]], ['2, k, 13', [-0.127559, -0.501014, 1.0]], ['2, k, 14', [-0.547457, -0.671014, 1.0]], ['2, k, 15', [-0.462987, -0.737637, 1.0]], ['2, k, 16', [-0.30101, -0.498323, 1.0]], ['2, k, 17', [-0.114968, -0.737904, 1.0]], ['2, k, 18', [-0.241462, -0.976183, 1.0]], ['2, k, 19', [-0.242944, -0.856661, 1.0]], ['2, k, 20', [-0.401165, -0.154558, 1.0]], ['2, k, 21', [-0.655202, 0.266441, 1.0]], ['2, k, 22', [-0.60125, 0.238937, 1.0]], ['2, k, 23', [0.00247666, 0.304258, 1.0]], ['2, k, 24', [-0.0641111, 0.27729, 1.0]]]
[['2, k, 0', [-0.368103, -0.495665, 1.0]], ['2, k, 1', [-0.387836, -0.299299, 1.0]], ['2, k, 2', [-0.402973, -0.104621, 1.0]], ['2, k, 3', [-0.399883, 0.0159173, 1.0]], ['2, k, 4', [-0.539268, -0.171026, 1.0]], ['2, k, 5', [-0.646953, -0.027984, 1.0]], ['2, k, 6', [-0.670878, 0.164631, 1.0]], ['2, k, 7', [-0.678775, 0.223599, 1.0]], ['2, k, 8', [-0.215773, -0.164888, 1.0]], ['2, k, 9', [-0.0826841, -0.00713422, 1.0]], ['2, k, 10', [-0.0166965, 0.200867, 1.0]], ['2, k, 11', [-0.0132595, 0.263477, 1.0]], ['2, k, 12', [-0.436066, -0.496366, 1.0]], ['2, k, 13', [-0.198083, -0.626838, 1.0]], ['2, k, 14', [-0.33297, -0.863775, 1.0]], ['2, k, 15', [-0.349851, -0.895658, 1.0]], ['2, k, 16', [-0.289613, -0.482244, 1.0]], ['2, k, 17', [-0.00926165, -0.60852, 1.0]], ['2, k, 18', [-0.0443224, -0.878021, 1.0]], ['2, k, 19', [-0.132097, -0.800205, 1.0]], ['2, k, 20', [-0.399539, -0.154046, 1.0]], ['2, k, 21', [-0.673015, 0.272308, 1.0]], ['2, k, 22', [-0.615078, 0.247047, 1.0]], ['2, k, 23', [0.00546008, 0.312137, 1.0]], ['2, k, 24', [-0.0646434, 0.285391, 1.0]]]
[['2, k, 0', [-0.368425, -0.498791, 1.0]], ['2, k, 1', [-0.387131, -0.299677, 1.0]], ['2, k, 2', [-0.401917, -0.104132, 1.0]], ['2, k, 3', [-0.399308, 0.0168894, 1.0]], ['2, k, 4', [-0.539784, -0.170566, 1.0]], ['2, k, 5', [-0.659409, -0.0279867, 1.0]], ['2, k, 6', [-0.671212, 0.184407, 1.0]], ['2, k, 7', [-0.677732, 0.23567, 1.0]], ['2, k, 8', [-0.214842, -0.163463, 1.0]], ['2, k, 9', [-0.0859795, -0.00963403, 1.0]], ['2, k, 10', [-0.0210511, 0.203413, 1.0]], ['2, k, 11', [-0.0185754, 0.277034, 1.0]], ['2, k, 12', [-0.434781, -0.497816, 1.0]], ['2, k, 13', [-0.189882, -0.659438, 1.0]], ['2, k, 14', [-0.461477, -0.659372, 1.0]], ['2, k, 15', [-0.50901, -0.622177, 1.0]], ['2, k, 16', [-0.293816, -0.489918, 1.0]], ['2, k, 17', [-0.215835, -0.720687, 1.0]], ['2, k, 18', [-0.132263, -0.951449, 1.0]], ['2, k, 19', [-0.180338, -0.841804, 1.0]], ['2, k, 20', [-0.398719, -0.153684, 1.0]], ['2, k, 21', [-0.664307, 0.286775, 1.0]], ['2, k, 22', [-0.612842, 0.254613, 1.0]], ['2, k, 23', [-0.00470528, 0.322705, 1.0]], ['2, k, 24', [-0.0651325, 0.30022, 1.0]]]
[['2, k, 0', [-0.375428, -0.492081, 1.0]], ['2, k, 1', [-0.38764, -0.298866, 1.0]], ['2, k, 2', [-0.401397, -0.104413, 1.0]], ['2, k, 3', [-0.399018, 0.016915, 1.0]], ['2, k, 4', [-0.54127, -0.169657, 1.0]], ['2, k, 5', [-0.659449, -0.0167038, 1.0]], ['2, k, 6', [-0.674103, 0.183908, 1.0]], ['2, k, 7', [-0.684102, 0.236155, 1.0]], ['2, k, 8', [-0.215261, -0.159915, 1.0]], ['2, k, 9', [-0.0857893, -0.00847344, 1.0]], ['2, k, 10', [-0.0255625, 0.210601, 1.0]], ['2, k, 11', [-0.0258905, 0.284795, 1.0]], ['2, k, 12', [-0.440796, -0.492727, 1.0]], ['2, k, 13', [-0.501235, -0.739647, 1.0]], ['2, k, 14', [-0.764102, -0.812483, 1.0]], ['2, k, 15', [-0.653853, -0.790259, 1.0]], ['2, k, 16', [-0.303076, -0.481204, 1.0]], ['2, k, 17', [-0.0171424, -0.593807, 1.0]], ['2, k, 18', [-0.0423445, -0.86586, 1.0]], ['2, k, 19', [-0.135249, -0.789407, 1.0]], ['2, k, 20', [-0.398464, -0.153662, 1.0]], ['2, k, 21', [-0.670244, 0.287866, 1.0]], ['2, k, 22', [-0.619398, 0.258407, 1.0]], ['2, k, 23', [-0.0122469, 0.334624, 1.0]], ['2, k, 24', [-0.073707, 0.305286, 1.0]]]
[['2, k, 0', [-0.373326, -0.492872, 1.0]], ['2, k, 1', [-0.386915, -0.298806, 1.0]], ['2, k, 2', [-0.40104, -0.104483, 1.0]], ['2, k, 3', [-0.398399, 0.0167766, 1.0]], ['2, k, 4', [-0.541925, -0.16819, 1.0]], ['2, k, 5', [-0.65685, -0.0174084, 1.0]], ['2, k, 6', [-0.679166, 0.187869, 1.0]], ['2, k, 7', [-0.686859, 0.237519, 1.0]], ['2, k, 8', [-0.215266, -0.159445, 1.0]], ['2, k, 9', [-0.0870324, -0.00825304, 1.0]], ['2, k, 10', [-0.0340777, 0.215527, 1.0]], ['2, k, 11', [-0.0310784, 0.296486, 1.0]], ['2, k, 12', [-0.4378, -0.49213, 1.0]], ['2, k, 13', [-0.692083, -0.648785, 1.0]], ['2, k, 14', [-0.677849, -0.893115, 1.0]], ['2, k, 15', [-0.578855, -0.835283, 1.0]], ['2, k, 16', [-0.301522, -0.483431, 1.0]], ['2, k, 17', [-0.12469, -0.728507, 1.0]], ['2, k, 18', [-0.218509, -0.986634, 1.0]], ['2, k, 19', [-0.226629, -0.863206, 1.0]], ['2, k, 20', [-0.397931, -0.15359, 1.0]], ['2, k, 21', [-0.675053, 0.290253, 1.0]], ['2, k, 22', [-0.649116, 0.227881, 1.0]], ['2, k, 23', [-0.0178455, 0.341832, 1.0]], ['2, k, 24', [-0.0885886, 0.310082, 1.0]]]
[['2, k, 0', [-0.370734, -0.49327, 1.0]], ['2, k, 1', [-0.385697, -0.298679, 1.0]], ['2, k, 2', [-0.400443, -0.104459, 1.0]], ['2, k, 3', [-0.398192, 0.0168032, 1.0]], ['2, k, 4', [-0.542351, -0.166895, 1.0]], ['2, k, 5', [-0.657421, -0.0170883, 1.0]], ['2, k, 6', [-0.682367, 0.192667, 1.0]], ['2, k, 7', [-0.686084, 0.240852, 1.0]], ['2, k, 8', [-0.214349, -0.157998, 1.0]], ['2, k, 9', [-0.0888643, -0.0080532, 1.0]], ['2, k, 10', [-0.0390091, 0.216528, 1.0]], ['2, k, 11', [-0.0361025, 0.300781, 1.0]], ['2, k, 12', [-0.435459, -0.49215, 1.0]], ['2, k, 13', [-0.691011, -0.64592, 1.0]], ['2, k, 14', [-0.676763, -0.890872, 1.0]], ['2, k, 15', [-0.578322, -0.834021, 1.0]], ['2, k, 16', [-0.298851, -0.484558, 1.0]], ['2, k, 17', [-0.125617, -0.730594, 1.0]], ['2, k, 18', [-0.198108, -0.994949, 1.0]], ['2, k, 19', [-0.214144, -0.87415, 1.0]], ['2, k, 20', [-0.3971, -0.153422, 1.0]], ['2, k, 21', [-0.67269, 0.29854, 1.0]], ['2, k, 22', [-0.615185, 0.26275, 1.0]], ['2, k, 23', [-0.0301781, 0.346494, 1.0]], ['2, k, 24', [-0.0897947, 0.317623, 1.0]]]
[['2, k, 0', [-0.369678, -0.493362, 1.0]], ['2, k, 1', [-0.385149, -0.298803, 1.0]], ['2, k, 2', [-0.400068, -0.104828, 1.0]], ['2, k, 3', [-0.397838, 0.01633, 1.0]], ['2, k, 4', [-0.543367, -0.165817, 1.0]], ['2, k, 5', [-0.658768, -0.0161547, 1.0]], ['2, k, 6', [-0.685549, 0.195591, 1.0]], ['2, k, 7', [-0.690628, 0.243878, 1.0]], ['2, k, 8', [-0.213095, -0.156545, 1.0]], ['2, k, 9', [-0.0888666, -0.00415753, 1.0]], ['2, k, 10', [-0.0399743, 0.222091, 1.0]], ['2, k, 11', [-0.0417995, 0.302927, 1.0]], ['2, k, 12', [-0.434422, -0.491905, 1.0]], ['2, k, 13', [-0.6905, -0.644634, 1.0]], ['2, k, 14', [-0.675568, -0.890848, 1.0]], ['2, k, 15', [-0.577688, -0.833999, 1.0]], ['2, k, 16', [-0.297843, -0.485175, 1.0]], ['2, k, 17', [-0.127256, -0.733101, 1.0]], ['2, k, 18', [-0.203532, -0.997805, 1.0]], ['2, k, 19', [-0.220877, -0.877561, 1.0]], ['2, k, 20', [-0.396694, -0.153654, 1.0]], ['2, k, 21', [-0.676327, 0.297317, 1.0]], ['2, k, 22', [-0.621694, 0.263992, 1.0]], ['2, k, 23', [-0.0434938, 0.349354, 1.0]], ['2, k, 24', [-0.0983438, 0.319168, 1.0]]]
[['2, k, 0', [-0.36927, -0.493762, 1.0]], ['2, k, 1', [-0.384825, -0.298911, 1.0]], ['2, k, 2', [-0.399735, -0.104914, 1.0]], ['2, k, 3', [-0.397769, 0.0163131, 1.0]], ['2, k, 4', [-0.544204, -0.165505, 1.0]], ['2, k, 5', [-0.660353, -0.0161539, 1.0]], ['2, k, 6', [-0.688117, 0.196789, 1.0]], ['2, k, 7', [-0.698276, 0.245985, 1.0]], ['2, k, 8', [-0.213291, -0.156073, 1.0]], ['2, k, 9', [-0.0881372, -0.00368447, 1.0]], ['2, k, 10', [-0.0441004, 0.223524, 1.0]], ['2, k, 11', [-0.0452627, 0.30021, 1.0]], ['2, k, 12', [-0.43411, -0.492063, 1.0]], ['2, k, 13', [-0.69052, -0.643788, 1.0]], ['2, k, 14', [-0.675393, -0.89076, 1.0]], ['2, k, 15', [-0.578185, -0.834271, 1.0]], ['2, k, 16', [-0.297422, -0.486016, 1.0]], ['2, k, 17', [-0.128967, -0.734762, 1.0]], ['2, k, 18', [-0.189011, -1.00462, 1.0]], ['2, k, 19', [-0.210575, -0.885313, 1.0]], ['2, k, 20', [-0.396342, -0.153694, 1.0]], ['2, k, 21', [-0.683485, 0.300635, 1.0]], ['2, k, 22', [-0.655876, 0.239534, 1.0]], ['2, k, 23', [-0.0461454, 0.349886, 1.0]], ['2, k, 24', [-0.10672, 0.317695, 1.0]]]
[['2, k, 0', [-0.369431, -0.494638, 1.0]], ['2, k, 1', [-0.384779, -0.299037, 1.0]], ['2, k, 2', [-0.399587, -0.104901, 1.0]], ['2, k, 3', [-0.397596, 0.0164678, 1.0]], ['2, k, 4', [-0.544874, -0.165605, 1.0]], ['2, k, 5', [-0.66032, -0.0164188, 1.0]], ['2, k, 6', [-0.690831, 0.198249, 1.0]], ['2, k, 7', [-0.701027, 0.245788, 1.0]], ['2, k, 8', [-0.213541, -0.158991, 1.0]], ['2, k, 9', [-0.08822, -0.00348788, 1.0]], ['2, k, 10', [-0.0473596, 0.224721, 1.0]], ['2, k, 11', [-0.0503498, 0.30015, 1.0]], ['2, k, 12', [-0.435185, -0.492613, 1.0]], ['2, k, 13', [-0.691299, -0.644789, 1.0]], ['2, k, 14', [-0.675251, -0.893059, 1.0]], ['2, k, 15', [-0.579563, -0.836293, 1.0]], ['2, k, 16', [-0.296541, -0.487845, 1.0]], ['2, k, 17', [-0.129963, -0.738051, 1.0]], ['2, k, 18', [-0.182643, -1.01004, 1.0]], ['2, k, 19', [-0.20491, -0.891732, 1.0]], ['2, k, 20', [-0.396236, -0.153679, 1.0]], ['2, k, 21', [-0.700879, 0.29757, 1.0]], ['2, k, 22', [-0.63643, 0.270899, 1.0]], ['2, k, 23', [-0.0613086, 0.352946, 1.0]], ['2, k, 24', [-0.113348, 0.316061, 1.0]]]
[['2, k, 0', [-0.367224, -0.494827, 1.0]], ['2, k, 1', [-0.384184, -0.299046, 1.0]], ['2, k, 2', [-0.39955, -0.104909, 1.0]], ['2, k, 3', [-0.39747, 0.0164162, 1.0]], ['2, k, 4', [-0.545428, -0.165527, 1.0]], ['2, k, 5', [-0.660932, -0.0165807, 1.0]], ['2, k, 6', [-0.693149, 0.199152, 1.0]], ['2, k, 7', [-0.701163, 0.249508, 1.0]], ['2, k, 8', [-0.214007, -0.157232, 1.0]], ['2, k, 9', [-0.0879611, -0.00350299, 1.0]], ['2, k, 10', [-0.0468441, 0.224961, 1.0]], ['2, k, 11', [-0.0510731, 0.302789, 1.0]], ['2, k, 12', [-0.433512, -0.492829, 1.0]], ['2, k, 13', [-0.690849, -0.6432, 1.0]], ['2, k, 14', [-0.675502, -0.891184, 1.0]], ['2, k, 15', [-0.580451, -0.83556, 1.0]], ['2, k, 16', [-0.293985, -0.487914, 1.0]], ['2, k, 17', [-0.128707, -0.738445, 1.0]], ['2, k, 18', [-0.196511, -1.0088, 1.0]], ['2, k, 19', [-0.212782, -0.889262, 1.0]], ['2, k, 20', [-0.396133, -0.153668, 1.0]], ['2, k, 21', [-0.691575, 0.305429, 1.0]], ['2, k, 22', [-0.634452, 0.273602, 1.0]], ['2, k, 23', [-0.0485598, 0.35475, 1.0]], ['2, k, 24', [-0.113985, 0.317827, 1.0]]]
