[['2, k, 0', [0.0377507, -0.451163, 1.0]], ['2, k, 1', [0.0301378, -0.119005, 1.0]], ['2, k, 2', [0.0225468, 0.206658, 1.0]], ['2, k, 3', [0.0306951, 0.354101, 1.0]], ['2, k, 4', [-0.14818, 0.10436, 1.0]], ['2, k, 5', [-0.208681, -0.166055, 1.0]], ['2, k, 6', [-0.227903, -0.400676, 1.0]], ['2, k, 7', [-0.225118, -0.46332, 1.0]], ['2, k, 8', [0.199532, 0.0945446, 1.0]], ['2, k, 9', [0.278006, -0.156919, 1.0]], ['2, k, 10', [0.278619, -0.385686, 1.0]], ['2, k, 11', [0.283091, -0.448078, 1.0]], ['2, k, 12', [-0.0418356, -0.443533, 1.0]], ['2, k, 13', [0.0144575, -0.901491, 1.0]], ['2, k, 14', [-0.0690587, -1.21454, 1.0]], ['2, k, 15', [-0.163537, -1.28526, 1.0]], ['2, k, 16', [0.116432, -0.447994, 1.0]], ['2, k, 17', [0.0939117, -0.919294, 1.0]], ['2, k, 18', [0.146395, -1.23535, 1.0]], ['2, k, 19', [0.152974, -1.28938, 1.0]], ['2, k, 20', [0.0244468, 0.126141, 1.0]], ['2, k, 21', [-0.231457, -0.526262, 1.0]], ['2, k, 22', [-0.168288, -0.493172, 1.0]], ['2, k, 23', [0.299193, -0.499087, 1.0]], ['2, k, 24', [0.240022, -0.467836, 1.0]]]
[['2, k, 0', [0.0367365, -0.446909, 1.0]], ['2, k, 1', [0.030582, -0.118186, 1.0]], ['2, k, 2', [0.0233864, 0.205855, 1.0]], ['2, k, 3', [0.0300112, 0.353948, 1.0]], ['2, k, 4', [-0.145235, 0.0953553, 1.0]], ['2, k, 5', [-0.210335, -0.170361, 1.0]], ['2, k, 6', [-0.226334, -0.397084, 1.0]], ['2, k, 7', [-0.230617, -0.462062, 1.0]], ['2, k, 8', [0.199788, 0.0938843, 1.0]], ['2, k, 9', [0.278113, -0.161882, 1.0]], ['2, k, 10', [0.279256, -0.385818, 1.0]], ['2, k, 11', [0.277431, -0.445327, 1.0]], ['2, k, 12', [-0.042601, -0.441121, 1.0]], ['2, k, 13', [0.0106887, -0.900695, 1.0]], ['2, k, 14', [-0.0578946, -1.20916, 1.0]], ['2, k, 15', [-0.0326436, -1.27705, 1.0]], ['2, k, 16', [0.115253, -0.442081, 1.0]], ['2, k, 17', [0.0754835, -0.918303, 1.0]], ['2, k, 18', [0.141551, -1.22821, 1.0]], ['2, k, 19', [0.09375, -1.29688, 1.0]], ['2, k, 20', [0.0252323, 0.125582, 1.0]], ['2, k, 21', [-0.229332, -0.524533, 1.0]], ['2, k, 22', [-0.17705, -0.480345, 1.0]], ['2, k, 23', [0.277335, -0.509161, 1.0]], ['2, k, 24', [0.229038, -0.448326, 1.0]]]
[['2, k, 0', [0.034568, -0.437254, 1.0]], ['2, k, 1', [0.0296586, -0.115186, 1.0]], ['2, k, 2', [0.0233479, 0.205844, 1.0]], ['2, k, 3', [0.0300622, 0.354189, 1.0]], ['2, k, 4', [-0.145608, 0.0939917, 1.0]], ['2, k, 5', [-0.211235, -0.17332, 1.0]], ['2, k, 6', [-0.225759, -0.399064, 1.0]], ['2, k, 7', [-0.231626, -0.461766, 1.0]], ['2, k, 8', [0.199799, 0.0929845, 1.0]], ['2, k, 9', [0.278125, -0.163651, 1.0]], ['2, k, 10', [0.279083, -0.387751, 1.0]], ['2, k, 11', [0.276374, -0.442454, 1.0]], ['2, k, 12', [-0.0444502, -0.432409, 1.0]], ['2, k, 13', [0.0122255, -0.899736, 1.0]], ['2, k, 14', [-0.154915, -1.23022, 1.0]], ['2, k, 15', [-0.0108731, -1.27368, 1.0]], ['2, k, 16', [0.112763, -0.431656, 1.0]], ['2, k, 17', [0.0755486, -0.917964, 1.0]], ['2, k, 18', [0.140642, -1.22323, 1.0]], ['2, k, 19', [0.15377, -1.29275, 1.0]], ['2, k, 20', [0.0250691, 0.125843, 1.0]], ['2, k, 21', [-0.226561, -0.524006, 1.0]], ['2, k, 22', [-0.176195, -0.489373, 1.0]], ['2, k, 23', [0.287409, -0.500501, 1.0]], ['2, k, 24', [0.229286, -0.460907, 1.0]]]
[['2, k, 0', [0.0346043, -0.436506, 1.0]], ['2, k, 1', [0.0295835, -0.114578, 1.0]], ['2, k, 2', [0.0233313, 0.205841, 1.0]], ['2, k, 3', [0.0299672, 0.354352, 1.0]], ['2, k, 4', [-0.146073, 0.0937437, 1.0]], ['2, k, 5', [-0.211233, -0.17337, 1.0]], ['2, k, 6', [-0.225731, -0.398531, 1.0]], ['2, k, 7', [-0.230638, -0.460987, 1.0]], ['2, k, 8', [0.199888, 0.0914422, 1.0]], ['2, k, 9', [0.277871, -0.164117, 1.0]], ['2, k, 10', [0.280057, -0.387067, 1.0]], ['2, k, 11', [0.277059, -0.444178, 1.0]], ['2, k, 12', [-0.0443797, -0.431098, 1.0]], ['2, k, 13', [0.0122548, -0.8997, 1.0]], ['2, k, 14', [-0.105271, -1.25408, 1.0]], ['2, k, 15', [-0.0274094, -1.29186, 1.0]], ['2, k, 16', [0.112772, -0.431353, 1.0]], ['2, k, 17', [0.0766108, -0.921597, 1.0]], ['2, k, 18', [0.140707, -1.22191, 1.0]], ['2, k, 19', [0.164698, -1.28599, 1.0]], ['2, k, 20', [0.0250426, 0.125944, 1.0]], ['2, k, 21', [-0.232454, -0.522239, 1.0]], ['2, k, 22', [-0.175747, -0.488841, 1.0]], ['2, k, 23', [0.276755, -0.507209, 1.0]], ['2, k, 24', [0.230868, -0.461019, 1.0]]]
[['2, k, 0', [0.0342941, -0.436493, 1.0]], ['2, k, 1', [0.0295197, -0.114515, 1.0]], ['2, k, 2', [0.0236471, 0.205488, 1.0]], ['2, k, 3', [0.0299453, 0.354339, 1.0]], ['2, k, 4', [-0.146265, 0.092991, 1.0]], ['2, k, 5', [-0.212191, -0.174279, 1.0]], ['2, k, 6', [-0.227708, -0.398652, 1.0]], ['2, k, 7', [-0.231176, -0.457225, 1.0]], ['2, k, 8', [0.199463, 0.0889026, 1.0]], ['2, k, 9', [0.278448, -0.163728, 1.0]], ['2, k, 10', [0.280984, -0.386512, 1.0]], ['2, k, 11', [0.275559, -0.445276, 1.0]], ['2, k, 12', [-0.0447191, -0.430953, 1.0]], ['2, k, 13', [0.0122195, -0.899935, 1.0]], ['2, k, 14', [-0.107807, -1.26173, 1.0]], ['2, k, 15', [-0.00402904, -1.28636, 1.0]], ['2, k, 16', [0.11248, -0.431489, 1.0]], ['2, k, 17', [0.0766984, -0.921315, 1.0]], ['2, k, 18', [0.1407, -1.22016, 1.0]], ['2, k, 19', [0.116328, -1.27826, 1.0]], ['2, k, 20', [0.0252159, 0.12579, 1.0]], ['2, k, 21', [-0.227803, -0.520715, 1.0]], ['2, k, 22', [-0.175549, -0.489686, 1.0]], ['2, k, 23', [0.285423, -0.505884, 1.0]], ['2, k, 24', [0.229436, -0.434531, 1.0]]]
[['2, k, 0', [0.0333617, -0.437896, 1.0]], ['2, k, 1', [0.0293077, -0.114688, 1.0]], ['2, k, 2', [0.023676, 0.205378, 1.0]], ['2, k, 3', [0.0299591, 0.354422, 1.0]], ['2, k, 4', [-0.146281, 0.0929992, 1.0]], ['2, k, 5', [-0.212851, -0.174058, 1.0]], ['2, k, 6', [-0.227945, -0.397419, 1.0]], ['2, k, 7', [-0.241853, -0.457517, 1.0]], ['2, k, 8', [0.199466, 0.088852, 1.0]], ['2, k, 9', [0.278109, -0.165005, 1.0]], ['2, k, 10', [0.280423, -0.385848, 1.0]], ['2, k, 11', [0.274777, -0.435451, 1.0]], ['2, k, 12', [-0.0455755, -0.432104, 1.0]], ['2, k, 13', [0.0133837, -0.900692, 1.0]], ['2, k, 14', [-0.0939015, -1.27265, 1.0]], ['2, k, 15', [-0.0102392, -1.28756, 1.0]], ['2, k, 16', [0.111474, -0.433224, 1.0]], ['2, k, 17', [0.0748286, -0.92023, 1.0]], ['2, k, 18', [0.140489, -1.22024, 1.0]], ['2, k, 19', [0.166992, -1.28711, 1.0]], ['2, k, 20', [0.0251898, 0.125735, 1.0]], ['2, k, 21', [-0.269142, -0.506764, 1.0]], ['2, k, 22', [-0.198181, -0.458646, 1.0]], ['2, k, 23', [0.281547, -0.498285, 1.0]], ['2, k, 24', [0.22888, -0.438151, 1.0]]]
[['2, k, 0', [0.033076, -0.434802, 1.0]], ['2, k, 1', [0.0291589, -0.113366, 1.0]], ['2, k, 2', [0.0236969, 0.205375, 1.0]], ['2, k, 3', [0.0299605, 0.354525, 1.0]], ['2, k, 4', [-0.146367, 0.0929049, 1.0]], ['2, k, 5', [-0.215167, -0.170989, 1.0]], ['2, k, 6', [-0.228751, -0.39156, 1.0]], ['2, k, 7', [-0.231517, -0.445886, 1.0]], ['2, k, 8', [0.19897, 0.0860991, 1.0]], ['2, k, 9', [0.278437, -0.163397, 1.0]], ['2, k, 10', [0.28039, -0.379124, 1.0]], ['2, k, 11', [0.279342, -0.432561, 1.0]], ['2, k, 12', [-0.0459147, -0.42758, 1.0]], ['2, k, 13', [0.0133037, -0.90061, 1.0]], ['2, k, 14', [-0.0607459, -1.21529, 1.0]], ['2, k, 15', [0.0595762, -1.26898, 1.0]], ['2, k, 16', [0.11126, -0.431413, 1.0]], ['2, k, 17', [0.0831054, -0.909172, 1.0]], ['2, k, 18', [0.145272, -1.23109, 1.0]], ['2, k, 19', [0.112063, -1.28034, 1.0]], ['2, k, 20', [0.0252156, 0.125884, 1.0]], ['2, k, 21', [-0.227162, -0.515566, 1.0]], ['2, k, 22', [-0.175969, -0.478293, 1.0]], ['2, k, 23', [0.290486, -0.492189, 1.0]], ['2, k, 24', [0.229297, -0.428373, 1.0]]]
[['2, k, 0', [0.0327186, -0.430303, 1.0]], ['2, k, 1', [0.0291313, -0.111751, 1.0]], ['2, k, 2', [0.0238254, 0.205331, 1.0]], ['2, k, 3', [0.0299933, 0.354649, 1.0]], ['2, k, 4', [-0.146703, 0.0929767, 1.0]], ['2, k, 5', [-0.216585, -0.16998, 1.0]], ['2, k, 6', [-0.228675, -0.387746, 1.0]], ['2, k, 7', [-0.231248, -0.443855, 1.0]], ['2, k, 8', [0.198825, 0.0861597, 1.0]], ['2, k, 9', [0.2789, -0.156589, 1.0]], ['2, k, 10', [0.279804, -0.371062, 1.0]], ['2, k, 11', [0.278165, -0.427494, 1.0]], ['2, k, 12', [-0.0462267, -0.423604, 1.0]], ['2, k, 13', [0.01315, -0.90033, 1.0]], ['2, k, 14', [-0.0964944, -1.27243, 1.0]], ['2, k, 15', [0.00565933, -1.283, 1.0]], ['2, k, 16', [0.110881, -0.426702, 1.0]], ['2, k, 17', [0.12293, -0.892518, 1.0]], ['2, k, 18', [0.151196, -1.23618, 1.0]], ['2, k, 19', [0.106732, -1.27931, 1.0]], ['2, k, 20', [0.0253036, 0.126009, 1.0]], ['2, k, 21', [-0.228629, -0.511911, 1.0]], ['2, k, 22', [-0.176121, -0.468337, 1.0]], ['2, k, 23', [0.284364, -0.488284, 1.0]], ['2, k, 24', [0.231879, -0.441546, 1.0]]]
[['2, k, 0', [0.0323911, -0.428819, 1.0]], ['2, k, 1', [0.0289317, -0.110723, 1.0]], ['2, k, 2', [0.0238813, 0.205317, 1.0]], ['2, k, 3', [0.029126, 0.354282, 1.0]], ['2, k, 4', [-0.146793, 0.0930851, 1.0]], ['2, k, 5', [-0.217738, -0.167496, 1.0]], ['2, k, 6', [-0.230451, -0.383437, 1.0]], ['2, k, 7', [-0.229061, -0.437484, 1.0]], ['2, k, 8', [0.19799, 0.0858129, 1.0]], ['2, k, 9', [0.277387, -0.150458, 1.0]], ['2, k, 10', [0.282491, -0.360112, 1.0]], ['2, k, 11', [0.274955, -0.425664, 1.0]], ['2, k, 12', [-0.0465595, -0.421898, 1.0]], ['2, k, 13', [0.0127356, -0.900797, 1.0]], ['2, k, 14', [-0.0422333, -1.2103, 1.0]], ['2, k, 15', [-0.0197262, -1.27657, 1.0]], ['2, k, 16', [0.110572, -0.42551, 1.0]], ['2, k, 17', [0.0938455, -0.902928, 1.0]], ['2, k, 18', [0.148281, -1.2347, 1.0]], ['2, k, 19', [0.109061, -1.27535, 1.0]], ['2, k, 20', [0.0253307, 0.126219, 1.0]], ['2, k, 21', [-0.225492, -0.501706, 1.0]], ['2, k, 22', [-0.163987, -0.4693, 1.0]], ['2, k, 23', [0.273111, -0.484636, 1.0]], ['2, k, 24', [0.225596, -0.439385, 1.0]]]
[['2, k, 0', [0.0324357, -0.429103, 1.0]], ['2, k, 1', [0.0287704, -0.110645, 1.0]], ['2, k, 2', [0.0235865, 0.205341, 1.0]], ['2, k, 3', [0.029186, 0.354839, 1.0]], ['2, k, 4', [-0.147002, 0.0935535, 1.0]], ['2, k, 5', [-0.218999, -0.161565, 1.0]], ['2, k, 6', [-0.231616, -0.376089, 1.0]], ['2, k, 7', [-0.230966, -0.434454, 1.0]], ['2, k, 8', [0.198069, 0.0851952, 1.0]], ['2, k, 9', [0.275814, -0.143655, 1.0]], ['2, k, 10', [0.282643, -0.349736, 1.0]], ['2, k, 11', [0.274969, -0.423439, 1.0]], ['2, k, 12', [-0.0466535, -0.42289, 1.0]], ['2, k, 13', [0.0136475, -0.900631, 1.0]], ['2, k, 14', [-0.0441764, -1.21028, 1.0]], ['2, k, 15', [-0.0225404, -1.27675, 1.0]], ['2, k, 16', [0.110671, -0.425476, 1.0]], ['2, k, 17', [0.0745001, -0.906512, 1.0]], ['2, k, 18', [0.147937, -1.23249, 1.0]], ['2, k, 19', [0.185278, -1.28636, 1.0]], ['2, k, 20', [0.0250653, 0.126356, 1.0]], ['2, k, 21', [-0.223634, -0.495595, 1.0]], ['2, k, 22', [-0.172594, -0.461406, 1.0]], ['2, k, 23', [0.2811, -0.477995, 1.0]], ['2, k, 24', [0.207783, -0.451729, 1.0]]]
[['2, k, 0', [0.032895, -0.429618, 1.0]], ['2, k, 1', [0.0287528, -0.110671, 1.0]], ['2, k, 2', [0.023333, 0.205229, 1.0]], ['2, k, 3', [0.0289106, 0.354683, 1.0]], ['2, k, 4', [-0.146942, 0.0938445, 1.0]], ['2, k, 5', [-0.219717, -0.151046, 1.0]], ['2, k, 6', [-0.232906, -0.365902, 1.0]], ['2, k, 7', [-0.234813, -0.430318, 1.0]], ['2, k, 8', [0.197666, 0.0844642, 1.0]], ['2, k, 9', [0.276745, -0.136034, 1.0]], ['2, k, 10', [0.28087, -0.346021, 1.0]], ['2, k, 11', [0.272249, -0.41649, 1.0]], ['2, k, 12', [-0.0461233, -0.423586, 1.0]], ['2, k, 13', [0.0140263, -0.899509, 1.0]], ['2, k, 14', [-0.0436642, -1.22255, 1.0]], ['2, k, 15', [-0.023583, -1.27453, 1.0]], ['2, k, 16', [0.111054, -0.425798, 1.0]], ['2, k, 17', [0.0761429, -0.90577, 1.0]], ['2, k, 18', [0.147368, -1.22834, 1.0]], ['2, k, 19', [0.190868, -1.28641, 1.0]], ['2, k, 20', [0.024871, 0.126376, 1.0]], ['2, k, 21', [-0.235858, -0.480183, 1.0]], ['2, k, 22', [-0.160135, -0.453062, 1.0]], ['2, k, 23', [0.27289, -0.466766, 1.0]], ['2, k, 24', [0.205434, -0.445077, 1.0]]]
[['2, k, 0', [0.0350176, -0.425905, 1.0]], ['2, k, 1', [0.0291305, -0.108873, 1.0]], ['2, k, 2', [0.0229969, 0.205742, 1.0]], ['2, k, 3', [0.0288693, 0.355379, 1.0]], ['2, k, 4', [-0.145917, 0.0954484, 1.0]], ['2, k, 5', [-0.221375, -0.142868, 1.0]], ['2, k, 6', [-0.2353, -0.351649, 1.0]], ['2, k, 7', [-0.234654, -0.419945, 1.0]], ['2, k, 8', [0.197427, 0.0849949, 1.0]], ['2, k, 9', [0.273051, -0.12667, 1.0]], ['2, k, 10', [0.278065, -0.334641, 1.0]], ['2, k, 11', [0.273518, -0.401159, 1.0]], ['2, k, 12', [-0.0452157, -0.421162, 1.0]], ['2, k, 13', [-0.0299344, -0.810729, 1.0]], ['2, k, 14', [-0.0302893, -1.12225, 1.0]], ['2, k, 15', [-0.0466655, -1.20314, 1.0]], ['2, k, 16', [0.114901, -0.420352, 1.0]], ['2, k, 17', [0.110901, -0.812107, 1.0]], ['2, k, 18', [0.0924727, -1.10943, 1.0]], ['2, k, 19', [0.128174, -1.18652, 1.0]], ['2, k, 20', [0.0246844, 0.127226, 1.0]], ['2, k, 21', [-0.231846, -0.469674, 1.0]], ['2, k, 22', [-0.145066, -0.437601, 1.0]], ['2, k, 23', [0.275619, -0.453593, 1.0]], ['2, k, 24', [0.203056, -0.429066, 1.0]]]
[['2, k, 0', [0.0347707, -0.420757, 1.0]], ['2, k, 1', [0.0293792, -0.106699, 1.0]], ['2, k, 2', [0.0234924, 0.205925, 1.0]], ['2, k, 3', [0.0291479, 0.355631, 1.0]], ['2, k, 4', [-0.145892, 0.0962633, 1.0]], ['2, k, 5', [-0.222441, -0.138534, 1.0]], ['2, k, 6', [-0.236989, -0.336662, 1.0]], ['2, k, 7', [-0.237754, -0.405076, 1.0]], ['2, k, 8', [0.19706, 0.0851526, 1.0]], ['2, k, 9', [0.273907, -0.118788, 1.0]], ['2, k, 10', [0.272956, -0.325019, 1.0]], ['2, k, 11', [0.268096, -0.390123, 1.0]], ['2, k, 12', [-0.0468711, -0.416376, 1.0]], ['2, k, 13', [-0.0290751, -0.79986, 1.0]], ['2, k, 14', [-0.0305285, -1.1215, 1.0]], ['2, k, 15', [-0.074329, -1.19883, 1.0]], ['2, k, 16', [0.115989, -0.414783, 1.0]], ['2, k, 17', [0.108497, -0.800195, 1.0]], ['2, k, 18', [0.0905031, -1.11155, 1.0]], ['2, k, 19', [0.128223, -1.18652, 1.0]], ['2, k, 20', [0.0250555, 0.127812, 1.0]], ['2, k, 21', [-0.242038, -0.456914, 1.0]], ['2, k, 22', [-0.156826, -0.423845, 1.0]], ['2, k, 23', [0.270938, -0.440762, 1.0]], ['2, k, 24', [0.20093, -0.413415, 1.0]]]
[['2, k, 0', [0.0370278, -0.415772, 1.0]], ['2, k, 1', [0.0297569, -0.10491, 1.0]], ['2, k, 2', [0.0231799, 0.205877, 1.0]], ['2, k, 3', [0.0288148, 0.355471, 1.0]], ['2, k, 4', [-0.144541, 0.0950341, 1.0]], ['2, k, 5', [-0.228319, -0.130503, 1.0]], ['2, k, 6', [-0.238303, -0.323554, 1.0]], ['2, k, 7', [-0.233219, -0.388563, 1.0]], ['2, k, 8', [0.19616, 0.0875168, 1.0]], ['2, k, 9', [0.275065, -0.112405, 1.0]], ['2, k, 10', [0.274731, -0.297297, 1.0]], ['2, k, 11', [0.266372, -0.371137, 1.0]], ['2, k, 12', [-0.0460503, -0.412218, 1.0]], ['2, k, 13', [-0.0294388, -0.790195, 1.0]], ['2, k, 14', [-0.0272019, -1.12651, 1.0]], ['2, k, 15', [-0.0276713, -1.20112, 1.0]], ['2, k, 16', [0.119763, -0.409054, 1.0]], ['2, k, 17', [0.106466, -0.788933, 1.0]], ['2, k, 18', [0.0881841, -1.11959, 1.0]], ['2, k, 19', [0.129778, -1.18984, 1.0]], ['2, k, 20', [0.0249195, 0.128163, 1.0]], ['2, k, 21', [-0.230065, -0.436097, 1.0]], ['2, k, 22', [-0.144861, -0.402827, 1.0]], ['2, k, 23', [0.273012, -0.420984, 1.0]], ['2, k, 24', [0.19055, -0.39656, 1.0]]]
[['2, k, 0', [0.0373866, -0.403379, 1.0]], ['2, k, 1', [0.0307493, -0.0994412, 1.0]], ['2, k, 2', [0.0240554, 0.206251, 1.0]], ['2, k, 3', [0.0286069, 0.355405, 1.0]], ['2, k, 4', [-0.144152, 0.0967528, 1.0]], ['2, k, 5', [-0.227147, -0.110115, 1.0]], ['2, k, 6', [-0.240425, -0.302348, 1.0]], ['2, k, 7', [-0.235579, -0.36989, 1.0]], ['2, k, 8', [0.195553, 0.0884395, 1.0]], ['2, k, 9', [0.28213, -0.0996926, 1.0]], ['2, k, 10', [0.271434, -0.284442, 1.0]], ['2, k, 11', [0.265536, -0.350844, 1.0]], ['2, k, 12', [-0.0466092, -0.400533, 1.0]], ['2, k, 13', [-0.0325309, -0.781959, 1.0]], ['2, k, 14', [-0.0274485, -1.1254, 1.0]], ['2, k, 15', [-0.0549587, -1.20478, 1.0]], ['2, k, 16', [0.120805, -0.396662, 1.0]], ['2, k, 17', [0.106991, -0.77394, 1.0]], ['2, k, 18', [0.0894117, -1.11702, 1.0]], ['2, k, 19', [0.128246, -1.18702, 1.0]], ['2, k, 20', [0.0257424, 0.129458, 1.0]], ['2, k, 21', [-0.229221, -0.416074, 1.0]], ['2, k, 22', [-0.142934, -0.384531, 1.0]], ['2, k, 23', [0.26816, -0.399324, 1.0]], ['2, k, 24', [0.195077, -0.375467, 1.0]]]
[['2, k, 0', [0.0383888, -0.399573, 1.0]], ['2, k, 1', [0.0315853, -0.0967692, 1.0]], ['2, k, 2', [0.0244891, 0.206421, 1.0]], ['2, k, 3', [0.0283774, 0.35606, 1.0]], ['2, k, 4', [-0.143847, 0.0960164, 1.0]], ['2, k, 5', [-0.226678, -0.0995162, 1.0]], ['2, k, 6', [-0.238867, -0.261986, 1.0]], ['2, k, 7', [-0.241404, -0.338648, 1.0]], ['2, k, 8', [0.194979, 0.089256, 1.0]], ['2, k, 9', [0.282316, -0.0916502, 1.0]], ['2, k, 10', [0.273657, -0.25434, 1.0]], ['2, k, 11', [0.264414, -0.322519, 1.0]], ['2, k, 12', [-0.0464339, -0.396916, 1.0]], ['2, k, 13', [-0.0287735, -0.784066, 1.0]], ['2, k, 14', [-0.0278793, -1.12532, 1.0]], ['2, k, 15', [-0.0492248, -1.20251, 1.0]], ['2, k, 16', [0.122631, -0.392679, 1.0]], ['2, k, 17', [0.106493, -0.77369, 1.0]], ['2, k, 18', [0.0894283, -1.11718, 1.0]], ['2, k, 19', [0.132152, -1.18688, 1.0]], ['2, k, 20', [0.0262503, 0.130183, 1.0]], ['2, k, 21', [-0.236838, -0.39275, 1.0]], ['2, k, 22', [-0.162808, -0.359244, 1.0]], ['2, k, 23', [0.254456, -0.375328, 1.0]], ['2, k, 24', [0.183686, -0.348341, 1.0]]]
[['2, k, 0', [0.0386983, -0.398414, 1.0]], ['2, k, 1', [0.0314362, -0.0956409, 1.0]], ['2, k, 2', [0.0239065, 0.20651, 1.0]], ['2, k, 3', [0.0285879, 0.355622, 1.0]], ['2, k, 4', [-0.143755, 0.0960838, 1.0]], ['2, k, 5', [-0.228315, -0.0888103, 1.0]], ['2, k, 6', [-0.240384, -0.248083, 1.0]], ['2, k, 7', [-0.233668, -0.323217, 1.0]], ['2, k, 8', [0.1943, 0.09028, 1.0]], ['2, k, 9', [0.281703, -0.0816959, 1.0]], ['2, k, 10', [0.274893, -0.240338, 1.0]], ['2, k, 11', [0.261439, -0.310335, 1.0]], ['2, k, 12', [-0.0452491, -0.395476, 1.0]], ['2, k, 13', [-0.0308611, -0.784187, 1.0]], ['2, k, 14', [-0.0271992, -1.12539, 1.0]], ['2, k, 15', [-0.0489056, -1.20104, 1.0]], ['2, k, 16', [0.122129, -0.391565, 1.0]], ['2, k, 17', [0.10633, -0.77212, 1.0]], ['2, k, 18', [0.0893132, -1.11438, 1.0]], ['2, k, 19', [0.133008, -1.18644, 1.0]], ['2, k, 20', [0.025795, 0.13074, 1.0]], ['2, k, 21', [-0.228037, -0.369561, 1.0]], ['2, k, 22', [-0.139858, -0.33533, 1.0]], ['2, k, 23', [0.256985, -0.35067, 1.0]], ['2, k, 24', [0.188984, -0.325192, 1.0]]]
[['2, k, 0', [0.0378278, -0.3972, 1.0]], ['2, k, 1', [0.0312743, -0.0940031, 1.0]], ['2, k, 2', [0.0245425, 0.207492, 1.0]], ['2, k, 3', [0.0277679, 0.356905, 1.0]], ['2, k, 4', [-0.143317, 0.0963817, 1.0]], ['2, k, 5', [-0.234074, -0.0731717, 1.0]], ['2, k, 6', [-0.239301, -0.224806, 1.0]], ['2, k, 7', [-0.237598, -0.296514, 1.0]], ['2, k, 8', [0.194306, 0.0904727, 1.0]], ['2, k, 9', [0.280424, -0.0612702, 1.0]], ['2, k, 10', [0.253537, -0.24424, 1.0]], ['2, k, 11', [0.261781, -0.283413, 1.0]], ['2, k, 12', [-0.0446256, -0.394114, 1.0]], ['2, k, 13', [-0.0325855, -0.783087, 1.0]], ['2, k, 14', [-0.0269821, -1.12604, 1.0]], ['2, k, 15', [-0.0518719, -1.19904, 1.0]], ['2, k, 16', [0.118613, -0.390206, 1.0]], ['2, k, 17', [0.104719, -0.769294, 1.0]], ['2, k, 18', [0.0955814, -1.09995, 1.0]], ['2, k, 19', [0.132958, -1.18649, 1.0]], ['2, k, 20', [0.026244, 0.132145, 1.0]], ['2, k, 21', [-0.23335, -0.337777, 1.0]], ['2, k, 22', [-0.145369, -0.308695, 1.0]], ['2, k, 23', [0.269844, -0.319576, 1.0]], ['2, k, 24', [0.188826, -0.303299, 1.0]]]
[['2, k, 0', [0.0366109, -0.396199, 1.0]], ['2, k, 1', [0.0306701, -0.09263, 1.0]], ['2, k, 2', [0.0244895, 0.208371, 1.0]], ['2, k, 3', [0.0273942, 0.357424, 1.0]], ['2, k, 4', [-0.140448, 0.100001, 1.0]], ['2, k, 5', [-0.235351, -0.0544494, 1.0]], ['2, k, 6', [-0.251387, -0.238819, 1.0]], ['2, k, 7', [-0.254058, -0.273457, 1.0]], ['2, k, 8', [0.193083, 0.0940224, 1.0]], ['2, k, 9', [0.2771, -0.0505826, 1.0]], ['2, k, 10', [0.274074, -0.172004, 1.0]], ['2, k, 11', [0.26325, -0.253352, 1.0]], ['2, k, 12', [-0.044396, -0.392796, 1.0]], ['2, k, 13', [-0.0326603, -0.783017, 1.0]], ['2, k, 14', [-0.0260456, -1.13491, 1.0]], ['2, k, 15', [-0.0531966, -1.20291, 1.0]], ['2, k, 16', [0.115428, -0.389723, 1.0]], ['2, k, 17', [0.104802, -0.768479, 1.0]], ['2, k, 18', [0.0750025, -1.14555, 1.0]], ['2, k, 19', [0.136194, -1.18974, 1.0]], ['2, k, 20', [0.0260568, 0.133326, 1.0]], ['2, k, 21', [-0.247137, -0.306698, 1.0]], ['2, k, 22', [-0.177842, -0.279799, 1.0]], ['2, k, 23', [0.256277, -0.296623, 1.0]], ['2, k, 24', [0.195725, -0.283617, 1.0]]]
[['2, k, 0', [0.0355837, -0.395732, 1.0]], ['2, k, 1', [0.0298603, -0.0919297, 1.0]], ['2, k, 2', [0.0239072, 0.20874, 1.0]], ['2, k, 3', [0.0266042, 0.357682, 1.0]], ['2, k, 4', [-0.138821, 0.105778, 1.0]], ['2, k, 5', [-0.233249, -0.0505374, 1.0]], ['2, k, 6', [-0.245534, -0.172268, 1.0]], ['2, k, 7', [-0.241928, -0.23446, 1.0]], ['2, k, 8', [0.19125, 0.0968216, 1.0]], ['2, k, 9', [0.272826, -0.0409391, 1.0]], ['2, k, 10', [0.277081, -0.178317, 1.0]], ['2, k, 11', [0.261826, -0.22317, 1.0]], ['2, k, 12', [-0.044198, -0.392369, 1.0]], ['2, k, 13', [-0.0316, -0.787315, 1.0]], ['2, k, 14', [-0.0259683, -1.13446, 1.0]], ['2, k, 15', [-0.048356, -1.20297, 1.0]], ['2, k, 16', [0.112828, -0.3894, 1.0]], ['2, k, 17', [0.104957, -0.769828, 1.0]], ['2, k, 18', [0.081006, -1.14003, 1.0]], ['2, k, 19', [0.0725802, -1.19897, 1.0]], ['2, k, 20', [0.025404, 0.133874, 1.0]], ['2, k, 21', [-0.241385, -0.271664, 1.0]], ['2, k, 22', [-0.153255, -0.246238, 1.0]], ['2, k, 23', [0.257139, -0.26759, 1.0]], ['2, k, 24', [0.196513, -0.230073, 1.0]]]
