[['2, k, 0', [-8.44673, 79.554, 1.0]], ['2, k, 1', [-7.1749782756593365, 111.89241614841214, 1.0]], ['2, k, 2', [-6.185028555055809, 136.16271051687224, 1.0]], ['2, k, 3', [-5.891178744832163, 143.01329227284893, 1.0]], ['2, k, 4', [9.267215911762392, 129.95619391194637, 1.0]], ['2, k, 5', [16.289345735505446, 102.07812219104505, 1.0]], ['2, k, 6', [19.2521449309395, 80.71615737449363, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.445472100476206, 130.0081197190188, 1.0]], ['2, k, 9', [-27.209116830201992, 101.92402958670112, 1.0]], ['2, k, 10', [-30.520039740588587, 78.77621190189602, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.9027484323995276, 79.2799367111333, 1.0]], ['2, k, 13', [0.9643095984881436, 47.30364597394271, 1.0]], ['2, k, 14', [-0.2055453518853383, 11.85961886592711, 1.0]], ['2, k, 15', [-0.21484082216422112, 3.5654236634826795, 1.0]], ['2, k, 16', [-15.687692420122627, 79.8326561968523, 1.0]], ['2, k, 17', [-17.385315793699682, 48.21152904780216, 1.0]], ['2, k, 18', [-18.408077865404568, 13.082606672552465, 1.0]], ['2, k, 19', [-19.145775826663208, 3.40377015209625, 1.0]], ['2, k, 20', [-6.185028555055809, 136.16271051687224, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.765090000000001, 79.577974, 1.0]], ['2, k, 1', [-6.567170179411877, 111.842968896039, 1.0]], ['2, k, 2', [-5.5963482131476345, 136.06805442679396, 1.0]], ['2, k, 3', [-5.306912418962898, 142.90696087596132, 1.0]], ['2, k, 4', [9.64457588624697, 129.99659781971187, 1.0]], ['2, k, 5', [16.411768961225864, 102.17672686010943, 1.0]], ['2, k, 6', [19.233769473859013, 80.5171793299154, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.960910856236293, 130.52713345493336, 1.0]], ['2, k, 9', [-34.88356538566336, 107.08645924121126, 1.0]], ['2, k, 10', [-49.957676302390155, 90.21545944067543, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.15611259133901445, 79.26977998333581, 1.0]], ['2, k, 13', [1.187511154910124, 47.33408035781427, 1.0]], ['2, k, 14', [-0.11145774763652905, 11.651437157451078, 1.0]], ['2, k, 15', [0.30433981316362446, 5.041692926390786, 1.0]], ['2, k, 16', [-15.083265321860026, 79.88349854463462, 1.0]], ['2, k, 17', [-17.40381263516483, 48.88190138872596, 1.0]], ['2, k, 18', [-18.4386046837174, 13.070018484006887, 1.0]], ['2, k, 19', [-19.25561869349096, 6.633233850139743, 1.0]], ['2, k, 20', [-5.5963482131476345, 136.06805442679396, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.603066, 79.590896, 1.0]], ['2, k, 1', [-6.406788763583704, 111.8350936640158, 1.0]], ['2, k, 2', [-5.435538087257731, 136.04440033850474, 1.0]], ['2, k, 3', [-5.146097171080041, 142.8795204173347, 1.0]], ['2, k, 4', [9.915206899400681, 129.94349972053058, 1.0]], ['2, k, 5', [16.609267202997895, 102.20596571222202, 1.0]], ['2, k, 6', [19.446039483581025, 80.46613153474391, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.866793098375016, 130.6168751836212, 1.0]], ['2, k, 9', [-35.827843317767844, 108.08852201739143, 1.0]], ['2, k, 10', [-51.815528895603066, 92.55565924776121, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.0032192900499818933, 79.27377359434846, 1.0]], ['2, k, 13', [1.2943163092075778, 47.349203010180545, 1.0]], ['2, k, 14', [-0.024405229246193816, 11.70645313073566, 1.0]], ['2, k, 15', [0.39326577364787474, 5.058557103939101, 1.0]], ['2, k, 16', [-14.932836401555111, 79.90289436068957, 1.0]], ['2, k, 17', [-17.308777987362, 49.106977308848016, 1.0]], ['2, k, 18', [-18.35611361959587, 13.232960174457162, 1.0]], ['2, k, 19', [-19.10989165337262, 7.341768037485409, 1.0]], ['2, k, 20', [-5.435538087257731, 136.04440033850474, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.461119999999999, 79.59772000000001, 1.0]], ['2, k, 1', [-6.26872443938232, 111.81884150984715, 1.0]], ['2, k, 2', [-5.298107288002561, 136.0053404255081, 1.0]], ['2, k, 3', [-5.009111573662586, 142.83373811236825, 1.0]], ['2, k, 4', [10.114623921049548, 129.894200369805, 1.0]], ['2, k, 5', [16.739096863525603, 102.241094026302, 1.0]], ['2, k, 6', [19.592472037305193, 80.41657096453324, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.805424532938495, 130.70498054897155, 1.0]], ['2, k, 9', [-36.77600452674155, 109.15640874700429, 1.0]], ['2, k, 10', [-54.06458458279193, 94.65006240999905, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.14286502295355152, 79.2788703216035, 1.0]], ['2, k, 13', [1.3797241994272038, 47.35912050021878, 1.0]], ['2, k, 14', [0.034992454326238986, 11.495590196638105, 1.0]], ['2, k, 15', [0.4289077714870329, 5.197836226575558, 1.0]], ['2, k, 16', [-14.802945282153704, 79.91037325274338, 1.0]], ['2, k, 17', [-17.239412405384897, 49.261288733764566, 1.0]], ['2, k, 18', [-18.302420886544816, 13.19550805549914, 1.0]], ['2, k, 19', [-19.034948737580418, 7.512252847865596, 1.0]], ['2, k, 20', [-5.298107288002561, 136.0053404255081, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.339976, 79.610848, 1.0]], ['2, k, 1', [-6.154218255058493, 111.80953697083775, 1.0]], ['2, k, 2', [-5.186375453289711, 135.9718610613928, 1.0]], ['2, k, 3', [-4.8984692047947975, 142.79224121988807, 1.0]], ['2, k, 4', [10.268880076699823, 129.85700129564265, 1.0]], ['2, k, 5', [16.82482282892797, 102.27333314035963, 1.0]], ['2, k, 6', [19.69608779584561, 80.35038875238655, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.771592834339017, 130.81300510559404, 1.0]], ['2, k, 9', [-37.78847793328552, 110.29688150463429, 1.0]], ['2, k, 10', [-55.686706913401736, 97.46473898987543, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.2602966135974514, 79.2929499654171, 1.0]], ['2, k, 13', [1.4435146312424494, 47.375928859909095, 1.0]], ['2, k, 14', [0.07466968706726274, 11.406060235263098, 1.0]], ['2, k, 15', [0.4452427436819082, 5.5616732025044024, 1.0]], ['2, k, 16', [-14.689777832003795, 79.92036588950928, 1.0]], ['2, k, 17', [-17.183380065866977, 49.47833952523726, 1.0]], ['2, k, 18', [-18.26540685919239, 13.170613239390278, 1.0]], ['2, k, 19', [-18.98122253041383, 7.6676119110695025, 1.0]], ['2, k, 20', [-5.186375453289711, 135.9718610613928, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.21722, 79.64213, 1.0]], ['2, k, 1', [-6.038378404415693, 111.81774239078109, 1.0]], ['2, k, 2', [-5.073879771861348, 135.95438891175422, 1.0]], ['2, k, 3', [-4.787362243414366, 142.76586457135886, 1.0]], ['2, k, 4', [10.476877398528881, 129.82179278727395, 1.0]], ['2, k, 5', [16.97326410196424, 102.26013908735295, 1.0]], ['2, k, 6', [19.85963049414582, 80.25752868570592, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.73885053117022, 130.94899078976096, 1.0]], ['2, k, 9', [-38.80290282171018, 111.5017560313881, 1.0]], ['2, k, 10', [-57.240997324908065, 100.29415961894938, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.37306847782207075, 79.32577683080389, 1.0]], ['2, k, 13', [1.5138612997333023, 47.26694542190405, 1.0]], ['2, k, 14', [0.12858065113204908, 11.457648504645299, 1.0]], ['2, k, 15', [0.4377212730016008, 6.19680984377752, 1.0]], ['2, k, 16', [-14.57223673975809, 79.94801322735485, 1.0]], ['2, k, 17', [-17.114928159775523, 49.74649590835996, 1.0]], ['2, k, 18', [-18.223893348137732, 13.109312085521076, 1.0]], ['2, k, 19', [-18.972617538614497, 7.418590436199826, 1.0]], ['2, k, 20', [-5.073879771861348, 135.95438891175422, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.0947119999999995, 79.67844199999999, 1.0]], ['2, k, 1', [-5.925111974827462, 111.81745589863627, 1.0]], ['2, k, 2', [-4.966009958527985, 135.91505344142143, 1.0]], ['2, k, 3', [-4.6818438095736505, 142.71313650597787, 1.0]], ['2, k, 4', [10.641866779428813, 129.782497355731, 1.0]], ['2, k, 5', [17.085918900500385, 102.25552470143279, 1.0]], ['2, k, 6', [19.986059536535116, 80.15462253412099, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.716310404384554, 131.07614454975558, 1.0]], ['2, k, 9', [-39.78092334471277, 112.79555350994315, 1.0]], ['2, k, 10', [-59.48151386651401, 102.83713718984508, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.4837312846875612, 79.36699382486857, 1.0]], ['2, k, 13', [1.5870423492474277, 47.053976627168076, 1.0]], ['2, k, 14', [0.18860142902855936, 11.512164903344718, 1.0]], ['2, k, 15', [0.36668695151425884, 6.7421184542749915, 1.0]], ['2, k, 16', [-14.456606718328127, 79.97818523083028, 1.0]], ['2, k, 17', [-17.050326019135078, 49.97560583778976, 1.0]], ['2, k, 18', [-18.188038570880448, 13.025922305283899, 1.0]], ['2, k, 19', [-18.89435444699836, 7.662947946584315, 1.0]], ['2, k, 20', [-4.966009958527985, 135.91505344142143, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.012956, 79.717304, 1.0]], ['2, k, 1', [-5.8541535978471835, 111.82370947338629, 1.0]], ['2, k, 2', [-4.901826967328438, 135.88629348210983, 1.0]], ['2, k, 3', [-4.62052842272769, 142.6722910328388, 1.0]], ['2, k, 4', [10.669127586699467, 129.78422183468012, 1.0]], ['2, k, 5', [17.072128753443312, 102.26326452037554, 1.0]], ['2, k, 6', [19.984703484662596, 80.05295067420693, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.71005152541431, 131.23219914595265, 1.0]], ['2, k, 9', [-40.63327226187891, 114.25711674551468, 1.0]], ['2, k, 10', [-61.760616518324206, 105.56541275046507, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.5492049900624618, 79.40884830706901, 1.0]], ['2, k, 13', [1.6144313549119398, 46.85089079759091, 1.0]], ['2, k, 14', [0.20441598104642722, 11.602320161588914, 1.0]], ['2, k, 15', [0.2574182627636196, 7.135465720095325, 1.0]], ['2, k, 16', [-14.378109254568498, 80.01205652582534, 1.0]], ['2, k, 17', [-17.02436352260012, 50.18287534774834, 1.0]], ['2, k, 18', [-18.192726901170168, 12.99522367124328, 1.0]], ['2, k, 19', [-18.907231420436343, 7.632418732487202, 1.0]], ['2, k, 20', [-4.901826967328438, 135.88629348210983, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.905760000000001, 79.78707399999999, 1.0]], ['2, k, 1', [-5.758805927755499, 111.84941104519342, 1.0]], ['2, k, 2', [-4.815074255198894, 135.87751738742253, 1.0]], ['2, k, 3', [-4.5373783043904625, 142.65302963768306, 1.0]], ['2, k, 4', [10.80561182676794, 129.77608999049795, 1.0]], ['2, k, 5', [17.169387689226674, 102.27394924782001, 1.0]], ['2, k, 6', [20.09665465691138, 79.93527627008352, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.675733313631525, 131.422809979022, 1.0]], ['2, k, 9', [-41.359466030484654, 115.83280575928526, 1.0]], ['2, k, 10', [-63.615587913414856, 108.64588642223396, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.6334463123871616, 79.46984863019213, 1.0]], ['2, k, 13', [1.6636522364535322, 46.65013525628783, 1.0]], ['2, k, 14', [0.24374404605923394, 11.682009500684181, 1.0]], ['2, k, 15', [0.19649045454842662, 7.4816099631216915, 1.0]], ['2, k, 16', [-14.265265373667026, 80.08637755986514, 1.0]], ['2, k, 17', [-16.968691623668484, 50.35215397538356, 1.0]], ['2, k, 18', [-18.165099102999648, 13.024343221224072, 1.0]], ['2, k, 19', [-18.897312391417945, 7.620751456750646, 1.0]], ['2, k, 20', [-4.815074255198894, 135.87751738742253, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.780644, 79.863978, 1.0]], ['2, k, 1', [-5.647512427174651, 111.87159471871183, 1.0]], ['2, k, 2', [-4.715631309870904, 135.8626754654943, 1.0]], ['2, k, 3', [-4.442843297881627, 142.62799629609916, 1.0]], ['2, k, 4', [10.988224834647475, 129.75708042864127, 1.0]], ['2, k, 5', [17.314354119157066, 102.30910814911854, 1.0]], ['2, k, 6', [20.26096020959147, 79.86916623656636, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.613712576134162, 131.61952045928732, 1.0]], ['2, k, 9', [-41.810443745930485, 117.57698761106934, 1.0]], ['2, k, 10', [-65.4101950724197, 111.96841527691107, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.7366946015772253, 79.53489892425586, 1.0]], ['2, k, 13', [1.736557016963015, 46.42138453021446, 1.0]], ['2, k, 14', [0.3129471269388422, 11.664672762273824, 1.0]], ['2, k, 15', [0.25613266969285453, 7.350344613412049, 1.0]], ['2, k, 16', [-14.137353453934793, 80.17184396033288, 1.0]], ['2, k, 17', [-16.894052450739103, 50.51398670953424, 1.0]], ['2, k, 18', [-18.123647625061082, 13.011128512146747, 1.0]], ['2, k, 19', [-18.894428260169477, 7.424619414381034, 1.0]], ['2, k, 20', [-4.715631309870904, 135.8626754654943, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.657002, 79.951508, 1.0]], ['2, k, 1', [-5.5424016579671225, 111.90256935501579, 1.0]], ['2, k, 2', [-4.628241278151034, 135.85631584487768, 1.0]], ['2, k, 3', [-4.3623770496220855, 142.6114463557669, 1.0]], ['2, k, 4', [11.111206556798237, 129.75928933644315, 1.0]], ['2, k, 5', [17.41382062474939, 102.36482539146526, 1.0]], ['2, k, 6', [20.37032856713372, 79.8770083180828, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.566757027951528, 131.8363303475946, 1.0]], ['2, k, 9', [-42.23343473926374, 119.35076650652626, 1.0]], ['2, k, 10', [-67.05886849652188, 115.4290787121631, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.8400524721309148, 79.60749987450622, 1.0]], ['2, k, 13', [1.8060141092154565, 46.366446938339806, 1.0]], ['2, k, 14', [0.36993367558998, 11.70591336618591, 1.0]], ['2, k, 15', [0.29493917162562594, 7.149918872401512, 1.0]], ['2, k, 16', [-14.007338587881339, 80.26928511469666, 1.0]], ['2, k, 17', [-16.829713808900706, 50.51870342918677, 1.0]], ['2, k, 18', [-18.08739233981251, 12.975933006232772, 1.0]], ['2, k, 19', [-18.87296895885713, 7.397640079088794, 1.0]], ['2, k, 20', [-4.628241278151034, 135.85631584487768, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.551934, 80.05103799999999, 1.0]], ['2, k, 1', [-5.452536153288808, 111.94911247164076, 1.0]], ['2, k, 2', [-4.555613848149164, 135.87727756895654, 1.0]], ['2, k, 3', [-4.296730551575699, 142.62661234082668, 1.0]], ['2, k, 4', [11.251303045018329, 129.7822905253117, 1.0]], ['2, k, 5', [17.55254759622325, 102.42635347240474, 1.0]], ['2, k, 6', [20.508279645689804, 80.0263334512344, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.530923319598305, 132.08547231444962, 1.0]], ['2, k, 9', [-42.64574156763463, 121.15713188249389, 1.0]], ['2, k, 10', [-68.10181185167977, 119.01753208196173, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.935590934662649, 79.68935144410433, 1.0]], ['2, k, 13', [1.8747752654460514, 46.41553323270812, 1.0]], ['2, k, 14', [0.4164460660086644, 11.740724727744443, 1.0]], ['2, k, 15', [0.331227318336318, 7.315579683684361, 1.0]], ['2, k, 16', [-13.894484038415378, 80.3815738792857, 1.0]], ['2, k, 17', [-16.779932982897954, 50.4835251739237, 1.0]], ['2, k, 18', [-18.069128141305143, 12.943874601812354, 1.0]], ['2, k, 19', [-18.874232861232013, 7.355762194984297, 1.0]], ['2, k, 20', [-4.555613848149164, 135.87727756895654, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.439716, 80.164908, 1.0]], ['2, k, 1', [-5.353707362654507, 111.99408996612458, 1.0]], ['2, k, 2', [-4.474894550764642, 135.89084281335684, 1.0]], ['2, k, 3', [-4.223280620774362, 142.63191224267035, 1.0]], ['2, k, 4', [11.363939474598597, 129.81103368284616, 1.0]], ['2, k, 5', [17.68535497345792, 102.52965197385197, 1.0]], ['2, k, 6', [20.64704032717647, 80.2837540595688, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.50019062456962, 132.33141268344517, 1.0]], ['2, k, 9', [-42.968594998812215, 122.90012725306518, 1.0]], ['2, k, 10', [-68.11729664067161, 122.52103481145245, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.0431027162382174, 79.7883088361785, 1.0]], ['2, k, 13', [1.969993293871656, 46.44378402168394, 1.0]], ['2, k, 14', [0.4858833040508177, 11.747336796186993, 1.0]], ['2, k, 15', [0.39771144238908357, 7.268566307025301, 1.0]], ['2, k, 16', [-13.775680872227337, 80.50699380421706, 1.0]], ['2, k, 17', [-16.71558579808937, 50.44425081505862, 1.0]], ['2, k, 18', [-18.036446730718616, 12.911722406588162, 1.0]], ['2, k, 19', [-18.88333325905506, 7.167889979002846, 1.0]], ['2, k, 20', [-4.474894550764642, 135.89084281335684, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.353683999999999, 80.266696, 1.0]], ['2, k, 1', [-5.280531106557107, 112.03256592843022, 1.0]], ['2, k, 2', [-4.418179196178965, 135.90090306584855, 1.0]], ['2, k, 3', [-4.173106018596807, 142.63459162126986, 1.0]], ['2, k, 4', [11.426398006104227, 129.84607354508063, 1.0]], ['2, k, 5', [17.781367475411596, 102.6574426426423, 1.0]], ['2, k, 6', [20.758094303561922, 80.53907888831733, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.512665846337732, 132.566101551012, 1.0]], ['2, k, 9', [-43.15573202676453, 124.61330779017675, 1.0]], ['2, k, 10', [-68.41827982869572, 125.83563775737593, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.1318151133180683, 79.88399327470052, 1.0]], ['2, k, 13', [2.0521866467218928, 46.482738178901634, 1.0]], ['2, k, 14', [0.5478891416375171, 11.845931414418892, 1.0]], ['2, k, 15', [0.6698491725719374, 7.118183299042115, 1.0]], ['2, k, 16', [-13.683264814417075, 80.61371652834482, 1.0]], ['2, k, 17', [-16.66806306232276, 50.397449248554494, 1.0]], ['2, k, 18', [-18.023198838882937, 12.866037645379564, 1.0]], ['2, k, 19', [-18.90581819975838, 7.020907067033573, 1.0]], ['2, k, 20', [-4.418179196178965, 135.90090306584855, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.291365999999999, 80.375982, 1.0]], ['2, k, 1', [-5.234927355933837, 112.07305853893659, 1.0]], ['2, k, 2', [-4.390817467451629, 135.91262207185574, 1.0]], ['2, k, 3', [-4.1524418094464846, 142.6376434469767, 1.0]], ['2, k, 4', [11.460603037052994, 129.88651387965325, 1.0]], ['2, k, 5', [17.868484092608107, 102.76352953798457, 1.0]], ['2, k, 6', [20.891756558248645, 80.75602227339797, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.596227594246027, 132.797647462277, 1.0]], ['2, k, 9', [-43.43867219329849, 126.20343323446595, 1.0]], ['2, k, 10', [-69.11155151647482, 129.01520971400737, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.1980463019771816, 79.99259404889902, 1.0]], ['2, k, 13', [2.121420410979375, 46.58478189312017, 1.0]], ['2, k, 14', [0.5919326613135976, 11.95756777812538, 1.0]], ['2, k, 15', [0.7032388272401657, 7.209438392738008, 1.0]], ['2, k, 16', [-13.612839781748953, 80.72459286155659, 1.0]], ['2, k, 17', [-16.64414743895135, 50.24167861272609, 1.0]], ['2, k, 18', [-18.026902958291668, 12.85902843071095, 1.0]], ['2, k, 19', [-18.92605814453851, 7.045855809882468, 1.0]], ['2, k, 20', [-4.390817467451629, 135.91262207185574, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.241274, 80.48635399999999, 1.0]], ['2, k, 1', [-5.20789565490895, 112.10764687803015, 1.0]], ['2, k, 2', [-4.39107677997071, 135.91854500479624, 1.0]], ['2, k, 3', [-4.162246807800766, 142.63446100773876, 1.0]], ['2, k, 4', [11.445252883931893, 129.92618084960787, 1.0]], ['2, k, 5', [17.928648222749544, 102.87113916973298, 1.0]], ['2, k, 6', [21.003375824436027, 80.9161076498157, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.700916659284708, 133.01631301690733, 1.0]], ['2, k, 9', [-43.4473906737971, 127.78212394388156, 1.0]], ['2, k, 10', [-69.16579114761011, 132.04403391698244, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.25467576030991, 80.11258946606851, 1.0]], ['2, k, 13', [2.1879136629552978, 46.67993800720638, 1.0]], ['2, k, 14', [0.6417224070331611, 12.117703025714292, 1.0]], ['2, k, 15', [1.044284903182165, 7.017718466138939, 1.0]], ['2, k, 16', [-13.561658066126153, 80.82774135150783, 1.0]], ['2, k, 17', [-16.627027460070273, 50.12325770840471, 1.0]], ['2, k, 18', [-18.040220580752422, 12.87996731784591, 1.0]], ['2, k, 19', [-18.98578506540282, 6.73525111515086, 1.0]], ['2, k, 20', [-4.39107677997071, 135.91854500479624, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.197846, 80.601868, 1.0]], ['2, k, 1', [-5.191845304488769, 112.14995908041178, 1.0]], ['2, k, 2', [-4.405351280983424, 135.9306265299021, 1.0]], ['2, k, 3', [-4.186741732868832, 142.63710401654387, 1.0]], ['2, k, 4', [11.398172005931235, 129.96357940304247, 1.0]], ['2, k, 5', [18.011631514514328, 102.98641311137044, 1.0]], ['2, k, 6', [21.170440763254774, 80.93225836781806, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.81507559358598, 133.25409618209397, 1.0]], ['2, k, 9', [-43.32450919767978, 129.2431091228812, 1.0]], ['2, k, 10', [-69.05821801187386, 134.87890829990334, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.3037029040020718, 80.23955563368575, 1.0]], ['2, k, 13', [2.2566103528455317, 46.77345145503733, 1.0]], ['2, k, 14', [0.6953158994936499, 12.273146415328718, 1.0]], ['2, k, 15', [1.3318987981505617, 6.894915751904516, 1.0]], ['2, k, 16', [-13.515678329231353, 80.93352963875562, 1.0]], ['2, k, 17', [-16.597008015651365, 50.07533737116175, 1.0]], ['2, k, 18', [-18.051153011827324, 12.898050390851417, 1.0]], ['2, k, 19', [-18.96096928874413, 6.8128744388423215, 1.0]], ['2, k, 20', [-4.405351280983424, 135.9306265299021, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
