[['2, k, 0', [-0.0147218, -0.383151, 1.0]], ['2, k, 1', [-0.0221024, -0.0872587, 1.0]], ['2, k, 2', [-0.0292535, 0.20333, 1.0]], ['2, k, 3', [-0.0252605, 0.358559, 1.0]], ['2, k, 4', [-0.170362, 0.119489, 1.0]], ['2, k, 5', [-0.241153, 0.0182285, 1.0]], ['2, k, 6', [-0.307923, -0.0867698, 1.0]], ['2, k, 7', [-0.338334, -0.155493, 1.0]], ['2, k, 8', [0.124958, 0.110129, 1.0]], ['2, k, 9', [0.213278, -0.0256408, 1.0]], ['2, k, 10', [0.256164, -0.161181, 1.0]], ['2, k, 11', [0.275297, -0.213782, 1.0]], ['2, k, 12', [-0.0816888, -0.376921, 1.0]], ['2, k, 13', [-0.141798, -0.809015, 1.0]], ['2, k, 14', [-0.15163, -1.1805, 1.0]], ['2, k, 15', [-0.171283, -1.25966, 1.0]], ['2, k, 16', [0.0525588, -0.381168, 1.0]], ['2, k, 17', [0.111055, -0.767968, 1.0]], ['2, k, 18', [0.149154, -1.17055, 1.0]], ['2, k, 19', [0.158432, -1.23095, 1.0]], ['2, k, 20', [-0.0275016, 0.131411, 1.0]], ['2, k, 21', [-0.348715, -0.199397, 1.0]], ['2, k, 22', [-0.374332, -0.140742, 1.0]], ['2, k, 23', [0.258666, -0.261311, 1.0]], ['2, k, 24', [0.240569, -0.202024, 1.0]]]
[['2, k, 0', [-0.00994177, -0.37613, 1.0]], ['2, k, 1', [-0.01844, -0.0852943, 1.0]], ['2, k, 2', [-0.0267574, 0.201424, 1.0]], ['2, k, 3', [-0.0241116, 0.356033, 1.0]], ['2, k, 4', [-0.162432, 0.122201, 1.0]], ['2, k, 5', [-0.25347, 0.266563, 1.0]], ['2, k, 6', [-0.276999, 0.438509, 1.0]], ['2, k, 7', [-0.291398, 0.517965, 1.0]], ['2, k, 8', [0.11589, 0.111109, 1.0]], ['2, k, 9', [0.192203, 0.262896, 1.0]], ['2, k, 10', [0.226567, 0.428091, 1.0]], ['2, k, 11', [0.238093, 0.484112, 1.0]], ['2, k, 12', [-0.0756894, -0.370616, 1.0]], ['2, k, 13', [-0.127332, -0.727233, 1.0]], ['2, k, 14', [-0.149351, -1.07862, 1.0]], ['2, k, 15', [-0.154009, -1.12725, 1.0]], ['2, k, 16', [0.0560103, -0.373269, 1.0]], ['2, k, 17', [0.102278, -0.729382, 1.0]], ['2, k, 18', [0.144013, -1.12059, 1.0]], ['2, k, 19', [0.136478, -1.16891, 1.0]], ['2, k, 20', [-0.0249293, 0.130404, 1.0]], ['2, k, 21', [-0.277211, 0.553275, 1.0]], ['2, k, 22', [-0.324865, 0.521785, 1.0]], ['2, k, 23', [0.23663, 0.511382, 1.0]], ['2, k, 24', [0.269773, 0.48896, 1.0]]]
[['2, k, 0', [-0.0100439, -0.374825, 1.0]], ['2, k, 1', [-0.0185968, -0.0845147, 1.0]], ['2, k, 2', [-0.0269145, 0.201343, 1.0]], ['2, k, 3', [-0.0242716, 0.354807, 1.0]], ['2, k, 4', [-0.162187, 0.122401, 1.0]], ['2, k, 5', [-0.248251, 0.27284, 1.0]], ['2, k, 6', [-0.271117, 0.464997, 1.0]], ['2, k, 7', [-0.284184, 0.549984, 1.0]], ['2, k, 8', [0.115982, 0.111376, 1.0]], ['2, k, 9', [0.183731, 0.272168, 1.0]], ['2, k, 10', [0.217239, 0.454344, 1.0]], ['2, k, 11', [0.231595, 0.527713, 1.0]], ['2, k, 12', [-0.0755855, -0.36956, 1.0]], ['2, k, 13', [-0.127388, -0.726605, 1.0]], ['2, k, 14', [-0.149098, -1.07676, 1.0]], ['2, k, 15', [-0.153784, -1.12458, 1.0]], ['2, k, 16', [0.0556671, -0.371775, 1.0]], ['2, k, 17', [0.102202, -0.729353, 1.0]], ['2, k, 18', [0.143961, -1.12194, 1.0]], ['2, k, 19', [0.136405, -1.16942, 1.0]], ['2, k, 20', [-0.0250545, 0.130528, 1.0]], ['2, k, 21', [-0.277089, 0.586401, 1.0]], ['2, k, 22', [-0.316176, 0.561249, 1.0]], ['2, k, 23', [0.228149, 0.561748, 1.0]], ['2, k, 24', [0.263888, 0.534643, 1.0]]]
[['2, k, 0', [-0.010653, -0.370173, 1.0]], ['2, k, 1', [-0.0185854, -0.0828453, 1.0]], ['2, k, 2', [-0.0266209, 0.201264, 1.0]], ['2, k, 3', [-0.0240454, 0.354546, 1.0]], ['2, k, 4', [-0.1572, 0.143746, 1.0]], ['2, k, 5', [-0.246041, 0.289583, 1.0]], ['2, k, 6', [-0.265832, 0.493747, 1.0]], ['2, k, 7', [-0.277869, 0.591409, 1.0]], ['2, k, 8', [0.112334, 0.112283, 1.0]], ['2, k, 9', [0.181997, 0.274034, 1.0]], ['2, k, 10', [0.21449, 0.474778, 1.0]], ['2, k, 11', [0.222416, 0.569951, 1.0]], ['2, k, 12', [-0.0755208, -0.365146, 1.0]], ['2, k, 13', [-0.126541, -0.726482, 1.0]], ['2, k, 14', [-0.149558, -1.07858, 1.0]], ['2, k, 15', [-0.157012, -1.12558, 1.0]], ['2, k, 16', [0.0543788, -0.367016, 1.0]], ['2, k, 17', [0.102385, -0.72952, 1.0]], ['2, k, 18', [0.14388, -1.12193, 1.0]], ['2, k, 19', [0.133557, -1.16862, 1.0]], ['2, k, 20', [-0.0247754, 0.130781, 1.0]], ['2, k, 21', [-0.265479, 0.629609, 1.0]], ['2, k, 22', [-0.307953, 0.594561, 1.0]], ['2, k, 23', [0.214804, 0.610716, 1.0]], ['2, k, 24', [0.258932, 0.587764, 1.0]]]
[['2, k, 0', [-0.0107748, -0.369835, 1.0]], ['2, k, 1', [-0.0183251, -0.0824669, 1.0]], ['2, k, 2', [-0.0256122, 0.200928, 1.0]], ['2, k, 3', [-0.0243473, 0.354704, 1.0]], ['2, k, 4', [-0.155754, 0.143294, 1.0]], ['2, k, 5', [-0.247031, 0.32756, 1.0]], ['2, k, 6', [-0.261681, 0.504426, 1.0]], ['2, k, 7', [-0.269959, 0.614594, 1.0]], ['2, k, 8', [0.11099, 0.109987, 1.0]], ['2, k, 9', [0.18214, 0.287614, 1.0]], ['2, k, 10', [0.208595, 0.5014, 1.0]], ['2, k, 11', [0.218361, 0.600746, 1.0]], ['2, k, 12', [-0.0754819, -0.364864, 1.0]], ['2, k, 13', [-0.126082, -0.726498, 1.0]], ['2, k, 14', [-0.150899, -1.08461, 1.0]], ['2, k, 15', [-0.159631, -1.13077, 1.0]], ['2, k, 16', [0.0540222, -0.366673, 1.0]], ['2, k, 17', [0.102919, -0.731614, 1.0]], ['2, k, 18', [0.1438, -1.12214, 1.0]], ['2, k, 19', [0.132192, -1.16803, 1.0]], ['2, k, 20', [-0.0239231, 0.130702, 1.0]], ['2, k, 21', [-0.252697, 0.656811, 1.0]], ['2, k, 22', [-0.307172, 0.628354, 1.0]], ['2, k, 23', [0.21518, 0.643874, 1.0]], ['2, k, 24', [0.25239, 0.608889, 1.0]]]
[['2, k, 0', [-0.0103681, -0.369833, 1.0]], ['2, k, 1', [-0.0181468, -0.0823544, 1.0]], ['2, k, 2', [-0.0257397, 0.200885, 1.0]], ['2, k, 3', [-0.0246224, 0.354521, 1.0]], ['2, k, 4', [-0.15527, 0.144484, 1.0]], ['2, k, 5', [-0.245036, 0.335918, 1.0]], ['2, k, 6', [-0.252284, 0.567679, 1.0]], ['2, k, 7', [-0.264425, 0.634351, 1.0]], ['2, k, 8', [0.109522, 0.110599, 1.0]], ['2, k, 9', [0.184418, 0.2909, 1.0]], ['2, k, 10', [0.203225, 0.517587, 1.0]], ['2, k, 11', [0.215142, 0.640109, 1.0]], ['2, k, 12', [-0.0742127, -0.365471, 1.0]], ['2, k, 13', [-0.125492, -0.723606, 1.0]], ['2, k, 14', [-0.148895, -1.07836, 1.0]], ['2, k, 15', [-0.159295, -1.12386, 1.0]], ['2, k, 16', [0.0540765, -0.366593, 1.0]], ['2, k, 17', [0.101417, -0.721425, 1.0]], ['2, k, 18', [0.143802, -1.12179, 1.0]], ['2, k, 19', [0.13055, -1.16697, 1.0]], ['2, k, 20', [-0.0239562, 0.130716, 1.0]], ['2, k, 21', [-0.258404, 0.678563, 1.0]], ['2, k, 22', [-0.29693, 0.641515, 1.0]], ['2, k, 23', [0.197486, 0.679376, 1.0]], ['2, k, 24', [0.248231, 0.646901, 1.0]]]
[['2, k, 0', [-0.0110933, -0.367264, 1.0]], ['2, k, 1', [-0.0186656, -0.0819274, 1.0]], ['2, k, 2', [-0.0262815, 0.199839, 1.0]], ['2, k, 3', [-0.025309, 0.352464, 1.0]], ['2, k, 4', [-0.152015, 0.143745, 1.0]], ['2, k, 5', [-0.242408, 0.346397, 1.0]], ['2, k, 6', [-0.251236, 0.580908, 1.0]], ['2, k, 7', [-0.261953, 0.663684, 1.0]], ['2, k, 8', [0.104604, 0.109822, 1.0]], ['2, k, 9', [0.185539, 0.294273, 1.0]], ['2, k, 10', [0.203881, 0.526583, 1.0]], ['2, k, 11', [0.210574, 0.665494, 1.0]], ['2, k, 12', [-0.0745643, -0.363812, 1.0]], ['2, k, 13', [-0.125327, -0.72351, 1.0]], ['2, k, 14', [-0.14875, -1.07978, 1.0]], ['2, k, 15', [-0.159343, -1.1248, 1.0]], ['2, k, 16', [0.0527652, -0.363, 1.0]], ['2, k, 17', [0.101322, -0.720249, 1.0]], ['2, k, 18', [0.143369, -1.11107, 1.0]], ['2, k, 19', [0.129933, -1.15588, 1.0]], ['2, k, 20', [-0.024436, 0.130102, 1.0]], ['2, k, 21', [-0.251476, 0.705067, 1.0]], ['2, k, 22', [-0.295642, 0.662832, 1.0]], ['2, k, 23', [0.19877, 0.710651, 1.0]], ['2, k, 24', [0.242145, 0.667876, 1.0]]]
[['2, k, 0', [-0.0113481, -0.366671, 1.0]], ['2, k, 1', [-0.0186452, -0.0822783, 1.0]], ['2, k, 2', [-0.0256508, 0.19717, 1.0]], ['2, k, 3', [-0.0250953, 0.352379, 1.0]], ['2, k, 4', [-0.153811, 0.153365, 1.0]], ['2, k, 5', [-0.239333, 0.356796, 1.0]], ['2, k, 6', [-0.249197, 0.605055, 1.0]], ['2, k, 7', [-0.25917, 0.678694, 1.0]], ['2, k, 8', [0.104399, 0.112187, 1.0]], ['2, k, 9', [0.176996, 0.352427, 1.0]], ['2, k, 10', [0.20252, 0.593877, 1.0]], ['2, k, 11', [0.207774, 0.686014, 1.0]], ['2, k, 12', [-0.0747954, -0.362696, 1.0]], ['2, k, 13', [-0.124185, -0.723375, 1.0]], ['2, k, 14', [-0.149387, -1.08015, 1.0]], ['2, k, 15', [-0.161144, -1.12482, 1.0]], ['2, k, 16', [0.0518966, -0.362047, 1.0]], ['2, k, 17', [0.101708, -0.721259, 1.0]], ['2, k, 18', [0.141948, -1.10597, 1.0]], ['2, k, 19', [0.12736, -1.15048, 1.0]], ['2, k, 20', [-0.0239916, 0.128158, 1.0]], ['2, k, 21', [-0.240365, 0.727851, 1.0]], ['2, k, 22', [-0.288388, 0.684061, 1.0]], ['2, k, 23', [0.189257, 0.731338, 1.0]], ['2, k, 24', [0.244396, 0.693867, 1.0]]]
[['2, k, 0', [-0.0110663, -0.368615, 1.0]], ['2, k, 1', [-0.0187936, -0.0831322, 1.0]], ['2, k, 2', [-0.0261635, 0.197053, 1.0]], ['2, k, 3', [-0.0244324, 0.352824, 1.0]], ['2, k, 4', [-0.150783, 0.15054, 1.0]], ['2, k, 5', [-0.235784, 0.36725, 1.0]], ['2, k, 6', [-0.24584, 0.619606, 1.0]], ['2, k, 7', [-0.255392, 0.69335, 1.0]], ['2, k, 8', [0.101607, 0.111606, 1.0]], ['2, k, 9', [0.187384, 0.305641, 1.0]], ['2, k, 10', [0.206054, 0.557305, 1.0]], ['2, k, 11', [0.209639, 0.705055, 1.0]], ['2, k, 12', [-0.0748342, -0.364143, 1.0]], ['2, k, 13', [-0.12498, -0.723026, 1.0]], ['2, k, 14', [-0.149357, -1.08341, 1.0]], ['2, k, 15', [-0.161372, -1.12766, 1.0]], ['2, k, 16', [0.0526542, -0.364459, 1.0]], ['2, k, 17', [0.10148, -0.722004, 1.0]], ['2, k, 18', [0.142325, -1.10953, 1.0]], ['2, k, 19', [0.127478, -1.15361, 1.0]], ['2, k, 20', [-0.0244064, 0.127842, 1.0]], ['2, k, 21', [-0.243643, 0.742784, 1.0]], ['2, k, 22', [-0.287378, 0.698388, 1.0]], ['2, k, 23', [0.203364, 0.749687, 1.0]], ['2, k, 24', [0.243011, 0.704602, 1.0]]]
[['2, k, 0', [-0.0108221, -0.369083, 1.0]], ['2, k, 1', [-0.0187343, -0.0832617, 1.0]], ['2, k, 2', [-0.026175, 0.197033, 1.0]], ['2, k, 3', [-0.0249983, 0.353081, 1.0]], ['2, k, 4', [-0.15392, 0.151022, 1.0]], ['2, k, 5', [-0.233596, 0.376624, 1.0]], ['2, k, 6', [-0.244203, 0.63516, 1.0]], ['2, k, 7', [-0.252523, 0.707235, 1.0]], ['2, k, 8', [0.100514, 0.112043, 1.0]], ['2, k, 9', [0.167861, 0.370147, 1.0]], ['2, k, 10', [0.205456, 0.626464, 1.0]], ['2, k, 11', [0.208567, 0.71521, 1.0]], ['2, k, 12', [-0.0745159, -0.364655, 1.0]], ['2, k, 13', [-0.123789, -0.721322, 1.0]], ['2, k, 14', [-0.148228, -1.07351, 1.0]], ['2, k, 15', [-0.162022, -1.11752, 1.0]], ['2, k, 16', [0.0528695, -0.364988, 1.0]], ['2, k, 17', [0.10148, -0.721979, 1.0]], ['2, k, 18', [0.140464, -1.11525, 1.0]], ['2, k, 19', [0.15357, -1.18811, 1.0]], ['2, k, 20', [-0.0244012, 0.127805, 1.0]], ['2, k, 21', [-0.225534, 0.763891, 1.0]], ['2, k, 22', [-0.28185, 0.717839, 1.0]], ['2, k, 23', [0.209074, 0.765183, 1.0]], ['2, k, 24', [0.241034, 0.724065, 1.0]]]
[['2, k, 0', [-0.0110526, -0.36572, 1.0]], ['2, k, 1', [-0.0179387, -0.0823949, 1.0]], ['2, k, 2', [-0.0238631, 0.195698, 1.0]], ['2, k, 3', [-0.0252281, 0.352831, 1.0]], ['2, k, 4', [-0.155548, 0.166917, 1.0]], ['2, k, 5', [-0.232825, 0.383304, 1.0]], ['2, k, 6', [-0.243653, 0.641045, 1.0]], ['2, k, 7', [-0.249753, 0.717215, 1.0]], ['2, k, 8', [0.0988884, 0.115279, 1.0]], ['2, k, 9', [0.169363, 0.375968, 1.0]], ['2, k, 10', [0.199848, 0.641274, 1.0]], ['2, k, 11', [0.206499, 0.723216, 1.0]], ['2, k, 12', [-0.0738109, -0.360287, 1.0]], ['2, k, 13', [-0.122888, -0.719404, 1.0]], ['2, k, 14', [-0.148034, -1.07331, 1.0]], ['2, k, 15', [-0.162803, -1.11713, 1.0]], ['2, k, 16', [0.0514849, -0.360984, 1.0]], ['2, k, 17', [0.101619, -0.721669, 1.0]], ['2, k, 18', [0.138656, -1.10903, 1.0]], ['2, k, 19', [0.151111, -1.18265, 1.0]], ['2, k, 20', [-0.0225515, 0.127114, 1.0]], ['2, k, 21', [-0.238984, 0.774225, 1.0]], ['2, k, 22', [-0.285401, 0.736875, 1.0]], ['2, k, 23', [0.20464, 0.778384, 1.0]], ['2, k, 24', [0.241126, 0.739743, 1.0]]]
[['2, k, 0', [-0.011618, -0.365571, 1.0]], ['2, k, 1', [-0.0182375, -0.0822312, 1.0]], ['2, k, 2', [-0.0244053, 0.196075, 1.0]], ['2, k, 3', [-0.0240592, 0.353893, 1.0]], ['2, k, 4', [-0.155485, 0.165429, 1.0]], ['2, k, 5', [-0.233699, 0.404306, 1.0]], ['2, k, 6', [-0.244802, 0.656259, 1.0]], ['2, k, 7', [-0.254028, 0.7281, 1.0]], ['2, k, 8', [0.0985707, 0.115417, 1.0]], ['2, k, 9', [0.172463, 0.378192, 1.0]], ['2, k, 10', [0.201267, 0.640768, 1.0]], ['2, k, 11', [0.206745, 0.730116, 1.0]], ['2, k, 12', [-0.0739998, -0.360169, 1.0]], ['2, k, 13', [-0.121762, -0.719978, 1.0]], ['2, k, 14', [-0.148831, -1.07752, 1.0]], ['2, k, 15', [-0.163582, -1.12103, 1.0]], ['2, k, 16', [0.0506565, -0.361456, 1.0]], ['2, k, 17', [0.101815, -0.720597, 1.0]], ['2, k, 18', [0.139176, -1.1139, 1.0]], ['2, k, 19', [0.121642, -1.15716, 1.0]], ['2, k, 20', [-0.0229293, 0.127347, 1.0]], ['2, k, 21', [-0.242632, 0.782441, 1.0]], ['2, k, 22', [-0.286501, 0.739731, 1.0]], ['2, k, 23', [0.208265, 0.785394, 1.0]], ['2, k, 24', [0.242308, 0.764571, 1.0]]]
[['2, k, 0', [-0.0110596, -0.367343, 1.0]], ['2, k, 1', [-0.0182606, -0.0826304, 1.0]], ['2, k, 2', [-0.0247148, 0.196067, 1.0]], ['2, k, 3', [-0.0220435, 0.351823, 1.0]], ['2, k, 4', [-0.155018, 0.162224, 1.0]], ['2, k, 5', [-0.234608, 0.411722, 1.0]], ['2, k, 6', [-0.245081, 0.662607, 1.0]], ['2, k, 7', [-0.254046, 0.733518, 1.0]], ['2, k, 8', [0.0976186, 0.114869, 1.0]], ['2, k, 9', [0.171392, 0.377626, 1.0]], ['2, k, 10', [0.200816, 0.632011, 1.0]], ['2, k, 11', [0.211013, 0.733168, 1.0]], ['2, k, 12', [-0.0735082, -0.362613, 1.0]], ['2, k, 13', [-0.121639, -0.720084, 1.0]], ['2, k, 14', [-0.149213, -1.08839, 1.0]], ['2, k, 15', [-0.164613, -1.13142, 1.0]], ['2, k, 16', [0.0513227, -0.363024, 1.0]], ['2, k, 17', [0.101672, -0.71884, 1.0]], ['2, k, 18', [0.139831, -1.11572, 1.0]], ['2, k, 19', [0.121644, -1.15857, 1.0]], ['2, k, 20', [-0.0230921, 0.127267, 1.0]], ['2, k, 21', [-0.248713, 0.792684, 1.0]], ['2, k, 22', [-0.285613, 0.745055, 1.0]], ['2, k, 23', [0.213138, 0.791412, 1.0]], ['2, k, 24', [0.244454, 0.742999, 1.0]]]
[['2, k, 0', [-0.010392, -0.368083, 1.0]], ['2, k, 1', [-0.0184346, -0.083756, 1.0]], ['2, k, 2', [-0.0259133, 0.194821, 1.0]], ['2, k, 3', [-0.0241215, 0.351518, 1.0]], ['2, k, 4', [-0.153559, 0.158966, 1.0]], ['2, k, 5', [-0.233187, 0.407601, 1.0]], ['2, k, 6', [-0.246063, 0.663044, 1.0]], ['2, k, 7', [-0.256047, 0.739236, 1.0]], ['2, k, 8', [0.097292, 0.115681, 1.0]], ['2, k, 9', [0.172139, 0.378604, 1.0]], ['2, k, 10', [0.201964, 0.634829, 1.0]], ['2, k, 11', [0.212657, 0.737085, 1.0]], ['2, k, 12', [-0.0729504, -0.363669, 1.0]], ['2, k, 13', [-0.121245, -0.719988, 1.0]], ['2, k, 14', [-0.149151, -1.08874, 1.0]], ['2, k, 15', [-0.163353, -1.13146, 1.0]], ['2, k, 16', [0.0519371, -0.363542, 1.0]], ['2, k, 17', [0.101519, -0.718277, 1.0]], ['2, k, 18', [0.142215, -1.11839, 1.0]], ['2, k, 19', [0.125204, -1.1609, 1.0]], ['2, k, 20', [-0.0240354, 0.126026, 1.0]], ['2, k, 21', [-0.251193, 0.797019, 1.0]], ['2, k, 22', [-0.290808, 0.742487, 1.0]], ['2, k, 23', [0.214865, 0.797783, 1.0]], ['2, k, 24', [0.244522, 0.751093, 1.0]]]
[['2, k, 0', [-0.0106386, -0.368179, 1.0]], ['2, k, 1', [-0.0186161, -0.0841478, 1.0]], ['2, k, 2', [-0.0260445, 0.194338, 1.0]], ['2, k, 3', [-0.0241366, 0.350159, 1.0]], ['2, k, 4', [-0.152041, 0.158368, 1.0]], ['2, k, 5', [-0.234111, 0.402019, 1.0]], ['2, k, 6', [-0.248915, 0.665539, 1.0]], ['2, k, 7', [-0.257495, 0.74429, 1.0]], ['2, k, 8', [0.0951625, 0.11618, 1.0]], ['2, k, 9', [0.184999, 0.380014, 1.0]], ['2, k, 10', [0.205685, 0.63977, 1.0]], ['2, k, 11', [0.216074, 0.743483, 1.0]], ['2, k, 12', [-0.0733141, -0.363644, 1.0]], ['2, k, 13', [-0.121938, -0.717645, 1.0]], ['2, k, 14', [-0.148583, -1.09016, 1.0]], ['2, k, 15', [-0.163478, -1.13251, 1.0]], ['2, k, 16', [0.0518783, -0.363684, 1.0]], ['2, k, 17', [0.101321, -0.717304, 1.0]], ['2, k, 18', [0.143248, -1.11626, 1.0]], ['2, k, 19', [0.125544, -1.15844, 1.0]], ['2, k, 20', [-0.0241855, 0.125534, 1.0]], ['2, k, 21', [-0.246823, 0.800701, 1.0]], ['2, k, 22', [-0.289069, 0.751658, 1.0]], ['2, k, 23', [0.222759, 0.80238, 1.0]], ['2, k, 24', [0.249595, 0.763882, 1.0]]]
[['2, k, 0', [-0.0104219, -0.368452, 1.0]], ['2, k, 1', [-0.0188694, -0.0844973, 1.0]], ['2, k, 2', [-0.0268868, 0.19399, 1.0]], ['2, k, 3', [-0.0258559, 0.349797, 1.0]], ['2, k, 4', [-0.151486, 0.160694, 1.0]], ['2, k, 5', [-0.234274, 0.40194, 1.0]], ['2, k, 6', [-0.249916, 0.672112, 1.0]], ['2, k, 7', [-0.262218, 0.743503, 1.0]], ['2, k, 8', [0.0942642, 0.116407, 1.0]], ['2, k, 9', [0.186662, 0.381694, 1.0]], ['2, k, 10', [0.208657, 0.638254, 1.0]], ['2, k, 11', [0.219064, 0.741585, 1.0]], ['2, k, 12', [-0.0729566, -0.363656, 1.0]], ['2, k, 13', [-0.120385, -0.717149, 1.0]], ['2, k, 14', [-0.148932, -1.09316, 1.0]], ['2, k, 15', [-0.163863, -1.13517, 1.0]], ['2, k, 16', [0.0519841, -0.364271, 1.0]], ['2, k, 17', [0.102382, -0.715804, 1.0]], ['2, k, 18', [0.143622, -1.11609, 1.0]], ['2, k, 19', [0.125878, -1.15794, 1.0]], ['2, k, 20', [-0.0248779, 0.125166, 1.0]], ['2, k, 21', [-0.253998, 0.810084, 1.0]], ['2, k, 22', [-0.293523, 0.758164, 1.0]], ['2, k, 23', [0.223354, 0.803167, 1.0]], ['2, k, 24', [0.256873, 0.790056, 1.0]]]
[['2, k, 0', [-0.00999598, -0.368581, 1.0]], ['2, k, 1', [-0.0187724, -0.0848274, 1.0]], ['2, k, 2', [-0.0269987, 0.193584, 1.0]], ['2, k, 3', [-0.0253206, 0.350489, 1.0]], ['2, k, 4', [-0.152407, 0.160198, 1.0]], ['2, k, 5', [-0.236224, 0.408028, 1.0]], ['2, k, 6', [-0.251363, 0.674638, 1.0]], ['2, k, 7', [-0.263168, 0.74878, 1.0]], ['2, k, 8', [0.0942646, 0.11638, 1.0]], ['2, k, 9', [0.187463, 0.383539, 1.0]], ['2, k, 10', [0.214961, 0.644098, 1.0]], ['2, k, 11', [0.223826, 0.743253, 1.0]], ['2, k, 12', [-0.0728061, -0.363675, 1.0]], ['2, k, 13', [-0.121234, -0.713267, 1.0]], ['2, k, 14', [-0.14921, -1.09321, 1.0]], ['2, k, 15', [-0.164427, -1.13487, 1.0]], ['2, k, 16', [0.0526385, -0.364627, 1.0]], ['2, k, 17', [0.103006, -0.71579, 1.0]], ['2, k, 18', [0.143717, -1.11644, 1.0]], ['2, k, 19', [0.125684, -1.15795, 1.0]], ['2, k, 20', [-0.0249494, 0.124778, 1.0]], ['2, k, 21', [-0.251069, 0.814695, 1.0]], ['2, k, 22', [-0.294924, 0.757377, 1.0]], ['2, k, 23', [0.230472, 0.80464, 1.0]], ['2, k, 24', [0.261822, 0.762085, 1.0]]]
[['2, k, 0', [-0.00915822, -0.36639, 1.0]], ['2, k, 1', [-0.0187894, -0.0843176, 1.0]], ['2, k, 2', [-0.0274335, 0.193373, 1.0]], ['2, k, 3', [-0.0254565, 0.35131, 1.0]], ['2, k, 4', [-0.15481, 0.163615, 1.0]], ['2, k, 5', [-0.235072, 0.404906, 1.0]], ['2, k, 6', [-0.25888, 0.659339, 1.0]], ['2, k, 7', [-0.27272, 0.742444, 1.0]], ['2, k, 8', [0.107272, 0.149178, 1.0]], ['2, k, 9', [0.197954, 0.405401, 1.0]], ['2, k, 10', [0.218179, 0.647964, 1.0]], ['2, k, 11', [0.225557, 0.746814, 1.0]], ['2, k, 12', [-0.0719046, -0.361379, 1.0]], ['2, k, 13', [-0.121258, -0.7137, 1.0]], ['2, k, 14', [-0.149863, -1.09984, 1.0]], ['2, k, 15', [-0.157589, -1.14214, 1.0]], ['2, k, 16', [0.0533673, -0.363074, 1.0]], ['2, k, 17', [0.103284, -0.716346, 1.0]], ['2, k, 18', [0.14349, -1.11883, 1.0]], ['2, k, 19', [0.132948, -1.16102, 1.0]], ['2, k, 20', [-0.025271, 0.124706, 1.0]], ['2, k, 21', [-0.262839, 0.812713, 1.0]], ['2, k, 22', [-0.30418, 0.758075, 1.0]], ['2, k, 23', [0.226214, 0.814618, 1.0]], ['2, k, 24', [0.259323, 0.730282, 1.0]]]
[['2, k, 0', [-0.00730462, -0.363894, 1.0]], ['2, k, 1', [-0.0176438, -0.0838621, 1.0]], ['2, k, 2', [-0.0268344, 0.192414, 1.0]], ['2, k, 3', [-0.025516, 0.351866, 1.0]], ['2, k, 4', [-0.154783, 0.161471, 1.0]], ['2, k, 5', [-0.237404, 0.412101, 1.0]], ['2, k, 6', [-0.259016, 0.66788, 1.0]], ['2, k, 7', [-0.275307, 0.746518, 1.0]], ['2, k, 8', [0.115726, 0.164199, 1.0]], ['2, k, 9', [0.200175, 0.407465, 1.0]], ['2, k, 10', [0.22156, 0.651271, 1.0]], ['2, k, 11', [0.227423, 0.754165, 1.0]], ['2, k, 12', [-0.0705001, -0.359124, 1.0]], ['2, k, 13', [-0.12072, -0.712639, 1.0]], ['2, k, 14', [-0.149226, -1.09458, 1.0]], ['2, k, 15', [-0.153316, -1.1367, 1.0]], ['2, k, 16', [0.0557115, -0.360501, 1.0]], ['2, k, 17', [0.103509, -0.716638, 1.0]], ['2, k, 18', [0.143639, -1.11878, 1.0]], ['2, k, 19', [0.13674, -1.16075, 1.0]], ['2, k, 20', [-0.0245878, 0.124066, 1.0]], ['2, k, 21', [-0.262851, 0.817278, 1.0]], ['2, k, 22', [-0.305972, 0.748517, 1.0]], ['2, k, 23', [0.223852, 0.819299, 1.0]], ['2, k, 24', [0.260146, 0.765623, 1.0]]]
[['2, k, 0', [-0.00585401, -0.362686, 1.0]], ['2, k, 1', [-0.0166798, -0.0835399, 1.0]], ['2, k, 2', [-0.0263712, 0.191904, 1.0]], ['2, k, 3', [-0.0256854, 0.350168, 1.0]], ['2, k, 4', [-0.154628, 0.160387, 1.0]], ['2, k, 5', [-0.238407, 0.413018, 1.0]], ['2, k, 6', [-0.26687, 0.691245, 1.0]], ['2, k, 7', [-0.278898, 0.751212, 1.0]], ['2, k, 8', [0.119526, 0.172534, 1.0]], ['2, k, 9', [0.201769, 0.405593, 1.0]], ['2, k, 10', [0.223607, 0.655487, 1.0]], ['2, k, 11', [0.227466, 0.755432, 1.0]], ['2, k, 12', [-0.0688994, -0.358081, 1.0]], ['2, k, 13', [-0.120375, -0.712645, 1.0]], ['2, k, 14', [-0.149577, -1.09259, 1.0]], ['2, k, 15', [-0.151444, -1.1345, 1.0]], ['2, k, 16', [0.0570238, -0.359276, 1.0]], ['2, k, 17', [0.104069, -0.714867, 1.0]], ['2, k, 18', [0.143373, -1.12018, 1.0]], ['2, k, 19', [0.138698, -1.16191, 1.0]], ['2, k, 20', [-0.0240248, 0.123738, 1.0]], ['2, k, 21', [-0.27255, 0.817498, 1.0]], ['2, k, 22', [-0.311582, 0.758075, 1.0]], ['2, k, 23', [0.223413, 0.819657, 1.0]], ['2, k, 24', [0.26379, 0.778906, 1.0]]]
