[['2, k, 0', [0.0582143, -0.438272, 1.0]], ['2, k, 1', [0.0503105, -0.146482, 1.0]], ['2, k, 2', [0.0423576, 0.140488, 1.0]], ['2, k, 3', [0.0576131, 0.281857, 1.0]], ['2, k, 4', [-0.0829057, 0.0744725, 1.0]], ['2, k, 5', [-0.16685, 0.192312, 1.0]], ['2, k, 6', [-0.203271, 0.381659, 1.0]], ['2, k, 7', [-0.216112, 0.417954, 1.0]], ['2, k, 8', [0.197643, 0.0916301, 1.0]], ['2, k, 9', [0.293779, 0.265658, 1.0]], ['2, k, 10', [0.347047, 0.460028, 1.0]], ['2, k, 11', [0.36256, 0.524435, 1.0]], ['2, k, 12', [-0.00614473, -0.437656, 1.0]], ['2, k, 13', [-0.144799, -0.689529, 1.0]], ['2, k, 14', [-0.059967, -0.88157, 1.0]], ['2, k, 15', [-0.0600072, -0.992089, 1.0]], ['2, k, 16', [0.121357, -0.429794, 1.0]], ['2, k, 17', [0.135369, -0.712182, 1.0]], ['2, k, 18', [0.137928, -0.878106, 1.0]], ['2, k, 19', [0.142235, -0.987986, 1.0]], ['2, k, 20', [0.0443609, 0.0693979, 1.0]], ['2, k, 21', [-0.237662, 0.465037, 1.0]], ['2, k, 22', [-0.196099, 0.436846, 1.0]], ['2, k, 23', [0.389036, 0.566294, 1.0]], ['2, k, 24', [0.322433, 0.548406, 1.0]]]
[['2, k, 0', [0.0411722, -0.426255, 1.0]], ['2, k, 1', [0.0424043, -0.143228, 1.0]], ['2, k, 2', [0.0415874, 0.136435, 1.0]], ['2, k, 3', [0.0545128, 0.279486, 1.0]], ['2, k, 4', [-0.0830547, 0.0735924, 1.0]], ['2, k, 5', [-0.148568, 0.216787, 1.0]], ['2, k, 6', [-0.196627, 0.396649, 1.0]], ['2, k, 7', [-0.240198, 0.535937, 1.0]], ['2, k, 8', [0.199213, 0.0826208, 1.0]], ['2, k, 9', [0.294538, 0.257841, 1.0]], ['2, k, 10', [0.362845, 0.449087, 1.0]], ['2, k, 11', [0.392274, 0.534108, 1.0]], ['2, k, 12', [-0.0229286, -0.423257, 1.0]], ['2, k, 13', [-0.0686703, -0.655984, 1.0]], ['2, k, 14', [-0.0554591, -0.892616, 1.0]], ['2, k, 15', [-0.0474826, -0.943253, 1.0]], ['2, k, 16', [0.104322, -0.421084, 1.0]], ['2, k, 17', [0.123179, -0.701286, 1.0]], ['2, k, 18', [0.151307, -0.919383, 1.0]], ['2, k, 19', [0.157343, -0.969819, 1.0]], ['2, k, 20', [0.042065, 0.0670944, 1.0]], ['2, k, 21', [-0.260281, 0.572239, 1.0]], ['2, k, 22', [-0.185552, 0.552583, 1.0]], ['2, k, 23', [0.419753, 0.572686, 1.0]], ['2, k, 24', [0.326131, 0.547902, 1.0]]]
[['2, k, 0', [0.0407811, -0.42687, 1.0]], ['2, k, 1', [0.0419984, -0.143561, 1.0]], ['2, k, 2', [0.0414504, 0.136096, 1.0]], ['2, k, 3', [0.0550551, 0.280693, 1.0]], ['2, k, 4', [-0.0830804, 0.0739273, 1.0]], ['2, k, 5', [-0.150083, 0.211915, 1.0]], ['2, k, 6', [-0.198274, 0.389465, 1.0]], ['2, k, 7', [-0.238066, 0.519015, 1.0]], ['2, k, 8', [0.199119, 0.0829778, 1.0]], ['2, k, 9', [0.297385, 0.254334, 1.0]], ['2, k, 10', [0.363839, 0.446875, 1.0]], ['2, k, 11', [0.392529, 0.517635, 1.0]], ['2, k, 12', [-0.0233569, -0.423521, 1.0]], ['2, k, 13', [-0.0675183, -0.653801, 1.0]], ['2, k, 14', [-0.0553077, -0.892961, 1.0]], ['2, k, 15', [-0.0466078, -0.943344, 1.0]], ['2, k, 16', [0.104017, -0.421979, 1.0]], ['2, k, 17', [0.127742, -0.675542, 1.0]], ['2, k, 18', [0.1479, -0.899008, 1.0]], ['2, k, 19', [0.154688, -0.949353, 1.0]], ['2, k, 20', [0.0418002, 0.0667692, 1.0]], ['2, k, 21', [-0.244778, 0.556845, 1.0]], ['2, k, 22', [-0.180868, 0.530258, 1.0]], ['2, k, 23', [0.41947, 0.555344, 1.0]], ['2, k, 24', [0.334709, 0.526566, 1.0]]]
[['2, k, 0', [0.0403021, -0.428418, 1.0]], ['2, k, 1', [0.0413251, -0.143899, 1.0]], ['2, k, 2', [0.0406926, 0.13682, 1.0]], ['2, k, 3', [0.0555704, 0.282002, 1.0]], ['2, k, 4', [-0.0830906, 0.0720821, 1.0]], ['2, k, 5', [-0.15131, 0.203457, 1.0]], ['2, k, 6', [-0.194472, 0.37178, 1.0]], ['2, k, 7', [-0.239259, 0.491892, 1.0]], ['2, k, 8', [0.200376, 0.0816369, 1.0]], ['2, k, 9', [0.299387, 0.251155, 1.0]], ['2, k, 10', [0.361735, 0.428935, 1.0]], ['2, k, 11', [0.385745, 0.498943, 1.0]], ['2, k, 12', [-0.0239652, -0.424466, 1.0]], ['2, k, 13', [-0.0644848, -0.652045, 1.0]], ['2, k, 14', [-0.054055, -0.892024, 1.0]], ['2, k, 15', [-0.0669335, -1.00693, 1.0]], ['2, k, 16', [0.103747, -0.424053, 1.0]], ['2, k, 17', [0.126351, -0.671245, 1.0]], ['2, k, 18', [0.145136, -0.898626, 1.0]], ['2, k, 19', [0.158221, -1.01474, 1.0]], ['2, k, 20', [0.0410238, 0.0671831, 1.0]], ['2, k, 21', [-0.256729, 0.527116, 1.0]], ['2, k, 22', [-0.177696, 0.504834, 1.0]], ['2, k, 23', [0.405436, 0.544212, 1.0]], ['2, k, 24', [0.312405, 0.50639, 1.0]]]
[['2, k, 0', [0.039736, -0.42908, 1.0]], ['2, k, 1', [0.040841, -0.143896, 1.0]], ['2, k, 2', [0.040684, 0.137439, 1.0]], ['2, k, 3', [0.0551397, 0.282139, 1.0]], ['2, k, 4', [-0.0830871, 0.0721334, 1.0]], ['2, k, 5', [-0.166466, 0.185542, 1.0]], ['2, k, 6', [-0.21207, 0.345502, 1.0]], ['2, k, 7', [-0.240228, 0.466395, 1.0]], ['2, k, 8', [0.199958, 0.0806478, 1.0]], ['2, k, 9', [0.31006, 0.228369, 1.0]], ['2, k, 10', [0.368374, 0.417595, 1.0]], ['2, k, 11', [0.389578, 0.477953, 1.0]], ['2, k, 12', [-0.0245695, -0.42482, 1.0]], ['2, k, 13', [-0.0630393, -0.649814, 1.0]], ['2, k, 14', [-0.0545536, -0.891336, 1.0]], ['2, k, 15', [-0.0461691, -0.941335, 1.0]], ['2, k, 16', [0.103283, -0.424968, 1.0]], ['2, k, 17', [0.132403, -0.662829, 1.0]], ['2, k, 18', [0.142741, -0.89971, 1.0]], ['2, k, 19', [0.149269, -0.949659, 1.0]], ['2, k, 20', [0.0408439, 0.067653, 1.0]], ['2, k, 21', [-0.246767, 0.50224, 1.0]], ['2, k, 22', [-0.194173, 0.479721, 1.0]], ['2, k, 23', [0.408891, 0.513819, 1.0]], ['2, k, 24', [0.325932, 0.482975, 1.0]]]
[['2, k, 0', [0.0395653, -0.429242, 1.0]], ['2, k, 1', [0.0407555, -0.143761, 1.0]], ['2, k, 2', [0.0408509, 0.137712, 1.0]], ['2, k, 3', [0.0548481, 0.282999, 1.0]], ['2, k, 4', [-0.0829889, 0.0723592, 1.0]], ['2, k, 5', [-0.165857, 0.177773, 1.0]], ['2, k, 6', [-0.213305, 0.333757, 1.0]], ['2, k, 7', [-0.241474, 0.438756, 1.0]], ['2, k, 8', [0.202111, 0.0788556, 1.0]], ['2, k, 9', [0.310506, 0.222699, 1.0]], ['2, k, 10', [0.373441, 0.396754, 1.0]], ['2, k, 11', [0.391871, 0.455218, 1.0]], ['2, k, 12', [-0.0248099, -0.424682, 1.0]], ['2, k, 13', [-0.0637994, -0.648146, 1.0]], ['2, k, 14', [-0.0539683, -0.892092, 1.0]], ['2, k, 15', [-0.0997145, -0.963984, 1.0]], ['2, k, 16', [0.103164, -0.42527, 1.0]], ['2, k, 17', [0.129901, -0.663404, 1.0]], ['2, k, 18', [0.142106, -0.900003, 1.0]], ['2, k, 19', [0.138009, -1.01839, 1.0]], ['2, k, 20', [0.0409344, 0.0679061, 1.0]], ['2, k, 21', [-0.246614, 0.473728, 1.0]], ['2, k, 22', [-0.2069, 0.459963, 1.0]], ['2, k, 23', [0.413348, 0.494361, 1.0]], ['2, k, 24', [0.323077, 0.462436, 1.0]]]
[['2, k, 0', [0.0388937, -0.431796, 1.0]], ['2, k, 1', [0.0400058, -0.145266, 1.0]], ['2, k, 2', [0.0402123, 0.136866, 1.0]], ['2, k, 3', [0.0546665, 0.283052, 1.0]], ['2, k, 4', [-0.0817188, 0.0665533, 1.0]], ['2, k, 5', [-0.166203, 0.174991, 1.0]], ['2, k, 6', [-0.21692, 0.31775, 1.0]], ['2, k, 7', [-0.24092, 0.41384, 1.0]], ['2, k, 8', [0.19332, 0.0534902, 1.0]], ['2, k, 9', [0.314596, 0.197297, 1.0]], ['2, k, 10', [0.368788, 0.371483, 1.0]], ['2, k, 11', [0.387052, 0.424615, 1.0]], ['2, k, 12', [-0.0262545, -0.427055, 1.0]], ['2, k, 13', [-0.0639021, -0.649368, 1.0]], ['2, k, 14', [-0.0549696, -0.892559, 1.0]], ['2, k, 15', [-0.0488272, -0.943074, 1.0]], ['2, k, 16', [0.103141, -0.427923, 1.0]], ['2, k, 17', [0.130064, -0.663442, 1.0]], ['2, k, 18', [0.141953, -0.899748, 1.0]], ['2, k, 19', [0.13723, -1.01759, 1.0]], ['2, k, 20', [0.0402521, 0.0669197, 1.0]], ['2, k, 21', [-0.249996, 0.439843, 1.0]], ['2, k, 22', [-0.208955, 0.42954, 1.0]], ['2, k, 23', [0.408786, 0.467762, 1.0]], ['2, k, 24', [0.342729, 0.443408, 1.0]]]
[['2, k, 0', [0.0381594, -0.432568, 1.0]], ['2, k, 1', [0.0384906, -0.145102, 1.0]], ['2, k, 2', [0.0378131, 0.138224, 1.0]], ['2, k, 3', [0.0541637, 0.282591, 1.0]], ['2, k, 4', [-0.0823, 0.0666908, 1.0]], ['2, k, 5', [-0.167096, 0.173503, 1.0]], ['2, k, 6', [-0.215398, 0.308934, 1.0]], ['2, k, 7', [-0.238393, 0.382236, 1.0]], ['2, k, 8', [0.193114, 0.0531028, 1.0]], ['2, k, 9', [0.315585, 0.194131, 1.0]], ['2, k, 10', [0.374288, 0.352656, 1.0]], ['2, k, 11', [0.39492, 0.403836, 1.0]], ['2, k, 12', [-0.0272715, -0.427791, 1.0]], ['2, k, 13', [-0.0648657, -0.648973, 1.0]], ['2, k, 14', [-0.0558791, -0.892517, 1.0]], ['2, k, 15', [-0.0624833, -0.976624, 1.0]], ['2, k, 16', [0.102686, -0.42859, 1.0]], ['2, k, 17', [0.128726, -0.66363, 1.0]], ['2, k, 18', [0.141813, -0.899311, 1.0]], ['2, k, 19', [0.144425, -0.949509, 1.0]], ['2, k, 20', [0.0380735, 0.0679564, 1.0]], ['2, k, 21', [-0.254617, 0.412096, 1.0]], ['2, k, 22', [-0.198766, 0.393955, 1.0]], ['2, k, 23', [0.416553, 0.438893, 1.0]], ['2, k, 24', [0.335984, 0.412676, 1.0]]]
[['2, k, 0', [0.0380046, -0.43223, 1.0]], ['2, k, 1', [0.0378233, -0.143664, 1.0]], ['2, k, 2', [0.0365006, 0.141355, 1.0]], ['2, k, 3', [0.0533456, 0.283091, 1.0]], ['2, k, 4', [-0.0823031, 0.0660595, 1.0]], ['2, k, 5', [-0.173145, 0.167975, 1.0]], ['2, k, 6', [-0.21871, 0.298427, 1.0]], ['2, k, 7', [-0.235385, 0.352152, 1.0]], ['2, k, 8', [0.192576, 0.0633121, 1.0]], ['2, k, 9', [0.314602, 0.186984, 1.0]], ['2, k, 10', [0.3775, 0.328855, 1.0]], ['2, k, 11', [0.390355, 0.367806, 1.0]], ['2, k, 12', [-0.0273006, -0.427293, 1.0]], ['2, k, 13', [-0.0647202, -0.647378, 1.0]], ['2, k, 14', [-0.0559782, -0.892421, 1.0]], ['2, k, 15', [-0.0676701, -0.975393, 1.0]], ['2, k, 16', [0.102473, -0.428383, 1.0]], ['2, k, 17', [0.125664, -0.664413, 1.0]], ['2, k, 18', [0.142033, -0.898996, 1.0]], ['2, k, 19', [0.141587, -1.0155, 1.0]], ['2, k, 20', [0.0369319, 0.0706119, 1.0]], ['2, k, 21', [-0.246389, 0.38083, 1.0]], ['2, k, 22', [-0.19656, 0.359831, 1.0]], ['2, k, 23', [0.405682, 0.408539, 1.0]], ['2, k, 24', [0.34275, 0.386295, 1.0]]]
[['2, k, 0', [0.0375527, -0.431979, 1.0]], ['2, k, 1', [0.0378175, -0.142869, 1.0]], ['2, k, 2', [0.0371856, 0.142523, 1.0]], ['2, k, 3', [0.0534682, 0.282298, 1.0]], ['2, k, 4', [-0.0807912, 0.0679085, 1.0]], ['2, k, 5', [-0.171307, 0.159763, 1.0]], ['2, k, 6', [-0.255247, 0.249786, 1.0]], ['2, k, 7', [-0.239926, 0.320098, 1.0]], ['2, k, 8', [0.19329, 0.0643327, 1.0]], ['2, k, 9', [0.311649, 0.163001, 1.0]], ['2, k, 10', [0.374539, 0.293467, 1.0]], ['2, k, 11', [0.398107, 0.341958, 1.0]], ['2, k, 12', [-0.0276401, -0.427107, 1.0]], ['2, k, 13', [-0.0657387, -0.651531, 1.0]], ['2, k, 14', [-0.0558716, -0.892742, 1.0]], ['2, k, 15', [-0.0704818, -0.975224, 1.0]], ['2, k, 16', [0.101937, -0.428054, 1.0]], ['2, k, 17', [0.134918, -0.655653, 1.0]], ['2, k, 18', [0.142643, -0.898491, 1.0]], ['2, k, 19', [0.14021, -1.01507, 1.0]], ['2, k, 20', [0.0374164, 0.0717012, 1.0]], ['2, k, 21', [-0.253078, 0.343613, 1.0]], ['2, k, 22', [-0.188593, 0.31935, 1.0]], ['2, k, 23', [0.414981, 0.375739, 1.0]], ['2, k, 24', [0.337723, 0.354684, 1.0]]]
[['2, k, 0', [0.0372904, -0.431984, 1.0]], ['2, k, 1', [0.0379363, -0.142977, 1.0]], ['2, k, 2', [0.0377421, 0.142152, 1.0]], ['2, k, 3', [0.0532123, 0.276015, 1.0]], ['2, k, 4', [-0.0807654, 0.0634731, 1.0]], ['2, k, 5', [-0.171098, 0.142977, 1.0]], ['2, k, 6', [-0.218336, 0.237443, 1.0]], ['2, k, 7', [-0.233737, 0.279732, 1.0]], ['2, k, 8', [0.194433, 0.0679977, 1.0]], ['2, k, 9', [0.313124, 0.15961, 1.0]], ['2, k, 10', [0.373214, 0.265107, 1.0]], ['2, k, 11', [0.397379, 0.302654, 1.0]], ['2, k, 12', [-0.027543, -0.427223, 1.0]], ['2, k, 13', [-0.068329, -0.654908, 1.0]], ['2, k, 14', [-0.0558966, -0.892559, 1.0]], ['2, k, 15', [-0.0866003, -0.971961, 1.0]], ['2, k, 16', [0.101196, -0.427883, 1.0]], ['2, k, 17', [0.13588, -0.655561, 1.0]], ['2, k, 18', [0.142522, -0.898504, 1.0]], ['2, k, 19', [0.150695, -0.948952, 1.0]], ['2, k, 20', [0.0378472, 0.0714199, 1.0]], ['2, k, 21', [-0.26117, 0.299853, 1.0]], ['2, k, 22', [-0.180498, 0.285261, 1.0]], ['2, k, 23', [0.431734, 0.33946, 1.0]], ['2, k, 24', [0.371842, 0.324966, 1.0]]]
[['2, k, 0', [0.0375345, -0.432499, 1.0]], ['2, k, 1', [0.0379554, -0.143193, 1.0]], ['2, k, 2', [0.0376118, 0.142127, 1.0]], ['2, k, 3', [0.0531302, 0.276209, 1.0]], ['2, k, 4', [-0.0805926, 0.0655299, 1.0]], ['2, k, 5', [-0.170059, 0.135544, 1.0]], ['2, k, 6', [-0.221317, 0.207908, 1.0]], ['2, k, 7', [-0.239633, 0.236984, 1.0]], ['2, k, 8', [0.194371, 0.0680825, 1.0]], ['2, k, 9', [0.315527, 0.15493, 1.0]], ['2, k, 10', [0.36638, 0.242536, 1.0]], ['2, k, 11', [0.397088, 0.27054, 1.0]], ['2, k, 12', [-0.0272971, -0.427546, 1.0]], ['2, k, 13', [-0.0662895, -0.657808, 1.0]], ['2, k, 14', [-0.0561361, -0.891628, 1.0]], ['2, k, 15', [-0.086172, -0.970907, 1.0]], ['2, k, 16', [0.101455, -0.428556, 1.0]], ['2, k, 17', [0.136024, -0.658713, 1.0]], ['2, k, 18', [0.145144, -0.901246, 1.0]], ['2, k, 19', [0.152088, -0.951448, 1.0]], ['2, k, 20', [0.037751, 0.0713615, 1.0]], ['2, k, 21', [-0.27383, 0.258159, 1.0]], ['2, k, 22', [-0.189355, 0.25443, 1.0]], ['2, k, 23', [0.4091, 0.301196, 1.0]], ['2, k, 24', [0.362862, 0.289709, 1.0]]]
[['2, k, 0', [0.0376219, -0.433629, 1.0]], ['2, k, 1', [0.0381949, -0.144733, 1.0]], ['2, k, 2', [0.0381915, 0.139856, 1.0]], ['2, k, 3', [0.052017, 0.280965, 1.0]], ['2, k, 4', [-0.0759764, 0.062807, 1.0]], ['2, k, 5', [-0.176268, 0.0942358, 1.0]], ['2, k, 6', [-0.210699, 0.154001, 1.0]], ['2, k, 7', [-0.229872, 0.19074, 1.0]], ['2, k, 8', [0.19413, 0.0671767, 1.0]], ['2, k, 9', [0.315428, 0.137674, 1.0]], ['2, k, 10', [0.363241, 0.212487, 1.0]], ['2, k, 11', [0.384348, 0.235091, 1.0]], ['2, k, 12', [-0.0271971, -0.428801, 1.0]], ['2, k, 13', [-0.0608363, -0.661705, 1.0]], ['2, k, 14', [-0.0569409, -0.891714, 1.0]], ['2, k, 15', [-0.0862812, -0.97159, 1.0]], ['2, k, 16', [0.101553, -0.42952, 1.0]], ['2, k, 17', [0.13195, -0.662417, 1.0]], ['2, k, 18', [0.144764, -0.900761, 1.0]], ['2, k, 19', [0.142946, -1.01829, 1.0]], ['2, k, 20', [0.0382308, 0.0693133, 1.0]], ['2, k, 21', [-0.240332, 0.214339, 1.0]], ['2, k, 22', [-0.18983, 0.206157, 1.0]], ['2, k, 23', [0.390374, 0.254867, 1.0]], ['2, k, 24', [0.332663, 0.23697, 1.0]]]
[['2, k, 0', [0.0378877, -0.433776, 1.0]], ['2, k, 1', [0.038715, -0.145147, 1.0]], ['2, k, 2', [0.0390778, 0.139054, 1.0]], ['2, k, 3', [0.0523473, 0.285719, 1.0]], ['2, k, 4', [-0.0760186, 0.0631892, 1.0]], ['2, k, 5', [-0.159343, 0.0800656, 1.0]], ['2, k, 6', [-0.207096, 0.105116, 1.0]], ['2, k, 7', [-0.219428, 0.156111, 1.0]], ['2, k, 8', [0.193616, 0.0663678, 1.0]], ['2, k, 9', [0.312156, 0.0962902, 1.0]], ['2, k, 10', [0.35411, 0.165469, 1.0]], ['2, k, 11', [0.374973, 0.192273, 1.0]], ['2, k, 12', [-0.0267451, -0.428769, 1.0]], ['2, k, 13', [-0.0606191, -0.660269, 1.0]], ['2, k, 14', [-0.0565598, -0.892442, 1.0]], ['2, k, 15', [-0.0478895, -0.942723, 1.0]], ['2, k, 16', [0.10169, -0.42973, 1.0]], ['2, k, 17', [0.132273, -0.660706, 1.0]], ['2, k, 18', [0.144236, -0.900009, 1.0]], ['2, k, 19', [0.151007, -0.950245, 1.0]], ['2, k, 20', [0.0390135, 0.0686241, 1.0]], ['2, k, 21', [-0.22901, 0.180613, 1.0]], ['2, k, 22', [-0.16648, 0.159561, 1.0]], ['2, k, 23', [0.371249, 0.203538, 1.0]], ['2, k, 24', [0.302697, 0.185664, 1.0]]]
[['2, k, 0', [0.0380648, -0.434559, 1.0]], ['2, k, 1', [0.0473718, -0.158332, 1.0]], ['2, k, 2', [0.0690919, 0.0967783, 1.0]], ['2, k, 3', [0.0552241, 0.255351, 1.0]], ['2, k, 4', [-0.0761446, 0.0602888, 1.0]], ['2, k, 5', [-0.173425, 0.0644775, 1.0]], ['2, k, 6', [-0.196645, 0.0878561, 1.0]], ['2, k, 7', [-0.210757, 0.111336, 1.0]], ['2, k, 8', [0.194046, 0.065482, 1.0]], ['2, k, 9', [0.312089, 0.0947046, 1.0]], ['2, k, 10', [0.347662, 0.126803, 1.0]], ['2, k, 11', [0.367394, 0.147044, 1.0]], ['2, k, 12', [-0.0264592, -0.429472, 1.0]], ['2, k, 13', [-0.0556219, -0.658406, 1.0]], ['2, k, 14', [-0.0566328, -0.892516, 1.0]], ['2, k, 15', [-0.0796465, -0.973484, 1.0]], ['2, k, 16', [0.101728, -0.430614, 1.0]], ['2, k, 17', [0.132161, -0.660318, 1.0]], ['2, k, 18', [0.144799, -0.900863, 1.0]], ['2, k, 19', [0.151623, -0.950947, 1.0]], ['2, k, 20', [0.0628848, 0.0346157, 1.0]], ['2, k, 21', [-0.218722, 0.133607, 1.0]], ['2, k, 22', [-0.147225, 0.115498, 1.0]], ['2, k, 23', [0.384386, 0.151857, 1.0]], ['2, k, 24', [0.294824, 0.143634, 1.0]]]
[['2, k, 0', [0.0340943, -0.464705, 1.0]], ['2, k, 1', [0.0394136, -0.157485, 1.0]], ['2, k, 2', [0.0232327, 0.155195, 1.0]], ['2, k, 3', [0.0516031, 0.27593, 1.0]], ['2, k, 4', [-0.0691697, 0.0520349, 1.0]], ['2, k, 5', [-0.166997, 0.04047, 1.0]], ['2, k, 6', [-0.197909, 0.0586667, 1.0]], ['2, k, 7', [-0.216372, 0.0669933, 1.0]], ['2, k, 8', [0.175425, 0.00226837, 1.0]], ['2, k, 9', [0.301284, 0.0570039, 1.0]], ['2, k, 10', [0.347269, 0.11484, 1.0]], ['2, k, 11', [0.360855, 0.102704, 1.0]], ['2, k, 12', [-0.031667, -0.459207, 1.0]], ['2, k, 13', [-0.0605667, -0.689553, 1.0]], ['2, k, 14', [-0.0578354, -0.894173, 1.0]], ['2, k, 15', [-0.144391, -0.916693, 1.0]], ['2, k, 16', [0.0991354, -0.460659, 1.0]], ['2, k, 17', [0.13857, -0.690092, 1.0]], ['2, k, 18', [0.144421, -0.900783, 1.0]], ['2, k, 19', [0.137836, -0.950549, 1.0]], ['2, k, 20', [0.0244622, 0.0780332, 1.0]], ['2, k, 21', [-0.252493, 0.0808323, 1.0]], ['2, k, 22', [-0.151783, 0.0718195, 1.0]], ['2, k, 23', [0.297906, 0.105851, 1.0]], ['2, k, 24', [0.302691, 0.100324, 1.0]]]
[['2, k, 0', [0.0337021, -0.459824, 1.0]], ['2, k, 1', [0.0380877, -0.154856, 1.0]], ['2, k, 2', [0.027322, 0.153, 1.0]], ['2, k, 3', [0.0512594, 0.275774, 1.0]], ['2, k, 4', [-0.0729083, 0.0677245, 1.0]], ['2, k, 5', [-0.164071, 0.0959902, 1.0]], ['2, k, 6', [-0.130726, 0.0443742, 1.0]], ['2, k, 7', [-0.199513, 0.0115884, 1.0]], ['2, k, 8', [0.179719, 0.0588115, 1.0]], ['2, k, 9', [0.299631, 0.0534366, 1.0]], ['2, k, 10', [0.355581, 0.0517104, 1.0]], ['2, k, 11', [0.383317, 0.0612682, 1.0]], ['2, k, 12', [-0.0311342, -0.445456, 1.0]], ['2, k, 13', [-0.0638144, -0.682208, 1.0]], ['2, k, 14', [-0.0589835, -0.897129, 1.0]], ['2, k, 15', [-0.132624, -0.942141, 1.0]], ['2, k, 16', [0.0977549, -0.455966, 1.0]], ['2, k, 17', [0.140702, -0.679155, 1.0]], ['2, k, 18', [0.144497, -0.90522, 1.0]], ['2, k, 19', [0.149746, -0.954839, 1.0]], ['2, k, 20', [0.0274045, 0.0771983, 1.0]], ['2, k, 21', [-0.214164, 0.0203628, 1.0]], ['2, k, 22', [-0.208755, 0.0415662, 1.0]], ['2, k, 23', [0.405582, 0.0667316, 1.0]], ['2, k, 24', [0.33246, 0.0490673, 1.0]]]
[['2, k, 0', [0.0391438, -0.428874, 1.0]], ['2, k, 1', [0.0382769, -0.146464, 1.0]], ['2, k, 2', [0.0294505, 0.151371, 1.0]], ['2, k, 3', [0.0524934, 0.279847, 1.0]], ['2, k, 4', [-0.0745098, 0.0697904, 1.0]], ['2, k, 5', [-0.166368, 0.0794488, 1.0]], ['2, k, 6', [-0.171199, 0.0033201, 1.0]], ['2, k, 7', [-0.190703, -0.0301023, 1.0]], ['2, k, 8', [0.180242, 0.0593715, 1.0]], ['2, k, 9', [0.305107, 0.0325426, 1.0]], ['2, k, 10', [0.303085, -0.00734571, 1.0]], ['2, k, 11', [0.347182, 0.00722155, 1.0]], ['2, k, 12', [-0.020187, -0.419561, 1.0]], ['2, k, 13', [-0.0590366, -0.651671, 1.0]], ['2, k, 14', [-0.0617779, -0.89795, 1.0]], ['2, k, 15', [-0.0608352, -0.980994, 1.0]], ['2, k, 16', [0.0991456, -0.416935, 1.0]], ['2, k, 17', [0.136358, -0.656003, 1.0]], ['2, k, 18', [0.143378, -0.901927, 1.0]], ['2, k, 19', [0.145201, -1.01638, 1.0]], ['2, k, 20', [0.0293317, 0.0770693, 1.0]], ['2, k, 21', [-0.226305, -0.0506037, 1.0]], ['2, k, 22', [-0.235904, -0.0163307, 1.0]], ['2, k, 23', [0.376517, 0.00328139, 1.0]], ['2, k, 24', [0.27444, -0.0037906, 1.0]]]
[['2, k, 0', [0.0382514, -0.428949, 1.0]], ['2, k, 1', [0.0377349, -0.14593, 1.0]], ['2, k, 2', [0.0305978, 0.148776, 1.0]], ['2, k, 3', [0.0531911, 0.283342, 1.0]], ['2, k, 4', [-0.0780412, 0.0702558, 1.0]], ['2, k, 5', [-0.187505, 0.010246, 1.0]], ['2, k, 6', [-0.216766, -0.0532488, 1.0]], ['2, k, 7', [-0.215143, -0.0783809, 1.0]], ['2, k, 8', [0.180919, 0.058419, 1.0]], ['2, k, 9', [0.291193, 0.00180854, 1.0]], ['2, k, 10', [0.366992, 0.00652981, 1.0]], ['2, k, 11', [0.386569, -0.0366305, 1.0]], ['2, k, 12', [-0.0223936, -0.420397, 1.0]], ['2, k, 13', [-0.0601886, -0.65205, 1.0]], ['2, k, 14', [-0.0614164, -0.897257, 1.0]], ['2, k, 15', [-0.0887886, -0.975618, 1.0]], ['2, k, 16', [0.0978441, -0.420846, 1.0]], ['2, k, 17', [0.136094, -0.656427, 1.0]], ['2, k, 18', [0.144063, -0.900687, 1.0]], ['2, k, 19', [0.153334, -0.982637, 1.0]], ['2, k, 20', [0.0301222, 0.075992, 1.0]], ['2, k, 21', [-0.239329, -0.0918437, 1.0]], ['2, k, 22', [-0.26735, -0.0701183, 1.0]], ['2, k, 23', [0.403527, -0.0476455, 1.0]], ['2, k, 24', [0.338713, -0.0444734, 1.0]]]
