[['2, k, 0', [-0.3805821, 0.008953178, 1.0]], ['2, k, 1', [-0.4068137, 0.3180874, 1.0]], ['2, k, 2', [-0.4300006, 0.6154908, 1.0]], ['2, k, 3', [-0.4440552, 0.750295, 1.0]], ['2, k, 4', [-0.601098, 0.4999654, 1.0]], ['2, k, 5', [-0.6771548, 0.293181, 1.0]], ['2, k, 6', [-0.6100245, 0.09337856, 1.0]], ['2, k, 7', [-0.5958892, 0.02937037, 1.0]], ['2, k, 8', [-0.2486613, 0.5339963, 1.0]], ['2, k, 9', [-0.1561728, 0.3239677, 1.0]], ['2, k, 10', [-0.1695682, 0.1354849, 1.0]], ['2, k, 11', [-0.1776822, 0.08511947, 1.0]], ['2, k, 12', [-0.4547597, 0.006841994, 1.0]], ['2, k, 13', [-0.4584133, -0.3530506, 1.0]], ['2, k, 14', [-0.4712783, -0.6519879, 1.0]], ['2, k, 15', [-0.4906688, -0.7272795, 1.0]], ['2, k, 16', [-0.294267, 0.01035195, 1.0]], ['2, k, 17', [-0.2594261, -0.3919059, 1.0]], ['2, k, 18', [-0.1874009, -0.6647576, 1.0]], ['2, k, 19', [-0.1592859, -0.7118418, 1.0]], ['2, k, 20', [-0.4246708, 0.5427124, 1.0]], ['2, k, 21', [-0.5986623, -0.04132006, 1.0]], ['2, k, 22', [-0.6226319, 0.06478098, 1.0]], ['2, k, 23', [-0.1267198, 0.01736545, 1.0]], ['2, k, 24', [-0.2428797, 0.03176742, 1.0]]]
[['2, k, 0', [-0.3813104, 0.009429002, 1.0]], ['2, k, 1', [-0.4084378, 0.3183085, 1.0]], ['2, k, 2', [-0.4325137, 0.6160005, 1.0]], ['2, k, 3', [-0.4422349, 0.7507039, 1.0]], ['2, k, 4', [-0.6027154, 0.5005413, 1.0]], ['2, k, 5', [-0.6786368, 0.2878677, 1.0]], ['2, k, 6', [-0.6194221, 0.07194548, 1.0]], ['2, k, 7', [-0.6132076, 0.005949301, 1.0]], ['2, k, 8', [-0.2490592, 0.5367289, 1.0]], ['2, k, 9', [-0.09230168, 0.3896842, 1.0]], ['2, k, 10', [-0.1531986, 0.5747803, 1.0]], ['2, k, 11', [-0.17931, 0.6301366, 1.0]], ['2, k, 12', [-0.4546979, 0.007053623, 1.0]], ['2, k, 13', [-0.4565022, -0.3509732, 1.0]], ['2, k, 14', [-0.4707004, -0.6508697, 1.0]], ['2, k, 15', [-0.4899236, -0.7268137, 1.0]], ['2, k, 16', [-0.2962385, 0.0116165, 1.0]], ['2, k, 17', [-0.2624797, -0.3814821, 1.0]], ['2, k, 18', [-0.1900579, -0.6439983, 1.0]], ['2, k, 19', [-0.1605313, -0.7078904, 1.0]], ['2, k, 20', [-0.4269556, 0.5431345, 1.0]], ['2, k, 21', [-0.5950758, -0.06563602, 1.0]], ['2, k, 22', [-0.6226717, 0.02227711, 1.0]], ['2, k, 23', [-0.2270012, 0.6872312, 1.0]], ['2, k, 24', [-0.2367464, 0.6016487, 1.0]]]
[['2, k, 0', [-0.3813813, 0.00985722, 1.0]], ['2, k, 1', [-0.4085194, 0.3185433, 1.0]], ['2, k, 2', [-0.4326607, 0.61623, 1.0]], ['2, k, 3', [-0.4423571, 0.7508307, 1.0]], ['2, k, 4', [-0.6030614, 0.5000721, 1.0]], ['2, k, 5', [-0.6790757, 0.2886721, 1.0]], ['2, k, 6', [-0.6222122, 0.07204457, 1.0]], ['2, k, 7', [-0.6158599, 0.00544248, 1.0]], ['2, k, 8', [-0.2489174, 0.537856, 1.0]], ['2, k, 9', [-0.06739265, 0.342994, 1.0]], ['2, k, 10', [-0.150497, 0.5671937, 1.0]], ['2, k, 11', [-0.181866, 0.6278283, 1.0]], ['2, k, 12', [-0.4548763, 0.007436212, 1.0]], ['2, k, 13', [-0.4562203, -0.3507069, 1.0]], ['2, k, 14', [-0.4706547, -0.6531882, 1.0]], ['2, k, 15', [-0.4896687, -0.7267417, 1.0]], ['2, k, 16', [-0.2961955, 0.01222656, 1.0]], ['2, k, 17', [-0.2627835, -0.3810159, 1.0]], ['2, k, 18', [-0.1906991, -0.6426554, 1.0]], ['2, k, 19', [-0.1610381, -0.707568, 1.0]], ['2, k, 20', [-0.4270895, 0.5433694, 1.0]], ['2, k, 21', [-0.5980685, -0.06581062, 1.0]], ['2, k, 22', [-0.6212759, 0.04113859, 1.0]], ['2, k, 23', [-0.2188784, 0.6800562, 1.0]], ['2, k, 24', [-0.2532337, 0.5907508, 1.0]]]
[['2, k, 0', [-0.3813883, 0.01011998, 1.0]], ['2, k, 1', [-0.4086276, 0.3188331, 1.0]], ['2, k, 2', [-0.4329295, 0.6165486, 1.0]], ['2, k, 3', [-0.4425373, 0.7507763, 1.0]], ['2, k, 4', [-0.6032408, 0.4998552, 1.0]], ['2, k, 5', [-0.6792711, 0.2891962, 1.0]], ['2, k, 6', [-0.6258132, 0.07236119, 1.0]], ['2, k, 7', [-0.6181723, 0.004065575, 1.0]], ['2, k, 8', [-0.2483167, 0.5383334, 1.0]], ['2, k, 9', [-0.06400774, 0.3465165, 1.0]], ['2, k, 10', [-0.1507985, 0.5671517, 1.0]], ['2, k, 11', [-0.1869271, 0.6305599, 1.0]], ['2, k, 12', [-0.4548655, 0.007680728, 1.0]], ['2, k, 13', [-0.4556873, -0.3500939, 1.0]], ['2, k, 14', [-0.4705756, -0.6528867, 1.0]], ['2, k, 15', [-0.4891365, -0.7259701, 1.0]], ['2, k, 16', [-0.2961927, 0.01257823, 1.0]], ['2, k, 17', [-0.2630451, -0.3803456, 1.0]], ['2, k, 18', [-0.190886, -0.6426332, 1.0]], ['2, k, 19', [-0.1609761, -0.7076998, 1.0]], ['2, k, 20', [-0.4273207, 0.5436859, 1.0]], ['2, k, 21', [-0.6011215, -0.06498928, 1.0]], ['2, k, 22', [-0.6241663, 0.0466381, 1.0]], ['2, k, 23', [-0.2227095, 0.6850585, 1.0]], ['2, k, 24', [-0.2547056, 0.5922401, 1.0]]]
[['2, k, 0', [-0.3808219, 0.01067802, 1.0]], ['2, k, 1', [-0.408618, 0.319142, 1.0]], ['2, k, 2', [-0.4336525, 0.6168696, 1.0]], ['2, k, 3', [-0.4425994, 0.7508228, 1.0]], ['2, k, 4', [-0.6033474, 0.4994617, 1.0]], ['2, k, 5', [-0.6798108, 0.2901859, 1.0]], ['2, k, 6', [-0.6269417, 0.07207925, 1.0]], ['2, k, 7', [-0.6202334, 0.004057649, 1.0]], ['2, k, 8', [-0.2483387, 0.5383021, 1.0]], ['2, k, 9', [-0.0639199, 0.3471415, 1.0]], ['2, k, 10', [-0.1512047, 0.5680237, 1.0]], ['2, k, 11', [-0.193277, 0.6326805, 1.0]], ['2, k, 12', [-0.4542671, 0.008009407, 1.0]], ['2, k, 13', [-0.4556043, -0.3500105, 1.0]], ['2, k, 14', [-0.4705869, -0.6526779, 1.0]], ['2, k, 15', [-0.4896175, -0.7265255, 1.0]], ['2, k, 16', [-0.295524, 0.01343953, 1.0]], ['2, k, 17', [-0.2626601, -0.3791274, 1.0]], ['2, k, 18', [-0.1905223, -0.6419648, 1.0]], ['2, k, 19', [-0.1614939, -0.7074901, 1.0]], ['2, k, 20', [-0.4278033, 0.5440149, 1.0]], ['2, k, 21', [-0.6032099, -0.06561453, 1.0]], ['2, k, 22', [-0.6238834, 0.04182401, 1.0]], ['2, k, 23', [-0.2410134, 0.6952306, 1.0]], ['2, k, 24', [-0.2477236, 0.593086, 1.0]]]
[['2, k, 0', [-0.3805521, 0.01175627, 1.0]], ['2, k, 1', [-0.408632, 0.3198223, 1.0]], ['2, k, 2', [-0.4339335, 0.6175061, 1.0]], ['2, k, 3', [-0.4432167, 0.7510968, 1.0]], ['2, k, 4', [-0.6034269, 0.4993102, 1.0]], ['2, k, 5', [-0.6801612, 0.291054, 1.0]], ['2, k, 6', [-0.6303594, 0.07180578, 1.0]], ['2, k, 7', [-0.6241801, 0.002507798, 1.0]], ['2, k, 8', [-0.2487981, 0.5397293, 1.0]], ['2, k, 9', [-0.07851217, 0.3720809, 1.0]], ['2, k, 10', [-0.1572333, 0.563477, 1.0]], ['2, k, 11', [-0.2050002, 0.6172254, 1.0]], ['2, k, 12', [-0.45426, 0.008978121, 1.0]], ['2, k, 13', [-0.4548129, -0.3485745, 1.0]], ['2, k, 14', [-0.4705637, -0.6526219, 1.0]], ['2, k, 15', [-0.4893633, -0.726493, 1.0]], ['2, k, 16', [-0.2949249, 0.01459515, 1.0]], ['2, k, 17', [-0.2615897, -0.3751637, 1.0]], ['2, k, 18', [-0.190649, -0.6409906, 1.0]], ['2, k, 19', [-0.1627705, -0.7061224, 1.0]], ['2, k, 20', [-0.4280201, 0.5446696, 1.0]], ['2, k, 21', [-0.6080485, -0.06617635, 1.0]], ['2, k, 22', [-0.6287808, 0.03913816, 1.0]], ['2, k, 23', [-0.2540964, 0.6769871, 1.0]], ['2, k, 24', [-0.2392684, 0.5918204, 1.0]]]
[['2, k, 0', [-0.3797235, 0.01349454, 1.0]], ['2, k, 1', [-0.4086694, 0.3203353, 1.0]], ['2, k, 2', [-0.4343852, 0.6176473, 1.0]], ['2, k, 3', [-0.443852, 0.7512641, 1.0]], ['2, k, 4', [-0.6033862, 0.4989703, 1.0]], ['2, k, 5', [-0.680083, 0.2915206, 1.0]], ['2, k, 6', [-0.6310298, 0.07183459, 1.0]], ['2, k, 7', [-0.6241521, 0.001696173, 1.0]], ['2, k, 8', [-0.2500496, 0.5426757, 1.0]], ['2, k, 9', [-0.09294769, 0.3958792, 1.0]], ['2, k, 10', [-0.1695462, 0.5832845, 1.0]], ['2, k, 11', [-0.2096125, 0.6140862, 1.0]], ['2, k, 12', [-0.4537215, 0.01012995, 1.0]], ['2, k, 13', [-0.4543707, -0.3475373, 1.0]], ['2, k, 14', [-0.470592, -0.6539063, 1.0]], ['2, k, 15', [-0.4891191, -0.7263052, 1.0]], ['2, k, 16', [-0.2937145, 0.01693129, 1.0]], ['2, k, 17', [-0.2610704, -0.3748822, 1.0]], ['2, k, 18', [-0.191897, -0.6393333, 1.0]], ['2, k, 19', [-0.1625243, -0.7062754, 1.0]], ['2, k, 20', [-0.4283396, 0.5448792, 1.0]], ['2, k, 21', [-0.6080669, -0.06911559, 1.0]], ['2, k, 22', [-0.6315383, 0.03895682, 1.0]], ['2, k, 23', [-0.243649, 0.6680928, 1.0]], ['2, k, 24', [-0.2659285, 0.5852141, 1.0]]]
[['2, k, 0', [-0.3795943, 0.01430205, 1.0]], ['2, k, 1', [-0.408617, 0.3209692, 1.0]], ['2, k, 2', [-0.4343907, 0.6180797, 1.0]], ['2, k, 3', [-0.4441378, 0.7513924, 1.0]], ['2, k, 4', [-0.6038905, 0.498143, 1.0]], ['2, k, 5', [-0.6808125, 0.2917713, 1.0]], ['2, k, 6', [-0.6329161, 0.0712029, 1.0]], ['2, k, 7', [-0.6252131, 0.001081238, 1.0]], ['2, k, 8', [-0.2511624, 0.5450068, 1.0]], ['2, k, 9', [-0.0930379, 0.3690656, 1.0]], ['2, k, 10', [-0.1616407, 0.5596314, 1.0]], ['2, k, 11', [-0.2111326, 0.6137019, 1.0]], ['2, k, 12', [-0.4537359, 0.01064782, 1.0]], ['2, k, 13', [-0.4544753, -0.3469045, 1.0]], ['2, k, 14', [-0.4706666, -0.65409, 1.0]], ['2, k, 15', [-0.489633, -0.726413, 1.0]], ['2, k, 16', [-0.2933977, 0.01799659, 1.0]], ['2, k, 17', [-0.2613009, -0.3744936, 1.0]], ['2, k, 18', [-0.1918367, -0.6403733, 1.0]], ['2, k, 19', [-0.1624562, -0.706436, 1.0]], ['2, k, 20', [-0.428347, 0.5453549, 1.0]], ['2, k, 21', [-0.6107656, -0.07007211, 1.0]], ['2, k, 22', [-0.6331028, 0.03460164, 1.0]], ['2, k, 23', [-0.2475886, 0.6737416, 1.0]], ['2, k, 24', [-0.2615842, 0.5861745, 1.0]]]
[['2, k, 0', [-0.3795559, 0.01460311, 1.0]], ['2, k, 1', [-0.4087046, 0.3211806, 1.0]], ['2, k, 2', [-0.43459, 0.6181626, 1.0]], ['2, k, 3', [-0.4443781, 0.7514873, 1.0]], ['2, k, 4', [-0.6041514, 0.4981457, 1.0]], ['2, k, 5', [-0.6818957, 0.2910676, 1.0]], ['2, k, 6', [-0.6337826, 0.071041, 1.0]], ['2, k, 7', [-0.6242099, 0.000476452, 1.0]], ['2, k, 8', [-0.2522226, 0.5444769, 1.0]], ['2, k, 9', [-0.09940948, 0.3930158, 1.0]], ['2, k, 10', [-0.1649918, 0.5773706, 1.0]], ['2, k, 11', [-0.2021166, 0.6150557, 1.0]], ['2, k, 12', [-0.453764, 0.01081909, 1.0]], ['2, k, 13', [-0.4542104, -0.3464893, 1.0]], ['2, k, 14', [-0.4706216, -0.6538643, 1.0]], ['2, k, 15', [-0.4895389, -0.7264218, 1.0]], ['2, k, 16', [-0.293268, 0.01840192, 1.0]], ['2, k, 17', [-0.2608472, -0.3733316, 1.0]], ['2, k, 18', [-0.191897, -0.6402836, 1.0]], ['2, k, 19', [-0.1624686, -0.7065311, 1.0]], ['2, k, 20', [-0.4285237, 0.5454661, 1.0]], ['2, k, 21', [-0.6085786, -0.0688462, 1.0]], ['2, k, 22', [-0.6315252, 0.03061102, 1.0]], ['2, k, 23', [-0.2455032, 0.67491, 1.0]], ['2, k, 24', [-0.2420721, 0.5852407, 1.0]]]
[['2, k, 0', [-0.380052, 0.01464947, 1.0]], ['2, k, 1', [-0.4091095, 0.3212903, 1.0]], ['2, k, 2', [-0.4348871, 0.6182157, 1.0]], ['2, k, 3', [-0.4443179, 0.7515098, 1.0]], ['2, k, 4', [-0.6044062, 0.4981088, 1.0]], ['2, k, 5', [-0.6823061, 0.2912779, 1.0]], ['2, k, 6', [-0.6346142, 0.0700388, 1.0]], ['2, k, 7', [-0.6236501, -0.001362901, 1.0]], ['2, k, 8', [-0.2529969, 0.5435425, 1.0]], ['2, k, 9', [-0.1007566, 0.3913836, 1.0]], ['2, k, 10', [-0.1646398, 0.5757192, 1.0]], ['2, k, 11', [-0.1936418, 0.6113847, 1.0]], ['2, k, 12', [-0.4543874, 0.01091541, 1.0]], ['2, k, 13', [-0.4542739, -0.3465307, 1.0]], ['2, k, 14', [-0.4707394, -0.6538181, 1.0]], ['2, k, 15', [-0.489188, -0.7263039, 1.0]], ['2, k, 16', [-0.2936543, 0.01836626, 1.0]], ['2, k, 17', [-0.2615193, -0.3720364, 1.0]], ['2, k, 18', [-0.1920399, -0.6403991, 1.0]], ['2, k, 19', [-0.1620659, -0.7073078, 1.0]], ['2, k, 20', [-0.428867, 0.5455339, 1.0]], ['2, k, 21', [-0.6077875, -0.06850638, 1.0]], ['2, k, 22', [-0.628228, 0.0344879, 1.0]], ['2, k, 23', [-0.2354967, 0.6714279, 1.0]], ['2, k, 24', [-0.2342202, 0.5836602, 1.0]]]
[['2, k, 0', [-0.3801327, 0.01435632, 1.0]], ['2, k, 1', [-0.4093067, 0.3211912, 1.0]], ['2, k, 2', [-0.4352593, 0.6181415, 1.0]], ['2, k, 3', [-0.4445483, 0.7515563, 1.0]], ['2, k, 4', [-0.6044598, 0.4980328, 1.0]], ['2, k, 5', [-0.6826609, 0.2902052, 1.0]], ['2, k, 6', [-0.6348844, 0.06940404, 1.0]], ['2, k, 7', [-0.6231934, -0.002304689, 1.0]], ['2, k, 8', [-0.2530084, 0.5431706, 1.0]], ['2, k, 9', [-0.1319037, 0.3660135, 1.0]], ['2, k, 10', [-0.1482747, 0.5308562, 1.0]], ['2, k, 11', [-0.1775977, 0.5979707, 1.0]], ['2, k, 12', [-0.4544577, 0.01076508, 1.0]], ['2, k, 13', [-0.4543855, -0.3463567, 1.0]], ['2, k, 14', [-0.4703338, -0.6533769, 1.0]], ['2, k, 15', [-0.4891142, -0.7261953, 1.0]], ['2, k, 16', [-0.2937507, 0.0178469, 1.0]], ['2, k, 17', [-0.2615481, -0.371902, 1.0]], ['2, k, 18', [-0.1916998, -0.6416266, 1.0]], ['2, k, 19', [-0.1620108, -0.7073789, 1.0]], ['2, k, 20', [-0.4291959, 0.5454538, 1.0]], ['2, k, 21', [-0.6083694, -0.07078734, 1.0]], ['2, k, 22', [-0.6273426, 0.03122317, 1.0]], ['2, k, 23', [-0.2086535, 0.6640049, 1.0]], ['2, k, 24', [-0.1359276, 0.6355664, 1.0]]]
[['2, k, 0', [-0.3809019, 0.01380624, 1.0]], ['2, k, 1', [-0.4096133, 0.3210548, 1.0]], ['2, k, 2', [-0.4353166, 0.6181319, 1.0]], ['2, k, 3', [-0.4447586, 0.7515448, 1.0]], ['2, k, 4', [-0.6050101, 0.4984523, 1.0]], ['2, k, 5', [-0.6835937, 0.2896438, 1.0]], ['2, k, 6', [-0.6343532, 0.06675498, 1.0]], ['2, k, 7', [-0.6218262, -0.004062917, 1.0]], ['2, k, 8', [-0.2530381, 0.5424515, 1.0]], ['2, k, 9', [-0.1043289, 0.3217149, 1.0]], ['2, k, 10', [-0.1429197, 0.5179829, 1.0]], ['2, k, 11', [-0.158704, 0.5693293, 1.0]], ['2, k, 12', [-0.4551441, 0.0103571, 1.0]], ['2, k, 13', [-0.4546649, -0.3467465, 1.0]], ['2, k, 14', [-0.4702718, -0.6533912, 1.0]], ['2, k, 15', [-0.4891468, -0.7262202, 1.0]], ['2, k, 16', [-0.2946493, 0.01706476, 1.0]], ['2, k, 17', [-0.2619263, -0.3718932, 1.0]], ['2, k, 18', [-0.1913066, -0.6418964, 1.0]], ['2, k, 19', [-0.1620787, -0.7069241, 1.0]], ['2, k, 20', [-0.4293052, 0.5454243, 1.0]], ['2, k, 21', [-0.6092163, -0.07122432, 1.0]], ['2, k, 22', [-0.628484, 0.03196285, 1.0]], ['2, k, 23', [-0.1746908, 0.6232797, 1.0]], ['2, k, 24', [-0.1284441, 0.6049753, 1.0]]]
[['2, k, 0', [-0.3816835, 0.01298205, 1.0]], ['2, k, 1', [-0.4099086, 0.3207615, 1.0]], ['2, k, 2', [-0.4353802, 0.6180348, 1.0]], ['2, k, 3', [-0.4449481, 0.751537, 1.0]], ['2, k, 4', [-0.6050392, 0.4984918, 1.0]], ['2, k, 5', [-0.6838611, 0.2892759, 1.0]], ['2, k, 6', [-0.6340172, 0.06693518, 1.0]], ['2, k, 7', [-0.6214125, -0.004297049, 1.0]], ['2, k, 8', [-0.25305, 0.5421714, 1.0]], ['2, k, 9', [-0.1090232, 0.320976, 1.0]], ['2, k, 10', [-0.1239013, 0.4647969, 1.0]], ['2, k, 11', [-0.1309208, 0.5075688, 1.0]], ['2, k, 12', [-0.4557172, 0.009843884, 1.0]], ['2, k, 13', [-0.4546502, -0.3468216, 1.0]], ['2, k, 14', [-0.4703121, -0.6531324, 1.0]], ['2, k, 15', [-0.4889087, -0.7260556, 1.0]], ['2, k, 16', [-0.2957073, 0.0157772, 1.0]], ['2, k, 17', [-0.2624841, -0.3738155, 1.0]], ['2, k, 18', [-0.1909786, -0.6419721, 1.0]], ['2, k, 19', [-0.1622284, -0.7068785, 1.0]], ['2, k, 20', [-0.4294099, 0.5452994, 1.0]], ['2, k, 21', [-0.6098579, -0.07259252, 1.0]], ['2, k, 22', [-0.6254516, 0.02498776, 1.0]], ['2, k, 23', [-0.1296333, 0.5480129, 1.0]], ['2, k, 24', [-0.09642179, 0.5519431, 1.0]]]
[['2, k, 0', [-0.3827516, 0.01210823, 1.0]], ['2, k, 1', [-0.410585, 0.3204531, 1.0]], ['2, k, 2', [-0.435706, 0.6180202, 1.0]], ['2, k, 3', [-0.445204, 0.7515837, 1.0]], ['2, k, 4', [-0.6054512, 0.4986435, 1.0]], ['2, k, 5', [-0.6848841, 0.2888198, 1.0]], ['2, k, 6', [-0.6333196, 0.0656527, 1.0]], ['2, k, 7', [-0.6209108, -0.004351926, 1.0]], ['2, k, 8', [-0.2534697, 0.5414873, 1.0]], ['2, k, 9', [-0.1338384, 0.3170444, 1.0]], ['2, k, 10', [-0.1111397, 0.3877541, 1.0]], ['2, k, 11', [-0.1034532, 0.4276685, 1.0]], ['2, k, 12', [-0.4568008, 0.009172402, 1.0]], ['2, k, 13', [-0.4548326, -0.3489601, 1.0]], ['2, k, 14', [-0.47037, -0.6531572, 1.0]], ['2, k, 15', [-0.4889601, -0.7262266, 1.0]], ['2, k, 16', [-0.2967332, 0.01469158, 1.0]], ['2, k, 17', [-0.2616493, -0.3775476, 1.0]], ['2, k, 18', [-0.1908711, -0.642664, 1.0]], ['2, k, 19', [-0.16276, -0.7054015, 1.0]], ['2, k, 20', [-0.429828, 0.5452271, 1.0]], ['2, k, 21', [-0.6089227, -0.07457413, 1.0]], ['2, k, 22', [-0.6293303, 0.03057891, 1.0]], ['2, k, 23', [-0.08514538, 0.463915, 1.0]], ['2, k, 24', [-0.07000482, 0.4297746, 1.0]]]
[['2, k, 0', [-0.3834539, 0.01166471, 1.0]], ['2, k, 1', [-0.4111761, 0.3202884, 1.0]], ['2, k, 2', [-0.4361798, 0.6180545, 1.0]], ['2, k, 3', [-0.4456212, 0.7515872, 1.0]], ['2, k, 4', [-0.6055163, 0.4987007, 1.0]], ['2, k, 5', [-0.6851428, 0.288004, 1.0]], ['2, k, 6', [-0.6328387, 0.06399183, 1.0]], ['2, k, 7', [-0.6202347, -0.005494852, 1.0]], ['2, k, 8', [-0.2530766, 0.5404309, 1.0]], ['2, k, 9', [-0.1644561, 0.3189583, 1.0]], ['2, k, 10', [-0.09854716, 0.3294785, 1.0]], ['2, k, 11', [-0.07751044, 0.3560483, 1.0]], ['2, k, 12', [-0.457593, 0.008898016, 1.0]], ['2, k, 13', [-0.4580404, -0.350111, 1.0]], ['2, k, 14', [-0.4703615, -0.652936, 1.0]], ['2, k, 15', [-0.489152, -0.7262588, 1.0]], ['2, k, 16', [-0.2974292, 0.01400437, 1.0]], ['2, k, 17', [-0.2619518, -0.3776448, 1.0]], ['2, k, 18', [-0.1907168, -0.6444934, 1.0]], ['2, k, 19', [-0.1617129, -0.7058641, 1.0]], ['2, k, 20', [-0.4303393, 0.5452105, 1.0]], ['2, k, 21', [-0.6105332, -0.07408716, 1.0]], ['2, k, 22', [-0.6273896, 0.02052144, 1.0]], ['2, k, 23', [-0.05089701, 0.3826076, 1.0]], ['2, k, 24', [-0.05846124, 0.3793487, 1.0]]]
[['2, k, 0', [-0.3840428, 0.0112915, 1.0]], ['2, k, 1', [-0.4116747, 0.3201544, 1.0]], ['2, k, 2', [-0.4366072, 0.6180837, 1.0]], ['2, k, 3', [-0.446881, 0.7518468, 1.0]], ['2, k, 4', [-0.6064278, 0.4989256, 1.0]], ['2, k, 5', [-0.6864046, 0.2861266, 1.0]], ['2, k, 6', [-0.6310845, 0.06250881, 1.0]], ['2, k, 7', [-0.619455, -0.006676554, 1.0]], ['2, k, 8', [-0.2534688, 0.5400007, 1.0]], ['2, k, 9', [-0.163773, 0.360577, 1.0]], ['2, k, 10', [-0.1039916, 0.273688, 1.0]], ['2, k, 11', [-0.08249289, 0.2699949, 1.0]], ['2, k, 12', [-0.4583547, 0.008459254, 1.0]], ['2, k, 13', [-0.4586061, -0.3514878, 1.0]], ['2, k, 14', [-0.4704003, -0.6527719, 1.0]], ['2, k, 15', [-0.489125, -0.7262298, 1.0]], ['2, k, 16', [-0.2978798, 0.01368158, 1.0]], ['2, k, 17', [-0.2624288, -0.3788719, 1.0]], ['2, k, 18', [-0.1907457, -0.6447448, 1.0]], ['2, k, 19', [-0.1548226, -0.70898, 1.0]], ['2, k, 20', [-0.4307844, 0.5451972, 1.0]], ['2, k, 21', [-0.6073608, -0.08035954, 1.0]], ['2, k, 22', [-0.6287554, 0.0241561, 1.0]], ['2, k, 23', [-0.03760454, 0.2384201, 1.0]], ['2, k, 24', [-0.05480246, 0.3024015, 1.0]]]
[['2, k, 0', [-0.3843302, 0.01106054, 1.0]], ['2, k, 1', [-0.4121199, 0.3200462, 1.0]], ['2, k, 2', [-0.4372433, 0.6181152, 1.0]], ['2, k, 3', [-0.4478691, 0.7519942, 1.0]], ['2, k, 4', [-0.606974, 0.4990142, 1.0]], ['2, k, 5', [-0.6866512, 0.2854922, 1.0]], ['2, k, 6', [-0.6300762, 0.06177532, 1.0]], ['2, k, 7', [-0.6188993, -0.007315075, 1.0]], ['2, k, 8', [-0.253637, 0.5398189, 1.0]], ['2, k, 9', [-0.1647514, 0.3584619, 1.0]], ['2, k, 10', [-0.1066242, 0.224485, 1.0]], ['2, k, 11', [-0.08621038, 0.1955113, 1.0]], ['2, k, 12', [-0.4587369, 0.008035968, 1.0]], ['2, k, 13', [-0.4588687, -0.351828, 1.0]], ['2, k, 14', [-0.4703572, -0.6523814, 1.0]], ['2, k, 15', [-0.488887, -0.7263064, 1.0]], ['2, k, 16', [-0.2981313, 0.01353083, 1.0]], ['2, k, 17', [-0.2626372, -0.3791092, 1.0]], ['2, k, 18', [-0.1894556, -0.6496227, 1.0]], ['2, k, 19', [-0.1557787, -0.7087235, 1.0]], ['2, k, 20', [-0.4313794, 0.5451846, 1.0]], ['2, k, 21', [-0.602982, -0.08082175, 1.0]], ['2, k, 22', [-0.6298649, 0.01715682, 1.0]], ['2, k, 23', [-0.04865425, 0.1342642, 1.0]], ['2, k, 24', [-0.05702616, 0.234394, 1.0]]]
[['2, k, 0', [-0.384655, 0.01066417, 1.0]], ['2, k, 1', [-0.4128194, 0.3198196, 1.0]], ['2, k, 2', [-0.4385031, 0.6180746, 1.0]], ['2, k, 3', [-0.4488614, 0.7521212, 1.0]], ['2, k, 4', [-0.6077365, 0.499384, 1.0]], ['2, k, 5', [-0.6870151, 0.2846088, 1.0]], ['2, k, 6', [-0.6298013, 0.06165434, 1.0]], ['2, k, 7', [-0.6176199, -0.007637143, 1.0]], ['2, k, 8', [-0.2539757, 0.5386302, 1.0]], ['2, k, 9', [-0.1568733, 0.3494832, 1.0]], ['2, k, 10', [-0.1190851, 0.174584, 1.0]], ['2, k, 11', [-0.09818515, 0.1362991, 1.0]], ['2, k, 12', [-0.4590426, 0.007684479, 1.0]], ['2, k, 13', [-0.4583324, -0.3522976, 1.0]], ['2, k, 14', [-0.4704016, -0.6524094, 1.0]], ['2, k, 15', [-0.4888824, -0.7263095, 1.0]], ['2, k, 16', [-0.2984505, 0.01310396, 1.0]], ['2, k, 17', [-0.2620298, -0.3813542, 1.0]], ['2, k, 18', [-0.1894974, -0.6495667, 1.0]], ['2, k, 19', [-0.1572, -0.7091617, 1.0]], ['2, k, 20', [-0.432495, 0.5450824, 1.0]], ['2, k, 21', [-0.6074173, -0.07873327, 1.0]], ['2, k, 22', [-0.6280226, 0.01828792, 1.0]], ['2, k, 23', [-0.05515407, 0.0695035, 1.0]], ['2, k, 24', [-0.06893171, 0.1804036, 1.0]]]
