[['2, k, 0', [0.1501954, -0.008177675, 1.0]], ['2, k, 1', [0.1556887, 0.3069738, 1.0]], ['2, k, 2', [0.1605845, 0.6118718, 1.0]], ['2, k, 3', [0.1471489, 0.7532835, 1.0]], ['2, k, 4', [-0.01918318, 0.4986825, 1.0]], ['2, k, 5', [-0.06197544, 0.2516079, 1.0]], ['2, k, 6', [-0.05830207, 0.003963704, 1.0]], ['2, k, 7', [-0.04231108, -0.05879861, 1.0]], ['2, k, 8', [0.3334177, 0.4897058, 1.0]], ['2, k, 9', [0.3758206, 0.2340013, 1.0]], ['2, k, 10', [0.3632106, -0.02257729, 1.0]], ['2, k, 11', [0.3536881, -0.09857262, 1.0]], ['2, k, 12', [0.06904323, -0.006567335, 1.0]], ['2, k, 13', [0.07308795, -0.3234951, 1.0]], ['2, k, 14', [0.1016525, -0.646989, 1.0]], ['2, k, 15', [0.02113342, -0.7075195, 1.0]], ['2, k, 16', [0.2267366, -0.009442842, 1.0]], ['2, k, 17', [0.2428527, -0.3434594, 1.0]], ['2, k, 18', [0.2300307, -0.6541198, 1.0]], ['2, k, 19', [0.2188845, -0.7273027, 1.0]], ['2, k, 20', [0.159495, 0.5370626, 1.0]], ['2, k, 21', [-0.04459211, -0.1393935, 1.0]], ['2, k, 22', [-0.003790505, -0.07730018, 1.0]], ['2, k, 23', [0.3522178, -0.1766309, 1.0]], ['2, k, 24', [0.3975312, -0.111069, 1.0]]]
[['2, k, 0', [0.1504941, -0.002594577, 1.0]], ['2, k, 1', [0.1546103, 0.3138789, 1.0]], ['2, k, 2', [0.1573017, 0.6196241, 1.0]], ['2, k, 3', [0.1447284, 0.7605951, 1.0]], ['2, k, 4', [-0.01804007, 0.5035493, 1.0]], ['2, k, 5', [-0.05687733, 0.2512264, 1.0]], ['2, k, 6', [-0.05901058, 0.010514, 1.0]], ['2, k, 7', [-0.04492579, -0.05148906, 1.0]], ['2, k, 8', [0.3135105, 0.503445, 1.0]], ['2, k, 9', [0.3783307, 0.5264825, 1.0]], ['2, k, 10', [0.3478397, 0.5784968, 1.0]], ['2, k, 11', [0.3316282, 0.6064862, 1.0]], ['2, k, 12', [0.0707724, -0.001108381, 1.0]], ['2, k, 13', [0.07204402, -0.318405, 1.0]], ['2, k, 14', [0.1028899, -0.6508176, 1.0]], ['2, k, 15', [0.03634644, -0.7099609, 1.0]], ['2, k, 16', [0.2257588, -0.003175861, 1.0]], ['2, k, 17', [0.2420996, -0.3560018, 1.0]], ['2, k, 18', [0.2294332, -0.6545014, 1.0]], ['2, k, 19', [0.2192855, -0.7277842, 1.0]], ['2, k, 20', [0.1568437, 0.5447431, 1.0]], ['2, k, 21', [-0.04774977, -0.1329861, 1.0]], ['2, k, 22', [-0.006860029, -0.04315671, 1.0]], ['2, k, 23', [0.3373318, 0.615832, 1.0]], ['2, k, 24', [0.3652296, 0.5905374, 1.0]]]
[['2, k, 0', [0.1513878, -0.0009548638, 1.0]], ['2, k, 1', [0.155068, 0.3142948, 1.0]], ['2, k, 2', [0.1576394, 0.6195322, 1.0]], ['2, k, 3', [0.1448034, 0.7604699, 1.0]], ['2, k, 4', [-0.01708895, 0.5044354, 1.0]], ['2, k, 5', [-0.05668702, 0.2511439, 1.0]], ['2, k, 6', [-0.05908199, 0.01069131, 1.0]], ['2, k, 7', [-0.04494948, -0.04878182, 1.0]], ['2, k, 8', [0.310511, 0.5055347, 1.0]], ['2, k, 9', [0.3615185, 0.5983925, 1.0]], ['2, k, 10', [0.33764, 0.7034579, 1.0]], ['2, k, 11', [0.3270063, 0.7418957, 1.0]], ['2, k, 12', [0.0714213, 0.0001390924, 1.0]], ['2, k, 13', [0.071328, -0.314832, 1.0]], ['2, k, 14', [0.1020842, -0.6519835, 1.0]], ['2, k, 15', [0.05324756, -0.7294081, 1.0]], ['2, k, 16', [0.2267942, -0.001431921, 1.0]], ['2, k, 17', [0.2418262, -0.3524917, 1.0]], ['2, k, 18', [0.2295098, -0.6545825, 1.0]], ['2, k, 19', [0.219832, -0.7279242, 1.0]], ['2, k, 20', [0.1571654, 0.5447499, 1.0]], ['2, k, 21', [-0.04523941, -0.1259435, 1.0]], ['2, k, 22', [-0.005949848, -0.049216, 1.0]], ['2, k, 23', [0.3272687, 0.7702528, 1.0]], ['2, k, 24', [0.3654538, 0.7256497, 1.0]]]
[['2, k, 0', [0.1527894, 0.002589703, 1.0]], ['2, k, 1', [0.1554748, 0.3157175, 1.0]], ['2, k, 2', [0.1576161, 0.6197644, 1.0]], ['2, k, 3', [0.1446698, 0.7603399, 1.0]], ['2, k, 4', [-0.0165801, 0.5048914, 1.0]], ['2, k, 5', [-0.0562106, 0.2505661, 1.0]], ['2, k, 6', [-0.05919068, 0.01088177, 1.0]], ['2, k, 7', [-0.04615466, -0.04735329, 1.0]], ['2, k, 8', [0.2983117, 0.5210951, 1.0]], ['2, k, 9', [0.3597704, 0.6287129, 1.0]], ['2, k, 10', [0.3385299, 0.7650282, 1.0]], ['2, k, 11', [0.3291314, 0.8183938, 1.0]], ['2, k, 12', [0.07249584, 0.002756698, 1.0]], ['2, k, 13', [0.06745663, -0.3064101, 1.0]], ['2, k, 14', [0.1018342, -0.651509, 1.0]], ['2, k, 15', [0.05271184, -0.7290511, 1.0]], ['2, k, 16', [0.2284296, 0.002763768, 1.0]], ['2, k, 17', [0.2416922, -0.351136, 1.0]], ['2, k, 18', [0.2294885, -0.6545629, 1.0]], ['2, k, 19', [0.217729, -0.7283202, 1.0]], ['2, k, 20', [0.1572055, 0.5451679, 1.0]], ['2, k, 21', [-0.04397505, -0.1255714, 1.0]], ['2, k, 22', [-0.007635932, -0.04673371, 1.0]], ['2, k, 23', [0.3149947, 0.8504734, 1.0]], ['2, k, 24', [0.3628675, 0.8363633, 1.0]]]
[['2, k, 0', [0.1537188, 0.006079832, 1.0]], ['2, k, 1', [0.1557198, 0.3169317, 1.0]], ['2, k, 2', [0.1575881, 0.6197938, 1.0]], ['2, k, 3', [0.1444859, 0.7603238, 1.0]], ['2, k, 4', [-0.01591647, 0.5053133, 1.0]], ['2, k, 5', [-0.05569411, 0.2498718, 1.0]], ['2, k, 6', [-0.0594845, 0.01137679, 1.0]], ['2, k, 7', [-0.04570526, -0.04735816, 1.0]], ['2, k, 8', [0.2969836, 0.5250314, 1.0]], ['2, k, 9', [0.3583469, 0.641931, 1.0]], ['2, k, 10', [0.3379251, 0.7958713, 1.0]], ['2, k, 11', [0.3308218, 0.8518662, 1.0]], ['2, k, 12', [0.07333719, 0.005455126, 1.0]], ['2, k, 13', [0.07021932, -0.3086482, 1.0]], ['2, k, 14', [0.1017936, -0.6515898, 1.0]], ['2, k, 15', [0.04928171, -0.7280288, 1.0]], ['2, k, 16', [0.2293612, 0.00679976, 1.0]], ['2, k, 17', [0.2413579, -0.3499537, 1.0]], ['2, k, 18', [0.2295106, -0.6545128, 1.0]], ['2, k, 19', [0.2198478, -0.7279562, 1.0]], ['2, k, 20', [0.1571984, 0.5453219, 1.0]], ['2, k, 21', [-0.04812491, -0.1261106, 1.0]], ['2, k, 22', [-0.005989665, -0.05123594, 1.0]], ['2, k, 23', [0.3290689, 0.8906869, 1.0]], ['2, k, 24', [0.3750805, 0.8771423, 1.0]]]
[['2, k, 0', [0.1540671, 0.008106135, 1.0]], ['2, k, 1', [0.1556361, 0.3181774, 1.0]], ['2, k, 2', [0.1572047, 0.6200986, 1.0]], ['2, k, 3', [0.1444674, 0.7603211, 1.0]], ['2, k, 4', [-0.01443778, 0.5059755, 1.0]], ['2, k, 5', [-0.05534026, 0.2499654, 1.0]], ['2, k, 6', [-0.05952486, 0.01015797, 1.0]], ['2, k, 7', [-0.04592783, -0.04806648, 1.0]], ['2, k, 8', [0.296745, 0.527564, 1.0]], ['2, k, 9', [0.3559534, 0.6569461, 1.0]], ['2, k, 10', [0.3375405, 0.8279815, 1.0]], ['2, k, 11', [0.3311284, 0.8806469, 1.0]], ['2, k, 12', [0.07362597, 0.007354424, 1.0]], ['2, k, 13', [0.07112852, -0.3092214, 1.0]], ['2, k, 14', [0.1017559, -0.6515097, 1.0]], ['2, k, 15', [0.05036428, -0.7265067, 1.0]], ['2, k, 16', [0.2297456, 0.008812575, 1.0]], ['2, k, 17', [0.2414443, -0.3455275, 1.0]], ['2, k, 18', [0.2296285, -0.6557657, 1.0]], ['2, k, 19', [0.2213682, -0.7282568, 1.0]], ['2, k, 20', [0.1568841, 0.5458276, 1.0]], ['2, k, 21', [-0.04707097, -0.1261075, 1.0]], ['2, k, 22', [-0.008001852, -0.04003249, 1.0]], ['2, k, 23', [0.3167854, 0.9217243, 1.0]], ['2, k, 24', [0.3678291, 0.8975277, 1.0]]]
[['2, k, 0', [0.1557093, 0.012847, 1.0]], ['2, k, 1', [0.1558567, 0.3206282, 1.0]], ['2, k, 2', [0.1564413, 0.6205949, 1.0]], ['2, k, 3', [0.1434608, 0.7603145, 1.0]], ['2, k, 4', [-0.01311599, 0.5060548, 1.0]], ['2, k, 5', [-0.0540277, 0.2517224, 1.0]], ['2, k, 6', [-0.05934602, 0.01036395, 1.0]], ['2, k, 7', [-0.04575844, -0.04920816, 1.0]], ['2, k, 8', [0.2972352, 0.5418309, 1.0]], ['2, k, 9', [0.3516679, 0.7256717, 1.0]], ['2, k, 10', [0.3313984, 0.8408839, 1.0]], ['2, k, 11', [0.3256324, 0.9397147, 1.0]], ['2, k, 12', [0.07530665, 0.01160683, 1.0]], ['2, k, 13', [0.06955374, -0.3044623, 1.0]], ['2, k, 14', [0.1019955, -0.6512998, 1.0]], ['2, k, 15', [0.04868619, -0.7262936, 1.0]], ['2, k, 16', [0.2313036, 0.01386956, 1.0]], ['2, k, 17', [0.2414605, -0.3420363, 1.0]], ['2, k, 18', [0.229695, -0.6556563, 1.0]], ['2, k, 19', [0.2219495, -0.7284473, 1.0]], ['2, k, 20', [0.1563465, 0.546762, 1.0]], ['2, k, 21', [-0.04457958, -0.1256633, 1.0]], ['2, k, 22', [-0.00829668, -0.06545573, 1.0]], ['2, k, 23', [0.3038051, 0.9822984, 1.0]], ['2, k, 24', [0.361, 0.9449134, 1.0]]]
[['2, k, 0', [0.1564336, 0.0149281, 1.0]], ['2, k, 1', [0.1556447, 0.322274, 1.0]], ['2, k, 2', [0.1552166, 0.6214294, 1.0]], ['2, k, 3', [0.1429517, 0.7604769, 1.0]], ['2, k, 4', [-0.01181768, 0.5068607, 1.0]], ['2, k, 5', [-0.05340467, 0.2507671, 1.0]], ['2, k, 6', [-0.05923286, 0.01021794, 1.0]], ['2, k, 7', [-0.04560438, -0.05910131, 1.0]], ['2, k, 8', [0.2983891, 0.5450942, 1.0]], ['2, k, 9', [0.3511702, 0.7293672, 1.0]], ['2, k, 10', [0.3320629, 0.9243447, 1.0]], ['2, k, 11', [0.3269637, 0.9780546, 1.0]], ['2, k, 12', [0.07595688, 0.01331444, 1.0]], ['2, k, 13', [0.06807923, -0.3009367, 1.0]], ['2, k, 14', [0.1017529, -0.6509428, 1.0]], ['2, k, 15', [0.05379718, -0.7249061, 1.0]], ['2, k, 16', [0.232075, 0.01625004, 1.0]], ['2, k, 17', [0.2413959, -0.3415436, 1.0]], ['2, k, 18', [0.2281084, -0.6550311, 1.0]], ['2, k, 19', [0.2242518, -0.7274936, 1.0]], ['2, k, 20', [0.1554042, 0.5478324, 1.0]], ['2, k, 21', [-0.04382001, -0.1391661, 1.0]], ['2, k, 22', [-0.00729941, -0.05226179, 1.0]], ['2, k, 23', [0.3085702, 1.022354, 1.0]], ['2, k, 24', [0.3656569, 0.9976318, 1.0]]]
[['2, k, 0', [0.1559382, 0.01723956, 1.0]], ['2, k, 1', [0.1554889, 0.3234486, 1.0]], ['2, k, 2', [0.1550758, 0.6212613, 1.0]], ['2, k, 3', [0.1421552, 0.7605314, 1.0]], ['2, k, 4', [-0.01050045, 0.5082358, 1.0]], ['2, k, 5', [-0.05260313, 0.2494732, 1.0]], ['2, k, 6', [-0.05905319, 0.01040808, 1.0]], ['2, k, 7', [-0.04469602, -0.05585934, 1.0]], ['2, k, 8', [0.2983242, 0.5467951, 1.0]], ['2, k, 9', [0.3507808, 0.7347981, 1.0]], ['2, k, 10', [0.3314593, 0.9308221, 1.0]], ['2, k, 11', [0.3262113, 0.9902869, 1.0]], ['2, k, 12', [0.07514995, 0.01589338, 1.0]], ['2, k, 13', [0.06788163, -0.3009207, 1.0]], ['2, k, 14', [0.1019614, -0.6503257, 1.0]], ['2, k, 15', [0.03639874, -0.7188501, 1.0]], ['2, k, 16', [0.2318203, 0.01821545, 1.0]], ['2, k, 17', [0.2412964, -0.3412002, 1.0]], ['2, k, 18', [0.2279065, -0.6553681, 1.0]], ['2, k, 19', [0.2243575, -0.7270748, 1.0]], ['2, k, 20', [0.1552781, 0.5480466, 1.0]], ['2, k, 21', [-0.04380696, -0.1391023, 1.0]], ['2, k, 22', [-0.007144729, -0.05505649, 1.0]], ['2, k, 23', [0.3167864, 1.032288, 1.0]], ['2, k, 24', [0.3635538, 1.000051, 1.0]]]
[['2, k, 0', [0.1598999, 0.02331827, 1.0]], ['2, k, 1', [0.1570554, 0.3257456, 1.0]], ['2, k, 2', [0.1552174, 0.6211314, 1.0]], ['2, k, 3', [0.1420013, 0.76048, 1.0]], ['2, k, 4', [-0.009212825, 0.5090748, 1.0]], ['2, k, 5', [-0.05206839, 0.2579827, 1.0]], ['2, k, 6', [-0.05902778, 0.01320648, 1.0]], ['2, k, 7', [-0.04652631, -0.04967406, 1.0]], ['2, k, 8', [0.2992526, 0.5600579, 1.0]], ['2, k, 9', [0.3495979, 0.7666642, 1.0]], ['2, k, 10', [0.3304488, 0.9688888, 1.0]], ['2, k, 11', [0.3218766, 1.027054, 1.0]], ['2, k, 12', [0.07875246, 0.02073647, 1.0]], ['2, k, 13', [0.06743146, -0.2990146, 1.0]], ['2, k, 14', [0.1021231, -0.6507731, 1.0]], ['2, k, 15', [0.04779334, -0.7224646, 1.0]], ['2, k, 16', [0.236138, 0.02551051, 1.0]], ['2, k, 17', [0.2411038, -0.3397385, 1.0]], ['2, k, 18', [0.2282553, -0.6554065, 1.0]], ['2, k, 19', [0.219559, -0.7275803, 1.0]], ['2, k, 20', [0.1556934, 0.5484392, 1.0]], ['2, k, 21', [-0.04685609, -0.1318169, 1.0]], ['2, k, 22', [-0.008522202, -0.05369228, 1.0]], ['2, k, 23', [0.3124008, 1.072352, 1.0]], ['2, k, 24', [0.347784, 1.06827, 1.0]]]
[['2, k, 0', [0.1612091, 0.02494427, 1.0]], ['2, k, 1', [0.1578241, 0.3269629, 1.0]], ['2, k, 2', [0.1551304, 0.6212304, 1.0]], ['2, k, 3', [0.1417674, 0.7604999, 1.0]], ['2, k, 4', [-0.009397674, 0.508846, 1.0]], ['2, k, 5', [-0.05263228, 0.2602373, 1.0]], ['2, k, 6', [-0.05947761, 0.0121949, 1.0]], ['2, k, 7', [-0.0450418, -0.06375928, 1.0]], ['2, k, 8', [0.2996866, 0.5612463, 1.0]], ['2, k, 9', [0.3461831, 0.8024673, 1.0]], ['2, k, 10', [0.3285685, 0.9879733, 1.0]], ['2, k, 11', [0.3215712, 1.043534, 1.0]], ['2, k, 12', [0.07987123, 0.02195893, 1.0]], ['2, k, 13', [0.06794127, -0.2983066, 1.0]], ['2, k, 14', [0.1021331, -0.6512772, 1.0]], ['2, k, 15', [0.04905033, -0.7244878, 1.0]], ['2, k, 16', [0.2375937, 0.02743967, 1.0]], ['2, k, 17', [0.2408793, -0.3387553, 1.0]], ['2, k, 18', [0.2290812, -0.6560271, 1.0]], ['2, k, 19', [0.2197351, -0.7277474, 1.0]], ['2, k, 20', [0.1558308, 0.5488679, 1.0]], ['2, k, 21', [-0.04476308, -0.1451133, 1.0]], ['2, k, 22', [-0.005581321, -0.0796717, 1.0]], ['2, k, 23', [0.317149, 1.082122, 1.0]], ['2, k, 24', [0.3484712, 1.06909, 1.0]]]
[['2, k, 0', [0.1623995, 0.02691719, 1.0]], ['2, k, 1', [0.1586976, 0.3282689, 1.0]], ['2, k, 2', [0.1554333, 0.6214812, 1.0]], ['2, k, 3', [0.1422576, 0.7607659, 1.0]], ['2, k, 4', [-0.009649725, 0.5083977, 1.0]], ['2, k, 5', [-0.05300703, 0.2626773, 1.0]], ['2, k, 6', [-0.059912, 0.01221615, 1.0]], ['2, k, 7', [-0.04457336, -0.06658719, 1.0]], ['2, k, 8', [0.3009478, 0.5662843, 1.0]], ['2, k, 9', [0.346031, 0.8085088, 1.0]], ['2, k, 10', [0.3288289, 1.001255, 1.0]], ['2, k, 11', [0.3185074, 1.057746, 1.0]], ['2, k, 12', [0.08117193, 0.02370391, 1.0]], ['2, k, 13', [0.06717347, -0.2976639, 1.0]], ['2, k, 14', [0.1021128, -0.6513066, 1.0]], ['2, k, 15', [0.0522243, -0.7250807, 1.0]], ['2, k, 16', [0.2386219, 0.02951517, 1.0]], ['2, k, 17', [0.2407733, -0.3367328, 1.0]], ['2, k, 18', [0.2292595, -0.6565929, 1.0]], ['2, k, 19', [0.2200838, -0.7283913, 1.0]], ['2, k, 20', [0.1562719, 0.5493766, 1.0]], ['2, k, 21', [-0.04272785, -0.1516188, 1.0]], ['2, k, 22', [-0.008043452, -0.0621864, 1.0]], ['2, k, 23', [0.3108128, 1.101964, 1.0]], ['2, k, 24', [0.3529208, 1.080156, 1.0]]]
[['2, k, 0', [0.1624793, 0.02754914, 1.0]], ['2, k, 1', [0.1602516, 0.3303066, 1.0]], ['2, k, 2', [0.1592584, 0.6244689, 1.0]], ['2, k, 3', [0.1422424, 0.7610083, 1.0]], ['2, k, 4', [-0.009688852, 0.5081287, 1.0]], ['2, k, 5', [-0.05361528, 0.2663323, 1.0]], ['2, k, 6', [-0.05985323, 0.01253389, 1.0]], ['2, k, 7', [-0.04382633, -0.06584994, 1.0]], ['2, k, 8', [0.301085, 0.5669151, 1.0]], ['2, k, 9', [0.346016, 0.8130559, 1.0]], ['2, k, 10', [0.3261338, 1.007695, 1.0]], ['2, k, 11', [0.3164986, 1.063612, 1.0]], ['2, k, 12', [0.08131391, 0.02432637, 1.0]], ['2, k, 13', [0.06663405, -0.2958195, 1.0]], ['2, k, 14', [0.1021044, -0.6506828, 1.0]], ['2, k, 15', [0.05279743, -0.7255468, 1.0]], ['2, k, 16', [0.2386365, 0.03010851, 1.0]], ['2, k, 17', [0.2407452, -0.3366544, 1.0]], ['2, k, 18', [0.2288675, -0.6566104, 1.0]], ['2, k, 19', [0.2199119, -0.7283368, 1.0]], ['2, k, 20', [0.1595293, 0.5522832, 1.0]], ['2, k, 21', [-0.04148224, -0.1515314, 1.0]], ['2, k, 22', [-0.005941424, -0.06526932, 1.0]], ['2, k, 23', [0.310365, 1.112739, 1.0]], ['2, k, 24', [0.3372712, 1.088791, 1.0]]]
[['2, k, 0', [0.1636026, 0.02998575, 1.0]], ['2, k, 1', [0.1620494, 0.3326741, 1.0]], ['2, k, 2', [0.1608276, 0.6258115, 1.0]], ['2, k, 3', [0.1423039, 0.7610474, 1.0]], ['2, k, 4', [-0.009768794, 0.5079606, 1.0]], ['2, k, 5', [-0.05376697, 0.2663887, 1.0]], ['2, k, 6', [-0.06031634, 0.01269803, 1.0]], ['2, k, 7', [-0.04434196, -0.06635978, 1.0]], ['2, k, 8', [0.3027345, 0.5737567, 1.0]], ['2, k, 9', [0.3441791, 0.8241381, 1.0]], ['2, k, 10', [0.323376, 1.021042, 1.0]], ['2, k, 11', [0.3142194, 1.072187, 1.0]], ['2, k, 12', [0.08236485, 0.02649229, 1.0]], ['2, k, 13', [0.06709974, -0.2958843, 1.0]], ['2, k, 14', [0.1022678, -0.6504037, 1.0]], ['2, k, 15', [0.04750104, -0.7264326, 1.0]], ['2, k, 16', [0.2397543, 0.03265674, 1.0]], ['2, k, 17', [0.2406006, -0.3361734, 1.0]], ['2, k, 18', [0.2288059, -0.6570475, 1.0]], ['2, k, 19', [0.2113665, -0.7305111, 1.0]], ['2, k, 20', [0.1612214, 0.5539309, 1.0]], ['2, k, 21', [-0.04283068, -0.1515658, 1.0]], ['2, k, 22', [-0.005676104, -0.06127729, 1.0]], ['2, k, 23', [0.3130553, 1.130018, 1.0]], ['2, k, 24', [0.3336176, 1.114644, 1.0]]]
[['2, k, 0', [0.1725589, 0.0401801, 1.0]], ['2, k, 1', [0.1645956, 0.3349365, 1.0]], ['2, k, 2', [0.1609106, 0.625594, 1.0]], ['2, k, 3', [0.1429561, 0.7611915, 1.0]], ['2, k, 4', [-0.006222486, 0.5080718, 1.0]], ['2, k, 5', [-0.05420729, 0.2662077, 1.0]], ['2, k, 6', [-0.06081206, 0.01255228, 1.0]], ['2, k, 7', [-0.04329962, -0.06559528, 1.0]], ['2, k, 8', [0.3153545, 0.6237123, 1.0]], ['2, k, 9', [0.3443085, 0.8319448, 1.0]], ['2, k, 10', [0.3200689, 1.030594, 1.0]], ['2, k, 11', [0.3113925, 1.07865, 1.0]], ['2, k, 12', [0.09081335, 0.03429927, 1.0]], ['2, k, 13', [0.0667842, -0.2951194, 1.0]], ['2, k, 14', [0.1021905, -0.6504024, 1.0]], ['2, k, 15', [0.04987281, -0.7272682, 1.0]], ['2, k, 16', [0.2488977, 0.04514407, 1.0]], ['2, k, 17', [0.2408166, -0.3288322, 1.0]], ['2, k, 18', [0.2288225, -0.6570911, 1.0]], ['2, k, 19', [0.2110799, -0.7305909, 1.0]], ['2, k, 20', [0.1614475, 0.553921, 1.0]], ['2, k, 21', [-0.03868622, -0.1511425, 1.0]], ['2, k, 22', [-0.009391537, -0.08638591, 1.0]], ['2, k, 23', [0.3113447, 1.138811, 1.0]], ['2, k, 24', [0.3364969, 1.125936, 1.0]]]
[['2, k, 0', [0.1733564, 0.04066943, 1.0]], ['2, k, 1', [0.1653023, 0.3355387, 1.0]], ['2, k, 2', [0.1608242, 0.6254435, 1.0]], ['2, k, 3', [0.1426507, 0.7604769, 1.0]], ['2, k, 4', [-0.006719678, 0.5078067, 1.0]], ['2, k, 5', [-0.05479135, 0.2672434, 1.0]], ['2, k, 6', [-0.06102277, 0.01052002, 1.0]], ['2, k, 7', [-0.04403719, -0.06816302, 1.0]], ['2, k, 8', [0.3125523, 0.6140487, 1.0]], ['2, k, 9', [0.343661, 0.8402812, 1.0]], ['2, k, 10', [0.3082915, 1.07828, 1.0]], ['2, k, 11', [0.2995914, 1.11172, 1.0]], ['2, k, 12', [0.09203306, 0.03497365, 1.0]], ['2, k, 13', [0.06624693, -0.2945256, 1.0]], ['2, k, 14', [0.1021432, -0.6501905, 1.0]], ['2, k, 15', [0.05302911, -0.7274066, 1.0]], ['2, k, 16', [0.2493297, 0.04541136, 1.0]], ['2, k, 17', [0.2407477, -0.3285557, 1.0]], ['2, k, 18', [0.2292915, -0.6569615, 1.0]], ['2, k, 19', [0.2139153, -0.7300427, 1.0]], ['2, k, 20', [0.161513, 0.5539194, 1.0]], ['2, k, 21', [-0.04095623, -0.1504897, 1.0]], ['2, k, 22', [-0.005977976, -0.06361329, 1.0]], ['2, k, 23', [0.3049577, 1.156095, 1.0]], ['2, k, 24', [0.3327354, 1.131313, 1.0]]]
[['2, k, 0', [0.1731217, 0.04093294, 1.0]], ['2, k, 1', [0.1658115, 0.3364752, 1.0]], ['2, k, 2', [0.161682, 0.6259083, 1.0]], ['2, k, 3', [0.1425412, 0.760514, 1.0]], ['2, k, 4', [-0.007973481, 0.5069842, 1.0]], ['2, k, 5', [-0.05510671, 0.2664999, 1.0]], ['2, k, 6', [-0.06129764, 0.01115411, 1.0]], ['2, k, 7', [-0.04342711, -0.06717244, 1.0]], ['2, k, 8', [0.3119032, 0.6122392, 1.0]], ['2, k, 9', [0.3436604, 0.8441121, 1.0]], ['2, k, 10', [0.3075565, 1.081169, 1.0]], ['2, k, 11', [0.2964621, 1.117739, 1.0]], ['2, k, 12', [0.09190165, 0.03510806, 1.0]], ['2, k, 13', [0.06621858, -0.2945029, 1.0]], ['2, k, 14', [0.1021792, -0.6501002, 1.0]], ['2, k, 15', [0.05109833, -0.7250441, 1.0]], ['2, k, 16', [0.2489807, 0.04578141, 1.0]], ['2, k, 17', [0.2408347, -0.3282444, 1.0]], ['2, k, 18', [0.2298923, -0.6574279, 1.0]], ['2, k, 19', [0.2176229, -0.7302728, 1.0]], ['2, k, 20', [0.1624392, 0.5546635, 1.0]], ['2, k, 21', [-0.04293691, -0.1496662, 1.0]], ['2, k, 22', [-0.004901421, -0.05371031, 1.0]], ['2, k, 23', [0.2987048, 1.165863, 1.0]], ['2, k, 24', [0.3225886, 1.113297, 1.0]]]
[['2, k, 0', [0.1732075, 0.04209746, 1.0]], ['2, k, 1', [0.1659255, 0.3366759, 1.0]], ['2, k, 2', [0.161507, 0.6251178, 1.0]], ['2, k, 3', [0.1426359, 0.7600628, 1.0]], ['2, k, 4', [-0.007994173, 0.5069515, 1.0]], ['2, k, 5', [-0.05555268, 0.2669456, 1.0]], ['2, k, 6', [-0.06159896, 0.01177092, 1.0]], ['2, k, 7', [-0.04395752, -0.05835184, 1.0]], ['2, k, 8', [0.311708, 0.6118682, 1.0]], ['2, k, 9', [0.3433321, 0.8482935, 1.0]], ['2, k, 10', [0.3054028, 1.08654, 1.0]], ['2, k, 11', [0.2941912, 1.117853, 1.0]], ['2, k, 12', [0.0921621, 0.03607861, 1.0]], ['2, k, 13', [0.06648575, -0.2945256, 1.0]], ['2, k, 14', [0.1022254, -0.6500744, 1.0]], ['2, k, 15', [0.05388586, -0.7246002, 1.0]], ['2, k, 16', [0.2488638, 0.04704597, 1.0]], ['2, k, 17', [0.2406845, -0.327084, 1.0]], ['2, k, 18', [0.2295321, -0.6575912, 1.0]], ['2, k, 19', [0.220647, -0.7295356, 1.0]], ['2, k, 20', [0.162422, 0.554401, 1.0]], ['2, k, 21', [-0.04348735, -0.1443852, 1.0]], ['2, k, 22', [-0.005688244, -0.05116554, 1.0]], ['2, k, 23', [0.2689341, 1.189606, 1.0]], ['2, k, 24', [0.3285162, 1.157605, 1.0]]]
[['2, k, 0', [0.1744195, 0.04320139, 1.0]], ['2, k, 1', [0.167492, 0.33802, 1.0]], ['2, k, 2', [0.1621876, 0.6254383, 1.0]], ['2, k, 3', [0.1430022, 0.7596437, 1.0]], ['2, k, 4', [-0.006932454, 0.5064923, 1.0]], ['2, k, 5', [-0.05598425, 0.2671328, 1.0]], ['2, k, 6', [-0.06158089, 0.01199018, 1.0]], ['2, k, 7', [-0.04304967, -0.05786347, 1.0]], ['2, k, 8', [0.311666, 0.6117206, 1.0]], ['2, k, 9', [0.3429751, 0.8515025, 1.0]], ['2, k, 10', [0.3016032, 1.097141, 1.0]], ['2, k, 11', [0.2871848, 1.130153, 1.0]], ['2, k, 12', [0.09321316, 0.03682327, 1.0]], ['2, k, 13', [0.0671751, -0.2959067, 1.0]], ['2, k, 14', [0.1014823, -0.6498098, 1.0]], ['2, k, 15', [0.05321477, -0.7248949, 1.0]], ['2, k, 16', [0.2502249, 0.04849015, 1.0]], ['2, k, 17', [0.240689, -0.3257113, 1.0]], ['2, k, 18', [0.2298549, -0.6579521, 1.0]], ['2, k, 19', [0.223125, -0.7287145, 1.0]], ['2, k, 20', [0.1633677, 0.554962, 1.0]], ['2, k, 21', [-0.04456462, -0.1375022, 1.0]], ['2, k, 22', [-0.006031982, -0.06105887, 1.0]], ['2, k, 23', [0.2670109, 1.18123, 1.0]], ['2, k, 24', [0.3137987, 1.15237, 1.0]]]
