[['2, k, 0', [0.264927, -1.1843, 1.0]], ['2, k, 1', [0.259954, -0.883579, 1.0]], ['2, k, 2', [0.25386, -0.585236, 1.0]], ['2, k, 3', [0.258612, -0.444732, 1.0]], ['2, k, 4', [0.101071, -0.67223, 1.0]], ['2, k, 5', [0.145594, -0.831422, 1.0]], ['2, k, 6', [0.215819, -0.779839, 1.0]], ['2, k, 7', [0.242702, -0.750431, 1.0]], ['2, k, 8', [0.409983, -0.670701, 1.0]], ['2, k, 9', [0.527884, -0.805572, 1.0]], ['2, k, 10', [0.335354, -0.775205, 1.0]], ['2, k, 11', [0.27187, -0.766221, 1.0]], ['2, k, 12', [0.19137, -1.17018, 1.0]], ['2, k, 13', [0.0971976, -1.49088, 1.0]], ['2, k, 14', [0.215594, -1.39379, 1.0]], ['2, k, 15', [0.17518, -1.41331, 1.0]], ['2, k, 16', [0.331977, -1.16937, 1.0]], ['2, k, 17', [0.456833, -1.4607, 1.0]], ['2, k, 18', [0.2442, -1.40481, 1.0]], ['2, k, 19', [0.315664, -1.41619, 1.0]], ['2, k, 20', [0.255588, -0.659645, 1.0]], ['2, k, 21', [0.294639, -0.74727, 1.0]], ['2, k, 22', [0.168648, -0.739391, 1.0]], ['2, k, 23', [0.270783, -0.763159, 1.0]], ['2, k, 24', [0.269366, -0.759165, 1.0]]]
[['2, k, 0', [0.261042, -1.1575, 1.0]], ['2, k, 1', [0.258372, -0.879674, 1.0]], ['2, k, 2', [0.25432, -0.603492, 1.0]], ['2, k, 3', [0.257795, -0.461835, 1.0]], ['2, k, 4', [0.100004, -0.69123, 1.0]], ['2, k, 5', [0.0142095, -0.798645, 1.0]], ['2, k, 6', [-0.0553226, -0.802408, 1.0]], ['2, k, 7', [-0.105755, -0.76954, 1.0]], ['2, k, 8', [0.411099, -0.695397, 1.0]], ['2, k, 9', [0.507087, -0.810837, 1.0]], ['2, k, 10', [0.551088, -0.811344, 1.0]], ['2, k, 11', [0.587155, -0.798443, 1.0]], ['2, k, 12', [0.187212, -1.14729, 1.0]], ['2, k, 13', [0.11293, -1.51505, 1.0]], ['2, k, 14', [0.044378, -1.87329, 1.0]], ['2, k, 15', [0.0255126, -1.88098, 1.0]], ['2, k, 16', [0.328546, -1.1404, 1.0]], ['2, k, 17', [0.4199, -1.5016, 1.0]], ['2, k, 18', [0.509288, -1.85358, 1.0]], ['2, k, 19', [0.512965, -1.86045, 1.0]], ['2, k, 20', [0.255561, -0.672556, 1.0]], ['2, k, 21', [-0.124475, -0.766616, 1.0]], ['2, k, 22', [-0.04847, -0.762462, 1.0]], ['2, k, 23', [0.610109, -0.805633, 1.0]], ['2, k, 24', [0.636938, -0.772814, 1.0]]]
[['2, k, 0', [0.261626, -1.15916, 1.0]], ['2, k, 1', [0.258506, -0.881473, 1.0]], ['2, k, 2', [0.254043, -0.605751, 1.0]], ['2, k, 3', [0.257353, -0.465259, 1.0]], ['2, k, 4', [0.100344, -0.693405, 1.0]], ['2, k, 5', [0.0129142, -0.80073, 1.0]], ['2, k, 6', [-0.0553211, -0.802356, 1.0]], ['2, k, 7', [-0.105277, -0.774446, 1.0]], ['2, k, 8', [0.411104, -0.694427, 1.0]], ['2, k, 9', [0.507326, -0.811259, 1.0]], ['2, k, 10', [0.550247, -0.812346, 1.0]], ['2, k, 11', [0.58408, -0.80258, 1.0]], ['2, k, 12', [0.18774, -1.1493, 1.0]], ['2, k, 13', [0.110433, -1.51605, 1.0]], ['2, k, 14', [0.0390064, -1.87339, 1.0]], ['2, k, 15', [0.0198614, -1.88064, 1.0]], ['2, k, 16', [0.329152, -1.14162, 1.0]], ['2, k, 17', [0.4209, -1.50225, 1.0]], ['2, k, 18', [0.510678, -1.85377, 1.0]], ['2, k, 19', [0.514389, -1.86034, 1.0]], ['2, k, 20', [0.25539, -0.674639, 1.0]], ['2, k, 21', [-0.114614, -0.774302, 1.0]], ['2, k, 22', [-0.0489693, -0.766675, 1.0]], ['2, k, 23', [0.607434, -0.810303, 1.0]], ['2, k, 24', [0.631385, -0.774858, 1.0]]]
[['2, k, 0', [0.261405, -1.163, 1.0]], ['2, k, 1', [0.2584, -0.885739, 1.0]], ['2, k, 2', [0.254149, -0.610472, 1.0]], ['2, k, 3', [0.257521, -0.469339, 1.0]], ['2, k, 4', [0.100001, -0.696113, 1.0]], ['2, k, 5', [0.0126733, -0.803346, 1.0]], ['2, k, 6', [-0.0560064, -0.781186, 1.0]], ['2, k, 7', [-0.103653, -0.778807, 1.0]], ['2, k, 8', [0.410423, -0.69911, 1.0]], ['2, k, 9', [0.510108, -0.814349, 1.0]], ['2, k, 10', [0.550991, -0.815287, 1.0]], ['2, k, 11', [0.582558, -0.806043, 1.0]], ['2, k, 12', [0.187508, -1.15277, 1.0]], ['2, k, 13', [0.109082, -1.51859, 1.0]], ['2, k, 14', [0.0365788, -1.87512, 1.0]], ['2, k, 15', [0.0176352, -1.8812, 1.0]], ['2, k, 16', [0.328987, -1.14559, 1.0]], ['2, k, 17', [0.423712, -1.50471, 1.0]], ['2, k, 18', [0.516312, -1.85487, 1.0]], ['2, k, 19', [0.520081, -1.86033, 1.0]], ['2, k, 20', [0.255431, -0.679212, 1.0]], ['2, k, 21', [-0.13061, -0.783664, 1.0]], ['2, k, 22', [-0.042431, -0.774351, 1.0]], ['2, k, 23', [0.606027, -0.814273, 1.0]], ['2, k, 24', [0.633264, -0.781188, 1.0]]]
[['2, k, 0', [0.261259, -1.16572, 1.0]], ['2, k, 1', [0.258559, -0.888523, 1.0]], ['2, k, 2', [0.254666, -0.613323, 1.0]], ['2, k, 3', [0.257418, -0.473675, 1.0]], ['2, k, 4', [0.099605, -0.699507, 1.0]], ['2, k, 5', [0.0200586, -0.805173, 1.0]], ['2, k, 6', [-0.0379169, -0.797948, 1.0]], ['2, k, 7', [-0.103586, -0.782102, 1.0]], ['2, k, 8', [0.410847, -0.704927, 1.0]], ['2, k, 9', [0.51159, -0.816209, 1.0]], ['2, k, 10', [0.553697, -0.81724, 1.0]], ['2, k, 11', [0.587191, -0.80844, 1.0]], ['2, k, 12', [0.187351, -1.15529, 1.0]], ['2, k, 13', [0.107852, -1.51963, 1.0]], ['2, k, 14', [0.0343189, -1.8748, 1.0]], ['2, k, 15', [0.0151718, -1.88059, 1.0]], ['2, k, 16', [0.328881, -1.1484, 1.0]], ['2, k, 17', [0.4256, -1.50557, 1.0]], ['2, k, 18', [0.520094, -1.85393, 1.0]], ['2, k, 19', [0.524118, -1.85893, 1.0]], ['2, k, 20', [0.255852, -0.682036, 1.0]], ['2, k, 21', [-0.126648, -0.78479, 1.0]], ['2, k, 22', [-0.0421781, -0.776411, 1.0]], ['2, k, 23', [0.621616, -0.813691, 1.0]], ['2, k, 24', [0.630669, -0.779897, 1.0]]]
[['2, k, 0', [0.261942, -1.16773, 1.0]], ['2, k, 1', [0.258619, -0.891422, 1.0]], ['2, k, 2', [0.253894, -0.617458, 1.0]], ['2, k, 3', [0.256961, -0.4778, 1.0]], ['2, k, 4', [0.0994682, -0.704697, 1.0]], ['2, k, 5', [0.00132589, -0.830644, 1.0]], ['2, k, 6', [-0.0355749, -0.804731, 1.0]], ['2, k, 7', [-0.101385, -0.785154, 1.0]], ['2, k, 8', [0.410418, -0.702863, 1.0]], ['2, k, 9', [0.509261, -0.81483, 1.0]], ['2, k, 10', [0.551659, -0.817539, 1.0]], ['2, k, 11', [0.587651, -0.8115, 1.0]], ['2, k, 12', [0.188188, -1.15802, 1.0]], ['2, k, 13', [0.103577, -1.51971, 1.0]], ['2, k, 14', [0.0251982, -1.87242, 1.0]], ['2, k, 15', [0.00570315, -1.87688, 1.0]], ['2, k, 16', [0.32943, -1.14978, 1.0]], ['2, k, 17', [0.426465, -1.50558, 1.0]], ['2, k, 18', [0.52127, -1.85268, 1.0]], ['2, k, 19', [0.525243, -1.85717, 1.0]], ['2, k, 20', [0.255311, -0.685825, 1.0]], ['2, k, 21', [-0.124386, -0.785386, 1.0]], ['2, k, 22', [-0.0360059, -0.780789, 1.0]], ['2, k, 23', [0.615357, -0.819418, 1.0]], ['2, k, 24', [0.642601, -0.789482, 1.0]]]
[['2, k, 0', [0.262061, -1.1714, 1.0]], ['2, k, 1', [0.258409, -0.894941, 1.0]], ['2, k, 2', [0.253479, -0.620634, 1.0]], ['2, k, 3', [0.256701, -0.479854, 1.0]], ['2, k, 4', [0.0996244, -0.708223, 1.0]], ['2, k, 5', [0.00130183, -0.830654, 1.0]], ['2, k, 6', [-0.0651492, -0.806914, 1.0]], ['2, k, 7', [-0.104648, -0.788358, 1.0]], ['2, k, 8', [0.411509, -0.712617, 1.0]], ['2, k, 9', [0.51311, -0.819823, 1.0]], ['2, k, 10', [0.552627, -0.819954, 1.0]], ['2, k, 11', [0.583836, -0.813999, 1.0]], ['2, k, 12', [0.188311, -1.16078, 1.0]], ['2, k, 13', [0.101328, -1.52151, 1.0]], ['2, k, 14', [0.0206939, -1.87337, 1.0]], ['2, k, 15', [0.00132596, -1.87735, 1.0]], ['2, k, 16', [0.329547, -1.15431, 1.0]], ['2, k, 17', [0.428931, -1.50918, 1.0]], ['2, k, 18', [0.525967, -1.85546, 1.0]], ['2, k, 19', [0.530565, -1.85963, 1.0]], ['2, k, 20', [0.254933, -0.689095, 1.0]], ['2, k, 21', [-0.127362, -0.790711, 1.0]], ['2, k, 22', [-0.04715, -0.783886, 1.0]], ['2, k, 23', [0.608679, -0.82217, 1.0]], ['2, k, 24', [0.617506, -0.782016, 1.0]]]
[['2, k, 0', [0.262365, -1.17376, 1.0]], ['2, k, 1', [0.258515, -0.898058, 1.0]], ['2, k, 2', [0.253412, -0.624685, 1.0]], ['2, k, 3', [0.255866, -0.483934, 1.0]], ['2, k, 4', [0.0987443, -0.711528, 1.0]], ['2, k, 5', [0.00142158, -0.830465, 1.0]], ['2, k, 6', [-0.0646502, -0.807622, 1.0]], ['2, k, 7', [-0.104761, -0.791444, 1.0]], ['2, k, 8', [0.411417, -0.715312, 1.0]], ['2, k, 9', [0.513042, -0.820946, 1.0]], ['2, k, 10', [0.55405, -0.822953, 1.0]], ['2, k, 11', [0.584967, -0.816886, 1.0]], ['2, k, 12', [0.188394, -1.16312, 1.0]], ['2, k, 13', [0.0996276, -1.52299, 1.0]], ['2, k, 14', [0.0172962, -1.87408, 1.0]], ['2, k, 15', [-0.0020373, -1.87738, 1.0]], ['2, k, 16', [0.330066, -1.15666, 1.0]], ['2, k, 17', [0.431612, -1.51004, 1.0]], ['2, k, 18', [0.530702, -1.85494, 1.0]], ['2, k, 19', [0.535447, -1.85789, 1.0]], ['2, k, 20', [0.254905, -0.69289, 1.0]], ['2, k, 21', [-0.117565, -0.79154, 1.0]], ['2, k, 22', [-0.0460882, -0.785488, 1.0]], ['2, k, 23', [0.606124, -0.826861, 1.0]], ['2, k, 24', [0.630861, -0.785053, 1.0]]]
[['2, k, 0', [0.262376, -1.17682, 1.0]], ['2, k, 1', [0.258377, -0.901162, 1.0]], ['2, k, 2', [0.253188, -0.627689, 1.0]], ['2, k, 3', [0.255913, -0.487076, 1.0]], ['2, k, 4', [0.0987605, -0.715041, 1.0]], ['2, k, 5', [0.00209313, -0.830926, 1.0]], ['2, k, 6', [-0.0697182, -0.808817, 1.0]], ['2, k, 7', [-0.102789, -0.794563, 1.0]], ['2, k, 8', [0.410418, -0.719713, 1.0]], ['2, k, 9', [0.509712, -0.826148, 1.0]], ['2, k, 10', [0.554848, -0.825879, 1.0]], ['2, k, 11', [0.590068, -0.817964, 1.0]], ['2, k, 12', [0.188357, -1.1662, 1.0]], ['2, k, 13', [0.0974728, -1.52549, 1.0]], ['2, k, 14', [0.0131282, -1.87607, 1.0]], ['2, k, 15', [-0.00666226, -1.87928, 1.0]], ['2, k, 16', [0.330129, -1.15958, 1.0]], ['2, k, 17', [0.434268, -1.51144, 1.0]], ['2, k, 18', [0.535817, -1.85495, 1.0]], ['2, k, 19', [0.540553, -1.85703, 1.0]], ['2, k, 20', [0.254695, -0.695932, 1.0]], ['2, k, 21', [-0.120205, -0.798427, 1.0]], ['2, k, 22', [-0.0423487, -0.791013, 1.0]], ['2, k, 23', [0.606197, -0.82562, 1.0]], ['2, k, 24', [0.635534, -0.792536, 1.0]]]
[['2, k, 0', [0.262414, -1.18056, 1.0]], ['2, k, 1', [0.257994, -0.905043, 1.0]], ['2, k, 2', [0.252428, -0.631581, 1.0]], ['2, k, 3', [0.255713, -0.490955, 1.0]], ['2, k, 4', [0.0989219, -0.71943, 1.0]], ['2, k, 5', [0.00205279, -0.831276, 1.0]], ['2, k, 6', [-0.0654525, -0.813753, 1.0]], ['2, k, 7', [-0.105766, -0.797055, 1.0]], ['2, k, 8', [0.410203, -0.723331, 1.0]], ['2, k, 9', [0.510916, -0.827503, 1.0]], ['2, k, 10', [0.554268, -0.827159, 1.0]], ['2, k, 11', [0.587248, -0.821946, 1.0]], ['2, k, 12', [0.188389, -1.16964, 1.0]], ['2, k, 13', [0.0942527, -1.5278, 1.0]], ['2, k, 14', [0.00682155, -1.87737, 1.0]], ['2, k, 15', [-0.0131792, -1.88013, 1.0]], ['2, k, 16', [0.330186, -1.16352, 1.0]], ['2, k, 17', [0.43649, -1.51414, 1.0]], ['2, k, 18', [0.540092, -1.85652, 1.0]], ['2, k, 19', [0.545076, -1.85796, 1.0]], ['2, k, 20', [0.254023, -0.699837, 1.0]], ['2, k, 21', [-0.115475, -0.799632, 1.0]], ['2, k, 22', [-0.0466961, -0.791707, 1.0]], ['2, k, 23', [0.608395, -0.827208, 1.0]], ['2, k, 24', [0.634824, -0.794199, 1.0]]]
[['2, k, 0', [0.262458, -1.18264, 1.0]], ['2, k, 1', [0.257797, -0.907578, 1.0]], ['2, k, 2', [0.251975, -0.634551, 1.0]], ['2, k, 3', [0.255399, -0.493755, 1.0]], ['2, k, 4', [0.0987575, -0.720071, 1.0]], ['2, k, 5', [0.000896404, -0.832805, 1.0]], ['2, k, 6', [-0.0666646, -0.814237, 1.0]], ['2, k, 7', [-0.10558, -0.798931, 1.0]], ['2, k, 8', [0.411114, -0.72631, 1.0]], ['2, k, 9', [0.510423, -0.831404, 1.0]], ['2, k, 10', [0.553095, -0.829591, 1.0]], ['2, k, 11', [0.585555, -0.823567, 1.0]], ['2, k, 12', [0.188567, -1.1712, 1.0]], ['2, k, 13', [0.0938491, -1.52818, 1.0]], ['2, k, 14', [0.00585624, -1.87663, 1.0]], ['2, k, 15', [-0.0140509, -1.87847, 1.0]], ['2, k, 16', [0.330065, -1.16612, 1.0]], ['2, k, 17', [0.439394, -1.51508, 1.0]], ['2, k, 18', [0.545863, -1.85592, 1.0]], ['2, k, 19', [0.551251, -1.85684, 1.0]], ['2, k, 20', [0.253634, -0.702703, 1.0]], ['2, k, 21', [-0.120396, -0.79881, 1.0]], ['2, k, 22', [-0.0471342, -0.797163, 1.0]], ['2, k, 23', [0.609027, -0.830171, 1.0]], ['2, k, 24', [0.62935, -0.793445, 1.0]]]
[['2, k, 0', [0.262363, -1.18453, 1.0]], ['2, k, 1', [0.257829, -0.909988, 1.0]], ['2, k, 2', [0.252191, -0.637573, 1.0]], ['2, k, 3', [0.255041, -0.49742, 1.0]], ['2, k, 4', [0.0989741, -0.723294, 1.0]], ['2, k, 5', [0.000888626, -0.833313, 1.0]], ['2, k, 6', [-0.0675902, -0.814624, 1.0]], ['2, k, 7', [-0.10505, -0.802424, 1.0]], ['2, k, 8', [0.411257, -0.728281, 1.0]], ['2, k, 9', [0.51044, -0.83267, 1.0]], ['2, k, 10', [0.55609, -0.83193, 1.0]], ['2, k, 11', [0.591569, -0.825696, 1.0]], ['2, k, 12', [0.188451, -1.17304, 1.0]], ['2, k, 13', [0.0919659, -1.52898, 1.0]], ['2, k, 14', [0.0022904, -1.87648, 1.0]], ['2, k, 15', [-0.0178368, -1.87766, 1.0]], ['2, k, 16', [0.330009, -1.16799, 1.0]], ['2, k, 17', [0.441439, -1.51596, 1.0]], ['2, k, 18', [0.549902, -1.8559, 1.0]], ['2, k, 19', [0.555503, -1.85656, 1.0]], ['2, k, 20', [0.253797, -0.705563, 1.0]], ['2, k, 21', [-0.117974, -0.806453, 1.0]], ['2, k, 22', [-0.0368916, -0.798944, 1.0]], ['2, k, 23', [0.614748, -0.836805, 1.0]], ['2, k, 24', [0.642396, -0.803918, 1.0]]]
[['2, k, 0', [0.262328, -1.18664, 1.0]], ['2, k, 1', [0.258475, -0.913699, 1.0]], ['2, k, 2', [0.25385, -0.643234, 1.0]], ['2, k, 3', [0.254959, -0.501128, 1.0]], ['2, k, 4', [0.0989027, -0.726123, 1.0]], ['2, k, 5', [0.00128748, -0.833933, 1.0]], ['2, k, 6', [-0.0666426, -0.818543, 1.0]], ['2, k, 7', [-0.10428, -0.806537, 1.0]], ['2, k, 8', [0.410852, -0.730464, 1.0]], ['2, k, 9', [0.510794, -0.833287, 1.0]], ['2, k, 10', [0.555718, -0.833132, 1.0]], ['2, k, 11', [0.590445, -0.828169, 1.0]], ['2, k, 12', [0.188412, -1.17483, 1.0]], ['2, k, 13', [0.0915243, -1.53043, 1.0]], ['2, k, 14', [0.00146041, -1.87763, 1.0]], ['2, k, 15', [-0.0188243, -1.87883, 1.0]], ['2, k, 16', [0.329994, -1.17042, 1.0]], ['2, k, 17', [0.443675, -1.5171, 1.0]], ['2, k, 18', [0.554273, -1.85583, 1.0]], ['2, k, 19', [0.56007, -1.85608, 1.0]], ['2, k, 20', [0.255172, -0.710712, 1.0]], ['2, k, 21', [-0.120826, -0.810583, 1.0]], ['2, k, 22', [-0.0392442, -0.801625, 1.0]], ['2, k, 23', [0.612491, -0.834749, 1.0]], ['2, k, 24', [0.636291, -0.802018, 1.0]]]
[['2, k, 0', [0.262042, -1.18921, 1.0]], ['2, k, 1', [0.258526, -0.916303, 1.0]], ['2, k, 2', [0.254151, -0.645694, 1.0]], ['2, k, 3', [0.254829, -0.503401, 1.0]], ['2, k, 4', [0.0992619, -0.729115, 1.0]], ['2, k, 5', [0.0010911, -0.834965, 1.0]], ['2, k, 6', [-0.0671852, -0.823085, 1.0]], ['2, k, 7', [-0.104341, -0.809252, 1.0]], ['2, k, 8', [0.411011, -0.732818, 1.0]], ['2, k, 9', [0.511166, -0.83432, 1.0]], ['2, k, 10', [0.554879, -0.834882, 1.0]], ['2, k, 11', [0.589191, -0.830748, 1.0]], ['2, k, 12', [0.188007, -1.17716, 1.0]], ['2, k, 13', [0.0906096, -1.53221, 1.0]], ['2, k, 14', [5.33552e-05, -1.87892, 1.0]], ['2, k, 15', [-0.0203258, -1.87985, 1.0]], ['2, k, 16', [0.329852, -1.17315, 1.0]], ['2, k, 17', [0.445493, -1.51865, 1.0]], ['2, k, 18', [0.557947, -1.85631, 1.0]], ['2, k, 19', [0.563928, -1.85614, 1.0]], ['2, k, 20', [0.25542, -0.713223, 1.0]], ['2, k, 21', [-0.117295, -0.810238, 1.0]], ['2, k, 22', [-0.0453128, -0.80603, 1.0]], ['2, k, 23', [0.6149, -0.839891, 1.0]], ['2, k, 24', [0.641825, -0.806861, 1.0]]]
[['2, k, 0', [0.262373, -1.19182, 1.0]], ['2, k, 1', [0.258701, -0.919995, 1.0]], ['2, k, 2', [0.254054, -0.650347, 1.0]], ['2, k, 3', [0.254585, -0.506101, 1.0]], ['2, k, 4', [0.098843, -0.731526, 1.0]], ['2, k, 5', [0.00134115, -0.835907, 1.0]], ['2, k, 6', [-0.0632895, -0.823053, 1.0]], ['2, k, 7', [-0.101027, -0.812883, 1.0]], ['2, k, 8', [0.410124, -0.735427, 1.0]], ['2, k, 9', [0.510688, -0.835242, 1.0]], ['2, k, 10', [0.554181, -0.836159, 1.0]], ['2, k, 11', [0.59009, -0.832699, 1.0]], ['2, k, 12', [0.188348, -1.1799, 1.0]], ['2, k, 13', [0.0894102, -1.53358, 1.0]], ['2, k, 14', [-0.00261038, -1.87903, 1.0]], ['2, k, 15', [-0.0230715, -1.87936, 1.0]], ['2, k, 16', [0.330171, -1.17558, 1.0]], ['2, k, 17', [0.447513, -1.51972, 1.0]], ['2, k, 18', [0.561583, -1.85611, 1.0]], ['2, k, 19', [0.56772, -1.85561, 1.0]], ['2, k, 20', [0.255402, -0.717653, 1.0]], ['2, k, 21', [-0.11359, -0.817067, 1.0]], ['2, k, 22', [-0.0369207, -0.807503, 1.0]], ['2, k, 23', [0.614449, -0.841903, 1.0]], ['2, k, 24', [0.644158, -0.806565, 1.0]]]
[['2, k, 0', [0.262168, -1.19377, 1.0]], ['2, k, 1', [0.258647, -0.922188, 1.0]], ['2, k, 2', [0.25414, -0.652709, 1.0]], ['2, k, 3', [0.254274, -0.509536, 1.0]], ['2, k, 4', [0.0981035, -0.735895, 1.0]], ['2, k, 5', [0.00132243, -0.837559, 1.0]], ['2, k, 6', [-0.0697241, -0.824771, 1.0]], ['2, k, 7', [-0.1044, -0.815454, 1.0]], ['2, k, 8', [0.410575, -0.737425, 1.0]], ['2, k, 9', [0.510898, -0.835976, 1.0]], ['2, k, 10', [0.553745, -0.837326, 1.0]], ['2, k, 11', [0.587555, -0.834658, 1.0]], ['2, k, 12', [0.188082, -1.18183, 1.0]], ['2, k, 13', [0.089291, -1.53485, 1.0]], ['2, k, 14', [-0.00260067, -1.8797, 1.0]], ['2, k, 15', [-0.0230876, -1.8795, 1.0]], ['2, k, 16', [0.330044, -1.17755, 1.0]], ['2, k, 17', [0.449297, -1.52086, 1.0]], ['2, k, 18', [0.56518, -1.85651, 1.0]], ['2, k, 19', [0.571517, -1.85601, 1.0]], ['2, k, 20', [0.255454, -0.71998, 1.0]], ['2, k, 21', [-0.116237, -0.820758, 1.0]], ['2, k, 22', [-0.0362791, -0.812445, 1.0]], ['2, k, 23', [0.614372, -0.840162, 1.0]], ['2, k, 24', [0.631422, -0.803155, 1.0]]]
[['2, k, 0', [0.262121, -1.19558, 1.0]], ['2, k, 1', [0.258865, -0.924551, 1.0]], ['2, k, 2', [0.25465, -0.655576, 1.0]], ['2, k, 3', [0.254421, -0.512898, 1.0]], ['2, k, 4', [0.098302, -0.737258, 1.0]], ['2, k, 5', [0.0014231, -0.839023, 1.0]], ['2, k, 6', [-0.0720128, -0.825049, 1.0]], ['2, k, 7', [-0.103632, -0.818455, 1.0]], ['2, k, 8', [0.410931, -0.7401, 1.0]], ['2, k, 9', [0.5108, -0.8383, 1.0]], ['2, k, 10', [0.554161, -0.839423, 1.0]], ['2, k, 11', [0.588252, -0.837492, 1.0]], ['2, k, 12', [0.187931, -1.18366, 1.0]], ['2, k, 13', [0.087722, -1.53611, 1.0]], ['2, k, 14', [-0.00551873, -1.88044, 1.0]], ['2, k, 15', [-0.0261778, -1.88023, 1.0]], ['2, k, 16', [0.330093, -1.17933, 1.0]], ['2, k, 17', [0.45097, -1.52113, 1.0]], ['2, k, 18', [0.568392, -1.85535, 1.0]], ['2, k, 19', [0.574794, -1.85405, 1.0]], ['2, k, 20', [0.25589, -0.722727, 1.0]], ['2, k, 21', [-0.112031, -0.82212, 1.0]], ['2, k, 22', [-0.0385484, -0.812704, 1.0]], ['2, k, 23', [0.613478, -0.842195, 1.0]], ['2, k, 24', [0.634771, -0.808321, 1.0]]]
[['2, k, 0', [0.262346, -1.19843, 1.0]], ['2, k, 1', [0.258382, -0.926339, 1.0]], ['2, k, 2', [0.253605, -0.656751, 1.0]], ['2, k, 3', [0.254155, -0.515808, 1.0]], ['2, k, 4', [0.0974665, -0.741777, 1.0]], ['2, k, 5', [0.00108045, -0.840631, 1.0]], ['2, k, 6', [-0.0737096, -0.826495, 1.0]], ['2, k, 7', [-0.105606, -0.822391, 1.0]], ['2, k, 8', [0.411635, -0.743582, 1.0]], ['2, k, 9', [0.511303, -0.840553, 1.0]], ['2, k, 10', [0.554191, -0.841254, 1.0]], ['2, k, 11', [0.588006, -0.838812, 1.0]], ['2, k, 12', [0.188225, -1.18669, 1.0]], ['2, k, 13', [0.0862017, -1.53818, 1.0]], ['2, k, 14', [-0.00876153, -1.88163, 1.0]], ['2, k, 15', [-0.0296271, -1.88099, 1.0]], ['2, k, 16', [0.330256, -1.18195, 1.0]], ['2, k, 17', [0.453064, -1.52265, 1.0]], ['2, k, 18', [0.572319, -1.85586, 1.0]], ['2, k, 19', [0.578898, -1.85425, 1.0]], ['2, k, 20', [0.254998, -0.724016, 1.0]], ['2, k, 21', [-0.125545, -0.827796, 1.0]], ['2, k, 22', [-0.0390984, -0.817326, 1.0]], ['2, k, 23', [0.611984, -0.842138, 1.0]], ['2, k, 24', [0.638986, -0.809921, 1.0]]]
[['2, k, 0', [0.262944, -1.20112, 1.0]], ['2, k, 1', [0.258441, -0.929856, 1.0]], ['2, k, 2', [0.253005, -0.660921, 1.0]], ['2, k, 3', [0.253657, -0.518366, 1.0]], ['2, k, 4', [0.0984118, -0.743653, 1.0]], ['2, k, 5', [0.00104338, -0.841106, 1.0]], ['2, k, 6', [-0.0518267, -0.833522, 1.0]], ['2, k, 7', [-0.0955857, -0.83092, 1.0]], ['2, k, 8', [0.411495, -0.746124, 1.0]], ['2, k, 9', [0.511782, -0.841927, 1.0]], ['2, k, 10', [0.555418, -0.843127, 1.0]], ['2, k, 11', [0.58784, -0.840641, 1.0]], ['2, k, 12', [0.188781, -1.18933, 1.0]], ['2, k, 13', [0.0852462, -1.53961, 1.0]], ['2, k, 14', [-0.0111506, -1.88193, 1.0]], ['2, k, 15', [-0.0322019, -1.88049, 1.0]], ['2, k, 16', [0.330895, -1.18462, 1.0]], ['2, k, 17', [0.454838, -1.52503, 1.0]], ['2, k, 18', [0.575179, -1.858, 1.0]], ['2, k, 19', [0.581952, -1.85665, 1.0]], ['2, k, 20', [0.254566, -0.728039, 1.0]], ['2, k, 21', [-0.112774, -0.834977, 1.0]], ['2, k, 22', [-0.0301254, -0.822145, 1.0]], ['2, k, 23', [0.612854, -0.846618, 1.0]], ['2, k, 24', [0.635946, -0.808562, 1.0]]]
[['2, k, 0', [0.262441, -1.20346, 1.0]], ['2, k, 1', [0.257774, -0.9324, 1.0]], ['2, k, 2', [0.252149, -0.663554, 1.0]], ['2, k, 3', [0.253384, -0.522251, 1.0]], ['2, k, 4', [0.0977384, -0.746855, 1.0]], ['2, k, 5', [0.00114236, -0.842068, 1.0]], ['2, k, 6', [-0.077944, -0.83682, 1.0]], ['2, k, 7', [-0.108642, -0.828175, 1.0]], ['2, k, 8', [0.411946, -0.75196, 1.0]], ['2, k, 9', [0.513457, -0.84397, 1.0]], ['2, k, 10', [0.555629, -0.844967, 1.0]], ['2, k, 11', [0.587357, -0.84288, 1.0]], ['2, k, 12', [0.188214, -1.1916, 1.0]], ['2, k, 13', [0.0846331, -1.54164, 1.0]], ['2, k, 14', [-0.0118169, -1.88377, 1.0]], ['2, k, 15', [-0.0328417, -1.88228, 1.0]], ['2, k, 16', [0.330479, -1.18695, 1.0]], ['2, k, 17', [0.456722, -1.52622, 1.0]], ['2, k, 18', [0.57924, -1.85815, 1.0]], ['2, k, 19', [0.586424, -1.85649, 1.0]], ['2, k, 20', [0.253754, -0.730661, 1.0]], ['2, k, 21', [-0.11973, -0.832265, 1.0]], ['2, k, 22', [-0.0511393, -0.823552, 1.0]], ['2, k, 23', [0.613049, -0.848079, 1.0]], ['2, k, 24', [0.629509, -0.810123, 1.0]]]
