[['2, k, 0', [-0.30545, -0.200873, 1.0]], ['2, k, 1', [-0.296022, 0.116038, 1.0]], ['2, k, 2', [-0.285065, 0.424218, 1.0]], ['2, k, 3', [-0.32279, 0.575414, 1.0]], ['2, k, 4', [-0.496958, 0.363804, 1.0]], ['2, k, 5', [-0.600755, 0.175179, 1.0]], ['2, k, 6', [-0.311813, 0.115015, 1.0]], ['2, k, 7', [-0.21634, 0.0952101, 1.0]], ['2, k, 8', [-0.104338, 0.329437, 1.0]], ['2, k, 9', [0.0889555, 0.164035, 1.0]], ['2, k, 10', [0.0324086, -0.0427039, 1.0]], ['2, k, 11', [-0.0486682, -0.0837145, 1.0]], ['2, k, 12', [-0.390565, -0.189915, 1.0]], ['2, k, 13', [-0.379725, -0.59245, 1.0]], ['2, k, 14', [-0.381645, -0.990695, 1.0]], ['2, k, 15', [-0.408447, -1.05664, 1.0]], ['2, k, 16', [-0.211435, -0.206037, 1.0]], ['2, k, 17', [-0.179829, -0.637293, 1.0]], ['2, k, 18', [-0.130666, -1.00775, 1.0]], ['2, k, 19', [-0.13562, -1.07129, 1.0]], ['2, k, 20', [-0.288077, 0.348452, 1.0]], ['2, k, 21', [-0.215459, 0.0948224, 1.0]], ['2, k, 22', [-0.21431, 0.0943167, 1.0]], ['2, k, 23', [-0.0759611, -0.159301, 1.0]], ['2, k, 24', [-0.0836559, -0.0636008, 1.0]]]
[['2, k, 0', [-0.307405, -0.198967, 1.0]], ['2, k, 1', [-0.296874, 0.117209, 1.0]], ['2, k, 2', [-0.28492, 0.425006, 1.0]], ['2, k, 3', [-0.323097, 0.574893, 1.0]], ['2, k, 4', [-0.497675, 0.362418, 1.0]], ['2, k, 5', [-0.599525, 0.170422, 1.0]], ['2, k, 6', [-0.514146, -0.0304285, 1.0]], ['2, k, 7', [-0.486581, -0.0971127, 1.0]], ['2, k, 8', [-0.104655, 0.329619, 1.0]], ['2, k, 9', [0.089291, 0.163852, 1.0]], ['2, k, 10', [0.0162055, -0.0366079, 1.0]], ['2, k, 11', [-0.0377372, -0.0657402, 1.0]], ['2, k, 12', [-0.393211, -0.190098, 1.0]], ['2, k, 13', [-0.378911, -0.592429, 1.0]], ['2, k, 14', [-0.382435, -0.99429, 1.0]], ['2, k, 15', [-0.409186, -1.0586, 1.0]], ['2, k, 16', [-0.213347, -0.202507, 1.0]], ['2, k, 17', [-0.178392, -0.638039, 1.0]], ['2, k, 18', [-0.130114, -1.00705, 1.0]], ['2, k, 19', [-0.135243, -1.06999, 1.0]], ['2, k, 20', [-0.288209, 0.349301, 1.0]], ['2, k, 21', [-0.484747, -0.0967466, 1.0]], ['2, k, 22', [-0.483319, -0.0962641, 1.0]], ['2, k, 23', [-0.0722421, -0.157722, 1.0]], ['2, k, 24', [0.00504558, -0.0647371, 1.0]]]
[['2, k, 0', [-0.307725, -0.199019, 1.0]], ['2, k, 1', [-0.297126, 0.117056, 1.0]], ['2, k, 2', [-0.285098, 0.424629, 1.0]], ['2, k, 3', [-0.323322, 0.574549, 1.0]], ['2, k, 4', [-0.497976, 0.362374, 1.0]], ['2, k, 5', [-0.599808, 0.170445, 1.0]], ['2, k, 6', [-0.514185, -0.0299941, 1.0]], ['2, k, 7', [-0.486539, -0.096541, 1.0]], ['2, k, 8', [-0.104777, 0.329605, 1.0]], ['2, k, 9', [0.0892369, 0.164124, 1.0]], ['2, k, 10', [0.0157338, -0.0360628, 1.0]], ['2, k, 11', [-0.0375884, -0.0654172, 1.0]], ['2, k, 12', [-0.393584, -0.190494, 1.0]], ['2, k, 13', [-0.378826, -0.592215, 1.0]], ['2, k, 14', [-0.382513, -0.994214, 1.0]], ['2, k, 15', [-0.40941, -1.0586, 1.0]], ['2, k, 16', [-0.213689, -0.20223, 1.0]], ['2, k, 17', [-0.178432, -0.638081, 1.0]], ['2, k, 18', [-0.130208, -1.00701, 1.0]], ['2, k, 19', [-0.135175, -1.06995, 1.0]], ['2, k, 20', [-0.28841, 0.348994, 1.0]], ['2, k, 21', [-0.484706, -0.0961771, 1.0]], ['2, k, 22', [-0.484146, -0.0958376, 1.0]], ['2, k, 23', [-0.066194, -0.149113, 1.0]], ['2, k, 24', [0.00663802, -0.0627706, 1.0]]]
[['2, k, 0', [-0.308017, -0.199139, 1.0]], ['2, k, 1', [-0.297423, 0.116798, 1.0]], ['2, k, 2', [-0.285385, 0.424132, 1.0]], ['2, k, 3', [-0.323489, 0.574211, 1.0]], ['2, k, 4', [-0.498146, 0.36222, 1.0]], ['2, k, 5', [-0.600167, 0.170269, 1.0]], ['2, k, 6', [-0.514098, -0.0297168, 1.0]], ['2, k, 7', [-0.486305, -0.0961124, 1.0]], ['2, k, 8', [-0.104853, 0.329597, 1.0]], ['2, k, 9', [0.0890951, 0.164326, 1.0]], ['2, k, 10', [0.0160259, -0.0359069, 1.0]], ['2, k, 11', [-0.0371971, -0.0646806, 1.0]], ['2, k, 12', [-0.393861, -0.190755, 1.0]], ['2, k, 13', [-0.378843, -0.592313, 1.0]], ['2, k, 14', [-0.38277, -0.994403, 1.0]], ['2, k, 15', [-0.40967, -1.0586, 1.0]], ['2, k, 16', [-0.213913, -0.202203, 1.0]], ['2, k, 17', [-0.178916, -0.63708, 1.0]], ['2, k, 18', [-0.130215, -1.007, 1.0]], ['2, k, 19', [-0.135072, -1.06972, 1.0]], ['2, k, 20', [-0.2887, 0.348564, 1.0]], ['2, k, 21', [-0.484472, -0.0957502, 1.0]], ['2, k, 22', [-0.484141, -0.0955527, 1.0]], ['2, k, 23', [-0.0648946, -0.149979, 1.0]], ['2, k, 24', [0.0116103, -0.0539684, 1.0]]]
[['2, k, 0', [-0.308184, -0.199258, 1.0]], ['2, k, 1', [-0.297833, 0.116564, 1.0]], ['2, k, 2', [-0.286061, 0.423772, 1.0]], ['2, k, 3', [-0.323734, 0.573952, 1.0]], ['2, k, 4', [-0.498342, 0.361944, 1.0]], ['2, k, 5', [-0.601547, 0.171147, 1.0]], ['2, k, 6', [-0.51393, -0.0281305, 1.0]], ['2, k, 7', [-0.485623, -0.0942889, 1.0]], ['2, k, 8', [-0.104954, 0.329568, 1.0]], ['2, k, 9', [0.0890324, 0.164434, 1.0]], ['2, k, 10', [0.0164386, -0.0359934, 1.0]], ['2, k, 11', [-0.0367959, -0.0646013, 1.0]], ['2, k, 12', [-0.394069, -0.191252, 1.0]], ['2, k, 13', [-0.378891, -0.592352, 1.0]], ['2, k, 14', [-0.382812, -0.99435, 1.0]], ['2, k, 15', [-0.409842, -1.05894, 1.0]], ['2, k, 16', [-0.214059, -0.20205, 1.0]], ['2, k, 17', [-0.179296, -0.635642, 1.0]], ['2, k, 18', [-0.130493, -1.00729, 1.0]], ['2, k, 19', [-0.135067, -1.06972, 1.0]], ['2, k, 20', [-0.289303, 0.348238, 1.0]], ['2, k, 21', [-0.483793, -0.0939336, 1.0]], ['2, k, 22', [-0.483071, -0.0940988, 1.0]], ['2, k, 23', [-0.0686518, -0.15405, 1.0]], ['2, k, 24', [0.00682438, -0.0621315, 1.0]]]
[['2, k, 0', [-0.308392, -0.199369, 1.0]], ['2, k, 1', [-0.298231, 0.116337, 1.0]], ['2, k, 2', [-0.28664, 0.42341, 1.0]], ['2, k, 3', [-0.324032, 0.573789, 1.0]], ['2, k, 4', [-0.498327, 0.361557, 1.0]], ['2, k, 5', [-0.602119, 0.171171, 1.0]], ['2, k, 6', [-0.513709, -0.0275848, 1.0]], ['2, k, 7', [-0.485139, -0.0935693, 1.0]], ['2, k, 8', [-0.105103, 0.329502, 1.0]], ['2, k, 9', [0.0889236, 0.164562, 1.0]], ['2, k, 10', [0.0165594, -0.0358642, 1.0]], ['2, k, 11', [-0.036517, -0.0647753, 1.0]], ['2, k, 12', [-0.394318, -0.191666, 1.0]], ['2, k, 13', [-0.378897, -0.592721, 1.0]], ['2, k, 14', [-0.382793, -0.994357, 1.0]], ['2, k, 15', [-0.409934, -1.05958, 1.0]], ['2, k, 16', [-0.214239, -0.201927, 1.0]], ['2, k, 17', [-0.179502, -0.635954, 1.0]], ['2, k, 18', [-0.130504, -1.00729, 1.0]], ['2, k, 19', [-0.135057, -1.06969, 1.0]], ['2, k, 20', [-0.289834, 0.347912, 1.0]], ['2, k, 21', [-0.483311, -0.0932168, 1.0]], ['2, k, 22', [-0.482568, -0.0935033, 1.0]], ['2, k, 23', [-0.0722715, -0.157784, 1.0]], ['2, k, 24', [0.0110039, -0.0564786, 1.0]]]
[['2, k, 0', [-0.308681, -0.199605, 1.0]], ['2, k, 1', [-0.298709, 0.116059, 1.0]], ['2, k, 2', [-0.287288, 0.423109, 1.0]], ['2, k, 3', [-0.324277, 0.573314, 1.0]], ['2, k, 4', [-0.498493, 0.361206, 1.0]], ['2, k, 5', [-0.602855, 0.171735, 1.0]], ['2, k, 6', [-0.513098, -0.0267049, 1.0]], ['2, k, 7', [-0.48408, -0.0925834, 1.0]], ['2, k, 8', [-0.105239, 0.329387, 1.0]], ['2, k, 9', [0.0887821, 0.164609, 1.0]], ['2, k, 10', [0.0169892, -0.0360124, 1.0]], ['2, k, 11', [-0.0344448, -0.0641284, 1.0]], ['2, k, 12', [-0.394695, -0.192258, 1.0]], ['2, k, 13', [-0.378794, -0.593295, 1.0]], ['2, k, 14', [-0.382876, -0.994144, 1.0]], ['2, k, 15', [-0.410026, -1.05882, 1.0]], ['2, k, 16', [-0.214385, -0.201909, 1.0]], ['2, k, 17', [-0.179445, -0.635186, 1.0]], ['2, k, 18', [-0.130818, -1.00742, 1.0]], ['2, k, 19', [-0.135053, -1.06969, 1.0]], ['2, k, 20', [-0.290436, 0.347616, 1.0]], ['2, k, 21', [-0.482256, -0.0922344, 1.0]], ['2, k, 22', [-0.480874, -0.0923014, 1.0]], ['2, k, 23', [-0.0685448, -0.15381, 1.0]], ['2, k, 24', [0.0122534, -0.0543397, 1.0]]]
[['2, k, 0', [-0.308889, -0.199814, 1.0]], ['2, k, 1', [-0.299064, 0.115804, 1.0]], ['2, k, 2', [-0.287772, 0.422838, 1.0]], ['2, k, 3', [-0.324505, 0.572804, 1.0]], ['2, k, 4', [-0.498956, 0.360811, 1.0]], ['2, k, 5', [-0.60255, 0.171513, 1.0]], ['2, k, 6', [-0.513321, -0.0268028, 1.0]], ['2, k, 7', [-0.484479, -0.0926402, 1.0]], ['2, k, 8', [-0.105609, 0.329183, 1.0]], ['2, k, 9', [0.0885984, 0.164763, 1.0]], ['2, k, 10', [0.0170661, -0.0356223, 1.0]], ['2, k, 11', [-0.03572, -0.0653679, 1.0]], ['2, k, 12', [-0.394941, -0.192871, 1.0]], ['2, k, 13', [-0.378878, -0.595233, 1.0]], ['2, k, 14', [-0.382905, -0.99423, 1.0]], ['2, k, 15', [-0.410025, -1.05882, 1.0]], ['2, k, 16', [-0.2145, -0.201864, 1.0]], ['2, k, 17', [-0.179329, -0.634782, 1.0]], ['2, k, 18', [-0.130697, -1.00719, 1.0]], ['2, k, 19', [-0.135036, -1.06978, 1.0]], ['2, k, 20', [-0.290887, 0.347348, 1.0]], ['2, k, 21', [-0.482653, -0.0922912, 1.0]], ['2, k, 22', [-0.482102, -0.0928391, 1.0]], ['2, k, 23', [-0.0686127, -0.150454, 1.0]], ['2, k, 24', [0.0184039, -0.0421749, 1.0]]]
[['2, k, 0', [-0.308993, -0.20003, 1.0]], ['2, k, 1', [-0.299405, 0.11558, 1.0]], ['2, k, 2', [-0.288526, 0.422641, 1.0]], ['2, k, 3', [-0.324914, 0.572411, 1.0]], ['2, k, 4', [-0.499314, 0.36047, 1.0]], ['2, k, 5', [-0.60271, 0.171294, 1.0]], ['2, k, 6', [-0.512222, -0.0268947, 1.0]], ['2, k, 7', [-0.48296, -0.09269, 1.0]], ['2, k, 8', [-0.105931, 0.329093, 1.0]], ['2, k, 9', [0.0885007, 0.164797, 1.0]], ['2, k, 10', [0.0162009, -0.0351915, 1.0]], ['2, k, 11', [-0.0348433, -0.0637825, 1.0]], ['2, k, 12', [-0.394976, -0.193192, 1.0]], ['2, k, 13', [-0.378839, -0.595215, 1.0]], ['2, k, 14', [-0.383224, -0.994436, 1.0]], ['2, k, 15', [-0.410344, -1.05891, 1.0]], ['2, k, 16', [-0.214588, -0.201928, 1.0]], ['2, k, 17', [-0.179261, -0.63409, 1.0]], ['2, k, 18', [-0.130777, -1.00726, 1.0]], ['2, k, 19', [-0.135023, -1.06983, 1.0]], ['2, k, 20', [-0.291522, 0.347137, 1.0]], ['2, k, 21', [-0.481139, -0.0923404, 1.0]], ['2, k, 22', [-0.479743, -0.092301, 1.0]], ['2, k, 23', [-0.0684656, -0.150126, 1.0]], ['2, k, 24', [-0.0348859, -0.100408, 1.0]]]
[['2, k, 0', [-0.309179, -0.20023, 1.0]], ['2, k, 1', [-0.299698, 0.115174, 1.0]], ['2, k, 2', [-0.288857, 0.421985, 1.0]], ['2, k, 3', [-0.325346, 0.57153, 1.0]], ['2, k, 4', [-0.499534, 0.359996, 1.0]], ['2, k, 5', [-0.602813, 0.170952, 1.0]], ['2, k, 6', [-0.505587, -0.0255877, 1.0]], ['2, k, 7', [-0.474079, -0.0908359, 1.0]], ['2, k, 8', [-0.106049, 0.32897, 1.0]], ['2, k, 9', [0.0884817, 0.164957, 1.0]], ['2, k, 10', [0.0159427, -0.0347724, 1.0]], ['2, k, 11', [-0.0338381, -0.0640319, 1.0]], ['2, k, 12', [-0.39522, -0.193707, 1.0]], ['2, k, 13', [-0.378923, -0.595188, 1.0]], ['2, k, 14', [-0.382917, -0.993588, 1.0]], ['2, k, 15', [-0.409648, -1.05753, 1.0]], ['2, k, 16', [-0.214677, -0.201926, 1.0]], ['2, k, 17', [-0.17931, -0.634102, 1.0]], ['2, k, 18', [-0.130749, -1.00732, 1.0]], ['2, k, 19', [-0.135046, -1.06988, 1.0]], ['2, k, 20', [-0.291848, 0.346548, 1.0]], ['2, k, 21', [-0.472286, -0.0904923, 1.0]], ['2, k, 22', [-0.469946, -0.0900441, 1.0]], ['2, k, 23', [-0.0685726, -0.150364, 1.0]], ['2, k, 24', [-0.00764825, -0.0767777, 1.0]]]
[['2, k, 0', [-0.309274, -0.200469, 1.0]], ['2, k, 1', [-0.300067, 0.114649, 1.0]], ['2, k, 2', [-0.289693, 0.421011, 1.0]], ['2, k, 3', [-0.325525, 0.571188, 1.0]], ['2, k, 4', [-0.500238, 0.359214, 1.0]], ['2, k, 5', [-0.603267, 0.170745, 1.0]], ['2, k, 6', [-0.505011, -0.0251505, 1.0]], ['2, k, 7', [-0.473161, -0.090184, 1.0]], ['2, k, 8', [-0.106279, 0.328875, 1.0]], ['2, k, 9', [0.0883664, 0.165121, 1.0]], ['2, k, 10', [0.0158547, -0.0345431, 1.0]], ['2, k, 11', [-0.0341971, -0.0635224, 1.0]], ['2, k, 12', [-0.395298, -0.193947, 1.0]], ['2, k, 13', [-0.378972, -0.595296, 1.0]], ['2, k, 14', [-0.382794, -0.993561, 1.0]], ['2, k, 15', [-0.409919, -1.05783, 1.0]], ['2, k, 16', [-0.214744, -0.202081, 1.0]], ['2, k, 17', [-0.179456, -0.63489, 1.0]], ['2, k, 18', [-0.130698, -1.00733, 1.0]], ['2, k, 19', [-0.135056, -1.06983, 1.0]], ['2, k, 20', [-0.292553, 0.345695, 1.0]], ['2, k, 21', [-0.471371, -0.0898428, 1.0]], ['2, k, 22', [-0.469036, -0.0893978, 1.0]], ['2, k, 23', [-0.0685993, -0.150425, 1.0]], ['2, k, 24', [0.00960231, -0.0538523, 1.0]]]
[['2, k, 0', [-0.309268, -0.200814, 1.0]], ['2, k, 1', [-0.300292, 0.114279, 1.0]], ['2, k, 2', [-0.290358, 0.420562, 1.0]], ['2, k, 3', [-0.326058, 0.570745, 1.0]], ['2, k, 4', [-0.500409, 0.35844, 1.0]], ['2, k, 5', [-0.602995, 0.169977, 1.0]], ['2, k, 6', [-0.504269, -0.0257589, 1.0]], ['2, k, 7', [-0.472261, -0.0907403, 1.0]], ['2, k, 8', [-0.106652, 0.328636, 1.0]], ['2, k, 9', [0.0882717, 0.165174, 1.0]], ['2, k, 10', [0.0156029, -0.0342984, 1.0]], ['2, k, 11', [-0.0349227, -0.0623674, 1.0]], ['2, k, 12', [-0.395216, -0.194444, 1.0]], ['2, k, 13', [-0.378934, -0.595639, 1.0]], ['2, k, 14', [-0.382971, -0.993668, 1.0]], ['2, k, 15', [-0.409838, -1.05802, 1.0]], ['2, k, 16', [-0.214755, -0.202215, 1.0]], ['2, k, 17', [-0.179439, -0.635057, 1.0]], ['2, k, 18', [-0.130798, -1.00721, 1.0]], ['2, k, 19', [-0.135092, -1.06981, 1.0]], ['2, k, 20', [-0.293092, 0.345252, 1.0]], ['2, k, 21', [-0.470473, -0.0903968, 1.0]], ['2, k, 22', [-0.468142, -0.0899488, 1.0]], ['2, k, 23', [-0.0683719, -0.149917, 1.0]], ['2, k, 24', [0.00842513, -0.0559431, 1.0]]]
[['2, k, 0', [-0.309329, -0.200956, 1.0]], ['2, k, 1', [-0.300387, 0.113951, 1.0]], ['2, k, 2', [-0.29036, 0.419968, 1.0]], ['2, k, 3', [-0.326565, 0.570312, 1.0]], ['2, k, 4', [-0.501162, 0.358234, 1.0]], ['2, k, 5', [-0.603587, 0.170034, 1.0]], ['2, k, 6', [-0.504489, -0.0245422, 1.0]], ['2, k, 7', [-0.47236, -0.089136, 1.0]], ['2, k, 8', [-0.107068, 0.328682, 1.0]], ['2, k, 9', [0.0882444, 0.165173, 1.0]], ['2, k, 10', [0.0152727, -0.0341166, 1.0]], ['2, k, 11', [-0.0348856, -0.0637624, 1.0]], ['2, k, 12', [-0.395263, -0.194653, 1.0]], ['2, k, 13', [-0.378817, -0.595607, 1.0]], ['2, k, 14', [-0.383009, -0.993784, 1.0]], ['2, k, 15', [-0.4097, -1.05811, 1.0]], ['2, k, 16', [-0.214807, -0.202261, 1.0]], ['2, k, 17', [-0.179497, -0.635215, 1.0]], ['2, k, 18', [-0.130815, -1.00746, 1.0]], ['2, k, 19', [-0.135136, -1.06979, 1.0]], ['2, k, 20', [-0.293135, 0.344725, 1.0]], ['2, k, 21', [-0.470573, -0.0887988, 1.0]], ['2, k, 22', [-0.469617, -0.0890212, 1.0]], ['2, k, 23', [-0.0628563, -0.138225, 1.0]], ['2, k, 24', [0.0297383, -0.0271, 1.0]]]
[['2, k, 0', [-0.309348, -0.201286, 1.0]], ['2, k, 1', [-0.300863, 0.113133, 1.0]], ['2, k, 2', [-0.291586, 0.418641, 1.0]], ['2, k, 3', [-0.326979, 0.569457, 1.0]], ['2, k, 4', [-0.501595, 0.35746, 1.0]], ['2, k, 5', [-0.60276, 0.169587, 1.0]], ['2, k, 6', [-0.504225, -0.0244987, 1.0]], ['2, k, 7', [-0.472284, -0.0889289, 1.0]], ['2, k, 8', [-0.107707, 0.328285, 1.0]], ['2, k, 9', [0.0881227, 0.165069, 1.0]], ['2, k, 10', [0.014948, -0.0341327, 1.0]], ['2, k, 11', [-0.0352101, -0.0622824, 1.0]], ['2, k, 12', [-0.395207, -0.195091, 1.0]], ['2, k, 13', [-0.378585, -0.597395, 1.0]], ['2, k, 14', [-0.382997, -0.993946, 1.0]], ['2, k, 15', [-0.409474, -1.05844, 1.0]], ['2, k, 16', [-0.214848, -0.202426, 1.0]], ['2, k, 17', [-0.178552, -0.641245, 1.0]], ['2, k, 18', [-0.130741, -1.00749, 1.0]], ['2, k, 19', [-0.135177, -1.06977, 1.0]], ['2, k, 20', [-0.294158, 0.343521, 1.0]], ['2, k, 21', [-0.470498, -0.0885926, 1.0]], ['2, k, 22', [-0.469851, -0.089012, 1.0]], ['2, k, 23', [-0.0684108, -0.15351, 1.0]], ['2, k, 24', [0.00702001, -0.0482007, 1.0]]]
[['2, k, 0', [-0.309396, -0.20156, 1.0]], ['2, k, 1', [-0.30105, 0.112501, 1.0]], ['2, k, 2', [-0.291781, 0.417787, 1.0]], ['2, k, 3', [-0.327376, 0.567833, 1.0]], ['2, k, 4', [-0.501976, 0.357234, 1.0]], ['2, k, 5', [-0.602854, 0.169414, 1.0]], ['2, k, 6', [-0.503569, -0.0240492, 1.0]], ['2, k, 7', [-0.471378, -0.0882719, 1.0]], ['2, k, 8', [-0.108404, 0.327636, 1.0]], ['2, k, 9', [0.0879606, 0.165045, 1.0]], ['2, k, 10', [0.0148525, -0.0340081, 1.0]], ['2, k, 11', [-0.0343707, -0.0630321, 1.0]], ['2, k, 12', [-0.395245, -0.195381, 1.0]], ['2, k, 13', [-0.378692, -0.597975, 1.0]], ['2, k, 14', [-0.382948, -0.99391, 1.0]], ['2, k, 15', [-0.409523, -1.05879, 1.0]], ['2, k, 16', [-0.214874, -0.202592, 1.0]], ['2, k, 17', [-0.178483, -0.639919, 1.0]], ['2, k, 18', [-0.130676, -1.00757, 1.0]], ['2, k, 19', [-0.135235, -1.06991, 1.0]], ['2, k, 20', [-0.294362, 0.342714, 1.0]], ['2, k, 21', [-0.469595, -0.0879381, 1.0]], ['2, k, 22', [-0.468614, -0.0882284, 1.0]], ['2, k, 23', [-0.0685719, -0.150446, 1.0]], ['2, k, 24', [-0.00125921, -0.0672051, 1.0]]]
[['2, k, 0', [-0.309219, -0.202271, 1.0]], ['2, k, 1', [-0.301172, 0.11143, 1.0]], ['2, k, 2', [-0.292296, 0.416332, 1.0]], ['2, k, 3', [-0.327782, 0.566208, 1.0]], ['2, k, 4', [-0.502343, 0.356316, 1.0]], ['2, k, 5', [-0.603426, 0.168235, 1.0]], ['2, k, 6', [-0.501501, -0.0241445, 1.0]], ['2, k, 7', [-0.468431, -0.0880077, 1.0]], ['2, k, 8', [-0.108872, 0.326621, 1.0]], ['2, k, 9', [0.0878921, 0.165099, 1.0]], ['2, k, 10', [0.0147103, -0.033828, 1.0]], ['2, k, 11', [-0.0338398, -0.0608231, 1.0]], ['2, k, 12', [-0.395009, -0.196097, 1.0]], ['2, k, 13', [-0.378577, -0.600176, 1.0]], ['2, k, 14', [-0.383418, -0.994328, 1.0]], ['2, k, 15', [-0.410022, -1.05937, 1.0]], ['2, k, 16', [-0.214716, -0.203226, 1.0]], ['2, k, 17', [-0.177995, -0.640119, 1.0]], ['2, k, 18', [-0.130756, -1.00762, 1.0]], ['2, k, 19', [-0.135188, -1.06982, 1.0]], ['2, k, 20', [-0.29477, 0.341349, 1.0]], ['2, k, 21', [-0.466658, -0.0876746, 1.0]], ['2, k, 22', [-0.464346, -0.0872401, 1.0]], ['2, k, 23', [-0.0648695, -0.142909, 1.0]], ['2, k, 24', [0.00879695, -0.0497078, 1.0]]]
[['2, k, 0', [-0.308819, -0.203012, 1.0]], ['2, k, 1', [-0.30118, 0.110557, 1.0]], ['2, k, 2', [-0.29276, 0.415242, 1.0]], ['2, k, 3', [-0.328247, 0.564654, 1.0]], ['2, k, 4', [-0.50272, 0.354929, 1.0]], ['2, k, 5', [-0.603751, 0.167582, 1.0]], ['2, k, 6', [-0.500828, -0.0247146, 1.0]], ['2, k, 7', [-0.467427, -0.0885517, 1.0]], ['2, k, 8', [-0.109211, 0.325912, 1.0]], ['2, k, 9', [0.0878507, 0.165043, 1.0]], ['2, k, 10', [0.0145061, -0.0337257, 1.0]], ['2, k, 11', [-0.0348563, -0.0626843, 1.0]], ['2, k, 12', [-0.394539, -0.196878, 1.0]], ['2, k, 13', [-0.377788, -0.600265, 1.0]], ['2, k, 14', [-0.383204, -0.994353, 1.0]], ['2, k, 15', [-0.409606, -1.0594, 1.0]], ['2, k, 16', [-0.214369, -0.203817, 1.0]], ['2, k, 17', [-0.177439, -0.640643, 1.0]], ['2, k, 18', [-0.130767, -1.00761, 1.0]], ['2, k, 19', [-0.135194, -1.06983, 1.0]], ['2, k, 20', [-0.295109, 0.340311, 1.0]], ['2, k, 21', [-0.465656, -0.0882162, 1.0]], ['2, k, 22', [-0.463346, -0.0877786, 1.0]], ['2, k, 23', [-0.0685691, -0.153705, 1.0]], ['2, k, 24', [0.00508455, -0.0592025, 1.0]]]
[['2, k, 0', [-0.308479, -0.203956, 1.0]], ['2, k, 1', [-0.301127, 0.109546, 1.0]], ['2, k, 2', [-0.292932, 0.41429, 1.0]], ['2, k, 3', [-0.328516, 0.563231, 1.0]], ['2, k, 4', [-0.503248, 0.354194, 1.0]], ['2, k, 5', [-0.60457, 0.166681, 1.0]], ['2, k, 6', [-0.499549, -0.024276, 1.0]], ['2, k, 7', [-0.46545, -0.0876678, 1.0]], ['2, k, 8', [-0.109832, 0.324535, 1.0]], ['2, k, 9', [0.0878077, 0.165042, 1.0]], ['2, k, 10', [0.0144677, -0.0336165, 1.0]], ['2, k, 11', [-0.0342419, -0.0614615, 1.0]], ['2, k, 12', [-0.394152, -0.197927, 1.0]], ['2, k, 13', [-0.37653, -0.601577, 1.0]], ['2, k, 14', [-0.383214, -0.994369, 1.0]], ['2, k, 15', [-0.408752, -1.05922, 1.0]], ['2, k, 16', [-0.214027, -0.204629, 1.0]], ['2, k, 17', [-0.17682, -0.640989, 1.0]], ['2, k, 18', [-0.130975, -1.00748, 1.0]], ['2, k, 19', [-0.135209, -1.06982, 1.0]], ['2, k, 20', [-0.29523, 0.339338, 1.0]], ['2, k, 21', [-0.463686, -0.0873355, 1.0]], ['2, k, 22', [-0.461385, -0.0869022, 1.0]], ['2, k, 23', [-0.0615255, -0.139785, 1.0]], ['2, k, 24', [0.0135175, -0.0425321, 1.0]]]
[['2, k, 0', [-0.305303, -0.208181, 1.0]], ['2, k, 1', [-0.300209, 0.105428, 1.0]], ['2, k, 2', [-0.294018, 0.409298, 1.0]], ['2, k, 3', [-0.329379, 0.556072, 1.0]], ['2, k, 4', [-0.504924, 0.346687, 1.0]], ['2, k, 5', [-0.605979, 0.162539, 1.0]], ['2, k, 6', [-0.493346, -0.0240718, 1.0]], ['2, k, 7', [-0.456714, -0.0860208, 1.0]], ['2, k, 8', [-0.111735, 0.321538, 1.0]], ['2, k, 9', [0.0872517, 0.164169, 1.0]], ['2, k, 10', [0.0138411, -0.0334552, 1.0]], ['2, k, 11', [-0.0345195, -0.0616842, 1.0]], ['2, k, 12', [-0.390912, -0.202753, 1.0]], ['2, k, 13', [-0.375328, -0.603019, 1.0]], ['2, k, 14', [-0.382599, -0.995719, 1.0]], ['2, k, 15', [-0.409114, -1.06036, 1.0]], ['2, k, 16', [-0.210835, -0.208007, 1.0]], ['2, k, 17', [-0.17414, -0.640649, 1.0]], ['2, k, 18', [-0.130993, -1.00745, 1.0]], ['2, k, 19', [-0.135283, -1.06969, 1.0]], ['2, k, 20', [-0.29576, 0.334567, 1.0]], ['2, k, 21', [-0.454979, -0.0856939, 1.0]], ['2, k, 22', [-0.452715, -0.0852675, 1.0]], ['2, k, 23', [-0.0634663, -0.141981, 1.0]], ['2, k, 24', [0.0333354, -0.0271833, 1.0]]]
