[['2, k, 0', [-0.179335, -0.330881, 1.0]], ['2, k, 1', [-0.175102, -0.0411708, 1.0]], ['2, k, 2', [-0.16995, 0.242304, 1.0]], ['2, k, 3', [-0.170194, 0.360436, 1.0]], ['2, k, 4', [-0.344879, 0.15461, 1.0]], ['2, k, 5', [-0.404741, 0.0220453, 1.0]], ['2, k, 6', [-0.452045, -0.0658461, 1.0]], ['2, k, 7', [-0.471599, -0.0954748, 1.0]], ['2, k, 8', [-0.00797819, 0.149415, 1.0]], ['2, k, 9', [0.0801222, 0.0324702, 1.0]], ['2, k, 10', [0.11202, -0.0817669, 1.0]], ['2, k, 11', [0.129015, -0.0829921, 1.0]], ['2, k, 12', [-0.253633, -0.325298, 1.0]], ['2, k, 13', [-0.324586, -0.621633, 1.0]], ['2, k, 14', [-0.312924, -0.749436, 1.0]], ['2, k, 15', [-0.31539, -0.864959, 1.0]], ['2, k, 16', [-0.100295, -0.327738, 1.0]], ['2, k, 17', [-0.0527482, -0.625834, 1.0]], ['2, k, 18', [-0.0401986, -0.748973, 1.0]], ['2, k, 19', [-0.0296109, -0.863846, 1.0]], ['2, k, 20', [-0.171402, 0.172364, 1.0]], ['2, k, 21', [-0.47525, -0.104891, 1.0]], ['2, k, 22', [-0.513625, -0.0860506, 1.0]], ['2, k, 23', [0.14042, -0.0858784, 1.0]], ['2, k, 24', [0.188714, -0.0675205, 1.0]]]
[['2, k, 0', [-0.177662, -0.343818, 1.0]], ['2, k, 1', [-0.181626, -0.0695658, 1.0]], ['2, k, 2', [-0.185243, 0.196584, 1.0]], ['2, k, 3', [-0.185269, 0.30344, 1.0]], ['2, k, 4', [-0.35361, 0.114345, 1.0]], ['2, k, 5', [-0.435914, -0.0454314, 1.0]], ['2, k, 6', [-0.448025, -0.148672, 1.0]], ['2, k, 7', [-0.46482, -0.195507, 1.0]], ['2, k, 8', [-0.0193308, 0.118594, 1.0]], ['2, k, 9', [0.0683948, -0.00552939, 1.0]], ['2, k, 10', [0.107427, -0.104065, 1.0]], ['2, k, 11', [0.1357, -0.175076, 1.0]], ['2, k, 12', [-0.252604, -0.340583, 1.0]], ['2, k, 13', [-0.293632, -0.602753, 1.0]], ['2, k, 14', [-0.336929, -0.860936, 1.0]], ['2, k, 15', [-0.32781, -0.971642, 1.0]], ['2, k, 16', [-0.0981125, -0.338279, 1.0]], ['2, k, 17', [-0.0538218, -0.611562, 1.0]], ['2, k, 18', [0.00549772, -0.877033, 1.0]], ['2, k, 19', [0.00368207, -0.935804, 1.0]], ['2, k, 20', [-0.184495, 0.130957, 1.0]], ['2, k, 21', [-0.457954, -0.209568, 1.0]], ['2, k, 22', [-0.382526, -0.198069, 1.0]], ['2, k, 23', [0.159762, -0.183581, 1.0]], ['2, k, 24', [0.186275, -0.156, 1.0]]]
[['2, k, 0', [-0.178361, -0.351509, 1.0]], ['2, k, 1', [-0.181919, -0.080687, 1.0]], ['2, k, 2', [-0.184645, 0.182854, 1.0]], ['2, k, 3', [-0.185747, 0.286395, 1.0]], ['2, k, 4', [-0.354067, 0.106035, 1.0]], ['2, k, 5', [-0.431548, -0.0635685, 1.0]], ['2, k, 6', [-0.461588, -0.159723, 1.0]], ['2, k, 7', [-0.477972, -0.211855, 1.0]], ['2, k, 8', [-0.0207503, 0.10237, 1.0]], ['2, k, 9', [0.0694016, -0.01847, 1.0]], ['2, k, 10', [0.107001, -0.123757, 1.0]], ['2, k, 11', [0.133007, -0.196241, 1.0]], ['2, k, 12', [-0.253361, -0.347614, 1.0]], ['2, k, 13', [-0.297485, -0.602773, 1.0]], ['2, k, 14', [-0.335648, -0.866088, 1.0]], ['2, k, 15', [-0.329696, -0.978602, 1.0]], ['2, k, 16', [-0.0987531, -0.34643, 1.0]], ['2, k, 17', [-0.0507836, -0.617635, 1.0]], ['2, k, 18', [0.00609724, -0.880357, 1.0]], ['2, k, 19', [-0.00338215, -0.992738, 1.0]], ['2, k, 20', [-0.184155, 0.117846, 1.0]], ['2, k, 21', [-0.477043, -0.223843, 1.0]], ['2, k, 22', [-0.411295, -0.215251, 1.0]], ['2, k, 23', [0.145943, -0.209593, 1.0]], ['2, k, 24', [0.181608, -0.172124, 1.0]]]
[['2, k, 0', [-0.17735, -0.365059, 1.0]], ['2, k, 1', [-0.181776, -0.0975162, 1.0]], ['2, k, 2', [-0.185292, 0.163748, 1.0]], ['2, k, 3', [-0.186488, 0.26818, 1.0]], ['2, k, 4', [-0.353157, 0.0766963, 1.0]], ['2, k, 5', [-0.432962, -0.0674939, 1.0]], ['2, k, 6', [-0.461994, -0.166303, 1.0]], ['2, k, 7', [-0.480231, -0.231019, 1.0]], ['2, k, 8', [-0.0212967, 0.0861709, 1.0]], ['2, k, 9', [0.072846, -0.0485642, 1.0]], ['2, k, 10', [0.125782, -0.147485, 1.0]], ['2, k, 11', [0.137368, -0.219009, 1.0]], ['2, k, 12', [-0.253189, -0.361621, 1.0]], ['2, k, 13', [-0.300757, -0.606852, 1.0]], ['2, k, 14', [-0.341619, -0.863614, 1.0]], ['2, k, 15', [-0.331183, -0.976087, 1.0]], ['2, k, 16', [-0.0970101, -0.359239, 1.0]], ['2, k, 17', [-0.0470204, -0.624807, 1.0]], ['2, k, 18', [-0.0100273, -0.930263, 1.0]], ['2, k, 19', [-0.0123495, -0.989291, 1.0]], ['2, k, 20', [-0.184601, 0.0992543, 1.0]], ['2, k, 21', [-0.479661, -0.243219, 1.0]], ['2, k, 22', [-0.410983, -0.234704, 1.0]], ['2, k, 23', [0.146727, -0.230601, 1.0]], ['2, k, 24', [0.19144, -0.203639, 1.0]]]
[['2, k, 0', [-0.172383, -0.379955, 1.0]], ['2, k, 1', [-0.180089, -0.113444, 1.0]], ['2, k, 2', [-0.186506, 0.145711, 1.0]], ['2, k, 3', [-0.186962, 0.251141, 1.0]], ['2, k, 4', [-0.353773, 0.0628646, 1.0]], ['2, k, 5', [-0.439352, -0.0827668, 1.0]], ['2, k, 6', [-0.489565, -0.190674, 1.0]], ['2, k, 7', [-0.484974, -0.251897, 1.0]], ['2, k, 8', [-0.0224172, 0.0679527, 1.0]], ['2, k, 9', [0.0731463, -0.0640563, 1.0]], ['2, k, 10', [0.128232, -0.168889, 1.0]], ['2, k, 11', [0.138697, -0.240351, 1.0]], ['2, k, 12', [-0.247882, -0.378, 1.0]], ['2, k, 13', [-0.303494, -0.611458, 1.0]], ['2, k, 14', [-0.347611, -0.859999, 1.0]], ['2, k, 15', [-0.332872, -0.971983, 1.0]], ['2, k, 16', [-0.0924924, -0.372405, 1.0]], ['2, k, 17', [-0.0452978, -0.630135, 1.0]], ['2, k, 18', [-0.00443114, -0.888034, 1.0]], ['2, k, 19', [-0.00701568, -0.948157, 1.0]], ['2, k, 20', [-0.185066, 0.0818588, 1.0]], ['2, k, 21', [-0.473917, -0.262008, 1.0]], ['2, k, 22', [-0.422607, -0.255953, 1.0]], ['2, k, 23', [0.1497, -0.254218, 1.0]], ['2, k, 24', [0.192102, -0.230085, 1.0]]]
[['2, k, 0', [-0.169503, -0.394332, 1.0]], ['2, k, 1', [-0.178199, -0.132306, 1.0]], ['2, k, 2', [-0.185896, 0.124259, 1.0]], ['2, k, 3', [-0.18699, 0.228504, 1.0]], ['2, k, 4', [-0.353308, 0.0404239, 1.0]], ['2, k, 5', [-0.446284, -0.10892, 1.0]], ['2, k, 6', [-0.490813, -0.198268, 1.0]], ['2, k, 7', [-0.490432, -0.272568, 1.0]], ['2, k, 8', [-0.0231004, 0.0473623, 1.0]], ['2, k, 9', [0.0699274, -0.0933126, 1.0]], ['2, k, 10', [0.121864, -0.184539, 1.0]], ['2, k, 11', [0.134715, -0.265401, 1.0]], ['2, k, 12', [-0.244774, -0.393, 1.0]], ['2, k, 13', [-0.307564, -0.62091, 1.0]], ['2, k, 14', [-0.346106, -0.868213, 1.0]], ['2, k, 15', [-0.344888, -0.929053, 1.0]], ['2, k, 16', [-0.0899445, -0.385749, 1.0]], ['2, k, 17', [-0.0391161, -0.637123, 1.0]], ['2, k, 18', [-0.00442488, -0.886683, 1.0]], ['2, k, 19', [0.00282902, -0.998495, 1.0]], ['2, k, 20', [-0.184148, 0.0608559, 1.0]], ['2, k, 21', [-0.477136, -0.2869, 1.0]], ['2, k, 22', [-0.427538, -0.281087, 1.0]], ['2, k, 23', [0.13411, -0.283555, 1.0]], ['2, k, 24', [0.189174, -0.263718, 1.0]]]
[['2, k, 0', [-0.173159, -0.405487, 1.0]], ['2, k, 1', [-0.181896, -0.146795, 1.0]], ['2, k, 2', [-0.189378, 0.106846, 1.0]], ['2, k, 3', [-0.187782, 0.211096, 1.0]], ['2, k, 4', [-0.354107, 0.0295518, 1.0]], ['2, k, 5', [-0.447337, -0.119695, 1.0]], ['2, k, 6', [-0.49165, -0.224708, 1.0]], ['2, k, 7', [-0.481424, -0.297549, 1.0]], ['2, k, 8', [-0.0238991, 0.0347975, 1.0]], ['2, k, 9', [0.0703853, -0.110213, 1.0]], ['2, k, 10', [0.121029, -0.21375, 1.0]], ['2, k, 11', [0.133321, -0.289678, 1.0]], ['2, k, 12', [-0.250447, -0.402653, 1.0]], ['2, k, 13', [-0.309728, -0.628048, 1.0]], ['2, k, 14', [-0.350339, -0.868717, 1.0]], ['2, k, 15', [-0.333096, -0.980026, 1.0]], ['2, k, 16', [-0.0914885, -0.398694, 1.0]], ['2, k, 17', [-0.0360861, -0.641929, 1.0]], ['2, k, 18', [-0.00390331, -0.887116, 1.0]], ['2, k, 19', [0.00325469, -0.998688, 1.0]], ['2, k, 20', [-0.187715, 0.044145, 1.0]], ['2, k, 21', [-0.46326, -0.31226, 1.0]], ['2, k, 22', [-0.401789, -0.304295, 1.0]], ['2, k, 23', [0.141045, -0.303073, 1.0]], ['2, k, 24', [0.189621, -0.276579, 1.0]]]
[['2, k, 0', [-0.172235, -0.417422, 1.0]], ['2, k, 1', [-0.180254, -0.162403, 1.0]], ['2, k, 2', [-0.186926, 0.0874449, 1.0]], ['2, k, 3', [-0.188865, 0.190176, 1.0]], ['2, k, 4', [-0.355594, 0.00536637, 1.0]], ['2, k, 5', [-0.447302, -0.13589, 1.0]], ['2, k, 6', [-0.493315, -0.246061, 1.0]], ['2, k, 7', [-0.489392, -0.321216, 1.0]], ['2, k, 8', [-0.0249974, 0.00824335, 1.0]], ['2, k, 9', [0.0676849, -0.131504, 1.0]], ['2, k, 10', [0.121449, -0.244388, 1.0]], ['2, k, 11', [0.130705, -0.314992, 1.0]], ['2, k, 12', [-0.251071, -0.414501, 1.0]], ['2, k, 13', [-0.31442, -0.640888, 1.0]], ['2, k, 14', [-0.35275, -0.878137, 1.0]], ['2, k, 15', [-0.33022, -0.988387, 1.0]], ['2, k, 16', [-0.0890801, -0.410122, 1.0]], ['2, k, 17', [-0.0329714, -0.643802, 1.0]], ['2, k, 18', [-0.00202608, -0.885538, 1.0]], ['2, k, 19', [-0.00526764, -0.946446, 1.0]], ['2, k, 20', [-0.185476, 0.0256895, 1.0]], ['2, k, 21', [-0.482057, -0.334098, 1.0]], ['2, k, 22', [-0.4262, -0.324791, 1.0]], ['2, k, 23', [0.133806, -0.33253, 1.0]], ['2, k, 24', [0.17906, -0.292192, 1.0]]]
[['2, k, 0', [-0.176217, -0.433925, 1.0]], ['2, k, 1', [-0.182347, -0.179344, 1.0]], ['2, k, 2', [-0.188312, 0.0677323, 1.0]], ['2, k, 3', [-0.18959, 0.170477, 1.0]], ['2, k, 4', [-0.356594, -0.0131735, 1.0]], ['2, k, 5', [-0.451946, -0.172131, 1.0]], ['2, k, 6', [-0.500398, -0.285824, 1.0]], ['2, k, 7', [-0.488946, -0.344602, 1.0]], ['2, k, 8', [-0.0257378, -0.0126843, 1.0]], ['2, k, 9', [0.0630483, -0.143039, 1.0]], ['2, k, 10', [0.122378, -0.268328, 1.0]], ['2, k, 11', [0.130653, -0.338297, 1.0]], ['2, k, 12', [-0.254973, -0.42988, 1.0]], ['2, k, 13', [-0.317117, -0.639086, 1.0]], ['2, k, 14', [-0.351272, -0.876089, 1.0]], ['2, k, 15', [-0.350871, -0.940217, 1.0]], ['2, k, 16', [-0.0931217, -0.427311, 1.0]], ['2, k, 17', [-0.0291857, -0.645864, 1.0]], ['2, k, 18', [-0.00269037, -0.88464, 1.0]], ['2, k, 19', [-0.00635089, -0.948608, 1.0]], ['2, k, 20', [-0.186956, 0.00736394, 1.0]], ['2, k, 21', [-0.477533, -0.35927, 1.0]], ['2, k, 22', [-0.419419, -0.347008, 1.0]], ['2, k, 23', [0.137676, -0.356508, 1.0]], ['2, k, 24', [0.178856, -0.321615, 1.0]]]
[['2, k, 0', [-0.179053, -0.433692, 1.0]], ['2, k, 1', [-0.185269, -0.18642, 1.0]], ['2, k, 2', [-0.190696, 0.0532994, 1.0]], ['2, k, 3', [-0.190618, 0.151149, 1.0]], ['2, k, 4', [-0.356525, -0.0285678, 1.0]], ['2, k, 5', [-0.455742, -0.186958, 1.0]], ['2, k, 6', [-0.503669, -0.30426, 1.0]], ['2, k, 7', [-0.493658, -0.364288, 1.0]], ['2, k, 8', [-0.0278233, -0.0222171, 1.0]], ['2, k, 9', [0.0621465, -0.175007, 1.0]], ['2, k, 10', [0.117536, -0.291023, 1.0]], ['2, k, 11', [0.126515, -0.363487, 1.0]], ['2, k, 12', [-0.258536, -0.429476, 1.0]], ['2, k, 13', [-0.33766, -0.605511, 1.0]], ['2, k, 14', [-0.344418, -0.864017, 1.0]], ['2, k, 15', [-0.330203, -0.974503, 1.0]], ['2, k, 16', [-0.0952408, -0.427304, 1.0]], ['2, k, 17', [0.00598011, -0.59903, 1.0]], ['2, k, 18', [-0.00730671, -0.867605, 1.0]], ['2, k, 19', [-0.0104154, -0.932599, 1.0]], ['2, k, 20', [-0.189498, -0.00534149, 1.0]], ['2, k, 21', [-0.480552, -0.382793, 1.0]], ['2, k, 22', [-0.427381, -0.360391, 1.0]], ['2, k, 23', [0.136938, -0.377878, 1.0]], ['2, k, 24', [0.174521, -0.341243, 1.0]]]
[['2, k, 0', [-0.183823, -0.445805, 1.0]], ['2, k, 1', [-0.189496, -0.206971, 1.0]], ['2, k, 2', [-0.193126, 0.0277138, 1.0]], ['2, k, 3', [-0.191643, 0.127841, 1.0]], ['2, k, 4', [-0.355084, -0.0530443, 1.0]], ['2, k, 5', [-0.457851, -0.211264, 1.0]], ['2, k, 6', [-0.500987, -0.331321, 1.0]], ['2, k, 7', [-0.497941, -0.38656, 1.0]], ['2, k, 8', [-0.0320968, -0.0452824, 1.0]], ['2, k, 9', [0.0631596, -0.191873, 1.0]], ['2, k, 10', [0.116551, -0.305582, 1.0]], ['2, k, 11', [0.128325, -0.384965, 1.0]], ['2, k, 12', [-0.261528, -0.439833, 1.0]], ['2, k, 13', [-0.340401, -0.612453, 1.0]], ['2, k, 14', [-0.338308, -0.886494, 1.0]], ['2, k, 15', [-0.33742, -0.952217, 1.0]], ['2, k, 16', [-0.101948, -0.441162, 1.0]], ['2, k, 17', [0.0077691, -0.606487, 1.0]], ['2, k, 18', [-0.00803866, -0.876681, 1.0]], ['2, k, 19', [-0.0109801, -0.942384, 1.0]], ['2, k, 20', [-0.192497, -0.030554, 1.0]], ['2, k, 21', [-0.484406, -0.402967, 1.0]], ['2, k, 22', [-0.453652, -0.38816, 1.0]], ['2, k, 23', [0.138413, -0.399317, 1.0]], ['2, k, 24', [0.176045, -0.369937, 1.0]]]
[['2, k, 0', [-0.184687, -0.462621, 1.0]], ['2, k, 1', [-0.19021, -0.222415, 1.0]], ['2, k, 2', [-0.194151, 0.0140543, 1.0]], ['2, k, 3', [-0.192038, 0.112318, 1.0]], ['2, k, 4', [-0.35626, -0.0659228, 1.0]], ['2, k, 5', [-0.457898, -0.228967, 1.0]], ['2, k, 6', [-0.503158, -0.347111, 1.0]], ['2, k, 7', [-0.49421, -0.405684, 1.0]], ['2, k, 8', [-0.0333995, -0.0604845, 1.0]], ['2, k, 9', [0.0544359, -0.207995, 1.0]], ['2, k, 10', [0.122292, -0.356274, 1.0]], ['2, k, 11', [0.12603, -0.406785, 1.0]], ['2, k, 12', [-0.2606, -0.457553, 1.0]], ['2, k, 13', [-0.345429, -0.619901, 1.0]], ['2, k, 14', [-0.338438, -0.889476, 1.0]], ['2, k, 15', [-0.338036, -0.955518, 1.0]], ['2, k, 16', [-0.104348, -0.456683, 1.0]], ['2, k, 17', [0.010805, -0.61117, 1.0]], ['2, k, 18', [-0.00826197, -0.880986, 1.0]], ['2, k, 19', [-0.0116882, -0.947011, 1.0]], ['2, k, 20', [-0.193405, -0.0444747, 1.0]], ['2, k, 21', [-0.473495, -0.427249, 1.0]], ['2, k, 22', [-0.441183, -0.405758, 1.0]], ['2, k, 23', [0.13301, -0.421534, 1.0]], ['2, k, 24', [0.181182, -0.391995, 1.0]]]
[['2, k, 0', [-0.186716, -0.47851, 1.0]], ['2, k, 1', [-0.192229, -0.239738, 1.0]], ['2, k, 2', [-0.196371, -0.00426086, 1.0]], ['2, k, 3', [-0.193548, 0.0941915, 1.0]], ['2, k, 4', [-0.357015, -0.0882313, 1.0]], ['2, k, 5', [-0.461957, -0.252544, 1.0]], ['2, k, 6', [-0.502598, -0.371048, 1.0]], ['2, k, 7', [-0.496193, -0.423082, 1.0]], ['2, k, 8', [-0.0343057, -0.0812067, 1.0]], ['2, k, 9', [0.0511008, -0.238974, 1.0]], ['2, k, 10', [0.120792, -0.361999, 1.0]], ['2, k, 11', [0.124964, -0.427041, 1.0]], ['2, k, 12', [-0.262298, -0.473195, 1.0]], ['2, k, 13', [-0.351083, -0.622849, 1.0]], ['2, k, 14', [-0.34467, -0.870835, 1.0]], ['2, k, 15', [-0.343794, -0.93714, 1.0]], ['2, k, 16', [-0.106643, -0.472317, 1.0]], ['2, k, 17', [0.0129303, -0.616642, 1.0]], ['2, k, 18', [-0.00895127, -0.882233, 1.0]], ['2, k, 19', [-0.0119955, -0.948363, 1.0]], ['2, k, 20', [-0.195562, -0.0626409, 1.0]], ['2, k, 21', [-0.480029, -0.442076, 1.0]], ['2, k, 22', [-0.430247, -0.419641, 1.0]], ['2, k, 23', [0.135805, -0.443022, 1.0]], ['2, k, 24', [0.178321, -0.40852, 1.0]]]
[['2, k, 0', [-0.181703, -0.494979, 1.0]], ['2, k, 1', [-0.189572, -0.257746, 1.0]], ['2, k, 2', [-0.196267, -0.0241121, 1.0]], ['2, k, 3', [-0.193831, 0.0754043, 1.0]], ['2, k, 4', [-0.357641, -0.104589, 1.0]], ['2, k, 5', [-0.463491, -0.269402, 1.0]], ['2, k, 6', [-0.508902, -0.39006, 1.0]], ['2, k, 7', [-0.493761, -0.440456, 1.0]], ['2, k, 8', [-0.0356344, -0.0932847, 1.0]], ['2, k, 9', [0.0492533, -0.269764, 1.0]], ['2, k, 10', [0.117674, -0.380666, 1.0]], ['2, k, 11', [0.122376, -0.444326, 1.0]], ['2, k, 12', [-0.255163, -0.493333, 1.0]], ['2, k, 13', [-0.354448, -0.626947, 1.0]], ['2, k, 14', [-0.34862, -0.866561, 1.0]], ['2, k, 15', [-0.347638, -0.933032, 1.0]], ['2, k, 16', [-0.103539, -0.485231, 1.0]], ['2, k, 17', [0.00649188, -0.631196, 1.0]], ['2, k, 18', [0.0189665, -0.885906, 1.0]], ['2, k, 19', [0.0156347, -0.951935, 1.0]], ['2, k, 20', [-0.194795, -0.0820061, 1.0]], ['2, k, 21', [-0.473421, -0.463167, 1.0]], ['2, k, 22', [-0.427252, -0.433612, 1.0]], ['2, k, 23', [0.132016, -0.458164, 1.0]], ['2, k, 24', [0.173906, -0.419125, 1.0]]]
[['2, k, 0', [-0.183413, -0.506359, 1.0]], ['2, k, 1', [-0.193212, -0.272134, 1.0]], ['2, k, 2', [-0.202267, -0.0422808, 1.0]], ['2, k, 3', [-0.196271, 0.0572852, 1.0]], ['2, k, 4', [-0.359691, -0.125409, 1.0]], ['2, k, 5', [-0.471118, -0.286475, 1.0]], ['2, k, 6', [-0.512268, -0.412266, 1.0]], ['2, k, 7', [-0.49506, -0.456804, 1.0]], ['2, k, 8', [-0.0382898, -0.118858, 1.0]], ['2, k, 9', [0.0544263, -0.289595, 1.0]], ['2, k, 10', [0.116438, -0.392499, 1.0]], ['2, k, 11', [0.121393, -0.463448, 1.0]], ['2, k, 12', [-0.256489, -0.50417, 1.0]], ['2, k, 13', [-0.358564, -0.629376, 1.0]], ['2, k, 14', [-0.349528, -0.863295, 1.0]], ['2, k, 15', [-0.348311, -0.931493, 1.0]], ['2, k, 16', [-0.105811, -0.496605, 1.0]], ['2, k, 17', [0.00698071, -0.630393, 1.0]], ['2, k, 18', [0.00305099, -0.956764, 1.0]], ['2, k, 19', [0.000131876, -1.02406, 1.0]], ['2, k, 20', [-0.200165, -0.09918, 1.0]], ['2, k, 21', [-0.460221, -0.498276, 1.0]], ['2, k, 22', [-0.441957, -0.46407, 1.0]], ['2, k, 23', [0.125758, -0.481697, 1.0]], ['2, k, 24', [0.168876, -0.444614, 1.0]]]
[['2, k, 0', [-0.186594, -0.530118, 1.0]], ['2, k, 1', [-0.195251, -0.294306, 1.0]], ['2, k, 2', [-0.20289, -0.0610891, 1.0]], ['2, k, 3', [-0.197199, 0.0391879, 1.0]], ['2, k, 4', [-0.360185, -0.141507, 1.0]], ['2, k, 5', [-0.469335, -0.307011, 1.0]], ['2, k, 6', [-0.51107, -0.430496, 1.0]], ['2, k, 7', [-0.496957, -0.473069, 1.0]], ['2, k, 8', [-0.0381594, -0.13378, 1.0]], ['2, k, 9', [0.0543029, -0.299325, 1.0]], ['2, k, 10', [0.114074, -0.405708, 1.0]], ['2, k, 11', [0.126778, -0.480927, 1.0]], ['2, k, 12', [-0.258439, -0.525136, 1.0]], ['2, k, 13', [-0.360851, -0.644826, 1.0]], ['2, k, 14', [-0.365777, -0.891412, 1.0]], ['2, k, 15', [-0.364044, -0.958838, 1.0]], ['2, k, 16', [-0.110397, -0.522729, 1.0]], ['2, k, 17', [0.0101098, -0.642554, 1.0]], ['2, k, 18', [-0.00959901, -0.944647, 1.0]], ['2, k, 19', [0.00752122, -1.04024, 1.0]], ['2, k, 20', [-0.201164, -0.118975, 1.0]], ['2, k, 21', [-0.465785, -0.505267, 1.0]], ['2, k, 22', [-0.445338, -0.491504, 1.0]], ['2, k, 23', [0.142117, -0.49571, 1.0]], ['2, k, 24', [0.169756, -0.465161, 1.0]]]
[['2, k, 0', [-0.188328, -0.541479, 1.0]], ['2, k, 1', [-0.197007, -0.309751, 1.0]], ['2, k, 2', [-0.20448, -0.0815223, 1.0]], ['2, k, 3', [-0.198028, 0.0179828, 1.0]], ['2, k, 4', [-0.360698, -0.159537, 1.0]], ['2, k, 5', [-0.472503, -0.323971, 1.0]], ['2, k, 6', [-0.512362, -0.446482, 1.0]], ['2, k, 7', [-0.49504, -0.48944, 1.0]], ['2, k, 8', [-0.039654, -0.154374, 1.0]], ['2, k, 9', [0.0500422, -0.306196, 1.0]], ['2, k, 10', [0.105806, -0.450923, 1.0]], ['2, k, 11', [0.126198, -0.499848, 1.0]], ['2, k, 12', [-0.260757, -0.536329, 1.0]], ['2, k, 13', [-0.359718, -0.64764, 1.0]], ['2, k, 14', [-0.360321, -0.891681, 1.0]], ['2, k, 15', [-0.359175, -0.959474, 1.0]], ['2, k, 16', [-0.11151, -0.534012, 1.0]], ['2, k, 17', [0.00380897, -0.651015, 1.0]], ['2, k, 18', [-0.0101125, -0.942272, 1.0]], ['2, k, 19', [-0.0130757, -1.00972, 1.0]], ['2, k, 20', [-0.20283, -0.138116, 1.0]], ['2, k, 21', [-0.473006, -0.512267, 1.0]], ['2, k, 22', [-0.435252, -0.483854, 1.0]], ['2, k, 23', [0.142076, -0.51351, 1.0]], ['2, k, 24', [0.174605, -0.486778, 1.0]]]
[['2, k, 0', [-0.180424, -0.57259, 1.0]], ['2, k, 1', [-0.193102, -0.338608, 1.0]], ['2, k, 2', [-0.204153, -0.107273, 1.0]], ['2, k, 3', [-0.198705, -0.0067072, 1.0]], ['2, k, 4', [-0.361333, -0.177192, 1.0]], ['2, k, 5', [-0.469405, -0.345513, 1.0]], ['2, k, 6', [-0.515267, -0.470218, 1.0]], ['2, k, 7', [-0.497662, -0.509653, 1.0]], ['2, k, 8', [-0.0413995, -0.173364, 1.0]], ['2, k, 9', [0.0487071, -0.33313, 1.0]], ['2, k, 10', [0.109202, -0.464036, 1.0]], ['2, k, 11', [0.128406, -0.518637, 1.0]], ['2, k, 12', [-0.250808, -0.572114, 1.0]], ['2, k, 13', [-0.367427, -0.655739, 1.0]], ['2, k, 14', [-0.336185, -0.889866, 1.0]], ['2, k, 15', [-0.335354, -0.95732, 1.0]], ['2, k, 16', [-0.105591, -0.559938, 1.0]], ['2, k, 17', [0.00959068, -0.659624, 1.0]], ['2, k, 18', [-0.00112322, -0.895243, 1.0]], ['2, k, 19', [-0.00415976, -0.962492, 1.0]], ['2, k, 20', [-0.201655, -0.164724, 1.0]], ['2, k, 21', [-0.47436, -0.529892, 1.0]], ['2, k, 22', [-0.435742, -0.503706, 1.0]], ['2, k, 23', [0.15093, -0.538209, 1.0]], ['2, k, 24', [0.17424, -0.504934, 1.0]]]
[['2, k, 0', [-0.18038, -0.580842, 1.0]], ['2, k, 1', [-0.193701, -0.352435, 1.0]], ['2, k, 2', [-0.205884, -0.127833, 1.0]], ['2, k, 3', [-0.198993, -0.0286378, 1.0]], ['2, k, 4', [-0.36207, -0.197396, 1.0]], ['2, k, 5', [-0.472103, -0.366041, 1.0]], ['2, k, 6', [-0.514478, -0.491996, 1.0]], ['2, k, 7', [-0.496966, -0.529094, 1.0]], ['2, k, 8', [-0.0421541, -0.192843, 1.0]], ['2, k, 9', [0.0470286, -0.346957, 1.0]], ['2, k, 10', [0.110517, -0.475332, 1.0]], ['2, k, 11', [0.13057, -0.53865, 1.0]], ['2, k, 12', [-0.251687, -0.578562, 1.0]], ['2, k, 13', [-0.366394, -0.658041, 1.0]], ['2, k, 14', [-0.326202, -0.937862, 1.0]], ['2, k, 15', [-0.325052, -1.0054, 1.0]], ['2, k, 16', [-0.104508, -0.56993, 1.0]], ['2, k, 17', [0.0101369, -0.66804, 1.0]], ['2, k, 18', [-0.0133129, -0.945375, 1.0]], ['2, k, 19', [-0.0157025, -1.01272, 1.0]], ['2, k, 20', [-0.203051, -0.183523, 1.0]], ['2, k, 21', [-0.457946, -0.569844, 1.0]], ['2, k, 22', [-0.458115, -0.519163, 1.0]], ['2, k, 23', [0.147469, -0.553252, 1.0]], ['2, k, 24', [0.182054, -0.541728, 1.0]]]
