[['2, k, 0', [-0.340978, -0.263708, 1.0]], ['2, k, 1', [-0.346554, 0.0665629, 1.0]], ['2, k, 2', [-0.349745, 0.387352, 1.0]], ['2, k, 3', [-0.365952, 0.5479, 1.0]], ['2, k, 4', [-0.551167, 0.288576, 1.0]], ['2, k, 5', [-0.595984, -0.012016, 1.0]], ['2, k, 6', [-0.632688, -0.264634, 1.0]], ['2, k, 7', [-0.623134, -0.310138, 1.0]], ['2, k, 8', [-0.166746, 0.279703, 1.0]], ['2, k, 9', [-0.093923, -0.0137255, 1.0]], ['2, k, 10', [-0.0792408, -0.268663, 1.0]], ['2, k, 11', [-0.0796408, -0.330388, 1.0]], ['2, k, 12', [-0.423416, -0.257396, 1.0]], ['2, k, 13', [-0.415824, -0.646007, 1.0]], ['2, k, 14', [-0.414584, -1.04289, 1.0]], ['2, k, 15', [-0.429199, -1.09375, 1.0]], ['2, k, 16', [-0.247887, -0.261841, 1.0]], ['2, k, 17', [-0.225605, -0.688887, 1.0]], ['2, k, 18', [-0.185345, -1.03833, 1.0]], ['2, k, 19', [-0.182129, -1.0957, 1.0]], ['2, k, 20', [-0.349353, 0.308527, 1.0]], ['2, k, 21', [-0.623, -0.371948, 1.0]], ['2, k, 22', [-0.55821, -0.341762, 1.0]], ['2, k, 23', [-0.0757964, -0.394066, 1.0]], ['2, k, 24', [-0.138496, -0.362331, 1.0]]]
[['2, k, 0', [-0.342332, -0.261399, 1.0]], ['2, k, 1', [-0.347446, 0.0675603, 1.0]], ['2, k, 2', [-0.350532, 0.387677, 1.0]], ['2, k, 3', [-0.366794, 0.548063, 1.0]], ['2, k, 4', [-0.551832, 0.28862, 1.0]], ['2, k, 5', [-0.59631, -0.0112834, 1.0]], ['2, k, 6', [-0.633063, -0.263175, 1.0]], ['2, k, 7', [-0.623779, -0.309421, 1.0]], ['2, k, 8', [-0.16692, 0.279384, 1.0]], ['2, k, 9', [-0.0943274, -0.0117973, 1.0]], ['2, k, 10', [-0.079567, -0.265932, 1.0]], ['2, k, 11', [-0.0798407, -0.330291, 1.0]], ['2, k, 12', [-0.424611, -0.255671, 1.0]], ['2, k, 13', [-0.410688, -0.647417, 1.0]], ['2, k, 14', [-0.413531, -1.03832, 1.0]], ['2, k, 15', [-0.429638, -1.09389, 1.0]], ['2, k, 16', [-0.249719, -0.258816, 1.0]], ['2, k, 17', [-0.22603, -0.689422, 1.0]], ['2, k, 18', [-0.184808, -1.04004, 1.0]], ['2, k, 19', [-0.182154, -1.09716, 1.0]], ['2, k, 20', [-0.350125, 0.308965, 1.0]], ['2, k, 21', [-0.618821, -0.371559, 1.0]], ['2, k, 22', [-0.558313, -0.34266, 1.0]], ['2, k, 23', [-0.0757273, -0.39379, 1.0]], ['2, k, 24', [-0.138052, -0.362355, 1.0]]]
[['2, k, 0', [-0.342446, -0.261331, 1.0]], ['2, k, 1', [-0.347484, 0.0676183, 1.0]], ['2, k, 2', [-0.350491, 0.387709, 1.0]], ['2, k, 3', [-0.36689, 0.548121, 1.0]], ['2, k, 4', [-0.551882, 0.28846, 1.0]], ['2, k, 5', [-0.596496, -0.0111409, 1.0]], ['2, k, 6', [-0.633081, -0.263005, 1.0]], ['2, k, 7', [-0.624623, -0.30979, 1.0]], ['2, k, 8', [-0.16701, 0.279419, 1.0]], ['2, k, 9', [-0.0943473, -0.0117968, 1.0]], ['2, k, 10', [-0.079601, -0.265873, 1.0]], ['2, k, 11', [-0.0798344, -0.33018, 1.0]], ['2, k, 12', [-0.424729, -0.25572, 1.0]], ['2, k, 13', [-0.411727, -0.647207, 1.0]], ['2, k, 14', [-0.413145, -1.03839, 1.0]], ['2, k, 15', [-0.429697, -1.09409, 1.0]], ['2, k, 16', [-0.249851, -0.258592, 1.0]], ['2, k, 17', [-0.226155, -0.688887, 1.0]], ['2, k, 18', [-0.184999, -1.04014, 1.0]], ['2, k, 19', [-0.182119, -1.09718, 1.0]], ['2, k, 20', [-0.350107, 0.309004, 1.0]], ['2, k, 21', [-0.620113, -0.373274, 1.0]], ['2, k, 22', [-0.559413, -0.342661, 1.0]], ['2, k, 23', [-0.0758417, -0.394383, 1.0]], ['2, k, 24', [-0.137876, -0.362078, 1.0]]]
[['2, k, 0', [-0.342651, -0.261335, 1.0]], ['2, k, 1', [-0.347591, 0.0676293, 1.0]], ['2, k, 2', [-0.350512, 0.387703, 1.0]], ['2, k, 3', [-0.366972, 0.548161, 1.0]], ['2, k, 4', [-0.551895, 0.288346, 1.0]], ['2, k, 5', [-0.596696, -0.0110453, 1.0]], ['2, k, 6', [-0.63306, -0.262895, 1.0]], ['2, k, 7', [-0.625406, -0.310948, 1.0]], ['2, k, 8', [-0.167025, 0.279423, 1.0]], ['2, k, 9', [-0.0943664, -0.0117974, 1.0]], ['2, k, 10', [-0.0796008, -0.26582, 1.0]], ['2, k, 11', [-0.0798091, -0.330709, 1.0]], ['2, k, 12', [-0.42503, -0.255906, 1.0]], ['2, k, 13', [-0.411948, -0.647224, 1.0]], ['2, k, 14', [-0.413116, -1.03882, 1.0]], ['2, k, 15', [-0.429715, -1.09412, 1.0]], ['2, k, 16', [-0.249993, -0.258508, 1.0]], ['2, k, 17', [-0.226186, -0.688885, 1.0]], ['2, k, 18', [-0.185025, -1.04023, 1.0]], ['2, k, 19', [-0.18213, -1.09715, 1.0]], ['2, k, 20', [-0.350148, 0.309004, 1.0]], ['2, k, 21', [-0.6201, -0.373902, 1.0]], ['2, k, 22', [-0.558215, -0.342977, 1.0]], ['2, k, 23', [-0.0774406, -0.395487, 1.0]], ['2, k, 24', [-0.137991, -0.362303, 1.0]]]
[['2, k, 0', [-0.342844, -0.261196, 1.0]], ['2, k, 1', [-0.347637, 0.0676631, 1.0]], ['2, k, 2', [-0.350487, 0.387674, 1.0]], ['2, k, 3', [-0.367111, 0.548195, 1.0]], ['2, k, 4', [-0.552407, 0.288462, 1.0]], ['2, k, 5', [-0.596673, -0.0109249, 1.0]], ['2, k, 6', [-0.633224, -0.262695, 1.0]], ['2, k, 7', [-0.626136, -0.310661, 1.0]], ['2, k, 8', [-0.167151, 0.279424, 1.0]], ['2, k, 9', [-0.0943955, -0.0117993, 1.0]], ['2, k, 10', [-0.0795333, -0.265785, 1.0]], ['2, k, 11', [-0.0795334, -0.329695, 1.0]], ['2, k, 12', [-0.425132, -0.25588, 1.0]], ['2, k, 13', [-0.412229, -0.647165, 1.0]], ['2, k, 14', [-0.413186, -1.03894, 1.0]], ['2, k, 15', [-0.429747, -1.09413, 1.0]], ['2, k, 16', [-0.250375, -0.258153, 1.0]], ['2, k, 17', [-0.226264, -0.688729, 1.0]], ['2, k, 18', [-0.185283, -1.04045, 1.0]], ['2, k, 19', [-0.182208, -1.09738, 1.0]], ['2, k, 20', [-0.350146, 0.308996, 1.0]], ['2, k, 21', [-0.619135, -0.376455, 1.0]], ['2, k, 22', [-0.560149, -0.343075, 1.0]], ['2, k, 23', [-0.0766622, -0.394177, 1.0]], ['2, k, 24', [-0.137643, -0.36231, 1.0]]]
[['2, k, 0', [-0.342902, -0.261192, 1.0]], ['2, k, 1', [-0.347693, 0.0676864, 1.0]], ['2, k, 2', [-0.35052, 0.387691, 1.0]], ['2, k, 3', [-0.367314, 0.548201, 1.0]], ['2, k, 4', [-0.552604, 0.288341, 1.0]], ['2, k, 5', [-0.59669, -0.0107406, 1.0]], ['2, k, 6', [-0.633065, -0.262493, 1.0]], ['2, k, 7', [-0.625197, -0.310442, 1.0]], ['2, k, 8', [-0.167172, 0.279418, 1.0]], ['2, k, 9', [-0.0944252, -0.01178, 1.0]], ['2, k, 10', [-0.0795402, -0.265703, 1.0]], ['2, k, 11', [-0.0795468, -0.328946, 1.0]], ['2, k, 12', [-0.425171, -0.25592, 1.0]], ['2, k, 13', [-0.41266, -0.646725, 1.0]], ['2, k, 14', [-0.413349, -1.03795, 1.0]], ['2, k, 15', [-0.429749, -1.09413, 1.0]], ['2, k, 16', [-0.250457, -0.258091, 1.0]], ['2, k, 17', [-0.226256, -0.68874, 1.0]], ['2, k, 18', [-0.185415, -1.04025, 1.0]], ['2, k, 19', [-0.182223, -1.0975, 1.0]], ['2, k, 20', [-0.350186, 0.309017, 1.0]], ['2, k, 21', [-0.61871, -0.372726, 1.0]], ['2, k, 22', [-0.557924, -0.342748, 1.0]], ['2, k, 23', [-0.0781229, -0.39366, 1.0]], ['2, k, 24', [-0.13802, -0.362298, 1.0]]]
[['2, k, 0', [-0.342962, -0.261222, 1.0]], ['2, k, 1', [-0.347723, 0.0676909, 1.0]], ['2, k, 2', [-0.350527, 0.3877, 1.0]], ['2, k, 3', [-0.36753, 0.548269, 1.0]], ['2, k, 4', [-0.552627, 0.288328, 1.0]], ['2, k, 5', [-0.596763, -0.0105978, 1.0]], ['2, k, 6', [-0.632993, -0.262321, 1.0]], ['2, k, 7', [-0.625715, -0.310381, 1.0]], ['2, k, 8', [-0.167293, 0.279353, 1.0]], ['2, k, 9', [-0.0944717, -0.0117725, 1.0]], ['2, k, 10', [-0.0795337, -0.265631, 1.0]], ['2, k, 11', [-0.079181, -0.329742, 1.0]], ['2, k, 12', [-0.425237, -0.256039, 1.0]], ['2, k, 13', [-0.413062, -0.646611, 1.0]], ['2, k, 14', [-0.413304, -1.03786, 1.0]], ['2, k, 15', [-0.429756, -1.09414, 1.0]], ['2, k, 16', [-0.250502, -0.258079, 1.0]], ['2, k, 17', [-0.226231, -0.688834, 1.0]], ['2, k, 18', [-0.185487, -1.04046, 1.0]], ['2, k, 19', [-0.182179, -1.09751, 1.0]], ['2, k, 20', [-0.350197, 0.309026, 1.0]], ['2, k, 21', [-0.623564, -0.37186, 1.0]], ['2, k, 22', [-0.55786, -0.343737, 1.0]], ['2, k, 23', [-0.0767819, -0.394111, 1.0]], ['2, k, 24', [-0.137993, -0.362308, 1.0]]]
[['2, k, 0', [-0.342994, -0.261326, 1.0]], ['2, k, 1', [-0.347799, 0.0676832, 1.0]], ['2, k, 2', [-0.350681, 0.387764, 1.0]], ['2, k, 3', [-0.367619, 0.548325, 1.0]], ['2, k, 4', [-0.552757, 0.288195, 1.0]], ['2, k, 5', [-0.596836, -0.0102737, 1.0]], ['2, k, 6', [-0.633056, -0.261935, 1.0]], ['2, k, 7', [-0.626304, -0.311485, 1.0]], ['2, k, 8', [-0.167377, 0.279296, 1.0]], ['2, k, 9', [-0.0944899, -0.0115803, 1.0]], ['2, k, 10', [-0.0795437, -0.265353, 1.0]], ['2, k, 11', [-0.0782905, -0.329242, 1.0]], ['2, k, 12', [-0.425311, -0.256397, 1.0]], ['2, k, 13', [-0.413075, -0.646633, 1.0]], ['2, k, 14', [-0.413359, -1.03794, 1.0]], ['2, k, 15', [-0.429784, -1.09399, 1.0]], ['2, k, 16', [-0.250499, -0.258083, 1.0]], ['2, k, 17', [-0.22618, -0.689156, 1.0]], ['2, k, 18', [-0.185548, -1.0405, 1.0]], ['2, k, 19', [-0.182201, -1.09744, 1.0]], ['2, k, 20', [-0.350329, 0.309069, 1.0]], ['2, k, 21', [-0.618252, -0.372806, 1.0]], ['2, k, 22', [-0.560818, -0.343447, 1.0]], ['2, k, 23', [-0.0778836, -0.394511, 1.0]], ['2, k, 24', [-0.138486, -0.362516, 1.0]]]
[['2, k, 0', [-0.342986, -0.261305, 1.0]], ['2, k, 1', [-0.347917, 0.0677844, 1.0]], ['2, k, 2', [-0.351071, 0.387963, 1.0]], ['2, k, 3', [-0.367819, 0.548459, 1.0]], ['2, k, 4', [-0.55281, 0.288141, 1.0]], ['2, k, 5', [-0.597097, -0.00992966, 1.0]], ['2, k, 6', [-0.633151, -0.261549, 1.0]], ['2, k, 7', [-0.62623, -0.310862, 1.0]], ['2, k, 8', [-0.167406, 0.279343, 1.0]], ['2, k, 9', [-0.0945136, -0.0114995, 1.0]], ['2, k, 10', [-0.0794016, -0.265225, 1.0]], ['2, k, 11', [-0.0786068, -0.328873, 1.0]], ['2, k, 12', [-0.425304, -0.256415, 1.0]], ['2, k, 13', [-0.413345, -0.646324, 1.0]], ['2, k, 14', [-0.413512, -1.03742, 1.0]], ['2, k, 15', [-0.429205, -1.09396, 1.0]], ['2, k, 16', [-0.250441, -0.257917, 1.0]], ['2, k, 17', [-0.226298, -0.688839, 1.0]], ['2, k, 18', [-0.185493, -1.04053, 1.0]], ['2, k, 19', [-0.18225, -1.09736, 1.0]], ['2, k, 20', [-0.350642, 0.309246, 1.0]], ['2, k, 21', [-0.622141, -0.371551, 1.0]], ['2, k, 22', [-0.558387, -0.344207, 1.0]], ['2, k, 23', [-0.0779294, -0.393599, 1.0]], ['2, k, 24', [-0.137383, -0.362094, 1.0]]]
[['2, k, 0', [-0.343006, -0.261281, 1.0]], ['2, k, 1', [-0.347937, 0.0678396, 1.0]], ['2, k, 2', [-0.351067, 0.388031, 1.0]], ['2, k, 3', [-0.367922, 0.548545, 1.0]], ['2, k, 4', [-0.552842, 0.287947, 1.0]], ['2, k, 5', [-0.597519, -0.00955224, 1.0]], ['2, k, 6', [-0.632884, -0.261184, 1.0]], ['2, k, 7', [-0.627553, -0.310782, 1.0]], ['2, k, 8', [-0.167445, 0.279355, 1.0]], ['2, k, 9', [-0.0945574, -0.011061, 1.0]], ['2, k, 10', [-0.0790569, -0.264756, 1.0]], ['2, k, 11', [-0.077715, -0.328891, 1.0]], ['2, k, 12', [-0.425322, -0.256429, 1.0]], ['2, k, 13', [-0.413673, -0.645756, 1.0]], ['2, k, 14', [-0.413626, -1.03753, 1.0]], ['2, k, 15', [-0.429225, -1.09391, 1.0]], ['2, k, 16', [-0.25046, -0.257856, 1.0]], ['2, k, 17', [-0.226251, -0.688699, 1.0]], ['2, k, 18', [-0.185582, -1.04046, 1.0]], ['2, k, 19', [-0.182235, -1.09763, 1.0]], ['2, k, 20', [-0.350646, 0.309313, 1.0]], ['2, k, 21', [-0.623302, -0.374425, 1.0]], ['2, k, 22', [-0.563181, -0.341578, 1.0]], ['2, k, 23', [-0.0752391, -0.393648, 1.0]], ['2, k, 24', [-0.136891, -0.361779, 1.0]]]
[['2, k, 0', [-0.343129, -0.261286, 1.0]], ['2, k, 1', [-0.348097, 0.0679299, 1.0]], ['2, k, 2', [-0.351279, 0.388234, 1.0]], ['2, k, 3', [-0.367995, 0.548618, 1.0]], ['2, k, 4', [-0.552833, 0.287995, 1.0]], ['2, k, 5', [-0.597742, -0.00797165, 1.0]], ['2, k, 6', [-0.633531, -0.259433, 1.0]], ['2, k, 7', [-0.628037, -0.30666, 1.0]], ['2, k, 8', [-0.167489, 0.279444, 1.0]], ['2, k, 9', [-0.0947234, -0.0109159, 1.0]], ['2, k, 10', [-0.0783049, -0.264643, 1.0]], ['2, k, 11', [-0.0779475, -0.327045, 1.0]], ['2, k, 12', [-0.425572, -0.256585, 1.0]], ['2, k, 13', [-0.413726, -0.645763, 1.0]], ['2, k, 14', [-0.413651, -1.03755, 1.0]], ['2, k, 15', [-0.429266, -1.09387, 1.0]], ['2, k, 16', [-0.250494, -0.257812, 1.0]], ['2, k, 17', [-0.226255, -0.688712, 1.0]], ['2, k, 18', [-0.185481, -1.04072, 1.0]], ['2, k, 19', [-0.182147, -1.09784, 1.0]], ['2, k, 20', [-0.350846, 0.309485, 1.0]], ['2, k, 21', [-0.622891, -0.369507, 1.0]], ['2, k, 22', [-0.562324, -0.340634, 1.0]], ['2, k, 23', [-0.0780287, -0.392045, 1.0]], ['2, k, 24', [-0.13825, -0.358107, 1.0]]]
[['2, k, 0', [-0.343085, -0.261315, 1.0]], ['2, k, 1', [-0.348156, 0.0679632, 1.0]], ['2, k, 2', [-0.351638, 0.388425, 1.0]], ['2, k, 3', [-0.368293, 0.548913, 1.0]], ['2, k, 4', [-0.552827, 0.287939, 1.0]], ['2, k, 5', [-0.59898, -0.0075702, 1.0]], ['2, k, 6', [-0.635002, -0.258822, 1.0]], ['2, k, 7', [-0.629717, -0.30621, 1.0]], ['2, k, 8', [-0.167558, 0.27952, 1.0]], ['2, k, 9', [-0.0945857, -0.00963532, 1.0]], ['2, k, 10', [-0.0766169, -0.263408, 1.0]], ['2, k, 11', [-0.0785983, -0.327001, 1.0]], ['2, k, 12', [-0.425487, -0.256784, 1.0]], ['2, k, 13', [-0.409034, -0.648074, 1.0]], ['2, k, 14', [-0.413569, -1.03799, 1.0]], ['2, k, 15', [-0.429254, -1.09383, 1.0]], ['2, k, 16', [-0.250365, -0.257766, 1.0]], ['2, k, 17', [-0.226251, -0.688743, 1.0]], ['2, k, 18', [-0.185468, -1.04067, 1.0]], ['2, k, 19', [-0.182218, -1.0979, 1.0]], ['2, k, 20', [-0.351113, 0.309629, 1.0]], ['2, k, 21', [-0.62581, -0.367669, 1.0]], ['2, k, 22', [-0.564273, -0.337714, 1.0]], ['2, k, 23', [-0.0790392, -0.391168, 1.0]], ['2, k, 24', [-0.139276, -0.355601, 1.0]]]
[['2, k, 0', [-0.342991, -0.261173, 1.0]], ['2, k, 1', [-0.348168, 0.0681036, 1.0]], ['2, k, 2', [-0.351716, 0.388526, 1.0]], ['2, k, 3', [-0.368421, 0.549155, 1.0]], ['2, k, 4', [-0.553171, 0.288417, 1.0]], ['2, k, 5', [-0.601556, -0.0064908, 1.0]], ['2, k, 6', [-0.638736, -0.257266, 1.0]], ['2, k, 7', [-0.633498, -0.304498, 1.0]], ['2, k, 8', [-0.167578, 0.279524, 1.0]], ['2, k, 9', [-0.0943764, -0.00733358, 1.0]], ['2, k, 10', [-0.0759708, -0.261032, 1.0]], ['2, k, 11', [-0.078606, -0.324646, 1.0]], ['2, k, 12', [-0.425312, -0.256711, 1.0]], ['2, k, 13', [-0.410323, -0.647056, 1.0]], ['2, k, 14', [-0.413502, -1.03771, 1.0]], ['2, k, 15', [-0.429338, -1.09393, 1.0]], ['2, k, 16', [-0.25027, -0.257488, 1.0]], ['2, k, 17', [-0.226186, -0.688998, 1.0]], ['2, k, 18', [-0.18557, -1.04071, 1.0]], ['2, k, 19', [-0.182305, -1.09783, 1.0]], ['2, k, 20', [-0.351178, 0.309745, 1.0]], ['2, k, 21', [-0.632222, -0.367395, 1.0]], ['2, k, 22', [-0.566005, -0.337697, 1.0]], ['2, k, 23', [-0.0837789, -0.389066, 1.0]], ['2, k, 24', [-0.143038, -0.354053, 1.0]]]
[['2, k, 0', [-0.342986, -0.261179, 1.0]], ['2, k, 1', [-0.348206, 0.0682095, 1.0]], ['2, k, 2', [-0.35177, 0.388806, 1.0]], ['2, k, 3', [-0.368574, 0.54949, 1.0]], ['2, k, 4', [-0.553052, 0.288699, 1.0]], ['2, k, 5', [-0.603263, -0.000988342, 1.0]], ['2, k, 6', [-0.641366, -0.250986, 1.0]], ['2, k, 7', [-0.633366, -0.302527, 1.0]], ['2, k, 8', [-0.167806, 0.279786, 1.0]], ['2, k, 9', [-0.0943176, -0.0047973, 1.0]], ['2, k, 10', [-0.0760214, -0.258184, 1.0]], ['2, k, 11', [-0.0796781, -0.323167, 1.0]], ['2, k, 12', [-0.425333, -0.256785, 1.0]], ['2, k, 13', [-0.410824, -0.646785, 1.0]], ['2, k, 14', [-0.413615, -1.03794, 1.0]], ['2, k, 15', [-0.429287, -1.09409, 1.0]], ['2, k, 16', [-0.250193, -0.257397, 1.0]], ['2, k, 17', [-0.226201, -0.68923, 1.0]], ['2, k, 18', [-0.18564, -1.04062, 1.0]], ['2, k, 19', [-0.182323, -1.09786, 1.0]], ['2, k, 20', [-0.351234, 0.30998, 1.0]], ['2, k, 21', [-0.627825, -0.363621, 1.0]], ['2, k, 22', [-0.566648, -0.331691, 1.0]], ['2, k, 23', [-0.0882303, -0.38704, 1.0]], ['2, k, 24', [-0.148424, -0.351845, 1.0]]]
[['2, k, 0', [-0.342973, -0.261074, 1.0]], ['2, k, 1', [-0.348172, 0.0683183, 1.0]], ['2, k, 2', [-0.35165, 0.388907, 1.0]], ['2, k, 3', [-0.368769, 0.550066, 1.0]], ['2, k, 4', [-0.553058, 0.289054, 1.0]], ['2, k, 5', [-0.606139, 0.00359654, 1.0]], ['2, k, 6', [-0.644909, -0.245102, 1.0]], ['2, k, 7', [-0.636485, -0.298982, 1.0]], ['2, k, 8', [-0.167945, 0.27994, 1.0]], ['2, k, 9', [-0.0947913, 0.00535071, 1.0]], ['2, k, 10', [-0.0765498, -0.247106, 1.0]], ['2, k, 11', [-0.0800219, -0.319196, 1.0]], ['2, k, 12', [-0.425327, -0.256772, 1.0]], ['2, k, 13', [-0.411085, -0.647018, 1.0]], ['2, k, 14', [-0.413412, -1.03794, 1.0]], ['2, k, 15', [-0.429319, -1.09407, 1.0]], ['2, k, 16', [-0.250144, -0.257061, 1.0]], ['2, k, 17', [-0.226155, -0.689259, 1.0]], ['2, k, 18', [-0.185598, -1.04057, 1.0]], ['2, k, 19', [-0.182308, -1.09769, 1.0]], ['2, k, 20', [-0.351144, 0.310086, 1.0]], ['2, k, 21', [-0.628172, -0.359785, 1.0]], ['2, k, 22', [-0.568405, -0.326948, 1.0]], ['2, k, 23', [-0.0921817, -0.380817, 1.0]], ['2, k, 24', [-0.146483, -0.346946, 1.0]]]
[['2, k, 0', [-0.342966, -0.260952, 1.0]], ['2, k, 1', [-0.348345, 0.0686477, 1.0]], ['2, k, 2', [-0.352054, 0.389372, 1.0]], ['2, k, 3', [-0.369028, 0.550683, 1.0]], ['2, k, 4', [-0.553139, 0.289995, 1.0]], ['2, k, 5', [-0.610269, 0.00900926, 1.0]], ['2, k, 6', [-0.64701, -0.236852, 1.0]], ['2, k, 7', [-0.637886, -0.292056, 1.0]], ['2, k, 8', [-0.168208, 0.280352, 1.0]], ['2, k, 9', [-0.0946077, 0.010554, 1.0]], ['2, k, 10', [-0.0767137, -0.242485, 1.0]], ['2, k, 11', [-0.0793599, -0.313545, 1.0]], ['2, k, 12', [-0.42533, -0.256719, 1.0]], ['2, k, 13', [-0.411784, -0.646569, 1.0]], ['2, k, 14', [-0.41325, -1.03742, 1.0]], ['2, k, 15', [-0.429371, -1.09406, 1.0]], ['2, k, 16', [-0.250109, -0.256861, 1.0]], ['2, k, 17', [-0.226084, -0.689091, 1.0]], ['2, k, 18', [-0.185664, -1.04035, 1.0]], ['2, k, 19', [-0.182333, -1.09772, 1.0]], ['2, k, 20', [-0.351491, 0.310527, 1.0]], ['2, k, 21', [-0.628648, -0.351201, 1.0]], ['2, k, 22', [-0.567975, -0.319416, 1.0]], ['2, k, 23', [-0.0926903, -0.375716, 1.0]], ['2, k, 24', [-0.150621, -0.342303, 1.0]]]
[['2, k, 0', [-0.342955, -0.261002, 1.0]], ['2, k, 1', [-0.348407, 0.0688779, 1.0]], ['2, k, 2', [-0.352156, 0.39008, 1.0]], ['2, k, 3', [-0.369044, 0.551558, 1.0]], ['2, k, 4', [-0.553069, 0.290797, 1.0]], ['2, k, 5', [-0.61398, 0.0147306, 1.0]], ['2, k, 6', [-0.648121, -0.226461, 1.0]], ['2, k, 7', [-0.639117, -0.282979, 1.0]], ['2, k, 8', [-0.168211, 0.280656, 1.0]], ['2, k, 9', [-0.093931, 0.0166223, 1.0]], ['2, k, 10', [-0.0761931, -0.234928, 1.0]], ['2, k, 11', [-0.0810211, -0.304515, 1.0]], ['2, k, 12', [-0.425375, -0.256867, 1.0]], ['2, k, 13', [-0.41198, -0.646668, 1.0]], ['2, k, 14', [-0.412998, -1.03755, 1.0]], ['2, k, 15', [-0.429381, -1.09407, 1.0]], ['2, k, 16', [-0.249998, -0.256821, 1.0]], ['2, k, 17', [-0.226112, -0.688969, 1.0]], ['2, k, 18', [-0.185667, -1.0403, 1.0]], ['2, k, 19', [-0.182313, -1.09766, 1.0]], ['2, k, 20', [-0.351589, 0.311103, 1.0]], ['2, k, 21', [-0.62792, -0.337355, 1.0]], ['2, k, 22', [-0.568245, -0.307487, 1.0]], ['2, k, 23', [-0.0915227, -0.364034, 1.0]], ['2, k, 24', [-0.151151, -0.332996, 1.0]]]
[['2, k, 0', [-0.343027, -0.261041, 1.0]], ['2, k, 1', [-0.348562, 0.0691851, 1.0]], ['2, k, 2', [-0.352213, 0.391015, 1.0]], ['2, k, 3', [-0.369435, 0.552751, 1.0]], ['2, k, 4', [-0.553178, 0.292667, 1.0]], ['2, k, 5', [-0.617955, 0.0207161, 1.0]], ['2, k, 6', [-0.648954, -0.215472, 1.0]], ['2, k, 7', [-0.643122, -0.276918, 1.0]], ['2, k, 8', [-0.168374, 0.28101, 1.0]], ['2, k, 9', [-0.0923113, 0.0313369, 1.0]], ['2, k, 10', [-0.0759303, -0.228235, 1.0]], ['2, k, 11', [-0.0858854, -0.299101, 1.0]], ['2, k, 12', [-0.425508, -0.256944, 1.0]], ['2, k, 13', [-0.412197, -0.647012, 1.0]], ['2, k, 14', [-0.413443, -1.04006, 1.0]], ['2, k, 15', [-0.429407, -1.09409, 1.0]], ['2, k, 16', [-0.250015, -0.256844, 1.0]], ['2, k, 17', [-0.226072, -0.689006, 1.0]], ['2, k, 18', [-0.185495, -1.04055, 1.0]], ['2, k, 19', [-0.182218, -1.09766, 1.0]], ['2, k, 20', [-0.35169, 0.311866, 1.0]], ['2, k, 21', [-0.623258, -0.323551, 1.0]], ['2, k, 22', [-0.538284, -0.297342, 1.0]], ['2, k, 23', [-0.0982725, -0.358152, 1.0]], ['2, k, 24', [-0.175661, -0.320562, 1.0]]]
[['2, k, 0', [-0.342999, -0.261043, 1.0]], ['2, k, 1', [-0.348767, 0.0699236, 1.0]], ['2, k, 2', [-0.352954, 0.393061, 1.0]], ['2, k, 3', [-0.369466, 0.553367, 1.0]], ['2, k, 4', [-0.552977, 0.292605, 1.0]], ['2, k, 5', [-0.622389, 0.0321667, 1.0]], ['2, k, 6', [-0.65174, -0.196753, 1.0]], ['2, k, 7', [-0.646469, -0.261896, 1.0]], ['2, k, 8', [-0.16877, 0.281714, 1.0]], ['2, k, 9', [-0.091767, 0.038777, 1.0]], ['2, k, 10', [-0.0765642, -0.215281, 1.0]], ['2, k, 11', [-0.08638, -0.286361, 1.0]], ['2, k, 12', [-0.425565, -0.257014, 1.0]], ['2, k, 13', [-0.412289, -0.6465, 1.0]], ['2, k, 14', [-0.413501, -1.04105, 1.0]], ['2, k, 15', [-0.429446, -1.09415, 1.0]], ['2, k, 16', [-0.249819, -0.256762, 1.0]], ['2, k, 17', [-0.226001, -0.689106, 1.0]], ['2, k, 18', [-0.185381, -1.04053, 1.0]], ['2, k, 19', [-0.181888, -1.09744, 1.0]], ['2, k, 20', [-0.352277, 0.313558, 1.0]], ['2, k, 21', [-0.626482, -0.306124, 1.0]], ['2, k, 22', [-0.537149, -0.281432, 1.0]], ['2, k, 23', [-0.0932833, -0.33791, 1.0]], ['2, k, 24', [-0.173355, -0.310429, 1.0]]]
