[['2, k, 0', [0.147829, -0.2794733, 1.0]], ['2, k, 1', [0.1739951, 0.02835876, 1.0]], ['2, k, 2', [0.1980196, 0.3253316, 1.0]], ['2, k, 3', [0.1872369, 0.4812439, 1.0]], ['2, k, 4', [-0.002763673, 0.2092416, 1.0]], ['2, k, 5', [-0.07550285, -0.05265777, 1.0]], ['2, k, 6', [-0.1292102, -0.03334881, 1.0]], ['2, k, 7', [-0.1492866, -0.04752405, 1.0]], ['2, k, 8', [0.3781556, 0.2151179, 1.0]], ['2, k, 9', [0.4700944, -0.011497, 1.0]], ['2, k, 10', [0.3948031, -0.07396264, 1.0]], ['2, k, 11', [0.3706338, -0.1368742, 1.0]], ['2, k, 12', [0.04860014, -0.271194, 1.0]], ['2, k, 13', [-0.03011636, -0.321834, 1.0]], ['2, k, 14', [0.08416534, -0.6967438, 1.0]], ['2, k, 15', [0.06615677, -0.7539378, 1.0]], ['2, k, 16', [0.241607, -0.2781385, 1.0]], ['2, k, 17', [0.3438563, -0.3004382, 1.0]], ['2, k, 18', [0.3107826, -0.6827298, 1.0]], ['2, k, 19', [0.333223, -0.7547221, 1.0]], ['2, k, 20', [0.192341, 0.2524519, 1.0]], ['2, k, 21', [-0.1915766, -0.02040352, 1.0]], ['2, k, 22', [-0.1771365, -0.003316398, 1.0]], ['2, k, 23', [0.402273, -0.1597908, 1.0]], ['2, k, 24', [0.3508899, -0.07501809, 1.0]]]
[['2, k, 0', [0.1482844, -0.2832884, 1.0]], ['2, k, 1', [0.1710179, 0.02746009, 1.0]], ['2, k, 2', [0.1885131, 0.3285893, 1.0]], ['2, k, 3', [0.1903794, 0.4811048, 1.0]], ['2, k, 4', [0.007037522, 0.2027431, 1.0]], ['2, k, 5', [-0.09040702, -0.02358105, 1.0]], ['2, k, 6', [-0.06827535, 0.2691633, 1.0]], ['2, k, 7', [-0.009827069, 0.3524814, 1.0]], ['2, k, 8', [0.3734293, 0.2166947, 1.0]], ['2, k, 9', [0.4523737, -0.01939962, 1.0]], ['2, k, 10', [0.356723, -0.1345619, 1.0]], ['2, k, 11', [0.3532138, -0.1567352, 1.0]], ['2, k, 12', [0.04764645, -0.2749, 1.0]], ['2, k, 13', [-0.03031951, -0.3268219, 1.0]], ['2, k, 14', [0.08266614, -0.7003626, 1.0]], ['2, k, 15', [0.06448275, -0.7520884, 1.0]], ['2, k, 16', [0.2440823, -0.2828675, 1.0]], ['2, k, 17', [0.3466982, -0.2910018, 1.0]], ['2, k, 18', [0.3119394, -0.6748331, 1.0]], ['2, k, 19', [0.3332864, -0.7540382, 1.0]], ['2, k, 20', [0.1846234, 0.2544719, 1.0]], ['2, k, 21', [0.01779938, 0.41536, 1.0]], ['2, k, 22', [-0.07299578, 0.3650516, 1.0]], ['2, k, 23', [0.3655951, -0.1933202, 1.0]], ['2, k, 24', [0.2898377, -0.1711732, 1.0]]]
[['2, k, 0', [0.1482998, -0.2834102, 1.0]], ['2, k, 1', [0.1704854, 0.02757683, 1.0]], ['2, k, 2', [0.1874444, 0.3291417, 1.0]], ['2, k, 3', [0.1918783, 0.4809108, 1.0]], ['2, k, 4', [0.007873409, 0.2030129, 1.0]], ['2, k, 5', [-0.07975875, -0.02035786, 1.0]], ['2, k, 6', [0.007372291, 0.2788464, 1.0]], ['2, k, 7', [-0.003788993, 0.3462822, 1.0]], ['2, k, 8', [0.3733547, 0.216721, 1.0]], ['2, k, 9', [0.4523795, -0.01953891, 1.0]], ['2, k, 10', [0.3544058, -0.1353423, 1.0]], ['2, k, 11', [0.3258125, -0.1766162, 1.0]], ['2, k, 12', [0.04761533, -0.2749495, 1.0]], ['2, k, 13', [-0.03034634, -0.3272704, 1.0]], ['2, k, 14', [0.0824422, -0.7000577, 1.0]], ['2, k, 15', [0.06469932, -0.7523254, 1.0]], ['2, k, 16', [0.2441483, -0.2830366, 1.0]], ['2, k, 17', [0.346634, -0.2910014, 1.0]], ['2, k, 18', [0.3111517, -0.6746646, 1.0]], ['2, k, 19', [0.3332635, -0.7535436, 1.0]], ['2, k, 20', [0.1836372, 0.2549377, 1.0]], ['2, k, 21', [0.02101861, 0.4336371, 1.0]], ['2, k, 22', [-0.06500702, 0.3667645, 1.0]], ['2, k, 23', [0.3149691, -0.2243967, 1.0]], ['2, k, 24', [0.2623837, -0.1928722, 1.0]]]
[['2, k, 0', [0.1482686, -0.2835344, 1.0]], ['2, k, 1', [0.1700381, 0.02761743, 1.0]], ['2, k, 2', [0.1868434, 0.3293797, 1.0]], ['2, k, 3', [0.1928431, 0.4807476, 1.0]], ['2, k, 4', [0.01464337, 0.204039, 1.0]], ['2, k, 5', [-0.07968025, -0.01777327, 1.0]], ['2, k, 6', [-0.03242807, 0.2404001, 1.0]], ['2, k, 7', [-0.00776164, 0.3301558, 1.0]], ['2, k, 8', [0.373339, 0.2164304, 1.0]], ['2, k, 9', [0.4535261, -0.02005363, 1.0]], ['2, k, 10', [0.3523323, -0.1362058, 1.0]], ['2, k, 11', [0.3225779, -0.1766835, 1.0]], ['2, k, 12', [0.04753403, -0.2749392, 1.0]], ['2, k, 13', [-0.03061258, -0.3276927, 1.0]], ['2, k, 14', [0.08640427, -0.6989738, 1.0]], ['2, k, 15', [0.06518463, -0.7520649, 1.0]], ['2, k, 16', [0.244152, -0.2833759, 1.0]], ['2, k, 17', [0.3466003, -0.2910268, 1.0]], ['2, k, 18', [0.3115427, -0.6746809, 1.0]], ['2, k, 19', [0.3332068, -0.7535405, 1.0]], ['2, k, 20', [0.1830391, 0.2551461, 1.0]], ['2, k, 21', [0.02337058, 0.3918168, 1.0]], ['2, k, 22', [-0.06077808, 0.3655072, 1.0]], ['2, k, 23', [0.3169934, -0.2246681, 1.0]], ['2, k, 24', [0.2594618, -0.1690043, 1.0]]]
[['2, k, 0', [0.1482539, -0.283534, 1.0]], ['2, k, 1', [0.1695315, 0.02774365, 1.0]], ['2, k, 2', [0.1860939, 0.3295208, 1.0]], ['2, k, 3', [0.1937237, 0.4804437, 1.0]], ['2, k, 4', [0.01684313, 0.204629, 1.0]], ['2, k, 5', [-0.07953777, -0.01677911, 1.0]], ['2, k, 6', [0.03721019, 0.2931996, 1.0]], ['2, k, 7', [0.004968747, 0.3332645, 1.0]], ['2, k, 8', [0.3733473, 0.2164549, 1.0]], ['2, k, 9', [0.453576, -0.02047452, 1.0]], ['2, k, 10', [0.3485864, -0.1395313, 1.0]], ['2, k, 11', [0.3194426, -0.173654, 1.0]], ['2, k, 12', [0.04749686, -0.274842, 1.0]], ['2, k, 13', [-0.03068254, -0.3276947, 1.0]], ['2, k, 14', [0.08865125, -0.6988467, 1.0]], ['2, k, 15', [0.06522044, -0.7519718, 1.0]], ['2, k, 16', [0.2441374, -0.283433, 1.0]], ['2, k, 17', [0.3465475, -0.2910144, 1.0]], ['2, k, 18', [0.3116782, -0.6746245, 1.0]], ['2, k, 19', [0.3330804, -0.7534144, 1.0]], ['2, k, 20', [0.1823218, 0.2553075, 1.0]], ['2, k, 21', [0.02445252, 0.3983728, 1.0]], ['2, k, 22', [-0.05341152, 0.3617678, 1.0]], ['2, k, 23', [0.3127978, -0.2254255, 1.0]], ['2, k, 24', [0.2523793, -0.151708, 1.0]]]
[['2, k, 0', [0.1482225, -0.2835807, 1.0]], ['2, k, 1', [0.1692038, 0.02773471, 1.0]], ['2, k, 2', [0.185732, 0.3295114, 1.0]], ['2, k, 3', [0.1948674, 0.4802425, 1.0]], ['2, k, 4', [0.01908056, 0.2056612, 1.0]], ['2, k, 5', [-0.07927019, -0.01543177, 1.0]], ['2, k, 6', [-0.04329603, 0.2354415, 1.0]], ['2, k, 7', [-0.007864242, 0.3166296, 1.0]], ['2, k, 8', [0.3735757, 0.2164308, 1.0]], ['2, k, 9', [0.4539353, -0.02086951, 1.0]], ['2, k, 10', [0.3479734, -0.1394314, 1.0]], ['2, k, 11', [0.3183998, -0.1738561, 1.0]], ['2, k, 12', [0.04740792, -0.2747516, 1.0]], ['2, k, 13', [-0.03067363, -0.3278106, 1.0]], ['2, k, 14', [0.08908019, -0.6992304, 1.0]], ['2, k, 15', [0.06522914, -0.751924, 1.0]], ['2, k, 16', [0.2441177, -0.2836529, 1.0]], ['2, k, 17', [0.3464929, -0.2909676, 1.0]], ['2, k, 18', [0.3100442, -0.6750268, 1.0]], ['2, k, 19', [0.3333465, -0.7541779, 1.0]], ['2, k, 20', [0.181953, 0.2553112, 1.0]], ['2, k, 21', [0.01537413, 0.4019473, 1.0]], ['2, k, 22', [-0.05007641, 0.3548602, 1.0]], ['2, k, 23', [0.3117362, -0.2243343, 1.0]], ['2, k, 24', [0.2526848, -0.1516475, 1.0]]]
[['2, k, 0', [0.148213, -0.2835628, 1.0]], ['2, k, 1', [0.1688491, 0.02785215, 1.0]], ['2, k, 2', [0.1852343, 0.3296042, 1.0]], ['2, k, 3', [0.1957086, 0.4799636, 1.0]], ['2, k, 4', [0.0207126, 0.2061063, 1.0]], ['2, k, 5', [-0.07906296, -0.01506516, 1.0]], ['2, k, 6', [-0.04254458, 0.2355075, 1.0]], ['2, k, 7', [-0.005563049, 0.3125423, 1.0]], ['2, k, 8', [0.3738975, 0.2163176, 1.0]], ['2, k, 9', [0.4544624, -0.02117768, 1.0]], ['2, k, 10', [0.3476457, -0.1395318, 1.0]], ['2, k, 11', [0.3175448, -0.1749572, 1.0]], ['2, k, 12', [0.0473626, -0.2745388, 1.0]], ['2, k, 13', [-0.03072994, -0.3277903, 1.0]], ['2, k, 14', [0.09103481, -0.6986079, 1.0]], ['2, k, 15', [0.06573468, -0.7524213, 1.0]], ['2, k, 16', [0.244105, -0.2836787, 1.0]], ['2, k, 17', [0.3462447, -0.2913755, 1.0]], ['2, k, 18', [0.3107329, -0.6752637, 1.0]], ['2, k, 19', [0.3333681, -0.7536662, 1.0]], ['2, k, 20', [0.1814712, 0.255426, 1.0]], ['2, k, 21', [0.02157709, 0.3990546, 1.0]], ['2, k, 22', [-0.05114819, 0.3492527, 1.0]], ['2, k, 23', [0.3060285, -0.2272927, 1.0]], ['2, k, 24', [0.2528272, -0.1510508, 1.0]]]
[['2, k, 0', [0.1480024, -0.2830807, 1.0]], ['2, k, 1', [0.1683929, 0.02804385, 1.0]], ['2, k, 2', [0.184831, 0.3294328, 1.0]], ['2, k, 3', [0.1973889, 0.4796316, 1.0]], ['2, k, 4', [0.0222794, 0.219283, 1.0]], ['2, k, 5', [-0.07764006, 0.004661199, 1.0]], ['2, k, 6', [-0.0397146, 0.2435934, 1.0]], ['2, k, 7', [-0.01108584, 0.2989906, 1.0]], ['2, k, 8', [0.3740211, 0.2162854, 1.0]], ['2, k, 9', [0.4542382, -0.02194466, 1.0]], ['2, k, 10', [0.3473285, -0.1398243, 1.0]], ['2, k, 11', [0.3166997, -0.176018, 1.0]], ['2, k, 12', [0.04707189, -0.2726889, 1.0]], ['2, k, 13', [-0.03075757, -0.3282459, 1.0]], ['2, k, 14', [0.09025964, -0.6993045, 1.0]], ['2, k, 15', [0.0659777, -0.7524229, 1.0]], ['2, k, 16', [0.2437188, -0.2836633, 1.0]], ['2, k, 17', [0.3458164, -0.2910429, 1.0]], ['2, k, 18', [0.3103618, -0.6749037, 1.0]], ['2, k, 19', [0.3330308, -0.7528889, 1.0]], ['2, k, 20', [0.1810603, 0.2553551, 1.0]], ['2, k, 21', [0.01447085, 0.3724803, 1.0]], ['2, k, 22', [-0.04533955, 0.3096181, 1.0]], ['2, k, 23', [0.3103236, -0.2250553, 1.0]], ['2, k, 24', [0.2515099, -0.164881, 1.0]]]
[['2, k, 0', [0.1478786, -0.2830005, 1.0]], ['2, k, 1', [0.168276, 0.02810265, 1.0]], ['2, k, 2', [0.1848551, 0.329419, 1.0]], ['2, k, 3', [0.1984189, 0.4795005, 1.0]], ['2, k, 4', [0.02556752, 0.2200538, 1.0]], ['2, k, 5', [-0.07425435, -0.001659649, 1.0]], ['2, k, 6', [-0.04123397, 0.2355478, 1.0]], ['2, k, 7', [-0.001918292, 0.3158752, 1.0]], ['2, k, 8', [0.3745827, 0.2145855, 1.0]], ['2, k, 9', [0.4545269, -0.02327809, 1.0]], ['2, k, 10', [0.346587, -0.1399007, 1.0]], ['2, k, 11', [0.3157115, -0.1765594, 1.0]], ['2, k, 12', [0.04678591, -0.2719994, 1.0]], ['2, k, 13', [-0.03084097, -0.3285356, 1.0]], ['2, k, 14', [0.08959167, -0.6997347, 1.0]], ['2, k, 15', [0.06609772, -0.7522529, 1.0]], ['2, k, 16', [0.2435282, -0.2839049, 1.0]], ['2, k, 17', [0.3455795, -0.2909749, 1.0]], ['2, k, 18', [0.3103167, -0.6749014, 1.0]], ['2, k, 19', [0.3329964, -0.7528131, 1.0]], ['2, k, 20', [0.1810477, 0.2553626, 1.0]], ['2, k, 21', [0.02758954, 0.389662, 1.0]], ['2, k, 22', [-0.01226552, 0.3510151, 1.0]], ['2, k, 23', [0.3070938, -0.2289222, 1.0]], ['2, k, 24', [0.2534411, -0.1578207, 1.0]]]
[['2, k, 0', [0.1478325, -0.2829996, 1.0]], ['2, k, 1', [0.1681321, 0.02814097, 1.0]], ['2, k, 2', [0.1847939, 0.3294376, 1.0]], ['2, k, 3', [0.1993718, 0.4794473, 1.0]], ['2, k, 4', [0.02707051, 0.2200901, 1.0]], ['2, k, 5', [-0.07381634, -0.00158724, 1.0]], ['2, k, 6', [-0.04071734, 0.2353556, 1.0]], ['2, k, 7', [-0.001168446, 0.3152281, 1.0]], ['2, k, 8', [0.3749562, 0.2144002, 1.0]], ['2, k, 9', [0.4550168, -0.02456821, 1.0]], ['2, k, 10', [0.3460147, -0.140002, 1.0]], ['2, k, 11', [0.3164797, -0.1761291, 1.0]], ['2, k, 12', [0.04666597, -0.2717681, 1.0]], ['2, k, 13', [-0.0310313, -0.328778, 1.0]], ['2, k, 14', [0.08954089, -0.6999129, 1.0]], ['2, k, 15', [0.06682007, -0.751404, 1.0]], ['2, k, 16', [0.2434443, -0.2841966, 1.0]], ['2, k, 17', [0.3453043, -0.2905366, 1.0]], ['2, k, 18', [0.3098996, -0.6749786, 1.0]], ['2, k, 19', [0.3331798, -0.7531842, 1.0]], ['2, k, 20', [0.180961, 0.2553907, 1.0]], ['2, k, 21', [0.02252297, 0.3910862, 1.0]], ['2, k, 22', [0.02283931, 0.3119392, 1.0]], ['2, k, 23', [0.3083979, -0.2277035, 1.0]], ['2, k, 24', [0.2531393, -0.1579825, 1.0]]]
[['2, k, 0', [0.1477152, -0.2827258, 1.0]], ['2, k, 1', [0.1678997, 0.02854586, 1.0]], ['2, k, 2', [0.1846932, 0.3298312, 1.0]], ['2, k, 3', [0.2004288, 0.4794792, 1.0]], ['2, k, 4', [0.02864836, 0.2206066, 1.0]], ['2, k, 5', [-0.08542018, 0.01669885, 1.0]], ['2, k, 6', [0.02278066, 0.330485, 1.0]], ['2, k, 7', [0.01193636, 0.3306696, 1.0]], ['2, k, 8', [0.375261, 0.2140874, 1.0]], ['2, k, 9', [0.454845, -0.02474837, 1.0]], ['2, k, 10', [0.3460037, -0.1399876, 1.0]], ['2, k, 11', [0.3170127, -0.1766253, 1.0]], ['2, k, 12', [0.04656986, -0.27108, 1.0]], ['2, k, 13', [-0.03105345, -0.3288048, 1.0]], ['2, k, 14', [0.08605041, -0.6993027, 1.0]], ['2, k, 15', [0.06676495, -0.751366, 1.0]], ['2, k, 16', [0.2433103, -0.2841442, 1.0]], ['2, k, 17', [0.345201, -0.2894256, 1.0]], ['2, k, 18', [0.310342, -0.6736962, 1.0]], ['2, k, 19', [0.3329245, -0.7519514, 1.0]], ['2, k, 20', [0.1808155, 0.2557984, 1.0]], ['2, k, 21', [0.04067777, 0.3988747, 1.0]], ['2, k, 22', [0.05757345, 0.3237594, 1.0]], ['2, k, 23', [0.3095696, -0.2267361, 1.0]], ['2, k, 24', [0.2529593, -0.1539562, 1.0]]]
[['2, k, 0', [0.1476024, -0.2826504, 1.0]], ['2, k, 1', [0.1674013, 0.0287399, 1.0]], ['2, k, 2', [0.1839613, 0.3300343, 1.0]], ['2, k, 3', [0.20128, 0.4795631, 1.0]], ['2, k, 4', [0.02963834, 0.2211331, 1.0]], ['2, k, 5', [-0.07099138, -0.002951288, 1.0]], ['2, k, 6', [0.01863073, 0.313131, 1.0]], ['2, k, 7', [0.009863274, 0.3283409, 1.0]], ['2, k, 8', [0.3761601, 0.2129693, 1.0]], ['2, k, 9', [0.4547262, -0.02506459, 1.0]], ['2, k, 10', [0.3458594, -0.139999, 1.0]], ['2, k, 11', [0.3165782, -0.1767897, 1.0]], ['2, k, 12', [0.04639253, -0.2706155, 1.0]], ['2, k, 13', [-0.03113637, -0.3288302, 1.0]], ['2, k, 14', [0.08569807, -0.6994882, 1.0]], ['2, k, 15', [0.06623662, -0.7514266, 1.0]], ['2, k, 16', [0.2431491, -0.2843183, 1.0]], ['2, k, 17', [0.3450364, -0.2893873, 1.0]], ['2, k, 18', [0.3103269, -0.6734934, 1.0]], ['2, k, 19', [0.3330358, -0.7515779, 1.0]], ['2, k, 20', [0.1801306, 0.2560138, 1.0]], ['2, k, 21', [0.03610768, 0.3984832, 1.0]], ['2, k, 22', [0.0264216, 0.2725242, 1.0]], ['2, k, 23', [0.3115382, -0.2263343, 1.0]], ['2, k, 24', [0.2533751, -0.1574809, 1.0]]]
[['2, k, 0', [0.1475417, -0.2825035, 1.0]], ['2, k, 1', [0.1672301, 0.0288246, 1.0]], ['2, k, 2', [0.1838084, 0.330014, 1.0]], ['2, k, 3', [0.2018912, 0.4795183, 1.0]], ['2, k, 4', [0.03029546, 0.2211761, 1.0]], ['2, k, 5', [-0.08236802, 0.02282459, 1.0]], ['2, k, 6', [0.02330057, 0.3314088, 1.0]], ['2, k, 7', [0.01014065, 0.3323756, 1.0]], ['2, k, 8', [0.3764815, 0.2127086, 1.0]], ['2, k, 9', [0.4547099, -0.02519757, 1.0]], ['2, k, 10', [0.3458751, -0.1403442, 1.0]], ['2, k, 11', [0.3168609, -0.1756772, 1.0]], ['2, k, 12', [0.04634319, -0.2701481, 1.0]], ['2, k, 13', [-0.03102941, -0.3290554, 1.0]], ['2, k, 14', [0.08551083, -0.7007926, 1.0]], ['2, k, 15', [0.06608817, -0.7512419, 1.0]], ['2, k, 16', [0.2430747, -0.2843322, 1.0]], ['2, k, 17', [0.3448576, -0.2891223, 1.0]], ['2, k, 18', [0.3103857, -0.6731206, 1.0]], ['2, k, 19', [0.332808, -0.7512046, 1.0]], ['2, k, 20', [0.1799701, 0.2560211, 1.0]], ['2, k, 21', [0.04487171, 0.4011195, 1.0]], ['2, k, 22', [0.09951978, 0.3334835, 1.0]], ['2, k, 23', [0.309885, -0.2261674, 1.0]], ['2, k, 24', [0.2532612, -0.1511566, 1.0]]]
[['2, k, 0', [0.1474351, -0.2824223, 1.0]], ['2, k, 1', [0.1670049, 0.02890063, 1.0]], ['2, k, 2', [0.183633, 0.3300239, 1.0]], ['2, k, 3', [0.202214, 0.479417, 1.0]], ['2, k, 4', [0.03088926, 0.2213159, 1.0]], ['2, k, 5', [-0.08141453, 0.02002099, 1.0]], ['2, k, 6', [0.02416726, 0.3310338, 1.0]], ['2, k, 7', [0.01217323, 0.3317382, 1.0]], ['2, k, 8', [0.3769241, 0.2120088, 1.0]], ['2, k, 9', [0.4546398, -0.02558777, 1.0]], ['2, k, 10', [0.3438667, -0.1399356, 1.0]], ['2, k, 11', [0.3134952, -0.1745766, 1.0]], ['2, k, 12', [0.04622332, -0.2698636, 1.0]], ['2, k, 13', [-0.03106175, -0.3291323, 1.0]], ['2, k, 14', [0.08600327, -0.7010186, 1.0]], ['2, k, 15', [0.06448157, -0.7535418, 1.0]], ['2, k, 16', [0.2429716, -0.2843998, 1.0]], ['2, k, 17', [0.3447874, -0.2889562, 1.0]], ['2, k, 18', [0.3106492, -0.6728406, 1.0]], ['2, k, 19', [0.3326892, -0.7508184, 1.0]], ['2, k, 20', [0.1797758, 0.2560501, 1.0]], ['2, k, 21', [0.04544871, 0.4022346, 1.0]], ['2, k, 22', [0.1014293, 0.3362921, 1.0]], ['2, k, 23', [0.3097369, -0.2264375, 1.0]], ['2, k, 24', [0.2455077, -0.1618635, 1.0]]]
[['2, k, 0', [0.1474004, -0.2823746, 1.0]], ['2, k, 1', [0.1667222, 0.02893184, 1.0]], ['2, k, 2', [0.183107, 0.3299367, 1.0]], ['2, k, 3', [0.2022898, 0.4794214, 1.0]], ['2, k, 4', [0.03132111, 0.2213168, 1.0]], ['2, k, 5', [-0.08149099, 0.02026873, 1.0]], ['2, k, 6', [0.02413127, 0.3267535, 1.0]], ['2, k, 7', [0.012514, 0.3296536, 1.0]], ['2, k, 8', [0.377018, 0.2118882, 1.0]], ['2, k, 9', [0.4551558, -0.02568753, 1.0]], ['2, k, 10', [0.3424929, -0.1404693, 1.0]], ['2, k, 11', [0.3132842, -0.1749707, 1.0]], ['2, k, 12', [0.04617242, -0.2695895, 1.0]], ['2, k, 13', [-0.03113273, -0.3290731, 1.0]], ['2, k, 14', [0.08806491, -0.7002031, 1.0]], ['2, k, 15', [0.06507286, -0.7526166, 1.0]], ['2, k, 16', [0.242915, -0.2845333, 1.0]], ['2, k, 17', [0.3447053, -0.2886086, 1.0]], ['2, k, 18', [0.3106683, -0.6725319, 1.0]], ['2, k, 19', [0.3326229, -0.7505804, 1.0]], ['2, k, 20', [0.1793091, 0.256004, 1.0]], ['2, k, 21', [0.04591018, 0.3943028, 1.0]], ['2, k, 22', [0.07256028, 0.328814, 1.0]], ['2, k, 23', [0.3083, -0.2280371, 1.0]], ['2, k, 24', [0.2472561, -0.1527913, 1.0]]]
[['2, k, 0', [0.1473629, -0.2823035, 1.0]], ['2, k, 1', [0.1665033, 0.0290069, 1.0]], ['2, k, 2', [0.1827732, 0.3299564, 1.0]], ['2, k, 3', [0.2026344, 0.47944, 1.0]], ['2, k, 4', [0.03163425, 0.221352, 1.0]], ['2, k, 5', [-0.08107723, 0.01946558, 1.0]], ['2, k, 6', [0.02380882, 0.3260793, 1.0]], ['2, k, 7', [0.01174399, 0.328066, 1.0]], ['2, k, 8', [0.3769653, 0.2121926, 1.0]], ['2, k, 9', [0.4551379, -0.02600832, 1.0]], ['2, k, 10', [0.3430811, -0.1405648, 1.0]], ['2, k, 11', [0.3134052, -0.1744719, 1.0]], ['2, k, 12', [0.04614921, -0.2694305, 1.0]], ['2, k, 13', [-0.03108246, -0.3291105, 1.0]], ['2, k, 14', [0.09076536, -0.7004994, 1.0]], ['2, k, 15', [0.06528499, -0.752886, 1.0]], ['2, k, 16', [0.242871, -0.2845491, 1.0]], ['2, k, 17', [0.3446817, -0.2886015, 1.0]], ['2, k, 18', [0.3116343, -0.6724495, 1.0]], ['2, k, 19', [0.3326322, -0.7504839, 1.0]], ['2, k, 20', [0.1789984, 0.2560436, 1.0]], ['2, k, 21', [0.04297614, 0.400578, 1.0]], ['2, k, 22', [0.02056284, 0.2761087, 1.0]], ['2, k, 23', [0.3065016, -0.2263819, 1.0]], ['2, k, 24', [0.2469911, -0.1522386, 1.0]]]
[['2, k, 0', [0.1473339, -0.2822739, 1.0]], ['2, k, 1', [0.1664069, 0.02898646, 1.0]], ['2, k, 2', [0.1826577, 0.3298391, 1.0]], ['2, k, 3', [0.2027226, 0.4794962, 1.0]], ['2, k, 4', [0.03201468, 0.2214119, 1.0]], ['2, k, 5', [-0.06911192, -0.001168432, 1.0]], ['2, k, 6', [0.02093419, 0.3147777, 1.0]], ['2, k, 7', [0.02282813, 0.3405416, 1.0]], ['2, k, 8', [0.3768605, 0.2122155, 1.0]], ['2, k, 9', [0.4550697, -0.02625518, 1.0]], ['2, k, 10', [0.3443041, -0.1412281, 1.0]], ['2, k, 11', [0.3136226, -0.1742777, 1.0]], ['2, k, 12', [0.04612101, -0.2693549, 1.0]], ['2, k, 13', [-0.03110648, -0.3292572, 1.0]], ['2, k, 14', [0.08984519, -0.7010858, 1.0]], ['2, k, 15', [0.05796704, -0.7547832, 1.0]], ['2, k, 16', [0.2428561, -0.2845764, 1.0]], ['2, k, 17', [0.3447416, -0.2886721, 1.0]], ['2, k, 18', [0.3120027, -0.6728246, 1.0]], ['2, k, 19', [0.3328689, -0.7511845, 1.0]], ['2, k, 20', [0.1788867, 0.2559577, 1.0]], ['2, k, 21', [0.04123499, 0.3970938, 1.0]], ['2, k, 22', [0.09690626, 0.337344, 1.0]], ['2, k, 23', [0.3110584, -0.2266288, 1.0]], ['2, k, 24', [0.245764, -0.1596482, 1.0]]]
[['2, k, 0', [0.1472567, -0.2823573, 1.0]], ['2, k, 1', [0.1663053, 0.02895092, 1.0]], ['2, k, 2', [0.1825916, 0.3298437, 1.0]], ['2, k, 3', [0.2028176, 0.4795378, 1.0]], ['2, k, 4', [0.03243123, 0.2213574, 1.0]], ['2, k, 5', [-0.07900707, 0.01680721, 1.0]], ['2, k, 6', [0.02466717, 0.3266276, 1.0]], ['2, k, 7', [0.01260472, 0.3276206, 1.0]], ['2, k, 8', [0.3769306, 0.2118973, 1.0]], ['2, k, 9', [0.4549316, -0.02624415, 1.0]], ['2, k, 10', [0.345618, -0.1410363, 1.0]], ['2, k, 11', [0.3189909, -0.1746653, 1.0]], ['2, k, 12', [0.04603472, -0.2693533, 1.0]], ['2, k, 13', [-0.03113552, -0.3292103, 1.0]], ['2, k, 14', [0.08965813, -0.7010643, 1.0]], ['2, k, 15', [0.05895702, -0.7544258, 1.0]], ['2, k, 16', [0.24278, -0.2849433, 1.0]], ['2, k, 17', [0.3447455, -0.2886891, 1.0]], ['2, k, 18', [0.3118075, -0.6723584, 1.0]], ['2, k, 19', [0.3325672, -0.7502283, 1.0]], ['2, k, 20', [0.1788094, 0.2559531, 1.0]], ['2, k, 21', [0.0452583, 0.3985209, 1.0]], ['2, k, 22', [0.01791618, 0.2721708, 1.0]], ['2, k, 23', [0.3109039, -0.2264828, 1.0]], ['2, k, 24', [0.2517533, -0.1524678, 1.0]]]
[['2, k, 0', [0.1472296, -0.2823286, 1.0]], ['2, k, 1', [0.1661867, 0.02896758, 1.0]], ['2, k, 2', [0.1824448, 0.329821, 1.0]], ['2, k, 3', [0.2028238, 0.4796089, 1.0]], ['2, k, 4', [0.0325882, 0.2213557, 1.0]], ['2, k, 5', [-0.06531008, -0.003923434, 1.0]], ['2, k, 6', [-0.03322943, 0.2319884, 1.0]], ['2, k, 7', [0.0004598375, 0.3134803, 1.0]], ['2, k, 8', [0.3767937, 0.2119845, 1.0]], ['2, k, 9', [0.4556778, -0.02602048, 1.0]], ['2, k, 10', [0.3469726, -0.1403041, 1.0]], ['2, k, 11', [0.3188731, -0.1746216, 1.0]], ['2, k, 12', [0.04601973, -0.2693113, 1.0]], ['2, k, 13', [-0.03113269, -0.3292111, 1.0]], ['2, k, 14', [0.08834616, -0.7014251, 1.0]], ['2, k, 15', [0.06101312, -0.7536247, 1.0]], ['2, k, 16', [0.2427558, -0.2849508, 1.0]], ['2, k, 17', [0.3448094, -0.2887087, 1.0]], ['2, k, 18', [0.3117053, -0.6723572, 1.0]], ['2, k, 19', [0.3326841, -0.750365, 1.0]], ['2, k, 20', [0.1786658, 0.2559424, 1.0]], ['2, k, 21', [0.01987487, 0.3894996, 1.0]], ['2, k, 22', [0.07458102, 0.3171821, 1.0]], ['2, k, 23', [0.309634, -0.2265264, 1.0]], ['2, k, 24', [0.2532326, -0.1469652, 1.0]]]
