[['2, k, 0', [-0.193401, -0.276315, 1.0]], ['2, k, 1', [-0.19079, 0.0379122, 1.0]], ['2, k, 2', [-0.186945, 0.343276, 1.0]], ['2, k, 3', [-0.181148, 0.469126, 1.0]], ['2, k, 4', [-0.372849, 0.246606, 1.0]], ['2, k, 5', [-0.554042, 0.0626521, 1.0]], ['2, k, 6', [-0.498089, -0.146856, 1.0]], ['2, k, 7', [-0.457725, -0.169062, 1.0]], ['2, k, 8', [0.000681187, 0.255821, 1.0]], ['2, k, 9', [0.161319, 0.0847515, 1.0]], ['2, k, 10', [0.0945409, -0.12956, 1.0]], ['2, k, 11', [0.0276464, -0.176728, 1.0]], ['2, k, 12', [-0.275636, -0.274071, 1.0]], ['2, k, 13', [-0.3039, -0.692424, 1.0]], ['2, k, 14', [-0.288736, -1.05795, 1.0]], ['2, k, 15', [-0.299561, -1.12598, 1.0]], ['2, k, 16', [-0.10507, -0.269853, 1.0]], ['2, k, 17', [-0.0719574, -0.667785, 1.0]], ['2, k, 18', [-0.101636, -1.05608, 1.0]], ['2, k, 19', [-0.101196, -1.11621, 1.0]], ['2, k, 20', [-0.188119, 0.268239, 1.0]], ['2, k, 21', [-0.440039, -0.214459, 1.0]], ['2, k, 22', [-0.468301, -0.163565, 1.0]], ['2, k, 23', [0.00475764, -0.26466, 1.0]], ['2, k, 24', [-0.013061, -0.15385, 1.0]]]
[['2, k, 0', [-0.231247, -0.282992, 1.0]], ['2, k, 1', [-0.194287, 0.0385304, 1.0]], ['2, k, 2', [-0.155765, 0.355797, 1.0]], ['2, k, 3', [-0.142583, 0.453609, 1.0]], ['2, k, 4', [-0.351274, 0.237206, 1.0]], ['2, k, 5', [-0.555015, 0.0819519, 1.0]], ['2, k, 6', [-0.514995, -0.12311, 1.0]], ['2, k, 7', [-0.473597, -0.165588, 1.0]], ['2, k, 8', [0.0050968, 0.230936, 1.0]], ['2, k, 9', [0.151086, 0.0610575, 1.0]], ['2, k, 10', [0.0445079, -0.133818, 1.0]], ['2, k, 11', [-0.0144347, -0.164209, 1.0]], ['2, k, 12', [-0.311323, -0.275265, 1.0]], ['2, k, 13', [-0.326998, -0.704455, 1.0]], ['2, k, 14', [-0.2907, -1.06352, 1.0]], ['2, k, 15', [-0.297702, -1.12835, 1.0]], ['2, k, 16', [-0.1441, -0.282058, 1.0]], ['2, k, 17', [-0.106767, -0.692642, 1.0]], ['2, k, 18', [-0.101997, -1.06114, 1.0]], ['2, k, 19', [-0.0945279, -1.11909, 1.0]], ['2, k, 20', [-0.165879, 0.279113, 1.0]], ['2, k, 21', [-0.458501, -0.266752, 1.0]], ['2, k, 22', [-0.417152, -0.171504, 1.0]], ['2, k, 23', [-0.0466995, -0.263349, 1.0]], ['2, k, 24', [-0.0613133, -0.153147, 1.0]]]
[['2, k, 0', [-0.237699, -0.285026, 1.0]], ['2, k, 1', [-0.19525, 0.0366557, 1.0]], ['2, k, 2', [-0.152338, 0.351365, 1.0]], ['2, k, 3', [-0.136848, 0.448224, 1.0]], ['2, k, 4', [-0.347409, 0.234679, 1.0]], ['2, k, 5', [-0.555235, 0.0824812, 1.0]], ['2, k, 6', [-0.516621, -0.123401, 1.0]], ['2, k, 7', [-0.473907, -0.166808, 1.0]], ['2, k, 8', [0.00815362, 0.224759, 1.0]], ['2, k, 9', [0.143935, 0.0404259, 1.0]], ['2, k, 10', [0.00764063, -0.157654, 1.0]], ['2, k, 11', [-0.0508804, -0.198653, 1.0]], ['2, k, 12', [-0.317331, -0.275947, 1.0]], ['2, k, 13', [-0.328773, -0.703841, 1.0]], ['2, k, 14', [-0.291346, -1.05773, 1.0]], ['2, k, 15', [-0.297776, -1.12736, 1.0]], ['2, k, 16', [-0.150775, -0.285401, 1.0]], ['2, k, 17', [-0.110906, -0.694264, 1.0]], ['2, k, 18', [-0.101838, -1.06197, 1.0]], ['2, k, 19', [-0.093662, -1.1193, 1.0]], ['2, k, 20', [-0.163718, 0.275174, 1.0]], ['2, k, 21', [-0.465146, -0.263439, 1.0]], ['2, k, 22', [-0.419033, -0.178367, 1.0]], ['2, k, 23', [-0.067801, -0.292874, 1.0]], ['2, k, 24', [-0.0905029, -0.181565, 1.0]]]
[['2, k, 0', [-0.243967, -0.289217, 1.0]], ['2, k, 1', [-0.196057, 0.0337503, 1.0]], ['2, k, 2', [-0.14897, 0.347927, 1.0]], ['2, k, 3', [-0.13114, 0.443614, 1.0]], ['2, k, 4', [-0.343583, 0.232505, 1.0]], ['2, k, 5', [-0.555575, 0.0863281, 1.0]], ['2, k, 6', [-0.521059, -0.119913, 1.0]], ['2, k, 7', [-0.484789, -0.160219, 1.0]], ['2, k, 8', [0.011357, 0.218092, 1.0]], ['2, k, 9', [0.144332, 0.0379306, 1.0]], ['2, k, 10', [0.0106775, -0.157016, 1.0]], ['2, k, 11', [-0.0480428, -0.18799, 1.0]], ['2, k, 12', [-0.323088, -0.279032, 1.0]], ['2, k, 13', [-0.331724, -0.703819, 1.0]], ['2, k, 14', [-0.291626, -1.05801, 1.0]], ['2, k, 15', [-0.296349, -1.12587, 1.0]], ['2, k, 16', [-0.157207, -0.290461, 1.0]], ['2, k, 17', [-0.116803, -0.703105, 1.0]], ['2, k, 18', [-0.101719, -1.0631, 1.0]], ['2, k, 19', [-0.0932014, -1.11953, 1.0]], ['2, k, 20', [-0.161352, 0.27164, 1.0]], ['2, k, 21', [-0.474777, -0.252922, 1.0]], ['2, k, 22', [-0.430078, -0.173699, 1.0]], ['2, k, 23', [-0.0685687, -0.279895, 1.0]], ['2, k, 24', [-0.0894397, -0.181031, 1.0]]]
[['2, k, 0', [-0.249766, -0.292866, 1.0]], ['2, k, 1', [-0.196488, 0.0305315, 1.0]], ['2, k, 2', [-0.1441, 0.343457, 1.0]], ['2, k, 3', [-0.125902, 0.438284, 1.0]], ['2, k, 4', [-0.340203, 0.231197, 1.0]], ['2, k, 5', [-0.555427, 0.0890724, 1.0]], ['2, k, 6', [-0.524606, -0.117654, 1.0]], ['2, k, 7', [-0.487714, -0.160044, 1.0]], ['2, k, 8', [0.0139641, 0.212756, 1.0]], ['2, k, 9', [0.144791, 0.0339157, 1.0]], ['2, k, 10', [0.00946397, -0.157678, 1.0]], ['2, k, 11', [-0.0497036, -0.18739, 1.0]], ['2, k, 12', [-0.328215, -0.281628, 1.0]], ['2, k, 13', [-0.336451, -0.703466, 1.0]], ['2, k, 14', [-0.292314, -1.06337, 1.0]], ['2, k, 15', [-0.297292, -1.12869, 1.0]], ['2, k, 16', [-0.163509, -0.295029, 1.0]], ['2, k, 17', [-0.120996, -0.706944, 1.0]], ['2, k, 18', [-0.101304, -1.06409, 1.0]], ['2, k, 19', [-0.0927601, -1.11966, 1.0]], ['2, k, 20', [-0.157921, 0.267338, 1.0]], ['2, k, 21', [-0.482783, -0.260224, 1.0]], ['2, k, 22', [-0.432971, -0.178504, 1.0]], ['2, k, 23', [-0.0748042, -0.285724, 1.0]], ['2, k, 24', [-0.0907784, -0.17876, 1.0]]]
[['2, k, 0', [-0.256418, -0.29714, 1.0]], ['2, k, 1', [-0.197241, 0.0279933, 1.0]], ['2, k, 2', [-0.141263, 0.341414, 1.0]], ['2, k, 3', [-0.121525, 0.436146, 1.0]], ['2, k, 4', [-0.338188, 0.231061, 1.0]], ['2, k, 5', [-0.554862, 0.0962793, 1.0]], ['2, k, 6', [-0.526994, -0.111166, 1.0]], ['2, k, 7', [-0.492174, -0.155664, 1.0]], ['2, k, 8', [0.016872, 0.206104, 1.0]], ['2, k, 9', [0.144329, 0.0294529, 1.0]], ['2, k, 10', [0.00836252, -0.158464, 1.0]], ['2, k, 11', [-0.0505331, -0.186063, 1.0]], ['2, k, 12', [-0.333824, -0.284023, 1.0]], ['2, k, 13', [-0.338635, -0.702957, 1.0]], ['2, k, 14', [-0.292328, -1.06342, 1.0]], ['2, k, 15', [-0.294894, -1.12393, 1.0]], ['2, k, 16', [-0.171019, -0.301201, 1.0]], ['2, k, 17', [-0.125116, -0.710414, 1.0]], ['2, k, 18', [-0.101575, -1.06623, 1.0]], ['2, k, 19', [-0.0923395, -1.12036, 1.0]], ['2, k, 20', [-0.156014, 0.265215, 1.0]], ['2, k, 21', [-0.487911, -0.253022, 1.0]], ['2, k, 22', [-0.434974, -0.176932, 1.0]], ['2, k, 23', [-0.0809386, -0.284913, 1.0]], ['2, k, 24', [-0.0970871, -0.174591, 1.0]]]
[['2, k, 0', [-0.26096, -0.299657, 1.0]], ['2, k, 1', [-0.197683, 0.0258598, 1.0]], ['2, k, 2', [-0.137813, 0.338783, 1.0]], ['2, k, 3', [-0.117146, 0.433353, 1.0]], ['2, k, 4', [-0.336291, 0.230957, 1.0]], ['2, k, 5', [-0.553867, 0.109746, 1.0]], ['2, k, 6', [-0.556716, -0.0939785, 1.0]], ['2, k, 7', [-0.521393, -0.140649, 1.0]], ['2, k, 8', [0.0167821, 0.206096, 1.0]], ['2, k, 9', [0.14202, 0.0130724, 1.0]], ['2, k, 10', [0.00347484, -0.166766, 1.0]], ['2, k, 11', [-0.0554855, -0.190955, 1.0]], ['2, k, 12', [-0.338178, -0.285339, 1.0]], ['2, k, 13', [-0.341022, -0.70411, 1.0]], ['2, k, 14', [-0.292354, -1.06336, 1.0]], ['2, k, 15', [-0.293707, -1.12431, 1.0]], ['2, k, 16', [-0.175526, -0.304645, 1.0]], ['2, k, 17', [-0.12889, -0.712536, 1.0]], ['2, k, 18', [-0.101966, -1.06664, 1.0]], ['2, k, 19', [-0.0924869, -1.12013, 1.0]], ['2, k, 20', [-0.15372, 0.262731, 1.0]], ['2, k, 21', [-0.515062, -0.196357, 1.0]], ['2, k, 22', [-0.470986, -0.17238, 1.0]], ['2, k, 23', [-0.0891733, -0.29042, 1.0]], ['2, k, 24', [-0.0994287, -0.175429, 1.0]]]
[['2, k, 0', [-0.266077, -0.302896, 1.0]], ['2, k, 1', [-0.19815, 0.023454, 1.0]], ['2, k, 2', [-0.134613, 0.336446, 1.0]], ['2, k, 3', [-0.11283, 0.431232, 1.0]], ['2, k, 4', [-0.336208, 0.231112, 1.0]], ['2, k, 5', [-0.554362, 0.110754, 1.0]], ['2, k, 6', [-0.557562, -0.0934136, 1.0]], ['2, k, 7', [-0.52234, -0.141373, 1.0]], ['2, k, 8', [0.0167543, 0.205994, 1.0]], ['2, k, 9', [0.140709, 0.00749586, 1.0]], ['2, k, 10', [0.000493441, -0.171916, 1.0]], ['2, k, 11', [-0.059483, -0.195671, 1.0]], ['2, k, 12', [-0.343377, -0.288155, 1.0]], ['2, k, 13', [-0.347677, -0.702215, 1.0]], ['2, k, 14', [-0.292183, -1.06359, 1.0]], ['2, k, 15', [-0.293333, -1.12481, 1.0]], ['2, k, 16', [-0.180216, -0.307966, 1.0]], ['2, k, 17', [-0.13375, -0.709773, 1.0]], ['2, k, 18', [-0.102841, -1.06891, 1.0]], ['2, k, 19', [-0.0925322, -1.12004, 1.0]], ['2, k, 20', [-0.151575, 0.260479, 1.0]], ['2, k, 21', [-0.522311, -0.196809, 1.0]], ['2, k, 22', [-0.471749, -0.159018, 1.0]], ['2, k, 23', [-0.0896675, -0.295044, 1.0]], ['2, k, 24', [-0.103706, -0.180696, 1.0]]]
[['2, k, 0', [-0.271445, -0.30554, 1.0]], ['2, k, 1', [-0.198901, 0.0212937, 1.0]], ['2, k, 2', [-0.132049, 0.334696, 1.0]], ['2, k, 3', [-0.110001, 0.429979, 1.0]], ['2, k, 4', [-0.333167, 0.232022, 1.0]], ['2, k, 5', [-0.555889, 0.11155, 1.0]], ['2, k, 6', [-0.553042, -0.0972854, 1.0]], ['2, k, 7', [-0.520522, -0.133027, 1.0]], ['2, k, 8', [0.016742, 0.205539, 1.0]], ['2, k, 9', [0.13835, -0.000324198, 1.0]], ['2, k, 10', [-0.00176419, -0.180676, 1.0]], ['2, k, 11', [-0.0626222, -0.204195, 1.0]], ['2, k, 12', [-0.348761, -0.288833, 1.0]], ['2, k, 13', [-0.349177, -0.703351, 1.0]], ['2, k, 14', [-0.293037, -1.06764, 1.0]], ['2, k, 15', [-0.293436, -1.12483, 1.0]], ['2, k, 16', [-0.185396, -0.312416, 1.0]], ['2, k, 17', [-0.136662, -0.708583, 1.0]], ['2, k, 18', [-0.102983, -1.06898, 1.0]], ['2, k, 19', [-0.092579, -1.12001, 1.0]], ['2, k, 20', [-0.149964, 0.258812, 1.0]], ['2, k, 21', [-0.5173, -0.217532, 1.0]], ['2, k, 22', [-0.456707, -0.109603, 1.0]], ['2, k, 23', [-0.0949114, -0.30389, 1.0]], ['2, k, 24', [-0.10542, -0.18647, 1.0]]]
[['2, k, 0', [-0.276572, -0.310385, 1.0]], ['2, k, 1', [-0.206698, 0.000430699, 1.0]], ['2, k, 2', [-0.140632, 0.286542, 1.0]], ['2, k, 3', [-0.116759, 0.394753, 1.0]], ['2, k, 4', [-0.331567, 0.232487, 1.0]], ['2, k, 5', [-0.556842, 0.110976, 1.0]], ['2, k, 6', [-0.550498, -0.100371, 1.0]], ['2, k, 7', [-0.51583, -0.142258, 1.0]], ['2, k, 8', [0.0212543, 0.189696, 1.0]], ['2, k, 9', [0.137196, -0.00545436, 1.0]], ['2, k, 10', [-0.00344988, -0.186098, 1.0]], ['2, k, 11', [-0.064849, -0.210511, 1.0]], ['2, k, 12', [-0.353538, -0.291613, 1.0]], ['2, k, 13', [-0.350848, -0.69987, 1.0]], ['2, k, 14', [-0.292817, -1.06704, 1.0]], ['2, k, 15', [-0.293455, -1.12484, 1.0]], ['2, k, 16', [-0.190518, -0.319396, 1.0]], ['2, k, 17', [-0.138631, -0.709226, 1.0]], ['2, k, 18', [-0.103292, -1.06944, 1.0]], ['2, k, 19', [-0.092611, -1.12002, 1.0]], ['2, k, 20', [-0.158063, 0.213765, 1.0]], ['2, k, 21', [-0.499712, -0.229018, 1.0]], ['2, k, 22', [-0.451973, -0.129945, 1.0]], ['2, k, 23', [-0.0971777, -0.311069, 1.0]], ['2, k, 24', [-0.106668, -0.196686, 1.0]]]
[['2, k, 0', [-0.280664, -0.31243, 1.0]], ['2, k, 1', [-0.2083, -0.0019325, 1.0]], ['2, k, 2', [-0.140748, 0.286563, 1.0]], ['2, k, 3', [-0.114948, 0.395412, 1.0]], ['2, k, 4', [-0.331792, 0.232571, 1.0]], ['2, k, 5', [-0.558328, 0.10873, 1.0]], ['2, k, 6', [-0.548885, -0.105006, 1.0]], ['2, k, 7', [-0.518502, -0.139774, 1.0]], ['2, k, 8', [0.0222588, 0.185409, 1.0]], ['2, k, 9', [0.136618, -0.00825639, 1.0]], ['2, k, 10', [-0.00218523, -0.190527, 1.0]], ['2, k, 11', [-0.0628897, -0.213519, 1.0]], ['2, k, 12', [-0.357728, -0.29311, 1.0]], ['2, k, 13', [-0.351595, -0.699312, 1.0]], ['2, k, 14', [-0.293094, -1.06703, 1.0]], ['2, k, 15', [-0.293302, -1.12508, 1.0]], ['2, k, 16', [-0.194313, -0.321689, 1.0]], ['2, k, 17', [-0.140381, -0.709025, 1.0]], ['2, k, 18', [-0.104351, -1.06728, 1.0]], ['2, k, 19', [-0.0928911, -1.11994, 1.0]], ['2, k, 20', [-0.15816, 0.213769, 1.0]], ['2, k, 21', [-0.500651, -0.228936, 1.0]], ['2, k, 22', [-0.452327, -0.12357, 1.0]], ['2, k, 23', [-0.0998269, -0.315764, 1.0]], ['2, k, 24', [-0.103081, -0.195459, 1.0]]]
[['2, k, 0', [-0.28408, -0.314028, 1.0]], ['2, k, 1', [-0.209947, -0.00368535, 1.0]], ['2, k, 2', [-0.1412, 0.286669, 1.0]], ['2, k, 3', [-0.114074, 0.396793, 1.0]], ['2, k, 4', [-0.332059, 0.232517, 1.0]], ['2, k, 5', [-0.559523, 0.106695, 1.0]], ['2, k, 6', [-0.549046, -0.108723, 1.0]], ['2, k, 7', [-0.522755, -0.138644, 1.0]], ['2, k, 8', [0.0228045, 0.18292, 1.0]], ['2, k, 9', [0.136465, -0.011938, 1.0]], ['2, k, 10', [-0.00284868, -0.193967, 1.0]], ['2, k, 11', [-0.0635261, -0.21851, 1.0]], ['2, k, 12', [-0.361366, -0.294339, 1.0]], ['2, k, 13', [-0.356639, -0.688328, 1.0]], ['2, k, 14', [-0.293599, -1.06534, 1.0]], ['2, k, 15', [-0.294185, -1.12597, 1.0]], ['2, k, 16', [-0.197416, -0.323435, 1.0]], ['2, k, 17', [-0.141789, -0.711546, 1.0]], ['2, k, 18', [-0.10452, -1.06727, 1.0]], ['2, k, 19', [-0.0928945, -1.11985, 1.0]], ['2, k, 20', [-0.158505, 0.213815, 1.0]], ['2, k, 21', [-0.525423, -0.217935, 1.0]], ['2, k, 22', [-0.459627, -0.127536, 1.0]], ['2, k, 23', [-0.0983034, -0.318714, 1.0]], ['2, k, 24', [-0.104221, -0.198128, 1.0]]]
[['2, k, 0', [-0.281672, -0.316213, 1.0]], ['2, k, 1', [-0.210226, -0.00540253, 1.0]], ['2, k, 2', [-0.141677, 0.286571, 1.0]], ['2, k, 3', [-0.11366, 0.398047, 1.0]], ['2, k, 4', [-0.331571, 0.232344, 1.0]], ['2, k, 5', [-0.560232, 0.10561, 1.0]], ['2, k, 6', [-0.549372, -0.111845, 1.0]], ['2, k, 7', [-0.523996, -0.150506, 1.0]], ['2, k, 8', [0.0234569, 0.181222, 1.0]], ['2, k, 9', [0.136354, -0.0138391, 1.0]], ['2, k, 10', [-0.0107918, -0.189569, 1.0]], ['2, k, 11', [-0.0646242, -0.215988, 1.0]], ['2, k, 12', [-0.359401, -0.296442, 1.0]], ['2, k, 13', [-0.355718, -0.689515, 1.0]], ['2, k, 14', [-0.293096, -1.06587, 1.0]], ['2, k, 15', [-0.293571, -1.12597, 1.0]], ['2, k, 16', [-0.194622, -0.325557, 1.0]], ['2, k, 17', [-0.141997, -0.713752, 1.0]], ['2, k, 18', [-0.104658, -1.06748, 1.0]], ['2, k, 19', [-0.0929796, -1.11975, 1.0]], ['2, k, 20', [-0.158698, 0.213726, 1.0]], ['2, k, 21', [-0.536677, -0.208896, 1.0]], ['2, k, 22', [-0.471704, -0.166674, 1.0]], ['2, k, 23', [-0.0948072, -0.309741, 1.0]], ['2, k, 24', [-0.107801, -0.196198, 1.0]]]
[['2, k, 0', [-0.280017, -0.316525, 1.0]], ['2, k, 1', [-0.210517, -0.00644294, 1.0]], ['2, k, 2', [-0.142423, 0.286828, 1.0]], ['2, k, 3', [-0.114151, 0.399145, 1.0]], ['2, k, 4', [-0.332162, 0.232185, 1.0]], ['2, k, 5', [-0.561863, 0.103536, 1.0]], ['2, k, 6', [-0.549425, -0.115914, 1.0]], ['2, k, 7', [-0.531141, -0.137616, 1.0]], ['2, k, 8', [0.0236699, 0.179748, 1.0]], ['2, k, 9', [0.136187, -0.0146255, 1.0]], ['2, k, 10', [-0.0629164, -0.189706, 1.0]], ['2, k, 11', [-0.105095, -0.229527, 1.0]], ['2, k, 12', [-0.357674, -0.297071, 1.0]], ['2, k, 13', [-0.353197, -0.694972, 1.0]], ['2, k, 14', [-0.292886, -1.06579, 1.0]], ['2, k, 15', [-0.292692, -1.12578, 1.0]], ['2, k, 16', [-0.193093, -0.325558, 1.0]], ['2, k, 17', [-0.141227, -0.715416, 1.0]], ['2, k, 18', [-0.104773, -1.06772, 1.0]], ['2, k, 19', [-0.0931375, -1.11957, 1.0]], ['2, k, 20', [-0.15903, 0.213817, 1.0]], ['2, k, 21', [-0.540671, -0.202315, 1.0]], ['2, k, 22', [-0.463735, -0.147162, 1.0]], ['2, k, 23', [-0.125649, -0.263638, 1.0]], ['2, k, 24', [-0.13589, -0.186256, 1.0]]]
[['2, k, 0', [-0.277604, -0.317122, 1.0]], ['2, k, 1', [-0.210477, -0.00745955, 1.0]], ['2, k, 2', [-0.1431, 0.287085, 1.0]], ['2, k, 3', [-0.115328, 0.4005, 1.0]], ['2, k, 4', [-0.333328, 0.23157, 1.0]], ['2, k, 5', [-0.563095, 0.0998798, 1.0]], ['2, k, 6', [-0.549052, -0.121246, 1.0]], ['2, k, 7', [-0.535085, -0.138257, 1.0]], ['2, k, 8', [0.0235912, 0.179541, 1.0]], ['2, k, 9', [0.136935, -0.0149058, 1.0]], ['2, k, 10', [-0.0138635, -0.185447, 1.0]], ['2, k, 11', [-0.0662077, -0.222711, 1.0]], ['2, k, 12', [-0.3557, -0.297962, 1.0]], ['2, k, 13', [-0.350443, -0.696813, 1.0]], ['2, k, 14', [-0.292556, -1.06627, 1.0]], ['2, k, 15', [-0.29171, -1.12552, 1.0]], ['2, k, 16', [-0.19031, -0.325787, 1.0]], ['2, k, 17', [-0.139185, -0.715945, 1.0]], ['2, k, 18', [-0.104847, -1.068, 1.0]], ['2, k, 19', [-0.0931545, -1.11935, 1.0]], ['2, k, 20', [-0.159309, 0.213909, 1.0]], ['2, k, 21', [-0.540846, -0.202908, 1.0]], ['2, k, 22', [-0.468957, -0.15855, 1.0]], ['2, k, 23', [-0.101418, -0.296973, 1.0]], ['2, k, 24', [-0.107792, -0.181048, 1.0]]]
[['2, k, 0', [-0.272475, -0.317301, 1.0]], ['2, k, 1', [-0.209893, -0.00782566, 1.0]], ['2, k, 2', [-0.144933, 0.287924, 1.0]], ['2, k, 3', [-0.118148, 0.402154, 1.0]], ['2, k, 4', [-0.335866, 0.231076, 1.0]], ['2, k, 5', [-0.563476, 0.098148, 1.0]], ['2, k, 6', [-0.549391, -0.124293, 1.0]], ['2, k, 7', [-0.535555, -0.138406, 1.0]], ['2, k, 8', [0.0232677, 0.17946, 1.0]], ['2, k, 9', [0.138838, -0.0147561, 1.0]], ['2, k, 10', [-0.0130442, -0.184307, 1.0]], ['2, k, 11', [-0.0602064, -0.218615, 1.0]], ['2, k, 12', [-0.350996, -0.298873, 1.0]], ['2, k, 13', [-0.351815, -0.676694, 1.0]], ['2, k, 14', [-0.292347, -1.0659, 1.0]], ['2, k, 15', [-0.292235, -1.12591, 1.0]], ['2, k, 16', [-0.184874, -0.325181, 1.0]], ['2, k, 17', [-0.137434, -0.715878, 1.0]], ['2, k, 18', [-0.104776, -1.06858, 1.0]], ['2, k, 19', [-0.0928813, -1.11957, 1.0]], ['2, k, 20', [-0.160126, 0.21435, 1.0]], ['2, k, 21', [-0.537136, -0.204728, 1.0]], ['2, k, 22', [-0.467467, -0.150209, 1.0]], ['2, k, 23', [-0.0867733, -0.300844, 1.0]], ['2, k, 24', [-0.103252, -0.183454, 1.0]]]
[['2, k, 0', [-0.268157, -0.317278, 1.0]], ['2, k, 1', [-0.209151, -0.00793248, 1.0]], ['2, k, 2', [-0.146483, 0.288764, 1.0]], ['2, k, 3', [-0.120732, 0.403506, 1.0]], ['2, k, 4', [-0.338417, 0.230363, 1.0]], ['2, k, 5', [-0.563944, 0.0957968, 1.0]], ['2, k, 6', [-0.545525, -0.128314, 1.0]], ['2, k, 7', [-0.517398, -0.164116, 1.0]], ['2, k, 8', [0.0227422, 0.179661, 1.0]], ['2, k, 9', [0.141256, -0.0136023, 1.0]], ['2, k, 10', [0.0266378, -0.208048, 1.0]], ['2, k, 11', [-0.0328182, -0.222918, 1.0]], ['2, k, 12', [-0.346805, -0.299736, 1.0]], ['2, k, 13', [-0.349596, -0.678402, 1.0]], ['2, k, 14', [-0.292648, -1.06722, 1.0]], ['2, k, 15', [-0.291805, -1.12685, 1.0]], ['2, k, 16', [-0.180552, -0.324302, 1.0]], ['2, k, 17', [-0.135176, -0.715118, 1.0]], ['2, k, 18', [-0.105007, -1.06875, 1.0]], ['2, k, 19', [-0.092948, -1.11955, 1.0]], ['2, k, 20', [-0.160943, 0.214888, 1.0]], ['2, k, 21', [-0.505208, -0.21488, 1.0]], ['2, k, 22', [-0.457872, -0.144522, 1.0]], ['2, k, 23', [-0.0709941, -0.328581, 1.0]], ['2, k, 24', [-0.0654066, -0.207495, 1.0]]]
[['2, k, 0', [-0.262441, -0.316534, 1.0]], ['2, k, 1', [-0.208415, -0.00741193, 1.0]], ['2, k, 2', [-0.149829, 0.290784, 1.0]], ['2, k, 3', [-0.125817, 0.406811, 1.0]], ['2, k, 4', [-0.342119, 0.229409, 1.0]], ['2, k, 5', [-0.56438, 0.0926367, 1.0]], ['2, k, 6', [-0.544992, -0.131851, 1.0]], ['2, k, 7', [-0.53467, -0.142047, 1.0]], ['2, k, 8', [0.0211221, 0.180962, 1.0]], ['2, k, 9', [0.143549, -0.0114196, 1.0]], ['2, k, 10', [0.0274404, -0.205477, 1.0]], ['2, k, 11', [-0.0292101, -0.223146, 1.0]], ['2, k, 12', [-0.341558, -0.299918, 1.0]], ['2, k, 13', [-0.34439, -0.677302, 1.0]], ['2, k, 14', [-0.292635, -1.0672, 1.0]], ['2, k, 15', [-0.29128, -1.12746, 1.0]], ['2, k, 16', [-0.17451, -0.322588, 1.0]], ['2, k, 17', [-0.131192, -0.71151, 1.0]], ['2, k, 18', [-0.104464, -1.06799, 1.0]], ['2, k, 19', [-0.0929117, -1.11959, 1.0]], ['2, k, 20', [-0.162907, 0.21639, 1.0]], ['2, k, 21', [-0.520755, -0.215563, 1.0]], ['2, k, 22', [-0.47689, -0.146426, 1.0]], ['2, k, 23', [-0.064812, -0.327871, 1.0]], ['2, k, 24', [-0.0613244, -0.211255, 1.0]]]
[['2, k, 0', [-0.257193, -0.315611, 1.0]], ['2, k, 1', [-0.207736, -0.00690864, 1.0]], ['2, k, 2', [-0.153045, 0.291888, 1.0]], ['2, k, 3', [-0.13012, 0.40794, 1.0]], ['2, k, 4', [-0.347281, 0.227581, 1.0]], ['2, k, 5', [-0.563894, 0.0887972, 1.0]], ['2, k, 6', [-0.543994, -0.135974, 1.0]], ['2, k, 7', [-0.534865, -0.141131, 1.0]], ['2, k, 8', [0.0194231, 0.182769, 1.0]], ['2, k, 9', [0.146661, -0.00577689, 1.0]], ['2, k, 10', [0.0311397, -0.200054, 1.0]], ['2, k, 11', [-0.0239029, -0.218721, 1.0]], ['2, k, 12', [-0.33705, -0.300174, 1.0]], ['2, k, 13', [-0.338709, -0.673915, 1.0]], ['2, k, 14', [-0.291937, -1.06333, 1.0]], ['2, k, 15', [-0.291092, -1.12618, 1.0]], ['2, k, 16', [-0.168613, -0.320257, 1.0]], ['2, k, 17', [-0.128976, -0.710216, 1.0]], ['2, k, 18', [-0.104035, -1.06785, 1.0]], ['2, k, 19', [-0.0931239, -1.11975, 1.0]], ['2, k, 20', [-0.164977, 0.217411, 1.0]], ['2, k, 21', [-0.522225, -0.211712, 1.0]], ['2, k, 22', [-0.471788, -0.159755, 1.0]], ['2, k, 23', [-0.0571861, -0.319115, 1.0]], ['2, k, 24', [-0.0579647, -0.201786, 1.0]]]
