[['2, k, 0', [-0.20805, -0.276297, 1.0]], ['2, k, 1', [-0.206217, 0.0143318, 1.0]], ['2, k, 2', [-0.20347, 0.298539, 1.0]], ['2, k, 3', [-0.211304, 0.427561, 1.0]], ['2, k, 4', [-0.383946, 0.178669, 1.0]], ['2, k, 5', [-0.440228, -0.0423605, 1.0]], ['2, k, 6', [-0.481547, -0.227602, 1.0]], ['2, k, 7', [-0.4873, -0.298147, 1.0]], ['2, k, 8', [-0.0469307, 0.170555, 1.0]], ['2, k, 9', [-0.0102311, -0.0627773, 1.0]], ['2, k, 10', [0.0073038, -0.249484, 1.0]], ['2, k, 11', [0.00946159, -0.316629, 1.0]], ['2, k, 12', [-0.282207, -0.271008, 1.0]], ['2, k, 13', [-0.308097, -0.615202, 1.0]], ['2, k, 14', [-0.310679, -0.964362, 1.0]], ['2, k, 15', [-0.332764, -1.02539, 1.0]], ['2, k, 16', [-0.128782, -0.274829, 1.0]], ['2, k, 17', [-0.0677414, -0.629691, 1.0]], ['2, k, 18', [-0.0539249, -0.963492, 1.0]], ['2, k, 19', [-0.0518188, -1.02539, 1.0]], ['2, k, 20', [-0.204323, 0.228389, 1.0]], ['2, k, 21', [-0.473233, -0.341015, 1.0]], ['2, k, 22', [-0.416766, -0.326286, 1.0]], ['2, k, 23', [-0.0115236, -0.363178, 1.0]], ['2, k, 24', [0.0897057, -0.331882, 1.0]]]
[['2, k, 0', [-0.200525, -0.296275, 1.0]], ['2, k, 1', [-0.202139, 0.00982664, 1.0]], ['2, k, 2', [-0.202178, 0.302138, 1.0]], ['2, k, 3', [-0.21067, 0.412853, 1.0]], ['2, k, 4', [-0.348982, 0.197603, 1.0]], ['2, k, 5', [-0.452566, 0.179493, 1.0]], ['2, k, 6', [-0.507825, 0.179218, 1.0]], ['2, k, 7', [-0.528426, 0.187772, 1.0]], ['2, k, 8', [-0.0851401, 0.18562, 1.0]], ['2, k, 9', [-0.029668, 0.0605729, 1.0]], ['2, k, 10', [-0.0494063, -0.0234788, 1.0]], ['2, k, 11', [-0.0560433, -0.0514396, 1.0]], ['2, k, 12', [-0.272543, -0.293292, 1.0]], ['2, k, 13', [-0.316594, -0.620958, 1.0]], ['2, k, 14', [-0.309487, -0.961075, 1.0]], ['2, k, 15', [-0.331919, -1.02186, 1.0]], ['2, k, 16', [-0.12349, -0.292032, 1.0]], ['2, k, 17', [-0.0661059, -0.632758, 1.0]], ['2, k, 18', [-0.0517937, -0.961049, 1.0]], ['2, k, 19', [-0.0499228, -1.0188, 1.0]], ['2, k, 20', [-0.202325, 0.230592, 1.0]], ['2, k, 21', [-0.504261, 0.183705, 1.0]], ['2, k, 22', [-0.452642, 0.183, 1.0]], ['2, k, 23', [-0.0484151, -0.0724459, 1.0]], ['2, k, 24', [-0.0197068, -0.0599415, 1.0]]]
[['2, k, 0', [-0.200796, -0.294123, 1.0]], ['2, k, 1', [-0.20306, 0.00762082, 1.0]], ['2, k, 2', [-0.206132, 0.290107, 1.0]], ['2, k, 3', [-0.209203, 0.420729, 1.0]], ['2, k, 4', [-0.348728, 0.198607, 1.0]], ['2, k, 5', [-0.468607, 0.219789, 1.0]], ['2, k, 6', [-0.510099, 0.23075, 1.0]], ['2, k, 7', [-0.529454, 0.245124, 1.0]], ['2, k, 8', [-0.0849345, 0.184162, 1.0]], ['2, k, 9', [-0.0132624, 0.0505866, 1.0]], ['2, k, 10', [-0.0143909, 0.17589, 1.0]], ['2, k, 11', [-0.0428176, 0.249556, 1.0]], ['2, k, 12', [-0.272376, -0.291313, 1.0]], ['2, k, 13', [-0.316829, -0.620197, 1.0]], ['2, k, 14', [-0.309552, -0.960998, 1.0]], ['2, k, 15', [-0.332989, -1.02159, 1.0]], ['2, k, 16', [-0.124273, -0.289613, 1.0]], ['2, k, 17', [-0.0653278, -0.624372, 1.0]], ['2, k, 18', [-0.0513242, -0.959884, 1.0]], ['2, k, 19', [-0.0507125, -1.02096, 1.0]], ['2, k, 20', [-0.205391, 0.221327, 1.0]], ['2, k, 21', [-0.505924, 0.23928, 1.0]], ['2, k, 22', [-0.445505, 0.237552, 1.0]], ['2, k, 23', [-0.0623603, 0.243207, 1.0]], ['2, k, 24', [-0.00427818, 0.242068, 1.0]]]
[['2, k, 0', [-0.197553, -0.274166, 1.0]], ['2, k, 1', [-0.201902, 0.0112911, 1.0]], ['2, k, 2', [-0.205109, 0.291746, 1.0]], ['2, k, 3', [-0.209786, 0.433794, 1.0]], ['2, k, 4', [-0.350566, 0.204773, 1.0]], ['2, k, 5', [-0.472808, 0.243569, 1.0]], ['2, k, 6', [-0.509129, 0.28226, 1.0]], ['2, k, 7', [-0.526172, 0.299195, 1.0]], ['2, k, 8', [-0.0799684, 0.200714, 1.0]], ['2, k, 9', [-0.0225904, 0.244719, 1.0]], ['2, k, 10', [-0.0186957, 0.261815, 1.0]], ['2, k, 11', [-0.0502279, 0.300236, 1.0]], ['2, k, 12', [-0.267518, -0.273099, 1.0]], ['2, k, 13', [-0.316425, -0.614893, 1.0]], ['2, k, 14', [-0.309608, -0.96094, 1.0]], ['2, k, 15', [-0.333129, -1.02159, 1.0]], ['2, k, 16', [-0.122773, -0.268186, 1.0]], ['2, k, 17', [-0.0647957, -0.60298, 1.0]], ['2, k, 18', [-0.0508438, -0.946648, 1.0]], ['2, k, 19', [-0.0528996, -0.986786, 1.0]], ['2, k, 20', [-0.204465, 0.222992, 1.0]], ['2, k, 21', [-0.491426, 0.296471, 1.0]], ['2, k, 22', [-0.443308, 0.292339, 1.0]], ['2, k, 23', [-0.0639328, 0.295195, 1.0]], ['2, k, 24', [-0.00621955, 0.302068, 1.0]]]
[['2, k, 0', [-0.197442, -0.273454, 1.0]], ['2, k, 1', [-0.202071, 0.0126109, 1.0]], ['2, k, 2', [-0.205706, 0.293426, 1.0]], ['2, k, 3', [-0.210489, 0.431892, 1.0]], ['2, k, 4', [-0.350359, 0.205265, 1.0]], ['2, k, 5', [-0.470575, 0.255075, 1.0]], ['2, k, 6', [-0.507892, 0.313572, 1.0]], ['2, k, 7', [-0.522093, 0.346599, 1.0]], ['2, k, 8', [-0.0801614, 0.199772, 1.0]], ['2, k, 9', [-0.0230743, 0.265773, 1.0]], ['2, k, 10', [-0.0279243, 0.317179, 1.0]], ['2, k, 11', [-0.0414388, 0.346288, 1.0]], ['2, k, 12', [-0.267186, -0.272094, 1.0]], ['2, k, 13', [-0.316043, -0.610897, 1.0]], ['2, k, 14', [-0.309634, -0.960552, 1.0]], ['2, k, 15', [-0.333126, -1.02156, 1.0]], ['2, k, 16', [-0.122815, -0.26775, 1.0]], ['2, k, 17', [-0.064684, -0.603596, 1.0]], ['2, k, 18', [-0.0515626, -0.952182, 1.0]], ['2, k, 19', [-0.0522766, -1.02637, 1.0]], ['2, k, 20', [-0.204931, 0.224435, 1.0]], ['2, k, 21', [-0.507103, 0.353834, 1.0]], ['2, k, 22', [-0.476073, 0.339966, 1.0]], ['2, k, 23', [-0.0607454, 0.350897, 1.0]], ['2, k, 24', [0.0236792, 0.350538, 1.0]]]
[['2, k, 0', [-0.199597, -0.270272, 1.0]], ['2, k, 1', [-0.202959, 0.0153034, 1.0]], ['2, k, 2', [-0.20551, 0.295424, 1.0]], ['2, k, 3', [-0.209325, 0.420025, 1.0]], ['2, k, 4', [-0.351488, 0.20567, 1.0]], ['2, k, 5', [-0.47247, 0.280715, 1.0]], ['2, k, 6', [-0.508382, 0.35856, 1.0]], ['2, k, 7', [-0.517232, 0.393524, 1.0]], ['2, k, 8', [-0.0800574, 0.199799, 1.0]], ['2, k, 9', [-0.0191246, 0.280964, 1.0]], ['2, k, 10', [-0.0170893, 0.336794, 1.0]], ['2, k, 11', [-0.0372313, 0.389354, 1.0]], ['2, k, 12', [-0.268895, -0.269083, 1.0]], ['2, k, 13', [-0.31468, -0.606755, 1.0]], ['2, k, 14', [-0.3096, -0.960318, 1.0]], ['2, k, 15', [-0.33298, -1.02155, 1.0]], ['2, k, 16', [-0.125424, -0.264521, 1.0]], ['2, k, 17', [-0.0650643, -0.600075, 1.0]], ['2, k, 18', [-0.0521824, -0.947217, 1.0]], ['2, k, 19', [-0.0533815, -1.00588, 1.0]], ['2, k, 20', [-0.204998, 0.226475, 1.0]], ['2, k, 21', [-0.502656, 0.402721, 1.0]], ['2, k, 22', [-0.559674, 0.396557, 1.0]], ['2, k, 23', [-0.0549911, 0.398285, 1.0]], ['2, k, 24', [0.00318093, 0.391187, 1.0]]]
[['2, k, 0', [-0.200148, -0.26584, 1.0]], ['2, k, 1', [-0.203167, 0.0194107, 1.0]], ['2, k, 2', [-0.205339, 0.298721, 1.0]], ['2, k, 3', [-0.209522, 0.421659, 1.0]], ['2, k, 4', [-0.352053, 0.207374, 1.0]], ['2, k, 5', [-0.477184, 0.303784, 1.0]], ['2, k, 6', [-0.507079, 0.394162, 1.0]], ['2, k, 7', [-0.51571, 0.436634, 1.0]], ['2, k, 8', [-0.0798369, 0.200777, 1.0]], ['2, k, 9', [-0.017836, 0.299959, 1.0]], ['2, k, 10', [-0.015278, 0.371452, 1.0]], ['2, k, 11', [-0.0336605, 0.428885, 1.0]], ['2, k, 12', [-0.269016, -0.264655, 1.0]], ['2, k, 13', [-0.314637, -0.606216, 1.0]], ['2, k, 14', [-0.309612, -0.9602, 1.0]], ['2, k, 15', [-0.333235, -1.02155, 1.0]], ['2, k, 16', [-0.126365, -0.260288, 1.0]], ['2, k, 17', [-0.0649096, -0.604207, 1.0]], ['2, k, 18', [-0.0525967, -0.947971, 1.0]], ['2, k, 19', [-0.0518403, -1.02128, 1.0]], ['2, k, 20', [-0.204931, 0.229891, 1.0]], ['2, k, 21', [-0.493311, 0.452861, 1.0]], ['2, k, 22', [-0.552684, 0.44156, 1.0]], ['2, k, 23', [-0.0492987, 0.445277, 1.0]], ['2, k, 24', [0.0065941, 0.432636, 1.0]]]
[['2, k, 0', [-0.199993, -0.262479, 1.0]], ['2, k, 1', [-0.203401, 0.0218117, 1.0]], ['2, k, 2', [-0.20579, 0.300218, 1.0]], ['2, k, 3', [-0.210075, 0.426784, 1.0]], ['2, k, 4', [-0.353056, 0.209798, 1.0]], ['2, k, 5', [-0.466439, 0.330331, 1.0]], ['2, k, 6', [-0.500248, 0.418827, 1.0]], ['2, k, 7', [-0.51448, 0.474, 1.0]], ['2, k, 8', [-0.0790012, 0.204557, 1.0]], ['2, k, 9', [-0.0154313, 0.321527, 1.0]], ['2, k, 10', [-0.0187557, 0.431418, 1.0]], ['2, k, 11', [-0.0313797, 0.466245, 1.0]], ['2, k, 12', [-0.268525, -0.261505, 1.0]], ['2, k, 13', [-0.314774, -0.605098, 1.0]], ['2, k, 14', [-0.309533, -0.959522, 1.0]], ['2, k, 15', [-0.333236, -1.02152, 1.0]], ['2, k, 16', [-0.126557, -0.256841, 1.0]], ['2, k, 17', [-0.0649062, -0.604182, 1.0]], ['2, k, 18', [-0.0527077, -0.951152, 1.0]], ['2, k, 19', [-0.0519839, -1.02234, 1.0]], ['2, k, 20', [-0.205345, 0.23156, 1.0]], ['2, k, 21', [-0.494838, 0.491993, 1.0]], ['2, k, 22', [-0.554804, 0.485577, 1.0]], ['2, k, 23', [-0.0425592, 0.486686, 1.0]], ['2, k, 24', [0.0140511, 0.470566, 1.0]]]
[['2, k, 0', [-0.201172, -0.257698, 1.0]], ['2, k, 1', [-0.203463, 0.0243892, 1.0]], ['2, k, 2', [-0.205137, 0.301365, 1.0]], ['2, k, 3', [-0.210649, 0.428875, 1.0]], ['2, k, 4', [-0.356863, 0.215451, 1.0]], ['2, k, 5', [-0.465678, 0.33253, 1.0]], ['2, k, 6', [-0.49905, 0.441492, 1.0]], ['2, k, 7', [-0.509974, 0.505092, 1.0]], ['2, k, 8', [-0.0765031, 0.211287, 1.0]], ['2, k, 9', [-0.0146496, 0.333635, 1.0]], ['2, k, 10', [-0.0130811, 0.441521, 1.0]], ['2, k, 11', [-0.0272419, 0.501872, 1.0]], ['2, k, 12', [-0.269159, -0.25727, 1.0]], ['2, k, 13', [-0.31454, -0.603871, 1.0]], ['2, k, 14', [-0.309595, -0.959408, 1.0]], ['2, k, 15', [-0.333252, -1.0217, 1.0]], ['2, k, 16', [-0.128315, -0.251602, 1.0]], ['2, k, 17', [-0.0649111, -0.60418, 1.0]], ['2, k, 18', [-0.0522632, -0.955316, 1.0]], ['2, k, 19', [-0.0516461, -1.02315, 1.0]], ['2, k, 20', [-0.204861, 0.232984, 1.0]], ['2, k, 21', [-0.49804, 0.534137, 1.0]], ['2, k, 22', [-0.554034, 0.522843, 1.0]], ['2, k, 23', [-0.0389886, 0.521998, 1.0]], ['2, k, 24', [0.0319698, 0.509704, 1.0]]]
[['2, k, 0', [-0.202155, -0.25386, 1.0]], ['2, k, 1', [-0.204463, 0.0263774, 1.0]], ['2, k, 2', [-0.206023, 0.301917, 1.0]], ['2, k, 3', [-0.210826, 0.429218, 1.0]], ['2, k, 4', [-0.357192, 0.219454, 1.0]], ['2, k, 5', [-0.466629, 0.363154, 1.0]], ['2, k, 6', [-0.498355, 0.497399, 1.0]], ['2, k, 7', [-0.507042, 0.543196, 1.0]], ['2, k, 8', [-0.0757028, 0.213325, 1.0]], ['2, k, 9', [-0.015608, 0.36365, 1.0]], ['2, k, 10', [-0.0131382, 0.464586, 1.0]], ['2, k, 11', [-0.022371, 0.531422, 1.0]], ['2, k, 12', [-0.269993, -0.252828, 1.0]], ['2, k, 13', [-0.314846, -0.601205, 1.0]], ['2, k, 14', [-0.309668, -0.959435, 1.0]], ['2, k, 15', [-0.333567, -1.02168, 1.0]], ['2, k, 16', [-0.129379, -0.248497, 1.0]], ['2, k, 17', [-0.0650806, -0.604957, 1.0]], ['2, k, 18', [-0.0528269, -0.963005, 1.0]], ['2, k, 19', [-0.0521779, -1.0234, 1.0]], ['2, k, 20', [-0.205774, 0.233832, 1.0]], ['2, k, 21', [-0.492184, 0.567253, 1.0]], ['2, k, 22', [-0.566147, 0.549931, 1.0]], ['2, k, 23', [-0.0318173, 0.554452, 1.0]], ['2, k, 24', [0.0242872, 0.537972, 1.0]]]
[['2, k, 0', [-0.203089, -0.249349, 1.0]], ['2, k, 1', [-0.204932, 0.0281686, 1.0]], ['2, k, 2', [-0.206167, 0.302064, 1.0]], ['2, k, 3', [-0.211364, 0.430793, 1.0]], ['2, k, 4', [-0.357754, 0.226452, 1.0]], ['2, k, 5', [-0.461833, 0.379041, 1.0]], ['2, k, 6', [-0.495989, 0.507457, 1.0]], ['2, k, 7', [-0.502511, 0.57175, 1.0]], ['2, k, 8', [-0.0744298, 0.218637, 1.0]], ['2, k, 9', [-0.0130111, 0.369383, 1.0]], ['2, k, 10', [-0.00728856, 0.483682, 1.0]], ['2, k, 11', [-0.0152486, 0.557867, 1.0]], ['2, k, 12', [-0.270488, -0.248583, 1.0]], ['2, k, 13', [-0.31472, -0.598968, 1.0]], ['2, k, 14', [-0.309782, -0.96006, 1.0]], ['2, k, 15', [-0.334068, -1.02211, 1.0]], ['2, k, 16', [-0.130748, -0.243877, 1.0]], ['2, k, 17', [-0.065133, -0.60632, 1.0]], ['2, k, 18', [-0.0527791, -0.960858, 1.0]], ['2, k, 19', [-0.0518176, -1.02314, 1.0]], ['2, k, 20', [-0.205977, 0.234252, 1.0]], ['2, k, 21', [-0.484619, 0.600228, 1.0]], ['2, k, 22', [-0.544454, 0.589302, 1.0]], ['2, k, 23', [-0.0265491, 0.584909, 1.0]], ['2, k, 24', [0.0311749, 0.566428, 1.0]]]
[['2, k, 0', [-0.203642, -0.246438, 1.0]], ['2, k, 1', [-0.20531, 0.0303551, 1.0]], ['2, k, 2', [-0.2063, 0.302997, 1.0]], ['2, k, 3', [-0.212229, 0.432872, 1.0]], ['2, k, 4', [-0.357731, 0.230486, 1.0]], ['2, k, 5', [-0.459582, 0.383564, 1.0]], ['2, k, 6', [-0.490378, 0.533577, 1.0]], ['2, k, 7', [-0.498172, 0.594311, 1.0]], ['2, k, 8', [-0.0740197, 0.221608, 1.0]], ['2, k, 9', [-0.0116754, 0.385888, 1.0]], ['2, k, 10', [0.00106266, 0.535105, 1.0]], ['2, k, 11', [-0.0121494, 0.583904, 1.0]], ['2, k, 12', [-0.270669, -0.245876, 1.0]], ['2, k, 13', [-0.314979, -0.598236, 1.0]], ['2, k, 14', [-0.309695, -0.959592, 1.0]], ['2, k, 15', [-0.334003, -1.02213, 1.0]], ['2, k, 16', [-0.131688, -0.240872, 1.0]], ['2, k, 17', [-0.0652788, -0.606308, 1.0]], ['2, k, 18', [-0.0492599, -0.961853, 1.0]], ['2, k, 19', [-0.0519257, -1.02283, 1.0]], ['2, k, 20', [-0.206175, 0.235505, 1.0]], ['2, k, 21', [-0.489135, 0.625384, 1.0]], ['2, k, 22', [-0.540066, 0.613989, 1.0]], ['2, k, 23', [-0.0227845, 0.614256, 1.0]], ['2, k, 24', [0.0449739, 0.588987, 1.0]]]
[['2, k, 0', [-0.204082, -0.243687, 1.0]], ['2, k, 1', [-0.205198, 0.0327537, 1.0]], ['2, k, 2', [-0.205635, 0.304556, 1.0]], ['2, k, 3', [-0.212313, 0.434496, 1.0]], ['2, k, 4', [-0.35751, 0.238535, 1.0]], ['2, k, 5', [-0.456385, 0.391527, 1.0]], ['2, k, 6', [-0.48899, 0.545101, 1.0]], ['2, k, 7', [-0.492943, 0.615726, 1.0]], ['2, k, 8', [-0.0740629, 0.223025, 1.0]], ['2, k, 9', [-0.00898027, 0.396664, 1.0]], ['2, k, 10', [0.00126064, 0.546574, 1.0]], ['2, k, 11', [-0.00639631, 0.606956, 1.0]], ['2, k, 12', [-0.270578, -0.243185, 1.0]], ['2, k, 13', [-0.314695, -0.5965, 1.0]], ['2, k, 14', [-0.309857, -0.95999, 1.0]], ['2, k, 15', [-0.333936, -1.02217, 1.0]], ['2, k, 16', [-0.132665, -0.238077, 1.0]], ['2, k, 17', [-0.06685, -0.598664, 1.0]], ['2, k, 18', [-0.0466509, -0.937877, 1.0]], ['2, k, 19', [-0.0504334, -0.979444, 1.0]], ['2, k, 20', [-0.20565, 0.237313, 1.0]], ['2, k, 21', [-0.478046, 0.650585, 1.0]], ['2, k, 22', [-0.537159, 0.637625, 1.0]], ['2, k, 23', [-0.00915479, 0.636104, 1.0]], ['2, k, 24', [0.0526409, 0.615551, 1.0]]]
[['2, k, 0', [-0.20473, -0.241962, 1.0]], ['2, k, 1', [-0.205592, 0.0339631, 1.0]], ['2, k, 2', [-0.205749, 0.305047, 1.0]], ['2, k, 3', [-0.212886, 0.435363, 1.0]], ['2, k, 4', [-0.35824, 0.24241, 1.0]], ['2, k, 5', [-0.456472, 0.414251, 1.0]], ['2, k, 6', [-0.483238, 0.592226, 1.0]], ['2, k, 7', [-0.481868, 0.64729, 1.0]], ['2, k, 8', [-0.0750257, 0.225225, 1.0]], ['2, k, 9', [-0.0066493, 0.405161, 1.0]], ['2, k, 10', [0.00282692, 0.567581, 1.0]], ['2, k, 11', [-0.00276827, 0.628437, 1.0]], ['2, k, 12', [-0.270881, -0.241258, 1.0]], ['2, k, 13', [-0.314854, -0.596163, 1.0]], ['2, k, 14', [-0.309777, -0.959967, 1.0]], ['2, k, 15', [-0.334002, -1.02215, 1.0]], ['2, k, 16', [-0.133683, -0.23659, 1.0]], ['2, k, 17', [-0.066654, -0.601684, 1.0]], ['2, k, 18', [-0.0493238, -0.94496, 1.0]], ['2, k, 19', [-0.0505676, -1.01953, 1.0]], ['2, k, 20', [-0.205843, 0.238013, 1.0]], ['2, k, 21', [-0.453264, 0.668663, 1.0]], ['2, k, 22', [-0.522428, 0.651903, 1.0]], ['2, k, 23', [-0.0172753, 0.666562, 1.0]], ['2, k, 24', [0.0559383, 0.634859, 1.0]]]
[['2, k, 0', [-0.205425, -0.239829, 1.0]], ['2, k, 1', [-0.205737, 0.0351156, 1.0]], ['2, k, 2', [-0.205524, 0.305398, 1.0]], ['2, k, 3', [-0.213104, 0.435511, 1.0]], ['2, k, 4', [-0.359147, 0.24737, 1.0]], ['2, k, 5', [-0.451242, 0.416191, 1.0]], ['2, k, 6', [-0.480402, 0.596047, 1.0]], ['2, k, 7', [-0.483709, 0.660051, 1.0]], ['2, k, 8', [-0.0758247, 0.226717, 1.0]], ['2, k, 9', [-0.00445822, 0.413211, 1.0]], ['2, k, 10', [0.00620724, 0.583863, 1.0]], ['2, k, 11', [0.00437786, 0.64882, 1.0]], ['2, k, 12', [-0.271099, -0.238912, 1.0]], ['2, k, 13', [-0.315032, -0.595895, 1.0]], ['2, k, 14', [-0.309724, -0.959179, 1.0]], ['2, k, 15', [-0.334159, -1.02172, 1.0]], ['2, k, 16', [-0.134866, -0.234696, 1.0]], ['2, k, 17', [-0.0665626, -0.601733, 1.0]], ['2, k, 18', [-0.0505972, -0.952943, 1.0]], ['2, k, 19', [-0.0505922, -1.02079, 1.0]], ['2, k, 20', [-0.205701, 0.238541, 1.0]], ['2, k, 21', [-0.468487, 0.691875, 1.0]], ['2, k, 22', [-0.53072, 0.67819, 1.0]], ['2, k, 23', [-0.00779663, 0.688033, 1.0]], ['2, k, 24', [0.0727191, 0.650472, 1.0]]]
[['2, k, 0', [-0.205694, -0.238276, 1.0]], ['2, k, 1', [-0.205672, 0.0360819, 1.0]], ['2, k, 2', [-0.205098, 0.30576, 1.0]], ['2, k, 3', [-0.213139, 0.43556, 1.0]], ['2, k, 4', [-0.360819, 0.251831, 1.0]], ['2, k, 5', [-0.44831, 0.421034, 1.0]], ['2, k, 6', [-0.472336, 0.611352, 1.0]], ['2, k, 7', [-0.473433, 0.678774, 1.0]], ['2, k, 8', [-0.07594, 0.229204, 1.0]], ['2, k, 9', [-0.00251316, 0.417688, 1.0]], ['2, k, 10', [0.00888168, 0.601132, 1.0]], ['2, k, 11', [0.00783686, 0.667753, 1.0]], ['2, k, 12', [-0.271035, -0.236986, 1.0]], ['2, k, 13', [-0.315202, -0.5954, 1.0]], ['2, k, 14', [-0.309718, -0.959149, 1.0]], ['2, k, 15', [-0.333262, -1.02185, 1.0]], ['2, k, 16', [-0.135514, -0.233322, 1.0]], ['2, k, 17', [-0.0666165, -0.601468, 1.0]], ['2, k, 18', [-0.0499937, -0.954692, 1.0]], ['2, k, 19', [-0.0520758, -1.02222, 1.0]], ['2, k, 20', [-0.205379, 0.239064, 1.0]], ['2, k, 21', [-0.455619, 0.707584, 1.0]], ['2, k, 22', [-0.519583, 0.687034, 1.0]], ['2, k, 23', [-0.00243207, 0.709368, 1.0]], ['2, k, 24', [0.0784706, 0.66541, 1.0]]]
[['2, k, 0', [-0.206224, -0.237004, 1.0]], ['2, k, 1', [-0.205789, 0.036994, 1.0]], ['2, k, 2', [-0.204746, 0.306268, 1.0]], ['2, k, 3', [-0.213261, 0.435562, 1.0]], ['2, k, 4', [-0.361569, 0.255435, 1.0]], ['2, k, 5', [-0.446567, 0.425933, 1.0]], ['2, k, 6', [-0.468476, 0.619048, 1.0]], ['2, k, 7', [-0.471084, 0.693862, 1.0]], ['2, k, 8', [-0.0760913, 0.229627, 1.0]], ['2, k, 9', [-0.0010786, 0.422396, 1.0]], ['2, k, 10', [0.017204, 0.616146, 1.0]], ['2, k, 11', [0.0161302, 0.682954, 1.0]], ['2, k, 12', [-0.271268, -0.235424, 1.0]], ['2, k, 13', [-0.314848, -0.592696, 1.0]], ['2, k, 14', [-0.309811, -0.959164, 1.0]], ['2, k, 15', [-0.333241, -1.02174, 1.0]], ['2, k, 16', [-0.136566, -0.232016, 1.0]], ['2, k, 17', [-0.0669639, -0.597362, 1.0]], ['2, k, 18', [-0.0489375, -0.949793, 1.0]], ['2, k, 19', [-0.0606306, -1.01193, 1.0]], ['2, k, 20', [-0.205164, 0.239695, 1.0]], ['2, k, 21', [-0.447261, 0.725018, 1.0]], ['2, k, 22', [-0.518146, 0.702119, 1.0]], ['2, k, 23', [0.00156711, 0.726515, 1.0]], ['2, k, 24', [0.0831767, 0.683393, 1.0]]]
[['2, k, 0', [-0.206414, -0.236329, 1.0]], ['2, k, 1', [-0.205747, 0.0376272, 1.0]], ['2, k, 2', [-0.204223, 0.306581, 1.0]], ['2, k, 3', [-0.213425, 0.435652, 1.0]], ['2, k, 4', [-0.361803, 0.256654, 1.0]], ['2, k, 5', [-0.443738, 0.429124, 1.0]], ['2, k, 6', [-0.466696, 0.624418, 1.0]], ['2, k, 7', [-0.465591, 0.703796, 1.0]], ['2, k, 8', [-0.0761838, 0.230467, 1.0]], ['2, k, 9', [0.000867207, 0.427045, 1.0]], ['2, k, 10', [0.0212206, 0.627185, 1.0]], ['2, k, 11', [0.0193085, 0.696618, 1.0]], ['2, k, 12', [-0.271249, -0.234571, 1.0]], ['2, k, 13', [-0.314877, -0.592653, 1.0]], ['2, k, 14', [-0.309849, -0.959213, 1.0]], ['2, k, 15', [-0.333543, -1.02185, 1.0]], ['2, k, 16', [-0.137016, -0.231472, 1.0]], ['2, k, 17', [-0.0671059, -0.598102, 1.0]], ['2, k, 18', [-0.0517371, -0.959008, 1.0]], ['2, k, 19', [-0.0550961, -1.01988, 1.0]], ['2, k, 20', [-0.20479, 0.240138, 1.0]], ['2, k, 21', [-0.442718, 0.736922, 1.0]], ['2, k, 22', [-0.515634, 0.71552, 1.0]], ['2, k, 23', [0.0153344, 0.736946, 1.0]], ['2, k, 24', [0.0739815, 0.706274, 1.0]]]
[['2, k, 0', [-0.206734, -0.235096, 1.0]], ['2, k, 1', [-0.205823, 0.0385572, 1.0]], ['2, k, 2', [-0.204043, 0.307033, 1.0]], ['2, k, 3', [-0.213798, 0.436163, 1.0]], ['2, k, 4', [-0.362401, 0.259509, 1.0]], ['2, k, 5', [-0.443403, 0.434204, 1.0]], ['2, k, 6', [-0.46543, 0.631879, 1.0]], ['2, k, 7', [-0.463658, 0.713984, 1.0]], ['2, k, 8', [-0.0760089, 0.231393, 1.0]], ['2, k, 9', [0.009134, 0.44308, 1.0]], ['2, k, 10', [0.0241818, 0.633734, 1.0]], ['2, k, 11', [0.0249023, 0.706811, 1.0]], ['2, k, 12', [-0.27132, -0.233474, 1.0]], ['2, k, 13', [-0.314987, -0.592573, 1.0]], ['2, k, 14', [-0.309847, -0.959385, 1.0]], ['2, k, 15', [-0.334378, -1.02211, 1.0]], ['2, k, 16', [-0.13759, -0.230279, 1.0]], ['2, k, 17', [-0.0672045, -0.598192, 1.0]], ['2, k, 18', [-0.0518245, -0.957862, 1.0]], ['2, k, 19', [-0.0543873, -1.01998, 1.0]], ['2, k, 20', [-0.204671, 0.240722, 1.0]], ['2, k, 21', [-0.440759, 0.749019, 1.0]], ['2, k, 22', [-0.517299, 0.726759, 1.0]], ['2, k, 23', [0.0194648, 0.751371, 1.0]], ['2, k, 24', [0.0738284, 0.723494, 1.0]]]
