[['2, k, 0', [0.015014, 0.02050807, 1.0]], ['2, k, 1', [0.008143025, 0.3318504, 1.0]], ['2, k, 2', [0.0003201387, 0.6300445, 1.0]], ['2, k, 3', [-0.01968085, 0.7531926, 1.0]], ['2, k, 4', [-0.1529943, 0.5039415, 1.0]], ['2, k, 5', [-0.2131346, 0.2390567, 1.0]], ['2, k, 6', [-0.2782865, 0.03242216, 1.0]], ['2, k, 7', [-0.3225193, -0.03530575, 1.0]], ['2, k, 8', [0.1668971, 0.54471, 1.0]], ['2, k, 9', [0.2351863, 0.2794003, 1.0]], ['2, k, 10', [0.2953346, 0.04080306, 1.0]], ['2, k, 11', [0.3022002, -0.0002573538, 1.0]], ['2, k, 12', [-0.05609011, 0.02099757, 1.0]], ['2, k, 13', [-0.07374398, -0.3777177, 1.0]], ['2, k, 14', [-0.07260682, -0.7007865, 1.0]], ['2, k, 15', [-0.09127873, -0.7472457, 1.0]], ['2, k, 16', [0.08524084, 0.01932137, 1.0]], ['2, k, 17', [0.1458993, -0.4400197, 1.0]], ['2, k, 18', [0.2359863, -0.7107954, 1.0]], ['2, k, 19', [0.2322781, -0.7516774, 1.0]], ['2, k, 20', [0.002295431, 0.5574138, 1.0]], ['2, k, 21', [-0.3558786, -0.1181332, 1.0]], ['2, k, 22', [-0.316179, -0.06770809, 1.0]], ['2, k, 23', [0.3099171, -0.08728868, 1.0]], ['2, k, 24', [0.3366797, 0.01773861, 1.0]]]
[['2, k, 0', [0.01204044, 0.02212552, 1.0]], ['2, k, 1', [0.006019352, 0.3314395, 1.0]], ['2, k, 2', [-0.0002136703, 0.6271825, 1.0]], ['2, k, 3', [-0.01274541, 0.7503012, 1.0]], ['2, k, 4', [-0.158473, 0.512604, 1.0]], ['2, k, 5', [-0.3413882, 0.3349831, 1.0]], ['2, k, 6', [-0.5250638, 0.213359, 1.0]], ['2, k, 7', [-0.6003658, 0.1736142, 1.0]], ['2, k, 8', [0.1693281, 0.5419196, 1.0]], ['2, k, 9', [0.2377281, 0.2802839, 1.0]], ['2, k, 10', [0.2964408, 0.03824037, 1.0]], ['2, k, 11', [0.3046162, -0.009140863, 1.0]], ['2, k, 12', [-0.05996841, 0.02255835, 1.0]], ['2, k, 13', [-0.07532045, -0.3739405, 1.0]], ['2, k, 14', [-0.06819881, -0.6973482, 1.0]], ['2, k, 15', [-0.09154129, -0.7447271, 1.0]], ['2, k, 16', [0.08371542, 0.02089148, 1.0]], ['2, k, 17', [0.1443789, -0.4387155, 1.0]], ['2, k, 18', [0.2505929, -0.7241195, 1.0]], ['2, k, 19', [0.2196215, -0.754393, 1.0]], ['2, k, 20', [0.001297962, 0.5552204, 1.0]], ['2, k, 21', [-0.6767483, 0.1218764, 1.0]], ['2, k, 22', [-0.6355636, 0.1757332, 1.0]], ['2, k, 23', [0.311112, -0.09002101, 1.0]], ['2, k, 24', [0.3083071, -0.08097868, 1.0]]]
[['2, k, 0', [0.01195294, 0.02270377, 1.0]], ['2, k, 1', [0.00641934, 0.3317895, 1.0]], ['2, k, 2', [0.0009351652, 0.6273052, 1.0]], ['2, k, 3', [-0.01162999, 0.7504267, 1.0]], ['2, k, 4', [-0.1592594, 0.515296, 1.0]], ['2, k, 5', [-0.3492135, 0.3529627, 1.0]], ['2, k, 6', [-0.5372295, 0.2481298, 1.0]], ['2, k, 7', [-0.6001697, 0.2252239, 1.0]], ['2, k, 8', [0.1699519, 0.5413833, 1.0]], ['2, k, 9', [0.2374713, 0.2798363, 1.0]], ['2, k, 10', [0.2959924, 0.04106908, 1.0]], ['2, k, 11', [0.3022057, -0.002653527, 1.0]], ['2, k, 12', [-0.06019599, 0.02326463, 1.0]], ['2, k, 13', [-0.07531562, -0.3739817, 1.0]], ['2, k, 14', [-0.06815184, -0.6968938, 1.0]], ['2, k, 15', [-0.09169869, -0.7443424, 1.0]], ['2, k, 16', [0.08375001, 0.02128086, 1.0]], ['2, k, 17', [0.143895, -0.4375947, 1.0]], ['2, k, 18', [0.1992695, -0.7106658, 1.0]], ['2, k, 19', [0.2347712, -0.7372155, 1.0]], ['2, k, 20', [0.002238014, 0.5554026, 1.0]], ['2, k, 21', [-0.6708237, 0.1804383, 1.0]], ['2, k, 22', [-0.6165307, 0.245741, 1.0]], ['2, k, 23', [0.3094512, -0.08530644, 1.0]], ['2, k, 24', [0.3331475, 0.02283474, 1.0]]]
[['2, k, 0', [0.01189654, 0.0236726, 1.0]], ['2, k, 1', [0.006490509, 0.33221, 1.0]], ['2, k, 2', [0.001127587, 0.6273109, 1.0]], ['2, k, 3', [-0.01023581, 0.7506534, 1.0]], ['2, k, 4', [-0.1603888, 0.5182055, 1.0]], ['2, k, 5', [-0.3510213, 0.3660904, 1.0]], ['2, k, 6', [-0.5651458, 0.2816651, 1.0]], ['2, k, 7', [-0.6210044, 0.2582707, 1.0]], ['2, k, 8', [0.1701879, 0.5411031, 1.0]], ['2, k, 9', [0.2370918, 0.2810322, 1.0]], ['2, k, 10', [0.2950476, 0.04397076, 1.0]], ['2, k, 11', [0.3011938, 0.001735256, 1.0]], ['2, k, 12', [-0.06033973, 0.02421458, 1.0]], ['2, k, 13', [-0.07536171, -0.373999, 1.0]], ['2, k, 14', [-0.0664838, -0.6955109, 1.0]], ['2, k, 15', [-0.09111831, -0.7432728, 1.0]], ['2, k, 16', [0.0837734, 0.02217312, 1.0]], ['2, k, 17', [0.1441524, -0.4372343, 1.0]], ['2, k, 18', [0.1989782, -0.7106659, 1.0]], ['2, k, 19', [0.2366741, -0.7377561, 1.0]], ['2, k, 20', [0.002407929, 0.5555011, 1.0]], ['2, k, 21', [-0.6908853, 0.2170054, 1.0]], ['2, k, 22', [-0.6743569, 0.2201392, 1.0]], ['2, k, 23', [0.3093347, -0.0887555, 1.0]], ['2, k, 24', [0.3361588, 0.02053225, 1.0]]]
[['2, k, 0', [0.01166346, 0.02472458, 1.0]], ['2, k, 1', [0.006486855, 0.3329032, 1.0]], ['2, k, 2', [0.001329025, 0.6277205, 1.0]], ['2, k, 3', [-0.009528889, 0.7511762, 1.0]], ['2, k, 4', [-0.1616814, 0.5216585, 1.0]], ['2, k, 5', [-0.3565711, 0.3850359, 1.0]], ['2, k, 6', [-0.5664732, 0.3087625, 1.0]], ['2, k, 7', [-0.6268951, 0.2977855, 1.0]], ['2, k, 8', [0.1703487, 0.5410488, 1.0]], ['2, k, 9', [0.2370754, 0.2810978, 1.0]], ['2, k, 10', [0.29534, 0.0445146, 1.0]], ['2, k, 11', [0.3040706, -0.0001514151, 1.0]], ['2, k, 12', [-0.06061645, 0.02527212, 1.0]], ['2, k, 13', [-0.07504101, -0.3741565, 1.0]], ['2, k, 14', [-0.06623399, -0.6941823, 1.0]], ['2, k, 15', [-0.0907919, -0.743225, 1.0]], ['2, k, 16', [0.08358084, 0.02317826, 1.0]], ['2, k, 17', [0.1441657, -0.4371362, 1.0]], ['2, k, 18', [0.1998178, -0.7107321, 1.0]], ['2, k, 19', [0.2363323, -0.7379954, 1.0]], ['2, k, 20', [0.002566284, 0.5559728, 1.0]], ['2, k, 21', [-0.6938899, 0.2634905, 1.0]], ['2, k, 22', [-0.6605458, 0.3084132, 1.0]], ['2, k, 23', [0.3067019, -0.08349936, 1.0]], ['2, k, 24', [0.3374903, 0.01778905, 1.0]]]
[['2, k, 0', [0.0118382, 0.02605151, 1.0]], ['2, k, 1', [0.006510504, 0.3333317, 1.0]], ['2, k, 2', [0.001258939, 0.6275249, 1.0]], ['2, k, 3', [-0.008285898, 0.751563, 1.0]], ['2, k, 4', [-0.1627124, 0.5261918, 1.0]], ['2, k, 5', [-0.3558427, 0.403053, 1.0]], ['2, k, 6', [-0.5736402, 0.3429614, 1.0]], ['2, k, 7', [-0.6453993, 0.3280016, 1.0]], ['2, k, 8', [0.170497, 0.5409482, 1.0]], ['2, k, 9', [0.236948, 0.2791376, 1.0]], ['2, k, 10', [0.295085, 0.04522293, 1.0]], ['2, k, 11', [0.3018911, 0.003049569, 1.0]], ['2, k, 12', [-0.0604959, 0.02657106, 1.0]], ['2, k, 13', [-0.07487734, -0.3736441, 1.0]], ['2, k, 14', [-0.07024352, -0.6993406, 1.0]], ['2, k, 15', [-0.09188092, -0.7457517, 1.0]], ['2, k, 16', [0.08378012, 0.02444413, 1.0]], ['2, k, 17', [0.144041, -0.436774, 1.0]], ['2, k, 18', [0.2028942, -0.7102232, 1.0]], ['2, k, 19', [0.2352081, -0.7380034, 1.0]], ['2, k, 20', [0.002524316, 0.5559235, 1.0]], ['2, k, 21', [-0.7133083, 0.3031347, 1.0]], ['2, k, 22', [-0.6226047, 0.37352, 1.0]], ['2, k, 23', [0.3082842, -0.08635234, 1.0]], ['2, k, 24', [0.2883997, -0.02423131, 1.0]]]
[['2, k, 0', [0.01188031, 0.02716136, 1.0]], ['2, k, 1', [0.006917282, 0.3340462, 1.0]], ['2, k, 2', [0.002075195, 0.6278438, 1.0]], ['2, k, 3', [-0.007590652, 0.751568, 1.0]], ['2, k, 4', [-0.1642833, 0.5288733, 1.0]], ['2, k, 5', [-0.3546903, 0.4138917, 1.0]], ['2, k, 6', [-0.5812266, 0.3727088, 1.0]], ['2, k, 7', [-0.6641101, 0.3623396, 1.0]], ['2, k, 8', [0.1706653, 0.5409032, 1.0]], ['2, k, 9', [0.2368327, 0.2784966, 1.0]], ['2, k, 10', [0.294943, 0.04517787, 1.0]], ['2, k, 11', [0.3022368, 0.001530802, 1.0]], ['2, k, 12', [-0.06049274, 0.02788309, 1.0]], ['2, k, 13', [-0.07485332, -0.3733731, 1.0]], ['2, k, 14', [-0.0741632, -0.7032208, 1.0]], ['2, k, 15', [-0.09261046, -0.7484357, 1.0]], ['2, k, 16', [0.08384643, 0.02534144, 1.0]], ['2, k, 17', [0.143844, -0.4355366, 1.0]], ['2, k, 18', [0.2038315, -0.7098519, 1.0]], ['2, k, 19', [0.2337102, -0.7380413, 1.0]], ['2, k, 20', [0.003236628, 0.5563407, 1.0]], ['2, k, 21', [-0.7339465, 0.3389331, 1.0]], ['2, k, 22', [-0.6596071, 0.3977699, 1.0]], ['2, k, 23', [0.3049334, -0.08466865, 1.0]], ['2, k, 24', [0.3111115, -0.07890241, 1.0]]]
[['2, k, 0', [0.01185784, 0.02785454, 1.0]], ['2, k, 1', [0.007186138, 0.3345568, 1.0]], ['2, k, 2', [0.002632526, 0.6281374, 1.0]], ['2, k, 3', [-0.006862392, 0.7518772, 1.0]], ['2, k, 4', [-0.1656729, 0.5305787, 1.0]], ['2, k, 5', [-0.3644405, 0.4307953, 1.0]], ['2, k, 6', [-0.5927066, 0.403799, 1.0]], ['2, k, 7', [-0.6772357, 0.3954385, 1.0]], ['2, k, 8', [0.1708621, 0.54079, 1.0]], ['2, k, 9', [0.2367793, 0.2781363, 1.0]], ['2, k, 10', [0.294964, 0.04534027, 1.0]], ['2, k, 11', [0.3016939, 0.002738169, 1.0]], ['2, k, 12', [-0.06052725, 0.0286576, 1.0]], ['2, k, 13', [-0.07482953, -0.373486, 1.0]], ['2, k, 14', [-0.0721557, -0.701332, 1.0]], ['2, k, 15', [-0.09166917, -0.747268, 1.0]], ['2, k, 16', [0.08382909, 0.02592681, 1.0]], ['2, k, 17', [0.1438092, -0.4355067, 1.0]], ['2, k, 18', [0.2426629, -0.7124395, 1.0]], ['2, k, 19', [0.2302918, -0.7519321, 1.0]], ['2, k, 20', [0.003726655, 0.5566867, 1.0]], ['2, k, 21', [-0.7542461, 0.3738911, 1.0]], ['2, k, 22', [-0.7321274, 0.3717469, 1.0]], ['2, k, 23', [0.3076564, -0.08551123, 1.0]], ['2, k, 24', [0.3088512, -0.08202761, 1.0]]]
[['2, k, 0', [0.01215203, 0.02902749, 1.0]], ['2, k, 1', [0.007119329, 0.3353975, 1.0]], ['2, k, 2', [0.002233629, 0.6286601, 1.0]], ['2, k, 3', [-0.006341806, 0.7522973, 1.0]], ['2, k, 4', [-0.1666171, 0.533801, 1.0]], ['2, k, 5', [-0.3952016, 0.4791228, 1.0]], ['2, k, 6', [-0.6015366, 0.4283238, 1.0]], ['2, k, 7', [-0.6845574, 0.4256628, 1.0]], ['2, k, 8', [0.1709388, 0.5407419, 1.0]], ['2, k, 9', [0.2367086, 0.2778521, 1.0]], ['2, k, 10', [0.2950332, 0.04574662, 1.0]], ['2, k, 11', [0.3032557, -0.002838383, 1.0]], ['2, k, 12', [-0.0602131, 0.03006008, 1.0]], ['2, k, 13', [-0.07517005, -0.3714606, 1.0]], ['2, k, 14', [-0.0720099, -0.7014861, 1.0]], ['2, k, 15', [-0.09161977, -0.7474366, 1.0]], ['2, k, 16', [0.08408021, 0.02684227, 1.0]], ['2, k, 17', [0.1438813, -0.4354785, 1.0]], ['2, k, 18', [0.2428152, -0.7122512, 1.0]], ['2, k, 19', [0.2334392, -0.7535691, 1.0]], ['2, k, 20', [0.003415417, 0.5572827, 1.0]], ['2, k, 21', [-0.7539648, 0.4068964, 1.0]], ['2, k, 22', [-0.6828532, 0.411356, 1.0]], ['2, k, 23', [0.3095396, -0.08450904, 1.0]], ['2, k, 24', [0.3376026, 0.02267616, 1.0]]]
[['2, k, 0', [0.01206016, 0.03092453, 1.0]], ['2, k, 1', [0.006914042, 0.3363763, 1.0]], ['2, k, 2', [0.001938774, 0.6288894, 1.0]], ['2, k, 3', [-0.005727273, 0.7524701, 1.0]], ['2, k, 4', [-0.1668608, 0.5392905, 1.0]], ['2, k, 5', [-0.3960127, 0.4856254, 1.0]], ['2, k, 6', [-0.6052105, 0.4557785, 1.0]], ['2, k, 7', [-0.6921567, 0.4570223, 1.0]], ['2, k, 8', [0.1708964, 0.5406739, 1.0]], ['2, k, 9', [0.2362385, 0.278014, 1.0]], ['2, k, 10', [0.2947749, 0.04627122, 1.0]], ['2, k, 11', [0.3025188, 0.001471266, 1.0]], ['2, k, 12', [-0.06026205, 0.03204923, 1.0]], ['2, k, 13', [-0.07467527, -0.3714558, 1.0]], ['2, k, 14', [-0.06923403, -0.6997547, 1.0]], ['2, k, 15', [-0.09131371, -0.7459027, 1.0]], ['2, k, 16', [0.08393657, 0.0285753, 1.0]], ['2, k, 17', [0.1438826, -0.435012, 1.0]], ['2, k, 18', [0.2429916, -0.7124016, 1.0]], ['2, k, 19', [0.2347793, -0.7536218, 1.0]], ['2, k, 20', [0.003145992, 0.5576805, 1.0]], ['2, k, 21', [-0.7584687, 0.4467054, 1.0]], ['2, k, 22', [-0.6589746, 0.4925319, 1.0]], ['2, k, 23', [0.3044568, -0.08132742, 1.0]], ['2, k, 24', [0.3375181, 0.02382963, 1.0]]]
[['2, k, 0', [0.01212984, 0.03253788, 1.0]], ['2, k, 1', [0.006611417, 0.3372836, 1.0]], ['2, k, 2', [0.001290293, 0.6291702, 1.0]], ['2, k, 3', [-0.005246026, 0.7526315, 1.0]], ['2, k, 4', [-0.1671582, 0.5436283, 1.0]], ['2, k, 5', [-0.4024508, 0.5021808, 1.0]], ['2, k, 6', [-0.6126566, 0.4824089, 1.0]], ['2, k, 7', [-0.6975203, 0.4889139, 1.0]], ['2, k, 8', [0.1709016, 0.5407, 1.0]], ['2, k, 9', [0.2353337, 0.2790625, 1.0]], ['2, k, 10', [0.2949486, 0.04601517, 1.0]], ['2, k, 11', [0.3038775, 0.0004487679, 1.0]], ['2, k, 12', [-0.06015053, 0.03402929, 1.0]], ['2, k, 13', [-0.07441553, -0.3718786, 1.0]], ['2, k, 14', [-0.06904497, -0.6987503, 1.0]], ['2, k, 15', [-0.09150574, -0.7453736, 1.0]], ['2, k, 16', [0.08396186, 0.02979705, 1.0]], ['2, k, 17', [0.1438723, -0.4349921, 1.0]], ['2, k, 18', [0.2507621, -0.7216572, 1.0]], ['2, k, 19', [0.2317669, -0.7585568, 1.0]], ['2, k, 20', [0.002590351, 0.5581122, 1.0]], ['2, k, 21', [-0.7683008, 0.4806699, 1.0]], ['2, k, 22', [-0.7218401, 0.4794676, 1.0]], ['2, k, 23', [0.3095065, -0.08516843, 1.0]], ['2, k, 24', [0.3369455, 0.02243566, 1.0]]]
[['2, k, 0', [0.01191542, 0.03410264, 1.0]], ['2, k, 1', [0.006375017, 0.3385385, 1.0]], ['2, k, 2', [0.001049258, 0.629995, 1.0]], ['2, k, 3', [-0.004669787, 0.7528954, 1.0]], ['2, k, 4', [-0.1678552, 0.5473125, 1.0]], ['2, k, 5', [-0.4246272, 0.5291176, 1.0]], ['2, k, 6', [-0.6342909, 0.4981455, 1.0]], ['2, k, 7', [-0.715364, 0.518173, 1.0]], ['2, k, 8', [0.1708941, 0.540848, 1.0]], ['2, k, 9', [0.2350587, 0.2793403, 1.0]], ['2, k, 10', [0.2946962, 0.04640943, 1.0]], ['2, k, 11', [0.3025944, 0.002819683, 1.0]], ['2, k, 12', [-0.06039299, 0.03577942, 1.0]], ['2, k, 13', [-0.07420234, -0.372061, 1.0]], ['2, k, 14', [-0.06779509, -0.6971355, 1.0]], ['2, k, 15', [-0.09081512, -0.7450508, 1.0]], ['2, k, 16', [0.08377601, 0.03113239, 1.0]], ['2, k, 17', [0.1437636, -0.4339598, 1.0]], ['2, k, 18', [0.2500901, -0.7191471, 1.0]], ['2, k, 19', [0.2269714, -0.7553952, 1.0]], ['2, k, 20', [0.002349491, 0.5590453, 1.0]], ['2, k, 21', [-0.8010314, 0.5271407, 1.0]], ['2, k, 22', [-0.7177756, 0.5162723, 1.0]], ['2, k, 23', [0.3062865, -0.08947641, 1.0]], ['2, k, 24', [0.3383, 0.02383733, 1.0]]]
[['2, k, 0', [0.01201026, 0.03447711, 1.0]], ['2, k, 1', [0.006117921, 0.3392026, 1.0]], ['2, k, 2', [0.0001752263, 0.6309438, 1.0]], ['2, k, 3', [-0.004111561, 0.753112, 1.0]], ['2, k, 4', [-0.168404, 0.5521545, 1.0]], ['2, k, 5', [-0.4248002, 0.5368991, 1.0]], ['2, k, 6', [-0.635749, 0.5350673, 1.0]], ['2, k, 7', [-0.718311, 0.5509143, 1.0]], ['2, k, 8', [0.1705807, 0.5409778, 1.0]], ['2, k, 9', [0.2346261, 0.279619, 1.0]], ['2, k, 10', [0.2946304, 0.04666152, 1.0]], ['2, k, 11', [0.303151, -0.0014406, 1.0]], ['2, k, 12', [-0.06034522, 0.03752504, 1.0]], ['2, k, 13', [-0.0735096, -0.371225, 1.0]], ['2, k, 14', [-0.06742494, -0.6964495, 1.0]], ['2, k, 15', [-0.09065893, -0.7444846, 1.0]], ['2, k, 16', [0.08388843, 0.03098455, 1.0]], ['2, k, 17', [0.1438618, -0.4348272, 1.0]], ['2, k, 18', [0.2539034, -0.7319955, 1.0]], ['2, k, 19', [0.2191926, -0.7572675, 1.0]], ['2, k, 20', [0.001654057, 0.5599269, 1.0]], ['2, k, 21', [-0.80176, 0.5618279, 1.0]], ['2, k, 22', [-0.7447106, 0.5605809, 1.0]], ['2, k, 23', [0.3105558, -0.08550315, 1.0]], ['2, k, 24', [0.2883531, -0.03413447, 1.0]]]
[['2, k, 0', [0.01193263, 0.0363363, 1.0]], ['2, k, 1', [0.005934947, 0.3404025, 1.0]], ['2, k, 2', [-6.931759e-05, 0.631563, 1.0]], ['2, k, 3', [-0.003538805, 0.7533442, 1.0]], ['2, k, 4', [-0.1688154, 0.5563164, 1.0]], ['2, k, 5', [-0.4179619, 0.55452, 1.0]], ['2, k, 6', [-0.6267067, 0.5762554, 1.0]], ['2, k, 7', [-0.7095538, 0.5843914, 1.0]], ['2, k, 8', [0.1704842, 0.5410972, 1.0]], ['2, k, 9', [0.234043, 0.281112, 1.0]], ['2, k, 10', [0.2895734, 0.03394859, 1.0]], ['2, k, 11', [0.2901803, -0.05831139, 1.0]], ['2, k, 12', [-0.06047279, 0.03903893, 1.0]], ['2, k, 13', [-0.07353824, -0.370294, 1.0]], ['2, k, 14', [-0.06601141, -0.6952572, 1.0]], ['2, k, 15', [-0.09020739, -0.7434624, 1.0]], ['2, k, 16', [0.08388, 0.03279414, 1.0]], ['2, k, 17', [0.1439099, -0.4346697, 1.0]], ['2, k, 18', [0.2523689, -0.7244291, 1.0]], ['2, k, 19', [0.2269123, -0.7589682, 1.0]], ['2, k, 20', [0.001422862, 0.5606852, 1.0]], ['2, k, 21', [-0.7913409, 0.5944629, 1.0]], ['2, k, 22', [-0.7379718, 0.5964904, 1.0]], ['2, k, 23', [0.2996025, -0.1260514, 1.0]], ['2, k, 24', [0.3179128, -0.1135983, 1.0]]]
[['2, k, 0', [0.0114353, 0.03675327, 1.0]], ['2, k, 1', [0.005217625, 0.341018, 1.0]], ['2, k, 2', [-0.0009446234, 0.6322583, 1.0]], ['2, k, 3', [-0.00314362, 0.753275, 1.0]], ['2, k, 4', [-0.1696155, 0.5600026, 1.0]], ['2, k, 5', [-0.4155076, 0.5745727, 1.0]], ['2, k, 6', [-0.6246756, 0.5922832, 1.0]], ['2, k, 7', [-0.7078786, 0.6170654, 1.0]], ['2, k, 8', [0.1701771, 0.5410179, 1.0]], ['2, k, 9', [0.2338992, 0.2803799, 1.0]], ['2, k, 10', [0.2921025, 0.05402658, 1.0]], ['2, k, 11', [0.3015711, 0.003277117, 1.0]], ['2, k, 12', [-0.06183627, 0.04105408, 1.0]], ['2, k, 13', [-0.07336834, -0.3701974, 1.0]], ['2, k, 14', [-0.06563336, -0.6947346, 1.0]], ['2, k, 15', [-0.08924022, -0.7437245, 1.0]], ['2, k, 16', [0.08379795, 0.03225462, 1.0]], ['2, k, 17', [0.1434762, -0.4322341, 1.0]], ['2, k, 18', [0.2502866, -0.7243747, 1.0]], ['2, k, 19', [0.2295561, -0.7606782, 1.0]], ['2, k, 20', [0.0005792514, 0.5613709, 1.0]], ['2, k, 21', [-0.7869314, 0.6277825, 1.0]], ['2, k, 22', [-0.7318495, 0.6302943, 1.0]], ['2, k, 23', [0.3033474, -0.07767197, 1.0]], ['2, k, 24', [0.2888048, -0.03024026, 1.0]]]
[['2, k, 0', [0.01144116, 0.03914809, 1.0]], ['2, k, 1', [0.004587761, 0.3424877, 1.0]], ['2, k, 2', [-0.002176142, 0.6329699, 1.0]], ['2, k, 3', [-0.002459302, 0.7537621, 1.0]], ['2, k, 4', [-0.1698812, 0.5629418, 1.0]], ['2, k, 5', [-0.3832735, 0.6060498, 1.0]], ['2, k, 6', [-0.6132215, 0.6259189, 1.0]], ['2, k, 7', [-0.6977158, 0.6497284, 1.0]], ['2, k, 8', [0.169928, 0.5415738, 1.0]], ['2, k, 9', [0.2336235, 0.2816205, 1.0]], ['2, k, 10', [0.2921382, 0.05327724, 1.0]], ['2, k, 11', [0.3023171, -0.0009140259, 1.0]], ['2, k, 12', [-0.06176873, 0.04301055, 1.0]], ['2, k, 13', [-0.07284882, -0.369671, 1.0]], ['2, k, 14', [-0.0705949, -0.6989071, 1.0]], ['2, k, 15', [-0.09004818, -0.7447271, 1.0]], ['2, k, 16', [0.08384044, 0.03444898, 1.0]], ['2, k, 17', [0.1435187, -0.4322028, 1.0]], ['2, k, 18', [0.2490321, -0.7220331, 1.0]], ['2, k, 19', [0.2315218, -0.7601976, 1.0]], ['2, k, 20', [-0.000492163, 0.5622654, 1.0]], ['2, k, 21', [-0.7721927, 0.6680042, 1.0]], ['2, k, 22', [-0.731147, 0.6695061, 1.0]], ['2, k, 23', [0.3071159, -0.0808195, 1.0]], ['2, k, 24', [0.3358651, 0.02465939, 1.0]]]
[['2, k, 0', [0.01054464, 0.0408672, 1.0]], ['2, k, 1', [0.00401171, 0.3437243, 1.0]], ['2, k, 2', [-0.00245478, 0.6336621, 1.0]], ['2, k, 3', [-0.002134933, 0.7538675, 1.0]], ['2, k, 4', [-0.1692299, 0.5669955, 1.0]], ['2, k, 5', [-0.4111665, 0.6301639, 1.0]], ['2, k, 6', [-0.6198917, 0.6568532, 1.0]], ['2, k, 7', [-0.6989374, 0.686001, 1.0]], ['2, k, 8', [0.1698479, 0.5417714, 1.0]], ['2, k, 9', [0.2336564, 0.2817895, 1.0]], ['2, k, 10', [0.2926785, 0.05218208, 1.0]], ['2, k, 11', [0.3025928, -0.0005268915, 1.0]], ['2, k, 12', [-0.06253292, 0.04445973, 1.0]], ['2, k, 13', [-0.0723247, -0.3695352, 1.0]], ['2, k, 14', [-0.06742735, -0.6975413, 1.0]], ['2, k, 15', [-0.08958352, -0.7436096, 1.0]], ['2, k, 16', [0.08298223, 0.0361168, 1.0]], ['2, k, 17', [0.1436395, -0.4320192, 1.0]], ['2, k, 18', [0.2482227, -0.7219868, 1.0]], ['2, k, 19', [0.2290897, -0.758547, 1.0]], ['2, k, 20', [-0.0008414958, 0.5630878, 1.0]], ['2, k, 21', [-0.7851918, 0.7132427, 1.0]], ['2, k, 22', [-0.7217166, 0.7036383, 1.0]], ['2, k, 23', [0.312342, -0.08688692, 1.0]], ['2, k, 24', [0.3371293, 0.02480119, 1.0]]]
[['2, k, 0', [0.01029831, 0.04226975, 1.0]], ['2, k, 1', [0.004070072, 0.3447152, 1.0]], ['2, k, 2', [-0.002154873, 0.6342327, 1.0]], ['2, k, 3', [-0.001645077, 0.753908, 1.0]], ['2, k, 4', [-0.1695328, 0.5718663, 1.0]], ['2, k, 5', [-0.4084946, 0.6327965, 1.0]], ['2, k, 6', [-0.6106633, 0.6892393, 1.0]], ['2, k, 7', [-0.6888405, 0.7174949, 1.0]], ['2, k, 8', [0.16989, 0.5417953, 1.0]], ['2, k, 9', [0.2337398, 0.2815026, 1.0]], ['2, k, 10', [0.2929938, 0.05116307, 1.0]], ['2, k, 11', [0.3036352, -0.0003551744, 1.0]], ['2, k, 12', [-0.06271077, 0.04562831, 1.0]], ['2, k, 13', [-0.07210654, -0.36993, 1.0]], ['2, k, 14', [-0.06947885, -0.6994855, 1.0]], ['2, k, 15', [-0.09018876, -0.7451513, 1.0]], ['2, k, 16', [0.08272775, 0.03755456, 1.0]], ['2, k, 17', [0.1438154, -0.431846, 1.0]], ['2, k, 18', [0.2457189, -0.7211185, 1.0]], ['2, k, 19', [0.2292456, -0.7577448, 1.0]], ['2, k, 20', [-0.0005973984, 0.563758, 1.0]], ['2, k, 21', [-0.7771936, 0.7504101, 1.0]], ['2, k, 22', [-0.7115993, 0.7336267, 1.0]], ['2, k, 23', [0.3088027, -0.08553959, 1.0]], ['2, k, 24', [0.3371551, 0.02560775, 1.0]]]
[['2, k, 0', [0.0100878, 0.04323872, 1.0]], ['2, k, 1', [0.003700312, 0.345846, 1.0]], ['2, k, 2', [-0.002645473, 0.6353786, 1.0]], ['2, k, 3', [-0.001146179, 0.7543796, 1.0]], ['2, k, 4', [-0.1689377, 0.5759747, 1.0]], ['2, k, 5', [-0.3905973, 0.6536826, 1.0]], ['2, k, 6', [-0.594456, 0.7179354, 1.0]], ['2, k, 7', [-0.6749358, 0.7499752, 1.0]], ['2, k, 8', [0.1700076, 0.5417572, 1.0]], ['2, k, 9', [0.2339023, 0.281503, 1.0]], ['2, k, 10', [0.2953311, 0.0370688, 1.0]], ['2, k, 11', [0.2970224, -0.009944056, 1.0]], ['2, k, 12', [-0.06284019, 0.04658793, 1.0]], ['2, k, 13', [-0.07208361, -0.3700223, 1.0]], ['2, k, 14', [-0.06906923, -0.6995, 1.0]], ['2, k, 15', [-0.08973531, -0.7449538, 1.0]], ['2, k, 16', [0.08246362, 0.03844174, 1.0]], ['2, k, 17', [0.1436273, -0.431702, 1.0]], ['2, k, 18', [0.244213, -0.720093, 1.0]], ['2, k, 19', [0.229304, -0.7568763, 1.0]], ['2, k, 20', [-0.001065238, 0.5649145, 1.0]], ['2, k, 21', [-0.7503424, 0.7734295, 1.0]], ['2, k, 22', [-0.6976848, 0.7681191, 1.0]], ['2, k, 23', [0.3115939, -0.0980495, 1.0]], ['2, k, 24', [0.3198354, -0.03770943, 1.0]]]
