[['2, k, 0', [0.0731498, -1.26329, 1.0]], ['2, k, 1', [0.0706584, -0.983726, 1.0]], ['2, k, 2', [0.0679452, -0.704745, 1.0]], ['2, k, 3', [0.0603692, -0.584765, 1.0]], ['2, k, 4', [-0.107534, -0.746925, 1.0]], ['2, k, 5', [-0.217081, -0.902308, 1.0]], ['2, k, 6', [-0.147133, -1.08674, 1.0]], ['2, k, 7', [-0.108857, -1.12784, 1.0]], ['2, k, 8', [0.229348, -0.752528, 1.0]], ['2, k, 9', [0.374615, -0.892575, 1.0]], ['2, k, 10', [0.304713, -1.0823, 1.0]], ['2, k, 11', [0.252046, -1.12325, 1.0]], ['2, k, 12', [-0.00390806, -1.25084, 1.0]], ['2, k, 13', [-0.0383734, -1.55198, 1.0]], ['2, k, 14', [-0.039359, -1.85821, 1.0]], ['2, k, 15', [0.00974258, -1.9386, 1.0]], ['2, k, 16', [0.148915, -1.25336, 1.0]], ['2, k, 17', [0.208964, -1.54821, 1.0]], ['2, k, 18', [0.243868, -1.84162, 1.0]], ['2, k, 19', [0.203979, -1.93359, 1.0]], ['2, k, 20', [0.0686653, -0.774526, 1.0]], ['2, k, 21', [-0.0913165, -1.19018, 1.0]], ['2, k, 22', [-0.0777002, -1.0968, 1.0]], ['2, k, 23', [0.22478, -1.1865, 1.0]], ['2, k, 24', [0.225921, -1.09288, 1.0]]]
[['2, k, 0', [0.104584, -1.25564, 1.0]], ['2, k, 1', [0.10028, -0.971057, 1.0]], ['2, k, 2', [0.0973347, -0.685949, 1.0]], ['2, k, 3', [0.0920385, -0.535824, 1.0]], ['2, k, 4', [-0.0606036, -0.735666, 1.0]], ['2, k, 5', [-0.170471, -0.905847, 1.0]], ['2, k, 6', [-0.110168, -1.09217, 1.0]], ['2, k, 7', [-0.0715705, -1.117, 1.0]], ['2, k, 8', [0.253369, -0.730552, 1.0]], ['2, k, 9', [0.388495, -0.857738, 1.0]], ['2, k, 10', [0.328916, -1.0695, 1.0]], ['2, k, 11', [0.283338, -1.11546, 1.0]], ['2, k, 12', [0.0283585, -1.24462, 1.0]], ['2, k, 13', [-0.0109509, -1.53061, 1.0]], ['2, k, 14', [-0.0190404, -1.88168, 1.0]], ['2, k, 15', [-0.0113569, -1.89887, 1.0]], ['2, k, 16', [0.179017, -1.24416, 1.0]], ['2, k, 17', [0.233045, -1.53248, 1.0]], ['2, k, 18', [0.250539, -1.84046, 1.0]], ['2, k, 19', [0.234348, -1.90724, 1.0]], ['2, k, 20', [0.0979876, -0.757345, 1.0]], ['2, k, 21', [-0.0516656, -1.18479, 1.0]], ['2, k, 22', [-0.0518405, -1.09748, 1.0]], ['2, k, 23', [0.264749, -1.17473, 1.0]], ['2, k, 24', [0.244444, -1.08087, 1.0]]]
[['2, k, 0', [0.106922, -1.2551, 1.0]], ['2, k, 1', [0.107561, -0.968094, 1.0]], ['2, k, 2', [0.112916, -0.679104, 1.0]], ['2, k, 3', [0.0983684, -0.532508, 1.0]], ['2, k, 4', [-0.0590652, -0.735578, 1.0]], ['2, k, 5', [-0.166912, -0.905441, 1.0]], ['2, k, 6', [-0.096347, -1.08203, 1.0]], ['2, k, 7', [-0.0574272, -1.1139, 1.0]], ['2, k, 8', [0.25789, -0.727989, 1.0]], ['2, k, 9', [0.40252, -0.874516, 1.0]], ['2, k, 10', [0.329705, -1.07039, 1.0]], ['2, k, 11', [0.284203, -1.11503, 1.0]], ['2, k, 12', [0.0306364, -1.24407, 1.0]], ['2, k, 13', [-0.00034925, -1.54156, 1.0]], ['2, k, 14', [-0.00911957, -1.89419, 1.0]], ['2, k, 15', [-0.0233478, -1.92792, 1.0]], ['2, k, 16', [0.181342, -1.2436, 1.0]], ['2, k, 17', [0.212998, -1.59433, 1.0]], ['2, k, 18', [0.250814, -1.84665, 1.0]], ['2, k, 19', [0.240876, -1.86742, 1.0]], ['2, k, 20', [0.111308, -0.751542, 1.0]], ['2, k, 21', [-0.0335784, -1.17711, 1.0]], ['2, k, 22', [-0.029387, -1.07995, 1.0]], ['2, k, 23', [0.258028, -1.17198, 1.0]], ['2, k, 24', [0.248942, -1.07687, 1.0]]]
[['2, k, 0', [0.112489, -1.25373, 1.0]], ['2, k, 1', [0.112748, -0.966213, 1.0]], ['2, k, 2', [0.115388, -0.67802, 1.0]], ['2, k, 3', [0.105776, -0.530499, 1.0]], ['2, k, 4', [-0.0574425, -0.73607, 1.0]], ['2, k, 5', [-0.167551, -0.901808, 1.0]], ['2, k, 6', [-0.0951386, -1.08017, 1.0]], ['2, k, 7', [-0.052236, -1.11272, 1.0]], ['2, k, 8', [0.262674, -0.72482, 1.0]], ['2, k, 9', [0.395885, -0.866081, 1.0]], ['2, k, 10', [0.337328, -1.07678, 1.0]], ['2, k, 11', [0.290844, -1.10979, 1.0]], ['2, k, 12', [0.0365874, -1.24328, 1.0]], ['2, k, 13', [0.0012713, -1.54561, 1.0]], ['2, k, 14', [-0.001838, -1.85408, 1.0]], ['2, k, 15', [-0.0143233, -1.88759, 1.0]], ['2, k, 16', [0.18647, -1.24164, 1.0]], ['2, k, 17', [0.24258, -1.53848, 1.0]], ['2, k, 18', [0.250345, -1.83733, 1.0]], ['2, k, 19', [0.237453, -1.87009, 1.0]], ['2, k, 20', [0.114542, -0.75019, 1.0]], ['2, k, 21', [-0.0241561, -1.17934, 1.0]], ['2, k, 22', [-0.0271646, -1.07963, 1.0]], ['2, k, 23', [0.275337, -1.17073, 1.0]], ['2, k, 24', [0.254855, -1.07848, 1.0]]]
[['2, k, 0', [0.116328, -1.25315, 1.0]], ['2, k, 1', [0.117116, -0.965681, 1.0]], ['2, k, 2', [0.118887, -0.678027, 1.0]], ['2, k, 3', [0.111859, -0.529839, 1.0]], ['2, k, 4', [-0.0521986, -0.736947, 1.0]], ['2, k, 5', [-0.168923, -0.901989, 1.0]], ['2, k, 6', [-0.234465, -0.832612, 1.0]], ['2, k, 7', [-0.245522, -0.821909, 1.0]], ['2, k, 8', [0.267703, -0.724498, 1.0]], ['2, k, 9', [0.39939, -0.870888, 1.0]], ['2, k, 10', [0.342208, -1.07857, 1.0]], ['2, k, 11', [0.286901, -1.11388, 1.0]], ['2, k, 12', [0.0402836, -1.24292, 1.0]], ['2, k, 13', [0.00407695, -1.54773, 1.0]], ['2, k, 14', [-0.00165637, -1.8544, 1.0]], ['2, k, 15', [-0.0129773, -1.88776, 1.0]], ['2, k, 16', [0.190337, -1.24081, 1.0]], ['2, k, 17', [0.241295, -1.52189, 1.0]], ['2, k, 18', [0.250978, -1.83296, 1.0]], ['2, k, 19', [0.23132, -1.89306, 1.0]], ['2, k, 20', [0.118386, -0.750035, 1.0]], ['2, k, 21', [-0.273334, -0.800144, 1.0]], ['2, k, 22', [-0.26548, -0.841329, 1.0]], ['2, k, 23', [0.263639, -1.16986, 1.0]], ['2, k, 24', [0.25202, -1.07668, 1.0]]]
[['2, k, 0', [0.11959, -1.25275, 1.0]], ['2, k, 1', [0.119705, -0.965328, 1.0]], ['2, k, 2', [0.120676, -0.677934, 1.0]], ['2, k, 3', [0.117937, -0.529785, 1.0]], ['2, k, 4', [-0.0486105, -0.736606, 1.0]], ['2, k, 5', [-0.170721, -0.897259, 1.0]], ['2, k, 6', [-0.230181, -0.837182, 1.0]], ['2, k, 7', [-0.242523, -0.827662, 1.0]], ['2, k, 8', [0.268797, -0.723585, 1.0]], ['2, k, 9', [0.401735, -0.870062, 1.0]], ['2, k, 10', [0.345361, -1.0794, 1.0]], ['2, k, 11', [0.282613, -1.11724, 1.0]], ['2, k, 12', [0.04331, -1.2428, 1.0]], ['2, k, 13', [0.00463586, -1.54771, 1.0]], ['2, k, 14', [-0.00217915, -1.8639, 1.0]], ['2, k, 15', [0.0037117, -1.9248, 1.0]], ['2, k, 16', [0.19378, -1.24008, 1.0]], ['2, k, 17', [0.242904, -1.53306, 1.0]], ['2, k, 18', [0.253161, -1.83559, 1.0]], ['2, k, 19', [0.242649, -1.86674, 1.0]], ['2, k, 20', [0.120393, -0.749862, 1.0]], ['2, k, 21', [-0.26674, -0.800532, 1.0]], ['2, k, 22', [-0.26415, -0.869998, 1.0]], ['2, k, 23', [0.255362, -1.1714, 1.0]], ['2, k, 24', [0.249936, -1.07035, 1.0]]]
[['2, k, 0', [0.121492, -1.25282, 1.0]], ['2, k, 1', [0.125353, -0.965086, 1.0]], ['2, k, 2', [0.130814, -0.677539, 1.0]], ['2, k, 3', [0.125096, -0.529027, 1.0]], ['2, k, 4', [-0.0437091, -0.736642, 1.0]], ['2, k, 5', [-0.171885, -0.898612, 1.0]], ['2, k, 6', [-0.229902, -0.849092, 1.0]], ['2, k, 7', [-0.261344, -0.88043, 1.0]], ['2, k, 8', [0.276026, -0.722003, 1.0]], ['2, k, 9', [0.402958, -0.871315, 1.0]], ['2, k, 10', [0.345708, -1.0795, 1.0]], ['2, k, 11', [0.281448, -1.11892, 1.0]], ['2, k, 12', [0.0451197, -1.24256, 1.0]], ['2, k, 13', [0.0060742, -1.54991, 1.0]], ['2, k, 14', [-0.000342933, -1.88274, 1.0]], ['2, k, 15', [0.00397433, -1.93895, 1.0]], ['2, k, 16', [0.195768, -1.24048, 1.0]], ['2, k, 17', [0.242929, -1.52417, 1.0]], ['2, k, 18', [0.252599, -1.83906, 1.0]], ['2, k, 19', [0.24439, -1.87033, 1.0]], ['2, k, 20', [0.129399, -0.749468, 1.0]], ['2, k, 21', [-0.260969, -0.873901, 1.0]], ['2, k, 22', [-0.259909, -0.875598, 1.0]], ['2, k, 23', [0.252024, -1.17451, 1.0]], ['2, k, 24', [0.248024, -1.07205, 1.0]]]
[['2, k, 0', [0.123383, -1.2532, 1.0]], ['2, k, 1', [0.126869, -0.965008, 1.0]], ['2, k, 2', [0.131628, -0.677284, 1.0]], ['2, k, 3', [0.128859, -0.529771, 1.0]], ['2, k, 4', [-0.0395479, -0.73684, 1.0]], ['2, k, 5', [-0.174036, -0.898594, 1.0]], ['2, k, 6', [-0.226229, -0.87396, 1.0]], ['2, k, 7', [-0.240342, -0.855044, 1.0]], ['2, k, 8', [0.278494, -0.721867, 1.0]], ['2, k, 9', [0.403312, -0.872149, 1.0]], ['2, k, 10', [0.346426, -1.07916, 1.0]], ['2, k, 11', [0.281446, -1.11826, 1.0]], ['2, k, 12', [0.0467369, -1.24279, 1.0]], ['2, k, 13', [0.00752497, -1.55096, 1.0]], ['2, k, 14', [-0.000191794, -1.88398, 1.0]], ['2, k, 15', [0.000826709, -1.94033, 1.0]], ['2, k, 16', [0.197887, -1.241, 1.0]], ['2, k, 17', [0.24408, -1.53093, 1.0]], ['2, k, 18', [0.24965, -1.85385, 1.0]], ['2, k, 19', [0.264728, -1.89686, 1.0]], ['2, k, 20', [0.130388, -0.749238, 1.0]], ['2, k, 21', [-0.240022, -0.848591, 1.0]], ['2, k, 22', [-0.239032, -0.850385, 1.0]], ['2, k, 23', [0.250195, -1.17458, 1.0]], ['2, k, 24', [0.244143, -1.0661, 1.0]]]
[['2, k, 0', [0.124406, -1.25341, 1.0]], ['2, k, 1', [0.128201, -0.96474, 1.0]], ['2, k, 2', [0.132909, -0.676547, 1.0]], ['2, k, 3', [0.132502, -0.530777, 1.0]], ['2, k, 4', [-0.0365487, -0.739068, 1.0]], ['2, k, 5', [-0.17578, -0.897059, 1.0]], ['2, k, 6', [-0.235194, -0.707916, 1.0]], ['2, k, 7', [-0.247903, -0.689975, 1.0]], ['2, k, 8', [0.28222, -0.722445, 1.0]], ['2, k, 9', [0.405413, -0.87374, 1.0]], ['2, k, 10', [0.375593, -1.08132, 1.0]], ['2, k, 11', [0.31929, -1.09527, 1.0]], ['2, k, 12', [0.0477697, -1.24287, 1.0]], ['2, k, 13', [0.00779557, -1.5511, 1.0]], ['2, k, 14', [-0.000267287, -1.8834, 1.0]], ['2, k, 15', [0.0133039, -1.94098, 1.0]], ['2, k, 16', [0.198885, -1.24131, 1.0]], ['2, k, 17', [0.244506, -1.52686, 1.0]], ['2, k, 18', [0.251964, -1.84952, 1.0]], ['2, k, 19', [0.246366, -1.88054, 1.0]], ['2, k, 20', [0.131715, -0.748614, 1.0]], ['2, k, 21', [-0.247542, -0.683847, 1.0]], ['2, k, 22', [-0.246499, -0.686067, 1.0]], ['2, k, 23', [0.308304, -1.15073, 1.0]], ['2, k, 24', [0.297758, -1.07245, 1.0]]]
[['2, k, 0', [0.125599, -1.25369, 1.0]], ['2, k, 1', [0.131181, -0.965771, 1.0]], ['2, k, 2', [0.137721, -0.678811, 1.0]], ['2, k, 3', [0.137432, -0.531223, 1.0]], ['2, k, 4', [-0.0285036, -0.739633, 1.0]], ['2, k, 5', [-0.176665, -0.892314, 1.0]], ['2, k, 6', [-0.103126, -1.08181, 1.0]], ['2, k, 7', [-0.0512052, -1.12228, 1.0]], ['2, k, 8', [0.28586, -0.723313, 1.0]], ['2, k, 9', [0.408475, -0.881066, 1.0]], ['2, k, 10', [0.373002, -1.08509, 1.0]], ['2, k, 11', [0.313481, -1.10097, 1.0]], ['2, k, 12', [0.0492358, -1.24251, 1.0]], ['2, k, 13', [0.00802483, -1.55179, 1.0]], ['2, k, 14', [0.000236567, -1.8859, 1.0]], ['2, k, 15', [-0.00228634, -1.92071, 1.0]], ['2, k, 16', [0.20006, -1.24232, 1.0]], ['2, k, 17', [0.244947, -1.52344, 1.0]], ['2, k, 18', [0.246058, -1.87098, 1.0]], ['2, k, 19', [0.242804, -1.90275, 1.0]], ['2, k, 20', [0.136087, -0.750529, 1.0]], ['2, k, 21', [-0.0258916, -1.18674, 1.0]], ['2, k, 22', [-0.0231646, -1.08033, 1.0]], ['2, k, 23', [0.298292, -1.1633, 1.0]], ['2, k, 24', [0.290401, -1.0865, 1.0]]]
[['2, k, 0', [0.125645, -1.25377, 1.0]], ['2, k, 1', [0.131976, -0.965407, 1.0]], ['2, k, 2', [0.139895, -0.677139, 1.0]], ['2, k, 3', [0.14113, -0.531834, 1.0]], ['2, k, 4', [-0.0277454, -0.739956, 1.0]], ['2, k, 5', [-0.179732, -0.889704, 1.0]], ['2, k, 6', [-0.10074, -1.07728, 1.0]], ['2, k, 7', [-0.0454802, -1.12086, 1.0]], ['2, k, 8', [0.287113, -0.724033, 1.0]], ['2, k, 9', [0.408776, -0.880086, 1.0]], ['2, k, 10', [0.352395, -1.07364, 1.0]], ['2, k, 11', [0.292087, -1.10486, 1.0]], ['2, k, 12', [0.049303, -1.2425, 1.0]], ['2, k, 13', [0.00817033, -1.55111, 1.0]], ['2, k, 14', [0.00134224, -1.88968, 1.0]], ['2, k, 15', [0.0281925, -1.94578, 1.0]], ['2, k, 16', [0.200073, -1.24258, 1.0]], ['2, k, 17', [0.245056, -1.53408, 1.0]], ['2, k, 18', [0.249528, -1.86121, 1.0]], ['2, k, 19', [0.247448, -1.89261, 1.0]], ['2, k, 20', [0.137885, -0.749262, 1.0]], ['2, k, 21', [-0.0191323, -1.1881, 1.0]], ['2, k, 22', [-0.0133177, -1.07799, 1.0]], ['2, k, 23', [0.259536, -1.16079, 1.0]], ['2, k, 24', [0.260037, -1.05693, 1.0]]]
[['2, k, 0', [0.125783, -1.2539, 1.0]], ['2, k, 1', [0.132845, -0.965464, 1.0]], ['2, k, 2', [0.141594, -0.677126, 1.0]], ['2, k, 3', [0.144863, -0.531394, 1.0]], ['2, k, 4', [-0.0272256, -0.739658, 1.0]], ['2, k, 5', [-0.181755, -0.888326, 1.0]], ['2, k, 6', [-0.100602, -1.07485, 1.0]], ['2, k, 7', [-0.0477872, -1.1245, 1.0]], ['2, k, 8', [0.288342, -0.724265, 1.0]], ['2, k, 9', [0.408586, -0.880107, 1.0]], ['2, k, 10', [0.352235, -1.07401, 1.0]], ['2, k, 11', [0.291055, -1.11216, 1.0]], ['2, k, 12', [0.0497146, -1.24231, 1.0]], ['2, k, 13', [0.00817476, -1.55176, 1.0]], ['2, k, 14', [-0.00406649, -1.88612, 1.0]], ['2, k, 15', [-0.00139236, -1.89317, 1.0]], ['2, k, 16', [0.200116, -1.24305, 1.0]], ['2, k, 17', [0.244803, -1.54, 1.0]], ['2, k, 18', [0.249279, -1.874, 1.0]], ['2, k, 19', [0.216392, -1.95533, 1.0]], ['2, k, 20', [0.139393, -0.749259, 1.0]], ['2, k, 21', [-0.022489, -1.1914, 1.0]], ['2, k, 22', [-0.0168772, -1.07973, 1.0]], ['2, k, 23', [0.259409, -1.1696, 1.0]], ['2, k, 24', [0.257732, -1.06146, 1.0]]]
[['2, k, 0', [0.125901, -1.25361, 1.0]], ['2, k, 1', [0.132887, -0.965361, 1.0]], ['2, k, 2', [0.141481, -0.677054, 1.0]], ['2, k, 3', [0.147387, -0.530702, 1.0]], ['2, k, 4', [-0.0259423, -0.738567, 1.0]], ['2, k, 5', [-0.184468, -0.884413, 1.0]], ['2, k, 6', [-0.101603, -1.07286, 1.0]], ['2, k, 7', [-0.0497149, -1.12217, 1.0]], ['2, k, 8', [0.289598, -0.72456, 1.0]], ['2, k, 9', [0.390166, -0.907978, 1.0]], ['2, k, 10', [0.34868, -1.09057, 1.0]], ['2, k, 11', [0.283163, -1.12713, 1.0]], ['2, k, 12', [0.0499433, -1.24149, 1.0]], ['2, k, 13', [0.0073483, -1.54922, 1.0]], ['2, k, 14', [-0.00318475, -1.88314, 1.0]], ['2, k, 15', [-0.00352061, -1.92582, 1.0]], ['2, k, 16', [0.200117, -1.24304, 1.0]], ['2, k, 17', [0.244252, -1.54057, 1.0]], ['2, k, 18', [0.249294, -1.86407, 1.0]], ['2, k, 19', [0.248638, -1.89483, 1.0]], ['2, k, 20', [0.139348, -0.749187, 1.0]], ['2, k, 21', [-0.0244827, -1.18766, 1.0]], ['2, k, 22', [-0.0144215, -1.07856, 1.0]], ['2, k, 23', [0.258225, -1.18307, 1.0]], ['2, k, 24', [0.257342, -1.0825, 1.0]]]
[['2, k, 0', [0.12582, -1.25334, 1.0]], ['2, k, 1', [0.133097, -0.965029, 1.0]], ['2, k, 2', [0.141712, -0.676752, 1.0]], ['2, k, 3', [0.149855, -0.530885, 1.0]], ['2, k, 4', [-0.0242051, -0.737192, 1.0]], ['2, k, 5', [-0.188, -0.879648, 1.0]], ['2, k, 6', [-0.105444, -1.07137, 1.0]], ['2, k, 7', [-0.0537718, -1.10774, 1.0]], ['2, k, 8', [0.291111, -0.725849, 1.0]], ['2, k, 9', [0.380177, -0.912341, 1.0]], ['2, k, 10', [0.353218, -1.11713, 1.0]], ['2, k, 11', [0.314427, -1.12387, 1.0]], ['2, k, 12', [0.0499412, -1.24067, 1.0]], ['2, k, 13', [0.00524862, -1.54644, 1.0]], ['2, k, 14', [-0.00489808, -1.88676, 1.0]], ['2, k, 15', [-0.00403302, -1.91998, 1.0]], ['2, k, 16', [0.199925, -1.24312, 1.0]], ['2, k, 17', [0.242965, -1.54512, 1.0]], ['2, k, 18', [0.249064, -1.86319, 1.0]], ['2, k, 19', [0.250058, -1.89438, 1.0]], ['2, k, 20', [0.139583, -0.748872, 1.0]], ['2, k, 21', [-0.0317747, -1.18068, 1.0]], ['2, k, 22', [-0.0174909, -1.0738, 1.0]], ['2, k, 23', [0.28894, -1.15453, 1.0]], ['2, k, 24', [0.318533, -1.10121, 1.0]]]
[['2, k, 0', [0.125232, -1.25271, 1.0]], ['2, k, 1', [0.133078, -0.964612, 1.0]], ['2, k, 2', [0.141817, -0.676331, 1.0]], ['2, k, 3', [0.150685, -0.529795, 1.0]], ['2, k, 4', [-0.0242978, -0.736051, 1.0]], ['2, k, 5', [-0.18943, -0.878681, 1.0]], ['2, k, 6', [-0.107154, -1.07277, 1.0]], ['2, k, 7', [-0.0568689, -1.10903, 1.0]], ['2, k, 8', [0.291553, -0.726087, 1.0]], ['2, k, 9', [0.370816, -0.945337, 1.0]], ['2, k, 10', [0.310677, -1.13072, 1.0]], ['2, k, 11', [0.251353, -1.186, 1.0]], ['2, k, 12', [0.0493504, -1.23985, 1.0]], ['2, k, 13', [0.00362039, -1.54525, 1.0]], ['2, k, 14', [-0.00456536, -1.8876, 1.0]], ['2, k, 15', [0.0385254, -1.9543, 1.0]], ['2, k, 16', [0.199289, -1.2427, 1.0]], ['2, k, 17', [0.242109, -1.54542, 1.0]], ['2, k, 18', [0.248328, -1.85447, 1.0]], ['2, k, 19', [0.249985, -1.88677, 1.0]], ['2, k, 20', [0.139658, -0.748477, 1.0]], ['2, k, 21', [-0.0338852, -1.17874, 1.0]], ['2, k, 22', [-0.0224674, -1.07178, 1.0]], ['2, k, 23', [0.234602, -1.23676, 1.0]], ['2, k, 24', [0.221137, -1.12784, 1.0]]]
[['2, k, 0', [0.121927, -1.25154, 1.0]], ['2, k, 1', [0.13094, -0.963032, 1.0]], ['2, k, 2', [0.139922, -0.674456, 1.0]], ['2, k, 3', [0.151238, -0.529602, 1.0]], ['2, k, 4', [-0.02427, -0.735404, 1.0]], ['2, k, 5', [-0.190562, -0.877646, 1.0]], ['2, k, 6', [-0.107376, -1.07264, 1.0]], ['2, k, 7', [-0.0617841, -1.1107, 1.0]], ['2, k, 8', [0.291527, -0.726234, 1.0]], ['2, k, 9', [0.381225, -0.915631, 1.0]], ['2, k, 10', [0.348601, -1.099, 1.0]], ['2, k, 11', [0.293446, -1.11978, 1.0]], ['2, k, 12', [0.0459324, -1.23762, 1.0]], ['2, k, 13', [0.000690201, -1.54663, 1.0]], ['2, k, 14', [-0.00461429, -1.88435, 1.0]], ['2, k, 15', [0.0410156, -1.9668, 1.0]], ['2, k, 16', [0.195839, -1.24239, 1.0]], ['2, k, 17', [0.240845, -1.54641, 1.0]], ['2, k, 18', [0.248984, -1.85561, 1.0]], ['2, k, 19', [0.233962, -1.9169, 1.0]], ['2, k, 20', [0.137756, -0.746683, 1.0]], ['2, k, 21', [-0.0406012, -1.17992, 1.0]], ['2, k, 22', [-0.0252904, -1.07568, 1.0]], ['2, k, 23', [0.276678, -1.20481, 1.0]], ['2, k, 24', [0.272398, -1.09993, 1.0]]]
[['2, k, 0', [0.119729, -1.25019, 1.0]], ['2, k, 1', [0.127479, -0.959519, 1.0]], ['2, k, 2', [0.133303, -0.66701, 1.0]], ['2, k, 3', [0.151233, -0.529031, 1.0]], ['2, k, 4', [-0.0265226, -0.734085, 1.0]], ['2, k, 5', [-0.192229, -0.879012, 1.0]], ['2, k, 6', [-0.109066, -1.0724, 1.0]], ['2, k, 7', [-0.0624173, -1.1073, 1.0]], ['2, k, 8', [0.290986, -0.727004, 1.0]], ['2, k, 9', [0.364553, -0.939044, 1.0]], ['2, k, 10', [0.346769, -1.12021, 1.0]], ['2, k, 11', [0.283372, -1.12941, 1.0]], ['2, k, 12', [0.0438604, -1.23592, 1.0]], ['2, k, 13', [-0.00631509, -1.53536, 1.0]], ['2, k, 14', [-0.0118715, -1.88306, 1.0]], ['2, k, 15', [0.037432, -1.96136, 1.0]], ['2, k, 16', [0.193564, -1.24141, 1.0]], ['2, k, 17', [0.237418, -1.54579, 1.0]], ['2, k, 18', [0.253179, -1.84884, 1.0]], ['2, k, 19', [0.226887, -1.88738, 1.0]], ['2, k, 20', [0.132079, -0.740366, 1.0]], ['2, k, 21', [-0.0411502, -1.1803, 1.0]], ['2, k, 22', [-0.0275053, -1.0703, 1.0]], ['2, k, 23', [0.256478, -1.15646, 1.0]], ['2, k, 24', [0.273225, -1.10303, 1.0]]]
[['2, k, 0', [0.114451, -1.24898, 1.0]], ['2, k, 1', [0.124028, -0.957181, 1.0]], ['2, k, 2', [0.131487, -0.664608, 1.0]], ['2, k, 3', [0.150154, -0.525658, 1.0]], ['2, k, 4', [-0.0293172, -0.732354, 1.0]], ['2, k, 5', [-0.193372, -0.878688, 1.0]], ['2, k, 6', [-0.112485, -1.07502, 1.0]], ['2, k, 7', [-0.0680712, -1.09864, 1.0]], ['2, k, 8', [0.289943, -0.727442, 1.0]], ['2, k, 9', [0.374837, -0.918128, 1.0]], ['2, k, 10', [0.346329, -1.10478, 1.0]], ['2, k, 11', [0.288388, -1.12264, 1.0]], ['2, k, 12', [0.0390473, -1.23476, 1.0]], ['2, k, 13', [-0.00766161, -1.53412, 1.0]], ['2, k, 14', [-0.0144293, -1.86096, 1.0]], ['2, k, 15', [0.0249378, -1.9396, 1.0]], ['2, k, 16', [0.187924, -1.24027, 1.0]], ['2, k, 17', [0.234758, -1.54378, 1.0]], ['2, k, 18', [0.246989, -1.85896, 1.0]], ['2, k, 19', [0.227753, -1.91517, 1.0]], ['2, k, 20', [0.129854, -0.737894, 1.0]], ['2, k, 21', [-0.0615459, -1.17897, 1.0]], ['2, k, 22', [-0.0351726, -1.07729, 1.0]], ['2, k, 23', [0.271631, -1.15493, 1.0]], ['2, k, 24', [0.273553, -1.0979, 1.0]]]
[['2, k, 0', [0.109585, -1.24753, 1.0]], ['2, k, 1', [0.121418, -0.956424, 1.0]], ['2, k, 2', [0.130557, -0.664555, 1.0]], ['2, k, 3', [0.147148, -0.521298, 1.0]], ['2, k, 4', [-0.0327122, -0.730174, 1.0]], ['2, k, 5', [-0.193564, -0.88402, 1.0]], ['2, k, 6', [-0.113082, -1.07697, 1.0]], ['2, k, 7', [-0.0735976, -1.10898, 1.0]], ['2, k, 8', [0.282948, -0.72618, 1.0]], ['2, k, 9', [0.374764, -0.924492, 1.0]], ['2, k, 10', [0.324496, -1.08577, 1.0]], ['2, k, 11', [0.270827, -1.10915, 1.0]], ['2, k, 12', [0.0349265, -1.23356, 1.0]], ['2, k, 13', [-0.0120404, -1.52982, 1.0]], ['2, k, 14', [-0.0167456, -1.87046, 1.0]], ['2, k, 15', [0.0268634, -1.94058, 1.0]], ['2, k, 16', [0.18231, -1.23862, 1.0]], ['2, k, 17', [0.22802, -1.53645, 1.0]], ['2, k, 18', [0.24547, -1.85806, 1.0]], ['2, k, 19', [0.246829, -1.89117, 1.0]], ['2, k, 20', [0.128616, -0.737698, 1.0]], ['2, k, 21', [-0.0659649, -1.18544, 1.0]], ['2, k, 22', [-0.0363597, -1.07743, 1.0]], ['2, k, 23', [0.248474, -1.18275, 1.0]], ['2, k, 24', [0.239528, -1.07787, 1.0]]]
[['2, k, 0', [0.106723, -1.24601, 1.0]], ['2, k, 1', [0.118906, -0.954982, 1.0]], ['2, k, 2', [0.127673, -0.663004, 1.0]], ['2, k, 3', [0.139664, -0.518551, 1.0]], ['2, k, 4', [-0.0433695, -0.729713, 1.0]], ['2, k, 5', [-0.19435, -0.886686, 1.0]], ['2, k, 6', [-0.122427, -1.08314, 1.0]], ['2, k, 7', [-0.0803047, -1.11157, 1.0]], ['2, k, 8', [0.280403, -0.725711, 1.0]], ['2, k, 9', [0.376995, -0.914827, 1.0]], ['2, k, 10', [0.3253, -1.08641, 1.0]], ['2, k, 11', [0.270282, -1.11455, 1.0]], ['2, k, 12', [0.0318947, -1.23216, 1.0]], ['2, k, 13', [-0.0197853, -1.51108, 1.0]], ['2, k, 14', [-0.0275791, -1.86748, 1.0]], ['2, k, 15', [0.00279259, -1.90554, 1.0]], ['2, k, 16', [0.179672, -1.23702, 1.0]], ['2, k, 17', [0.226996, -1.53631, 1.0]], ['2, k, 18', [0.246549, -1.85718, 1.0]], ['2, k, 19', [0.238121, -1.91936, 1.0]], ['2, k, 20', [0.125782, -0.736115, 1.0]], ['2, k, 21', [-0.072987, -1.18545, 1.0]], ['2, k, 22', [-0.052421, -1.08491, 1.0]], ['2, k, 23', [0.249241, -1.1948, 1.0]], ['2, k, 24', [0.23848, -1.08201, 1.0]]]
