[['2, k, 0', [-0.387372, -0.4937, 1.0]], ['2, k, 1', [-0.379, -0.211387, 1.0]], ['2, k, 2', [-0.36766, 0.0658514, 1.0]], ['2, k, 3', [-0.389981, 0.179669, 1.0]], ['2, k, 4', [-0.547895, 0.0116732, 1.0]], ['2, k, 5', [-0.653316, -0.0891903, 1.0]], ['2, k, 6', [-0.714016, -0.15698, 1.0]], ['2, k, 7', [-0.735819, -0.199874, 1.0]], ['2, k, 8', [-0.221666, 0.0197804, 1.0]], ['2, k, 9', [-0.146537, -0.0531133, 1.0]], ['2, k, 10', [-0.127862, -0.147934, 1.0]], ['2, k, 11', [-0.124789, -0.185006, 1.0]], ['2, k, 12', [-0.455455, -0.487551, 1.0]], ['2, k, 13', [-0.492748, -0.763286, 1.0]], ['2, k, 14', [-0.446006, -1.12764, 1.0]], ['2, k, 15', [-0.489327, -1.18671, 1.0]], ['2, k, 16', [-0.306973, -0.484217, 1.0]], ['2, k, 17', [-0.233944, -0.767266, 1.0]], ['2, k, 18', [-0.1998, -1.13096, 1.0]], ['2, k, 19', [-0.182142, -1.18325, 1.0]], ['2, k, 20', [-0.371019, -0.00261147, 1.0]], ['2, k, 21', [-0.724974, -0.227509, 1.0]], ['2, k, 22', [-0.708209, -0.230759, 1.0]], ['2, k, 23', [-0.120775, -0.212827, 1.0]], ['2, k, 24', [-0.130667, -0.20556, 1.0]]]
[['2, k, 0', [-0.386431, -0.460065, 1.0]], ['2, k, 1', [-0.372144, -0.217604, 1.0]], ['2, k, 2', [-0.355962, 0.0313067, 1.0]], ['2, k, 3', [-0.380695, 0.135617, 1.0]], ['2, k, 4', [-0.538109, -0.0238683, 1.0]], ['2, k, 5', [-0.64604, -0.131462, 1.0]], ['2, k, 6', [-0.706509, -0.223367, 1.0]], ['2, k, 7', [-0.727108, -0.322605, 1.0]], ['2, k, 8', [-0.214475, -0.00887488, 1.0]], ['2, k, 9', [-0.127428, -0.120488, 1.0]], ['2, k, 10', [-0.122532, -0.25386, 1.0]], ['2, k, 11', [-0.158223, -0.31369, 1.0]], ['2, k, 12', [-0.455032, -0.45707, 1.0]], ['2, k, 13', [-0.493622, -0.772088, 1.0]], ['2, k, 14', [-0.44521, -1.11768, 1.0]], ['2, k, 15', [-0.477006, -1.18504, 1.0]], ['2, k, 16', [-0.30674, -0.448637, 1.0]], ['2, k, 17', [-0.226886, -0.774331, 1.0]], ['2, k, 18', [-0.197911, -1.12136, 1.0]], ['2, k, 19', [-0.16984, -1.19413, 1.0]], ['2, k, 20', [-0.360777, -0.0300902, 1.0]], ['2, k, 21', [-0.727287, -0.339915, 1.0]], ['2, k, 22', [-0.646014, -0.325958, 1.0]], ['2, k, 23', [-0.196963, -0.353883, 1.0]], ['2, k, 24', [-0.238811, -0.317536, 1.0]]]
[['2, k, 0', [-0.386436, -0.45836, 1.0]], ['2, k, 1', [-0.372075, -0.217087, 1.0]], ['2, k, 2', [-0.355663, 0.0290828, 1.0]], ['2, k, 3', [-0.38029, 0.132768, 1.0]], ['2, k, 4', [-0.537156, -0.0263339, 1.0]], ['2, k, 5', [-0.645219, -0.134351, 1.0]], ['2, k, 6', [-0.706684, -0.229719, 1.0]], ['2, k, 7', [-0.726177, -0.327711, 1.0]], ['2, k, 8', [-0.214239, -0.0132723, 1.0]], ['2, k, 9', [-0.126888, -0.123587, 1.0]], ['2, k, 10', [-0.122049, -0.258897, 1.0]], ['2, k, 11', [-0.1508, -0.318479, 1.0]], ['2, k, 12', [-0.454967, -0.454888, 1.0]], ['2, k, 13', [-0.493746, -0.772918, 1.0]], ['2, k, 14', [-0.445173, -1.11789, 1.0]], ['2, k, 15', [-0.47605, -1.18528, 1.0]], ['2, k, 16', [-0.306798, -0.447733, 1.0]], ['2, k, 17', [-0.226723, -0.774813, 1.0]], ['2, k, 18', [-0.199234, -1.12295, 1.0]], ['2, k, 19', [-0.168343, -1.19506, 1.0]], ['2, k, 20', [-0.360531, -0.0311698, 1.0]], ['2, k, 21', [-0.728488, -0.344628, 1.0]], ['2, k, 22', [-0.64194, -0.332683, 1.0]], ['2, k, 23', [-0.195669, -0.360833, 1.0]], ['2, k, 24', [-0.217246, -0.33588, 1.0]]]
[['2, k, 0', [-0.389054, -0.447495, 1.0]], ['2, k, 1', [-0.375179, -0.196344, 1.0]], ['2, k, 2', [-0.358779, 0.0574818, 1.0]], ['2, k, 3', [-0.384455, 0.157546, 1.0]], ['2, k, 4', [-0.53608, -0.0298955, 1.0]], ['2, k, 5', [-0.644194, -0.137651, 1.0]], ['2, k, 6', [-0.706924, -0.234859, 1.0]], ['2, k, 7', [-0.726415, -0.334391, 1.0]], ['2, k, 8', [-0.214073, -0.0138529, 1.0]], ['2, k, 9', [-0.126542, -0.126733, 1.0]], ['2, k, 10', [-0.122245, -0.237684, 1.0]], ['2, k, 11', [-0.150365, -0.325767, 1.0]], ['2, k, 12', [-0.457076, -0.445516, 1.0]], ['2, k, 13', [-0.493841, -0.773173, 1.0]], ['2, k, 14', [-0.445324, -1.11823, 1.0]], ['2, k, 15', [-0.473735, -1.1789, 1.0]], ['2, k, 16', [-0.309627, -0.436261, 1.0]], ['2, k, 17', [-0.226532, -0.77557, 1.0]], ['2, k, 18', [-0.199767, -1.1226, 1.0]], ['2, k, 19', [-0.170324, -1.18763, 1.0]], ['2, k, 20', [-0.363348, -0.00599118, 1.0]], ['2, k, 21', [-0.729227, -0.352208, 1.0]], ['2, k, 22', [-0.645738, -0.338387, 1.0]], ['2, k, 23', [-0.185065, -0.361344, 1.0]], ['2, k, 24', [-0.219609, -0.333493, 1.0]]]
[['2, k, 0', [-0.388964, -0.447998, 1.0]], ['2, k, 1', [-0.37528, -0.196449, 1.0]], ['2, k, 2', [-0.358718, 0.0566425, 1.0]], ['2, k, 3', [-0.383969, 0.151737, 1.0]], ['2, k, 4', [-0.535398, -0.034138, 1.0]], ['2, k, 5', [-0.643681, -0.141068, 1.0]], ['2, k, 6', [-0.707489, -0.242959, 1.0]], ['2, k, 7', [-0.726078, -0.342614, 1.0]], ['2, k, 8', [-0.213567, -0.0156527, 1.0]], ['2, k, 9', [-0.123283, -0.142358, 1.0]], ['2, k, 10', [-0.121674, -0.274787, 1.0]], ['2, k, 11', [-0.149275, -0.334823, 1.0]], ['2, k, 12', [-0.456875, -0.446017, 1.0]], ['2, k, 13', [-0.493986, -0.773354, 1.0]], ['2, k, 14', [-0.444941, -1.11747, 1.0]], ['2, k, 15', [-0.474992, -1.17986, 1.0]], ['2, k, 16', [-0.309547, -0.436687, 1.0]], ['2, k, 17', [-0.225937, -0.779317, 1.0]], ['2, k, 18', [-0.198815, -1.12572, 1.0]], ['2, k, 19', [-0.16882, -1.19162, 1.0]], ['2, k, 20', [-0.363354, -0.00637543, 1.0]], ['2, k, 21', [-0.729553, -0.358738, 1.0]], ['2, k, 22', [-0.643302, -0.347478, 1.0]], ['2, k, 23', [-0.195597, -0.375598, 1.0]], ['2, k, 24', [-0.21601, -0.345136, 1.0]]]
[['2, k, 0', [-0.389293, -0.448919, 1.0]], ['2, k, 1', [-0.375343, -0.196817, 1.0]], ['2, k, 2', [-0.358462, 0.0547382, 1.0]], ['2, k, 3', [-0.383157, 0.146658, 1.0]], ['2, k, 4', [-0.533856, -0.0395041, 1.0]], ['2, k, 5', [-0.643777, -0.147464, 1.0]], ['2, k, 6', [-0.715577, -0.285218, 1.0]], ['2, k, 7', [-0.726996, -0.350275, 1.0]], ['2, k, 8', [-0.213059, -0.0173117, 1.0]], ['2, k, 9', [-0.122379, -0.152709, 1.0]], ['2, k, 10', [-0.122238, -0.276621, 1.0]], ['2, k, 11', [-0.15017, -0.344473, 1.0]], ['2, k, 12', [-0.457115, -0.447228, 1.0]], ['2, k, 13', [-0.494178, -0.777635, 1.0]], ['2, k, 14', [-0.445041, -1.1181, 1.0]], ['2, k, 15', [-0.474185, -1.18155, 1.0]], ['2, k, 16', [-0.309899, -0.437304, 1.0]], ['2, k, 17', [-0.225655, -0.780142, 1.0]], ['2, k, 18', [-0.197775, -1.12665, 1.0]], ['2, k, 19', [-0.167265, -1.19339, 1.0]], ['2, k, 20', [-0.363204, -0.00768146, 1.0]], ['2, k, 21', [-0.726718, -0.368077, 1.0]], ['2, k, 22', [-0.641911, -0.354448, 1.0]], ['2, k, 23', [-0.195864, -0.384826, 1.0]], ['2, k, 24', [-0.219269, -0.356738, 1.0]]]
[['2, k, 0', [-0.388001, -0.454094, 1.0]], ['2, k, 1', [-0.37479, -0.199657, 1.0]], ['2, k, 2', [-0.358113, 0.0510284, 1.0]], ['2, k, 3', [-0.383033, 0.14174, 1.0]], ['2, k, 4', [-0.53309, -0.043773, 1.0]], ['2, k, 5', [-0.64488, -0.155971, 1.0]], ['2, k, 6', [-0.717542, -0.289966, 1.0]], ['2, k, 7', [-0.727486, -0.360511, 1.0]], ['2, k, 8', [-0.21203, -0.0275245, 1.0]], ['2, k, 9', [-0.122609, -0.160149, 1.0]], ['2, k, 10', [-0.126487, -0.28136, 1.0]], ['2, k, 11', [-0.151551, -0.357289, 1.0]], ['2, k, 12', [-0.455769, -0.451541, 1.0]], ['2, k, 13', [-0.494502, -0.780896, 1.0]], ['2, k, 14', [-0.445049, -1.11811, 1.0]], ['2, k, 15', [-0.47396, -1.18208, 1.0]], ['2, k, 16', [-0.308669, -0.443272, 1.0]], ['2, k, 17', [-0.225025, -0.783575, 1.0]], ['2, k, 18', [-0.1978, -1.12683, 1.0]], ['2, k, 19', [-0.16727, -1.19465, 1.0]], ['2, k, 20', [-0.362804, -0.0109953, 1.0]], ['2, k, 21', [-0.727613, -0.379, 1.0]], ['2, k, 22', [-0.644387, -0.365804, 1.0]], ['2, k, 23', [-0.184844, -0.388734, 1.0]], ['2, k, 24', [-0.225632, -0.375249, 1.0]]]
[['2, k, 0', [-0.389589, -0.465211, 1.0]], ['2, k, 1', [-0.374699, -0.20573, 1.0]], ['2, k, 2', [-0.357392, 0.0471627, 1.0]], ['2, k, 3', [-0.382836, 0.135866, 1.0]], ['2, k, 4', [-0.532752, -0.0483501, 1.0]], ['2, k, 5', [-0.645838, -0.162358, 1.0]], ['2, k, 6', [-0.716911, -0.292943, 1.0]], ['2, k, 7', [-0.727113, -0.371327, 1.0]], ['2, k, 8', [-0.211538, -0.0285726, 1.0]], ['2, k, 9', [-0.12336, -0.166889, 1.0]], ['2, k, 10', [-0.12612, -0.288349, 1.0]], ['2, k, 11', [-0.152234, -0.368523, 1.0]], ['2, k, 12', [-0.457219, -0.464239, 1.0]], ['2, k, 13', [-0.494865, -0.783706, 1.0]], ['2, k, 14', [-0.44488, -1.12053, 1.0]], ['2, k, 15', [-0.475734, -1.18341, 1.0]], ['2, k, 16', [-0.310311, -0.452554, 1.0]], ['2, k, 17', [-0.224195, -0.787726, 1.0]], ['2, k, 18', [-0.198009, -1.12719, 1.0]], ['2, k, 19', [-0.169494, -1.19606, 1.0]], ['2, k, 20', [-0.362218, -0.0152052, 1.0]], ['2, k, 21', [-0.725136, -0.390789, 1.0]], ['2, k, 22', [-0.643387, -0.375894, 1.0]], ['2, k, 23', [-0.184067, -0.401584, 1.0]], ['2, k, 24', [-0.227454, -0.389985, 1.0]]]
[['2, k, 0', [-0.390283, -0.477043, 1.0]], ['2, k, 1', [-0.374751, -0.214149, 1.0]], ['2, k, 2', [-0.35698, 0.0426322, 1.0]], ['2, k, 3', [-0.382694, 0.130336, 1.0]], ['2, k, 4', [-0.532746, -0.0509924, 1.0]], ['2, k, 5', [-0.645762, -0.167682, 1.0]], ['2, k, 6', [-0.716233, -0.29708, 1.0]], ['2, k, 7', [-0.72902, -0.380822, 1.0]], ['2, k, 8', [-0.212612, -0.0359995, 1.0]], ['2, k, 9', [-0.124201, -0.171421, 1.0]], ['2, k, 10', [-0.125937, -0.291396, 1.0]], ['2, k, 11', [-0.153583, -0.379599, 1.0]], ['2, k, 12', [-0.4578, -0.473062, 1.0]], ['2, k, 13', [-0.495225, -0.784293, 1.0]], ['2, k, 14', [-0.444819, -1.12119, 1.0]], ['2, k, 15', [-0.475907, -1.1838, 1.0]], ['2, k, 16', [-0.311109, -0.467201, 1.0]], ['2, k, 17', [-0.223684, -0.793482, 1.0]], ['2, k, 18', [-0.197762, -1.12745, 1.0]], ['2, k, 19', [-0.165797, -1.1952, 1.0]], ['2, k, 20', [-0.361893, -0.020589, 1.0]], ['2, k, 21', [-0.727988, -0.401231, 1.0]], ['2, k, 22', [-0.647627, -0.386831, 1.0]], ['2, k, 23', [-0.182865, -0.409615, 1.0]], ['2, k, 24', [-0.224876, -0.388371, 1.0]]]
[['2, k, 0', [-0.388918, -0.478131, 1.0]], ['2, k, 1', [-0.373503, -0.217234, 1.0]], ['2, k, 2', [-0.35604, 0.0373074, 1.0]], ['2, k, 3', [-0.382649, 0.124155, 1.0]], ['2, k, 4', [-0.532366, -0.0566842, 1.0]], ['2, k, 5', [-0.64573, -0.172884, 1.0]], ['2, k, 6', [-0.716934, -0.3041, 1.0]], ['2, k, 7', [-0.730526, -0.390675, 1.0]], ['2, k, 8', [-0.212571, -0.0399879, 1.0]], ['2, k, 9', [-0.125377, -0.177165, 1.0]], ['2, k, 10', [-0.125382, -0.300165, 1.0]], ['2, k, 11', [-0.154318, -0.390691, 1.0]], ['2, k, 12', [-0.455409, -0.470099, 1.0]], ['2, k, 13', [-0.495557, -0.785384, 1.0]], ['2, k, 14', [-0.444886, -1.12171, 1.0]], ['2, k, 15', [-0.471509, -1.18658, 1.0]], ['2, k, 16', [-0.308292, -0.476422, 1.0]], ['2, k, 17', [-0.222539, -0.79887, 1.0]], ['2, k, 18', [-0.197654, -1.12763, 1.0]], ['2, k, 19', [-0.164198, -1.19387, 1.0]], ['2, k, 20', [-0.360844, -0.0254349, 1.0]], ['2, k, 21', [-0.732597, -0.409896, 1.0]], ['2, k, 22', [-0.649344, -0.397624, 1.0]], ['2, k, 23', [-0.197757, -0.431621, 1.0]], ['2, k, 24', [-0.22616, -0.40773, 1.0]]]
[['2, k, 0', [-0.387556, -0.479657, 1.0]], ['2, k, 1', [-0.372175, -0.220964, 1.0]], ['2, k, 2', [-0.354891, 0.0314776, 1.0]], ['2, k, 3', [-0.382126, 0.118426, 1.0]], ['2, k, 4', [-0.532049, -0.0604004, 1.0]], ['2, k, 5', [-0.645706, -0.179442, 1.0]], ['2, k, 6', [-0.716753, -0.309035, 1.0]], ['2, k, 7', [-0.732198, -0.397944, 1.0]], ['2, k, 8', [-0.212397, -0.0440885, 1.0]], ['2, k, 9', [-0.126306, -0.185782, 1.0]], ['2, k, 10', [-0.125489, -0.325802, 1.0]], ['2, k, 11', [-0.153048, -0.399443, 1.0]], ['2, k, 12', [-0.453838, -0.468932, 1.0]], ['2, k, 13', [-0.496262, -0.78699, 1.0]], ['2, k, 14', [-0.444905, -1.12181, 1.0]], ['2, k, 15', [-0.471838, -1.18658, 1.0]], ['2, k, 16', [-0.307053, -0.481583, 1.0]], ['2, k, 17', [-0.222648, -0.809654, 1.0]], ['2, k, 18', [-0.196276, -1.1316, 1.0]], ['2, k, 19', [-0.163693, -1.19588, 1.0]], ['2, k, 20', [-0.359635, -0.0308266, 1.0]], ['2, k, 21', [-0.734431, -0.418756, 1.0]], ['2, k, 22', [-0.657354, -0.406747, 1.0]], ['2, k, 23', [-0.185539, -0.434121, 1.0]], ['2, k, 24', [-0.217076, -0.41024, 1.0]]]
[['2, k, 0', [-0.386563, -0.482097, 1.0]], ['2, k, 1', [-0.370948, -0.225225, 1.0]], ['2, k, 2', [-0.353334, 0.026242, 1.0]], ['2, k, 3', [-0.38153, 0.112583, 1.0]], ['2, k, 4', [-0.53172, -0.0635008, 1.0]], ['2, k, 5', [-0.645882, -0.187271, 1.0]], ['2, k, 6', [-0.716617, -0.315152, 1.0]], ['2, k, 7', [-0.731065, -0.406387, 1.0]], ['2, k, 8', [-0.212755, -0.0484498, 1.0]], ['2, k, 9', [-0.127268, -0.188978, 1.0]], ['2, k, 10', [-0.124485, -0.325917, 1.0]], ['2, k, 11', [-0.154059, -0.408046, 1.0]], ['2, k, 12', [-0.453427, -0.46894, 1.0]], ['2, k, 13', [-0.497237, -0.792083, 1.0]], ['2, k, 14', [-0.445011, -1.12181, 1.0]], ['2, k, 15', [-0.471852, -1.18704, 1.0]], ['2, k, 16', [-0.306468, -0.486696, 1.0]], ['2, k, 17', [-0.222627, -0.812843, 1.0]], ['2, k, 18', [-0.195614, -1.12943, 1.0]], ['2, k, 19', [-0.160827, -1.19855, 1.0]], ['2, k, 20', [-0.358176, -0.0358867, 1.0]], ['2, k, 21', [-0.732033, -0.427699, 1.0]], ['2, k, 22', [-0.653189, -0.415253, 1.0]], ['2, k, 23', [-0.186789, -0.442934, 1.0]], ['2, k, 24', [-0.220435, -0.421025, 1.0]]]
[['2, k, 0', [-0.385049, -0.485826, 1.0]], ['2, k, 1', [-0.369916, -0.229241, 1.0]], ['2, k, 2', [-0.352563, 0.0224473, 1.0]], ['2, k, 3', [-0.381205, 0.108059, 1.0]], ['2, k, 4', [-0.531381, -0.0690244, 1.0]], ['2, k, 5', [-0.64646, -0.192439, 1.0]], ['2, k, 6', [-0.717509, -0.331856, 1.0]], ['2, k, 7', [-0.730486, -0.415338, 1.0]], ['2, k, 8', [-0.212637, -0.0527997, 1.0]], ['2, k, 9', [-0.127916, -0.195011, 1.0]], ['2, k, 10', [-0.124317, -0.327723, 1.0]], ['2, k, 11', [-0.154508, -0.416946, 1.0]], ['2, k, 12', [-0.452511, -0.469513, 1.0]], ['2, k, 13', [-0.498224, -0.795754, 1.0]], ['2, k, 14', [-0.445969, -1.12099, 1.0]], ['2, k, 15', [-0.471568, -1.18838, 1.0]], ['2, k, 16', [-0.30558, -0.492011, 1.0]], ['2, k, 17', [-0.222015, -0.817331, 1.0]], ['2, k, 18', [-0.195324, -1.13102, 1.0]], ['2, k, 19', [-0.160746, -1.20066, 1.0]], ['2, k, 20', [-0.357359, -0.0397492, 1.0]], ['2, k, 21', [-0.732525, -0.437441, 1.0]], ['2, k, 22', [-0.64678, -0.423466, 1.0]], ['2, k, 23', [-0.191052, -0.45471, 1.0]], ['2, k, 24', [-0.223723, -0.440111, 1.0]]]
[['2, k, 0', [-0.384804, -0.489605, 1.0]], ['2, k, 1', [-0.368155, -0.234389, 1.0]], ['2, k, 2', [-0.348438, 0.0156908, 1.0]], ['2, k, 3', [-0.380912, 0.102404, 1.0]], ['2, k, 4', [-0.530712, -0.0738219, 1.0]], ['2, k, 5', [-0.645697, -0.197575, 1.0]], ['2, k, 6', [-0.717028, -0.338783, 1.0]], ['2, k, 7', [-0.731315, -0.421495, 1.0]], ['2, k, 8', [-0.211389, -0.0599986, 1.0]], ['2, k, 9', [-0.127797, -0.203566, 1.0]], ['2, k, 10', [-0.124238, -0.33248, 1.0]], ['2, k, 11', [-0.152151, -0.423876, 1.0]], ['2, k, 12', [-0.452218, -0.470445, 1.0]], ['2, k, 13', [-0.498534, -0.799482, 1.0]], ['2, k, 14', [-0.446051, -1.12121, 1.0]], ['2, k, 15', [-0.463904, -1.1933, 1.0]], ['2, k, 16', [-0.305798, -0.497262, 1.0]], ['2, k, 17', [-0.221511, -0.821813, 1.0]], ['2, k, 18', [-0.195004, -1.13109, 1.0]], ['2, k, 19', [-0.161185, -1.20139, 1.0]], ['2, k, 20', [-0.353918, -0.0460878, 1.0]], ['2, k, 21', [-0.73279, -0.444034, 1.0]], ['2, k, 22', [-0.6477, -0.430136, 1.0]], ['2, k, 23', [-0.180795, -0.457266, 1.0]], ['2, k, 24', [-0.222383, -0.430562, 1.0]]]
[['2, k, 0', [-0.385412, -0.488643, 1.0]], ['2, k, 1', [-0.368183, -0.234787, 1.0]], ['2, k, 2', [-0.347676, 0.0121362, 1.0]], ['2, k, 3', [-0.380713, 0.0982162, 1.0]], ['2, k, 4', [-0.530836, -0.0769611, 1.0]], ['2, k, 5', [-0.645367, -0.202866, 1.0]], ['2, k, 6', [-0.716049, -0.34008, 1.0]], ['2, k, 7', [-0.730109, -0.428394, 1.0]], ['2, k, 8', [-0.209958, -0.0651111, 1.0]], ['2, k, 9', [-0.127746, -0.207811, 1.0]], ['2, k, 10', [-0.124321, -0.337353, 1.0]], ['2, k, 11', [-0.153526, -0.432435, 1.0]], ['2, k, 12', [-0.451458, -0.471871, 1.0]], ['2, k, 13', [-0.49851, -0.800994, 1.0]], ['2, k, 14', [-0.446222, -1.12144, 1.0]], ['2, k, 15', [-0.466422, -1.19134, 1.0]], ['2, k, 16', [-0.311182, -0.486364, 1.0]], ['2, k, 17', [-0.221178, -0.824516, 1.0]], ['2, k, 18', [-0.194535, -1.13185, 1.0]], ['2, k, 19', [-0.160441, -1.20119, 1.0]], ['2, k, 20', [-0.353436, -0.0485932, 1.0]], ['2, k, 21', [-0.730319, -0.45116, 1.0]], ['2, k, 22', [-0.647135, -0.436902, 1.0]], ['2, k, 23', [-0.182519, -0.466072, 1.0]], ['2, k, 24', [-0.226482, -0.438847, 1.0]]]
[['2, k, 0', [-0.385263, -0.488655, 1.0]], ['2, k, 1', [-0.367375, -0.236322, 1.0]], ['2, k, 2', [-0.345605, 0.00817071, 1.0]], ['2, k, 3', [-0.380649, 0.0938785, 1.0]], ['2, k, 4', [-0.530534, -0.0806918, 1.0]], ['2, k, 5', [-0.645055, -0.206016, 1.0]], ['2, k, 6', [-0.715497, -0.34306, 1.0]], ['2, k, 7', [-0.729867, -0.435833, 1.0]], ['2, k, 8', [-0.209479, -0.0685156, 1.0]], ['2, k, 9', [-0.127654, -0.211342, 1.0]], ['2, k, 10', [-0.123748, -0.341561, 1.0]], ['2, k, 11', [-0.152566, -0.439798, 1.0]], ['2, k, 12', [-0.449731, -0.474956, 1.0]], ['2, k, 13', [-0.498671, -0.800637, 1.0]], ['2, k, 14', [-0.447023, -1.11839, 1.0]], ['2, k, 15', [-0.466729, -1.19039, 1.0]], ['2, k, 16', [-0.31121, -0.485409, 1.0]], ['2, k, 17', [-0.220683, -0.828088, 1.0]], ['2, k, 18', [-0.194295, -1.13122, 1.0]], ['2, k, 19', [-0.160735, -1.20128, 1.0]], ['2, k, 20', [-0.351647, -0.0520324, 1.0]], ['2, k, 21', [-0.731883, -0.457595, 1.0]], ['2, k, 22', [-0.650259, -0.44527, 1.0]], ['2, k, 23', [-0.171161, -0.466694, 1.0]], ['2, k, 24', [-0.22599, -0.445941, 1.0]]]
[['2, k, 0', [-0.385326, -0.488921, 1.0]], ['2, k, 1', [-0.367156, -0.238487, 1.0]], ['2, k, 2', [-0.345188, 0.00447751, 1.0]], ['2, k, 3', [-0.380496, 0.089442, 1.0]], ['2, k, 4', [-0.530576, -0.0829444, 1.0]], ['2, k, 5', [-0.644419, -0.211804, 1.0]], ['2, k, 6', [-0.715469, -0.348355, 1.0]], ['2, k, 7', [-0.728802, -0.441952, 1.0]], ['2, k, 8', [-0.20904, -0.0709526, 1.0]], ['2, k, 9', [-0.127876, -0.214417, 1.0]], ['2, k, 10', [-0.123209, -0.344324, 1.0]], ['2, k, 11', [-0.152635, -0.447023, 1.0]], ['2, k, 12', [-0.449372, -0.47701, 1.0]], ['2, k, 13', [-0.498654, -0.800917, 1.0]], ['2, k, 14', [-0.447181, -1.11815, 1.0]], ['2, k, 15', [-0.470754, -1.1895, 1.0]], ['2, k, 16', [-0.311255, -0.485356, 1.0]], ['2, k, 17', [-0.220165, -0.831441, 1.0]], ['2, k, 18', [-0.193582, -1.12971, 1.0]], ['2, k, 19', [-0.158476, -1.20037, 1.0]], ['2, k, 20', [-0.351242, -0.0554801, 1.0]], ['2, k, 21', [-0.730582, -0.464462, 1.0]], ['2, k, 22', [-0.647946, -0.451238, 1.0]], ['2, k, 23', [-0.172161, -0.475854, 1.0]], ['2, k, 24', [-0.22318, -0.453565, 1.0]]]
[['2, k, 0', [-0.384913, -0.490264, 1.0]], ['2, k, 1', [-0.36634, -0.241466, 1.0]], ['2, k, 2', [-0.34431, 0.000944731, 1.0]], ['2, k, 3', [-0.380845, 0.0858002, 1.0]], ['2, k, 4', [-0.530775, -0.0880015, 1.0]], ['2, k, 5', [-0.644497, -0.216779, 1.0]], ['2, k, 6', [-0.715283, -0.35262, 1.0]], ['2, k, 7', [-0.728918, -0.447779, 1.0]], ['2, k, 8', [-0.208461, -0.0735172, 1.0]], ['2, k, 9', [-0.128065, -0.218448, 1.0]], ['2, k, 10', [-0.122946, -0.347973, 1.0]], ['2, k, 11', [-0.15183, -0.454222, 1.0]], ['2, k, 12', [-0.448083, -0.480443, 1.0]], ['2, k, 13', [-0.498781, -0.801705, 1.0]], ['2, k, 14', [-0.449616, -1.11849, 1.0]], ['2, k, 15', [-0.471036, -1.18927, 1.0]], ['2, k, 16', [-0.311143, -0.485577, 1.0]], ['2, k, 17', [-0.219653, -0.834821, 1.0]], ['2, k, 18', [-0.195302, -1.12614, 1.0]], ['2, k, 19', [-0.161911, -1.19591, 1.0]], ['2, k, 20', [-0.350346, -0.0589578, 1.0]], ['2, k, 21', [-0.730039, -0.470939, 1.0]], ['2, k, 22', [-0.651832, -0.456278, 1.0]], ['2, k, 23', [-0.195564, -0.495253, 1.0]], ['2, k, 24', [-0.218591, -0.473875, 1.0]]]
[['2, k, 0', [-0.384425, -0.49271, 1.0]], ['2, k, 1', [-0.365438, -0.245405, 1.0]], ['2, k, 2', [-0.343215, -0.00365985, 1.0]], ['2, k, 3', [-0.381014, 0.0816876, 1.0]], ['2, k, 4', [-0.530887, -0.0911618, 1.0]], ['2, k, 5', [-0.643922, -0.219763, 1.0]], ['2, k, 6', [-0.714662, -0.355579, 1.0]], ['2, k, 7', [-0.727283, -0.454106, 1.0]], ['2, k, 8', [-0.208034, -0.0771167, 1.0]], ['2, k, 9', [-0.128242, -0.220827, 1.0]], ['2, k, 10', [-0.124919, -0.393333, 1.0]], ['2, k, 11', [-0.150391, -0.460393, 1.0]], ['2, k, 12', [-0.447027, -0.484267, 1.0]], ['2, k, 13', [-0.498894, -0.8024, 1.0]], ['2, k, 14', [-0.449572, -1.11853, 1.0]], ['2, k, 15', [-0.472728, -1.18704, 1.0]], ['2, k, 16', [-0.310916, -0.486657, 1.0]], ['2, k, 17', [-0.218705, -0.843156, 1.0]], ['2, k, 18', [-0.195164, -1.12387, 1.0]], ['2, k, 19', [-0.168406, -1.19012, 1.0]], ['2, k, 20', [-0.349281, -0.0634383, 1.0]], ['2, k, 21', [-0.725431, -0.478304, 1.0]], ['2, k, 22', [-0.649396, -0.463321, 1.0]], ['2, k, 23', [-0.173237, -0.490345, 1.0]], ['2, k, 24', [-0.219588, -0.464737, 1.0]]]
