[['2, k, 0', [-0.0004097509, -0.2644808, 1.0]], ['2, k, 1', [0.003603189, 0.03104843, 1.0]], ['2, k, 2', [0.007123015, 0.319712, 1.0]], ['2, k, 3', [0.008750334, 0.4508685, 1.0]], ['2, k, 4', [-0.1644859, 0.2060703, 1.0]], ['2, k, 5', [-0.2265842, -0.04524064, 1.0]], ['2, k, 6', [-0.2531216, -0.2157186, 1.0]], ['2, k, 7', [-0.2646108, -0.2569767, 1.0]], ['2, k, 8', [0.1842785, 0.2110875, 1.0]], ['2, k, 9', [0.2361944, -0.03606398, 1.0]], ['2, k, 10', [0.2873821, -0.2336362, 1.0]], ['2, k, 11', [0.2950792, -0.2959323, 1.0]], ['2, k, 12', [-0.08768331, -0.2597797, 1.0]], ['2, k, 13', [-0.1277683, -0.2776433, 1.0]], ['2, k, 14', [-0.1197472, -0.6192428, 1.0]], ['2, k, 15', [-0.1169447, -0.6547806, 1.0]], ['2, k, 16', [0.08659618, -0.2622849, 1.0]], ['2, k, 17', [0.1693145, -0.2752408, 1.0]], ['2, k, 18', [0.1423666, -0.6190312, 1.0]], ['2, k, 19', [0.1859078, -0.7017509, 1.0]], ['2, k, 20', [0.006275529, 0.2484673, 1.0]], ['2, k, 21', [-0.262756, -0.3085745, 1.0]], ['2, k, 22', [-0.2824863, -0.2247251, 1.0]], ['2, k, 23', [0.3131849, -0.365837, 1.0]], ['2, k, 24', [0.2631616, -0.2942357, 1.0]]]
[['2, k, 0', [0.0002603937, -0.266424, 1.0]], ['2, k, 1', [0.003361541, 0.03106068, 1.0]], ['2, k, 2', [0.005957916, 0.3213698, 1.0]], ['2, k, 3', [0.005244169, 0.4533478, 1.0]], ['2, k, 4', [-0.1676779, 0.2012277, 1.0]], ['2, k, 5', [-0.2216629, -0.05151479, 1.0]], ['2, k, 6', [-0.2429488, -0.2358118, 1.0]], ['2, k, 7', [-0.2494377, -0.2507875, 1.0]], ['2, k, 8', [0.1602948, 0.2322751, 1.0]], ['2, k, 9', [0.2586787, 0.261175, 1.0]], ['2, k, 10', [0.2953671, 0.319299, 1.0]], ['2, k, 11', [0.3305991, 0.3486575, 1.0]], ['2, k, 12', [-0.08748365, -0.2631441, 1.0]], ['2, k, 13', [-0.1279033, -0.2780439, 1.0]], ['2, k, 14', [-0.1054486, -0.617213, 1.0]], ['2, k, 15', [-0.1492783, -0.7000881, 1.0]], ['2, k, 16', [0.08828922, -0.2627055, 1.0]], ['2, k, 17', [0.170829, -0.2781471, 1.0]], ['2, k, 18', [0.1419161, -0.6217365, 1.0]], ['2, k, 19', [0.186719, -0.7037199, 1.0]], ['2, k, 20', [0.005388002, 0.2497316, 1.0]], ['2, k, 21', [-0.2475055, -0.2949704, 1.0]], ['2, k, 22', [-0.2545791, -0.2598355, 1.0]], ['2, k, 23', [0.3553644, 0.3703253, 1.0]], ['2, k, 24', [0.3852417, 0.356891, 1.0]]]
[['2, k, 0', [0.0003088661, -0.2663715, 1.0]], ['2, k, 1', [0.00348607, 0.03116556, 1.0]], ['2, k, 2', [0.006386482, 0.3215834, 1.0]], ['2, k, 3', [0.005370643, 0.4536568, 1.0]], ['2, k, 4', [-0.167297, 0.2012864, 1.0]], ['2, k, 5', [-0.2210554, -0.05165779, 1.0]], ['2, k, 6', [-0.2367806, -0.2369585, 1.0]], ['2, k, 7', [-0.2490338, -0.2535851, 1.0]], ['2, k, 8', [0.1605187, 0.2320397, 1.0]], ['2, k, 9', [0.2527541, 0.2846314, 1.0]], ['2, k, 10', [0.2963466, 0.3783724, 1.0]], ['2, k, 11', [0.3232051, 0.4148345, 1.0]], ['2, k, 12', [-0.08744914, -0.2631427, 1.0]], ['2, k, 13', [-0.1279451, -0.2783871, 1.0]], ['2, k, 14', [-0.1076408, -0.6183948, 1.0]], ['2, k, 15', [-0.150274, -0.7018306, 1.0]], ['2, k, 16', [0.08832745, -0.2625903, 1.0]], ['2, k, 17', [0.1708491, -0.2783753, 1.0]], ['2, k, 18', [0.1416388, -0.6218986, 1.0]], ['2, k, 19', [0.1866633, -0.7037675, 1.0]], ['2, k, 20', [0.005719466, 0.2499313, 1.0]], ['2, k, 21', [-0.2437178, -0.2918402, 1.0]], ['2, k, 22', [-0.2625449, -0.2401231, 1.0]], ['2, k, 23', [0.3500861, 0.4453751, 1.0]], ['2, k, 24', [0.3738003, 0.4206804, 1.0]]]
[['2, k, 0', [0.0003925422, -0.2663602, 1.0]], ['2, k, 1', [0.003486644, 0.0312406, 1.0]], ['2, k, 2', [0.006248252, 0.3217796, 1.0]], ['2, k, 3', [0.005377667, 0.4538935, 1.0]], ['2, k, 4', [-0.1665187, 0.2012298, 1.0]], ['2, k, 5', [-0.2197397, -0.0519638, 1.0]], ['2, k, 6', [-0.2365079, -0.2374928, 1.0]], ['2, k, 7', [-0.2496662, -0.266416, 1.0]], ['2, k, 8', [0.1605884, 0.2319107, 1.0]], ['2, k, 9', [0.2517255, 0.3223806, 1.0]], ['2, k, 10', [0.2902597, 0.4273475, 1.0]], ['2, k, 11', [0.3124688, 0.4754286, 1.0]], ['2, k, 12', [-0.08741096, -0.2631597, 1.0]], ['2, k, 13', [-0.1279229, -0.2784824, 1.0]], ['2, k, 14', [-0.1206649, -0.620213, 1.0]], ['2, k, 15', [-0.1554144, -0.7056774, 1.0]], ['2, k, 16', [0.08842886, -0.2625116, 1.0]], ['2, k, 17', [0.1710656, -0.2788396, 1.0]], ['2, k, 18', [0.1419574, -0.6222945, 1.0]], ['2, k, 19', [0.1867004, -0.7042983, 1.0]], ['2, k, 20', [0.005621757, 0.2501065, 1.0]], ['2, k, 21', [-0.2476418, -0.3104182, 1.0]], ['2, k, 22', [-0.25651, -0.2501964, 1.0]], ['2, k, 23', [0.3298663, 0.5126098, 1.0]], ['2, k, 24', [0.3625084, 0.4828286, 1.0]]]
[['2, k, 0', [0.000639166, -0.2659118, 1.0]], ['2, k, 1', [0.003685129, 0.03138985, 1.0]], ['2, k, 2', [0.006583374, 0.321689, 1.0]], ['2, k, 3', [0.005727927, 0.4538947, 1.0]], ['2, k, 4', [-0.1651053, 0.2017687, 1.0]], ['2, k, 5', [-0.2191929, -0.05136158, 1.0]], ['2, k, 6', [-0.2364164, -0.236963, 1.0]], ['2, k, 7', [-0.2503077, -0.2653936, 1.0]], ['2, k, 8', [0.1600428, 0.2393278, 1.0]], ['2, k, 9', [0.2455846, 0.3538693, 1.0]], ['2, k, 10', [0.2797927, 0.488746, 1.0]], ['2, k, 11', [0.3002983, 0.5364447, 1.0]], ['2, k, 12', [-0.08707235, -0.2629474, 1.0]], ['2, k, 13', [-0.1279842, -0.2788291, 1.0]], ['2, k, 14', [-0.1228079, -0.6206901, 1.0]], ['2, k, 15', [-0.1247732, -0.6561804, 1.0]], ['2, k, 16', [0.08854362, -0.2616489, 1.0]], ['2, k, 17', [0.1710722, -0.2787815, 1.0]], ['2, k, 18', [0.1420031, -0.62223, 1.0]], ['2, k, 19', [0.1867875, -0.7042341, 1.0]], ['2, k, 20', [0.005903288, 0.2500997, 1.0]], ['2, k, 21', [-0.2478299, -0.3105626, 1.0]], ['2, k, 22', [-0.2552921, -0.2572958, 1.0]], ['2, k, 23', [0.3224973, 0.5886908, 1.0]], ['2, k, 24', [0.3598279, 0.563751, 1.0]]]
[['2, k, 0', [0.0009155346, -0.2655909, 1.0]], ['2, k, 1', [0.004016628, 0.03140049, 1.0]], ['2, k, 2', [0.00736151, 0.3210782, 1.0]], ['2, k, 3', [0.006387099, 0.4531714, 1.0]], ['2, k, 4', [-0.1624785, 0.2020429, 1.0]], ['2, k, 5', [-0.2192928, -0.05058249, 1.0]], ['2, k, 6', [-0.2352427, -0.2362355, 1.0]], ['2, k, 7', [-0.2511252, -0.24595, 1.0]], ['2, k, 8', [0.1622399, 0.2451888, 1.0]], ['2, k, 9', [0.2270128, 0.3843613, 1.0]], ['2, k, 10', [0.269843, 0.5279958, 1.0]], ['2, k, 11', [0.2809635, 0.5863271, 1.0]], ['2, k, 12', [-0.08663697, -0.2627775, 1.0]], ['2, k, 13', [-0.1279933, -0.2789904, 1.0]], ['2, k, 14', [-0.12312, -0.6208553, 1.0]], ['2, k, 15', [-0.123931, -0.6563183, 1.0]], ['2, k, 16', [0.08864042, -0.2610632, 1.0]], ['2, k, 17', [0.1707958, -0.279527, 1.0]], ['2, k, 18', [0.142125, -0.623053, 1.0]], ['2, k, 19', [0.1865546, -0.7045289, 1.0]], ['2, k, 20', [0.006541648, 0.2497136, 1.0]], ['2, k, 21', [-0.2504438, -0.2659667, 1.0]], ['2, k, 22', [-0.2563539, -0.2405523, 1.0]], ['2, k, 23', [0.3107099, 0.6362985, 1.0]], ['2, k, 24', [0.3251811, 0.5946643, 1.0]]]
[['2, k, 0', [0.001361033, -0.2648216, 1.0]], ['2, k, 1', [0.004316697, 0.03157798, 1.0]], ['2, k, 2', [0.007831178, 0.3207925, 1.0]], ['2, k, 3', [0.007754342, 0.4524001, 1.0]], ['2, k, 4', [-0.159893, 0.2025688, 1.0]], ['2, k, 5', [-0.2189877, -0.04953734, 1.0]], ['2, k, 6', [-0.2347587, -0.2350025, 1.0]], ['2, k, 7', [-0.2499605, -0.2562124, 1.0]], ['2, k, 8', [0.1668453, 0.2521677, 1.0]], ['2, k, 9', [0.2210103, 0.4021831, 1.0]], ['2, k, 10', [0.2519413, 0.5740315, 1.0]], ['2, k, 11', [0.2623773, 0.6322886, 1.0]], ['2, k, 12', [-0.08592604, -0.2622497, 1.0]], ['2, k, 13', [-0.1273403, -0.2803772, 1.0]], ['2, k, 14', [-0.1222286, -0.6224744, 1.0]], ['2, k, 15', [-0.1558763, -0.7054568, 1.0]], ['2, k, 16', [0.08875293, -0.2599313, 1.0]], ['2, k, 17', [0.1706714, -0.2796243, 1.0]], ['2, k, 18', [0.14261, -0.6231902, 1.0]], ['2, k, 19', [0.1865114, -0.7044343, 1.0]], ['2, k, 20', [0.006959266, 0.2495884, 1.0]], ['2, k, 21', [-0.2456855, -0.3089046, 1.0]], ['2, k, 22', [-0.2544107, -0.2475012, 1.0]], ['2, k, 23', [0.2810851, 0.6862053, 1.0]], ['2, k, 24', [0.3029728, 0.625672, 1.0]]]
[['2, k, 0', [0.001935343, -0.2637644, 1.0]], ['2, k, 1', [0.004502236, 0.03194854, 1.0]], ['2, k, 2', [0.007781406, 0.3208307, 1.0]], ['2, k, 3', [0.009331707, 0.4516581, 1.0]], ['2, k, 4', [-0.157407, 0.2032747, 1.0]], ['2, k, 5', [-0.2186619, -0.04828657, 1.0]], ['2, k, 6', [-0.2352213, -0.2341581, 1.0]], ['2, k, 7', [-0.249798, -0.2368628, 1.0]], ['2, k, 8', [0.1691256, 0.2553338, 1.0]], ['2, k, 9', [0.223257, 0.4370771, 1.0]], ['2, k, 10', [0.234383, 0.6133087, 1.0]], ['2, k, 11', [0.2438686, 0.6752923, 1.0]], ['2, k, 12', [-0.08505227, -0.2613687, 1.0]], ['2, k, 13', [-0.1267738, -0.2805279, 1.0]], ['2, k, 14', [-0.09689447, -0.617089, 1.0]], ['2, k, 15', [-0.1490585, -0.6950803, 1.0]], ['2, k, 16', [0.0889989, -0.2586707, 1.0]], ['2, k, 17', [0.1704803, -0.2795995, 1.0]], ['2, k, 18', [0.141455, -0.6228943, 1.0]], ['2, k, 19', [0.186244, -0.704372, 1.0]], ['2, k, 20', [0.00697393, 0.2497062, 1.0]], ['2, k, 21', [-0.2512814, -0.2594569, 1.0]], ['2, k, 22', [-0.2596625, -0.2302329, 1.0]], ['2, k, 23', [0.2596677, 0.7324129, 1.0]], ['2, k, 24', [0.2844425, 0.6667367, 1.0]]]
[['2, k, 0', [0.002372684, -0.2625445, 1.0]], ['2, k, 1', [0.004632727, 0.03244036, 1.0]], ['2, k, 2', [0.007641084, 0.3209435, 1.0]], ['2, k, 3', [0.0106732, 0.4494804, 1.0]], ['2, k, 4', [-0.1567627, 0.2052634, 1.0]], ['2, k, 5', [-0.2188814, -0.04608866, 1.0]], ['2, k, 6', [-0.2346637, -0.2317042, 1.0]], ['2, k, 7', [-0.2489131, -0.2388601, 1.0]], ['2, k, 8', [0.1709216, 0.2572918, 1.0]], ['2, k, 9', [0.2182905, 0.4471095, 1.0]], ['2, k, 10', [0.2294174, 0.63554, 1.0]], ['2, k, 11', [0.2274247, 0.7050006, 1.0]], ['2, k, 12', [-0.08436393, -0.2602533, 1.0]], ['2, k, 13', [-0.1260108, -0.2810239, 1.0]], ['2, k, 14', [-0.1188392, -0.6232528, 1.0]], ['2, k, 15', [-0.1554372, -0.7057084, 1.0]], ['2, k, 16', [0.08914448, -0.2574054, 1.0]], ['2, k, 17', [0.170345, -0.2795206, 1.0]], ['2, k, 18', [0.1416783, -0.6229011, 1.0]], ['2, k, 19', [0.1857366, -0.7045482, 1.0]], ['2, k, 20', [0.00691672, 0.2499198, 1.0]], ['2, k, 21', [-0.2465704, -0.2657757, 1.0]], ['2, k, 22', [-0.2582611, -0.2343875, 1.0]], ['2, k, 23', [0.2356403, 0.7593564, 1.0]], ['2, k, 24', [0.2740084, 0.702831, 1.0]]]
[['2, k, 0', [0.002675267, -0.261497, 1.0]], ['2, k, 1', [0.004729104, 0.0331498, 1.0]], ['2, k, 2', [0.007508934, 0.3213085, 1.0]], ['2, k, 3', [0.01148833, 0.4487069, 1.0]], ['2, k, 4', [-0.1565629, 0.2067365, 1.0]], ['2, k, 5', [-0.21865, -0.04463504, 1.0]], ['2, k, 6', [-0.2344358, -0.2302518, 1.0]], ['2, k, 7', [-0.2505039, -0.2401193, 1.0]], ['2, k, 8', [0.1711889, 0.2581545, 1.0]], ['2, k, 9', [0.2165694, 0.4646274, 1.0]], ['2, k, 10', [0.2159254, 0.6570762, 1.0]], ['2, k, 11', [0.2144893, 0.7226697, 1.0]], ['2, k, 12', [-0.08393923, -0.2592492, 1.0]], ['2, k, 13', [-0.1252776, -0.2815427, 1.0]], ['2, k, 14', [-0.1228518, -0.6238746, 1.0]], ['2, k, 15', [-0.1575751, -0.7054189, 1.0]], ['2, k, 16', [0.08929499, -0.2563747, 1.0]], ['2, k, 17', [0.1702553, -0.2796446, 1.0]], ['2, k, 18', [0.1419426, -0.6230163, 1.0]], ['2, k, 19', [0.1855951, -0.7044638, 1.0]], ['2, k, 20', [0.006836077, 0.250349, 1.0]], ['2, k, 21', [-0.2507073, -0.266261, 1.0]], ['2, k, 22', [-0.2588413, -0.2278468, 1.0]], ['2, k, 23', [0.2165264, 0.7808355, 1.0]], ['2, k, 24', [0.2592874, 0.7165889, 1.0]]]
[['2, k, 0', [0.004864993, -0.2601475, 1.0]], ['2, k, 1', [0.006341722, 0.0341415, 1.0]], ['2, k, 2', [0.008372412, 0.3217213, 1.0]], ['2, k, 3', [0.01261181, 0.4479475, 1.0]], ['2, k, 4', [-0.1563003, 0.2075125, 1.0]], ['2, k, 5', [-0.2188741, -0.04373781, 1.0]], ['2, k, 6', [-0.2343483, -0.2292858, 1.0]], ['2, k, 7', [-0.2483505, -0.2372751, 1.0]], ['2, k, 8', [0.1710924, 0.2587743, 1.0]], ['2, k, 9', [0.215362, 0.4695107, 1.0]], ['2, k, 10', [0.2153217, 0.661086, 1.0]], ['2, k, 11', [0.2105705, 0.7313348, 1.0]], ['2, k, 12', [-0.08159672, -0.2581953, 1.0]], ['2, k, 13', [-0.1251369, -0.2817257, 1.0]], ['2, k, 14', [-0.1228816, -0.624065, 1.0]], ['2, k, 15', [-0.1564566, -0.7055881, 1.0]], ['2, k, 16', [0.0913312, -0.2547321, 1.0]], ['2, k, 17', [0.1702238, -0.2796029, 1.0]], ['2, k, 18', [0.1418704, -0.623, 1.0]], ['2, k, 19', [0.1856031, -0.7042137, 1.0]], ['2, k, 20', [0.007866438, 0.250882, 1.0]], ['2, k, 21', [-0.2546944, -0.2591656, 1.0]], ['2, k, 22', [-0.2570303, -0.2367533, 1.0]], ['2, k, 23', [0.2116039, 0.7888601, 1.0]], ['2, k, 24', [0.2568223, 0.7388395, 1.0]]]
[['2, k, 0', [0.005203236, -0.2593142, 1.0]], ['2, k, 1', [0.006718864, 0.03449718, 1.0]], ['2, k, 2', [0.008795087, 0.3216864, 1.0]], ['2, k, 3', [0.01449784, 0.4477268, 1.0]], ['2, k, 4', [-0.156087, 0.2086835, 1.0]], ['2, k, 5', [-0.2188653, -0.03411573, 1.0]], ['2, k, 6', [-0.233091, -0.2194262, 1.0]], ['2, k, 7', [-0.2450435, -0.2249375, 1.0]], ['2, k, 8', [0.1710711, 0.259099, 1.0]], ['2, k, 9', [0.2077732, 0.4741644, 1.0]], ['2, k, 10', [0.2136828, 0.6684003, 1.0]], ['2, k, 11', [0.2106991, 0.7382175, 1.0]], ['2, k, 12', [-0.08104242, -0.2571978, 1.0]], ['2, k, 13', [-0.1248121, -0.2816994, 1.0]], ['2, k, 14', [-0.1228365, -0.624142, 1.0]], ['2, k, 15', [-0.156332, -0.7053261, 1.0]], ['2, k, 16', [0.09147287, -0.254067, 1.0]], ['2, k, 17', [0.170185, -0.2795988, 1.0]], ['2, k, 18', [0.1419864, -0.6229942, 1.0]], ['2, k, 19', [0.1853866, -0.7044466, 1.0]], ['2, k, 20', [0.008245523, 0.2509376, 1.0]], ['2, k, 21', [-0.2508296, -0.2515999, 1.0]], ['2, k, 22', [-0.2582895, -0.2163728, 1.0]], ['2, k, 23', [0.2185935, 0.7969333, 1.0]], ['2, k, 24', [0.2646318, 0.7453132, 1.0]]]
[['2, k, 0', [0.0066145, -0.2584303, 1.0]], ['2, k, 1', [0.007253734, 0.0347257, 1.0]], ['2, k, 2', [0.008869672, 0.3215924, 1.0]], ['2, k, 3', [0.01452991, 0.447045, 1.0]], ['2, k, 4', [-0.1559123, 0.2093902, 1.0]], ['2, k, 5', [-0.2191692, -0.03602711, 1.0]], ['2, k, 6', [-0.2331966, -0.2212682, 1.0]], ['2, k, 7', [-0.2446019, -0.2285505, 1.0]], ['2, k, 8', [0.1708093, 0.2596667, 1.0]], ['2, k, 9', [0.2094613, 0.4760799, 1.0]], ['2, k, 10', [0.2133379, 0.6698082, 1.0]], ['2, k, 11', [0.2128486, 0.7369509, 1.0]], ['2, k, 12', [-0.07933059, -0.2564282, 1.0]], ['2, k, 13', [-0.124667, -0.2817425, 1.0]], ['2, k, 14', [-0.1229513, -0.6242607, 1.0]], ['2, k, 15', [-0.1567915, -0.7051992, 1.0]], ['2, k, 16', [0.0925601, -0.2531183, 1.0]], ['2, k, 17', [0.170139, -0.27949, 1.0]], ['2, k, 18', [0.1420391, -0.6228468, 1.0]], ['2, k, 19', [0.185475, -0.7045939, 1.0]], ['2, k, 20', [0.008379454, 0.25089, 1.0]], ['2, k, 21', [-0.2505096, -0.2512756, 1.0]], ['2, k, 22', [-0.2559801, -0.2271657, 1.0]], ['2, k, 23', [0.2191005, 0.7937961, 1.0]], ['2, k, 24', [0.260769, 0.7364311, 1.0]]]
[['2, k, 0', [0.006950954, -0.2581939, 1.0]], ['2, k, 1', [0.007568181, 0.03476944, 1.0]], ['2, k, 2', [0.009145238, 0.3213372, 1.0]], ['2, k, 3', [0.01503276, 0.4455753, 1.0]], ['2, k, 4', [-0.1558585, 0.2097553, 1.0]], ['2, k, 5', [-0.2194848, -0.03709714, 1.0]], ['2, k, 6', [-0.232663, -0.2223675, 1.0]], ['2, k, 7', [-0.2460214, -0.2303185, 1.0]], ['2, k, 8', [0.1707619, 0.2599331, 1.0]], ['2, k, 9', [0.2102901, 0.4761865, 1.0]], ['2, k, 10', [0.2133365, 0.6697842, 1.0]], ['2, k, 11', [0.2157303, 0.7322092, 1.0]], ['2, k, 12', [-0.07889774, -0.2562358, 1.0]], ['2, k, 13', [-0.1244393, -0.2817759, 1.0]], ['2, k, 14', [-0.1234971, -0.6243042, 1.0]], ['2, k, 15', [-0.1560588, -0.705431, 1.0]], ['2, k, 16', [0.09278804, -0.2528593, 1.0]], ['2, k, 17', [0.1701324, -0.2794958, 1.0]], ['2, k, 18', [0.1420822, -0.6228739, 1.0]], ['2, k, 19', [0.186462, -0.7049741, 1.0]], ['2, k, 20', [0.008656873, 0.2507267, 1.0]], ['2, k, 21', [-0.2542257, -0.2586887, 1.0]], ['2, k, 22', [-0.2575823, -0.2232938, 1.0]], ['2, k, 23', [0.215613, 0.7868949, 1.0]], ['2, k, 24', [0.2644353, 0.7391152, 1.0]]]
[['2, k, 0', [0.008287526, -0.25743, 1.0]], ['2, k, 1', [0.008339996, 0.03543289, 1.0]], ['2, k, 2', [0.009350543, 0.3216762, 1.0]], ['2, k, 3', [0.01577805, 0.4442234, 1.0]], ['2, k, 4', [-0.1558184, 0.2100082, 1.0]], ['2, k, 5', [-0.2196989, -0.03830883, 1.0]], ['2, k, 6', [-0.2330835, -0.2236887, 1.0]], ['2, k, 7', [-0.2459964, -0.230729, 1.0]], ['2, k, 8', [0.1710273, 0.260268, 1.0]], ['2, k, 9', [0.2109832, 0.475995, 1.0]], ['2, k, 10', [0.2147967, 0.667641, 1.0]], ['2, k, 11', [0.2237864, 0.7256091, 1.0]], ['2, k, 12', [-0.0777199, -0.2557274, 1.0]], ['2, k, 13', [-0.1242557, -0.28177, 1.0]], ['2, k, 14', [-0.1240296, -0.6244494, 1.0]], ['2, k, 15', [-0.1232676, -0.6598015, 1.0]], ['2, k, 16', [0.09420564, -0.2518496, 1.0]], ['2, k, 17', [0.1701428, -0.2794738, 1.0]], ['2, k, 18', [0.1423404, -0.622838, 1.0]], ['2, k, 19', [0.1861371, -0.7050856, 1.0]], ['2, k, 20', [0.008979586, 0.2511304, 1.0]], ['2, k, 21', [-0.2507285, -0.2588846, 1.0]], ['2, k, 22', [-0.2579857, -0.2207364, 1.0]], ['2, k, 23', [0.2247158, 0.7768488, 1.0]], ['2, k, 24', [0.2731987, 0.7187036, 1.0]]]
[['2, k, 0', [0.008881993, -0.256884, 1.0]], ['2, k, 1', [0.008713257, 0.03574744, 1.0]], ['2, k, 2', [0.009497309, 0.32174, 1.0]], ['2, k, 3', [0.01588148, 0.4439893, 1.0]], ['2, k, 4', [-0.1556448, 0.2102551, 1.0]], ['2, k, 5', [-0.2196954, -0.03948781, 1.0]], ['2, k, 6', [-0.2334089, -0.2248738, 1.0]], ['2, k, 7', [-0.2466521, -0.2306246, 1.0]], ['2, k, 8', [0.1712471, 0.26083, 1.0]], ['2, k, 9', [0.2132774, 0.4722702, 1.0]], ['2, k, 10', [0.2254673, 0.6599134, 1.0]], ['2, k, 11', [0.2349872, 0.7117873, 1.0]], ['2, k, 12', [-0.07708271, -0.2553575, 1.0]], ['2, k, 13', [-0.1239214, -0.2818382, 1.0]], ['2, k, 14', [-0.1239184, -0.6245102, 1.0]], ['2, k, 15', [-0.1231402, -0.6598678, 1.0]], ['2, k, 16', [0.09472457, -0.25113, 1.0]], ['2, k, 17', [0.1701084, -0.2793844, 1.0]], ['2, k, 18', [0.1423138, -0.622712, 1.0]], ['2, k, 19', [0.1863715, -0.704992, 1.0]], ['2, k, 20', [0.009176902, 0.2512466, 1.0]], ['2, k, 21', [-0.2540382, -0.258498, 1.0]], ['2, k, 22', [-0.2579846, -0.2256796, 1.0]], ['2, k, 23', [0.2434745, 0.7630445, 1.0]], ['2, k, 24', [0.2775906, 0.7067869, 1.0]]]
[['2, k, 0', [0.009088216, -0.2565946, 1.0]], ['2, k, 1', [0.008799278, 0.03584742, 1.0]], ['2, k, 2', [0.00947543, 0.3216705, 1.0]], ['2, k, 3', [0.01586356, 0.4439868, 1.0]], ['2, k, 4', [-0.155344, 0.2107259, 1.0]], ['2, k, 5', [-0.219231, -0.04023373, 1.0]], ['2, k, 6', [-0.2335543, -0.2256826, 1.0]], ['2, k, 7', [-0.2465623, -0.2314421, 1.0]], ['2, k, 8', [0.1713823, 0.2608539, 1.0]], ['2, k, 9', [0.2159295, 0.4623371, 1.0]], ['2, k, 10', [0.239323, 0.6358269, 1.0]], ['2, k, 11', [0.2479427, 0.6891572, 1.0]], ['2, k, 12', [-0.07682163, -0.2551317, 1.0]], ['2, k, 13', [-0.1237365, -0.2819292, 1.0]], ['2, k, 14', [-0.1231221, -0.6247646, 1.0]], ['2, k, 15', [-0.1558272, -0.7059038, 1.0]], ['2, k, 16', [0.09490043, -0.2506995, 1.0]], ['2, k, 17', [0.170023, -0.2796602, 1.0]], ['2, k, 18', [0.1421248, -0.6230803, 1.0]], ['2, k, 19', [0.1860622, -0.7052227, 1.0]], ['2, k, 20', [0.009197429, 0.2512366, 1.0]], ['2, k, 21', [-0.2493027, -0.2574061, 1.0]], ['2, k, 22', [-0.2577135, -0.2260033, 1.0]], ['2, k, 23', [0.25256, 0.7422566, 1.0]], ['2, k, 24', [0.2946921, 0.6902382, 1.0]]]
[['2, k, 0', [0.00923717, -0.2565565, 1.0]], ['2, k, 1', [0.008841624, 0.03584757, 1.0]], ['2, k, 2', [0.009446506, 0.3216017, 1.0]], ['2, k, 3', [0.01588953, 0.444162, 1.0]], ['2, k, 4', [-0.1551653, 0.2110135, 1.0]], ['2, k, 5', [-0.2189469, -0.03997662, 1.0]], ['2, k, 6', [-0.2338278, -0.2254008, 1.0]], ['2, k, 7', [-0.2457734, -0.2315768, 1.0]], ['2, k, 8', [0.171355, 0.2608103, 1.0]], ['2, k, 9', [0.223297, 0.4426621, 1.0]], ['2, k, 10', [0.2482839, 0.6072901, 1.0]], ['2, k, 11', [0.261272, 0.6575239, 1.0]], ['2, k, 12', [-0.07662593, -0.2551234, 1.0]], ['2, k, 13', [-0.123548, -0.2817289, 1.0]], ['2, k, 14', [-0.1228684, -0.624593, 1.0]], ['2, k, 15', [-0.1558462, -0.7060983, 1.0]], ['2, k, 16', [0.09500785, -0.2506478, 1.0]], ['2, k, 17', [0.1699314, -0.2797238, 1.0]], ['2, k, 18', [0.1417626, -0.6231247, 1.0]], ['2, k, 19', [0.1857154, -0.7052984, 1.0]], ['2, k, 20', [0.009195262, 0.2512012, 1.0]], ['2, k, 21', [-0.2501328, -0.2582646, 1.0]], ['2, k, 22', [-0.2577577, -0.2264896, 1.0]], ['2, k, 23', [0.2725342, 0.7105314, 1.0]], ['2, k, 24', [0.3093518, 0.6547818, 1.0]]]
[['2, k, 0', [0.009461034, -0.2567652, 1.0]], ['2, k, 1', [0.009174369, 0.03568846, 1.0]], ['2, k, 2', [0.009805243, 0.3213931, 1.0]], ['2, k, 3', [0.01585257, 0.4442781, 1.0]], ['2, k, 4', [-0.1536272, 0.2097612, 1.0]], ['2, k, 5', [-0.2189046, -0.04082559, 1.0]], ['2, k, 6', [-0.233803, -0.2261514, 1.0]], ['2, k, 7', [-0.2422165, -0.2315802, 1.0]], ['2, k, 8', [0.1711881, 0.2606823, 1.0]], ['2, k, 9', [0.2333517, 0.4324592, 1.0]], ['2, k, 10', [0.268804, 0.5649403, 1.0]], ['2, k, 11', [0.2772692, 0.6217609, 1.0]], ['2, k, 12', [-0.07635416, -0.2554821, 1.0]], ['2, k, 13', [-0.1235475, -0.2817245, 1.0]], ['2, k, 14', [-0.1228773, -0.6245925, 1.0]], ['2, k, 15', [-0.1218465, -0.6599518, 1.0]], ['2, k, 16', [0.09516916, -0.2507515, 1.0]], ['2, k, 17', [0.169896, -0.2797089, 1.0]], ['2, k, 18', [0.1408365, -0.6228763, 1.0]], ['2, k, 19', [0.1853481, -0.7050341, 1.0]], ['2, k, 20', [0.009561373, 0.2510049, 1.0]], ['2, k, 21', [-0.2500819, -0.2582169, 1.0]], ['2, k, 22', [-0.2496146, -0.2246318, 1.0]], ['2, k, 23', [0.2866172, 0.671737, 1.0]], ['2, k, 24', [0.3242309, 0.6240126, 1.0]]]
