[['2, k, 0', [-0.05869945, -0.2156582, 1.0]], ['2, k, 1', [-0.06564461, 0.03875199, 1.0]], ['2, k, 2', [-0.06737226, 0.2864912, 1.0]], ['2, k, 3', [-0.05696398, 0.4144846, 1.0]], ['2, k, 4', [-0.2370974, 0.1893365, 1.0]], ['2, k, 5', [-0.2966967, -0.003256302, 1.0]], ['2, k, 6', [-0.2376805, -0.1455385, 1.0]], ['2, k, 7', [-0.2062435, -0.1943976, 1.0]], ['2, k, 8', [0.1039554, 0.1828047, 1.0]], ['2, k, 9', [0.1589833, -0.004699746, 1.0]], ['2, k, 10', [0.08380178, -0.145549, 1.0]], ['2, k, 11', [0.06341747, -0.1929646, 1.0]], ['2, k, 12', [-0.1430945, -0.2146806, 1.0]], ['2, k, 13', [-0.2183545, -0.3602723, 1.0]], ['2, k, 14', [-0.1928261, -0.6603205, 1.0]], ['2, k, 15', [-0.2221587, -0.7126628, 1.0]], ['2, k, 16', [0.02687292, -0.2110273, 1.0]], ['2, k, 17', [0.07707977, -0.3498592, 1.0]], ['2, k, 18', [-0.007860373, -0.660525, 1.0]], ['2, k, 19', [0.03433941, -0.7032995, 1.0]], ['2, k, 20', [-0.06736758, 0.2253934, 1.0]], ['2, k, 21', [-0.1824976, -0.2407446, 1.0]], ['2, k, 22', [-0.2460049, -0.2142441, 1.0]], ['2, k, 23', [0.04742281, -0.2388612, 1.0]], ['2, k, 24', [0.02968468, -0.180113, 1.0]]]
[['2, k, 0', [-0.05472218, -0.2170721, 1.0]], ['2, k, 1', [-0.05192404, 0.03678068, 1.0]], ['2, k, 2', [-0.04499754, 0.2845727, 1.0]], ['2, k, 3', [-0.02816384, 0.4109994, 1.0]], ['2, k, 4', [-0.21897, 0.192083, 1.0]], ['2, k, 5', [-0.2894637, -0.004542319, 1.0]], ['2, k, 6', [-0.2413079, -0.1429457, 1.0]], ['2, k, 7', [-0.2015305, -0.1968789, 1.0]], ['2, k, 8', [0.1192933, 0.1816658, 1.0]], ['2, k, 9', [0.1707521, -0.008067633, 1.0]], ['2, k, 10', [0.1098011, -0.150585, 1.0]], ['2, k, 11', [0.08273428, -0.1925731, 1.0]], ['2, k, 12', [-0.138966, -0.215107, 1.0]], ['2, k, 13', [-0.2539909, -0.3491012, 1.0]], ['2, k, 14', [-0.2734487, -0.6534427, 1.0]], ['2, k, 15', [-0.2818549, -0.6995439, 1.0]], ['2, k, 16', [0.03089283, -0.2137534, 1.0]], ['2, k, 17', [0.08327213, -0.3436697, 1.0]], ['2, k, 18', [-0.01001757, -0.6644155, 1.0]], ['2, k, 19', [0.02947884, -0.7056501, 1.0]], ['2, k, 20', [-0.04691277, 0.2234483, 1.0]], ['2, k, 21', [-0.1949434, -0.2447644, 1.0]], ['2, k, 22', [-0.2652544, -0.219289, 1.0]], ['2, k, 23', [0.06125766, -0.2434412, 1.0]], ['2, k, 24', [0.04578315, -0.1783202, 1.0]]]
[['2, k, 0', [-0.05462312, -0.217032, 1.0]], ['2, k, 1', [-0.05045445, 0.03684248, 1.0]], ['2, k, 2', [-0.0422684, 0.2846537, 1.0]], ['2, k, 3', [-0.02374617, 0.4106499, 1.0]], ['2, k, 4', [-0.2152079, 0.1937176, 1.0]], ['2, k, 5', [-0.2866357, -0.00268977, 1.0]], ['2, k, 6', [-0.2421766, -0.1446862, 1.0]], ['2, k, 7', [-0.2061013, -0.1987332, 1.0]], ['2, k, 8', [0.1202973, 0.1822119, 1.0]], ['2, k, 9', [0.1740249, -0.007955933, 1.0]], ['2, k, 10', [0.1122989, -0.1503996, 1.0]], ['2, k, 11', [0.08445084, -0.1933986, 1.0]], ['2, k, 12', [-0.1389144, -0.2149069, 1.0]], ['2, k, 13', [-0.2633452, -0.3480679, 1.0]], ['2, k, 14', [-0.3044699, -0.6507218, 1.0]], ['2, k, 15', [-0.3274862, -0.6973661, 1.0]], ['2, k, 16', [0.03106814, -0.2139339, 1.0]], ['2, k, 17', [0.08498926, -0.3413729, 1.0]], ['2, k, 18', [-0.009762947, -0.6637884, 1.0]], ['2, k, 19', [0.02868327, -0.70577, 1.0]], ['2, k, 20', [-0.0444731, 0.2235264, 1.0]], ['2, k, 21', [-0.1986662, -0.2451666, 1.0]], ['2, k, 22', [-0.2669514, -0.2200338, 1.0]], ['2, k, 23', [0.06312554, -0.2414325, 1.0]], ['2, k, 24', [0.04619662, -0.1801311, 1.0]]]
[['2, k, 0', [-0.05486858, -0.2171721, 1.0]], ['2, k, 1', [-0.04956111, 0.03685664, 1.0]], ['2, k, 2', [-0.03986435, 0.2849881, 1.0]], ['2, k, 3', [-0.02037514, 0.4106625, 1.0]], ['2, k, 4', [-0.2133766, 0.1939846, 1.0]], ['2, k, 5', [-0.2862929, -0.001813617, 1.0]], ['2, k, 6', [-0.2419859, -0.1469059, 1.0]], ['2, k, 7', [-0.2163937, -0.1964223, 1.0]], ['2, k, 8', [0.1276899, 0.1780939, 1.0]], ['2, k, 9', [0.1750653, -0.008009659, 1.0]], ['2, k, 10', [0.1155811, -0.1501162, 1.0]], ['2, k, 11', [0.08552922, -0.194737, 1.0]], ['2, k, 12', [-0.1391181, -0.214754, 1.0]], ['2, k, 13', [-0.2794412, -0.342405, 1.0]], ['2, k, 14', [-0.3387239, -0.6472493, 1.0]], ['2, k, 15', [-0.3674461, -0.6910803, 1.0]], ['2, k, 16', [0.03074394, -0.2146227, 1.0]], ['2, k, 17', [0.08866625, -0.3378361, 1.0]], ['2, k, 18', [-0.008722248, -0.6630359, 1.0]], ['2, k, 19', [0.02878844, -0.7058388, 1.0]], ['2, k, 20', [-0.04246923, 0.2237625, 1.0]], ['2, k, 21', [-0.213174, -0.2457575, 1.0]], ['2, k, 22', [-0.2602845, -0.2183837, 1.0]], ['2, k, 23', [0.06458886, -0.24261, 1.0]], ['2, k, 24', [0.04905113, -0.178852, 1.0]]]
[['2, k, 0', [-0.05734766, -0.2171314, 1.0]], ['2, k, 1', [-0.04902828, 0.03695437, 1.0]], ['2, k, 2', [-0.03593258, 0.2853208, 1.0]], ['2, k, 3', [-0.01535027, 0.4105092, 1.0]], ['2, k, 4', [-0.2146933, 0.1943703, 1.0]], ['2, k, 5', [-0.2866099, -0.001757086, 1.0]], ['2, k, 6', [-0.2428301, -0.1474173, 1.0]], ['2, k, 7', [-0.216598, -0.1968471, 1.0]], ['2, k, 8', [0.1293539, 0.1773525, 1.0]], ['2, k, 9', [0.1761792, -0.008270499, 1.0]], ['2, k, 10', [0.1163662, -0.152188, 1.0]], ['2, k, 11', [0.08446364, -0.1955708, 1.0]], ['2, k, 12', [-0.141667, -0.2138791, 1.0]], ['2, k, 13', [-0.3072541, -0.3442456, 1.0]], ['2, k, 14', [-0.3665161, -0.647085, 1.0]], ['2, k, 15', [-0.403335, -0.6867417, 1.0]], ['2, k, 16', [0.02823748, -0.2153479, 1.0]], ['2, k, 17', [0.09113804, -0.3346353, 1.0]], ['2, k, 18', [-0.007922293, -0.6624563, 1.0]], ['2, k, 19', [0.0287432, -0.7058821, 1.0]], ['2, k, 20', [-0.03964753, 0.2240271, 1.0]], ['2, k, 21', [-0.2119183, -0.2466162, 1.0]], ['2, k, 22', [-0.2717162, -0.2041743, 1.0]], ['2, k, 23', [0.0659432, -0.242631, 1.0]], ['2, k, 24', [0.04975391, -0.1789789, 1.0]]]
[['2, k, 0', [-0.06101269, -0.2176063, 1.0]], ['2, k, 1', [-0.04876189, 0.03687935, 1.0]], ['2, k, 2', [-0.03243636, 0.2852806, 1.0]], ['2, k, 3', [-0.01157384, 0.4099667, 1.0]], ['2, k, 4', [-0.2093939, 0.1954602, 1.0]], ['2, k, 5', [-0.2853767, 0.0009470639, 1.0]], ['2, k, 6', [-0.2442684, -0.1504071, 1.0]], ['2, k, 7', [-0.2195068, -0.1981903, 1.0]], ['2, k, 8', [0.1323421, 0.1762978, 1.0]], ['2, k, 9', [0.1794874, -0.009604014, 1.0]], ['2, k, 10', [0.1197305, -0.1446325, 1.0]], ['2, k, 11', [0.08563282, -0.1937764, 1.0]], ['2, k, 12', [-0.1455251, -0.2129329, 1.0]], ['2, k, 13', [-0.3213001, -0.3503934, 1.0]], ['2, k, 14', [-0.4066152, -0.6439152, 1.0]], ['2, k, 15', [-0.456543, -0.6884766, 1.0]], ['2, k, 16', [0.02464089, -0.2171102, 1.0]], ['2, k, 17', [0.09358914, -0.3324874, 1.0]], ['2, k, 18', [-0.005593064, -0.6597834, 1.0]], ['2, k, 19', [0.03757424, -0.7018239, 1.0]], ['2, k, 20', [-0.03718771, 0.223967, 1.0]], ['2, k, 21', [-0.2194175, -0.2470824, 1.0]], ['2, k, 22', [-0.2866731, -0.223086, 1.0]], ['2, k, 23', [0.06225786, -0.2433447, 1.0]], ['2, k, 24', [0.04940585, -0.1793298, 1.0]]]
[['2, k, 0', [-0.06592549, -0.2178816, 1.0]], ['2, k, 1', [-0.04871426, 0.03690031, 1.0]], ['2, k, 2', [-0.02956461, 0.2856098, 1.0]], ['2, k, 3', [-0.007330556, 0.4103204, 1.0]], ['2, k, 4', [-0.2060891, 0.197692, 1.0]], ['2, k, 5', [-0.2836179, 0.003860701, 1.0]], ['2, k, 6', [-0.2449895, -0.1522563, 1.0]], ['2, k, 7', [-0.2229957, -0.2014308, 1.0]], ['2, k, 8', [0.1349393, 0.1753698, 1.0]], ['2, k, 9', [0.1800832, -0.009578216, 1.0]], ['2, k, 10', [0.1201216, -0.1460975, 1.0]], ['2, k, 11', [0.0856004, -0.1939007, 1.0]], ['2, k, 12', [-0.1498414, -0.2116991, 1.0]], ['2, k, 13', [-0.3363633, -0.3512996, 1.0]], ['2, k, 14', [-0.4232429, -0.641687, 1.0]], ['2, k, 15', [-0.471544, -0.685109, 1.0]], ['2, k, 16', [0.01911057, -0.2189619, 1.0]], ['2, k, 17', [0.09712368, -0.3293991, 1.0]], ['2, k, 18', [-0.005222442, -0.6595659, 1.0]], ['2, k, 19', [0.03974697, -0.7015111, 1.0]], ['2, k, 20', [-0.03524149, 0.2241918, 1.0]], ['2, k, 21', [-0.2194803, -0.2545965, 1.0]], ['2, k, 22', [-0.2830436, -0.2108196, 1.0]], ['2, k, 23', [0.0654275, -0.2427613, 1.0]], ['2, k, 24', [0.04980745, -0.1804202, 1.0]]]
[['2, k, 0', [-0.06889141, -0.2187465, 1.0]], ['2, k, 1', [-0.04863259, 0.03685189, 1.0]], ['2, k, 2', [-0.02701378, 0.2861293, 1.0]], ['2, k, 3', [-0.004505769, 0.4100516, 1.0]], ['2, k, 4', [-0.2027129, 0.1972359, 1.0]], ['2, k, 5', [-0.2825229, 0.004281283, 1.0]], ['2, k, 6', [-0.249581, -0.154688, 1.0]], ['2, k, 7', [-0.2266967, -0.2012445, 1.0]], ['2, k, 8', [0.1383604, 0.1736759, 1.0]], ['2, k, 9', [0.1821719, -0.01020441, 1.0]], ['2, k, 10', [0.1172005, -0.15111, 1.0]], ['2, k, 11', [0.08537342, -0.195183, 1.0]], ['2, k, 12', [-0.1523996, -0.2116021, 1.0]], ['2, k, 13', [-0.3521032, -0.3560174, 1.0]], ['2, k, 14', [-0.4621538, -0.6443225, 1.0]], ['2, k, 15', [-0.5105046, -0.6837077, 1.0]], ['2, k, 16', [0.01588341, -0.2208257, 1.0]], ['2, k, 17', [0.09939712, -0.3273144, 1.0]], ['2, k, 18', [-0.002652588, -0.6567959, 1.0]], ['2, k, 19', [0.03440871, -0.7031462, 1.0]], ['2, k, 20', [-0.03338334, 0.2245122, 1.0]], ['2, k, 21', [-0.2251689, -0.2556772, 1.0]], ['2, k, 22', [-0.2843012, -0.2032086, 1.0]], ['2, k, 23', [0.06532782, -0.2433313, 1.0]], ['2, k, 24', [0.05177813, -0.1796713, 1.0]]]
[['2, k, 0', [-0.07099521, -0.2185865, 1.0]], ['2, k, 1', [-0.04854184, 0.03691768, 1.0]], ['2, k, 2', [-0.02479511, 0.2863998, 1.0]], ['2, k, 3', [-0.002558668, 0.4105842, 1.0]], ['2, k, 4', [-0.201454, 0.1980133, 1.0]], ['2, k, 5', [-0.2816832, 0.005179903, 1.0]], ['2, k, 6', [-0.2544829, -0.1558574, 1.0]], ['2, k, 7', [-0.2333551, -0.2024153, 1.0]], ['2, k, 8', [0.1393129, 0.173692, 1.0]], ['2, k, 9', [0.1842301, -0.01143436, 1.0]], ['2, k, 10', [0.1219817, -0.1445337, 1.0]], ['2, k, 11', [0.08697546, -0.194907, 1.0]], ['2, k, 12', [-0.1545644, -0.2108327, 1.0]], ['2, k, 13', [-0.3611497, -0.3565343, 1.0]], ['2, k, 14', [-0.4754737, -0.6447381, 1.0]], ['2, k, 15', [-0.515788, -0.684707, 1.0]], ['2, k, 16', [0.01397975, -0.2211341, 1.0]], ['2, k, 17', [0.101783, -0.3253698, 1.0]], ['2, k, 18', [-0.00243669, -0.6567133, 1.0]], ['2, k, 19', [0.03373335, -0.7035963, 1.0]], ['2, k, 20', [-0.03169827, 0.2247524, 1.0]], ['2, k, 21', [-0.2294209, -0.2559837, 1.0]], ['2, k, 22', [-0.294129, -0.2095104, 1.0]], ['2, k, 23', [0.06576232, -0.2452426, 1.0]], ['2, k, 24', [0.05473271, -0.1802316, 1.0]]]
[['2, k, 0', [-0.072539, -0.2188034, 1.0]], ['2, k, 1', [-0.04850638, 0.03692544, 1.0]], ['2, k, 2', [-0.02268114, 0.2867866, 1.0]], ['2, k, 3', [-0.0006277674, 0.410178, 1.0]], ['2, k, 4', [-0.2005925, 0.1983295, 1.0]], ['2, k, 5', [-0.2820165, 0.006014989, 1.0]], ['2, k, 6', [-0.2630098, -0.156135, 1.0]], ['2, k, 7', [-0.2428156, -0.2010136, 1.0]], ['2, k, 8', [0.1399229, 0.1734473, 1.0]], ['2, k, 9', [0.1861112, -0.01026302, 1.0]], ['2, k, 10', [0.1224265, -0.1451327, 1.0]], ['2, k, 11', [0.0882675, -0.1940616, 1.0]], ['2, k, 12', [-0.1559956, -0.2106296, 1.0]], ['2, k, 13', [-0.3716714, -0.3568666, 1.0]], ['2, k, 14', [-0.5035746, -0.6488274, 1.0]], ['2, k, 15', [-0.5520018, -0.6872749, 1.0]], ['2, k, 16', [0.0123895, -0.2217374, 1.0]], ['2, k, 17', [0.1036264, -0.3250509, 1.0]], ['2, k, 18', [-0.002405308, -0.6566073, 1.0]], ['2, k, 19', [0.03098478, -0.7044327, 1.0]], ['2, k, 20', [-0.03006365, 0.2250399, 1.0]], ['2, k, 21', [-0.2371198, -0.2565402, 1.0]], ['2, k, 22', [-0.2992738, -0.1965769, 1.0]], ['2, k, 23', [0.0664949, -0.2441037, 1.0]], ['2, k, 24', [0.05196363, -0.1798465, 1.0]]]
[['2, k, 0', [-0.0726109, -0.2189833, 1.0]], ['2, k, 1', [-0.04803113, 0.03681125, 1.0]], ['2, k, 2', [-0.02106086, 0.2868593, 1.0]], ['2, k, 3', [0.0006010303, 0.4101628, 1.0]], ['2, k, 4', [-0.1993455, 0.1982865, 1.0]], ['2, k, 5', [-0.2835558, 0.006929148, 1.0]], ['2, k, 6', [-0.2671988, -0.1564695, 1.0]], ['2, k, 7', [-0.2428808, -0.2012606, 1.0]], ['2, k, 8', [0.1411828, 0.1735713, 1.0]], ['2, k, 9', [0.1881153, -0.009501342, 1.0]], ['2, k, 10', [0.1216586, -0.1473643, 1.0]], ['2, k, 11', [0.08747918, -0.1950978, 1.0]], ['2, k, 12', [-0.1559436, -0.21068, 1.0]], ['2, k, 13', [-0.3749479, -0.3563177, 1.0]], ['2, k, 14', [-0.5044086, -0.6473125, 1.0]], ['2, k, 15', [-0.5539364, -0.6874698, 1.0]], ['2, k, 16', [0.01203794, -0.222175, 1.0]], ['2, k, 17', [0.105781, -0.3247239, 1.0]], ['2, k, 18', [0.0007636377, -0.6536772, 1.0]], ['2, k, 19', [0.03066647, -0.7050444, 1.0]], ['2, k, 20', [-0.02846903, 0.2250617, 1.0]], ['2, k, 21', [-0.2404027, -0.2574769, 1.0]], ['2, k, 22', [-0.2984189, -0.1905809, 1.0]], ['2, k, 23', [0.06449181, -0.2432543, 1.0]], ['2, k, 24', [0.050997, -0.1864819, 1.0]]]
[['2, k, 0', [-0.07263226, -0.2192583, 1.0]], ['2, k, 1', [-0.04746239, 0.03660388, 1.0]], ['2, k, 2', [-0.01981836, 0.2867303, 1.0]], ['2, k, 3', [0.001643122, 0.4103799, 1.0]], ['2, k, 4', [-0.1983417, 0.1989509, 1.0]], ['2, k, 5', [-0.2836064, 0.008012638, 1.0]], ['2, k, 6', [-0.2731644, -0.1560422, 1.0]], ['2, k, 7', [-0.2490603, -0.201686, 1.0]], ['2, k, 8', [0.1413839, 0.1737826, 1.0]], ['2, k, 9', [0.1892374, -0.01161577, 1.0]], ['2, k, 10', [0.1226372, -0.1485957, 1.0]], ['2, k, 11', [0.09082124, -0.1946042, 1.0]], ['2, k, 12', [-0.15586, -0.2108651, 1.0]], ['2, k, 13', [-0.3769289, -0.3572236, 1.0]], ['2, k, 14', [-0.5063461, -0.6469686, 1.0]], ['2, k, 15', [-0.5541139, -0.6869746, 1.0]], ['2, k, 16', [0.01192732, -0.2225089, 1.0]], ['2, k, 17', [0.1074026, -0.3243842, 1.0]], ['2, k, 18', [0.001308715, -0.6533327, 1.0]], ['2, k, 19', [0.03027367, -0.7048728, 1.0]], ['2, k, 20', [-0.0272028, 0.2249118, 1.0]], ['2, k, 21', [-0.2451504, -0.2557043, 1.0]], ['2, k, 22', [-0.3050869, -0.1930429, 1.0]], ['2, k, 23', [0.07012055, -0.241883, 1.0]], ['2, k, 24', [0.0535966, -0.1829107, 1.0]]]
[['2, k, 0', [-0.07275844, -0.219453, 1.0]], ['2, k, 1', [-0.04717377, 0.03665351, 1.0]], ['2, k, 2', [-0.01917033, 0.2871404, 1.0]], ['2, k, 3', [0.002298948, 0.4107023, 1.0]], ['2, k, 4', [-0.1967045, 0.1990523, 1.0]], ['2, k, 5', [-0.2835867, 0.008770904, 1.0]], ['2, k, 6', [-0.2754808, -0.1571416, 1.0]], ['2, k, 7', [-0.2545183, -0.2035991, 1.0]], ['2, k, 8', [0.1413584, 0.1741315, 1.0]], ['2, k, 9', [0.1899068, -0.0107995, 1.0]], ['2, k, 10', [0.1231253, -0.1489519, 1.0]], ['2, k, 11', [0.09083072, -0.1928649, 1.0]], ['2, k, 12', [-0.1558366, -0.2109465, 1.0]], ['2, k, 13', [-0.3775802, -0.3576518, 1.0]], ['2, k, 14', [-0.5067907, -0.6467478, 1.0]], ['2, k, 15', [-0.55362, -0.6870011, 1.0]], ['2, k, 16', [0.01161489, -0.2228115, 1.0]], ['2, k, 17', [0.1084418, -0.3244337, 1.0]], ['2, k, 18', [0.001176971, -0.6535907, 1.0]], ['2, k, 19', [0.02927717, -0.7049802, 1.0]], ['2, k, 20', [-0.02654367, 0.2252488, 1.0]], ['2, k, 21', [-0.2449529, -0.257547, 1.0]], ['2, k, 22', [-0.3148517, -0.2114904, 1.0]], ['2, k, 23', [0.07275964, -0.2427486, 1.0]], ['2, k, 24', [0.05849625, -0.1787427, 1.0]]]
[['2, k, 0', [-0.07328923, -0.2193979, 1.0]], ['2, k, 1', [-0.04721036, 0.03694462, 1.0]], ['2, k, 2', [-0.01902612, 0.2878989, 1.0]], ['2, k, 3', [0.00261694, 0.4110073, 1.0]], ['2, k, 4', [-0.1964657, 0.1989449, 1.0]], ['2, k, 5', [-0.2841229, 0.008952159, 1.0]], ['2, k, 6', [-0.2780923, -0.1579322, 1.0]], ['2, k, 7', [-0.2548724, -0.2036294, 1.0]], ['2, k, 8', [0.1415695, 0.1741221, 1.0]], ['2, k, 9', [0.1900499, -0.01087088, 1.0]], ['2, k, 10', [0.1235105, -0.1493561, 1.0]], ['2, k, 11', [0.09205217, -0.1931524, 1.0]], ['2, k, 12', [-0.1563965, -0.2108094, 1.0]], ['2, k, 13', [-0.3778614, -0.3614799, 1.0]], ['2, k, 14', [-0.5078901, -0.6484305, 1.0]], ['2, k, 15', [-0.5542228, -0.6896232, 1.0]], ['2, k, 16', [0.01119474, -0.2227947, 1.0]], ['2, k, 17', [0.109727, -0.3242012, 1.0]], ['2, k, 18', [0.001229782, -0.653589, 1.0]], ['2, k, 19', [0.02917311, -0.7050323, 1.0]], ['2, k, 20', [-0.02639766, 0.2259054, 1.0]], ['2, k, 21', [-0.2523202, -0.2565958, 1.0]], ['2, k, 22', [-0.314263, -0.2039887, 1.0]], ['2, k, 23', [0.07016198, -0.243456, 1.0]], ['2, k, 24', [0.05873199, -0.1759222, 1.0]]]
[['2, k, 0', [-0.07328951, -0.2197914, 1.0]], ['2, k, 1', [-0.04699608, 0.03695616, 1.0]], ['2, k, 2', [-0.01886431, 0.2882395, 1.0]], ['2, k, 3', [0.002560214, 0.4111979, 1.0]], ['2, k, 4', [-0.196479, 0.1994005, 1.0]], ['2, k, 5', [-0.2840785, 0.009345747, 1.0]], ['2, k, 6', [-0.2802117, -0.1593572, 1.0]], ['2, k, 7', [-0.2554875, -0.2077391, 1.0]], ['2, k, 8', [0.1418657, 0.1736811, 1.0]], ['2, k, 9', [0.1900328, -0.01106425, 1.0]], ['2, k, 10', [0.1240994, -0.149455, 1.0]], ['2, k, 11', [0.09324022, -0.1936139, 1.0]], ['2, k, 12', [-0.1561772, -0.2110787, 1.0]], ['2, k, 13', [-0.3766519, -0.3682346, 1.0]], ['2, k, 14', [-0.5165927, -0.6579192, 1.0]], ['2, k, 15', [-0.5642493, -0.7016625, 1.0]], ['2, k, 16', [0.01099389, -0.2232867, 1.0]], ['2, k, 17', [0.1109447, -0.3242292, 1.0]], ['2, k, 18', [0.002437603, -0.6530249, 1.0]], ['2, k, 19', [0.0279669, -0.7055911, 1.0]], ['2, k, 20', [-0.02616622, 0.226174, 1.0]], ['2, k, 21', [-0.2486506, -0.2639438, 1.0]], ['2, k, 22', [-0.3144865, -0.2096466, 1.0]], ['2, k, 23', [0.07056826, -0.2424853, 1.0]], ['2, k, 24', [0.05485738, -0.180128, 1.0]]]
[['2, k, 0', [-0.07319432, -0.2199229, 1.0]], ['2, k, 1', [-0.04677872, 0.03711339, 1.0]], ['2, k, 2', [-0.01877194, 0.2886351, 1.0]], ['2, k, 3', [0.002410333, 0.4114344, 1.0]], ['2, k, 4', [-0.196527, 0.1999119, 1.0]], ['2, k, 5', [-0.2838748, 0.009692558, 1.0]], ['2, k, 6', [-0.2820315, -0.1597753, 1.0]], ['2, k, 7', [-0.2581286, -0.2084899, 1.0]], ['2, k, 8', [0.1417546, 0.174246, 1.0]], ['2, k, 9', [0.1897068, -0.0107719, 1.0]], ['2, k, 10', [0.1222815, -0.1530013, 1.0]], ['2, k, 11', [0.09358285, -0.1950684, 1.0]], ['2, k, 12', [-0.1558843, -0.2112681, 1.0]], ['2, k, 13', [-0.3765298, -0.3700055, 1.0]], ['2, k, 14', [-0.5188819, -0.6609352, 1.0]], ['2, k, 15', [-0.5669749, -0.7057445, 1.0]], ['2, k, 16', [0.01097652, -0.2233308, 1.0]], ['2, k, 17', [0.1124395, -0.3251361, 1.0]], ['2, k, 18', [0.002603224, -0.6528217, 1.0]], ['2, k, 19', [0.04307798, -0.7012361, 1.0]], ['2, k, 20', [-0.02599853, 0.2265244, 1.0]], ['2, k, 21', [-0.2502083, -0.2642939, 1.0]], ['2, k, 22', [-0.3132239, -0.2162595, 1.0]], ['2, k, 23', [0.07110351, -0.2442479, 1.0]], ['2, k, 24', [0.05606128, -0.1815705, 1.0]]]
[['2, k, 0', [-0.07231285, -0.2201201, 1.0]], ['2, k, 1', [-0.04634445, 0.03736928, 1.0]], ['2, k, 2', [-0.01910691, 0.2893558, 1.0]], ['2, k, 3', [0.001601172, 0.4125469, 1.0]], ['2, k, 4', [-0.1965014, 0.1998998, 1.0]], ['2, k, 5', [-0.2816096, 0.008724525, 1.0]], ['2, k, 6', [-0.2827066, -0.1602771, 1.0]], ['2, k, 7', [-0.2574852, -0.2087584, 1.0]], ['2, k, 8', [0.1364323, 0.1787669, 1.0]], ['2, k, 9', [0.189231, -0.01060824, 1.0]], ['2, k, 10', [0.1222736, -0.1529959, 1.0]], ['2, k, 11', [0.09392875, -0.1952108, 1.0]], ['2, k, 12', [-0.1549846, -0.2118537, 1.0]], ['2, k, 13', [-0.3758698, -0.3735874, 1.0]], ['2, k, 14', [-0.5211211, -0.6621587, 1.0]], ['2, k, 15', [-0.5694072, -0.7075394, 1.0]], ['2, k, 16', [0.01196054, -0.2231052, 1.0]], ['2, k, 17', [0.1137163, -0.3259153, 1.0]], ['2, k, 18', [0.004404373, -0.6521425, 1.0]], ['2, k, 19', [0.03332797, -0.702063, 1.0]], ['2, k, 20', [-0.02606423, 0.2271196, 1.0]], ['2, k, 21', [-0.24922, -0.2632501, 1.0]], ['2, k, 22', [-0.3153929, -0.2149771, 1.0]], ['2, k, 23', [0.07410435, -0.2447314, 1.0]], ['2, k, 24', [0.05885423, -0.1808075, 1.0]]]
[['2, k, 0', [-0.07204249, -0.2203779, 1.0]], ['2, k, 1', [-0.04635064, 0.03768248, 1.0]], ['2, k, 2', [-0.01981167, 0.290315, 1.0]], ['2, k, 3', [0.0006737661, 0.4133367, 1.0]], ['2, k, 4', [-0.1959865, 0.2001824, 1.0]], ['2, k, 5', [-0.2809331, 0.008859947, 1.0]], ['2, k, 6', [-0.2828469, -0.1604709, 1.0]], ['2, k, 7', [-0.2571093, -0.2086881, 1.0]], ['2, k, 8', [0.1369362, 0.1790872, 1.0]], ['2, k, 9', [0.188737, -0.01007189, 1.0]], ['2, k, 10', [0.1225056, -0.1529833, 1.0]], ['2, k, 11', [0.09616843, -0.1950186, 1.0]], ['2, k, 12', [-0.1545653, -0.2121121, 1.0]], ['2, k, 13', [-0.3767164, -0.3759188, 1.0]], ['2, k, 14', [-0.526951, -0.6666394, 1.0]], ['2, k, 15', [-0.5731043, -0.7115046, 1.0]], ['2, k, 16', [0.01208751, -0.2232985, 1.0]], ['2, k, 17', [0.1167369, -0.3270216, 1.0]], ['2, k, 18', [0.005228305, -0.6519918, 1.0]], ['2, k, 19', [0.0428055, -0.7006875, 1.0]], ['2, k, 20', [-0.02652926, 0.2279108, 1.0]], ['2, k, 21', [-0.2509175, -0.2626689, 1.0]], ['2, k, 22', [-0.3202011, -0.2242304, 1.0]], ['2, k, 23', [0.07660433, -0.2449923, 1.0]], ['2, k, 24', [0.05993578, -0.1866491, 1.0]]]
