[['2, k, 0', [0.0491049, -0.435843, 1.0]], ['2, k, 1', [0.0511594, -0.144177, 1.0]], ['2, k, 2', [0.0529768, 0.142721, 1.0]], ['2, k, 3', [0.0578019, 0.285855, 1.0]], ['2, k, 4', [-0.0840798, 0.0763291, 1.0]], ['2, k, 5', [-0.167331, 0.196856, 1.0]], ['2, k, 6', [-0.215691, 0.387128, 1.0]], ['2, k, 7', [-0.251008, 0.570262, 1.0]], ['2, k, 8', [0.203236, 0.0819641, 1.0]], ['2, k, 9', [0.167533, -0.0984584, 1.0]], ['2, k, 10', [0.160607, -0.31006, 1.0]], ['2, k, 11', [0.145463, -0.382862, 1.0]], ['2, k, 12', [-0.0166833, -0.432653, 1.0]], ['2, k, 13', [-0.0560087, -0.851674, 1.0]], ['2, k, 14', [-0.0308991, -0.701198, 1.0]], ['2, k, 15', [-0.0343118, -0.805012, 1.0]], ['2, k, 16', [0.113872, -0.430039, 1.0]], ['2, k, 17', [0.141222, -0.849954, 1.0]], ['2, k, 18', [0.165104, -0.775415, 1.0]], ['2, k, 19', [0.170106, -0.874327, 1.0]], ['2, k, 20', [0.0525642, 0.0716463, 1.0]], ['2, k, 21', [-0.26876, 0.614995, 1.0]], ['2, k, 22', [-0.290928, 0.568879, 1.0]], ['2, k, 23', [0.153324, -0.450156, 1.0]], ['2, k, 24', [0.0939887, -0.379144, 1.0]]]
[['2, k, 0', [0.0320221, -0.4353, 1.0]], ['2, k, 1', [0.0423919, -0.144145, 1.0]], ['2, k, 2', [0.0504749, 0.142208, 1.0]], ['2, k, 3', [0.0563262, 0.282233, 1.0]], ['2, k, 4', [-0.0823178, 0.0648291, 1.0]], ['2, k, 5', [-0.181232, 0.157718, 1.0]], ['2, k, 6', [-0.248193, 0.290912, 1.0]], ['2, k, 7', [-0.270414, 0.337697, 1.0]], ['2, k, 8', [0.195117, 0.0618797, 1.0]], ['2, k, 9', [0.315416, 0.166952, 1.0]], ['2, k, 10', [0.354225, 0.323952, 1.0]], ['2, k, 11', [0.366055, 0.364068, 1.0]], ['2, k, 12', [-0.0327593, -0.430631, 1.0]], ['2, k, 13', [-0.0583495, -0.836923, 1.0]], ['2, k, 14', [-0.0577578, -1.12274, 1.0]], ['2, k, 15', [-0.0524134, -1.15661, 1.0]], ['2, k, 16', [0.0964554, -0.431258, 1.0]], ['2, k, 17', [0.126955, -0.759611, 1.0]], ['2, k, 18', [0.153699, -1.11351, 1.0]], ['2, k, 19', [0.149873, -1.17704, 1.0]], ['2, k, 20', [0.0486851, 0.0711851, 1.0]], ['2, k, 21', [-0.288431, 0.377991, 1.0]], ['2, k, 22', [-0.314979, 0.35381, 1.0]], ['2, k, 23', [0.374006, 0.399893, 1.0]], ['2, k, 24', [0.4015, 0.370346, 1.0]]]
[['2, k, 0', [0.0317298, -0.436753, 1.0]], ['2, k, 1', [0.0419466, -0.144813, 1.0]], ['2, k, 2', [0.0502205, 0.142059, 1.0]], ['2, k, 3', [0.0557829, 0.2803, 1.0]], ['2, k, 4', [-0.0820705, 0.0672235, 1.0]], ['2, k, 5', [-0.183778, 0.15093, 1.0]], ['2, k, 6', [-0.246988, 0.247575, 1.0]], ['2, k, 7', [-0.267698, 0.29833, 1.0]], ['2, k, 8', [0.193533, 0.0550891, 1.0]], ['2, k, 9', [0.31402, 0.160015, 1.0]], ['2, k, 10', [0.355299, 0.28086, 1.0]], ['2, k, 11', [0.364141, 0.320685, 1.0]], ['2, k, 12', [-0.0331682, -0.432112, 1.0]], ['2, k, 13', [-0.0555272, -0.814728, 1.0]], ['2, k, 14', [-0.059417, -1.12191, 1.0]], ['2, k, 15', [-0.115601, -1.18066, 1.0]], ['2, k, 16', [0.0961727, -0.432658, 1.0]], ['2, k, 17', [0.127014, -0.760496, 1.0]], ['2, k, 18', [0.154321, -1.11259, 1.0]], ['2, k, 19', [0.147416, -1.17642, 1.0]], ['2, k, 20', [0.0483551, 0.0709335, 1.0]], ['2, k, 21', [-0.298919, 0.324308, 1.0]], ['2, k, 22', [-0.310144, 0.292329, 1.0]], ['2, k, 23', [0.393867, 0.35358, 1.0]], ['2, k, 24', [0.384101, 0.301529, 1.0]]]
[['2, k, 0', [0.0328251, -0.435686, 1.0]], ['2, k, 1', [0.0422611, -0.144571, 1.0]], ['2, k, 2', [0.0502731, 0.141664, 1.0]], ['2, k, 3', [0.055835, 0.27798, 1.0]], ['2, k, 4', [-0.0818048, 0.0681856, 1.0]], ['2, k, 5', [-0.187879, 0.124583, 1.0]], ['2, k, 6', [-0.249219, 0.207707, 1.0]], ['2, k, 7', [-0.267436, 0.249203, 1.0]], ['2, k, 8', [0.19309, 0.0643115, 1.0]], ['2, k, 9', [0.310129, 0.134916, 1.0]], ['2, k, 10', [0.347922, 0.242733, 1.0]], ['2, k, 11', [0.361398, 0.277134, 1.0]], ['2, k, 12', [-0.0316095, -0.43073, 1.0]], ['2, k, 13', [-0.0543614, -0.841575, 1.0]], ['2, k, 14', [-0.0594328, -1.12543, 1.0]], ['2, k, 15', [-0.0540336, -1.15915, 1.0]], ['2, k, 16', [0.0967002, -0.431916, 1.0]], ['2, k, 17', [0.124753, -0.773115, 1.0]], ['2, k, 18', [0.154026, -1.11143, 1.0]], ['2, k, 19', [0.145409, -1.1745, 1.0]], ['2, k, 20', [0.0484358, 0.0707027, 1.0]], ['2, k, 21', [-0.303703, 0.274945, 1.0]], ['2, k, 22', [-0.316048, 0.251596, 1.0]], ['2, k, 23', [0.369498, 0.308537, 1.0]], ['2, k, 24', [0.389399, 0.276015, 1.0]]]
[['2, k, 0', [0.0330042, -0.436365, 1.0]], ['2, k, 1', [0.0421526, -0.145795, 1.0]], ['2, k, 2', [0.0500504, 0.139695, 1.0]], ['2, k, 3', [0.0569251, 0.281952, 1.0]], ['2, k, 4', [-0.0786137, 0.0603714, 1.0]], ['2, k, 5', [-0.185692, 0.095373, 1.0]], ['2, k, 6', [-0.250813, 0.165702, 1.0]], ['2, k, 7', [-0.268532, 0.201319, 1.0]], ['2, k, 8', [0.193116, 0.0636613, 1.0]], ['2, k, 9', [0.312039, 0.107532, 1.0]], ['2, k, 10', [0.34066, 0.203485, 1.0]], ['2, k, 11', [0.351817, 0.234423, 1.0]], ['2, k, 12', [-0.0313774, -0.431507, 1.0]], ['2, k, 13', [-0.054557, -0.845377, 1.0]], ['2, k, 14', [-0.0594622, -1.12699, 1.0]], ['2, k, 15', [-0.053637, -1.16054, 1.0]], ['2, k, 16', [0.0967971, -0.432358, 1.0]], ['2, k, 17', [0.126685, -0.773879, 1.0]], ['2, k, 18', [0.154811, -1.11017, 1.0]], ['2, k, 19', [0.14057, -1.17089, 1.0]], ['2, k, 20', [0.0482215, 0.0689533, 1.0]], ['2, k, 21', [-0.310697, 0.224522, 1.0]], ['2, k, 22', [-0.311885, 0.200427, 1.0]], ['2, k, 23', [0.352734, 0.262203, 1.0]], ['2, k, 24', [0.393443, 0.230544, 1.0]]]
[['2, k, 0', [0.033645, -0.437163, 1.0]], ['2, k, 1', [0.043275, -0.146626, 1.0]], ['2, k, 2', [0.0520775, 0.138698, 1.0]], ['2, k, 3', [0.0554881, 0.287359, 1.0]], ['2, k, 4', [-0.0782751, 0.0591448, 1.0]], ['2, k, 5', [-0.184778, 0.060725, 1.0]], ['2, k, 6', [-0.238269, 0.113967, 1.0]], ['2, k, 7', [-0.264344, 0.150824, 1.0]], ['2, k, 8', [0.193223, 0.0633348, 1.0]], ['2, k, 9', [0.313478, 0.0956958, 1.0]], ['2, k, 10', [0.341676, 0.16216, 1.0]], ['2, k, 11', [0.350037, 0.180035, 1.0]], ['2, k, 12', [-0.0306065, -0.432041, 1.0]], ['2, k, 13', [-0.05458, -0.848558, 1.0]], ['2, k, 14', [-0.0592821, -1.12847, 1.0]], ['2, k, 15', [-0.0534243, -1.16169, 1.0]], ['2, k, 16', [0.0972523, -0.433261, 1.0]], ['2, k, 17', [0.127803, -0.772449, 1.0]], ['2, k, 18', [0.155505, -1.10976, 1.0]], ['2, k, 19', [0.142184, -1.16877, 1.0]], ['2, k, 20', [0.04995, 0.0680245, 1.0]], ['2, k, 21', [-0.282835, 0.182265, 1.0]], ['2, k, 22', [-0.30075, 0.151854, 1.0]], ['2, k, 23', [0.371504, 0.202547, 1.0]], ['2, k, 24', [0.384782, 0.170392, 1.0]]]
[['2, k, 0', [0.034533, -0.438621, 1.0]], ['2, k, 1', [0.0505769, -0.161887, 1.0]], ['2, k, 2', [0.074385, 0.0922051, 1.0]], ['2, k, 3', [0.0573894, 0.258846, 1.0]], ['2, k, 4', [-0.0782338, 0.0585738, 1.0]], ['2, k, 5', [-0.181932, 0.0647656, 1.0]], ['2, k, 6', [-0.224769, 0.0810108, 1.0]], ['2, k, 7', [-0.247104, 0.0989022, 1.0]], ['2, k, 8', [0.193119, 0.0628454, 1.0]], ['2, k, 9', [0.300701, 0.0611431, 1.0]], ['2, k, 10', [0.32801, 0.112368, 1.0]], ['2, k, 11', [0.344424, 0.135643, 1.0]], ['2, k, 12', [-0.0298875, -0.433247, 1.0]], ['2, k, 13', [-0.0542784, -0.851614, 1.0]], ['2, k, 14', [-0.0601243, -1.12968, 1.0]], ['2, k, 15', [-0.0540547, -1.1628, 1.0]], ['2, k, 16', [0.0982279, -0.434865, 1.0]], ['2, k, 17', [0.128611, -0.775046, 1.0]], ['2, k, 18', [0.155646, -1.1096, 1.0]], ['2, k, 19', [0.142481, -1.16905, 1.0]], ['2, k, 20', [0.0679168, 0.0305094, 1.0]], ['2, k, 21', [-0.245233, 0.141052, 1.0]], ['2, k, 22', [-0.279032, 0.0870504, 1.0]], ['2, k, 23', [0.370146, 0.15173, 1.0]], ['2, k, 24', [0.364603, 0.13464, 1.0]]]
[['2, k, 0', [0.03265, -0.44737, 1.0]], ['2, k, 1', [0.0464277, -0.158859, 1.0]], ['2, k, 2', [0.045729, 0.147898, 1.0]], ['2, k, 3', [0.0521212, 0.27711, 1.0]], ['2, k, 4', [-0.0870282, 0.0590897, 1.0]], ['2, k, 5', [-0.175608, 0.0404326, 1.0]], ['2, k, 6', [-0.202326, 0.0560566, 1.0]], ['2, k, 7', [-0.230853, 0.0545987, 1.0]], ['2, k, 8', [0.173969, 0.00868761, 1.0]], ['2, k, 9', [0.303771, 0.0426798, 1.0]], ['2, k, 10', [0.358189, 0.0666623, 1.0]], ['2, k, 11', [0.343043, 0.0870591, 1.0]], ['2, k, 12', [-0.0311381, -0.440473, 1.0]], ['2, k, 13', [-0.0533398, -0.859173, 1.0]], ['2, k, 14', [-0.060567, -1.13592, 1.0]], ['2, k, 15', [-0.0671318, -1.17004, 1.0]], ['2, k, 16', [0.0956788, -0.444994, 1.0]], ['2, k, 17', [0.130236, -0.767896, 1.0]], ['2, k, 18', [0.155227, -1.10967, 1.0]], ['2, k, 19', [0.139615, -1.16958, 1.0]], ['2, k, 20', [0.0443912, 0.0724864, 1.0]], ['2, k, 21', [-0.23683, 0.082117, 1.0]], ['2, k, 22', [-0.270048, 0.053075, 1.0]], ['2, k, 23', [0.370054, 0.0904955, 1.0]], ['2, k, 24', [0.278679, 0.0847149, 1.0]]]
[['2, k, 0', [0.0354937, -0.435302, 1.0]], ['2, k, 1', [0.0450743, -0.149317, 1.0]], ['2, k, 2', [0.0461346, 0.14736, 1.0]], ['2, k, 3', [0.0520296, 0.277135, 1.0]], ['2, k, 4', [-0.0826304, 0.0736849, 1.0]], ['2, k, 5', [-0.0738085, -0.0651332, 1.0]], ['2, k, 6', [-0.194837, -0.0103102, 1.0]], ['2, k, 7', [-0.262022, 0.0134619, 1.0]], ['2, k, 8', [0.171471, 0.0604116, 1.0]], ['2, k, 9', [0.273513, 0.0913632, 1.0]], ['2, k, 10', [0.286217, 0.0338571, 1.0]], ['2, k, 11', [0.338688, 0.0416931, 1.0]], ['2, k, 12', [-0.026187, -0.429838, 1.0]], ['2, k, 13', [-0.0514875, -0.850029, 1.0]], ['2, k, 14', [-0.0600814, -1.12501, 1.0]], ['2, k, 15', [-0.0582467, -1.15884, 1.0]], ['2, k, 16', [0.0966717, -0.425993, 1.0]], ['2, k, 17', [0.131692, -0.796336, 1.0]], ['2, k, 18', [0.155589, -1.1092, 1.0]], ['2, k, 19', [0.155402, -1.14323, 1.0]], ['2, k, 20', [0.0447553, 0.0728527, 1.0]], ['2, k, 21', [-0.307166, 0.021575, 1.0]], ['2, k, 22', [-0.268423, -0.0087198, 1.0]], ['2, k, 23', [0.36015, 0.045021, 1.0]], ['2, k, 24', [0.286158, 0.0415562, 1.0]]]
[['2, k, 0', [0.0353339, -0.43628, 1.0]], ['2, k, 1', [0.0443047, -0.148647, 1.0]], ['2, k, 2', [0.0461257, 0.147309, 1.0]], ['2, k, 3', [0.0528702, 0.280375, 1.0]], ['2, k, 4', [-0.0833266, 0.0740517, 1.0]], ['2, k, 5', [-0.163647, 0.0175711, 1.0]], ['2, k, 6', [-0.193547, -0.0211844, 1.0]], ['2, k, 7', [-0.229266, -0.0385835, 1.0]], ['2, k, 8', [0.172487, 0.0601655, 1.0]], ['2, k, 9', [0.296476, 0.0584142, 1.0]], ['2, k, 10', [0.31268, 0.00364204, 1.0]], ['2, k, 11', [0.34369, -0.000827324, 1.0]], ['2, k, 12', [-0.0268043, -0.431508, 1.0]], ['2, k, 13', [-0.0520751, -0.856379, 1.0]], ['2, k, 14', [-0.0602373, -1.12858, 1.0]], ['2, k, 15', [-0.0579386, -1.16214, 1.0]], ['2, k, 16', [0.0966213, -0.429471, 1.0]], ['2, k, 17', [0.125752, -0.853677, 1.0]], ['2, k, 18', [0.156973, -1.12329, 1.0]], ['2, k, 19', [0.140758, -1.17987, 1.0]], ['2, k, 20', [0.0447517, 0.0728687, 1.0]], ['2, k, 21', [-0.244114, -0.0246364, 1.0]], ['2, k, 22', [-0.268651, -0.0516852, 1.0]], ['2, k, 23', [0.365357, -0.0046746, 1.0]], ['2, k, 24', [0.277398, -0.00941795, 1.0]]]
[['2, k, 0', [0.0347239, -0.435545, 1.0]], ['2, k, 1', [0.0426024, -0.14724, 1.0]], ['2, k, 2', [0.0454974, 0.146581, 1.0]], ['2, k, 3', [0.0528111, 0.285794, 1.0]], ['2, k, 4', [-0.08543, 0.0746802, 1.0]], ['2, k, 5', [-0.166177, 0.00939723, 1.0]], ['2, k, 6', [-0.255505, -0.0495802, 1.0]], ['2, k, 7', [-0.285735, -0.0761814, 1.0]], ['2, k, 8', [0.175772, 0.0585812, 1.0]], ['2, k, 9', [0.293333, -0.00129337, 1.0]], ['2, k, 10', [0.332853, -0.0300772, 1.0]], ['2, k, 11', [0.344296, -0.0476246, 1.0]], ['2, k, 12', [-0.0278852, -0.429941, 1.0]], ['2, k, 13', [-0.0522042, -0.856589, 1.0]], ['2, k, 14', [-0.0600663, -1.12811, 1.0]], ['2, k, 15', [-0.0574808, -1.16147, 1.0]], ['2, k, 16', [0.0961254, -0.429381, 1.0]], ['2, k, 17', [0.133324, -0.767291, 1.0]], ['2, k, 18', [0.156319, -1.11021, 1.0]], ['2, k, 19', [0.143656, -1.17279, 1.0]], ['2, k, 20', [0.0443381, 0.0727516, 1.0]], ['2, k, 21', [-0.354425, -0.0855417, 1.0]], ['2, k, 22', [-0.257776, -0.0988856, 1.0]], ['2, k, 23', [0.369087, -0.0605156, 1.0]], ['2, k, 24', [0.271809, -0.0553041, 1.0]]]
[['2, k, 0', [0.0348493, -0.435519, 1.0]], ['2, k, 1', [0.0426467, -0.146332, 1.0]], ['2, k, 2', [0.0459379, 0.146925, 1.0]], ['2, k, 3', [0.052691, 0.285713, 1.0]], ['2, k, 4', [-0.0873415, 0.0716321, 1.0]], ['2, k, 5', [-0.178262, -0.0076396, 1.0]], ['2, k, 6', [-0.231321, -0.07942, 1.0]], ['2, k, 7', [-0.238253, -0.123098, 1.0]], ['2, k, 8', [0.181076, 0.0532468, 1.0]], ['2, k, 9', [0.299366, -0.0266237, 1.0]], ['2, k, 10', [0.339722, -0.0511418, 1.0]], ['2, k, 11', [0.335213, -0.087342, 1.0]], ['2, k, 12', [-0.0276833, -0.430005, 1.0]], ['2, k, 13', [-0.0525064, -0.857543, 1.0]], ['2, k, 14', [-0.0586398, -1.12856, 1.0]], ['2, k, 15', [-0.0563523, -1.16255, 1.0]], ['2, k, 16', [0.0964775, -0.42956, 1.0]], ['2, k, 17', [0.133522, -0.767403, 1.0]], ['2, k, 18', [0.156415, -1.1104, 1.0]], ['2, k, 19', [0.145182, -1.17204, 1.0]], ['2, k, 20', [0.0447658, 0.073396, 1.0]], ['2, k, 21', [-0.223479, -0.156822, 1.0]], ['2, k, 22', [-0.163714, -0.117613, 1.0]], ['2, k, 23', [0.365077, -0.0932478, 1.0]], ['2, k, 24', [0.276201, -0.094015, 1.0]]]
[['2, k, 0', [0.0351186, -0.440646, 1.0]], ['2, k, 1', [0.0423469, -0.146839, 1.0]], ['2, k, 2', [0.0456378, 0.146585, 1.0]], ['2, k, 3', [0.0532479, 0.285444, 1.0]], ['2, k, 4', [-0.0916693, 0.0587301, 1.0]], ['2, k, 5', [-0.207111, -0.0620221, 1.0]], ['2, k, 6', [-0.22539, -0.152684, 1.0]], ['2, k, 7', [-0.228752, -0.165117, 1.0]], ['2, k, 8', [0.182445, 0.0454377, 1.0]], ['2, k, 9', [0.301357, -0.0378391, 1.0]], ['2, k, 10', [0.355301, -0.105791, 1.0]], ['2, k, 11', [0.352719, -0.131284, 1.0]], ['2, k, 12', [-0.0279922, -0.435041, 1.0]], ['2, k, 13', [-0.051261, -0.858168, 1.0]], ['2, k, 14', [-0.0590529, -1.12871, 1.0]], ['2, k, 15', [-0.0561548, -1.1633, 1.0]], ['2, k, 16', [0.0975025, -0.436249, 1.0]], ['2, k, 17', [0.133318, -0.767601, 1.0]], ['2, k, 18', [0.156675, -1.11011, 1.0]], ['2, k, 19', [0.143409, -1.17101, 1.0]], ['2, k, 20', [0.0445469, 0.0731548, 1.0]], ['2, k, 21', [-0.258276, -0.187593, 1.0]], ['2, k, 22', [-0.165808, -0.159961, 1.0]], ['2, k, 23', [0.367221, -0.149734, 1.0]], ['2, k, 24', [0.294171, -0.133068, 1.0]]]
[['2, k, 0', [0.0356823, -0.441942, 1.0]], ['2, k, 1', [0.0421876, -0.147179, 1.0]], ['2, k, 2', [0.0453688, 0.146215, 1.0]], ['2, k, 3', [0.0529011, 0.285828, 1.0]], ['2, k, 4', [-0.0916357, 0.0587211, 1.0]], ['2, k, 5', [-0.202834, -0.0729363, 1.0]], ['2, k, 6', [-0.218115, -0.179979, 1.0]], ['2, k, 7', [-0.249524, -0.206159, 1.0]], ['2, k, 8', [0.182345, 0.0456462, 1.0]], ['2, k, 9', [0.311948, -0.0697477, 1.0]], ['2, k, 10', [0.348329, -0.167919, 1.0]], ['2, k, 11', [0.344281, -0.171909, 1.0]], ['2, k, 12', [-0.0276955, -0.436347, 1.0]], ['2, k, 13', [-0.0524071, -0.860093, 1.0]], ['2, k, 14', [-0.0588128, -1.13022, 1.0]], ['2, k, 15', [-0.056022, -1.1646, 1.0]], ['2, k, 16', [0.0983719, -0.437722, 1.0]], ['2, k, 17', [0.131489, -0.768397, 1.0]], ['2, k, 18', [0.157073, -1.10807, 1.0]], ['2, k, 19', [0.143943, -1.1706, 1.0]], ['2, k, 20', [0.0443789, 0.0729254, 1.0]], ['2, k, 21', [-0.284929, -0.221405, 1.0]], ['2, k, 22', [-0.201027, -0.215037, 1.0]], ['2, k, 23', [0.349895, -0.186293, 1.0]], ['2, k, 24', [0.276802, -0.178367, 1.0]]]
[['2, k, 0', [0.0354195, -0.444867, 1.0]], ['2, k, 1', [0.041839, -0.147874, 1.0]], ['2, k, 2', [0.0452397, 0.145966, 1.0]], ['2, k, 3', [0.0532389, 0.286329, 1.0]], ['2, k, 4', [-0.0913223, 0.0610329, 1.0]], ['2, k, 5', [-0.198682, -0.0829539, 1.0]], ['2, k, 6', [-0.229516, -0.198067, 1.0]], ['2, k, 7', [-0.227306, -0.246029, 1.0]], ['2, k, 8', [0.186328, 0.0393214, 1.0]], ['2, k, 9', [0.325871, -0.0840067, 1.0]], ['2, k, 10', [0.363139, -0.182554, 1.0]], ['2, k, 11', [0.360734, -0.208385, 1.0]], ['2, k, 12', [-0.0279404, -0.438963, 1.0]], ['2, k, 13', [-0.0564557, -0.805344, 1.0]], ['2, k, 14', [-0.0595263, -1.12772, 1.0]], ['2, k, 15', [-0.0564724, -1.16183, 1.0]], ['2, k, 16', [0.0980818, -0.441074, 1.0]], ['2, k, 17', [0.131773, -0.770199, 1.0]], ['2, k, 18', [0.157034, -1.10808, 1.0]], ['2, k, 19', [0.158049, -1.14241, 1.0]], ['2, k, 20', [0.044256, 0.0726981, 1.0]], ['2, k, 21', [-0.236796, -0.263691, 1.0]], ['2, k, 22', [-0.159419, -0.241057, 1.0]], ['2, k, 23', [0.367672, -0.238207, 1.0]], ['2, k, 24', [0.298478, -0.209577, 1.0]]]
[['2, k, 0', [0.0352867, -0.446532, 1.0]], ['2, k, 1', [0.0412974, -0.14889, 1.0]], ['2, k, 2', [0.0445054, 0.144727, 1.0]], ['2, k, 3', [0.0533961, 0.285999, 1.0]], ['2, k, 4', [-0.0915164, 0.0610878, 1.0]], ['2, k, 5', [-0.199517, -0.0934729, 1.0]], ['2, k, 6', [-0.230165, -0.226723, 1.0]], ['2, k, 7', [-0.232406, -0.277641, 1.0]], ['2, k, 8', [0.185779, 0.0400357, 1.0]], ['2, k, 9', [0.329272, -0.107587, 1.0]], ['2, k, 10', [0.358287, -0.203867, 1.0]], ['2, k, 11', [0.349171, -0.252461, 1.0]], ['2, k, 12', [-0.0280101, -0.441253, 1.0]], ['2, k, 13', [-0.056407, -0.805376, 1.0]], ['2, k, 14', [-0.0597749, -1.12997, 1.0]], ['2, k, 15', [-0.1023, -1.18439, 1.0]], ['2, k, 16', [0.097883, -0.442479, 1.0]], ['2, k, 17', [0.13236, -0.764131, 1.0]], ['2, k, 18', [0.15711, -1.10809, 1.0]], ['2, k, 19', [0.158965, -1.14229, 1.0]], ['2, k, 20', [0.0436372, 0.0716574, 1.0]], ['2, k, 21', [-0.22775, -0.302054, 1.0]], ['2, k, 22', [-0.180066, -0.279355, 1.0]], ['2, k, 23', [0.35713, -0.280883, 1.0]], ['2, k, 24', [0.283895, -0.254895, 1.0]]]
[['2, k, 0', [0.0356617, -0.44715, 1.0]], ['2, k, 1', [0.041144, -0.149436, 1.0]], ['2, k, 2', [0.0437703, 0.143269, 1.0]], ['2, k, 3', [0.0541313, 0.286484, 1.0]], ['2, k, 4', [-0.0926476, 0.0605591, 1.0]], ['2, k, 5', [-0.193686, -0.0989468, 1.0]], ['2, k, 6', [-0.226393, -0.239186, 1.0]], ['2, k, 7', [-0.230819, -0.312095, 1.0]], ['2, k, 8', [0.185671, 0.0414197, 1.0]], ['2, k, 9', [0.330366, -0.114971, 1.0]], ['2, k, 10', [0.357838, -0.241355, 1.0]], ['2, k, 11', [0.352003, -0.283826, 1.0]], ['2, k, 12', [-0.0275445, -0.441881, 1.0]], ['2, k, 13', [-0.0605924, -0.859175, 1.0]], ['2, k, 14', [-0.0633326, -1.12998, 1.0]], ['2, k, 15', [-0.0585384, -1.16383, 1.0]], ['2, k, 16', [0.0981168, -0.442989, 1.0]], ['2, k, 17', [0.132505, -0.763328, 1.0]], ['2, k, 18', [0.15629, -1.10778, 1.0]], ['2, k, 19', [0.159013, -1.14188, 1.0]], ['2, k, 20', [0.0431151, 0.0705383, 1.0]], ['2, k, 21', [-0.247512, -0.335892, 1.0]], ['2, k, 22', [-0.166888, -0.312212, 1.0]], ['2, k, 23', [0.353554, -0.314198, 1.0]], ['2, k, 24', [0.284931, -0.29376, 1.0]]]
[['2, k, 0', [0.0355413, -0.447398, 1.0]], ['2, k, 1', [0.040848, -0.149643, 1.0]], ['2, k, 2', [0.0435599, 0.14319, 1.0]], ['2, k, 3', [0.0544422, 0.286467, 1.0]], ['2, k, 4', [-0.0931097, 0.0602595, 1.0]], ['2, k, 5', [-0.192747, -0.127081, 1.0]], ['2, k, 6', [-0.235805, -0.267179, 1.0]], ['2, k, 7', [-0.241585, -0.331342, 1.0]], ['2, k, 8', [0.188287, 0.0409449, 1.0]], ['2, k, 9', [0.326055, -0.130698, 1.0]], ['2, k, 10', [0.354306, -0.248543, 1.0]], ['2, k, 11', [0.359336, -0.310918, 1.0]], ['2, k, 12', [-0.0276349, -0.44206, 1.0]], ['2, k, 13', [-0.0612042, -0.855798, 1.0]], ['2, k, 14', [-0.0740074, -1.1332, 1.0]], ['2, k, 15', [-0.0709832, -1.18434, 1.0]], ['2, k, 16', [0.097925, -0.443398, 1.0]], ['2, k, 17', [0.132251, -0.761807, 1.0]], ['2, k, 18', [0.154623, -1.10923, 1.0]], ['2, k, 19', [0.144483, -1.17109, 1.0]], ['2, k, 20', [0.0428569, 0.0704405, 1.0]], ['2, k, 21', [-0.249435, -0.368275, 1.0]], ['2, k, 22', [-0.196161, -0.349065, 1.0]], ['2, k, 23', [0.382939, -0.340732, 1.0]], ['2, k, 24', [0.297209, -0.322435, 1.0]]]
[['2, k, 0', [0.0352197, -0.447688, 1.0]], ['2, k, 1', [0.0405808, -0.149801, 1.0]], ['2, k, 2', [0.0436828, 0.143194, 1.0]], ['2, k, 3', [0.0550619, 0.286032, 1.0]], ['2, k, 4', [-0.0934359, 0.0599405, 1.0]], ['2, k, 5', [-0.19613, -0.13703, 1.0]], ['2, k, 6', [-0.233899, -0.289997, 1.0]], ['2, k, 7', [-0.242494, -0.355603, 1.0]], ['2, k, 8', [0.195883, 0.0368574, 1.0]], ['2, k, 9', [0.320686, -0.137638, 1.0]], ['2, k, 10', [0.359597, -0.291711, 1.0]], ['2, k, 11', [0.363056, -0.337563, 1.0]], ['2, k, 12', [-0.0279771, -0.44217, 1.0]], ['2, k, 13', [-0.0584381, -0.802921, 1.0]], ['2, k, 14', [-0.0749154, -1.12577, 1.0]], ['2, k, 15', [-0.0704568, -1.184, 1.0]], ['2, k, 16', [0.0975697, -0.444031, 1.0]], ['2, k, 17', [0.132809, -0.759234, 1.0]], ['2, k, 18', [0.154192, -1.10841, 1.0]], ['2, k, 19', [0.143257, -1.17132, 1.0]], ['2, k, 20', [0.0428671, 0.0704228, 1.0]], ['2, k, 21', [-0.246608, -0.394607, 1.0]], ['2, k, 22', [-0.198944, -0.378316, 1.0]], ['2, k, 23', [0.384978, -0.370058, 1.0]], ['2, k, 24', [0.292998, -0.354126, 1.0]]]
