[['2, k, 0', [-0.262217, -0.359249, 1.0]], ['2, k, 1', [-0.264888, -0.0536292, 1.0]], ['2, k, 2', [-0.266019, 0.244642, 1.0]], ['2, k, 3', [-0.304305, 0.380286, 1.0]], ['2, k, 4', [-0.421821, 0.113687, 1.0]], ['2, k, 5', [-0.507718, -0.00343894, 1.0]], ['2, k, 6', [-0.606153, -0.0130498, 1.0]], ['2, k, 7', [-0.59847, -0.0307125, 1.0]], ['2, k, 8', [-0.133189, 0.142052, 1.0]], ['2, k, 9', [-0.0401212, 0.0325534, 1.0]], ['2, k, 10', [-0.0449412, -0.0552508, 1.0]], ['2, k, 11', [-0.0616135, -0.101691, 1.0]], ['2, k, 12', [-0.324285, -0.36054, 1.0]], ['2, k, 13', [-0.393385, -0.642438, 1.0]], ['2, k, 14', [-0.412524, -1.00548, 1.0]], ['2, k, 15', [-0.426514, -1.08496, 1.0]], ['2, k, 16', [-0.192743, -0.347862, 1.0]], ['2, k, 17', [-0.0913613, -0.622301, 1.0]], ['2, k, 18', [-0.0686117, -0.984548, 1.0]], ['2, k, 19', [-0.0856249, -1.03445, 1.0]], ['2, k, 20', [-0.266004, 0.171103, 1.0]], ['2, k, 21', [-0.570212, -0.0408833, 1.0]], ['2, k, 22', [-0.646708, -0.0221491, 1.0]], ['2, k, 23', [-0.078046, -0.115284, 1.0]], ['2, k, 24', [-0.119023, -0.0987558, 1.0]]]
[['2, k, 0', [-0.259693, -0.362337, 1.0]], ['2, k, 1', [-0.264759, -0.0576238, 1.0]], ['2, k, 2', [-0.267855, 0.238477, 1.0]], ['2, k, 3', [-0.298066, 0.370881, 1.0]], ['2, k, 4', [-0.425012, 0.115133, 1.0]], ['2, k, 5', [-0.503302, 0.0280355, 1.0]], ['2, k, 6', [-0.552844, -0.01796, 1.0]], ['2, k, 7', [-0.576093, -0.042677, 1.0]], ['2, k, 8', [-0.129296, 0.136282, 1.0]], ['2, k, 9', [-0.0510155, 0.0359566, 1.0]], ['2, k, 10', [-0.0458639, -0.0396845, 1.0]], ['2, k, 11', [-0.0351502, -0.0883237, 1.0]], ['2, k, 12', [-0.322526, -0.361365, 1.0]], ['2, k, 13', [-0.394693, -0.700299, 1.0]], ['2, k, 14', [-0.416606, -1.02879, 1.0]], ['2, k, 15', [-0.424162, -1.09507, 1.0]], ['2, k, 16', [-0.189772, -0.353139, 1.0]], ['2, k, 17', [-0.0986581, -0.655121, 1.0]], ['2, k, 18', [-0.0588818, -1.02636, 1.0]], ['2, k, 19', [-0.0636633, -1.08015, 1.0]], ['2, k, 20', [-0.267457, 0.165548, 1.0]], ['2, k, 21', [-0.546943, -0.0520456, 1.0]], ['2, k, 22', [-0.616609, -0.0335502, 1.0]], ['2, k, 23', [-0.0419047, -0.105271, 1.0]], ['2, k, 24', [-0.113841, -0.0897897, 1.0]]]
[['2, k, 0', [-0.259646, -0.362307, 1.0]], ['2, k, 1', [-0.264782, -0.0578291, 1.0]], ['2, k, 2', [-0.268161, 0.237815, 1.0]], ['2, k, 3', [-0.296118, 0.370348, 1.0]], ['2, k, 4', [-0.425099, 0.115275, 1.0]], ['2, k, 5', [-0.503562, 0.0275856, 1.0]], ['2, k, 6', [-0.551967, -0.0191748, 1.0]], ['2, k, 7', [-0.575841, -0.0458646, 1.0]], ['2, k, 8', [-0.129186, 0.136227, 1.0]], ['2, k, 9', [-0.0553319, 0.0316453, 1.0]], ['2, k, 10', [-0.047146, -0.0397788, 1.0]], ['2, k, 11', [-0.0340888, -0.0884301, 1.0]], ['2, k, 12', [-0.322508, -0.361323, 1.0]], ['2, k, 13', [-0.394925, -0.700628, 1.0]], ['2, k, 14', [-0.416635, -1.02837, 1.0]], ['2, k, 15', [-0.424053, -1.09516, 1.0]], ['2, k, 16', [-0.189478, -0.353032, 1.0]], ['2, k, 17', [-0.098661, -0.655081, 1.0]], ['2, k, 18', [-0.0588078, -1.02606, 1.0]], ['2, k, 19', [-0.0632091, -1.07945, 1.0]], ['2, k, 20', [-0.26767, 0.16499, 1.0]], ['2, k, 21', [-0.55187, -0.0502957, 1.0]], ['2, k, 22', [-0.618118, -0.03489, 1.0]], ['2, k, 23', [-0.0393565, -0.102492, 1.0]], ['2, k, 24', [-0.112887, -0.089995, 1.0]]]
[['2, k, 0', [-0.259489, -0.362217, 1.0]], ['2, k, 1', [-0.264786, -0.0579608, 1.0]], ['2, k, 2', [-0.268485, 0.237237, 1.0]], ['2, k, 3', [-0.294685, 0.369641, 1.0]], ['2, k, 4', [-0.425161, 0.115448, 1.0]], ['2, k, 5', [-0.503449, 0.0272395, 1.0]], ['2, k, 6', [-0.551774, -0.0196947, 1.0]], ['2, k, 7', [-0.574653, -0.0468674, 1.0]], ['2, k, 8', [-0.128832, 0.136111, 1.0]], ['2, k, 9', [-0.0548116, 0.0305902, 1.0]], ['2, k, 10', [-0.0471167, -0.0407507, 1.0]], ['2, k, 11', [-0.0329454, -0.0887622, 1.0]], ['2, k, 12', [-0.322434, -0.361268, 1.0]], ['2, k, 13', [-0.395155, -0.700969, 1.0]], ['2, k, 14', [-0.416701, -1.02835, 1.0]], ['2, k, 15', [-0.423915, -1.09508, 1.0]], ['2, k, 16', [-0.189045, -0.352825, 1.0]], ['2, k, 17', [-0.0985695, -0.655241, 1.0]], ['2, k, 18', [-0.0590402, -1.0259, 1.0]], ['2, k, 19', [-0.0628749, -1.07895, 1.0]], ['2, k, 20', [-0.267876, 0.164543, 1.0]], ['2, k, 21', [-0.553471, -0.049336, 1.0]], ['2, k, 22', [-0.61794, -0.0348864, 1.0]], ['2, k, 23', [-0.0386879, -0.103661, 1.0]], ['2, k, 24', [-0.112524, -0.08936, 1.0]]]
[['2, k, 0', [-0.259333, -0.362146, 1.0]], ['2, k, 1', [-0.264832, -0.0582212, 1.0]], ['2, k, 2', [-0.269016, 0.23628, 1.0]], ['2, k, 3', [-0.292742, 0.368608, 1.0]], ['2, k, 4', [-0.425207, 0.115591, 1.0]], ['2, k, 5', [-0.501974, 0.0266068, 1.0]], ['2, k, 6', [-0.550716, -0.0197954, 1.0]], ['2, k, 7', [-0.570668, -0.0489232, 1.0]], ['2, k, 8', [-0.128487, 0.136078, 1.0]], ['2, k, 9', [-0.0534138, 0.0284595, 1.0]], ['2, k, 10', [-0.0306571, -0.0418897, 1.0]], ['2, k, 11', [-0.0305325, -0.0894534, 1.0]], ['2, k, 12', [-0.322376, -0.361206, 1.0]], ['2, k, 13', [-0.395676, -0.701841, 1.0]], ['2, k, 14', [-0.416698, -1.02836, 1.0]], ['2, k, 15', [-0.423818, -1.09493, 1.0]], ['2, k, 16', [-0.188587, -0.352731, 1.0]], ['2, k, 17', [-0.0986549, -0.657352, 1.0]], ['2, k, 18', [-0.0607661, -1.01944, 1.0]], ['2, k, 19', [-0.062538, -1.07519, 1.0]], ['2, k, 20', [-0.268249, 0.163769, 1.0]], ['2, k, 21', [-0.553594, -0.0542202, 1.0]], ['2, k, 22', [-0.613174, -0.0370924, 1.0]], ['2, k, 23', [-0.0375343, -0.105635, 1.0]], ['2, k, 24', [-0.107757, -0.0895559, 1.0]]]
[['2, k, 0', [-0.259159, -0.361986, 1.0]], ['2, k, 1', [-0.264854, -0.0583208, 1.0]], ['2, k, 2', [-0.269325, 0.235822, 1.0]], ['2, k, 3', [-0.291748, 0.36867, 1.0]], ['2, k, 4', [-0.426655, 0.11671, 1.0]], ['2, k, 5', [-0.498549, 0.027147, 1.0]], ['2, k, 6', [-0.545804, -0.0171358, 1.0]], ['2, k, 7', [-0.57249, -0.0489691, 1.0]], ['2, k, 8', [-0.127919, 0.135954, 1.0]], ['2, k, 9', [-0.0545261, 0.0274318, 1.0]], ['2, k, 10', [-0.0310995, -0.0422579, 1.0]], ['2, k, 11', [-0.0310784, -0.0904125, 1.0]], ['2, k, 12', [-0.322271, -0.361059, 1.0]], ['2, k, 13', [-0.395979, -0.702457, 1.0]], ['2, k, 14', [-0.416685, -1.0283, 1.0]], ['2, k, 15', [-0.423729, -1.09527, 1.0]], ['2, k, 16', [-0.188289, -0.352538, 1.0]], ['2, k, 17', [-0.0983979, -0.657983, 1.0]], ['2, k, 18', [-0.0603981, -1.01987, 1.0]], ['2, k, 19', [-0.061871, -1.07588, 1.0]], ['2, k, 20', [-0.268463, 0.163409, 1.0]], ['2, k, 21', [-0.552392, -0.0562883, 1.0]], ['2, k, 22', [-0.611891, -0.0404086, 1.0]], ['2, k, 23', [-0.0339522, -0.104464, 1.0]], ['2, k, 24', [-0.107435, -0.0908455, 1.0]]]
[['2, k, 0', [-0.259128, -0.361958, 1.0]], ['2, k, 1', [-0.264861, -0.058597, 1.0]], ['2, k, 2', [-0.269405, 0.23514, 1.0]], ['2, k, 3', [-0.290886, 0.368698, 1.0]], ['2, k, 4', [-0.427888, 0.117643, 1.0]], ['2, k, 5', [-0.503546, 0.0252965, 1.0]], ['2, k, 6', [-0.5491, -0.0237725, 1.0]], ['2, k, 7', [-0.570527, -0.0510161, 1.0]], ['2, k, 8', [-0.127199, 0.135885, 1.0]], ['2, k, 9', [-0.0532606, 0.0273433, 1.0]], ['2, k, 10', [-0.0292013, -0.0409805, 1.0]], ['2, k, 11', [-0.0270865, -0.0918203, 1.0]], ['2, k, 12', [-0.322291, -0.360957, 1.0]], ['2, k, 13', [-0.396034, -0.702525, 1.0]], ['2, k, 14', [-0.41673, -1.02816, 1.0]], ['2, k, 15', [-0.423978, -1.09574, 1.0]], ['2, k, 16', [-0.18813, -0.352557, 1.0]], ['2, k, 17', [-0.0981858, -0.658885, 1.0]], ['2, k, 18', [-0.0600388, -1.02001, 1.0]], ['2, k, 19', [-0.0618158, -1.07582, 1.0]], ['2, k, 20', [-0.268526, 0.162808, 1.0]], ['2, k, 21', [-0.54605, -0.057099, 1.0]], ['2, k, 22', [-0.611611, -0.0425166, 1.0]], ['2, k, 23', [-0.0321674, -0.106215, 1.0]], ['2, k, 24', [-0.101946, -0.092015, 1.0]]]
[['2, k, 0', [-0.25894, -0.361964, 1.0]], ['2, k, 1', [-0.264722, -0.0587983, 1.0]], ['2, k, 2', [-0.269213, 0.234828, 1.0]], ['2, k, 3', [-0.290276, 0.368596, 1.0]], ['2, k, 4', [-0.42829, 0.117483, 1.0]], ['2, k, 5', [-0.504074, 0.0222992, 1.0]], ['2, k, 6', [-0.550237, -0.0249209, 1.0]], ['2, k, 7', [-0.566521, -0.0531205, 1.0]], ['2, k, 8', [-0.126397, 0.135654, 1.0]], ['2, k, 9', [-0.052411, 0.0275352, 1.0]], ['2, k, 10', [-0.038098, -0.0471824, 1.0]], ['2, k, 11', [-0.024604, -0.0928624, 1.0]], ['2, k, 12', [-0.322223, -0.360936, 1.0]], ['2, k, 13', [-0.395945, -0.70387, 1.0]], ['2, k, 14', [-0.416794, -1.02812, 1.0]], ['2, k, 15', [-0.424776, -1.09645, 1.0]], ['2, k, 16', [-0.187885, -0.352639, 1.0]], ['2, k, 17', [-0.0981853, -0.658617, 1.0]], ['2, k, 18', [-0.0595376, -1.02379, 1.0]], ['2, k, 19', [-0.0617336, -1.07644, 1.0]], ['2, k, 20', [-0.268344, 0.16251, 1.0]], ['2, k, 21', [-0.547511, -0.0567705, 1.0]], ['2, k, 22', [-0.607089, -0.0447241, 1.0]], ['2, k, 23', [-0.0296522, -0.105787, 1.0]], ['2, k, 24', [-0.105764, -0.0926648, 1.0]]]
[['2, k, 0', [-0.258652, -0.362074, 1.0]], ['2, k, 1', [-0.264549, -0.0590332, 1.0]], ['2, k, 2', [-0.269101, 0.234644, 1.0]], ['2, k, 3', [-0.289514, 0.368703, 1.0]], ['2, k, 4', [-0.428337, 0.117554, 1.0]], ['2, k, 5', [-0.505646, 0.0195955, 1.0]], ['2, k, 6', [-0.550353, -0.0288534, 1.0]], ['2, k, 7', [-0.567888, -0.0538382, 1.0]], ['2, k, 8', [-0.125379, 0.134685, 1.0]], ['2, k, 9', [-0.0516201, 0.0266607, 1.0]], ['2, k, 10', [-0.0358543, -0.0475979, 1.0]], ['2, k, 11', [-0.0192295, -0.0943685, 1.0]], ['2, k, 12', [-0.322082, -0.360949, 1.0]], ['2, k, 13', [-0.395921, -0.704555, 1.0]], ['2, k, 14', [-0.41687, -1.02807, 1.0]], ['2, k, 15', [-0.4249, -1.0972, 1.0]], ['2, k, 16', [-0.187423, -0.352964, 1.0]], ['2, k, 17', [-0.0981697, -0.658498, 1.0]], ['2, k, 18', [-0.0594675, -1.02381, 1.0]], ['2, k, 19', [-0.0616585, -1.07651, 1.0]], ['2, k, 20', [-0.268218, 0.162307, 1.0]], ['2, k, 21', [-0.546657, -0.057179, 1.0]], ['2, k, 22', [-0.608852, -0.0421845, 1.0]], ['2, k, 23', [-0.0284814, -0.108413, 1.0]], ['2, k, 24', [-0.0911588, -0.0944677, 1.0]]]
[['2, k, 0', [-0.258284, -0.362111, 1.0]], ['2, k, 1', [-0.264329, -0.0593143, 1.0]], ['2, k, 2', [-0.268931, 0.234255, 1.0]], ['2, k, 3', [-0.288674, 0.368602, 1.0]], ['2, k, 4', [-0.428423, 0.117702, 1.0]], ['2, k, 5', [-0.506195, 0.0142786, 1.0]], ['2, k, 6', [-0.55275, -0.0319249, 1.0]], ['2, k, 7', [-0.566786, -0.0547549, 1.0]], ['2, k, 8', [-0.124948, 0.134438, 1.0]], ['2, k, 9', [-0.050764, 0.0268301, 1.0]], ['2, k, 10', [-0.0343226, -0.0480103, 1.0]], ['2, k, 11', [-0.0201553, -0.0950177, 1.0]], ['2, k, 12', [-0.321884, -0.360935, 1.0]], ['2, k, 13', [-0.395854, -0.70532, 1.0]], ['2, k, 14', [-0.4168, -1.02797, 1.0]], ['2, k, 15', [-0.424677, -1.09716, 1.0]], ['2, k, 16', [-0.186945, -0.35309, 1.0]], ['2, k, 17', [-0.097821, -0.659886, 1.0]], ['2, k, 18', [-0.059212, -1.0232, 1.0]], ['2, k, 19', [-0.0614435, -1.07622, 1.0]], ['2, k, 20', [-0.268037, 0.16194, 1.0]], ['2, k, 21', [-0.541077, -0.0599945, 1.0]], ['2, k, 22', [-0.608465, -0.0544835, 1.0]], ['2, k, 23', [-0.0283904, -0.108139, 1.0]], ['2, k, 24', [-0.0913299, -0.0946352, 1.0]]]
[['2, k, 0', [-0.258099, -0.362195, 1.0]], ['2, k, 1', [-0.264096, -0.059644, 1.0]], ['2, k, 2', [-0.268628, 0.233803, 1.0]], ['2, k, 3', [-0.287359, 0.368134, 1.0]], ['2, k, 4', [-0.428235, 0.117814, 1.0]], ['2, k, 5', [-0.506346, 0.0141586, 1.0]], ['2, k, 6', [-0.551258, -0.0344616, 1.0]], ['2, k, 7', [-0.566307, -0.054745, 1.0]], ['2, k, 8', [-0.123856, 0.134219, 1.0]], ['2, k, 9', [-0.0504118, 0.0268226, 1.0]], ['2, k, 10', [-0.0328315, -0.0482631, 1.0]], ['2, k, 11', [-0.0194614, -0.0950214, 1.0]], ['2, k, 12', [-0.321799, -0.360966, 1.0]], ['2, k, 13', [-0.395915, -0.705675, 1.0]], ['2, k, 14', [-0.416774, -1.028, 1.0]], ['2, k, 15', [-0.425108, -1.09806, 1.0]], ['2, k, 16', [-0.18669, -0.353236, 1.0]], ['2, k, 17', [-0.0978043, -0.659876, 1.0]], ['2, k, 18', [-0.0591822, -1.02321, 1.0]], ['2, k, 19', [-0.0614414, -1.07632, 1.0]], ['2, k, 20', [-0.267752, 0.161511, 1.0]], ['2, k, 21', [-0.540411, -0.0614415, 1.0]], ['2, k, 22', [-0.608736, -0.0472103, 1.0]], ['2, k, 23', [-0.0275357, -0.108884, 1.0]], ['2, k, 24', [-0.0908566, -0.0954053, 1.0]]]
[['2, k, 0', [-0.257798, -0.362324, 1.0]], ['2, k, 1', [-0.263555, -0.0601612, 1.0]], ['2, k, 2', [-0.26782, 0.233026, 1.0]], ['2, k, 3', [-0.2866, 0.367776, 1.0]], ['2, k, 4', [-0.428122, 0.117883, 1.0]], ['2, k, 5', [-0.505738, 0.0142593, 1.0]], ['2, k, 6', [-0.550793, -0.0359737, 1.0]], ['2, k, 7', [-0.564356, -0.0567339, 1.0]], ['2, k, 8', [-0.122956, 0.133585, 1.0]], ['2, k, 9', [-0.0501058, 0.0268006, 1.0]], ['2, k, 10', [-0.0225405, -0.0424038, 1.0]], ['2, k, 11', [-0.019601, -0.0954746, 1.0]], ['2, k, 12', [-0.321528, -0.361048, 1.0]], ['2, k, 13', [-0.39488, -0.707449, 1.0]], ['2, k, 14', [-0.416739, -1.02803, 1.0]], ['2, k, 15', [-0.423977, -1.09662, 1.0]], ['2, k, 16', [-0.186282, -0.35347, 1.0]], ['2, k, 17', [-0.0977744, -0.659799, 1.0]], ['2, k, 18', [-0.0603793, -1.0207, 1.0]], ['2, k, 19', [-0.0595804, -1.08101, 1.0]], ['2, k, 20', [-0.267011, 0.160787, 1.0]], ['2, k, 21', [-0.54383, -0.0622481, 1.0]], ['2, k, 22', [-0.606916, -0.054532, 1.0]], ['2, k, 23', [-0.0291807, -0.110854, 1.0]], ['2, k, 24', [-0.0919806, -0.095539, 1.0]]]
[['2, k, 0', [-0.256991, -0.362665, 1.0]], ['2, k, 1', [-0.263049, -0.0605665, 1.0]], ['2, k, 2', [-0.267506, 0.232727, 1.0]], ['2, k, 3', [-0.285191, 0.367452, 1.0]], ['2, k, 4', [-0.427911, 0.118183, 1.0]], ['2, k, 5', [-0.504891, 0.0141801, 1.0]], ['2, k, 6', [-0.551015, -0.0364993, 1.0]], ['2, k, 7', [-0.565288, -0.057365, 1.0]], ['2, k, 8', [-0.12256, 0.133186, 1.0]], ['2, k, 9', [-0.0493261, 0.0272489, 1.0]], ['2, k, 10', [-0.0222893, -0.042233, 1.0]], ['2, k, 11', [-0.0192617, -0.0956511, 1.0]], ['2, k, 12', [-0.320953, -0.3613, 1.0]], ['2, k, 13', [-0.394868, -0.707632, 1.0]], ['2, k, 14', [-0.416725, -1.02803, 1.0]], ['2, k, 15', [-0.423349, -1.09577, 1.0]], ['2, k, 16', [-0.18534, -0.353865, 1.0]], ['2, k, 17', [-0.0973775, -0.660991, 1.0]], ['2, k, 18', [-0.0602999, -1.02078, 1.0]], ['2, k, 19', [-0.0596814, -1.08077, 1.0]], ['2, k, 20', [-0.266654, 0.160459, 1.0]], ['2, k, 21', [-0.544809, -0.0634192, 1.0]], ['2, k, 22', [-0.609073, -0.0486135, 1.0]], ['2, k, 23', [-0.0259625, -0.109181, 1.0]], ['2, k, 24', [-0.0920696, -0.0956327, 1.0]]]
[['2, k, 0', [-0.256303, -0.362821, 1.0]], ['2, k, 1', [-0.262542, -0.0609259, 1.0]], ['2, k, 2', [-0.267013, 0.232281, 1.0]], ['2, k, 3', [-0.284058, 0.367229, 1.0]], ['2, k, 4', [-0.427686, 0.118429, 1.0]], ['2, k, 5', [-0.504011, 0.0141396, 1.0]], ['2, k, 6', [-0.551027, -0.0367273, 1.0]], ['2, k, 7', [-0.563728, -0.0568915, 1.0]], ['2, k, 8', [-0.122136, 0.132905, 1.0]], ['2, k, 9', [-0.048513, 0.0269446, 1.0]], ['2, k, 10', [-0.0207063, -0.0428051, 1.0]], ['2, k, 11', [-0.0193639, -0.0949268, 1.0]], ['2, k, 12', [-0.320465, -0.361376, 1.0]], ['2, k, 13', [-0.394794, -0.707556, 1.0]], ['2, k, 14', [-0.416507, -1.02828, 1.0]], ['2, k, 15', [-0.42349, -1.09584, 1.0]], ['2, k, 16', [-0.184618, -0.354085, 1.0]], ['2, k, 17', [-0.0969719, -0.661842, 1.0]], ['2, k, 18', [-0.058266, -1.02319, 1.0]], ['2, k, 19', [-0.0596468, -1.07932, 1.0]], ['2, k, 20', [-0.266167, 0.160037, 1.0]], ['2, k, 21', [-0.538691, -0.0622485, 1.0]], ['2, k, 22', [-0.609226, -0.0499416, 1.0]], ['2, k, 23', [-0.0267859, -0.111362, 1.0]], ['2, k, 24', [-0.0924277, -0.0950784, 1.0]]]
[['2, k, 0', [-0.255824, -0.362918, 1.0]], ['2, k, 1', [-0.262186, -0.0612857, 1.0]], ['2, k, 2', [-0.266766, 0.231748, 1.0]], ['2, k, 3', [-0.28233, 0.367122, 1.0]], ['2, k, 4', [-0.427488, 0.118565, 1.0]], ['2, k, 5', [-0.503933, 0.0144859, 1.0]], ['2, k, 6', [-0.551096, -0.0376286, 1.0]], ['2, k, 7', [-0.56429, -0.0557357, 1.0]], ['2, k, 8', [-0.121509, 0.132774, 1.0]], ['2, k, 9', [-0.0472067, 0.0260028, 1.0]], ['2, k, 10', [-0.0109049, -0.0448794, 1.0]], ['2, k, 11', [-0.0149473, -0.0946092, 1.0]], ['2, k, 12', [-0.320043, -0.361491, 1.0]], ['2, k, 13', [-0.394788, -0.707549, 1.0]], ['2, k, 14', [-0.41638, -1.02845, 1.0]], ['2, k, 15', [-0.423728, -1.09619, 1.0]], ['2, k, 16', [-0.184169, -0.354141, 1.0]], ['2, k, 17', [-0.0967302, -0.66218, 1.0]], ['2, k, 18', [-0.0579516, -1.02281, 1.0]], ['2, k, 19', [-0.0594193, -1.07762, 1.0]], ['2, k, 20', [-0.265891, 0.159544, 1.0]], ['2, k, 21', [-0.542256, -0.0640448, 1.0]], ['2, k, 22', [-0.608305, -0.048757, 1.0]], ['2, k, 23', [-0.0238677, -0.106937, 1.0]], ['2, k, 24', [-0.0854046, -0.0954402, 1.0]]]
[['2, k, 0', [-0.255021, -0.363194, 1.0]], ['2, k, 1', [-0.261802, -0.0616421, 1.0]], ['2, k, 2', [-0.266616, 0.231432, 1.0]], ['2, k, 3', [-0.281328, 0.367096, 1.0]], ['2, k, 4', [-0.427184, 0.118492, 1.0]], ['2, k, 5', [-0.503905, 0.0146019, 1.0]], ['2, k, 6', [-0.550273, -0.0387275, 1.0]], ['2, k, 7', [-0.563681, -0.0551976, 1.0]], ['2, k, 8', [-0.120887, 0.132221, 1.0]], ['2, k, 9', [-0.0503648, 0.0231226, 1.0]], ['2, k, 10', [-0.0106662, -0.0390074, 1.0]], ['2, k, 11', [-0.013539, -0.0937383, 1.0]], ['2, k, 12', [-0.319369, -0.361701, 1.0]], ['2, k, 13', [-0.394822, -0.707542, 1.0]], ['2, k, 14', [-0.416317, -1.02838, 1.0]], ['2, k, 15', [-0.423659, -1.09638, 1.0]], ['2, k, 16', [-0.183374, -0.35444, 1.0]], ['2, k, 17', [-0.0965649, -0.661852, 1.0]], ['2, k, 18', [-0.0578911, -1.02408, 1.0]], ['2, k, 19', [-0.0594305, -1.07766, 1.0]], ['2, k, 20', [-0.265696, 0.159223, 1.0]], ['2, k, 21', [-0.539761, -0.0646651, 1.0]], ['2, k, 22', [-0.607225, -0.0483402, 1.0]], ['2, k, 23', [-0.0253239, -0.108546, 1.0]], ['2, k, 24', [-0.0910135, -0.09444, 1.0]]]
[['2, k, 0', [-0.254812, -0.363165, 1.0]], ['2, k, 1', [-0.261673, -0.061769, 1.0]], ['2, k, 2', [-0.266487, 0.231111, 1.0]], ['2, k, 3', [-0.279802, 0.366759, 1.0]], ['2, k, 4', [-0.426836, 0.118643, 1.0]], ['2, k, 5', [-0.503979, 0.0146487, 1.0]], ['2, k, 6', [-0.551259, -0.0406744, 1.0]], ['2, k, 7', [-0.565944, -0.0546787, 1.0]], ['2, k, 8', [-0.121529, 0.132737, 1.0]], ['2, k, 9', [-0.0519653, 0.021117, 1.0]], ['2, k, 10', [-0.0110402, -0.0372947, 1.0]], ['2, k, 11', [-0.0135794, -0.0912635, 1.0]], ['2, k, 12', [-0.319261, -0.361702, 1.0]], ['2, k, 13', [-0.394045, -0.705606, 1.0]], ['2, k, 14', [-0.416352, -1.02833, 1.0]], ['2, k, 15', [-0.423433, -1.09606, 1.0]], ['2, k, 16', [-0.183055, -0.354348, 1.0]], ['2, k, 17', [-0.096295, -0.662094, 1.0]], ['2, k, 18', [-0.0608494, -1.01573, 1.0]], ['2, k, 19', [-0.0593687, -1.07739, 1.0]], ['2, k, 20', [-0.265563, 0.158957, 1.0]], ['2, k, 21', [-0.536266, -0.0636067, 1.0]], ['2, k, 22', [-0.606261, -0.0513949, 1.0]], ['2, k, 23', [-0.0236336, -0.105181, 1.0]], ['2, k, 24', [-0.080571, -0.091792, 1.0]]]
[['2, k, 0', [-0.254548, -0.363318, 1.0]], ['2, k, 1', [-0.261336, -0.0620068, 1.0]], ['2, k, 2', [-0.265816, 0.230724, 1.0]], ['2, k, 3', [-0.278827, 0.366731, 1.0]], ['2, k, 4', [-0.425958, 0.118866, 1.0]], ['2, k, 5', [-0.503347, 0.0161974, 1.0]], ['2, k, 6', [-0.549889, -0.0403796, 1.0]], ['2, k, 7', [-0.564608, -0.0540422, 1.0]], ['2, k, 8', [-0.120023, 0.132629, 1.0]], ['2, k, 9', [-0.0484492, 0.0224275, 1.0]], ['2, k, 10', [-0.0100171, -0.0389688, 1.0]], ['2, k, 11', [-0.00763768, -0.0896431, 1.0]], ['2, k, 12', [-0.319134, -0.361781, 1.0]], ['2, k, 13', [-0.39422, -0.705639, 1.0]], ['2, k, 14', [-0.416326, -1.02839, 1.0]], ['2, k, 15', [-0.423348, -1.096, 1.0]], ['2, k, 16', [-0.182688, -0.354563, 1.0]], ['2, k, 17', [-0.0960343, -0.662651, 1.0]], ['2, k, 18', [-0.0613009, -1.01524, 1.0]], ['2, k, 19', [-0.0593833, -1.07738, 1.0]], ['2, k, 20', [-0.264995, 0.158606, 1.0]], ['2, k, 21', [-0.541436, -0.061428, 1.0]], ['2, k, 22', [-0.607566, -0.0481309, 1.0]], ['2, k, 23', [-0.018849, -0.10243, 1.0]], ['2, k, 24', [-0.0724042, -0.0914996, 1.0]]]
[['2, k, 0', [-0.254375, -0.363374, 1.0]], ['2, k, 1', [-0.261127, -0.0622404, 1.0]], ['2, k, 2', [-0.265523, 0.230311, 1.0]], ['2, k, 3', [-0.277614, 0.366927, 1.0]], ['2, k, 4', [-0.425904, 0.119088, 1.0]], ['2, k, 5', [-0.502893, 0.0172041, 1.0]], ['2, k, 6', [-0.548085, -0.0398622, 1.0]], ['2, k, 7', [-0.562719, -0.0544892, 1.0]], ['2, k, 8', [-0.120824, 0.133401, 1.0]], ['2, k, 9', [-0.044422, 0.0278991, 1.0]], ['2, k, 10', [-0.0157539, -0.0394898, 1.0]], ['2, k, 11', [-0.00662945, -0.0878172, 1.0]], ['2, k, 12', [-0.319077, -0.361823, 1.0]], ['2, k, 13', [-0.394536, -0.705808, 1.0]], ['2, k, 14', [-0.416345, -1.02844, 1.0]], ['2, k, 15', [-0.42392, -1.09647, 1.0]], ['2, k, 16', [-0.182396, -0.354621, 1.0]], ['2, k, 17', [-0.0959028, -0.662771, 1.0]], ['2, k, 18', [-0.0596943, -1.01999, 1.0]], ['2, k, 19', [-0.0590723, -1.07744, 1.0]], ['2, k, 20', [-0.264726, 0.158243, 1.0]], ['2, k, 21', [-0.539464, -0.0592121, 1.0]], ['2, k, 22', [-0.606874, -0.0479718, 1.0]], ['2, k, 23', [-0.024375, -0.10472, 1.0]], ['2, k, 24', [-0.0708362, -0.0906319, 1.0]]]
