[['2, k, 0', [0.1611128, 0.003003654, 1.0]], ['2, k, 1', [0.1650451, 0.3158883, 1.0]], ['2, k, 2', [0.167666, 0.6178478, 1.0]], ['2, k, 3', [0.1599665, 0.7584759, 1.0]], ['2, k, 4', [-0.009701243, 0.4987111, 1.0]], ['2, k, 5', [0.03106229, 0.3031462, 1.0]], ['2, k, 6', [0.1041843, 0.1362801, 1.0]], ['2, k, 7', [0.1489175, 0.07214508, 1.0]], ['2, k, 8', [0.3355461, 0.5000734, 1.0]], ['2, k, 9', [0.2847895, 0.2860969, 1.0]], ['2, k, 10', [0.199938, 0.1263543, 1.0]], ['2, k, 11', [0.1587025, 0.07328062, 1.0]], ['2, k, 12', [0.08077548, 0.004075575, 1.0]], ['2, k, 13', [0.07668834, -0.320171, 1.0]], ['2, k, 14', [0.09891377, -0.6445639, 1.0]], ['2, k, 15', [0.0608782, -0.7234255, 1.0]], ['2, k, 16', [0.2364458, 0.001900863, 1.0]], ['2, k, 17', [0.2442945, -0.3471199, 1.0]], ['2, k, 18', [0.2376335, -0.6556161, 1.0]], ['2, k, 19', [0.2249468, -0.7226343, 1.0]], ['2, k, 20', [0.1672142, 0.5439114, 1.0]], ['2, k, 21', [0.1654494, 0.03763223, 1.0]], ['2, k, 22', [0.1832541, 0.1079189, 1.0]], ['2, k, 23', [0.1436654, 0.04038526, 1.0]], ['2, k, 24', [0.1431752, 0.01592703, 1.0]]]
[['2, k, 0', [0.1614427, 0.003684822, 1.0]], ['2, k, 1', [0.1658594, 0.3159903, 1.0]], ['2, k, 2', [0.1693702, 0.6173845, 1.0]], ['2, k, 3', [0.1622734, 0.7588049, 1.0]], ['2, k, 4', [-0.006864752, 0.5007957, 1.0]], ['2, k, 5', [0.03355731, 0.3143331, 1.0]], ['2, k, 6', [0.1034305, 0.1594162, 1.0]], ['2, k, 7', [0.1510713, 0.1154915, 1.0]], ['2, k, 8', [0.3362501, 0.4995198, 1.0]], ['2, k, 9', [0.2846579, 0.2946619, 1.0]], ['2, k, 10', [0.2039015, 0.1624549, 1.0]], ['2, k, 11', [0.1595727, 0.1176683, 1.0]], ['2, k, 12', [0.08112463, 0.004822727, 1.0]], ['2, k, 13', [0.07927912, -0.3197447, 1.0]], ['2, k, 14', [0.100361, -0.6474257, 1.0]], ['2, k, 15', [0.05090109, -0.7227036, 1.0]], ['2, k, 16', [0.2367923, 0.002492878, 1.0]], ['2, k, 17', [0.246735, -0.350439, 1.0]], ['2, k, 18', [0.2395408, -0.6538062, 1.0]], ['2, k, 19', [0.2283576, -0.7200249, 1.0]], ['2, k, 20', [0.1686428, 0.5435799, 1.0]], ['2, k, 21', [0.1641916, 0.08145132, 1.0]], ['2, k, 22', [0.1922546, 0.1324774, 1.0]], ['2, k, 23', [0.151221, 0.08307049, 1.0]], ['2, k, 24', [0.1239033, 0.1344488, 1.0]]]
[['2, k, 0', [0.1618619, 0.004179266, 1.0]], ['2, k, 1', [0.1660752, 0.3162163, 1.0]], ['2, k, 2', [0.1694722, 0.6174851, 1.0]], ['2, k, 3', [0.1630162, 0.758876, 1.0]], ['2, k, 4', [-0.006854817, 0.5007981, 1.0]], ['2, k, 5', [0.02924981, 0.3204513, 1.0]], ['2, k, 6', [0.1038992, 0.1846095, 1.0]], ['2, k, 7', [0.149647, 0.1476849, 1.0]], ['2, k, 8', [0.3362364, 0.4995683, 1.0]], ['2, k, 9', [0.2821563, 0.3006637, 1.0]], ['2, k, 10', [0.2021936, 0.1815996, 1.0]], ['2, k, 11', [0.1572353, 0.148417, 1.0]], ['2, k, 12', [0.08139656, 0.005131381, 1.0]], ['2, k, 13', [0.0793249, -0.3200104, 1.0]], ['2, k, 14', [0.1005799, -0.6475404, 1.0]], ['2, k, 15', [0.05093838, -0.7243098, 1.0]], ['2, k, 16', [0.237372, 0.003193896, 1.0]], ['2, k, 17', [0.2469519, -0.3513354, 1.0]], ['2, k, 18', [0.238973, -0.653934, 1.0]], ['2, k, 19', [0.2285248, -0.7206011, 1.0]], ['2, k, 20', [0.1687645, 0.5436991, 1.0]], ['2, k, 21', [0.1643051, 0.1238291, 1.0]], ['2, k, 22', [0.1611975, 0.1838879, 1.0]], ['2, k, 23', [0.1519027, 0.1226292, 1.0]], ['2, k, 24', [0.1220395, 0.1386678, 1.0]]]
[['2, k, 0', [0.1619593, 0.005603758, 1.0]], ['2, k, 1', [0.1664124, 0.3168366, 1.0]], ['2, k, 2', [0.1700887, 0.6177447, 1.0]], ['2, k, 3', [0.1638807, 0.7588567, 1.0]], ['2, k, 4', [0.002543546, 0.5081646, 1.0]], ['2, k, 5', [0.03072371, 0.3438365, 1.0]], ['2, k, 6', [0.1060398, 0.2157873, 1.0]], ['2, k, 7', [0.1478718, 0.1937001, 1.0]], ['2, k, 8', [0.3299042, 0.5048012, 1.0]], ['2, k, 9', [0.2985254, 0.3381, 1.0]], ['2, k, 10', [0.2025086, 0.2338699, 1.0]], ['2, k, 11', [0.154069, 0.1928658, 1.0]], ['2, k, 12', [0.08124419, 0.007046415, 1.0]], ['2, k, 13', [0.07897966, -0.3210367, 1.0]], ['2, k, 14', [0.1005537, -0.6475827, 1.0]], ['2, k, 15', [0.05329508, -0.7224481, 1.0]], ['2, k, 16', [0.2376522, 0.004250928, 1.0]], ['2, k, 17', [0.2470565, -0.3524071, 1.0]], ['2, k, 18', [0.2380809, -0.6534978, 1.0]], ['2, k, 19', [0.2289264, -0.7208128, 1.0]], ['2, k, 20', [0.1692889, 0.5440367, 1.0]], ['2, k, 21', [0.1656465, 0.1731904, 1.0]], ['2, k, 22', [0.1568738, 0.2302703, 1.0]], ['2, k, 23', [0.1478979, 0.169702, 1.0]], ['2, k, 24', [0.1170729, 0.1898796, 1.0]]]
[['2, k, 0', [0.1629619, 0.009886988, 1.0]], ['2, k, 1', [0.166953, 0.3183573, 1.0]], ['2, k, 2', [0.1703513, 0.617955, 1.0]], ['2, k, 3', [0.1650245, 0.7592199, 1.0]], ['2, k, 4', [0.00447396, 0.5145057, 1.0]], ['2, k, 5', [0.0228452, 0.3677971, 1.0]], ['2, k, 6', [0.09836663, 0.2750525, 1.0]], ['2, k, 7', [0.1489332, 0.2500161, 1.0]], ['2, k, 8', [0.3256194, 0.5139621, 1.0]], ['2, k, 9', [0.3020998, 0.3584103, 1.0]], ['2, k, 10', [0.215337, 0.2794904, 1.0]], ['2, k, 11', [0.1540511, 0.249993, 1.0]], ['2, k, 12', [0.08213924, 0.0110123, 1.0]], ['2, k, 13', [0.07892834, -0.3208721, 1.0]], ['2, k, 14', [0.1002809, -0.6480417, 1.0]], ['2, k, 15', [0.0539944, -0.7232699, 1.0]], ['2, k, 16', [0.2387182, 0.008579635, 1.0]], ['2, k, 17', [0.2479797, -0.3557839, 1.0]], ['2, k, 18', [0.2380442, -0.6537147, 1.0]], ['2, k, 19', [0.2288677, -0.7207744, 1.0]], ['2, k, 20', [0.1695985, 0.5444641, 1.0]], ['2, k, 21', [0.1663053, 0.2377629, 1.0]], ['2, k, 22', [0.1593933, 0.2932466, 1.0]], ['2, k, 23', [0.1430754, 0.2363717, 1.0]], ['2, k, 24', [0.1276975, 0.21082, 1.0]]]
[['2, k, 0', [0.1637314, 0.0131322, 1.0]], ['2, k, 1', [0.1676575, 0.3200417, 1.0]], ['2, k, 2', [0.1709729, 0.6184508, 1.0]], ['2, k, 3', [0.1656173, 0.7596796, 1.0]], ['2, k, 4', [0.006191557, 0.5245094, 1.0]], ['2, k, 5', [0.02691474, 0.4030571, 1.0]], ['2, k, 6', [0.1182152, 0.294054, 1.0]], ['2, k, 7', [0.1491278, 0.2828436, 1.0]], ['2, k, 8', [0.3226709, 0.5217662, 1.0]], ['2, k, 9', [0.3071884, 0.3723426, 1.0]], ['2, k, 10', [0.2219494, 0.2908072, 1.0]], ['2, k, 11', [0.1538315, 0.2780305, 1.0]], ['2, k, 12', [0.08288813, 0.01415306, 1.0]], ['2, k, 13', [0.07893924, -0.3210792, 1.0]], ['2, k, 14', [0.1002422, -0.6479167, 1.0]], ['2, k, 15', [0.05446409, -0.7234758, 1.0]], ['2, k, 16', [0.2394812, 0.01177665, 1.0]], ['2, k, 17', [0.2479525, -0.3606039, 1.0]], ['2, k, 18', [0.2376417, -0.6543854, 1.0]], ['2, k, 19', [0.2284568, -0.7211996, 1.0]], ['2, k, 20', [0.1702288, 0.5452089, 1.0]], ['2, k, 21', [0.1686024, 0.2692954, 1.0]], ['2, k, 22', [0.1554349, 0.3245573, 1.0]], ['2, k, 23', [0.1443106, 0.2676361, 1.0]], ['2, k, 24', [0.1163116, 0.2676116, 1.0]]]
[['2, k, 0', [0.1639075, 0.01314718, 1.0]], ['2, k, 1', [0.1677357, 0.3202518, 1.0]], ['2, k, 2', [0.1707179, 0.6188577, 1.0]], ['2, k, 3', [0.1671178, 0.7600362, 1.0]], ['2, k, 4', [0.008394323, 0.5301391, 1.0]], ['2, k, 5', [0.02430758, 0.4032444, 1.0]], ['2, k, 6', [0.1052484, 0.3616464, 1.0]], ['2, k, 7', [0.1471583, 0.3513959, 1.0]], ['2, k, 8', [0.3216547, 0.5423753, 1.0]], ['2, k, 9', [0.271029, 0.3964678, 1.0]], ['2, k, 10', [0.1943189, 0.35252, 1.0]], ['2, k, 11', [0.1554805, 0.3503631, 1.0]], ['2, k, 12', [0.08298505, 0.01409969, 1.0]], ['2, k, 13', [0.07834531, -0.3223343, 1.0]], ['2, k, 14', [0.09974364, -0.6478651, 1.0]], ['2, k, 15', [0.05449466, -0.7236504, 1.0]], ['2, k, 16', [0.2399063, 0.01190181, 1.0]], ['2, k, 17', [0.2476666, -0.3620055, 1.0]], ['2, k, 18', [0.2375299, -0.6541778, 1.0]], ['2, k, 19', [0.2282216, -0.7211807, 1.0]], ['2, k, 20', [0.1701055, 0.5455859, 1.0]], ['2, k, 21', [0.1687205, 0.3498941, 1.0]], ['2, k, 22', [0.1555876, 0.3953015, 1.0]], ['2, k, 23', [0.1446918, 0.3443527, 1.0]], ['2, k, 24', [0.1297683, 0.3128638, 1.0]]]
[['2, k, 0', [0.1656746, 0.005941697, 1.0]], ['2, k, 1', [0.1674715, 0.3195107, 1.0]], ['2, k, 2', [0.1688319, 0.6199279, 1.0]], ['2, k, 3', [0.168127, 0.7599674, 1.0]], ['2, k, 4', [0.008442831, 0.5301267, 1.0]], ['2, k, 5', [0.006242827, 0.3967177, 1.0]], ['2, k, 6', [0.08829831, 0.3957126, 1.0]], ['2, k, 7', [0.1481307, 0.3855208, 1.0]], ['2, k, 8', [0.3219995, 0.5436199, 1.0]], ['2, k, 9', [0.2975252, 0.4066996, 1.0]], ['2, k, 10', [0.2209349, 0.3934498, 1.0]], ['2, k, 11', [0.1550576, 0.3852675, 1.0]], ['2, k, 12', [0.08294737, 0.007464769, 1.0]], ['2, k, 13', [0.08067872, -0.3431542, 1.0]], ['2, k, 14', [0.09984177, -0.6492553, 1.0]], ['2, k, 15', [0.05377062, -0.7258121, 1.0]], ['2, k, 16', [0.2438652, 0.003465082, 1.0]], ['2, k, 17', [0.2472587, -0.3627326, 1.0]], ['2, k, 18', [0.2367615, -0.6548954, 1.0]], ['2, k, 19', [0.2286608, -0.7222313, 1.0]], ['2, k, 20', [0.1689596, 0.5459846, 1.0]], ['2, k, 21', [0.1673678, 0.3858215, 1.0]], ['2, k, 22', [0.1668192, 0.427835, 1.0]], ['2, k, 23', [0.1425091, 0.3864656, 1.0]], ['2, k, 24', [0.1222454, 0.3602301, 1.0]]]
[['2, k, 0', [0.1661213, 0.003502348, 1.0]], ['2, k, 1', [0.1649849, 0.3204604, 1.0]], ['2, k, 2', [0.1538068, 0.6336347, 1.0]], ['2, k, 3', [0.1687486, 0.7609524, 1.0]], ['2, k, 4', [0.008466514, 0.5301657, 1.0]], ['2, k, 5', [0.03959461, 0.4275467, 1.0]], ['2, k, 6', [0.1156124, 0.4111909, 1.0]], ['2, k, 7', [0.1491941, 0.420926, 1.0]], ['2, k, 8', [0.3215397, 0.5424522, 1.0]], ['2, k, 9', [0.3036281, 0.4059507, 1.0]], ['2, k, 10', [0.2150961, 0.4041282, 1.0]], ['2, k, 11', [0.1563087, 0.4208904, 1.0]], ['2, k, 12', [0.08276567, 0.005298983, 1.0]], ['2, k, 13', [0.08080611, -0.3392163, 1.0]], ['2, k, 14', [0.1000808, -0.6491567, 1.0]], ['2, k, 15', [0.05523299, -0.7254687, 1.0]], ['2, k, 16', [0.2448393, 0.001039011, 1.0]], ['2, k, 17', [0.2471787, -0.3635686, 1.0]], ['2, k, 18', [0.2377903, -0.6562369, 1.0]], ['2, k, 19', [0.2283106, -0.7210103, 1.0]], ['2, k, 20', [0.1577521, 0.555508, 1.0]], ['2, k, 21', [0.1654652, 0.4239521, 1.0]], ['2, k, 22', [0.1283469, 0.447197, 1.0]], ['2, k, 23', [0.147406, 0.4297241, 1.0]], ['2, k, 24', [0.125891, 0.3899376, 1.0]]]
[['2, k, 0', [0.1664872, -7.800182e-05, 1.0]], ['2, k, 1', [0.1635772, 0.3292205, 1.0]], ['2, k, 2', [0.1554755, 0.6758279, 1.0]], ['2, k, 3', [0.1735947, 0.8042403, 1.0]], ['2, k, 4', [0.009187724, 0.5289489, 1.0]], ['2, k, 5', [0.007600444, 0.4413339, 1.0]], ['2, k, 6', [0.1185099, 0.4311432, 1.0]], ['2, k, 7', [0.1482539, 0.4532995, 1.0]], ['2, k, 8', [0.3195359, 0.5309322, 1.0]], ['2, k, 9', [0.3030033, 0.4076931, 1.0]], ['2, k, 10', [0.1933839, 0.4602732, 1.0]], ['2, k, 11', [0.1581409, 0.4596821, 1.0]], ['2, k, 12', [0.08235656, 0.001923937, 1.0]], ['2, k, 13', [0.08036006, -0.3435625, 1.0]], ['2, k, 14', [0.1002781, -0.6494205, 1.0]], ['2, k, 15', [0.05643117, -0.7252015, 1.0]], ['2, k, 16', [0.2458602, -0.00248273, 1.0]], ['2, k, 17', [0.2470851, -0.3635429, 1.0]], ['2, k, 18', [0.2377185, -0.6563764, 1.0]], ['2, k, 19', [0.2286349, -0.7212178, 1.0]], ['2, k, 20', [0.1573369, 0.5892835, 1.0]], ['2, k, 21', [0.1707241, 0.4617354, 1.0]], ['2, k, 22', [0.125875, 0.4720151, 1.0]], ['2, k, 23', [0.1477587, 0.4680693, 1.0]], ['2, k, 24', [0.1462008, 0.4158953, 1.0]]]
[['2, k, 0', [0.1669411, -0.004163, 1.0]], ['2, k, 1', [0.1640136, 0.3234385, 1.0]], ['2, k, 2', [0.160466, 0.6304055, 1.0]], ['2, k, 3', [0.1684898, 0.7748453, 1.0]], ['2, k, 4', [0.01347753, 0.5144285, 1.0]], ['2, k, 5', [0.01315325, 0.469031, 1.0]], ['2, k, 6', [0.1139402, 0.4872892, 1.0]], ['2, k, 7', [0.1502169, 0.4953572, 1.0]], ['2, k, 8', [0.3168026, 0.5154513, 1.0]], ['2, k, 9', [0.3007487, 0.4561872, 1.0]], ['2, k, 10', [0.2009689, 0.4731746, 1.0]], ['2, k, 11', [0.1592454, 0.4930173, 1.0]], ['2, k, 12', [0.08200604, -0.002574072, 1.0]], ['2, k, 13', [0.07996712, -0.3447065, 1.0]], ['2, k, 14', [0.1002364, -0.6500691, 1.0]], ['2, k, 15', [0.04360591, -0.722139, 1.0]], ['2, k, 16', [0.2469261, -0.006010047, 1.0]], ['2, k, 17', [0.2467433, -0.3632113, 1.0]], ['2, k, 18', [0.2363673, -0.6569738, 1.0]], ['2, k, 19', [0.2288863, -0.7225659, 1.0]], ['2, k, 20', [0.1608217, 0.5598817, 1.0]], ['2, k, 21', [0.1684657, 0.5045384, 1.0]], ['2, k, 22', [0.1289212, 0.5163304, 1.0]], ['2, k, 23', [0.1472987, 0.5025238, 1.0]], ['2, k, 24', [0.1169072, 0.483691, 1.0]]]
[['2, k, 0', [0.1662816, -0.00155532, 1.0]], ['2, k, 1', [0.166887, 0.3223549, 1.0]], ['2, k, 2', [0.1764617, 0.6245345, 1.0]], ['2, k, 3', [0.1710461, 0.7756807, 1.0]], ['2, k, 4', [0.01316366, 0.5146015, 1.0]], ['2, k, 5', [0.03159543, 0.5475092, 1.0]], ['2, k, 6', [0.1174377, 0.5834798, 1.0]], ['2, k, 7', [0.1553429, 0.604048, 1.0]], ['2, k, 8', [0.3097624, 0.4845713, 1.0]], ['2, k, 9', [0.3005127, 0.5318856, 1.0]], ['2, k, 10', [0.1978178, 0.577628, 1.0]], ['2, k, 11', [0.1632361, 0.6025608, 1.0]], ['2, k, 12', [0.07982995, 0.00163015, 1.0]], ['2, k, 13', [0.07996285, -0.3262808, 1.0]], ['2, k, 14', [0.1002427, -0.6500833, 1.0]], ['2, k, 15', [0.05266818, -0.7264923, 1.0]], ['2, k, 16', [0.2471636, -0.004444312, 1.0]], ['2, k, 17', [0.2463809, -0.3496022, 1.0]], ['2, k, 18', [0.2362126, -0.6571422, 1.0]], ['2, k, 19', [0.2289007, -0.7228026, 1.0]], ['2, k, 20', [0.1740952, 0.5524239, 1.0]], ['2, k, 21', [0.1724231, 0.6164175, 1.0]], ['2, k, 22', [0.1275162, 0.6252192, 1.0]], ['2, k, 23', [0.1507372, 0.6176439, 1.0]], ['2, k, 24', [0.1223613, 0.5797018, 1.0]]]
[['2, k, 0', [0.1615599, 0.05799573, 1.0]], ['2, k, 1', [0.1712548, 0.3726932, 1.0]], ['2, k, 2', [0.1796965, 0.6762099, 1.0]], ['2, k, 3', [0.172907, 0.8347943, 1.0]], ['2, k, 4', [0.06229414, 0.5553364, 1.0]], ['2, k, 5', [0.04219725, 0.6140491, 1.0]], ['2, k, 6', [0.1198463, 0.6805856, 1.0]], ['2, k, 7', [0.1574639, 0.7051833, 1.0]], ['2, k, 8', [0.3016684, 0.5313563, 1.0]], ['2, k, 9', [0.2826378, 0.5960727, 1.0]], ['2, k, 10', [0.1889984, 0.6857837, 1.0]], ['2, k, 11', [0.1682432, 0.7031015, 1.0]], ['2, k, 12', [0.07238135, 0.06394006, 1.0]], ['2, k, 13', [0.0801454, -0.3163761, 1.0]], ['2, k, 14', [0.1002964, -0.6502147, 1.0]], ['2, k, 15', [0.05166738, -0.7268174, 1.0]], ['2, k, 16', [0.2456805, 0.05024029, 1.0]], ['2, k, 17', [0.2464025, -0.3277822, 1.0]], ['2, k, 18', [0.2359231, -0.6570976, 1.0]], ['2, k, 19', [0.2145756, -0.7270843, 1.0]], ['2, k, 20', [0.1777942, 0.6019279, 1.0]], ['2, k, 21', [0.1710345, 0.7324032, 1.0]], ['2, k, 22', [0.1309028, 0.736419, 1.0]], ['2, k, 23', [0.1564318, 0.7348939, 1.0]], ['2, k, 24', [0.1494451, 0.663074, 1.0]]]
[['2, k, 0', [0.160718, 0.07965838, 1.0]], ['2, k, 1', [0.1707978, 0.3904416, 1.0]], ['2, k, 2', [0.1795612, 0.6905637, 1.0]], ['2, k, 3', [0.1727656, 0.8494577, 1.0]], ['2, k, 4', [-0.03068061, 0.5768704, 1.0]], ['2, k, 5', [0.04163253, 0.6223974, 1.0]], ['2, k, 6', [0.1241555, 0.6948137, 1.0]], ['2, k, 7', [0.1578177, 0.7327318, 1.0]], ['2, k, 8', [0.2995172, 0.5410444, 1.0]], ['2, k, 9', [0.2934768, 0.5986568, 1.0]], ['2, k, 10', [0.2019272, 0.7053275, 1.0]], ['2, k, 11', [0.1695533, 0.7320939, 1.0]], ['2, k, 12', [0.07306796, 0.08177764, 1.0]], ['2, k, 13', [0.07967504, -0.2999763, 1.0]], ['2, k, 14', [0.1011779, -0.6512949, 1.0]], ['2, k, 15', [0.05104697, -0.7268158, 1.0]], ['2, k, 16', [0.2430536, 0.0755098, 1.0]], ['2, k, 17', [0.2466078, -0.3044319, 1.0]], ['2, k, 18', [0.234163, -0.6561452, 1.0]], ['2, k, 19', [0.2178667, -0.7264248, 1.0]], ['2, k, 20', [0.177584, 0.6170872, 1.0]], ['2, k, 21', [0.175058, 0.7629596, 1.0]], ['2, k, 22', [0.128751, 0.7588923, 1.0]], ['2, k, 23', [0.1571327, 0.764956, 1.0]], ['2, k, 24', [0.1289805, 0.7087674, 1.0]]]
[['2, k, 0', [0.1611313, 0.08455615, 1.0]], ['2, k, 1', [0.170706, 0.3931822, 1.0]], ['2, k, 2', [0.1792127, 0.6917409, 1.0]], ['2, k, 3', [0.1724098, 0.8506659, 1.0]], ['2, k, 4', [-0.03090573, 0.5762126, 1.0]], ['2, k, 5', [0.02781197, 0.6327666, 1.0]], ['2, k, 6', [0.1367133, 0.7326905, 1.0]], ['2, k, 7', [0.1600161, 0.7654234, 1.0]], ['2, k, 8', [0.2988594, 0.5417354, 1.0]], ['2, k, 9', [0.2995562, 0.606783, 1.0]], ['2, k, 10', [0.2084245, 0.7140789, 1.0]], ['2, k, 11', [0.1698035, 0.763043, 1.0]], ['2, k, 12', [0.07333494, 0.0860941, 1.0]], ['2, k, 13', [0.07968369, -0.2958311, 1.0]], ['2, k, 14', [0.101116, -0.6513243, 1.0]], ['2, k, 15', [0.05208386, -0.7266164, 1.0]], ['2, k, 16', [0.2436872, 0.08060079, 1.0]], ['2, k, 17', [0.246502, -0.2995242, 1.0]], ['2, k, 18', [0.2338607, -0.6559325, 1.0]], ['2, k, 19', [0.2214441, -0.7269072, 1.0]], ['2, k, 20', [0.1772815, 0.6185909, 1.0]], ['2, k, 21', [0.1791269, 0.8008097, 1.0]], ['2, k, 22', [0.1311076, 0.7900769, 1.0]], ['2, k, 23', [0.1557979, 0.8003898, 1.0]], ['2, k, 24', [0.1293737, 0.7392881, 1.0]]]
[['2, k, 0', [0.1614248, 0.09234297, 1.0]], ['2, k, 1', [0.1706416, 0.3939514, 1.0]], ['2, k, 2', [0.1788962, 0.6903602, 1.0]], ['2, k, 3', [0.1720868, 0.8492573, 1.0]], ['2, k, 4', [-0.03105746, 0.5745884, 1.0]], ['2, k, 5', [0.02369491, 0.6467122, 1.0]], ['2, k, 6', [0.1337023, 0.7591106, 1.0]], ['2, k, 7', [0.16103, 0.7966591, 1.0]], ['2, k, 8', [0.3020062, 0.5346333, 1.0]], ['2, k, 9', [0.2996587, 0.6169764, 1.0]], ['2, k, 10', [0.2063469, 0.7425654, 1.0]], ['2, k, 11', [0.1721719, 0.7944615, 1.0]], ['2, k, 12', [0.07377443, 0.09284735, 1.0]], ['2, k, 13', [0.08042341, -0.2891823, 1.0]], ['2, k, 14', [0.101236, -0.6510673, 1.0]], ['2, k, 15', [0.05267942, -0.7266658, 1.0]], ['2, k, 16', [0.2438837, 0.08915415, 1.0]], ['2, k, 17', [0.2469542, -0.291398, 1.0]], ['2, k, 18', [0.2339181, -0.6553926, 1.0]], ['2, k, 19', [0.2228057, -0.7263608, 1.0]], ['2, k, 20', [0.1771355, 0.6181545, 1.0]], ['2, k, 21', [0.1787355, 0.827994, 1.0]], ['2, k, 22', [0.131379, 0.822382, 1.0]], ['2, k, 23', [0.1617822, 0.8284628, 1.0]], ['2, k, 24', [0.1327492, 0.7726531, 1.0]]]
[['2, k, 0', [0.1613991, 0.1034689, 1.0]], ['2, k, 1', [0.1708089, 0.3946125, 1.0]], ['2, k, 2', [0.1798871, 0.6839138, 1.0]], ['2, k, 3', [0.1731004, 0.8426656, 1.0]], ['2, k, 4', [-0.03071519, 0.5732362, 1.0]], ['2, k, 5', [0.02333776, 0.6585978, 1.0]], ['2, k, 6', [0.1189402, 0.7841847, 1.0]], ['2, k, 7', [0.1621467, 0.8279172, 1.0]], ['2, k, 8', [0.3075836, 0.5261185, 1.0]], ['2, k, 9', [0.3013869, 0.6329177, 1.0]], ['2, k, 10', [0.2052597, 0.7770464, 1.0]], ['2, k, 11', [0.1726339, 0.8238462, 1.0]], ['2, k, 12', [0.07392879, 0.1050536, 1.0]], ['2, k, 13', [0.08014953, -0.2772915, 1.0]], ['2, k, 14', [0.100285, -0.6373055, 1.0]], ['2, k, 15', [0.05221437, -0.7165874, 1.0]], ['2, k, 16', [0.2437486, 0.09875926, 1.0]], ['2, k, 17', [0.2471162, -0.2820845, 1.0]], ['2, k, 18', [0.2318766, -0.6547539, 1.0]], ['2, k, 19', [0.2240838, -0.7261356, 1.0]], ['2, k, 20', [0.1777235, 0.6150544, 1.0]], ['2, k, 21', [0.182286, 0.8657708, 1.0]], ['2, k, 22', [0.1344226, 0.858817, 1.0]], ['2, k, 23', [0.1602563, 0.8657892, 1.0]], ['2, k, 24', [0.1309148, 0.8014036, 1.0]]]
[['2, k, 0', [0.1614414, 0.1095772, 1.0]], ['2, k, 1', [0.1708541, 0.3967785, 1.0]], ['2, k, 2', [0.179823, 0.6833267, 1.0]], ['2, k, 3', [0.173035, 0.8420652, 1.0]], ['2, k, 4', [-0.03072388, 0.5732799, 1.0]], ['2, k, 5', [0.02644749, 0.6816607, 1.0]], ['2, k, 6', [0.1239235, 0.8008611, 1.0]], ['2, k, 7', [0.1644231, 0.8552586, 1.0]], ['2, k, 8', [0.313152, 0.5275376, 1.0]], ['2, k, 9', [0.3031888, 0.6508803, 1.0]], ['2, k, 10', [0.206462, 0.8011815, 1.0]], ['2, k, 11', [0.1720218, 0.8534822, 1.0]], ['2, k, 12', [0.07441264, 0.1091172, 1.0]], ['2, k, 13', [0.08051751, -0.2734023, 1.0]], ['2, k, 14', [0.1004039, -0.6521621, 1.0]], ['2, k, 15', [0.04802977, -0.7268574, 1.0]], ['2, k, 16', [0.2431885, 0.1071158, 1.0]], ['2, k, 17', [0.2467716, -0.2740914, 1.0]], ['2, k, 18', [0.2323745, -0.6546888, 1.0]], ['2, k, 19', [0.219082, -0.7253181, 1.0]], ['2, k, 20', [0.1777036, 0.6148168, 1.0]], ['2, k, 21', [0.1778606, 0.897217, 1.0]], ['2, k, 22', [0.1311733, 0.8759015, 1.0]], ['2, k, 23', [0.1582392, 0.9022233, 1.0]], ['2, k, 24', [0.1323538, 0.8263629, 1.0]]]
[['2, k, 0', [0.1607625, 0.1188427, 1.0]], ['2, k, 1', [0.1707269, 0.4006087, 1.0]], ['2, k, 2', [0.1798137, 0.6830589, 1.0]], ['2, k, 3', [0.1730254, 0.8417915, 1.0]], ['2, k, 4', [-0.03071981, 0.5734641, 1.0]], ['2, k, 5', [0.02630989, 0.6934639, 1.0]], ['2, k, 6', [0.1207751, 0.8183222, 1.0]], ['2, k, 7', [0.1669382, 0.8821247, 1.0]], ['2, k, 8', [0.3145129, 0.5294793, 1.0]], ['2, k, 9', [0.3033305, 0.661615, 1.0]], ['2, k, 10', [0.209631, 0.8219848, 1.0]], ['2, k, 11', [0.1755255, 0.8791748, 1.0]], ['2, k, 12', [0.07444897, 0.1175513, 1.0]], ['2, k, 13', [0.08033314, -0.265148, 1.0]], ['2, k, 14', [0.09975628, -0.6249874, 1.0]], ['2, k, 15', [0.05929756, -0.7094149, 1.0]], ['2, k, 16', [0.241876, 0.116632, 1.0]], ['2, k, 17', [0.2464045, -0.2651713, 1.0]], ['2, k, 18', [0.2326947, -0.6556433, 1.0]], ['2, k, 19', [0.2187124, -0.7263037, 1.0]], ['2, k, 20', [0.177701, 0.6147985, 1.0]], ['2, k, 21', [0.1920997, 0.9260998, 1.0]], ['2, k, 22', [0.1375954, 0.9059581, 1.0]], ['2, k, 23', [0.1602836, 0.9237044, 1.0]], ['2, k, 24', [0.1329062, 0.8515747, 1.0]]]
