[['2, k, 0', [-0.332658, -0.749341, 1.0]], ['2, k, 1', [-0.321762, -0.42462, 1.0]], ['2, k, 2', [-0.309377, -0.104936, 1.0]], ['2, k, 3', [-0.314422, 0.028235, 1.0]], ['2, k, 4', [-0.449563, -0.232507, 1.0]], ['2, k, 5', [-0.559243, -0.243352, 1.0]], ['2, k, 6', [-0.387686, -0.181669, 1.0]], ['2, k, 7', [-0.320502, -0.142729, 1.0]], ['2, k, 8', [-0.161606, -0.214187, 1.0]], ['2, k, 9', [-0.0388894, -0.216219, 1.0]], ['2, k, 10', [-0.12047, -0.164435, 1.0]], ['2, k, 11', [-0.074985, -0.135314, 1.0]], ['2, k, 12', [-0.393885, -0.743765, 1.0]], ['2, k, 13', [-0.367002, -1.05922, 1.0]], ['2, k, 14', [-0.33997, -1.46131, 1.0]], ['2, k, 15', [-0.30542, -1.51074, 1.0]], ['2, k, 16', [-0.262788, -0.735453, 1.0]], ['2, k, 17', [-0.199637, -1.0466, 1.0]], ['2, k, 18', [-0.225389, -1.45129, 1.0]], ['2, k, 19', [-0.258057, -1.50781, 1.0]], ['2, k, 20', [-0.312744, -0.184195, 1.0]], ['2, k, 21', [-0.245824, -0.139309, 1.0]], ['2, k, 22', [-0.318249, -0.137571, 1.0]], ['2, k, 23', [-0.00750409, -0.131609, 1.0]], ['2, k, 24', [0.00754852, -0.127407, 1.0]]]
[['2, k, 0', [-0.302581, -0.719775, 1.0]], ['2, k, 1', [-0.307568, -0.410888, 1.0]], ['2, k, 2', [-0.308925, -0.10531, 1.0]], ['2, k, 3', [-0.312843, 0.0270073, 1.0]], ['2, k, 4', [-0.446772, -0.232507, 1.0]], ['2, k, 5', [-0.562955, -0.251814, 1.0]], ['2, k, 6', [-0.466645, -0.182168, 1.0]], ['2, k, 7', [-0.469317, -0.151629, 1.0]], ['2, k, 8', [-0.158268, -0.212651, 1.0]], ['2, k, 9', [-0.0462579, -0.221009, 1.0]], ['2, k, 10', [-0.0684651, -0.173323, 1.0]], ['2, k, 11', [-0.0881337, -0.148204, 1.0]], ['2, k, 12', [-0.363337, -0.712333, 1.0]], ['2, k, 13', [-0.323437, -1.14602, 1.0]], ['2, k, 14', [-0.345374, -1.44627, 1.0]], ['2, k, 15', [-0.333235, -1.46737, 1.0]], ['2, k, 16', [-0.233805, -0.70741, 1.0]], ['2, k, 17', [-0.214151, -1.0236, 1.0]], ['2, k, 18', [-0.242553, -1.43494, 1.0]], ['2, k, 19', [-0.269874, -1.50488, 1.0]], ['2, k, 20', [-0.309766, -0.18206, 1.0]], ['2, k, 21', [-0.430801, -0.152548, 1.0]], ['2, k, 22', [-0.523756, -0.146992, 1.0]], ['2, k, 23', [-0.116576, -0.146678, 1.0]], ['2, k, 24', [-0.0447887, -0.14562, 1.0]]]
[['2, k, 0', [-0.302443, -0.719685, 1.0]], ['2, k, 1', [-0.307326, -0.410808, 1.0]], ['2, k, 2', [-0.308754, -0.105378, 1.0]], ['2, k, 3', [-0.312305, 0.0269264, 1.0]], ['2, k, 4', [-0.446594, -0.23272, 1.0]], ['2, k, 5', [-0.562864, -0.252145, 1.0]], ['2, k, 6', [-0.461271, -0.184865, 1.0]], ['2, k, 7', [-0.46272, -0.152032, 1.0]], ['2, k, 8', [-0.158039, -0.212572, 1.0]], ['2, k, 9', [-0.046455, -0.221631, 1.0]], ['2, k, 10', [-0.0636975, -0.173014, 1.0]], ['2, k, 11', [-0.0855214, -0.148129, 1.0]], ['2, k, 12', [-0.363212, -0.712106, 1.0]], ['2, k, 13', [-0.322368, -1.14783, 1.0]], ['2, k, 14', [-0.346979, -1.44686, 1.0]], ['2, k, 15', [-0.298398, -1.49906, 1.0]], ['2, k, 16', [-0.233597, -0.707518, 1.0]], ['2, k, 17', [-0.216865, -1.0254, 1.0]], ['2, k, 18', [-0.246239, -1.43534, 1.0]], ['2, k, 19', [-0.291066, -1.51351, 1.0]], ['2, k, 20', [-0.309525, -0.18202, 1.0]], ['2, k, 21', [-0.422149, -0.152822, 1.0]], ['2, k, 22', [-0.52164, -0.147819, 1.0]], ['2, k, 23', [-0.112192, -0.148857, 1.0]], ['2, k, 24', [-0.0453242, -0.146609, 1.0]]]
[['2, k, 0', [-0.302269, -0.719391, 1.0]], ['2, k, 1', [-0.30698, -0.410645, 1.0]], ['2, k, 2', [-0.308403, -0.10548, 1.0]], ['2, k, 3', [-0.311583, 0.026703, 1.0]], ['2, k, 4', [-0.446553, -0.232493, 1.0]], ['2, k, 5', [-0.562324, -0.252568, 1.0]], ['2, k, 6', [-0.459598, -0.185857, 1.0]], ['2, k, 7', [-0.457648, -0.152073, 1.0]], ['2, k, 8', [-0.157799, -0.212529, 1.0]], ['2, k, 9', [-0.0466506, -0.222278, 1.0]], ['2, k, 10', [-0.0590452, -0.173258, 1.0]], ['2, k, 11', [-0.0829163, -0.147945, 1.0]], ['2, k, 12', [-0.363062, -0.711259, 1.0]], ['2, k, 13', [-0.341387, -1.12539, 1.0]], ['2, k, 14', [-0.338641, -1.45467, 1.0]], ['2, k, 15', [-0.299186, -1.51507, 1.0]], ['2, k, 16', [-0.233397, -0.707594, 1.0]], ['2, k, 17', [-0.216467, -1.02423, 1.0]], ['2, k, 18', [-0.243022, -1.43643, 1.0]], ['2, k, 19', [-0.253018, -1.49921, 1.0]], ['2, k, 20', [-0.309016, -0.181972, 1.0]], ['2, k, 21', [-0.42075, -0.15353, 1.0]], ['2, k, 22', [-0.50427, -0.151578, 1.0]], ['2, k, 23', [-0.104619, -0.146435, 1.0]], ['2, k, 24', [-0.0439487, -0.145924, 1.0]]]
[['2, k, 0', [-0.30148, -0.719032, 1.0]], ['2, k, 1', [-0.305535, -0.41047, 1.0]], ['2, k, 2', [-0.306315, -0.105955, 1.0]], ['2, k, 3', [-0.311051, 0.0267379, 1.0]], ['2, k, 4', [-0.446327, -0.233715, 1.0]], ['2, k, 5', [-0.562108, -0.252562, 1.0]], ['2, k, 6', [-0.457413, -0.186715, 1.0]], ['2, k, 7', [-0.456432, -0.15235, 1.0]], ['2, k, 8', [-0.15766, -0.21252, 1.0]], ['2, k, 9', [-0.0467906, -0.222367, 1.0]], ['2, k, 10', [-0.0547738, -0.173118, 1.0]], ['2, k, 11', [-0.0833543, -0.147829, 1.0]], ['2, k, 12', [-0.362262, -0.710387, 1.0]], ['2, k, 13', [-0.341321, -1.12542, 1.0]], ['2, k, 14', [-0.336614, -1.458, 1.0]], ['2, k, 15', [-0.31146, -1.50747, 1.0]], ['2, k, 16', [-0.232522, -0.707824, 1.0]], ['2, k, 17', [-0.215865, -1.02348, 1.0]], ['2, k, 18', [-0.242112, -1.43769, 1.0]], ['2, k, 19', [-0.268604, -1.50656, 1.0]], ['2, k, 20', [-0.307041, -0.182072, 1.0]], ['2, k, 21', [-0.411487, -0.15376, 1.0]], ['2, k, 22', [-0.504538, -0.151434, 1.0]], ['2, k, 23', [-0.100204, -0.148826, 1.0]], ['2, k, 24', [-0.0460898, -0.144891, 1.0]]]
[['2, k, 0', [-0.301285, -0.718983, 1.0]], ['2, k, 1', [-0.305227, -0.410405, 1.0]], ['2, k, 2', [-0.30613, -0.105953, 1.0]], ['2, k, 3', [-0.310597, 0.0265286, 1.0]], ['2, k, 4', [-0.446367, -0.233338, 1.0]], ['2, k, 5', [-0.561486, -0.251952, 1.0]], ['2, k, 6', [-0.456605, -0.186745, 1.0]], ['2, k, 7', [-0.458021, -0.152539, 1.0]], ['2, k, 8', [-0.15747, -0.212793, 1.0]], ['2, k, 9', [-0.0468479, -0.222667, 1.0]], ['2, k, 10', [-0.0547595, -0.173172, 1.0]], ['2, k, 11', [-0.0851258, -0.147591, 1.0]], ['2, k, 12', [-0.362134, -0.710246, 1.0]], ['2, k, 13', [-0.316746, -1.14419, 1.0]], ['2, k, 14', [-0.35024, -1.44424, 1.0]], ['2, k, 15', [-0.318335, -1.50837, 1.0]], ['2, k, 16', [-0.232183, -0.708002, 1.0]], ['2, k, 17', [-0.214812, -1.02481, 1.0]], ['2, k, 18', [-0.241884, -1.43804, 1.0]], ['2, k, 19', [-0.266901, -1.50663, 1.0]], ['2, k, 20', [-0.306713, -0.182002, 1.0]], ['2, k, 21', [-0.425851, -0.153586, 1.0]], ['2, k, 22', [-0.509048, -0.150265, 1.0]], ['2, k, 23', [-0.107436, -0.148889, 1.0]], ['2, k, 24', [-0.0469575, -0.144668, 1.0]]]
[['2, k, 0', [-0.30092, -0.718734, 1.0]], ['2, k, 1', [-0.304967, -0.410286, 1.0]], ['2, k, 2', [-0.306081, -0.105965, 1.0]], ['2, k, 3', [-0.309202, 0.0263564, 1.0]], ['2, k, 4', [-0.445785, -0.233818, 1.0]], ['2, k, 5', [-0.561486, -0.252358, 1.0]], ['2, k, 6', [-0.427776, -0.191371, 1.0]], ['2, k, 7', [-0.412972, -0.153443, 1.0]], ['2, k, 8', [-0.157335, -0.212764, 1.0]], ['2, k, 9', [-0.0467982, -0.223042, 1.0]], ['2, k, 10', [-0.0550176, -0.173209, 1.0]], ['2, k, 11', [-0.0825484, -0.147836, 1.0]], ['2, k, 12', [-0.361834, -0.709861, 1.0]], ['2, k, 13', [-0.316873, -1.14545, 1.0]], ['2, k, 14', [-0.342038, -1.44537, 1.0]], ['2, k, 15', [-0.330917, -1.4646, 1.0]], ['2, k, 16', [-0.231779, -0.707995, 1.0]], ['2, k, 17', [-0.214777, -1.02602, 1.0]], ['2, k, 18', [-0.238556, -1.4385, 1.0]], ['2, k, 19', [-0.273396, -1.50635, 1.0]], ['2, k, 20', [-0.306565, -0.181964, 1.0]], ['2, k, 21', [-0.365535, -0.153018, 1.0]], ['2, k, 22', [-0.451215, -0.150855, 1.0]], ['2, k, 23', [-0.106193, -0.148835, 1.0]], ['2, k, 24', [-0.0471962, -0.145305, 1.0]]]
[['2, k, 0', [-0.300332, -0.71774, 1.0]], ['2, k, 1', [-0.304046, -0.409757, 1.0]], ['2, k, 2', [-0.304986, -0.105993, 1.0]], ['2, k, 3', [-0.308487, 0.0266668, 1.0]], ['2, k, 4', [-0.443705, -0.230868, 1.0]], ['2, k, 5', [-0.557627, -0.25091, 1.0]], ['2, k, 6', [-0.427728, -0.191471, 1.0]], ['2, k, 7', [-0.41084, -0.153104, 1.0]], ['2, k, 8', [-0.153311, -0.209918, 1.0]], ['2, k, 9', [-0.0138842, -0.249638, 1.0]], ['2, k, 10', [-0.0558612, -0.166351, 1.0]], ['2, k, 11', [-0.0792563, -0.148213, 1.0]], ['2, k, 12', [-0.361134, -0.707958, 1.0]], ['2, k, 13', [-0.316539, -1.1451, 1.0]], ['2, k, 14', [-0.342186, -1.4443, 1.0]], ['2, k, 15', [-0.311317, -1.50719, 1.0]], ['2, k, 16', [-0.231434, -0.707759, 1.0]], ['2, k, 17', [-0.214701, -1.02673, 1.0]], ['2, k, 18', [-0.238294, -1.4383, 1.0]], ['2, k, 19', [-0.273345, -1.5063, 1.0]], ['2, k, 20', [-0.305396, -0.181763, 1.0]], ['2, k, 21', [-0.362468, -0.152695, 1.0]], ['2, k, 22', [-0.450969, -0.150947, 1.0]], ['2, k, 23', [-0.109793, -0.147649, 1.0]], ['2, k, 24', [-0.0471167, -0.145293, 1.0]]]
[['2, k, 0', [-0.300171, -0.717558, 1.0]], ['2, k, 1', [-0.303531, -0.409584, 1.0]], ['2, k, 2', [-0.304049, -0.105988, 1.0]], ['2, k, 3', [-0.307663, 0.0269564, 1.0]], ['2, k, 4', [-0.443611, -0.230959, 1.0]], ['2, k, 5', [-0.556958, -0.249749, 1.0]], ['2, k, 6', [-0.427444, -0.19075, 1.0]], ['2, k, 7', [-0.408975, -0.154209, 1.0]], ['2, k, 8', [-0.151937, -0.210129, 1.0]], ['2, k, 9', [-0.0400981, -0.231102, 1.0]], ['2, k, 10', [-0.108852, -0.175439, 1.0]], ['2, k, 11', [-0.201266, -0.150643, 1.0]], ['2, k, 12', [-0.360981, -0.707556, 1.0]], ['2, k, 13', [-0.316064, -1.14621, 1.0]], ['2, k, 14', [-0.343594, -1.44498, 1.0]], ['2, k, 15', [-0.317874, -1.50798, 1.0]], ['2, k, 16', [-0.231308, -0.707769, 1.0]], ['2, k, 17', [-0.214383, -1.0277, 1.0]], ['2, k, 18', [-0.243552, -1.43817, 1.0]], ['2, k, 19', [-0.271182, -1.50556, 1.0]], ['2, k, 20', [-0.304555, -0.181643, 1.0]], ['2, k, 21', [-0.35775, -0.153646, 1.0]], ['2, k, 22', [-0.44133, -0.153288, 1.0]], ['2, k, 23', [-0.261123, -0.149969, 1.0]], ['2, k, 24', [-0.247946, -0.152191, 1.0]]]
[['2, k, 0', [-0.299808, -0.717354, 1.0]], ['2, k, 1', [-0.302936, -0.409373, 1.0]], ['2, k, 2', [-0.303465, -0.105885, 1.0]], ['2, k, 3', [-0.306509, 0.0272754, 1.0]], ['2, k, 4', [-0.443508, -0.230938, 1.0]], ['2, k, 5', [-0.551468, -0.252827, 1.0]], ['2, k, 6', [-0.393855, -0.196305, 1.0]], ['2, k, 7', [-0.364992, -0.15411, 1.0]], ['2, k, 8', [-0.152096, -0.210394, 1.0]], ['2, k, 9', [-0.0386868, -0.229995, 1.0]], ['2, k, 10', [-0.106712, -0.17586, 1.0]], ['2, k, 11', [-0.193314, -0.149953, 1.0]], ['2, k, 12', [-0.360632, -0.707172, 1.0]], ['2, k, 13', [-0.316761, -1.14721, 1.0]], ['2, k, 14', [-0.349611, -1.4448, 1.0]], ['2, k, 15', [-0.303801, -1.52994, 1.0]], ['2, k, 16', [-0.230844, -0.707847, 1.0]], ['2, k, 17', [-0.21396, -1.02867, 1.0]], ['2, k, 18', [-0.242709, -1.43849, 1.0]], ['2, k, 19', [-0.271514, -1.50619, 1.0]], ['2, k, 20', [-0.303875, -0.181457, 1.0]], ['2, k, 21', [-0.305177, -0.151106, 1.0]], ['2, k, 22', [-0.407754, -0.152054, 1.0]], ['2, k, 23', [-0.254875, -0.149806, 1.0]], ['2, k, 24', [-0.188535, -0.148288, 1.0]]]
[['2, k, 0', [-0.299272, -0.717292, 1.0]], ['2, k, 1', [-0.302749, -0.40933, 1.0]], ['2, k, 2', [-0.303478, -0.105877, 1.0]], ['2, k, 3', [-0.305489, 0.0277331, 1.0]], ['2, k, 4', [-0.443468, -0.230888, 1.0]], ['2, k, 5', [-0.545569, -0.252342, 1.0]], ['2, k, 6', [-0.388328, -0.195058, 1.0]], ['2, k, 7', [-0.393535, -0.153821, 1.0]], ['2, k, 8', [-0.152189, -0.210485, 1.0]], ['2, k, 9', [-0.0304019, -0.233623, 1.0]], ['2, k, 10', [-0.101478, -0.178914, 1.0]], ['2, k, 11', [-0.190144, -0.150393, 1.0]], ['2, k, 12', [-0.360274, -0.707043, 1.0]], ['2, k, 13', [-0.340122, -1.1263, 1.0]], ['2, k, 14', [-0.339406, -1.46, 1.0]], ['2, k, 15', [-0.308624, -1.52333, 1.0]], ['2, k, 16', [-0.230133, -0.708052, 1.0]], ['2, k, 17', [-0.21398, -1.02805, 1.0]], ['2, k, 18', [-0.240464, -1.43965, 1.0]], ['2, k, 19', [-0.282903, -1.51853, 1.0]], ['2, k, 20', [-0.303837, -0.181423, 1.0]], ['2, k, 21', [-0.341911, -0.15153, 1.0]], ['2, k, 22', [-0.434191, -0.152788, 1.0]], ['2, k, 23', [-0.250374, -0.150861, 1.0]], ['2, k, 24', [-0.209136, -0.148583, 1.0]]]
[['2, k, 0', [-0.298561, -0.717005, 1.0]], ['2, k, 1', [-0.302631, -0.409224, 1.0]], ['2, k, 2', [-0.303626, -0.105822, 1.0]], ['2, k, 3', [-0.304806, 0.0280757, 1.0]], ['2, k, 4', [-0.443353, -0.230806, 1.0]], ['2, k, 5', [-0.544254, -0.249537, 1.0]], ['2, k, 6', [-0.386489, -0.193417, 1.0]], ['2, k, 7', [-0.374652, -0.154479, 1.0]], ['2, k, 8', [-0.150827, -0.211207, 1.0]], ['2, k, 9', [-0.112451, -0.207248, 1.0]], ['2, k, 10', [-0.159703, -0.163886, 1.0]], ['2, k, 11', [-0.190373, -0.150092, 1.0]], ['2, k, 12', [-0.359558, -0.706637, 1.0]], ['2, k, 13', [-0.339571, -1.12746, 1.0]], ['2, k, 14', [-0.325854, -1.45643, 1.0]], ['2, k, 15', [-0.313157, -1.50521, 1.0]], ['2, k, 16', [-0.229296, -0.707999, 1.0]], ['2, k, 17', [-0.214389, -1.02739, 1.0]], ['2, k, 18', [-0.240094, -1.4404, 1.0]], ['2, k, 19', [-0.280954, -1.51485, 1.0]], ['2, k, 20', [-0.303888, -0.181354, 1.0]], ['2, k, 21', [-0.327796, -0.153525, 1.0]], ['2, k, 22', [-0.420482, -0.152155, 1.0]], ['2, k, 23', [-0.243083, -0.148394, 1.0]], ['2, k, 24', [-0.139517, -0.147867, 1.0]]]
[['2, k, 0', [-0.297945, -0.71666, 1.0]], ['2, k, 1', [-0.302126, -0.409012, 1.0]], ['2, k, 2', [-0.303444, -0.105789, 1.0]], ['2, k, 3', [-0.30372, 0.0280328, 1.0]], ['2, k, 4', [-0.439955, -0.230484, 1.0]], ['2, k, 5', [-0.539238, -0.252901, 1.0]], ['2, k, 6', [-0.389486, -0.19313, 1.0]], ['2, k, 7', [-0.468281, -0.152557, 1.0]], ['2, k, 8', [-0.149528, -0.211431, 1.0]], ['2, k, 9', [-0.110407, -0.208937, 1.0]], ['2, k, 10', [-0.154575, -0.16407, 1.0]], ['2, k, 11', [-0.189098, -0.149717, 1.0]], ['2, k, 12', [-0.358946, -0.706216, 1.0]], ['2, k, 13', [-0.340236, -1.1265, 1.0]], ['2, k, 14', [-0.331059, -1.45763, 1.0]], ['2, k, 15', [-0.313195, -1.50634, 1.0]], ['2, k, 16', [-0.228668, -0.707807, 1.0]], ['2, k, 17', [-0.214371, -1.02656, 1.0]], ['2, k, 18', [-0.239316, -1.44089, 1.0]], ['2, k, 19', [-0.279677, -1.50961, 1.0]], ['2, k, 20', [-0.303601, -0.181259, 1.0]], ['2, k, 21', [-0.520721, -0.150972, 1.0]], ['2, k, 22', [-0.537971, -0.145068, 1.0]], ['2, k, 23', [-0.236949, -0.148288, 1.0]], ['2, k, 24', [-0.191585, -0.147835, 1.0]]]
[['2, k, 0', [-0.297123, -0.71633, 1.0]], ['2, k, 1', [-0.301885, -0.40885, 1.0]], ['2, k, 2', [-0.303475, -0.105749, 1.0]], ['2, k, 3', [-0.302763, 0.0279865, 1.0]], ['2, k, 4', [-0.439969, -0.230481, 1.0]], ['2, k, 5', [-0.518116, -0.247792, 1.0]], ['2, k, 6', [-0.516034, -0.185302, 1.0]], ['2, k, 7', [-0.514236, -0.150277, 1.0]], ['2, k, 8', [-0.1477, -0.211305, 1.0]], ['2, k, 9', [-0.109333, -0.209503, 1.0]], ['2, k, 10', [-0.154329, -0.164502, 1.0]], ['2, k, 11', [-0.188844, -0.149467, 1.0]], ['2, k, 12', [-0.358115, -0.705794, 1.0]], ['2, k, 13', [-0.322134, -1.14391, 1.0]], ['2, k, 14', [-0.341363, -1.44531, 1.0]], ['2, k, 15', [-0.312941, -1.50833, 1.0]], ['2, k, 16', [-0.227887, -0.707684, 1.0]], ['2, k, 17', [-0.214532, -1.02733, 1.0]], ['2, k, 18', [-0.238881, -1.44093, 1.0]], ['2, k, 19', [-0.276961, -1.5086, 1.0]], ['2, k, 20', [-0.30359, -0.181196, 1.0]], ['2, k, 21', [-0.543165, -0.158983, 1.0]], ['2, k, 22', [-0.579631, -0.149342, 1.0]], ['2, k, 23', [-0.235111, -0.151024, 1.0]], ['2, k, 24', [-0.224059, -0.147655, 1.0]]]
[['2, k, 0', [-0.29695, -0.716138, 1.0]], ['2, k, 1', [-0.301638, -0.408602, 1.0]], ['2, k, 2', [-0.303325, -0.105545, 1.0]], ['2, k, 3', [-0.301691, 0.0278218, 1.0]], ['2, k, 4', [-0.439665, -0.230259, 1.0]], ['2, k, 5', [-0.51648, -0.247449, 1.0]], ['2, k, 6', [-0.414037, -0.18272, 1.0]], ['2, k, 7', [-0.481649, -0.152464, 1.0]], ['2, k, 8', [-0.148194, -0.211701, 1.0]], ['2, k, 9', [-0.110999, -0.209386, 1.0]], ['2, k, 10', [-0.158679, -0.164321, 1.0]], ['2, k, 11', [-0.194752, -0.150072, 1.0]], ['2, k, 12', [-0.358012, -0.705662, 1.0]], ['2, k, 13', [-0.322013, -1.14479, 1.0]], ['2, k, 14', [-0.340699, -1.4454, 1.0]], ['2, k, 15', [-0.311373, -1.50966, 1.0]], ['2, k, 16', [-0.227642, -0.707469, 1.0]], ['2, k, 17', [-0.218687, -1.02825, 1.0]], ['2, k, 18', [-0.235677, -1.44135, 1.0]], ['2, k, 19', [-0.230957, -1.50977, 1.0]], ['2, k, 20', [-0.303383, -0.180937, 1.0]], ['2, k, 21', [-0.538427, -0.144688, 1.0]], ['2, k, 22', [-0.513487, -0.144868, 1.0]], ['2, k, 23', [-0.24207, -0.148496, 1.0]], ['2, k, 24', [-0.134759, -0.146158, 1.0]]]
[['2, k, 0', [-0.296887, -0.716185, 1.0]], ['2, k, 1', [-0.301625, -0.408589, 1.0]], ['2, k, 2', [-0.303392, -0.105461, 1.0]], ['2, k, 3', [-0.300733, 0.0275726, 1.0]], ['2, k, 4', [-0.439307, -0.230231, 1.0]], ['2, k, 5', [-0.507668, -0.244536, 1.0]], ['2, k, 6', [-0.519357, -0.187863, 1.0]], ['2, k, 7', [-0.532638, -0.146315, 1.0]], ['2, k, 8', [-0.148581, -0.212243, 1.0]], ['2, k, 9', [-0.11166, -0.208103, 1.0]], ['2, k, 10', [-0.159392, -0.164085, 1.0]], ['2, k, 11', [-0.200044, -0.149869, 1.0]], ['2, k, 12', [-0.357969, -0.705605, 1.0]], ['2, k, 13', [-0.321492, -1.14567, 1.0]], ['2, k, 14', [-0.337461, -1.44618, 1.0]], ['2, k, 15', [-0.294927, -1.51646, 1.0]], ['2, k, 16', [-0.227521, -0.708039, 1.0]], ['2, k, 17', [-0.222499, -1.02955, 1.0]], ['2, k, 18', [-0.235645, -1.44192, 1.0]], ['2, k, 19', [-0.247152, -1.50315, 1.0]], ['2, k, 20', [-0.303412, -0.180857, 1.0]], ['2, k, 21', [-0.550874, -0.145319, 1.0]], ['2, k, 22', [-0.588357, -0.136044, 1.0]], ['2, k, 23', [-0.251581, -0.14813, 1.0]], ['2, k, 24', [-0.21632, -0.147657, 1.0]]]
[['2, k, 0', [-0.296731, -0.716468, 1.0]], ['2, k, 1', [-0.301517, -0.408611, 1.0]], ['2, k, 2', [-0.30333, -0.105367, 1.0]], ['2, k, 3', [-0.299701, 0.0276593, 1.0]], ['2, k, 4', [-0.439108, -0.230055, 1.0]], ['2, k, 5', [-0.496533, -0.23316, 1.0]], ['2, k, 6', [-0.520744, -0.188997, 1.0]], ['2, k, 7', [-0.527363, -0.152435, 1.0]], ['2, k, 8', [-0.148958, -0.212675, 1.0]], ['2, k, 9', [-0.109508, -0.20831, 1.0]], ['2, k, 10', [-0.158018, -0.164905, 1.0]], ['2, k, 11', [-0.199757, -0.14936, 1.0]], ['2, k, 12', [-0.357826, -0.705835, 1.0]], ['2, k, 13', [-0.3215, -1.14666, 1.0]], ['2, k, 14', [-0.335263, -1.4469, 1.0]], ['2, k, 15', [-0.30496, -1.52464, 1.0]], ['2, k, 16', [-0.227245, -0.708845, 1.0]], ['2, k, 17', [-0.221699, -1.03104, 1.0]], ['2, k, 18', [-0.235989, -1.4427, 1.0]], ['2, k, 19', [-0.282859, -1.50933, 1.0]], ['2, k, 20', [-0.303331, -0.180781, 1.0]], ['2, k, 21', [-0.541566, -0.151082, 1.0]], ['2, k, 22', [-0.570968, -0.159383, 1.0]], ['2, k, 23', [-0.256055, -0.149831, 1.0]], ['2, k, 24', [-0.197668, -0.147905, 1.0]]]
[['2, k, 0', [-0.296712, -0.716531, 1.0]], ['2, k, 1', [-0.301456, -0.408563, 1.0]], ['2, k, 2', [-0.303253, -0.105181, 1.0]], ['2, k, 3', [-0.298324, 0.0274666, 1.0]], ['2, k, 4', [-0.431336, -0.224841, 1.0]], ['2, k, 5', [-0.493412, -0.231936, 1.0]], ['2, k, 6', [-0.51975, -0.18854, 1.0]], ['2, k, 7', [-0.517831, -0.154485, 1.0]], ['2, k, 8', [-0.145506, -0.216217, 1.0]], ['2, k, 9', [0.00776117, -0.241297, 1.0]], ['2, k, 10', [0.120204, -0.177912, 1.0]], ['2, k, 11', [0.184076, -0.13306, 1.0]], ['2, k, 12', [-0.357804, -0.705808, 1.0]], ['2, k, 13', [-0.321704, -1.14725, 1.0]], ['2, k, 14', [-0.341277, -1.51328, 1.0]], ['2, k, 15', [-0.384535, -1.50957, 1.0]], ['2, k, 16', [-0.227338, -0.709244, 1.0]], ['2, k, 17', [-0.223701, -1.03225, 1.0]], ['2, k, 18', [-0.237278, -1.44461, 1.0]], ['2, k, 19', [-0.278569, -1.50439, 1.0]], ['2, k, 20', [-0.303242, -0.180616, 1.0]], ['2, k, 21', [-0.521968, -0.153137, 1.0]], ['2, k, 22', [-0.554265, -0.185161, 1.0]], ['2, k, 23', [0.219973, -0.127453, 1.0]], ['2, k, 24', [0.216425, -0.112446, 1.0]]]
[['2, k, 0', [-0.296685, -0.716445, 1.0]], ['2, k, 1', [-0.301388, -0.408299, 1.0]], ['2, k, 2', [-0.303263, -0.104676, 1.0]], ['2, k, 3', [-0.297514, 0.0275169, 1.0]], ['2, k, 4', [-0.426017, -0.219488, 1.0]], ['2, k, 5', [-0.497857, -0.247116, 1.0]], ['2, k, 6', [-0.50658, -0.187992, 1.0]], ['2, k, 7', [-0.49766, -0.155909, 1.0]], ['2, k, 8', [-0.14383, -0.218168, 1.0]], ['2, k, 9', [0.00710573, -0.230604, 1.0]], ['2, k, 10', [-0.145721, -0.199675, 1.0]], ['2, k, 11', [-0.22397, -0.151603, 1.0]], ['2, k, 12', [-0.35767, -0.705606, 1.0]], ['2, k, 13', [-0.321433, -1.14765, 1.0]], ['2, k, 14', [-0.339638, -1.44825, 1.0]], ['2, k, 15', [-0.316508, -1.46856, 1.0]], ['2, k, 16', [-0.227507, -0.709206, 1.0]], ['2, k, 17', [-0.222918, -1.03279, 1.0]], ['2, k, 18', [-0.238463, -1.44494, 1.0]], ['2, k, 19', [-0.279155, -1.50467, 1.0]], ['2, k, 20', [-0.303212, -0.180157, 1.0]], ['2, k, 21', [-0.498757, -0.153017, 1.0]], ['2, k, 22', [-0.542091, -0.148323, 1.0]], ['2, k, 23', [-0.287355, -0.152528, 1.0]], ['2, k, 24', [-0.254214, -0.1521, 1.0]]]
