[['2, k, 0', [-7.47697, 92.62759, 1.0]], ['2, k, 1', [-5.8700947423552154, 126.15321687119254, 1.0]], ['2, k, 2', [-4.6289798593102, 151.31363094014597, 1.0]], ['2, k, 3', [-4.27367279697897, 158.41594066722814, 1.0]], ['2, k, 4', [14.362701140263567, 149.81006085750892, 1.0]], ['2, k, 5', [35.609698749040604, 136.45454090155377, 1.0]], ['2, k, 6', [50.425281580684086, 153.35393130064074, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.339699741234, 149.79308863384, 1.0]], ['2, k, 9', [-42.02129180352946, 130.56545846065862, 1.0]], ['2, k, 10', [-61.50221135593231, 142.2119403096488, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.566922336494951, 92.05330828827525, 1.0]], ['2, k, 13', [0.603543155774062, 51.16611135806776, 1.0]], ['2, k, 14', [-0.011659074274189551, 12.87608676654559, 1.0]], ['2, k, 15', [0.24539091500115878, 4.345669524029569, 1.0]], ['2, k, 16', [-16.241798073915298, 92.80345689345434, 1.0]], ['2, k, 17', [-20.787029252918998, 49.48588976725491, 1.0]], ['2, k, 18', [-27.31055595876221, 11.618672445586647, 1.0]], ['2, k, 19', [-29.506903013100757, 3.9259291349595564, 1.0]], ['2, k, 20', [-4.6289798593102, 151.31363094014597, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.474172, 92.94892999999999, 1.0]], ['2, k, 1', [-2.066299189874756, 126.26479085218786, 1.0]], ['2, k, 2', [0.6509774690326828, 151.21254345104316, 1.0]], ['2, k, 3', [1.438588928090518, 158.24535824758635, 1.0]], ['2, k, 4', [19.972618471984887, 150.00767698391596, 1.0]], ['2, k, 5', [40.204956549411335, 135.20519010383455, 1.0]], ['2, k, 6', [56.576346394796715, 148.9296891870718, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.61891037308599, 149.45569202866415, 1.0]], ['2, k, 9', [-37.46413342514285, 133.22104520067134, 1.0]], ['2, k, 10', [-55.03530278366192, 145.12050865399902, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.467894191410955, 91.84547320505479, 1.0]], ['2, k, 13', [1.692485151719669, 51.60678985383224, 1.0]], ['2, k, 14', [0.7853302303174358, 12.563404817020206, 1.0]], ['2, k, 15', [0.9899832961826749, 4.359281354499604, 1.0]], ['2, k, 16', [-14.366043767121699, 93.62203267222279, 1.0]], ['2, k, 17', [-27.501496276756683, 55.8130465611368, 1.0]], ['2, k, 18', [-36.02095763405395, 14.884573058845355, 1.0]], ['2, k, 19', [-38.59527317291983, 7.706715724433078, 1.0]], ['2, k, 20', [0.6509774690326828, 151.21254345104316, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.068099999999999, 93.03018200000001, 1.0]], ['2, k, 1', [-1.4737532566088563, 126.26816455846586, 1.0]], ['2, k, 2', [1.396646094295147, 151.15284213109405, 1.0]], ['2, k, 3', [2.228966327338437, 158.1676192589608, 1.0]], ['2, k, 4', [20.54414017064128, 150.0012089402229, 1.0]], ['2, k, 5', [40.87409511705049, 134.96991469480136, 1.0]], ['2, k, 6', [58.15827766726071, 149.18458473512044, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.856481809009047, 149.36100410972145, 1.0]], ['2, k, 9', [-36.79699299984262, 133.4182343117905, 1.0]], ['2, k, 10', [-54.27067061952839, 145.5137589560933, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.9036287355746424, 91.84300429110797, 1.0]], ['2, k, 13', [2.0354585138505934, 51.7694170866027, 1.0]], ['2, k, 14', [1.1191217792572523, 12.540531638441081, 1.0]], ['2, k, 15', [1.3230411963265365, 4.377106754924554, 1.0]], ['2, k, 16', [-13.964275923510618, 93.79146631475191, 1.0]], ['2, k, 17', [-28.133186401411862, 57.514064132958, 1.0]], ['2, k, 18', [-35.32149829435221, 15.555982333121612, 1.0]], ['2, k, 19', [-37.85268341140778, 8.36730555361676, 1.0]], ['2, k, 20', [1.396646094295147, 151.15284213109405, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.651148, 93.13605600000001, 1.0]], ['2, k, 1', [-0.862137953086819, 126.28224145274359, 1.0]], ['2, k, 2', [2.1684917724672474, 151.0905410966222, 1.0]], ['2, k, 3', [3.0476600008232024, 158.08266294680928, 1.0]], ['2, k, 4', [21.31076493673236, 149.9785207534953, 1.0]], ['2, k, 5', [41.60588076160419, 134.82490306475853, 1.0]], ['2, k, 6', [59.320530772269926, 149.09577077299474, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.2134166865726, 149.28337177144599, 1.0]], ['2, k, 9', [-36.15040006630942, 133.6430881299664, 1.0]], ['2, k, 10', [-53.54875280144381, 145.86971879035818, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.36189345294146, 91.84486796690777, 1.0]], ['2, k, 13', [2.400426797623947, 51.92991363872182, 1.0]], ['2, k, 14', [1.4778172052981933, 12.472397335824262, 1.0]], ['2, k, 15', [1.6707179603166173, 4.291205556531574, 1.0]], ['2, k, 16', [-13.522952515566981, 94.00124900600774, 1.0]], ['2, k, 17', [-29.0450390356335, 59.47554226702649, 1.0]], ['2, k, 18', [-33.476816058704514, 16.83617897708713, 1.0]], ['2, k, 19', [-35.94233543248083, 9.434809672023675, 1.0]], ['2, k, 20', [2.1684917724672474, 151.0905410966222, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.262344, 93.23229599999999, 1.0]], ['2, k, 1', [-0.27797456312702407, 126.25175379380113, 1.0]], ['2, k, 2', [2.9096643479544926, 150.95927262510048, 1.0]], ['2, k, 3', [3.834320114465133, 157.92113086310815, 1.0]], ['2, k, 4', [22.113022511937544, 149.87958324785922, 1.0]], ['2, k, 5', [42.349662053055155, 134.6116784985612, 1.0]], ['2, k, 6', [60.37025362772957, 148.81175798847366, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-16.31311092460493, 149.12013821245017, 1.0]], ['2, k, 9', [-35.39476471027787, 133.83238470753412, 1.0]], ['2, k, 10', [-52.810791281554415, 146.04356108375234, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.811443779617433, 91.81429353394446, 1.0]], ['2, k, 13', [2.747451216913702, 52.066078852126715, 1.0]], ['2, k, 14', [1.8203394372907757, 12.368932750072595, 1.0]], ['2, k, 15', [2.0147608424696997, 4.197902978068301, 1.0]], ['2, k, 16', [-13.14181888208378, 94.22343237185677, 1.0]], ['2, k, 17', [-30.349343409604657, 61.893079568299115, 1.0]], ['2, k, 18', [-31.215216324853408, 19.195702911287903, 1.0]], ['2, k, 19', [-33.52813412556291, 11.633643109937815, 1.0]], ['2, k, 20', [2.9096643479544926, 150.95927262510048, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.8573720000000002, 93.35399599999998, 1.0]], ['2, k, 1', [0.3294307142259023, 126.23693909088865, 1.0]], ['2, k, 2', [3.677049022298513, 150.84462008840677, 1.0]], ['2, k, 3', [4.648065837191904, 157.77814996637676, 1.0]], ['2, k, 4', [22.84950693859706, 149.7839506667508, 1.0]], ['2, k, 5', [43.056635673029135, 134.35804919113363, 1.0]], ['2, k, 6', [61.294240910407055, 148.4707553975429, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.585880018664465, 148.9609490986243, 1.0]], ['2, k, 9', [-34.81091509458981, 134.08222222306358, 1.0]], ['2, k, 10', [-52.2335101738601, 146.37841063347074, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.249140511902414, 91.79912324499024, 1.0]], ['2, k, 13', [3.065491870463271, 52.149787611349836, 1.0]], ['2, k, 14', [2.1322980072960735, 12.201676029329043, 1.0]], ['2, k, 15', [2.3340134024601866, 4.026120764005428, 1.0]], ['2, k, 16', [-12.71485711436679, 94.48863179239876, 1.0]], ['2, k, 17', [-31.604733449676953, 64.40042574580335, 1.0]], ['2, k, 18', [-29.294792704524678, 22.182270950625323, 1.0]], ['2, k, 19', [-31.323967286378107, 14.660541865296091, 1.0]], ['2, k, 20', [3.677049022298513, 150.84462008840677, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.486996, 93.52131399999999, 1.0]], ['2, k, 1', [0.9106422281326716, 126.27335528250714, 1.0]], ['2, k, 2', [4.429557498120802, 150.77811601434175, 1.0]], ['2, k, 3', [5.451079016408505, 157.68073620470003, 1.0]], ['2, k, 4', [23.782041831330247, 149.74682313722627, 1.0]], ['2, k, 5', [43.917256207160065, 134.21573082693274, 1.0]], ['2, k, 6', [62.12854933080666, 148.0632191735528, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.094098147768987, 148.86212656252658, 1.0]], ['2, k, 9', [-34.35379427811178, 134.40207680782777, 1.0]], ['2, k, 10', [-51.73610216092143, 146.7933006773915, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.631459895613217, 91.8321831631598, 1.0]], ['2, k, 13', [3.321593556545163, 52.207170016692665, 1.0]], ['2, k, 14', [2.378532666169502, 12.065227149420636, 1.0]], ['2, k, 15', [2.604050389602326, 3.8923497044285735, 1.0]], ['2, k, 16', [-12.301567870584146, 94.81503937372521, 1.0]], ['2, k, 17', [-32.921541119516995, 67.10545541650205, 1.0]], ['2, k, 18', [-27.81581543137488, 25.94175221053645, 1.0]], ['2, k, 19', [-29.530188790963336, 18.358811178927994, 1.0]], ['2, k, 20', [4.429557498120802, 150.77811601434175, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.177514, 93.680204, 1.0]], ['2, k, 1', [1.4296398094007112, 126.29512178865158, 1.0]], ['2, k, 2', [5.119428391678118, 150.67817955453538, 1.0]], ['2, k, 3', [6.190608292786537, 157.54255805433561, 1.0]], ['2, k, 4', [24.681114648324172, 149.6939612242065, 1.0]], ['2, k, 5', [44.61577789819788, 134.15761357559666, 1.0]], ['2, k, 6', [62.24058937814985, 147.32908275400402, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.58470619242381, 148.70953358273843, 1.0]], ['2, k, 9', [-33.95197977600027, 134.6655770094906, 1.0]], ['2, k, 10', [-51.33545528423501, 147.04337281451794, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.957868301170247, 91.86827418522239, 1.0]], ['2, k, 13', [3.5197468406088115, 52.272047775320296, 1.0]], ['2, k, 14', [2.5734865319942912, 12.01840254828442, 1.0]], ['2, k, 15', [2.8194117167934354, 3.8308506271007943, 1.0]], ['2, k, 16', [-11.974203081900912, 95.12457109840044, 1.0]], ['2, k, 17', [-34.34334467203147, 70.02110614600471, 1.0]], ['2, k, 18', [-26.822445320307544, 30.023449587243896, 1.0]], ['2, k, 19', [-28.123480172717723, 22.52107244892492, 1.0]], ['2, k, 20', [5.119428391678118, 150.67817955453538, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.9475799999999994, 93.870626, 1.0]], ['2, k, 1', [1.8688333468764018, 126.36724368697449, 1.0]], ['2, k, 2', [5.716957181610115, 150.65625913294764, 1.0]], ['2, k, 3', [6.8322201602493235, 157.49232319986814, 1.0]], ['2, k, 4', [25.34365655835902, 149.74148976442677, 1.0]], ['2, k, 5', [45.1493696264165, 134.08424108022132, 1.0]], ['2, k, 6', [62.69678635662248, 146.97657216114956, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.109498431764802, 148.6321213876729, 1.0]], ['2, k, 9', [-33.65847027379172, 135.02723163281757, 1.0]], ['2, k, 10', [-50.997438625089245, 147.3752350924811, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.194172067953489, 91.9346318048596, 1.0]], ['2, k, 13', [3.6226830920432413, 52.34425519830676, 1.0]], ['2, k, 14', [2.6782973061168263, 11.954221285554205, 1.0]], ['2, k, 15', [2.93893858785068, 3.8538030360637823, 1.0]], ['2, k, 16', [-11.74868485930704, 95.46424469575379, 1.0]], ['2, k, 17', [-35.8918781438163, 73.10450767752084, 1.0]], ['2, k, 18', [-26.30138509366308, 34.36012914261947, 1.0]], ['2, k, 19', [-27.098614802671335, 27.211622130586658, 1.0]], ['2, k, 20', [5.716957181610115, 150.65625913294764, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.7848059999999997, 94.085398, 1.0]], ['2, k, 1', [2.229151575345356, 126.46068692049109, 1.0]], ['2, k, 2', [6.226953288729696, 150.65092341565935, 1.0]], ['2, k, 3', [7.382457782329689, 157.45709300498484, 1.0]], ['2, k, 4', [25.890229019954297, 149.79610435182565, 1.0]], ['2, k, 5', [45.580786866829264, 134.0597857912863, 1.0]], ['2, k, 6', [63.03920132906577, 146.67782911180987, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.928737278142066, 148.5645142985358, 1.0]], ['2, k, 9', [-33.51339738829505, 135.45920034354327, 1.0]], ['2, k, 10', [-51.13301878317988, 148.10822969233107, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.36155058596003, 92.02925179916556, 1.0]], ['2, k, 13', [3.6579204447085654, 52.43778315250888, 1.0]], ['2, k, 14', [2.7251715440663338, 11.914196766901796, 1.0]], ['2, k, 15', [2.987437847476638, 3.8818466528141684, 1.0]], ['2, k, 16', [-11.611851781433739, 95.83126888270846, 1.0]], ['2, k, 17', [-37.52790592884699, 76.48715220388353, 1.0]], ['2, k, 18', [-26.150831410991415, 38.685814326160965, 1.0]], ['2, k, 19', [-26.442456188879333, 31.759600343742104, 1.0]], ['2, k, 20', [6.226953288729696, 150.65092341565935, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.6899260000000003, 94.27100600000001, 1.0]], ['2, k, 1', [2.5229609918408493, 126.511634239876, 1.0]], ['2, k, 2', [6.6764233908721975, 150.5787621016437, 1.0]], ['2, k, 3', [7.876658165134806, 157.34536001835474, 1.0]], ['2, k, 4', [26.300416683871603, 149.79963431677604, 1.0]], ['2, k, 5', [45.913580664413765, 133.95990180118673, 1.0]], ['2, k, 6', [63.329081937899815, 146.33034948420703, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.734493820540168, 148.41504462179282, 1.0]], ['2, k, 9', [-33.2923623113559, 135.77585382707971, 1.0]], ['2, k, 10', [-51.95845965558618, 149.29692650283843, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.496800971288513, 92.0944943362004, 1.0]], ['2, k, 13', [3.6625445031309427, 52.54696789617142, 1.0]], ['2, k, 14', [2.755655474660835, 11.895117745013692, 1.0]], ['2, k, 15', [3.0196494152238147, 3.920415277054177, 1.0]], ['2, k, 16', [-11.59673804650018, 96.15930259823229, 1.0]], ['2, k, 17', [-39.18924261832214, 80.2526593977889, 1.0]], ['2, k, 18', [-26.462654514362306, 43.76726597192681, 1.0]], ['2, k, 19', [-26.26605230404899, 36.80562461492042, 1.0]], ['2, k, 20', [6.6764233908721975, 150.5787621016437, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.5964420000000006, 94.48023199999999, 1.0]], ['2, k, 1', [2.8117400732718183, 126.56260620699504, 1.0]], ['2, k, 2', [7.118054866095686, 150.50707645457348, 1.0]], ['2, k, 3', [8.361539727460647, 157.2364193657406, 1.0]], ['2, k, 4', [26.731420696792892, 149.7954177258422, 1.0]], ['2, k, 5', [46.24418472033153, 133.8845157479784, 1.0]], ['2, k, 6', [63.709920387265065, 146.1822022475122, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.308531410236451, 148.29395383067882, 1.0]], ['2, k, 9', [-32.912761237225986, 136.022809005201, 1.0]], ['2, k, 10', [-51.477925126594045, 149.44809962594144, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.640807896401289, 92.15686212994994, 1.0]], ['2, k, 13', [3.665910984654595, 52.61556249136961, 1.0]], ['2, k, 14', [2.784189000312483, 11.847036070658383, 1.0]], ['2, k, 15', [3.057864225253643, 3.9263767244818073, 1.0]], ['2, k, 16', [-11.591075433704617, 96.53169074018354, 1.0]], ['2, k, 17', [-40.58662095399242, 84.28381874489871, 1.0]], ['2, k, 18', [-26.76371960599456, 48.73438503545046, 1.0]], ['2, k, 19', [-26.0609615823021, 41.745787552585156, 1.0]], ['2, k, 20', [7.118054866095686, 150.50707645457348, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.511478, 94.70380600000001, 1.0]], ['2, k, 1', [3.0722596261006525, 126.6109207892184, 1.0]], ['2, k, 2', [7.520467803644969, 150.43366108380928, 1.0]], ['2, k, 3', [8.802797076100866, 157.12704896120238, 1.0]], ['2, k, 4', [27.211359214860934, 149.77329668409783, 1.0]], ['2, k, 5', [46.65669981356097, 133.76472371761335, 1.0]], ['2, k, 6', [64.17727905696772, 146.02667501984445, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.63700508689991, 148.20709788438168, 1.0]], ['2, k, 9', [-32.5105263678853, 136.35728666134293, 1.0]], ['2, k, 10', [-51.031585122678734, 149.81521401630715, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.779995180177677, 92.20858591582994, 1.0]], ['2, k, 13', [3.6595042248170193, 52.69272161645317, 1.0]], ['2, k, 14', [2.797971134933991, 11.80787114932118, 1.0]], ['2, k, 15', [3.0786627319970057, 3.916908423808814, 1.0]], ['2, k, 16', [-11.608653149133788, 96.95541365786235, 1.0]], ['2, k, 17', [-41.99073492567187, 88.99816886172707, 1.0]], ['2, k, 18', [-27.422137805031042, 54.005289450376004, 1.0]], ['2, k, 19', [-26.3194152178678, 47.02597289983686, 1.0]], ['2, k, 20', [7.520467803644969, 150.43366108380928, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.4075219999999997, 94.885844, 1.0]], ['2, k, 1', [3.323406020178068, 126.61219775439545, 1.0]], ['2, k, 2', [7.89080890372674, 150.29704135431888, 1.0]], ['2, k, 3', [9.20466582581062, 156.95040373983744, 1.0]], ['2, k, 4', [27.692687434262588, 149.6805311093258, 1.0]], ['2, k, 5', [47.04766693813153, 133.59601329185293, 1.0]], ['2, k, 6', [64.61822853727226, 145.84602827211705, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.124107136326144, 148.07793255534938, 1.0]], ['2, k, 9', [-32.187473185794836, 136.81896569244742, 1.0]], ['2, k, 10', [-50.64759763347463, 150.41333912727026, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.944498988120824, 92.22838921500728, 1.0]], ['2, k, 13', [3.6612029482809727, 52.789723573030535, 1.0]], ['2, k, 14', [2.8297545673353284, 11.843584868274043, 1.0]], ['2, k, 15', [3.1104468076574094, 3.9239934507584273, 1.0]], ['2, k, 16', [-11.595442611342987, 97.31033842113484, 1.0]], ['2, k, 17', [-43.205773178048375, 94.39217564796087, 1.0]], ['2, k, 18', [-28.112468117905998, 59.06872602412771, 1.0]], ['2, k, 19', [-26.74166507423484, 52.019118078686205, 1.0]], ['2, k, 20', [7.89080890372674, 150.29704135431888, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.249336, 95.075586, 1.0]], ['2, k, 1', [3.623079283824517, 126.64155414470679, 1.0]], ['2, k, 2', [8.303858392206145, 150.20782350786908, 1.0]], ['2, k, 3', [9.648073722105293, 156.82790010109773, 1.0]], ['2, k, 4', [28.230440637930258, 149.62131286042123, 1.0]], ['2, k, 5', [47.448456356684424, 133.52752662282805, 1.0]], ['2, k, 6', [65.11257924320314, 145.74662356325814, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.498261326653601, 147.9918749192366, 1.0]], ['2, k, 9', [-31.84527881661166, 137.45368128690626, 1.0]], ['2, k, 10', [-49.75811745687123, 151.06874711768768, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.155828662488862, 92.24921079863276, 1.0]], ['2, k, 13', [3.6992543716244106, 52.90218790617006, 1.0]], ['2, k, 14', [2.8970205204730006, 11.857551588287684, 1.0]], ['2, k, 15', [3.181380608596868, 3.961597440747733, 1.0]], ['2, k, 16', [-11.514349145361429, 97.64987073727012, 1.0]], ['2, k, 17', [-43.65760358814149, 99.56922271453949, 1.0]], ['2, k, 18', [-28.201050789084537, 64.01566804767634, 1.0]], ['2, k, 19', [-26.61811518334414, 56.98957581005031, 1.0]], ['2, k, 20', [8.303858392206145, 150.20782350786908, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.134022, 95.293712, 1.0]], ['2, k, 1', [3.87217319660342, 126.69381410731611, 1.0]], ['2, k, 2', [8.66117656359225, 150.15525851817307, 1.0]], ['2, k, 3', [10.03394301749724, 156.74495879401096, 1.0]], ['2, k, 4', [28.814733175254375, 149.59913468397443, 1.0]], ['2, k, 5', [47.85173431147102, 133.4830129855662, 1.0]], ['2, k, 6', [65.65064863552772, 145.53417567723878, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-10.82056078820461, 147.95893717369717, 1.0]], ['2, k, 9', [-31.230898648262258, 137.9015652672286, 1.0]], ['2, k, 10', [-47.987495816449844, 150.70507020081232, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.317213727735659, 92.28627442342305, 1.0]], ['2, k, 13', [3.6896566252968173, 53.041709403234805, 1.0]], ['2, k, 14', [2.9194767328296036, 11.842240445903897, 1.0]], ['2, k, 15', [3.2095166366663266, 3.893255384803523, 1.0]], ['2, k, 16', [-11.464018658363795, 98.03158355797625, 1.0]], ['2, k, 17', [-43.53442523181509, 104.73012665339009, 1.0]], ['2, k, 18', [-27.775446504817324, 68.61107719569651, 1.0]], ['2, k, 19', [-25.98217108607235, 61.61335619019623, 1.0]], ['2, k, 20', [8.66117656359225, 150.15525851817307, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.038902, 95.450922, 1.0]], ['2, k, 1', [4.097653801051648, 126.7083196758911, 1.0]], ['2, k, 2', [8.986604766620944, 150.05337091131798, 1.0]], ['2, k, 3', [10.38563739810229, 156.60886227121085, 1.0]], ['2, k, 4', [29.221334477220285, 149.5335333237298, 1.0]], ['2, k, 5', [48.03180350916239, 133.36643850501096, 1.0]], ['2, k, 6', [65.93623984930943, 145.2856886704276, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-10.454884152395891, 147.85455793565967, 1.0]], ['2, k, 9', [-30.780972069199645, 138.42583380215925, 1.0]], ['2, k, 10', [-47.57491525789867, 151.35015333987613, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.441449984973286, 92.30856523546653, 1.0]], ['2, k, 13', [3.640876701166583, 53.27926224237797, 1.0]], ['2, k, 14', [2.910335262608842, 11.847492093296275, 1.0]], ['2, k, 15', [3.2053178187456695, 3.8902370334505445, 1.0]], ['2, k, 16', [-11.409187372385842, 98.29811963548167, 1.0]], ['2, k, 17', [-42.84230940098633, 109.62128879854139, 1.0]], ['2, k, 18', [-27.175609871015148, 73.07959532977824, 1.0]], ['2, k, 19', [-25.21897095797995, 66.07416507148463, 1.0]], ['2, k, 20', [8.986604766620944, 150.05337091131798, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
