[['2, k, 0', [0.002922162, -0.3838857, 1.0]], ['2, k, 1', [-0.01057698, -0.09053255, 1.0]], ['2, k, 2', [-0.02411865, 0.1953746, 1.0]], ['2, k, 3', [-0.0150589, 0.3356652, 1.0]], ['2, k, 4', [-0.2084484, 0.1142279, 1.0]], ['2, k, 5', [-0.3248045, -0.1218266, 1.0]], ['2, k, 6', [-0.3121272, -0.3307479, 1.0]], ['2, k, 7', [-0.3046421, -0.3712519, 1.0]], ['2, k, 8', [0.1689689, 0.1094377, 1.0]], ['2, k, 9', [0.2409367, -0.1125647, 1.0]], ['2, k, 10', [0.1643145, -0.224362, 1.0]], ['2, k, 11', [0.1267191, -0.2529193, 1.0]], ['2, k, 12', [-0.08680012, -0.3828624, 1.0]], ['2, k, 13', [-0.1433431, -0.3167725, 1.0]], ['2, k, 14', [-0.1411403, -0.7167091, 1.0]], ['2, k, 15', [-0.1295412, -0.7494926, 1.0]], ['2, k, 16', [0.09301859, -0.3731176, 1.0]], ['2, k, 17', [0.2548359, -0.3549856, 1.0]], ['2, k, 18', [0.2815804, -0.7297662, 1.0]], ['2, k, 19', [0.3273877, -0.7836846, 1.0]], ['2, k, 20', [-0.02051806, 0.1249443, 1.0]], ['2, k, 21', [-0.2716438, -0.4722623, 1.0]], ['2, k, 22', [-0.2505347, -0.3783501, 1.0]], ['2, k, 23', [0.1096221, -0.3162687, 1.0]], ['2, k, 24', [0.193055, -0.2550573, 1.0]]]
[['2, k, 0', [0.005126434, -0.378334, 1.0]], ['2, k, 1', [-0.006756469, -0.08708681, 1.0]], ['2, k, 2', [-0.0176846, 0.1978437, 1.0]], ['2, k, 3', [-0.01402508, 0.3399628, 1.0]], ['2, k, 4', [-0.2055059, 0.1166718, 1.0]], ['2, k, 5', [-0.3276328, -0.1210637, 1.0]], ['2, k, 6', [-0.3226438, -0.3285785, 1.0]], ['2, k, 7', [-0.3188644, -0.3632178, 1.0]], ['2, k, 8', [0.1735454, 0.1100683, 1.0]], ['2, k, 9', [0.2453873, -0.1099844, 1.0]], ['2, k, 10', [0.1676522, -0.2255694, 1.0]], ['2, k, 11', [0.1263426, -0.2582437, 1.0]], ['2, k, 12', [-0.08364509, -0.3765273, 1.0]], ['2, k, 13', [-0.1877615, -0.3341444, 1.0]], ['2, k, 14', [-0.252642, -0.7301438, 1.0]], ['2, k, 15', [-0.2423586, -0.7627031, 1.0]], ['2, k, 16', [0.09333352, -0.3689691, 1.0]], ['2, k, 17', [0.2591636, -0.3536122, 1.0]], ['2, k, 18', [0.2850997, -0.7298852, 1.0]], ['2, k, 19', [0.3276202, -0.7838805, 1.0]], ['2, k, 20', [-0.01527017, 0.1275498, 1.0]], ['2, k, 21', [-0.3212593, -0.441742, 1.0]], ['2, k, 22', [-0.2894145, -0.3538119, 1.0]], ['2, k, 23', [0.1093002, -0.3223137, 1.0]], ['2, k, 24', [0.1893549, -0.2593825, 1.0]]]
[['2, k, 0', [0.005167152, -0.3782204, 1.0]], ['2, k, 1', [-0.006279862, -0.08694998, 1.0]], ['2, k, 2', [-0.01625243, 0.1978399, 1.0]], ['2, k, 3', [-0.0135504, 0.3403097, 1.0]], ['2, k, 4', [-0.2053582, 0.1165944, 1.0]], ['2, k, 5', [-0.3260354, -0.1224374, 1.0]], ['2, k, 6', [-0.323533, -0.3305624, 1.0]], ['2, k, 7', [-0.3205653, -0.356903, 1.0]], ['2, k, 8', [0.1744955, 0.1099832, 1.0]], ['2, k, 9', [0.2457889, -0.1098129, 1.0]], ['2, k, 10', [0.1677726, -0.2271334, 1.0]], ['2, k, 11', [0.1277473, -0.2583936, 1.0]], ['2, k, 12', [-0.08352012, -0.3763426, 1.0]], ['2, k, 13', [-0.2020166, -0.3419507, 1.0]], ['2, k, 14', [-0.2866436, -0.7352704, 1.0]], ['2, k, 15', [-0.2756115, -0.7677051, 1.0]], ['2, k, 16', [0.0932838, -0.3689145, 1.0]], ['2, k, 17', [0.2632919, -0.3520934, 1.0]], ['2, k, 18', [0.2867761, -0.7296166, 1.0]], ['2, k, 19', [0.3278982, -0.784047, 1.0]], ['2, k, 20', [-0.01402586, 0.1276133, 1.0]], ['2, k, 21', [-0.3273499, -0.417654, 1.0]], ['2, k, 22', [-0.2907978, -0.3429813, 1.0]], ['2, k, 23', [0.1179732, -0.3228417, 1.0]], ['2, k, 24', [0.1986746, -0.2580402, 1.0]]]
[['2, k, 0', [0.005135613, -0.3781245, 1.0]], ['2, k, 1', [-0.006140715, -0.08681899, 1.0]], ['2, k, 2', [-0.01602071, 0.197926, 1.0]], ['2, k, 3', [-0.01350109, 0.3404364, 1.0]], ['2, k, 4', [-0.2049868, 0.1163988, 1.0]], ['2, k, 5', [-0.3258752, -0.1240809, 1.0]], ['2, k, 6', [-0.3239211, -0.3322846, 1.0]], ['2, k, 7', [-0.3246522, -0.350518, 1.0]], ['2, k, 8', [0.1752052, 0.1095086, 1.0]], ['2, k, 9', [0.2462366, -0.109943, 1.0]], ['2, k, 10', [0.1672442, -0.2286942, 1.0]], ['2, k, 11', [0.1288076, -0.2573943, 1.0]], ['2, k, 12', [-0.08334074, -0.3761369, 1.0]], ['2, k, 13', [-0.214453, -0.3482525, 1.0]], ['2, k, 14', [-0.2992344, -0.7415785, 1.0]], ['2, k, 15', [-0.2882679, -0.7739384, 1.0]], ['2, k, 16', [0.09307121, -0.3688706, 1.0]], ['2, k, 17', [0.2666533, -0.3498952, 1.0]], ['2, k, 18', [0.2873713, -0.7277948, 1.0]], ['2, k, 19', [0.3292452, -0.7844591, 1.0]], ['2, k, 20', [-0.01380004, 0.127714, 1.0]], ['2, k, 21', [-0.3317204, -0.3940549, 1.0]], ['2, k, 22', [-0.2967634, -0.3383794, 1.0]], ['2, k, 23', [0.112589, -0.3237948, 1.0]], ['2, k, 24', [0.1898984, -0.2611689, 1.0]]]
[['2, k, 0', [0.005566984, -0.3780547, 1.0]], ['2, k, 1', [-0.005742359, -0.08683859, 1.0]], ['2, k, 2', [-0.01549274, 0.1977317, 1.0]], ['2, k, 3', [-0.01341319, 0.3404498, 1.0]], ['2, k, 4', [-0.2043898, 0.1163903, 1.0]], ['2, k, 5', [-0.3259502, -0.1244069, 1.0]], ['2, k, 6', [-0.3246939, -0.3327067, 1.0]], ['2, k, 7', [-0.3285705, -0.3446063, 1.0]], ['2, k, 8', [0.1759985, 0.1092265, 1.0]], ['2, k, 9', [0.2464094, -0.1106913, 1.0]], ['2, k, 10', [0.1671521, -0.2293331, 1.0]], ['2, k, 11', [0.1285575, -0.2590108, 1.0]], ['2, k, 12', [-0.08251695, -0.3759522, 1.0]], ['2, k, 13', [-0.2236854, -0.3501886, 1.0]], ['2, k, 14', [-0.314772, -0.7423153, 1.0]], ['2, k, 15', [-0.3420609, -0.7984504, 1.0]], ['2, k, 16', [0.09321385, -0.3688833, 1.0]], ['2, k, 17', [0.2694415, -0.3486801, 1.0]], ['2, k, 18', [0.2876373, -0.7271982, 1.0]], ['2, k, 19', [0.3306531, -0.784869, 1.0]], ['2, k, 20', [-0.01325835, 0.1275641, 1.0]], ['2, k, 21', [-0.3315492, -0.3787121, 1.0]], ['2, k, 22', [-0.3021603, -0.3287725, 1.0]], ['2, k, 23', [0.1195957, -0.3249757, 1.0]], ['2, k, 24', [0.188905, -0.263313, 1.0]]]
[['2, k, 0', [0.001512641, -0.3786336, 1.0]], ['2, k, 1', [-0.005870107, -0.08685808, 1.0]], ['2, k, 2', [-0.01466724, 0.1977604, 1.0]], ['2, k, 3', [-0.01313348, 0.3405201, 1.0]], ['2, k, 4', [-0.2038479, 0.116376, 1.0]], ['2, k, 5', [-0.3256958, -0.1246408, 1.0]], ['2, k, 6', [-0.3279336, -0.3329966, 1.0]], ['2, k, 7', [-0.3329741, -0.3409561, 1.0]], ['2, k, 8', [0.1770598, 0.1088161, 1.0]], ['2, k, 9', [0.2465634, -0.1109355, 1.0]], ['2, k, 10', [0.1671379, -0.2293941, 1.0]], ['2, k, 11', [0.130148, -0.2571215, 1.0]], ['2, k, 12', [-0.08608113, -0.3756555, 1.0]], ['2, k, 13', [-0.2330383, -0.3501255, 1.0]], ['2, k, 14', [-0.3347741, -0.7395391, 1.0]], ['2, k, 15', [-0.3494555, -0.7976378, 1.0]], ['2, k, 16', [0.08883598, -0.3703015, 1.0]], ['2, k, 17', [0.2696618, -0.3478131, 1.0]], ['2, k, 18', [0.2873157, -0.7268221, 1.0]], ['2, k, 19', [0.3312671, -0.7851713, 1.0]], ['2, k, 20', [-0.01288181, 0.1275734, 1.0]], ['2, k, 21', [-0.3383046, -0.3698012, 1.0]], ['2, k, 22', [-0.3082497, -0.3268993, 1.0]], ['2, k, 23', [0.1176853, -0.318465, 1.0]], ['2, k, 24', [0.1743852, -0.2761982, 1.0]]]
[['2, k, 0', [-0.002452049, -0.37903, 1.0]], ['2, k, 1', [-0.006215721, -0.08694071, 1.0]], ['2, k, 2', [-0.01374694, 0.1976335, 1.0]], ['2, k, 3', [-0.0128587, 0.3405184, 1.0]], ['2, k, 4', [-0.2030396, 0.1167116, 1.0]], ['2, k, 5', [-0.3258407, -0.1247317, 1.0]], ['2, k, 6', [-0.3320228, -0.3328364, 1.0]], ['2, k, 7', [-0.3328094, -0.3343067, 1.0]], ['2, k, 8', [0.1783432, 0.1083259, 1.0]], ['2, k, 9', [0.2467829, -0.1115019, 1.0]], ['2, k, 10', [0.1734042, -0.2312411, 1.0]], ['2, k, 11', [0.1314232, -0.2641403, 1.0]], ['2, k, 12', [-0.08943564, -0.3752473, 1.0]], ['2, k, 13', [-0.2432507, -0.3531453, 1.0]], ['2, k, 14', [-0.3440559, -0.7426082, 1.0]], ['2, k, 15', [-0.3576578, -0.7975262, 1.0]], ['2, k, 16', [0.08431853, -0.3715646, 1.0]], ['2, k, 17', [0.2696097, -0.3472204, 1.0]], ['2, k, 18', [0.2867576, -0.7264715, 1.0]], ['2, k, 19', [0.3318968, -0.7853571, 1.0]], ['2, k, 20', [-0.01248754, 0.1274933, 1.0]], ['2, k, 21', [-0.3421552, -0.356569, 1.0]], ['2, k, 22', [-0.3140864, -0.3279029, 1.0]], ['2, k, 23', [0.1190425, -0.332253, 1.0]], ['2, k, 24', [0.1951328, -0.2668617, 1.0]]]
[['2, k, 0', [-0.004553384, -0.3791765, 1.0]], ['2, k, 1', [-0.006608938, -0.08696881, 1.0]], ['2, k, 2', [-0.01328816, 0.1976403, 1.0]], ['2, k, 3', [-0.01231954, 0.3403261, 1.0]], ['2, k, 4', [-0.2027299, 0.1168506, 1.0]], ['2, k, 5', [-0.3258545, -0.1252923, 1.0]], ['2, k, 6', [-0.3319788, -0.3335201, 1.0]], ['2, k, 7', [-0.3356511, -0.3317046, 1.0]], ['2, k, 8', [0.1796383, 0.1082252, 1.0]], ['2, k, 9', [0.2478981, -0.1122855, 1.0]], ['2, k, 10', [0.1708644, -0.2310808, 1.0]], ['2, k, 11', [0.1298779, -0.2627502, 1.0]], ['2, k, 12', [-0.09124774, -0.3749349, 1.0]], ['2, k, 13', [-0.2496513, -0.3551656, 1.0]], ['2, k, 14', [-0.3519807, -0.7439465, 1.0]], ['2, k, 15', [-0.3702674, -0.797703, 1.0]], ['2, k, 16', [0.08202853, -0.372189, 1.0]], ['2, k, 17', [0.269296, -0.34677, 1.0]], ['2, k, 18', [0.2860776, -0.7261556, 1.0]], ['2, k, 19', [0.332772, -0.7855277, 1.0]], ['2, k, 20', [-0.01230217, 0.1274919, 1.0]], ['2, k, 21', [-0.3393222, -0.3468221, 1.0]], ['2, k, 22', [-0.3161629, -0.3247207, 1.0]], ['2, k, 23', [0.1163266, -0.3303282, 1.0]], ['2, k, 24', [0.1939528, -0.2599924, 1.0]]]
[['2, k, 0', [-0.00602422, -0.3795931, 1.0]], ['2, k, 1', [-0.006878545, -0.08708525, 1.0]], ['2, k, 2', [-0.01254463, 0.1975719, 1.0]], ['2, k, 3', [-0.01170391, 0.3400215, 1.0]], ['2, k, 4', [-0.2025412, 0.1166017, 1.0]], ['2, k, 5', [-0.3269423, -0.1268781, 1.0]], ['2, k, 6', [-0.3314076, -0.3352747, 1.0]], ['2, k, 7', [-0.3345435, -0.3300626, 1.0]], ['2, k, 8', [0.1801449, 0.1078427, 1.0]], ['2, k, 9', [0.2491049, -0.1129562, 1.0]], ['2, k, 10', [0.170324, -0.2314222, 1.0]], ['2, k, 11', [0.1291994, -0.2618957, 1.0]], ['2, k, 12', [-0.0925505, -0.3748751, 1.0]], ['2, k, 13', [-0.2541865, -0.3568729, 1.0]], ['2, k, 14', [-0.358678, -0.7447303, 1.0]], ['2, k, 15', [-0.3861539, -0.7990654, 1.0]], ['2, k, 16', [0.08037778, -0.3731607, 1.0]], ['2, k, 17', [0.2693146, -0.3462104, 1.0]], ['2, k, 18', [0.2856749, -0.7253203, 1.0]], ['2, k, 19', [0.3346084, -0.7857388, 1.0]], ['2, k, 20', [-0.0119213, 0.1274222, 1.0]], ['2, k, 21', [-0.3359574, -0.3400531, 1.0]], ['2, k, 22', [-0.3126981, -0.3218114, 1.0]], ['2, k, 23', [0.1176662, -0.3306693, 1.0]], ['2, k, 24', [0.1933684, -0.2610677, 1.0]]]
[['2, k, 0', [-0.005864543, -0.3796456, 1.0]], ['2, k, 1', [-0.006726276, -0.08719854, 1.0]], ['2, k, 2', [-0.01161597, 0.1973612, 1.0]], ['2, k, 3', [-0.01082447, 0.3395713, 1.0]], ['2, k, 4', [-0.2019929, 0.1166001, 1.0]], ['2, k, 5', [-0.3271963, -0.1265514, 1.0]], ['2, k, 6', [-0.331311, -0.3349622, 1.0]], ['2, k, 7', [-0.333597, -0.3302306, 1.0]], ['2, k, 8', [0.1814184, 0.1075872, 1.0]], ['2, k, 9', [0.250059, -0.1142815, 1.0]], ['2, k, 10', [0.1781142, -0.2377591, 1.0]], ['2, k, 11', [0.1340807, -0.267762, 1.0]], ['2, k, 12', [-0.09225933, -0.3749233, 1.0]], ['2, k, 13', [-0.2578454, -0.3584026, 1.0]], ['2, k, 14', [-0.367654, -0.7441909, 1.0]], ['2, k, 15', [-0.3949095, -0.8002983, 1.0]], ['2, k, 16', [0.08046443, -0.3731989, 1.0]], ['2, k, 17', [0.2691802, -0.3461252, 1.0]], ['2, k, 18', [0.2852859, -0.7250147, 1.0]], ['2, k, 19', [0.3352907, -0.7857878, 1.0]], ['2, k, 20', [-0.01110987, 0.1272326, 1.0]], ['2, k, 21', [-0.3367342, -0.3476632, 1.0]], ['2, k, 22', [-0.320348, -0.32443, 1.0]], ['2, k, 23', [0.115593, -0.3346969, 1.0]], ['2, k, 24', [0.206147, -0.2612296, 1.0]]]
[['2, k, 0', [-0.004705995, -0.3799139, 1.0]], ['2, k, 1', [-0.006184256, -0.08728594, 1.0]], ['2, k, 2', [-0.01077203, 0.1974235, 1.0]], ['2, k, 3', [-0.01015465, 0.3395628, 1.0]], ['2, k, 4', [-0.2014865, 0.1168372, 1.0]], ['2, k, 5', [-0.3264652, -0.1261704, 1.0]], ['2, k, 6', [-0.3314895, -0.3348466, 1.0]], ['2, k, 7', [-0.3339921, -0.3295337, 1.0]], ['2, k, 8', [0.1822152, 0.1074619, 1.0]], ['2, k, 9', [0.2517835, -0.1141749, 1.0]], ['2, k, 10', [0.1716048, -0.2343418, 1.0]], ['2, k, 11', [0.1284805, -0.2663621, 1.0]], ['2, k, 12', [-0.09052186, -0.3751911, 1.0]], ['2, k, 13', [-0.2625009, -0.3610389, 1.0]], ['2, k, 14', [-0.3761114, -0.745116, 1.0]], ['2, k, 15', [-0.400846, -0.7987993, 1.0]], ['2, k, 16', [0.08118996, -0.3734174, 1.0]], ['2, k, 17', [0.2692969, -0.3460384, 1.0]], ['2, k, 18', [0.2854916, -0.7248672, 1.0]], ['2, k, 19', [0.3353314, -0.7858002, 1.0]], ['2, k, 20', [-0.01019978, 0.1272548, 1.0]], ['2, k, 21', [-0.3321002, -0.3395855, 1.0]], ['2, k, 22', [-0.3141063, -0.3260641, 1.0]], ['2, k, 23', [0.116069, -0.3326531, 1.0]], ['2, k, 24', [0.1907293, -0.2646847, 1.0]]]
[['2, k, 0', [-0.006046119, -0.3800653, 1.0]], ['2, k, 1', [-0.006613391, -0.08736136, 1.0]], ['2, k, 2', [-0.01053376, 0.197404, 1.0]], ['2, k, 3', [-0.009688603, 0.3394349, 1.0]], ['2, k, 4', [-0.2011386, 0.1166579, 1.0]], ['2, k, 5', [-0.3268039, -0.1264858, 1.0]], ['2, k, 6', [-0.3312767, -0.3353151, 1.0]], ['2, k, 7', [-0.3325815, -0.3291624, 1.0]], ['2, k, 8', [0.1824407, 0.1078728, 1.0]], ['2, k, 9', [0.2527965, -0.113807, 1.0]], ['2, k, 10', [0.1706054, -0.2341376, 1.0]], ['2, k, 11', [0.1271903, -0.2655962, 1.0]], ['2, k, 12', [-0.09199497, -0.3752099, 1.0]], ['2, k, 13', [-0.2669302, -0.3667767, 1.0]], ['2, k, 14', [-0.3875906, -0.7473658, 1.0]], ['2, k, 15', [-0.4103083, -0.7977654, 1.0]], ['2, k, 16', [0.080004, -0.3736585, 1.0]], ['2, k, 17', [0.2685181, -0.3459954, 1.0]], ['2, k, 18', [0.2853567, -0.7247692, 1.0]], ['2, k, 19', [0.335111, -0.785703, 1.0]], ['2, k, 20', [-0.01010446, 0.1272308, 1.0]], ['2, k, 21', [-0.3356591, -0.3441527, 1.0]], ['2, k, 22', [-0.3106583, -0.323754, 1.0]], ['2, k, 23', [0.1138473, -0.3336401, 1.0]], ['2, k, 24', [0.1954599, -0.2635129, 1.0]]]
[['2, k, 0', [-0.008349046, -0.3802286, 1.0]], ['2, k, 1', [-0.006971315, -0.08748441, 1.0]], ['2, k, 2', [-0.009680642, 0.1971832, 1.0]], ['2, k, 3', [-0.00924099, 0.3393077, 1.0]], ['2, k, 4', [-0.2009643, 0.116676, 1.0]], ['2, k, 5', [-0.3268866, -0.1264328, 1.0]], ['2, k, 6', [-0.3311667, -0.3352862, 1.0]], ['2, k, 7', [-0.3332487, -0.3318191, 1.0]], ['2, k, 8', [0.1837276, 0.1090043, 1.0]], ['2, k, 9', [0.2533235, -0.1142241, 1.0]], ['2, k, 10', [0.169475, -0.2340847, 1.0]], ['2, k, 11', [0.1269944, -0.2655728, 1.0]], ['2, k, 12', [-0.09434278, -0.3750686, 1.0]], ['2, k, 13', [-0.2685375, -0.3681451, 1.0]], ['2, k, 14', [-0.3904611, -0.748001, 1.0]], ['2, k, 15', [-0.4220155, -0.7994999, 1.0]], ['2, k, 16', [0.07773016, -0.3740915, 1.0]], ['2, k, 17', [0.2674583, -0.3467039, 1.0]], ['2, k, 18', [0.284964, -0.725246, 1.0]], ['2, k, 19', [0.335126, -0.7856889, 1.0]], ['2, k, 20', [-0.009689478, 0.1270747, 1.0]], ['2, k, 21', [-0.3407454, -0.3482789, 1.0]], ['2, k, 22', [-0.3117008, -0.3255281, 1.0]], ['2, k, 23', [0.1153804, -0.3313667, 1.0]], ['2, k, 24', [0.1945775, -0.2631612, 1.0]]]
[['2, k, 0', [-0.009843493, -0.3803552, 1.0]], ['2, k, 1', [-0.007292925, -0.08750647, 1.0]], ['2, k, 2', [-0.008960761, 0.1972936, 1.0]], ['2, k, 3', [-0.008833281, 0.3392841, 1.0]], ['2, k, 4', [-0.2004165, 0.1169258, 1.0]], ['2, k, 5', [-0.3268089, -0.1267396, 1.0]], ['2, k, 6', [-0.3306368, -0.3357327, 1.0]], ['2, k, 7', [-0.3322878, -0.3332001, 1.0]], ['2, k, 8', [0.1844229, 0.1095226, 1.0]], ['2, k, 9', [0.2534221, -0.1141591, 1.0]], ['2, k, 10', [0.1764736, -0.2389883, 1.0]], ['2, k, 11', [0.132527, -0.2682857, 1.0]], ['2, k, 12', [-0.09611841, -0.3748475, 1.0]], ['2, k, 13', [-0.2705016, -0.3710556, 1.0]], ['2, k, 14', [-0.3990481, -0.7466447, 1.0]], ['2, k, 15', [-0.4253947, -0.7967955, 1.0]], ['2, k, 16', [0.07639941, -0.3745017, 1.0]], ['2, k, 17', [0.2664096, -0.3470517, 1.0]], ['2, k, 18', [0.2850689, -0.7255362, 1.0]], ['2, k, 19', [0.3347223, -0.7855477, 1.0]], ['2, k, 20', [-0.009304351, 0.1271257, 1.0]], ['2, k, 21', [-0.336299, -0.3488216, 1.0]], ['2, k, 22', [-0.3117401, -0.3261385, 1.0]], ['2, k, 23', [0.1158845, -0.3357635, 1.0]], ['2, k, 24', [0.2043401, -0.261856, 1.0]]]
[['2, k, 0', [-0.009454789, -0.3804559, 1.0]], ['2, k, 1', [-0.006951449, -0.08757831, 1.0]], ['2, k, 2', [-0.007887306, 0.1973775, 1.0]], ['2, k, 3', [-0.008585136, 0.3393022, 1.0]], ['2, k, 4', [-0.2006802, 0.1172831, 1.0]], ['2, k, 5', [-0.3267553, -0.1268146, 1.0]], ['2, k, 6', [-0.3306291, -0.3358358, 1.0]], ['2, k, 7', [-0.3303781, -0.333118, 1.0]], ['2, k, 8', [0.1848571, 0.1096914, 1.0]], ['2, k, 9', [0.2536709, -0.1137402, 1.0]], ['2, k, 10', [0.1768329, -0.2397054, 1.0]], ['2, k, 11', [0.1320664, -0.2682085, 1.0]], ['2, k, 12', [-0.09556016, -0.3749282, 1.0]], ['2, k, 13', [-0.273248, -0.3748609, 1.0]], ['2, k, 14', [-0.403259, -0.748858, 1.0]], ['2, k, 15', [-0.4319988, -0.7920638, 1.0]], ['2, k, 16', [0.07669031, -0.3746079, 1.0]], ['2, k, 17', [0.2655298, -0.347167, 1.0]], ['2, k, 18', [0.2849314, -0.7254224, 1.0]], ['2, k, 19', [0.3347502, -0.7855505, 1.0]], ['2, k, 20', [-0.008269702, 0.1271574, 1.0]], ['2, k, 21', [-0.3380087, -0.3489151, 1.0]], ['2, k, 22', [-0.3090836, -0.323129, 1.0]], ['2, k, 23', [0.1114388, -0.3371843, 1.0]], ['2, k, 24', [0.2056082, -0.263544, 1.0]]]
[['2, k, 0', [-0.00902818, -0.3802777, 1.0]], ['2, k, 1', [-0.006590258, -0.08732885, 1.0]], ['2, k, 2', [-0.007007855, 0.1978021, 1.0]], ['2, k, 3', [-0.008044328, 0.3403177, 1.0]], ['2, k, 4', [-0.2001283, 0.1170992, 1.0]], ['2, k, 5', [-0.3265276, -0.1266758, 1.0]], ['2, k, 6', [-0.3294686, -0.3358549, 1.0]], ['2, k, 7', [-0.3305989, -0.3333219, 1.0]], ['2, k, 8', [0.1852388, 0.1100824, 1.0]], ['2, k, 9', [0.2541875, -0.1136587, 1.0]], ['2, k, 10', [0.1713067, -0.2347741, 1.0]], ['2, k, 11', [0.1192165, -0.2593749, 1.0]], ['2, k, 12', [-0.09512643, -0.3748098, 1.0]], ['2, k, 13', [-0.2758356, -0.3775502, 1.0]], ['2, k, 14', [-0.409831, -0.7479241, 1.0]], ['2, k, 15', [-0.4381505, -0.7928878, 1.0]], ['2, k, 16', [0.07714057, -0.3743582, 1.0]], ['2, k, 17', [0.2654737, -0.3474976, 1.0]], ['2, k, 18', [0.2851357, -0.7256308, 1.0]], ['2, k, 19', [0.3347027, -0.785526, 1.0]], ['2, k, 20', [-0.007406936, 0.1275452, 1.0]], ['2, k, 21', [-0.333419, -0.347741, 1.0]], ['2, k, 22', [-0.3107905, -0.3261548, 1.0]], ['2, k, 23', [0.08963259, -0.3118825, 1.0]], ['2, k, 24', [0.1540125, -0.2816207, 1.0]]]
[['2, k, 0', [-0.009726278, -0.3805723, 1.0]], ['2, k, 1', [-0.006791984, -0.08747334, 1.0]], ['2, k, 2', [-0.006112275, 0.1977617, 1.0]], ['2, k, 3', [-0.007823214, 0.3402, 1.0]], ['2, k, 4', [-0.1996758, 0.1169201, 1.0]], ['2, k, 5', [-0.3254672, -0.1261967, 1.0]], ['2, k, 6', [-0.3294351, -0.3355648, 1.0]], ['2, k, 7', [-0.3278684, -0.3322078, 1.0]], ['2, k, 8', [0.1854593, 0.1102174, 1.0]], ['2, k, 9', [0.2547563, -0.1135954, 1.0]], ['2, k, 10', [0.1699463, -0.2340963, 1.0]], ['2, k, 11', [0.1168334, -0.2587491, 1.0]], ['2, k, 12', [-0.09586175, -0.3750185, 1.0]], ['2, k, 13', [-0.2775103, -0.3796379, 1.0]], ['2, k, 14', [-0.4128238, -0.7490454, 1.0]], ['2, k, 15', [-0.4493321, -0.7932533, 1.0]], ['2, k, 16', [0.07650253, -0.3747296, 1.0]], ['2, k, 17', [0.2646519, -0.3472012, 1.0]], ['2, k, 18', [0.2847754, -0.7251914, 1.0]], ['2, k, 19', [0.3345146, -0.7852682, 1.0]], ['2, k, 20', [-0.006838892, 0.127454, 1.0]], ['2, k, 21', [-0.3364679, -0.3473856, 1.0]], ['2, k, 22', [-0.3008965, -0.3197879, 1.0]], ['2, k, 23', [0.08212791, -0.2957254, 1.0]], ['2, k, 24', [0.1659738, -0.275074, 1.0]]]
[['2, k, 0', [-0.009632217, -0.3805934, 1.0]], ['2, k, 1', [-0.00649689, -0.08749168, 1.0]], ['2, k, 2', [-0.005134688, 0.1978605, 1.0]], ['2, k, 3', [-0.007338988, 0.3403794, 1.0]], ['2, k, 4', [-0.2000561, 0.1169186, 1.0]], ['2, k, 5', [-0.3254648, -0.1270455, 1.0]], ['2, k, 6', [-0.3281273, -0.3361568, 1.0]], ['2, k, 7', [-0.3343801, -0.3369712, 1.0]], ['2, k, 8', [0.1856115, 0.1104209, 1.0]], ['2, k, 9', [0.254547, -0.1134156, 1.0]], ['2, k, 10', [0.1691937, -0.2337635, 1.0]], ['2, k, 11', [0.1174519, -0.2578635, 1.0]], ['2, k, 12', [-0.09574544, -0.3750642, 1.0]], ['2, k, 13', [-0.2790959, -0.3813203, 1.0]], ['2, k, 14', [-0.4246043, -0.7438816, 1.0]], ['2, k, 15', [-0.4541718, -0.793326, 1.0]], ['2, k, 16', [0.07659027, -0.3747265, 1.0]], ['2, k, 17', [0.2647076, -0.3471404, 1.0]], ['2, k, 18', [0.2844092, -0.7249351, 1.0]], ['2, k, 19', [0.3344952, -0.7852463, 1.0]], ['2, k, 20', [-0.005928846, 0.1275201, 1.0]], ['2, k, 21', [-0.3399269, -0.3474464, 1.0]], ['2, k, 22', [-0.3167893, -0.3298973, 1.0]], ['2, k, 23', [0.08300118, -0.3001936, 1.0]], ['2, k, 24', [0.1646581, -0.2746833, 1.0]]]
