[['2, k, 0', [0.0542233, -0.403452, 1.0]], ['2, k, 1', [0.046375, -0.111872, 1.0]], ['2, k, 2', [0.0384886, 0.174706, 1.0]], ['2, k, 3', [0.0427075, 0.280959, 1.0]], ['2, k, 4', [-0.0773471, 0.118223, 1.0]], ['2, k, 5', [-0.221158, 0.182508, 1.0]], ['2, k, 6', [-0.294087, 0.247243, 1.0]], ['2, k, 7', [-0.315364, 0.280969, 1.0]], ['2, k, 8', [0.16103, 0.106133, 1.0]], ['2, k, 9', [0.285912, 0.177028, 1.0]], ['2, k, 10', [0.378523, 0.264039, 1.0]], ['2, k, 11', [0.486028, 0.29698, 1.0]], ['2, k, 12', [-0.000514929, -0.39644, 1.0]], ['2, k, 13', [-0.0692288, -0.729334, 1.0]], ['2, k, 14', [-0.0476698, -1.21285, 1.0]], ['2, k, 15', [-0.0738606, -1.26491, 1.0]], ['2, k, 16', [0.107823, -0.401966, 1.0]], ['2, k, 17', [0.141157, -0.808886, 1.0]], ['2, k, 18', [0.150363, -1.19896, 1.0]], ['2, k, 19', [0.146777, -1.24937, 1.0]], ['2, k, 20', [0.0404732, 0.103748, 1.0]], ['2, k, 21', [-0.347445, 0.298341, 1.0]], ['2, k, 22', [-0.235176, 0.281664, 1.0]], ['2, k, 23', [0.549862, 0.294137, 1.0]], ['2, k, 24', [0.444871, 0.304112, 1.0]]]
[['2, k, 0', [0.0375627, -0.393336, 1.0]], ['2, k, 1', [0.0398431, -0.108457, 1.0]], ['2, k, 2', [0.0413254, 0.174693, 1.0]], ['2, k, 3', [0.0387415, 0.30238, 1.0]], ['2, k, 4', [-0.0930067, 0.0954381, 1.0]], ['2, k, 5', [-0.211891, -0.0328763, 1.0]], ['2, k, 6', [-0.281319, -0.154014, 1.0]], ['2, k, 7', [-0.296005, -0.205453, 1.0]], ['2, k, 8', [0.176926, 0.0993112, 1.0]], ['2, k, 9', [0.304142, -0.0201661, 1.0]], ['2, k, 10', [0.397851, -0.143812, 1.0]], ['2, k, 11', [0.477441, -0.187388, 1.0]], ['2, k, 12', [-0.0188242, -0.388178, 1.0]], ['2, k, 13', [-0.0568413, -0.783819, 1.0]], ['2, k, 14', [-0.0595154, -1.14937, 1.0]], ['2, k, 15', [-0.129646, -1.2091, 1.0]], ['2, k, 16', [0.0934251, -0.3901, 1.0]], ['2, k, 17', [0.137195, -0.781033, 1.0]], ['2, k, 18', [0.133826, -1.0973, 1.0]], ['2, k, 19', [0.136004, -1.14137, 1.0]], ['2, k, 20', [0.0411907, 0.103707, 1.0]], ['2, k, 21', [-0.327455, -0.23868, 1.0]], ['2, k, 22', [-0.226416, -0.217804, 1.0]], ['2, k, 23', [0.56699, -0.191437, 1.0]], ['2, k, 24', [0.425923, -0.213584, 1.0]]]
[['2, k, 0', [0.0378908, -0.393823, 1.0]], ['2, k, 1', [0.0400375, -0.108614, 1.0]], ['2, k, 2', [0.0415053, 0.174403, 1.0]], ['2, k, 3', [0.0394433, 0.303178, 1.0]], ['2, k, 4', [-0.094207, 0.0936734, 1.0]], ['2, k, 5', [-0.219583, -0.0547035, 1.0]], ['2, k, 6', [-0.279755, -0.204711, 1.0]], ['2, k, 7', [-0.293798, -0.244165, 1.0]], ['2, k, 8', [0.178861, 0.0982534, 1.0]], ['2, k, 9', [0.300019, -0.0294106, 1.0]], ['2, k, 10', [0.397119, -0.163799, 1.0]], ['2, k, 11', [0.49406, -0.221427, 1.0]], ['2, k, 12', [-0.0184283, -0.388656, 1.0]], ['2, k, 13', [-0.0570209, -0.783635, 1.0]], ['2, k, 14', [-0.0597466, -1.14939, 1.0]], ['2, k, 15', [-0.115382, -1.21776, 1.0]], ['2, k, 16', [0.093671, -0.390638, 1.0]], ['2, k, 17', [0.137957, -0.781639, 1.0]], ['2, k, 18', [0.119845, -1.14558, 1.0]], ['2, k, 19', [0.137426, -1.2173, 1.0]], ['2, k, 20', [0.0413481, 0.103616, 1.0]], ['2, k, 21', [-0.320177, -0.275731, 1.0]], ['2, k, 22', [-0.219861, -0.255243, 1.0]], ['2, k, 23', [0.567144, -0.22792, 1.0]], ['2, k, 24', [0.449887, -0.240402, 1.0]]]
[['2, k, 0', [0.0377565, -0.394718, 1.0]], ['2, k, 1', [0.0400221, -0.109051, 1.0]], ['2, k, 2', [0.0417697, 0.173969, 1.0]], ['2, k, 3', [0.0395374, 0.302932, 1.0]], ['2, k, 4', [-0.096488, 0.0875551, 1.0]], ['2, k, 5', [-0.208488, -0.082613, 1.0]], ['2, k, 6', [-0.281287, -0.215387, 1.0]], ['2, k, 7', [-0.318158, -0.268934, 1.0]], ['2, k, 8', [0.18004, 0.0892789, 1.0]], ['2, k, 9', [0.304705, -0.0446675, 1.0]], ['2, k, 10', [0.400248, -0.181796, 1.0]], ['2, k, 11', [0.504017, -0.254233, 1.0]], ['2, k, 12', [-0.0186458, -0.389438, 1.0]], ['2, k, 13', [-0.0573629, -0.783048, 1.0]], ['2, k, 14', [-0.0565382, -1.13804, 1.0]], ['2, k, 15', [-0.0802719, -1.21737, 1.0]], ['2, k, 16', [0.0935881, -0.391733, 1.0]], ['2, k, 17', [0.138649, -0.774821, 1.0]], ['2, k, 18', [0.121277, -1.14249, 1.0]], ['2, k, 19', [0.131267, -1.21688, 1.0]], ['2, k, 20', [0.0414918, 0.103309, 1.0]], ['2, k, 21', [-0.407086, -0.293014, 1.0]], ['2, k, 22', [-0.27351, -0.299076, 1.0]], ['2, k, 23', [0.590649, -0.259007, 1.0]], ['2, k, 24', [0.462246, -0.267073, 1.0]]]
[['2, k, 0', [0.0377648, -0.395341, 1.0]], ['2, k, 1', [0.0400079, -0.109604, 1.0]], ['2, k, 2', [0.0417782, 0.172822, 1.0]], ['2, k, 3', [0.0405601, 0.303633, 1.0]], ['2, k, 4', [-0.0970729, 0.084615, 1.0]], ['2, k, 5', [-0.207166, -0.0907455, 1.0]], ['2, k, 6', [-0.285251, -0.243095, 1.0]], ['2, k, 7', [-0.300738, -0.298438, 1.0]], ['2, k, 8', [0.181533, 0.0866577, 1.0]], ['2, k, 9', [0.304918, -0.0577669, 1.0]], ['2, k, 10', [0.40276, -0.207476, 1.0]], ['2, k, 11', [0.524924, -0.284204, 1.0]], ['2, k, 12', [-0.0186941, -0.390062, 1.0]], ['2, k, 13', [-0.0573698, -0.783497, 1.0]], ['2, k, 14', [-0.0567814, -1.14036, 1.0]], ['2, k, 15', [-0.0538334, -1.18164, 1.0]], ['2, k, 16', [0.0936249, -0.392338, 1.0]], ['2, k, 17', [0.139348, -0.772402, 1.0]], ['2, k, 18', [0.147303, -1.08422, 1.0]], ['2, k, 19', [0.14831, -1.12601, 1.0]], ['2, k, 20', [0.0414674, 0.102454, 1.0]], ['2, k, 21', [-0.327735, -0.327803, 1.0]], ['2, k, 22', [-0.232736, -0.309684, 1.0]], ['2, k, 23', [0.605866, -0.285514, 1.0]], ['2, k, 24', [0.57006, -0.283587, 1.0]]]
[['2, k, 0', [0.0379857, -0.396797, 1.0]], ['2, k, 1', [0.0400094, -0.110631, 1.0]], ['2, k, 2', [0.041544, 0.172008, 1.0]], ['2, k, 3', [0.0412981, 0.301689, 1.0]], ['2, k, 4', [-0.0974922, 0.0842819, 1.0]], ['2, k, 5', [-0.207464, -0.0991056, 1.0]], ['2, k, 6', [-0.2841, -0.266032, 1.0]], ['2, k, 7', [-0.294495, -0.317693, 1.0]], ['2, k, 8', [0.182299, 0.085944, 1.0]], ['2, k, 9', [0.303972, -0.0678228, 1.0]], ['2, k, 10', [0.404184, -0.243996, 1.0]], ['2, k, 11', [0.406921, -0.290948, 1.0]], ['2, k, 12', [-0.0187799, -0.392195, 1.0]], ['2, k, 13', [-0.0576163, -0.783277, 1.0]], ['2, k, 14', [-0.0571681, -1.14291, 1.0]], ['2, k, 15', [-0.119324, -1.21191, 1.0]], ['2, k, 16', [0.0940114, -0.393288, 1.0]], ['2, k, 17', [0.138754, -0.77443, 1.0]], ['2, k, 18', [0.143616, -1.08543, 1.0]], ['2, k, 19', [0.144255, -1.12748, 1.0]], ['2, k, 20', [0.0412751, 0.101673, 1.0]], ['2, k, 21', [-0.313289, -0.353468, 1.0]], ['2, k, 22', [-0.222972, -0.33165, 1.0]], ['2, k, 23', [0.428473, -0.332794, 1.0]], ['2, k, 24', [0.326533, -0.309336, 1.0]]]
[['2, k, 0', [0.038057, -0.397418, 1.0]], ['2, k, 1', [0.0398762, -0.110924, 1.0]], ['2, k, 2', [0.0410628, 0.172024, 1.0]], ['2, k, 3', [0.0429386, 0.30118, 1.0]], ['2, k, 4', [-0.0983202, 0.0838352, 1.0]], ['2, k, 5', [-0.207015, -0.106609, 1.0]], ['2, k, 6', [-0.281802, -0.276707, 1.0]], ['2, k, 7', [-0.291424, -0.330858, 1.0]], ['2, k, 8', [0.183778, 0.0846357, 1.0]], ['2, k, 9', [0.300447, -0.0705764, 1.0]], ['2, k, 10', [0.406577, -0.25633, 1.0]], ['2, k, 11', [0.415621, -0.309513, 1.0]], ['2, k, 12', [-0.018983, -0.392879, 1.0]], ['2, k, 13', [-0.0576588, -0.78326, 1.0]], ['2, k, 14', [-0.0576523, -1.14861, 1.0]], ['2, k, 15', [-0.155452, -1.21616, 1.0]], ['2, k, 16', [0.0943579, -0.393894, 1.0]], ['2, k, 17', [0.138433, -0.770399, 1.0]], ['2, k, 18', [0.145855, -1.08044, 1.0]], ['2, k, 19', [0.146079, -1.12322, 1.0]], ['2, k, 20', [0.0408768, 0.101653, 1.0]], ['2, k, 21', [-0.309319, -0.377095, 1.0]], ['2, k, 22', [-0.213017, -0.352487, 1.0]], ['2, k, 23', [0.438859, -0.349238, 1.0]], ['2, k, 24', [0.345006, -0.327747, 1.0]]]
[['2, k, 0', [0.0382989, -0.397883, 1.0]], ['2, k, 1', [0.0398985, -0.111598, 1.0]], ['2, k, 2', [0.0406678, 0.171007, 1.0]], ['2, k, 3', [0.0443274, 0.302986, 1.0]], ['2, k, 4', [-0.0981861, 0.0851418, 1.0]], ['2, k, 5', [-0.204421, -0.11744, 1.0]], ['2, k, 6', [-0.286176, -0.288244, 1.0]], ['2, k, 7', [-0.312123, -0.349568, 1.0]], ['2, k, 8', [0.185393, 0.0834118, 1.0]], ['2, k, 9', [0.301751, -0.0840763, 1.0]], ['2, k, 10', [0.401352, -0.273775, 1.0]], ['2, k, 11', [0.404709, -0.328966, 1.0]], ['2, k, 12', [-0.0189574, -0.393299, 1.0]], ['2, k, 13', [-0.0574269, -0.782476, 1.0]], ['2, k, 14', [-0.0577999, -1.1476, 1.0]], ['2, k, 15', [-0.0242047, -1.22383, 1.0]], ['2, k, 16', [0.0948803, -0.394375, 1.0]], ['2, k, 17', [0.138787, -0.771736, 1.0]], ['2, k, 18', [0.145406, -1.08016, 1.0]], ['2, k, 19', [0.145351, -1.12287, 1.0]], ['2, k, 20', [0.0405832, 0.100798, 1.0]], ['2, k, 21', [-0.395857, -0.379286, 1.0]], ['2, k, 22', [-0.273489, -0.382063, 1.0]], ['2, k, 23', [0.422994, -0.374954, 1.0]], ['2, k, 24', [0.324507, -0.349381, 1.0]]]
[['2, k, 0', [0.0384687, -0.401406, 1.0]], ['2, k, 1', [0.040625, -0.113197, 1.0]], ['2, k, 2', [0.0421553, 0.170432, 1.0]], ['2, k, 3', [0.0444485, 0.302632, 1.0]], ['2, k, 4', [-0.0987341, 0.0846269, 1.0]], ['2, k, 5', [-0.207243, -0.131527, 1.0]], ['2, k, 6', [-0.288678, -0.308944, 1.0]], ['2, k, 7', [-0.30036, -0.35937, 1.0]], ['2, k, 8', [0.186084, 0.0819817, 1.0]], ['2, k, 9', [0.30483, -0.114861, 1.0]], ['2, k, 10', [0.39875, -0.286311, 1.0]], ['2, k, 11', [0.403517, -0.343806, 1.0]], ['2, k, 12', [-0.0195874, -0.396297, 1.0]], ['2, k, 13', [-0.0580701, -0.780436, 1.0]], ['2, k, 14', [-0.0582835, -1.14773, 1.0]], ['2, k, 15', [-0.0567002, -1.18983, 1.0]], ['2, k, 16', [0.0959393, -0.398399, 1.0]], ['2, k, 17', [0.139162, -0.774015, 1.0]], ['2, k, 18', [0.144971, -1.08102, 1.0]], ['2, k, 19', [0.144619, -1.12368, 1.0]], ['2, k, 20', [0.0418325, 0.100032, 1.0]], ['2, k, 21', [-0.31689, -0.405013, 1.0]], ['2, k, 22', [-0.22506, -0.383239, 1.0]], ['2, k, 23', [0.429558, -0.38704, 1.0]], ['2, k, 24', [0.321204, -0.365795, 1.0]]]
[['2, k, 0', [0.0386612, -0.403009, 1.0]], ['2, k, 1', [0.0412266, -0.114212, 1.0]], ['2, k, 2', [0.0433329, 0.169863, 1.0]], ['2, k, 3', [0.0455115, 0.302033, 1.0]], ['2, k, 4', [-0.0989051, 0.0839427, 1.0]], ['2, k, 5', [-0.206871, -0.135778, 1.0]], ['2, k, 6', [-0.2878, -0.313281, 1.0]], ['2, k, 7', [-0.30053, -0.367962, 1.0]], ['2, k, 8', [0.18739, 0.0803286, 1.0]], ['2, k, 9', [0.305947, -0.121879, 1.0]], ['2, k, 10', [0.39619, -0.310686, 1.0]], ['2, k, 11', [0.402197, -0.358503, 1.0]], ['2, k, 12', [-0.019887, -0.397777, 1.0]], ['2, k, 13', [-0.058088, -0.781715, 1.0]], ['2, k, 14', [-0.0582454, -1.14769, 1.0]], ['2, k, 15', [-0.126451, -1.21548, 1.0]], ['2, k, 16', [0.0966219, -0.400113, 1.0]], ['2, k, 17', [0.139031, -0.776336, 1.0]], ['2, k, 18', [0.145025, -1.08174, 1.0]], ['2, k, 19', [0.1443, -1.12463, 1.0]], ['2, k, 20', [0.0428442, 0.0993834, 1.0]], ['2, k, 21', [-0.320321, -0.416325, 1.0]], ['2, k, 22', [-0.225116, -0.386697, 1.0]], ['2, k, 23', [0.420118, -0.404652, 1.0]], ['2, k, 24', [0.328609, -0.384624, 1.0]]]
[['2, k, 0', [0.0389352, -0.404967, 1.0]], ['2, k, 1', [0.0409303, -0.115504, 1.0]], ['2, k, 2', [0.0423371, 0.169115, 1.0]], ['2, k, 3', [0.0465238, 0.301713, 1.0]], ['2, k, 4', [-0.0989543, 0.0838884, 1.0]], ['2, k, 5', [-0.206796, -0.141601, 1.0]], ['2, k, 6', [-0.291792, -0.322393, 1.0]], ['2, k, 7', [-0.306717, -0.374878, 1.0]], ['2, k, 8', [0.188219, 0.0799899, 1.0]], ['2, k, 9', [0.304105, -0.125365, 1.0]], ['2, k, 10', [0.395774, -0.317391, 1.0]], ['2, k, 11', [0.398719, -0.365462, 1.0]], ['2, k, 12', [-0.0202162, -0.400019, 1.0]], ['2, k, 13', [-0.0580665, -0.781464, 1.0]], ['2, k, 14', [-0.0521294, -1.15647, 1.0]], ['2, k, 15', [-0.0284814, -1.23468, 1.0]], ['2, k, 16', [0.0973891, -0.401801, 1.0]], ['2, k, 17', [0.138576, -0.7779, 1.0]], ['2, k, 18', [0.126558, -1.14851, 1.0]], ['2, k, 19', [0.118995, -1.2255, 1.0]], ['2, k, 20', [0.0420482, 0.0985121, 1.0]], ['2, k, 21', [-0.339112, -0.418923, 1.0]], ['2, k, 22', [-0.236137, -0.398253, 1.0]], ['2, k, 23', [0.409356, -0.415332, 1.0]], ['2, k, 24', [0.323245, -0.388236, 1.0]]]
[['2, k, 0', [0.0394586, -0.405329, 1.0]], ['2, k, 1', [0.0410466, -0.115837, 1.0]], ['2, k, 2', [0.0420076, 0.168785, 1.0]], ['2, k, 3', [0.0466164, 0.301427, 1.0]], ['2, k, 4', [-0.0996061, 0.084531, 1.0]], ['2, k, 5', [-0.205478, -0.146501, 1.0]], ['2, k, 6', [-0.294607, -0.328534, 1.0]], ['2, k, 7', [-0.311693, -0.379276, 1.0]], ['2, k, 8', [0.188724, 0.07993, 1.0]], ['2, k, 9', [0.301794, -0.126752, 1.0]], ['2, k, 10', [0.396904, -0.323578, 1.0]], ['2, k, 11', [0.396992, -0.374959, 1.0]], ['2, k, 12', [-0.0198977, -0.400463, 1.0]], ['2, k, 13', [-0.0580595, -0.781863, 1.0]], ['2, k, 14', [-0.0530983, -1.15665, 1.0]], ['2, k, 15', [-0.0406917, -1.23567, 1.0]], ['2, k, 16', [0.0981841, -0.402073, 1.0]], ['2, k, 17', [0.139067, -0.779215, 1.0]], ['2, k, 18', [0.134439, -1.08357, 1.0]], ['2, k, 19', [0.133708, -1.12647, 1.0]], ['2, k, 20', [0.0418368, 0.0981986, 1.0]], ['2, k, 21', [-0.355744, -0.421284, 1.0]], ['2, k, 22', [-0.25018, -0.405657, 1.0]], ['2, k, 23', [0.414667, -0.423159, 1.0]], ['2, k, 24', [0.322109, -0.395526, 1.0]]]
[['2, k, 0', [0.039685, -0.405477, 1.0]], ['2, k, 1', [0.0416481, -0.115948, 1.0]], ['2, k, 2', [0.0430749, 0.168777, 1.0]], ['2, k, 3', [0.0465339, 0.301172, 1.0]], ['2, k, 4', [-0.100186, 0.0833648, 1.0]], ['2, k, 5', [-0.207073, -0.147021, 1.0]], ['2, k, 6', [-0.295605, -0.333148, 1.0]], ['2, k, 7', [-0.316501, -0.38708, 1.0]], ['2, k, 8', [0.189132, 0.0799707, 1.0]], ['2, k, 9', [0.301889, -0.13116, 1.0]], ['2, k, 10', [0.392832, -0.329531, 1.0]], ['2, k, 11', [0.397395, -0.381411, 1.0]], ['2, k, 12', [-0.0198675, -0.400538, 1.0]], ['2, k, 13', [-0.0587198, -0.782333, 1.0]], ['2, k, 14', [-0.0552922, -1.15725, 1.0]], ['2, k, 15', [-0.03801, -1.23535, 1.0]], ['2, k, 16', [0.0986681, -0.402258, 1.0]], ['2, k, 17', [0.138142, -0.781981, 1.0]], ['2, k, 18', [0.134446, -1.13275, 1.0]], ['2, k, 19', [0.120642, -1.21041, 1.0]], ['2, k, 20', [0.04278, 0.0981819, 1.0]], ['2, k, 21', [-0.365477, -0.423994, 1.0]], ['2, k, 22', [-0.256622, -0.41122, 1.0]], ['2, k, 23', [0.416342, -0.432042, 1.0]], ['2, k, 24', [0.327197, -0.406881, 1.0]]]
[['2, k, 0', [0.0402941, -0.405647, 1.0]], ['2, k, 1', [0.0417538, -0.116061, 1.0]], ['2, k, 2', [0.042533, 0.168719, 1.0]], ['2, k, 3', [0.0462482, 0.300601, 1.0]], ['2, k, 4', [-0.10109, 0.0824159, 1.0]], ['2, k, 5', [-0.20583, -0.1474, 1.0]], ['2, k, 6', [-0.293338, -0.334582, 1.0]], ['2, k, 7', [-0.303756, -0.388124, 1.0]], ['2, k, 8', [0.18954, 0.0798844, 1.0]], ['2, k, 9', [0.30109, -0.136199, 1.0]], ['2, k, 10', [0.396904, -0.334874, 1.0]], ['2, k, 11', [0.399761, -0.388552, 1.0]], ['2, k, 12', [-0.0194535, -0.400804, 1.0]], ['2, k, 13', [-0.0588011, -0.782655, 1.0]], ['2, k, 14', [-0.0562858, -1.15681, 1.0]], ['2, k, 15', [-0.035811, -1.23089, 1.0]], ['2, k, 16', [0.0993975, -0.402303, 1.0]], ['2, k, 17', [0.13813, -0.781116, 1.0]], ['2, k, 18', [0.14321, -1.08948, 1.0]], ['2, k, 19', [0.142488, -1.13135, 1.0]], ['2, k, 20', [0.0424087, 0.0981277, 1.0]], ['2, k, 21', [-0.317706, -0.438218, 1.0]], ['2, k, 22', [-0.234932, -0.412636, 1.0]], ['2, k, 23', [0.420052, -0.436371, 1.0]], ['2, k, 24', [0.328451, -0.40775, 1.0]]]
[['2, k, 0', [0.0405374, -0.406, 1.0]], ['2, k, 1', [0.0422185, -0.116289, 1.0]], ['2, k, 2', [0.0433349, 0.168725, 1.0]], ['2, k, 3', [0.046395, 0.301064, 1.0]], ['2, k, 4', [-0.102125, 0.0828252, 1.0]], ['2, k, 5', [-0.205169, -0.14883, 1.0]], ['2, k, 6', [-0.294296, -0.335302, 1.0]], ['2, k, 7', [-0.307348, -0.390682, 1.0]], ['2, k, 8', [0.19007, 0.0796882, 1.0]], ['2, k, 9', [0.301599, -0.138513, 1.0]], ['2, k, 10', [0.394795, -0.335926, 1.0]], ['2, k, 11', [0.404157, -0.387083, 1.0]], ['2, k, 12', [-0.0194212, -0.401187, 1.0]], ['2, k, 13', [-0.0587526, -0.786472, 1.0]], ['2, k, 14', [-0.0559133, -1.1566, 1.0]], ['2, k, 15', [-0.0325557, -1.22861, 1.0]], ['2, k, 16', [0.0998153, -0.402614, 1.0]], ['2, k, 17', [0.13781, -0.783818, 1.0]], ['2, k, 18', [0.13149, -1.13375, 1.0]], ['2, k, 19', [0.145185, -1.20991, 1.0]], ['2, k, 20', [0.043115, 0.0980792, 1.0]], ['2, k, 21', [-0.320599, -0.439715, 1.0]], ['2, k, 22', [-0.232394, -0.416028, 1.0]], ['2, k, 23', [0.456015, -0.429763, 1.0]], ['2, k, 24', [0.348675, -0.412466, 1.0]]]
[['2, k, 0', [0.0405183, -0.406538, 1.0]], ['2, k, 1', [0.0419013, -0.11671, 1.0]], ['2, k, 2', [0.0426858, 0.1685, 1.0]], ['2, k, 3', [0.0461672, 0.300894, 1.0]], ['2, k, 4', [-0.102242, 0.0828956, 1.0]], ['2, k, 5', [-0.205216, -0.151254, 1.0]], ['2, k, 6', [-0.293692, -0.338521, 1.0]], ['2, k, 7', [-0.304945, -0.392054, 1.0]], ['2, k, 8', [0.191857, 0.0775786, 1.0]], ['2, k, 9', [0.302641, -0.140978, 1.0]], ['2, k, 10', [0.391932, -0.343894, 1.0]], ['2, k, 11', [0.39489, -0.39479, 1.0]], ['2, k, 12', [-0.019787, -0.401517, 1.0]], ['2, k, 13', [-0.0587727, -0.784801, 1.0]], ['2, k, 14', [-0.0566094, -1.15364, 1.0]], ['2, k, 15', [-0.0481104, -1.23143, 1.0]], ['2, k, 16', [0.100109, -0.403416, 1.0]], ['2, k, 17', [0.137686, -0.783779, 1.0]], ['2, k, 18', [0.130576, -1.13726, 1.0]], ['2, k, 19', [0.13928, -1.21549, 1.0]], ['2, k, 20', [0.0425499, 0.0978102, 1.0]], ['2, k, 21', [-0.324239, -0.442325, 1.0]], ['2, k, 22', [-0.234084, -0.419205, 1.0]], ['2, k, 23', [0.423842, -0.438179, 1.0]], ['2, k, 24', [0.331638, -0.417, 1.0]]]
[['2, k, 0', [0.0403228, -0.405862, 1.0]], ['2, k, 1', [0.042043, -0.116413, 1.0]], ['2, k, 2', [0.0434659, 0.168208, 1.0]], ['2, k, 3', [0.0457469, 0.300736, 1.0]], ['2, k, 4', [-0.104154, 0.0832851, 1.0]], ['2, k, 5', [-0.205391, -0.152598, 1.0]], ['2, k, 6', [-0.293084, -0.34086, 1.0]], ['2, k, 7', [-0.304835, -0.394619, 1.0]], ['2, k, 8', [0.192217, 0.077314, 1.0]], ['2, k, 9', [0.303246, -0.142197, 1.0]], ['2, k, 10', [0.39336, -0.34468, 1.0]], ['2, k, 11', [0.398863, -0.394044, 1.0]], ['2, k, 12', [-0.0202426, -0.400227, 1.0]], ['2, k, 13', [-0.0588787, -0.784973, 1.0]], ['2, k, 14', [-0.0554139, -1.15461, 1.0]], ['2, k, 15', [-0.041949, -1.22925, 1.0]], ['2, k, 16', [0.100054, -0.403024, 1.0]], ['2, k, 17', [0.137167, -0.780882, 1.0]], ['2, k, 18', [0.153643, -1.08634, 1.0]], ['2, k, 19', [0.151962, -1.12831, 1.0]], ['2, k, 20', [0.043126, 0.0977173, 1.0]], ['2, k, 21', [-0.324082, -0.442537, 1.0]], ['2, k, 22', [-0.235541, -0.419966, 1.0]], ['2, k, 23', [0.424319, -0.44226, 1.0]], ['2, k, 24', [0.331587, -0.418349, 1.0]]]
[['2, k, 0', [0.0402851, -0.405922, 1.0]], ['2, k, 1', [0.0417845, -0.116631, 1.0]], ['2, k, 2', [0.0428959, 0.167793, 1.0]], ['2, k, 3', [0.0460547, 0.300669, 1.0]], ['2, k, 4', [-0.10419, 0.0832796, 1.0]], ['2, k, 5', [-0.207449, -0.154774, 1.0]], ['2, k, 6', [-0.293082, -0.340905, 1.0]], ['2, k, 7', [-0.306356, -0.396562, 1.0]], ['2, k, 8', [0.192648, 0.0768571, 1.0]], ['2, k, 9', [0.303385, -0.14238, 1.0]], ['2, k, 10', [0.396327, -0.344789, 1.0]], ['2, k, 11', [0.397975, -0.394404, 1.0]], ['2, k, 12', [-0.0202994, -0.400249, 1.0]], ['2, k, 13', [-0.0603289, -0.782224, 1.0]], ['2, k, 14', [-0.0598508, -1.1518, 1.0]], ['2, k, 15', [-0.0462541, -1.2298, 1.0]], ['2, k, 16', [0.100065, -0.403135, 1.0]], ['2, k, 17', [0.137396, -0.785305, 1.0]], ['2, k, 18', [0.125322, -1.15144, 1.0]], ['2, k, 19', [0.137428, -1.21812, 1.0]], ['2, k, 20', [0.0426443, 0.0973572, 1.0]], ['2, k, 21', [-0.325439, -0.445919, 1.0]], ['2, k, 22', [-0.244403, -0.420664, 1.0]], ['2, k, 23', [0.421813, -0.441149, 1.0]], ['2, k, 24', [0.325485, -0.417123, 1.0]]]
[['2, k, 0', [0.0402338, -0.405745, 1.0]], ['2, k, 1', [0.0412033, -0.116619, 1.0]], ['2, k, 2', [0.0415052, 0.167336, 1.0]], ['2, k, 3', [0.0460948, 0.300227, 1.0]], ['2, k, 4', [-0.104893, 0.0833862, 1.0]], ['2, k, 5', [-0.207837, -0.156333, 1.0]], ['2, k, 6', [-0.292202, -0.341561, 1.0]], ['2, k, 7', [-0.303925, -0.396477, 1.0]], ['2, k, 8', [0.192838, 0.0768469, 1.0]], ['2, k, 9', [0.30434, -0.142719, 1.0]], ['2, k, 10', [0.396054, -0.344636, 1.0]], ['2, k, 11', [0.397343, -0.393152, 1.0]], ['2, k, 12', [-0.02054, -0.399994, 1.0]], ['2, k, 13', [-0.0603271, -0.7825, 1.0]], ['2, k, 14', [-0.0604995, -1.15144, 1.0]], ['2, k, 15', [-0.0604293, -1.19302, 1.0]], ['2, k, 16', [0.100134, -0.403012, 1.0]], ['2, k, 17', [0.137311, -0.784355, 1.0]], ['2, k, 18', [0.143823, -1.08714, 1.0]], ['2, k, 19', [0.141946, -1.12927, 1.0]], ['2, k, 20', [0.0414799, 0.0970412, 1.0]], ['2, k, 21', [-0.325527, -0.445512, 1.0]], ['2, k, 22', [-0.236043, -0.420316, 1.0]], ['2, k, 23', [0.421265, -0.43959, 1.0]], ['2, k, 24', [0.325387, -0.417456, 1.0]]]
[['2, k, 0', [0.0401935, -0.405056, 1.0]], ['2, k, 1', [0.0413187, -0.116411, 1.0]], ['2, k, 2', [0.0419372, 0.167138, 1.0]], ['2, k, 3', [0.0462436, 0.299999, 1.0]], ['2, k, 4', [-0.105744, 0.0844362, 1.0]], ['2, k, 5', [-0.208824, -0.155644, 1.0]], ['2, k, 6', [-0.292644, -0.34186, 1.0]], ['2, k, 7', [-0.320401, -0.402924, 1.0]], ['2, k, 8', [0.192907, 0.0770525, 1.0]], ['2, k, 9', [0.304125, -0.14184, 1.0]], ['2, k, 10', [0.395485, -0.345543, 1.0]], ['2, k, 11', [0.397957, -0.392646, 1.0]], ['2, k, 12', [-0.0206539, -0.399486, 1.0]], ['2, k, 13', [-0.0605981, -0.784465, 1.0]], ['2, k, 14', [-0.0593389, -1.15325, 1.0]], ['2, k, 15', [-0.0596175, -1.19452, 1.0]], ['2, k, 16', [0.100197, -0.402088, 1.0]], ['2, k, 17', [0.137496, -0.784425, 1.0]], ['2, k, 18', [0.134948, -1.09992, 1.0]], ['2, k, 19', [0.132821, -1.14164, 1.0]], ['2, k, 20', [0.0418097, 0.0969691, 1.0]], ['2, k, 21', [-0.369073, -0.433229, 1.0]], ['2, k, 22', [-0.278568, -0.425704, 1.0]], ['2, k, 23', [0.426154, -0.440782, 1.0]], ['2, k, 24', [0.329144, -0.41844, 1.0]]]
